Date,CDE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-26,1.0,-0.25194634087914725,-1.8774104683195594,-0.0,-1.5549766439094503,-1.3044077134986227,0.0
2018-11-27,1.0,-0.22751418568151635,-1.9198358082820233,-0.0,-1.5725582518411205,-1.316612338524689,0.0
2018-11-28,1.0,-0.22753623188405797,-1.92518115942029,-0.0,-1.5702898550724638,-1.3157004830917873,0.0
2018-11-29,1.0,-0.19303647560397913,-1.8861321648507814,-0.0,-1.5413311226906679,-1.3009237328280436,0.0
2018-11-30,1.0,-0.19225037257824143,-1.8978241430700444,-0.0,-1.551713859910581,-1.3194634873323399,0.0
2018-12-03,1.0,-0.18831516884045024,-1.8982788398546842,-0.0,-1.5508308022154726,-1.3181466261687809,0.0
2018-12-04,1.0,-0.1735316778284834,-1.9006697090025484,-0.0,-1.5412789663960174,-1.3112072541930895,0.0
2018-12-06,1.0,-0.14946557866911847,-1.7760027583036433,-0.0,-1.5617170440179289,-1.259280542466383,0.0
2018-12-07,1.0,-0.15550445530324808,-1.7763150330554758,-0.0,-1.5626904282839897,-1.2542684679505607,0.0
2018-12-10,1.0,-0.07848263041710236,-1.8451841524340655,-0.0,-1.628906703845707,-1.2565934704310446,0.0
2018-12-11,1.0,-0.08755519405066234,-1.8420288171043457,-0.0,-1.631071345572856,-1.2492447129909365,0.0
2018-12-12,1.0,-0.08401400233372229,-1.850525087514586,-0.0,-1.6376896149358227,-1.2620770128354726,0.0
2018-12-13,1.0,-0.0860246452140396,-1.8524791216492438,-0.0,-1.6374467091047131,-1.2641476376803131,0.0
2018-12-14,1.0,-0.09135456772838643,-1.8388752770971883,-0.0,-1.6407653716019135,-1.2626297981565746,0.0
2018-12-17,1.0,-0.0793494045890212,-1.8350275922160908,-0.0,-1.6302643043857101,-1.2642462968341563,0.0
2018-12-18,1.0,-0.056602538934694406,-2.0217903415783276,-0.0,-1.9152597827509488,-1.5499934563538802,0.0
2018-12-19,1.0,-0.07894736842105263,-2.0313283208020048,-0.0,-1.9238886690410237,-1.5612716000527636,0.0
2018-12-20,1.0,-0.08201006338626414,-2.003332679866693,-0.0,-1.9073384303731293,-1.5419852316539242,0.0
2018-12-21,1.0,-0.07700732425217331,-2.124786090765966,-0.0,-2.0633171332740092,-1.580053391744815,0.0
2018-12-24,1.0,-0.023052410332903922,-2.0734965082378465,-0.0,-2.05627500169503,-1.6272967658824327,0.0
2018-12-26,1.0,-0.021928629801144104,-2.143557613729229,-0.0,-2.0262190138926726,-1.6183601198583493,0.0
2018-12-27,1.0,-0.0,-2.039130151702585,-0.0,-1.8319552054170194,-1.6397551923953384,0.0
2018-12-28,1.0,-0.0,-2.0448130081300815,-0.0,-1.8268617886178864,-1.632390243902439,0.0
2018-12-31,1.0,-0.0,-2.053022827445563,-0.0,-1.8605354910861127,-1.6649562528781,0.0
2019-01-02,1.0,-0.0,-2.047972174826093,-0.0,-1.8518178238613991,-1.6626853917836986,0.0
2019-01-03,1.0,-0.0,-2.0727429748222947,-0.0,-1.85783564737926,-1.7126818574370557,0.0
2019-01-04,1.0,-0.0,-2.0885757756168553,-0.0,-1.8020109810147515,-1.724482370840775,0.0
2019-01-07,1.0,-0.0,-2.0093143596377754,-0.0,-1.7857697283311773,-1.6732212160413975,0.0
2019-01-08,1.0,-0.0,-1.9754358675221984,-0.0,-1.8280510726553891,-1.6778145051526345,0.0
2019-01-09,1.0,-0.0,-1.9629701434664601,-0.0,-1.8222179139201242,-1.6772650898280987,0.0
2019-01-10,1.0,-0.0,-1.9657157642797074,-0.0,-1.823339155184682,-1.6796688013454946,0.0
2019-01-11,1.0,-0.0,-1.9624394712733935,-0.0,-1.857479387514723,-1.7236618243685378,0.0
2019-01-14,1.0,-0.0,-1.959219626778024,-0.0,-1.853125407803732,-1.71251468093436,0.0
2019-01-15,1.0,-0.0,-1.9520440251572329,-0.0,-1.861307651991614,-1.7380110062893084,0.0
2019-01-16,1.0,-0.0,-2.003225806451613,-0.0,-1.8583333333333334,-1.8588037634408603,0.0
2019-01-17,1.0,-0.0,-2.002482721599678,-0.0,-1.8542575320405286,-1.8533852244514528,0.0
2019-01-18,1.0,-0.0,-1.9919042111708278,-0.0,-1.8816246003129462,-1.929587046737873,0.0
2019-01-22,1.0,-0.0,-2.0532766905773383,-0.0,-2.015599972142907,-1.895396615363187,0.0
2019-01-23,1.0,-0.0,-1.9923546328119521,-0.0,-2.055972504734516,-1.9657712001122256,0.0
2019-01-24,1.0,-0.0,-2.0008391608391607,-0.0,-2.026713286713287,-1.9653846153846157,0.0
2019-01-25,1.0,-0.0,-1.9355785457480372,-0.0,-2.261574583608482,-2.1401423435321743,0.0
2019-01-28,1.0,-0.0,-1.853714779851553,-0.0,-2.273978525617929,-2.0784031130647835,0.0
2019-01-29,1.0,-0.0,-1.8591416557923734,-0.0,-2.274612150210236,-2.1157024793388426,0.0
2019-01-30,1.0,-0.0,-1.8575999999999997,-0.0,-2.2817454545454545,-2.133381818181818,0.0
2019-01-31,1.0,-0.0,-1.8528922029971766,-0.0,-2.230507492941432,-2.1561572431767173,0.0
2019-02-01,1.0,-0.0,-1.8469439421338154,-0.0,-2.2495479204339963,-2.1367811934900542,0.0
2019-02-04,1.0,-0.0,-1.8577691533707055,-0.0,-2.2314934598246365,-2.0977432801494893,0.0
2019-02-05,1.0,-0.0,-1.8341480948957587,-0.0,-2.22372393961179,-2.131272465851905,0.0
2019-02-06,1.0,-0.0,-1.8191106634048064,-0.0,-2.2331270686429705,-2.143042164340193,0.0
2019-02-07,1.0,-0.0,-1.8261715933669793,-0.0,-2.250829127613555,-2.132804614275415,0.0
2019-02-08,1.0,-0.0,-1.8204571759259258,-0.0,-2.2819010416666665,-2.1314380787037037,0.0
2019-02-11,1.0,-0.0,-1.817604554412087,-0.0,-2.3278592803445006,-2.153273483687322,0.0
2019-02-12,1.0,-0.0,-1.8306699897375749,-0.0,-2.3516346576748273,-2.14807213018619,0.0
2019-02-13,1.0,-0.0,-1.8538930065311514,-0.0,-2.3505540471123503,-2.133925295369487,0.0
2019-02-14,1.0,-0.0,-1.8019063100339887,-0.0,-2.424486478498596,-2.1624057928180878,0.0
2019-02-15,1.0,-0.0,-1.840457108934402,-0.0,-2.4209706144256455,-2.1592460670822207,0.0
2019-02-19,1.0,-0.0,-1.7976639313964662,-0.0,-2.446884009758261,-2.1480742219265174,0.0
2019-02-20,1.0,-0.0,-1.8355672032946462,-0.0,-2.4598277798577315,-2.1924372894047175,0.0
2019-02-21,1.0,-0.0,-1.8511624429991775,-0.0,-2.4510727367870224,-2.1732824998131117,0.0
2019-02-22,1.0,-0.0,-1.863521168753727,-0.0,-2.436568276684556,-2.1536225402504474,0.0
2019-02-25,1.0,-0.0,-1.8713513513513513,-0.0,-2.56996138996139,-2.280694980694981,0.0
2019-02-26,1.0,-0.0,-1.8747682323856614,-0.0,-2.575247218788628,-2.275571693448702,0.0
2019-02-27,1.0,-0.0,-1.8628250500076935,-0.0,-2.5899369133712877,-2.2407293429758424,0.0
2019-02-28,1.0,-0.0,-1.856411846797953,-0.0,-2.6027291052876413,-2.293999069623197,0.0
2019-03-01,1.0,-0.0,-1.8596232850166652,-0.0,-2.601968839624835,-2.289744981009224,0.0
2019-03-04,1.0,-0.0,-1.8475061957868648,-0.0,-2.5759758364312266,-2.3213289962825274,0.0
2019-03-05,1.0,-0.0,-1.8281800391389433,-0.0,-2.65440313111546,-2.3452054794520545,0.0
2019-03-06,1.0,-0.0,-1.7983088976805524,-0.0,-2.6435497634008227,-2.3154914281281513,0.0
2019-03-07,1.0,-0.0,-1.7034461679529305,-0.0,-2.6550011461755942,-2.2827233132115845,0.0
2019-03-08,1.0,-0.0,-1.6603338204753482,-0.0,-2.7452503653565112,-2.2861318360126144,0.0
2019-03-11,1.0,-0.0,-1.6382472565420918,-0.0,-2.676156856726268,-2.359527281098918,0.0
2019-03-12,1.0,-0.0,-1.490435994733989,-0.0,-2.7349957407264,-2.518702083171997,0.0
2019-03-13,1.0,-0.0,-1.5321072074196336,-0.0,-2.7883360842568576,-2.539338206397862,0.0
2019-03-14,1.0,-0.0,-1.5343691148775893,-0.0,-2.779582548650345,-2.5329566854990584,0.0
2019-03-15,1.0,-0.0,-1.5442583732057413,-0.0,-2.825438596491228,-2.604864433811802,0.0
2019-03-18,1.0,-0.0,-1.597885732730794,-0.0,-2.837959974176888,-2.633795997417689,0.0
2019-03-19,1.0,-0.0,-1.5987839481151196,-0.0,-2.8381029590595865,-2.6702067288204296,0.0
2019-03-20,1.0,-0.0,-1.6086565945283788,-0.0,-2.853654552878726,-2.704205798285014,0.0
2019-03-21,1.0,-0.0,-1.611584466655743,-0.0,-2.9342126822874,-2.6468949696870387,0.0
2019-03-22,1.0,-0.0,-1.6140732074210262,-0.0,-3.080812301520976,-2.662126023733913,0.0
2019-03-25,1.0,-0.0,-1.3461695691276265,-0.0,-3.1748017333006295,-2.6549750633635845,0.0
2019-03-26,1.0,-0.0,-1.3949314499376817,-0.0,-3.2080598255089323,-2.7061071873701708,0.0
2019-03-27,1.0,-0.0,-1.319327731092437,-0.0,-3.225325424287362,-2.6939363980886473,0.0
2019-03-28,1.0,-0.0,-1.3102479338842974,-0.0,-3.2273553719008268,-2.7268595041322317,0.0
2019-03-29,1.0,-0.0,-1.2831475628015307,-0.0,-3.2566960572284147,-2.7781567126933955,0.0
2019-04-01,1.0,-0.0,-1.3237745915305101,-0.0,-3.2560853617872625,-2.7561687229076357,0.0
2019-04-02,1.0,-0.0,-1.3927847245691112,-0.0,-3.3832375802636023,-2.6726934775261912,0.0
2019-04-03,1.0,-0.0,-1.3919581010305795,-0.0,-3.3902686264571718,-2.6651461395506,0.0
2019-04-04,1.0,-0.0,-1.3761968755249454,-0.0,-3.3545271291785657,-2.6684024861414413,0.0
2019-04-05,1.0,-0.0,-1.3656305581434742,-0.0,-3.3802828830354876,-2.7236385195223174,0.0
2019-04-08,1.0,-0.0,-1.333556709666611,-0.0,-3.3395041045401244,-2.703551683699112,0.0
2019-04-09,1.0,-0.0,-1.2862309698040206,-0.0,-3.441752880814198,-2.6832366052653716,0.0
2019-04-10,1.0,-0.0,-1.2603336966546492,-0.0,-3.4571141108409487,-2.66689024901484,0.0
2019-04-11,1.0,-0.0,-1.2099875156054931,-0.0,-3.5072825634623386,-2.6056595921764463,0.0
2019-04-12,1.0,-0.0,-1.2065641877856252,-0.0,-3.5057748234316577,-2.596759451599502,0.0
2019-04-15,1.0,-0.0,-1.2235847471862926,-0.0,-3.526373257181253,-2.6491684864774068,0.0
2019-04-16,1.0,-0.0,-1.2154348919054803,-0.0,-3.5177643707055473,-2.6462208815149992,0.0
2019-04-17,1.0,-0.0,-1.1635325721961047,-0.0,-3.6001511081262594,-2.631212222968435,0.0
2019-04-18,1.0,-0.0,-1.1589287213500126,-0.0,-3.579884140710268,-2.656787843170179,0.0
2019-04-22,1.0,-0.0,-1.1779696892727118,-0.0,-3.6066378799424266,-2.6820760308187284,0.0
2019-04-23,1.0,-0.0,-1.1859655084529777,-0.0,-3.610568345934925,-2.698921077223685,0.0
2019-04-24,1.0,-0.0,-1.1460750275213818,-0.0,-3.604708273350834,-2.717418917774579,0.0
2019-04-25,1.0,-0.0,-1.1391978429389955,-0.0,-3.6084428715874624,-2.6783788338388947,0.0
2019-04-26,1.0,-0.0,-1.130530041290975,-0.0,-3.6325945900396057,-2.6636049549169964,0.0
2019-04-29,1.0,-0.0,-1.143642669824888,-0.0,-3.652905845529143,-2.6628880805346418,0.0
2019-04-30,1.0,-0.0,-1.1178758667343143,-0.0,-3.663537967190935,-2.6746152545239306,0.0
2019-05-01,1.0,-0.0,-1.1256243121984255,-0.0,-3.669008719207653,-2.6706171167357993,0.0
2019-05-02,1.0,-0.0,-1.1347571828121028,-0.0,-3.6525976777693026,-2.6878549029578775,0.0
2019-05-03,1.0,-0.0,-1.0991052407328505,-0.0,-3.704303365999148,-2.7181934384320408,0.0
2019-05-06,1.0,-0.0,-1.0397362191410213,-0.0,-3.6825329726073726,-2.7322455191072033,0.0
2019-05-07,1.0,-0.0,-1.045035130788115,-0.0,-3.682976381952087,-2.7371539829001947,0.0
2019-05-08,1.0,-0.0,-1.061752647762214,-0.0,-3.6767167748548,-2.8026990092244617,0.0
2019-05-09,1.0,-0.0,-1.0632208457923964,-0.0,-3.67876975651431,-2.801281503630927,0.0
2019-05-10,1.0,-0.0,-1.0594152246185322,-0.0,-3.676924388372688,-2.7880828573864123,0.0
2019-05-13,1.0,-0.0,-1.0771426100492951,-0.0,-3.7220444521317995,-2.8491740897690914,0.0
2019-05-14,1.0,-0.0,-0.9292717086834734,-0.0,-3.8998599439775914,-2.9243697478991595,0.0
2019-05-15,1.0,-0.0,-0.9463045961859565,-0.0,-3.9611565163898406,-2.880657351261095,0.0
2019-05-16,1.0,-0.0,-0.9566364675872988,-0.0,-3.9554050488169583,-2.8838068431700234,0.0
2019-05-17,1.0,-0.0,-0.9274236270527988,-0.0,-3.9278650891753486,-2.973953734769557,0.0
2019-05-20,1.0,-0.0,-0.8899710450118452,-0.0,-3.9174344125647096,-2.9669211195928753,0.0
2019-05-21,1.0,-0.0,-0.8863894967177243,-0.0,-3.9072210065645514,-2.9592122538293215,0.0
2019-05-22,1.0,-0.0,-0.8580322693791652,-0.0,-3.9487898982813046,-2.9620308663626793,0.0
2019-05-23,1.0,-0.0,-0.8553184044786564,-0.0,-3.9692967109867037,-2.92276067179846,0.0
2019-05-24,1.0,-0.0,-0.7772553117380704,-0.0,-3.9900731452455593,-2.9404388714733543,0.0
2019-05-28,1.0,-0.0,-0.7645369080779945,-0.0,-3.9960828690807797,-2.9441155988857943,0.0
2019-05-29,1.0,-0.0,-0.7772684023873366,-0.0,-3.984430412594066,-2.8881584638007087,0.0
2019-05-30,1.0,-0.0,-0.7649961049078162,-0.0,-3.983986843244179,-2.906864018003982,0.0
2019-05-31,1.0,-0.0,-0.7621887966804979,-0.0,-3.97216459197787,-2.91018326417704,0.0
2019-06-03,1.0,-0.0,-0.7936098943571244,-0.0,-4.0060121961693715,-2.7893154685218584,0.0
2019-06-04,1.0,-0.0,-0.7878000173295209,-0.0,-4.004592323022269,-2.8723680790226154,0.0
2019-06-05,1.0,-0.0,-0.7652334255301316,-0.0,-3.94836979297628,-2.6678400804626605,0.0
2019-06-06,1.0,-0.0,-0.7718694959322319,-0.0,-3.9512706533590536,-2.664010735553133,0.0
2019-06-07,1.0,-0.0,-0.8054996646545942,-0.0,-3.922116029510396,-2.6560194500335346,0.0
2019-06-10,1.0,-0.0,-0.81163179916318,-0.0,-3.8876987447698745,-2.6689539748953974,0.0
2019-06-11,1.0,-0.0,-0.8273738237810094,-0.0,-4.021471343028229,-2.7055603079555173,0.0
2019-06-12,1.0,-0.0,-0.8308219178082192,-0.0,-4.020719178082191,-2.710102739726027,0.0
2019-06-13,1.0,-0.0,-0.9085034892737142,-0.0,-4.03489273714138,-2.672008270871026,0.0
2019-06-14,1.0,-0.0,-0.9334380179708628,-0.0,-4.080083747710024,-2.7101980284393266,0.0
2019-06-17,1.0,-0.0,-0.9366393585497647,-0.0,-4.062576259369008,-2.7160536865957816,0.0
2019-06-18,1.0,-0.0,-0.9840448847199088,-0.0,-4.075918295783291,-2.706583676689752,0.0
2019-06-19,1.0,-0.0,-0.9117545673905549,-0.04007238883143743,-4.012581868321268,-2.6533092037228543,0.0
2019-06-20,1.0,-0.0,-0.9310734463276836,-0.0469361147327249,-4.038765754019991,-2.6751847023033464,0.0
2019-06-21,1.0,-0.0,-0.9414647184604419,-0.0860655737704918,-4.14736279401283,-2.7344975053456877,0.0
2019-06-24,1.0,-0.0,-0.8872430200197504,-0.09112128557321122,-4.175329921896041,-2.823772331448065,0.0
2019-06-25,1.0,-0.0,-0.8524723047824911,-0.10843916058722868,-4.207601549130866,-2.8380617851031253,0.0
2019-06-26,1.0,-0.0,-0.8512598211866703,-0.09500587013456155,-4.198500857942744,-2.8863000090309763,0.0
2019-06-27,1.0,-0.0,-0.839412084921067,-0.11594991834512793,-4.21302848847759,-2.904373072037743,0.0
2019-06-28,1.0,-0.0,-0.7891970273699476,-0.1295087910096067,-4.239622983505528,-2.9046583288018852,0.0
2019-07-01,1.0,-0.0,-0.7730803974706414,-0.13622402890695573,-4.244263775971093,-2.8798554652213184,0.0
2019-07-02,1.0,-0.0,-0.8232258064516129,-0.12027649769585254,-4.314654377880184,-2.95852534562212,0.0
2019-07-03,1.0,-0.0,-0.7937645416472778,-0.15030246626337831,-4.38054909260121,-2.981945090739879,0.0
2019-07-05,1.0,-0.0,-0.7802973977695168,-0.14869888475836432,-4.373234200743494,-2.991449814126394,0.0
2019-07-08,1.0,-0.0,-0.7873408309322427,-0.13978994330328096,-4.370666418812157,-2.9967469095640857,0.0
2019-07-09,1.0,-0.0,-0.770744384629664,-0.13801744941525895,-4.370521626136997,-3.0022275849266755,0.0
2019-07-10,1.0,-0.0,-0.7740585774058577,-0.1413296141329614,-4.380381218038122,-3.0021385402138536,0.0
2019-07-11,1.0,-0.0,-0.7481865284974094,-0.17936881771078664,-4.464060292039567,-3.029015544041451,0.0
2019-07-12,1.0,-0.0,-0.8272702027214663,-0.14301582893640655,-4.3140794223826715,-2.9723225030084235,0.0
2019-07-15,1.0,-0.0,-0.878380881808077,-0.17849203408669875,-4.275657650981845,-2.9301593182660244,0.0
2019-07-16,1.0,-0.0,-0.8795546558704453,-0.13645564961354434,-4.2433750460066255,-2.9419396393080604,0.0
2019-07-17,1.0,-0.0,-0.8907501150483204,-0.1319834330418776,-4.239484583525081,-2.9417395306028533,0.0
2019-07-18,1.0,-0.0,-0.8975965584962124,-0.1658094080239409,-4.321331712335173,-2.9671747872439918,0.0
2019-07-19,1.0,-0.0,-0.9002505335436577,-0.197179177878816,-4.23782128607219,-2.943769137979029,0.0
2019-07-22,1.0,-0.0,-0.8818438381937912,-0.20545625587958605,-4.329539040451552,-2.9905926622765757,0.0
2019-07-23,1.0,-0.0,-0.8910816652570247,-0.208814960999906,-4.319236913823889,-2.978479466215581,0.0
2019-07-24,1.0,-0.0,-0.8897217277241638,-0.23948280708329428,-4.295886817202286,-2.9442518504637873,0.0
2019-07-25,1.0,-0.0,-0.8527131782945737,-0.2557205566451854,-4.3142803773232465,-2.9169702064070235,0.0
2019-07-26,1.0,-0.0,-0.8287256818393373,-0.2499301870985758,-4.313878804803128,-2.9159452666852834,0.0
2019-07-29,1.0,-0.0,-0.793958605258251,-0.25806451612903225,-4.313630430729069,-2.9575797128472874,0.0
2019-07-30,1.0,-0.0,-0.7872439478584731,-0.268342644320298,-4.295251396648045,-2.960055865921788,0.0
2019-07-31,1.0,-0.0,-0.8629971127875572,-0.2582658098165223,-4.26189810934153,-2.9305206295985844,0.0
2019-08-01,1.0,-0.0,-0.8796672828096118,-0.2363216266173752,-4.232070240295748,-2.8941774491682066,0.0
2019-08-02,1.0,-0.0,-0.8212906264719736,-0.33518605746585023,-4.317852096090439,-2.9463024022609514,0.0
2019-08-05,1.0,-0.0,-0.811765811483883,-0.3177332957428813,-4.327882717789681,-2.9402311812799544,0.0
2019-08-06,1.0,-0.0,-0.8410086651737902,-0.3662739752701782,-4.383409599844222,-3.1453607243695845,0.0
2019-08-07,1.0,-0.0,-0.8784412563008919,-0.3090345094998061,-4.344707250872431,-3.1613997673516865,0.0
2019-08-08,1.0,-0.0,-0.8755818463925523,-0.30779674166020166,-4.349592707525213,-3.1644685802948023,0.0
2019-08-09,1.0,-0.0,-0.8421999242711093,-0.2951533510034078,-4.2115675880348356,-3.117190458159788,0.0
2019-08-12,1.0,-0.0,-0.8184225458672215,-0.32769056175524874,-4.242765273311897,-3.068186116890486,0.0
2019-08-13,1.0,-0.0,-0.777348534815792,-0.312258550833883,-4.255064543484406,-3.077734853481579,0.0
2019-08-14,1.0,-0.0,-0.8229048160788776,-0.30972696245733783,-4.251042851725446,-3.0967956010618125,0.0
2019-08-15,1.0,-0.0,-0.8993166287015945,-0.34378132118451027,-4.055763097949886,-2.8128473804100227,0.0
2019-08-16,1.0,-0.0,-0.9028904896507705,-0.3467675754536336,-4.049056259688156,-2.8195495577642014,0.0
2019-08-19,1.0,-0.0,-0.8166007177693936,-0.38722738566301645,-4.164258765068556,-2.8340848440231894,0.0
2019-08-20,1.0,-0.0,-0.8221448850627348,-0.4130414873156883,-4.135635131422291,-2.7875263302500226,0.0
2019-08-21,1.0,-0.0,-0.8290902454603521,-0.4802445478602062,-4.0888767223286795,-2.726708641299388,0.0
2019-08-22,1.0,-0.0,-0.8405902714519949,-0.4581891054836946,-4.089087265439971,-2.721351794498087,0.0
2019-08-23,1.0,-0.0,-0.8375865840320816,-0.4578928180823916,-4.091505650747357,-2.7271235873131605,0.0
2019-08-26,1.0,-0.0,-0.7606099577438913,-0.4830975564945802,-4.2089840161675545,-2.733419070365607,0.0
2019-08-27,1.0,-0.0,-0.7448895407461729,-0.4730956091300761,-4.197359977999817,-2.7513979283160688,0.0
2019-08-28,1.0,-0.0,-0.653070926031565,-0.5957406351017304,-4.443905685491538,-2.8148887621220764,0.0
2019-08-29,1.0,-0.0,-0.604723665564478,-0.6118091639111951,-4.431837505904582,-2.7989607935758145,0.0
2019-08-30,1.0,-0.0,-0.5517174835970668,-0.6637398687765342,-4.592821304515631,-2.840409108452335,0.0
2019-09-03,1.0,-0.0,-0.5862961188308576,-0.7079060852898899,-4.507810253953043,-2.781121226641112,0.0
2019-09-04,1.0,-0.0,-0.5166730917501927,-0.7361218195836546,-4.550019275250578,-2.834811102544333,0.0
2019-09-05,1.0,-0.0,-0.5558003640195421,-0.7234409426190249,-4.545933518536259,-2.7542868090813295,0.0
2019-09-06,1.0,-0.0,-0.5068561208267091,-0.8410174880763117,-4.833267090620033,-2.755266295707472,0.0
2019-09-09,1.0,-0.0,-0.5390789605698806,-0.8562255442961775,-4.886224540985252,-2.751580214708538,0.0
2019-09-10,1.0,-0.0,-0.495002523977789,-0.9870772337203432,-4.94992428066633,-2.663806158505805,0.0
2019-09-11,1.0,-0.0,-0.4765310233682514,-0.9933521353746979,-4.94107574536664,-2.661563255439162,0.0
2019-09-12,1.0,-0.0,-0.441566265060241,-1.0035140562248996,-4.93574297188755,-2.6593373493975903,0.0
2019-09-13,1.0,-0.0,-0.42864256548152574,-0.9616572054576238,-4.893237725326163,-2.675729509013047,0.0
2019-09-16,1.0,-0.0,-0.4148467241033861,-0.9879783610498898,-4.923762772991384,-2.691444600280505,0.0
