Date,IWF,IWM,LOCO,MTUM,SPY,VLUE,VXX
2018-11-29,-0.0,-1.6375019402907849,1.0,-0.0,-1.3644642210379263,-1.1720908573498217,0.0
2018-11-30,-0.0,-1.6375814627081824,1.0,-0.0,-1.3649529326574945,-1.1697010447915588,0.0
2018-12-03,-0.0,-1.6558095834638271,1.0,-0.0,-1.3808852698611547,-1.1831088840171209,0.0
2018-12-04,-0.0,-1.6670146682674742,1.0,-0.0,-1.3726575142245656,-1.1803518296184163,0.0
2018-12-06,-0.0,-1.5451084506336723,1.0,-0.0,-1.3520012022241146,-1.1121574913590142,0.0
2018-12-07,-0.0,-1.5564288593309148,1.0,-0.0,-1.368248690044337,-1.1136134623135834,0.0
2018-12-10,-0.0,-1.5463334820764538,1.0,-0.0,-1.3434478655362188,-1.068322673409688,0.0
2018-12-11,-0.0,-1.5461847389558232,1.0,-0.0,-1.343249541375378,-1.0686697406911596,0.0
2018-12-12,-0.0,-1.547773862113466,1.0,-0.0,-1.3435747257656225,-1.0721695537797191,0.0
2018-12-13,-0.0,-1.5425895644418017,1.0,-0.0,-1.3435905059214113,-1.0689757692879442,0.0
2018-12-14,-0.0,-1.5186606208580398,1.0,-0.0,-1.3816333648911256,-1.0825651502317006,0.0
2018-12-17,-0.0,-1.5081650831353919,1.0,-0.0,-1.3558491686460807,-1.084570467141726,0.0
2018-12-18,-0.0,-1.481517699980442,1.0,-0.0,-1.334539409348719,-1.0734402503422649,0.0
2018-12-19,-0.0,-1.4824582864412585,1.0,-0.0,-1.3356167734990458,-1.0749620785829623,0.0
2018-12-20,-0.0,-1.4567733151803945,1.0,-0.0,-1.3415831955654964,-1.064037732179325,0.0
2018-12-21,-0.0,-1.449546594636311,1.0,-0.0,-1.333060003858769,-1.040854717345167,0.0
2018-12-24,-0.0,-1.4061005928475805,1.0,-0.0,-1.3123924268502583,-1.0625358577165804,0.0
2018-12-26,-0.0,-1.4265889930851567,1.0,-0.0,-1.2719048972245903,-1.037747466136213,0.0
2018-12-27,-0.0,-1.3321737579163322,1.0,-0.0,-1.1258585317991259,-1.0018731602890019,0.0
2018-12-28,-0.0,-1.342714196372733,1.0,-0.0,-1.1255695523988207,-0.9987938890377915,0.0
2018-12-31,-0.0,-1.3451758502033337,1.0,-0.0,-1.125262546364571,-0.9984358939983019,0.0
2019-01-02,-0.0,-1.343030519364626,1.0,-0.0,-1.120471176155631,-0.9984383366053899,0.0
2019-01-03,-0.0,-1.344953964422991,1.0,-0.0,-1.1432466255475107,-0.9812729060516672,0.0
2019-01-04,-0.0,-1.343460737853758,1.0,-0.0,-1.1088179281633377,-0.9766154391248506,0.0
2019-01-07,-0.0,-1.2902141595208343,1.0,-0.0,-1.084069461800319,-0.9347610634722283,0.0
2019-01-08,-0.0,-1.2923242777059079,1.0,-0.0,-1.0839586028460544,-0.9359637774902976,0.0
2019-01-09,-0.0,-1.2814798881479887,1.0,-0.0,-1.0814368681436868,-0.9390836739083674,0.0
2019-01-10,-0.0,-1.2772494513533283,1.0,-0.0,-1.0878264985584578,-0.9380351994492017,0.0
2019-01-11,-0.0,-1.254335757627921,1.0,-0.0,-1.092869131127082,-0.9562766277918836,0.0
2019-01-14,-0.0,-1.2555866523143162,1.0,-0.0,-1.0979117330462862,-0.9522066738428417,0.0
2019-01-15,-0.0,-1.249245103959969,1.0,-0.0,-1.0992149081183678,-0.965231645241998,0.0
2019-01-16,-0.0,-1.247059837160212,1.0,-0.0,-1.088398742084177,-0.9724723215439625,0.0
2019-01-17,-0.0,-1.2447142918658227,1.0,-0.0,-1.0890065882960858,-0.9723549928949748,0.0
2019-01-18,-0.0,-1.2373006561508713,1.0,-0.0,-1.098813713987746,-1.0092556381175857,0.0
2019-01-22,-0.0,-1.3246414602346808,1.0,-0.0,-1.1975452951490357,-0.9736096749539181,0.0
2019-01-23,-0.0,-1.2762614105999364,1.0,-0.0,-1.2363867568917752,-1.0288841455106954,0.0
2019-01-24,-0.0,-1.2739005079859045,1.0,-0.0,-1.265342547251842,-1.037206535170015,0.0
2019-01-25,-0.0,-1.2285077528569395,1.0,-0.0,-1.4448290578026461,-1.068471715112144,0.0
2019-01-28,-0.0,-1.192067907155189,1.0,-0.0,-1.5211010934202953,-1.0825340494916553,0.0
2019-01-29,-0.0,-1.1784991811964165,1.0,-0.0,-1.533233792505539,-1.1047586937674598,0.0
2019-01-30,-0.0,-1.1851063829787234,1.0,-0.0,-1.5422630560928432,-1.1082205029013539,0.0
2019-01-31,-0.0,-1.2220698437576532,1.0,-0.0,-1.4781799480824804,-1.1975804476661607,0.0
2019-02-01,-0.0,-1.219906839911743,1.0,-0.0,-1.4904633488600145,-1.1927923510664378,0.0
2019-02-04,-0.0,-1.2295910853664522,1.0,-0.0,-1.4984536841588534,-1.1809434981100584,0.0
2019-02-05,-0.0,-1.2136785731833146,1.0,-0.0,-1.4932442391784997,-1.2064069178990813,0.0
2019-02-06,-0.0,-1.199576938213302,1.0,-0.0,-1.4891282959464778,-1.2306178669815033,0.0
2019-02-07,-0.0,-1.2036480157752032,1.0,-0.0,-1.50391915208282,-1.2221345822035987,0.0
2019-02-08,-0.0,-1.204650012367054,1.0,-0.0,-1.5265396982438781,-1.2156319564679692,0.0
2019-02-11,-0.0,-1.1923802900854361,1.0,-0.0,-1.5352175640770913,-1.2396185177826347,0.0
2019-02-12,-0.0,-1.2052897975387058,1.0,-0.0,-1.5349841206828105,-1.2220127034537516,0.0
2019-02-13,-0.0,-1.237842440026043,1.0,-0.0,-1.5479541243051036,-1.2224670706665999,0.0
2019-02-14,-0.0,-1.2056329497274378,1.0,-0.0,-1.6022107813446396,-1.2396022612558046,0.0
2019-02-15,-0.0,-1.2573544126475884,1.0,-0.0,-1.5516309785871525,-1.1940164098459076,0.0
2019-02-19,-0.0,-1.2435,1.0,-0.0,-1.5637,-1.19275,0.0
2019-02-20,-0.0,-1.2656819202555019,1.0,-0.0,-1.5421428214980788,-1.1824941364339538,0.0
2019-02-21,-0.0,-1.2548804233860902,1.0,-0.0,-1.5482051026012282,-1.189674971291627,0.0
2019-02-22,-0.0,-1.2477425791968073,1.0,-0.0,-1.5571963083063107,-1.1838862559241707,0.0
2019-02-25,-0.0,-1.2352385685884693,1.0,-0.0,-1.550844930417495,-1.1840954274353879,0.0
2019-02-26,-0.0,-1.232823669579031,1.0,-0.0,-1.5536636219221605,-1.1777700555996822,0.0
2019-02-27,-0.0,-1.241146376595639,1.0,-0.0,-1.5625093130680971,-1.163264292455173,0.0
2019-02-28,-0.0,-1.2497150502998167,1.0,-0.0,-1.5649437534070074,-1.1409881560037662,0.0
2019-03-01,-0.0,-1.248551191242756,1.0,-0.0,-1.5733320124820447,-1.1313091287334687,0.0
2019-03-04,-0.0,-1.2447728733132322,1.0,-0.0,-1.5544955760960901,-1.1435915179674758,0.0
2019-03-05,-0.0,-1.2386031053127635,1.0,-0.0,-1.5697207202738233,-1.1522396944292872,0.0
2019-03-06,-0.0,-1.2335665029518281,1.0,-0.0,-1.5784094855385227,-1.1490797241653024,0.0
2019-03-07,-0.0,-1.2026592852553013,1.0,-0.0,-1.6043695319064801,-1.1358805793089815,0.0
2019-03-08,-0.0,-1.1948143309381438,1.0,-0.0,-1.672679764835938,-1.1573287774483694,0.0
2019-03-11,-0.0,-1.3225825471698114,1.0,-0.0,-2.0475235849056603,-1.526120283018868,0.0
2019-03-12,-0.0,-1.256376402808618,1.0,-0.0,-2.110064214127108,-1.634879673528176,0.0
2019-03-13,-0.0,-1.2856710454628004,1.0,-0.0,-2.1269447303105515,-1.6410194321690175,0.0
2019-03-14,-0.0,-1.296609139523578,1.0,-0.0,-2.1331429265921242,-1.6470588235294117,0.0
2019-03-15,-0.0,-1.28002439768222,1.0,-0.0,-2.1443122903324183,-1.6750838670326318,0.0
2019-03-18,-0.0,-1.3197815157345913,1.0,-0.0,-2.1724908447644466,-1.7146669977034323,0.0
2019-03-19,-0.0,-1.3285410676334541,1.0,-0.0,-2.1802100262532815,-1.7420302537817225,0.0
2019-03-20,-0.0,-1.3382158798013455,1.0,-0.0,-2.1887848117181115,-1.7595398252341738,0.0
2019-03-21,-0.0,-1.3399221887550201,1.0,-0.0,-2.2104668674698797,-1.7246485943775098,0.0
2019-03-22,-0.0,-1.341581324343235,1.0,-0.0,-2.2851599771006934,-1.7341772151898733,0.0
2019-03-25,-0.0,-1.1705808869456589,1.0,-0.0,-2.3461586508432233,-1.7293566520924424,0.0
2019-03-26,-0.0,-1.195613702439641,1.0,-0.0,-2.360763493869296,-1.7639362912400456,0.0
2019-03-27,-0.0,-1.1792411137066734,1.0,-0.0,-2.373697834459246,-1.7605278110991855,0.0
2019-03-28,-0.0,-1.1737481031866466,1.0,-0.0,-2.365642387455741,-1.7833839150227617,0.0
2019-03-29,-0.0,-1.163555836760519,1.0,-0.0,-2.370515659601392,-1.792976906042392,0.0
2019-04-01,-0.0,-1.1792273590880302,1.0,-0.0,-2.3728942368587713,-1.7810639645345152,0.0
2019-04-02,-0.0,-1.2323122276339398,1.0,-0.0,-2.4539861573955393,-1.7223147910792103,0.0
2019-04-03,-0.0,-1.2336496537573738,1.0,-0.0,-2.452103103359836,-1.7261477301872277,0.0
2019-04-04,-0.0,-1.2318626189863648,1.0,-0.0,-2.467262670439928,-1.7325701054798044,0.0
2019-04-05,-0.0,-1.2158301158301157,1.0,-0.0,-2.4696267696267697,-1.7495495495495494,0.0
2019-04-08,-0.0,-1.2025324591849853,1.0,-0.0,-2.4737755495564984,-1.751253374469726,0.0
2019-04-09,-0.0,-1.1807050331894051,1.0,-0.0,-2.5263904105174966,-1.7374492492105433,0.0
2019-04-10,-0.0,-1.1564529612243586,1.0,-0.0,-2.541765802842261,-1.7322358690759436,0.0
2019-04-11,-0.0,-1.1382349157339509,1.0,-0.0,-2.5724302071272356,-1.7217933873665254,0.0
2019-04-12,-0.0,-1.1404884892545117,1.0,-0.0,-2.5381672087239333,-1.6984886167973983,0.0
2019-04-15,-0.0,-1.1432225063938617,1.0,-0.0,-2.5420716112531965,-1.7085038363171354,0.0
2019-04-16,-0.0,-1.148486396730106,1.0,-0.0,-2.53653084685145,-1.7014305786179589,0.0
2019-04-17,-0.0,-1.1434145717392694,1.0,-0.0,-2.5595215249792105,-1.6938527473933345,0.0
2019-04-18,-0.0,-1.1467109889407403,1.0,-0.0,-2.5415840951224187,-1.7043405996292271,0.0
2019-04-22,-0.0,-1.1508587541655984,1.0,-0.0,-2.545885670340938,-1.7118687516021533,0.0
2019-04-23,-0.0,-1.1576111360574766,1.0,-0.0,-2.5449355314644944,-1.7122329847969722,0.0
2019-04-24,-0.0,-1.1399297797638046,1.0,-0.0,-2.5279923396105963,-1.715735716565592,0.0
2019-04-25,-0.0,-1.1343435629695657,1.0,-0.0,-2.534700114605883,-1.6979498280911751,0.0
2019-04-26,-0.0,-1.116205030245145,1.0,-0.0,-2.5467685450493476,-1.7044253422476916,0.0
2019-04-29,-0.0,-1.112901171676006,1.0,-0.0,-2.5485226693835963,-1.7063805399898113,0.0
2019-04-30,-0.0,-1.1097102833492518,1.0,-0.0,-2.5487424387137856,-1.708946195479147,0.0
2019-05-01,-0.0,-1.0978599098240935,1.0,-0.0,-2.5578205372451897,-1.694735505175589,0.0
2019-05-02,-0.0,-1.0932197964018184,1.0,-0.0,-2.569370638325117,-1.7398681093539918,0.0
2019-05-03,-0.0,-1.0901717861932434,1.0,-0.0,-2.56331821955425,-1.732613832300913,0.0
2019-05-06,-0.0,-1.0253005311713725,1.0,-0.0,-2.9256360078277885,-2.038090578697232,0.0
2019-05-07,-0.0,-1.0237145855194123,1.0,-0.0,-2.928506470793984,-2.0432318992654777,0.0
2019-05-08,-0.0,-1.0008278145695364,1.0,-0.0,-2.8703090507726268,-2.0273178807947017,0.0
2019-05-09,-0.0,-0.9971728037512065,1.0,-0.0,-2.875189629016687,-2.0232381740449594,0.0
2019-05-10,-0.0,-0.997859855022437,1.0,-0.0,-2.8876769071453223,-2.0180876769071454,0.0
2019-05-13,-0.0,-0.9932339132836232,1.0,-0.0,-2.8913974040320354,-2.0195388014360676,0.0
2019-05-14,-0.0,-0.8878061984030317,1.0,-0.0,-2.892407632967925,-1.9866017052375153,0.0
2019-05-15,-0.0,-0.9006036493346138,1.0,-0.0,-2.9743449032789133,-1.9847029770887639,0.0
2019-05-16,-0.0,-0.9036533443208351,1.0,-0.0,-2.976033511880236,-1.9875017167971434,0.0
2019-05-17,-0.0,-0.8963957695519066,1.0,-0.0,-2.986292791539104,-2.0752852769273593,0.0
2019-05-20,-0.0,-0.8741841410915151,1.0,-0.0,-2.991320649909735,-2.0779752812109424,0.0
2019-05-21,-0.0,-0.8453544814384357,1.0,-0.0,-2.952348396800437,-2.038969029876256,0.0
2019-05-22,-0.0,-0.8284427460079159,1.0,-0.0,-2.9624675856421456,-2.033233246895046,0.0
2019-05-23,-0.0,-0.8102244219947115,1.0,-0.0,-2.9561326191606208,-2.013695843786019,0.0
2019-05-24,-0.0,-0.7699959671998925,1.0,-0.0,-2.9495227853206076,-2.001747546713268,0.0
2019-05-28,-0.0,-0.7610619469026549,1.0,-0.0,-2.9418074550817916,-2.0014078841512473,0.0
2019-05-29,-0.0,-0.7639296187683284,1.0,-0.0,-2.9298187150093304,-1.9711410290589175,0.0
2019-05-30,-0.0,-0.7583039339679158,1.0,-0.0,-2.9250482593356852,-1.9731079012181323,0.0
2019-05-31,-0.0,-0.7601544812891197,1.0,-0.0,-2.9288187508323347,-1.9697030230390198,0.0
2019-06-03,-0.0,-0.7649352365847211,1.0,-0.033703409992069784,-2.9223499867829763,-1.8874570446735393,0.0
2019-06-04,-0.0,-0.7569747454713738,1.0,-0.027502313896601873,-2.924699193441756,-1.9019568954118735,0.0
2019-06-05,-0.0,-0.7204196619389936,1.0,-0.0766789715691989,-2.9088141959717637,-1.770351661161842,0.0
2019-06-06,-0.0,-0.7311076604554866,1.0,-0.06651138716356107,-2.8966744306418217,-1.7756858178053831,0.0
2019-06-07,-0.0,-0.749677252775626,1.0,-0.08184869610121354,-2.8592822101729927,-1.7641363284275755,0.0
2019-06-10,-0.0,-0.7592224289471996,1.0,-0.08590492076730609,-2.8090716622826712,-1.7614037338807982,0.0
2019-06-11,-0.0,-0.7635518843572535,1.0,-0.1600413009808983,-2.7808466701084154,-1.748902942694889,0.0
2019-06-12,-0.0,-0.7649867716332194,1.0,-0.16261211847454346,-2.77718268051881,-1.7481448022197843,0.0
2019-06-13,-0.0,-0.8021383401786296,1.0,-0.19975226546710997,-2.7842101831931676,-1.7332942173544559,0.0
2019-06-14,-0.0,-0.7772357723577236,1.0,-0.23915447154471542,-2.7918048780487807,-1.6958699186991872,0.0
2019-06-17,-0.0,-0.7678166871642178,1.0,-0.23923878568192117,-2.773771765162794,-1.692148359117095,0.0
2019-06-18,-0.0,-0.7629106460182725,1.0,-0.24324499449232165,-2.775092334607659,-1.6983736149808852,0.0
2019-06-19,-0.0,-0.7531432274789371,1.0,-0.27174335709656516,-2.7843810758263126,-1.671548930654569,0.0
2019-06-20,-0.0,-0.7633035888751384,1.0,-0.260861069497818,-2.802318765062203,-1.6869667166026185,0.0
2019-06-21,-0.0,-0.7729873845753674,1.0,-0.2634282741578879,-2.783716998309273,-1.6826635453244894,0.0
2019-06-24,-0.0,-0.7589787122894084,1.0,-0.2770014365939663,-2.7760872404335903,-1.7179051847982236,0.0
2019-06-25,-0.0,-0.7535928926051738,1.0,-0.2765874052782859,-2.7796576953227072,-1.7226286908805852,0.0
2019-06-26,-0.0,-0.7543549443352979,1.0,-0.26123117223313685,-2.7656843483955464,-1.767583497053045,0.0
2019-06-27,-0.0,-0.7507720612392405,1.0,-0.2783362901636113,-2.772981141993561,-1.7685787502464028,0.0
2019-06-28,-0.0,-0.7329355452101501,1.0,-0.28417808668284045,-2.7756868402071992,-1.7641466133368304,0.0
2019-07-01,-0.0,-0.7178933595027804,1.0,-0.2923127248936866,-2.785541380438338,-1.7466143277723256,0.0
2019-07-02,-0.0,-0.7350124622851896,1.0,-0.2790240062967336,-2.7879443788534695,-1.7571166207529845,0.0
2019-07-03,-0.0,-0.737007667606003,1.0,-0.27531293007405466,-2.785700242479848,-1.7554230290320465,0.0
2019-07-05,-0.0,-0.7105177254031468,1.0,-0.28445518051837826,-2.7780244173140956,-1.7556962851733369,0.0
2019-07-08,-0.0,-0.7143230357259487,1.0,-0.2802560250800078,-2.777937430605447,-1.7586702370844491,0.0
2019-07-09,-0.0,-0.7037713689155682,1.0,-0.2791987472269346,-2.779785984601331,-1.7621036147722824,0.0
2019-07-10,-0.0,-0.6789463389189542,1.0,-0.2732607419964791,-2.7991132555258527,-1.7688596205255263,0.0
2019-07-11,-0.0,-0.670931522945362,1.0,-0.29022782165937727,-2.804556433187545,-1.7621254651086886,0.0
2019-07-12,-0.0,-0.6758467662990276,1.0,-0.29139202506036677,-2.805390589310187,-1.7534425373621352,0.0
2019-07-15,-0.0,-0.7242744919820815,1.0,-0.32844251119911705,-2.7542037265467765,-1.68532104135558,0.0
2019-07-16,-0.0,-0.7257917964693665,1.0,-0.3274273104880582,-2.7502596053997928,-1.686591381100727,0.0
2019-07-17,-0.0,-0.7417115422046325,1.0,-0.3218711477324337,-2.746577564393694,-1.67786933108415,0.0
2019-07-18,-0.0,-0.7411292411292412,1.0,-0.3295130795130795,-2.7406759906759905,-1.6636881636881637,0.0
2019-07-19,-0.0,-0.7445264930690505,1.0,-0.33676642052079286,-2.735587511335665,-1.6606425702811245,0.0
2019-07-22,-0.0,-0.7253594094029271,1.0,-0.3241808055951302,-2.739865302421966,-1.6864395803652374,0.0
2019-07-23,-0.0,-0.7289804378805546,1.0,-0.3224510947013862,-2.7378546443839875,-1.6882368182407046,0.0
2019-07-24,-0.0,-0.7257367640420455,1.0,-0.3410072870316631,-2.7196104984845553,-1.662281550267621,0.0
2019-07-25,-0.0,-0.7017352185089974,1.0,-0.35000000000000003,-2.732712082262211,-1.6423521850899745,0.0
2019-07-26,-0.0,-0.6831537079804979,1.0,-0.35033358994098024,-2.7386451116243267,-1.6430587631511422,0.0
2019-07-29,-0.0,-0.652187881513847,1.0,-0.3557154790207544,-2.739381867249245,-1.6782753967744009,0.0
2019-07-30,-0.0,-0.6572163291546127,1.0,-0.3636129861780778,-2.7277402764384444,-1.680295724847316,0.0
2019-07-31,-0.0,-0.6561392201095714,1.0,-0.3686754753464389,-2.731227844021914,-1.689332903641637,0.0
2019-08-01,-0.0,-0.6914486279514996,1.0,-0.36821952776005107,-2.6790044671346522,-1.642948308870453,0.0
2019-08-02,-0.0,-0.6681150159744409,1.0,-0.39418530351437703,-2.688626198083067,-1.6387859424920126,0.0
2019-08-05,-0.0,-0.6984970934354177,1.0,-0.45633063944420815,-3.0512547851977883,-1.883099390330356,0.0
2019-08-06,-0.0,-0.6764847567269975,1.0,-0.4159383387241071,-2.941986098685569,-1.8474984515862638,0.0
2019-08-07,-0.0,-0.7046947714207501,1.0,-0.37469203394470296,-2.9145907473309607,-1.8497125650150563,0.0
2019-08-08,-0.0,-0.7066429499897381,1.0,-0.3777108845864405,-2.912225490866799,-1.8447697886023124,0.0
2019-08-09,-0.0,-0.6662603277800351,1.0,-0.3480292563998374,-2.8818231071380196,-1.8762020858729513,0.0
2019-08-12,-0.0,-0.6573473797947056,1.0,-0.36372231226364127,-2.880267423014587,-1.851769313884387,0.0
2019-08-13,-0.0,-0.6109537299338998,1.0,-0.355186833940375,-2.904154863078376,-1.874612167813301,0.0
2019-08-14,-0.0,-0.6329582968402614,1.0,-0.3454827191268611,-2.8932156572121537,-1.8655258370949266,0.0
2019-08-15,-0.0,-0.6525183563055519,1.0,-0.35566147108076773,-2.7623341491691353,-1.6703593971402808,0.0
2019-08-16,-0.0,-0.6710354720918101,1.0,-0.354264475743349,-2.778625456442358,-1.716679707876891,0.0
2019-08-19,-0.0,-0.6332988891759235,1.0,-0.36172823559803663,-2.778158098682511,-1.6850942908809092,0.0
2019-08-20,-0.0,-0.6524262254599332,1.0,-0.29349302383010245,-2.6694036300777872,-1.5582787998518335,0.0
2019-08-21,-0.0,-0.6427234864489648,1.0,-0.3843785839319128,-2.555200096577533,-1.4537936862437375,0.0
2019-08-22,-0.0,-0.6490317910357725,1.0,-0.3710562828014719,-2.560535681968993,-1.4517705254267963,0.0
2019-08-23,-0.0,-0.6412328849749683,1.0,-0.3723988177815309,-2.55805537125279,-1.4599794921285965,0.0
2019-08-26,-0.0,-0.5965232763700649,1.0,-0.3635827931644078,-2.5362993517972896,-1.3963464938126107,0.0
2019-08-27,-0.0,-0.5885975717050853,1.0,-0.35826148161182475,-2.5226699513167925,-1.395917649128981,0.0
2019-08-28,-0.0,-0.5741640803419804,1.0,-0.3669262751068688,-2.5257363705568894,-1.3890027522398547,0.0
2019-08-29,-0.0,-0.5552697726077045,1.0,-0.3736482141813293,-2.5281463728298355,-1.3884959373355936,0.0
2019-08-30,-0.0,-0.543898334590611,1.0,-0.3752683804328904,-2.516276910578541,-1.3673765450008704,0.0
2019-09-03,-0.0,-0.5534967472118959,1.0,-0.38783689591078063,-2.509700278810409,-1.3575162639405205,0.0
2019-09-04,-0.0,-0.5338481189038551,1.0,-0.3983395262424524,-2.5104505341384113,-1.3632141198327914,0.0
2019-09-05,-0.0,-0.5434180138568129,1.0,-0.3889145496535797,-2.5073325635103925,-1.3340646651270207,0.0
2019-09-06,-0.0,-0.5352225791647545,1.0,-0.3962253327214319,-2.506023405231758,-1.299162459843965,0.0
2019-09-09,-0.0,-0.526557301824022,1.0,-0.3953768498336584,-2.5076287713662957,-1.3063553974991398,0.0
2019-09-10,-0.0,-0.5341529269833974,1.0,-0.37875567300511287,-2.5064629172172115,-1.3254437869822486,0.0
2019-09-11,-0.0,-0.5334826556397887,1.0,-0.38404548587181253,-2.504077647599357,-1.3215598437858949,0.0
2019-09-12,-0.0,-0.534545037555186,1.0,-0.3825468723123674,-2.4996846511094546,-1.3168396307551173,0.0
2019-09-13,-0.0,-0.5308146534426418,1.0,-0.3847388637275698,-2.5015765636645075,-1.3158286991916528,0.0
