Date,ITRI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.3560884419519113,-0.8760072197511765,-0.009314768258879651,-0.5400631728227938,-0.4416296009798234,0.0
2018-10-31,1.0,-0.356722891566265,-0.8689477911646585,-0.010345381526104418,-0.5379277108433734,-0.4388755020080321,0.0
2018-11-01,1.0,-0.3479614767255217,-0.8806420545746388,-0.0005136436597110755,-0.5401284109149278,-0.44105939004815414,0.0
2018-11-02,1.0,-0.34747533185485163,-0.8836177803490501,-0.0011249317005753222,-0.5398065117475009,-0.4420981583261016,0.0
2018-11-05,1.0,-0.34335122625437947,-0.8961139146925524,-0.000771431326540452,-0.541319790427823,-0.4327729741891936,0.0
2018-11-06,1.0,-0.3423675411522634,-0.8951903292181072,-0.0016075102880658437,-0.5419238683127572,-0.4339313271604939,0.0
2018-11-07,1.0,-0.33983204347110163,-0.923332784455788,-0.012152148855590319,-0.5616334595751689,-0.4563148361600527,0.0
2018-11-08,1.0,-0.35390163277571873,-0.9320511536278341,-0.017596580854118672,-0.5756786537113093,-0.45981501886540455,0.0
2018-11-09,1.0,-0.35174719946497246,-0.9334225045978933,-0.018725965557599065,-0.579301120214011,-0.46072563116535703,0.0
2018-11-12,1.0,-0.35157085561497325,-0.9328208556149733,-0.018081550802139034,-0.5796122994652406,-0.46016042780748656,0.0
2018-11-13,1.0,-0.33947481990505596,-0.9354313979351325,-0.002622580752249112,-0.5846695216279919,-0.457524150980978,0.0
2018-11-14,1.0,-0.33968464730290454,-0.9351701244813279,-0.0026556016597510373,-0.5846307053941908,-0.4573278008298755,0.0
2018-11-15,1.0,-0.33958008557497765,-0.9358851039835485,-0.001558924010746625,-0.5853925503333445,-0.45444293343062786,0.0
2018-11-16,1.0,-0.33955694103601514,-0.9349340054387478,-0.002155601246932414,-0.5850301784174572,-0.45463288452609935,0.0
2018-11-19,1.0,-0.3384227296866702,-0.9368361656930431,-0.0,-0.5876925119490175,-0.4562201274561869,0.0
2018-11-20,1.0,-0.3088555768341808,-0.932245922208281,-0.0,-0.5905699002839595,-0.4701842435448722,0.0
2018-11-21,1.0,-0.30791276848069576,-0.9327974700224009,-0.0,-0.5893727763868758,-0.4641586506786138,0.0
2018-11-23,1.0,-0.30798378859270487,-0.9337045701670567,-0.0,-0.5890803650861643,-0.46426570891956903,0.0
2018-11-26,1.0,-0.3073882538950558,-0.9367568101716128,-0.0,-0.587338186369775,-0.46243288645871067,0.0
2018-11-27,1.0,-0.3027477758445225,-0.937920619808936,-0.0,-0.5837628442927022,-0.45848790256393424,0.0
2018-11-28,1.0,-0.2989286302950387,-0.9598813252019119,-0.0,-0.5800230756551837,-0.45768913795945276,0.0
2018-11-29,1.0,-0.2966374942422847,-0.9568335855761007,-0.0,-0.5786997433704021,-0.4579522274133053,0.0
2018-11-30,1.0,-0.29760179206746606,-0.9593161154302281,-0.0,-0.5829819475556727,-0.45437475293187507,0.0
2018-12-03,1.0,-0.29588779508115765,-0.9596681262963818,-0.0,-0.5828531919797189,-0.4539887399993416,0.0
2018-12-04,1.0,-0.2956229621578895,-0.9605111484372427,-0.0,-0.5834733063267793,-0.4539077166287916,0.0
2018-12-06,1.0,-0.2918166780188771,-0.9364600564367033,-0.0,-0.5793195160714865,-0.43589244591482607,0.0
2018-12-07,1.0,-0.3011143961792131,-0.937099970759284,-0.0,-0.5808180902563437,-0.42996848500601065,0.0
2018-12-10,1.0,-0.2819438625890239,-0.9430569430569432,-0.0,-0.5814185814185815,-0.41619670651928714,0.0
2018-12-11,1.0,-0.2853598014888338,-0.9416390061551353,-0.0,-0.5822886790628726,-0.41329638103831656,0.0
2018-12-12,1.0,-0.28634503206677625,-0.9413129652905347,-0.0,-0.5826484901221438,-0.4124850945889329,0.0
2018-12-13,1.0,-0.286570627477521,-0.9409906861323278,-0.0,-0.5825840342905023,-0.4126462341680363,0.0
2018-12-14,1.0,-0.2864741151440913,-0.9421700728515247,-0.0,-0.5818129069692477,-0.41309393333763134,0.0
2018-12-17,1.0,-0.28477973639263965,-0.9436692339918147,-0.0,-0.5817086139666785,-0.4124585092327028,0.0
2018-12-18,1.0,-0.2829161431654908,-0.9454592313391965,-0.0,-0.5820044457330626,-0.411198092844947,0.0
2018-12-19,1.0,-0.29550743374272787,-0.9448610213316095,-0.0,-0.5797026502908855,-0.4119909502262443,0.0
2018-12-20,1.0,-0.29418013262087167,-0.9341724071332004,-0.0,-0.5828236657439001,-0.40777699092255193,0.0
2018-12-21,1.0,-0.29080242362068415,-0.9377745006892573,-0.0,-0.5873112557304524,-0.3899272272625269,0.0
2018-12-24,1.0,-0.2811143732448302,-0.928580546336482,-0.0,-0.58418432473832,-0.3973704365585907,0.0
2018-12-26,1.0,-0.28086174573416794,-0.9316831368561534,-0.0,-0.5749102348193575,-0.3900734009087731,0.0
2018-12-27,1.0,-0.25218144687171234,-0.9079460362646203,-0.0,-0.5341295872269323,-0.4000247540070549,0.0
2018-12-28,1.0,-0.2521195618540751,-0.9080388637910761,-0.0,-0.5341295872269323,-0.3999628689894177,0.0
2018-12-31,1.0,-0.2539928191160084,-0.9051318558870869,-0.0,-0.5348520490281046,-0.4012318930295902,0.0
2019-01-02,1.0,-0.2519948042308406,-0.9049297952619534,-0.0,-0.5336178635492052,-0.40217727469536707,0.0
2019-01-03,1.0,-0.24832817337461302,-0.9067801857585138,-0.0,-0.531702786377709,-0.40916408668730647,0.0
2019-01-04,1.0,-0.24142512823682097,-0.90973981830542,-0.0,-0.5291391137754156,-0.4097089178666337,0.0
2019-01-07,1.0,-0.23440557729941294,-0.8974131604696672,-0.0,-0.5263270547945206,-0.3996147260273973,0.0
2019-01-08,1.0,-0.23666056166056165,-0.887087912087912,-0.0,-0.5316239316239316,-0.3971306471306471,0.0
2019-01-09,1.0,-0.23498384047807794,-0.8802365997926703,-0.0,-0.5320141472040978,-0.40173181291542165,0.0
2019-01-10,1.0,-0.23293786692759294,-0.8859466731898239,-0.0,-0.5325954011741683,-0.40625,0.0
2019-01-11,1.0,-0.23515890772012626,-0.8791259309203469,-0.0,-0.5355358729964143,-0.4149069845842655,0.0
2019-01-14,1.0,-0.23664520085863233,-0.876786261882858,-0.0,-0.5357252376571604,-0.4173873045078197,0.0
2019-01-15,1.0,-0.2334612432847276,-0.8713430544896392,-0.0,-0.537191097467383,-0.4278434382194935,0.0
2019-01-16,1.0,-0.2238961676536467,-0.8723573992820105,-0.0,-0.5328464913626462,-0.439262373047774,0.0
2019-01-17,1.0,-0.2075518035303147,-0.8953491941673062,-0.0,-0.532831926323868,-0.43410590943975447,0.0
2019-01-18,1.0,-0.20416036542082033,-0.881701182062282,-0.0,-0.5376685904756026,-0.4628252214437826,0.0
2019-01-22,1.0,-0.007514088916718847,-1.0534752661239823,-0.0,-0.6628991859737007,-0.4069818409517846,0.0
2019-01-23,1.0,-0.008071861553440748,-1.0304029649172397,-0.0,-0.6677345394013632,-0.43459279499984294,0.0
2019-01-24,1.0,-0.010250927614615431,-1.032513678385007,-0.0,-0.664266398339727,-0.43742531916231686,0.0
2019-01-25,1.0,-0.0,-1.0687146578562805,-0.0,-0.7072876294554927,-0.40081962005209987,0.0
2019-01-28,1.0,-0.0,-1.0590819379894316,-0.0,-0.7243267333036226,-0.39988540141338264,0.0
2019-01-29,1.0,-0.0,-1.0542345797379353,-0.0,-0.7397571108980505,-0.4019175455417066,0.0
2019-01-30,1.0,-0.0,-1.0534407261802028,-0.0,-0.7388372167353854,-0.40390577556173496,0.0
2019-01-31,1.0,-0.0,-1.0661927178403305,-0.0,-0.7239568322285201,-0.41220738463509143,0.0
2019-02-01,1.0,-0.0,-1.0677536348172159,-0.0,-0.7321950123567738,-0.4095708829476522,0.0
2019-02-04,1.0,-0.0,-1.0676170294740897,-0.0,-0.729788736916458,-0.4132472869710396,0.0
2019-02-05,1.0,-0.0,-1.0709969788519638,-0.0,-0.7278395577553513,-0.41515073600308544,0.0
2019-02-06,1.0,-0.0,-1.0593217609738816,-0.0,-0.7426813951241507,-0.4185050400953271,0.0
2019-02-07,1.0,-0.0,-1.057565789473684,-0.0,-0.7335526315789473,-0.4338557791537668,0.0
2019-02-08,1.0,-0.0,-1.0493012422360248,-0.0,-0.7401979813664596,-0.4454904244306418,0.0
2019-02-11,1.0,-0.0,-1.0453470670164868,-0.0,-0.7456029540375085,-0.4481261944093545,0.0
2019-02-12,1.0,-0.0,-1.0556636192699214,-0.0,-0.748395253841665,-0.43785255786811905,0.0
2019-02-13,1.0,-0.0,-1.0668763986637695,-0.0,-0.7434242532351701,-0.43297765381247366,0.0
2019-02-14,1.0,-0.0,-0.9547527183444406,-0.0,-0.7849558368674469,-0.4489333886036797,0.0
2019-02-15,1.0,-0.0,-0.9768754784383771,-0.0,-0.7737305435059963,-0.4390150548609339,0.0
2019-02-19,1.0,-0.0,-0.9580417355897698,-0.0,-0.7894134113754931,-0.4336111464562921,0.0
2019-02-20,1.0,-0.0,-0.9713376809289008,-0.0,-0.7782090027039923,-0.43165261651025927,0.0
2019-02-21,1.0,-0.0,-0.9683151291277905,-0.0,-0.7788746298124384,-0.4372512180364933,0.0
2019-02-22,1.0,-0.0,-0.9613020352262953,-0.0,-0.786094212822881,-0.4376532789756983,0.0
2019-02-25,1.0,-0.0,-0.958995468759972,-0.0,-0.7907971153232498,-0.4412215201991193,0.0
2019-02-26,1.0,-0.0,-0.9595582367774266,-0.0,-0.7971847170353347,-0.43518784512751757,0.0
2019-02-27,1.0,-0.0,-0.9545918692960624,-0.0,-0.811347246154828,-0.42504307869040786,0.0
2019-02-28,1.0,-0.0,-0.9641900510204083,-0.0,-0.8194196428571429,-0.40516581632653065,0.0
2019-03-01,1.0,-0.0,-0.9985716276477146,-0.0,-0.8714464882943143,-0.613816889632107,0.0
2019-03-04,1.0,-0.0,-0.9787002977754423,-0.0,-0.8745139253809774,-0.6500262743037309,0.0
2019-03-05,1.0,-0.0,-0.975712887894884,-0.0,-0.8737419625384398,-0.645093653899916,0.0
2019-03-06,1.0,-0.0,-0.9775811415780638,-0.0,-0.8708030218242865,-0.6490976496922216,0.0
2019-03-07,1.0,-0.0,-0.9426934097421205,-0.0,-0.9117688168285695,-0.6398420574463625,0.0
2019-03-08,1.0,-0.0,-0.93736364276163,-0.0,-0.9432753888380605,-0.6382574424660428,0.0
2019-03-11,1.0,-0.0,-0.9320212765957449,-0.0,-0.9411702127659575,-0.6729432624113476,0.0
2019-03-12,1.0,-0.0,-0.8894529853414372,-0.0,-0.9608151590990346,-0.7249910618519843,0.0
2019-03-13,1.0,-0.0,-0.8977297219627846,-0.0,-0.9687477548674472,-0.7257346073712191,0.0
2019-03-14,1.0,-0.0,-0.8980104862457804,-0.0,-0.9687208216619981,-0.7244487538605185,0.0
2019-03-15,1.0,-0.0,-0.9016381638163816,-0.0,-0.9662286228622863,-0.7324932493249324,0.0
2019-03-18,1.0,-0.0,-0.9081998046804355,-0.0,-0.9701233406879589,-0.7387058270336745,0.0
2019-03-19,1.0,-0.0,-0.9080863705528585,-0.0,-0.970690529671763,-0.7441489747119774,0.0
2019-03-20,1.0,-0.0,-0.9067571983588105,-0.0,-0.9681202570712755,-0.7560364547402055,0.0
2019-03-21,1.0,-0.0,-0.9080004361891606,-0.0,-1.012867580240631,-0.7140053069681218,0.0
2019-03-22,1.0,-0.0,-0.9028345996493279,-0.0,-1.0398158971361777,-0.7101841028638224,0.0
2019-03-25,1.0,-0.0,-0.8794426861653751,-0.0,-1.0486376368729309,-0.7097384408308778,0.0
2019-03-26,1.0,-0.0,-0.8740846514352666,-0.0,-1.0466827768014062,-0.7405902167545402,0.0
2019-03-27,1.0,-0.0,-0.8574518790100825,-0.0,-1.067057745187901,-0.7418881759853346,0.0
2019-03-28,1.0,-0.0,-0.8543692883620215,-0.0,-1.0647043711234265,-0.7510551620361875,0.0
2019-03-29,1.0,-0.0,-0.8515541854746963,-0.0,-1.064039047304488,-0.7542662116040955,0.0
2019-04-01,1.0,-0.0,-0.8567704508738435,-0.0,-1.0616463504185638,-0.7531943016595682,0.0
2019-04-02,1.0,-0.0,-0.8628313716862832,-0.0,-1.0681259854068128,-0.7356359769735636,0.0
2019-04-03,1.0,-0.0,-0.863743119266055,-0.0,-1.062788990825688,-0.743229357798165,0.0
2019-04-04,1.0,-0.0,-0.8645695849831354,-0.0,-1.0620325560932689,-0.7395879161167326,0.0
2019-04-05,1.0,-0.0,-0.8564343705227582,-0.0,-1.076852430109107,-0.7403842621505455,0.0
2019-04-08,1.0,-0.0,-0.8609220353949741,-0.0,-1.074469259354649,-0.7439567312999007,0.0
2019-04-09,1.0,-0.0,-0.8568691743727664,-0.0,-1.0860995468444903,-0.7412224146188704,0.0
2019-04-10,1.0,-0.0,-0.8366866517085372,-0.0,-1.0951925552653843,-0.7463493581491154,0.0
2019-04-11,1.0,-0.0,-0.8162544169611309,-0.0,-1.1281654888103652,-0.7363810365135454,0.0
2019-04-12,1.0,-0.0,-0.8161808009422851,-0.0,-1.1281286808009423,-0.7364914605418139,0.0
2019-04-15,1.0,-0.0,-0.8155640874187832,-0.0,-1.1376624335499113,-0.7384450679267572,0.0
2019-04-16,1.0,-0.0,-0.8156913420712572,-0.0,-1.1399667712756139,-0.7363854532028798,0.0
2019-04-17,1.0,-0.0,-0.8087120511777539,-0.0,-1.138372222016788,-0.7507303183818363,0.0
2019-04-18,1.0,-0.0,-0.7900159359596782,-0.0,-1.1361227439498942,-0.7798984545825148,0.0
2019-04-22,1.0,-0.0,-0.7912116484659386,-0.0,-1.1387712651363198,-0.7844142337122056,0.0
2019-04-23,1.0,-0.0,-0.7828039186581565,-0.0,-1.1335164019593291,-0.7945302063232893,0.0
2019-04-24,1.0,-0.0,-0.7854117122473245,-0.0,-1.1399747324613554,-0.7904280618311533,0.0
2019-04-25,1.0,-0.0,-0.7870187837083876,-0.0,-1.1496373442440024,-0.7828900874093361,0.0
2019-04-26,1.0,-0.0,-0.7834544438233652,-0.0,-1.148462828395752,-0.7945593441401155,0.0
2019-04-29,1.0,-0.0,-0.7916294310396187,-0.0,-1.1490914507000296,-0.7828790586833482,0.0
2019-04-30,1.0,-0.0,-0.8023515404077988,-0.0,-1.1452597112665577,-0.7731805328173836,0.0
2019-05-01,1.0,-0.0,-0.824623206827674,-0.0,-1.0363900490285092,-0.7707281641547122,0.0
2019-05-02,1.0,-0.0,-0.8522289785197711,-0.0,-0.9688410750908502,-0.7769582268916633,0.0
2019-05-03,1.0,-0.0,-0.8599347366156274,-0.0,-0.9541004769247319,-0.7719008857173594,0.0
2019-05-06,1.0,-0.0,-0.8513697647733792,-0.0,-0.9535283993115318,-0.7808734939759036,0.0
2019-05-07,1.0,-0.0,-0.8596799026101902,-0.0,-0.9472591213434066,-0.7735328869633715,0.0
2019-05-08,1.0,-0.0,-0.8605018503475044,-0.16265005866955504,-1.2868941240184133,-1.202996660348407,0.0
2019-05-09,1.0,-0.0,-0.8706331877729256,-0.15615902474526927,-1.2949417758369723,-1.227028748180495,0.0
2019-05-10,1.0,-0.0,-0.8702928870292888,-0.1569492450427506,-1.294842641440786,-1.2258959432417684,0.0
2019-05-13,1.0,-0.005246111035080517,-0.8763286346425802,-0.14150814287669358,-1.3014461019114092,-1.2373523105697732,0.0
2019-05-14,1.0,-0.0,-0.8345712356515869,-0.1932027909070448,-1.2666216520369122,-1.2070672968714833,0.0
2019-05-15,1.0,-0.0,-0.8335890955046037,-0.212583498826503,-1.2774869109947644,-1.1897454414154178,0.0
2019-05-16,1.0,-0.0,-0.834379090868054,-0.21369566198708978,-1.2759445673272243,-1.1900419807700988,0.0
2019-05-17,1.0,-0.0,-0.8198597602352409,-0.23334087310563223,-1.2724270527030084,-1.1982809319158563,0.0
2019-05-20,1.0,-0.0,-0.8214689776892791,-0.23098158121011902,-1.2740643526270534,-1.1989862877313664,0.0
2019-05-21,1.0,-0.0,-0.8186256781193489,-0.23413200723327307,-1.2706600361663651,-1.197377938517179,0.0
2019-05-22,1.0,-0.0,-0.8120001807256133,-0.24031988433560747,-1.2708625129896534,-1.1949577553878823,0.0
2019-05-23,1.0,-0.0,-0.8046293371835942,-0.24554437576140417,-1.2745566935884132,-1.1872941388801155,0.0
2019-05-24,1.0,-0.0,-0.7809759388351698,-0.25603777827749047,-1.2719136496514505,-1.1884866201933888,0.0
2019-05-28,1.0,-0.0,-0.7819359481827995,-0.25431810003598415,-1.2723101835192516,-1.1895016192875136,0.0
2019-05-29,1.0,-0.0,-0.7928000718197324,-0.2566208815872161,-1.2712990394110784,-1.1679683993177123,0.0
2019-05-30,1.0,-0.0,-0.7902552828749607,-0.2547444927991386,-1.2704921710260666,-1.170981201489524,0.0
2019-05-31,1.0,-0.0,-0.7880952380952382,-0.26513926325247084,-1.275381850853549,-1.1637466307277629,0.0
2019-06-03,1.0,-0.0,-0.786017612087077,-0.2779491305708283,-1.2683831746457468,-1.1377676456126233,0.0
2019-06-04,1.0,-0.0,-0.771076813275047,-0.27063074315282365,-1.2686680346150416,-1.1502810241770005,0.0
2019-06-05,1.0,-0.0,-0.7659405940594058,-0.28272827282728275,-1.2617381738173816,-1.09003300330033,0.0
2019-06-06,1.0,-0.0,-0.7663067333860065,-0.2572206127644632,-1.2558159950838383,-1.1100869107189888,0.0
2019-06-07,1.0,-0.0,-0.7875697771526526,-0.25787877455936004,-1.2444727704276735,-1.1054898685772054,0.0
2019-06-10,1.0,-0.0,-0.7873479959611924,-0.2503621756881338,-1.2449185653452741,-1.1073357039378375,0.0
2019-06-11,1.0,-0.0,-0.7893160699343815,-0.2829083542519928,-1.229841018188224,-1.1018628616726118,0.0
2019-06-12,1.0,-0.0,-0.7856262110269508,-0.28034172978685923,-1.231240091597675,-1.1065703716751805,0.0
2019-06-13,1.0,-0.0,-0.8001675558887076,-0.29436924026632566,-1.2200273380660522,-1.0948013580845717,0.0
2019-06-14,1.0,-0.0,-0.7909888462725388,-0.30379579420711544,-1.2262487325309703,-1.0875986421549177,0.0
2019-06-17,1.0,-0.0,-0.7875903402080028,-0.3049092191080557,-1.2267318878900053,-1.0876520359598096,0.0
2019-06-18,1.0,-0.0,-0.7885852798589688,-0.3053327457029528,-1.2260026443367122,-1.0873071837814017,0.0
2019-06-19,1.0,-0.0,-0.7813959636908433,-0.3100819599894245,-1.2256984224905263,-1.08923063364766,0.0
2019-06-20,1.0,-0.0,-0.7839470782800441,-0.3074751929437707,-1.2275192943770672,-1.0912458654906283,0.0
2019-06-21,1.0,-0.0,-0.7899859080500263,-0.30663202395631495,-1.218865598027127,-1.0882508367095296,0.0
2019-06-24,1.0,-0.0,-0.7864459161147903,-0.31350993377483444,-1.2145253863134657,-1.1005739514348785,0.0
2019-06-25,1.0,-0.0,-0.7717966819625838,-0.31636074832333216,-1.220437698552771,-1.1036445464172255,0.0
2019-06-26,1.0,-0.0,-0.7697603601218058,-0.30447062977183453,-1.2085705459199434,-1.130455889492034,0.0
2019-06-27,1.0,-0.0,-0.7625530410183876,-0.3126326025459689,-1.2088048090523338,-1.1360502121640736,0.0
2019-06-28,1.0,-0.0,-0.7438286597482888,-0.316802826230956,-1.2188120998012806,-1.1365864429233825,0.0
2019-07-01,1.0,-0.0,-0.7364522245248909,-0.32042859032585214,-1.221350147713744,-1.1311786233960932,0.0
2019-07-02,1.0,-0.0,-0.739212750968651,-0.31820183163085597,-1.2184307854878478,-1.1271134202183868,0.0
2019-07-03,1.0,-0.0,-0.7506283899986771,-0.30934426952418753,-1.216033866913613,-1.1337478502447413,0.0
2019-07-05,1.0,-0.0,-0.7348071164347367,-0.3142945217544478,-1.2171041042804298,-1.1374845869297163,0.0
2019-07-08,1.0,-0.0,-0.7370991157450179,-0.30953323654920595,-1.2134090009238485,-1.139237165104923,0.0
2019-07-09,1.0,-0.0,-0.7325801204554447,-0.30883193388139096,-1.2130830439178792,-1.1416890139359035,0.0
2019-07-10,1.0,-0.0,-0.7199120879120879,-0.30575824175824173,-1.2236483516483516,-1.1462857142857144,0.0
2019-07-11,1.0,-0.0,-0.7190882689430609,-0.3108334066707735,-1.2248965942092758,-1.1453841415119246,0.0
2019-07-12,1.0,-0.0,-0.7258646484203115,-0.3096453401390478,-1.2221244389685821,-1.1426119862712314,0.0
2019-07-15,1.0,-0.0,-0.7330575602886816,-0.31900193627882417,-1.218667488118289,-1.1299067065657453,0.0
2019-07-16,1.0,-0.0,-0.7352785846316345,-0.3357538949036176,-1.214593785758296,-1.115394771587008,0.0
2019-07-17,1.0,-0.0,-0.7299828518665084,-0.3381260167963769,-1.2129006727344678,-1.1159037945741548,0.0
2019-07-18,1.0,-0.0,-0.7287646054877249,-0.3419981620060391,-1.1974968272723294,-1.107916502560063,0.0
2019-07-19,1.0,-0.0,-0.7309746913039671,-0.3426307032139417,-1.2001050880112094,-1.1050004378667133,0.0
2019-07-22,1.0,-0.0,-0.7192851824274014,-0.3329245324339713,-1.2022250448950986,-1.1255748762647277,0.0
2019-07-23,1.0,-0.0,-0.7172341264624688,-0.33552429779588977,-1.2035405985714913,-1.125629902282985,0.0
2019-07-24,1.0,-0.0,-0.714705247246815,-0.3247246814942777,-1.1750809760310947,-1.1042107536169294,0.0
2019-07-25,1.0,-0.0,-0.6977325631519959,-0.33459781015604795,-1.18251573411501,-1.0958703336494526,0.0
2019-07-26,1.0,-0.0,-0.6902997932460373,-0.33709510682288074,-1.184657133011716,-1.0953221915920055,0.0
2019-07-29,1.0,-0.0,-0.6862787294482225,-0.3398898166480158,-1.1800809158991132,-1.0978307652578119,0.0
2019-07-30,1.0,-0.0,-0.6871878767005339,-0.34316342345445155,-1.1770277251592904,-1.0977268813500947,0.0
2019-07-31,1.0,-0.0,-0.6923872301925811,-0.34380250743182106,-1.1746154840377407,-1.097496876480979,0.0
2019-08-01,1.0,-0.0,-0.7078564667412444,-0.34256948627484723,-1.165949574046984,-1.086180191033474,0.0
2019-08-02,1.0,-0.0,-0.6982966276668962,-0.35056779077770134,-1.1643152099105298,-1.0882226428079835,0.0
2019-08-05,1.0,-0.0,-0.6970986460348162,-0.3473887814313346,-1.1651407693960885,-1.0886309907586504,0.0
2019-08-06,1.0,-0.0,-0.6893734123624048,-0.3285774767146486,-1.1345046570702795,-1.0812447078746825,0.0
2019-08-07,1.0,-0.0,-0.6923892499884755,-0.4381597750426404,-1.3072419674549394,-1.1719909648273636,0.0
2019-08-08,1.0,-0.0,-0.6902163861660809,-0.4299056778250416,-1.3169502496763457,-1.1865174773441836,0.0
2019-08-09,1.0,-0.0,-0.681788872512896,-0.4205047899778924,-1.312361827560796,-1.1910924834193073,0.0
2019-08-12,1.0,-0.0,-0.6759429622815087,-0.4343146274149034,-1.3132014719411225,-1.1763569457221712,0.0
2019-08-13,1.0,-0.0,-0.6662226101336763,-0.4296936009922367,-1.3178372915613947,-1.179934769626533,0.0
2019-08-14,1.0,-0.0,-0.6744643838124885,-0.42432704632851126,-1.3049349935909176,-1.1741897088445339,0.0
2019-08-15,1.0,-0.0,-0.691075618119473,-0.432638512903808,-1.2847861396859772,-1.1033207002346148,0.0
2019-08-16,1.0,-0.0,-0.6846903773244267,-0.43775952337967144,-1.2883643256905577,-1.102590720346633,0.0
2019-08-19,1.0,-0.0,-0.6690489032722042,-0.43932038834951453,-1.291486875224739,-1.0948849334771664,0.0
2019-08-20,1.0,-0.0,-0.6715105848582705,-0.4442052386078221,-1.2869124506637963,-1.082481162540366,0.0
2019-08-21,1.0,-0.0,-0.6689089196824969,-0.4600654737880623,-1.2803264720391048,-1.0752051661509485,0.0
2019-08-22,1.0,-0.0,-0.6713114386845288,-0.45472467404453604,-1.2816882476813476,-1.072763116627089,0.0
2019-08-23,1.0,-0.0,-0.6701021688474638,-0.45559240007169743,-1.2816364939953395,-1.0737587381251121,0.0
2019-08-26,1.0,-0.0,-0.6458619619663991,-0.4517930759342169,-1.280996498071723,-1.054169067777827,0.0
2019-08-27,1.0,-0.0,-0.6423260754115773,-0.4491060364666313,-1.2779252965126573,-1.0562488936094885,0.0
2019-08-28,1.0,-0.0,-0.6426738630330916,-0.448150769775261,-1.2786674924792074,-1.0545478676340472,0.0
2019-08-29,1.0,-0.0,-0.6284097440205136,-0.45594411777709004,-1.2845837570184357,-1.0521243202617268,0.0
2019-08-30,1.0,-0.0,-0.6224359257135295,-0.4562177422912347,-1.2856323613745642,-1.047024571000044,0.0
