Date,AMCR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.19196414773605316,-0.6505331478905888,-0.0,-0.6381393911296553,-0.6100757224540256,0.0
2018-10-25,1.0,-0.15154122289138755,-0.5939715786038509,-0.0,-0.6476399560922064,-0.5735900554780907,0.0
2018-10-26,1.0,-0.1327560483281163,-0.5783869174735979,-0.0,-0.6517567211771933,-0.5625603370096246,0.0
2018-10-29,1.0,-0.11097546796884082,-0.5857749098941983,-0.0,-0.6420183699569817,-0.5678700151145215,0.0
2018-10-30,1.0,-0.10323386698433915,-0.585844204898742,-0.0,-0.6422988639335213,-0.5741639306156842,0.0
2018-10-31,1.0,-0.10809333371694911,-0.5628506487901718,-0.0,-0.6385764018758812,-0.5675978939494203,0.0
2018-11-01,1.0,-0.09496051687006461,-0.572089016511127,-0.0,-0.6372720746590093,-0.5671500358937545,0.0
2018-11-02,1.0,-0.10044426724383437,-0.5428603975622259,-0.0,-0.6437318448482087,-0.56080195933246,0.0
2018-11-05,1.0,-0.09741239431808478,-0.5511400836915369,-0.0,-0.6443109681459763,-0.5538159355518233,0.0
2018-11-06,1.0,-0.10022195663308861,-0.5529281201980536,-0.0,-0.6419099652837061,-0.5505378179955609,0.0
2018-11-07,1.0,-0.11467611949342543,-0.6096770284190752,-0.0,-0.7047203538750529,-0.6006483669635824,0.0
2018-11-08,1.0,-0.08576134151819134,-0.6089833807456205,-0.0,-0.6938763287917352,-0.6058092528821679,0.0
2018-11-09,1.0,-0.08426628144938003,-0.6142410015649452,-0.0,-0.7014566028650535,-0.609546165884194,0.0
2018-11-12,1.0,-0.08331588863303328,-0.5973264750740154,-0.0,-0.7049253865247166,-0.6049523012051795,0.0
2018-11-13,1.0,-0.06059979927976858,-0.5881102780565558,-0.0,-0.7044099415549914,-0.5986480902060334,0.0
2018-11-14,1.0,-0.06358381502890174,-0.5904253742404032,-0.0,-0.7090855194901439,-0.6011560693641619,0.0
2018-11-15,1.0,-0.06263869574222565,-0.5910879663875492,-0.0,-0.7124005089209102,-0.5927153297629967,0.0
2018-11-16,1.0,-0.06309875813128327,-0.5897989355411,-0.0,-0.7113246599645181,-0.5926079243051449,0.0
2018-11-19,1.0,-0.0643292142139183,-0.5892508721102111,-0.0,-0.7104594099213623,-0.5922367409684858,0.0
2018-11-20,1.0,-0.02322853120600657,-0.5796574378226186,-0.0,-0.7163303613327077,-0.6136790239324261,0.0
2018-11-21,1.0,-0.023417298585083818,-0.5718643772335048,-0.0,-0.7113803422528255,-0.5987100148173974,0.0
2018-11-23,1.0,-0.024654117237578675,-0.5613017373901441,-0.0,-0.715143428952635,-0.5993850973112509,0.0
2018-11-26,1.0,-0.02397518408998666,-0.5646779149997101,-0.0,-0.713109526294428,-0.5972632921667537,0.0
2018-11-27,1.0,-0.01474909258512416,-0.5666589848476119,-0.0,-0.7077547963357723,-0.5915192717635536,0.0
2018-11-28,1.0,-0.015440901103333045,-0.5656094258635094,-0.0,-0.707976838648345,-0.5917379656036643,0.0
2018-11-29,1.0,-0.0,-0.5524089843973253,-0.0,-0.7041207064068127,-0.6011030462364978,0.0
2018-11-30,1.0,-0.0,-0.5684347826086957,-0.0,-0.7250434782608696,-0.605072463768116,0.0
2018-12-03,1.0,-0.0,-0.5681396965133789,-0.0,-0.7237924244179311,-0.6039325842696629,0.0
2018-12-04,1.0,-0.0,-0.5688361894870464,-0.0,-0.7165195314753909,-0.5996768795799434,0.0
2018-12-06,1.0,-0.0,-0.4987462387161484,-0.0,-0.7178758497715368,-0.5695419592109662,0.0
2018-12-07,1.0,-0.0,-0.49877430497520747,-0.0,-0.7187029918101286,-0.5681653574015265,0.0
2018-12-10,1.0,-0.0,-0.49472208477651325,-0.0,-0.7094397712903403,-0.5447798119742702,0.0
2018-12-11,1.0,-0.0,-0.49458463906756833,-0.0,-0.7111440980812579,-0.5431854417505085,0.0
2018-12-12,1.0,-0.0,-0.5051179350244771,-0.0,-0.7189307966177124,-0.5574376947040498,0.0
2018-12-13,1.0,-0.0,-0.5021527179800561,-0.0,-0.7199522235493457,-0.5555679008916419,0.0
2018-12-14,1.0,-0.0,-0.4940043302059623,-0.0,-0.7256981069227779,-0.5560706156664631,0.0
2018-12-17,1.0,-0.0,-0.4885005107816339,-0.0,-0.7065076341146912,-0.5660012700516303,0.0
2018-12-18,1.0,-0.0,-0.47439507860560487,-0.0,-0.6970334928229664,-0.5626520847573478,0.0
2018-12-19,1.0,-0.0,-0.4744224196855776,-0.0,-0.6969514695830485,-0.5627067669172932,0.0
2018-12-20,1.0,-0.0,-0.46061067043355425,-0.0,-0.6997989785939368,-0.5560958383135934,0.0
2018-12-21,1.0,-0.0,-0.4585828478525945,-0.0,-0.6989296843246173,-0.5521474055006097,0.0
2018-12-24,1.0,-0.0,-0.4504652730950775,-0.0,-0.6940525960890087,-0.5527174645987862,0.0
2018-12-26,1.0,-0.0,-0.45834000106683737,-0.0,-0.6702139008908092,-0.5385394996532779,0.0
2018-12-27,1.0,-0.0,-0.42943877948159104,-0.0,-0.5953400275031785,-0.5698606678602008,0.0
2018-12-28,1.0,-0.0,-0.4310076715737093,-0.0,-0.5934843458428364,-0.567255857350197,0.0
2018-12-31,1.0,-0.0,-0.48965817548443286,-0.0,-0.6317766165904638,-0.6000979751796212,0.0
2019-01-02,1.0,-0.0,-0.48827413788418167,-0.0,-0.6287670860621213,-0.6004510992146526,0.0
2019-01-03,1.0,-0.0,-0.48763068567549217,-0.0,-0.6345960624575696,-0.5932926001357773,0.0
2019-01-04,1.0,-0.0,-0.48898049358767115,-0.0,-0.6105183748248734,-0.5947300355641771,0.0
2019-01-07,1.0,-0.0,-0.45623948696383515,-0.0,-0.6000578216989068,-0.57196173254836,0.0
2019-01-08,1.0,-0.0,-0.45808233592003156,-0.0,-0.5997369459423911,-0.5727212942259634,0.0
2019-01-09,1.0,-0.0,-0.4462629712334165,-0.0,-0.5999737291475109,-0.5808748193878892,0.0
2019-01-10,1.0,-0.0,-0.4440390571683553,-0.0,-0.601265158276025,-0.5795054858522758,0.0
2019-01-11,1.0,-0.0,-0.4353646668946109,-0.0,-0.6052444701612267,-0.5895426211830304,0.0
2019-01-14,1.0,-0.0,-0.43746051800379027,-0.0,-0.6080753842914298,-0.5865971783533376,0.0
2019-01-15,1.0,-0.0,-0.4320590561560769,-0.0,-0.606353809649354,-0.5980490377010282,0.0
2019-01-16,1.0,-0.0,-0.433083978747588,-0.0,-0.5922391689355291,-0.6180116835399541,0.0
2019-01-17,1.0,-0.0,-0.43059849385652,-0.0,-0.593103448275862,-0.618655040295944,0.0
2019-01-18,1.0,-0.0,-0.43265185820315644,-0.0,-0.6004662254494788,-0.6463385225476274,0.0
2019-01-22,1.0,-0.0,-0.37522339561332246,-0.0,-0.6611697806661251,-0.6714324397508801,0.0
2019-01-23,1.0,-0.0,-0.34118126272912425,-0.0,-0.672152070604209,-0.7021860149355057,0.0
2019-01-24,1.0,-0.0,-0.3363656171696263,-0.0,-0.6868667610850856,-0.7003486218542324,0.0
2019-01-25,1.0,-0.0,-0.2439934296611821,-0.0,-0.7773880119156992,-0.7626604304128735,0.0
2019-01-28,1.0,-0.0,-0.22655400317911822,-0.0,-0.8037033938481274,-0.7584427898156668,0.0
2019-01-29,1.0,-0.0,-0.21272666218938885,-0.0,-0.8079247817327064,-0.777647190508171,0.0
2019-01-30,1.0,-0.0,-0.20454797559622853,-0.0,-0.7892124237382142,-0.7793954520244039,0.0
2019-01-31,1.0,-0.0,-0.21722950455454343,-0.0,-0.7504165740946456,-0.8094867807153966,0.0
2019-02-01,1.0,-0.0,-0.20611458703314114,-0.0,-0.7529848911231933,-0.7730663096636703,0.0
2019-02-04,1.0,-0.0,-0.2115636244684331,-0.0,-0.7493730236615418,-0.765074691963799,0.0
2019-02-05,1.0,-0.0,-0.20637561015516348,-0.0,-0.7422759128466636,-0.7782989283084727,0.0
2019-02-06,1.0,-0.0,-0.20236106470653747,-0.0,-0.7924323421316405,-0.7894810112484688,0.0
2019-02-07,1.0,-0.0,-0.20205479452054795,-0.0,-0.7932954672012474,-0.7889241563648514,0.0
2019-02-08,1.0,-0.0,-0.2191038067144262,-0.0,-0.827110549234443,-0.7631689844079225,0.0
2019-02-11,1.0,-0.0,-0.20684699915469149,-0.0,-0.8335587489433643,-0.7772612003381234,0.0
2019-02-12,1.0,-0.0,-0.21500393214245592,-0.0,-0.8356083586113919,-0.7580608920346027,0.0
2019-02-13,1.0,-0.0,-0.23096133340815983,-0.0,-0.8288624501936136,-0.7461417587967899,0.0
2019-02-14,1.0,-0.0,-0.20569771697210257,-0.0,-0.8541789826309715,-0.7552008557835769,0.0
2019-02-15,1.0,-0.0,-0.257703081232493,-0.0,-0.8037551654325097,-0.7119283356907119,0.0
2019-02-19,1.0,-0.0,-0.24210847213369177,-0.0,-0.819554915056952,-0.709752515034781,0.0
2019-02-20,1.0,-0.0,-0.24861403703293047,-0.0,-0.8168311342720922,-0.706480762834017,0.0
2019-02-21,1.0,-0.0,-0.24684035476718402,-0.0,-0.8177660753880265,-0.7070121951219511,0.0
2019-02-22,1.0,-0.0,-0.24415382910340241,-0.0,-0.823700543056633,-0.7028427352321844,0.0
2019-02-25,1.0,-0.0,-0.23834066974981893,-0.0,-0.836435058784198,-0.711205215356327,0.0
2019-02-26,1.0,-0.0,-0.23854228898182128,-0.0,-0.8581263690933403,-0.7482290688742853,0.0
2019-02-27,1.0,-0.0,-0.23689303808276882,-0.0,-0.8655433483235612,-0.7438378778391302,0.0
2019-02-28,1.0,-0.0,-0.237666628688618,-0.0,-0.8655292241084652,-0.745157798792298,0.0
2019-03-01,1.0,-0.0,-0.23941335611562012,-0.0,-0.8680905595899188,-0.7402819307988039,0.0
2019-03-04,1.0,-0.0,-0.22377602621691103,-0.0,-0.8720230528010848,-0.7292990931434867,0.0
2019-03-05,1.0,-0.0,-0.20549741952040146,-0.0,-0.9145447805879502,-0.7313164722990504,0.0
2019-03-06,1.0,-0.0,-0.217577706323687,-0.0,-0.9191216940413082,-0.7600880623388662,0.0
2019-03-07,1.0,-0.0,-0.18538546064426578,-0.0,-0.9545428257474987,-0.7517494650396159,0.0
2019-03-08,1.0,-0.0,-0.1638581709671757,-0.0,-1.003218067989,-0.7584108595167047,0.0
2019-03-11,1.0,-0.0,-0.16261366665679333,-0.0,-1.0002961997571163,-0.7990877047480821,0.0
2019-03-12,1.0,-0.0,-0.1111044399747831,-0.0,-1.026807961334094,-0.864098946294017,0.0
2019-03-13,1.0,-0.0,-0.12556814738500696,-0.0,-1.0406339009756986,-0.8639173383431307,0.0
2019-03-14,1.0,-0.0,-0.13214812140901844,-0.0,-1.0180789940739405,-0.8579249766868213,0.0
2019-03-15,1.0,-0.0,-0.12165876347820835,-0.0,-1.0234679392310249,-0.8752000966504577,0.0
2019-03-18,1.0,-0.0,-0.14373528242453898,-0.0,-1.0300009174592495,-0.8844612985106579,0.0
2019-03-19,1.0,-0.0,-0.14509045118093308,-0.0,-1.02764212660094,-0.8985841088485519,0.0
2019-03-20,1.0,-0.0,-0.14968417809274379,-0.0,-1.0248035741796333,-0.9067015868125096,0.0
2019-03-21,1.0,-0.0,-0.1508486584727228,-0.0,-1.0501185965560793,-0.8794627730031113,0.0
2019-03-22,1.0,-0.0,-0.15122331307464545,-0.0,-1.079351721988468,-0.8861461742247155,0.0
2019-03-25,1.0,-0.0,-0.04670788253477589,-0.0,-1.1439258114374034,-0.9005564142194744,0.0
2019-03-26,1.0,-0.0,-0.05271679900358089,-0.0,-1.1492449011365407,-0.9118480460843842,0.0
2019-03-27,1.0,-0.0,-0.037516331736452434,-0.0,-1.1609842593168667,-0.9123063522677781,0.0
2019-03-28,1.0,-0.0,-0.03383493784465838,-0.0,-1.155528554070474,-0.9261924790478862,0.0
2019-03-29,1.0,-0.0,-0.027027869567928176,-0.0,-1.1573040713261424,-0.9330693933537004,0.0
2019-04-01,1.0,-0.0,-0.03662340903419017,-0.0,-1.1557586723234339,-0.9271587222360868,0.0
2019-04-02,1.0,-0.0,-0.03949382908920481,-0.0,-1.1576003749414154,-0.927417591001406,0.0
2019-04-03,1.0,-0.0,-0.0407755471603859,-0.0,-1.155452870835805,-0.925942114958319,0.0
2019-04-04,1.0,-0.0,-0.038513238925880766,-0.0,-1.1552408640470162,-0.9323204851667761,0.0
2019-04-05,1.0,-0.0,-0.030758629330326383,-0.0,-1.1630332644239805,-0.9384514189062206,0.0
2019-04-08,1.0,-0.0,-0.015242844068545461,-0.0,-1.1895414523306087,-0.951084040773819,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.2324295114275725,-0.9463110715534506,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.2674046583056053,-0.9319810596365498,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.288290308116072,-0.9145794631990264,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.2883543655114984,-0.9145154058036,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.283803720333547,-0.9233803720333547,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.2038333384281479,-0.8530553602543332,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.228199233716475,-0.8369655172413795,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.2318114784318546,-0.8405739215927246,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.2376207077407215,-0.8475303119118873,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.2376041988267983,-0.8497684470515591,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.2361818350152765,-0.849952164923001,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.2353231072506623,-0.8447914741575803,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.2363147982339684,-0.8511531692858686,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.2402966625463534,-0.8499381953028431,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.2406835177059512,-0.8493912613559113,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.2485386447282962,-0.8442767451210837,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.2342359050445104,-0.8567631058358062,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.2337670364990574,-0.8567852396699321,0.0
2019-05-06,1.0,-0.0,-0.03110654553625887,-0.0,-1.278546435106417,-0.9005489390388751,0.0
2019-05-07,1.0,-0.0,-0.032642570281124494,-0.0,-1.2779437751004015,-0.90229718875502,0.0
2019-05-08,1.0,-0.0,-0.04459390539334439,-0.0,-1.241234221598878,-0.9016957796761444,0.0
2019-05-09,1.0,-0.0,-0.04400752047417227,-0.0,-1.24540326949428,-0.8972626748669578,0.0
2019-05-10,1.0,-0.0,-0.04430782952156463,-0.0,-1.2474039625406128,-0.893610243995668,0.0
2019-05-13,1.0,-0.0,-0.04334947127022551,-0.0,-1.245158618932348,-0.8965791820614091,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.2535626844120786,-0.8853663130139996,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.2746016280604708,-0.8683722538265706,0.0
2019-05-16,1.0,-0.0,-0.002452830188679245,-0.0,-1.2720440251572327,-0.8701572327044025,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.2573381204333582,-0.8920697908793146,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.2568362755278641,-0.8898958431668711,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.2530643032245898,-0.8898107989188508,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.2586450579478,-0.882125694902478,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.2715584822828474,-0.8642207588585763,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.266204354480992,-0.857526629806641,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.2656254880524753,-0.8579103545213183,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.2727697337692667,-0.8410711505527013,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.2667951627444276,-0.8419809121149004,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.2663910218546957,-0.842385053004632,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.234808840731392,-0.843440251185126,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.2442043040546782,-0.8345186416674365,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.2702801018552201,-0.7611252576694556,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.2550213578115061,-0.7744554515435184,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.2503712233704052,-0.779993333131307,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.2395401603388292,-0.7857207684162759,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.2552713131190376,-0.7829495047700067,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.2550515025371456,-0.7834462641669958,0.0
2019-06-13,1.0,-0.0,-0.06695347445796176,-0.0,-1.1161571554745149,-0.665944898715063,0.0
2019-06-14,1.0,-0.0,-0.05147751605995717,-0.0,-1.164682369735903,-0.6389436117059243,0.0
2019-06-17,1.0,-0.0,-0.051560224969309384,-0.0,-1.1645587689496673,-0.6387929311673851,0.0
2019-06-18,1.0,-0.0,-0.032139154475290865,-0.0,-1.184713742656376,-0.6629996544176938,0.0
2019-06-19,1.0,-0.0,-0.058943665966982466,-0.0,-1.1530322800249617,-0.6245816077608214,0.0
2019-06-20,1.0,-0.0,-0.051655478438957785,-0.0,-1.1623051541699851,-0.6304755944931164,0.0
2019-06-21,1.0,-0.0,-0.05031914589117554,-0.0,-1.1796376334545038,-0.6323382087757964,0.0
2019-06-24,1.0,-0.0,-0.02819332566168009,-0.0,-1.1863348676639816,-0.6623417721518987,0.0
2019-06-25,1.0,-0.0,-0.008734002075406434,-0.0,-1.2048310849763635,-0.6689150236365732,0.0
2019-06-26,1.0,-0.0,-0.004612465333527952,-0.0,-1.172821485914465,-0.7418770982338345,0.0
2019-06-27,1.0,-0.0,-0.0018715639256053343,-0.0,-1.1778278161188445,-0.7446192537138847,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.18607846576624,-0.7373852540489974,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.1959346981688619,-0.7245407552349523,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.1894251262736855,-0.7302268546903741,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.1989234729698104,-0.726421717762696,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.1972930308699719,-0.7260289990645463,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.198677821330369,-0.7264962265254783,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.2016166822867853,-0.7271555763823805,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.2280811511305745,-0.7510650341108827,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.2353292162654017,-0.7480533428801576,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.2360335612552626,-0.7498432414678571,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.2438339802926248,-0.7421319796954315,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.2495218742529286,-0.7387640449438202,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.1938585788158733,-0.7112602405438382,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.2216262164380347,-0.7095497713682729,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.2210847437740167,-0.7122407673579537,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.2123452443818576,-0.7214105497858359,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.2548800724091114,-0.7621662392517725,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.2552825923134892,-0.7590354182366239,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.2223398623610375,-0.7186636080230575,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.2372050441510882,-0.7160154750302707,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.218953481551006,-0.7141139203378893,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.219386856169613,-0.7171257414694309,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.2307442025556081,-0.7271355892096545,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.2290682569674067,-0.7232227208313651,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.2253458804094517,-0.7246231452255228,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.223872679045093,-0.7233716475095785,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.166791734010621,-0.719377741861002,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.1482472802624764,-0.7297818453922754,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.1584164138130326,-0.7313394018205462,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.137313432835821,-0.7329506314580941,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.1431194239651166,-0.7255801944978341,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.1422915829938607,-0.7264903322049459,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.1297956154373143,-0.7247088376341629,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-1.1173858944629829,-0.710508455404106,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-1.1136201839564883,-0.7340034741008629,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-1.111994547932758,-0.7276238073602909,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-1.111334826872359,-0.7244987664123869,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-1.1127363437934066,-0.7219434759191542,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-1.1462595770323394,-0.7232632213262934,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-1.1364467295058553,-0.7199085975435588,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-1.1209100636368756,-0.6948808920425747,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-1.0989378768600986,-0.6670077999668087,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-1.1085559875368793,-0.6487716105550501,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-1.1219619851582114,-0.6367348064774201,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-1.1245876402023314,-0.6244776775896196,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-1.1229122527034092,-0.6286492584541729,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-1.1256505576208178,-0.6280324934600028,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-1.1088264930962173,-0.6145592200223318,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-1.120672332799305,-0.5947266950878431,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-1.1195206130934585,-0.5981194119085795,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-1.1572605869393748,-0.5625968939538173,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-1.1259976881158145,-0.6262729124236253,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-1.120202989987656,-0.6228775202304211,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-1.1159849669437356,-0.6272734754341206,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-1.1160248310718013,-0.6307751469537989,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-1.160622638317072,-0.6592972759573629,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-1.1671135446360532,-0.6552736304366232,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-1.1174749979106888,-0.6682731147449648,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-1.1200290032907578,-0.6687768419878409,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-1.124323570432357,-0.6651046025104603,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-1.1236541143654115,-0.6657461645746164,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-1.1243488676564808,-0.6612440457951476,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-1.1993937161798454,-0.6337082471598152,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-1.2134237016700984,-0.6463337908945321,0.0
2019-09-30,1.0,-0.0,-0.0,-0.0,-1.22765138458003,-0.6449212915086752,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0,-1.2271292470156105,-0.6425045913682277,0.0
2019-10-02,1.0,-0.0,-0.0,-0.0,-1.2578716274770352,-0.630799006297302,0.0
2019-10-03,1.0,-0.0,-0.0,-0.0,-1.2523672883787662,-0.6170731707317073,0.0
2019-10-04,1.0,-0.0,-0.0,-0.0,-1.2582466653222324,-0.6226844516147619,0.0
