Date,DY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.6396135824608087,-1.7636952623358593,-0.0,-1.1890437901313127,-1.192283218603575,0.0
2018-10-25,1.0,-0.5750208623087621,-1.683949930458971,-0.0,-1.174297635605007,-1.1300139082058414,0.0
2018-10-26,1.0,-0.5446801494834029,-1.6594856012310397,-0.0,-1.1783358979995602,-1.113211694877995,0.0
2018-10-29,1.0,-0.5147227533460803,-1.6699262496585634,-0.0,-1.1630155695165256,-1.1153236820540837,0.0
2018-10-30,1.0,-0.4962015630977756,-1.671694813357381,-0.0,-1.1652183418046675,-1.1322074657047605,0.0
2018-10-31,1.0,-0.49837451235370617,-1.6410923276983094,-0.0,-1.1577264846120503,-1.1210446467273516,0.0
2018-11-01,1.0,-0.4646344109351269,-1.6735734432631806,-0.0,-1.1600672597092645,-1.1258949880668259,0.0
2018-11-02,1.0,-0.465734944960069,-1.6527627886898337,-0.0,-1.1590761925318367,-1.1184977336499027,0.0
2018-11-05,1.0,-0.458039300835957,-1.6978069699272609,-0.0,-1.1713169037020954,-1.1010748018673324,0.0
2018-11-06,1.0,-0.461555157631993,-1.6996581474849422,-0.0,-1.1682674046340007,-1.096749687991752,0.0
2018-11-07,1.0,-0.4602623875094871,-1.6991759731107012,-0.0,-1.1662691098341103,-1.0955762766995554,0.0
2018-11-08,1.0,-0.4175252200042928,-1.6998819489160766,-0.0,-1.1493346211633397,-1.0992165700794163,0.0
2018-11-09,1.0,-0.41751166908095927,-1.6993400933526477,-0.0,-1.1493642362787704,-1.0988786952089704,0.0
2018-11-12,1.0,-0.41447789878283153,-1.6772368140081146,-0.0,-1.1539611360239164,-1.092729019859065,0.0
2018-11-13,1.0,-0.3818739424703892,-1.6747038917089678,-0.0,-1.1488472927241962,-1.0822229272419626,0.0
2018-11-14,1.0,-0.3830372250423012,-1.673804991539763,-0.0,-1.1490059221658206,-1.0817470389170898,0.0
2018-11-15,1.0,-0.384,-1.682913907284768,-0.0,-1.1620132450331127,-1.0690860927152317,0.0
2018-11-16,1.0,-0.38157130025888947,-1.6735879959845723,-0.0,-1.158398055687642,-1.0698473080784066,0.0
2018-11-19,1.0,-0.38470886611011307,-1.6727253513684877,-0.0,-1.1569269787593786,-1.0693754623269576,0.0
2018-11-20,1.0,-0.3296968425469422,-1.6633273890695481,-0.0,-1.1597083814119375,-1.0922060211895521,0.0
2018-11-21,1.0,-0.3256358246216258,-1.6567327196130441,-0.0,-1.1513496645342487,-1.0673011910334427,0.0
2018-11-23,1.0,-0.33829113924050636,-1.6335970464135021,-0.0,-1.202584388185654,-1.099789029535865,0.0
2018-11-26,1.0,-0.3372344351310032,-1.6376192735515844,-0.0,-1.1999051083346512,-1.0970530866150034,0.0
2018-11-27,1.0,-0.3200126030562412,-1.6469568870451086,-0.0,-1.1940870661135325,-1.0902168775928163,0.0
2018-11-28,1.0,-0.31793034406449233,-1.6693714105063493,-0.0,-1.191369408293377,-1.0903103430106962,0.0
2018-11-29,1.0,-0.2663434469815452,-1.6524867062871442,-0.0,-1.1911166718798873,-1.1032739026170368,0.0
2018-11-30,1.0,-0.26619755016940316,-1.6531665363565287,-0.0,-1.1922856398227784,-1.1007036747458951,0.0
2018-12-03,1.0,-0.2827799063431247,-1.6807684120902513,-0.0,-1.2258407833120477,-1.1320774797786293,0.0
2018-12-04,1.0,-0.2677642060541689,-1.6905469994689326,-0.0,-1.2215082315454062,-1.1308550185873605,0.0
2018-12-06,1.0,-0.24263494025545942,-1.617377420683972,-0.0,-1.205243098475484,-1.085084466419448,0.0
2018-12-07,1.0,-0.24129583848372477,-1.6182014833127318,-0.0,-1.2056551297898639,-1.0852904820766378,0.0
2018-12-10,1.0,-0.2154521330883854,-1.619361094100837,-0.0,-1.1997346397223925,-1.0685854255970606,0.0
2018-12-11,1.0,-0.21809460631729347,-1.6181048119610144,-0.0,-1.199979588712558,-1.0666428534979844,0.0
2018-12-12,1.0,-0.21565821749795586,-1.6210650040883074,-0.0,-1.2015024529844645,-1.072107522485691,0.0
2018-12-13,1.0,-0.2175025588536336,-1.6240532241555785,-0.0,-1.2014329580348004,-1.0747697031729786,0.0
2018-12-14,1.0,-0.22417762316467998,-1.606077658975802,-0.0,-1.2107740318207396,-1.0748964035401851,0.0
2018-12-17,1.0,-0.20926558279394528,-1.6055756587329901,-0.0,-1.2009581570766015,-1.0807807960858264,0.0
2018-12-18,1.0,-0.18517015773190648,-1.5924329259015062,-0.0,-1.2024648780240401,-1.0916468022518637,0.0
2018-12-19,1.0,-0.1980374211917836,-1.5923327232052065,-0.0,-1.201189749847468,-1.0927903193003865,0.0
2018-12-20,1.0,-0.1960675293166195,-1.5749595632834614,-0.0,-1.2001112009704813,-1.0835018196522443,0.0
2018-12-21,1.0,-0.1869971842316975,-1.578238133547868,-0.0,-1.2039923572003217,-1.0589300080450523,0.0
2018-12-24,1.0,-0.16631715598162572,-1.561164369882165,-0.0,-1.1970740962652286,-1.0684541641701617,0.0
2018-12-26,1.0,-0.16545869737887212,-1.5874205718824463,-0.0,-1.1623808578236696,-1.0489972200158855,0.0
2018-12-27,1.0,-0.11458382962504168,-1.531040068607366,-0.0,-1.0776120825194149,-1.0411644194578114,0.0
2018-12-28,1.0,-0.10657769304099143,-1.5414204003813157,-0.0,-1.0791706387035271,-1.0392755004766445,0.0
2018-12-31,1.0,-0.10890192151814237,-1.5383588423210794,-0.0,-1.0801029895580032,-1.0406713393410576,0.0
2019-01-02,1.0,-0.10924369747899161,-1.540727654698243,-0.0,-1.0830309396485869,-1.0416825821237587,0.0
2019-01-03,1.0,-0.11046400611036854,-1.5399083444720258,-0.0,-1.083253771243078,-1.0400992934886384,0.0
2019-01-04,1.0,-0.07396337413416833,-1.5515229148875604,-0.0,-1.0709744757567132,-1.0478223740392827,0.0
2019-01-07,1.0,-0.045209302325581395,-1.5172093023255813,-0.0,-1.0656279069767443,-1.0230697674418605,0.0
2019-01-08,1.0,-0.04653755050856904,-1.5103339371139286,-0.0,-1.067066090752868,-1.020528540244299,0.0
2019-01-09,1.0,-0.04307706575164611,-1.4973105814708336,-0.0,-1.06783826393397,-1.0287025874061022,0.0
2019-01-10,1.0,-0.04443723645799546,-1.4934896436680412,-0.0,-1.0692275612807562,-1.0265511329410129,0.0
2019-01-11,1.0,-0.04684743244498096,-1.4843532361407745,-0.0,-1.07386944005943,-1.0378865261398458,0.0
2019-01-14,1.0,-0.05867062755291497,-1.4809691793538806,-0.0,-1.0745915336056442,-1.0274322317118456,0.0
2019-01-15,1.0,-0.056611666279339994,-1.4740413664884962,-0.0,-1.076318847315826,-1.040948175691378,0.0
2019-01-16,1.0,-0.03843651236289273,-1.4784811303216212,-0.0,-1.0692972671500278,-1.0614891243725602,0.0
2019-01-17,1.0,-0.057285180572851806,-1.4433374844333748,-0.0,-1.0565472072321387,-1.0551635072183017,0.0
2019-01-18,1.0,-0.06505498584752448,-1.4265231311772075,-0.0,-1.0611108533246716,-1.0874669388891467,0.0
2019-01-22,1.0,-0.0,-1.5508506795931947,-0.0,-1.1211861990305103,-1.080410607356715,0.0
2019-01-23,1.0,-0.0,-1.510424600152323,-0.0,-1.130283701447068,-1.1193830921553696,0.0
2019-01-24,1.0,-0.0,-1.5201281315739146,-0.0,-1.1321476381717346,-1.1287052973799963,0.0
2019-01-25,1.0,-0.0,-1.5159332321699546,-0.0,-1.1875275343873906,-1.1915414361936463,0.0
2019-01-28,1.0,-0.0,-1.5026504368312554,-0.0,-1.2119367821733582,-1.1936291351722783,0.0
2019-01-29,1.0,-0.0,-1.4768361581920904,-0.0,-1.2132154261852124,-1.2226971260132644,0.0
2019-01-30,1.0,-0.0,-1.4869414959269316,-0.0,-1.2258701555171563,-1.2242409281658848,0.0
2019-01-31,1.0,-0.0,-1.4986404311069363,-0.0,-1.1923666386513077,-1.252879814109853,0.0
2019-02-01,1.0,-0.0,-1.498069880233594,-0.0,-1.1973176284272,-1.253637533405919,0.0
2019-02-04,1.0,-0.0,-1.5013120760508984,-0.0,-1.2019606872307769,-1.2479576174679408,0.0
2019-02-05,1.0,-0.0,-1.5028245787908818,-0.0,-1.1999008919722496,-1.2526759167492567,0.0
2019-02-06,1.0,-0.0,-1.494849465041055,-0.0,-1.2220950485195323,-1.2594675292361284,0.0
2019-02-07,1.0,-0.0,-1.4985329951762894,-0.0,-1.2210950320751903,-1.2532696802426775,0.0
2019-02-08,1.0,-0.0,-1.4922517315262345,-0.0,-1.2328466789575963,-1.2576610693108774,0.0
2019-02-11,1.0,-0.0,-1.4806,-0.0,-1.2362,-1.28315,0.0
2019-02-12,1.0,-0.0,-1.494004314886358,-0.0,-1.2406803471978327,-1.2826250564447343,0.0
2019-02-13,1.0,-0.0,-1.49789135455367,-0.0,-1.2408374334772567,-1.2818054021488101,0.0
2019-02-14,1.0,-0.0,-1.4633532873887016,-0.0,-1.2693797474722068,-1.2977010916042053,0.0
2019-02-15,1.0,-0.0,-1.5002015519500151,-0.0,-1.2544089489065806,-1.2841378615338104,0.0
2019-02-19,1.0,-0.0,-1.4753313511061836,-0.0,-1.278788489643703,-1.2854407095701257,0.0
2019-02-20,1.0,-0.0,-1.486667674781995,-0.0,-1.2742073693230505,-1.2797015978627955,0.0
2019-02-21,1.0,-0.0,-1.4896909814992187,-0.0,-1.2733780309522609,-1.2780158290064023,0.0
2019-02-22,1.0,-0.0,-1.4876757901103885,-0.0,-1.2760219769141588,-1.276929280709713,0.0
2019-02-25,1.0,-0.0,-1.4829594368764876,-0.0,-1.2911328303033374,-1.2899174558160733,0.0
2019-02-26,1.0,-0.0,-1.4818941504178276,-0.0,-1.2917194226386428,-1.2910103823752852,0.0
2019-02-27,1.0,-0.0,-1.4831580012138377,-0.0,-1.3000708072021039,-1.2744284847258749,0.0
2019-02-28,1.0,-0.0,-1.6810530312618657,-0.0,-1.7886343500822681,-1.8586254904442479,0.0
2019-03-01,1.0,-0.0,-1.6948246228276782,-0.0,-1.8140556368960468,-1.8568973200076389,0.0
2019-03-04,1.0,-0.0,-1.7018863114963039,-0.0,-1.810986489931175,-1.8598011725720112,0.0
2019-03-05,1.0,-0.0,-1.6917143408112103,-0.0,-1.859741595423282,-1.8765186089863084,0.0
2019-03-06,1.0,-0.0,-1.6890502506104612,-0.0,-1.8612646189435806,-1.8753373602364733,0.0
2019-03-07,1.0,-0.018942787661589657,-1.642262895174709,-0.0,-1.8739280686036095,-1.8645206706770765,0.0
2019-03-08,1.0,-0.04241836404784998,-1.638215324927255,-0.0,-1.9061105722599416,-1.8794697704494017,0.0
2019-03-11,1.0,-0.05305908554958732,-1.6515131665138219,-0.0,-1.9216559675094984,-1.9242761692650336,0.0
2019-03-12,1.0,-0.06942607775720709,-1.6083708013752973,-0.0,-1.9501454641629195,-1.9839989420788149,0.0
2019-03-13,1.0,-0.11562770274765484,-1.6180560175637018,-0.0,-1.9429179695296388,-1.9763821435699553,0.0
2019-03-14,1.0,-0.118452539218293,-1.6169901621909069,-0.0,-1.9397101834618455,-1.9720154214304706,0.0
2019-03-15,1.0,-0.12827696617970785,-1.6125675405243147,-0.0,-1.9466346474551401,-1.983123207257688,0.0
2019-03-18,1.0,-0.15460792239288604,-1.637429264349232,-0.0,-1.9506871463217461,-1.9940043115063326,0.0
2019-03-19,1.0,-0.15086556667568296,-1.6446443061942115,-0.0,-1.9566540438193127,-2.0100757370841222,0.0
2019-03-20,1.0,-0.15441475654414755,-1.6535331615353315,-0.0,-1.955784619557846,-2.017699715176997,0.0
2019-03-21,1.0,-0.17338217338217338,-1.6490978157644824,-0.0,-1.969067969067969,-1.9917243250576584,0.0
2019-03-22,1.0,-0.1872523568793551,-1.6441453750512363,-0.013458122694357151,-1.9982921164093455,-1.988318076239923,0.0
2019-03-25,1.0,-0.15083798882681562,-1.525610823180992,-0.0759238069596823,-2.005317358820758,-1.973076664198694,0.0
2019-03-26,1.0,-0.13745681186911457,-1.5390556195379717,-0.10236433845945397,-2.0029808278571912,-1.9928189147076756,0.0
2019-03-27,1.0,-0.15106743476787532,-1.5198237885462558,-0.10620128769908506,-2.008946119959336,-1.9912572009488312,0.0
2019-03-28,1.0,-0.14213956014118925,-1.5169019820798262,-0.12157208797176214,-2.007263100733098,-2.000067879446104,0.0
2019-03-29,1.0,-0.13617541239562828,-1.5123209558074808,-0.13026949969452176,-2.0067205213495347,-2.002919014323535,0.0
2019-04-01,1.0,-0.13404443236632926,-1.520959304300564,-0.1296283714926286,-2.0075412731843194,-2.0017664243494804,0.0
2019-04-02,1.0,-0.14493833852825586,-1.5167366851876949,-0.16709581244071015,-1.9875999457921127,-1.9596828838596019,0.0
2019-04-03,1.0,-0.14765646166350582,-1.5165944188566785,-0.166824708751016,-1.9853698184773774,-1.9567867786507722,0.0
2019-04-04,1.0,-0.15776271186440677,-1.516271186440678,-0.1566779661016949,-1.9835932203389832,-1.9654237288135594,0.0
2019-04-05,1.0,-0.16891156462585036,-1.515034013605442,-0.14979591836734696,-1.9892517006802724,-1.9797278911564626,0.0
2019-04-08,1.0,-0.1694189602446483,-1.507781175671084,-0.15317703024125043,-1.9889228678219502,-1.9764186204553176,0.0
2019-04-09,1.0,-0.19776703655796857,-1.482810266185581,-0.1686976649193274,-1.9991149840016342,-1.959357342228879,0.0
2019-04-10,1.0,-0.19329844355332018,-1.476925168218582,-0.16964589138856792,-2.0033303880921633,-1.953442533813634,0.0
2019-04-11,1.0,-0.21323529411764705,-1.443695533769063,-0.19001906318082787,-2.0166802832244004,-1.9445806100217862,0.0
2019-04-12,1.0,-0.21349309006739736,-1.443052624412826,-0.18932534549663016,-2.016883382122677,-1.9451290081013002,0.0
2019-04-15,1.0,-0.20949777929620772,-1.4484455073454048,-0.1855825076870516,-2.03307140416809,-1.9562692176289715,0.0
2019-04-16,1.0,-0.20856674409072276,-1.4467140319715808,-0.18636425741221477,-2.033816095094958,-1.9560732340483669,0.0
2019-04-17,1.0,-0.2074220885729907,-1.4401312192454891,-0.1936167304537999,-2.0388190267905957,-1.9543466375068341,0.0
2019-04-18,1.0,-0.21001571360251417,-1.4369747899159664,-0.17865682858509258,-2.03750768600123,-1.9687777550044407,0.0
2019-04-22,1.0,-0.22440863901268426,-1.4417552279739456,-0.1727802536852931,-2.042372300308536,-1.9750428522454575,0.0
2019-04-23,1.0,-0.2247976957893293,-1.4442463310931286,-0.17466739816211768,-2.042038129200384,-1.9720202989987654,0.0
2019-04-24,1.0,-0.22393162393162394,-1.4261196581196582,-0.17442735042735044,-2.03965811965812,-1.9734700854700855,0.0
2019-04-25,1.0,-0.21437908496732025,-1.4427244582043344,-0.20385276917784656,-2.051049191606467,-1.9679394564843482,0.0
2019-04-26,1.0,-0.2115743621655258,-1.4511512134411948,-0.18931065477425155,-2.065823134895941,-1.9964046186821542,0.0
2019-04-29,1.0,-0.21042444352274295,-1.4459422093184016,-0.18484722798285633,-2.068298078252454,-2.0032489976496612,0.0
2019-04-30,1.0,-0.21094829969588055,-1.445811445949682,-0.1854437379043406,-2.0675974564556263,-2.002004423555433,0.0
2019-05-01,1.0,-0.2196184155951887,-1.4300428591179315,-0.19535462463708003,-2.0703027789299044,-1.997442278446011,0.0
2019-05-02,1.0,-0.21444367657221838,-1.43441603317208,-0.1879751209398756,-2.0638562543192815,-2.010158949550795,0.0
2019-05-03,1.0,-0.21441404090657823,-1.4350469872857934,-0.18974571586511885,-2.062119955776672,-2.008637368711996,0.0
2019-05-06,1.0,-0.20248190279214062,-1.4168907273354014,-0.1866942433643571,-2.066184074457084,-2.0219234746639088,0.0
2019-05-07,1.0,-0.19464199406200375,-1.424014361665401,-0.19816336394393427,-2.0642132154940276,-2.0236138921494167,0.0
2019-05-08,1.0,-0.1193700787401575,-1.281007874015748,-0.14891338582677166,-1.8669606299212598,-1.8830236220472438,0.0
2019-05-09,1.0,-0.12471655328798185,-1.277084908037289,-0.15243134290753338,-1.8691735953640716,-1.8754094230284706,0.0
2019-05-10,1.0,-0.1257398312555094,-1.2776098728119885,-0.15237375645384713,-1.8660748016622595,-1.8746379549175167,0.0
2019-05-13,1.0,-0.12145723601705541,-1.2722598444946074,-0.1455981941309255,-1.8576624028091298,-1.8734010534236265,0.0
2019-05-14,1.0,-0.05291169007983167,-1.201311962373909,-0.2406089485735503,-1.843678445448357,-1.8499907172473542,0.0
2019-05-15,1.0,-0.0406670386212882,-1.2022813216787551,-0.262971917426074,-1.8543797656685883,-1.8389436488748372,0.0
2019-05-16,1.0,-0.03244215619378451,-1.205570374046275,-0.27020656286830846,-1.8544755288133492,-1.8403945164692017,0.0
2019-05-17,1.0,-0.03166128631735784,-1.1898435559970202,-0.2880556245343928,-1.8458529923019615,-1.8526198162403775,0.0
2019-05-20,1.0,-0.028422489760456745,-1.183815315874395,-0.29192006950477845,-1.8472136030780686,-1.8544123122750402,0.0
2019-05-21,1.0,-0.020828167617158444,-1.1885073146541039,-0.2968013885445078,-1.8405033473840815,-1.8522811802628318,0.0
2019-05-22,1.0,-0.1510586601874349,-1.3344671988892745,-0.3875737591114196,-2.0103436306837903,-2.058660187434918,0.0
2019-05-23,1.0,-0.1513153328243215,-1.3394183383077671,-0.39244811549941,-2.00492815992226,-2.052890955785382,0.0
2019-05-24,1.0,-0.13327339373400648,-1.3152361850750398,-0.4033473960854831,-2.0071235908430736,-2.057196209973027,0.0
2019-05-28,1.0,-0.1396992585406417,-1.297276696001663,-0.410366571963135,-2.0167001593791145,-2.0655533227080594,0.0
2019-05-29,1.0,-0.14466408625933094,-1.3002488249930881,-0.406345037323749,-2.0119574232789605,-2.0485899917058332,0.0
2019-05-30,1.0,-0.14596724030686292,-1.2964959568733152,-0.40223927016379846,-2.0118183703089363,-2.054806828391734,0.0
2019-05-31,1.0,-0.1525953721075672,-1.2903203391008267,-0.42193037314988535,-2.030088249600445,-2.05385310263359,0.0
2019-06-03,1.0,-0.14510211145725166,-1.2894427137417792,-0.4557286258220838,-2.0256143994461753,-2.0069228106611283,0.0
2019-06-04,1.0,-0.15172700214577423,-1.2850418772063406,-0.4560808472347201,-2.0265106942617845,-2.0024226483006853,0.0
2019-06-05,1.0,-0.1390425459263812,-1.2564365225705114,-0.4781124086594277,-2.020829065082292,-1.934712832069931,0.0
2019-06-06,1.0,-0.1350447190550966,-1.2712500853417084,-0.46221069160920325,-2.0120161125145084,-1.9467467740834303,0.0
2019-06-07,1.0,-0.13608416450334745,-1.289452110944118,-0.4653641207815275,-2.000136630687252,-1.9404973357015987,0.0
2019-06-10,1.0,-0.12514492259428495,-1.2927777398895177,-0.45952397190206634,-1.997340244151947,-1.9450317124735728,0.0
2019-06-11,1.0,-0.1314309233090959,-1.2949650157771986,-0.5100150912333654,-1.9892303470983677,-1.934078748799561,0.0
2019-06-12,1.0,-0.1330954994511526,-1.2953485181119648,-0.5101536772777168,-1.9878567508232712,-1.9340010976948407,0.0
2019-06-13,1.0,-0.14257235168763321,-1.3104420155358494,-0.5231319172337939,-1.9758713136729225,-1.9222520107238608,0.0
2019-06-14,1.0,-0.14634146341463414,-1.302507729302645,-0.5339745791824114,-1.976846444520783,-1.9108210237031944,0.0
2019-06-17,1.0,-0.14922706973548608,-1.2948127791137065,-0.5358983167296462,-1.9816557883888697,-1.9088972861559599,0.0
2019-06-18,1.0,-0.14917886346457776,-1.2968460111317255,-0.5350099635813922,-1.9819281247852678,-1.9084037655466226,0.0
2019-06-19,1.0,-0.14932839912280702,-1.2889939692982457,-0.541735197368421,-1.9772478070175439,-1.8958333333333335,0.0
2019-06-20,1.0,-0.15626501888087882,-1.2938551321661518,-0.5350497768623412,-1.9804325437693098,-1.9001716443529009,0.0
2019-06-21,1.0,-0.16358893389167298,-1.2969039610077573,-0.5336033500377565,-1.9740509370494954,-1.8966842864007687,0.0
2019-06-24,1.0,-0.16327232695747904,-1.2879455070868309,-0.5402504472271915,-1.9739232145314434,-1.915026833631485,0.0
2019-06-25,1.0,-0.1625507326133315,-1.2772236362385636,-0.5445415147554515,-1.9783311549838345,-1.9164201692233611,0.0
2019-06-26,1.0,-0.13751291767137444,-1.284533241474337,-0.5381329658973476,-1.9730623492938337,-1.9561832586978989,0.0
2019-06-27,1.0,-0.150048335865212,-1.270197486535009,-0.5438475348708741,-1.97189614694103,-1.969134097500345,0.0
2019-06-28,1.0,-0.1525891194925188,-1.2459491139764187,-0.551678962973178,-1.9786251120457836,-1.9662138867820453,0.0
2019-07-01,1.0,-0.1627554882664648,-1.2323996971990916,-0.553299841717707,-1.978735118023536,-1.9547175005161381,0.0
2019-07-02,1.0,-0.15436979990373376,-1.2370900089390082,-0.549886543354191,-1.978340094891013,-1.956473904971464,0.0
2019-07-03,1.0,-0.15215297840143072,-1.242811941119824,-0.546773971660476,-1.9773696519466226,-1.9594167010592929,0.0
2019-07-05,1.0,-0.15243860493912087,-1.2384260851620004,-0.5433032950402421,-1.978675104904726,-1.9661553277842747,0.0
2019-07-08,1.0,-0.154797910365686,-1.235633764091284,-0.5455045367060765,-1.9760104481715701,-1.9619191641462745,0.0
2019-07-09,1.0,-0.14979395604395604,-1.2313186813186812,-0.5449862637362637,-1.9771978021978023,-1.9648351648351647,0.0
2019-07-10,1.0,-0.15513339277141486,-1.2095878197654482,-0.5389205129963651,-1.9872436732734382,-1.9672861943625266,0.0
2019-07-11,1.0,-0.15954670329670328,-1.207142857142857,-0.5464972527472527,-1.9892857142857143,-1.9655906593406594,0.0
2019-07-12,1.0,-0.1452299245024022,-1.220933424845573,-0.5464653397391901,-1.9840082361015785,-1.966781056966369,0.0
2019-07-15,1.0,-0.15156303675712812,-1.2408794228787356,-0.5675712813466163,-1.9749227069735482,-1.9354860872552386,0.0
2019-07-16,1.0,-0.15840495015469236,-1.2429700928154006,-0.5764867652114128,-1.971674114816088,-1.9256101753179786,0.0
2019-07-17,1.0,-0.15960665658093798,-1.2540228304222254,-0.5713794526199972,-1.9694677485902903,-1.9222252785036447,0.0
2019-07-18,1.0,-0.1638871731521515,-1.2515956351657402,-0.5729188113375884,-1.9611557202662824,-1.9133896094983185,0.0
2019-07-19,1.0,-0.17804358286932015,-1.2534543204784492,-0.5716642606723036,-1.9619852890630372,-1.9091908984670378,0.0
2019-07-22,1.0,-0.17466318394281,-1.2447759142150123,-0.5640637888369535,-1.9641187792136376,-1.926244157272477,0.0
2019-07-23,1.0,-0.17124183006535945,-1.2508427932576538,-0.5636738906088751,-1.9652562779497764,-1.9289301685586515,0.0
2019-07-24,1.0,-0.16833998074542703,-1.2496905515059828,-0.56553431439967,-1.96589189932609,-1.927176454407922,0.0
2019-07-25,1.0,-0.15814178228756817,-1.2645820390695106,-0.5605715469041209,-1.9744598605646444,-1.9450541865120452,0.0
2019-07-26,1.0,-0.15182018753447327,-1.2542057363485934,-0.5600523993381136,-1.9801434087148373,-1.9484280198565913,0.0
2019-07-29,1.0,-0.1506377111340917,-1.2355049982764563,-0.5610479145122371,-1.9828335056876936,-1.9641502930024126,0.0
2019-07-30,1.0,-0.12020239417499691,-1.1269900037023324,-0.39991361224237937,-1.7595952116500062,-1.763914599531038,0.0
2019-07-31,1.0,-0.12796179513867628,-1.13359456315435,-0.39600808179758773,-1.7298720382048614,-1.7351986775240311,0.0
2019-08-01,1.0,-0.11144449207029576,-1.1444492070295755,-0.40995652440144503,-1.7244504316943234,-1.7330230849305002,0.0
2019-08-02,1.0,-0.09240762301611619,-1.1432685826337399,-0.4101967032293645,-1.7322752619645811,-1.7496170108462528,0.0
2019-08-05,1.0,-0.09086459034449,-1.1385302576026435,-0.40751392033286427,-1.7376858593893412,-1.7442941932325766,0.0
2019-08-06,1.0,-0.056246619794483504,-1.1291388738657533,-0.383390421248723,-1.7069887626945495,-1.7334895739438736,0.0
2019-08-07,1.0,-0.03727637168671095,-1.1659187458864357,-0.35894214084844134,-1.6835995931310956,-1.73762939029498,0.0
2019-08-08,1.0,-0.03398755385351843,-1.1642532312111058,-0.3555528961225467,-1.6866921972235522,-1.7431785543322167,0.0
2019-08-09,1.0,-0.015340706386014983,-1.1475205137352835,-0.3435010108217386,-1.6777262456891429,-1.7618622904031396,0.0
2019-08-12,1.0,-0.012456993712184125,-1.1416538142128365,-0.35751571953968436,-1.6743385929529007,-1.7459366472891207,0.0
2019-08-13,1.0,-0.002133839132238753,-1.129275087428131,-0.35202418351016534,-1.6849623614486398,-1.758876178057021,0.0
2019-08-14,1.0,-0.0,-1.1328964458613768,-0.3417758885346558,-1.676289998819223,-1.752922422954304,0.0
2019-08-15,1.0,-0.0,-1.1370972407011048,-0.31601781685659747,-1.6366633886735698,-1.6949731011742928,0.0
2019-08-16,1.0,-0.0,-1.1350413509918453,-0.3128216991498467,-1.630674917587184,-1.7048753686889133,0.0
2019-08-19,1.0,-0.0,-1.1156325543916197,-0.312133072407045,-1.632784620697594,-1.695176700817313,0.0
2019-08-20,1.0,-0.0,-1.1164953780788884,-0.31888384911293566,-1.6249067003502324,-1.6811735660561522,0.0
