Date,IWF,IWM,MTUM,SPY,VIVO,VLUE,VXX
2018-11-05,-0.062106834417315286,-0.8260475530440345,-0.0,-0.4220066105128478,1.0,-0.3553683761595053,0.0
2018-11-06,-0.06379916853213943,-0.8267775290480759,-0.0,-0.42074405713676577,1.0,-0.353640336851082,0.0
2018-11-07,-0.06306954436450839,-0.8277644551025846,-0.0,-0.41982414068745005,1.0,-0.35385025313082863,0.0
2018-11-08,-0.06409503470368393,-0.8298718633208756,-0.0,-0.4217298451681794,1.0,-0.3538174052322477,0.0
2018-11-09,-0.10016261287755596,-1.079784105456181,-0.0,-0.698301214406809,1.0,-0.5815659274123793,0.0
2018-11-12,-0.09971028488652826,-1.0592881285783267,-0.0,-0.7103538663171691,1.0,-0.5796371663102711,0.0
2018-11-13,-0.07216952159967242,-1.056848426943288,-0.0,-0.7108441957278373,1.0,-0.572408380536409,0.0
2018-11-14,-0.07260320709655407,-1.0563630160354827,-0.0,-0.710747185261003,1.0,-0.5720914363698396,0.0
2018-11-15,-0.07128739862332176,-1.0565324064608463,-0.0,-0.711067947931575,1.0,-0.5687316840455258,0.0
2018-11-16,-0.0680320630391957,-1.0466340601861286,-0.0,-0.7088513008627131,1.0,-0.5729570002037905,0.0
2018-11-19,-0.06806371633325407,-1.0466324763101584,-0.0,-0.7087932615562271,1.0,-0.5729035764018612,0.0
2018-11-20,-0.007048458149779736,-1.04364622161979,-0.0,-0.7252117926126738,1.0,-0.6127414435784481,0.0
2018-11-21,-0.0010291242152927857,-1.0581112140235327,-0.0,-0.7379849747864567,1.0,-0.6333230420911804,0.0
2018-11-23,-0.003223815076479868,-1.0416352287536867,-0.0,-0.7477193223129158,1.0,-0.6370121407503944,0.0
2018-11-26,-0.002570870325300792,-1.0444589174922019,-0.0,-0.7457923422342578,1.0,-0.6350392486202996,0.0
2018-11-27,-0.0,-1.0505312788274281,-0.0,-0.7382213263179473,1.0,-0.6278314940722266,0.0
2018-11-28,-0.0,-1.0501212887355222,-0.0,-0.7383921555229082,1.0,-0.6280706549591718,0.0
2018-11-29,-0.0,-1.0302314596126596,-0.0,-0.7219448005938323,1.0,-0.6218705715635333,0.0
2018-11-30,-0.0,-1.0323157965826972,-0.0,-0.7254339163908962,1.0,-0.6189977713243736,0.0
2018-12-03,-0.0,-1.0318172616235914,-0.0,-0.7242728929077535,1.0,-0.6179566772386802,0.0
2018-12-04,-0.0,-1.031884837885107,-0.0,-0.7178460917529935,1.0,-0.6136149603121216,0.0
2018-12-06,-0.0,-0.9712105898079619,-0.0,-0.7098888200580353,1.0,-0.5793094454044537,0.0
2018-12-07,-0.0,-0.9719357786189793,-0.0,-0.7097637384153505,1.0,-0.5815820388983162,0.0
2018-12-10,-0.0,-0.9705493371181574,-0.0,-0.6984613399567756,1.0,-0.5567239766459147,0.0
2018-12-11,-0.0,-0.9700967741935483,-0.0,-0.7013548387096774,1.0,-0.5543548387096774,0.0
2018-12-12,-0.0,-0.9701251774422507,-0.0,-0.7022519034714156,1.0,-0.553845657504194,0.0
2018-12-13,-0.0,-0.9649207732274825,-0.0,-0.7102333236518541,1.0,-0.5520056798012071,0.0
2018-12-14,-0.0,-0.9591046894149519,-0.0,-0.7137328259046636,1.0,-0.5523447074759724,0.0
2018-12-17,-0.0,-0.9630552230597522,-0.0,-0.721167222024522,1.0,-0.5508718579146582,0.0
2018-12-18,-0.0,-0.9490241397021058,-0.0,-0.7118002054442731,1.0,-0.5492103235747303,0.0
2018-12-19,-0.0,-0.9496578533106306,-0.0,-0.7125646544800335,1.0,-0.5504224628136345,0.0
2018-12-20,-0.0,-0.9357352753289894,-0.0,-0.7143541586814871,1.0,-0.5439504280056215,0.0
2018-12-21,-0.0,-0.9344944855862442,-0.0,-0.7120745002065918,1.0,-0.5317674729046816,0.0
2018-12-24,-0.0,-0.9202349374763168,-0.0,-0.7023809523809523,1.0,-0.5351458885941645,0.0
2018-12-26,-0.0,-0.9305772718744136,-0.0,-0.6770904997185565,1.0,-0.5194821439739821,0.0
2018-12-27,-0.0,-0.8861383164093012,-0.0,-0.5984497987141741,1.0,-0.5196479000180256,0.0
2018-12-28,-0.0,-0.886242114749174,-0.0,-0.5982877741063384,1.0,-0.5194052267948334,0.0
2018-12-31,-0.0,-0.8857580582174291,-0.0,-0.5985160263149989,1.0,-0.5197212292348824,0.0
2019-01-02,-0.0,-0.8854226092178351,-0.0,-0.5976580093079117,1.0,-0.5195015763398889,0.0
2019-01-03,-0.0,-0.8913654922123091,-0.0,-0.6326629366399515,1.0,-0.5002873128685922,0.0
2019-01-04,-0.0,-0.8910759969902182,-0.0,-0.6206772009029345,1.0,-0.49802859292701285,0.0
2019-01-07,-0.0,-0.8616883116883116,-0.0,-0.6129574970484062,1.0,-0.4769185360094451,0.0
2019-01-08,-0.0,-0.8455893188717616,-0.0,-0.6264847180877715,1.0,-0.47525715464646767,0.0
2019-01-09,-0.0,-0.8338917996831972,-0.0,-0.6692153040087729,1.0,-0.5430729864749604,0.0
2019-01-10,-0.0,-0.8375770898210905,-0.0,-0.669414422665934,1.0,-0.546101239543262,0.0
2019-01-11,-0.0,-0.8319746516134986,-0.0,-0.6799458578152398,1.0,-0.56433998831021,0.0
2019-01-14,-0.0,-0.8320765750515527,-0.0,-0.6830199132067343,1.0,-0.5626788956941923,0.0
2019-01-15,-0.0,-0.8249822262062997,-0.0,-0.6884485796420512,1.0,-0.5776637507341349,0.0
2019-01-16,-0.0,-0.8186692964344048,-0.0,-0.6852291287867114,1.0,-0.5778606428549417,0.0
2019-01-17,-0.0,-0.8156231696414808,-0.0,-0.6880606677147878,1.0,-0.5789944202965566,0.0
2019-01-18,-0.0,-0.8097680780948827,-0.0,-0.6954237393521109,1.0,-0.6036809053037369,0.0
2019-01-22,-0.0,-0.8668581166372128,-0.0,-0.7607611714213582,1.0,-0.5281494572077758,0.0
2019-01-23,-0.0,-0.8230800795429437,-0.0,-0.766516208453016,1.0,-0.5668697326473281,0.0
2019-01-24,-0.0,-0.8186615267947421,-0.0,-0.7753728513650152,1.0,-0.5657229524772498,0.0
2019-01-25,-0.0,-0.8073225806451613,-0.0,-0.853516129032258,1.0,-0.5650000000000001,0.0
2019-01-28,-0.0,-0.7720343097588607,-0.0,-0.9048066030101959,1.0,-0.5599287910665156,0.0
2019-01-29,-0.0,-0.7590750464759792,-0.0,-0.9302697237533022,1.0,-0.5721274583346923,0.0
2019-01-30,-0.0,-0.7567655583417462,-0.0,-0.9249682482821506,1.0,-0.5748526394633146,0.0
2019-01-31,-0.0,-0.7677657111176336,-0.0,-0.8871604213547272,1.0,-0.6063659785409126,0.0
2019-02-01,-0.0,-0.7680695333943276,-0.0,-0.8952424519670632,1.0,-0.60423474055679,0.0
2019-02-04,-0.0,-0.7795270403794217,-0.0,-0.9204927211646137,1.0,-0.59357091100718,0.0
2019-02-05,-0.0,-0.7773347393396164,-0.0,-0.9165623146378435,1.0,-0.6013972187438212,0.0
2019-02-06,-0.0,-0.7541198870724181,-0.0,-0.9140240299389404,1.0,-0.6146346267480796,0.0
2019-02-07,-0.0,-0.7278961942172708,-0.0,-0.8938759739841585,1.0,-0.5980423723356301,0.0
2019-02-08,-0.0,-0.7250814752670129,-0.0,-0.9072633990513373,1.0,-0.5944306411538833,0.0
2019-02-11,-0.0,-0.7223321761136887,-0.0,-0.9291067778462737,1.0,-0.5930696602965511,0.0
2019-02-12,-0.0,-0.7281158477058249,-0.0,-0.9340383989586722,1.0,-0.5920273348519363,0.0
2019-02-13,-0.0,-0.7422009693894147,-0.0,-0.9284993981978465,1.0,-0.5822842457955173,0.0
2019-02-14,-0.0,-0.7284204345273048,-0.0,-0.9397468519605925,1.0,-0.5940497161871209,0.0
2019-02-15,-0.0,-0.7437797949454712,-0.0,-0.9331287141644354,1.0,-0.5882909945797689,0.0
2019-02-19,-0.0,-0.7315403422982885,-0.0,-0.942722086389568,1.0,-0.5857212713936429,0.0
2019-02-20,-0.0,-0.7203758881503552,-0.0,-0.9492485511279919,1.0,-0.6046298418519367,0.0
2019-02-21,-0.0,-0.7011340239877121,-0.0,-0.9508807477368542,1.0,-0.6160658845060297,0.0
2019-02-22,-0.0,-0.6964915719325755,-0.0,-0.9588723376453678,1.0,-0.611328890631125,0.0
2019-02-25,-0.0,-0.6907998423955871,-0.0,-0.970350669818755,1.0,-0.62227475702653,0.0
2019-02-26,-0.0,-0.695311218295764,-0.0,-0.9660727761918825,1.0,-0.6197788496243068,0.0
2019-02-27,-0.0,-0.6946872238043799,-0.0,-0.9773151330649121,1.0,-0.6013944809977414,0.0
2019-02-28,-0.0,-0.6945735419257708,-0.0,-0.9765006218498398,1.0,-0.6018197290043856,0.0
2019-03-01,-0.0,-0.6959253804614629,-0.0,-0.9818360333824251,1.0,-0.595025364097529,0.0
2019-03-04,-0.0,-0.6852760334903193,-0.0,-0.9826334379905809,1.0,-0.6026622187336473,0.0
2019-03-05,-0.0,-0.6754975572969606,-0.0,-0.9987540575100823,1.0,-0.6045444112921735,0.0
2019-03-06,-0.0,-0.674898333989243,-0.0,-0.9981634527089073,1.0,-0.6065197428833792,0.0
2019-03-07,-0.0,-0.675870663081262,-0.0,-0.9983275398439037,1.0,-0.6051026431429134,0.0
2019-03-08,-0.0,-0.6667661493566787,-0.0,-1.0416500862183313,1.0,-0.6076734314895875,0.0
2019-03-11,-0.0,-0.664475669874912,-0.0,-1.042925651430296,1.0,-0.6461987323518562,0.0
2019-03-12,-0.0,-0.6240961401364701,-0.0,-1.0686084801575177,1.0,-0.7020402620769257,0.0
2019-03-13,-0.0,-0.6346620213819723,-0.0,-1.0745294941421595,1.0,-0.7064589951156198,0.0
2019-03-14,-0.0,-0.6353398853398853,-0.0,-1.074153699153699,1.0,-0.7029757029757029,0.0
2019-03-15,-0.0,-0.6152773052058523,-0.0,-1.065362368152433,1.0,-0.7218441646818646,0.0
2019-03-18,-0.0,-0.6379262831553565,-0.0,-1.0748880468480881,1.0,-0.731898036513951,0.0
2019-03-19,-0.0,-0.6361936422189902,-0.0,-1.0826580788143223,1.0,-0.7439919662026457,0.0
2019-03-20,-0.0,-0.6309121915567466,-0.0,-1.0885393102008145,1.0,-0.7608324922562908,0.0
2019-03-21,-0.0,-0.6339757266272603,-0.0,-1.1558882165716484,1.0,-0.7077401979643944,0.0
2019-03-22,-0.0,-0.632270762309774,-0.0,-1.18047306083717,1.0,-0.7018240607317331,0.0
2019-03-25,-0.0,-0.5589416816733619,-0.0,-1.2045643440919793,1.0,-0.6995775038093919,0.0
2019-03-26,-0.0,-0.5658614800097599,-0.0,-1.2075359894036044,1.0,-0.7122590539928196,0.0
2019-03-27,-0.0,-0.5589607856794595,-0.0,-1.2126488820784287,1.0,-0.711012049871143,0.0
2019-03-28,-0.0,-0.5573862049706785,-0.0,-1.2087405752583076,1.0,-0.7245531974308852,0.0
2019-03-29,-0.0,-0.5597629009762901,-0.0,-1.2040794979079499,1.0,-0.7229428172942817,0.0
2019-04-01,-0.0,-0.5626265447182853,-0.0,-1.2029602736856804,1.0,-0.7252670529916917,0.0
2019-04-02,-0.0,-0.5782616268942692,-0.0,-1.2214596760146315,1.0,-0.6839574986936073,0.0
2019-04-03,-0.0,-0.7246921405287939,-0.0,-1.5824882289025717,1.0,-1.2201647953639987,0.0
2019-04-04,-0.0,-0.7286608143444154,-0.0,-1.6925196115054166,1.0,-1.248225625700411,0.0
2019-04-05,-0.0,-0.7240862932285086,-0.0,-1.6987692451682344,1.0,-1.2568206280125416,0.0
2019-04-08,-0.0,-0.7087246431254696,-0.0,-1.7186795642374153,1.0,-1.268313298271976,0.0
2019-04-09,-0.0,-0.6945638312945732,-0.0,-1.7589855004014545,1.0,-1.2694469371369197,0.0
2019-04-10,-0.0,-0.6772319319792158,-0.0,-1.7844591402928673,1.0,-1.261927255550307,0.0
2019-04-11,-0.0,-0.6499693121193522,-0.0,-1.800859260658137,1.0,-1.2703838345687173,0.0
2019-04-12,-0.0,-0.6493414530519757,-0.0,-1.8043242222536942,1.0,-1.2670537695321722,0.0
2019-04-15,-0.0,-0.6585818233699529,-0.0,-1.8044419080230178,1.0,-1.2927664431445285,0.0
2019-04-16,-0.0,-0.6644974349230476,-0.0,-1.803249097472924,1.0,-1.2823484704541135,0.0
2019-04-17,-0.0,-0.6578546251309899,-0.0,-1.8335714966180814,1.0,-1.2718395732113938,0.0
2019-04-18,-0.0,-0.6642693846446942,-0.0,-1.8288721661268812,1.0,-1.2696704134120784,0.0
2019-04-22,-0.0,-0.66878858947973,-0.0,-1.8369788924520172,1.0,-1.2805245776097258,0.0
2019-04-23,-0.0,-0.6747414783607814,-0.0,-1.841870930677901,1.0,-1.2708253542703944,0.0
2019-04-24,-0.0,-0.6548216076801834,-0.0,-1.8409036633710656,1.0,-1.280508191240388,0.0
2019-04-25,-0.0,-0.6696291314373558,-0.0,-1.8630860876249038,1.0,-1.2713297463489621,0.0
2019-04-26,-0.0,-0.6510499255201576,-0.0,-1.8828504156455723,1.0,-1.2712507808370574,0.0
2019-04-29,-0.0,-0.6665217181233996,-0.0,-1.898680968256269,1.0,-1.2664154225250037,0.0
2019-04-30,-0.0,-0.6603071870170015,-0.0,-1.900502318392581,1.0,-1.2692233384853169,0.0
2019-05-01,-0.0,-0.8041555905170076,-0.0,-2.1834752888840665,1.0,-1.4374220148646448,0.0
2019-05-02,-0.0,-0.7961058849267119,-0.0,-2.194322905272369,1.0,-1.478833953183111,0.0
2019-05-03,-0.0,-0.8021665390086443,-0.0,-2.192417113469745,1.0,-1.4764744501586606,0.0
2019-05-06,-0.0,-0.7110213566449043,-0.0,-2.2656855151045696,1.0,-1.5560473608498393,0.0
2019-05-07,-0.0,-0.7444681568010784,-0.0,-2.2931596091205213,1.0,-1.578512860833427,0.0
2019-05-08,-0.0,-0.7512084004666926,-0.0,-2.2384021334518582,1.0,-1.566309239402189,0.0
2019-05-09,-0.0,-0.7485828609536512,-0.0,-2.2464154718239415,1.0,-1.5624096921195956,0.0
2019-05-10,-0.0,-0.7519115923424681,-0.0,-2.2675113021153095,1.0,-1.561924429312943,0.0
2019-05-13,-0.0,-0.7485768500948766,-0.0,-2.2645942627525395,1.0,-1.567808907244112,0.0
2019-05-14,-0.0,-0.6547951200831555,-0.0,-2.2695442857924393,1.0,-1.5464193883691666,0.0
2019-05-15,-0.0,-0.6624217806564935,-0.0,-2.3023383466900866,1.0,-1.5243166099462069,0.0
2019-05-16,-0.0,-0.6683718371837184,-0.0,-2.301760176017602,1.0,-1.5303630363036307,0.0
2019-05-17,-0.0,-0.6595180190139288,-0.0,-2.293057705063011,1.0,-1.5747291620605792,0.0
2019-05-20,-0.0,-0.6484293049191188,-0.0,-2.296472147076685,1.0,-1.5759951416109974,0.0
2019-05-21,-0.0,-0.6489213445565528,-0.0,-2.3240425887730645,1.0,-1.6014828028318189,0.0
2019-05-22,-0.0,-0.6324757768125627,-0.0,-2.338066599844081,1.0,-1.5980621450050119,0.0
2019-05-23,-0.0,-0.6363434287302029,-0.0,-2.3534870797443737,1.0,-1.5673242567379828,0.0
2019-05-24,-0.0,-0.5804386550879537,-0.0,-2.3894455577822313,1.0,-1.5967490536628812,0.0
2019-05-28,-0.0,-0.5625313912606731,-0.0,-2.4074446118645016,1.0,-1.610692560968804,0.0
2019-05-29,-0.0,-0.5758486366165833,-0.0,-2.4112966054535336,1.0,-1.5776850306065664,0.0
2019-05-30,-0.0,-0.5677057287325665,-0.0,-2.404178474190143,1.0,-1.5845974329054842,0.0
2019-05-31,-0.0,-0.5666685177986339,-0.0,-2.3978452823901817,1.0,-1.588882101405009,0.0
2019-06-03,-0.0,-0.5737334801762114,-0.011453744493392069,-2.4060572687224666,1.0,-1.5154735682819382,0.0
2019-06-04,-0.0,-0.5635012386457473,-0.014973850812001102,-2.417451142306634,1.0,-1.5091659785301403,0.0
2019-06-05,-0.0,-0.5285544639965454,-0.06250674727410126,-2.406239879088848,1.0,-1.4005721688437869,0.0
2019-06-06,-0.0,-0.5439145446698317,-0.04440008631851532,-2.3919400086318516,1.0,-1.4146525679758308,0.0
2019-06-07,-0.0,-0.5765824152084683,-0.050442860228991145,-2.364765608122705,1.0,-1.4089436163318212,0.0
2019-06-10,-0.0,-0.5797327874151492,-0.04121323133283051,-2.3530869518370863,1.0,-1.4133175304385304,0.0
2019-06-11,-0.0,-0.5845661951986126,-0.08600227605267435,-2.3330623746816235,1.0,-1.4154338048013873,0.0
2019-06-12,-0.0,-0.5904261086414399,-0.09118508077632007,-2.32912284506126,1.0,-1.4104955003794861,0.0
2019-06-13,-0.0,-0.6121017723170599,-0.11471131890833969,-2.3158095030988366,1.0,-1.3938784386212897,0.0
2019-06-14,-0.0,-0.5975656143020159,-0.1363908058468728,-2.324512307775906,1.0,-1.3753735803945009,0.0
2019-06-17,-0.0,-0.586417065737919,-0.14165215498476275,-2.3398998693948627,1.0,-1.373911623857205,0.0
2019-06-18,-0.0,-0.5863213450133303,-0.14173785298438435,-2.339300288372599,1.0,-1.373687360574569,0.0
2019-06-19,-0.0,-0.5733102065152583,-0.16271884654994853,-2.332592552441867,1.0,-1.3517805843135131,0.0
2019-06-20,-0.0,-0.5795022280186937,-0.15639604390827086,-2.3398543636561246,1.0,-1.3584393000760788,0.0
2019-06-21,-0.0,-0.5934937272579156,-0.15543366100038017,-2.3212947374137842,1.0,-1.3607234019442787,0.0
2019-06-24,-0.0,-0.5738908220965637,-0.16713788603740756,-2.302740321879078,1.0,-1.39343192692475,0.0
2019-06-25,-0.0,-0.5555374415824368,-0.17117704597326378,-2.310020649929356,1.0,-1.3974567981741115,0.0
2019-06-26,-0.0,-0.5543880662020906,-0.15510670731707318,-2.2911585365853657,1.0,-1.4436520034843205,0.0
2019-06-27,-0.0,-0.5470421305391836,-0.17736302117441607,-2.294859201047806,1.0,-1.4380593756821658,0.0
2019-06-28,-0.0,-0.550969150969151,-0.1754299754299754,-2.294294294294294,1.0,-1.439257439257439,0.0
2019-07-01,-0.0,-0.5450335095079823,-0.1783904538767504,-2.2977714815016617,1.0,-1.4275050400479485,0.0
2019-07-02,-0.0,-0.5565790908099858,-0.16684835931538208,-2.294941676659762,1.0,-1.432410334677859,0.0
2019-07-03,-0.0,-0.5574671966026025,-0.1656775739097294,-2.2891599063537864,1.0,-1.4322426090270595,0.0
2019-07-05,-0.0,-0.5318352059925093,-0.1736416435976768,-2.28556695435054,1.0,-1.4369538077403248,0.0
2019-07-08,-0.0,-0.5363483359574353,-0.16852163526792988,-2.2842173842228135,1.0,-1.4400347467289212,0.0
2019-07-09,-0.0,-0.5293702880078104,-0.16678418397787056,-2.2860552150566797,1.0,-1.441666214677008,0.0
2019-07-10,-0.0,-0.5080338725436978,-0.16035175333839974,-2.3072413418738464,1.0,-1.4526652914992944,0.0
2019-07-11,-0.0,-0.5027179821700369,-0.1689497716894977,-2.3138725809958682,1.0,-1.4504240052185258,0.0
2019-07-12,-0.0,-0.5244507441530829,-0.1671482309327809,-2.3161969143542493,1.0,-1.4438750477021205,0.0
2019-07-15,-0.0,-0.5396358085268782,-0.185312397775597,-2.307272925526115,1.0,-1.4197470286773524,0.0
2019-07-16,-0.0,-0.550540924489127,-0.18915965468254836,-2.3080537646158894,1.0,-1.4161293847666925,0.0
2019-07-17,-0.0,-0.5529064362662001,-0.1858697435336578,-2.307431508722043,1.0,-1.4221578170284903,0.0
2019-07-18,-0.0,-0.5532216705766818,-0.19602815210868021,-2.2983796170003816,1.0,-1.4082055758633858,0.0
2019-07-19,-0.0,-0.5568881862290792,-0.20509186065529084,-2.286812408003053,1.0,-1.402878482254811,0.0
2019-07-22,-0.0,-0.541377993562817,-0.19311548742567236,-2.2912552506682666,1.0,-1.4295455785281763,0.0
2019-07-23,-0.0,-0.5465262238716367,-0.19232658407466027,-2.28963597664138,1.0,-1.4291327839327619,0.0
2019-07-24,-0.0,-0.5444909496113497,-0.20323965863999566,-2.275425341088221,1.0,-1.4125129097135403,0.0
2019-07-25,-0.0,-0.5059591836734694,-0.22612244897959183,-2.3121632653061224,1.0,-1.3979319727891155,0.0
2019-07-26,-0.0,-0.4862031504617056,-0.22607278652906027,-2.3194459532862575,1.0,-1.4000543183052687,0.0
2019-07-29,-0.0,-0.4564401153615933,-0.23083201828372424,-2.320182837242205,1.0,-1.434075202699026,0.0
2019-07-30,-0.0,-0.4533762057877814,-0.2397950842007739,-2.3130960815303285,1.0,-1.4436209057714318,0.0
2019-07-31,-0.0,-0.5285525300407894,-0.23734979605335685,-2.312424209017749,1.0,-1.4337449013339214,0.0
2019-08-01,-0.0,-0.5585194148058519,-0.23248267517324828,-2.2972170278297215,1.0,-1.411670883291167,0.0
2019-08-02,-0.0,-0.5339618480538096,-0.26171573492115996,-2.3060425625758074,1.0,-1.4115668761715732,0.0
2019-08-05,-0.0,-0.5300489360532248,-0.24885907516357839,-2.305767856160994,1.0,-1.4137570792324188,0.0
2019-08-06,-0.0,-0.5283440677063928,-0.23675946132964282,-2.1938574546228775,1.0,-1.3639750891573958,0.0
2019-08-07,-0.0,-0.5386451647127474,-0.20709776669672694,-2.1851360670521456,1.0,-1.3738263222110232,0.0
2019-08-08,-0.0,-0.5318198734648306,-0.19368387474081555,-2.1984688181189855,1.0,-1.392578021160083,0.0
2019-08-09,-0.0,-0.5127018355861779,-0.17877241887129858,-2.171251249145322,1.0,-1.396833745332141,0.0
2019-08-12,-0.0,-0.5017847769028871,-0.20120734908136484,-2.1786876640419948,1.0,-1.3676640419947506,0.0
2019-08-13,-0.0,-0.4693834900731453,-0.19211076280041797,-2.186677115987461,1.0,-1.3764890282131663,0.0
2019-08-14,-0.0,-0.48576188245093443,-0.18480920401894943,-2.169712114113176,1.0,-1.3656098703732624,0.0
2019-08-15,-0.0,-0.5086398544866613,-0.19502829426030718,-2.0969583670169767,1.0,-1.251869442198868,0.0
2019-08-16,-0.0,-0.5093843274143774,-0.19461729144533815,-2.090909090909091,1.0,-1.264025901755451,0.0
2019-08-19,-0.0,-0.4775354306965524,-0.20147753543069657,-2.0998592823399336,1.0,-1.2467584681877577,0.0
2019-08-20,-0.0,-0.48273269510300243,-0.2079093779760413,-2.0957846724474964,1.0,-1.2258533406846777,0.0
2019-08-21,-0.0,-0.4767005355623405,-0.24180389408879324,-2.0770809349817307,1.0,-1.2096701536613446,0.0
2019-08-22,-0.0,-0.4795143399620265,-0.2358349155591086,-2.075647047067053,1.0,-1.2055561107224941,0.0
2019-08-23,-0.0,-0.4809030384942684,-0.2389748210442008,-2.081543775341643,1.0,-1.2043349852330179,0.0
2019-08-26,-0.0,-0.4546748466257669,-0.23136196319018407,-2.058846625766871,1.0,-1.1630920245398773,0.0
2019-08-27,-0.0,-0.4481002741872307,-0.22679200940070504,-2.0522424598511555,1.0,-1.1690658049353702,0.0
2019-08-28,-0.0,-0.43683825323249575,-0.23508172725054893,-2.0551841912661626,1.0,-1.1521834593803366,0.0
2019-08-29,-0.0,-0.4250755581554061,-0.24373598518085213,-2.060349029930779,1.0,-1.1455103831529687,0.0
2019-08-30,-0.0,-0.40880655642306385,-0.24770864652538674,-2.0633819892342755,1.0,-1.1295281509141166,0.0
2019-09-03,-0.0,-0.41181598062954,-0.2460532687651332,-2.0655690072639223,1.0,-1.119176755447942,0.0
2019-09-04,-0.0,-0.3802305308020147,-0.2623498643936459,-2.066350251840372,1.0,-1.1341534289035258,0.0
2019-09-05,-0.0,-0.3871418251866121,-0.24406453166385747,-2.073777991813147,1.0,-1.110763303635926,0.0
2019-09-06,-0.0,-0.3758276556952308,-0.25938009787928223,-2.0848287112561175,1.0,-1.0779195854524517,0.0
2019-09-09,-0.0,-0.3811168681635003,-0.259739013625024,-2.083573210516216,1.0,-1.0731145653425447,0.0
2019-09-10,-0.0,-0.3786440352896049,-0.26213080168776376,-2.086258151131569,1.0,-1.0677502876869966,0.0
2019-09-11,-0.0,-0.39122503840245776,-0.24601574500768048,-2.080981182795699,1.0,-1.0820372503840245,0.0
2019-09-12,-0.0,-0.3716313417090246,-0.25323678910520764,-2.085355327515105,1.0,-1.084971708065599,0.0
