Date,GOLD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.0,-1.0615276977529013,-0.0,-1.1681208329903696,-0.8859165363404395,0.0
2018-12-12,1.0,-0.0,-1.0646891373406495,-0.0,-1.169561450554891,-0.8913321506662816,0.0
2018-12-13,1.0,-0.0,-1.0692250434207262,-0.0,-1.1709536018526177,-0.8951286080555786,0.0
2018-12-14,1.0,-0.0,-1.0513775130305285,-0.0,-1.187019111442045,-0.898279142880781,0.0
2018-12-17,1.0,-0.0,-1.0435086564954557,-0.0,-1.1711971049060328,-0.8976847472961303,0.0
2018-12-18,1.0,-0.0,-1.0181929181929181,-0.0,-1.1564509564509564,-0.8953601953601953,0.0
2018-12-19,1.0,-0.0,-1.0213833911446644,-0.0,-1.1600489695980414,-0.8993266680269333,0.0
2018-12-20,1.0,-0.0,-1.043300248138958,-0.0,-1.1742349048800662,-0.9180727874276261,0.0
2018-12-21,1.0,-0.0,-1.0778445630700684,-0.0,-1.2230255138497752,-0.9024000672523222,0.0
2018-12-24,1.0,-0.0,-1.038474295190713,-0.0,-1.1978441127694859,-0.9096600331674959,0.0
2018-12-26,1.0,-0.0,-1.1031205315838168,-0.0,-1.18790478593658,-0.9145428547396753,0.0
2018-12-27,1.0,-0.0,-1.0216579240184391,-0.0,-1.040136703226832,-0.9121363853123511,0.0
2018-12-28,1.0,-0.0,-1.0223377241707667,-0.0,-1.0370179336613237,-0.908308205046818,0.0
2018-12-31,1.0,-0.0,-1.0279019205218023,-0.0,-1.0640979184281516,-0.9342513185972541,0.0
2019-01-02,1.0,-0.0,-1.0305010893246187,-0.0,-1.0678205438554023,-0.9362543371257968,0.0
2019-01-03,1.0,-0.0,-1.0423746078311535,-0.0,-1.1136780344701136,-0.9184288799250295,0.0
2019-01-04,1.0,-0.0,-1.0408722640977066,-0.0,-1.074730944415333,-0.915192067394897,0.0
2019-01-07,1.0,-0.0,-0.9832395686826066,-0.0,-1.0514533520862632,-0.8721284575714955,0.0
2019-01-08,1.0,-0.0,-0.9594731905580741,-0.0,-1.0764030014069095,-0.8721666406127873,0.0
2019-01-09,1.0,-0.0,-0.9476074744013706,-0.0,-1.1096059603968287,-0.9270090441850273,0.0
2019-01-10,1.0,-0.0,-0.9444112848672954,-0.0,-1.1100234769806216,-0.9247542875333254,0.0
2019-01-11,1.0,-0.0,-0.9257708108970524,-0.0,-1.1183040165928764,-0.9445973435443341,0.0
2019-01-14,1.0,-0.0,-0.9237655671825886,-0.0,-1.112640751203597,-0.9424262921258902,0.0
2019-01-15,1.0,-0.0,-0.917872662759638,-0.0,-1.1096360084519397,-0.9592552724953155,0.0
2019-01-16,1.0,-0.0,-0.9303807679896741,-0.0,-1.09418360761536,-1.0089948370442077,0.0
2019-01-17,1.0,-0.0,-0.9250866865575358,-0.0,-1.096242238529151,-1.0106443028788001,0.0
2019-01-18,1.0,-0.0,-0.9288532725867469,-0.0,-1.1066590733433674,-1.0322987430338038,0.0
2019-01-22,1.0,-0.0,-0.9278613306143257,-0.0,-1.2916985300365365,-1.0288894553487977,0.0
2019-01-23,1.0,-0.0,-0.8581991246334933,-0.0,-1.3077380699443335,-1.083414779246165,0.0
2019-01-24,1.0,-0.0,-0.8584905660377359,-0.0,-1.307538670746218,-1.083460819309876,0.0
2019-01-25,1.0,-0.0,-0.7601402325374989,-0.0,-1.5116712523298126,-1.1659270435785924,0.0
2019-01-28,1.0,-0.0,-0.734085057267158,-0.0,-1.547411879605789,-1.1578176329574714,0.0
2019-01-29,1.0,-0.0,-0.7226349234762375,-0.0,-1.558041707688177,-1.1943972075539249,0.0
2019-01-30,1.0,-0.0,-0.7252897690973806,-0.0,-1.5884822487907275,-1.2495208542484257,0.0
2019-01-31,1.0,-0.0,-0.7368180363104222,-0.0,-1.544656331458362,-1.2916723830429413,0.0
2019-02-01,1.0,-0.0,-0.7284331985644846,-0.0,-1.5583973106800528,-1.2559396720119929,0.0
2019-02-04,1.0,-0.0,-0.736376021798365,-0.0,-1.5619891008174385,-1.2429609445958218,0.0
2019-02-05,1.0,-0.0,-0.7241520043533467,-0.0,-1.5540087066932704,-1.2565753673136224,0.0
2019-02-06,1.0,-0.0,-0.7260280183161809,-0.0,-1.548669356666818,-1.2589654078070454,0.0
2019-02-07,1.0,-0.0,-0.7221844858035593,-0.0,-1.5544536521305983,-1.2517773853190237,0.0
2019-02-08,1.0,-0.0,-0.7064562539339987,-0.0,-1.566450858735725,-1.2230914486107365,0.0
2019-02-11,1.0,-0.0,-0.6947754769133173,-0.0,-1.598305315147945,-1.2381621278716752,0.0
2019-02-12,1.0,-0.0,-0.6851362435067894,-0.0,-1.620614234940308,-1.250888544609496,0.0
2019-02-13,1.0,-0.0,-0.703847382593218,-0.0,-1.6196431016384463,-1.240381543516955,0.0
2019-02-14,1.0,-0.0,-0.6947885019864455,-0.0,-1.7111474643608318,-1.2680532834774478,0.0
2019-02-15,1.0,-0.0,-0.7217485007496252,-0.0,-1.7028204647676162,-1.2605416041979012,0.0
2019-02-19,1.0,-0.0,-0.6942857142857143,-0.0,-1.7311475409836066,-1.2584543325526931,0.0
2019-02-20,1.0,-0.0,-0.7034204275534442,-0.0,-1.7496912114014254,-1.297482185273159,0.0
2019-02-21,1.0,-0.0,-0.7205505457997153,-0.0,-1.742999525391552,-1.2825344091124824,0.0
2019-02-22,1.0,-0.0,-0.7198874206936029,-0.0,-1.7529456661737346,-1.297524209321185,0.0
2019-02-25,1.0,-0.0,-0.7093147232722691,-0.0,-1.798536396239217,-1.3385189493069691,0.0
2019-02-26,1.0,-0.0,-0.7150925024342747,-0.0,-1.8222979552093477,-1.3311587147030184,0.0
2019-02-27,1.0,-0.0,-0.7116985541112896,-0.0,-1.8368141765249988,-1.3197994255391656,0.0
2019-02-28,1.0,-0.0,-0.706374288909418,-0.0,-1.8268585598288523,-1.3289249769047504,0.0
2019-03-01,1.0,-0.0,-0.7084712755598832,-0.0,-1.844060370009737,-1.3160662122687439,0.0
2019-03-04,1.0,-0.0,-0.6915520628683693,-0.0,-1.856827111984283,-1.363212180746562,0.0
2019-03-05,1.0,-0.0,-0.6682370443838335,-0.0,-1.9162410116538555,-1.3746590627324573,0.0
2019-03-06,1.0,-0.0,-0.6572164948453608,-0.0,-1.9310567010309279,-1.3680610626486915,0.0
2019-03-07,1.0,-0.0,-0.6051042944785276,-0.0,-1.9480245398773006,-1.3548466257668714,0.0
2019-03-08,1.0,-0.0,-0.5833122501644487,-0.0,-2.07807519101351,-1.3986236907352123,0.0
2019-03-11,1.0,-0.0,-0.5731589883938979,-0.0,-2.0257462875677867,-1.4692108864223807,0.0
2019-03-12,1.0,-0.0,-0.5024435894769679,-0.0,-2.1014869501923674,-1.595196007070812,0.0
2019-03-13,1.0,-0.0,-0.5357670394598016,-0.0,-2.129510445241612,-1.6100970668917491,0.0
2019-03-14,1.0,-0.0,-0.5396516339525338,-0.0,-2.1179287480924063,-1.6047466189549018,0.0
2019-03-15,1.0,-0.0,-0.528218741704274,-0.0,-2.1333687284311122,-1.647677196708256,0.0
2019-03-18,1.0,-0.0,-0.5761032562125107,-0.0,-2.12735646958012,-1.6521529562982005,0.0
2019-03-19,1.0,-0.0,-0.5771707631211763,-0.0,-2.113663196307824,-1.6756466673822046,0.0
2019-03-20,1.0,-0.0,-0.5915196633759507,-0.0,-2.1117764471057883,-1.6913200625775477,0.0
2019-03-21,1.0,-0.0,-0.5963681835480888,-0.0,-2.206056651987169,-1.6344261403794922,0.0
2019-03-22,1.0,-0.0,-0.5815537154064067,-0.0,-2.261113532359991,-1.6051427326214862,0.0
2019-03-25,1.0,-0.0,-0.36268147822261326,-0.0,-2.454795424549054,-1.6819181698196217,0.0
2019-03-26,1.0,-0.0,-0.4275592336469788,-0.0,-2.518081850130371,-1.7226504931413673,0.0
2019-03-27,1.0,-0.0,-0.37977452465084977,-0.0,-2.5183689494643557,-1.7106960569858096,0.0
2019-03-28,1.0,-0.0,-0.36392581834431903,-0.0,-2.4903362752765053,-1.7316500949614566,0.0
2019-03-29,1.0,-0.0,-0.34371848033172697,-0.0,-2.500616384624005,-1.759105681945534,0.0
2019-04-01,1.0,-0.0,-0.368946748218394,-0.0,-2.4980640817013637,-1.744346557432243,0.0
2019-04-02,1.0,-0.0,-0.41506555153707053,-0.0,-2.577249095840868,-1.6586799276672695,0.0
2019-04-03,1.0,-0.0,-0.41304961336569396,-0.0,-2.5818705198397023,-1.6494327482079358,0.0
2019-04-04,1.0,-0.0,-0.407325634057971,-0.0,-2.592447916666667,-1.661401721014493,0.0
2019-04-05,1.0,-0.0,-0.39976092896174864,-0.0,-2.605646630236794,-1.6868169398907102,0.0
2019-04-08,1.0,-0.0,-0.38094697399795624,-0.0,-2.6068468263881006,-1.6895083456341549,0.0
2019-04-09,1.0,-0.0,-0.3276035271793727,-0.0,-2.65001674294006,-1.6034155597722959,0.0
2019-04-10,1.0,-0.0,-0.3033085148071432,-0.0,-2.7007781447685155,-1.594133124335218,0.0
2019-04-11,1.0,-0.0,-0.27023227040098985,-0.0,-2.7633428941004445,-1.5903492491985827,0.0
2019-04-12,1.0,-0.0,-0.2734480431848853,-0.0,-2.761358524516419,-1.58816914080072,0.0
2019-04-15,1.0,-0.0,-0.2769560799367732,-0.0,-2.762617138986113,-1.6056791238568366,0.0
2019-04-16,1.0,-0.0,-0.27908555907650523,-0.0,-2.773879583521956,-1.6057605251244909,0.0
2019-04-17,1.0,-0.0,-0.26140320831192554,-0.0,-2.8508306216817947,-1.596506251070389,0.0
2019-04-18,1.0,-0.0,-0.2688141391106043,-0.0,-2.8230900798175598,-1.6093500570125425,0.0
2019-04-22,1.0,-0.0,-0.27513470136420953,-0.0,-2.832626390003439,-1.6241545339905994,0.0
2019-04-23,1.0,-0.0,-0.2914203730272597,-0.0,-2.828407460545194,-1.6190530846484936,0.0
2019-04-24,1.0,-0.0,-0.2559650434082677,-0.0,-2.838210774449491,-1.6553211061921462,0.0
2019-04-25,1.0,-0.0,-0.2545423083578474,-0.0,-2.8634711887869875,-1.6499971159946933,0.0
2019-04-26,1.0,-0.0,-0.23740798701675075,-0.0,-2.907204544137252,-1.6514809018721384,0.0
2019-04-29,1.0,-0.0,-0.2326592107550559,-0.0,-2.9072260531958047,-1.6548067450889494,0.0
2019-04-30,1.0,-0.0,-0.22099673202614378,-0.0,-2.945261437908497,-1.6694677871148458,0.0
2019-05-01,1.0,-0.0,-0.2259590120861797,-0.0,-2.939977812810183,-1.6727389501955976,0.0
2019-05-02,1.0,-0.0,-0.22581773657512683,-0.0,-2.9144656288263078,-1.6902804501195265,0.0
2019-05-03,1.0,-0.0,-0.226710971202052,-0.0,-2.9136061559986013,-1.6891687070071122,0.0
2019-05-06,1.0,-0.0,-0.17273413458747025,-0.0,-2.925158218661093,-1.7082970446495964,0.0
2019-05-07,1.0,-0.0,-0.17715183611709245,-0.0,-2.9303963219461093,-1.7121573648373392,0.0
2019-05-08,1.0,-0.0,-0.19117817088680775,-0.0,-2.8582495086137127,-1.7315296566077003,0.0
2019-05-09,1.0,-0.0,-0.1904322234404755,-0.0,-2.849212303075769,-1.7310289110739223,0.0
2019-05-10,1.0,-0.0,-0.18736684516611965,-0.0,-2.8475269188691197,-1.7232106869349917,0.0
2019-05-13,1.0,-0.0,-0.19095301857134542,-0.0,-2.8722710601385573,-1.7584560749839901,0.0
2019-05-14,1.0,-0.0,-0.07595010833284535,-0.0,-2.981495578848744,-1.7983837910640041,0.0
2019-05-15,1.0,-0.0,-0.08898007033997656,-0.0,-3.007502930832356,-1.7651230949589685,0.0
2019-05-16,1.0,-0.0,-0.0936894628705606,-0.0,-3.0066334018197827,-1.769944232462577,0.0
2019-05-17,1.0,-0.0,-0.07172520170859042,-0.0,-2.997626957759848,-1.8632534409112484,0.0
2019-05-20,1.0,-0.0,-0.04652400094585008,-0.0,-3.000413809411208,-1.8646252069047053,0.0
2019-05-21,1.0,-0.0,-0.04543040887367986,-0.0,-2.992860935748422,-1.8617027553247978,0.0
2019-05-22,1.0,-0.0,-0.021378373590031297,-0.0,-3.0236815685348137,-1.860568121419713,0.0
2019-05-23,1.0,-0.0,-0.02096337298315864,-0.0,-3.0271463902956075,-1.8404781533388292,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-3.0291478505659493,-1.8356108146149785,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-3.0283035452680926,-1.8316437152065632,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-3.0198221240481313,-1.793117479509388,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-3.0134813179150446,-1.7974315765006683,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-3.0137129575828006,-1.7968622893666473,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-3.240622745852368,-1.7704977157970667,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-3.2456151110020848,-1.8870967741935483,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-3.237956291311856,-1.7169058536294886,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-3.2044603033006247,-1.7426107641986321,0.0
2019-06-07,1.0,-0.0,-0.013188379967920157,-0.0,-3.182795698924731,-1.7447276183686806,0.0
2019-06-10,1.0,-0.0,-0.019461697722567287,-0.0,-3.145814847678202,-1.7501330967169477,0.0
2019-06-11,1.0,-0.0,-0.0201294033069734,-0.0,-3.2117181883537023,-1.759046249700455,0.0
2019-06-12,1.0,-0.0,-0.027352166626765623,-0.0,-3.2029566674646874,-1.7548479770169978,0.0
2019-06-13,1.0,-0.0,-0.08365407745970652,-0.0,-3.2051359153235506,-1.7251623767139763,0.0
2019-06-14,1.0,-0.0,-0.0760086455331412,-0.0,-3.2232228626320842,-1.7046709894332372,0.0
2019-06-17,1.0,-0.0,-0.06565085411582644,-0.0,-3.189274447949527,-1.6971608832807572,0.0
2019-06-18,1.0,-0.0,-0.0878176828540747,-0.0,-3.188939267390526,-1.689118243646343,0.0
2019-06-19,1.0,-0.0,-0.05873334119589574,-0.0,-3.173782285646892,-1.6643472107559851,0.0
2019-06-20,1.0,-0.0,-0.06961875443997159,-0.0,-3.178309258820744,-1.672093298602889,0.0
2019-06-21,1.0,-0.0,-0.07761549925484351,-0.0,-3.206378539493293,-1.67725782414307,0.0
2019-06-24,1.0,-0.0,-0.03374086060170202,-0.0,-3.213772024451636,-1.7455951096727793,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-3.3027869051965437,-1.7821589387854444,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-3.2777304273712407,-1.8101789845367102,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-3.31273682923848,-1.7989243368781322,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-3.338821225289185,-1.7815043760328049,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-3.3505431465885507,-1.7522275112901256,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-3.4301028084252763,-1.8387036108324977,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-3.476199506922056,-1.8452493836525696,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-3.458320206666247,-1.8425430029613763,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-3.456166887250268,-1.8462847419171864,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-3.3775276729948676,-1.8064436336652032,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-3.3916893732970026,-1.8010279910824867,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-3.4179956562209126,-1.7874030406453618,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-3.280819434372734,-1.7622069132221416,0.0
2019-07-15,1.0,-0.0,-0.0,-0.03465912509777965,-3.2592815452193276,-1.7232685480474155,0.0
2019-07-16,1.0,-0.0,-0.0,-0.044830079537237895,-3.259761388286334,-1.7210171125572427,0.0
2019-07-17,1.0,-0.0,-0.0,-0.04251854532296001,-3.26614800072372,-1.722272480550027,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0639467415867587,-3.314297929518109,-1.729432602455262,0.0
2019-07-19,1.0,-0.0,-0.0,-0.08091565675113234,-3.301444485249113,-1.7384012731056433,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0649589410466969,-3.3041426645422236,-1.7591003799485234,0.0
2019-07-23,1.0,-0.0,-0.0,-0.06962373814622208,-3.295319669623738,-1.7531355154481494,0.0
2019-07-24,1.0,-0.0,-0.0,-0.09863862890482558,-3.261699282849156,-1.7172116202747054,0.0
2019-07-25,1.0,-0.0,-0.0,-0.10577971646673937,-3.2757179207560885,-1.6769659517751119,0.0
2019-07-26,1.0,-0.0,-0.0,-0.10381753282110232,-3.2752737612680747,-1.6708209813055843,0.0
2019-07-29,1.0,-0.0,-0.0,-0.10498242211177113,-3.2613044005333984,-1.6950539459328404,0.0
2019-07-30,1.0,-0.0,-0.0,-0.10973397823458284,-3.2429866989117295,-1.6931680773881501,0.0
2019-07-31,1.0,-0.0,-0.0,-0.11377353935296958,-3.225977788507967,-1.6959802028005797,0.0
2019-08-01,1.0,-0.0,-0.0,-0.1082798728940584,-3.2056478206127466,-1.6815756340308172,0.0
2019-08-02,1.0,-0.0,-0.0,-0.1641645306969364,-3.249542292200659,-1.6890638349810814,0.0
2019-08-05,1.0,-0.0,-0.0,-0.14939729696822113,-3.2577012054060637,-1.6808109095336663,0.0
2019-08-06,1.0,-0.0,-0.0,-0.14906067138897444,-3.240837696335079,-1.769695103172159,0.0
2019-08-07,1.0,-0.0,-0.0,-0.11230504727987228,-3.2278644234311678,-1.8000736829178434,0.0
2019-08-08,1.0,-0.0,-0.0,-0.10513041338582677,-3.2391117125984246,-1.8073326771653542,0.0
2019-08-09,1.0,-0.0,-0.0,-0.08585277188730688,-3.1627991517721905,-1.810118146016359,0.0
2019-08-12,1.0,-0.0,-0.0,-0.10150966183574879,-3.1725845410628017,-1.7645531400966186,0.0
2019-08-13,1.0,-0.0,-0.0,-0.08522795621316012,-3.176530734993384,-1.7529171177673524,0.0
2019-08-14,1.0,-0.0,-0.0,-0.08416165704422356,-3.131004106898399,-1.7368013808701863,0.0
2019-08-15,1.0,-0.0,-0.0,-0.14122312909529833,-3.034371766869755,-1.5721922060006897,0.0
2019-08-16,1.0,-0.0,-0.0,-0.14627552487776818,-3.033189531205062,-1.5725625539257981,0.0
2019-08-19,1.0,-0.0,-0.0,-0.15501797227135275,-3.0303531693957892,-1.5200547726365035,0.0
2019-08-20,1.0,-0.0,-0.0,-0.19295302013422821,-2.946252796420582,-1.4535794183445192,0.0
2019-08-21,1.0,-0.0,-0.0,-0.22479787414485214,-2.9838864702889127,-1.4452422683326738,0.0
2019-08-22,1.0,-0.0,-0.0,-0.21228040445122298,-2.9912444218494043,-1.4452917584590181,0.0
2019-08-23,1.0,-0.0,-0.0,-0.21397946519237276,-2.9811012072661622,-1.4464064086652375,0.0
2019-08-26,1.0,-0.0,-0.0,-0.21823725055432372,-2.960643015521064,-1.3643569844789356,0.0
2019-08-27,1.0,-0.0,-0.0,-0.21081110927060903,-2.9429076252001547,-1.3677875324388493,0.0
2019-08-28,1.0,-0.0,-0.0,-0.23424120214352798,-2.964974310811557,-1.3252858958068614,0.0
2019-08-29,1.0,-0.0,-0.0,-0.2438271604938272,-2.9621362433862433,-1.3054453262786596,0.0
2019-08-30,1.0,-0.0,-0.0,-0.2587373483196332,-3.0413241626125376,-1.2918414136330594,0.0
2019-09-03,1.0,-0.0,-0.0,-0.2975555555555556,-2.99,-1.268,0.0
2019-09-04,1.0,-0.0,-0.0,-0.30021129893238435,-2.9926601423487544,-1.2676267793594307,0.0
2019-09-05,1.0,-0.0,-0.0,-0.29884867515011293,-2.9793422574781028,-1.2305404065443728,0.0
2019-09-06,1.0,-0.0,-0.0,-0.37386644682605114,-3.288481922035096,-1.226180661877282,0.0
2019-09-09,1.0,-0.0,-0.0,-0.3817341314526166,-3.3196823327209155,-1.2252118769631957,0.0
2019-09-10,1.0,-0.0,-0.0,-0.42815624273424785,-3.274180423157405,-1.1102650546384563,0.0
2019-09-11,1.0,-0.0,-0.0,-0.4518901341385518,-3.270135299924511,-1.0848382788455955,0.0
2019-09-12,1.0,-0.0,-0.0,-0.46172469448927833,-3.241814618399815,-1.0608715702098226,0.0
2019-09-13,1.0,-0.0,-0.0,-0.4447905849775009,-3.244375216337833,-1.0798430829583479,0.0
2019-09-16,1.0,-0.0,-0.0,-0.4418805884049611,-3.244072685318719,-1.0827228151139312,0.0
2019-09-17,1.0,-0.0,-0.0,-0.4412595882115462,-3.24661168464156,-1.0794740181094642,0.0
2019-09-18,1.0,-0.0,-0.0,-0.4914006327293644,-3.2218579234972675,-1.0388265746333045,0.0
2019-09-19,1.0,-0.0,-0.0,-0.4946335833814195,-3.210098095787651,-1.0656087709174842,0.0
2019-09-20,1.0,-0.0,-0.0,-0.5483005888182825,-3.2035795487669803,-1.0779455488835774,0.0
2019-09-23,1.0,-0.0,-0.0,-0.5520467836257309,-3.2080116959064324,-1.0878947368421052,0.0
2019-09-24,1.0,-0.0,-0.0,-0.551181562938699,-3.2078263921385117,-1.0903135236312589,0.0
2019-09-25,1.0,-0.0,-0.0,-0.5507398958881674,-3.232029010937591,-1.0662104462771247,0.0
2019-09-26,1.0,-0.0,-0.0,-0.7843917737169049,-3.3276641939569385,-0.9190036789095952,0.0
