Date,CBAY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-1.1183885318833415,-2.7742626462349644,-0.0,-1.720629428241885,-1.6253089471082551,0.0
2018-10-18,1.0,-1.1172981878088963,-2.772570016474465,-0.0,-1.7221581548599671,-1.6252059308072488,0.0
2018-10-19,1.0,-1.0721514854717598,-2.7460006529546197,-0.0,-1.7240450538687562,-1.6198171727064967,0.0
2018-10-22,1.0,-1.0736266427230432,-2.7450820341196636,-0.0,-1.723859276793731,-1.620031017876092,0.0
2018-10-23,1.0,-1.0740226883212274,-2.7448788051905657,-0.0,-1.7230066106259692,-1.6193585244429936,0.0
2018-10-24,1.0,-1.0700652528548125,-2.7372756933115823,-0.0,-1.7249592169657422,-1.6243066884176183,0.0
2018-10-25,1.0,-0.9643193964162214,-2.6160798491040556,-0.0,-1.7428481609556745,-1.535916378497328,0.0
2018-10-26,1.0,-0.912524234199302,-2.577665761923226,-0.0,-1.754400930593253,-1.5103528499418377,0.0
2018-10-29,1.0,-0.8561707392514692,-2.6142128054438603,-0.0,-1.7332199195793383,-1.529075162387875,0.0
2018-10-30,1.0,-0.8973737689541973,-2.6388150695638584,-0.0,-1.7557448804126934,-1.5242301078630607,0.0
2018-10-31,1.0,-0.8953748745270635,-2.591768975368698,-0.0,-1.7346923017527607,-1.4995753223689292,0.0
2018-11-01,1.0,-0.8982146997449572,-2.5923177989025428,-0.0,-1.736996676713811,-1.5009660715665816,0.0
2018-11-02,1.0,-0.8995178694421061,-2.53968011020127,-0.0,-1.7330680339787248,-1.4805234560342846,0.0
2018-11-05,1.0,-0.8914141414141414,-2.5633608815427,-0.0,-1.734695439240894,-1.4627333945515764,0.0
2018-11-06,1.0,-0.897055449330784,-2.5662715105162524,-0.0,-1.7294072657743784,-1.4555258126195028,0.0
2018-11-07,1.0,-0.8998306128734217,-2.586310440406529,-0.0,-1.7419156144133046,-1.4712811826301202,0.0
2018-11-08,1.0,-0.8512252484636976,-2.5707457704271297,-0.0,-1.7073818374933616,-1.4573249374099082,0.0
2018-11-09,1.0,-0.8500531188344209,-2.5708757019274544,-0.0,-1.7098952800121414,-1.457580816512369,0.0
2018-11-12,1.0,-0.8471467391304348,-2.530042270531401,-0.0,-1.7226751207729472,-1.4483695652173914,0.0
2018-11-13,1.0,-0.8121452046608904,-2.521959964146997,-0.0,-1.7092172094412907,-1.4260531819539888,0.0
2018-11-14,1.0,-0.8336198812128791,-2.633322913410441,-0.0,-1.8158799624882778,-1.5320412628946547,0.0
2018-11-15,1.0,-0.8336721926806381,-2.6431029089771663,-0.0,-1.8303096653112292,-1.5128245229903035,0.0
2018-11-16,1.0,-0.8256537982565378,-2.621497509339975,-0.0,-1.8216064757160646,-1.514554794520548,0.0
2018-11-19,1.0,-0.8239507903137897,-2.623374600949934,-0.0,-1.8234057463209532,-1.5156116172233902,0.0
2018-11-20,1.0,-0.7652683528685996,-2.606724244293646,-0.0,-1.815083281924738,-1.5242134484885874,0.0
2018-11-21,1.0,-0.7712741665398082,-2.5876084639975643,-0.0,-1.7975338712132747,-1.4550920992540723,0.0
2018-11-23,1.0,-0.7717845475955329,-2.5709944541517893,-0.0,-1.8003494644078097,-1.453923877535516,0.0
2018-11-26,1.0,-0.771804885519565,-2.6145952982617353,-0.0,-1.81032238303086,-1.4608316103836434,0.0
2018-11-27,1.0,-0.7454545454545455,-2.659784283513097,-0.0,-1.8263482280431433,-1.4725731895223422,0.0
2018-11-28,1.0,-0.7438864460387257,-2.675306641981023,-0.0,-1.8231119339659032,-1.47195865154671,0.0
2018-11-29,1.0,-0.6742211778973699,-2.634275752292883,-0.0,-1.8017130296369288,-1.4696429924960208,0.0
2018-11-30,1.0,-0.6733858745074265,-2.634965140951804,-0.0,-1.80213701121552,-1.467565929069415,0.0
2018-12-03,1.0,-0.6676773802304427,-2.6390994542146755,-0.0,-1.8045027289266222,-1.4689963614311703,0.0
2018-12-04,1.0,-0.6518524107749188,-2.6413642194220173,-0.0,-1.7927261752056136,-1.459518599562363,0.0
2018-12-06,1.0,-0.6266656957693147,-2.4933372169227406,-0.0,-1.783732614869293,-1.377994611519697,0.0
2018-12-07,1.0,-0.6256462535498434,-2.494356659142212,-0.0,-1.7842423359790285,-1.3774848904099615,0.0
2018-12-10,1.0,-0.5541681703356189,-2.522555034283652,-0.0,-1.7982677733670156,-1.3426921688920967,0.0
2018-12-11,1.0,-0.5692307692307693,-2.518454315637414,-0.0,-1.8039725532683282,-1.3311664860960637,0.0
2018-12-12,1.0,-0.5698396648851654,-2.5177668640762674,-0.0,-1.8036255958399539,-1.331070345226058,0.0
2018-12-13,1.0,-0.5688722130023811,-2.507395916011256,-0.0,-1.812468432065806,-1.3267912547802871,0.0
2018-12-14,1.0,-0.576928622927181,-2.4844268204758473,-0.0,-1.8222062004325885,-1.3262436914203317,0.0
2018-12-17,1.0,-0.5319087704151377,-2.492841211597957,-0.0,-1.7975393913231168,-1.3724008921505144,0.0
2018-12-18,1.0,-0.5078302961275627,-2.470244874715262,-0.0,-1.7798263097949885,-1.3605495444191344,0.0
2018-12-19,1.0,-0.48172661870503597,-2.501438848920863,-0.0,-1.8207194244604317,-1.3902877697841727,0.0
2018-12-20,1.0,-0.4761734657426591,-2.4666714295920555,-0.0,-1.8267485889833532,-1.374794598842609,0.0
2018-12-21,1.0,-0.4653479436459371,-2.467696029600114,-0.0,-1.8240358616763912,-1.3583321474313361,0.0
2018-12-24,1.0,-0.4155193108804632,-2.4227211748923247,-0.0,-1.818117630445527,-1.404292875803149,0.0
2018-12-26,1.0,-0.4168659445772964,-2.4698973132648754,-0.0,-1.7686031790687862,-1.377901251934168,0.0
2018-12-27,1.0,-0.30907756953244847,-2.371506703128126,-0.0,-1.6126859200960448,-1.376509037550857,0.0
2018-12-28,1.0,-0.3184871691522236,-2.3745129652022037,-0.0,-1.6288458954722558,-1.395875319091764,0.0
2018-12-31,1.0,-0.3168682795698925,-2.3785618279569896,-0.0,-1.6290994623655914,-1.3959005376344087,0.0
2019-01-02,1.0,-0.31004161632433885,-2.377903074238153,-0.0,-1.6255202040542354,-1.3989126057188885,0.0
2019-01-03,1.0,-0.3020987488228172,-2.3847706175164807,-0.0,-1.6250504506928563,-1.41490649804924,0.0
2019-01-04,1.0,-0.22640626045080595,-2.4159587987425586,-0.0,-1.606180188616146,-1.4399705705303993,0.0
2019-01-07,1.0,-0.18765464253157962,-2.3521942961323092,-0.0,-1.5830186222164344,-1.388396926683162,0.0
2019-01-08,1.0,-0.18354264782836213,-2.372056514913658,-0.0,-1.5862114076399791,-1.3992673992673994,0.0
2019-01-09,1.0,-0.17716972507020182,-2.3494416508848692,-0.0,-1.5887154705152486,-1.4150721609090315,0.0
2019-01-10,1.0,-0.17949889077384834,-2.3430118752446822,-0.0,-1.5909565444342946,-1.4113271564661358,0.0
2019-01-11,1.0,-0.18509819273178052,-2.3047563123899004,-0.0,-1.5965942454492075,-1.437985254779148,0.0
2019-01-14,1.0,-0.2061108572174708,-2.3014297839002413,-0.0,-1.5982894822745968,-1.4228634850166482,0.0
2019-01-15,1.0,-0.18722992583037731,-2.2565623992260564,-0.0,-1.559432441148017,-1.4463076426959047,0.0
2019-01-16,1.0,-0.16394816581780672,-2.2621365482560765,-0.0,-1.549352072722584,-1.4715363290567984,0.0
2019-01-17,1.0,-0.1771742644681539,-2.246492078887811,-0.0,-1.56003879728419,-1.4825088910442934,0.0
2019-01-18,1.0,-0.179452143926085,-2.2180363068514546,-0.0,-1.5687422734075087,-1.5404385451233003,0.0
2019-01-22,1.0,-0.0,-2.5267237312125093,-0.0,-1.7330322841544787,-1.4802183729864529,0.0
2019-01-23,1.0,-0.0,-2.4765842087427994,-0.0,-1.7679430701457133,-1.5327685530328703,0.0
2019-01-24,1.0,-0.0,-2.4601973239626975,-0.0,-1.7795648060548723,-1.5179754020813623,0.0
2019-01-25,1.0,-0.0,-2.460682750469304,-0.0,-1.9560592365987621,-1.5359104498366125,0.0
2019-01-28,1.0,-0.0,-2.42053026096613,-0.0,-1.9995141588006662,-1.5205441421432535,0.0
2019-01-29,1.0,-0.0,-2.412342411367277,-0.0,-2.0141394441735736,-1.5387615797172112,0.0
2019-01-30,1.0,-0.0,-2.396106557377049,-0.0,-1.965915300546448,-1.4685109289617486,0.0
2019-01-31,1.0,-0.0,-2.4309674780118633,-0.0,-1.8941160428172088,-1.4929433421967684,0.0
2019-02-01,1.0,-0.0,-2.416329557713053,-0.0,-1.8417610571736787,-1.4840884573894282,0.0
2019-02-04,1.0,-0.0,-2.4191176470588234,-0.0,-1.8499055585536963,-1.4767943874797624,0.0
2019-02-05,1.0,-0.0,-2.422306187166858,-0.0,-1.8400242898589838,-1.4848525740503338,0.0
2019-02-06,1.0,-0.0,-2.431642072636615,-0.0,-1.839027019742605,-1.4674213327942862,0.0
2019-02-07,1.0,-0.0,-2.435669561704706,-0.0,-1.8360600552077022,-1.4609843129334141,0.0
2019-02-08,1.0,-0.0,-2.4326293772350045,-0.0,-1.8637743741987718,-1.4507792996423992,0.0
2019-02-11,1.0,-0.0,-2.4097461928934014,-0.0,-1.8892724196277497,-1.46917089678511,0.0
2019-02-12,1.0,-0.0,-2.398546294409347,-0.0,-1.9269071394606345,-1.4675633448814618,0.0
2019-02-13,1.0,-0.0,-2.437762143147071,-0.0,-1.8943985928832363,-1.4328237045054795,0.0
2019-02-14,1.0,-0.0,-2.421434381778742,-0.0,-1.914587852494577,-1.4427874186550975,0.0
2019-02-15,1.0,-0.0,-2.4293080054274085,-0.0,-1.912347354138399,-1.4426051560379918,0.0
2019-02-19,1.0,-0.0,-2.3900047338878743,-0.0,-1.939338608236965,-1.4334212483938595,0.0
2019-02-20,1.0,-0.0,-2.435633575464084,-0.0,-1.8807506053268763,-1.4094700026903415,0.0
2019-02-21,1.0,-0.0,-2.4248313090418354,-0.0,-1.8987179487179486,-1.424156545209177,0.0
2019-02-22,1.0,-0.0,-2.4165484633569743,-0.0,-1.925227963525836,-1.4126984126984128,0.0
2019-02-25,1.0,-0.0,-2.4607177497575172,-0.0,-2.0033947623666344,-1.463973950394901,0.0
2019-02-26,1.0,-0.0,-2.46442538593482,-0.0,-1.956089193825043,-1.440548885077187,0.0
2019-02-27,1.0,-0.0,-2.4621773750686438,-0.0,-1.9664332784184513,-1.4357495881383855,0.0
2019-02-28,1.0,-0.0,-2.4804299889746417,-0.0,-1.9872519294377067,-1.423098125689085,0.0
2019-03-01,1.0,-0.0,-2.45533456359784,-0.0,-2.000888524366072,-1.378579727974848,0.0
2019-03-04,1.0,-0.0,-2.4376942830112176,-0.0,-2.0112177321259628,-1.3087579402621976,0.0
2019-03-05,1.0,-0.0,-2.4021276595744685,-0.0,-2.120384351407001,-1.3409059711736444,0.0
2019-03-06,1.0,-0.0,-2.393860490612581,-0.0,-2.121556804166096,-1.3367822392764153,0.0
2019-03-07,1.0,-0.0,-2.361716667805645,-0.0,-2.1458347570559697,-1.3263172281828743,0.0
2019-03-08,1.0,-0.0,-2.372602547949041,-0.0,-2.25892482150357,-1.3683326333473331,0.0
2019-03-11,1.0,-0.0,-2.374946282767512,-0.0,-2.3220169030224898,-1.4654061022776108,0.0
2019-03-12,1.0,-0.0,-2.280892365638129,-0.0,-2.3768651311024196,-1.5854700854700856,0.0
2019-03-13,1.0,-0.0,-2.3026682304647412,-0.0,-2.42083272247471,-1.606802521624395,0.0
2019-03-14,1.0,-0.0,-2.3081433702264897,-0.0,-2.417869969947959,-1.6038261379461995,0.0
2019-03-15,1.0,-0.0,-2.3093214128682398,-0.0,-2.4137476183496998,-1.6050857394108164,0.0
2019-03-18,1.0,-0.0,-2.3252844036697247,-0.0,-2.4294311926605503,-1.5848073394495412,0.0
2019-03-19,1.0,-0.0,-2.3341675253937875,-0.0,-2.411305755925217,-1.6150448991609008,0.0
2019-03-20,1.0,-0.0,-2.337272861574826,-0.0,-2.417196040774117,-1.6321465504505834,0.0
2019-03-21,1.0,-0.0,-2.3404177354342255,-0.0,-2.421106632466105,-1.5672407475265668,0.0
2019-03-22,1.0,-0.0,-2.325564187939327,-0.0,-2.5162412134665186,-1.5574546799852018,0.0
2019-03-25,1.0,-0.0,-2.185769314630424,-0.0,-2.536812268333455,-1.5453884729994916,0.0
2019-03-26,1.0,-0.0,-2.2075969788076555,-0.0,-2.547847767104202,-1.577473051257608,0.0
2019-03-27,1.0,-0.0,-2.093181818181818,-0.0,-2.4959517045454547,-1.5131392045454544,0.0
2019-03-28,1.0,-0.0,-2.08458419292879,-0.0,-2.4791207227715732,-1.5501885181759976,0.0
2019-03-29,1.0,-0.0,-2.0806771497379235,-0.0,-2.458917693724324,-1.5436322425272702,0.0
2019-04-01,1.0,-0.0,-2.08939767523776,-0.0,-2.4261359633673827,-1.5292004226840439,0.0
2019-04-02,1.0,-0.0,-2.116068316486581,-0.0,-2.4368769606134544,-1.4181247821540608,0.0
2019-04-03,1.0,-0.0,-2.115674243480686,-0.0,-2.434597685120625,-1.422256310138056,0.0
2019-04-04,1.0,-0.0,-2.107217355027117,-0.0,-2.4027256292587955,-1.443192879988875,0.0
2019-04-05,1.0,-0.0,-2.0846560846560847,-0.0,-2.422027290448343,-1.4551656920077976,0.0
2019-04-08,1.0,-0.0,-2.0508312239173563,-0.0,-2.360812752274749,-1.4296367243620443,0.0
2019-04-09,1.0,-0.0,-2.038041612305157,-0.0,-2.4058916432053836,-1.4227150999107328,0.0
2019-04-10,1.0,-0.0,-2.0240054869684494,-0.0,-2.409670781893004,-1.425102880658436,0.0
2019-04-11,1.0,-0.0,-1.986842105263158,-0.0,-2.468201754385965,-1.3980948464912282,0.0
2019-04-12,1.0,-0.0,-1.9887655843266203,-0.0,-2.464173174407453,-1.3973147006439237,0.0
2019-04-15,1.0,-0.0,-2.0042856155388127,-0.0,-2.466026128430221,-1.4419713831478538,0.0
2019-04-16,1.0,-0.0,-2.0040110650069156,-0.0,-2.4651452282157673,-1.4464730290456431,0.0
2019-04-17,1.0,-0.0,-1.9604234415000346,-0.0,-2.487303673977721,-1.4712516432574552,0.0
2019-04-18,1.0,-0.0,-1.9705678670360112,-0.0,-2.4797091412742382,-1.4749307479224376,0.0
2019-04-22,1.0,-0.0,-1.9728903100236344,-0.0,-2.4899207562908385,-1.4884610037536494,0.0
2019-04-23,1.0,-0.0,-1.981091414668057,-0.0,-2.492874522071602,-1.4777198470629127,0.0
2019-04-24,1.0,-0.0,-1.9705413460871974,-0.0,-2.4788244264226793,-1.4820128924932416,0.0
2019-04-25,1.0,-0.0,-1.954532967032967,-0.0,-2.4731456043956044,-1.4404532967032966,0.0
2019-04-26,1.0,-0.0,-1.8962443869914276,-0.0,-2.50040821880528,-1.4069941488637911,0.0
2019-04-29,1.0,-0.0,-1.8748219010787708,-0.0,-2.4898568423909357,-1.4201099124771015,0.0
2019-04-30,1.0,-0.0,-1.9138147878466933,-0.0,-2.4015357119216256,-1.3040312437942676,0.0
2019-05-01,1.0,-0.0,-1.9201912223623931,-0.0,-2.4300511254232786,-1.289423013080141,0.0
2019-05-02,1.0,-0.0,-1.9245947382407655,-0.0,-2.426255647090088,-1.292785011958544,0.0
2019-05-03,1.0,-0.0,-1.917003646005966,-0.0,-2.4241299303944315,-1.2879681803115677,0.0
2019-05-06,1.0,-0.0,-1.87803911205074,-0.0,-2.4203884778012688,-1.3084038054968288,0.0
2019-05-07,1.0,-0.0,-1.8758715958426524,-0.0,-2.401065649256677,-1.301144586238653,0.0
2019-05-08,1.0,-0.0,-1.8563774176685834,-0.002025614218504966,-2.35363303711448,-1.3222686879247256,0.0
2019-05-09,1.0,-0.0,-1.8531331592689293,-0.0034595300261096606,-2.3496736292428198,-1.321148825065274,0.0
2019-05-10,1.0,-0.0,-1.8568638937707482,-0.015101217210180304,-2.3300136692052336,-1.3071665690294865,0.0
2019-05-13,1.0,-0.0,-1.8615147229008615,-0.014465732287514464,-2.2866143757232864,-1.2666195190947664,0.0
2019-05-14,1.0,-0.0,-1.721566150931481,-0.16210925165772025,-2.201894537417114,-1.2296179349542153,0.0
2019-05-15,1.0,-0.0,-1.7459947016525799,-0.16380724107480762,-2.206194020436483,-1.1915604894663807,0.0
2019-05-16,1.0,-0.0,-1.750731736455409,-0.22256734962069172,-1.9778985723672422,-1.0221611612209545,0.0
2019-05-17,1.0,-0.0,-1.7183216116342828,-0.25444033853856235,-1.9268089164381927,-1.060615091190845,0.0
2019-05-20,1.0,-0.0,-1.7070382279385494,-0.2662855781826843,-1.9217577706323687,-1.0593664403953793,0.0
2019-05-21,1.0,-0.0,-1.7195607005046007,-0.2769961412882161,-1.8918967052537845,-1.048085485307213,0.0
2019-05-22,1.0,-0.0,-1.7033592037442977,-0.2944487232655963,-1.889329936607619,-1.0373837312637004,0.0
2019-05-23,1.0,-0.0,-1.6850430881832135,-0.27417070003541494,-1.8932829654114036,-1.0499940975091488,0.0
2019-05-24,1.0,-0.0,-1.5766567164179104,-0.3533731343283582,-1.9180298507462685,-1.122089552238806,0.0
2019-05-28,1.0,-0.0,-1.5616527942925091,-0.34809750297265163,-1.908680142687277,-1.126872770511296,0.0
2019-05-29,1.0,-0.0,-1.547134059687352,-0.34154429180483187,-1.9028304121269541,-1.1298555187115111,0.0
2019-05-30,1.0,-0.0,-1.5475838410125984,-0.3322292541550837,-1.9045365824806293,-1.130360205831904,0.0
2019-05-31,1.0,-0.0,-1.5584791863765375,-0.3284058656575213,-1.9005439924314096,-1.1255321665089877,0.0
2019-06-03,1.0,-0.0,-1.5590680248214495,-0.39521133356749794,-1.875307341060766,-1.0245287437068258,0.0
2019-06-04,1.0,-0.0,-1.549361751961588,-0.40484834289729477,-1.8957723386813445,-1.0055041573954797,0.0
2019-06-05,1.0,-0.0,-1.5232067510548524,-0.4474885844748859,-1.9002947806485175,-0.9090225998497197,0.0
2019-06-06,1.0,-0.0,-1.5384748800370005,-0.41683528935653574,-1.88685899288894,-0.9391802046597676,0.0
2019-06-07,1.0,-0.0,-1.6038254562470753,-0.39863125877398226,-1.8931913897987833,-0.9536733738886288,0.0
2019-06-10,1.0,-0.0,-1.607067757009346,-0.38533878504672897,-1.886623831775701,-0.9620911214953272,0.0
2019-06-11,1.0,-0.0,-1.6070483026416427,-0.4514326057539566,-1.8861563805377417,-0.9388127316585279,0.0
2019-06-12,1.0,-0.8352632913532246,-1.683374186459302,-1.2512889865607304,-1.9366917420336405,-1.7457526836277577,0.0
2019-06-13,1.0,-0.8460559796437659,-1.6956743002544528,-1.2664970313825277,-1.9338422391857506,-1.7396946564885494,0.0
2019-06-14,1.0,-0.8456404552066399,-1.7177205441944041,-1.2718405065457346,-1.9563617694874647,-1.7649525113373834,0.0
2019-06-17,1.0,-0.8425393007473585,-1.7304355295936775,-1.2740314405978868,-1.9655527875612062,-1.777768232969676,0.0
2019-06-18,1.0,-0.8445841226106423,-1.7416049595315999,-1.2732908558636131,-1.9712416049595318,-1.7795763733425178,0.0
2019-06-19,1.0,-0.8432250839865622,-1.7351193039882848,-1.2765096046171074,-1.975363941769317,-1.7837884400034456,0.0
2019-06-20,1.0,-0.8476535541752933,-1.7430124223602486,-1.2686335403726707,-1.9783471359558318,-1.7889061421670118,0.0
2019-06-21,1.0,-0.8506504770164788,-1.7601040763226368,-1.2706851691240244,-1.9850823937554207,-1.8064180398959235,0.0
2019-06-24,1.0,-0.8657225281930239,-1.7507649270041088,-1.2773843867470933,-2.0076055599265668,-1.8405455022292159,0.0
2019-06-25,1.0,-0.8644749497245782,-1.748972632683396,-1.2769957156597012,-2.0105796974731134,-1.8426160706478973,0.0
2019-06-26,1.0,-0.8424741545470474,-1.7591554231645348,-1.2690555458209216,-2.0096372875416155,-1.880848081303662,0.0
2019-06-27,1.0,-0.8490731024833859,-1.7431794333683106,-1.2851521511017836,-2.0020986358866737,-1.8648128716334382,0.0
2019-06-28,1.0,-0.8517679846716599,-1.7280961504964292,-1.27878418394008,-1.9952969865877024,-1.8553387911513672,0.0
2019-07-01,1.0,-0.8575652173913043,-1.7189565217391303,-1.2789565217391303,-1.9938260869565216,-1.8464347826086955,0.0
2019-07-02,1.0,-0.8479034638423475,-1.7241079954857192,-1.2738953034117546,-1.9887142981161559,-1.8468617067453772,0.0
2019-07-03,1.0,-0.8413440720533472,-1.7282411015848271,-1.266822551312029,-1.9787823677145577,-1.8449813804451374,0.0
2019-07-05,1.0,-0.8404844290657439,-1.7250865051903115,-1.2629757785467128,-1.9762110726643598,-1.8457612456747405,0.0
2019-07-08,1.0,-0.8419778699861687,-1.7227697095435683,-1.26365836791148,-1.973634163208852,-1.8425829875518671,0.0
2019-07-09,1.0,-0.8347501734906315,-1.7323907009021513,-1.2649201943095074,-1.9890700902151286,-1.8533136710617628,0.0
2019-07-10,1.0,-0.8442715088629485,-1.706268914829226,-1.2593169044530912,-1.9905750108084739,-1.8462602680501512,0.0
2019-07-11,1.0,-0.8505239456135794,-1.7031263531653242,-1.2663895384082444,-1.9946306399930718,-1.8455009959296786,0.0
2019-07-12,1.0,-0.8307320858842804,-1.7143226696559453,-1.2598948003794084,-1.97723549193757,-1.8407346727601965,0.0
2019-07-15,1.0,-0.8453509611202922,-1.7353222579803427,-1.2907715056101592,-1.9965208315212664,-1.829955640601896,0.0
2019-07-16,1.0,-0.858708891595615,-1.7321211066643465,-1.3096398120758657,-1.990342787541326,-1.8093788063337393,0.0
2019-07-17,1.0,-0.8596185665766786,-1.7393538273970215,-1.3081076373769922,-1.9906818775581292,-1.8108508229556737,0.0
2019-07-18,1.0,-0.854845719252499,-1.7373315949587136,-1.3059539330725771,-1.9886136462407649,-1.8050412863972185,0.0
2019-07-19,1.0,-0.8631981238599844,-1.7362112394684273,-1.3079127942326065,-1.980022583166855,-1.7984886649874054,0.0
2019-07-22,1.0,-0.8597587433827997,-1.7279354334808645,-1.3021782521912695,-1.9817755792762302,-1.8066475744163846,0.0
2019-07-23,1.0,-0.8651421615511695,-1.7268063646639422,-1.3069298321885052,-1.9866968089731327,-1.809407877575863,0.0
2019-07-24,1.0,-0.8670957641123771,-1.7255805862398887,-1.3189527702879011,-1.9851265547534138,-1.8011655214403757,0.0
2019-07-25,1.0,-0.8692634683785894,-1.7085104537173592,-1.3221132992105493,-1.9870738266678234,-1.788323067580463,0.0
2019-07-26,1.0,-0.8635969476240027,-1.7067291016302462,-1.3214533472077696,-1.9905480402358653,-1.7891952826916406,0.0
2019-07-29,1.0,-0.8572168061426969,-1.6831162108532483,-1.3125700974894314,-1.9833491502027436,-1.7912173237856959,0.0
2019-07-30,1.0,-0.8523090202848511,-1.6876996115666811,-1.3139404402244281,-1.9849805783340528,-1.792921881743634,0.0
2019-07-31,1.0,-0.8515185601799774,-1.707363502639093,-1.3158259063770874,-1.984598079086268,-1.793458509993943,0.0
2019-08-01,1.0,-0.8521912006223528,-1.7182124643443686,-1.3107442302705505,-1.9778718990405393,-1.784769643011496,0.0
2019-08-02,1.0,-0.8534728829686012,-1.7081567338465529,-1.3275668194792838,-1.9782890753395035,-1.78228526944036,0.0
2019-08-05,1.0,-0.8475557091034721,-1.7047849369493868,-1.3212990153739852,-1.9809120746242874,-1.7825185697011576,0.0
2019-08-06,1.0,-0.7897712887163474,-1.6803105747320448,-1.2859313022195966,-1.9320617773651785,-1.7513714237488396,0.0
2019-08-07,1.0,-0.7775434452505483,-1.7000168719419604,-1.2673359203644339,-1.9273662898599628,-1.763708452842922,0.0
2019-08-08,1.0,-0.7756891174239232,-1.697209812020568,-1.2631712045856867,-1.927252802832336,-1.766247997976903,0.0
2019-08-09,1.0,-0.7533205246011193,-1.6797260045109015,-1.2471806866594268,-1.9111185364631194,-1.762008186450589,0.0
2019-08-12,1.0,-0.7530256239045154,-1.6722310324680745,-1.2591603372005675,-1.9136132209331442,-1.7485184876053752,0.0
2019-08-13,1.0,-0.7533561244059035,-1.6588009672308848,-1.2583173517885433,-1.914867005753356,-1.7526890686233636,0.0
2019-08-14,1.0,-0.7344956413449564,-1.6655873806558736,-1.2533831465338314,-1.904109589041096,-1.7446243254462432,0.0
2019-08-15,1.0,-0.7199079779804454,-1.675951031139594,-1.2562648919562895,-1.883740037794758,-1.680387807082409,0.0
2019-08-16,1.0,-0.71654511185774,-1.667212980414652,-1.25526509874621,-1.8786364008850283,-1.6771285749405884,0.0
2019-08-19,1.0,-0.7248711867179194,-1.6357242168970312,-1.2640058886071808,-1.8870532428232598,-1.6669665494397645,0.0
2019-08-20,1.0,-0.7211067580803133,-1.63426379366634,-1.275220372184133,-1.878876918054195,-1.6524649036891936,0.0
2019-08-21,1.0,-0.7329568704476636,-1.6363859562975693,-1.3038710205417792,-1.8749488501514036,-1.6358949177510436,0.0
2019-08-22,1.0,-0.7303131899582959,-1.6384005233461445,-1.299370349170006,-1.8757052907024288,-1.6334941532422929,0.0
2019-08-23,1.0,-0.7311625623823939,-1.6392865908533092,-1.3004172461752435,-1.8770350977665056,-1.6333960566145789,0.0
2019-08-26,1.0,-0.7085078955849179,-1.606429262004512,-1.2846438930067678,-1.8588462777956818,-1.5982919755075733,0.0
2019-08-27,1.0,-0.7068993245416533,-1.6015599871341268,-1.2787873914441943,-1.8542939852042457,-1.5996301061434546,0.0
2019-08-28,1.0,-0.7087885604113111,-1.5910186375321338,-1.2851060411311055,-1.8558001285347043,-1.5927859897172238,0.0
2019-08-29,1.0,-0.7092892668057115,-1.5786138296165568,-1.2830097866196053,-1.8553665971442321,-1.5955398684421624,0.0
2019-08-30,1.0,-0.7042804663791727,-1.565484746845552,-1.2862961188308577,-1.8492253633604854,-1.5806580418463505,0.0
