Date,IWF,IWM,MTUM,SPY,VEDL,VLUE,VXX
2019-01-15,-0.0,-0.6346057547860252,-0.0,-1.1284619236547129,1.0,-1.0888640653287622,0.0
2019-01-16,-0.0,-0.6340261739799847,-0.0,-1.1217859892224789,1.0,-1.0932640492686683,0.0
2019-01-17,-0.0,-0.6294828382330306,-0.0,-1.12355702631984,1.0,-1.094851469909189,0.0
2019-01-18,-0.0,-0.6335712907582481,-0.0,-1.1239436619718308,1.0,-1.1012540999421183,0.0
2019-01-22,-0.0,-0.48841326671125623,-0.0,-1.2945666286343784,1.0,-1.1513947358067436,0.0
2019-01-23,-0.0,-0.47323876504946955,-0.0,-1.3092144474907617,1.0,-1.1910438272340764,0.0
2019-01-24,-0.0,-0.4786850560300917,-0.0,-1.2567588746963403,1.0,-1.1827442990361257,0.0
2019-01-25,-0.0,-0.3393637931726102,-0.0,-1.389024830518673,1.0,-1.2830037305948894,0.0
2019-01-28,-0.0,-0.33269307723089236,-0.0,-1.3903961584633853,1.0,-1.2785514205682273,0.0
2019-01-29,-0.0,-0.310423779875477,-0.0,-1.4090379594296043,1.0,-1.2973689495882708,0.0
2019-01-30,-0.0,-0.30672032193158955,-0.0,-1.4080482897384305,1.0,-1.3093762575452716,0.0
2019-01-31,-0.0,-0.31272902991986473,-0.0,-1.3829178915153224,1.0,-1.331252768493537,0.0
2019-02-01,-0.0,-0.310849494012821,-0.0,-1.3868886828206266,1.0,-1.334032173527396,0.0
2019-02-04,-0.0,-0.48821440103325797,-0.0,-1.6789519811799438,1.0,-1.4455925088795607,0.0
2019-02-05,-0.0,-0.4726519337016575,-0.0,-1.6566758747697974,1.0,-1.4746777163904234,0.0
2019-02-06,-0.0,-0.4651376991802524,-0.0,-1.6576402321083172,1.0,-1.4825918762088974,0.0
2019-02-07,-0.0,-0.46606188985080127,-0.0,-1.657211272794253,1.0,-1.481626450543378,0.0
2019-02-08,-0.0,-0.4704986149584488,-0.0,-1.6765466297322256,1.0,-1.4697599261311174,0.0
2019-02-11,-0.0,-0.45672964777233493,-0.0,-1.6773034756239795,1.0,-1.53123396314439,0.0
2019-02-12,-0.0,-0.45865929638825126,-0.0,-1.6939148358083103,1.0,-1.5319248606361549,0.0
2019-02-13,-0.0,-0.46910230621696214,-0.0,-1.6865790335407216,1.0,-1.522290312017589,0.0
2019-02-14,-0.0,-0.4479548660084626,-0.0,-1.7261401034320638,1.0,-1.5274094969440526,0.0
2019-02-15,-0.0,-0.4886326194398682,-0.0,-1.7074605789597552,1.0,-1.5108966815721345,0.0
2019-02-19,-0.0,-0.45763031388443776,-0.0,-1.7433311339428788,1.0,-1.5120180978414552,0.0
2019-02-20,-0.0,-0.4761859761859762,-0.0,-1.7305329805329808,1.0,-1.5183330183330184,0.0
2019-02-21,-0.0,-0.5076805648316001,-0.0,-1.7400534300162198,1.0,-1.5228508730083008,0.0
2019-02-22,-0.0,-0.5000954380606987,-0.0,-1.7582553922504296,1.0,-1.5135522046192023,0.0
2019-02-25,-0.0,-0.5093766571855566,-0.0,-1.7859036783493227,1.0,-1.5256231017692716,0.0
2019-02-26,-0.0,-0.5040701314965561,-0.0,-1.7885458311256683,1.0,-1.5241077019411395,0.0
2019-02-27,-0.0,-0.5061145883485797,-0.0,-1.8001444390948484,1.0,-1.5084256138661531,0.0
2019-02-28,-0.0,-0.4977056465246583,-0.0,-1.7964546201033667,1.0,-1.536105878375115,0.0
2019-03-01,-0.0,-0.505028421512899,-0.0,-1.8329203711800999,1.0,-1.5204294806393626,0.0
2019-03-04,-0.0,-0.5003640953444342,-0.0,-1.8200398077576583,1.0,-1.534200689353852,0.0
2019-03-05,-0.0,-0.48448385053831533,-0.0,-1.8512203439372534,1.0,-1.5359282895698347,0.0
2019-03-06,-0.0,-0.48121847299084186,-0.0,-1.8830501003966893,1.0,-1.5331798814829325,0.0
2019-03-07,-0.0,-0.4089796318057187,-0.0,-1.959900117508813,1.0,-1.5273207990599293,0.0
2019-03-08,-0.0,-0.3754144603355273,-0.0,-2.0337506804572674,1.0,-1.5396149849062206,0.0
2019-03-11,-0.0,-0.38314618006817724,-0.0,-2.0422097453378787,1.0,-1.587728093041909,0.0
2019-03-12,-0.0,-0.33733958036259926,-0.0,-2.08693216541047,1.0,-1.6684151558362192,0.0
2019-03-13,-0.0,-0.3682538055455896,-0.0,-2.092921941468915,1.0,-1.6641381784634308,0.0
2019-03-14,-0.0,-0.3819012890966052,-0.0,-2.08659031380001,1.0,-1.6673514457398182,0.0
2019-03-15,-0.0,-0.3709361131179688,-0.0,-2.1011972339766745,1.0,-1.6883579316750954,0.0
2019-03-18,-0.0,-0.4040477805017996,-0.0,-2.104898023055657,1.0,-1.7072661832976892,0.0
2019-03-19,-0.0,-0.4081547088727006,-0.0,-2.1064409622137203,1.0,-1.726219799800849,0.0
2019-03-20,-0.0,-0.4205573273383176,-0.0,-2.081089559261777,1.0,-1.7265645422700893,0.0
2019-03-21,-0.0,-0.4156447320356938,-0.0,-2.121171006627355,1.0,-1.6815738663048585,0.0
2019-03-22,-0.0,-0.41693021294539323,-0.0,-2.1787370862323425,1.0,-1.675258275353152,0.0
2019-03-25,-0.0,-0.2933776899885643,-0.0,-2.2288179644453687,1.0,-1.6759018609003014,0.0
2019-03-26,-0.0,-0.296549921589127,-0.0,-2.2391008886565604,1.0,-1.6917929952953477,0.0
2019-03-27,-0.0,-0.264067230399833,-0.0,-2.2539931099279675,1.0,-1.7016390019835057,0.0
2019-03-28,-0.0,-0.24784415584415584,-0.0,-2.2247272727272724,1.0,-1.7222337662337661,0.0
2019-03-29,-0.0,-0.2522752093192574,-0.0,-2.226792864943575,1.0,-1.7214103697540175,0.0
2019-04-01,-0.0,-0.253959983326386,-0.0,-2.2220195914964567,1.0,-1.7344726969570654,0.0
2019-04-02,-0.0,-0.2727839227293971,-0.0,-2.2346159837980992,1.0,-1.6855169548735525,0.0
2019-04-03,-0.0,-0.26658044490429383,-0.0,-2.236730470770823,1.0,-1.6700465597516814,0.0
2019-04-04,-0.0,-0.25849007987632056,-0.0,-2.209482092244267,1.0,-1.6853388301984025,0.0
2019-04-05,-0.0,-0.24997418688693854,-0.0,-2.215900877645844,1.0,-1.696747547754259,0.0
2019-04-08,-0.0,-0.2397225077081192,-0.0,-2.2021582733812948,1.0,-1.6968653648509764,0.0
2019-04-09,-0.0,-0.22746758948401427,-0.0,-2.252466298228397,1.0,-1.6850885801353235,0.0
2019-04-10,-0.0,-0.1927797463154111,-0.0,-2.251219637446721,1.0,-1.6912648282236946,0.0
2019-04-11,-0.0,-0.17567845394736842,-0.0,-2.2799136513157894,1.0,-1.6842105263157896,0.0
2019-04-12,-0.0,-0.18472193508372958,-0.0,-2.2965164358073182,1.0,-1.6872544965887948,0.0
2019-04-15,-0.0,-0.18489610255349945,-0.0,-2.2917398945518452,1.0,-1.6923911919776697,0.0
2019-04-16,-0.0,-0.18974782968168666,-0.0,-2.2903059115336917,1.0,-1.6873191401405538,0.0
2019-04-17,-0.0,-0.17832023169218036,-0.0,-2.3101985932974762,1.0,-1.6831299131154325,0.0
2019-04-18,-0.0,-0.16820157284768208,-0.0,-2.2944432947019866,1.0,-1.71119619205298,0.0
2019-04-22,-0.0,-0.1830978626507271,-0.0,-2.2855146716348393,1.0,-1.7065673032137865,0.0
2019-04-23,-0.0,-0.18681261672546173,-0.0,-2.2812824237393654,1.0,-1.7197032579373315,0.0
2019-04-24,-0.0,-0.16743487492878967,-0.0,-2.276451395722202,1.0,-1.735045833549122,0.0
2019-04-25,-0.0,-0.14851021787738547,-0.0,-2.298112422650928,1.0,-1.7533149602204772,0.0
2019-04-26,-0.0,-0.13230240549828176,-0.0,-2.3179735499323124,1.0,-1.7564302822034779,0.0
2019-04-29,-0.0,-0.12447938359017076,-0.0,-2.317576009995835,1.0,-1.7641607663473553,0.0
2019-04-30,-0.0,-0.11392602611455027,-0.0,-2.3170160744940955,1.0,-1.7711595484575766,0.0
2019-05-01,-0.0,-0.1291953304148426,-0.0,-2.322441109026475,1.0,-1.7599541380029184,0.0
2019-05-02,-0.0,-0.1257098202656942,-0.0,-2.3122167231049753,1.0,-1.7717634800729356,0.0
2019-05-03,-0.0,-0.1484545738370278,-0.0,-2.292434176293059,1.0,-1.7625663440524508,0.0
2019-05-06,-0.0,-0.1385157911113416,-0.0,-2.293730228698854,1.0,-1.7536690349012083,0.0
2019-05-07,-0.0,-0.13343343861647597,-0.0,-2.2882514368560036,1.0,-1.7561745974214262,0.0
2019-05-08,-0.0,-0.15458887576395666,-0.0,-2.2370191566945716,1.0,-1.7442350161779054,0.0
2019-05-09,-0.0,-0.16204887025866477,-0.0,-2.2273284940190163,1.0,-1.7225743788978634,0.0
2019-05-10,-0.0,-0.16550914104790115,-0.0,-2.224594014911654,1.0,-1.7165764477581453,0.0
2019-05-13,-0.0,-0.15977961432506887,-0.0,-2.2221201918171616,1.0,-1.7196204468931742,0.0
2019-05-14,-0.0,-0.12619752219491398,-0.0,-2.202287204694789,1.0,-1.687315042383508,0.0
2019-05-15,-0.0,-0.13213621045219054,-0.0,-2.2118605703938434,1.0,-1.6859312911825362,0.0
2019-05-16,-0.0,-0.1365306225152232,-0.0,-2.208696089779075,1.0,-1.6871823260027177,0.0
2019-05-17,-0.0,-0.12448948721827258,-0.0,-2.2084404779912266,1.0,-1.709171582715676,0.0
2019-05-20,-0.0,-0.10852049551817906,-0.0,-2.2139188236478997,1.0,-1.7133648907241412,0.0
2019-05-21,-0.0,-0.10699297163371595,-0.0,-2.2242503918693433,1.0,-1.7251352581281285,0.0
2019-05-22,-0.0,-0.09452359300798222,-0.0,-2.2375972516924323,1.0,-1.7199151257956957,0.0
2019-05-23,-0.0,-0.07702757093982693,-0.0,-2.2243409136647214,1.0,-1.7298249144697124,0.0
2019-05-24,-0.0,-0.04200501253132832,-0.0,-2.2339348370927317,1.0,-1.736641604010025,0.0
2019-05-28,-0.0,-0.05415724692288369,-0.0,-2.2326048731474506,1.0,-1.737101230846521,0.0
2019-05-29,-0.0,-0.07588184974588638,-0.0,-2.254667136315604,1.0,-1.7013535953303478,0.0
2019-05-30,-0.0,-0.06979082864038616,-0.0,-2.2508547868061144,1.0,-1.7075120675784392,0.0
2019-05-31,-0.0,-0.08045226130653266,-0.0,-2.2435678391959795,1.0,-1.7011055276381908,0.0
2019-06-03,-0.0,-0.09236987873646388,-0.0,-2.2527072209192074,1.0,-1.6451918758421076,0.0
2019-06-04,-0.0,-0.10421662669864108,-0.0,-2.221822541966427,1.0,-1.6699640287769784,0.0
2019-06-05,-0.0,-0.10478539713862851,-0.0,-2.2647755303404047,1.0,-1.563838184509127,0.0
2019-06-06,-0.0,-0.10831072749691738,-0.0,-2.232453760789149,1.0,-1.5914673242909987,0.0
2019-06-07,-0.0,-0.1387614113002714,-0.0,-2.2115470022205774,1.0,-1.5843079200592154,0.0
2019-06-10,-0.0,-0.14337058736645167,-0.0,-2.1945743685687558,1.0,-1.5854955442863472,0.0
2019-06-11,-0.0,-0.1467840015820438,-0.0,-2.2123399416621345,1.0,-1.5847629406239185,0.0
2019-06-12,-0.0,-0.13284187611320009,-0.0,-2.2133386107263013,1.0,-1.6013259449831783,0.0
2019-06-13,-0.0,-0.1569850938444015,-0.0,-2.2082900014856635,1.0,-1.586936066953895,0.0
2019-06-14,-0.0,-0.14326079413076884,-0.0,-2.2428989243047637,1.0,-1.5709611857433206,0.0
2019-06-17,-0.0,-0.14289242319470513,-0.0,-2.2206361750469226,1.0,-1.5757186604761435,0.0
2019-06-18,-0.0,-0.13744685058835163,-0.0,-2.2232275289231684,1.0,-1.5834569366162365,0.0
2019-06-19,-0.0,-0.15184200157604413,-0.0,-2.2094168636721827,1.0,-1.563879038613081,0.0
2019-06-20,-0.0,-0.16821470473210795,-0.0,-2.1701212358232302,1.0,-1.5502542041454832,0.0
2019-06-21,-0.0,-0.17459152724782312,-0.0,-2.1680363956560025,1.0,-1.5493102436160846,0.0
2019-06-24,-0.0,-0.16959694402272393,-0.0,-2.169498996033106,1.0,-1.5583035408198245,0.0
2019-06-25,-0.0,-0.16410306652297446,-0.0,-2.1731164886842365,1.0,-1.5613794454785934,0.0
2019-06-26,-0.0,-0.16933281310963716,-0.0,-2.1440206788919234,1.0,-1.5637436597737029,0.0
2019-06-27,-0.0,-0.13659933823892537,-0.0,-2.156600325942022,1.0,-1.645266432910267,0.0
2019-06-28,-0.0,-0.09006426099851705,-0.0,-2.200790904597133,1.0,-1.6522985664854177,0.0
2019-07-01,-0.0,-0.07002123351933238,-0.0,-2.2317416423880303,1.0,-1.6363142560861192,0.0
2019-07-02,-0.0,-0.07727205483505104,-0.0,-2.2132748163124414,1.0,-1.640662754573697,0.0
2019-07-03,-0.0,-0.0795650248486936,-0.0,-2.200757762141416,1.0,-1.6402105988289133,0.0
2019-07-05,-0.0,-0.06185414821375848,-0.0,-2.2058852475150084,1.0,-1.6530361184922744,0.0
2019-07-08,-0.0,-0.05022222222222222,-0.0,-2.2321975308641973,1.0,-1.6558518518518517,0.0
2019-07-09,-0.0,-0.045259999016086974,-0.0,-2.2264967776848525,1.0,-1.6478083337432972,0.0
2019-07-10,-0.0,-0.07832770352964213,-0.0,-2.1857835218093697,1.0,-1.6313702452636216,0.0
2019-07-11,-0.0,-0.08092230870906153,-0.0,-2.1821608655211238,1.0,-1.6323982963724484,0.0
2019-07-12,-0.0,-0.0782306260409523,-0.0,-2.176104634074655,1.0,-1.6442637405701972,0.0
2019-07-15,-0.0,-0.1365320850399844,-0.0,-2.1492588258240684,1.0,-1.590354983421104,0.0
2019-07-16,-0.0,-0.14162399414776883,-0.0,-2.1485491343574736,1.0,-1.586686174103877,0.0
2019-07-17,-0.0,-0.15696795278279108,-0.0,-2.1408711770157556,1.0,-1.5799717086971365,0.0
2019-07-18,-0.0,-0.15835119859676478,-0.0,-2.143052036640031,1.0,-1.5709413369713505,0.0
2019-07-19,-0.0,-0.16793335282081262,-0.0,-2.142891941927312,1.0,-1.561044528890188,0.0
2019-07-22,-0.0,-0.19184443476998986,-0.0,-2.1210757993518117,1.0,-1.5243070671890873,0.0
2019-07-23,-0.0,-0.1908051568961323,-0.0,-2.1472147895889075,1.0,-1.5269764047676964,0.0
2019-07-24,-0.0,-0.19527719741509159,-0.0,-2.1510616588115252,1.0,-1.5125115397696907,0.0
2019-07-25,-0.0,-0.15199181844745302,-0.0,-2.220025323853122,1.0,-1.4979546118632512,0.0
2019-07-26,-0.0,-0.1046068075117371,-0.0,-2.26476917057903,1.0,-1.521077856025039,0.0
2019-07-29,-0.0,-0.07710831531354433,-0.0024572439551798705,-2.2666601140161196,1.0,-1.5682130921957933,0.0
2019-07-30,-0.0,-0.09892547318611988,-0.0053233438485804415,-2.2675966088328074,1.0,-1.5571273659305995,0.0
2019-07-31,-0.0,-0.08181233615274275,-0.009150714745016572,-2.2804075777810753,1.0,-1.574961665924717,0.0
2019-08-01,-0.0,-0.10172668968919586,-0.0,-2.2741489886531823,1.0,-1.557523433645782,0.0
2019-08-02,-0.0,-0.09102139645204328,-0.0,-2.269704007510995,1.0,-1.5807184859415921,0.0
2019-08-05,-0.0,-0.08919357216570839,-0.0,-2.264091601552902,1.0,-1.5609612265959014,0.0
2019-08-06,-0.0,-0.09332372718539865,-0.0,-2.1740153698366953,1.0,-1.535734870317003,0.0
2019-08-07,-0.0,-0.12062535857716579,-0.0,-2.124689233122968,1.0,-1.5356664754255114,0.0
2019-08-08,-0.0,-0.1130030217276608,-0.0,-2.130653748381217,1.0,-1.5527843062017364,0.0
2019-08-09,-0.0,-0.08982149639194835,-0.0,-2.098936574249905,1.0,-1.5586783137105964,0.0
2019-08-12,-0.0,-0.0751943065830134,-0.0,-2.082966569903549,1.0,-1.523972282048881,0.0
2019-08-13,-0.0,-0.05906266062333536,-0.0,-2.0878930891079857,1.0,-1.5257230970515394,0.0
2019-08-14,-0.0,-0.05983701979045402,-0.0,-2.0779976717112922,1.0,-1.5187892898719442,0.0
2019-08-15,-0.0,-0.1110856724208984,-0.0,-2.0634644443426895,1.0,-1.4044141215257109,0.0
2019-08-16,-0.0,-0.11084138689140292,-0.0,-2.064718545321303,1.0,-1.404662666605597,0.0
2019-08-19,-0.0,-0.08588481866229268,-0.0,-2.0785037361035172,1.0,-1.3918352469473299,0.0
2019-08-20,-0.0,-0.09054599918304361,-0.0,-2.076975445922026,1.0,-1.3710797440203333,0.0
2019-08-21,-0.0,-0.09124926739101033,-0.03097245390198819,-2.0505387493801,1.0,-1.3356476263468735,0.0
2019-08-22,-0.0,-0.09561375828337015,-0.02794933056845332,-2.058197718973989,1.0,-1.3262408150385432,0.0
2019-08-23,-0.0,-0.10960420703016883,-0.041701263954239315,-2.1251499215794816,1.0,-1.336562413506781,0.0
2019-08-26,-0.0,-0.07126907331596576,-0.07419985113509489,-2.1774748790472644,1.0,-1.3290844808336435,0.0
2019-08-27,-0.0,-0.06331999627803109,-0.0676002605378245,-2.1767935237740765,1.0,-1.3447938959709687,0.0
2019-08-28,-0.0,-0.03630561465174359,-0.09305337156599759,-2.18749421885117,1.0,-1.3081121080381093,0.0
2019-08-29,-0.0,-0.00842291404904835,-0.11885150542137839,-2.2262552934059285,1.0,-1.3000139606310206,0.0
2019-08-30,-0.0,-0.0,-0.11560453748962464,-2.2223093239878264,1.0,-1.2734021949644934,0.0
2019-09-03,-0.0,-0.0,-0.11398338515802664,-2.2162249965192373,1.0,-1.3108089293173064,0.0
2019-09-04,-0.0,-0.0,-0.12445730824891461,-2.2308015498809577,1.0,-1.313057280239018,0.0
2019-09-05,-0.0,-0.0,-0.1214631422189129,-2.235014892032763,1.0,-1.297282204020849,0.0
2019-09-06,-0.0,-0.0,-0.1296966323406624,-2.2399109379348734,1.0,-1.2690416550700436,0.0
2019-09-09,-0.0,-0.0,-0.12911004962203776,-2.2381857811992765,1.0,-1.2702777906599267,0.0
2019-09-10,-0.0,-0.0,-0.16136953298739806,-2.2337842846553,1.0,-1.2379077094143809,0.0
2019-09-11,-0.0,-0.0,-0.15845755022683083,-2.23099712989538,1.0,-1.239746319785205,0.0
2019-09-12,-0.0,-0.0017494590488467384,-0.1483357119837945,-2.2188665346899317,1.0,-1.2348418581096636,0.0
2019-09-13,-0.0,-0.0005525370660281794,-0.14402799521134543,-2.2194953494796943,1.0,-1.2403996684777605,0.0
2019-09-16,-0.0,-0.016727941176470588,-0.13207720588235294,-2.2083180147058825,1.0,-1.238511029411765,0.0
2019-09-17,-0.0,-0.0,-0.1345800404337438,-2.214666421613674,1.0,-1.2454971512589597,0.0
