Date,IWF,IWM,JELD,MTUM,SPY,VLUE,VXX
2018-11-16,-0.17785872663921443,-1.4532256361524654,1.0,-0.0,-1.33613134832647,-1.3120578608383486,0.0
2018-11-19,-0.17784933748614265,-1.4531489204455474,1.0,-0.0,-1.335955234123423,-1.3119885973710605,0.0
2018-11-20,-0.10582259922504973,-1.438475233008692,1.0,-0.0,-1.3438579956016334,-1.34794219289978,0.0
2018-11-21,-0.1158321213380428,-1.4321628921670477,1.0,-0.0,-1.3459380843548723,-1.3003324329939747,0.0
2018-11-23,-0.11681443459324933,-1.421475605330015,1.0,-0.0,-1.3471768548763414,-1.2993726344169647,0.0
2018-11-26,-0.11548828529960606,-1.4285195936139332,1.0,-0.0,-1.3437694381090608,-1.2957184325108853,0.0
2018-11-27,-0.0964234178519893,-1.434755720470006,1.0,-0.0,-1.335549371263657,-1.2868996083281798,0.0
2018-11-28,-0.10216526277711746,-1.4224587876595527,1.0,-0.0,-1.3476306134049922,-1.2954369283241178,0.0
2018-11-29,-0.0699492385786802,-1.3927411167512689,1.0,-0.0,-1.3271065989847715,-1.2863451776649746,0.0
2018-11-30,-0.07011931962427012,-1.3942117288651943,1.0,-0.0,-1.32988068037573,-1.2832190911398833,0.0
2018-12-03,-0.0666599025974026,-1.3947849025974028,1.0,-0.0,-1.329393262987013,-1.2822646103896105,0.0
2018-12-04,-0.05170845127375657,-1.4004245855236555,1.0,-0.0,-1.3232410028305703,-1.279215527699151,0.0
2018-12-06,-0.028353643734524446,-1.298975578967811,1.0,-0.0,-1.3022770306355296,-1.2254697286012528,0.0
2018-12-07,-0.020587948992504625,-1.3040494500146014,1.0,-0.0,-1.3077484668548622,-1.234741555533924,0.0
2018-12-10,-0.0,-1.2971949172860224,1.0,-0.0,-1.2935986573963079,-1.2042196116039317,0.0
2018-12-11,-0.0,-1.339017199017199,1.0,-0.0,-1.3064373464373464,-1.2685503685503685,0.0
2018-12-12,-0.0,-1.3392146262348257,1.0,-0.0,-1.3060893497812944,-1.2694254681279795,0.0
2018-12-13,-0.0,-1.3320241543522018,1.0,-0.0,-1.3117482448819282,-1.2656978742206293,0.0
2018-12-14,-0.0,-1.341201927805646,1.0,-0.0,-1.3093341201927804,-1.2673354971968132,0.0
2018-12-17,-0.0,-1.3318990807744961,1.0,-0.0,-1.2854977508312144,-1.272051633092118,0.0
2018-12-18,-0.0,-1.307606426872482,1.0,-0.0,-1.272705208485025,-1.27382165914276,0.0
2018-12-19,-0.0,-1.3089257081774452,1.0,-0.0,-1.2741849278460715,-1.2757397599727907,0.0
2018-12-20,-0.0,-1.2868228333090839,1.0,-0.0,-1.2924487123526844,-1.270624181580096,0.0
2018-12-21,-0.0,-1.282653699870011,1.0,-0.0,-1.2892494343074477,-1.242501564681527,0.0
2018-12-24,-0.0,-1.2390442054958184,1.0,-0.0,-1.270442054958184,-1.2694862604540025,0.0
2018-12-26,-0.0,-1.239105829088851,1.0,-0.0,-1.2324561403508771,-1.244529334087908,0.0
2018-12-27,-0.0,-1.157725177860307,1.0,-0.0,-1.1053290974987695,-1.2114188554297731,0.0
2018-12-28,-0.0,-1.1639226914817467,1.0,-0.0,-1.1028095919828202,-1.2071403006442376,0.0
2018-12-31,-0.0,-1.1718140660719887,1.0,-0.0,-1.103500829261733,-1.2071809583576134,0.0
2019-01-02,-0.0,-1.1720627802690582,1.0,-0.0,-1.1003139013452914,-1.2119282511210763,0.0
2019-01-03,-0.0,-1.175333722863949,1.0,-0.0,-1.0966335565643401,-1.2226167468200817,0.0
2019-01-04,-0.0,-1.1879621745170976,1.0,-0.0,-1.0594720566485905,-1.234213238919016,0.0
2019-01-07,-0.0,-1.14380714879468,1.0,-0.0,-1.0325939537122109,-1.1986262414140088,0.0
2019-01-08,-0.0,-1.1351174364795251,1.0,-0.0,-1.0350126604383132,-1.1955382869117261,0.0
2019-01-09,-0.0,-1.1301561001133686,1.0,-0.0,-1.0336182087730008,-1.196520449986919,0.0
2019-01-10,-0.0,-1.1267808129656254,1.0,-0.0,-1.035376639219274,-1.1945715157060077,0.0
2019-01-11,-0.0,-1.1155978521849217,1.0,-0.0,-1.0417776225607893,-1.2081023267996682,0.0
2019-01-14,-0.0,-1.1166921230634956,1.0,-0.0,-1.0441195723325334,-1.203142046694305,0.0
2019-01-15,-0.0,-1.1082161687170475,1.0,-0.0,-1.0548330404217925,-1.2306678383128296,0.0
2019-01-16,-0.0,-1.107843137254902,1.0,-0.0,-1.0376329904158974,-1.2508572935900817,0.0
2019-01-17,-0.0,-1.0993671442383757,1.0,-0.0,-1.041179572822361,-1.2543289092027776,0.0
2019-01-18,-0.0,-1.0968471464680059,1.0,-0.0,-1.052902310318833,-1.2846436965101327,0.0
2019-01-22,-0.0,-1.1084375856086204,1.0,-0.0,-1.0816363802392477,-1.3756734544790432,0.0
2019-01-23,-0.0,-1.0663826278174822,1.0,-0.0,-1.0913505589151549,-1.4234927615906174,0.0
2019-01-24,-0.0,-1.0613693611174722,1.0,-0.0,-1.09892374627891,-1.419509961071674,0.0
2019-01-25,-0.0,-1.0033158069252996,1.0,-0.0,-1.151627113826915,-1.581924115390081,0.0
2019-01-28,-0.0,-0.9900450343683338,1.0,-0.0,-1.171178004266414,-1.579284190566485,0.0
2019-01-29,-0.0,-0.9625919772133872,1.0,-0.0,-1.1738903394255875,-1.6107286968905767,0.0
2019-01-30,-0.0,-0.9565052411895841,1.0,-0.0,-1.1668642982497748,-1.6197884551534414,0.0
2019-01-31,-0.0,-0.9824744716219426,1.0,-0.0,-1.1027309427689385,-1.6642602707195442,0.0
2019-02-01,-0.0,-0.9912739128350193,1.0,-0.0,-1.1363091528024163,-1.6670182672484057,0.0
2019-02-04,-0.0,-0.9893040433593937,1.0,-0.0,-1.1461940620653268,-1.6608950069547699,0.0
2019-02-05,-0.0,-0.9825545171339564,1.0,-0.0,-1.1348190750059908,-1.6753414809489575,0.0
2019-02-06,-0.0,-1.003696598193814,1.0,-0.0,-1.0676617846614571,-1.6078798371625098,0.0
2019-02-07,-0.0,-0.9985983273372891,1.0,-0.0,-1.0755034340980236,-1.5980937251787133,0.0
2019-02-08,-0.0,-0.9960189218303591,1.0,-0.0,-1.09278253945951,-1.5948199147580908,0.0
2019-02-11,-0.0,-0.9715946376675728,1.0,-0.0,-1.1060748101621825,-1.6096840723727384,0.0
2019-02-12,-0.0,-0.9897983169573598,1.0,-0.0,-1.1056367824737905,-1.6058483381129236,0.0
2019-02-13,-0.0,-1.0058870625912495,1.0,-0.0,-1.1043658456176706,-1.5993971647906562,0.0
2019-02-14,-0.0,-0.9750082675863373,1.0,-0.0,-1.1417772948457505,-1.6075494874096472,0.0
2019-02-15,-0.0,-0.9892646015606527,1.0,-0.0,-1.1372901395128872,-1.6026956727358714,0.0
2019-02-19,-0.0,-0.9709966934341049,1.0,-0.0,-1.152243741143127,-1.600425129900803,0.0
2019-02-20,-0.0,-1.08300395256917,1.0,-0.0,-1.3266070314125231,-1.7911899313501143,0.0
2019-02-21,-0.0,-1.0983904465212877,1.0,-0.0,-1.319158878504673,-1.774558670820353,0.0
2019-02-22,-0.0,-1.1078644700031086,1.0,-0.0,-1.3089835250233137,-1.7639622837011708,0.0
2019-02-25,-0.0,-1.1013121438653355,1.0,-0.0,-1.338229912697998,-1.7881227455695543,0.0
2019-02-26,-0.0,-1.1016674507344102,1.0,-0.0,-1.3424285191573884,-1.783022319795097,0.0
2019-02-27,-0.0,-1.1191924488725746,1.0,-0.0,-1.3534871525957,-1.7711064499213423,0.0
2019-02-28,-0.0,-1.1260504201680672,1.0,-0.0,-1.3600840336134454,-1.7659663865546216,0.0
2019-03-01,-0.0,-1.13041423846275,1.0,-0.0,-1.3610017325563082,-1.7587546595264347,0.0
2019-03-04,-0.0,-1.115447239876044,1.0,-0.0,-1.3619938021954934,-1.774988182152424,0.0
2019-03-05,-0.0,-1.0952229972521665,1.0,-0.0,-1.4106954132318748,-1.7783766645529488,0.0
2019-03-06,-0.0,-1.0941891178024301,1.0,-0.0,-1.4121500264131008,-1.7762810353935552,0.0
2019-03-07,-0.0,-1.052850669195911,1.0,-0.0,-1.4480977974496785,-1.7682579829276004,0.0
2019-03-08,-0.0,-1.0401707121899173,1.0,-0.0,-1.5036009602560683,-1.791037610029341,0.0
2019-03-11,-0.0,-1.047776214695379,1.0,-0.0,-1.5205064386971106,-1.8424412942322257,0.0
2019-03-12,-0.0,-0.9489320177816328,1.0,-0.0,-1.5416350428277132,-1.9306624742491596,0.0
2019-03-13,-0.0,-0.9739890710382514,1.0,-0.0,-1.5605464480874318,-1.9298907103825136,0.0
2019-03-14,-0.0,-0.9829246935201402,1.0,-0.0,-1.5588879159369526,-1.9310420315236427,0.0
2019-03-15,-0.0,-0.9772289753038886,1.0,-0.0,-1.5690556075023376,-1.953962928331775,0.0
2019-03-18,-0.0,-1.0072532500139486,1.0,-0.0,-1.5969982703788428,-1.9751715672599452,0.0
2019-03-19,-0.0,-1.0159362549800797,1.0,-0.0,-1.6033331462880869,-1.9921440996577071,0.0
2019-03-20,-0.0,-1.038311578233599,1.0,-0.0,-1.610216420862293,-2.0021472565971634,0.0
2019-03-21,-0.0,-1.0405329118211586,1.0,-0.0,-1.629219826126228,-1.9754996048323359,0.0
2019-03-22,-0.0,-1.0416167151909574,1.0,-0.0,-1.6948107552663128,-1.9722555232060286,0.0
2019-03-25,-0.0,-0.9502356373429084,1.0,-0.0,-1.7042190305206462,-1.9559021543985635,0.0
2019-03-26,-0.0,-0.9717824021714545,1.0,-0.0,-1.7052137525446731,-1.9778896177335445,0.0
2019-03-27,-0.0,-0.9555492798644449,1.0,-0.0,-1.7124541090087546,-1.980118610561988,0.0
2019-03-28,-0.0,-0.9536094138945462,1.0,-0.0,-1.7110771667798144,-1.992701968771215,0.0
2019-03-29,-0.0,-0.9476155456242574,1.0,-0.0,-1.7109237992872093,-1.9985291621881538,0.0
2019-04-01,-0.0,-0.9521412004299371,1.0,-0.0,-1.7104146631215704,-1.9945126435481133,0.0
2019-04-02,-0.0,-0.9697037828115339,1.0,-0.0,-1.7174414029565508,-1.9336743297172725,0.0
2019-04-03,-0.0,-0.9694806654676259,1.0,-0.0,-1.7203799460431655,-1.930642985611511,0.0
2019-04-04,-0.0,-0.9690947984688134,1.0,-0.0,-1.7157734744426931,-1.944494483224499,0.0
2019-04-05,-0.0,-0.9675681805295685,1.0,-0.0,-1.72750467766627,-1.974825650620854,0.0
2019-04-08,-0.0,-0.9642675123166656,1.0,-0.0,-1.7278441587858882,-1.9707231440058892,0.0
2019-04-09,-0.0,-0.9578480940748737,1.0,-0.0,-1.7525421803101744,-1.9704595807532808,0.0
2019-04-10,-0.0,-0.9485594373865699,1.0,-0.0,-1.7575431034482758,-1.9654038112522687,0.0
2019-04-11,-0.0,-0.933669423360145,1.0,-0.0,-1.786167440806616,-1.9446017899626147,0.0
2019-04-12,-0.0,-0.9323022886924993,1.0,-0.0,-1.786596419669159,-1.9461817357806481,0.0
2019-04-15,-0.0,-0.932602770838065,1.0,-0.0,-1.7921303656597776,-1.9532137179196,0.0
2019-04-16,-0.0,-0.9260477513752623,1.0,-0.0,-1.7920943685135826,-1.9530993024442806,0.0
2019-04-17,-0.0,-0.9039541612299313,1.0,-0.0,-1.8099506438985646,-1.9592670335281102,0.0
2019-04-18,-0.0,-0.8886931818181818,1.0,-0.0,-1.802443181818182,-1.9906818181818182,0.0
2019-04-22,-0.0,-0.8952619875705571,1.0,-0.0,-1.80973829750841,-1.9965790523975142,0.0
2019-04-23,-0.0,-0.8816403139574566,1.0,-0.0,-1.7978614492094187,-2.0081333181663066,0.0
2019-04-24,-0.0,-0.8751556310130164,1.0,-0.0,-1.7774193548387098,-2.0067345783814377,0.0
2019-04-25,-0.0,-0.8624845140218493,1.0,-0.0,-1.7790854825993918,-1.9896947854488118,0.0
2019-04-26,-0.0,-0.8475235251028342,1.0,-0.0,-1.7804699385811686,-2.0067617062038656,0.0
2019-04-29,-0.0,-0.8455646296817798,1.0,-0.0,-1.7792734441002533,-2.0073782033230074,0.0
2019-04-30,-0.0,-0.8451354853247703,1.0,-0.0,-1.7789420314348487,-2.009407920680525,0.0
2019-05-01,-0.0,-0.8654839434089378,1.0,-0.0,-1.7544352122164832,-1.9943296653941163,0.0
2019-05-02,-0.0,-0.859557867360208,1.0,-0.0,-1.7589755187425793,-2.0353366879629107,0.0
2019-05-03,-0.0,-0.8828342519461333,1.0,-0.0,-1.7614068981192113,-2.0379567020853457,0.0
2019-05-06,-0.0,-0.8365666591473043,1.0,-0.0,-1.745093616061358,-2.057861493345364,0.0
2019-05-07,-0.0,-0.8403726708074534,1.0,-0.0,-1.7444381705251268,-2.06171654432524,0.0
2019-05-08,-0.0,-0.8219994430520747,1.0,-0.0,-1.7044834307992203,-2.042996379838485,0.0
2019-05-09,-0.0,-0.8207883309208329,1.0,-0.0,-1.7065471551052223,-2.039973276917938,0.0
2019-05-10,-0.0,-0.8243348547255929,1.0,-0.0,-1.7080040075698544,-2.0337303796059225,0.0
2019-05-13,-0.0,-0.8181312260003339,1.0,-0.0,-1.7082753631253829,-2.03873337414436,0.0
2019-05-14,-0.0,-0.7724861938870359,1.0,-0.0,-1.6920553338072066,-2.00322598283121,0.0
2019-05-15,-0.0,-0.7840218878248973,1.0,-0.0,-1.703419972640219,-1.9845143638850888,0.0
2019-05-16,-0.0,-0.7867353086149296,1.0,-0.0,-1.7047483432827646,-1.985212771783778,0.0
2019-05-17,-0.0,-0.7700438116100767,1.0,-0.0,-1.687513691128149,-2.018893756845564,0.0
2019-05-20,-0.0,-0.7684216293212075,1.0,-0.0,-1.6887634909329974,-2.021421136251575,0.0
2019-05-21,-0.0,-0.7614127166365973,1.0,-0.0,-1.6867858509649556,-2.019025750369034,0.0
2019-05-22,-0.0,-0.7565631152920587,1.0,-0.0,-1.6913148107635092,-2.021384817326624,0.0
2019-05-23,-0.0,-0.7701930921947239,1.0,-0.0,-1.6862659776992113,-1.9827576828936633,0.0
2019-05-24,-0.0,-0.7417659804983749,1.0,-0.0,-1.6845070422535213,-1.9908450704225353,0.0
2019-05-28,-0.0,-0.7361426256077795,1.0,-0.0,-1.6749864937871421,-1.9913560237709347,0.0
2019-05-29,-0.0,-0.729633811905146,1.0,-0.0,-1.665806312846158,-1.9817174813141905,0.0
2019-05-30,-0.0,-0.7232205117202167,1.0,-0.0,-1.6567612508716405,-1.9839081692860592,0.0
2019-05-31,-0.0,-0.7250925478834701,1.0,-0.0,-1.650410429744085,-1.9895917162937926,0.0
2019-06-03,-0.0,-0.736620244383971,1.0,-0.0,-1.6620777973427245,-1.937196520996745,0.0
2019-06-04,-0.0,-0.7351230186262475,1.0,-0.0,-1.6613652132144954,-1.9405454448417567,0.0
2019-06-05,-0.0,-0.7174668351231839,1.0,-0.0,-1.6492419456727734,-1.8975573805011583,0.0
2019-06-06,-0.0,-0.727804415406502,1.0,-0.0,-1.6205806417619475,-1.9205964487064653,0.0
2019-06-07,-0.0,-0.7584678695789807,1.0,-0.0,-1.6067320882135696,-1.910678484752559,0.0
2019-06-10,-0.0,-0.7514995264653268,1.0,-0.0,-1.6016521098600442,-1.9083447332421342,0.0
2019-06-11,-0.0,-0.7619952494061757,1.0,-0.0,-1.6096595407759302,-1.906782792293481,0.0
2019-06-12,-0.0,-0.766244057052298,1.0,-0.0,-1.613893291072372,-1.9024828314844164,0.0
2019-06-13,-0.0,-0.7998730360260276,1.0,-0.0,-1.6124953711051158,-1.8777442733957572,0.0
2019-06-14,-0.0,-0.8015347975654935,1.0,-0.0,-1.6186821910558349,-1.8722413336861603,0.0
2019-06-17,-0.0,-0.7972394098048547,1.0,-0.0,-1.6189116293828336,-1.872283039822307,0.0
2019-06-18,-0.0,-0.7958946143265263,1.0,-0.0,-1.619299545021691,-1.8752512961591365,0.0
2019-06-19,-0.0,-0.7831249010606299,1.0,-0.0,-1.6218669199514537,-1.8717745765394964,0.0
2019-06-20,-0.0,-0.7866306191687871,1.0,-0.0,-1.6331636980491944,-1.8813083121289227,0.0
2019-06-21,-0.0,-0.7931125827814569,1.0,-0.0,-1.6283973509933776,-1.876503311258278,0.0
2019-06-24,-0.0,-0.7924116645381012,1.0,-0.0,-1.6290974882928906,-1.899904214559387,0.0
2019-06-25,-0.0,-0.7750865051903115,1.0,-0.0,-1.6433324461006122,-1.904977375565611,0.0
2019-06-26,-0.0,-0.7706211676886163,1.0,-0.0,-1.611943481738203,-1.949346840842442,0.0
2019-06-27,-0.0,-0.7669638567081309,1.0,-0.0,-1.6267684587048208,-1.9449575569910844,0.0
2019-06-28,-0.0,-0.7457193150904146,1.0,-0.0,-1.6422360911079106,-1.9462313970235239,0.0
2019-07-01,-0.0,-0.7375878968676752,1.0,-0.0,-1.6536330705305773,-1.9358619220115065,0.0
2019-07-02,-0.0,-0.7413316315677515,1.0,-0.0,-1.639172516485854,-1.9375132950436076,0.0
2019-07-03,-0.0,-0.738331651887644,1.0,-0.0,-1.6387192693675994,-1.9327775712844475,0.0
2019-07-05,-0.0,-0.7331317632081477,1.0,-0.0,-1.635953744960747,-1.935338425631233,0.0
2019-07-08,-0.0,-0.7362194280863706,1.0,-0.0,-1.6316515465011407,-1.9373972094010294,0.0
2019-07-09,-0.0,-0.7257859637980312,1.0,-0.0,-1.6249073780035992,-1.9420450936805334,0.0
2019-07-10,-0.0,-0.6956544724043139,1.0,-0.0,-1.6434235567773312,-1.9473990272784942,0.0
2019-07-11,-0.0,-0.6865349143610013,1.0,-0.0,-1.6518577075098815,-1.9316996047430828,0.0
2019-07-12,-0.0,-0.7025830258302583,1.0,-0.0,-1.6425408539799682,-1.926357406431207,0.0
2019-07-15,-0.0,-0.7323075301680984,1.0,-0.0,-1.644148179375033,-1.893133793539548,0.0
2019-07-16,-0.0,-0.7331857474172465,1.0,-0.0,-1.649483449293696,-1.8883090870756905,0.0
2019-07-17,-0.0,-0.7469815996203933,1.0,-0.0,-1.643116992671482,-1.8821637581061843,0.0
2019-07-18,-0.0,-0.7474980351061044,1.0,-0.0,-1.622268797484936,-1.8699502226879747,0.0
2019-07-19,-0.0,-0.7481799612423402,1.0,-0.0,-1.6271932121720003,-1.8621484313622796,0.0
2019-07-22,-0.0,-0.7263968162538619,1.0,-0.0,-1.6276378488767869,-1.8824422684191233,0.0
2019-07-23,-0.0,-0.7321475418437483,1.0,-0.0,-1.6272102418804764,-1.8875072144393723,0.0
2019-07-24,-0.0,-0.7285348922177567,1.0,-0.0,-1.6134975729422203,-1.8774466308262436,0.0
2019-07-25,-0.0,-0.7076032225579053,1.0,-0.0,-1.5015609264853977,-1.8260825780463241,0.0
2019-07-26,-0.0,-0.6500916249814273,1.0,-0.0,-1.481551186172057,-1.8211084146401864,0.0
2019-07-29,-0.0,-0.646110479204787,1.0,-0.0,-1.476188121260076,-1.8231046931407942,0.0
2019-07-30,-0.0,-0.6655386912167206,1.0,-0.0,-1.489126648420005,-1.8216969395371985,0.0
2019-07-31,-0.0,-0.7098639286248317,1.0,-0.0,-1.4759009121268005,-1.7985346159597269,0.0
2019-08-01,-0.0,-0.7436876829207798,1.0,-0.0,-1.4473436182350314,-1.7695322188600624,0.0
2019-08-02,-0.0,-0.7379604805878265,1.0,-0.0,-1.4479694171383182,-1.7788203753351208,0.0
2019-08-05,-0.0,-0.728460434502895,1.0,-0.0,-1.4360865046765972,-1.7842331865195231,0.0
2019-08-06,-0.0,-0.7193927046953822,1.0,-0.0,-1.359138533178114,-1.772021730694606,0.0
2019-08-07,-0.0,-0.7197637261547399,1.0,-0.0,-1.3354798102062555,-1.7864336206061782,0.0
2019-08-08,-0.0,-0.7335216572504709,1.0,-0.0,-1.3936465457428884,-1.8287243532560216,0.0
2019-08-09,-0.0,-0.7039188656951556,1.0,-0.0,-1.36579361953525,-1.8534856242615203,0.0
2019-08-12,-0.0,-0.6978777755944193,1.0,-0.0,-1.392071133818039,-1.8226075849872274,0.0
2019-08-13,-0.0,-0.6840943646083673,1.0,-0.0,-1.3903084996812007,-1.8302025602040317,0.0
2019-08-14,-0.0,-0.6997898235495381,1.0,-0.0,-1.3677599100640307,-1.8202746957329294,0.0
2019-08-15,-0.0,-0.7288671650373778,1.0,-0.0,-1.3349147019359784,-1.7282921219091432,0.0
2019-08-16,-0.0,-0.7368900830014873,1.0,-0.0,-1.3263925538550112,-1.7344432183466871,0.0
2019-08-19,-0.0,-0.7249559376935168,1.0,-0.0,-1.322250273900824,-1.7162863811746774,0.0
2019-08-20,-0.0,-0.730749133057812,1.0,-0.0,-1.3171345779297896,-1.7024369388627618,0.0
2019-08-21,-0.0,-0.7368022347426731,1.0,-0.0,-1.315988826286634,-1.6818332465318875,0.0
2019-08-22,-0.0,-0.7396936459909227,1.0,-0.0,-1.30696860816944,-1.6809757942511345,0.0
2019-08-23,-0.0,-0.7389700666761243,1.0,-0.0,-1.3083652527545278,-1.681467820494633,0.0
2019-08-26,-0.0,-0.7148835262937647,1.0,-0.0,-1.2754917003766215,-1.659273724833775,0.0
2019-08-27,-0.0,-0.710821587537092,1.0,-0.0,-1.262425816023739,-1.663297477744807,0.0
2019-08-28,-0.0,-0.6953841875984799,1.0,-0.0,-1.2805171934377606,-1.6584020761887108,0.0
2019-08-29,-0.0,-0.678569774443055,1.0,-0.0,-1.2974850632207866,-1.6555046084016487,0.0
2019-08-30,-0.0,-0.6648070450458758,1.0,-0.0,-1.3004287887869428,-1.6453962838305132,0.0
2019-09-03,-0.0,-0.6750138350857775,1.0,-0.0,-1.2980538646006272,-1.638627559490869,0.0
2019-09-04,-0.0,-0.6865913510510232,1.0,-0.0,-1.304750439855542,-1.6387165478285026,0.0
2019-09-05,-0.0,-0.6960114486197027,1.0,-0.0,-1.3010340688763735,-1.6192872310959283,0.0
2019-09-06,-0.0,-0.6910584025324585,1.0,-0.0,-1.3094921319447632,-1.5872826535761804,0.0
2019-09-09,-0.0,-0.6931051883113905,1.0,-0.0,-1.3095096105325932,-1.584705720445892,0.0
2019-09-10,-0.0,-0.7024561080134555,1.0,-0.0,-1.2814616837933734,-1.6241647850329477,0.0
2019-09-11,-0.0,-0.7199518674503633,1.0,-0.0,-1.2532975424630906,-1.6548340815476466,0.0
2019-09-12,-0.0,-0.7135192636788307,1.0,-0.0,-1.255908607372462,-1.6557513528513943,0.0
2019-09-13,-0.0,-0.7147281804733727,1.0,-0.0,-1.2521727071005917,-1.6559264053254437,0.0
2019-09-16,-0.0,-0.7156463843166266,1.0,-0.0,-1.2530978361383391,-1.6548455705566858,0.0
2019-09-17,-0.0,-0.6716658975542225,1.0,-0.0,-1.266635902168897,-1.676372865712967,0.0
2019-09-18,-0.0,-0.6924813415645443,1.0,-0.0,-1.2561043029577075,-1.6583893854233853,0.0
2019-09-19,-0.0,-0.6835332103321032,1.0,-0.0,-1.2751845018450185,-1.6538284132841328,0.0
2019-09-20,-0.0,-0.6932489841152568,1.0,-0.0,-1.2792759512375322,-1.6451329885482082,0.0
2019-09-23,-0.0,-0.6948141985579589,1.0,-0.0,-1.2788870401183214,-1.6482251802551302,0.0
