Date,IWF,IWM,MRNA,MTUM,SPY,VLUE,VXX
2019-10-02,-0.0,-0.4332062760393582,1.0,-2.8614484531513162,-2.4352451023845405,-2.134562538782023,0.0
2019-10-03,-0.0,-0.6150263620386643,1.0,-2.817574692442882,-2.3782952548330405,-1.976449912126538,0.0
2019-10-04,-0.0,-0.631440588853838,1.0,-2.7921486154924637,-2.3654048370136698,-1.9736242551699967,0.0
2019-10-07,-0.0,-0.6480563527263241,1.0,-2.744412557613706,-2.3357683276806678,-1.9682581094008176,0.0
2019-10-08,-0.0,-0.6570510035624295,1.0,-2.735772004518203,-2.330176383699713,-1.9659396993657137,0.0
2019-10-09,-0.0,-0.6642537056187521,1.0,-2.675025853154085,-2.3543605653223025,-1.9240779041709755,0.0
2019-10-10,-0.0,-0.7333860759493671,1.0,-2.7043776371308015,-2.414644866385373,-1.9380274261603376,0.0
2019-10-11,-0.0,-0.7536893886156009,1.0,-2.718991567111736,-2.4055692199578353,-1.9060084328882643,0.0
2019-10-14,-0.0,-0.7186044467879427,1.0,-2.7580630986905703,-2.4480182792864045,-1.8633447578873363,0.0
2019-10-15,-0.0,-0.717887893164646,1.0,-2.756281848532771,-2.44746090318046,-1.8641714988578457,0.0
2019-10-16,-0.0,-0.7167250437828372,1.0,-2.7673380035026267,-2.43353765323993,-1.8390542907180387,0.0
2019-10-17,-0.0,-0.7260717410323709,1.0,-2.7557305336832894,-2.4366579177602796,-1.8304461942257217,0.0
2019-10-18,-0.0,-0.7354048140043763,1.0,-2.756061269146608,-2.4364989059080964,-1.8247702407002186,0.0
2019-10-21,-0.0,-0.7239322985179338,1.0,-2.7526966587740067,-2.4354117337542753,-1.8575813382443216,0.0
2019-10-22,-0.0,-0.7220906778917828,1.0,-2.7534859247566428,-2.436288695957204,-1.8577567306849074,0.0
2019-10-23,-0.0,-0.7246109206014244,1.0,-2.696562032884903,-2.445880594390222,-1.9256132946452125,0.0
2019-10-24,-0.0,-0.7228627172756297,1.0,-2.7057467186945723,-2.504079460801703,-1.935704150407946,0.0
2019-10-25,-0.0,-0.7303799715909091,1.0,-2.663174715909091,-2.5280539772727275,-1.9562322443181817,0.0
2019-10-28,-0.0,-0.7387179714513699,1.0,-2.6636226615834735,-2.5361290894582855,-1.9274758400567427,0.0
2019-10-29,-0.0,-0.7346685572492024,1.0,-2.6695320808224037,-2.5482984757178304,-1.9095179014533854,0.0
2019-10-30,-0.0,-0.7351351351351352,1.0,-2.669118298626495,-2.5478068232166593,-1.9093486929552501,0.0
2019-10-31,-0.0,-0.737485602905998,1.0,-2.665810224151679,-2.54558341454771,-1.910870913440241,0.0
2019-11-01,-0.0,-0.7349738868726211,1.0,-2.661591572983978,-2.5501460564751706,-1.905196069753032,0.0
2019-11-04,-0.0,-0.6709718208092486,1.0,-2.8221640173410405,-2.655617774566474,-1.883038294797688,0.0
2019-11-05,-0.0,-0.6550309879693766,1.0,-2.793474298213635,-2.700145825738243,-1.9655486693401385,0.0
2019-11-06,-0.0,-0.6563981042654029,1.0,-2.7807145461173897,-2.7017863652934744,-1.975209624498724,0.0
2019-11-07,-0.0,-0.6785322108345534,1.0,-2.776079795021962,-2.717331625183016,-1.9789531478770133,0.0
2019-11-08,-0.0,-0.6657706923718603,1.0,-2.8044304384094914,-2.771433867828344,-2.027064602836222,0.0
2019-11-11,-0.0,-0.6671608598962193,1.0,-2.7909562638991847,-2.781968124536694,-2.0261304670126017,0.0
2019-11-12,-0.0,-0.6678710394663703,1.0,-2.7928478784509916,-2.7787659811006113,-2.0250138966092273,0.0
2019-11-13,-0.0,-0.6653671215074722,1.0,-2.802654785110925,-2.787153067854822,-2.02729044834308,0.0
2019-11-14,-0.0,-0.6634472511144132,1.0,-2.8143573551263,-2.7873328380386333,-2.0217310549777117,0.0
2019-11-15,-0.0,-0.6637874988390453,1.0,-2.812482585678462,-2.790099377728244,-2.02136156775332,0.0
2019-11-18,-0.0,-0.6584232056526589,1.0,-2.8146150985496465,-2.7971364819635554,-2.026868724432875,0.0
2019-11-19,-0.0,-0.6578653774637412,1.0,-2.8152658981033842,-2.7970435105987357,-2.027054667162514,0.0
2019-11-20,-0.0,-0.6555090655509065,1.0,-2.8134821013482103,-2.798233379823338,-2.030776383077638,0.0
2019-11-21,-0.0,-0.6716585548483714,1.0,-2.844908274054661,-2.8340509172594532,-2.009172594533882,0.0
2019-11-22,-0.0,-0.6596799850285392,1.0,-2.827453915972677,-2.84439038083653,-2.025638626368485,0.0
2019-11-25,-0.0,-0.6617537313432836,1.0,-2.821828358208955,-2.833115671641791,-2.011660447761194,0.0
2019-11-26,-0.0,-0.5367300809945376,1.0,-2.8789790921077416,-2.920700696929742,-2.0814654360519875,0.0
2019-11-27,-0.0,-0.562594126506024,1.0,-2.8685052710843375,-2.9062499999999996,-2.075301204819277,0.0
2019-11-29,-0.0,-0.5574005153163469,1.0,-2.985876514934631,-2.984063364824888,-2.0154594904093903,0.0
2019-12-02,-0.0,-0.5843279201721776,1.0,-3.142144394443357,-3.026413617687341,-2.0298376051653295,0.0
2019-12-03,-0.0,-0.5661442616567702,1.0,-3.104837924656868,-3.0241409520101237,-2.039229047016451,0.0
2019-12-04,-0.0,-0.680072390910919,1.0,-3.2918761311079825,-3.0733963402372813,-2.0088477780012064,0.0
2019-12-05,-0.0,-0.6488009838081574,1.0,-3.411149825783972,-3.067021930723509,-2.1210288993646236,0.0
2019-12-06,-0.0,-0.7609268035808319,1.0,-3.5185887309110053,-3.180937335439705,-2.0714060031595576,0.0
2019-12-09,-0.0,-0.5806270996640537,1.0,-3.907166853303471,-3.441209406494961,-2.2690929451287793,0.0
2019-12-10,-0.0,-0.5753393407094787,1.0,-4.333523440173377,-3.57659404585377,-1.9209535759096614,0.0
2019-12-11,-0.0,-0.5770940170940171,1.0,-4.328660968660969,-3.574814814814815,-1.9154415954415955,0.0
2019-12-12,-0.0,-0.5974277259276122,1.0,-4.322558615979968,-3.5607785112679267,-1.901092647393581,0.0
2019-12-13,-0.0,-0.6192655302596957,1.0,-4.410364946802425,-3.5600045761354537,-1.8507035808259924,0.0
2019-12-16,-0.0,-0.6165731944603411,1.0,-4.43081149135859,-3.565869291518828,-1.8324367631910266,0.0
2019-12-17,-0.0,-0.5143951706524263,1.0,-4.640352913861157,-3.6942187137218485,-1.7600417924309264,0.0
2019-12-18,-0.0,-0.5696649029982364,1.0,-5.084530108339632,-4.022171831695641,-1.9212648022171832,0.0
2019-12-19,-0.0,-0.6819875776397515,1.0,-5.011925465838509,-3.845590062111801,-1.882857142857143,0.0
2019-12-20,-0.0,-0.7321652065081352,1.0,-5.071088861076345,-3.8581977471839797,-1.8540675844806007,0.0
2019-12-23,-0.0,-0.7773514851485149,1.0,-5.00259900990099,-3.786509900990099,-1.8099009900990102,0.0
2019-12-24,-0.0,-0.7814356435643565,1.0,-4.993440594059406,-3.794183168316832,-1.8071782178217823,0.0
2019-12-26,-0.0,-0.7907608695652173,1.0,-4.98147233201581,-3.79397233201581,-1.7856966403162056,0.0
2019-12-27,-0.0,-0.8300272749814034,1.0,-5.021943962310935,-3.77126208777585,-1.7744854946689812,0.0
2019-12-30,-0.0,-0.8423143779488452,1.0,-5.100695306679911,-3.809535634467345,-1.6636453935932456,0.0
2019-12-31,-0.0,-0.864945014209811,1.0,-5.066971456814531,-3.7838873100210058,-1.6405535648090943,0.0
2020-01-02,-0.0,-0.8745821468366968,1.0,-5.078865915562709,-3.786182988733441,-1.6412034171103136,0.0
2020-01-03,-0.0,-0.8844806007509386,1.0,-5.148685857321652,-3.7849812265331666,-1.697371714643304,0.0
2020-01-06,-0.0,-0.92043721403152,1.0,-5.240086426029486,-3.8328673106253177,-1.7164463650228776,0.0
2020-01-07,-0.0,-0.8972733037412808,1.0,-5.247431832593532,-3.805453392517438,-1.732149651236525,0.0
2020-01-08,-0.0,-0.894069944247339,1.0,-5.240876837303598,-3.7954891028890008,-1.740496705524582,0.0
2020-01-09,-0.0,-0.92534281361097,1.0,-5.232478415439309,-3.787074657186389,-1.7519045200609447,0.0
2020-01-10,-0.0,-0.9362488843554762,1.0,-5.258957031748055,-3.795741425474946,-1.7591482850949893,0.0
2020-01-13,-0.0,-0.9410180792409283,1.0,-5.328503654314655,-3.80394922425952,-1.74855750737274,0.0
2020-01-14,-0.0,-0.9204382418155731,1.0,-5.521977305334551,-3.91600365201513,-1.6846224077214034,0.0
2020-01-15,-0.0,-0.9230869508538652,1.0,-5.516229956980837,-3.9108330074305826,-1.6859601095033243,0.0
2020-01-16,-0.0,-0.9020142949967511,1.0,-5.480181936322287,-3.892527615334633,-1.7207277452891487,0.0
2020-01-17,-0.0,-0.9055311449987076,1.0,-5.43021452571724,-3.8957094856552077,-1.6919100542775911,0.0
2020-01-21,-0.0,-0.9348609680741504,1.0,-5.3954685890834195,-3.8531153450051496,-1.6898815653964985,0.0
2020-01-22,-0.0,-0.9380508366330311,1.0,-5.352152254438626,-3.8404649380508364,-1.6423553455102824,0.0
2020-01-23,-0.0,-0.9212771458117891,1.0,-5.402404343329887,-3.8830144777662876,-1.7197518097207858,0.0
2020-01-24,-0.0,-0.9147047472018526,1.0,-5.358162871478195,-3.8560401389424936,-1.7361379132895922,0.0
2020-01-27,-0.0,-0.8645219174570622,1.0,-5.379902589079723,-3.8154319405280694,-1.757369905152525,0.0
2020-01-28,-0.0,-1.051543624161074,1.0,-5.776107382550336,-3.9264429530201346,-1.6685906040268457,0.0
2020-01-29,-0.0,-1.0663080026899798,1.0,-5.8,-3.911230665770007,-1.672494956287828,0.0
2020-01-30,-0.0,-1.0199197860962566,1.0,-5.764572192513369,-3.8795454545454544,-1.704946524064171,0.0
2020-01-31,-0.0,-1.0482805124747134,1.0,-5.802562373567094,-3.9119352663519895,-1.7233985165205663,0.0
2020-02-03,-0.0,-0.9944758647902143,1.0,-5.672366171248191,-3.792055767460213,-1.6936735499145075,0.0
2020-02-04,-0.0,-0.9563113145846958,1.0,-5.60981033355134,-3.7848266841072595,-1.7296272073250487,0.0
2020-02-05,-0.0,-0.9660776473623113,1.0,-5.569070037404876,-3.710950599767832,-1.6521346575519156,0.0
2020-02-06,-0.0,-0.9794421893413645,1.0,-5.81537252847977,-3.750163676836454,-1.5491685216708133,0.0
2020-02-07,-0.0,-1.0005117052577714,1.0,-5.6945119611104,-3.6158372777280285,-1.4816425738774466,0.0
2020-02-10,-0.0,-1.0213645761543761,1.0,-6.122811853893866,-3.990764989662302,-1.648656099241902,0.0
2020-02-11,-0.0,-1.0354030501089324,1.0,-6.012118736383441,-3.9370915032679736,-1.6318082788671022,0.0
2020-02-12,-0.0,-1.0158352017937218,1.0,-6.206418161434977,-4.139153587443946,-1.6520459641255603,0.0
2020-02-13,-0.0,-1.0796731358529112,1.0,-6.51349773821684,-4.329782576973589,-1.6691959725667593,0.0
2020-02-14,-0.0,-1.0898678414096916,1.0,-6.548751835535977,-4.343612334801763,-1.7019089574155655,0.0
2020-02-18,-0.0,-1.1001613139756563,1.0,-6.518257809062912,-4.321454758762282,-1.7251796451092534,0.0
2020-02-19,-0.0,-1.1956617972554229,1.0,-6.541980227239192,-4.292017116718313,-1.7261325070090012,0.0
2020-02-20,-0.0022192632046160675,-1.2026927060216008,1.0,-6.539724811362628,-4.3152833259357894,-1.7351679242491493,0.0
2020-02-21,-0.0,-1.2066882734236888,1.0,-6.519004124926341,-4.286829699469653,-1.7193576900412493,0.0
2020-02-24,-0.0,-1.2587808417997097,1.0,-6.404063860667634,-4.197532656023222,-1.65355587808418,0.0
2020-02-25,-0.0,-1.4300154429313492,1.0,-6.334690439421592,-3.7993822827460337,-1.4747999438438861,0.0
2020-02-26,-1.8271077908217714,-2.1720384204909284,1.0,-8.345357524012806,-5.507363927427962,-2.493062966915688,0.0
2020-02-27,-2.5690126834120863,-2.458592389952748,1.0,-9.457100223824918,-6.4610793334991286,-2.9234021387714497,0.0
2020-02-28,-1.9080346593146909,-2.3814493895234343,1.0,-7.319614021268216,-4.836155966916109,-2.2473414730208745,0.0
2020-03-02,-1.986252945797329,-2.2800471327572662,1.0,-7.2653181461115475,-4.860369206598586,-2.2464650432050277,0.0
2020-03-03,-1.5350641127117302,-2.1351907551052713,1.0,-5.602659490264366,-3.7951559284470475,-1.7623872091182522,0.0
2020-03-04,-1.3055177626606198,-2.1863945578231294,1.0,-5.51806500377929,-3.547089947089947,-1.5600907029478457,0.0
2020-03-05,-1.208345534407028,-2.5316251830161054,1.0,-5.129282576866764,-3.3146412884333825,-1.4575402635431918,0.0
2020-03-06,-1.212866185779479,-2.8234947740320915,1.0,-5.098189312527602,-3.2278816428676578,-1.3584572353893714,0.0
2020-03-09,-1.2368026394721054,-2.832633473305339,1.0,-5.260947810437912,-3.3003899220155963,-1.36622675464907,0.0
2020-03-10,-1.5432994154578912,-1.5583459623295086,1.0,-3.631521974453345,-2.2974669841957134,-0.7942195280363715,0.0
2020-03-11,-1.352031163049527,-2.050639955481358,1.0,-3.8958263772954926,-2.212576516416249,-0.6184752365052866,0.0
2020-03-12,-1.5277653381101657,-1.770040304523063,1.0,-3.946484549932826,-2.3596059113300494,-0.5918047469771608,0.0
2020-03-13,-1.5643729189789126,-1.1997780244173142,1.0,-3.318442471328154,-2.018220495745468,-0.1481687014428413,0.0
2020-03-16,-1.2533309646473618,-1.6084562089181027,1.0,-3.224462604370226,-1.7963226150293123,-0.0,0.0
2020-03-17,-2.012155415671804,-1.6099413935315823,1.0,-3.0807466898198395,-2.7246581289342306,-0.4254395485131322,0.0
2020-03-18,-1.8140549112895232,-1.569134701159679,1.0,-2.6310833581127966,-2.505897512141937,-0.3915155119437011,0.0
2020-03-19,-2.053476493276347,-1.2921922234962995,1.0,-2.8109037840091733,-2.7431460439904094,-0.5244449077452309,0.0
2020-03-20,-2.0798695148900346,-1.1687888035357255,1.0,-2.897190360938651,-2.7913290539829525,-0.585815005787646,0.0
2020-03-23,-2.0283057428980173,-1.3241365215614143,1.0,-2.6311056611485792,-2.7005926834253016,-0.5345391375434294,0.0
2020-03-24,-2.0141424272818456,-1.3342026078234706,1.0,-2.5110330992978938,-2.6237713139418255,-0.5470411233701103,0.0
2020-03-25,-1.9697362332253587,-1.2931975937066174,1.0,-2.0676538639518744,-2.536881073577048,-0.387505784359093,0.0
2020-03-26,-1.9670672415374737,-1.2810751307219521,1.0,-2.029263370332997,-2.513072195211449,-0.38299238601963126,0.0
2020-03-27,-1.8770901568695053,-1.1732459920703326,1.0,-1.8499396655749007,-2.415790380968798,-0.3032235821410102,0.0
2020-03-30,-1.8822963157434147,-1.1677605670779734,1.0,-1.9701583967795573,-2.488492167673055,-0.24249584317843703,0.0
2020-03-31,-1.8105470422052907,-1.1766115914733328,1.0,-1.90634363496276,-2.4169163599006938,-0.2504922523756528,0.0
2020-04-01,-1.8097307430129514,-1.2052658486707566,1.0,-1.859406952965235,-2.4084014996591683,-0.23798568507157464,0.0
2020-04-02,-1.82232833854767,-1.017124979417092,1.0,-1.8047093693397003,-2.402848674460728,-0.18623415116087602,0.0
2020-04-03,-1.8072042570609907,-1.013098649201801,1.0,-1.7949242734343023,-2.3843634875153503,-0.18706508391322144,0.0
2020-04-06,-1.8372976544433433,-0.9925668979187314,1.0,-1.8078956062107698,-2.423356458539809,-0.19796828543111994,0.0
2020-04-07,-1.7380146422105014,-0.864835078327954,1.0,-1.724474533574746,-2.3909312760765173,-0.15390065338896325,0.0
2020-04-08,-1.7584839835077704,-0.8720266412940056,1.0,-1.7538058991436725,-2.4091341579448144,-0.13550586742784648,0.0
2020-04-09,-1.7609172014399748,-0.806855532947253,1.0,-1.7688996713100642,-2.3866802316481452,-0.10259821568320551,0.0
2020-04-13,-1.7862768031189082,-0.7210136452241716,1.0,-1.787056530214425,-2.3877582846003897,-0.11524366471734893,0.0
2020-04-14,-1.8022466651064828,-0.6988064591621812,1.0,-1.8052890241048443,-2.3867696388173805,-0.10780872142912865,0.0
2020-04-15,-1.7278432573090463,-0.7122302158273381,1.0,-1.738175417113118,-2.3496096739629575,-0.1255166079902036,0.0
2020-04-16,-1.7993846153846151,-0.635,1.0,-1.7978461538461539,-2.3933076923076926,-0.06684615384615385,0.0
2020-04-17,-1.8022755227552276,-0.6495233702337023,1.0,-1.7925123001230012,-2.3849938499384993,-0.05834870848708487,0.0
2020-04-20,-1.8005529529222026,-0.6475693111128178,1.0,-1.790185085630904,-2.378081560556025,-0.06343598801935335,0.0
2020-04-21,-1.8620771046420141,-0.6970102281667979,1.0,-1.8579071597167585,-2.426199842643588,-0.024626278520849726,0.0
2020-04-22,-1.809700053974863,-0.7050659264399722,1.0,-1.7989050813478296,-2.3969465648854964,-0.0,0.0
2020-04-23,-1.7767160984558936,-0.7184681241400398,1.0,-1.7715181164959488,-2.3773887784742396,-0.0,0.0
2020-04-24,-1.7935374932842123,-0.7088801903446159,1.0,-1.782868984572876,-2.3898994550617854,-0.0,0.0
2020-04-27,-1.8198302469135803,-0.7350308641975308,1.0,-1.7523148148148149,-2.384876543209877,-0.023919753086419755,0.0
2020-04-28,-1.864789603960396,-0.6741955445544554,1.0,-1.7668626237623763,-2.417388613861386,-0.011912128712871286,0.0
2020-04-29,-1.8557091021385006,-0.6834710105767003,1.0,-1.7502509071257621,-2.408245194163514,-0.02254304022234231,0.0
2020-04-30,-1.8750773036487323,-0.5982529375386518,1.0,-1.795995670995671,-2.4610389610389607,-0.0,0.0
2020-05-01,-1.8913681284743669,-0.5709542927733169,1.0,-1.7931593576281657,-2.4653335392217417,-0.0,0.0
2020-05-04,-1.9128649988381998,-0.5142126868561692,1.0,-1.8168228642243047,-2.501432886685772,-0.0,0.0
2020-05-05,-1.9153488372093022,-0.5213178294573644,1.0,-1.8132558139534884,-2.502015503875969,-0.0,0.0
2020-05-06,-1.913839944112396,-0.5254987192424124,1.0,-1.8078087402002638,-2.514942171854382,-0.0,0.0
2020-05-07,-1.9227117061021168,-0.5386830635118306,1.0,-1.8059620174346198,-2.5159557907845573,-0.0,0.0
2020-05-08,-1.9257441171887173,-0.5385694249649369,1.0,-1.806997039114851,-2.520414523920835,-0.0,0.0
2020-05-11,-1.927634660421546,-0.5406713505074161,1.0,-1.8105386416861828,-2.5275565964090556,-0.0,0.0
2020-05-12,-1.9642178594046869,-0.5409278024065866,1.0,-1.8586922102596581,-2.55256491450285,-0.0,0.0
2020-05-13,-1.9497881688372825,-0.5003922799309588,1.0,-1.8529734818766674,-2.542444688529735,-0.0,0.0
2020-05-14,-1.9767093004894993,-0.4522343281225328,1.0,-1.890810042633823,-2.5754776567187747,-0.0,0.0
2020-05-15,-1.9753496089120648,-0.46021964130520665,1.0,-1.8944457612388403,-2.5707513628822,-0.0,0.0
2020-05-18,-1.9809148264984229,-0.4716876971608833,1.0,-1.8727129337539432,-2.5611198738170344,-0.0,0.0
2020-05-19,-1.950534446438324,-0.46024810798158694,1.0,-1.8693922134664898,-2.521884996489038,-0.0,0.0
2020-05-20,-1.9647743355873566,-0.4676049693348011,1.0,-1.881349268752949,-2.549064318289039,-0.0,0.0
2020-05-21,-1.9632582864290178,-0.43073796122576613,1.0,-1.8897748592870545,-2.533692933083177,-0.0,0.0
2020-05-22,-1.9440840284213776,-0.41944701884460917,1.0,-1.8578158789002162,-2.5018535681186282,-0.0,0.0
2020-05-26,-1.9429431747992587,-0.419857936998147,1.0,-1.858786287831995,-2.4992279184681903,-0.0,0.0
2020-05-27,-2.057769243078893,-0.3657385181629061,1.0,-2.007361177788446,-2.5703312530004805,-0.0,0.0
2020-05-28,-2.1288643019850313,-0.3219166937845753,1.0,-2.068011714936544,-2.616661243084933,-0.0,0.0
2020-05-29,-2.142752383280371,-0.29145278253075857,1.0,-2.081153752138841,-2.6326081642630164,-0.0,0.0
2020-06-01,-2.154973393368809,-0.2821121571837904,1.0,-2.1030699959066723,-2.646500204666394,-0.0,0.0
2020-06-02,-2.1559993452283517,-0.28204288754296936,1.0,-2.0976428220658048,-2.648878703552136,-0.0,0.0
2020-06-03,-2.1593109105824446,-0.27990155865463495,1.0,-2.117391304347826,-2.6468416735028715,-0.0,0.0
2020-06-04,-2.1576104746317513,-0.25564648117839606,1.0,-2.132324058919804,-2.6377250409165303,-0.0,0.0
2020-06-05,-2.1484873262469337,-0.2614881439084219,1.0,-2.1228945216680297,-2.6438266557645136,-0.0,0.0
2020-06-08,-2.1579939359173976,-0.20208145537982464,1.0,-2.188396295992789,-2.646152585429812,-0.0,0.0
2020-06-09,-2.1728465955701397,-0.19073010664479081,1.0,-2.194831829368335,-2.645036915504512,-0.0,0.0
2020-06-10,-2.1732315772197603,-0.1884129328737896,1.0,-2.1956343344821927,-2.6488593467914003,-0.0,0.0
2020-06-11,-2.17311792684927,-0.18361489257011646,1.0,-2.1968181072658686,-2.6472855502706247,-0.0,0.0
2020-06-12,-2.1223383044899915,-0.058776616955100086,1.0,-2.228008613127044,-2.5659940984129515,-0.0,0.0
2020-06-15,-2.127490039840638,-0.04223107569721116,1.0,-2.233625498007968,-2.5648605577689243,-0.0,0.0
2020-06-16,-2.1241160111243547,-0.029400079459674218,1.0,-2.232101708382996,-2.560429082240763,-0.0,0.0
2020-06-17,-2.132998244774214,-0.01771182383915749,1.0,-2.248843146641136,-2.578745811393011,-0.0,0.0
2020-06-18,-2.1315033514203643,-0.02250239387168848,1.0,-2.2464091924672838,-2.579077561442707,-0.0,0.0
2020-06-19,-2.1307330302305174,-0.02337082236579724,1.0,-2.245273988992582,-2.577091808247587,-0.0,0.0
2020-06-22,-2.128139701778168,-0.02224702974244478,1.0,-2.24934215772267,-2.5741168965792203,-0.0,0.0
2020-06-23,-2.126086609777494,-0.01571098173698062,1.0,-2.2504984448520613,-2.5829013477948797,-0.0,0.0
2020-06-24,-2.1265580057526368,-0.014221796100990731,1.0,-2.259987216363055,-2.5890859699584534,-0.0,0.0
2020-06-25,-2.117360778681985,-0.0,1.0,-2.2793202489229296,-2.581617999042604,-0.0,0.0
2020-06-26,-2.1323918799646955,-0.0,1.0,-2.2907807109042766,-2.600657947524673,-0.0,0.0
2020-06-29,-2.1099944165270794,-0.0,1.0,-2.287548855388051,-2.5789263779213525,-0.0,0.0
2020-06-30,-2.1103316326530615,-0.0,1.0,-2.292091836734694,-2.569515306122449,-0.0,0.0
2020-07-01,-2.097696584590945,-0.0,1.0,-2.274900714853058,-2.5702144559173945,-0.0,0.0
2020-07-02,-2.104354774270875,-0.0,1.0,-2.2831801837794643,-2.602876548142229,-0.0,0.0
2020-07-06,-2.1223604977920516,-0.0,1.0,-2.290485748695303,-2.616138097149739,-0.0,0.0
2020-07-07,-2.1022282565290316,-0.0,1.0,-2.2656337353246547,-2.6187205494768793,-0.0,0.0
2020-07-08,-2.0984352546702856,-0.0,1.0,-2.274469104263132,-2.610410346479323,-0.0,0.0
2020-07-09,-2.081364829396325,-0.0,1.0,-2.2660462896683367,-2.6061401415732126,-0.0,0.0
2020-07-10,-2.0917936039556584,-0.0,1.0,-2.2784911077438394,-2.604832921285589,-0.0,0.0
2020-07-13,-2.1089164334266295,-0.0,1.0,-2.285565773690524,-2.6023190723710514,-0.0,0.0
