Date,IWF,IWM,MTUM,SPSC,SPY,VLUE,VXX
2018-11-19,-0.318626036039751,-1.1182631644055914,-0.0,1.0,-0.8481299740216898,-0.8385221227990598,0.0
2018-11-20,-0.28185612570586793,-1.1087241181766103,-0.0,1.0,-0.8481054096079876,-0.8532613143465096,0.0
2018-11-21,-0.28103406227136,-1.1029997561173888,-0.0,1.0,-0.8422892447768474,-0.8383871229981302,0.0
2018-11-23,-0.28410431669311204,-1.0824280890190814,-0.0,1.0,-0.8571137963302006,-0.8448268847390048,0.0
2018-11-26,-0.2834255042290176,-1.085149642160052,-0.0,1.0,-0.8550341574495771,-0.8427130774235524,0.0
2018-11-27,-0.26972432498077153,-1.0920940776423917,-0.0,1.0,-0.8495324454519694,-0.8366999959519087,0.0
2018-11-28,-0.2688054441608944,-1.0988779519585208,-0.0,1.0,-0.8473690606392027,-0.835662494430267,0.0
2018-11-29,-0.23614496343948535,-1.0811123986095017,-0.0,1.0,-0.8402525272705479,-0.8381747712470533,0.0
2018-11-30,-0.23573825503355705,-1.081255992329818,-0.0,1.0,-0.840484180249281,-0.8373681687440077,0.0
2018-12-03,-0.23406378477627432,-1.0811479663114199,-0.0,1.0,-0.8397796671057359,-0.8365066059952901,0.0
2018-12-04,-0.22288125472712073,-1.0874169021933842,-0.0,1.0,-0.8354762947334899,-0.8349587994108515,0.0
2018-12-06,-0.212856206377974,-1.014730266455867,-0.0,1.0,-0.8291366212933328,-0.7993676011259785,0.0
2018-12-07,-0.2136412708204812,-1.0147285626156695,-0.0,1.0,-0.8291178285009254,-0.7981570018507095,0.0
2018-12-10,-0.17797450965427764,-1.0245745249179576,-0.0,1.0,-0.8336258872014042,-0.7797832557429596,0.0
2018-12-11,-0.17509638508226136,-1.0259189983585908,-0.0,1.0,-0.8328816276672902,-0.7833339695384969,0.0
2018-12-12,-0.17984371408871522,-1.0288056385505246,-0.0,1.0,-0.8395004979698153,-0.7823488853137209,0.0
2018-12-13,-0.18131128629109786,-1.035916169967314,-0.0,1.0,-0.8404537588925207,-0.7877715823880023,0.0
2018-12-14,-0.17556985579159556,-1.0663281128857185,-0.0,1.0,-0.8384245619475887,-0.7962474802294929,0.0
2018-12-17,-0.14596417771574785,-1.0740482282701405,-0.0,1.0,-0.8247654493293014,-0.8321315034504148,0.0
2018-12-18,-0.14637093630622905,-1.0831839089420754,-0.0,1.0,-0.832267872456537,-0.8362048803305527,0.0
2018-12-19,-0.16726399117797644,-1.089480524595329,-0.0,1.0,-0.8375014769012642,-0.844157378598716,0.0
2018-12-20,-0.16552506947434342,-1.0724098790559318,-0.0,1.0,-0.840150299424635,-0.8359622685819406,0.0
2018-12-21,-0.15950036966418926,-1.0738939258336901,-0.0,1.0,-0.8427565274913421,-0.8150122572862757,0.0
2018-12-24,-0.15494599424974745,-1.072305540446033,-0.0,1.0,-0.8419069080736654,-0.8161473307949335,0.0
2018-12-26,-0.155464932866541,-1.0846766437117688,-0.0,1.0,-0.8097949447928289,-0.7972146347093448,0.0
2018-12-27,-0.11114798834679351,-1.0404174503079249,-0.0,1.0,-0.7364752738134749,-0.7997197330088136,0.0
2018-12-28,-0.10836403831982315,-1.0429624170965366,-0.0,1.0,-0.7355932203389831,-0.7976787030213707,0.0
2018-12-31,-0.1093220338983051,-1.0416728076639648,-0.0,1.0,-0.7356669123065587,-0.7979366249078851,0.0
2019-01-02,-0.10695226528283831,-1.0410363991019838,-0.0,1.0,-0.7338338669905414,-0.7985720069191418,0.0
2019-01-03,-0.11886181255981741,-1.037730987263491,-0.0,1.0,-0.7439446366782007,-0.7805344916439667,0.0
2019-01-04,-0.0955099352288945,-1.0442053646576646,-0.0,1.0,-0.7342920920701138,-0.785377099571852,0.0
2019-01-07,-0.08436938555515631,-1.0190441969098096,-0.0,1.0,-0.7241466043837586,-0.7656845131153431,0.0
2019-01-08,-0.08801175880117587,-1.002043450204345,-0.0,1.0,-0.7331325733132572,-0.7617767261776726,0.0
2019-01-09,-0.0830645739267541,-0.9873862251845482,-0.0,1.0,-0.7372966387156884,-0.7757113165627464,0.0
2019-01-10,-0.08161505855305697,-0.9923845103814929,-0.0,1.0,-0.7384151160284502,-0.7797973992384509,0.0
2019-01-11,-0.08248498147415374,-0.9828051368754271,-0.0,1.0,-0.7422209431993957,-0.7897046656354545,0.0
2019-01-14,-0.0890383854372774,-0.9808252689139115,-0.0,1.0,-0.7418066697845092,-0.7858401985825808,0.0
2019-01-15,-0.08554954954954955,-0.9775855855855856,-0.0,1.0,-0.7412972972972972,-0.7991711711711711,0.0
2019-01-16,-0.08157970596713751,-0.9818751801671952,-0.0,1.0,-0.7387215335831652,-0.8011674834246181,0.0
2019-01-17,-0.08767618359233827,-0.9744488615829417,-0.0,1.0,-0.7452114203108059,-0.806685941452837,0.0
2019-01-18,-0.09137554585152839,-0.9651746724890831,-0.0,1.0,-0.7508733624454149,-0.831622998544396,0.0
2019-01-22,-0.0,-1.074707268714227,-0.0,1.0,-0.8217799558564962,-0.8444876734877109,0.0
2019-01-23,-0.0,-1.0299614246657427,-0.0,1.0,-0.828246133103629,-0.8869705254484851,0.0
2019-01-24,-0.0,-0.9512343253188525,-0.0,1.0,-0.8218713157800722,-0.799506984387839,0.0
2019-01-25,-0.0,-0.9438333211918118,-0.0,1.0,-0.8674145843957164,-0.8311721424928972,0.0
2019-01-28,-0.0,-0.9311779302291636,-0.0,1.0,-0.8878995767041308,-0.8300248138957816,0.0
2019-01-29,-0.0,-0.9209350040301897,-0.0,1.0,-0.9012969883490877,-0.841540265259764,0.0
2019-01-30,-0.0,-0.9225664527956005,-0.0,1.0,-0.9029880843263062,-0.8408065994500459,0.0
2019-01-31,-0.0,-0.9284641037856856,-0.0,1.0,-0.8724300949169934,-0.8638912302561659,0.0
2019-02-01,-0.0,-0.9268766731453298,-0.0,1.0,-0.8847775862701237,-0.8555502585353332,0.0
2019-02-04,-0.0,-0.930271796940909,-0.0,1.0,-0.8886036019513627,-0.8490995121593369,0.0
2019-02-05,-0.0,-0.9288570904421206,-0.0,1.0,-0.8823702073014126,-0.8577875619152449,0.0
2019-02-06,-0.0,-0.926052332195677,-0.0,1.0,-0.8820140188630775,-0.8618297919189695,0.0
2019-02-07,-0.0,-0.925413147264047,-0.0,1.0,-0.87546823356592,-0.8715387440323173,0.0
2019-02-08,-0.0,-0.9277892106423639,-0.0,1.0,-0.8838380126414818,-0.8632221078935765,0.0
2019-02-11,-0.0,-0.9338035412533978,-0.0,1.0,-0.8905297186099478,-0.8491661156417603,0.0
2019-02-12,-0.0,-0.9362313501565664,-0.0,1.0,-0.9010130779149014,-0.8467121016761834,0.0
2019-02-13,-0.0,-0.9508365887816024,-0.0,1.0,-0.8952974128399793,-0.8392791331908306,0.0
2019-02-14,-0.0,-0.9075261158594492,-0.0,1.0,-1.0235438429882875,-1.0258388730610952,0.0
2019-02-15,-0.0,-0.9201996988667882,-0.0,1.0,-1.019692527141612,-1.0224264997226404,0.0
2019-02-19,-0.0,-0.910517555678846,-0.0,1.0,-1.030197352777998,-1.0221922802567964,0.0
2019-02-20,-0.0,-0.9179119267509612,-0.0,1.0,-1.0275080264774663,-1.0182726227753776,0.0
2019-02-21,-0.0,-0.9207932596772912,-0.0,1.0,-1.0355695095779351,-1.0178443684921707,0.0
2019-02-22,-0.0,-0.9101529902642559,-0.0,1.0,-1.056189151599444,-1.0073912179614546,0.0
2019-02-25,-0.0,-0.9063897763578275,-0.0,1.0,-1.0704073482428114,-1.016773162939297,0.0
2019-02-26,-0.0,-0.9109017604087661,-0.0,1.0,-1.0672228653546763,-1.013731986747036,0.0
2019-02-27,-0.0,-0.9215843168633726,-0.0,1.0,-1.0684136827365474,-1.0108021604320863,0.0
2019-02-28,-0.0,-0.9216172938350681,-0.0,1.0,-1.0686549239391514,-1.0129703763010407,0.0
2019-03-01,-0.0,-0.923024577695941,-0.0,1.0,-1.0689296293331199,-1.010927868065007,0.0
2019-03-04,-0.0,-0.9216706004720567,-0.0,1.0,-1.059487138456615,-1.0193623234788174,0.0
2019-03-05,-0.0,-0.9118850814541368,-0.0,1.0,-1.0753952331273575,-1.0252387448840383,0.0
2019-03-06,-0.0,-0.9092623806083955,-0.0,1.0,-1.0823902399871579,-1.0215105546191507,0.0
2019-03-07,-0.0,-0.8776972657031906,-0.0,1.0,-1.1092517714880499,-1.0164137875815684,0.0
2019-03-08,-0.0,-0.8548114800225098,-0.0,1.0,-1.151820885923306,-1.0129431626336522,0.0
2019-03-11,-0.0,-0.8569864124923952,-0.0,1.0,-1.1581018049077267,-1.0408842019874267,0.0
2019-03-12,-0.0,-0.8070974358974359,-0.0,1.0,-1.1881846153846154,-1.1072820512820511,0.0
2019-03-13,-0.0,-0.8250113575352083,-0.0,1.0,-1.19563870647999,-1.1094040391525215,0.0
2019-03-14,-0.0,-0.8308881266272679,-0.0,1.0,-1.193205769310245,-1.1086911600611646,0.0
2019-03-15,-0.0,-0.8260977630488815,-0.0,1.0,-1.2012427506213754,-1.1151615575807787,0.0
2019-03-18,-0.0,-0.8532083211251098,-0.0,1.0,-1.2088652630697752,-1.123603030429869,0.0
2019-03-19,-0.0,-0.8549666372906962,-0.0,1.0,-1.2022745394267491,-1.1393260313063913,0.0
2019-03-20,-0.0,-0.8550315789473685,-0.0,1.0,-1.2037473684210527,-1.1517052631578948,0.0
2019-03-21,-0.0,-0.857275059941951,-0.0,1.0,-1.229504059226854,-1.1196735792706012,0.0
2019-03-22,-0.0,-0.8490669826090635,-0.0,1.0,-1.2696229848093765,-1.112723733762112,0.0
2019-03-25,-0.0,-0.7859235082433677,-0.0,1.0,-1.2906519374006193,-1.107875135994644,0.0
2019-03-26,-0.0,-0.7936881969282559,-0.0,1.0,-1.28100147275405,-1.1331790448138017,0.0
2019-03-27,-0.0,-0.7842691903259726,-0.0,1.0,-1.287150368033649,-1.1346792849631968,0.0
2019-03-28,-0.0,-0.7788255104188592,-0.0,1.0,-1.2810355714586403,-1.1497789938960217,0.0
2019-03-29,-0.0,-0.7678533810827891,-0.0,1.0,-1.2851485148514852,-1.1601853802401516,0.0
2019-04-01,-0.0,-0.7813725903741511,-0.0,1.0,-1.2859071160416755,-1.150883705234741,0.0
2019-04-02,-0.0,-0.8021162682854854,-0.0,1.0,-1.3135196661186292,-1.100080097803634,0.0
2019-04-03,-0.0,-0.8037670655654812,-0.0,1.0,-1.3084864318220124,-1.1014242373167031,0.0
2019-04-04,-0.0,-0.800371245359433,-0.0,1.0,-1.3119726628417143,-1.106311171110361,0.0
2019-04-05,-0.0,-0.7935943060498221,-0.0,1.0,-1.33570581257414,-1.107269954245043,0.0
2019-04-08,-0.0,-0.7833347461218955,-0.0,1.0,-1.3459354073069425,-1.109095532762567,0.0
2019-04-09,-0.0,-0.7787331857653669,-0.0,1.0,-1.373999659458539,-1.104035416311936,0.0
2019-04-10,-0.0,-0.7548177584070419,-0.0,1.0,-1.419305217279836,-1.0988334828868094,0.0
2019-04-11,-0.0,-0.747348614437222,-0.0,1.0,-1.4394885391720835,-1.0896339377352038,0.0
2019-04-12,-0.0,-0.7505376344086022,-0.0,1.0,-1.3957410921357791,-1.0704617330803288,0.0
2019-04-15,-0.0,-0.7594635885248685,-0.0,1.0,-1.389874384654558,-1.0944236971651673,0.0
2019-04-16,-0.0,-0.7501268820842496,-0.0,1.0,-1.3828878362375232,-1.0963880900016918,0.0
2019-04-17,-0.0,-0.7226496449103821,-0.0,1.0,-1.4067467027392628,-1.0978187352045992,0.0
2019-04-18,-0.0,-0.7390567396923599,-0.0,1.0,-1.405737531251324,-1.092673418365185,0.0
2019-04-22,-0.0,-0.7410566518141312,-0.0,1.0,-1.4061956291109696,-1.0962868661150011,0.0
2019-04-23,-0.0,-0.752322375397667,-0.0,1.0,-1.4122163308589608,-1.0772428419936375,0.0
2019-04-24,-0.0,-0.7242667345812641,-0.0,1.0,-1.419712211893544,-1.1006409440129037,0.0
2019-04-25,-0.0,-0.7250042509777249,-0.0,1.0,-1.430454004421017,-1.09551946947798,0.0
2019-04-26,-0.0,-0.7066808510638298,-0.0,1.0,-1.4564680851063831,-1.0921702127659576,0.0
2019-04-29,-0.0,-0.7253996751303753,-0.0,1.0,-1.4705052577583995,-1.0787381379840983,0.0
2019-04-30,-0.0,-0.7177526169621875,-0.0,1.0,-1.471309549241615,-1.0835291604358042,0.0
2019-05-01,-0.0,-0.7332099987092888,-0.0,1.0,-1.4995482510863487,-1.069612356408381,0.0
2019-05-02,-0.0,-0.7265517241379309,-0.0,1.0,-1.4926724137931033,-1.0911637931034481,0.0
2019-05-03,-0.0,-0.7275117451833972,-0.0,1.0,-1.4917460454290765,-1.0909443558467309,0.0
2019-05-06,-0.0,-0.6977034233614313,-0.0,1.0,-1.4970755203853432,-1.1059263719249957,0.0
2019-05-07,-0.0,-0.6994749526596661,-0.0,1.0,-1.496298846617318,-1.1078929247719056,0.0
2019-05-08,-0.0,-0.6956187219491344,-0.0,1.0,-1.468176960889079,-1.1105791835862364,0.0
2019-05-09,-0.0,-0.6963827603899435,-0.0,1.0,-1.46570891055242,-1.1136052676586283,0.0
2019-05-10,-0.0,-0.6948101915184679,-0.0,1.0,-1.4676812585499317,-1.1124316005471957,0.0
2019-05-13,-0.0,-0.6915716177538554,-0.0,1.0,-1.465675594856679,-1.1145713187235677,0.0
2019-05-14,-0.0,-0.6078216989066442,-0.02910008410428932,1.0,-1.462363330529857,-1.1059293523969722,0.0
2019-05-15,-0.0,-0.6165097511768662,-0.039425016812373904,1.0,-1.4674680564895763,-1.0796906523201075,0.0
2019-05-16,-0.0,-0.6194720026904321,-0.047292752648394144,1.0,-1.4578779216411635,-1.0791575584328232,0.0
2019-05-17,-0.0,-0.6032828282828282,-0.06691919191919192,1.0,-1.4441498316498316,-1.0943602693602692,0.0
2019-05-20,-0.0,-0.614500591515971,-0.057841811728916684,1.0,-1.4539885076897077,-1.0988254182862938,0.0
2019-05-21,-0.0,-0.6082365364308342,-0.06559662090813094,1.0,-1.4504329461457233,-1.0995987328405492,0.0
2019-05-22,-0.0,-0.5906794645112402,-0.08385956049507451,1.0,-1.4432516628778311,-1.0919845078723585,0.0
2019-05-23,-0.0,-0.5837193632611809,-0.11505095595047587,1.0,-1.454013307504422,-1.058451949802072,0.0
2019-05-24,-0.0,-0.5821329289866061,-0.10938421362985427,1.0,-1.463566675090557,-1.056903377979951,0.0
2019-05-28,-0.0,-0.5786306442789211,-0.11265412616252156,1.0,-1.462357446450364,-1.0545806505912552,0.0
2019-05-29,-0.0,-0.5888604192044357,-0.115050195320704,1.0,-1.4669634981308017,-1.0295711345402612,0.0
2019-05-30,-0.0,-0.5850688612697346,-0.1136210950621431,1.0,-1.4656953308700034,-1.0344726234464225,0.0
2019-05-31,-0.0,-0.5821460093304753,-0.12268314210061783,1.0,-1.470600596814189,-1.0274870760307653,0.0
2019-06-03,-0.0,-0.5893893225362107,-0.14062695663062988,1.0,-1.460241265600868,-0.9839295404265976,0.0
2019-06-04,-0.0,-0.5829019869761228,-0.14430622808482216,1.0,-1.4711971948572382,-0.9759141759893137,0.0
2019-06-05,-0.0,-0.5721823728254597,-0.16749113694451315,1.0,-1.4644241075109243,-0.9182537719515212,0.0
2019-06-06,-0.0,-0.5770197338606682,-0.1528859226300828,1.0,-1.458122193383595,-0.9318172454991142,0.0
2019-06-07,-0.0,-0.5939289097574035,-0.15428971539190248,1.0,-1.4424811565550475,-0.9281271881049467,0.0
2019-06-10,-0.0,-0.591768769015706,-0.13942110023846724,1.0,-1.4506619521420936,-0.9296932818024833,0.0
2019-06-11,-0.0,-0.5908903374865913,-0.16503011799653436,1.0,-1.4454575460021453,-0.9243749484280881,0.0
2019-06-12,-0.0,-0.5976153147949501,-0.16981599141843387,1.0,-1.4407541876392442,-0.917526198531232,0.0
2019-06-13,-0.0,-0.601592803499216,-0.17652884377321118,1.0,-1.4315837253445574,-0.9167285631757035,0.0
2019-06-14,-0.0,-0.592400477543123,-0.1764027829237166,1.0,-1.4347700794532956,-0.9131365526326624,0.0
2019-06-17,-0.0,-0.595087228439763,-0.17737820934825543,1.0,-1.4343729427254772,-0.9077106649111257,0.0
2019-06-18,-0.0,-0.5895237704581812,-0.1736740637433857,1.0,-1.4343492349973337,-0.9043439025390705,0.0
2019-06-19,-0.0,-0.590914671577655,-0.18620830775526906,1.0,-1.4358092899529362,-0.8795580110497238,0.0
2019-06-20,-0.0,-0.595736831317893,-0.1875384300061488,1.0,-1.4348841975814717,-0.8810821889731502,0.0
2019-06-21,-0.0,-0.6070094800344729,-0.18467599622440184,1.0,-1.4235646571182339,-0.8886608938318218,0.0
2019-06-24,-0.0,-0.5836075012337556,-0.18810659647968417,1.0,-1.4199292646816912,-0.9209162691232111,0.0
2019-06-25,-0.0,-0.5895257731958763,-0.18197938144329898,1.0,-1.4245773195876288,-0.9276288659793815,0.0
2019-06-26,-0.0,-0.5844681026656763,-0.17186597342576546,1.0,-1.4116943137740365,-0.9584055459272097,0.0
2019-06-27,-0.0,-0.5940310880829015,-0.19146113989637306,1.0,-1.4299689119170986,-0.9295751295336787,0.0
2019-06-28,-0.0,-0.5852769377356145,-0.1921372053523344,1.0,-1.4356021376196197,-0.9296574008865321,0.0
2019-07-01,-0.0,-0.5769867549668873,-0.19685430463576156,1.0,-1.4476407284768211,-0.917591059602649,0.0
2019-07-02,-0.0,-0.5893381896444684,-0.18989280245022971,1.0,-1.439882455196391,-0.9197466992260255,0.0
2019-07-03,-0.0,-0.5822967891235175,-0.1971982313318732,1.0,-1.4356378362742261,-0.9172693086491177,0.0
2019-07-05,-0.0,-0.5656086184835102,-0.20246006521649398,1.0,-1.4361249845214017,-0.9233912576877037,0.0
2019-07-08,-0.0,-0.5610794280519051,-0.2061740639722291,1.0,-1.4402843210182659,-0.9250351268699893,0.0
2019-07-09,-0.0,-0.5561934657800174,-0.2056916277725001,1.0,-1.4409978935194747,-0.9274709842633514,0.0
2019-07-10,-0.0,-0.5634605850272683,-0.20901503883655595,1.0,-1.4362502065774252,-0.9228226739381921,0.0
2019-07-11,-0.0,-0.5594509674218621,-0.21812468992889036,1.0,-1.437985778071771,-0.9187200264594013,0.0
2019-07-12,-0.0,-0.5694628099173553,-0.21582644628099174,1.0,-1.429917355371901,-0.9170661157024793,0.0
2019-07-15,-0.0,-0.7246997309892774,-0.29670746031144624,1.0,-1.114159057325806,-0.6533171674307582,0.0
2019-07-16,-0.0,-0.7250473664266768,-0.30477453580901853,1.0,-1.1114816218264494,-0.648048503220917,0.0
2019-07-17,-0.0,-0.7289099526066352,-0.3035829383886256,1.0,-1.1127962085308056,-0.6461800947867299,0.0
2019-07-18,-0.0,-0.7297348413208761,-0.30260619586186027,1.0,-1.1162764307599198,-0.6339599803305973,0.0
2019-07-19,-0.0,-0.7335152341973624,-0.3027512505684402,1.0,-1.1244126117932391,-0.628960133393967,0.0
2019-07-22,-0.0,-0.7238514359421829,-0.29959406654273685,1.0,-1.1324784703516826,-0.6378466557911909,0.0
2019-07-23,-0.0,-0.7185544727162413,-0.30158128246937926,1.0,-1.1330249137309925,-0.6388457017177961,0.0
2019-07-24,-0.0,-0.7206515987602994,-0.3113236072265477,1.0,-1.1224960314460655,-0.6251039383173332,0.0
2019-07-25,-0.0,-0.7101558667018908,-0.3177340831037476,1.0,-1.1271087292901085,-0.6190134732233838,0.0
2019-07-26,-0.0,-0.6987515558405312,-0.3189755968770038,1.0,-1.1328404933428886,-0.6212046920378683,0.0
2019-07-29,-0.0,-0.7391389972035133,-0.31683012328173615,1.0,-1.2454606325574067,-0.6372838630903147,0.0
2019-07-30,-0.0,-0.7446867237096328,-0.3188360080438469,1.0,-1.2426560466858563,-0.6368834036512756,0.0
2019-07-31,-0.0,-0.7707757872306843,-0.3165101412674612,1.0,-1.231670744219083,-0.627061794649199,0.0
2019-08-01,-0.0,-0.7798118184323451,-0.30935789929530333,1.0,-1.2292429431912129,-0.6184402188890201,0.0
2019-08-02,-0.0,-0.7697205518217192,-0.32755571276972056,1.0,-1.2284714852808238,-0.6046456785756397,0.0
2019-08-05,-0.0,-0.7668511757547207,-0.322066501786205,1.0,-1.2340517410591607,-0.6027558591449771,0.0
2019-08-06,-0.0,-0.7657058959894908,-0.3218066609999227,1.0,-1.1783865234525925,-0.5978286067537285,0.0
2019-08-07,-0.0,-0.7862156741746374,-0.3001774143782783,1.0,-1.1632212280160443,-0.6072199938290651,0.0
2019-08-08,-0.0,-0.7853447610223149,-0.30252490155200373,1.0,-1.1657787043471548,-0.607057370087252,0.0
2019-08-09,-0.0,-0.7712729225811401,-0.29874165579682344,1.0,-1.1488529118391775,-0.617586127522443,0.0
2019-08-12,-0.0,-0.7694250937763149,-0.2964862588991809,1.0,-1.1520707341345786,-0.6096225981780602,0.0
2019-08-13,-0.0,-0.7632072223709881,-0.29268199380283844,1.0,-1.158983971538962,-0.6105351746298918,0.0
2019-08-14,-0.0,-0.7732511696907451,-0.2917570086347902,1.0,-1.1355700102704553,-0.6032941534482102,0.0
2019-08-15,-0.0,-0.7929550048663622,-0.30665568615707123,1.0,-1.1003219285767762,-0.5434229243093509,0.0
2019-08-16,-0.0,-0.7906915789867826,-0.30770958924626507,1.0,-1.0974650840603588,-0.5484704384618265,0.0
2019-08-19,-0.0,-0.7690414942400178,-0.3132013570443276,1.0,-1.1064757857062968,-0.5393878387950639,0.0
2019-08-20,-0.0,-0.7752491447270564,-0.3136992414100848,1.0,-1.1029302394764242,-0.5266993901532054,0.0
2019-08-21,-0.0,-0.779027468448404,-0.29910913140311807,1.0,-1.1084632516703787,-0.5253155159613958,0.0
2019-08-22,-0.0,-0.784445102539424,-0.2849633523358259,1.0,-1.1014288887243653,-0.5309469164137114,0.0
2019-08-23,-0.0,-0.7943648413491798,-0.28483098226517084,1.0,-1.105557406790329,-0.5177163167832946,0.0
2019-08-26,-0.0,-0.7816824072040414,-0.2847206969763526,1.0,-1.0957244307782414,-0.49849915806427997,0.0
2019-08-27,-0.0,-0.7765093304061471,-0.2777533845590926,1.0,-1.093743139407245,-0.5110135382363703,0.0
2019-08-28,-0.0,-0.7819193731463512,-0.27241770715096475,1.0,-1.094394200139138,-0.512833656768335,0.0
2019-08-29,-0.0,-0.7877619939066915,-0.26718790147927907,1.0,-1.0949234665785705,-0.5207943324890798,0.0
2019-08-30,-0.0,-0.7761183102716158,-0.27260414378797865,1.0,-1.1016545867193792,-0.5102130463430705,0.0
2019-09-03,-0.0,-0.7810897905375714,-0.2819320345686246,1.0,-1.092536985498755,-0.5063351398857479,0.0
2019-09-04,-0.0,-0.8173783884144078,-0.29205347196435205,1.0,-1.1077979948013368,-0.4960638692907538,0.0
2019-09-05,-0.0,-0.8228920118343197,-0.27670118343195266,1.0,-1.1176405325443788,-0.4809911242603551,0.0
