Date,CLBK,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-05,1.0,-0.0,-0.6188424311976268,-0.0,-0.28237663209406055,-0.2640582032349566,0.0
2019-03-06,1.0,-0.0,-0.617215244694673,-0.0,-0.2868557817236899,-0.26139021221307923,0.0
2019-03-07,1.0,-0.0,-0.5965098174898364,-0.0,-0.3116296168151544,-0.25430326096358447,0.0
2019-03-08,1.0,-0.0,-0.5979636584677508,-0.0,-0.31569806569263836,-0.25727807567896144,0.0
2019-03-11,1.0,-0.0,-0.5999347896967722,-0.0,-0.3136180849907618,-0.260123899576133,0.0
2019-03-12,1.0,-0.0,-0.5960784313725489,-0.0,-0.31220886144513055,-0.25832520853645324,0.0
2019-03-13,1.0,-0.0,-0.5983011549546036,-0.0,-0.3101042276105657,-0.25851047693341134,0.0
2019-03-14,1.0,-0.0,-0.5990383157529944,-0.0,-0.3088869154627564,-0.2580302800580476,0.0
2019-03-15,1.0,-0.0,-0.598332250379034,-0.0,-0.30985488412388995,-0.25774312324019927,0.0
2019-03-18,1.0,-0.0,-0.5995626474982138,-0.0,-0.3097624872799706,-0.2557862602030874,0.0
2019-03-19,1.0,-0.0,-0.596864647164541,-0.0,-0.3136435484918693,-0.25476907087023365,0.0
2019-03-20,1.0,-0.0,-0.6022756827048116,-0.0,-0.3131556133506719,-0.25186389250108365,0.0
2019-03-21,1.0,-0.0,-0.6021316695912132,-0.0,-0.31585104308832135,-0.24834817269989817,0.0
2019-03-22,1.0,-0.0,-0.6009767059942088,-0.0,-0.3222049353904663,-0.23767232810406672,0.0
2019-03-25,1.0,-0.0,-0.6093594136270981,-0.0,-0.3198811640716485,-0.23929826083185152,0.0
2019-03-26,1.0,-0.0,-0.612789210052692,-0.0,-0.3204241386039855,-0.2352061062081228,0.0
2019-03-27,1.0,-0.0,-0.6199372848277526,-0.0,-0.3246277657171677,-0.24825121154310026,0.0
2019-03-28,1.0,-0.0,-0.6200249983553714,-0.0,-0.3246935508628819,-0.24811964125167205,0.0
2019-03-29,1.0,-0.0,-0.6216631204895917,-0.0,-0.3247274561846059,-0.24712101603456973,0.0
2019-04-01,1.0,-0.0,-0.6251178082191782,-0.0,-0.3253260273972603,-0.24133698630136988,0.0
2019-04-02,1.0,-0.0,-0.632338156226778,-0.0,-0.33551164925471,-0.21775145342483718,0.0
2019-04-03,1.0,-0.0,-0.6318781015674529,-0.0,-0.34064228406532143,-0.21360645344642898,0.0
2019-04-04,1.0,-0.0,-0.6295509775160365,-0.0,-0.35584648729119683,-0.20388817128970818,0.0
2019-04-05,1.0,-0.0,-0.6293839485091292,-0.0,-0.3561451902447567,-0.20373046105346118,0.0
2019-04-08,1.0,-0.0,-0.6301681850035039,-0.0,-0.35581639803784165,-0.20392431674842326,0.0
2019-04-09,1.0,-0.0,-0.6150396009276682,-0.0,-0.3904957773596464,-0.18236117796350587,0.0
2019-04-10,1.0,-0.0,-0.6061321270132651,-0.0,-0.3886885639983391,-0.19054175134946133,0.0
2019-04-11,1.0,-0.0,-0.5965536821874727,-0.0,-0.3946012055560409,-0.19282344719140385,0.0
2019-04-12,1.0,-0.0,-0.5958459824841112,-0.0,-0.3947408653111145,-0.19346102605543058,0.0
2019-04-15,1.0,-0.0,-0.5965517241379311,-0.0,-0.39227411610650376,-0.19360541248363158,0.0
2019-04-16,1.0,-0.0,-0.5965559387140426,-0.0,-0.3929241782705487,-0.19306822646121613,0.0
2019-04-17,1.0,-0.0,-0.5926653998208943,-0.0,-0.3934429810191556,-0.19808662604023328,0.0
2019-04-18,1.0,-0.0,-0.5830271216097989,-0.0,-0.3909448818897638,-0.21325459317585302,0.0
2019-04-22,1.0,-0.0,-0.5868892740396219,-0.0,-0.39218095258989494,-0.21482635308571552,0.0
2019-04-23,1.0,-0.0,-0.5910860429108605,-0.0,-0.38741428887414286,-0.2333996903339969,0.0
2019-04-24,1.0,-0.0,-0.5828784831944843,-0.0,-0.38733343645725143,-0.23956422778600317,0.0
2019-04-25,1.0,-0.0,-0.5895500918405737,-0.0,-0.3920817934361653,-0.23139398499568462,0.0
2019-04-26,1.0,-0.0,-0.5844187488924331,-0.0,-0.40200248094984936,-0.22869041290093922,0.0
2019-04-29,1.0,-0.0,-0.5881431816678062,-0.0,-0.39639619770185924,-0.22096998301757792,0.0
2019-04-30,1.0,-0.0,-0.6020309050772628,-0.0,-0.39187637969094924,-0.21359823399558497,0.0
2019-05-01,1.0,-0.0,-0.5787280701754386,-0.0,-0.413048245614035,-0.2012061403508772,0.0
2019-05-02,1.0,-0.0,-0.5742015869893109,-0.0,-0.41838809102236213,-0.19336787111723172,0.0
2019-05-03,1.0,-0.0,-0.5697125884511225,-0.0,-0.4211802218921988,-0.19308552459159606,0.0
2019-05-06,1.0,-0.0,-0.5536267283115976,-0.0,-0.423583547782091,-0.2036463558250098,0.0
2019-05-07,1.0,-0.0,-0.5562588363240892,-0.0,-0.42035889070146815,-0.1984774333877107,0.0
2019-05-08,1.0,-0.0,-0.5538608405111627,-0.0,-0.4132694018354994,-0.20249072487036515,0.0
2019-05-09,1.0,-0.0,-0.5533165589345365,-0.0,-0.41798620450305846,-0.1978222202941304,0.0
2019-05-10,1.0,-0.0,-0.5590227746833265,-0.0,-0.39906234542678337,-0.19249876341426697,0.0
2019-05-13,1.0,-0.0,-0.5613809646192067,-0.0,-0.39632056883406147,-0.18399297524201147,0.0
2019-05-14,1.0,-0.0,-0.5561668861792072,-0.0,-0.39053405276798236,-0.17761396949483793,0.0
2019-05-15,1.0,-0.0,-0.5555862244681303,-0.0,-0.38940082381417473,-0.1782241284130961,0.0
2019-05-16,1.0,-0.0,-0.5585619999575561,-0.0,-0.38681267375480144,-0.1768213747586002,0.0
2019-05-17,1.0,-0.0,-0.5567172425517446,-0.0,-0.38941306472863274,-0.17890688087041523,0.0
2019-05-20,1.0,-0.0,-0.5562631344329109,-0.0,-0.38890657836082276,-0.17756691927232587,0.0
2019-05-21,1.0,-0.0,-0.5642454549307115,-0.0,-0.3780777217442895,-0.17656905538839682,0.0
2019-05-22,1.0,-0.0,-0.5593431938889947,-0.0,-0.38375759114665986,-0.1728982839247551,0.0
2019-05-23,1.0,-0.0,-0.5582423626978082,-0.0,-0.38541931116188544,-0.17195565710417196,0.0
2019-05-24,1.0,-0.0,-0.5553444381109212,-0.0,-0.3846137606350413,-0.1712162475985391,0.0
2019-05-28,1.0,-0.0,-0.5514549176003883,-0.0,-0.3873520288662404,-0.17131944884049713,0.0
2019-05-29,1.0,-0.0,-0.5634731674427425,-0.0,-0.39244853669328505,-0.1510714059965024,0.0
2019-05-30,1.0,-0.0,-0.5609838274932615,-0.0,-0.38952998652291104,-0.15528133423180593,0.0
2019-05-31,1.0,-0.0,-0.5641727557960791,-0.0,-0.38707911305776077,-0.15447787908778873,0.0
2019-06-03,1.0,-0.0,-0.563406141183919,-0.0,-0.3858816081038304,-0.16108473145510183,0.0
2019-06-04,1.0,-0.0,-0.5594504474084079,-0.0,-0.3915878777646463,-0.1593786932297822,0.0
2019-06-05,1.0,-0.0,-0.5600451986858901,-0.0,-0.4040260310950219,-0.1284395990709159,0.0
2019-06-06,1.0,-0.0,-0.5683224619501589,-0.0,-0.3889446395718348,-0.1333835089479846,0.0
2019-06-07,1.0,-0.0,-0.5775128124673151,-0.0,-0.38188474008994877,-0.13245476414600985,0.0
2019-06-10,1.0,-0.0,-0.5766349724195661,-0.0,-0.39241484406859695,-0.17728745895129963,0.0
2019-06-11,1.0,-0.0,-0.5826318986463034,-0.0,-0.3955006942034016,-0.1912313432835821,0.0
2019-06-12,1.0,-0.0,-0.5858068992432948,-0.0,-0.3916437197805772,-0.190759090219206,0.0
2019-06-13,1.0,-0.0,-0.5678961152335225,-0.0,-0.3966171977302488,-0.21793976429506767,0.0
2019-06-14,1.0,-0.0,-0.5671911271601754,-0.0,-0.4022440030951767,-0.17999312182959332,0.0
2019-06-17,1.0,-0.0,-0.568431418723641,-0.0,-0.38511271434993893,-0.18727922759093146,0.0
2019-06-18,1.0,-0.0,-0.5714896619555689,-0.0,-0.379738715816032,-0.18696144882293828,0.0
2019-06-19,1.0,-0.0,-0.588291603735455,-0.0,-0.36656810398008893,-0.1723925205811653,0.0
2019-06-20,1.0,-0.0,-0.5887174028738691,-0.0,-0.36657796700372536,-0.1734752527940394,0.0
2019-06-21,1.0,-0.0,-0.5876475737067953,-0.0,-0.3758672957451805,-0.17136696483849617,0.0
2019-06-24,1.0,-0.0,-0.5860942703441209,-0.0,-0.3765263427546751,-0.1721244983348988,0.0
2019-06-25,1.0,-0.0,-0.574507625923869,-0.0,-0.3862733370359294,-0.17531080446020422,0.0
2019-06-26,1.0,-0.0,-0.5738366876041533,-0.0,-0.37070033756356024,-0.19194120411913004,0.0
2019-06-27,1.0,-0.0,-0.5727779796123351,-0.0,-0.3701408330305815,-0.194152971598316,0.0
2019-06-28,1.0,-0.0,-0.5688524239899151,-0.0,-0.3735016986090635,-0.19426105164198876,0.0
2019-07-01,1.0,-0.0,-0.5701817872195496,-0.0,-0.37585678402656564,-0.18261739537655927,0.0
2019-07-02,1.0,-0.0,-0.5726986557767568,-0.0,-0.37497873064488685,-0.17927939424876638,0.0
2019-07-03,1.0,-0.0,-0.5727959161969584,-0.0,-0.37483781771774966,-0.17934701690949698,0.0
2019-07-05,1.0,-0.0,-0.5636475819663411,-0.0,-0.38154507350907424,-0.18242165060317866,0.0
2019-07-08,1.0,-0.0,-0.5652895375058503,-0.0,-0.3780793941198996,-0.18401906139641747,0.0
2019-07-09,1.0,-0.0,-0.5622197190282885,-0.0,-0.37822788038511407,-0.1849057405793713,0.0
2019-07-10,1.0,-0.0,-0.5661050797764983,-0.0,-0.37510888270411524,-0.18332660562153436,0.0
2019-07-11,1.0,-0.0,-0.5689453664548757,-0.0,-0.3710873584224059,-0.184959306402601,0.0
2019-07-12,1.0,-0.0,-0.5588611099280207,-0.0,-0.37887048000340734,-0.19183099791302866,0.0
2019-07-15,1.0,-0.0,-0.5662193823216188,-0.0,-0.3840255591054313,-0.17968051118210865,0.0
2019-07-16,1.0,-0.0,-0.5584044368600682,-0.0,-0.38762798634812284,-0.18705204778156997,0.0
2019-07-17,1.0,-0.0,-0.5552739200817925,-0.0,-0.3860228337735367,-0.18874073442958164,0.0
2019-07-18,1.0,-0.0,-0.5564632797208748,-0.0,-0.3877329588971151,-0.18328227384903412,0.0
2019-07-19,1.0,-0.0,-0.5574028738690794,-0.0,-0.38663118680149017,-0.1847578499201703,0.0
2019-07-22,1.0,-0.0,-0.5406503200561428,-0.0,-0.38470535695298047,-0.20126321161984562,0.0
2019-07-23,1.0,-0.0,-0.5382213631826003,-0.0,-0.38327563135872217,-0.2025233108897432,0.0
2019-07-24,1.0,-0.0,-0.5388926630434783,-0.0,-0.38376783288043476,-0.20030146059782608,0.0
2019-07-25,1.0,-0.0,-0.5229961973955346,-0.0,-0.41095744906846815,-0.1904063900749899,0.0
2019-07-26,1.0,-0.0,-0.5263627480137656,-0.0,-0.40929175340952545,-0.18866040701873646,0.0
2019-07-29,1.0,-0.0,-0.5275612353567626,-0.0,-0.41416400425985095,-0.18820021299254525,0.0
2019-07-30,1.0,-0.0,-0.5272835744572049,-0.0,-0.413014296976541,-0.19039907953891716,0.0
2019-07-31,1.0,-0.0,-0.5272091436369839,-0.0,-0.4128497099965882,-0.1923191743432276,0.0
2019-08-01,1.0,-0.0,-0.5295161911280318,-0.0,-0.41440304572870773,-0.19491380416648843,0.0
2019-08-02,1.0,-0.0,-0.5282804945877723,-0.0,-0.4113293115988534,-0.19961066187481283,0.0
2019-08-05,1.0,-0.0,-0.5260142789961951,-0.0,-0.41235945449104355,-0.19920054721901584,0.0
2019-08-06,1.0,-0.0,-0.5242761692650334,-0.0,-0.39378513097889495,-0.20305440661788102,0.0
2019-08-07,1.0,-0.0,-0.5295094532447624,-0.0,-0.39948475557826607,-0.20009368080395162,0.0
2019-08-08,1.0,-0.0,-0.5301243293877204,-0.0,-0.39930171165800904,-0.19950183087796985,0.0
2019-08-09,1.0,-0.0,-0.5262666553509293,-0.0,-0.3904778070100993,-0.20497750997199354,0.0
2019-08-12,1.0,-0.0,-0.5243780883506882,-0.0,-0.4064852713507094,-0.189871270120671,0.0
2019-08-13,1.0,-0.0,-0.52020244801152,-0.0,-0.4066748549404938,-0.19077972131633564,0.0
2019-08-14,1.0,-0.0,-0.5216324285442275,-0.0,-0.4039181670086953,-0.19009033786785706,0.0
2019-08-15,1.0,-0.0,-0.5248846858611176,-0.0,-0.3994397523115483,-0.1818698793150656,0.0
2019-08-16,1.0,-0.0,-0.5213597757592362,-0.0,-0.40462391198971526,-0.18156336276844612,0.0
2019-08-19,1.0,-0.0,-0.518388386282348,-0.0,-0.40635388175888915,-0.17919208920681673,0.0
2019-08-20,1.0,-0.0,-0.5248645470200345,-0.0,-0.40606493342853545,-0.1691167205678525,0.0
2019-08-21,1.0,-0.0,-0.5267576075550893,-0.0,-0.40661070304302205,-0.1652675760755509,0.0
2019-08-22,1.0,-0.0,-0.5266872518747243,-0.0,-0.40428928518915286,-0.16955489738903942,0.0
2019-08-23,1.0,-0.0,-0.5250210084033613,-0.0,-0.40401260504201686,-0.17180672268907565,0.0
2019-08-26,1.0,-0.0,-0.5263834450204409,-0.0,-0.40683609390146247,-0.17406330340961773,0.0
2019-08-27,1.0,-0.0,-0.5274040593913025,-0.0,-0.41259213888947555,-0.17207003611633262,0.0
2019-08-28,1.0,-0.0,-0.5322393046714742,-0.0,-0.4065387950176581,-0.17596802503859413,0.0
2019-08-29,1.0,-0.0,-0.5258250702974693,-0.0,-0.41250343559060443,-0.1758810968519419,0.0
2019-08-30,1.0,-0.0,-0.5216785872523577,-0.0,-0.41684072831613816,-0.17131885984345,0.0
2019-09-03,1.0,-0.0,-0.5174089410969323,-0.0,-0.4130820586495394,-0.18226569762528522,0.0
2019-09-04,1.0,-0.0,-0.5136362676130722,-0.0,-0.4143904345438029,-0.18448570885353952,0.0
2019-09-05,1.0,-0.0,-0.5187889017828885,-0.0,-0.4133136406793966,-0.1778035657769807,0.0
2019-09-06,1.0,-0.0,-0.5165740038749895,-0.0,-0.42315306208407044,-0.16624547215904303,0.0
2019-09-09,1.0,-0.0,-0.5186370719791096,-0.0,-0.4234300635976919,-0.1638167038706145,0.0
2019-09-10,1.0,-0.0,-0.5201661360713458,-0.0,-0.41046994581602747,-0.17771077986970546,0.0
2019-09-11,1.0,-0.0,-0.5160460506894953,-0.0,-0.4233542782440011,-0.16912663939611183,0.0
2019-09-12,1.0,-0.0,-0.5089054233501253,-0.0,-0.4280083468583352,-0.17087873869696268,0.0
2019-09-13,1.0,-0.0,-0.5075051650714677,-0.0,-0.4316945650799005,-0.16897162372981406,0.0
2019-09-16,1.0,-0.0,-0.5076323002319207,-0.0,-0.43120387940122284,-0.16953405017921147,0.0
2019-09-17,1.0,-0.0,-0.4878521609035548,-0.0,-0.4395558084160398,-0.17976273257896622,0.0
2019-09-18,1.0,-0.0,-0.47625665971739634,-0.0,-0.44207888474740453,-0.18748289005412005,0.0
2019-09-19,1.0,-0.0,-0.471702481426136,-0.0,-0.4491191884326395,-0.18384442152674005,0.0
2019-09-20,1.0,-0.0,-0.4850550051534465,-0.0,-0.4456363980564145,-0.17275614732546643,0.0
2019-09-23,1.0,-0.0,-0.4860182498633363,-0.0,-0.4434212186199067,-0.1730793490601741,0.0
2019-09-24,1.0,-0.0,-0.48818930733019505,-0.0,-0.4433002689979825,-0.1700571620712845,0.0
2019-09-25,1.0,-0.0,-0.4858773660133462,-0.0,-0.44713979938724974,-0.16544256515717462,0.0
2019-09-26,1.0,-0.0,-0.48909156315466495,-0.0,-0.48126203525403644,-0.14571386249656137,0.0
2019-09-27,1.0,-0.0,-0.4889460262597737,-0.0,-0.47524710742059895,-0.14333284157727244,0.0
2019-09-30,1.0,-0.0,-0.4553209459459459,-0.010536317567567566,-0.48853462837837835,-0.15709459459459457,0.0
2019-10-01,1.0,-0.0,-0.46594476162386506,-0.002485937598752818,-0.48779151831798934,-0.15052562833126173,0.0
2019-10-02,1.0,-0.0,-0.4418474195961107,-0.0,-0.48389844594033077,-0.15187401313055762,0.0
2019-10-03,1.0,-0.0,-0.46245165560174556,-0.0,-0.47225496887344626,-0.13348224442100473,0.0
2019-10-04,1.0,-0.0,-0.4642849763415088,-0.0,-0.4657520094220716,-0.1362067896770461,0.0
2019-10-07,1.0,-0.0,-0.46495592394558105,-0.0,-0.4635108074072545,-0.13596482173455274,0.0
2019-10-08,1.0,-0.0,-0.46591378313651005,-0.0,-0.46252787183086963,-0.13611776364687422,0.0
2019-10-09,1.0,-0.0,-0.4667708826130777,-0.0,-0.45946891005203944,-0.13065388650060678,0.0
2019-10-10,1.0,-0.0,-0.4761371878561807,-0.0,-0.45864677235519635,-0.13754015127966013,0.0
2019-10-11,1.0,-0.0,-0.48103101754967575,-0.0,-0.4598968153658082,-0.13105277334604148,0.0
2019-10-14,1.0,-0.0,-0.46996180353732464,-0.0,-0.48474217387694096,-0.1211907332060118,0.0
2019-10-15,1.0,-0.0,-0.46384122389911103,-0.0,-0.46785197436427534,-0.13570394872855077,0.0
2019-10-16,1.0,-0.0,-0.46363861488299146,-0.0,-0.47005654381113543,-0.12994758347434893,0.0
2019-10-17,1.0,-0.0,-0.44469689145925845,-0.011070949086027057,-0.47076319322524013,-0.13896519673654859,0.0
2019-10-18,1.0,-0.0,-0.4396953811862797,-0.00897758698972221,-0.47455318446361494,-0.14058694844594874,0.0
2019-10-21,1.0,-0.0,-0.4114658626244269,-0.011379125191028872,-0.46883647928627487,-0.17347486679608445,0.0
2019-10-22,1.0,-0.0,-0.4114941576199552,-0.010213806248446176,-0.4724040772354355,-0.17765393221181736,0.0
2019-10-23,1.0,-0.0,-0.411646544761747,-0.006978815051046823,-0.47095611837064344,-0.18126281347718942,0.0
2019-10-24,1.0,-0.0,-0.40589952053366685,-0.03473003960808839,-0.4633729414217219,-0.18061288305190742,0.0
2019-10-25,1.0,-0.0,-0.4075336061997465,-0.02528515925287237,-0.4617813882944464,-0.18308366749080635,0.0
2019-10-28,1.0,-0.0,-0.38716019109626687,-0.03179300722952691,-0.44987950788483494,-0.24506405107174567,0.0
2019-10-29,1.0,-0.0,-0.3849211410109255,-0.05364961952131956,-0.43995238702546446,-0.24705607277983252,0.0
2019-10-30,1.0,-0.0,-0.3820083770969319,-0.05340930835796143,-0.4422214190036783,-0.24854889120404822,0.0
2019-10-31,1.0,-0.0,-0.38017074365033743,-0.05614102318451811,-0.4335866811436844,-0.25905345851695727,0.0
2019-11-01,1.0,-0.0,-0.3763095136700451,-0.054169150838940465,-0.43096840132867725,-0.26786474746614425,0.0
2019-11-04,1.0,-0.0,-0.37413866439812843,-0.05221182475542322,-0.437239472564866,-0.26316461080391323,0.0
2019-11-05,1.0,-0.0,-0.38547282841249464,-0.09860932819854515,-0.41238767650834407,-0.2430038510911425,0.0
2019-11-06,1.0,-0.0,-0.37959157323922443,-0.10341933679068666,-0.4114178735125132,-0.25745088334660327,0.0
2019-11-07,1.0,-0.0,-0.3951304422572743,-0.10338677096316672,-0.39947135427859204,-0.25097777968797014,0.0
2019-11-08,1.0,-0.0,-0.37970336345489275,-0.10515357702461954,-0.40262722960355446,-0.2589452445856318,0.0
2019-11-11,1.0,-0.0,-0.3722940922811557,-0.11983613626563173,-0.39883570504527815,-0.2651358344113842,0.0
2019-11-12,1.0,-0.0,-0.35912245161846473,-0.12064135166587647,-0.40440067238481103,-0.2708934959700013,0.0
2019-11-13,1.0,-0.0,-0.36005017518058735,-0.1312556771486656,-0.4009040183398936,-0.2705134305117003,0.0
2019-11-14,1.0,-0.0,-0.36153896005703057,-0.12764900304594845,-0.4029508975826835,-0.2681298740575922,0.0
2019-11-15,1.0,-0.0,-0.3604384675257286,-0.13675084320678024,-0.39509642826256164,-0.269804548992476,0.0
2019-11-18,1.0,-0.0,-0.3656197917793987,-0.1435899655851605,-0.39306508517131666,-0.2621588277310015,0.0
2019-11-19,1.0,-0.0,-0.3714864246989919,-0.143046876700995,-0.39985629994121363,-0.2629057893705502,0.0
2019-11-20,1.0,-0.0,-0.3781849723517294,-0.13420795836495716,-0.39932776753767757,-0.25677111568903827,0.0
2019-11-21,1.0,-0.0,-0.3617058694218509,-0.1685425368212794,-0.38388656847658825,-0.2841283798637063,0.0
2019-11-22,1.0,-0.0,-0.3645906535488405,-0.1636287772312017,-0.3788870344342937,-0.2889581869290232,0.0
2019-11-25,1.0,-0.0,-0.36472629059528777,-0.1642476010627786,-0.3790869765705628,-0.28776267539140554,0.0
2019-11-26,1.0,-0.0,-0.3915150710397026,-0.16806090381976718,-0.37126543619705216,-0.28221130438631437,0.0
2019-11-27,1.0,-0.0,-0.3681702878570641,-0.16464100584537333,-0.3811624572626007,-0.29182750634167864,0.0
2019-11-29,1.0,-0.0,-0.3691843034488885,-0.18508072575451373,-0.395722756445846,-0.2708032601212552,0.0
2019-12-02,1.0,-0.0,-0.3797666763698247,-0.21635056763474328,-0.3787814326339596,-0.2643140240489039,0.0
2019-12-03,1.0,-0.0,-0.3816014011137058,-0.22087749236572662,-0.3809053350098797,-0.26201275372732175,0.0
2019-12-04,1.0,-0.0,-0.40017134096852736,-0.23994499053115698,-0.3706826584903959,-0.24368743800162324,0.0
2019-12-05,1.0,-0.0,-0.39013371472678154,-0.2591205248700311,-0.3546959068310291,-0.2662489500329179,0.0
2019-12-06,1.0,-0.0,-0.3841452372328866,-0.2571079319087287,-0.3502806954002173,-0.27211608113002533,0.0
2019-12-09,1.0,-0.0,-0.3499977025226302,-0.27438772228093555,-0.3813582686210541,-0.2917566511969857,0.0
2019-12-10,1.0,-0.0,-0.3482411939146997,-0.3482653036622706,-0.437254381946621,-0.2771897678231309,0.0
2019-12-11,1.0,-0.0,-0.3435907345233207,-0.3539044950605058,-0.436100577280742,-0.2818047873239777,0.0
2019-12-12,1.0,-0.0,-0.3308248914616498,-0.35033767486734196,-0.4412204534491076,-0.2895803183791606,0.0
2019-12-13,1.0,-0.0,-0.3310846624584397,-0.36609164940008676,-0.4287813810051559,-0.2833566231388233,0.0
2019-12-16,1.0,-0.0,-0.3312462372065021,-0.36216736905478625,-0.4277664057796508,-0.2870319084888621,0.0
