Date,IWF,IWM,MTUM,SPY,VBTX,VLUE,VXX
2018-11-06,-0.0,-0.9892793329362715,-0.0,-0.5292624055672236,1.0,-0.616156233346917,0.0
2018-11-07,-0.0,-0.9892176529588766,-0.0,-0.5290872617853561,1.0,-0.6160982948846541,0.0
2018-11-08,-0.0,-0.9945842724768345,-0.0,-0.5105810167793638,1.0,-0.6252817430503381,0.0
2018-11-09,-0.0,-1.006113205156631,-0.0,-0.527034303633081,1.0,-0.634316302936239,0.0
2018-11-12,-0.0,-0.9959921736935118,-0.0,-0.5284965917697552,1.0,-0.63127997980308,0.0
2018-11-13,-0.0,-0.9901730666917035,-0.0,-0.5176978687447189,1.0,-0.6217256595624825,0.0
2018-11-14,-0.0,-0.9922898514386008,-0.0,-0.5186798721243653,1.0,-0.6232683507804175,0.0
2018-11-15,-0.0,-0.9925819274468685,-0.0,-0.5188268803405427,1.0,-0.6185483113712479,0.0
2018-11-16,-0.0,-0.9956414035307767,-0.0,-0.521212881377191,1.0,-0.618826628202314,0.0
2018-11-19,-0.0,-0.9984595554717218,-0.0,-0.524568518343865,1.0,-0.6207677072526644,0.0
2018-11-20,-0.0,-0.981363736022802,-0.0,-0.512888777523726,1.0,-0.6379240141572963,0.0
2018-11-21,-0.0,-0.9783609003855243,-0.0,-0.508643203581644,1.0,-0.6220619325954484,0.0
2018-11-23,-0.0,-1.0038000125620252,-0.0,-0.5095785440613027,1.0,-0.6271590980466051,0.0
2018-11-26,-0.0,-1.015138163278152,-0.0,-0.5075533455026121,1.0,-0.624504311701391,0.0
2018-11-27,-0.0,-1.0179897828062807,-0.0,-0.498793368226408,1.0,-0.6173253518036794,0.0
2018-11-28,-0.0,-1.019308528978466,-0.0,-0.49826035169106353,1.0,-0.6169639218882237,0.0
2018-11-29,-0.0,-1.0050312121494456,-0.0,-0.4872822137333458,1.0,-0.613373086120687,0.0
2018-11-30,-0.0,-1.0060012437810946,-0.0,-0.48709577114427866,1.0,-0.6163557213930348,0.0
2018-12-03,-0.0,-1.0091468173446134,-0.0,-0.4920238504042706,1.0,-0.6205787781350482,0.0
2018-12-04,-0.0,-1.0123018468342209,-0.0,-0.4848484848484849,1.0,-0.617241271917531,0.0
2018-12-06,-0.0,-1.0247853606567652,-0.0,-0.4862442815065489,1.0,-0.622391426959955,0.0
2018-12-07,-0.0,-1.0253636819663907,-0.0,-0.48557812891898666,1.0,-0.624247554552295,0.0
2018-12-10,-0.0,-1.0403619739478958,-0.0,-0.4876628256513026,1.0,-0.6032377254509018,0.0
2018-12-11,-0.0,-1.0402718191212852,-0.0,-0.48714495975949645,1.0,-0.6041399179532145,0.0
2018-12-12,-0.0,-1.0406705310982296,-0.0,-0.48673037756540816,1.0,-0.6059219802600658,0.0
2018-12-13,-0.0,-1.043307704377844,-0.0,-0.4868350855170249,1.0,-0.6080966577749882,0.0
2018-12-14,-0.0,-1.046223897001099,-0.0,-0.48553933113518605,1.0,-0.6084157638561783,0.0
2018-12-17,-0.0,-1.045105716523101,-0.0,-0.47683633516053253,1.0,-0.6103993735317149,0.0
2018-12-18,-0.0,-1.0362945900516716,-0.0,-0.46781423146361206,1.0,-0.6086347506692399,0.0
2018-12-19,-0.0,-1.0362334630350196,-0.0,-0.4679844357976654,1.0,-0.6086225680933852,0.0
2018-12-20,-0.0,-1.0488517482956867,-0.0,-0.4743174892400491,1.0,-0.6184222927334988,0.0
2018-12-21,-0.0,-1.0509910585881324,-0.0,-0.4744263115112862,1.0,-0.6009504158069155,0.0
2018-12-24,-0.0,-1.0238161950126086,-0.0,-0.4631238130817845,1.0,-0.6262569658478877,0.0
2018-12-26,-0.0,-1.0326553288681748,-0.0,-0.4401370412667058,1.0,-0.6137226457606716,0.0
2018-12-27,-0.0,-1.000630308851337,-0.0,-0.39259237026142807,1.0,-0.6082480415403547,0.0
2018-12-28,-0.0,-1.0081420502343468,-0.0,-0.391269078235789,1.0,-0.6050354524696551,0.0
2018-12-31,-0.0,-1.011636298033556,-0.0,-0.3909134644296109,1.0,-0.6042756629983764,0.0
2019-01-02,-0.0,-1.0115471357690573,-0.0,-0.3881220869042249,1.0,-0.6073973838520523,0.0
2019-01-03,-0.0,-1.0123427057619365,-0.0,-0.3850623156120176,1.0,-0.6129809139623096,0.0
2019-01-04,-0.0,-1.017881746839993,-0.0,-0.36057029892769427,1.0,-0.6168154316180435,0.0
2019-01-07,-0.0,-0.9921361882602421,-0.0,-0.3537831708538274,1.0,-0.5993284834918858,0.0
2019-01-08,-0.0,-0.9754009121671326,-0.0,-0.3690157422392232,1.0,-0.5980579667500368,0.0
2019-01-09,-0.0,-0.9645292112378041,-0.0,-0.3691665687081227,1.0,-0.6050605383801574,0.0
2019-01-10,-0.0,-0.9640359640359641,-0.0,-0.3694246929541048,1.0,-0.6047775753658108,0.0
2019-01-11,-0.0,-0.9491958956869433,-0.0,-0.37312204157233997,1.0,-0.617734395672243,0.0
2019-01-14,-0.0,-0.9477222026535165,-0.0,-0.3797992250792533,1.0,-0.6077844311377245,0.0
2019-01-15,-0.0,-0.9398330492034564,-0.0,-0.3794897419316912,1.0,-0.6199517958967726,0.0
2019-01-16,-0.0,-0.9407287687334706,-0.0,-0.37660887452248015,1.0,-0.6212753452835733,0.0
2019-01-17,-0.0,-0.9370430186463075,-0.0,-0.3768022316840405,1.0,-0.6225811187784466,0.0
2019-01-18,-0.0,-0.9296049711495784,-0.0,-0.387246634117473,1.0,-0.6421660008877053,0.0
2019-01-22,-0.0,-1.0588812561334642,-0.0,-0.24313795461979956,1.0,-0.6717816040681595,0.0
2019-01-23,-0.0,-1.0370193740685543,-0.0,-0.2430998509687034,1.0,-0.7005067064083458,0.0
2019-01-24,-0.0,-1.0319310694374049,-0.0,-0.2519304731522614,1.0,-0.6975641751885753,0.0
2019-01-25,-0.0,-1.0616386719338982,-0.0,-0.1928168631826543,1.0,-0.7611350683031272,0.0
2019-01-28,-0.0,-1.0517490952955368,-0.0,-0.20536791314837152,1.0,-0.7585645355850421,0.0
2019-01-29,-0.0,-1.0447910965152345,-0.0,-0.2019400352733686,1.0,-0.7940765067201848,0.0
2019-01-30,-0.0,-1.0416071095643529,-0.0,-0.22509477347585607,1.0,-0.8406562674787148,0.0
2019-01-31,-0.0,-1.0500297423374345,-0.0,-0.2447011677780908,1.0,-0.8360101437024513,0.0
2019-02-01,-0.0,-1.048257708698922,-0.0,-0.2522248683880672,1.0,-0.8331348708949611,0.0
2019-02-04,-0.0,-1.0494372864353114,-0.0,-0.2576883287877363,1.0,-0.8277375466315559,0.0
2019-02-05,-0.0,-1.0489731932904842,-0.0,-0.26004075873961435,1.0,-0.8263050634895751,0.0
2019-02-06,-0.0,-1.0313937838429996,-0.0,-0.2592569407493192,1.0,-0.8393376944505305,0.0
2019-02-07,-0.0,-1.0216148680306107,-0.0,-0.253756051850695,1.0,-0.8481649226924879,0.0
2019-02-08,-0.0,-1.029457850203698,-0.0,-0.27530554685051706,1.0,-0.8290817925415231,0.0
2019-02-11,-0.0,-1.0212919636968878,-0.0,-0.27726658920327857,1.0,-0.8418490720095468,0.0
2019-02-12,-0.0,-1.0211258736855362,-0.0,-0.2896857880486115,1.0,-0.8376046848435237,0.0
2019-02-13,-0.0,-1.0385801497891622,-0.0,-0.28544905280382654,1.0,-0.8228019384479828,0.0
2019-02-14,-0.0,-1.0084211190310983,-0.0,-0.3152400176622721,1.0,-0.8303160285119535,0.0
2019-02-15,-0.0,-1.025667740102292,-0.0,-0.30763402159499903,1.0,-0.8238302708846372,0.0
2019-02-19,-0.0,-1.0187797872676199,-0.0,-0.31449042073036015,1.0,-0.8229965596692231,0.0
2019-02-20,-0.0,-1.0210729790537756,-0.0,-0.3128307507050733,1.0,-0.8349653008841145,0.0
2019-02-21,-0.0,-1.0214263074484944,-0.0,-0.31236133122028525,1.0,-0.8357844690966719,0.0
2019-02-22,-0.0,-1.0135062299863669,-0.0,-0.3192986905931961,1.0,-0.8376716020417868,0.0
2019-02-25,-0.0,-1.0054481154618156,-0.0,-0.3312836524675821,1.0,-0.8492688055564407,0.0
2019-02-26,-0.0,-1.007931451869784,-0.0,-0.33038160157991975,1.0,-0.8470089826081416,0.0
2019-02-27,-0.0,-1.0026451654025113,-0.0,-0.3394097775511505,1.0,-0.8448913251322583,0.0
2019-02-28,-0.0,-1.0074360119997448,-0.0,-0.3456628582370588,1.0,-0.8383225888810877,0.0
2019-03-01,-0.0,-1.0131700628208808,-0.0,-0.3454191779074588,1.0,-0.8302879556108295,0.0
2019-03-04,-0.0,-1.0115704586746563,-0.0,-0.3377426449494788,1.0,-0.8381410767220222,0.0
2019-03-05,-0.0,-0.9928121905248699,-0.0,-0.365268504616171,1.0,-0.8365012938057057,0.0
2019-03-06,-0.0,-0.9934763838700393,-0.0,-0.362028716702376,1.0,-0.8423459435259505,0.0
2019-03-07,-0.0,-0.9905826017557863,-0.0,-0.3648842777334398,1.0,-0.8368715083798883,0.0
2019-03-08,-0.0,-0.9922838509717827,-0.0,-0.3836120617291922,1.0,-0.8526183250468133,0.0
2019-03-11,-0.0,-0.9918383210260397,-0.0,-0.3877769141080451,1.0,-0.8591138748542558,0.0
2019-03-12,-0.0,-0.9600536105390474,-0.0,-0.40701513517047494,1.0,-0.9018992514138144,0.0
2019-03-13,-0.0,-0.9746072522478016,-0.0,-0.41781115173072486,1.0,-0.9010637947501894,0.0
2019-03-14,-0.0,-0.9749029669100716,-0.0,-0.41875534504308926,1.0,-0.8955989737517269,0.0
2019-03-15,-0.0,-0.9637227095838005,-0.0,-0.4229602268979619,1.0,-0.9112525559000066,0.0
2019-03-18,-0.0,-0.9758695290397738,-0.0,-0.43557996338825095,1.0,-0.9168913296721585,0.0
2019-03-19,-0.0,-0.9797466662210489,-0.0,-0.4314361151031049,1.0,-0.9309849269743659,0.0
2019-03-20,-0.0,-1.0010101010101011,-0.0,-0.4336700336700337,1.0,-0.9323569023569024,0.0
2019-03-21,-0.0,-1.0021606292832788,-0.0,-0.42071503325343507,1.0,-0.9530738327537897,0.0
2019-03-22,-0.0,-0.9956704053455153,-0.0,-0.4745508471687178,1.0,-0.938874305389834,0.0
2019-03-25,-0.0,-0.9551260390619721,-0.0,-0.4860106778401028,1.0,-0.9379266067446104,0.0
2019-03-26,-0.0,-0.9757941485574803,-0.0,-0.4701495067294979,1.0,-0.9442316167745872,0.0
2019-03-27,-0.0,-0.9766463000678887,-0.0,-0.4702647657841141,1.0,-0.9475220638153429,0.0
2019-03-28,-0.0,-0.9742430935471814,-0.0,-0.4662407829012199,1.0,-0.9575248904142172,0.0
2019-03-29,-0.0,-0.9726185623046609,-0.0,-0.4657222448702269,1.0,-0.9588598994428591,0.0
2019-04-01,-0.0,-0.9822362611235649,-0.0,-0.46970314516676853,1.0,-0.944602948169282,0.0
2019-04-02,-0.0,-0.9914593641971126,-0.0,-0.4823764658035654,1.0,-0.915271470209449,0.0
2019-04-03,-0.0,-0.993026168793798,-0.0,-0.4801448931920512,1.0,-0.9121838924811267,0.0
2019-04-04,-0.0,-0.988540715951729,-0.0,-0.46756583172768146,1.0,-0.9242132305716121,0.0
2019-04-05,-0.0,-0.9792890367704479,-0.0,-0.4694258649373578,1.0,-0.9465249719892709,0.0
2019-04-08,-0.0,-0.9701056493528551,-0.0,-0.47834358120732406,1.0,-0.9486360702517239,0.0
2019-04-09,-0.0,-0.9306808311618895,-0.0,-0.5248212734682969,1.0,-0.8852141377697601,0.0
2019-04-10,-0.0,-0.9100655945127027,-0.0,-0.5255885192954417,1.0,-0.8939832850531083,0.0
2019-04-11,-0.0,-0.9060898502495841,-0.0,-0.5276539101497505,1.0,-0.8940432612312813,0.0
2019-04-12,-0.0,-0.9030861936944434,-0.0,-0.5288810467090588,1.0,-0.8972267536704731,0.0
2019-04-15,-0.0,-0.9031504472033107,-0.0,-0.5342744626885596,1.0,-0.8999132292083833,0.0
2019-04-16,-0.0,-0.8999232745104581,-0.0,-0.5331754344997832,1.0,-0.9027921406411582,0.0
2019-04-17,-0.0,-0.9054983965793691,-0.0,-0.5165686798503474,1.0,-0.918359166221272,0.0
2019-04-18,-0.0,-0.8865630651751624,-0.0,-0.5224060553285552,1.0,-0.9401835354008976,0.0
2019-04-22,-0.0,-0.8922534027894472,-0.0,-0.5274071584607629,1.0,-0.9410855318433877,0.0
2019-04-23,-0.0,-0.9024127965589085,-0.0,-0.5237583170912024,1.0,-0.9342361717857381,0.0
2019-04-24,-0.0,-0.8821099993284535,-0.0,-0.5276677187562958,1.0,-0.9479215633604191,0.0
2019-04-25,-0.0,-0.8843169527392429,-0.0,-0.5291726848275168,1.0,-0.9454838601323436,0.0
2019-04-26,-0.0,-0.8650573936529372,-0.0,-0.5812288993923025,1.0,-0.9297771775827143,0.0
2019-04-29,-0.0,-0.8686530860443905,-0.0,-0.5828181480355393,1.0,-0.9267930137495354,0.0
2019-04-30,-0.0,-0.860991997839079,-0.0,-0.5833136374379579,1.0,-0.9321335719350373,0.0
2019-05-01,-0.0,-0.8577366269050113,-0.0,-0.5991281722028858,1.0,-0.9223465008616902,0.0
2019-05-02,-0.0,-0.8539473684210527,-0.0,-0.5981106612685559,1.0,-0.9217611336032389,0.0
2019-05-03,-0.0,-0.844841510195841,-0.0,-0.6005114745272225,1.0,-0.9196110101621912,0.0
2019-05-06,-0.0,-0.828225806451613,-0.0,-0.6033938172043012,1.0,-0.9285618279569893,0.0
2019-05-07,-0.0,-0.8311264954967066,-0.0,-0.6009208226912219,1.0,-0.9286194380965184,0.0
2019-05-08,-0.0,-0.8244305448707228,-0.0,-0.6001939993979328,1.0,-0.9201926614710506,0.0
2019-05-09,-0.0,-0.8246833539417839,-0.0,-0.6048190355245129,1.0,-0.912408515188985,0.0
2019-05-10,-0.0,-0.8272177890554573,-0.0,-0.6032519782311109,1.0,-0.9083169176321325,0.0
2019-05-13,-0.0,-0.8229714437861945,-0.0,-0.5959195899620581,1.0,-0.9093057312121414,0.0
2019-05-14,-0.0,-0.7988153998025667,-0.0,-0.5993747943402435,1.0,-0.8923330042777229,0.0
2019-05-15,-0.0,-0.8059450364554123,-0.0,-0.6057206954570948,1.0,-0.887499587608459,0.0
2019-05-16,-0.0,-0.8099372730274017,-0.0,-0.6019478375701551,1.0,-0.889534499834929,0.0
2019-05-17,-0.0,-0.8073097386074485,-0.0,-0.6021942434156174,1.0,-0.895079475232147,0.0
2019-05-20,-0.0,-0.795773485223708,-0.0,-0.607660558032029,1.0,-0.8985636453689945,0.0
2019-05-21,-0.0,-0.8007194956929272,-0.0,-0.6005478728670914,1.0,-0.8991715898214464,0.0
2019-05-22,-0.0,-0.7941650495016939,-0.0,-0.6042824721244613,1.0,-0.8907015755024175,0.0
2019-05-23,-0.0,-0.8024217365623154,-0.0,-0.6171490450876156,1.0,-0.8618822602874581,0.0
2019-05-24,-0.0,-0.7980274583046626,-0.0,-0.61476457288902,1.0,-0.8638553032537107,0.0
2019-05-28,-0.0,-0.8098097112860891,-0.0,-0.6073162729658792,1.0,-0.8637139107611548,0.0
2019-05-29,-0.0,-0.8185120937387491,-0.0,-0.6052106176152914,1.0,-0.849278303276274,0.0
2019-05-30,-0.0,-0.8138613212800104,-0.0,-0.6037142576397759,1.0,-0.8577838917821231,0.0
2019-05-31,-0.0,-0.8207816031709635,-0.0,-0.5978969436891932,1.0,-0.857110099256396,0.0
2019-06-03,-0.0,-0.824827496419737,-0.0,-0.599986980861867,1.0,-0.8299700559822939,0.0
2019-06-04,-0.0,-0.8269556162957178,-0.0,-0.6000585708707536,1.0,-0.8269230769230771,0.0
2019-06-05,-0.0,-0.8167149758454105,-0.0,-0.6140418679549114,1.0,-0.7898872785829307,0.0
2019-06-06,-0.0,-0.8354711158260199,-0.0,-0.5810589256437457,1.0,-0.7981804738483299,0.0
2019-06-07,-0.0,-0.846361532527642,-0.0,-0.5743443044484443,1.0,-0.793455901259964,0.0
2019-06-10,-0.0,-0.8489264049812242,-0.0,-0.5648810861122701,1.0,-0.7957120390281477,0.0
2019-06-11,-0.0,-0.8562516079238487,-0.0,-0.5657962438898894,1.0,-0.7937676871623359,0.0
2019-06-12,-0.0,-0.862006938198638,-0.0,-0.558910445843505,1.0,-0.7912116150584608,0.0
2019-06-13,-0.0,-0.8630599897013389,-0.0,-0.5610839340885685,1.0,-0.794187693099897,0.0
2019-06-14,-0.0,-0.8557683024939662,-0.0,-0.5748672566371681,1.0,-0.787385358004827,0.0
2019-06-17,-0.0,-0.8446958708055314,-0.0,-0.5946555781194598,1.0,-0.7840312026560938,0.0
2019-06-18,-0.0,-0.8272209163795602,-0.0,-0.5996715716263644,1.0,-0.7930257268892681,0.0
2019-06-19,-0.0,-0.8185411311053986,-0.0,-0.607840616966581,1.0,-0.7869858611825193,0.0
2019-06-20,-0.0,-0.8207711122554068,-0.0,-0.6082003089598352,1.0,-0.7893923789907312,0.0
2019-06-21,-0.0,-0.8287371134020619,-0.0,-0.59777706185567,1.0,-0.7951675257731959,0.0
2019-06-24,-0.0,-0.8209022604882139,-0.0,-0.6012705169133533,1.0,-0.8025216858534069,0.0
2019-06-25,-0.0,-0.817533787052866,-0.0,-0.6016514530851854,1.0,-0.8063090668644971,0.0
2019-06-26,-0.0,-0.8129147111183038,-0.0,-0.5662728596860334,1.0,-0.8575821330312349,0.0
2019-06-27,-0.0,-0.8086567744443725,-0.0,-0.5772694874619323,1.0,-0.8538845331432645,0.0
2019-06-28,-0.0,-0.7865670193147628,-0.0,-0.5939693940276296,1.0,-0.854767219903588,0.0
2019-07-01,-0.0,-0.7861663652802894,-0.0,-0.598488762593645,1.0,-0.8444846292947558,0.0
2019-07-02,-0.0,-0.7920511000709723,-0.0,-0.5897799858055359,1.0,-0.8441834957094008,0.0
2019-07-03,-0.0,-0.7973212844924963,-0.0,-0.5828626754881394,1.0,-0.8472163950298531,0.0
2019-07-05,-0.0,-0.7888437217705511,-0.0,-0.5868821783455929,1.0,-0.8504968383017164,0.0
2019-07-08,-0.0,-0.7973143504287332,-0.0,-0.5812004530011325,1.0,-0.8571752143666073,0.0
2019-07-09,-0.0,-0.8036268425135763,-0.0,-0.5789694853891905,1.0,-0.8498513059219032,0.0
2019-07-10,-0.0,-0.75,-0.0,-0.6076103696098563,1.0,-0.850808521560575,0.0
2019-07-11,-0.0,-0.7490441767068272,-0.0,-0.6154859437751004,1.0,-0.8483212851405622,0.0
2019-07-12,-0.0,-0.7495421980916889,-0.0,-0.6091817393259872,1.0,-0.8539210331866225,0.0
2019-07-15,-0.0,-0.7725199177589308,-0.0,-0.6039899768696994,1.0,-0.8360639938319198,0.0
2019-07-16,-0.0,-0.7754820051413882,-0.0,-0.604659383033419,1.0,-0.8331940874035991,0.0
2019-07-17,-0.0,-0.7841321888963898,-0.0,-0.600282894525348,1.0,-0.8302954318963577,0.0
2019-07-18,-0.0,-0.7822202224079192,-0.0,-0.6011441794690493,1.0,-0.8306228707334319,0.0
2019-07-19,-0.0,-0.7821281258056201,-0.0,-0.6019914926527455,1.0,-0.8383926269657129,0.0
2019-07-22,-0.0,-0.7566340332345742,-0.0,-0.593295117866804,1.0,-0.8704753317016616,0.0
2019-07-23,-0.0,-0.7637899352010058,-0.0,-0.5898642767336149,1.0,-0.870176343531384,0.0
2019-07-24,-0.0,-0.7691809856648221,-0.0,-0.609164158819532,1.0,-0.8575866420735849,0.0
2019-07-25,-0.0,-0.7748147189229425,-0.0,-0.603061587753649,1.0,-0.858474384284281,0.0
2019-07-26,-0.0,-0.7710442065776283,-0.0,-0.6046631956795913,1.0,-0.8581314878892733,0.0
2019-07-29,-0.0,-0.7639275315431899,-0.0,-0.6067939178259464,1.0,-0.8644775153671951,0.0
2019-07-30,-0.0,-0.7715879243814651,-0.0,-0.6105256331268848,1.0,-0.8605337397451279,0.0
2019-07-31,-0.0,-0.7950880835739546,-0.0,-0.6014664374006423,1.0,-0.8478084547253674,0.0
2019-08-01,-0.0,-0.8044703595724004,-0.0,-0.5957887917071591,1.0,-0.8391642371234209,0.0
2019-08-02,-0.0,-0.8027087450993098,-0.0,-0.5937206363606907,1.0,-0.8436963354178142,0.0
2019-08-05,-0.0,-0.8004402291781311,-0.0,-0.5878030621823714,1.0,-0.8487359596024989,0.0
2019-08-06,-0.0,-0.7995388753682593,-0.0,-0.5589214807224286,1.0,-0.8438260535416934,0.0
2019-08-07,-0.0,-0.8090049210711319,-0.0,-0.5418610596280438,1.0,-0.8446027992586438,0.0
2019-08-08,-0.0,-0.8029566107769102,-0.0,-0.5419173172916933,1.0,-0.8549212850377574,0.0
2019-08-09,-0.0,-0.7928607820659789,-0.0,-0.5245191695325436,1.0,-0.8669596229779646,0.0
2019-08-12,-0.0,-0.7910993765110066,-0.0,-0.536741315689019,1.0,-0.8531937905585953,0.0
2019-08-13,-0.0,-0.774468085106383,-0.0,-0.5344236265481105,1.0,-0.8667513496348047,0.0
2019-08-14,-0.0,-0.7818124308081608,-0.0,-0.5173177289261427,1.0,-0.8639253518899257,0.0
2019-08-15,-0.0,-0.7979447776111943,-0.0,-0.5048725637181409,1.0,-0.820620939530235,0.0
2019-08-16,-0.0,-0.7971132216945763,-0.0,-0.5051549612596851,1.0,-0.8219507623094227,0.0
2019-08-19,-0.0,-0.7916874687968048,-0.0,-0.5054917623564653,1.0,-0.8231402895656514,0.0
2019-08-20,-0.0,-0.7979206872937809,-0.0,-0.5006848035858806,1.0,-0.8141692087405841,0.0
2019-08-21,-0.0,-0.7990799452940445,-0.0,-0.4952443118239463,1.0,-0.813999751336566,0.0
2019-08-22,-0.0,-0.7995398868370329,-0.0,-0.49244543928371576,1.0,-0.816887396629982,0.0
2019-08-23,-0.0,-0.7971649724890423,-0.0,-0.49211974260934443,1.0,-0.8192980820044143,0.0
2019-08-26,-0.0,-0.7928011360128419,-0.0,-0.4845959128233624,1.0,-0.8095943693276533,0.0
2019-08-27,-0.0,-0.7934225951749245,-0.0,-0.48195224285802435,1.0,-0.8097118529030667,0.0
2019-08-28,-0.0,-0.7856725595695618,-0.0,-0.4784934665641814,1.0,-0.810392006149116,0.0
2019-08-29,-0.0,-0.7779491609081935,-0.0,-0.4783748766041461,1.0,-0.828572309970385,0.0
2019-08-30,-0.0,-0.7657042708237247,-0.0,-0.48937674876241427,1.0,-0.8196968299357377,0.0
2019-09-03,-0.0,-0.7672294492111819,-0.0,-0.49106621152012786,1.0,-0.8170187901712951,0.0
2019-09-04,-0.0,-0.7708500030774912,-0.0,-0.489844278943805,1.0,-0.8167969471287007,0.0
2019-09-05,-0.0,-0.769489641544969,-0.0,-0.49257463953811476,1.0,-0.8254036864367532,0.0
2019-09-06,-0.0,-0.7660858321531926,-0.0,-0.501293023828582,1.0,-0.8112493073086633,0.0
2019-09-09,-0.0,-0.7575338678462815,-0.0,-0.4983872454151691,1.0,-0.8159923816545326,0.0
2019-09-10,-0.0,-0.7622757245821193,-0.0,-0.47968103051679195,1.0,-0.8250575065174054,0.0
2019-09-11,-0.0,-0.7512970865440701,-0.0,-0.5175452061523348,1.0,-0.8011850305467717,0.0
2019-09-12,-0.0,-0.7180415375648066,-0.0,-0.5383931036598459,1.0,-0.811301653526398,0.0
2019-09-13,-0.0,-0.7179888336707774,-0.0,-0.5347260568133014,1.0,-0.8149886496104056,0.0
2019-09-16,-0.0,-0.7204858448609024,-0.0,-0.5318528969726712,1.0,-0.8148636628531117,0.0
2019-09-17,-0.0,-0.7034012770137525,-0.0,-0.5398759823182712,1.0,-0.8264673379174854,0.0
2019-09-18,-0.0,-0.7042301080550099,-0.0,-0.5386173870333989,1.0,-0.8268971021611002,0.0
2019-09-19,-0.0,-0.6812735676924948,-0.0,-0.5586303369419778,1.0,-0.8011190852694319,0.0
2019-09-20,-0.0,-0.6892615815425823,-0.0,-0.5593839410726243,1.0,-0.7951238814147441,0.0
2019-09-23,-0.0,-0.712518584597086,-0.0,-0.4834374070770146,1.0,-0.7776092774308654,0.0
2019-09-24,-0.0,-0.7159881129271917,-0.0,-0.48347696879643387,1.0,-0.7722734026745913,0.0
