Date,IWF,IWM,MTUM,PFG,SPY,VLUE,VXX
2018-11-02,-0.055588996568952026,-0.4375188105700355,-0.0,1.0,-0.679197014386324,-0.8373562872449287,0.0
2018-11-05,-0.05506906202040264,-0.43880713791339415,-0.0,1.0,-0.6792151906352503,-0.8361168788179711,0.0
2018-11-06,-0.05463247245800975,-0.43832400216723855,-0.0,1.0,-0.6799711034856419,-0.8371260008428151,0.0
2018-11-07,-0.054337034028341905,-0.4382766194301531,-0.0,1.0,-0.679243012305563,-0.8368384631585282,0.0
2018-11-08,-0.042672336347846916,-0.436874887704378,-0.0,1.0,-0.6754506797628317,-0.8395520153320956,0.0
2018-11-09,-0.04201982688909521,-0.43714995956752223,-0.0,1.0,-0.6766000778699571,-0.8392284884243314,0.0
2018-11-12,-0.04134945514255858,-0.4229287953425884,-0.0,1.0,-0.683385579937304,-0.837886251679355,0.0
2018-11-13,-0.02019572953736655,-0.41717081850533805,-0.0,1.0,-0.6874555160142348,-0.8408066429418742,0.0
2018-11-14,-0.022261798753339272,-0.41671119026417336,-0.0,1.0,-0.6886019590382904,-0.8406648857227665,0.0
2018-11-15,-0.021026720839882558,-0.41635279812568576,-0.0,1.0,-0.6896408553041312,-0.8386666271241733,0.0
2018-11-16,-0.0189729169749889,-0.41041882492230286,-0.0,1.0,-0.6886192097084505,-0.8418824922302798,0.0
2018-11-19,-0.021846600159853173,-0.4098457712915544,-0.0,1.0,-0.6872206269796631,-0.8413309256682752,0.0
2018-11-20,-0.0,-0.3957926504526895,-0.0,1.0,-0.6894194922776495,-0.8735428131842121,0.0
2018-11-21,-0.0,-0.39030987240548004,-0.0,1.0,-0.6893338037278768,-0.8603222202622449,0.0
2018-11-23,-0.0,-0.3894653302372064,-0.0,1.0,-0.6896622674230622,-0.860233385262044,0.0
2018-11-26,-0.0,-0.39249507801710204,-0.0,1.0,-0.6876965120037613,-0.8583056624842056,0.0
2018-11-27,-0.0,-0.39151827553889407,-0.0,1.0,-0.6826382380506092,-0.8546450328022492,0.0
2018-11-28,-0.0,-0.39307577399607513,-0.0,1.0,-0.681936674379778,-0.8540464544096541,0.0
2018-11-29,-0.0,-0.38695005685296946,-0.0,1.0,-0.6765503367445115,-0.8520365025219394,0.0
2018-11-30,-0.0,-0.3868502421095618,-0.0,1.0,-0.6762440931100869,-0.8538883379032728,0.0
2018-12-03,-0.0,-0.3867751246392023,-0.0,1.0,-0.6755882095687921,-0.8532027172803872,0.0
2018-12-04,-0.0,-0.3975861363569947,-0.0,1.0,-0.6711476080540051,-0.8535901107571817,0.0
2018-12-06,-0.0,-0.37028914411034797,-0.0,1.0,-0.6679459802620188,-0.8474346395798464,0.0
2018-12-07,-0.0,-0.3705212667591309,-0.0,1.0,-0.6675335182616736,-0.8514505316689782,0.0
2018-12-10,-0.0,-0.36759267222843384,-0.0,1.0,-0.6615062641552708,-0.8378200166279636,0.0
2018-12-11,-0.0,-0.37496756335957093,-0.0,1.0,-0.652740535709137,-0.8555488279560591,0.0
2018-12-12,-0.0,-0.37691752130579226,-0.0,1.0,-0.6523472483027589,-0.8596562184024267,0.0
2018-12-13,-0.0,-0.37904811473513766,-0.0,1.0,-0.6518332176729124,-0.8606291926902615,0.0
2018-12-14,-0.0,-0.3633443306129536,-0.0,1.0,-0.6674480523238988,-0.8631996295653179,0.0
2018-12-17,-0.0,-0.3604657882570504,-0.0,1.0,-0.6462667591308368,-0.8827727693018955,0.0
2018-12-18,-0.0,-0.3466064389907069,-0.0,1.0,-0.6414822913369969,-0.8890007768219351,0.0
2018-12-19,-0.0,-0.3466927525390569,-0.0,1.0,-0.6415110625197802,-0.8889144632735853,0.0
2018-12-20,-0.0,-0.3366767925717889,-0.0,1.0,-0.6451825528744197,-0.8839628589442312,0.0
2018-12-21,-0.0,-0.3368736616702355,-0.0,1.0,-0.6489935760171306,-0.8692362598144182,0.0
2018-12-24,-0.0,-0.33419888714509915,-0.0,1.0,-0.6481666428877157,-0.8711085746896847,0.0
2018-12-26,-0.0,-0.34114347234814146,-0.0,1.0,-0.6293914324569356,-0.8626473254759746,0.0
2018-12-27,-0.0,-0.3258033106134372,-0.0,1.0,-0.5981638614550008,-0.8580609264153568,0.0
2018-12-28,-0.0,-0.3255600389592319,-0.0,1.0,-0.598608598859051,-0.8586058160567691,0.0
2018-12-31,-0.0,-0.323785664578984,-0.0,1.0,-0.5999721642310368,-0.8598190675017396,0.0
2019-01-02,-0.0,-0.32381191013112837,-0.0,1.0,-0.6002394276009911,-0.8599905342576353,0.0
2019-01-03,-0.0,-0.3236112657241456,-0.0,1.0,-0.6040298341311366,-0.8553935210954026,0.0
2019-01-04,-0.0,-0.32290800199634007,-0.0,1.0,-0.592746631176177,-0.857039871346975,0.0
2019-01-07,-0.0,-0.31186729753521125,-0.0,1.0,-0.5884132922535211,-0.8505721830985915,0.0
2019-01-08,-0.0,-0.30475745756194034,-0.0,1.0,-0.5930890512552875,-0.8489809372081526,0.0
2019-01-09,-0.0,-0.29238963320887323,-0.0,1.0,-0.5943334065451351,-0.8587195255875247,0.0
2019-01-10,-0.0,-0.2925704244687277,-0.0,1.0,-0.5943111306353304,-0.8587117676129812,0.0
2019-01-11,-0.0,-0.2883568797757133,-0.0,1.0,-0.5963388488813149,-0.8639162223077346,0.0
2019-01-14,-0.0,-0.2911900571931368,-0.0,1.0,-0.598410690717114,-0.8600692916849978,0.0
2019-01-15,-0.0,-0.2738432736025675,-0.0,1.0,-0.5864937148970313,-0.8141749130783632,0.0
2019-01-16,-0.0,-0.2710700061479244,-0.0,1.0,-0.5898532517174093,-0.8120873539867954,0.0
2019-01-17,-0.0,-0.2712757421770527,-0.0,1.0,-0.5895961487028617,-0.8136400106980476,0.0
2019-01-18,-0.0,-0.27663686880889105,-0.0,1.0,-0.5921451773106762,-0.8157096453786475,0.0
2019-01-22,-0.0,-0.13964048687427788,-0.0,1.0,-0.5823682725636133,-0.964962248434855,0.0
2019-01-23,-0.0,-0.11672272299206243,-0.0,1.0,-0.5866002959773982,-0.9873536929907171,0.0
2019-01-24,-0.0,-0.12368080982123628,-0.0,1.0,-0.5785860435063537,-0.9899580012922679,0.0
2019-01-25,-0.0,-0.03471661553366704,-0.0,1.0,-0.5531783196081598,-1.1032886592389255,0.0
2019-01-28,-0.0,-0.03559102674719586,-0.0,1.0,-0.5568917169974116,-1.103780198446937,0.0
2019-01-29,-0.0,-0.024987843751688367,-0.0,1.0,-0.5600788805445999,-1.1163217893997515,0.0
2019-01-30,-0.0,-0.024558275247203762,-0.0,1.0,-0.5591127681417841,-1.1179823850434971,0.0
2019-01-31,-0.0,-0.030987138438161393,-0.0,1.0,-0.5020079231562382,-1.1803874749009606,0.0
2019-02-01,-0.0,-0.03610692254969156,-0.0,1.0,-0.5328581220013708,-1.172638793694311,0.0
2019-02-04,-0.0,-0.037033988972101056,-0.0,1.0,-0.5401475873041999,-1.1660768661015555,0.0
2019-02-05,-0.0,-0.035508479227265244,-0.0,1.0,-0.5372921354481093,-1.1712858789309037,0.0
2019-02-06,-0.0,-0.024743230625583566,-0.0,1.0,-0.5314988740594276,-1.1899818751029823,0.0
2019-02-07,-0.0,-0.01963472824000439,-0.0,1.0,-0.5341688147863763,-1.1884769374211595,0.0
2019-02-08,-0.0,-0.01695054945054945,-0.0,1.0,-0.5403296703296703,-1.189945054945055,0.0
2019-02-11,-0.0,-0.013093469769488917,-0.0,1.0,-0.5440391703801508,-1.1935963030203003,0.0
2019-02-12,-0.0,-0.030461054548464532,-0.0,1.0,-0.5452915045663991,-1.1834285241287974,0.0
2019-02-13,-0.0,-0.032436599939422314,-0.0,1.0,-0.5451716826830411,-1.1759231214031995,0.0
2019-02-14,-0.0,-0.028071142975320557,-0.0,1.0,-0.554418861160899,-1.1749896594512617,0.0
2019-02-15,-0.0,-0.029018288141671032,-0.0,1.0,-0.5542989545692769,-1.1750751661931425,0.0
2019-02-19,-0.0,-0.03865836021804427,-0.0,1.0,-0.5589053287351207,-1.1835854933807988,0.0
2019-02-20,-0.0,-0.04060334511451869,-0.0,1.0,-0.5561739904822866,-1.1861798346923442,0.0
2019-02-21,-0.0,-0.04086752899197146,-0.0,1.0,-0.5563392060660125,-1.1904828278322925,0.0
2019-02-22,-0.0,-0.035670493813398735,-0.0,1.0,-0.563482331958533,-1.187604503399844,0.0
2019-02-25,-0.0,-0.03793440334961619,-0.0,1.0,-0.5656664340544313,-1.1877459874389393,0.0
2019-02-26,-0.0,-0.03838316165591938,-0.0,1.0,-0.5664517209613935,-1.186667783267733,0.0
2019-02-27,-0.0,-0.04368959159729594,-0.0,1.0,-0.5658416671322419,-1.1838929549136823,0.0
2019-02-28,-0.0,-0.04576441662941439,-0.0,1.0,-0.5674172999552972,-1.1807387125614661,0.0
2019-03-01,-0.0,-0.04759376222681795,-0.0,1.0,-0.5744508412050752,-1.1726566430048626,0.0
2019-03-04,-0.0,-0.03820979020979021,-0.0,1.0,-0.5700699300699301,-1.1889510489510489,0.0
2019-03-05,-0.0,-0.030041475170944965,-0.0,1.0,-0.5871539065127228,-1.185181033516422,0.0
2019-03-06,-0.0,-0.027523964347777343,-0.0,1.0,-0.593362856662369,-1.1819889007231348,0.0
2019-03-07,-0.0,-0.007107479642947086,-0.0,1.0,-0.6064862747292721,-1.1846545597000306,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.6037216873894862,-1.2029807179544754,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.6077288975203355,-1.206873258464916,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.6083479838938355,-1.227244371349175,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.6221349050425671,-1.2251644315366874,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.6244880546075084,-1.2196814562002274,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.6313451957295374,-1.2156298932384342,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.6422782852724721,-1.221356776724607,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.6418724870763929,-1.2300402067777139,0.0
2019-03-20,-0.0,-0.004120087587875994,-0.0,1.0,-0.6453267258268988,-1.2317621297683532,0.0
2019-03-21,-0.0,-0.006061830672863204,-0.0,1.0,-0.6405911728199059,-1.239933031203995,0.0
2019-03-22,-0.0,-0.007586945819940346,-0.0,1.0,-0.6571105898705586,-1.2310833116149769,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.6614018340131332,-1.231160866672452,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.6604129211854086,-1.239314504436583,0.0
2019-03-27,-0.0,-0.004587289144383474,-0.0,1.0,-0.656882385390355,-1.241906918677235,0.0
2019-03-28,-0.0,-0.0042978278545707975,-0.0,1.0,-0.6550993146706935,-1.2445115576722035,0.0
2019-03-29,-0.0,-0.0021196898864659255,-0.0,1.0,-0.6549841749179709,-1.246580911176283,0.0
2019-04-01,-0.0,-0.008743137653585848,-0.0,1.0,-0.6551543846399628,-1.2407993725854707,0.0
2019-04-02,-0.0,-0.013562676445763847,-0.0,1.0,-0.664047265636369,-1.2328356471375768,0.0
2019-04-03,-0.0,-0.012186254835238344,-0.0,1.0,-0.6661722362795567,-1.230084634848617,0.0
2019-04-04,-0.0,-0.011175785797438883,-0.0,1.0,-0.6554714784633294,-1.2437136204889405,0.0
2019-04-05,-0.0,-0.0049823723084991695,-0.0,1.0,-0.6594796188922234,-1.2492060254654584,0.0
2019-04-08,-0.0,-0.007368788955554262,-0.0,1.0,-0.6593464204578552,-1.2458495951534923,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.6779888528991216,-1.2401003822696899,0.0
2019-04-10,-0.0,-0.0012876415674109626,-0.0,1.0,-0.6701003775130958,-1.2550700886716806,0.0
2019-04-11,-0.0,-0.00894559319548321,-0.0,1.0,-0.6734711834579851,-1.2505645989147969,0.0
2019-04-12,-0.0,-0.004370526809808753,-0.0,1.0,-0.6748210723923501,-1.254047870468145,0.0
2019-04-15,-0.0,-0.0006475158935719331,-0.0,1.0,-0.6900164822227455,-1.2525606310336708,0.0
2019-04-16,-0.0,-0.010084083024636915,-0.0,1.0,-0.6851884518139589,-1.244693361557006,0.0
2019-04-17,-0.0,-0.02222156989373569,-0.0,1.0,-0.6596313039394117,-1.2536546703457994,0.0
2019-04-18,-0.0,-0.018564138659158895,-0.0,1.0,-0.6631180714411402,-1.251041116781043,0.0
2019-04-22,-0.0,-0.02621305075292806,-0.0,1.0,-0.6626353949569965,-1.2465435758945607,0.0
2019-04-23,-0.0,-0.028005284015852047,-0.0,1.0,-0.6629972112138558,-1.2445618670189345,0.0
2019-04-24,-0.0,-0.02197060807837846,-0.0,1.0,-0.6641635622305008,-1.24716200756798,0.0
2019-04-25,-0.0,-0.017061639209467596,-0.0,1.0,-0.670014389334273,-1.2495228026899245,0.0
2019-04-26,-0.0,-0.008623480589810753,-0.0,1.0,-0.7080377902698884,-1.22650616593578,0.0
2019-04-29,-0.0,-0.02788632326820604,-0.0,1.0,-0.7215808170515098,-1.2108644168146834,0.0
2019-04-30,-0.0,-0.02510286847636245,-0.0,1.0,-0.7230099760220242,-1.2121310796009592,0.0
2019-05-01,-0.0,-0.027581916217337205,-0.0,1.0,-0.7341352136043136,-1.2008947087752562,0.0
2019-05-02,-0.0,-0.027663418535082782,-0.0,1.0,-0.7233658146491722,-1.2108224980007702,0.0
2019-05-03,-0.0,-0.023875114784205693,-0.0,1.0,-0.7262063449746734,-1.2120915903907106,0.0
2019-05-06,-0.0,-0.023799656621869635,-0.0,1.0,-0.7264519566633117,-1.2099046829672606,0.0
2019-05-07,-0.0,-0.023339158250155496,-0.0,1.0,-0.7251725261380801,-1.2132808103545303,0.0
2019-05-08,-0.0,-0.044804716285924834,-0.0,1.0,-0.7202358142962417,-1.1826676492262345,0.0
2019-05-09,-0.0,-0.045549630240711826,-0.0,1.0,-0.7238443180813765,-1.1768952004949766,0.0
2019-05-10,-0.0,-0.04882927403223909,-0.0,1.0,-0.7188492763854571,-1.1738439816448996,0.0
2019-05-13,-0.0,-0.04755318835888533,-0.0,1.0,-0.7204190330459347,-1.174675573080658,0.0
2019-05-14,-0.0,-0.08083287607936003,-0.0,1.0,-0.678459005977994,-1.1286279492881277,0.0
2019-05-15,-0.0,-0.0814605118724363,-0.0,1.0,-0.6802241608411809,-1.1269859610607198,0.0
2019-05-16,-0.0,-0.08451844143831656,-0.0,1.0,-0.6758006705977571,-1.1302173661694994,0.0
2019-05-17,-0.0,-0.0852054240032382,-0.0,1.0,-0.6785208315262959,-1.1275334663312804,0.0
2019-05-20,-0.0,-0.0854004047412547,-0.0,1.0,-0.6766984677652501,-1.1289100896212778,0.0
2019-05-21,-0.0,-0.08897619597873815,-0.0,1.0,-0.6703836376242199,-1.1294776981742547,0.0
2019-05-22,-0.0,-0.08457123078254349,-0.0,1.0,-0.6742911534800542,-1.1255588566154202,0.0
2019-05-23,-0.0,-0.07992275766658981,-0.0,1.0,-0.6818653447083238,-1.1203885174083468,0.0
2019-05-24,-0.0,-0.0769696445559111,-0.0,1.0,-0.6814840439332354,-1.124304534578685,0.0
2019-05-28,-0.0,-0.08219020172910664,-0.0,1.0,-0.6796253602305476,-1.120028818443804,0.0
2019-05-29,-0.0,-0.09457555983557075,-0.0,1.0,-0.6808290453330267,-1.0992324719004225,0.0
2019-05-30,-0.0,-0.09209505473980634,-0.0,1.0,-0.6786586592339301,-1.1027556679405766,0.0
2019-05-31,-0.0,-0.09538311259229466,-0.0,1.0,-0.6805527623753843,-1.0970494440773408,0.0
2019-06-03,-0.0,-0.09063696284143567,-0.0,1.0,-0.680597530437786,-1.1070431453818035,0.0
2019-06-04,-0.0,-0.09323672892070549,-0.0,1.0,-0.6534364806743065,-1.139912825101752,0.0
2019-06-05,-0.0,-0.09196062110731609,-0.0,1.0,-0.6613759650985908,-1.1168450962945955,0.0
2019-06-06,-0.0,-0.09657428128765709,-0.0,1.0,-0.6462959775061685,-1.1262408905721006,0.0
2019-06-07,-0.0,-0.10020960748844288,-0.0,1.0,-0.64808912625262,-1.1230654377350904,0.0
2019-06-10,-0.0,-0.10074295057514128,-0.0,1.0,-0.6414904908063452,-1.126301597774017,0.0
2019-06-11,-0.0,-0.0988368745321587,-0.0,1.0,-0.6572810502677492,-1.1229055104508552,0.0
2019-06-12,-0.0,-0.10655855545012796,-0.0,1.0,-0.6516288564938613,-1.1171109002559014,0.0
2019-06-13,-0.0,-0.09933528164575096,-0.0,1.0,-0.6497621912784368,-1.1160678471147785,0.0
2019-06-14,-0.0,-0.10191210618352779,-0.0,1.0,-0.6450706647937391,-1.1197431413582548,0.0
2019-06-17,-0.0,-0.09342093937394198,-0.0,1.0,-0.6584225174303503,-1.1173787048460677,0.0
2019-06-18,-0.0,-0.08188799723876089,-0.0,1.0,-0.6651997583915783,-1.1292317427445566,0.0
2019-06-19,-0.0,-0.0681054053277393,-0.0,1.0,-0.669645679473548,-1.1359234460760366,0.0
2019-06-20,-0.0,-0.07219282098481362,-0.0,1.0,-0.6680280717901519,-1.135987114588127,0.0
2019-06-21,-0.0,-0.07068577040845803,-0.0,1.0,-0.685279334450286,-1.1327055289155932,0.0
2019-06-24,-0.0,-0.07358496006458869,-0.0,1.0,-0.6851013523254809,-1.1247368876329977,0.0
2019-06-25,-0.0,-0.060068023289329565,-0.0,1.0,-0.6934340231740358,-1.1288407217386291,0.0
2019-06-26,-0.0,-0.06136048926840526,-0.0,1.0,-0.7077659819986153,-1.1156819755365797,0.0
2019-06-27,-0.0,-0.06120916259857304,-0.0,1.0,-0.7248042982177416,-1.102573731188076,0.0
2019-06-28,-0.0,-0.058312153419593345,-0.0,1.0,-0.7270968114602587,-1.102761090573013,0.0
2019-07-01,-0.0,-0.06490959946941953,-0.0,1.0,-0.7196285936734047,-1.0990224631621444,0.0
2019-07-02,-0.0,-0.062689061104549,-0.0,1.0,-0.7173230388061421,-1.100919017026303,0.0
2019-07-03,-0.0,-0.07180728446288612,-0.0,1.0,-0.7064027201475335,-1.1032733978792069,0.0
2019-07-05,-0.0,-0.09160129873861449,-0.0,1.0,-0.6887337298508749,-1.0929804901876274,0.0
2019-07-08,-0.0,-0.0920292977165015,-0.0,1.0,-0.6886112307913256,-1.0917133419503087,0.0
2019-07-09,-0.0,-0.09118828932261769,-0.0,1.0,-0.6878300803673938,-1.0912456946039035,0.0
2019-07-10,-0.0,-0.08931185944363104,-0.0,1.0,-0.6904946458817789,-1.0910056555565126,0.0
2019-07-11,-0.0,-0.08970491049622159,-0.0,1.0,-0.6932448352153551,-1.0903370399103525,0.0
2019-07-12,-0.0,-0.0889948579472006,-0.0,1.0,-0.6980839389848037,-1.0855476717129644,0.0
2019-07-15,-0.0,-0.16112386946783475,-0.0,1.0,-0.6505911371948626,-1.0234753763715232,0.0
2019-07-16,-0.0,-0.17090527628930283,-0.0,1.0,-0.6574806498256357,-1.006804456919282,0.0
2019-07-17,-0.0,-0.182060441118104,-0.0,1.0,-0.6514146396779498,-1.0014741736122923,0.0
2019-07-18,-0.0,-0.1854968061457073,-0.0,1.0,-0.6321580324731969,-0.9963137012128204,0.0
2019-07-19,-0.0,-0.18861280144241604,-0.0,1.0,-0.6247464503042597,-1.003831417624521,0.0
2019-07-22,-0.0,-0.18111612175873731,-0.0,1.0,-0.6258173618940248,-1.0115276211950395,0.0
2019-07-23,-0.0,-0.18392036321592736,-0.0,1.0,-0.623191675361665,-1.0129155974168806,0.0
2019-07-24,-0.0,-0.183472006769144,-0.0,1.0,-0.6232125229163729,-1.013792130870117,0.0
2019-07-25,-0.0,-0.17782037548627164,-0.0,1.0,-0.6304617466313356,-1.010712070812426,0.0
2019-07-26,-0.0,-0.17994988879817572,-0.0,1.0,-0.6275161172264293,-1.0077700515188197,0.0
2019-07-29,-0.0,-0.19242840329540994,-0.0,1.0,-0.6169085916045508,-0.9928823628313624,0.0
2019-07-30,-0.0,-0.20264044943820225,-0.0,1.0,-0.6203089887640449,-0.9860674157303372,0.0
2019-07-31,-0.0,-0.20310613081697418,-0.0,1.0,-0.6201027887774876,-0.9852557081472745,0.0
2019-08-01,-0.0,-0.2064358245900256,-0.0,1.0,-0.6201794604933758,-0.9862732412590364,0.0
2019-08-02,-0.0,-0.20979416421624067,-0.0,1.0,-0.6183838498077358,-0.9992365980547387,0.0
2019-08-05,-0.0,-0.20720542526137328,-0.0,1.0,-0.6176038428934727,-1.0008476970895734,0.0
2019-08-06,-0.0,-0.2106839880169107,-0.0,1.0,-0.592182994092449,-0.9969202340622113,0.0
2019-08-07,-0.0,-0.20681754680078235,-0.0,1.0,-0.5865604917574742,-1.0007264599050014,0.0
2019-08-08,-0.0,-0.2074796657070185,-0.0,1.0,-0.5859350979679683,-1.0016491041730722,0.0
2019-08-09,-0.0,-0.20767210549843537,-0.0,1.0,-0.5881761287438534,-0.9980721949038891,0.0
2019-08-12,-0.0,-0.20553988775025828,-0.0,1.0,-0.5940580236227068,-0.9926562979923491,0.0
2019-08-13,-0.0,-0.2030973823752209,-0.0,1.0,-0.6011559071907526,-1.001318631989451,0.0
2019-08-14,-0.0,-0.2036658165410162,-0.0,1.0,-0.596059527479611,-1.0028866903954485,0.0
2019-08-15,-0.0,-0.22032017312654328,-0.0,1.0,-0.5908220736342702,-0.9633493327414477,0.0
2019-08-16,-0.0,-0.22515179239790403,-0.0,1.0,-0.5853780254512184,-0.9619617954476143,0.0
2019-08-19,-0.0,-0.21970451527224436,-0.0,1.0,-0.5881197432492253,-0.9588866755201417,0.0
2019-08-20,-0.0,-0.22548234839493222,-0.0,1.0,-0.583896878191504,-0.9508404869027575,0.0
2019-08-21,-0.0,-0.22834862638119643,-0.0,1.0,-0.5869223774489543,-0.940233115648508,0.0
2019-08-22,-0.0,-0.22973754509652722,-0.0,1.0,-0.5849742502272038,-0.9393021398474292,0.0
2019-08-23,-0.0,-0.23056595463554283,-0.0,1.0,-0.5834067386038317,-0.9387249504514424,0.0
2019-08-26,-0.0,-0.22532241723939653,-0.0,1.0,-0.5791462446263794,-0.9337093726896855,0.0
2019-08-27,-0.0,-0.22422899050433737,-0.0,1.0,-0.5793722463946583,-0.9329009659852776,0.0
2019-08-28,-0.0,-0.2188944503706135,-0.0,1.0,-0.5830529799513142,-0.933207516205793,0.0
2019-08-29,-0.0,-0.2111797844992616,-0.0,1.0,-0.5968932888475633,-0.926707870699557,0.0
2019-08-30,-0.0,-0.19425707706894216,-0.0,1.0,-0.6013002844372207,-0.9133685493701749,0.0
2019-09-03,-0.0,-0.20236805028720062,-0.0,1.0,-0.6036360680611249,-0.9034355695242224,0.0
2019-09-04,-0.0,-0.20087194345907008,-0.0,1.0,-0.6024533564407376,-0.9045736413117063,0.0
2019-09-05,-0.0,-0.21790030211480363,-0.0,1.0,-0.5991314199395771,-0.880421881743634,0.0
2019-09-06,-0.0,-0.21731744148419802,-0.0,1.0,-0.6015532305037212,-0.8777100636393054,0.0
2019-09-09,-0.0,-0.2131081190469766,-0.0,1.0,-0.6017106931815116,-0.8834354172850165,0.0
2019-09-10,-0.0,-0.21817249844875494,-0.0,1.0,-0.5821080745676748,-0.8975099144791863,0.0
2019-09-11,-0.0,-0.21621257081197734,-0.0,1.0,-0.5902077151335312,-0.8912058268141355,0.0
2019-09-12,-0.0,-0.19585098060373896,-0.0,1.0,-0.604925948906094,-0.896894979632577,0.0
2019-09-13,-0.0,-0.1979484410851667,-0.0,1.0,-0.6137130516938858,-0.8877581320016197,0.0
2019-09-16,-0.0,-0.20017820017820018,-0.0,1.0,-0.6114966114966115,-0.8883278883278884,0.0
2019-09-17,-0.0,-0.18593331710878558,-0.0,1.0,-0.6184797598766935,-0.8996782131364754,0.0
2019-09-18,-0.0,-0.19170339922658805,-0.0,1.0,-0.620838854484978,-0.8916952865139673,0.0
2019-09-19,-0.0,-0.18522122219519446,-0.0,1.0,-0.6312603043325495,-0.8862942241682208,0.0
2019-09-20,-0.0,-0.20767860035639074,-0.0,1.0,-0.6253577406987418,-0.8668934607700199,0.0
