Date,AFG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.0,-0.476722851481273,-0.0,-0.4787777968050493,-0.49083836876483106,0.0
2018-11-12,1.0,-0.0,-0.4634937672285512,-0.0,-0.48625375064035326,-0.4896933622813651,0.0
2018-11-13,1.0,-0.0,-0.45786843892500245,-0.0,-0.4822935868827011,-0.48539827301833705,0.0
2018-11-14,1.0,-0.0,-0.45815138282387186,-0.0,-0.4822901504124211,-0.4855652595827268,0.0
2018-11-15,1.0,-0.0,-0.4590466926070039,-0.0,-0.48227140077821007,-0.4905642023346304,0.0
2018-11-16,1.0,-0.0,-0.46527693021212196,-0.0,-0.4854395000854346,-0.4902970683721044,0.0
2018-11-19,1.0,-0.0,-0.46519404442274837,-0.0,-0.4852575054918232,-0.4903832072247986,0.0
2018-11-20,1.0,-0.0,-0.4517398911353033,-0.0,-0.4775952566096423,-0.5007047045101088,0.0
2018-11-21,1.0,-0.0,-0.4488942598187311,-0.0,-0.4768821752265861,-0.4911419939577039,0.0
2018-11-23,1.0,-0.0,-0.45277905485517944,-0.0,-0.47581484259684953,-0.49113170566457764,0.0
2018-11-26,1.0,-0.0,-0.4545608475847222,-0.0,-0.47449263443071044,-0.48985268861420866,0.0
2018-11-27,1.0,-0.0,-0.4550296428399287,-0.0,-0.4693690654070468,-0.4855882778232998,0.0
2018-11-28,1.0,-0.0,-0.45859350514718294,-0.0,-0.4676583331324285,-0.48458255984956244,0.0
2018-11-29,1.0,-0.0,-0.44898301028954296,-0.0,-0.46030150753768845,-0.483632447954056,0.0
2018-11-30,1.0,-0.0,-0.4493364633737364,-0.0,-0.4600201216883054,-0.4860585445312126,0.0
2018-12-03,1.0,-0.0,-0.44986229194108496,-0.0,-0.4595617291342355,-0.4854987426655491,0.0
2018-12-04,1.0,-0.0,-0.4502342480160627,-0.0,-0.45628167128788605,-0.48376995888708285,0.0
2018-12-06,1.0,-0.0,-0.4323468978059092,-0.0,-0.45360289081504923,-0.47582721239460574,0.0
2018-12-07,1.0,-0.0,-0.43393453890455763,-0.0,-0.4539141563766501,-0.4822126893086531,0.0
2018-12-10,1.0,-0.0,-0.43210546174889164,-0.0,-0.4501462126214508,-0.4760164135458919,0.0
2018-12-11,1.0,-0.0,-0.43457093564625526,-0.0,-0.44461513010185993,-0.48415380615886366,0.0
2018-12-12,1.0,-0.0,-0.43552852646773466,-0.0,-0.4440474218509667,-0.48678388035684705,0.0
2018-12-13,1.0,-0.0,-0.43245991581137966,-0.0,-0.4472638698387173,-0.4851251005060776,0.0
2018-12-14,1.0,-0.0,-0.43142586899976354,-0.0,-0.44807283045637264,-0.4851501537006384,0.0
2018-12-17,1.0,-0.0,-0.42868255427480373,-0.0,-0.4352120312094854,-0.49334087641138064,0.0
2018-12-18,1.0,-0.0,-0.4232719759579263,-0.0,-0.431442524417731,-0.49314425244177307,0.0
2018-12-19,1.0,-0.0,-0.4235946345932486,-0.0,-0.43174610632150157,-0.4937630670206018,0.0
2018-12-20,1.0,-0.0,-0.41710954510336434,-0.0,-0.4334745861915576,-0.49062346358251585,0.0
2018-12-21,1.0,-0.0,-0.4174322622767337,-0.0,-0.43515366320011195,-0.4792006715478244,0.0
2018-12-24,1.0,-0.0,-0.4065967225291305,-0.0,-0.4292976184949631,-0.48526066570725596,0.0
2018-12-26,1.0,-0.0,-0.40604455595047273,-0.0,-0.4306223430204195,-0.4863985875903083,0.0
2018-12-27,1.0,-0.0,-0.391994888412213,-0.0,-0.4044087444662498,-0.4855323809958468,0.0
2018-12-28,1.0,-0.0,-0.39203650884198515,-0.0,-0.404312606959498,-0.48545350827153455,0.0
2018-12-31,1.0,-0.0,-0.3928253577052098,-0.0,-0.4040756714817097,-0.4851098788252208,0.0
2019-01-02,1.0,-0.0,-0.39321430202292346,-0.0,-0.4048358372528426,-0.48515913968674373,0.0
2019-01-03,1.0,-0.0,-0.3937198619649427,-0.0,-0.41899581781200723,-0.47261009667024706,0.0
2019-01-04,1.0,-0.0,-0.3957726610848198,-0.0,-0.4045094648707681,-0.47492719330178373,0.0
2019-01-07,1.0,-0.0,-0.38082505729564553,-0.0,-0.4008223610299735,-0.4652406417112299,0.0
2019-01-08,1.0,-0.0,-0.36816702211247054,-0.0,-0.4126164552699517,-0.4641373891570322,0.0
2019-01-09,1.0,-0.0,-0.3620361027020967,-0.0,-0.4124229173674179,-0.4679448368651194,0.0
2019-01-10,1.0,-0.0,-0.3681625664594035,-0.0,-0.4121609443993872,-0.47253762278093175,0.0
2019-01-11,1.0,-0.0,-0.36938218098914244,-0.0,-0.41360240175165347,-0.4743008058508837,0.0
2019-01-14,1.0,-0.0,-0.37071651090342683,-0.0,-0.4150300239288456,-0.47169172423134226,0.0
2019-01-15,1.0,-0.0,-0.3675719643906186,-0.0,-0.41438835916670436,-0.4775181888020245,0.0
2019-01-16,1.0,-0.0,-0.36821898008040105,-0.0,-0.4102714666425764,-0.479967478205881,0.0
2019-01-17,1.0,-0.0,-0.3308260812524598,-0.0,-0.38883543971662216,-0.4668736607338085,0.0
2019-01-18,1.0,-0.0,-0.3327014424543513,-0.0,-0.38758879156316733,-0.45866562077831524,0.0
2019-01-22,1.0,-0.0,-0.2992039586919105,-0.0,-0.3669965576592083,-0.4852624784853701,0.0
2019-01-23,1.0,-0.0,-0.28362484921592285,-0.0,-0.3702826124418404,-0.5001507840772015,0.0
2019-01-24,1.0,-0.0,-0.2775360758130519,-0.0,-0.38072367004092184,-0.49552013784191257,0.0
2019-01-25,1.0,-0.0,-0.25469924812030076,-0.0,-0.37566216678058784,-0.5056604579630896,0.0
2019-01-28,1.0,-0.0,-0.2446292298155234,-0.0,-0.3899660118424147,-0.5030461084628375,0.0
2019-01-29,1.0,-0.0,-0.23773633385435625,-0.0,-0.39128107402094087,-0.5121726655675224,0.0
2019-01-30,1.0,-0.0,-0.23728559498062057,-0.0,-0.39041521231718024,-0.5136726696503137,0.0
2019-01-31,1.0,-0.0,-0.23905226659817644,-0.0,-0.37753092761440005,-0.5237361414323016,0.0
2019-02-01,1.0,-0.0,-0.23859453907386802,-0.0,-0.3770221689634512,-0.5242446289480441,0.0
2019-02-04,1.0,-0.0,-0.23927378607519054,-0.0,-0.3824398389997431,-0.5192472381604865,0.0
2019-02-05,1.0,-0.0,-0.2324430832494485,-0.0,-0.37773875050866335,-0.5315585444732389,0.0
2019-02-06,1.0,-0.0,-0.221168055168869,-0.0,-0.3837191870301758,-0.5367399824384812,0.0
2019-02-07,1.0,-0.0,-0.21728146609861054,-0.0,-0.3818321950801773,-0.5418013659037874,0.0
2019-02-08,1.0,-0.0,-0.22302343548802472,-0.0,-0.39763069791398403,-0.5254742896385957,0.0
2019-02-11,1.0,-0.0,-0.22617899766450258,-0.0,-0.39538471427653143,-0.5210944697992329,0.0
2019-02-12,1.0,-0.0,-0.23658892754370142,-0.0,-0.396684276081261,-0.5141949061547051,0.0
2019-02-13,1.0,-0.0,-0.23504694936328946,-0.0,-0.3964327059126185,-0.512326887621661,0.0
2019-02-14,1.0,-0.0,-0.24094501681410244,-0.0,-0.39576327457322164,-0.505215584638122,0.0
2019-02-15,1.0,-0.0,-0.24945309483978895,-0.0,-0.3926779050315275,-0.5025951186033544,0.0
2019-02-19,1.0,-0.0,-0.25126251818882134,-0.0,-0.38757168535478903,-0.501027133441753,0.0
2019-02-20,1.0,-0.0,-0.24350725690956113,-0.0,-0.39069747557873585,-0.5033452322424812,0.0
2019-02-21,1.0,-0.0,-0.2471479634425633,-0.0,-0.3899103187003703,-0.5033068641510241,0.0
2019-02-22,1.0,-0.0,-0.2436001712328767,-0.0,-0.393728595890411,-0.5030821917808219,0.0
2019-02-25,1.0,-0.0,-0.24262456410585542,-0.0,-0.39319256359240956,-0.5035620306783903,0.0
2019-02-26,1.0,-0.0,-0.24737864906998097,-0.0,-0.38684946718773355,-0.5012919896640827,0.0
2019-02-27,1.0,-0.0,-0.24317395205742856,-0.0,-0.3929197111481434,-0.5003845660812717,0.0
2019-02-28,1.0,-0.0,-0.24248505550811272,-0.0,-0.3918445772843724,-0.500597779675491,0.0
2019-03-01,1.0,-0.0,-0.24321380518121435,-0.0,-0.39956858808705126,-0.49294150310744717,0.0
2019-03-04,1.0,-0.0,-0.24032364808607845,-0.0,-0.398390299096945,-0.4961892359257915,0.0
2019-03-05,1.0,-0.0,-0.23411356925841928,-0.0,-0.40611493859386366,-0.49937951987675977,0.0
2019-03-06,1.0,-0.0,-0.23615913262474922,-0.0,-0.40314594271566995,-0.49500576258163653,0.0
2019-03-07,1.0,-0.0,-0.23222283837392826,-0.0,-0.40698716034637206,-0.493622829842597,0.0
2019-03-08,1.0,-0.0,-0.22870632270687563,-0.0,-0.4019693328512792,-0.4960549541694137,0.0
2019-03-11,1.0,-0.0,-0.22921195073093809,-0.0,-0.4026339342795039,-0.49916890423219534,0.0
2019-03-12,1.0,-0.0,-0.22005576959918263,-0.0,-0.4050533216969284,-0.5035015645288321,0.0
2019-03-13,1.0,-0.0,-0.22145704965567234,-0.0,-0.4077990746860542,-0.5028249792124171,0.0
2019-03-14,1.0,-0.0,-0.21881108183904138,-0.0,-0.41013002464519416,-0.49564459930313587,0.0
2019-03-15,1.0,-0.0,-0.2109131972557208,-0.0,-0.4163932330506669,-0.503366429454127,0.0
2019-03-18,1.0,-0.0,-0.21501648045888444,-0.0,-0.41905312272591067,-0.506249732460083,0.0
2019-03-19,1.0,-0.0,-0.21592127267269842,-0.0,-0.4182282063376356,-0.509862355816646,0.0
2019-03-20,1.0,-0.0,-0.2286618853783033,-0.0,-0.416898193017596,-0.5081949559561499,0.0
2019-03-21,1.0,-0.0,-0.23121961758669116,-0.0,-0.40870692448957546,-0.520600626552879,0.0
2019-03-22,1.0,-0.0,-0.2307192515106231,-0.0,-0.417235180733329,-0.5178134407554199,0.0
2019-03-25,1.0,-0.0,-0.19099358836438746,-0.0,-0.43885279056758036,-0.521730711304273,0.0
2019-03-26,1.0,-0.0,-0.20120528771384136,-0.0,-0.4374891999308796,-0.5213193364437533,0.0
2019-03-27,1.0,-0.0,-0.19339439236186115,-0.0,-0.44238994254115005,-0.524322806411198,0.0
2019-03-28,1.0,-0.0,-0.19399568034557235,-0.0,-0.44066954643628503,-0.5251619870410367,0.0
2019-03-29,1.0,-0.0,-0.18718031725477502,-0.0,-0.44189057947555843,-0.5291248516240423,0.0
2019-04-01,1.0,-0.0,-0.18821628608358468,-0.0,-0.44183541576906504,-0.5241921585523481,0.0
2019-04-02,1.0,-0.0,-0.19423995867234922,-0.0,-0.45072969133410823,-0.5074906367041199,0.0
2019-04-03,1.0,-0.0,-0.19398742355069343,-0.0,-0.4477129813076062,-0.5118011887328797,0.0
2019-04-04,1.0,-0.0,-0.19196072943354792,-0.0,-0.43901651344543247,-0.5220143389239348,0.0
2019-04-05,1.0,-0.0,-0.1858325072195164,-0.0,-0.4420283608465152,-0.5272186543683463,0.0
2019-04-08,1.0,-0.0,-0.18503606416191196,-0.0,-0.4437291419959092,-0.5243190870922597,0.0
2019-04-09,1.0,-0.0,-0.18227471603767487,-0.0,-0.45017996853244824,-0.5228570812768067,0.0
2019-04-10,1.0,-0.0,-0.1813441358357215,-0.0,-0.45139951302549075,-0.522010816867418,0.0
2019-04-11,1.0,-0.0,-0.1830539193475306,-0.0,-0.4572464237167454,-0.5173366129415065,0.0
2019-04-12,1.0,-0.0,-0.18184960359465124,-0.0,-0.4570002808321272,-0.5213756453738309,0.0
2019-04-15,1.0,-0.0,-0.1813151182395919,-0.0,-0.45892957502918164,-0.5213566209848256,0.0
2019-04-16,1.0,-0.0,-0.18190268260521822,-0.0,-0.45950152396186855,-0.5202222174185599,0.0
2019-04-17,1.0,-0.0,-0.19240741540987857,-0.0,-0.43690851735015773,-0.5313512812756579,0.0
2019-04-18,1.0,-0.0,-0.19043319359346447,-0.0,-0.4405030635278942,-0.5189078791787596,0.0
2019-04-22,1.0,-0.0,-0.1875511522722378,-0.0,-0.4442171010122765,-0.521990092612535,0.0
2019-04-23,1.0,-0.0,-0.18528886113563448,-0.0,-0.4434013048814625,-0.5245795740832454,0.0
2019-04-24,1.0,-0.0,-0.18831238817874155,-0.0,-0.44484921644284453,-0.52240736349723,0.0
2019-04-25,1.0,-0.0,-0.18907898427218398,-0.0,-0.44959116308170266,-0.5187806088326035,0.0
2019-04-26,1.0,-0.0,-0.1858557955845221,-0.0,-0.4585320586140665,-0.5137147419988346,0.0
2019-04-29,1.0,-0.0,-0.18774690758370574,-0.0,-0.4593614403212228,-0.5116464823090042,0.0
2019-04-30,1.0,-0.0,-0.18966336804805323,-0.0,-0.4573916425392161,-0.5136122034484248,0.0
2019-05-01,1.0,-0.0,-0.1858428132704702,-0.0,-0.4585405943163631,-0.5183182663610018,0.0
2019-05-02,1.0,-0.0,-0.1886147925539965,-0.0,-0.4480141828638142,-0.5253929474844875,0.0
2019-05-03,1.0,-0.0,-0.18264593291087225,-0.0,-0.4528624261954711,-0.5272617168068863,0.0
2019-05-06,1.0,-0.0,-0.17535022483569698,-0.0,-0.4530439294361812,-0.5334875475613974,0.0
2019-05-07,1.0,-0.0,-0.1820049301561216,-0.0,-0.4496172641958224,-0.5307269817930199,0.0
2019-05-08,1.0,-0.0,-0.19157676258837264,-0.0,-0.4485330681253108,-0.5218904719693858,0.0
2019-05-09,1.0,-0.0,-0.19169819478975245,-0.0,-0.45004864338990375,-0.5201816019889741,0.0
2019-05-10,1.0,-0.0,-0.19208905219928674,-0.0,-0.4509024100291797,-0.5184480708959256,0.0
2019-05-13,1.0,-0.0,-0.19087720817457568,-0.0,-0.4556849670938691,-0.5183148597159681,0.0
2019-05-14,1.0,-0.0,-0.19166396717417125,-0.0,-0.4543353849476299,-0.513594644206889,0.0
2019-05-15,1.0,-0.0,-0.18761164797796095,-0.0,-0.4539310849493145,-0.5107289671351398,0.0
2019-05-16,1.0,-0.0,-0.18697686397390223,-0.0,-0.44881315190797094,-0.5104090655449199,0.0
2019-05-17,1.0,-0.0,-0.18409745198298458,-0.0,-0.44822326300863663,-0.5160916083014652,0.0
2019-05-20,1.0,-0.0,-0.18308769819103685,-0.0,-0.448416620117733,-0.5169080049843167,0.0
2019-05-21,1.0,-0.0,-0.18652326979220332,-0.0,-0.44311351537008414,-0.5170015455950541,0.0
2019-05-22,1.0,-0.0,-0.1850016092693917,-0.0,-0.4445231198369273,-0.5161463362300183,0.0
2019-05-23,1.0,-0.0,-0.185993135993136,-0.0,-0.4588374088374088,-0.5001716001716001,0.0
2019-05-24,1.0,-0.0,-0.18111130151657956,-0.0,-0.45865821266386775,-0.5022920058264073,0.0
2019-05-28,1.0,-0.0,-0.18159038828089863,-0.0,-0.45664232326044585,-0.5033945130961814,0.0
2019-05-29,1.0,-0.0,-0.18778188658273304,-0.0,-0.4537759442532544,-0.49597075860889633,0.0
2019-05-30,1.0,-0.0,-0.18474891506509608,-0.0,-0.45210252902067255,-0.500951322231011,0.0
2019-05-31,1.0,-0.0,-0.18681718085220106,-0.0,-0.44931905158959234,-0.5018493575353302,0.0
2019-06-03,1.0,-0.0,-0.19023174576126778,-0.0,-0.45588736474397207,-0.4838970776177899,0.0
2019-06-04,1.0,-0.0,-0.19594421699078812,-0.0,-0.4345786421016718,-0.5018551688843398,0.0
2019-06-05,1.0,-0.0,-0.1927312074342817,-0.0,-0.44155899263785453,-0.48736554006746863,0.0
2019-06-06,1.0,-0.0,-0.1997879783737941,-0.0,-0.4365737305205131,-0.4838545531644228,0.0
2019-06-07,1.0,-0.0,-0.20534184871106223,-0.0,-0.4296529701609321,-0.479751305855732,0.0
2019-06-10,1.0,-0.0,-0.20932246346202585,-0.0,-0.4171665117850807,-0.485532651854355,0.0
2019-06-11,1.0,-0.0,-0.21055415670425934,-0.0,-0.42178540445610546,-0.48356996254840146,0.0
2019-06-12,1.0,-0.0,-0.21458628491679177,-0.0,-0.418599733564526,-0.4813600896576516,0.0
2019-06-13,1.0,-0.0,-0.22326152283404577,-0.0,-0.4225885639310958,-0.47039404071612984,0.0
2019-06-14,1.0,-0.0,-0.23046833478602863,-0.0,-0.415017326048598,-0.48040987265885754,0.0
2019-06-17,1.0,-0.0,-0.22641389266304346,-0.0,-0.4130222486413043,-0.48352581521739124,0.0
2019-06-18,1.0,-0.0,-0.22869128583232692,-0.0,-0.4057077480455094,-0.48428992139663973,0.0
2019-06-19,1.0,-0.0,-0.21527763099490604,-0.0,-0.41531567711525863,-0.4830589080763459,0.0
2019-06-20,1.0,-0.0,-0.22019202300892443,-0.0,-0.41162289049612993,-0.482975933680159,0.0
2019-06-21,1.0,-0.0,-0.22201082360899713,-0.0,-0.40823186199898526,-0.48374344664299,0.0
2019-06-24,1.0,-0.0,-0.23141923927931723,-0.0,-0.4061531977663049,-0.4696870719629122,0.0
2019-06-25,1.0,-0.0,-0.22830347734457324,-0.0,-0.40840885142255007,-0.4707692307692308,0.0
2019-06-26,1.0,-0.0,-0.22427640871050022,-0.0,-0.3924995256867002,-0.49128317558024326,0.0
2019-06-27,1.0,-0.0,-0.22346745312829153,-0.0,-0.4133558036654729,-0.4697703812934485,0.0
2019-06-28,1.0,-0.0,-0.2279781835028534,-0.0,-0.40899614631372794,-0.46886516309726867,0.0
2019-07-01,1.0,-0.0,-0.22663861125723303,-0.0,-0.4142872172540768,-0.46322987901104684,0.0
2019-07-02,1.0,-0.0,-0.2263765859406232,-0.0,-0.41429082416310725,-0.4633787110484567,0.0
2019-07-03,1.0,-0.0,-0.22126297614284812,-0.0,-0.4228380114126887,-0.4615611378998126,0.0
2019-07-05,1.0,-0.0,-0.214915611814346,-0.0,-0.4316455696202532,-0.46316455696202535,0.0
2019-07-08,1.0,-0.0,-0.21670147899656095,-0.0,-0.4285714285714286,-0.4645441694622022,0.0
2019-07-09,1.0,-0.0,-0.21584993149963116,-0.0,-0.4280746127094531,-0.46380018969332915,0.0
2019-07-10,1.0,-0.0,-0.218932417339262,-0.0,-0.42616905148251955,-0.462246854782627,0.0
2019-07-11,1.0,-0.0,-0.2184930640468862,-0.0,-0.4285955221992664,-0.46110384955938777,0.0
2019-07-12,1.0,-0.0,-0.21539368172921095,-0.0,-0.4394376275966578,-0.44985582893102943,0.0
2019-07-15,1.0,-0.0,-0.2235390703940721,-0.0,-0.4397313910407544,-0.4418154260693836,0.0
2019-07-16,1.0,-0.0,-0.222682885764795,-0.0,-0.4366108258270898,-0.44523949827426546,0.0
2019-07-17,1.0,-0.0,-0.2228557002503524,-0.0,-0.43519239265352494,-0.4457534765320935,0.0
2019-07-18,1.0,-0.0,-0.22178242836389667,-0.0,-0.436153862349201,-0.44745983956881485,0.0
2019-07-19,1.0,-0.0,-0.2212044640977048,-0.0,-0.43588123815540114,-0.4486418193303853,0.0
2019-07-22,1.0,-0.0,-0.20958260466488277,-0.0,-0.43916057394492325,-0.45827100145382527,0.0
2019-07-23,1.0,-0.0,-0.21140713261950933,-0.0,-0.437125874715454,-0.4592361520951016,0.0
2019-07-24,1.0,-0.0,-0.2124273806516797,-0.0,-0.43788414582807106,-0.4545971204849709,0.0
2019-07-25,1.0,-0.0,-0.2043580683156655,-0.0,-0.44874221773515066,-0.45019350496382304,0.0
2019-07-26,1.0,-0.0,-0.20439246045102658,-0.0,-0.4486284079434534,-0.4506479299899024,0.0
2019-07-29,1.0,-0.0,-0.20831052919631207,-0.0,-0.4495642655664548,-0.44712246874079065,0.0
2019-07-30,1.0,-0.0,-0.2132982086406744,-0.0,-0.44950474183350897,-0.4446996838777661,0.0
2019-07-31,1.0,-0.0,-0.21442421176867307,-0.0,-0.4489546450851458,-0.4441915359973023,0.0
2019-08-01,1.0,-0.0,-0.22353931992841353,-0.0,-0.4441520160016844,-0.43779345194230973,0.0
2019-08-02,1.0,-0.0,-0.2229167982151502,-0.0,-0.4444444444444444,-0.43743554124308054,0.0
2019-08-05,1.0,-0.0,-0.22090895707585856,-0.0,-0.4459399777072073,-0.43624471597720244,0.0
2019-08-06,1.0,-0.0,-0.22273309399340765,-0.0,-0.442107031135185,-0.4346329071403078,0.0
2019-08-07,1.0,-0.0,-0.2274240444987569,-0.0,-0.44764232438582446,-0.4318823479836501,0.0
2019-08-08,1.0,-0.0,-0.23542770628311888,-0.0,-0.4468416183026327,-0.42049373370342336,0.0
2019-08-09,1.0,-0.0,-0.23719177072585232,-0.0,-0.45170460527701156,-0.4168544294468193,0.0
2019-08-12,1.0,-0.0,-0.23554284031386077,-0.0,-0.4577697372572943,-0.410311967520037,0.0
2019-08-13,1.0,-0.0,-0.2341230633395699,-0.0,-0.4576930353801846,-0.41039332338287543,0.0
2019-08-14,1.0,-0.0,-0.2378846315083424,-0.0,-0.4483524775718957,-0.40984740504737155,0.0
2019-08-15,1.0,-0.0,-0.23704279501670203,-0.0,-0.4512699846635433,-0.412592701527343,0.0
2019-08-16,1.0,-0.0,-0.23793414998003906,-0.0,-0.4494148299119618,-0.41380034879078853,0.0
2019-08-19,1.0,-0.0,-0.23436713110626153,-0.0,-0.45131777740473394,-0.4126657713614236,0.0
2019-08-20,1.0,-0.0,-0.23884596863681093,-0.0,-0.4478780646106819,-0.4069467998241316,0.0
2019-08-21,1.0,-0.0,-0.23783183522953463,-0.0,-0.450876862153498,-0.40654137071259455,0.0
2019-08-22,1.0,-0.0,-0.23876251518579028,-0.0,-0.44784466507477694,-0.4079845838046165,0.0
2019-08-23,1.0,-0.0,-0.23357909551116432,-0.0,-0.4490095994286555,-0.41794273951309685,0.0
2019-08-26,1.0,-0.0,-0.22932275905248878,-0.0,-0.44764687467390163,-0.41003861003861003,0.0
2019-08-27,1.0,-0.0,-0.22802810734168769,-0.0,-0.4449634062428324,-0.41212285493859335,0.0
2019-08-28,1.0,-0.0,-0.21845003116559317,-0.0,-0.4477456887596094,-0.41151049241637233,0.0
2019-08-29,1.0,-0.0,-0.21854126042401362,-0.0,-0.4547566692942787,-0.4011326390905696,0.0
2019-08-30,1.0,-0.0,-0.20954644074801115,-0.0,-0.46188655852877364,-0.39489616695939667,0.0
2019-09-03,1.0,-0.0,-0.2063114821856659,-0.0,-0.45916342894932627,-0.40115317847400184,0.0
2019-09-04,1.0,-0.0,-0.1925786657300469,-0.0,-0.4633168736183137,-0.41017747567199025,0.0
2019-09-05,1.0,-0.0,-0.1962936976350654,-0.0,-0.4632465227619795,-0.4041025217714309,0.0
2019-09-06,1.0,-0.0,-0.19551724848959728,-0.0,-0.4661113058539703,-0.40037528094521313,0.0
2019-09-09,1.0,-0.0,-0.19422458570368537,-0.0,-0.466176106851348,-0.4007750020611757,0.0
2019-09-10,1.0,-0.0,-0.19562846028773126,-0.0,-0.4644863852470825,-0.3980282791693251,0.0
2019-09-11,1.0,-0.0,-0.1888751545117429,-0.0,-0.49633292130201895,-0.3749484960857025,0.0
2019-09-12,1.0,-0.0,-0.18276337732391756,-0.0,-0.4992485227810834,-0.3768297955570196,0.0
2019-09-13,1.0,-0.0,-0.18169818714294553,-0.0,-0.511250438261802,-0.3694598552189246,0.0
2019-09-16,1.0,-0.0,-0.18008658008658007,-0.0,-0.5117089259946404,-0.36961451247165533,0.0
2019-09-17,1.0,-0.0,-0.17778190600037153,-0.0,-0.5180712944041942,-0.36825809647656205,0.0
2019-09-18,1.0,-0.0,-0.1846976043579638,-0.0,-0.5176113736252399,-0.3611208550853228,0.0
2019-09-19,1.0,-0.0,-0.18235707204230006,-0.0,-0.5238557501652347,-0.3592200925313946,0.0
2019-09-20,1.0,-0.0,-0.19406902252531513,-0.0,-0.5210580698491424,-0.3514155817317628,0.0
