Date,IWF,IWM,MTUM,RDHL,SPY,VLUE,VXX
2019-01-30,-0.0,-1.5636960087479495,-0.0,1.0,-2.753807701320003,-2.4931656642974303,0.0
2019-01-31,-0.0,-1.5989212850777772,-0.0,1.0,-2.6731024779176114,-2.5446728679746737,0.0
2019-02-01,-0.0,-1.6029770812002835,-0.0,1.0,-2.7076474757816804,-2.565330393006222,0.0
2019-02-04,-0.0,-1.5928256765261168,-0.0,1.0,-2.704137822529893,-2.5696192573945877,0.0
2019-02-05,-0.0,-1.5650908518838986,-0.0,1.0,-2.6819004168960907,-2.618972705105011,0.0
2019-02-06,-0.0,-1.5462839166338969,-0.0,1.0,-2.6853322847031063,-2.633110499410145,0.0
2019-02-07,-0.0,-1.540521383003859,-0.0,1.0,-2.681263290541073,-2.654091517681342,0.0
2019-02-08,-0.0,-1.5326918526697688,-0.0,1.0,-2.7114125719693978,-2.6429529142676866,0.0
2019-02-11,-0.0,-1.4968782107010197,-0.0,1.0,-2.7261519007350037,-2.680233936615822,0.0
2019-02-12,-0.0,-1.5182776940765998,-0.0,1.0,-2.741812703195623,-2.669494885417493,0.0
2019-02-13,-0.0,-1.5664544525662185,-0.0,1.0,-2.6878094788964866,-2.6054389687966673,0.0
2019-02-14,-0.0,-1.5124091052797977,-0.0,1.0,-2.7635156496996522,-2.627963958267468,0.0
2019-02-15,-0.0,-1.5697591788393208,-0.0,1.0,-2.7290169759178835,-2.5969996052112116,0.0
2019-02-19,-0.0,-1.4947368421052631,-0.0,1.0,-2.7425341130604286,-2.5600779727095517,0.0
2019-02-20,-0.0,-1.5225464190981435,-0.0,1.0,-2.7336557965361212,-2.545326884069278,0.0
2019-02-21,-0.0,-1.5011715089034678,-0.0,1.0,-2.7470321774445488,-2.561855670103093,0.0
2019-02-22,-0.0,-1.4939287113200155,-0.0,1.0,-2.762553858206032,-2.5773599686643163,0.0
2019-02-25,-0.0,-1.4747387444016657,-0.0,1.0,-2.788324035515047,-2.5941698750687516,0.0
2019-02-26,-0.0,-1.4813599062133644,-0.0,1.0,-2.75599843688941,-2.5781946072684643,0.0
2019-02-27,-0.0,-1.4959648985348273,-0.0,1.0,-2.767609496199953,-2.5715740813288415,0.0
2019-02-28,-0.0,-1.5065128688010043,-0.0,1.0,-2.775816070307596,-2.5645009416195856,0.0
2019-03-01,-0.0,-1.4956957270308342,-0.0,1.0,-2.778212552825168,-2.55196431366411,0.0
2019-03-04,-0.0,-1.4805255748474895,-0.0,1.0,-2.773189425934616,-2.567417487877366,0.0
2019-03-05,-0.0,-1.4653519798868637,-0.0,1.0,-2.8159962287869265,-2.575424261470773,0.0
2019-03-06,-0.0,-1.4608074143889413,-0.0,1.0,-2.8169180018850146,-2.576500157084512,0.0
2019-03-07,-0.0,-1.3834391907786403,-0.0,1.0,-2.894064141770564,-2.5637889124127655,0.0
2019-03-08,-0.0,-1.3369161463684502,-0.0,1.0,-2.9882241365684026,-2.578202797755473,0.0
2019-03-11,-0.0,-1.3486186957918407,-0.0,1.0,-3.001606167683906,-2.6806938644394473,0.0
2019-03-12,-0.0,-1.2437855402112103,-0.0,1.0,-3.0597887896019498,-2.8199837530463037,0.0
2019-03-13,-0.0,-1.2631928310653833,-0.0,1.0,-3.151759044142051,-2.8823431795552605,0.0
2019-03-14,-0.0,-1.2846782260753584,-0.0,1.0,-3.156968989663221,-2.8944648216072024,0.0
2019-03-15,-0.0,-1.2904151198110023,-0.0,1.0,-3.1888288896388794,-2.9582348970637864,0.0
2019-03-18,-0.0,-1.3463653548719712,-0.0,1.0,-3.233373431861145,-3.012716961677264,0.0
2019-03-19,-0.0,-1.3589721405087385,-0.0,1.0,-3.246236373074926,-3.046807406125627,0.0
2019-03-20,-0.0,-1.3604121940747103,-0.0,1.0,-3.1906397595534566,-3.0363246028338344,0.0
2019-03-21,-0.0,-1.3644184445973846,-0.0,1.0,-3.263420509291122,-2.9750516173434276,0.0
2019-03-22,-0.0,-1.3606900156821748,-0.0,1.0,-3.3843875239588783,-2.9671545565429516,0.0
2019-03-25,-0.0,-1.1118001722652886,-0.0,1.0,-3.5063738156761413,-2.9950904392764857,0.0
2019-03-26,-0.0,-1.1460537727666957,-0.0,1.0,-3.495490026019081,-3.0314830875975716,0.0
2019-03-27,-0.0,-1.1206056387051864,-0.0,1.0,-3.5391576749042817,-3.0419422206752524,0.0
2019-03-28,-0.0,-1.1098402165371517,-0.0,1.0,-3.5463197415524315,-3.075176809569545,0.0
2019-03-29,-0.0,-1.0982462263327808,-0.0,1.0,-3.547770700636943,-3.079312450920513,0.0
2019-04-01,-0.0,-1.1259671390072155,-0.0,1.0,-3.5206467877944885,-3.0467704077197255,0.0
2019-04-02,-0.0,-1.1458872219348162,-0.0,1.0,-3.52595275047422,-2.950422486635627,0.0
2019-04-03,-0.0,-1.147081644969394,-0.0,1.0,-3.5246141908785242,-2.949737046297095,0.0
2019-04-04,-0.0,-1.1376755406220385,-0.0,1.0,-3.513741707590247,-2.963987249073835,0.0
2019-04-05,-0.0,-1.1080499354283255,-0.0,1.0,-3.5263882910030135,-2.9751183814033575,0.0
2019-04-08,-0.0,-1.0892273274823612,-0.0,1.0,-3.5352779211839613,-2.9798657718120807,0.0
2019-04-09,-0.0,-1.0508912425729786,-0.0,1.0,-3.614397657797296,-2.945750452079566,0.0
2019-04-10,-0.0,-0.9954739538855679,-0.0,1.0,-3.6020495303159694,-2.942186165670367,0.0
2019-04-11,-0.0,-0.9609000684462696,-0.0,1.0,-3.652464065708419,-2.942505133470226,0.0
2019-04-12,-0.0,-0.9583155011555251,-0.0,1.0,-3.6542840023966443,-2.946845844389283,0.0
2019-04-15,-0.0,-0.9719569892473117,-0.0,1.0,-3.652301075268817,-2.9778924731182794,0.0
2019-04-16,-0.0,-0.9640368235395337,-0.0,1.0,-3.6603286586939685,-2.9792652499354726,0.0
2019-04-17,-0.0,-0.952953385799533,-0.0,1.0,-3.732335898988152,-2.963071867162501,0.0
2019-04-18,-0.0,-0.9731717871051493,-0.0,1.0,-3.7162267416702726,-2.96486369536997,0.0
2019-04-22,-0.0,-0.9832537960954447,-0.0,1.0,-3.720954446854664,-2.972494577006507,0.0
2019-04-23,-0.0,-0.9778837814397225,-0.0,1.0,-3.7243712055507374,-2.970771899392888,0.0
2019-04-24,-0.0,-0.8927278993623987,-0.0,1.0,-3.7267792521109775,-2.996725831466483,0.0
2019-04-25,-0.0,-0.9122928176795579,-0.0,1.0,-3.7351519337016574,-2.9851519337016574,0.0
2019-04-26,-0.0,-0.9009515570934257,-0.0,1.0,-3.774740484429066,-2.974740484429066,0.0
2019-04-29,-0.0,-0.8797889820980714,-0.0,1.0,-3.7702153420392635,-2.9982703450661594,0.0
2019-04-30,-0.0,-0.9013977128335451,-0.0,1.0,-3.6875900042354934,-2.881999152901313,0.0
2019-05-01,-0.0,-0.8741246941702522,-0.0,1.0,-3.7122247532270314,-2.8502488821395424,0.0
2019-05-02,-0.0,-0.8809383671067015,-0.0,1.0,-3.6599680484318506,-2.8674009921802743,0.0
2019-05-03,-0.0,-0.886526014961755,-0.0,1.0,-3.654366647053879,-2.8645877111876943,0.0
2019-05-06,-0.0,-0.8101743211532015,-0.0,1.0,-3.6732316459939662,-2.897418706000671,0.0
2019-05-07,-0.0,-0.8521967324134427,-0.0,1.0,-3.694743079658004,-2.918310336070431,0.0
2019-05-08,-0.0,-0.8591949223317187,-0.05595456823116753,1.0,-3.567813596124937,-2.8684650075162854,0.0
2019-05-09,-0.0,-0.8547676448582592,-0.07207581677612437,1.0,-3.5536619835397794,-2.8327375509186137,0.0
2019-05-10,-0.0,-0.8497220147705584,-0.07551240560949299,1.0,-3.5531491162559123,-2.819683013857771,0.0
2019-05-13,-0.0,-0.8519133394206027,-0.0637503112808168,1.0,-3.5562380675686898,-2.8289200630862457,0.0
2019-05-14,-0.0,-0.6760655203324913,-0.2912558063727488,1.0,-3.428815907424008,-2.753239344796675,0.0
2019-05-15,-0.0,-0.6840218365517803,-0.329992666829626,1.0,-3.4426790515766315,-2.6911920475841273,0.0
2019-05-16,-0.0,-0.6860888565185724,-0.35647810957352105,1.0,-3.390305090232257,-2.6597879744274504,0.0
2019-05-17,-0.0,-0.6667479476550435,-0.3731610176379745,1.0,-3.363163456067626,-2.7249451353328458,0.0
2019-05-20,-0.0,-0.6271021203997075,-0.4070192542042408,1.0,-3.3591680883906085,-2.730928588837436,0.0
2019-05-21,-0.0,-0.6314466428803114,-0.41290950373013297,1.0,-3.340658449562115,-2.723970158936101,0.0
2019-05-22,-0.0,-0.6023297201100146,-0.44038181524025244,1.0,-3.334816372755218,-2.7117780294450737,0.0
2019-05-23,-0.0,-0.5827146546158811,-0.4619109102646869,1.0,-3.3446578437701744,-2.6804389928986443,0.0
2019-05-24,-0.0,-0.4961776776374024,-0.5147662348112979,1.0,-3.3333869799629836,-2.7027440251066226,0.0
2019-05-28,-0.0,-0.49822894863951056,-0.5109483175012075,1.0,-3.335855739816455,-2.7052809531476414,0.0
2019-05-29,-0.0,-0.48515643754501087,-0.5048411618788509,1.0,-3.3235976634392252,-2.688325198047531,0.0
2019-05-30,-0.0,-0.4776012137666693,-0.49205461950011975,1.0,-3.3176555138545076,-2.6980755410045516,0.0
2019-05-31,-0.0,-0.48953172446859516,-0.48249960044749884,1.0,-3.3162058494486177,-2.702732939108199,0.0
2019-06-03,-0.0,-0.49174734169179496,-0.5524519917473417,1.0,-3.2990001587049678,-2.5920488811299793,0.0
2019-06-04,-0.0,-0.4654407102092581,-0.5636493341788206,1.0,-3.3257767913760308,-2.5715757767913763,0.0
2019-06-05,-0.0,-0.447094945677846,-0.6380097622421667,1.0,-3.380648716737522,-2.406943788379783,0.0
2019-06-06,-0.0,-0.4646456692913386,-0.5872440944881889,1.0,-3.3663779527559057,-2.4556692913385825,0.0
2019-06-07,-0.0,-0.47526780088216763,-0.5977473219911784,1.0,-3.3500315059861374,-2.453371140516698,0.0
2019-06-10,-0.0,-0.48398772523408606,-0.5831300653080493,1.0,-3.3318121016602404,-2.469509796207412,0.0
2019-06-11,-0.0,-0.4770133164235891,-0.6626506024096386,1.0,-3.3302948636651872,-2.4564838300570706,0.0
2019-06-12,-0.0,-0.478601997146933,-0.666270407354573,1.0,-3.3275479473767637,-2.4527658899984153,0.0
2019-06-13,-0.0,-0.5385472193491925,-0.7133423502267484,1.0,-3.3013764022595273,-2.402816453178455,0.0
2019-06-14,-0.0,-0.5106892150606254,-0.7436183790682833,1.0,-3.3361518825781746,-2.3865666879387364,0.0
2019-06-17,-0.0,-0.49960411718131437,-0.741963578780681,1.0,-3.296357878068092,-2.3797307996832937,0.0
2019-06-18,-0.0,-0.48848722986247545,-0.7323379174852652,1.0,-3.277721021611002,-2.3600000000000003,0.0
2019-06-19,-0.0,-0.42081305917438394,-0.8121958876157589,1.0,-3.279861874117093,-2.3351907078951495,0.0
2019-06-20,-0.0,-0.4469325868905995,-0.781198973641241,1.0,-3.2363735323847287,-2.310940051317938,0.0
2019-06-21,-0.0,-0.47262360384284935,-0.774584081855815,1.0,-3.2283839725064434,-2.3349996094665313,0.0
2019-06-24,-0.0,-0.4514738162433365,-0.7837880213232988,1.0,-3.227579178425839,-2.376607086861085,0.0
2019-06-25,-0.0,-0.4339238125097978,-0.7927574854992945,1.0,-3.2338924596331715,-2.3777237811569214,0.0
2019-06-26,-0.0,-0.4135338345864662,-0.7702067669172933,1.0,-3.222979323308271,-2.4253602756892234,0.0
2019-06-27,-0.0,-0.4090623527564001,-0.7957436783414481,1.0,-3.230563844824878,-2.417622114025444,0.0
2019-06-28,-0.0,-0.39388025915229097,-0.8071969401295761,1.0,-3.2066193115291544,-2.3980953867769883,0.0
2019-07-01,-0.0,-0.393696540032365,-0.8045773291207522,1.0,-3.1731525005779457,-2.3345149109963783,0.0
2019-07-02,-0.0,-0.40352226409290165,-0.7963546873798354,1.0,-3.1609628547258324,-2.3296931477351377,0.0
2019-07-03,-0.0,-0.4202352579380334,-0.7838856000615053,1.0,-3.147074652110402,-2.336972399477205,0.0
2019-07-05,-0.0,-0.46206633625619525,-0.7623332062523829,1.0,-3.0957682043461685,-2.3046892870758673,0.0
2019-07-08,-0.0,-0.4592209373097991,-0.7680310407790627,1.0,-3.086731588557517,-2.2940505173463177,0.0
2019-07-09,-0.0,-0.445001900418092,-0.7688331432915241,1.0,-3.086431014823261,-2.3014063093880655,0.0
2019-07-10,-0.0,-0.4433969436630426,-0.7687219645708203,1.0,-3.0889530905496843,-2.3017562533262375,0.0
2019-07-11,-0.0,-0.4344748858447489,-0.7900304414003044,1.0,-3.0927701674277017,-2.293074581430746,0.0
2019-07-12,-0.0,-0.4473664209166224,-0.7844493425552937,1.0,-3.074409059816068,-2.2942920118568066,0.0
2019-07-15,-0.0,-0.48732306735106545,-0.7951469902006533,1.0,-3.111137035308757,-2.38365220096438,0.0
2019-07-16,-0.0,-0.454112689246137,-0.7671297018885593,1.0,-3.135867020446387,-2.4468550023411892,0.0
2019-07-17,-0.0,-0.5387187476251994,-0.7018770423284443,1.0,-3.0224181168781823,-2.336271753172733,0.0
2019-07-18,-0.0,-0.5373722074971601,-0.7119273002650511,1.0,-3.00431654676259,-2.3191972737599396,0.0
2019-07-19,-0.0,-0.550549119903716,-0.7337896795546863,1.0,-2.9573491800812395,-2.280502482322852,0.0
2019-07-22,-0.0,-0.5338675536740248,-0.7134109464771695,1.0,-2.972709404293922,-2.3396583005745386,0.0
2019-07-23,-0.0,-0.5469609154406301,-0.7168970129291128,1.0,-2.8960469609154402,-2.2706197057512263,0.0
2019-07-24,-0.0,-0.5647487475330195,-0.8320176104448156,1.0,-2.9378320935175344,-2.2561105207226353,0.0
2019-07-25,-0.0,-0.5123175182481752,-0.8632147201946473,1.0,-2.9920924574209247,-2.235781630170316,0.0
2019-07-26,-0.0,-0.46917731450347455,-0.8450272734065605,1.0,-2.946125681835164,-2.211761189568856,0.0
2019-07-29,-0.0,-0.43925233644859807,-0.8471028037383177,1.0,-2.9471401869158873,-2.2430654205607476,0.0
2019-07-30,-0.0,-0.44982904712353206,-0.8481492492938904,1.0,-2.9162330905306972,-2.2185966998662106,0.0
2019-07-31,-0.0,-0.490941490941491,-0.8421443421443422,1.0,-2.891075141075141,-2.200846450846451,0.0
2019-08-01,-0.0,-0.5226349604903626,-0.8467616867291928,1.0,-2.8506757255741824,-2.1649065800162473,0.0
2019-08-02,-0.0,-0.4934575293856731,-0.8861536186885488,1.0,-2.84896872920825,-2.164042285798773,0.0
2019-08-05,-0.0,-0.4825512325512326,-0.8646421146421147,1.0,-2.8953073953073956,-2.1825066825066823,0.0
2019-08-06,-0.0,-0.4814493382512476,-0.8393722427135314,1.0,-2.767917841903522,-2.1434873797642293,0.0
2019-08-07,-0.0,-0.47251722158438575,-0.8069747416762342,1.0,-2.747129735935706,-2.1490384615384612,0.0
2019-08-08,-0.0,-0.4492134671506869,-0.7857498754359741,1.0,-2.729518115168339,-2.1534628799202786,0.0
2019-08-09,-0.0,-0.41523930358779165,-0.7688729118206808,1.0,-2.6921829844223586,-2.1724113625149784,0.0
2019-08-12,-0.0,-0.4087606686887212,-0.7706849121817027,1.0,-2.701982083656627,-2.172250828807223,0.0
2019-08-13,-0.0,-0.3693338033133592,-0.7681353542474445,1.0,-2.7170250264363762,-2.1951357067324637,0.0
2019-08-14,-0.0,-0.3863747639364901,-0.7606490872210953,1.0,-2.679862908302441,-2.167517661047772,0.0
2019-08-15,-0.0,-0.4282215267383317,-0.7887467682677916,1.0,-2.5824601986664852,-2.004150224520343,0.0
2019-08-16,-0.0,-0.4219983664579363,-0.7948543424993193,1.0,-2.5850803158181326,-2.004560304927852,0.0
2019-08-19,-0.0,-0.38198904739368533,-0.8052869988506524,1.0,-2.59110269758637,-1.9824893516327493,0.0
2019-08-20,-0.0,-0.3945330909580556,-0.8038780044435468,1.0,-2.5811620548037433,-1.9530061267084091,0.0
2019-08-21,-0.0,-0.4088610155775845,-0.8199474003641514,1.0,-2.5838559579202913,-1.9308786836603948,0.0
2019-08-22,-0.0,-0.41191919191919196,-0.8104377104377105,1.0,-2.5816161616161617,-1.92996632996633,0.0
2019-08-23,-0.0,-0.40987471372760337,-0.8126094570928195,1.0,-2.5821770173784184,-1.931227266603799,0.0
2019-08-26,-0.0,-0.3608274941608275,-0.8226226226226226,1.0,-2.591925258591925,-1.8979646312979646,0.0
2019-08-27,-0.0,-0.34859881515010316,-0.8174798642082141,1.0,-2.5816414830593093,-1.9086733675031617,0.0
2019-08-28,-0.0,-0.33815143880121995,-0.825885161119215,1.0,-2.579034610794324,-1.8872828537329265,0.0
2019-08-29,-0.0,-0.3559344176628127,-0.8270951727741852,1.0,-2.5256385132928343,-1.8234371938075642,0.0
2019-08-30,-0.0,-0.34204198349255865,-0.8314161304997725,1.0,-2.5198544225645025,-1.8056801195814647,0.0
2019-09-03,-0.0,-0.3477017099018269,-0.8381119563097328,1.0,-2.512060334178532,-1.8036538586567843,0.0
2019-09-04,-0.0,-0.2573637211781954,-0.880047980807677,1.0,-2.612021857923497,-1.9146341463414636,0.0
2019-09-05,-0.0,-0.2918306102034011,-0.8746248749583194,1.0,-2.636545515171724,-1.865888629543181,0.0
2019-09-06,-0.0,-0.2764502854108589,-0.8970529669454401,1.0,-2.652329749103943,-1.8116288331342096,0.0
