Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZLAB
2019-01-14,-0.30752944290062195,-1.6758634378721717,-0.0,-2.0281857880111156,-1.6048034934497817,0.0,1.0
2019-01-15,-0.30053667262969586,-1.668521831312529,-0.0,-2.0257735374014443,-1.6307559795931887,0.0,1.0
2019-01-16,-0.2863027133050016,-1.666492317750899,-0.0,-1.9820202680614578,-1.603269042170644,0.0,1.0
2019-01-17,-0.27813010787839165,-1.6770186335403727,-0.0,-1.9822164105916966,-1.6007191892775416,0.0,1.0
2019-01-18,-0.2849586776859504,-1.6675702479338843,-0.0,-1.9946446280991736,-1.6644628099173553,0.0,1.0
2019-01-22,-0.0,-1.7693527262700766,-0.0,-2.439649824222789,-1.6842214103536224,0.0,1.0
2019-01-23,-0.0,-1.5534883720930233,-0.0,-2.37468438538206,-1.716345514950166,0.0,1.0
2019-01-24,-0.0,-1.5547513115080682,-0.0,-2.3690152068530446,-1.7167806627266085,0.0,1.0
2019-01-25,-0.0,-1.469228646336415,-0.0,-2.6962881192217467,-1.7338898854698492,0.0,1.0
2019-01-28,-0.0,-1.4290748289919162,-0.0,-2.748566295861259,-1.7317764112485317,0.0,1.0
2019-01-29,-0.0,-1.4149513212795548,-0.0,-2.7605006954102915,-1.7787204450625869,0.0,1.0
2019-01-30,-0.0,-1.4109951287404314,-0.0,-2.761447459986082,-1.78643006263048,0.0,1.0
2019-01-31,-0.0,-1.4076981866184952,-0.0,-2.694434794691864,-1.8456888765372055,0.0,1.0
2019-02-01,-0.0,-1.3988347090240687,-0.0,-2.7093708815981135,-1.8280502184920582,0.0,1.0
2019-02-04,-0.0,-1.4053623389219898,-0.0,-2.7027158098933075,-1.820008313703755,0.0,1.0
2019-02-05,-0.0,-1.3801972005791905,-0.0,-2.6654485278907813,-1.849479418051438,0.0,1.0
2019-02-06,-0.0,-1.3745860927152316,-0.0,-2.66783940397351,-1.8560292494481236,0.0,1.0
2019-02-07,-0.0,-1.4100766228133585,-0.0,-2.73680786468122,-2.081610524793986,0.0,1.0
2019-02-08,-0.0,-1.3920803526266348,-0.0,-2.753739432039887,-2.0801358479658933,0.0,1.0
2019-02-11,-0.0,-1.3605619523499168,-0.0,-2.766239409081034,-2.114852632341227,0.0,1.0
2019-02-12,-0.0,-1.3507077558242406,-0.0,-2.853361840165143,-2.1683869065172514,0.0,1.0
2019-02-13,-0.0,-1.385505750516072,-0.0,-2.8397965202005304,-2.1472279563550574,0.0,1.0
2019-02-14,-0.0,-1.3585666293393055,-0.0,-2.9298245614035086,-2.1770810003732732,0.0,1.0
2019-02-15,-0.0,-1.4133502575972525,-0.0,-2.9015903830359147,-2.1516463824385874,0.0,1.0
2019-02-19,-0.0,-1.3743108329608107,-0.0,-2.9303382506332882,-2.1458053941290416,0.0,1.0
2019-02-20,-0.0,-1.3903220996122876,-0.0,-2.921637339695795,-2.144050104384134,0.0,1.0
2019-02-21,-0.0,-1.403579418344519,-0.0,-2.9218493661446683,-2.1316927665920957,0.0,1.0
2019-02-22,-0.0,-1.400357861775889,-0.0,-2.931857153507791,-2.123164094535152,0.0,1.0
2019-02-25,-0.0,-1.3881692250093598,-0.0,-2.9580681392736805,-2.14166978659678,0.0,1.0
2019-02-26,-0.0,-1.3887473778843273,-0.0,-2.956697632604136,-2.1463140545400066,0.0,1.0
2019-02-27,-0.0,-1.3852495877679507,-0.0,-2.964173287363214,-2.1457052915604855,0.0,1.0
2019-02-28,-0.0,-1.3892341094557161,-0.0,-2.960020962791046,-2.1374560155723588,0.0,1.0
2019-03-01,-0.0,-1.3944926668662077,-0.0,-2.9594432804549538,-2.1288536366357373,0.0,1.0
2019-03-04,-0.0,-1.391727129927444,-0.0,-2.9538484553818534,-2.1344154387014735,0.0,1.0
2019-03-05,-0.0,-1.3736214269637634,-0.0,-2.980793757971341,-2.1479480831270163,0.0,1.0
2019-03-06,-0.0,-1.369064586302603,-0.0,-2.9882979521416244,-2.1439501912834746,0.0,1.0
2019-03-07,-0.0,-1.2951968973747017,-0.0,-3.0325178997613365,-2.130519093078759,0.0,1.0
2019-03-08,-0.0,-1.2835126268406196,-0.0,-3.1627374685282676,-2.1832608529793243,0.0,1.0
2019-03-11,-0.0,-1.277310924369748,-0.0,-3.1617454321178013,-2.2705265592475525,0.0,1.0
2019-03-12,-0.0,-1.1505359639583659,-0.0,-3.212521360882399,-2.4045362746621097,0.0,1.0
2019-03-13,-0.0,-1.1950515142054323,-0.0,-3.215657196378395,-2.394473930689978,0.0,1.0
2019-03-14,-0.0,-1.197037037037037,-0.0,-3.2119298245614036,-2.3882261208577,0.0,1.0
2019-03-15,-0.0,-1.1817683022417307,-0.0,-3.230757171970528,-2.425615300203794,0.0,1.0
2019-03-18,-0.0,-1.2309031900577851,-0.0,-3.2361276023114067,-2.448745349481517,0.0,1.0
2019-03-19,-0.0,-1.237378140603947,-0.0,-3.2135214393278906,-2.4749147974954426,0.0,1.0
2019-03-20,-0.0,-1.2413930190029419,-0.0,-3.219766239961835,-2.4897829371074183,0.0,1.0
2019-03-21,-0.0,-1.2384815310703317,-0.0,-3.241238087737261,-2.3961565724186817,0.0,1.0
2019-03-22,-0.0,-1.2279114074779711,-0.0,-3.332063189648329,-2.3783440501706754,0.0,1.0
2019-03-25,-0.0,-1.0319513715710724,-0.0,-3.3880922693266835,-2.372973815461347,0.0,1.0
2019-03-26,-0.0,-1.0417877621553686,-0.0,-3.382373733406645,-2.430681014845652,0.0,1.0
2019-03-27,-0.0,-1.034358047016275,-0.0,-3.40191838981052,-2.425898262442016,0.0,1.0
2019-03-28,-0.0,-1.034319526627219,-0.0,-3.401025641025641,-2.4542011834319526,0.0,1.0
2019-03-29,-0.0,-1.0140666982772244,-0.0,-3.4137031768610715,-2.4748696064485536,0.0,1.0
2019-04-01,-0.0,-1.0106290156262394,-0.0,-3.416752597763148,-2.504719600222099,0.0,1.0
2019-04-02,-0.0,-1.0350752739024196,-0.0,-3.4300465042957353,-2.4169622448175296,0.0,1.0
2019-04-03,-0.0,-1.0375845258688474,-0.0,-3.4138229281333548,-2.411464066677151,0.0,1.0
2019-04-04,-0.0,-1.033459297748386,-0.0,-3.414580381042356,-2.4247362620059834,0.0,1.0
2019-04-05,-0.0,-1.0164761529365394,-0.0,-3.424122979897517,-2.4428064643279463,0.0,1.0
2019-04-08,-0.0,-1.0014959452011651,-0.0,-3.4273679237855283,-2.444453192661995,0.0,1.0
2019-04-09,-0.0,-0.9917559133985671,-0.0,-3.3112720548578474,-2.401725864858618,0.0,1.0
2019-04-10,-0.0,-0.9732513451191392,-0.0,-3.3325134511913914,-2.3806302843966183,0.0,1.0
2019-04-11,-0.0,-0.9522126613398894,-0.007145052243392748,-3.368315918869084,-2.355178242163491,0.0,1.0
2019-04-12,-0.0,-0.9558254269449714,-0.025654648956356736,-3.2959392789373814,-2.3127134724857688,0.0,1.0
2019-04-15,-0.0,-0.9592378928191894,-0.03453772582359193,-3.276225899499013,-2.320707454076211,0.0,1.0
2019-04-16,-0.0,-0.9621309858086059,-0.040525157471351596,-3.269712377627685,-2.316688168778933,0.0,1.0
2019-04-17,-0.0,-0.9542957424080573,-0.07904776438272546,-3.311536700747749,-2.2851365786662594,0.0,1.0
2019-04-18,-0.0,-0.9779597459248487,-0.08196219484196832,-3.3094053723119305,-2.2835386852376214,0.0,1.0
2019-04-22,-0.0,-0.9765229400030688,-0.06429338652754335,-3.330596900414301,-2.3008286021175386,0.0,1.0
2019-04-23,-0.0,-0.983507210800859,-0.0710340595274624,-3.3293188094507515,-2.287204664007364,0.0,1.0
2019-04-24,-0.0,-0.9578552852990669,-0.08008260670032125,-3.3166590178981186,-2.294171638366223,0.0,1.0
2019-04-25,-0.0,-0.9416243654822335,-0.07521919704660822,-3.348869404706968,-2.3253345639132443,0.0,1.0
2019-04-26,-0.0,-0.8900798175598632,-0.06704675028506271,-3.329228430254656,-2.3152413530976816,0.0,1.0
2019-04-29,-0.0,-0.8702272727272727,-0.07007575757575757,-3.308863636363636,-2.326515151515151,0.0,1.0
2019-04-30,-0.0,-0.8743483188515301,-0.08749527767283717,-3.300793350963355,-2.293086513033623,0.0,1.0
2019-05-01,-0.0,-0.8627968337730871,-0.07847719562759142,-3.341123256690539,-2.2562382208820204,0.0,1.0
2019-05-02,-0.0,-0.8638727670159041,-0.06926961634129795,-3.3322529584683798,-2.2721037159870354,0.0,1.0
2019-05-03,-0.0,-0.8691426849480187,-0.0631309326502938,-3.3304957058912157,-2.2706795238812716,0.0,1.0
2019-05-06,-0.0,-0.8228237234760442,-0.08540151458348956,-3.3254105121091704,-2.264302316862863,0.0,1.0
2019-05-07,-0.0,-0.8585062869262233,-0.10907438266929254,-3.327753370701409,-2.2793516133919103,0.0,1.0
2019-05-08,-0.0,-0.8547506914853853,-0.17896389324960754,-3.2001943634596697,-2.2415339762278537,0.0,1.0
2019-05-09,-0.0,-0.8443287467460023,-0.18200074377091857,-3.1807363332093717,-2.2306433618445523,0.0,1.0
2019-05-10,-0.0,-0.8379341050756902,-0.18848322944493914,-3.1825467497773823,-2.2116355001484123,0.0,1.0
2019-05-13,-0.0,-0.7979422692197771,-0.19634181194627037,-3.0290082880823093,-2.1215347242069162,0.0,1.0
2019-05-14,-0.0,-0.6134913400182316,-0.3987097678984644,-2.9301591753733964,-2.069840824626604,0.0,1.0
2019-05-15,-0.0,-0.6263384786538728,-0.42469753858990406,-2.912529550827423,-1.9895702962035877,0.0,1.0
2019-05-16,-0.0,-0.6281365121290055,-0.4271912142906791,-2.9057482449433514,-1.9896434280948079,0.0,1.0
2019-05-17,-0.0,-0.6110876600534685,-0.4380188546503448,-2.8906711692697344,-2.095609962009287,0.0,1.0
2019-05-20,-0.0,-0.5768770670607276,-0.4639363873056084,-2.8931109703750617,-2.1028780522130743,0.0,1.0
2019-05-21,-0.0,-0.5942944402026793,-0.48622197542861106,-2.8025265495939475,-2.0580273478170334,0.0,1.0
2019-05-22,-0.0,-0.5857634112792297,-0.4927785419532325,-2.772283356258597,-2.026753782668501,0.0,1.0
2019-05-23,-0.0,-0.5845689181768259,-0.5150329489291597,-2.7651702361339923,-1.9995881383855025,0.0,1.0
2019-05-24,-0.0,-0.5406584418240066,-0.5362279326562607,-2.750596414695658,-1.9887533228818755,0.0,1.0
2019-05-28,-0.0,-0.5175169022741242,-0.5431947005395069,-2.765348630745066,-2.0031414327665096,0.0,1.0
2019-05-29,-0.0,-0.5409087812521288,-0.5501737175556918,-2.7667416036514747,-1.9545609373935553,0.0,1.0
2019-05-30,-0.0,-0.5373571039738704,-0.5426646706586826,-2.7668072945019055,-1.9577436037016875,0.0,1.0
2019-05-31,-0.0,-0.5407593903102885,-0.5442297223734349,-2.7661268372346215,-1.9534567229178006,0.0,1.0
2019-06-03,-0.0,-0.54685702686244,-0.5975370458082414,-2.756817105352189,-1.865214155220245,0.0,1.0
2019-06-04,-0.0,-0.5536842105263159,-0.5783361629881155,-2.7479796264855687,-1.9111714770797963,0.0,1.0
2019-06-05,-0.0,-0.5473089700996678,-0.6100996677740864,-2.713089700996678,-1.7740863787375416,0.0,1.0
2019-06-06,-0.0,-0.5523841059602649,-0.5456291390728477,-2.6936423841059605,-1.8308609271523177,0.0,1.0
2019-06-07,-0.0,-0.5784735553054875,-0.5481564837492553,-2.669159992056662,-1.823657906930562,0.0,1.0
2019-06-10,-0.0,-0.584226544925235,-0.5284504432976048,-2.6632923117639273,-1.8404790260685455,0.0,1.0
2019-06-11,-0.0,-0.583433133732535,-0.5659347970725216,-2.6612774451097807,-1.8427145708582835,0.0,1.0
2019-06-12,-0.0,-0.5635491606714628,-0.5500932587263523,-2.6754596322941646,-1.8721689315214496,0.0,1.0
2019-06-13,-0.0,-0.5830113257828115,-0.5695536309127248,-2.6574283810792805,-1.8522318454363755,0.0,1.0
2019-06-14,-0.0,-0.5821054736982465,-0.5759050603373558,-2.660844056270418,-1.8482565504366957,0.0,1.0
2019-06-17,-0.0,-0.570924112199347,-0.5778532880271837,-2.664601239256446,-1.8493570524352054,0.0,1.0
2019-06-18,-0.0,-0.5820945270315312,-0.5759616025598293,-2.664022398506766,-1.8440770615292312,0.0,1.0
2019-06-19,-0.0,-0.5721594684385383,-0.598405315614618,-2.658936877076412,-1.8150166112956811,0.0,1.0
2019-06-20,-0.0,-0.5867048176736758,-0.5823130157040192,-2.664492946499867,-1.8208011711471919,0.0,1.0
2019-06-21,-0.0,-0.5925114519020116,-0.5837482573192592,-2.653389099117042,-1.8091349664741418,0.0,1.0
2019-06-24,-0.0,-0.5626165734079402,-0.588529176658673,-2.655808686384226,-1.8544497735145218,0.0,1.0
2019-06-25,-0.0,-0.5542032455440277,-0.595903165735568,-2.6514365522745416,-1.8491620111731846,0.0,1.0
2019-06-26,-0.0,-0.5550657850798103,-0.5686235223402123,-2.622320176317371,-1.9327456087624388,0.0,1.0
2019-06-27,-0.0,-0.53125,-0.605410447761194,-2.6070762260127935,-1.9193763326226012,0.0,1.0
2019-06-28,-0.0,-0.5225759190197123,-0.6066196057538626,-2.61154768247203,-1.918819925412893,0.0,1.0
2019-07-01,-0.0,-0.49535148150625374,-0.6265801618620828,-2.6663768309812053,-1.9002073439903686,0.0,1.0
2019-07-02,-0.0,-0.49381146718405033,-0.6236033986753196,-2.673379273432796,-1.899578510737941,0.0,1.0
2019-07-03,-0.0,-0.49638699317543156,-0.621704803960926,-2.6720192693697307,-1.9007761273919443,0.0,1.0
2019-07-05,-0.0,-0.480361324857812,-0.6214787554366009,-2.6750083640013385,-1.9143526262964203,0.0,1.0
2019-07-08,-0.0,-0.4819647995717058,-0.6192866224988288,-2.674697182627317,-1.9162149501438799,0.0,1.0
2019-07-09,-0.0,-0.47330437687938526,-0.6186435015035081,-2.674173070497828,-1.916070831941196,0.0,1.0
2019-07-10,-0.0,-0.4360857085641813,-0.6100393832187437,-2.704759361858354,-1.924237367331954,0.0,1.0
2019-07-11,-0.0,-0.4186742978836683,-0.6394915479834952,-2.697191534673233,-1.899773725542393,0.0,1.0
2019-07-12,-0.0,-0.4495455450142639,-0.6291381941219398,-2.661049558813773,-1.894579712067936,0.0,1.0
2019-07-15,-0.0,-0.4655789892558695,-0.6468364504576204,-2.652142193924924,-1.8675553786974401,0.0,1.0
2019-07-16,-0.0,-0.4642408203771088,-0.6266622560370493,-2.6431359576579556,-1.8819715514389677,0.0,1.0
2019-07-17,-0.0,-0.46769393558627076,-0.6256199986773361,-2.6391111698961707,-1.880960253951458,0.0,1.0
2019-07-18,-0.0,-0.46743295019157094,-0.633769322235434,-2.6360153256704986,-1.8686087990487517,0.0,1.0
2019-07-19,-0.0,-0.475060947486328,-0.6484153653554722,-2.61303287869803,-1.8523423601502274,0.0,1.0
2019-07-22,-0.0,-0.40896066684032295,-0.6154597551445689,-2.590974212034384,-1.8967178952852306,0.0,1.0
2019-07-23,-0.0,-0.38708852668584215,-0.6060722275487376,-2.530904442313838,-1.8677532758069673,0.0,1.0
2019-07-24,-0.0,-0.3850311585908686,-0.644855653058629,-2.501017423375302,-1.827928271652041,0.0,1.0
2019-07-25,-0.0,-0.34652777777777777,-0.6587121212121212,-2.523232323232323,-1.7846590909090907,0.0,1.0
2019-07-26,-0.0,-0.34007434007434006,-0.6618786618786618,-2.5198765198765196,-1.778176778176778,0.0,1.0
2019-07-29,-0.0,-0.3074454024797029,-0.6611492227327082,-2.518220152306627,-1.806847504562905,0.0,1.0
2019-07-30,-0.0,-0.29918627389137703,-0.6691477953699615,-2.5169999369204565,-1.8225572446855485,0.0,1.0
2019-07-31,-0.0,-0.240608228980322,-0.6819575773064146,-2.57967032967033,-1.8867876309736777,0.0,1.0
2019-08-01,-0.0,-0.2560290927650887,-0.6819573816511421,-2.5682659180808987,-1.8737399515120583,0.0,1.0
2019-08-02,-0.0,-0.23331632002041597,-0.7135383437539875,-2.5682021181574584,-1.8649355620773258,0.0,1.0
2019-08-05,-0.0,-0.22781988408381632,-0.6994458951659129,-2.5728934462773068,-1.8687981657219286,0.0,1.0
2019-08-06,-0.0,-0.22734946539110865,-0.6822985055961983,-2.483836678546864,-1.859250922278497,0.0,1.0
2019-08-07,-0.0,-0.23350981002802867,-0.652569293055123,-2.4711927748364997,-1.8713796325132357,0.0,1.0
2019-08-08,-0.0,-0.24373138033763653,-0.6668942403177756,-2.451030287984111,-1.8448982125124131,0.0,1.0
2019-08-09,-0.0,-0.20389249304911958,-0.6428174235403151,-2.4273710225517453,-1.9044794562866854,0.0,1.0
2019-08-12,-0.0,-0.18926745117368,-0.679687018667981,-2.4293635635512287,-1.8627318095003387,0.0,1.0
2019-08-13,-0.0,-0.17574044488140594,-0.6709475236573675,-2.436524517635492,-1.861496866166892,0.0,1.0
2019-08-14,-0.0,-0.17176384751018423,-0.6625524411746823,-2.4168541375326806,-1.828965768833222,0.0,1.0
2019-08-15,-0.0,-0.22860993905297705,-0.7383380215658697,-2.3027426160337554,-1.590658696671355,0.0,1.0
2019-08-16,-0.0,-0.22085208345508733,-0.7396411665010811,-2.2872421249488633,-1.5964584185611594,0.0,1.0
2019-08-19,-0.0,-0.1935652173913044,-0.7561739130434784,-2.2840000000000003,-1.5633623188405796,0.0,1.0
2019-08-20,-0.0,-0.17659441315355293,-0.790521704500199,-2.2081128747795415,-1.5140240086476646,0.0,1.0
2019-08-21,-0.0,-0.18680260549419428,-0.7606910223732654,-2.2119512885868025,-1.5046728971962615,0.0,1.0
2019-08-22,-0.0,-0.16293457432247468,-0.7843963865316179,-2.1281686285245005,-1.399452504790583,0.0,1.0
2019-08-23,-0.0,-0.15334474948903498,-0.7832403469038282,-2.1518532839860796,-1.435507926862951,0.0,1.0
2019-08-26,-0.0,-0.11808881149325207,-0.7856987374836744,-2.1395842403134524,-1.398454505877231,0.0,1.0
2019-08-27,-0.0,-0.11296980230284596,-0.7741147077992613,-2.132033456441451,-1.4121225287855745,0.0,1.0
2019-08-28,-0.0,-0.14622875061891402,-0.7446773394949663,-2.152665456345932,-1.4578863398800683,0.0,1.0
2019-08-29,-0.0,-0.10588300342806592,-0.7749640605993587,-2.193906889306646,-1.4543293154926462,0.0,1.0
2019-08-30,-0.0,-0.06767626338270372,-0.7958617629111886,-2.240528096743773,-1.4431685804626393,0.0,1.0
2019-09-03,-0.0,-0.0825479543186606,-0.817108326865506,-2.2157667147133826,-1.4284288723805298,0.0,1.0
2019-09-04,-0.0,-0.05788423153692615,-0.8299512086937236,-2.216566866267465,-1.4400088711465957,0.0,1.0
