Date,CSTM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.4504828100946961,-1.0837803797173111,-0.0,-1.0598497924149834,-1.0707188505854364,0.0
2018-11-05,1.0,-0.4477549307595468,-1.0904555415675852,-0.0,-1.0598685130787524,-1.0645311698605866,0.0
2018-11-06,1.0,-0.4626426033289695,-1.1064148120441368,-0.0,-1.054095754628764,-1.0523658126051993,0.0
2018-11-07,1.0,-0.46157801252687675,-1.107787230064504,-0.0,-1.052397868561279,-1.0524446106384968,0.0
2018-11-08,1.0,-0.4305909617612978,-1.106882966396292,-0.0,-1.0402780996523755,-1.057242178447277,0.0
2018-11-09,1.0,-0.43434390402678325,-1.1115037663907748,-0.0,-1.0422672742490466,-1.061796707895471,0.0
2018-11-12,1.0,-0.4327783703566294,-1.1020266196725874,-0.0,-1.0437323192505683,-1.0590826879376711,0.0
2018-11-13,1.0,-0.4157547213372119,-1.0995982823105692,-0.0,-1.0444198180726785,-1.0576718843791846,0.0
2018-11-14,1.0,-0.4169360051712993,-1.0986702373256996,-0.0,-1.0445562840520823,-1.0570689814387293,0.0
2018-11-15,1.0,-0.41547899082145656,-1.0986116876527836,-0.0,-1.0456159771228264,-1.0526267238596005,0.0
2018-11-16,1.0,-0.4143218973060096,-1.0935298180980888,-0.0,-1.0437025097858623,-1.0536034998848722,0.0
2018-11-19,1.0,-0.40897341211225996,-1.098781388478582,-0.0,-1.0504062038404727,-1.0577917282127032,0.0
2018-11-20,1.0,-0.38665317573471925,-1.0939152830796117,-0.0,-1.0518787655797268,-1.0667341213264039,0.0
2018-11-21,1.0,-0.37977725403207174,-1.1018993483987245,-0.0,-1.0593373076389851,-1.08027173159573,0.0
2018-11-23,1.0,-0.3791152740424743,-1.117777983863489,-0.0,-1.0578688676620607,-1.0821200037095429,0.0
2018-11-26,1.0,-0.3792207792207792,-1.1171150278293136,-0.0,-1.0588589981447123,-1.0830705009276438,0.0
2018-11-27,1.0,-0.3761586948461253,-1.1174916573971079,-0.0,-1.0584909158324063,-1.0825917686318132,0.0
2018-11-28,1.0,-0.37349677299531037,-1.1353020383526025,-0.0,-1.0539072294191392,-1.0804661744904118,0.0
2018-11-29,1.0,-0.38039836187639614,-1.1377513030528668,-0.0,-1.0551005212211468,-1.0805565897244975,0.0
2018-11-30,1.0,-0.3811097663159855,-1.1391397449027092,-0.0,-1.0580951494274276,-1.0767153896285262,0.0
2018-12-03,1.0,-0.37606598629945476,-1.1439955263525794,-0.0,-1.0613728505522158,-1.078568432825388,0.0
2018-12-04,1.0,-0.3814191248886179,-1.148056089668433,-0.0,-1.0733480279510388,-1.0869483656145946,0.0
2018-12-06,1.0,-0.37244126940513805,-1.0727664056418005,-0.0,-1.0771626139121675,-1.0570133260063195,0.0
2018-12-07,1.0,-0.36065046625935965,-1.079011438283798,-0.0,-1.0838348109697278,-1.0701456199182324,0.0
2018-12-10,1.0,-0.3225703615994171,-1.0889880681300665,-0.0,-1.0904909372438292,-1.0520539211221422,0.0
2018-12-11,1.0,-0.31936409602332255,-1.090511547396711,-0.0,-1.0894638545984603,-1.055892133193641,0.0
2018-12-12,1.0,-0.3250970541219456,-1.0928522493720028,-0.0,-1.095912308746289,-1.0533455126741265,0.0
2018-12-13,1.0,-0.32601737540009146,-1.0960219478737996,-0.0,-1.0950617283950617,-1.0554183813443072,0.0
2018-12-14,1.0,-0.3325867349270924,-1.0780271518032638,-0.0,-1.1050875348539562,-1.0553092288705033,0.0
2018-12-17,1.0,-0.3415476738830032,-1.0871948410870567,-0.0,-1.1272685398433901,-1.050207277752188,0.0
2018-12-18,1.0,-0.3134913316119513,-1.0775544079675397,-0.0,-1.1425212098856512,-1.0773238657322022,0.0
2018-12-19,1.0,-0.3165951952782773,-1.076727993728962,-0.0,-1.1410061327062295,-1.0766818831558076,0.0
2018-12-20,1.0,-0.3183327185540391,-1.0762633714496497,-0.0,-1.1400313537440059,-1.0762172630025821,0.0
2018-12-21,1.0,-0.3124168005508377,-1.0758778976359882,-0.0,-1.1422538443883408,-1.0597658939637364,0.0
2018-12-24,1.0,-0.29633689595322915,-1.0601534667032064,-0.0,-1.1387138028683659,-1.0722572394263268,0.0
2018-12-26,1.0,-0.2955225233390737,-1.0664370524789268,-0.0,-1.113251155624037,-1.0566482371068613,0.0
2018-12-27,1.0,-0.233615361010039,-1.0299855332953398,-0.0,-1.040243742054272,-1.080049099118846,0.0
2018-12-28,1.0,-0.22807940055212306,-1.0362385522106832,-0.0,-1.0402261075325359,-1.0773848648174926,0.0
2018-12-31,1.0,-0.22669296515450363,-1.0393162393162394,-0.0,-1.0401490247644094,-1.0768792461100154,0.0
2019-01-02,1.0,-0.22455325858444292,-1.0388051857042748,-0.0,-1.0388051857042748,-1.0776541695865451,0.0
2019-01-03,1.0,-0.22434409355700582,-1.0389382856642284,-0.0,-1.0383688844115457,-1.0784021724847794,0.0
2019-01-04,1.0,-0.20082878953107958,-1.045452562704471,-0.0,-1.0310577971646673,-1.0847546346782988,0.0
2019-01-07,1.0,-0.1880783301054444,-1.0219496449322143,-0.0,-1.0254357650096837,-1.0683882074456639,0.0
2019-01-08,1.0,-0.18661379993966298,-1.028142912554411,-0.0,-1.024221005904409,-1.0708098090764124,0.0
2019-01-09,1.0,-0.1817516362383741,-1.0120564932828109,-0.0,-1.0275146400275577,-1.084567688598002,0.0
2019-01-10,1.0,-0.1785266796284295,-1.0211276733635775,-0.0,-1.029250378051415,-1.0916828688701665,0.0
2019-01-11,1.0,-0.17974266776415543,-0.9962309925053069,-0.0,-1.039422951955985,-1.1168392323354848,0.0
2019-01-14,1.0,-0.19132431963945226,-0.9970098803952159,-0.0,-1.0406049575316347,-1.1045675160339747,0.0
2019-01-15,1.0,-0.18717993229754362,-0.9939675375401441,-0.0,-1.0394497005468275,-1.1193038798715387,0.0
2019-01-16,1.0,-0.1819128623502864,-0.999218885610137,-0.0,-1.0362784238847422,-1.1221142162818953,0.0
2019-01-17,1.0,-0.2038175762234179,-0.9590912972926808,-0.0,-1.0032026646169614,-1.104107951148689,0.0
2019-01-18,1.0,-0.21327399546407635,-0.9555821815225298,-0.0,-1.0017544610381275,-1.1085198339680773,0.0
2019-01-22,1.0,-0.0,-1.0002630079340726,-0.0,-1.1876999956165346,-1.195546398983036,0.0
2019-01-23,1.0,-0.0,-0.9605130232353846,-0.0,-1.2008608951552684,-1.2309922255896693,0.0
2019-01-24,1.0,-0.0,-0.9580496376015813,-0.0,-1.2055787392927741,-1.229035800571052,0.0
2019-01-25,1.0,-0.0,-0.8844088427459054,-0.0,-1.3109728810525374,-1.279692114919896,0.0
2019-01-28,1.0,-0.0,-0.8506702412868632,-0.0,-1.3494638069705094,-1.2681411974977659,0.0
2019-01-29,1.0,-0.0,-0.8423927643950927,-0.0,-1.356765469687472,-1.2783200501477565,0.0
2019-01-30,1.0,-0.0,-0.837874110857603,-0.0,-1.3501543416991009,-1.2856439851474075,0.0
2019-01-31,1.0,-0.0,-0.8443718975001118,-0.0,-1.3085282411341175,-1.3191270515629892,0.0
2019-02-01,1.0,-0.0,-0.8422395273899033,-0.0,-1.3211600429645542,-1.3120748299319727,0.0
2019-02-04,1.0,-0.0,-0.8398215733982157,-0.0,-1.3177885915112193,-1.34811210237001,0.0
2019-02-05,1.0,-0.0,-0.8457374830852503,-0.0,-1.316102841677943,-1.3487595850248082,0.0
2019-02-06,1.0,-0.0,-0.8581008100810081,-0.0,-1.3092709270927092,-1.3330783078307828,0.0
2019-02-07,1.0,-0.0,-0.8702473813238244,-0.0,-1.2882549587697794,-1.298818809895253,0.0
2019-02-08,1.0,-0.0,-0.8678840916194133,-0.0,-1.3062910211188998,-1.290708577041568,0.0
2019-02-11,1.0,-0.0,-0.8158466793842332,-0.0,-1.304201233308194,-1.3162681336231756,0.0
2019-02-12,1.0,-0.0,-0.8146192082371738,-0.0,-1.307695721640334,-1.3158175039943194,0.0
2019-02-13,1.0,-0.0,-0.8216422209420835,-0.0,-1.3038507555279832,-1.3057561926707137,0.0
2019-02-14,1.0,-0.0,-0.7746516375255169,-0.0,-1.346676133842194,-1.3164107570781929,0.0
2019-02-15,1.0,-0.0,-0.7851169824748688,-0.0,-1.3466328618450316,-1.316297482430389,0.0
2019-02-19,1.0,-0.0,-0.7834619330092325,-0.0,-1.3560055305294145,-1.3206369029035279,0.0
2019-02-20,1.0,-0.0,-0.7708546742083463,-0.0,-1.3636930476996392,-1.319200106889948,0.0
2019-02-21,1.0,-0.0,-0.788447782546495,-0.0,-1.364046852646638,-1.3181777539341917,0.0
2019-02-22,1.0,-0.0,-0.7827738792294283,-0.0,-1.3747821034282395,-1.3120725874938541,0.0
2019-02-25,1.0,-0.0,-0.7681400044873233,-0.0,-1.3921920574377387,-1.3269912497195422,0.0
2019-02-26,1.0,-0.0,-0.7707529390648838,-0.0,-1.3826168895270574,-1.333752131382931,0.0
2019-02-27,1.0,-0.0,-0.753002563987225,-0.0,-1.4079438621744411,-1.3372317934415905,0.0
2019-02-28,1.0,-0.0,-0.7538669064748202,-0.0,-1.4070143884892086,-1.3355215827338132,0.0
2019-03-01,1.0,-0.0,-0.7583104673653907,-0.0,-1.3990823624668254,-1.340875354235077,0.0
2019-03-04,1.0,-0.0,-0.744869088786096,-0.0,-1.4037813805182557,-1.3423002649660933,0.0
2019-03-05,1.0,-0.0,-0.7284056145402196,-0.0,-1.426938995861076,-1.343485693719633,0.0
2019-03-06,1.0,-0.0,-0.7282545110921118,-0.0,-1.4261350852720154,-1.345497907573235,0.0
2019-03-07,1.0,-0.0,-0.7063820224719102,-0.0,-1.438247191011236,-1.3497528089887638,0.0
2019-03-08,1.0,-0.0,-0.6929194691874204,-0.0,-1.4839574622795855,-1.3677513179421923,0.0
2019-03-11,1.0,-0.0,-0.6941412849901822,-0.0,-1.49025069637883,-1.3820265765560071,0.0
2019-03-12,1.0,-0.0,-0.6356307011886114,-0.0,-1.515203169630517,-1.4562332995485119,0.0
2019-03-13,1.0,-0.0,-0.650479588526945,-0.0,-1.5298642324266716,-1.4533154163384456,0.0
2019-03-14,1.0,-0.0,-0.6558558558558558,-0.0,-1.5130515130515132,-1.451097251097251,0.0
2019-03-15,1.0,-0.0,-0.6582418596070474,-0.0,-1.5101005442302369,-1.4437782492389999,0.0
2019-03-18,1.0,-0.0,-0.6767113095238095,-0.0,-1.5168805803571428,-1.4567057291666665,0.0
2019-03-19,1.0,-0.0,-0.6758205893323387,-0.0,-1.5136609474076836,-1.4729578515479298,0.0
2019-03-20,1.0,-0.0,-0.6741903827281649,-0.0,-1.5106313379129865,-1.4883405766624607,0.0
2019-03-21,1.0,-0.0,-0.6661865824196246,-0.0,-1.5078981601932728,-1.471891841665118,0.0
2019-03-22,1.0,-0.0,-0.6547346805432399,-0.0,-1.5641947076118916,-1.4480795258318944,0.0
2019-03-25,1.0,-0.0,-0.5949460822881473,-0.0,-1.5842088212153467,-1.448974869255334,0.0
2019-03-26,1.0,-0.0,-0.5973578937575589,-0.0,-1.5806586659224113,-1.4735324216206158,0.0
2019-03-27,1.0,-0.0,-0.5742551210428306,-0.0,-1.6052141527001862,-1.4760242085661082,0.0
2019-03-28,1.0,-0.0,-0.5684097588281942,-0.0,-1.6068479731305685,-1.4896207491719924,0.0
2019-03-29,1.0,-0.0,-0.5580700853903224,-0.0,-1.6077644533619522,-1.5003032989594511,0.0
2019-04-01,1.0,-0.0,-0.5693958479122929,-0.0,-1.6018194541637507,-1.4940517844646604,0.0
2019-04-02,1.0,-0.0,-0.5701523415459846,-0.0,-1.6149144254278727,-1.5168798194470565,0.0
2019-04-03,1.0,-0.0,-0.5725032913296971,-0.0,-1.606733120180553,-1.5226631559149897,0.0
2019-04-04,1.0,-0.0,-0.5777935270493739,-0.0,-1.5884242853768011,-1.5585636664304274,0.0
2019-04-05,1.0,-0.0,-0.578422569821842,-0.0,-1.5895279051084543,-1.5577713718633335,0.0
2019-04-08,1.0,-0.0,-0.5689590024560741,-0.0,-1.5933308142830152,-1.560929529567353,0.0
2019-04-09,1.0,-0.0,-0.5597198561423433,-0.0,-1.6157013060760932,-1.5567385954949837,0.0
2019-04-10,1.0,-0.0,-0.5681689074039008,-0.0,-1.6126680552925583,-1.5531149403522058,0.0
2019-04-11,1.0,-0.0,-0.577775685979197,-0.0,-1.5678919376853202,-1.5608791829434743,0.0
2019-04-12,1.0,-0.0,-0.5767873111498094,-0.0,-1.5681743304937168,-1.5615380994963997,0.0
2019-04-15,1.0,-0.0,-0.5793785310734463,-0.0,-1.5611581920903954,-1.5675612052730699,0.0
2019-04-16,1.0,-0.0,-0.5850763143018655,-0.0,-1.5687770868664028,-1.556905973242887,0.0
2019-04-17,1.0,-0.0,-0.5678301886792453,-0.0,-1.5754245283018868,-1.573679245283019,0.0
2019-04-18,1.0,-0.0,-0.5304116613646076,-0.0,-1.5800294382982765,-1.6376240444423342,0.0
2019-04-22,1.0,-0.0,-0.5434181679534839,-0.0,-1.5837384424745018,-1.6388332856734342,0.0
2019-04-23,1.0,-0.0,-0.5350178784266985,-0.0,-1.5953277711561382,-1.6372348033373063,0.0
2019-04-24,1.0,-0.0,-0.511651179413867,-0.0,-1.5915654038598999,-1.6621396235406243,0.0
2019-04-25,1.0,-0.0,-0.5566597520382074,-0.0,-1.633219161561098,-1.6342804766269479,0.0
2019-04-26,1.0,-0.0,-0.545713733449309,-0.0,-1.6353049193002802,-1.651299893688992,0.0
2019-04-29,1.0,-0.0,-0.5407847685319416,-0.0,-1.6350633033729582,-1.6564221513482167,0.0
2019-04-30,1.0,-0.0,-0.5260376260667183,-0.0,-1.6601532195500388,-1.6625775795190068,0.0
2019-05-01,1.0,-0.0,-0.5055566293003478,-0.0,-1.6957866254348666,-1.6305083107846927,0.0
2019-05-02,1.0,-0.0,-0.5002655593645888,-0.0,-1.6985659794312202,-1.6295205446381151,0.0
2019-05-03,1.0,-0.0,-0.48333092102089065,-0.0,-1.7092681044048823,-1.6320258599893858,0.0
2019-05-06,1.0,-0.0,-0.49039860343322667,-0.0,-1.7056541557559888,-1.6530889341479973,0.0
2019-05-07,1.0,-0.0,-0.4952205347178417,-0.0,-1.7031394051142703,-1.653937600077636,0.0
2019-05-08,1.0,-0.0,-0.5008683905827865,-0.0,-1.6757043612504825,-1.6478193747587804,0.0
2019-05-09,1.0,-0.0,-0.49946941925525756,-0.0,-1.686619718309859,-1.63737217827513,0.0
2019-05-10,1.0,-0.0,-0.5036397820951646,-0.0,-1.686544858506484,-1.630767005736875,0.0
2019-05-13,1.0,-0.0,-0.4990590165516576,-0.0,-1.6924190512956618,-1.6341263330598852,0.0
2019-05-14,1.0,-0.0,-0.4506981637337414,-0.0,-1.7045715378729915,-1.6266736801836266,0.0
2019-05-15,1.0,-0.0,-0.4580302450229709,-0.0,-1.7236313169984685,-1.603895482388974,0.0
2019-05-16,1.0,-0.0,-0.46535885167464114,-0.0,-1.7161722488038278,-1.6031578947368423,0.0
2019-05-17,1.0,-0.0,-0.44744284139385515,-0.010688779178449887,-1.7153812970330247,-1.6196616018789243,0.0
2019-05-20,1.0,-0.0,-0.433778799635963,-0.023135507975283805,-1.710973798917469,-1.6220721368012645,0.0
2019-05-21,1.0,-0.0,-0.42900894865291667,-0.027946595205053357,-1.7069914341771548,-1.6214767670000478,0.0
2019-05-22,1.0,-0.0,-0.421324408319388,-0.03590724360506813,-1.7064786038728186,-1.6175472149175232,0.0
2019-05-23,1.0,-0.0,-0.41382440049679947,-0.03711665233591287,-1.7130505397917264,-1.6129741091048058,0.0
2019-05-24,1.0,-0.0,-0.39955282812425663,-0.04229104229104229,-1.7085295656724229,-1.6067266067266066,0.0
2019-05-28,1.0,-0.0,-0.39567798622654954,-0.048682023272381865,-1.7044882450724292,-1.6006174305390644,0.0
2019-05-29,1.0,-0.0,-0.39939342242441467,-0.049094872523931375,-1.7069945976684673,-1.5833570277698794,0.0
2019-05-30,1.0,-0.0,-0.39450497394599715,-0.049076267171956414,-1.703884414969209,-1.5896731406916151,0.0
2019-05-31,1.0,-0.0,-0.3969584991472428,-0.04386962289179458,-1.7017718400606405,-1.5948929315899185,0.0
2019-06-03,1.0,-0.0,-0.394473671737997,-0.037774302099625574,-1.7083274088819373,-1.598985733921039,0.0
2019-06-04,1.0,-0.0,-0.40018966334755807,-0.031152204836415363,-1.6955903271692743,-1.6146040777619723,0.0
2019-06-05,1.0,-0.0,-0.39623794968257703,-0.04862450035269222,-1.694192334822478,-1.5635081119209968,0.0
2019-06-06,1.0,-0.0,-0.4067685076380729,-0.05847238542890717,-1.6838542890716803,-1.5512573443008226,0.0
2019-06-07,1.0,-0.0,-0.40538905435591965,-0.05482129560685034,-1.6587862993298585,-1.5347170513775132,0.0
2019-06-10,1.0,-0.0,-0.4151397371830464,-0.08976494540070332,-1.5989265223024245,-1.5232278363871923,0.0
2019-06-11,1.0,-0.0,-0.40440601572920015,-0.06590626868417422,-1.618773858253231,-1.5100952030538564,0.0
2019-06-12,1.0,-0.0,-0.40116011416996594,-0.06058373998710984,-1.6229168584844857,-1.5190129822299971,0.0
2019-06-13,1.0,-0.0,-0.43061760235803437,-0.08386680790309953,-1.6001473771473314,-1.4908580113296184,0.0
2019-06-14,1.0,-0.0,-0.4259369695857608,-0.11477590715170422,-1.5888343501995505,-1.4578191660167898,0.0
2019-06-17,1.0,-0.0,-0.4271951555188549,-0.11386365721625837,-1.585007798880631,-1.4614643545279384,0.0
2019-06-18,1.0,-0.0,-0.39741756974867426,-0.12534009684113442,-1.5973253400968412,-1.4913995849665667,0.0
2019-06-19,1.0,-0.0,-0.3932900133646712,-0.13023641642472003,-1.5958799944697912,-1.4891008802248953,0.0
2019-06-20,1.0,-0.0,-0.3859973213873366,-0.1663510829908096,-1.580797118182238,-1.485105989932111,0.0
2019-06-21,1.0,-0.0,-0.3969997692130164,-0.16390491576275099,-1.5683360258481422,-1.4865451188552965,0.0
2019-06-24,1.0,-0.0,-0.4038523719340385,-0.16841424546168415,-1.5630745069056309,-1.4838098757448384,0.0
2019-06-25,1.0,-0.0,-0.39648085715605225,-0.16418048307393893,-1.5680506165427424,-1.4895857386967164,0.0
2019-06-26,1.0,-0.0,-0.40157989559754237,-0.1551716173141775,-1.5389661384949416,-1.5238601191851064,0.0
2019-06-27,1.0,-0.0,-0.38406603598590244,-0.1511315154887776,-1.5374234835837506,-1.5646911519198663,0.0
2019-06-28,1.0,-0.0,-0.370100991383304,-0.1580654127675345,-1.5413694060965442,-1.5630501250810709,0.0
2019-07-01,1.0,-0.0,-0.3599112015539728,-0.16367588567200073,-1.571408750346869,-1.5298769771528997,0.0
2019-07-02,1.0,-0.0,-0.3672225045036723,-0.16162409349161624,-1.5638597625756387,-1.5264446394752644,0.0
2019-07-03,1.0,-0.0,-0.3727930668879362,-0.15673258654865624,-1.558244595030655,-1.5220117088461715,0.0
2019-07-05,1.0,-0.0,-0.4354125848635349,-0.12685105025743837,-1.505125985328291,-1.4890417824759647,0.0
2019-07-08,1.0,-0.0,-0.43528982865475757,-0.12641268683922713,-1.5051494713816989,-1.4901567626686112,0.0
2019-07-09,1.0,-0.0,-0.43695148015097085,-0.12364148970033195,-1.5040243736073848,-1.4826974671456505,0.0
2019-07-10,1.0,-0.0,-0.5774463059358732,-0.15773588206990072,-1.2559380604522985,-1.3831415948558679,0.0
2019-07-11,1.0,-0.0,-0.5713597125454626,-0.16318303317120197,-1.2647561456553176,-1.3826300337408526,0.0
2019-07-12,1.0,-0.0,-0.5501767864158192,-0.1727705268671701,-1.2829455672443146,-1.359203806364311,0.0
2019-07-15,1.0,-0.0,-0.5755737847979754,-0.1941705209878698,-1.2705733484597261,-1.3230648398638625,0.0
2019-07-16,1.0,-0.0,-0.5823154772291048,-0.21575641249345662,-1.263173966149014,-1.300994590821846,0.0
2019-07-17,1.0,-0.0,-0.5967784294843735,-0.20716974525080975,-1.2675741924188042,-1.305567714260702,0.0
2019-07-18,1.0,-0.0,-0.5949855351976856,-0.20548785833260277,-1.26873849390725,-1.3140177084246514,0.0
2019-07-19,1.0,-0.0,-0.6011896951406202,-0.2204435113502165,-1.2461181822158072,-1.3061278047500329,0.0
2019-07-22,1.0,-0.0,-0.5703036136144894,-0.20163618864292587,-1.2493656487881704,-1.3535304926065272,0.0
2019-07-23,1.0,-0.0,-0.5699334384305482,-0.20717288491854965,-1.252058153792258,-1.3499299351900507,0.0
2019-07-24,1.0,-0.0,-0.5710659898477157,-0.22094346227901276,-1.2455802555575004,-1.3383948888499912,0.0
2019-07-25,1.0,-0.0,-0.6767292716445259,-0.18662391204764087,-1.258909757214842,-1.4585890975721485,0.0
2019-07-26,1.0,-0.0,-0.62173973685434,-0.21047003579896786,-1.3262355293133108,-1.4908177972011716,0.0
2019-07-29,1.0,-0.0,-0.5960822631676903,-0.21217197096594081,-1.3281686208821886,-1.5164247161734599,0.0
2019-07-30,1.0,-0.0,-0.5837676842889055,-0.21733060312732688,-1.3286020104244232,-1.524059940431869,0.0
2019-07-31,1.0,-0.0,-0.5865295103332713,-0.21718488177248185,-1.3234500093092536,-1.5274157512567492,0.0
2019-08-01,1.0,-0.0,-0.5747523827321996,-0.22430386843580638,-1.3319005793309662,-1.541067090263502,0.0
2019-08-02,1.0,-0.0,-0.5512318029115341,-0.2541060097051138,-1.3107969391564016,-1.5498320268756998,0.0
2019-08-05,1.0,-0.0,-0.549687412522161,-0.24727069142483904,-1.3118876551273677,-1.5566389847905198,0.0
2019-08-06,1.0,-0.0,-0.5525976418570375,-0.24788135593220337,-1.2559414148857773,-1.5492815033161385,0.0
2019-08-07,1.0,-0.0,-0.5589613970588235,-0.23377757352941178,-1.2464613970588236,-1.556387867647059,0.0
2019-08-08,1.0,-0.0,-0.5611762003216172,-0.2361130254996554,-1.244153457385711,-1.5530438777854352,0.0
2019-08-09,1.0,-0.0,-0.555387506301847,-0.23713277418763465,-1.2371786058022824,-1.55346257848664,0.0
2019-08-12,1.0,-0.0,-0.5510017799278901,-0.22824152252293367,-1.2383277805668387,-1.5463922230842957,0.0
2019-08-13,1.0,-0.0,-0.5530471985799463,-0.22293022620727324,-1.2345364343907879,-1.5409403304355744,0.0
2019-08-14,1.0,-0.0,-0.5590461942971122,-0.22249422004623962,-1.2117956389682214,-1.5399610136452242,0.0
2019-08-15,1.0,-0.0,-0.5750663607324424,-0.2376838979619382,-1.1864849057452649,-1.4997975435281414,0.0
2019-08-16,1.0,-0.0,-0.596205597416577,-0.22932364549695014,-1.1628094725511302,-1.4967707212055976,0.0
2019-08-19,1.0,-0.0,-0.5804070677700738,-0.23014985461865356,-1.1677029747260121,-1.49496756877656,0.0
2019-08-20,1.0,-0.0,-0.5711021505376344,-0.2332885304659498,-1.1695340501792113,-1.5063620071684587,0.0
2019-08-21,1.0,-0.0,-0.5753982459280472,-0.26418471451584036,-1.1502147843207444,-1.4848756040809021,0.0
2019-08-22,1.0,-0.0,-0.575735950044603,-0.27337198929527207,-1.152007136485281,-1.4591436217662799,0.0
2019-08-23,1.0,-0.0,-0.5758900687070581,-0.27514053716427234,-1.1528062817881681,-1.4577050057999466,0.0
2019-08-26,1.0,-0.0,-0.5592410773517315,-0.2785812215293441,-1.1445756490203882,-1.440183981248065,0.0
2019-08-27,1.0,-0.0,-0.5544808091515393,-0.27657788966918423,-1.1400114835917141,-1.445695861490217,0.0
2019-08-28,1.0,-0.0,-0.5477704194260485,-0.28119205298013245,-1.143885209713024,-1.4421192052980132,0.0
2019-08-29,1.0,-0.0,-0.5437665782493368,-0.27851458885941643,-1.1465075154730326,-1.452077807250221,0.0
2019-08-30,1.0,-0.0,-0.5304125528913963,-0.2793988011283498,-1.1538258110014106,-1.4439791960507757,0.0
2019-09-03,1.0,-0.0,-0.5406346408109299,-0.2959453503746144,-1.136007051564566,-1.4346408109299251,0.0
2019-09-04,1.0,-0.0,-0.5516816340905089,-0.28090332805071316,-1.1414861771438631,-1.4280683218876564,0.0
2019-09-05,1.0,-0.0,-0.5788460697257338,-0.299024539608941,-1.1118936179519707,-1.3844976160272955,0.0
