Date,FLOW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.4072890025575447,-0.963355179028133,-0.1161285166240409,-0.7418478260869564,-0.7675431585677749,0.0
2018-09-25,1.0,-0.407026940602766,-0.9639059876888639,-0.11559677032536574,-0.742345511231913,-0.7682468622591734,0.0
2018-09-26,1.0,-0.4086546152615582,-0.966085426331787,-0.11862102063669813,-0.7420012797952328,-0.7639577667573189,0.0
2018-09-27,1.0,-0.40781337830241704,-0.9783184774753071,-0.11651810808640488,-0.7452421103348591,-0.7672046896330201,0.0
2018-09-28,1.0,-0.4050612572805784,-0.9814420566378791,-0.11733279775055232,-0.7454508937537658,-0.7676240208877284,0.0
2018-10-01,1.0,-0.4051415946977305,-0.981281381803575,-0.11765414741916047,-0.7452902189194618,-0.7675436834705764,0.0
2018-10-02,1.0,-0.40602409638554215,-0.9738955823293173,-0.12052208835341365,-0.7465863453815261,-0.7690361445783133,0.0
2018-10-03,1.0,-0.4057971014492754,-0.9710144927536232,-0.12039824962864827,-0.7471195150347263,-0.7702436870207555,0.0
2018-10-04,1.0,-0.4061659507847939,-0.970213961703665,-0.1209505840793224,-0.7470996748424391,-0.7698205611978644,0.0
2018-10-05,1.0,-0.39387150972077767,-0.9653572285782862,-0.10812865029202336,-0.754140331226498,-0.7788223057844628,0.0
2018-10-08,1.0,-0.39366298607777245,-0.9659545527284366,-0.10753720595295248,-0.7543606977116339,-0.7791246599455913,0.0
2018-10-09,1.0,-0.39666773470041655,-0.9672781159884652,-0.1130246715796219,-0.7525632809996796,-0.7756328099967958,0.0
2018-10-10,1.0,-0.3960316503996465,-0.9732899546130056,-0.10957143430935454,-0.7547897337028557,-0.7828654054705386,0.0
2018-10-11,1.0,-0.3749752053001151,-0.9724679652477485,-0.08287380489546553,-0.7497917245209663,-0.7870432816281192,0.0
2018-10-12,1.0,-0.37544728874208644,-0.9687389406629704,-0.07632417128701192,-0.7379182887027643,-0.7737800322441116,0.0
2018-10-15,1.0,-0.3523693324937028,-1.015073992443325,-0.04061712846347607,-0.7427975440806046,-0.7849102644836273,0.0
2018-10-16,1.0,-0.3499921235034657,-1.0268588531821048,-0.03225425330812855,-0.743816950220542,-0.7853260869565218,0.0
2018-10-17,1.0,-0.3360149236329719,-0.9959581827367767,-0.02013135906105476,-0.7413625587812367,-0.7928957288873344,0.0
2018-10-18,1.0,-0.33994698682466673,-1.0042098698058783,-0.016683558119591487,-0.7412489280424106,-0.7959382552428472,0.0
2018-10-19,1.0,-0.3353706010588602,-1.0071239489255683,-0.008330738087823109,-0.7438881968234196,-0.7981547804422298,0.0
2018-10-22,1.0,-0.33551350930467966,-1.0072412987619717,-0.010005450439928365,-0.7430117573775598,-0.7973993615198942,0.0
2018-10-23,1.0,-0.3355783080935882,-1.007202086658621,-0.010238642114688364,-0.7427492505936855,-0.7972515280102777,0.0
2018-10-24,1.0,-0.3346568570205146,-1.0086029039666784,-0.00747401611584725,-0.7437424578613414,-0.7982404920393943,0.0
2018-10-25,1.0,-0.3073502584372149,-0.9724460322286408,-0.0015582243843113408,-0.7459334144116753,-0.7732593493463058,0.0
2018-10-26,1.0,-0.29141866947939427,-0.9597679499736308,-0.0,-0.7511112785353726,-0.7647479846304529,0.0
2018-10-29,1.0,-0.26166221854678046,-0.9786490245461039,-0.0,-0.7408187046573695,-0.777844603992031,0.0
2018-10-30,1.0,-0.2617749877833327,-0.9786490245461039,-0.0,-0.7408187046573695,-0.7777318347554787,0.0
2018-10-31,1.0,-0.29092379375409144,-0.9653432939273752,-0.0,-0.7865917054950133,-0.8078863260040818,0.0
2018-11-01,1.0,-0.2374540045408283,-1.0374618335551553,-0.0,-0.8086588898457684,-0.830932435606357,0.0
2018-11-02,1.0,-0.23757989256165943,-1.0423871701368468,-0.0,-0.8085323295298593,-0.8326079284790026,0.0
2018-11-05,1.0,-0.22814557785576278,-1.082764875202082,-0.0,-0.8189345845983992,-0.8132171444343678,0.0
2018-11-06,1.0,-0.22685130390184247,-1.081429755000592,-0.0,-0.8209255533199196,-0.8160729080364542,0.0
2018-11-07,1.0,-0.22974957336190813,-1.0871929197920387,-0.0,-0.8296622613803231,-0.8220819938881612,0.0
2018-11-08,1.0,-0.20881761947913796,-1.086363815452504,-0.0,-0.8208502423072378,-0.823884007722312,0.0
2018-11-09,1.0,-0.20887173022376299,-1.0860384494169555,-0.0,-0.8209108099590293,-0.823668452568547,0.0
2018-11-12,1.0,-0.20924699631230417,-1.1026210396922953,-0.0,-0.8228319917522502,-0.8305642571077362,0.0
2018-11-13,1.0,-0.1807200472162109,-1.101160731851269,-0.0,-0.8251819791461735,-0.8276214833759591,0.0
2018-11-14,1.0,-0.179320403658152,-1.104817092399874,-0.0,-0.8273415326395459,-0.8304556922106591,0.0
2018-11-15,1.0,-0.17844481210115815,-1.1078941148664618,-0.0,-0.8331757661703302,-0.8196249901520524,0.0
2018-11-16,1.0,-0.17651914157692006,-1.1008568508765035,-0.0,-0.8312632654665515,-0.8219086549799545,0.0
2018-11-19,1.0,-0.18264804249458982,-1.100373795002951,-0.0,-0.829588825496754,-0.8220342317529018,0.0
2018-11-20,1.0,-0.14524964783221161,-1.094302707778995,-0.0,-0.8334246360932853,-0.8400375645640945,0.0
2018-11-21,1.0,-0.14497881108821584,-1.0902764278216244,-0.0,-0.8300610396174333,-0.8225574433342405,0.0
2018-11-23,1.0,-0.1448064933537231,-1.1184566521585697,-0.0,-0.8300984197937499,-0.8277457554013254,0.0
2018-11-26,1.0,-0.14494743448925154,-1.1176447512945238,-0.0,-0.8313196296877452,-0.8288874941158011,0.0
2018-11-27,1.0,-0.14307010317366914,-1.1187477933388252,-0.0,-0.8319406849476285,-0.8292338472402024,0.0
2018-11-28,1.0,-0.14060472614319977,-1.1358864467424212,-0.0,-0.8278614398615971,-0.8275468879015452,0.0
2018-11-29,1.0,-0.12772354549004297,-1.1265521280749706,-0.0,-0.8231550175712612,-0.8272940257711832,0.0
2018-11-30,1.0,-0.1259163432514015,-1.1309341800933006,-0.0,-0.8259437845466306,-0.8373907248422126,0.0
2018-12-03,1.0,-0.12888888888888891,-1.1334906588003935,-0.0,-0.8297738446411013,-0.84102261553589,0.0
2018-12-04,1.0,-0.11998273629693569,-1.137991917448111,-0.0,-0.8260681916271041,-0.8395260328795072,0.0
2018-12-06,1.0,-0.11016981934934818,-1.1121039805036557,-0.0,-0.8215542919036014,-0.8244942168581485,0.0
2018-12-07,1.0,-0.10642826734780758,-1.113549285963079,-0.0,-0.8227098571926158,-0.8274314021440458,0.0
2018-12-10,1.0,-0.08132483880871968,-1.1189745164261589,-0.0,-0.8231501381639545,-0.8144381332514584,0.0
2018-12-11,1.0,-0.07820178132678132,-1.120316339066339,-0.0,-0.8222512285012286,-0.8182585995085996,0.0
2018-12-12,1.0,-0.07805121511114525,-1.120320958267747,-0.0,-0.8220524436595386,-0.8187891119898645,0.0
2018-12-13,1.0,-0.07810042579308758,-1.1168437607886763,-0.0,-0.824082243277456,-0.8169473320802486,0.0
2018-12-14,1.0,-0.07641476814322487,-1.1266279918552384,-0.0,-0.8205463137269967,-0.8182796112028891,0.0
2018-12-17,1.0,-0.061762903966916825,-1.127048552611426,-0.0,-0.8102695665492418,-0.8299892786031552,0.0
2018-12-18,1.0,-0.04666742796239199,-1.1172395416999734,-0.0,-0.8080392828594267,-0.8345323741007193,0.0
2018-12-19,1.0,-0.06035502958579882,-1.1166253101736971,-0.0,-0.8055735827447986,-0.8350066806642489,0.0
2018-12-20,1.0,-0.061665776828617194,-1.1135306231408741,-0.0,-0.8049347875829456,-0.8334604530546869,0.0
2018-12-21,1.0,-0.05543531913277898,-1.1166419865588337,-0.0,-0.8090898735619091,-0.8157724873751757,0.0
2018-12-24,1.0,-0.04472021489917143,-1.1098331504672543,-0.0,-0.806704248798759,-0.822178502515985,0.0
2018-12-26,1.0,-0.043009540981143415,-1.116557734204793,-0.0,-0.7866050634813312,-0.8100818871609946,0.0
2018-12-27,1.0,-0.023491900608370593,-1.0882503848127245,-0.0,-0.7427252070658946,-0.810415597742432,0.0
2018-12-28,1.0,-0.0213171196249359,-1.0903963079627867,-0.0,-0.7421434327155519,-0.808878470441726,0.0
2018-12-31,1.0,-0.01797175866495507,-1.097597652668256,-0.0,-0.7432605905006419,-0.8089125252154777,0.0
2019-01-02,1.0,-0.015134857812958076,-1.0973688068015244,-0.0,-0.7417912635590735,-0.810319554382879,0.0
2019-01-03,1.0,-0.022708959050619003,-1.0945351988865284,-0.0,-0.7470148707054428,-0.7985129294557176,0.0
2019-01-04,1.0,-0.0,-1.1036205199256208,-0.0,-0.7365369890983336,-0.8058847121449666,0.0
2019-01-07,1.0,-0.0,-1.0727906058103207,-0.0,-0.731999856357956,-0.7862606384888857,0.0
2019-01-08,1.0,-0.0,-1.0654426793846594,-0.0,-0.735970165310001,-0.784451536558253,0.0
2019-01-09,1.0,-0.0,-1.0561166022059878,-0.0,-0.7354247242515399,-0.789607506087953,0.0
2019-01-10,1.0,-0.0,-1.0556072758521915,-0.0,-0.7356774563162418,-0.7893511887711259,0.0
2019-01-11,1.0,-0.0,-1.042364072972295,-0.0,-0.7399017956345652,-0.8018350596752806,0.0
2019-01-14,1.0,-0.0,-1.0425493780693265,-0.0,-0.7435208086891063,-0.7985804925260781,0.0
2019-01-15,1.0,-0.0,-1.0313127690100432,-0.0,-0.7396341463414634,-0.8158536585365854,0.0
2019-01-16,1.0,-0.0,-1.0287403691094785,-0.0,-0.7311592904497402,-0.8236875111987099,0.0
2019-01-17,1.0,-0.0,-1.0247483972637081,-0.0,-0.731564055728663,-0.8252211597005837,0.0
2019-01-18,1.0,-0.0,-1.0187938793879388,-0.0,-0.7381458145814582,-0.8433843384338434,0.0
2019-01-22,1.0,-0.0,-1.0966104171232376,-0.0,-0.7123602892833661,-0.8435970487252538,0.0
2019-01-23,1.0,-0.0,-1.1083924995448753,-0.0,-0.7039140724558529,-0.8287274713271436,0.0
2019-01-24,1.0,-0.0,-1.0766960590246535,-0.0,-0.7234838941875112,-0.7988842900845781,0.0
2019-01-25,1.0,-0.0,-1.076433819497752,-0.0,-0.741126585517418,-0.8378111635047703,0.0
2019-01-28,1.0,-0.0,-1.0384377613731408,-0.0,-0.7775919124331794,-0.8204661987708644,0.0
2019-01-29,1.0,-0.0,-1.034048286661083,-0.0,-0.7803430319362004,-0.8271366665452824,0.0
2019-01-30,1.0,-0.0,-1.0303550555230858,-0.0,-0.7823275862068966,-0.8401519579193455,0.0
2019-01-31,1.0,-0.0,-1.0524644030668129,-0.0,-0.7261044176706828,-0.8723986856516978,0.0
2019-02-01,1.0,-0.0,-1.0499579417035438,-0.0,-0.7348132977361664,-0.8724719306586695,0.0
2019-02-04,1.0,-0.0,-1.0498098303101226,-0.0,-0.7374195435927443,-0.8698800468110005,0.0
2019-02-05,1.0,-0.0,-1.0404738400789735,-0.0,-0.7263354173521993,-0.8893641914372419,0.0
2019-02-06,1.0,-0.0,-1.035097370447794,-0.0,-0.7182675028422635,-0.9140719551105732,0.0
2019-02-07,1.0,-0.0,-1.0367436743674368,-0.0,-0.7028969563623029,-0.9273927392739274,0.0
2019-02-08,1.0,-0.0,-1.0305604589585171,-0.0,-0.7105398646660782,-0.9364518976169461,0.0
2019-02-11,1.0,-0.0,-1.0197632830647836,-0.0,-0.7079016260462372,-0.9595147671546035,0.0
2019-02-12,1.0,-0.0,-1.0312245953735864,-0.0,-0.7131771487694922,-0.9508535954474908,0.0
2019-02-13,1.0,-0.0,-1.0477973894986652,-0.0,-0.7116953426283003,-0.948568673983981,0.0
2019-02-14,1.0,-0.0,-1.0588104667086125,-0.0,-0.6974351382360562,-0.9448536215255933,0.0
2019-02-15,1.0,-0.0,-1.0653977188564658,-0.0,-0.6950451784920753,-0.9427121907865502,0.0
2019-02-19,1.0,-0.0,-1.0709045544259488,-0.0,-0.7025285815365137,-0.9505455628793803,0.0
2019-02-20,1.0,-0.0,-1.0607075103225085,-0.0,-0.70665476323327,-0.9524606628724472,0.0
2019-02-21,1.0,-0.0,-1.0485227357297016,-0.0,-0.7082310039443329,-0.9642777405670909,0.0
2019-02-22,1.0,-0.0,-1.0560264703695443,-0.0,-0.6964086549185813,-0.9652762287158896,0.0
2019-02-25,1.0,-0.0,-1.0471252833835063,-0.0,-0.6966588620061694,-0.9727208533095478,0.0
2019-02-26,1.0,-0.0,-1.0435928855222607,-0.0,-0.7010137016820764,-0.968586387434555,0.0
2019-02-27,1.0,-0.0,-1.0439446238355046,-0.0,-0.7127639832238428,-0.9547934528448947,0.0
2019-02-28,1.0,-0.0,-1.050841163144799,-0.0,-0.7199465220782114,-0.9429568834255581,0.0
2019-03-01,1.0,-0.0,-1.0482146833939574,-0.0,-0.722106747828669,-0.9413555044168956,0.0
2019-03-04,1.0,-0.0,-1.04582560296846,-0.0,-0.7208905380333952,-0.9438218923933208,0.0
2019-03-05,1.0,-0.0,-1.023934292191623,-0.0,-0.7501393689374513,-0.9424313375701492,0.0
2019-03-06,1.0,-0.0,-1.0263079777365491,-0.0,-0.7466790352504638,-0.9375881261595548,0.0
2019-03-07,1.0,-0.0,-1.0045942941830308,-0.0,-0.7680622452760283,-0.9324564653575399,0.0
2019-03-08,1.0,-0.0,-1.0041348482026449,-0.0,-0.78122555410691,-0.9397280685416277,0.0
2019-03-11,1.0,-0.0,-1.0016501031314458,-0.0,-0.785486592912057,-0.9630976936058503,0.0
2019-03-12,1.0,-0.0,-0.955495897455288,-0.0,-0.8071614927969146,-1.018489809808296,0.0
2019-03-13,1.0,-0.0,-0.9686953878884582,-0.0,-0.8125522376719093,-1.017855786034496,0.0
2019-03-14,1.0,-0.0,-0.972446772173517,-0.0,-0.8058749857679608,-1.016850734373221,0.0
2019-03-15,1.0,-0.0,-0.9614037758830695,-0.0,-0.8155831303288672,-1.0293468331303288,0.0
2019-03-18,1.0,-0.0,-0.9680237032476529,-0.0,-0.8294597506541481,-1.0504848391565338,0.0
2019-03-19,1.0,-0.0,-0.9676286750520873,-0.0,-0.8303495640095686,-1.0603441623582066,0.0
2019-03-20,1.0,-0.0,-0.9652278177458034,-0.0,-0.8308192155952657,-1.0718264098398702,0.0
2019-03-21,1.0,-0.0,-0.9649957453392125,-0.0,-0.8605244836388954,-1.0423532142028313,0.0
2019-03-22,1.0,-0.0,-0.9605702742599643,-0.0,-0.8944526454820916,-1.029679123611219,0.0
2019-03-25,1.0,-0.0,-0.9776285480029672,-0.0,-0.8957951040487252,-1.0308827548510522,0.0
2019-03-26,1.0,-0.0,-0.972528118509229,-0.0,-0.8968530783399302,-1.0495356037151702,0.0
2019-03-27,1.0,-0.0,-0.9542713961318614,-0.0,-0.9081512802443036,-1.052697517813797,0.0
2019-03-28,1.0,-0.0,-0.9518303676412951,-0.0,-0.902602492749079,-1.064983930391158,0.0
2019-03-29,1.0,-0.0,-0.959580897068634,-0.0,-0.9026802181846721,-1.061923635364753,0.0
2019-04-01,1.0,-0.0,-0.9660883899835152,-0.0,-0.9030143653347986,-1.0558521077007614,0.0
2019-04-02,1.0,-0.0,-0.9717369970559373,-0.0,-0.9120706575073603,-1.0416094210009814,0.0
2019-04-03,1.0,-0.0,-0.9712659470068696,-0.0,-0.9168989205103043,-1.037252208047105,0.0
2019-04-04,1.0,-0.0,-0.9694362600667845,-0.0,-0.9112551561579257,-1.0478098605382047,0.0
2019-04-05,1.0,-0.0,-0.9656206828498124,-0.0,-0.9114663508979671,-1.070061180185514,0.0
2019-04-08,1.0,-0.0,-0.962083251134346,-0.0,-0.9137107910830539,-1.0697573485894654,0.0
2019-04-09,1.0,-0.0,-0.9702196204769576,-0.0,-0.8869681373511964,-1.0716222056339135,0.0
2019-04-10,1.0,-0.0,-0.9528760888330849,-0.0,-0.8955112610845171,-1.075335478301813,0.0
2019-04-11,1.0,-0.0,-0.9409479714352978,-0.0,-0.9228203719689242,-1.0599544848151927,0.0
2019-04-12,1.0,-0.0,-0.9383002120807478,-0.0,-0.924122221349462,-1.0650380959861754,0.0
2019-04-15,1.0,-0.0,-0.9368321810182275,-0.0,-0.9288183532369579,-1.0626964173475801,0.0
2019-04-16,1.0,-0.0,-0.9363975643292084,-0.0,-0.9283834217246121,-1.0637202907090946,0.0
2019-04-17,1.0,-0.0,-0.9923346558298988,-0.0,-0.8406841030776935,-1.018912984861908,0.0
2019-04-18,1.0,-0.0,-0.9795392484904427,-0.0,-0.8451213414868658,-1.0213453328718127,0.0
2019-04-22,1.0,-0.0,-0.982223421894883,-0.0,-0.849535341071222,-1.0243319322870472,0.0
2019-04-23,1.0,-0.0,-0.9674193176135709,-0.0,-0.8450590452744547,-1.0340808554833252,0.0
2019-04-24,1.0,-0.0,-0.958999385182908,-0.0,-0.8436059022440824,-1.0400015370427298,0.0
2019-04-25,1.0,-0.0,-0.9594199553811833,-0.0,-0.8514885760443112,-1.0355411954765752,0.0
2019-04-26,1.0,-0.0,-0.9558885849674461,-0.0,-0.8514080980082444,-1.04526717263166,0.0
2019-04-29,1.0,-0.0,-0.9657911990435418,-0.0,-0.8547957884993636,-1.0360985768830266,0.0
2019-04-30,1.0,-0.0,-0.9701889703046666,-0.0,-0.8534516004627845,-1.032857693790976,0.0
2019-05-01,1.0,-0.0,-0.9744005560060233,-0.0,-0.864164639561373,-1.0225877447005676,0.0
2019-05-02,1.0,-0.0,-0.9816358024691358,-0.0,-0.8405092592592593,-1.0358410493827162,0.0
2019-05-03,1.0,-0.0,-1.0377544969361534,-0.0,-0.8623838703301048,-1.0532120972524213,0.0
2019-05-06,1.0,-0.0,-1.0807365439093486,-0.0,-0.8800080938891138,-1.0861999190611091,0.0
2019-05-07,1.0,-0.0,-1.0760134451059005,-0.0,-0.8838537237273721,-1.0898635240756491,0.0
2019-05-08,1.0,-0.0,-1.0638435168380722,-0.0,-0.8799758015728977,-1.0892115345835853,0.0
2019-05-09,1.0,-0.0,-1.0654567453115549,-0.0,-0.8821133293002621,-1.0855011090945754,0.0
2019-05-10,1.0,-0.0,-1.0626057529610828,-0.0,-0.8880025783579083,-1.0780356135686084,0.0
2019-05-13,1.0,-0.0,-1.0654570325072417,-0.0,-0.8817186997103315,-1.0759977470228517,0.0
2019-05-14,1.0,-0.0,-1.0233689583665657,-0.0,-0.8951985962673473,-1.0693092997288245,0.0
2019-05-15,1.0,-0.0,-1.0250608563789456,-0.0,-0.9107705814278303,-1.0547108823177302,0.0
2019-05-16,1.0,-0.0,-1.025854513584575,-0.0,-0.9010437415345389,-1.0568480599155445,0.0
2019-05-17,1.0,-0.0,-1.0187993933104493,-0.0,-0.8859263989782071,-1.0866528298874432,0.0
2019-05-20,1.0,-0.0,-1.0303903903903904,-0.0,-0.8849649649649649,-1.0886486486486486,0.0
2019-05-21,1.0,-0.0,-1.0226237109281318,-0.0,-0.8875209848908785,-1.0869773762890718,0.0
2019-05-22,1.0,-0.0,-1.0177458033573141,-0.0,-0.8908473221422862,-1.088209432454037,0.0
2019-05-23,1.0,-0.0,-1.013031412138519,-0.0,-0.9601415758355789,-1.0488677955194468,0.0
2019-05-24,1.0,-0.0,-0.9875581955370044,-0.0,-0.9659255097126345,-1.0600016053941244,0.0
2019-05-28,1.0,-0.0,-0.979898086105204,-0.0,-0.967339405368535,-1.065120571359788,0.0
2019-05-29,1.0,-0.0,-0.9950368235670829,-0.0,-0.9676593019532501,-1.0398655139289144,0.0
2019-05-30,1.0,-0.0,-0.9895086693629119,-0.0,-0.9658431105594041,-1.049012933968686,0.0
2019-05-31,1.0,-0.0,-0.98994793752503,-0.0,-0.9680416499799759,-1.0467761313576291,0.0
2019-06-03,1.0,-0.0,-0.9963755128051937,-0.0,-0.9765005775281793,-1.0100370414625401,0.0
2019-06-04,1.0,-0.0,-0.9862505978000957,-0.0,-0.966005101227483,-1.0330782719591902,0.0
2019-06-05,1.0,-0.0,-0.9922712933753942,-0.0,-0.9720425867507887,-0.9789037854889591,0.0
2019-06-06,1.0,-0.0,-0.9960570932891728,-0.0,-0.9457456036590174,-1.0011434429461399,0.0
2019-06-07,1.0,-0.0,-1.0020066889632107,-0.0,-0.9368483179224868,-0.995868581546331,0.0
2019-06-10,1.0,-0.0,-1.0098512500490597,-0.0,-0.9210330075748655,-0.9939165587346442,0.0
2019-06-11,1.0,-0.0,-1.0163727959697735,-0.0,-0.9320686397984888,-0.9873268261964737,0.0
2019-06-12,1.0,-0.0,-1.0059746079163554,-0.0,-0.9308989426516253,-0.9937502456664438,0.0
2019-06-13,1.0,-0.0,-1.0171471270696506,-0.0,-0.9332205922837928,-0.9824989184724898,0.0
2019-06-14,1.0,-0.0,-1.0206728501807891,-0.0,-0.9397107373054552,-0.9698553686527275,0.0
2019-06-17,1.0,-0.0,-1.0259949661790153,-0.0,-0.9294085260342929,-0.9772298253893346,0.0
2019-06-18,1.0,-0.0,-1.0285826616866522,-0.0,-0.9254570473756634,-0.9775506192254766,0.0
2019-06-19,1.0,-0.0,-1.0249597739492171,-0.0,-0.9314783564224325,-0.9680546289392097,0.0
2019-06-20,1.0,-0.0,-1.0285186785559963,-0.0,-0.9303924264445927,-0.969281533566406,0.0
2019-06-21,1.0,-0.0,-1.029697517995516,-0.0,-0.937064862526059,-0.9666837115997325,0.0
2019-06-24,1.0,-0.0,-1.02162353775257,-0.0,-0.937768324865099,-0.9793611406514633,0.0
