Date,ENVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.5374553300519183,-2.2605353651136135,-0.0,-1.566853212864945,-1.3777897646820847,0.0
2018-11-14,1.0,-0.539286436905645,-2.259863762055709,-0.0,-1.5677480272475885,-1.3776219059823294,0.0
2018-11-15,1.0,-0.537859888072281,-2.2658620457150564,-0.0,-1.5762929000067425,-1.3626188389184815,0.0
2018-11-16,1.0,-0.5291151156535772,-2.24596557288865,-0.0,-1.5747041420118344,-1.37419311457773,0.0
2018-11-19,1.0,-0.5385030343897506,-2.2493594066082268,-0.0,-1.5769386378961567,-1.3782198246797033,0.0
2018-11-20,1.0,-0.46721693403448045,-2.226253078612794,-0.0,-1.5684616920721561,-1.3944618252013579,0.0
2018-11-21,1.0,-0.46842001705253494,-2.2063356725913295,-0.0,-1.5502065980192825,-1.3337705778185873,0.0
2018-11-23,1.0,-0.469083295164562,-2.186481711705817,-0.0,-1.5544722894719625,-1.3331806582477261,0.0
2018-11-26,1.0,-0.46835360272002097,-2.1871975938276447,-0.0,-1.5520465542042632,-1.3309140839544922,0.0
2018-11-27,1.0,-0.44523933402705507,-2.1968002081165454,-0.0,-1.542143600416233,-1.31945889698231,0.0
2018-11-28,1.0,-0.4455864177453978,-2.199310479411956,-0.0,-1.5409484160541207,-1.3190658947505365,0.0
2018-11-29,1.0,-0.3833386530481966,-2.1627194382381103,-0.0,-1.5215448451962974,-1.3161187360357482,0.0
2018-11-30,1.0,-0.3836132575515678,-2.16495306213679,-0.0,-1.524682291334057,-1.3128552270259914,0.0
2018-12-03,1.0,-0.3789662231320369,-2.171699078812692,-0.0,-1.5297466734902765,-1.3167221084953942,0.0
2018-12-04,1.0,-0.3604791945453387,-2.179315618428599,-0.0,-1.5213152360925255,-1.3112215637545404,0.0
2018-12-06,1.0,-0.3244800194045237,-2.0514219877508943,-0.0,-1.467163907585956,-1.220787095991753,0.0
2018-12-07,1.0,-0.3271283046325491,-2.0516614115935,-0.0,-1.4671962163473198,-1.2176206645646372,0.0
2018-12-10,1.0,-0.2766920877025739,-2.050464728312679,-0.0,-1.4524547187797903,-1.1784437559580554,0.0
2018-12-11,1.0,-0.27485101311084625,-2.05119189511323,-0.0,-1.4517282479141835,-1.181704410011919,0.0
2018-12-12,1.0,-0.27881573449531427,-2.05300543186295,-0.0,-1.4560377245866412,-1.1812212738017072,0.0
2018-12-13,1.0,-0.27909334923948703,-2.0505219206680585,-0.0,-1.4553534148523712,-1.1798389501938562,0.0
2018-12-14,1.0,-0.28265792610250295,-2.0415375446960664,-0.0,-1.456555423122765,-1.1787246722288438,0.0
2018-12-17,1.0,-0.26838954418825206,-2.0369865449588054,-0.0,-1.4424752533933969,-1.1794203070357419,0.0
2018-12-18,1.0,-0.24945808190286484,-2.0161110785634775,-0.0,-1.4251567168551174,-1.1677895600210908,0.0
2018-12-19,1.0,-0.2553790232749018,-2.0155361435187897,-0.0,-1.423931523714604,-1.1677903500029314,0.0
2018-12-20,1.0,-0.25114899063354473,-1.9871429402524872,-0.0,-1.425097446041073,-1.1542847169701553,0.0
2018-12-21,1.0,-0.2395935569539865,-1.9874141215865133,-0.0,-1.424051729114947,-1.12227931412736,0.0
2018-12-24,1.0,-0.1996448212648946,-1.952967461044913,-0.0,-1.4193400549954172,-1.156679651695692,0.0
2018-12-26,1.0,-0.19680820746651467,-1.9858649187802795,-0.0,-1.382046166999145,-1.1349102308349956,0.0
2018-12-27,1.0,-0.10435767446877359,-1.9049185632617842,-0.0,-1.2580627763995254,-1.125768525509654,0.0
2018-12-28,1.0,-0.096969043253155,-1.9141408693776292,-0.0,-1.258709955776076,-1.1232876712328768,0.0
2018-12-31,1.0,-0.0954179934157267,-1.9183981866263693,-0.0,-1.2594311619623293,-1.1236979869393924,0.0
2019-01-02,1.0,-0.08931651573954291,-1.9182837429926691,-0.0,-1.256791720569211,-1.1258624407072015,0.0
2019-01-03,1.0,-0.0890566037735849,-1.918544474393531,-0.0,-1.256711590296496,-1.126576819407008,0.0
2019-01-04,1.0,-0.04460231825223012,-1.9288499545964426,-0.0,-1.2370065701618504,-1.1311361572565568,0.0
2019-01-07,1.0,-0.009809518866455598,-1.8780816940883376,-0.0,-1.214563761872632,-1.0877666476358538,0.0
2019-01-08,1.0,-0.014817117397160916,-1.852450523261838,-0.0,-1.2298725520671432,-1.0836700860014505,0.0
2019-01-09,1.0,-0.009058908789729786,-1.8346619732891605,-0.0,-1.2340304379335334,-1.0987162232115126,0.0
2019-01-10,1.0,-0.007176660252743252,-1.8454417806438195,-0.0,-1.2396380467002965,-1.1082219564199907,0.0
2019-01-11,1.0,-0.008808965337503258,-1.8312223090956479,-0.0,-1.2474328902788638,-1.1249413604378422,0.0
2019-01-14,1.0,-0.013375335674447427,-1.8107312538731666,-0.0,-1.2304275976038008,-1.1097397231976864,0.0
2019-01-15,1.0,-0.0,-1.778362901988854,-0.0,-1.2064011452528247,-1.1278695229817475,0.0
2019-01-16,1.0,-0.0,-1.762129756642788,-0.0,-1.1922979220647258,-1.126098663821572,0.0
2019-01-17,1.0,-0.0010609275538041832,-1.7435586541376173,-0.0,-1.1852581590380924,-1.122158229766596,0.0
2019-01-18,1.0,-0.0,-1.6548910387960518,-0.0,-1.1136519104856837,-1.1176096941268445,0.0
2019-01-22,1.0,-0.0,-1.7921415122386286,-0.0,-1.1253592309979188,-1.0373600237835694,0.0
2019-01-23,1.0,-0.0,-1.7167067839072554,-0.0,-1.1147025593162059,-1.0809058309181119,0.0
2019-01-24,1.0,-0.0,-1.6997111665932345,-0.0,-1.126450286385666,-1.0693200176237334,0.0
2019-01-25,1.0,-0.0,-1.687703318152245,-0.0,-1.2123517341474401,-1.1047495120364346,0.0
2019-01-28,1.0,-0.0,-1.6699909792522805,-0.0,-1.2348401323043,-1.106695399418663,0.0
2019-01-29,1.0,-0.0,-1.6626778621348481,-0.0,-1.2434008748554477,-1.1217758560008044,0.0
2019-01-30,1.0,-0.0,-1.6607080090384134,-0.0,-1.2412754205372836,-1.1193572683906603,0.0
2019-01-31,1.0,-0.0,-1.6726586102719032,-0.0,-1.2286002014098691,-1.133987915407855,0.0
2019-02-01,1.0,-0.0,-1.6751924635332252,-0.0,-1.2394651539708266,-1.1501722042139384,0.0
2019-02-04,1.0,-0.0,-1.6779003267973858,-0.0,-1.2477532679738563,-1.1805555555555556,0.0
2019-02-05,1.0,-0.0,-1.6574633746542364,-0.0,-1.249154799713144,-1.2157565823173855,0.0
2019-02-06,1.0,-0.0,-1.6559393256123807,-0.0,-1.2519729425028185,-1.216613713231526,0.0
2019-02-07,1.0,-0.0,-1.6631249358382099,-0.0,-1.2619340930089313,-1.207884200800739,0.0
2019-02-08,1.0,-0.0,-1.6590768914473684,-0.0,-1.277086759868421,-1.2036389802631577,0.0
2019-02-11,1.0,-0.0,-1.6422424898232597,-0.0,-1.2842788684495285,-1.226258566496625,0.0
2019-02-12,1.0,-0.0,-1.655753814326351,-0.0,-1.2911817946728732,-1.2250840444789242,0.0
2019-02-13,1.0,-0.0,-1.6722319859402461,-0.0,-1.283986353768221,-1.2128088493745477,0.0
2019-02-14,1.0,-0.0,-1.653792316864534,-0.0,-1.3034371921820724,-1.2271242677173517,0.0
2019-02-15,1.0,-0.0,-1.6722239534642152,-0.0,-1.2985353692739172,-1.2229666562792147,0.0
2019-02-19,1.0,-0.0,-1.6562726989727095,-0.0,-1.3103662965653213,-1.2216976237418284,0.0
2019-02-20,1.0,-0.0,-1.6710942769677788,-0.0,-1.2996419861983084,-1.2178695584496446,0.0
2019-02-21,1.0,-0.0,-1.6701084418616716,-0.0,-1.2998495304311732,-1.218699735381103,0.0
2019-02-22,1.0,-0.0,-1.6661306219847487,-0.0,-1.3040410852311044,-1.2173574726357836,0.0
2019-02-25,1.0,-0.0,-1.6607571175305036,-0.0,-1.3215142350610074,-1.2320367087287516,0.0
2019-02-26,1.0,-0.0,-1.6584666701412414,-0.0,-1.323031219054568,-1.2303121905456817,0.0
2019-02-27,1.0,-0.0,-1.6550753349668943,-0.0,-1.3311089098587143,-1.2273604087378134,0.0
2019-02-28,1.0,-0.0,-1.6556940894152017,-0.0,-1.3325682090875894,-1.2284939224790026,0.0
2019-03-01,1.0,-0.0,-1.6589948332550493,-0.0,-1.3385522676269506,-1.2213871927352433,0.0
2019-03-04,1.0,-0.0,-1.65101582493341,-0.0,-1.3350394317647674,-1.2366428161069618,0.0
2019-03-05,1.0,-0.0,-1.6268766019772978,-0.0,-1.3633938379452841,-1.240728147721923,0.0
2019-03-06,1.0,-0.0,-1.6193383427259445,-0.0,-1.362398246712586,-1.2364328950114798,0.0
2019-03-07,1.0,-0.0,-1.5614153240428947,-0.0,-1.3901466093353365,-1.2289799513029063,0.0
2019-03-08,1.0,-0.0,-1.5658784669427985,-0.0,-1.4269910344466,-1.2500917527394746,0.0
2019-03-11,1.0,-0.0,-1.5676177344081461,-0.0,-1.4384280865507002,-1.2972528638099279,0.0
2019-03-12,1.0,-0.0,-1.5210002688894866,-0.0,-1.4839472976606616,-1.3728421618714708,0.0
2019-03-13,1.0,-0.0,-1.5472434542201985,-0.0,-1.4949856345205184,-1.3787065647530765,0.0
2019-03-14,1.0,-0.0,-1.546278703653439,-0.0,-1.500841430975517,-1.3814668041908689,0.0
2019-03-15,1.0,-0.0,-1.5338673641763392,-0.0,-1.5140319328646938,-1.4013950193449949,0.0
2019-03-18,1.0,-0.0,-1.561972995315514,-0.0,-1.5294020391292367,-1.4197850647561312,0.0
2019-03-19,1.0,-0.0,-1.5702726668144535,-0.0,-1.5322544890268235,-1.4394812680115276,0.0
2019-03-20,1.0,-0.0,-1.5814276971012073,-0.0,-1.534524008234574,-1.4479497023312748,0.0
2019-03-21,1.0,-0.0,-1.5841865123525487,-0.0,-1.541453371911863,-1.4385711106165147,0.0
2019-03-22,1.0,-0.0,-1.5829820716011915,-0.0,-1.5947844658011578,-1.4424211768673072,0.0
2019-03-25,1.0,-0.0,-1.5131841347219144,-0.0,-1.600099711943275,-1.4263239530245955,0.0
2019-03-26,1.0,-0.0,-1.5234610658027032,-0.0,-1.6068595687632667,-1.455591554016311,0.0
2019-03-27,1.0,-0.0,-1.501510067114094,-0.0,-1.6293624161073825,-1.4619686800894858,0.0
2019-03-28,1.0,-0.0,-1.5006729475100942,-0.0,-1.6280843427545986,-1.4791386271870792,0.0
2019-03-29,1.0,-0.0,-1.5011218308279113,-0.0,-1.6280569890060579,-1.4799753197217858,0.0
2019-04-01,1.0,-0.0,-1.5119595732734419,-0.0,-1.627624929814711,-1.475294778214486,0.0
2019-04-02,1.0,-0.0,-1.521600447677672,-0.0,-1.6324566312255175,-1.4419138220481253,0.0
2019-04-03,1.0,-0.0,-1.5259084791386273,-0.0,-1.6273553162853298,-1.454632122027815,0.0
2019-04-04,1.0,-0.0,-1.5177404034195676,-0.0,-1.6093758730513494,-1.460468234899704,0.0
2019-04-05,1.0,-0.0,-1.5144088187566447,-0.0,-1.6154663980750936,-1.4657825527390744,0.0
2019-04-08,1.0,-0.0,-1.503830025160749,-0.0,-1.6191221694157114,-1.4683254123567235,0.0
2019-04-09,1.0,-0.0,-1.4805594405594407,-0.0,-1.657902097902098,-1.4558881118881122,0.0
2019-04-10,1.0,-0.0,-1.4532725858428714,-0.0,-1.6438493165907324,-1.4590510056672963,0.0
2019-04-11,1.0,-0.0,-1.4500916513914348,-0.0,-1.6459478975726267,-1.45859023496084,0.0
2019-04-12,1.0,-0.0,-1.3831828670904012,-0.0,-0.8379012995425286,-0.8272944415205862,0.0
2019-04-15,1.0,-0.0,-1.384419469598965,-0.0,-0.8320666235446313,-0.8261642949547219,0.0
2019-04-16,1.0,-0.0,-1.3836076179693502,-0.0,-0.831668755812543,-0.8281913388055477,0.0
2019-04-17,1.0,-0.0,-1.3816334823242584,-0.0,-0.8220642015440877,-0.85969118244616,0.0
2019-04-18,1.0,-0.0,-1.358784224250326,-0.0,-0.8171039765319427,-0.8984680573663625,0.0
2019-04-22,1.0,-0.0,-1.3518533638145003,-0.0,-0.8251143043762247,-0.9052906596995428,0.0
2019-04-23,1.0,-0.0,-1.3505857381933957,-0.0,-0.8262786236172904,-0.9049757132944201,0.0
2019-04-24,1.0,-0.0,-1.3374775803032775,-0.0,-0.8251671286482961,-0.9136230229903799,0.0
2019-04-25,1.0,-0.0,-1.3402758003498352,-0.0,-0.8172720986047269,-0.9103445470447057,0.0
2019-04-26,1.0,-0.0,-1.3183649971214737,-0.0,-0.9053787318036023,-0.8884776708610905,0.0
2019-04-29,1.0,-0.0,-1.4111618331543143,-0.0,-1.1224937343358394,-0.9418188327962763,0.0
2019-04-30,1.0,-0.0,-1.4050632911392407,-0.0,-1.1410359996409012,-0.9426788760211868,0.0
2019-05-01,1.0,-0.0,-1.4196367608903455,-0.0,-1.2190814329282171,-0.9131958669033639,0.0
2019-05-02,1.0,-0.0,-1.439101390922401,-0.0,-1.21472364568082,-0.9215775988286968,0.0
2019-05-03,1.0,-0.0,-1.4491665140135557,-0.0,-1.2113024363436526,-0.9191243817549001,0.0
2019-05-06,1.0,-0.0,-1.4085642317380354,-0.0,-1.2390657201740327,-0.9322189145866728,0.0
2019-05-07,1.0,-0.0,-1.41743622565603,-0.0,-1.2309591295602085,-0.9232422053579592,0.0
2019-05-08,1.0,-0.0,-1.3912569299282014,-0.0,-1.2135781150595293,-0.9393347268926656,0.0
2019-05-09,1.0,-0.0,-1.3955169591706829,-0.0,-1.2149222515231428,-0.9362553423660999,0.0
2019-05-10,1.0,-0.0,-1.3990297424737033,-0.0,-1.2032100108813928,-0.9316739209285455,0.0
2019-05-13,1.0,-0.0,-1.403145395213923,-0.0,-1.1962926033357506,-0.932831762146483,0.0
2019-05-14,1.0,-0.0,-1.337353178516991,-0.0,-1.2055949071998564,-0.9401506321169192,0.0
2019-05-15,1.0,-0.0,-1.3419740329754255,-0.0,-1.2322206747832338,-0.9183700974886562,0.0
2019-05-16,1.0,-0.0,-1.3504472271914134,-0.0,-1.2144007155635064,-0.9074239713774598,0.0
2019-05-17,1.0,-0.0,-1.3451517593338707,-0.0,-1.2056137523502553,-0.9259110036708749,0.0
2019-05-20,1.0,-0.0,-1.3327218220054589,-0.0,-1.2120005369367757,-0.9297060271153071,0.0
2019-05-21,1.0,-0.0,-1.330545243100595,-0.0,-1.2133112671646464,-0.9290155208659481,0.0
2019-05-22,1.0,-0.0,-1.3211509248503264,-0.0,-1.219908855330176,-0.9268161915825218,0.0
2019-05-23,1.0,-0.0,-1.3204000535786042,-0.0,-1.238781979729428,-0.9057016564718489,0.0
2019-05-24,1.0,-0.0,-1.3129954573795317,-0.0,-1.2371515097532733,-0.9034025118019062,0.0
2019-05-28,1.0,-0.0,-1.343069306930693,-0.0,-1.2463096309630963,-0.911071107110711,0.0
2019-05-29,1.0,-0.0,-1.3523048610799409,-0.0,-1.245298262938193,-0.8909286772296782,0.0
2019-05-30,1.0,-0.0,-1.3512507845422757,-0.0,-1.24083206312203,-0.8909710391822827,0.0
2019-05-31,1.0,-0.0,-1.356588799713043,-0.0,-1.2362014078823478,-0.8908666995471461,0.0
2019-06-03,1.0,-0.0,-1.3638349081832768,-0.0,-1.2395703333927617,-0.8537172401497592,0.0
2019-06-04,1.0,-0.0,-1.3520533834923194,-0.0,-1.2147431591204263,-0.9116843566662188,0.0
2019-06-05,1.0,-0.0,-1.3526420517355737,-0.0,-1.2170240990493035,-0.8522219765642274,0.0
2019-06-06,1.0,-0.0,-1.3500264970853206,-0.0,-1.1982865218159338,-0.8678678678678678,0.0
2019-06-07,1.0,-0.0,-1.3597262088761315,-0.0,-1.189843232501656,-0.8664164274674321,0.0
2019-06-10,1.0,-0.0,-1.3605256195431694,-0.0,-1.1790722285915867,-0.8699620777846371,0.0
2019-06-11,1.0,-0.0,-1.3657241470861543,-0.0,-1.1875304217000753,-0.8717199876100713,0.0
2019-06-12,1.0,-0.0,-1.3501103752759382,-0.0,-1.1837969094922736,-0.8811037527593819,0.0
2019-06-13,1.0,-0.0,-1.3588905573712569,-0.0,-1.1878809292465329,-0.8697994876777669,0.0
2019-06-14,1.0,-0.0,-1.3474318912019716,-0.0,-1.1879758813432508,-0.8658069627217112,0.0
2019-06-17,1.0,-0.0,-1.3477533776349955,-0.0,-1.184174624829468,-0.8689433613519342,0.0
2019-06-18,1.0,-0.0,-1.337285670207608,-0.0,-1.1905055758804601,-0.880019394366818,0.0
2019-06-19,1.0,-0.0,-1.3267614311490563,-0.0,-1.208203142190732,-0.8658627822030542,0.0
2019-06-20,1.0,-0.0,-1.3347873981053093,-0.0,-1.204450319453624,-0.8670191672174488,0.0
2019-06-21,1.0,-0.0,-1.3453911046331875,-0.0,-1.191510975663619,-0.8798639636058478,0.0
2019-06-24,1.0,-0.0,-1.3185844627513508,-0.0,-1.1946585171405795,-0.9158029940650191,0.0
2019-06-25,1.0,-0.0,-1.3158874362951476,-0.0,-1.1966762685575005,-0.9190782184799469,0.0
2019-06-26,1.0,-0.0,-1.302661731006522,-0.0,-1.1396968094482638,-0.9644808743169399,0.0
2019-06-27,1.0,-0.0,-1.2847322562283814,-0.0,-1.1368711414685406,-0.9568720171636237,0.0
2019-06-28,1.0,-0.0,-1.269722767954595,-0.0,-1.143505784763152,-0.9526304300371098,0.0
2019-07-01,1.0,-0.0,-1.2685193264113077,-0.0,-1.1468021987610155,-0.9472995375621673,0.0
2019-07-02,1.0,-0.0,-1.2727748006796498,-0.0,-1.1367141550124165,-0.9471964449091621,0.0
2019-07-03,1.0,-0.0,-1.2652972218587815,-0.0,-1.1487199616206552,-0.9472720136072224,0.0
2019-07-05,1.0,-0.0,-1.2449042078558306,-0.0,-1.161315720409413,-0.9678505817513778,0.0
2019-07-08,1.0,-0.0,-1.2429652969235483,-0.0,-1.1630125596253993,-0.970198240777209,0.0
2019-07-09,1.0,-0.0,-1.237380806578602,-0.0,-1.16315283002362,-0.9735368734143994,0.0
2019-07-10,1.0,-0.0,-1.2295132201015584,-0.0,-1.1685344072841883,-0.9794694449308352,0.0
2019-07-11,1.0,-0.0,-1.2317676143386898,-0.0,-1.1932279710400846,-0.9896697863323326,0.0
2019-07-12,1.0,-0.0,-1.2439002945443354,-0.0,-1.154657757066866,-0.997626060579417,0.0
2019-07-15,1.0,-0.0,-1.1330914247580914,-0.0,-1.0732816149482816,-0.9644644644644644,0.0
2019-07-16,1.0,-0.0,-1.1268064489182192,-0.0,-1.0841617241667365,-0.9657923314677136,0.0
2019-07-17,1.0,-0.0,-1.1470416423266292,-0.0,-1.0715597095885836,-0.9539764666611031,0.0
2019-07-18,1.0,-0.0,-1.1463009833616864,-0.0,-1.0655159536948673,-0.9373469980498734,0.0
2019-07-19,1.0,-0.0,-1.151879325349136,-0.0,-1.0575608138908457,-0.9346069371348059,0.0
2019-07-22,1.0,-0.0,-1.1379539048250704,-0.0,-1.05330790913613,-0.9540291825567898,0.0
2019-07-23,1.0,-0.0,-1.1315257315009697,-0.0,-1.0413107176757046,-0.9541083735710454,0.0
2019-07-24,1.0,-0.0,-1.1323287896206273,-0.0,-1.0266464115618328,-0.9468303498111349,0.0
2019-07-25,1.0,-0.0,-1.140178461285415,-0.0,-1.019737653686418,-0.9520950696985896,0.0
2019-07-26,1.0,-0.0,-1.1256938448254594,-0.0,-1.0301796801118375,-0.9557995148225813,0.0
2019-07-29,1.0,-0.0,-1.1849282400381564,-0.0,-1.1786411134717947,-0.9723800026015695,0.0
2019-07-30,1.0,-0.0,-1.1551875990840232,-0.0,-1.2249427514532325,-1.0236040162057425,0.0
2019-07-31,1.0,-0.0,-1.1826397460765297,-0.0,-1.2141597601833891,-1.0115940751190267,0.0
2019-08-01,1.0,-0.0,-1.20387153541575,-0.0,-1.200087989441267,-0.9955125384953806,0.0
2019-08-02,1.0,-0.0,-1.1899850127832141,-0.0,-1.2323018601780833,-0.9857621440536013,0.0
2019-08-05,1.0,-0.0,-1.1885296449652014,-0.0,-1.2315655008369306,-0.9848031010483658,0.0
2019-08-06,1.0,-0.0,-1.1837380745880313,-0.0,-1.1689505637467477,-0.983868169991327,0.0
2019-08-07,1.0,-0.0,-1.2015396591990313,-0.0,-1.1357149035550558,-0.9876308277830638,0.0
2019-08-08,1.0,-0.0,-1.2022661419366,-0.0,-1.135752281278381,-0.9866366820914242,0.0
2019-08-09,1.0,-0.0,-1.1820173554429076,-0.0,-1.110061001804279,-1.0037803935045968,0.0
2019-08-12,1.0,-0.0,-1.1779857474027646,-0.0,-1.133381986777711,-0.9815832403193955,0.0
2019-08-13,1.0,-0.0,-1.1549127011297502,-0.0,-1.1312478603218075,-0.9931958233481684,0.0
2019-08-14,1.0,-0.0,-1.1668015504536355,-0.0,-1.1074242876006304,-0.9852195766068919,0.0
2019-08-15,1.0,-0.0,-1.1905060906693457,-0.0,-1.0805810205533928,-0.9149399305119511,0.0
2019-08-16,1.0,-0.0,-1.2003184313068254,-0.0,-1.0658231030292873,-0.923702182930406,0.0
2019-08-19,1.0,-0.0,-1.182693911592994,-0.0,-1.0803586321934946,-0.9071309424520433,0.0
2019-08-20,1.0,-0.0,-1.1908762007734854,-0.0,-1.0751029234415934,-0.8925021832245187,0.0
2019-08-21,1.0,-0.0,-1.1890238828326538,-0.0,-1.0744362153615712,-0.8973121411333943,0.0
2019-08-22,1.0,-0.0,-1.1917853731467254,-0.0,-1.0547364923792515,-0.9064745213671663,0.0
2019-08-23,1.0,-0.0,-1.1914628576174064,-0.0,-1.053481709089399,-0.907362039613005,0.0
2019-08-26,1.0,-0.0,-1.1757299868766404,-0.0,-1.0449885170603674,-0.8803313648293962,0.0
2019-08-27,1.0,-0.0,-1.1721670142722773,-0.0,-1.0377049850734061,-0.8796466691203534,0.0
2019-08-28,1.0,-0.0,-1.168212890625,-0.0,-1.0196940104166665,-0.881103515625,0.0
2019-08-29,1.0,-0.0,-1.171042486710222,-0.0,-1.0191940916284543,-0.8677514912957026,0.0
2019-08-30,1.0,-0.0,-1.1516710552967389,-0.0,-1.0434271824994936,-0.8559043953818107,0.0
2019-09-03,1.0,-0.0,-1.151534785777922,-0.0,-1.0452336599983802,-0.8527982505871872,0.0
2019-09-04,1.0,-0.0,-1.153830588044842,-0.0,-1.0435873568335423,-0.8496903962119066,0.0
2019-09-05,1.0,-0.0,-1.1674950499050392,-0.0,-1.05127894290217,-0.8221602618499212,0.0
2019-09-06,1.0,-0.0,-1.1640599806514027,-0.0,-1.0650596581747824,-0.8018381167365367,0.0
2019-09-09,1.0,-0.0,-1.1659075335563707,-0.0,-1.0650570357531541,-0.7998710145511709,0.0
2019-09-10,1.0,-0.0,-1.1714204912734325,-0.0,-1.0391483516483517,-0.8294683257918553,0.0
2019-09-11,1.0,-0.0,-1.140859910037687,-0.0,-1.1133849333387364,-0.7981116018965028,0.0
2019-09-12,1.0,-0.0,-1.0858434951142695,-0.0,-1.139223128482597,-0.8127271258984091,0.0
2019-09-13,1.0,-0.0,-1.080780393421477,-0.0,-1.141325378910029,-0.8088519832312158,0.0
2019-09-16,1.0,-0.0,-1.0836491171490767,-0.0,-1.1382729984681126,-0.8093606385551882,0.0
2019-09-17,1.0,-0.0,-1.0329723418817183,-0.0,-1.156528040581344,-0.8364668464914047,0.0
