Date,IBCP,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-14,1.0,-0.0,-0.7461491367699278,-0.0,-0.2821109342475817,-0.42064405534467986,0.0
2019-01-15,1.0,-0.0,-0.7402988731014208,-0.0,-0.27687408133268004,-0.4326310632043116,0.0
2019-01-16,1.0,-0.0,-0.7420081264992412,-0.0,-0.2700102805110883,-0.4356978508836344,0.0
2019-01-17,1.0,-0.0,-0.7465120270701027,-0.0,-0.2696711865237966,-0.4358188460878307,0.0
2019-01-18,1.0,-0.0,-0.7314105563902368,-0.0,-0.27326913130218466,-0.45831383463461495,0.0
2019-01-22,1.0,-0.0,-0.8497097082384066,-0.0,-0.14975135347002766,-0.45025844540800075,0.0
2019-01-23,1.0,-0.0,-0.8348797250859107,-0.0,-0.1495581737849779,-0.47015218458517427,0.0
2019-01-24,1.0,-0.0,-0.8309686287986646,-0.0,-0.15597231086454905,-0.4677696499582699,0.0
2019-01-25,1.0,-0.0,-0.85528858062918,-0.0,-0.12568739162744613,-0.4961109734951697,0.0
2019-01-28,1.0,-0.0,-0.8493992320079277,-0.0,-0.1334819769602378,-0.49451257277344235,0.0
2019-01-29,1.0,-0.0,-0.8349126810875174,-0.0,-0.13688231792022226,-0.5088311172851756,0.0
2019-01-30,1.0,-0.0,-0.8388043370138267,-0.0,-0.14207201830299415,-0.505918631254352,0.0
2019-01-31,1.0,-0.0,-0.8481838324993153,-0.0,-0.12218985734558219,-0.5192322055418627,0.0
2019-02-01,1.0,-0.0,-0.8472146164185792,-0.0,-0.11997809528550804,-0.5219793896550008,0.0
2019-02-04,1.0,-0.0,-0.8442431181243466,-0.0,-0.11941858728657474,-0.5252376922694011,0.0
2019-02-05,1.0,-0.0,-0.8387850467289719,-0.0,-0.11982998608073175,-0.5269685822231059,0.0
2019-02-06,1.0,-0.0,-0.8302337145698657,-0.0,-0.11703132769766286,-0.5390601690701143,0.0
2019-02-07,1.0,-0.0,-0.8270674822218906,-0.0,-0.1145506986921279,-0.5448306728330599,0.0
2019-02-08,1.0,-0.0,-0.8308067607597143,-0.0,-0.12555696612152442,-0.5328703357976751,0.0
2019-02-11,1.0,-0.0,-0.8222793145593774,-0.0,-0.12623780898456013,-0.5457833428949141,0.0
2019-02-12,1.0,-0.0,-0.8184952899727642,-0.0,-0.13577871617400863,-0.5444141825541591,0.0
2019-02-13,1.0,-0.0,-0.8213037835679345,-0.0,-0.1361685135270041,-0.5382849156434063,0.0
2019-02-14,1.0,-0.0,-0.8105621124224845,-0.0,-0.14790458091618325,-0.5420334066813363,0.0
2019-02-15,1.0,-0.0,-0.8039098045097745,-0.0,-0.15104244787760612,-0.5449477526123694,0.0
2019-02-19,1.0,-0.0,-0.8052573492525333,-0.0,-0.15501153807564966,-0.5480084278117789,0.0
2019-02-20,1.0,-0.0,-0.8036928325932615,-0.0,-0.15478788791048895,-0.550262161009508,0.0
2019-02-21,1.0,-0.0,-0.7879387668178288,-0.0,-0.15576378623506126,-0.5617467992884524,0.0
2019-02-22,1.0,-0.0,-0.7843260031057456,-0.0,-0.16137354105094426,-0.5589590742874317,0.0
2019-02-25,1.0,-0.0,-0.7806621519939805,-0.0,-0.16420867820416354,-0.5632555806370705,0.0
2019-02-26,1.0,-0.0,-0.7813558046798585,-0.0,-0.16376996965365034,-0.5628119278709904,0.0
2019-02-27,1.0,-0.0,-0.7813738772642882,-0.0,-0.16736916051984546,-0.5601635807115259,0.0
2019-02-28,1.0,-0.0,-0.7838644918444164,-0.0,-0.1709410288582183,-0.5546047678795483,0.0
2019-03-01,1.0,-0.0,-0.7885618293049845,-0.0,-0.16871427138702239,-0.5499949854578278,0.0
2019-03-04,1.0,-0.0,-0.787928916961175,-0.0,-0.16337067949971176,-0.5551545228964584,0.0
2019-03-05,1.0,-0.0,-0.7777470802461384,-0.0,-0.17870149441165392,-0.5551927665452718,0.0
2019-03-06,1.0,-0.0,-0.7741296277716465,-0.0,-0.1791160830741447,-0.5550316042941708,0.0
2019-03-07,1.0,-0.0,-0.745794158204839,-0.0,-0.2142409427102921,-0.5471731227278426,0.0
2019-03-08,1.0,-0.0,-0.7509586225909126,-0.0,-0.20408009824315182,-0.551189193253302,0.0
2019-03-11,1.0,-0.0,-0.7500565767306193,-0.0,-0.20686967235786669,-0.5575951117704745,0.0
2019-03-12,1.0,-0.0,-0.7346418106496917,-0.0,-0.21488835000505205,-0.5764625644134586,0.0
2019-03-13,1.0,-0.0,-0.7436040750997179,-0.0,-0.22133584004471432,-0.5756459439546759,0.0
2019-03-14,1.0,-0.0,-0.7418871945804684,-0.0,-0.22368254129348186,-0.5716895440590668,0.0
2019-03-15,1.0,-0.0,-0.730891355704016,-0.0,-0.22168313562120556,-0.5876241522087027,0.0
2019-03-18,1.0,-0.0,-0.7378357636224098,-0.0,-0.2297006907137375,-0.590662573548222,0.0
2019-03-19,1.0,-0.0,-0.738154485518586,-0.0,-0.22813678458736306,-0.5990610810394807,0.0
2019-03-20,1.0,-0.0,-0.7536057075399066,-0.0,-0.22876353744289893,-0.583996304470564,0.0
2019-03-21,1.0,-0.0,-0.7498404431850093,-0.0,-0.2084705521942253,-0.5945980444716755,0.0
2019-03-22,1.0,-0.0,-0.7466100394002969,-0.0,-0.23230824336079417,-0.579568131811902,0.0
2019-03-25,1.0,-0.0,-0.7613109347624446,-0.0,-0.23433474183242295,-0.5808770483355663,0.0
2019-03-26,1.0,-0.0,-0.7711077185810025,-0.0,-0.23277356586539708,-0.5836158045902657,0.0
2019-03-27,1.0,-0.0,-0.7729670729488812,-0.0,-0.23488136386080719,-0.5909716988487226,0.0
2019-03-28,1.0,-0.0,-0.773319125711464,-0.0,-0.23291836681653977,-0.5927177274735557,0.0
2019-03-29,1.0,-0.0,-0.7718742699924728,-0.0,-0.23186336854673348,-0.5918446803540375,0.0
2019-04-01,1.0,-0.0,-0.7731140396388918,-0.0,-0.2323855971775449,-0.5886946145065892,0.0
2019-04-02,1.0,-0.0,-0.7794822627037393,-0.0,-0.2428804643569744,-0.5689150320022803,0.0
2019-04-03,1.0,-0.0,-0.7797211857379769,-0.0,-0.24409203980099506,-0.5673973880597015,0.0
2019-04-04,1.0,-0.0,-0.7751427316644708,-0.0,-0.23007569299129402,-0.5781601178020616,0.0
2019-04-05,1.0,-0.0,-0.7709761713797831,-0.0,-0.23326692711702154,-0.5830120824816952,0.0
2019-04-08,1.0,-0.0,-0.7744989864258037,-0.0,-0.2261425162300172,-0.5653947807343923,0.0
2019-04-09,1.0,-0.0,-0.7519615610703606,-0.0,-0.26705344135763026,-0.5367904516063077,0.0
2019-04-10,1.0,-0.0,-0.731516028325592,-0.0,-0.2532805401152314,-0.5533642985862585,0.0
2019-04-11,1.0,-0.0,-0.7289672160288478,-0.0,-0.25940221945707104,-0.5510297366616724,0.0
2019-04-12,1.0,-0.0,-0.7278842492702119,-0.0,-0.2603883741591573,-0.5501459576088336,0.0
2019-04-15,1.0,-0.0,-0.72686544497317,-0.0,-0.2592386352131214,-0.5450288549154602,0.0
2019-04-16,1.0,-0.0,-0.732535788355506,-0.0,-0.2564874298143558,-0.5401891850877636,0.0
2019-04-17,1.0,-0.0,-0.7319097257362615,-0.0,-0.2537192591842931,-0.544479303714199,0.0
2019-04-18,1.0,-0.0,-0.7234607890275071,-0.0,-0.2567502593820381,-0.5503454209580687,0.0
2019-04-22,1.0,-0.0,-0.7300347442367681,-0.0,-0.2577920925160407,-0.548223478988613,0.0
2019-04-23,1.0,-0.0,-0.7205993288765185,-0.0,-0.2628827094659626,-0.6177977785292511,0.0
2019-04-24,1.0,-0.0,-0.7317398467533147,-0.0,-0.2705876199691415,-0.6128036821046575,0.0
2019-04-25,1.0,-0.0,-0.7297877352317639,-0.0,-0.27316983798780325,-0.6143638600256497,0.0
2019-04-26,1.0,-0.0,-0.7207839849072425,-0.0,-0.2863693533172624,-0.6131170736820041,0.0
2019-04-29,1.0,-0.0,-0.7216224714390524,-0.0,-0.286238339796667,-0.6124358033749083,0.0
2019-04-30,1.0,-0.0,-0.7177336932309547,-0.0,-0.2816635656070652,-0.6211902827642234,0.0
2019-05-01,1.0,-0.0,-0.7144468341813986,-0.0,-0.29289723548234803,-0.6155117242826418,0.0
2019-05-02,1.0,-0.0,-0.7126421720215945,-0.0,-0.28748886209969077,-0.620551391582368,0.0
2019-05-03,1.0,-0.0,-0.7157381688590744,-0.0,-0.2851789738483308,-0.6194905927362298,0.0
2019-05-06,1.0,-0.0,-0.7119483992763312,-0.0,-0.2828076247410787,-0.6272581871575028,0.0
2019-05-07,1.0,-0.0,-0.7134654711341828,-0.0,-0.28079282680509676,-0.627497247129149,0.0
2019-05-08,1.0,-0.0,-0.7127790105730323,-0.0,-0.28588957055214725,-0.6119566636209373,0.0
2019-05-09,1.0,-0.0,-0.7127948236276351,-0.0,-0.29046649968691296,-0.6058234189104571,0.0
2019-05-10,1.0,-0.0,-0.7114867861522006,-0.0,-0.2979050898750359,-0.5994364874383659,0.0
2019-05-13,1.0,-0.0,-0.7113082039911307,-0.0,-0.29630885613668967,-0.6009651754271553,0.0
2019-05-14,1.0,-0.0,-0.6917207666244214,-0.0,-0.30354602591625074,-0.5911595065049272,0.0
2019-05-15,1.0,-0.0,-0.6922201236707977,-0.0,-0.30426120928307154,-0.5907997205764404,0.0
2019-05-16,1.0,-0.0,-0.693746604227575,-0.0,-0.30123412072132677,-0.5922485834777884,0.0
2019-05-17,1.0,-0.0,-0.6918850270844673,-0.0,-0.3068449835419744,-0.5930850374517275,0.0
2019-05-20,1.0,-0.0,-0.6853117878599544,-0.0,-0.3094313238036047,-0.5948829500725088,0.0
2019-05-21,1.0,-0.0,-0.6905014352582173,-0.0,-0.3017145517080866,-0.5938348547932453,0.0
2019-05-22,1.0,-0.0,-0.6867472993228925,-0.0,-0.30544787305525406,-0.5921848348581176,0.0
2019-05-23,1.0,-0.0,-0.6950581320409375,-0.0,-0.31924931040705323,-0.5636101157484984,0.0
2019-05-24,1.0,-0.0,-0.6852751432904105,-0.0,-0.3166268280772097,-0.5683553088133241,0.0
2019-05-28,1.0,-0.0,-0.6937786778088232,-0.0,-0.3025813232165287,-0.5670195585860398,0.0
2019-05-29,1.0,-0.0,-0.7010335652885795,-0.0,-0.29919668440442077,-0.55809967253377,0.0
2019-05-30,1.0,-0.0,-0.6984423357290841,-0.0,-0.2964421822646239,-0.5628309077422821,0.0
2019-05-31,1.0,-0.0,-0.7026217420246813,-0.0,-0.28967177018792567,-0.5680014337651698,0.0
2019-06-03,1.0,-0.0,-0.7093393845133985,-0.0,-0.29499502817368245,-0.5453201091252134,0.0
2019-06-04,1.0,-0.0,-0.7052118924983426,-0.0,-0.303763577948901,-0.540848589933194,0.0
2019-06-05,1.0,-0.0,-0.7019332962194444,-0.0,-0.31459081937345007,-0.5139683182347285,0.0
2019-06-06,1.0,-0.0,-0.7078759674237443,-0.0,-0.30224088218928624,-0.519095553644595,0.0
2019-06-07,1.0,-0.0,-0.7098456087066565,-0.0,-0.3028600354340673,-0.518273854720324,0.0
2019-06-10,1.0,-0.0,-0.7157209208400647,-0.0,-0.28695476575121165,-0.5215317043618739,0.0
2019-06-11,1.0,-0.0,-0.7194235493756808,-0.0,-0.2866550160828711,-0.5266570422713573,0.0
2019-06-12,1.0,-0.0,-0.7215327727687163,-0.0,-0.285609360753723,-0.5255040016209097,0.0
2019-06-13,1.0,-0.0,-0.7229288066886242,-0.0,-0.2884469217126932,-0.5221940714466683,0.0
2019-06-14,1.0,-0.0,-0.720634036411516,-0.0,-0.29065910414503837,-0.5207758336920467,0.0
2019-06-17,1.0,-0.0,-0.714629390463167,-0.0,-0.3023880067867001,-0.5153333839803489,0.0
2019-06-18,1.0,-0.0,-0.699262600410511,-0.0,-0.3091503433596027,-0.5255809239034033,0.0
2019-06-19,1.0,-0.0,-0.7014136509622436,-0.0,-0.3110790784715373,-0.5163998684975849,0.0
2019-06-20,1.0,-0.0,-0.7009317399230302,-0.0,-0.31266457362770916,-0.5182803321855378,0.0
2019-06-21,1.0,-0.0,-0.7051600162041726,-0.0,-0.3069171561677132,-0.5197994733643914,0.0
2019-06-24,1.0,-0.0,-0.7125044261217057,-0.0,-0.3054276898173909,-0.511280287318529,0.0
2019-06-25,1.0,-0.0,-0.6899929314349187,-0.0,-0.31773200040391797,-0.5167625971927698,0.0
2019-06-26,1.0,-0.0,-0.6858658582796515,-0.0,-0.3039282556523936,-0.5364153088291019,0.0
2019-06-27,1.0,-0.0,-0.6842544369722405,-0.0,-0.3199676391768216,-0.5239672346665318,0.0
2019-06-28,1.0,-0.0,-0.6877164597921986,-0.0,-0.31620193644614103,-0.5240791768839902,0.0
2019-07-01,1.0,-0.0,-0.6901838170402683,-0.0,-0.3156408381451878,-0.5156963110517159,0.0
2019-07-02,1.0,-0.0,-0.6933709307887912,-0.0,-0.31380447644704046,-0.5105365190463003,0.0
2019-07-03,1.0,-0.0,-0.69538407329105,-0.0,-0.3108829155340783,-0.5105959931541326,0.0
2019-07-05,1.0,-0.0,-0.6974094567404426,-0.0,-0.3075201207243461,-0.5101609657947686,0.0
2019-07-08,1.0,-0.0,-0.7011317907444669,-0.0,-0.30115694164989937,-0.512801810865191,0.0
2019-07-09,1.0,-0.0,-0.7016189853687967,-0.0,-0.3002161999094977,-0.512117250741616,0.0
2019-07-10,1.0,-0.0,-0.6903522667270122,-0.0,-0.30891855874883706,-0.5151240853888511,0.0
2019-07-11,1.0,-0.0,-0.6884103544564917,-0.0,-0.3169228447083093,-0.5103267842318433,0.0
2019-07-12,1.0,-0.0,-0.6763631784410024,-0.0,-0.3289006422364942,-0.5133106661629517,0.0
2019-07-15,1.0,-0.0,-0.673470928769192,-0.0,-0.3343569091366726,-0.5091366725396426,0.0
2019-07-16,1.0,-0.0,-0.6798266609558843,-0.0,-0.3363734851729611,-0.5032627043914238,0.0
2019-07-17,1.0,-0.0,-0.7001077937379359,-0.0,-0.3200220601138101,-0.4867012609360507,0.0
2019-07-18,1.0,-0.0,-0.698748102242465,-0.0,-0.31280021901988597,-0.477314019761567,0.0
2019-07-19,1.0,-0.0,-0.7016024683985269,-0.0,-0.30999303274609336,-0.47668458246242656,0.0
2019-07-22,1.0,-0.0,-0.6777064995773038,-0.0,-0.3007111243721717,-0.5080063653090656,0.0
2019-07-23,1.0,-0.0,-0.6819718589966689,-0.0,-0.29836424203251627,-0.505643116392383,0.0
2019-07-24,1.0,-0.0,-0.6830206472106413,-0.0,-0.2976474091721263,-0.5009678379988088,0.0
2019-07-25,1.0,-0.0,-0.6892112286250865,-0.0,-0.28642384105960267,-0.4954531975882179,0.0
2019-07-26,1.0,-0.0,-0.7048255640592387,-0.0,-0.28409203856475496,-0.4959248583639797,0.0
2019-07-29,1.0,-0.0,-0.6992410103272366,-0.0,-0.28943635684957075,-0.4998133631952221,0.0
2019-07-30,1.0,-0.0,-0.7016713577602312,-0.0,-0.2912546392009366,-0.49792014347273766,0.0
2019-07-31,1.0,-0.0,-0.7105688630201725,-0.0,-0.2861229261497898,-0.4906847747680521,0.0
2019-08-01,1.0,-0.0,-0.7202802414846837,-0.0,-0.2814588457429629,-0.48269608208491716,0.0
2019-08-02,1.0,-0.0,-0.7236457995458969,-0.0,-0.27702786995683526,-0.4943985628383942,0.0
2019-08-05,1.0,-0.0,-0.7223940149625935,-0.0,-0.2755112219451371,-0.49586034912718197,0.0
2019-08-06,1.0,-0.0,-0.7201232083861192,-0.0,-0.2704125990510967,-0.4935042352882729,0.0
2019-08-07,1.0,-0.0,-0.7215362491322027,-0.0,-0.262694634533373,-0.4951651294257661,0.0
2019-08-08,1.0,-0.0,-0.7239129895577548,-0.0,-0.2619242503162438,-0.49450603963588563,0.0
2019-08-09,1.0,-0.0,-0.7192132832575607,-0.0,-0.24950583119193515,-0.502149634315082,0.0
2019-08-12,1.0,-0.0,-0.7210552268244576,-0.0,-0.2539201183431953,-0.4905325443786982,0.0
2019-08-13,1.0,-0.0,-0.71320903426024,-0.0,-0.25292480480776336,-0.496859683259033,0.0
2019-08-14,1.0,-0.0,-0.7200784987121306,-0.0,-0.23794922114559058,-0.4950815650680731,0.0
2019-08-15,1.0,-0.0,-0.7278919839435591,-0.0,-0.22960710375866683,-0.4752949762802578,0.0
2019-08-16,1.0,-0.0,-0.7271245407877771,-0.0,-0.2322944797216748,-0.4734690898474564,0.0
2019-08-19,1.0,-0.0,-0.7255922556793306,-0.0,-0.2321836843897456,-0.4744855766892056,0.0
2019-08-20,1.0,-0.0,-0.7306973470229859,-0.0,-0.22918031991067744,-0.4673657127600184,0.0
2019-08-21,1.0,-0.0,-0.7296213483692218,-0.0,-0.23287804403830265,-0.4678705098916055,0.0
2019-08-22,1.0,-0.0,-0.7295611224390717,-0.0,-0.23521701136032624,-0.4626177298766871,0.0
2019-08-23,1.0,-0.0,-0.7263234579893152,-0.0,-0.2347013113161729,-0.46733851384167074,0.0
2019-08-26,1.0,-0.0,-0.7239797150446752,-0.0,-0.23057232552523543,-0.46032359333494327,0.0
2019-08-27,1.0,-0.0,-0.7246247189924823,-0.0,-0.23343566438637628,-0.4592085861393797,0.0
2019-08-28,1.0,-0.0,-0.7244762342024503,-0.0,-0.23023947031389702,-0.4617354952516734,0.0
2019-08-29,1.0,-0.0,-0.7125887295378821,-0.0,-0.23610507508812595,-0.4656912453522623,0.0
2019-08-30,1.0,-0.0,-0.7038098449089684,-0.0,-0.2454484153742414,-0.4590116559098353,0.0
2019-09-03,1.0,-0.0,-0.7113799585482239,-0.0,-0.2521328384826722,-0.44647418903937924,0.0
2019-09-04,1.0,-0.0,-0.7151848368660928,-0.0,-0.25095854734862183,-0.4452723721334009,0.0
2019-09-05,1.0,-0.0,-0.7247154510672089,-0.0,-0.2511008975623842,-0.4305171210626369,0.0
2019-09-06,1.0,-0.0,-0.7236244866591418,-0.0,-0.25264775811138596,-0.42532241408295113,0.0
2019-09-09,1.0,-0.0,-0.7269062814914343,-0.0,-0.25346705696050675,-0.4189500455876002,0.0
2019-09-10,1.0,-0.0,-0.7325528173255282,-0.0,-0.22073667220736673,-0.45571053455710536,0.0
2019-09-11,1.0,-0.0,-0.7391272885158117,-0.0,-0.2037050437803025,-0.4693055455049811,0.0
2019-09-12,1.0,-0.0,-0.7337142581609528,-0.0,-0.2063503544047447,-0.4708279087709147,0.0
2019-09-13,1.0,-0.0,-0.7358267621596856,-0.0,-0.21213436542959802,-0.4634787431575394,0.0
2019-09-16,1.0,-0.0,-0.743267809099062,-0.0,-0.21135807256950337,-0.46918098746879316,0.0
2019-09-17,1.0,-0.0,-0.7958485840878444,-0.0,-0.1791080716624928,-0.433057214409555,0.0
2019-09-18,1.0,-0.0,-0.7925868837455745,-0.0,-0.18202837118566506,-0.4337804966161701,0.0
2019-09-19,1.0,-0.0,-0.7826819812661032,-0.0,-0.19916203135158567,-0.4261118736304751,0.0
2019-09-20,1.0,-0.0,-0.7865217286509678,-0.0,-0.20186073417050304,-0.4218949601099087,0.0
2019-09-23,1.0,-0.0,-0.7869329803874384,-0.0,-0.1972566478161473,-0.4222355913849116,0.0
