Date,DOYU,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-06-12,1.0,-0.8833303871309881,-0.01449531553827117,-0.5443521301042956,-1.0932649814389253,-0.0,0.0
2020-06-15,1.0,-0.884309497720123,-0.006857304443109116,-0.549680110282422,-1.0938460994662613,-0.0,0.0
2020-06-16,1.0,-0.883517887563884,-0.016113003975014195,-0.5585604770017035,-1.0909284497444633,-0.0,0.0
2020-06-17,1.0,-0.8963970429914591,-0.021639273666834134,-0.5675016148711691,-1.103028780592837,-0.0,0.0
2020-06-18,1.0,-0.8991563453598995,-0.016298689642793032,-0.5712439418416801,-1.1033566684616765,-0.0,0.0
2020-06-19,1.0,-0.9001221088924005,-0.01641287171383422,-0.5714696164344203,-1.1034334147392615,-0.0,0.0
2020-06-22,1.0,-0.8984184040258807,-0.015600287562904385,-0.5818475916606758,-1.0986700215672178,-0.0,0.0
2020-06-23,1.0,-0.8968305304010348,-0.014984907287623975,-0.5816084519189305,-1.1000790570648267,-0.0,0.0
2020-06-24,1.0,-0.8993814729574223,-0.015139528193325662,-0.5805883199079402,-1.1010140966628308,-0.0,0.0
2020-06-25,1.0,-0.9043239929315878,-0.014136824263406542,-0.5782393883659708,-1.1096685780230084,-0.0,0.0
2020-06-26,1.0,-0.9060443930301498,-0.01608705082785048,-0.5813028703636759,-1.111633287542477,-0.0,0.0
2020-06-29,1.0,-0.901587874413569,-0.009707686755683868,-0.5869361241429087,-1.1105377120173223,-0.0,0.0
2020-06-30,1.0,-0.8994498335022441,-0.0214637324453453,-0.5837556102504705,-1.11488345157087,-0.0,0.0
2020-07-01,1.0,-0.8881864161849712,-0.022651734104046244,-0.5759754335260115,-1.1258670520231213,-0.0,0.0
2020-07-02,1.0,-0.8767685495193865,-0.03362494149836195,-0.567591892572992,-1.1221154192317384,-0.0,0.0
2020-07-06,1.0,-0.8774689362924658,-0.029160382101558576,-0.5676578323637147,-1.116892911010558,-0.0,0.0
2020-07-07,1.0,-0.8755155471075565,-0.02983896998170928,-0.5685901803966573,-1.1125058279238245,-0.0,0.0
2020-07-08,1.0,-0.8763811163725067,-0.028842014636246232,-0.5737552016071172,-1.1083727938011192,-0.0,0.0
2020-07-09,1.0,-0.8689603376131039,-0.026250849397374914,-0.5737276921426272,-1.1074711204892527,-0.0,0.0
2020-07-10,1.0,-0.8835473918346847,-0.00609887350218842,-0.5914113510798594,-1.1064791562029133,-0.0,0.0
2020-07-13,1.0,-0.8960091957326053,-0.0,-0.5933043571967384,-1.1027335752002585,-0.0,0.0
2020-07-14,1.0,-0.8928289426458977,-0.0,-0.5883281889311608,-1.1079606632689685,-0.0,0.0
2020-07-15,1.0,-0.8979305884888986,-0.0,-0.5888481713012862,-1.105913630811238,-0.0,0.0
2020-07-16,1.0,-0.9001185217110225,-0.0,-0.6020543763243903,-1.0894300183169916,-0.0,0.0
2020-07-17,1.0,-0.8954491746929715,-0.0,-0.5978015682623796,-1.087292778115937,-0.0,0.0
2020-07-20,1.0,-0.898518491946766,-0.0,-0.6033647810022599,-1.0852674247587615,-0.0,0.0
2020-07-21,1.0,-0.9010603238286287,-0.0,-0.6138773463246883,-1.0672374265654103,-0.0,0.0
2020-07-22,1.0,-0.8796170607987425,-0.0,-0.5989497749517754,-1.0936272058298204,-0.0,0.0
2020-07-23,1.0,-0.8815283419000035,-0.0,-0.6105459904388771,-1.102332770209554,-0.0,0.0
2020-07-24,1.0,-0.8855687484306058,-0.0,-0.6020733938372134,-1.09958029917136,-0.0,0.0
2020-07-27,1.0,-0.8833333333333333,-0.0,-0.5992131616595135,-1.0939914163090128,-0.0,0.0
2020-07-28,1.0,-0.8717769547900217,-0.0,-0.5644609041995668,-1.0575780867863882,-0.0,0.0
2020-07-29,1.0,-0.8674202777196288,-0.0,-0.56785988416719,-1.0536598981229504,-0.0,0.0
2020-07-30,1.0,-0.8726585203599314,-0.0,-0.5694828612443542,-1.0591365848534715,-0.0,0.0
2020-07-31,1.0,-0.8827864537638183,-0.0,-0.5724513072468854,-1.0541849447271452,-0.0,0.0
2020-08-03,1.0,-0.8821098346875875,-0.0,-0.5667203698514991,-1.0535514149621743,-0.0,0.0
2020-08-04,1.0,-0.8977469670710572,-0.001025713578325611,-0.5818979238142398,-1.0562727690729672,-0.0,0.0
2020-08-05,1.0,-0.898667043807234,-0.0010607078457023653,-0.581656825654987,-1.054308241699961,-0.0,0.0
2020-08-06,1.0,-0.9015234916012641,-0.01416953727049966,-0.5788912958556767,-1.0567136617067368,-0.0,0.0
2020-08-07,1.0,-0.9030223109273647,-0.02509088317057524,-0.5851094162092808,-1.0508589350630837,-0.0,0.0
2020-08-10,1.0,-0.914282652951891,-0.015357691346119503,-0.5910925390192506,-1.0508232436872744,-0.0,0.0
2020-08-11,1.0,-0.9367134254083876,-0.009123363744545816,-0.611734160325989,-1.0485377375500342,-0.0,0.0
2020-08-12,1.0,-0.9339520439115991,-0.014841831575906399,-0.5963455149501662,-1.066011844576051,-0.0,0.0
2020-08-13,1.0,-0.9296469740634006,-0.019920749279538904,-0.586671469740634,-1.0660662824207492,-0.0,0.0
2020-08-14,1.0,-0.928193309085671,-0.021282725341207825,-0.5836004177320033,-1.06806150743635,-0.0,0.0
2020-08-17,1.0,-0.9274135446685879,-0.023595100864553315,-0.5844020172910663,-1.06685878962536,-0.0,0.0
2020-08-18,1.0,-0.9242076581098523,-0.02685357808690664,-0.5697332568478417,-1.064427075864047,-0.0,0.0
2020-08-19,1.0,-0.9300915126502781,-0.02770500628027992,-0.5671272205275435,-1.0638076439978468,-0.0,0.0
2020-08-20,1.0,-0.9298144892174102,-0.027844558469984574,-0.5665075890774696,-1.0640137787505832,-0.0,0.0
2020-08-21,1.0,-0.9246563049642844,-0.03424387092142575,-0.5612548906995943,-1.0693492228723214,-0.0,0.0
2020-08-24,1.0,-0.9243833255538402,-0.033822842985889195,-0.5646116836020251,-1.067717496678755,-0.0,0.0
2020-08-25,1.0,-0.927736066993936,-0.04757435749350274,-0.5489820964481663,-1.0852945423043603,-0.0,0.0
2020-08-26,1.0,-0.9246943412558156,-0.045443069931835396,-0.5532874093843545,-1.0831680311609622,-0.0,0.0
2020-08-27,1.0,-0.9176813891490742,-0.05155270552633475,-0.5520570646300166,-1.0812738669932993,-0.0,0.0
2020-08-28,1.0,-0.9164145779314318,-0.05297464707577068,-0.550849899164506,-1.081028522039758,-0.0,0.0
2020-08-31,1.0,-0.9143093346752452,-0.04859638402645484,-0.5554437295568095,-1.076057654289925,-0.0,0.0
2020-09-01,1.0,-0.9145640140895693,-0.04859463733735892,-0.552620228596075,-1.0784990295449643,-0.0,0.0
2020-09-02,1.0,-0.9174853359242866,-0.049983806542156964,-0.5531685199179531,-1.0779085249559177,-0.0,0.0
2020-09-03,1.0,-0.9274167416741673,-0.05137713771377138,-0.5589558955895589,-1.0626102610261026,-0.0,0.0
2020-09-04,1.0,-0.9161456286398226,-0.04748293972632105,-0.5435706884847618,-1.0656329272214085,-0.0,0.0
2020-09-08,1.0,-0.9038413435769163,-0.05385027693407183,-0.5430051813471504,-1.072681793818117,-0.0,0.0
2020-09-09,1.0,-0.888032396717701,-0.07172036517352848,-0.5163937337927605,-1.076160704770701,-0.0,0.0
2020-09-10,1.0,-0.8833410113753145,-0.07154753889223572,-0.5112867217123215,-1.0775364116375492,-0.0,0.0
2020-09-11,1.0,-0.8772388455152437,-0.07185501819337974,-0.5068710919560533,-1.0766948104709082,-0.0,0.0
2020-09-14,1.0,-0.8760298433577313,-0.06838513489622007,-0.5073017220041723,-1.0842615183338637,-0.0,0.0
2020-09-15,1.0,-0.8756229456049198,-0.0686742303750044,-0.5031986710493761,-1.0869119570211714,-0.0,0.0
2020-09-16,1.0,-0.8776767068983824,-0.06565674441652214,-0.5051145011149258,-1.0909991859271582,-0.0,0.0
2020-09-17,1.0,-0.8736152893293222,-0.07078393204742522,-0.5029198371969562,-1.0918421518315342,-0.0,0.0
2020-09-18,1.0,-0.8692283197112833,-0.0728160492516718,-0.5040158511127623,-1.0920992109825567,-0.0,0.0
2020-09-21,1.0,-0.8655853314527503,-0.07524682651622003,-0.5003878702397744,-1.084873060648801,-0.0,0.0
2020-09-22,1.0,-0.8584537981859411,-0.09711592970521542,-0.49677579365079366,-1.0907383786848073,-0.0,0.0
2020-09-23,1.0,-0.8489742315610138,-0.09885000354937176,-0.5068502874991128,-1.0946972385887699,-0.0,0.0
2020-09-24,1.0,-0.8450270671903195,-0.0930899055301985,-0.5001238368184553,-1.0999540034674309,-0.0,0.0
2020-09-25,1.0,-0.8431981918350049,-0.09100861703630456,-0.5016598389603051,-1.095740923859302,-0.0,0.0
2020-09-28,1.0,-0.8309379990279803,-0.08550302020412415,-0.4740679025203082,-1.0809553565229466,-0.0,0.0
2020-09-29,1.0,-0.8340786964811926,-0.07886982145952505,-0.47061882475299016,-1.083272664239903,-0.0,0.0
2020-09-30,1.0,-0.8320005538823692,-0.08152456122131062,-0.46273410184512065,-1.0855055907501645,-0.0,0.0
2020-10-01,1.0,-0.8332007058090856,-0.07999169636369928,-0.4606788222675846,-1.0859426357125557,-0.0,0.0
2020-10-02,1.0,-0.8397700114301547,-0.08267811991271518,-0.46243635481971523,-1.0787987946382183,-0.0,0.0
2020-10-05,1.0,-0.8282331764054278,-0.0982414843533647,-0.44939075048463023,-1.0857795624480753,-0.0,0.0
2020-10-06,1.0,-0.8372909640858046,-0.08483120675868304,-0.4427215519938811,-1.1118450787470013,-0.0,0.0
2020-10-07,1.0,-0.8272517002105846,-0.09072392722753479,-0.44032864984292475,-1.093899955121345,-0.0,0.0
2020-10-08,1.0,-0.8280808220122751,-0.08485621681263361,-0.443038411144059,-1.0920626163712848,-0.0,0.0
2020-10-09,1.0,-0.8279962772741375,-0.08438178621902037,-0.44300437764985695,-1.0915859501568372,-0.0,0.0
2020-10-12,1.0,-0.8326950281199325,-0.08398026429286135,-0.4420867405030535,-1.0915364179001483,-0.0,0.0
2020-10-13,1.0,-0.8575930529780454,-0.07377709303547042,-0.45491788928183763,-1.1152701425119926,-0.0,0.0
2020-10-14,1.0,-0.8572079013729336,-0.07463575231157187,-0.4524726814233679,-1.1180302605771926,-0.0,0.0
2020-10-15,1.0,-0.8565278263913195,-0.07427371368568428,-0.451907595379769,-1.117430871543577,-0.0,0.0
2020-10-16,1.0,-0.8554128311924678,-0.07980119701795527,-0.4476917153757306,-1.1171817577263656,-0.0,0.0
2020-10-19,1.0,-0.8464027275257446,-0.0746938491511272,-0.457939048149179,-1.0999165043139438,-0.0,0.0
2020-10-20,1.0,-0.8465722853755493,-0.07915475277215986,-0.45937652555966246,-1.1018899504846922,-0.0,0.0
2020-10-21,1.0,-0.8412493906260882,-0.07329897625182812,-0.4716554077582004,-1.0959676857719898,-0.0,0.0
2020-10-22,1.0,-0.8406362022761286,-0.0732955138690704,-0.4721748512163715,-1.0942470330282255,-0.0,0.0
2020-10-23,1.0,-0.8475533249686323,-0.06520981458246201,-0.47762442492680884,-1.0949045029973512,-0.0,0.0
2020-10-26,1.0,-0.8471313187578332,-0.06565937891658542,-0.47723158334493804,-1.0913869934549505,-0.0,0.0
2020-10-27,1.0,-0.8438798116865134,-0.05812101910828025,-0.47275685405704787,-1.0868526723899197,-0.0,0.0
2020-10-28,1.0,-0.8506324727083695,-0.05267717899844048,-0.47783746317795883,-1.0844567665915785,-0.0,0.0
