Date,IWF,IWM,MTUM,OGE,SPY,VLUE,VXX
2018-10-22,-0.13583010046752214,-0.4531731821346862,-0.0,1.0,-0.5129314632448025,-0.38488510892270966,0.0
2018-10-23,-0.13314059267751666,-0.45477656207162975,-0.0,1.0,-0.5168606534905167,-0.3875582583555567,0.0
2018-10-24,-0.13175456945066985,-0.4537576572538473,-0.0,1.0,-0.5172568354997759,-0.38739479057722004,0.0
2018-10-25,-0.10036007980146952,-0.42075811396039126,-0.0,1.0,-0.5433555544742349,-0.3684978833146806,0.0
2018-10-26,-0.08169341369544696,-0.4148331033815022,-0.0,1.0,-0.5583714569263912,-0.3656718224287755,0.0
2018-10-29,-0.07743603372876852,-0.41474787987146344,-0.0,1.0,-0.5588682983401387,-0.36504868443306193,0.0
2018-10-30,-0.0598487419401755,-0.4184806321811218,-0.0,1.0,-0.5628545110777137,-0.38282348378339065,0.0
2018-10-31,-0.0652289156626506,-0.4008674698795181,-0.0,1.0,-0.563421686746988,-0.38014457831325305,0.0
2018-11-01,-0.036420142766959644,-0.4329383771184383,-0.0,1.0,-0.5705093963968338,-0.38811732141989996,0.0
2018-11-02,-0.041796450561390794,-0.40910298201134854,-0.0,1.0,-0.5790172642762285,-0.384667391041893,0.0
2018-11-05,-0.04261487172053921,-0.40747451321447553,-0.0,1.0,-0.5791419046238586,-0.38657776489346285,0.0
2018-11-06,-0.03720726636025388,-0.40689671943775685,-0.0,1.0,-0.5889205029060577,-0.39879866734758396,0.0
2018-11-07,-0.038042285463457455,-0.4084912332040871,-0.0,1.0,-0.5915575389567634,-0.4005169849050162,0.0
2018-11-08,-0.020616314199395767,-0.40766163141993955,-0.0,1.0,-0.5854984894259818,-0.40314199395770395,0.0
2018-11-09,-0.019900858420988998,-0.40812477330431635,-0.0,1.0,-0.5868456051263451,-0.40324023697255473,0.0
2018-11-12,-0.02005363743989949,-0.3922539805262268,-0.0,1.0,-0.6000628186233057,-0.4037304597840006,0.0
2018-11-13,-0.0,-0.38850128269678,-0.0,1.0,-0.6072550288906471,-0.4018077633124745,0.0
2018-11-14,-0.0,-0.390214567497354,-0.0,1.0,-0.6113489848936784,-0.4038776099297604,0.0
2018-11-15,-0.0,-0.3896244323233294,-0.0,1.0,-0.6117211716365908,-0.40151861018333856,0.0
2018-11-16,-0.0,-0.3868189342866054,-0.0,1.0,-0.6102300808521869,-0.40212566876994316,0.0
2018-11-19,-0.0003120424377715369,-0.38710064568781355,-0.0,1.0,-0.6101869854300185,-0.4027267708408344,0.0
2018-11-20,-0.0,-0.37103748118774044,-0.0,1.0,-0.6030672941401305,-0.4147535892596928,0.0
2018-11-21,-0.0,-0.3656960227272727,-0.0,1.0,-0.6026041666666666,-0.3991003787878788,0.0
2018-11-23,-0.0,-0.35303733889310085,-0.0,1.0,-0.6126563684609552,-0.40350170583775585,0.0
2018-11-26,-0.0,-0.3565946560545765,-0.0,1.0,-0.6106926283873413,-0.4014828501042259,0.0
2018-11-27,-0.0,-0.3566984067125483,-0.0,1.0,-0.604577166022438,-0.39565852738757423,0.0
2018-11-28,-0.0,-0.35348343746316163,-0.0,1.0,-0.6068843569491925,-0.3972651184722386,0.0
2018-11-29,-0.0,-0.3396838738297028,-0.0,1.0,-0.5967640260558941,-0.3982862879689944,0.0
2018-11-30,-0.0,-0.33967023214535946,-0.0,1.0,-0.5967817273109439,-0.3990144331823065,0.0
2018-12-03,-0.0,-0.3418400824896888,-0.0,1.0,-0.5998312710911137,-0.4017857142857143,0.0
2018-12-04,-0.0,-0.3414896351866134,-0.0,1.0,-0.5962747435088457,-0.399284862932062,0.0
2018-12-06,-0.0,-0.29184861717612803,-0.0,1.0,-0.6033251455604076,-0.37920760553129546,0.0
2018-12-07,-0.0,-0.2925303178539737,-0.0,1.0,-0.6054924802621101,-0.37723828809355875,0.0
2018-12-10,-0.0,-0.2900916315825022,-0.0,1.0,-0.6009635950199248,-0.3603350068667402,0.0
2018-12-11,-0.0,-0.2901394489625808,-0.0,1.0,-0.6061186329946608,-0.35655229899299373,0.0
2018-12-12,-0.0,-0.29144288486708486,-0.0,1.0,-0.6093108272780611,-0.3558469106828542,0.0
2018-12-13,-0.0,-0.28849709158136805,-0.0,1.0,-0.6118275691031249,-0.35426342607205663,0.0
2018-12-14,-0.0,-0.278391665163269,-0.0,1.0,-0.620850622406639,-0.35587678152624935,0.0
2018-12-17,-0.0,-0.27441119019286464,-0.0,1.0,-0.6089045555580502,-0.361885089472148,0.0
2018-12-18,-0.0,-0.282710650927793,-0.0,1.0,-0.6178716269796316,-0.3650678569001065,0.0
2018-12-19,-0.0,-0.2827850280949792,-0.0,1.0,-0.6178176545223854,-0.3651214428131231,0.0
2018-12-20,-0.0,-0.2765482233502538,-0.0,1.0,-0.6177100958826848,-0.36180485053581507,0.0
2018-12-21,-0.0,-0.2762227559426276,-0.0,1.0,-0.6211757311844851,-0.3472424861394806,0.0
2018-12-24,-0.0,-0.25989481190943126,-0.0,1.0,-0.6141023355321805,-0.3545640934212872,0.0
2018-12-26,-0.0,-0.26115094935281646,-0.0,1.0,-0.6299779010508275,-0.36386596310828484,0.0
2018-12-27,-0.0,-0.23589408303367115,-0.0,1.0,-0.5796665576985943,-0.3638008063637354,0.0
2018-12-28,-0.0,-0.2357799764634093,-0.0,1.0,-0.5797846837815456,-0.3637492917229656,0.0
2018-12-31,-0.0,-0.23453883548056592,-0.0,1.0,-0.5806029690667713,-0.36478974560198807,0.0
2019-01-02,-0.0,-0.23373766850323396,-0.0,1.0,-0.5790413554302142,-0.36496874931945383,0.0
2019-01-03,-0.0,-0.2382100809015369,-0.0,1.0,-0.6054241301440442,-0.34884128828572053,0.0
2019-01-04,-0.0,-0.24241035378336498,-0.0,1.0,-0.586830790720007,-0.3532595648093586,0.0
2019-01-07,-0.0,-0.22562010093417803,-0.0,1.0,-0.5810372597444433,-0.34087834210243745,0.0
2019-01-08,-0.0,-0.21457515919469994,-0.0,1.0,-0.5900388070581677,-0.33944383696747493,0.0
2019-01-09,-0.0,-0.22249973086446337,-0.0,1.0,-0.5925072666594897,-0.33807729572612766,0.0
2019-01-10,-0.0,-0.22050057029720013,-0.0,1.0,-0.5944864097101168,-0.3370994469193191,0.0
2019-01-11,-0.0,-0.21190337413379964,-0.0,1.0,-0.5988170023530428,-0.34803445372709024,0.0
2019-01-14,-0.0,-0.21619462913392626,-0.0,1.0,-0.6006173905534927,-0.34189620930834985,0.0
2019-01-15,-0.0,-0.21687555468969846,-0.0,1.0,-0.5988700564971752,-0.34887546810398945,0.0
2019-01-16,-0.0,-0.2205446561830806,-0.0,1.0,-0.5951201574700958,-0.3473859531483204,0.0
2019-01-17,-0.0,-0.2208131697200138,-0.0,1.0,-0.5942576909782232,-0.3453162806774974,0.0
2019-01-18,-0.0,-0.22344624192219284,-0.0,1.0,-0.5922713275794769,-0.35282126902892835,0.0
2019-01-22,-0.0,-0.1372364135093434,-0.0,1.0,-0.7415352305846048,-0.2642293845362592,0.0
2019-01-23,-0.0,-0.09671899730504342,-0.0,1.0,-0.7478076742096933,-0.29434914659708256,0.0
2019-01-24,-0.0,-0.09307558774994107,-0.0,1.0,-0.7568204710571997,-0.29319988855789625,0.0
2019-01-25,-0.0,-0.02558194620900536,-0.0,1.0,-0.8808329206055255,-0.246969142315726,0.0
2019-01-28,-0.0,-0.017226528854435832,-0.0,1.0,-0.8897932816537467,-0.2462962962962963,0.0
2019-01-29,-0.0,-0.015356450570751669,-0.0,1.0,-0.889984923540814,-0.24843850958432048,0.0
2019-01-30,-0.0,-0.016029991597181825,-0.0,1.0,-0.8907202723374916,-0.24784004481503027,0.0
2019-01-31,-0.0,-0.026160974032970585,-0.0,1.0,-0.8643034155802176,-0.26447581079625043,0.0
2019-02-01,-0.0,-0.026762993314643085,-0.0,1.0,-0.8655811947379771,-0.264200992020703,0.0
2019-02-04,-0.0,-0.026168183975492944,-0.0,1.0,-0.8708849290244639,-0.26025801441083835,0.0
2019-02-05,-0.0,-0.021751302924581127,-0.0,1.0,-0.8674247318775037,-0.26441831416634365,0.0
2019-02-06,-0.0,-0.029046892133043792,-0.0,1.0,-0.8585925909999784,-0.2623895422588205,0.0
2019-02-07,-0.0,-0.03517179410380386,-0.0,1.0,-0.8552265628342818,-0.24900517735655298,0.0
2019-02-08,-0.0,-0.04937420338912221,-0.0,1.0,-0.8487013936772603,-0.1913955577843248,0.0
2019-02-11,-0.0,-0.02429848264394097,-0.0,1.0,-0.8458740386614009,-0.20839742257326957,0.0
2019-02-12,-0.0,-0.02364843895475141,-0.0,1.0,-0.8346885150932076,-0.21064283201953118,0.0
2019-02-13,-0.0,-0.02688804906759185,-0.0,1.0,-0.8308035437705222,-0.20744274415050698,0.0
2019-02-14,-0.0,-0.002276537179991308,-0.0,1.0,-0.846292348765496,-0.22103106438461062,0.0
2019-02-15,-0.0,-0.025215989417551984,-0.0,1.0,-0.8327683849365467,-0.20890000413376875,0.0
2019-02-19,-0.0,-0.022001026167265264,-0.0,1.0,-0.8271523858388917,-0.20316059517701385,0.0
2019-02-20,-0.0,-0.04462722423551447,-0.0,1.0,-0.8018445376440408,-0.18944175251435316,0.0
2019-02-21,-0.0,-0.05698555553298255,-0.0,1.0,-0.7978587245799729,-0.17674664282957153,0.0
2019-02-22,-0.0,-0.06312190952933276,-0.0,1.0,-0.8016401115113039,-0.17011578454713794,0.0
2019-02-25,-0.0,-0.06074040779634699,-0.0,1.0,-0.8088505700159359,-0.17349732358108935,0.0
2019-02-26,-0.0,-0.06486187392409214,-0.0,1.0,-0.8144315107795721,-0.17005492253463397,0.0
2019-02-27,-0.0,-0.07101357038740275,-0.0,1.0,-0.8161530723274959,-0.1658420415118356,0.0
2019-02-28,-0.0,-0.07370431996055957,-0.0,1.0,-0.8169922557055114,-0.1635134857541957,0.0
2019-03-01,-0.0,-0.07179213529266891,-0.0,1.0,-0.8228798949183155,-0.15770462195222068,0.0
2019-03-04,-0.0,-0.06274060119583913,-0.0,1.0,-0.826787615693341,-0.15812105823572772,0.0
2019-03-05,-0.0,-0.05989941496458996,-0.0,1.0,-0.8311608334188647,-0.1616955763111978,0.0
2019-03-06,-0.0,-0.05979991372049549,-0.0,1.0,-0.8293925512027773,-0.16508145196080445,0.0
2019-03-07,-0.0,-0.051925404673491576,-0.0,1.0,-0.8383152452659869,-0.16135650247214986,0.0
2019-03-08,-0.0,-0.03768906521200099,-0.0,1.0,-0.8784610298371767,-0.15013637490701712,0.0
2019-03-11,-0.0,-0.03984022302203175,-0.0,1.0,-0.8746957372001581,-0.16589344040609982,0.0
2019-03-12,-0.0,-0.021978252655443134,-0.0,1.0,-0.8871279230866115,-0.19005835677400393,0.0
2019-03-13,-0.0,-0.03514383720196132,-0.0,1.0,-0.8843830888697153,-0.18489446326732464,0.0
2019-03-14,-0.0,-0.03728485460589993,-0.0,1.0,-0.8830114042839708,-0.18383621596599756,0.0
2019-03-15,-0.0,-0.0364669965259501,-0.0,1.0,-0.8838193494052006,-0.18519844194125698,0.0
2019-03-18,-0.0,-0.03954814189189189,-0.0,1.0,-0.8818201013513514,-0.19011824324324322,0.0
2019-03-19,-0.0,-0.03731359069275515,-0.0,1.0,-0.8861554732945532,-0.19183500793231095,0.0
2019-03-20,-0.0,-0.05735570355191257,-0.0,1.0,-0.8839011270491803,-0.19330601092896174,0.0
2019-03-21,-0.0,-0.05409484132888388,-0.0,1.0,-0.8960826407634919,-0.17535655833528174,0.0
2019-03-22,-0.0,-0.0546943488208001,-0.0,1.0,-0.9024781372276508,-0.18101734054608823,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.9342760828545382,-0.18585027667648993,0.0
2019-03-26,-0.0,-0.010831861420271966,-0.0,1.0,-0.9263263178055373,-0.19090889744844758,0.0
2019-03-27,-0.0,-0.005275922222694975,-0.0,1.0,-0.9309449857465004,-0.19116708505297195,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.9255144821128349,-0.20266445338270658,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.9266588310716958,-0.21032161555721765,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.9230556853417152,-0.20069659771481968,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.9385433437844249,-0.1799211931192272,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.9357840954864424,-0.18425236914074922,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.9361711157322922,-0.18582099053600984,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.9395721017107441,-0.18293925372500744,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.9411514494140667,-0.185627086922308,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.9703990254119559,-0.166876830024151,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.9706334629020545,-0.16509333219426764,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.983321216268229,-0.1549630073130052,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.9830425113335044,-0.15537593020272006,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.9815100154083205,-0.15853449751754836,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.9812334160746383,-0.15862792091072497,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-1.0078983516483517,-0.13839285714285712,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.9876535298515433,-0.14841396988144825,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.9874673852602763,-0.15118268531588178,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.985969114942037,-0.1528853146254866,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.9732817120125933,-0.15397051628411582,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.9860634602680759,-0.14490591770196262,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.9913827867982595,-0.1310835190491351,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.9881129271916791,-0.13459987263850562,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.9908613690944253,-0.134401632201985,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.9825360991608808,-0.1472079056097457,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.987386694031127,-0.1504617752693689,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.9885067311602423,-0.15174539306123325,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.9869040486176496,-0.15295728836771377,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.988555904939143,-0.15052728400607499,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.9560573109888704,-0.1760479297258113,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.9514611193660227,-0.2019940995327002,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.9521494040191057,-0.19940617066138816,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.9647861396859773,-0.20088792636708175,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.9633067034173862,-0.19005577208811558,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.9725334996666165,-0.17830641171789302,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.9707484018166556,-0.18170860328461652,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.9471419396274888,-0.1937272532648255,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.9526721160241144,-0.1927442020124005,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.9490563208294951,-0.1932346451295015,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.937733843537415,-0.18811649659863947,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.9517020101143173,-0.1731545620670605,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.9523617877568311,-0.16583350984960812,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.9433536495349769,-0.16559461796402136,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.9365663791289711,-0.16738901746265517,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.9490828991400856,-0.16893294361841826,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.9337127623561272,-0.1820624576844956,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.955437621093421,-0.150534917024682,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.9349794761118869,-0.1808852778130422,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.9367412408529553,-0.16000251609250835,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.9565885597591528,-0.14871892039832416,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.952180413130909,-0.1534817123244404,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.942832477048766,-0.16278531121030912,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.955450556868039,-0.15387698278771517,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.9606891018874297,-0.15052991597348309,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.9736697053211787,-0.14634301462794147,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.9866140563015763,-0.13477163283056495,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.988524033770311,-0.13274786814305714,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.9889780198736089,-0.13881737132157373,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.9901677638564452,-0.1334465916330431,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.9900920630195819,-0.13607467097569792,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.9882227891156463,-0.1376275510204082,0.0
2019-06-24,-0.0,-0.0,-0.00042060988433228184,1.0,-0.9473396424815984,-0.15528916929547845,0.0
2019-06-25,-0.0,-0.0,-0.0012600012600012598,1.0,-0.9425439425439426,-0.1561981561981562,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.9178516001845559,-0.1793758651063294,0.0
2019-06-27,-0.0,-0.0,-0.011625440196868767,1.0,-0.9532012389155246,-0.15660401374687088,0.0
2019-06-28,-0.0,-0.0,-0.011790652302994318,1.0,-0.9546611247773349,-0.15419034693358216,0.0
2019-07-01,-0.0,-0.0,-0.011669601748318516,1.0,-0.9529608962254142,-0.15711527444781567,0.0
2019-07-02,-0.0,-0.0,-0.010427926495835188,1.0,-0.9515694877175135,-0.15749984103770587,0.0
2019-07-03,-0.0,-0.0,-0.014917138795170495,1.0,-0.9553334606488849,-0.1516540412078002,0.0
2019-07-05,-0.0,-0.0,-0.024650190996770995,1.0,-0.9442838148703122,-0.14152755207563894,0.0
2019-07-08,-0.0,-0.0,-0.02654196157735086,1.0,-0.9422185709470847,-0.13772328951803167,0.0
2019-07-09,-0.0,-0.0,-0.025643184976209522,1.0,-0.9426081098151501,-0.13707945597709378,0.0
2019-07-10,-0.0,-0.0,-0.022302249178670713,1.0,-0.9478771796815769,-0.13579310925785526,0.0
2019-07-11,-0.0,-0.0,-0.02415072072831493,1.0,-0.948221360532749,-0.13504172637612746,0.0
2019-07-12,-0.0,-0.0,-0.02509481668773704,1.0,-0.9526127265065318,-0.1293299620733249,0.0
2019-07-15,-0.0,-0.0,-0.035871604105633656,1.0,-0.9524943621303771,-0.11924884608089026,0.0
2019-07-16,-0.0,-0.0,-0.03425090633167524,1.0,-0.9516482590000844,-0.12184891661748588,0.0
2019-07-17,-0.0,-0.0,-0.03433747630082157,1.0,-0.9504739835685696,-0.1217611122814409,0.0
2019-07-18,-0.0,-0.0,-0.03986724920181482,1.0,-0.9441900520920854,-0.11643001176272895,0.0
2019-07-19,-0.0,-0.0,-0.04129781104779528,1.0,-0.9426793111424185,-0.11876274786046219,0.0
2019-07-22,-0.0,-0.0,-0.04389450103554673,1.0,-0.9559575637178241,-0.11350860137791116,0.0
2019-07-23,-0.0,-0.0,-0.04282845365183384,1.0,-0.9559031814818728,-0.11520980868829933,0.0
2019-07-24,-0.0,-0.0,-0.050091863239921444,1.0,-0.9525267670474944,-0.10917998859628747,0.0
2019-07-25,-0.0,-0.0,-0.05167429789209377,1.0,-0.9548034519865803,-0.1035384972464288,0.0
2019-07-26,-0.0,-0.0,-0.0475529184025586,1.0,-0.9545722341455204,-0.10200732230778942,0.0
2019-07-29,-0.0,-0.0,-0.04810243881892085,1.0,-0.9508024093340633,-0.10715639610799882,0.0
2019-07-30,-0.0,-0.0,-0.05007696038121745,1.0,-0.9462964134353848,-0.1121302211820271,0.0
2019-07-31,-0.0,-0.0,-0.050287689421881256,1.0,-0.9455392332497312,-0.11178788964528842,0.0
2019-08-01,-0.0,-0.0,-0.05159131093710533,1.0,-0.9433148101372401,-0.11000252589037636,0.0
2019-08-02,-0.0,-0.0,-0.06251571272940584,1.0,-0.942742814045085,-0.0897720606720858,0.0
2019-08-05,-0.0,-0.0,-0.058592032823260976,1.0,-0.9453224759791504,-0.08940570639090661,0.0
2019-08-06,-0.0,-0.0,-0.06809893934026548,1.0,-0.916689241284461,-0.09900185459167725,0.0
2019-08-07,-0.0,-0.0,-0.06649057859490037,1.0,-0.9118589076993469,-0.10143088889813236,0.0
2019-08-08,-0.0,-0.0,-0.06923780234394482,1.0,-0.909774748566204,-0.09893192585819965,0.0
2019-08-09,-0.0,-0.0,-0.06709615942329204,1.0,-0.9052906326386875,-0.09912168040767286,0.0
2019-08-12,-0.0,-0.0,-0.06829328863227169,1.0,-0.9090664514393328,-0.09213385484571925,0.0
2019-08-13,-0.0,-0.0,-0.06459008943878711,1.0,-0.9117385826121084,-0.08923223101233141,0.0
2019-08-14,-0.0,-0.0,-0.06483215674974788,1.0,-0.9061271533537777,-0.08720439623767674,0.0
2019-08-15,-0.0,-0.0,-0.07769357361994352,1.0,-0.8871370812084763,-0.06690505699018671,0.0
2019-08-16,-0.0,-0.0,-0.07838634285133625,1.0,-0.8841581140128035,-0.06976933238492024,0.0
2019-08-19,-0.0,-0.0,-0.07874495159620888,1.0,-0.8844397540235017,-0.06632435613825016,0.0
2019-08-20,-0.0,-0.0,-0.08242914979757085,1.0,-0.8819838056680162,-0.05989878542510122,0.0
2019-08-21,-0.0,-0.0,-0.11201695086267782,1.0,-0.8583997578448188,-0.04754313389163556,0.0
2019-08-22,-0.0,-0.0,-0.1081936797951076,1.0,-0.8570593098997721,-0.051384435436707204,0.0
2019-08-23,-0.0,-0.0,-0.10670958656070817,1.0,-0.8561915300271603,-0.048989035308319086,0.0
2019-08-26,-0.0,-0.0,-0.10415209003858227,1.0,-0.8495492073646124,-0.045379125602222986,0.0
2019-08-27,-0.0,-0.0,-0.10649906071385745,1.0,-0.8490547184140053,-0.04292737519485191,0.0
2019-08-28,-0.0,-0.0,-0.1075051925227672,1.0,-0.848937529956862,-0.040681418756989926,0.0
2019-08-29,-0.0,-0.0,-0.1115568061625656,1.0,-0.8514238959069229,-0.03266878205511983,0.0
2019-08-30,-0.0,-0.0,-0.11236156481555254,1.0,-0.85114731893873,-0.028364273763046764,0.0
2019-09-03,-0.0,-0.0,-0.11599083391451628,1.0,-0.8471654876955265,-0.02947095745740759,0.0
2019-09-04,-0.0,-0.0,-0.12261591253690847,1.0,-0.8418123054824036,-0.030624052350171575,0.0
2019-09-05,-0.0,-0.0,-0.10579698683221954,1.0,-0.8460397801415636,-0.025307445925105778,0.0
2019-09-06,-0.0,-0.0,-0.11614048934490924,1.0,-0.8559589581689029,-0.0010655090765588002,0.0
2019-09-09,-0.0,-0.0,-0.11615792900692568,1.0,-0.8554290562538229,-0.0015390382983761174,0.0
2019-09-10,-0.0,-0.0,-0.12196757524358012,1.0,-0.8503412094197468,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.13153149621731802,1.0,-0.8284073536905648,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.13010284189040666,1.0,-0.8325286544198462,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.12842022736181888,1.0,-0.8315954527636221,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.1253148491652836,1.0,-0.8272381138338377,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.12362449426343255,1.0,-0.8309129644469636,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.12775674304227333,1.0,-0.823900230297826,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.1327533524065316,1.0,-0.8134913684046633,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.15231942714819427,1.0,-0.7935087173100871,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.15973882119745816,1.0,-0.783555840572106,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.1765492125602929,1.0,-0.760571838134165,-0.0,0.0
2019-09-25,-0.0,-0.0,-0.17483653808952684,1.0,-0.7596239408828878,-0.0,0.0
2019-09-26,-0.0,-0.0,-0.20275775618928235,1.0,-0.7558759009714823,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.20959472894208467,1.0,-0.73976100898653,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.22434507413702165,1.0,-0.7291996327335951,-0.0,0.0
2019-10-01,-0.0,-0.0,-0.2313584492730968,1.0,-0.7226825074253557,-0.0,0.0
