Date,IWF,IWM,MTUM,SPY,TRNO,VLUE,VXX
2019-01-02,-0.0,-0.417846588152265,-0.0,-0.4577433725905342,1.0,-0.3298487053945569,0.0
2019-01-03,-0.0,-0.4220505306158696,-0.0,-0.4857022334709826,1.0,-0.31241951955952224,0.0
2019-01-04,-0.0,-0.4251248287746896,-0.0,-0.46935619283283986,1.0,-0.3148778224559233,0.0
2019-01-07,-0.0,-0.41023685529383563,-0.0,-0.46484213278713526,1.0,-0.30390255594535115,0.0
2019-01-08,-0.0,-0.40700028297163754,-0.0,-0.4665984632463377,1.0,-0.3031061578981738,0.0
2019-01-09,-0.0,-0.42586396654193265,-0.0,-0.4739819502531367,1.0,-0.30134272507153864,0.0
2019-01-10,-0.0,-0.4244697703071372,-0.0,-0.4750286016016897,1.0,-0.30062483499075954,0.0
2019-01-11,-0.0,-0.41290606761369897,-0.0,-0.47814117387952865,1.0,-0.311353375178945,0.0
2019-01-14,-0.0,-0.4113167682725532,-0.0,-0.4737988863701389,1.0,-0.3157338732750842,0.0
2019-01-15,-0.0,-0.4109758249514735,-0.0,-0.47216340215281455,1.0,-0.32259131815775544,0.0
2019-01-16,-0.0,-0.4144926262115651,-0.0,-0.4613288204136355,1.0,-0.3220290555836392,0.0
2019-01-17,-0.0,-0.41909278531594435,-0.0,-0.45837175602687397,1.0,-0.3180959908663769,0.0
2019-01-18,-0.0,-0.4157943553729959,-0.0,-0.45945408771697366,1.0,-0.3331345788613577,0.0
2019-01-22,-0.0,-0.4158245865658343,-0.0,-0.5025534041767172,1.0,-0.2547102157898168,0.0
2019-01-23,-0.0,-0.3912116133806342,-0.0,-0.5111976842884193,1.0,-0.27403312512242367,0.0
2019-01-24,-0.0,-0.39032145657287215,-0.0,-0.5130237825594564,1.0,-0.27454482097743704,0.0
2019-01-25,-0.0,-0.38223360166641357,-0.0,-0.5702475752381365,1.0,-0.21732809686028598,0.0
2019-01-28,-0.0,-0.38652098658589357,-0.0,-0.5599307659022068,1.0,-0.2171138035482475,0.0
2019-01-29,-0.0,-0.3785627389641988,-0.0,-0.5570907194994786,1.0,-0.23677007299270073,0.0
2019-01-30,-0.0,-0.3774345922395014,-0.0,-0.5531781808769924,1.0,-0.22627957638634258,0.0
2019-01-31,-0.0,-0.3867294687034116,-0.0,-0.5409545621502495,1.0,-0.23293649936261693,0.0
2019-02-01,-0.0,-0.3856664144416819,-0.0,-0.541973840665874,1.0,-0.23428818506107446,0.0
2019-02-04,-0.0,-0.38845405405405403,-0.0,-0.5444972972972972,1.0,-0.2292108108108108,0.0
2019-02-05,-0.0,-0.37955859282659615,-0.0,-0.5412932757397976,1.0,-0.22818215030193625,0.0
2019-02-06,-0.0,-0.3849191869325377,-0.0,-0.5355341389598403,1.0,-0.22597608877632058,0.0
2019-02-07,-0.0,-0.3901755136986301,-0.0,-0.5334546232876712,1.0,-0.2167808219178082,0.0
2019-02-08,-0.0,-0.43115756699655283,-0.0,-0.6089180473701767,1.0,-0.18387634827087737,0.0
2019-02-11,-0.0,-0.42007585108054124,-0.0,-0.6020286797872579,1.0,-0.22201027804582482,0.0
2019-02-12,-0.0,-0.4081952881576293,-0.0,-0.6052991414673511,1.0,-0.22810517585348905,0.0
2019-02-13,-0.0,-0.42014582164890635,-0.0,-0.6022434099831745,1.0,-0.22099831744251264,0.0
2019-02-14,-0.0,-0.3804972177346975,-0.0,-0.6250448752468138,1.0,-0.2382202477113624,0.0
2019-02-15,-0.0,-0.40308078656472124,-0.0,-0.6122110361218862,1.0,-0.22691091728514093,0.0
2019-02-19,-0.0,-0.3963496465956876,-0.0,-0.6160195043392681,1.0,-0.22434463630670126,0.0
2019-02-20,-0.0,-0.397143432805749,-0.0,-0.6213929123105509,1.0,-0.22013029170117981,0.0
2019-02-21,-0.0,-0.38176695512175485,-0.0,-0.624561168131303,1.0,-0.2297578318910579,0.0
2019-02-22,-0.0,-0.3767124818415465,-0.0,-0.6322047156106828,1.0,-0.22596938205386077,0.0
2019-02-25,-0.0,-0.3761080814201396,-0.0,-0.6394892165443569,1.0,-0.22859579434008845,0.0
2019-02-26,-0.0,-0.3779942976449723,-0.0,-0.6404597804368812,1.0,-0.22656758637720853,0.0
2019-02-27,-0.0,-0.3809929969473873,-0.0,-0.6350107739270964,1.0,-0.22856437421440115,0.0
2019-02-28,-0.0,-0.3758546239654552,-0.0,-0.630869917236416,1.0,-0.24226340410219505,0.0
2019-03-01,-0.0,-0.37892558265094933,-0.0,-0.6360568703320435,1.0,-0.23463511203095475,0.0
2019-03-04,-0.0,-0.37579832688675,-0.0,-0.6330394890707924,1.0,-0.23994782765134479,0.0
2019-03-05,-0.0,-0.3677010794852726,-0.0,-0.6446037004484709,1.0,-0.24131791855407567,0.0
2019-03-06,-0.0,-0.36675003943306517,-0.0,-0.6461164064084364,1.0,-0.24045156492935846,0.0
2019-03-07,-0.0,-0.3704867266566434,-0.0,-0.6453335726948365,1.0,-0.2281713529160963,0.0
2019-03-08,-0.0,-0.36232375271149675,-0.0,-0.6769929501084598,1.0,-0.2202639190166305,0.0
2019-03-11,-0.0,-0.3624413571153367,-0.0,-0.6757926704893139,1.0,-0.22813498628833034,0.0
2019-03-12,-0.0,-0.3414929603218138,-0.0,-0.6881285426951911,1.0,-0.25598829767782044,0.0
2019-03-13,-0.0,-0.35200770518494734,-0.0,-0.6904625404178228,1.0,-0.25071662806430156,0.0
2019-03-14,-0.0,-0.34977342426877833,-0.0,-0.6927724630384035,1.0,-0.2461207488442349,0.0
2019-03-15,-0.0,-0.341983892063055,-0.0,-0.6952341616759597,1.0,-0.25735985865400063,0.0
2019-03-18,-0.0,-0.3459826062884957,-0.0,-0.6966481349050727,1.0,-0.26422754850169555,0.0
2019-03-19,-0.0,-0.3472900136482454,-0.0,-0.6948807513474751,1.0,-0.27109116565268687,0.0
2019-03-20,-0.0,-0.36218805963206735,-0.0,-0.6919785101286137,1.0,-0.27155382933693045,0.0
2019-03-21,-0.0,-0.3630697674418605,-0.0,-0.7124883720930232,1.0,-0.25,0.0
2019-03-22,-0.0,-0.359899819769211,-0.0,-0.7293963438897081,1.0,-0.251363434215762,0.0
2019-03-25,-0.0,-0.32562571169621896,-0.0,-0.7466942436847853,1.0,-0.2515860658594966,0.0
2019-03-26,-0.0,-0.3334111222608574,-0.0,-0.7394693239364308,1.0,-0.2607640428461413,0.0
2019-03-27,-0.0,-0.32588493508919397,-0.0,-0.745120014943495,1.0,-0.263939478845615,0.0
2019-03-28,-0.0,-0.3180770037034449,-0.0,-0.7329792933174948,1.0,-0.2781543334963781,0.0
2019-03-29,-0.0,-0.32605456746438216,-0.0,-0.7286060154576776,1.0,-0.27330291461029893,0.0
2019-04-01,-0.0,-0.3325970704487329,-0.0,-0.7301790281329924,1.0,-0.2622645896303185,0.0
2019-04-02,-0.0,-0.3358495776852086,-0.0,-0.7236427239879404,1.0,-0.24195070309083797,0.0
2019-04-03,-0.0,-0.3343078800156541,-0.0,-0.7339487557264209,1.0,-0.23379912060590713,0.0
2019-04-04,-0.0,-0.3331337922777612,-0.0,-0.7401054497732139,1.0,-0.2291575530126862,0.0
2019-04-05,-0.0,-0.33208920836789235,-0.0,-0.7402313150861672,1.0,-0.23163763708413973,0.0
2019-04-08,-0.0,-0.33215051038042354,-0.0,-0.7393257909168414,1.0,-0.23272425631927005,0.0
2019-04-09,-0.0,-0.32183669229170997,-0.0,-0.7655193111249625,1.0,-0.22118336911605144,0.0
2019-04-10,-0.0,-0.3175642947756891,-0.0,-0.7712374581939799,1.0,-0.21773728520355207,0.0
2019-04-11,-0.0,-0.3303204980401199,-0.0,-0.7510721697025594,1.0,-0.224348628083929,0.0
2019-04-12,-0.0,-0.331105836808996,-0.0,-0.7475171094776136,1.0,-0.22568380302785906,0.0
2019-04-15,-0.0,-0.3327768757575065,-0.0,-0.7312767271147294,1.0,-0.22275835258066728,0.0
2019-04-16,-0.0,-0.3338063305334951,-0.0,-0.7296821001075687,1.0,-0.2252076991737807,0.0
2019-04-17,-0.0,-0.3108036799963292,-0.0,-0.7743363847018606,1.0,-0.20914492853373715,0.0
2019-04-18,-0.0,-0.31430862641768814,-0.0,-0.7605682208729523,1.0,-0.21635926222935045,0.0
2019-04-22,-0.0,-0.308402394106814,-0.0,-0.7679558011049724,1.0,-0.22564456721915285,0.0
2019-04-23,-0.0,-0.3018477185393129,-0.0,-0.7607630180169817,1.0,-0.23840861501645227,0.0
2019-04-24,-0.0,-0.31297990712216656,-0.0,-0.7521035449905743,1.0,-0.23389581130166906,0.0
2019-04-25,-0.0,-0.3188539315491271,-0.0,-0.7593855083145239,1.0,-0.2249297526371551,0.0
2019-04-26,-0.0,-0.3135550225993912,-0.0,-0.7652430587584171,1.0,-0.2272622451803339,0.0
2019-04-29,-0.0,-0.3136554331289475,-0.0,-0.7652943617168412,1.0,-0.22615370430132314,0.0
2019-04-30,-0.0,-0.30596413691503815,-0.0,-0.7635292221992036,1.0,-0.23235043620376125,0.0
2019-05-01,-0.0,-0.304679048999977,-0.0,-0.7548620221409008,1.0,-0.24200787129738313,0.0
2019-05-02,-0.0,-0.30817320952468513,-0.0,-0.734876344580307,1.0,-0.25537832122827986,0.0
2019-05-03,-0.0,-0.3144466153315711,-0.0,-0.730789564417883,1.0,-0.25335018963337547,0.0
2019-05-06,-0.0,-0.2998094625926861,-0.0,-0.7360253437708042,1.0,-0.25981956337090517,0.0
2019-05-07,-0.0,-0.29811138682106425,-0.0,-0.7386729160922709,1.0,-0.2607986398308979,0.0
2019-05-08,-0.0,-0.3009675348495965,-0.0,-0.7194378209831255,1.0,-0.2723312545854732,0.0
2019-05-09,-0.0,-0.29961980669689886,-0.0,-0.717809536897073,1.0,-0.27289175942467137,0.0
2019-05-10,-0.0,-0.3011769554863528,-0.0,-0.7188816633082983,1.0,-0.2697380472614032,0.0
2019-05-13,-0.0,-0.2997937671860678,-0.0,-0.7214940421631529,1.0,-0.2701879010082493,0.0
2019-05-14,-0.0,-0.27306390422317633,-0.0,-0.727776641904632,1.0,-0.27090574524637084,0.0
2019-05-15,-0.0,-0.2741055598490703,-0.0,-0.737168704823385,1.0,-0.26176296767741053,0.0
2019-05-16,-0.0,-0.27586285298531216,-0.0,-0.735755536355782,1.0,-0.26206175253512803,0.0
2019-05-17,-0.0,-0.27394954159747026,-0.0,-0.7330573060035944,1.0,-0.2679436722251291,0.0
2019-05-20,-0.0,-0.26577211735274053,-0.0,-0.7381623834432569,1.0,-0.270343415965431,0.0
2019-05-21,-0.0,-0.27038773095476476,-0.0,-0.7351870392281787,1.0,-0.2698416310184764,0.0
2019-05-22,-0.0,-0.26995920413884267,-0.0,-0.7351687672356816,1.0,-0.273970417302915,0.0
2019-05-23,-0.0,-0.26867609869455267,-0.0,-0.7374068758116329,1.0,-0.27216184813068145,0.0
2019-05-24,-0.0,-0.2575103394991592,-0.0,-0.7424214879789119,1.0,-0.27248557014952507,0.0
2019-05-28,-0.0,-0.25123264638385856,-0.0,-0.7442003135579741,1.0,-0.27672627297721025,0.0
2019-05-29,-0.0,-0.25704632548014783,-0.0,-0.7472392916260402,1.0,-0.26323666130019724,0.0
2019-05-30,-0.0,-0.25646649181513975,-0.0,-0.7436465587410691,1.0,-0.26087546350728047,0.0
2019-05-31,-0.0,-0.25310790651417203,-0.0,-0.7447900185344244,1.0,-0.2623751186655215,0.0
2019-06-03,-0.0,-0.2614633487827926,-0.0,-0.7540161094361697,1.0,-0.2344417945371912,0.0
2019-06-04,-0.0,-0.2609987841671545,-0.0,-0.745125410906471,1.0,-0.24541811140631334,0.0
2019-06-05,-0.0,-0.2627603468311433,-0.0,-0.7821578618038795,1.0,-0.1898185393760615,0.0
2019-06-06,-0.0,-0.256481502229592,-0.0,-0.8028323660564232,1.0,-0.18148206242857465,0.0
2019-06-07,-0.0,-0.2576810944157883,-0.0,-0.800336398295582,1.0,-0.1846378111684234,0.0
2019-06-10,-0.0,-0.25958781362007166,-0.0,-0.7947356630824371,1.0,-0.18584229390681004,0.0
2019-06-11,-0.0,-0.26118782979678906,-0.0,-0.8046929381385427,1.0,-0.17954417873582576,0.0
2019-06-12,-0.0,-0.2608178204926684,-0.0,-0.8043922484449734,1.0,-0.18031572092605483,0.0
2019-06-13,-0.0,-0.27088015823069317,-0.0,-0.8030432437292098,1.0,-0.1736716713116965,0.0
2019-06-14,-0.0,-0.2670200579501808,-0.0,-0.8081130253138968,1.0,-0.1710204173311471,0.0
2019-06-17,-0.0,-0.26469333213555823,-0.0,-0.8122262896669437,1.0,-0.16888629370943473,0.0
2019-06-18,-0.0,-0.2726905557924024,-0.0,-0.8063140888998587,1.0,-0.1648080418246685,0.0
2019-06-19,-0.0,-0.25949961956764983,-0.0,-0.8123797162422236,1.0,-0.16593563979769949,0.0
2019-06-20,-0.0,-0.26510834941002287,-0.0,-0.8113419175377989,1.0,-0.1668311723271569,0.0
2019-06-21,-0.0,-0.2695583949787043,-0.0,-0.8052006276619592,1.0,-0.16691324815063888,0.0
2019-06-24,-0.0,-0.2702240619094754,-0.0,-0.8012687843066678,1.0,-0.17810222262215422,0.0
2019-06-25,-0.0,-0.2569139719615653,-0.0,-0.8113818942820495,1.0,-0.18195728976799658,0.0
2019-06-26,-0.0,-0.2554169106716519,-0.0,-0.8076489931978919,1.0,-0.1892878057570161,0.0
2019-06-27,-0.0,-0.2603484855324335,-0.0,-0.8218300004514061,1.0,-0.1748521644923938,0.0
2019-06-28,-0.0,-0.2708516936704856,-0.0,-0.8138205319413374,1.0,-0.1750615777461415,0.0
2019-07-01,-0.0,-0.2749104267767246,-0.0,-0.8076556759943762,1.0,-0.18511043584743073,0.0
2019-07-02,-0.0,-0.2831397586542598,-0.0,-0.7978899227965315,1.0,-0.18302429305621587,0.0
2019-07-03,-0.0,-0.27304328069976147,-0.0,-0.8169260479382029,1.0,-0.18198341474497332,0.0
2019-07-05,-0.0,-0.25823365186009034,-0.0,-0.8247270581292416,1.0,-0.18682615702385544,0.0
2019-07-08,-0.0,-0.2568782409818618,-0.0,-0.8256832952152352,1.0,-0.18190258372772355,0.0
2019-07-09,-0.0,-0.2546898689778461,-0.0,-0.8254169401009254,1.0,-0.18279740218596546,0.0
2019-07-10,-0.0,-0.22592952118653636,-0.0,-0.8465133078989547,1.0,-0.18504639140348106,0.0
2019-07-11,-0.0,-0.22214427950760318,-0.0,-0.8568519188993483,1.0,-0.18387943519188993,0.0
2019-07-12,-0.0,-0.23460517057448302,-0.0,-0.865401638786118,1.0,-0.16980275552125654,0.0
2019-07-15,-0.0,-0.2382562519856579,-0.0,-0.8688331139654155,1.0,-0.162211228611628,0.0
2019-07-16,-0.0,-0.24132921735972399,-0.0,-0.869643181405484,1.0,-0.1588659887416016,0.0
2019-07-17,-0.0,-0.24120169726123758,-0.0,-0.8687345419890631,1.0,-0.159106895691044,0.0
2019-07-18,-0.0,-0.24087839369079453,-0.0,-0.8707564701083262,1.0,-0.1546027285500612,0.0
2019-07-19,-0.0,-0.24302517961154046,-0.0,-0.8696144867756045,1.0,-0.15372934750583594,0.0
2019-07-22,-0.0,-0.26678249881535304,-0.0,-0.8707268091251664,1.0,-0.11898368571879865,0.0
2019-07-23,-0.0,-0.27102635197583463,-0.0,-0.86907418678569,1.0,-0.11415432474470819,0.0
2019-07-24,-0.0,-0.2710657381741149,-0.0,-0.8697631442543889,1.0,-0.11279381605931534,0.0
2019-07-25,-0.0,-0.2641118591403418,-0.0,-0.8809582779816719,1.0,-0.1065228649269358,0.0
2019-07-26,-0.0,-0.26262944619540746,-0.0,-0.8827330031517335,1.0,-0.10589824403421882,0.0
2019-07-29,-0.0,-0.25660249915569067,-0.0,-0.8798153776877181,1.0,-0.1150737363503321,0.0
2019-07-30,-0.0,-0.25425024736889446,-0.0,-0.876697850139426,1.0,-0.1178600341818836,0.0
2019-07-31,-0.0,-0.2547316304714752,-0.0,-0.8757961066726679,1.0,-0.11995048947901428,0.0
2019-08-01,-0.0,-0.26101252139446895,-0.0,-0.8728718133501486,1.0,-0.1181650301774615,0.0
2019-08-02,-0.0,-0.24859369705184683,-0.013464362363040777,-0.8903648480740992,1.0,-0.10669829436349261,0.0
2019-08-05,-0.0,-0.24931141915383573,-0.01650336388675667,-0.8892400776628889,1.0,-0.10258725786788278,0.0
2019-08-06,-0.0,-0.2502966661442357,-0.02256901685959295,-0.8586301860600496,1.0,-0.10749389875288269,0.0
2019-08-07,-0.0,-0.2705617576932504,-0.015308509927134168,-0.839160371682599,1.0,-0.10328230496690956,0.0
2019-08-08,-0.0,-0.27530328324986086,-0.02201446855870896,-0.8338564273789649,1.0,-0.09475792988313857,0.0
2019-08-09,-0.0,-0.2716621918476934,-0.021323806776577095,-0.8296536268222868,1.0,-0.09627887367696984,0.0
2019-08-12,-0.0,-0.2699315872207585,-0.02034671330838887,-0.8349901476741868,1.0,-0.08873735249186351,0.0
2019-08-13,-0.0,-0.2617399190426685,-0.0176955915857462,-0.8421995620341082,1.0,-0.09029175606626999,0.0
2019-08-14,-0.0,-0.2668223166890597,-0.01654148587035528,-0.8370520473117331,1.0,-0.08215678068765005,0.0
2019-08-15,-0.0,-0.28339852238157326,-0.031812255541069104,-0.8144936983920035,1.0,-0.043285528031290744,0.0
2019-08-16,-0.0,-0.2788557755057646,-0.03539264737872525,-0.8185990863606699,1.0,-0.042484228844898844,0.0
2019-08-19,-0.0,-0.2752811428075203,-0.036146932395466985,-0.8206330597889802,1.0,-0.03892579566671009,0.0
2019-08-20,-0.0,-0.2703704497246802,-0.05718509630835815,-0.7884215713581728,1.0,-0.026589248601975445,0.0
2019-08-21,-0.0,-0.26929002439337524,-0.07748106303761715,-0.7746394487953097,1.0,-0.018337826849830957,0.0
2019-08-22,-0.0,-0.2714209344595317,-0.07336683417085427,-0.7759007804982359,1.0,-0.017684165508393027,0.0
2019-08-23,-0.0,-0.2728748744899485,-0.071887884808477,-0.7752782584545707,1.0,-0.01630028413339315,0.0
2019-08-26,-0.0,-0.2702369567527361,-0.07295717777069387,-0.772266496652853,1.0,-0.009712039103177134,0.0
2019-08-27,-0.0,-0.2689637602700465,-0.07328620257733054,-0.7706515508566333,1.0,-0.01012674351952105,0.0
2019-08-28,-0.0,-0.26692136262336835,-0.0742226467154834,-0.7723654886978669,1.0,-0.008956807810676004,0.0
2019-08-29,-0.0,-0.2649235532370592,-0.07712534724431155,-0.7739890154165872,1.0,-0.004516826770150773,0.0
2019-08-30,-0.0,-0.26588862108334393,-0.07945367668823207,-0.7686582942196287,1.0,-0.0002748530593259757,0.0
2019-09-03,-0.0,-0.27114238620514775,-0.09150078187735092,-0.7505388614175225,1.0,-0.0,0.0
2019-09-04,-0.0,-0.261973139623279,-0.09986063012078723,-0.7498310668130755,1.0,-0.0,0.0
2019-09-05,-0.0,-0.2583082524782691,-0.08930187527624019,-0.7570770105023887,1.0,-0.0,0.0
2019-09-06,-0.0,-0.24595971241117656,-0.09918879828955919,-0.7510009013352338,1.0,-0.0,0.0
2019-09-09,-0.0,-0.2469342836180694,-0.09944450267267584,-0.7498375432344618,1.0,-0.0,0.0
2019-09-10,-0.0,-0.24142518604747848,-0.12150251527875941,-0.7158150750426142,1.0,-0.0,0.0
2019-09-11,-0.0,-0.19784165109492116,-0.17501942094102332,-0.7267001196749879,1.0,-0.0,0.0
2019-09-12,-0.0,-0.17749407794059072,-0.18283965369054359,-0.7359704840366433,1.0,-0.0,0.0
2019-09-13,-0.0,-0.17406487987545757,-0.194913114823074,-0.734758278285017,1.0,-0.0,0.0
2019-09-16,-0.0,-0.16876875616461356,-0.19498016830706597,-0.7348429204004114,1.0,-0.0,0.0
2019-09-17,-0.0,-0.1522619072586565,-0.19752102514628467,-0.7474885174388121,1.0,-0.0,0.0
2019-09-18,-0.0,-0.15631094428250886,-0.1970977415228469,-0.7435988843919726,1.0,-0.0,0.0
