Date,INVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-21,1.0,-0.09664887940234791,-1.2917395944503736,-0.0,-1.0490074706510137,-0.831590181430096,0.0
2018-11-23,1.0,-0.09717465753424658,-1.3012414383561643,-0.0,-1.0488441780821918,-0.8335616438356165,0.0
2018-11-26,1.0,-0.09790911868697892,-1.3516958400628574,-0.0,-1.0675716967130824,-0.8478763804618272,0.0
2018-11-27,1.0,-0.07726689383546488,-1.394565650307563,-0.0,-1.0894366508828606,-0.8640970040270832,0.0
2018-11-28,1.0,-0.0821723311740172,-1.3822876918981275,-0.0,-1.10049693850386,-0.8719495962374656,0.0
2018-11-29,1.0,-0.04385811637253189,-1.3600384413769002,-0.0,-1.0905119692468985,-0.8739297571203913,0.0
2018-11-30,1.0,-0.04302625256628664,-1.360459529113703,-0.0,-1.0909011488227842,-0.8737605381557683,0.0
2018-12-03,1.0,-0.043985833588387035,-1.361330943115736,-0.0,-1.0921253989768702,-0.8749508110707884,0.0
2018-12-04,1.0,-0.02847783358811968,-1.3734876610613673,-0.0,-1.0901506879231273,-0.8756497051758025,0.0
2018-12-06,1.0,-0.011506364326055804,-1.2869004467672596,-0.0,-1.08686672848352,-0.8295119278428729,0.0
2018-12-07,1.0,-0.019328156650911546,-1.2877700877785279,-0.0,-1.0886647535449019,-0.824358541525996,0.0
2018-12-10,1.0,-0.0,-1.288921282798834,-0.0,-1.0811328613077882,-0.794835485214494,0.0
2018-12-11,1.0,-0.0,-1.288439113776445,-0.0,-1.082583708145927,-0.79351990671331,0.0
2018-12-12,1.0,-0.0,-1.2888388951381078,-0.0,-1.082156397117027,-0.7951506061742283,0.0
2018-12-13,1.0,-0.0,-1.2829207405866445,-0.0,-1.0855835240274598,-0.792094861660079,0.0
2018-12-14,1.0,-0.0,-1.2827244736623118,-0.0,-1.085420654073396,-0.7925855038695182,0.0
2018-12-17,1.0,-0.0,-1.2767313822080557,-0.0,-1.0672268907563025,-0.7956285962660926,0.0
2018-12-18,1.0,-0.0,-1.2569341867717052,-0.0,-1.0540784506811096,-0.7920564582307565,0.0
2018-12-19,1.0,-0.0,-1.2568521253897915,-0.0,-1.0540784506811096,-0.7921385196126703,0.0
2018-12-20,1.0,-0.0,-1.236299135540695,-0.0,-1.0582694503343661,-0.7830696460610014,0.0
2018-12-21,1.0,-0.0,-1.2334075723830735,-0.0,-1.0549099007896336,-0.7610852399271107,0.0
2018-12-24,1.0,-0.0,-1.1991084695393759,-0.0,-1.037869965061644,-0.778924541183085,0.0
2018-12-26,1.0,-0.0,-1.2112726406101049,-0.0,-1.003773435017477,-0.7569907848744837,0.0
2018-12-27,1.0,-0.0,-1.1471646653282321,-0.0,-0.9006022955414977,-0.740217432478503,0.0
2018-12-28,1.0,-0.0,-1.1478481395965028,-0.0,-0.899049926189485,-0.7382565577803853,0.0
2018-12-31,1.0,-0.0,-1.1490384615384617,-0.0,-0.8986599030890369,-0.7378861296184132,0.0
2019-01-02,1.0,-0.0,-1.1486246168981042,-0.0,-0.8976503083733777,-0.7374853380755987,0.0
2019-01-03,1.0,-0.0,-1.1487678388916227,-0.0,-0.9140326305030851,-0.722640723776356,0.0
2019-01-04,1.0,-0.0,-1.1479476770410464,-0.0,-0.8917831904976695,-0.7191023906179522,0.0
2019-01-07,1.0,-0.0,-1.1181023996461352,-0.0,-0.874267389140772,-0.6937225846879723,0.0
2019-01-08,1.0,-0.0,-1.1186446926962357,-0.0,-0.8741289680345093,-0.694134129705416,0.0
2019-01-09,1.0,-0.0,-1.1092588503716787,-0.0,-0.8726724074482962,-0.6980569662177082,0.0
2019-01-10,1.0,-0.0,-1.110268399543463,-0.0,-0.8726114649681528,-0.6988697028828098,0.0
2019-01-11,1.0,-0.0,-1.1041067610410675,-0.0,-0.8760598687605986,-0.7063702720637027,0.0
2019-01-14,1.0,-0.0,-1.10418971748912,-0.0,-0.8792505716603969,-0.7046913033857047,0.0
2019-01-15,1.0,-0.0,-1.1010597053502198,-0.0,-0.8791492818373149,-0.712144149466455,0.0
2019-01-16,1.0,-0.0,-1.090000367498438,-0.0,-0.8717430450920584,-0.7132042188820696,0.0
2019-01-17,1.0,-0.0,-1.0842541943536839,-0.0,-0.8722787180146113,-0.714673813282426,0.0
2019-01-18,1.0,-0.0,-1.0781856493290451,-0.0,-0.8796717311744484,-0.7388636279619978,0.0
2019-01-22,1.0,-0.0,-1.1800890633255339,-0.0,-0.9586383878028532,-0.6351422748886709,0.0
2019-01-23,1.0,-0.0,-1.141344226332312,-0.0,-0.9721623359431142,-0.6687847498014297,0.0
2019-01-24,1.0,-0.0,-1.1299417945422936,-0.0,-0.9874518104165092,-0.6621437750396856,0.0
2019-01-25,1.0,-0.0,-1.12427432463813,-0.0,-1.11092189797972,-0.6351110767087236,0.0
2019-01-28,1.0,-0.0,-1.1183986679697395,-0.0,-0.9614869511709558,-0.5397618271980309,0.0
2019-01-29,1.0,-0.0,-1.1020689655172413,-0.0,-0.9703085299455535,-0.5573865698729582,0.0
2019-01-30,1.0,-0.0,-1.0792611884038106,-0.0,-0.8918511411143855,-0.4556575971489274,0.0
2019-01-31,1.0,-0.0,-1.148326230284486,-0.0,-0.8131716023749681,-0.6810548938185262,0.0
2019-02-01,1.0,-0.0,-1.1592694201210119,-0.0,-0.8572287571874178,-0.7416287722199255,0.0
2019-02-04,1.0,-0.0,-1.173772732449979,-0.0,-0.8911120391814419,-0.7317665818747864,0.0
2019-02-05,1.0,-0.0,-1.1502835179053925,-0.0,-0.8866689500323477,-0.7686950565133006,0.0
2019-02-06,1.0,-0.0,-1.148599269183922,-0.0,-0.8871041412911084,-0.770630328867235,0.0
2019-02-07,1.0,-0.0,-1.1720237863888996,-0.0,-0.9572466866182129,-0.7573943798826226,0.0
2019-02-08,1.0,-0.0,-1.1819286554292434,-0.0,-1.000862406899255,-0.7372402979223833,0.0
2019-02-11,1.0,-0.0,-1.1542735547937109,-0.0,-0.9995665366276549,-0.7867360208062418,0.0
2019-02-12,1.0,-0.0,-1.1471565293047536,-0.0,-1.0147512457486356,-0.7928497983073638,0.0
2019-02-13,1.0,-0.0,-1.1855478982791279,-0.0,-1.0433240639987105,-0.8012735259742877,0.0
2019-02-14,1.0,-0.0,-1.1523256757853721,-0.0,-1.0950564169169574,-0.8113889114376167,0.0
2019-02-15,1.0,-0.0,-1.177376526818906,-0.0,-1.0956329915437721,-0.812124678295682,0.0
2019-02-19,1.0,-0.0,-1.1549295774647887,-0.0,-1.1174933659930597,-0.8100428658909982,0.0
2019-02-20,1.0,-0.0,-1.1817068691073833,-0.0,-1.106567078894739,-0.7932329292681931,0.0
2019-02-21,1.0,-0.0,-1.158027606987255,-0.0,-1.1075369518302862,-0.8062217516999878,0.0
2019-02-22,1.0,-0.0,-1.1624862351645664,-0.0,-1.1176638525225335,-0.7983196704596436,0.0
2019-02-25,1.0,-0.0,-1.1547497237342939,-0.0,-1.132484754225842,-0.8056317275815496,0.0
2019-02-26,1.0,-0.0,-1.1586306454939161,-0.0,-1.1265828005774385,-0.8393483192410806,0.0
2019-02-27,1.0,-0.0,-1.1462295353067635,-0.0,-1.1460641640482885,-0.8419877625268728,0.0
2019-02-28,1.0,-0.0,-1.140741353632302,-0.0,-1.1415273870594076,-0.8547079265265597,0.0
2019-03-01,1.0,-0.0,-1.145911741593945,-0.0,-1.1342073700318458,-0.8557012283386409,0.0
2019-03-04,1.0,-0.0,-1.1278639444467544,-0.0,-1.140795875088361,-0.8895588174144455,0.0
2019-03-05,1.0,-0.0,-1.1214187126186792,-0.0,-1.1567610523233929,-0.9043874691538751,0.0
2019-03-06,1.0,-0.0,-1.1219624409218285,-0.0,-1.1562591492743317,-0.9043456438997867,0.0
2019-03-07,1.0,-0.0,-1.0845493204369214,-0.0,-1.1874009839072792,-0.8971483365296423,0.0
2019-03-08,1.0,-0.0,-1.0712058650037921,-0.0,-1.242310609252549,-0.8998483188674476,0.0
2019-03-11,1.0,-0.0,-1.0637599624941396,-0.0,-1.2429783062694455,-0.9552913097216895,0.0
2019-03-12,1.0,-0.0,-1.006876270380141,-0.0,-1.2829217662068073,-1.03490031570298,0.0
2019-03-13,1.0,-0.0,-1.028077006272983,-0.0,-1.2816353017521092,-1.0164395414233183,0.0
2019-03-14,1.0,-0.0,-1.0280333462917368,-0.0,-1.2811109671288499,-1.010323528141333,0.0
2019-03-15,1.0,-0.0,-1.0106010125048677,-0.0,-1.2817273159967113,-1.0346155510363029,0.0
2019-03-18,1.0,-0.0,-1.03662859393462,-0.0,-1.2903155222966172,-1.0492319810949193,0.0
2019-03-19,1.0,-0.0,-1.0376396095330225,-0.0,-1.2928942045554481,-1.0666168322926743,0.0
2019-03-20,1.0,-0.0,-1.0425588157546921,-0.0,-1.2857079918935588,-1.0773636443739538,0.0
2019-03-21,1.0,-0.0,-1.0445814977973569,-0.0,-1.3012334801762113,-1.0594713656387664,0.0
2019-03-22,1.0,-0.0,-1.0382304508433842,-0.0,-1.3589389825982465,-1.0534069161956474,0.0
2019-03-25,1.0,-0.0,-0.9146529336678552,-0.0,-1.4224657775430256,-1.064483471983802,0.0
2019-03-26,1.0,-0.0,-0.9281753249633999,-0.0,-1.4218978749833637,-1.0862872099729382,0.0
2019-03-27,1.0,-0.0,-0.8898924920690872,-0.0,-1.4295029961226648,-1.0866672541416988,0.0
2019-03-28,1.0,-0.0,-0.8862259562237453,-0.0,-1.435684280344904,-1.0999336723413664,0.0
2019-03-29,1.0,-0.0,-0.8656187262398017,-0.0,-1.3707658792875141,-1.0351116996283798,0.0
2019-04-01,1.0,-0.0,-0.8740023048358871,-0.0,-1.3624141021810576,-1.0317981988134364,0.0
2019-04-02,1.0,-0.0,-0.8969887716910514,-0.0,-1.3895457638652604,-0.9666127934671657,0.0
2019-04-03,1.0,-0.0,-0.898936170212766,-0.0,-1.3829787234042554,-0.973404255319149,0.0
2019-04-04,1.0,-0.0,-0.8928541154530812,-0.0,-1.3556836483851826,-0.9898279223531405,0.0
2019-04-05,1.0,-0.0,-0.8867120954003407,-0.0,-1.3594974446337307,-1.0127342419080068,0.0
2019-04-08,1.0,-0.0,-0.8812420246703531,-0.0,-1.3579753296469588,-1.0142492556358995,0.0
2019-04-09,1.0,-0.0,-0.8716273907103824,-0.0,-1.3903261612021858,-1.0072148224043715,0.0
2019-04-10,1.0,-0.0,-0.8123762376237624,-0.0,-1.3079620462046204,-1.00503300330033,0.0
2019-04-11,1.0,-0.0,-0.7894346464479973,-0.0,-1.3482775671666392,-0.9829404977748475,0.0
2019-04-12,1.0,-0.0,-0.7883767865233329,-0.0,-1.3514148029161004,-0.9789941925120474,0.0
2019-04-15,1.0,-0.0,-0.791817137229153,-0.0,-1.3301050558108996,-0.9818204202232436,0.0
2019-04-16,1.0,-0.0,-0.7934193230364771,-0.0,-1.3291570818271443,-0.9852530397633915,0.0
2019-04-17,1.0,-0.0,-0.7921442951641399,-0.0,-1.3393730227207363,-0.9771149184436502,0.0
2019-04-18,1.0,-0.0,-0.810745062466499,-0.0,-1.3411124396981817,-0.9713437512885005,0.0
2019-04-22,1.0,-0.0,-0.8221042150680385,-0.0,-1.3486558247593758,-0.9779289744440757,0.0
2019-04-23,1.0,-0.0,-0.8278247822281498,-0.0,-1.37644312924603,-0.9636143875296961,0.0
2019-04-24,1.0,-0.0,-0.8216828344227487,-0.0,-1.3762438069861362,-0.9654023897747617,0.0
2019-04-25,1.0,-0.0,-0.8132761063421953,-0.0,-1.3889907492291025,-0.9647470622551879,0.0
2019-04-26,1.0,-0.0,-0.8036400066789113,-0.0,-1.4037401903489732,-0.9668976456837536,0.0
2019-04-29,1.0,-0.0,-0.8031808315244615,-0.0,-1.404157622307564,-0.9670228752713308,0.0
2019-04-30,1.0,-0.0,-0.7993654504466895,-0.0,-1.4081155548133923,-0.9671871086248643,0.0
2019-05-01,1.0,-0.0,-0.7843794519399984,-0.0,-1.421059247465013,-0.9846224754881421,0.0
2019-05-02,1.0,-0.0,-0.7872634399598057,-0.0,-1.3999330095461398,-0.9997487857980237,0.0
2019-05-03,1.0,-0.0,-0.8441619991383025,-0.0,-1.4339508832399828,-1.0303748384317104,0.0
2019-05-06,1.0,-0.0,-0.7893552574643011,-0.0,-1.4766767633059281,-1.0610558199913458,0.0
2019-05-07,1.0,-0.0,-0.7997834560415764,-0.0,-1.4704200952793416,-1.0607189259419663,0.0
2019-05-08,1.0,-0.0,-0.7828642526171271,-0.0,-1.4338853612493565,-1.0736227904582119,0.0
2019-05-09,1.0,-0.0,-0.7837246233743937,-0.0,-1.4341388042405252,-1.0741233529336023,0.0
2019-05-10,1.0,-0.0,-0.7831402831402831,-0.0,-1.4371514371514371,-1.0697125697125696,0.0
2019-05-13,1.0,-0.0,-0.7799264139642337,-0.0,-1.42581500812869,-1.0725164712928896,0.0
2019-05-14,1.0,-0.0,-0.7162230458221024,-0.0,-1.4330357142857142,-1.0622894204851752,0.0
2019-05-15,1.0,-0.0,-0.7212443543961842,-0.0,-1.4422354480604447,-1.0575323962686252,0.0
2019-05-16,1.0,-0.0,-0.7247582450065454,-0.0,-1.4406063933110933,-1.057387779232296,0.0
2019-05-17,1.0,-0.0,-0.7170290161576856,-0.0,-1.4336773538617713,-1.079054225530835,0.0
2019-05-20,1.0,-0.0,-0.7098640317540749,-0.0,-1.4331982096106748,-1.0795540917152266,0.0
2019-05-21,1.0,-0.0,-0.7158730829354852,-0.0,-1.4295491993747094,-1.0795132874223667,0.0
2019-05-22,1.0,-0.0,-0.7081416452116659,-0.0,-1.4339678386021188,-1.0785464061115098,0.0
2019-05-23,1.0,-0.0,-0.7006200177147919,-0.0,-1.4565776709266522,-1.0606098949765912,0.0
2019-05-24,1.0,-0.0,-0.6700306967747361,-0.0,-1.4661284218493758,-1.0688785164627226,0.0
2019-05-28,1.0,-0.0,-0.665797771704856,-0.0,-1.4666386377969307,-1.0718520075677949,0.0
2019-05-29,1.0,-0.0,-0.6710415967796042,-0.0,-1.4652801073465278,-1.0569020462931902,0.0
2019-05-30,1.0,-0.0,-0.6690270677951898,-0.0,-1.4631693622726891,-1.0578647448252745,0.0
2019-05-31,1.0,-0.0,-0.6699769536978839,-0.0,-1.4633982820029332,-1.0568615126754661,0.0
2019-06-03,1.0,-0.0,-0.6757083333333334,-0.0,-1.463875,-1.0270416666666666,0.0
2019-06-04,1.0,-0.0,-0.6746967795901296,-0.0,-1.4420326223337514,-1.0655792555416144,0.0
2019-06-05,1.0,-0.0,-0.6704723435825571,-0.0,-1.4575879976918638,-0.9936114087874042,0.0
2019-06-06,1.0,-0.0,-0.6541577999672614,-0.0,-1.3942543787853987,-1.043910623669995,0.0
2019-06-07,1.0,-0.0,-0.6757570823835883,-0.0,-1.3644578313253013,-1.0300797785737545,0.0
2019-06-10,1.0,-0.0,-0.6652473641524737,-0.0,-1.3659772911597727,-1.0239253852392538,0.0
2019-06-11,1.0,-0.0,-0.6617891451501763,-0.0,-1.3733127964006322,-1.018240038912083,0.0
2019-06-12,1.0,-0.0,-0.672490676179666,-0.0,-1.3723041997729852,-1.009040051889087,0.0
2019-06-13,1.0,-0.0,-0.7080475630047481,-0.0,-1.3686538695669819,-0.9815754230753623,0.0
2019-06-14,1.0,-0.0,-0.7045445348225486,-0.0,-1.3609728461009267,-0.9812634049613532,0.0
2019-06-17,1.0,-0.0,-0.7042282014970666,-0.0,-1.3592150515881043,-0.9826825814282824,0.0
2019-06-18,1.0,-0.0,-0.6962565982995527,-0.0,-1.3545956400854253,-0.9786033767175726,0.0
2019-06-19,1.0,-0.0,-0.6919027526622463,-0.0,-1.363391601366285,-0.9631906771147277,0.0
2019-06-20,1.0,-0.0,-0.6982293762575452,-0.0,-1.3608450704225352,-0.9650301810865191,0.0
2019-06-21,1.0,-0.0,-0.7051086082059533,-0.0,-1.348149637972647,-0.9692276749798874,0.0
2019-06-24,1.0,-0.0,-0.690668921912126,-0.0,-1.3367564737626354,-0.9997986387982764,0.0
2019-06-25,1.0,-0.0,-0.6790605865291653,-0.0,-1.34696261682243,-1.002336448598131,0.0
2019-06-26,1.0,-0.0,-0.6712074802514911,-0.0,-1.3251249395453812,-1.0339754957278735,0.0
2019-06-27,1.0,-0.0,-0.6709029290728636,-0.0,-1.331356410877108,-1.0322762849995966,0.0
2019-06-28,1.0,-0.0,-0.6607812311041238,-0.0,-1.3386947232635948,-1.0316442939492885,0.0
2019-07-01,1.0,-0.0,-0.6599105451907966,-0.0,-1.3402506346456058,-1.029334730225249,0.0
2019-07-02,1.0,-0.0,-0.6699598393574298,-0.0,-1.3239357429718877,-1.0221686746987952,0.0
2019-07-03,1.0,-0.0,-0.675887597516319,-0.0,-1.2893647508358541,-1.0150453749402961,0.0
2019-07-05,1.0,-0.0,-0.6597183546821545,-0.0,-1.2937385631315141,-1.024584294693293,0.0
2019-07-08,1.0,-0.0,-0.659929980903883,-0.0,-1.2933243157224699,-1.0251034373010823,0.0
2019-07-09,1.0,-0.0,-0.6595078654356699,-0.0,-1.2806989737290486,-1.0222292665530768,0.0
2019-07-10,1.0,-0.0,-0.6718143660410233,-0.0,-1.2717193315910351,-1.0162350518729706,0.0
2019-07-11,1.0,-0.0,-0.6687799659230496,-0.0,-1.2812537147838492,-1.0124024250108967,0.0
2019-07-12,1.0,-0.0,-0.6846062524732884,-0.0,-1.2626830233478432,-1.010011871784725,0.0
2019-07-15,1.0,-0.0,-0.7146980900786903,-0.0,-1.265372296255289,-0.9742180394637985,0.0
2019-07-16,1.0,-0.0,-0.7321196870207998,-0.0,-1.275036370070381,-0.9247041245625762,0.0
2019-07-17,1.0,-0.0,-0.7395275590551181,-0.0,-1.2771653543307087,-0.9203149606299212,0.0
2019-07-18,1.0,-0.0,-0.7416575278082407,-0.0,-1.2592824690584363,-0.9156744477518408,0.0
2019-07-19,1.0,-0.0,-0.7462709940101007,-0.0,-1.2559996868026466,-0.9126962377167913,0.0
2019-07-22,1.0,-0.0,-0.7415730337078652,-0.0,-1.2530634616137495,-0.9202912735387386,0.0
2019-07-23,1.0,-0.0,-0.7490776356071904,-0.0,-1.2517466049140433,-0.9241698720464715,0.0
2019-07-24,1.0,-0.0,-0.7528563072723727,-0.0,-1.2392279196724507,-0.9073113667381555,0.0
2019-07-25,1.0,-0.0,-0.716209885219021,-0.0,-1.2947606777543532,-0.8931834153197471,0.0
2019-07-26,1.0,-0.0,-0.7830824003774718,-0.0,-1.4793891820014582,-1.0269806545704112,0.0
2019-07-29,1.0,-0.0,-0.7761309447093697,-0.0,-1.4839111569360313,-1.0360441637668085,0.0
2019-07-30,1.0,-0.0,-0.7579786082362621,-0.0,-1.5063872169055559,-1.0659507209977048,0.0
2019-07-31,1.0,-0.0,-0.7626164175871779,-0.0,-1.5042235217673814,-1.064977257959714,0.0
2019-08-01,1.0,-0.0,-0.7876362692507355,-0.0,-1.4918238449558747,-1.046547845648036,0.0
2019-08-02,1.0,-0.0,-0.7756629320413548,-0.0,-1.504260933512134,-1.0458969589479603,0.0
2019-08-05,1.0,-0.0,-0.7709277727410094,-0.0,-1.4962655959936104,-1.050036696455554,0.0
2019-08-06,1.0,-0.0,-0.7705084315962978,-0.0,-1.4194666328557541,-1.0363889945479905,0.0
2019-08-07,1.0,-0.0,-0.7891302517470742,-0.0,-1.3844405152816368,-1.0362886250736718,0.0
2019-08-08,1.0,-0.0,-0.7770826335236816,-0.0,-1.3770574403762175,-1.0447178367484045,0.0
2019-08-09,1.0,-0.0,-0.7598202396804261,-0.0,-1.3492426764314247,-1.0520555925432755,0.0
2019-08-12,1.0,-0.0,-0.7567522646056677,-0.0,-1.3642898695254715,-1.0341976232028587,0.0
2019-08-13,1.0,-0.0,-0.7443683883011823,-0.0,-1.366189587222568,-1.0379589296826384,0.0
2019-08-14,1.0,-0.0,-0.7550953048931429,-0.0,-1.3454905520257447,-1.0252083505239706,0.0
2019-08-15,1.0,-0.0,-0.7941711467723028,-0.0,-1.3130280124499778,-0.9350014147702008,0.0
2019-08-16,1.0,-0.0,-0.7915891629599676,-0.0,-1.316579053780833,-0.9355034371209058,0.0
2019-08-19,1.0,-0.0,-0.7750201126307321,-0.0,-1.3232904263877716,-0.9242156074014481,0.0
2019-08-20,1.0,-0.0,-0.7858200888746546,-0.0,-1.3135033428079586,-0.9040393930901957,0.0
2019-08-21,1.0,-0.0,-0.7917016428828397,-0.0,-1.3144661630091539,-0.8910740696326498,0.0
2019-08-22,1.0,-0.0,-0.7937395192845165,-0.0,-1.3120258723947935,-0.8868481993132636,0.0
2019-08-23,1.0,-0.0,-0.7959395731756055,-0.0,-1.3165214611142195,-0.8840220605866838,0.0
2019-08-26,1.0,-0.0,-0.7798092836314918,-0.0,-1.3029395539443613,-0.8576719993695326,0.0
2019-08-27,1.0,-0.0,-0.7748102112260551,-0.0,-1.2953231325964676,-0.8632734138378633,0.0
2019-08-28,1.0,-0.0,-0.780269410517221,-0.0,-1.2894003063268271,-0.8575972980402937,0.0
2019-08-29,1.0,-0.0,-0.7720386215558521,-0.0,-1.2974723290682155,-0.8554439123950075,0.0
2019-08-30,1.0,-0.0,-0.7722500783453463,-0.0,-1.293677530554685,-0.851339705421498,0.0
2019-09-03,1.0,-0.0,-0.7770190722863198,-0.0,-1.2866337022211758,-0.8607252178008006,0.0
2019-09-04,1.0,-0.0,-0.7933519751092907,-0.0,-1.2925839864518922,-0.8525067937458154,0.0
2019-09-05,1.0,-0.0,-0.8220892702511217,-0.0,-1.304258836495316,-0.8096906242619853,0.0
2019-09-06,1.0,-0.0,-0.8178473581213307,-0.0,-1.3054794520547945,-0.7905675146771037,0.0
2019-09-09,1.0,-0.0,-0.8030408812349702,-0.0,-1.284966255527112,-0.7906291210922349,0.0
2019-09-10,1.0,-0.0,-0.7996200961389363,-0.0,-1.294115366723523,-0.7828345479919367,0.0
2019-09-11,1.0,-0.0,-0.7898899054116917,-0.0,-1.3144673592805085,-0.7722127461621956,0.0
2019-09-12,1.0,-0.0,-0.7638765154742998,-0.0,-1.3327264980439244,-0.7768137273889297,0.0
2019-09-13,1.0,-0.0,-0.7644780166569823,-0.0,-1.3354251404222353,-0.7738136742204145,0.0
2019-09-16,1.0,-0.0,-0.7640035663061596,-0.0,-1.3387990851649418,-0.7736558514555957,0.0
2019-09-17,1.0,-0.0,-0.8224608397798561,-0.0,-1.2960012315744909,-0.7302082130623869,0.0
2019-09-18,1.0,-0.0,-0.8299780592016628,-0.0,-1.2888101928480695,-0.7304746141113976,0.0
2019-09-19,1.0,-0.0,-0.8355689176688251,-0.0,-1.2817221708294788,-0.7371646623496763,0.0
