Date,IWF,IWM,MTUM,RGLD,SPY,VLUE,VXX
2018-11-08,-0.08571800208116545,-0.8891779396462018,-0.0,1.0,-0.7388137356919875,-0.5381438605619147,0.0
2018-11-09,-0.08442574838583448,-0.892193308550186,-0.0,1.0,-0.7439509554555535,-0.5404030522402661,0.0
2018-11-12,-0.08322804289370525,-0.8747529724301033,-0.0,1.0,-0.7467845919590501,-0.5349078303690025,0.0
2018-11-13,-0.06634812724474089,-0.8694843509492047,-0.0,1.0,-0.7445164186762442,-0.5264238070805541,0.0
2018-11-14,-0.06656192888518388,-0.8691205232614062,-0.0,1.0,-0.7443650004809388,-0.5261791016063356,0.0
2018-11-15,-0.06639418125643666,-0.8781217816683831,-0.0,1.0,-0.7577239958805356,-0.516091658084449,0.0
2018-11-16,-0.06779824787425921,-0.8787361504766814,-0.0,1.0,-0.7577943828910075,-0.5164583870136563,0.0
2018-11-19,-0.06360046607975142,-0.8852925945106161,-0.0,1.0,-0.7657949249093734,-0.5220093215950284,0.0
2018-11-20,-0.027422303473491772,-0.8760062862824336,-0.0,1.0,-0.7679207158664485,-0.5359697232111357,0.0
2018-11-21,-0.03323511706745239,-0.867756550391281,-0.0,1.0,-0.7639641352216202,-0.5033425213065932,0.0
2018-11-23,-0.03401252926659495,-0.8620515092071125,-0.0,1.0,-0.7647598557235968,-0.5031006770866292,0.0
2018-11-26,-0.034691612494054225,-0.8611701284287299,-0.0,1.0,-0.7685745996511811,-0.5066434120818138,0.0
2018-11-27,-0.02202350859453994,-0.8695020222446916,-0.0,1.0,-0.7659883720930233,-0.5022750252780587,0.0
2018-11-28,-0.018927344445858255,-0.8930207405522331,-0.0,1.0,-0.7651736862196209,-0.5039763328667769,0.0
2018-11-29,-0.006377030125969906,-0.8791819809631515,-0.0,1.0,-0.7552853956585933,-0.5005183300348695,0.0
2018-11-30,-0.005905078996136571,-0.8793856205044446,-0.0,1.0,-0.7555988315481986,-0.5001413449759714,0.0
2018-12-03,-0.0034845393187882597,-0.8802385810704756,-0.0,1.0,-0.7556741484853241,-0.49982734264636636,0.0
2018-12-04,-0.003552900487344757,-0.8814337368338311,-0.0,1.0,-0.7581512340826915,-0.5010532935073102,0.0
2018-12-06,-0.0,-0.8113582208101667,-0.0,1.0,-0.7727439359687175,-0.4708254414370379,0.0
2018-12-07,-0.0011926605504587156,-0.8129969418960243,-0.0,1.0,-0.7759327217125382,-0.4679510703363914,0.0
2018-12-10,-0.0,-0.8329599508976524,-0.0,1.0,-0.7878471689427652,-0.44812030075187975,0.0
2018-12-11,-0.0,-0.8330877839165133,-0.0,1.0,-0.7870165745856355,-0.44926335174953963,0.0
2018-12-12,-0.0,-0.8330519659903618,-0.0,1.0,-0.7872555940943552,-0.44912366862089076,0.0
2018-12-13,-0.0,-0.832560994322541,-0.0,1.0,-0.7871413226944913,-0.44919441460794846,0.0
2018-12-14,-0.0,-0.8192253391443128,-0.0,1.0,-0.7986004542385365,-0.4513535080719416,0.0
2018-12-17,-0.0,-0.8223309635921583,-0.0,1.0,-0.8050041547410213,-0.45025082325423943,0.0
2018-12-18,-0.0,-0.8171845866998135,-0.0,1.0,-0.8176507147296459,-0.47268489745183345,0.0
2018-12-19,-0.0,-0.8231007412504301,-0.0,1.0,-0.8246645607231101,-0.4798736433866075,0.0
2018-12-20,-0.0,-0.835464620630861,-0.0,1.0,-0.8312336206624357,-0.49076442171071333,0.0
2018-12-21,-0.0,-0.9053364887837073,-0.0,1.0,-0.9256358121395953,-0.5022499250025,0.0
2018-12-24,-0.0,-0.8719154714981284,-0.0,1.0,-0.9134179059984764,-0.5269119936404889,0.0
2018-12-26,-0.0,-0.8962348058108508,-0.0,1.0,-0.8861876997068221,-0.511710643344204,0.0
2018-12-27,-0.0,-0.846328969834946,-0.0,1.0,-0.7837538733953077,-0.5319041295136914,0.0
2018-12-28,-0.0,-0.8467948921068474,-0.0,1.0,-0.7867486295509998,-0.5351246870940144,0.0
2018-12-31,-0.0,-0.8445370134825745,-0.0,1.0,-0.7934049860086493,-0.5418786568303231,0.0
2019-01-02,-0.0,-0.8493417689161553,-0.0,1.0,-0.8004217791411042,-0.5455649284253579,0.0
2019-01-03,-0.0,-0.8502191368885762,-0.0,1.0,-0.8174285805687963,-0.531462938673662,0.0
2019-01-04,-0.0,-0.855631117325537,-0.0,1.0,-0.7872759628829286,-0.5349243676115418,0.0
2019-01-07,-0.0,-0.8157283177888637,-0.0,1.0,-0.7764385089703467,-0.5063675518235057,0.0
2019-01-08,-0.0,-0.7978539179912179,-0.0,1.0,-0.7904632321108294,-0.5040200383449811,0.0
2019-01-09,-0.0,-0.7875142654452361,-0.0,1.0,-0.7885938126522933,-0.5082816692884241,0.0
2019-01-10,-0.0,-0.7840621723308457,-0.0,1.0,-0.7928822549805712,-0.5070005551100968,0.0
2019-01-11,-0.0,-0.7775610058218754,-0.0,1.0,-0.8001981915025395,-0.5189520624303233,0.0
2019-01-14,-0.0,-0.7759677918860328,-0.0,1.0,-0.7968101579436359,-0.5241560854753794,0.0
2019-01-15,-0.0,-0.766047663262148,-0.0,1.0,-0.7891674404209222,-0.5398019189105541,0.0
2019-01-16,-0.0,-0.7738332917394559,-0.0,1.0,-0.7696843024706763,-0.5760232093835788,0.0
2019-01-17,-0.0,-0.7750975191137462,-0.0,1.0,-0.769605242627555,-0.5759088781401154,0.0
2019-01-18,-0.0,-0.7739352479430031,-0.0,1.0,-0.7770246839633052,-0.601557327953091,0.0
2019-01-22,-0.0,-0.8253680634201584,-0.0,1.0,-0.9042226176994014,-0.5060993366769131,0.0
2019-01-23,-0.0,-0.744327597195666,-0.0,1.0,-0.8933397068196304,-0.5491077119184193,0.0
2019-01-24,-0.0,-0.7479648944288986,-0.0,1.0,-0.8812007122869498,-0.5507186466547953,0.0
2019-01-25,-0.0,-0.6731765772768494,-0.0,1.0,-1.038767975126312,-0.5268169452001555,0.0
2019-01-28,-0.0,-0.6545460443089299,-0.0,1.0,-1.067241882642966,-0.5218787505271011,0.0
2019-01-29,-0.0,-0.654292569057191,-0.0,1.0,-1.0620866294903384,-0.5257748670730126,0.0
2019-01-30,-0.0,-0.6502983468649124,-0.0,1.0,-1.0641690306172356,-0.5461540969708827,0.0
2019-01-31,-0.0,-0.6538711988018493,-0.0,1.0,-1.037539884091945,-0.5644331575177443,0.0
2019-02-01,-0.0,-0.6547599594757999,-0.0,1.0,-1.0528775450178112,-0.5604431517369849,0.0
2019-02-04,-0.0,-0.6596328477167309,-0.0,1.0,-1.0543868818187758,-0.5524269941856667,0.0
2019-02-05,-0.0,-0.643534955780776,-0.0,1.0,-1.0405073913885483,-0.5436382415596153,0.0
2019-02-06,-0.0,-0.6331536649130168,-0.0,1.0,-1.0424103540651324,-0.5520123938934254,0.0
2019-02-07,-0.0,-0.6335086983184327,-0.0,1.0,-1.0429590420553205,-0.5511086724978215,0.0
2019-02-08,-0.0,-0.6276280191662049,-0.0,1.0,-1.055966622119365,-0.5759314188858828,0.0
2019-02-11,-0.0,-0.6235718975705844,-0.0,1.0,-1.0797110965200263,-0.5797110965200263,0.0
2019-02-12,-0.0,-0.6129635707253035,-0.0,1.0,-1.0837873318017721,-0.5851657367902854,0.0
2019-02-13,-0.0,-0.6270119652515981,-0.0,1.0,-1.0750368792001312,-0.5761022783150304,0.0
2019-02-14,-0.0,-0.5934373354397051,-0.0,1.0,-1.1087414428646656,-0.5889942074776199,0.0
2019-02-15,-0.0,-0.6212121212121212,-0.0,1.0,-1.0953557312252966,-0.5772397891963109,0.0
2019-02-19,-0.0,-0.601423956753906,-0.0,1.0,-1.118069747511372,-0.576669523370031,0.0
2019-02-20,-0.0,-0.592729676140119,-0.0,1.0,-1.1225049570389956,-0.5894249834765367,0.0
2019-02-21,-0.0,-0.616384830077163,-0.0,1.0,-1.1076342144147104,-0.5595140371039238,0.0
2019-02-22,-0.0,-0.614972910852077,-0.0,1.0,-1.1153505171564604,-0.5532096535872599,0.0
2019-02-25,-0.0,-0.607751784298176,-0.0,1.0,-1.13200502246894,-0.5644660322495374,0.0
2019-02-26,-0.0,-0.6078165780171132,-0.0,1.0,-1.1360467805345402,-0.5598136707522547,0.0
2019-02-27,-0.0,-0.6028785528009771,-0.0,1.0,-1.14950648664708,-0.5486746112963391,0.0
2019-02-28,-0.0,-0.6008787868776635,-0.0,1.0,-1.146816875351019,-0.5560144041758895,0.0
2019-03-01,-0.0,-0.6034038334434898,-0.0,1.0,-1.1439193654990087,-0.5573694646397885,0.0
2019-03-04,-0.0,-0.5931804625886408,-0.0,1.0,-1.1396050102723838,-0.5808867386838095,0.0
2019-03-05,-0.0,-0.5770856211107783,-0.0,1.0,-1.1658513859771722,-0.5847392765631759,0.0
2019-03-06,-0.0,-0.5722837473810236,-0.0,1.0,-1.172037646745818,-0.5813961222521533,0.0
2019-03-07,-0.0,-0.5367442783436962,-0.0,1.0,-1.1959584601137716,-0.5746130440534462,0.0
2019-03-08,-0.0,-0.5212090680100755,-0.0,1.0,-1.261460957178841,-0.5758522250209908,0.0
2019-03-11,-0.0,-0.5206727161083441,-0.0,1.0,-1.2508357781264925,-0.6398307975711264,0.0
2019-03-12,-0.0,-0.4694062021971909,-0.0,1.0,-1.2918926435822555,-0.7152690863579474,0.0
2019-03-13,-0.0,-0.48039698740057724,-0.0,1.0,-1.3112902090518757,-0.7277398465545153,0.0
2019-03-14,-0.0,-0.4833263128334737,-0.0,1.0,-1.3016708789665823,-0.7252527379949452,0.0
2019-03-15,-0.0,-0.48668519365392054,-0.0,1.0,-1.3011925282302035,-0.7299046680972314,0.0
2019-03-18,-0.0,-0.5115272753068028,-0.0,1.0,-1.295984961339292,-0.739341703908633,0.0
2019-03-19,-0.0,-0.5098595545467443,-0.0,1.0,-1.2822386154064407,-0.7545396510143283,0.0
2019-03-20,-0.0,-0.5095718512708995,-0.0,1.0,-1.28729813553884,-0.7680653096146306,0.0
2019-03-21,-0.0,-0.5115597641593711,-0.0,1.0,-1.3386099696265856,-0.7232088618902983,0.0
2019-03-22,-0.0,-0.5038754100724612,-0.0,1.0,-1.3836475720105266,-0.7174735931360178,0.0
2019-03-25,-0.0,-0.3919173266096097,-0.0,1.0,-1.4391846301360134,-0.7201605170638161,0.0
2019-03-26,-0.0,-0.41043784346826623,-0.0,1.0,-1.4542940267950146,-0.7271290542724759,0.0
2019-03-27,-0.0,-0.38678738861253265,-0.0,1.0,-1.46415918119028,-0.7278030275918834,0.0
2019-03-28,-0.0,-0.37663825825395686,-0.0,1.0,-1.4562056864570652,-0.748084222588269,0.0
2019-03-29,-0.0,-0.3663337986327356,-0.0,1.0,-1.4549912308958801,-0.7579011417731486,0.0
2019-04-01,-0.0,-0.3809506713577942,-0.0,1.0,-1.4610109858548144,-0.7481869749407626,0.0
2019-04-02,-0.0,-0.4005290816144139,-0.0,1.0,-1.481714510420763,-0.6926679297894398,0.0
2019-04-03,-0.0,-0.401122671529193,-0.0,1.0,-1.4858950981443741,-0.6883692659730416,0.0
2019-04-04,-0.0,-0.39823325346017663,-0.0,1.0,-1.4768069811523192,-0.701369765029863,0.0
2019-04-05,-0.0,-0.39147759908098795,-0.0,1.0,-1.4806145893164848,-0.7177986789201608,0.0
2019-04-08,-0.0,-0.381720045753503,-0.0,1.0,-1.4745138690305977,-0.7182227623677437,0.0
2019-04-09,-0.0,-0.3593144987810125,-0.0,1.0,-1.5244873081887278,-0.7014914670873369,0.0
2019-04-10,-0.0,-0.35019859018857125,-0.0,1.0,-1.5343686263284075,-0.693670161376892,0.0
2019-04-11,-0.0,-0.3302732553969734,-0.0,1.0,-1.5688517535680986,-0.6869396829950514,0.0
2019-04-12,-0.0,-0.3320536739380022,-0.0,1.0,-1.569747416762342,-0.6859931113662456,0.0
2019-04-15,-0.0,-0.3342918763479511,-0.0,1.0,-1.5666427030913013,-0.6936017253774263,0.0
2019-04-16,-0.0,-0.3355140186915888,-0.0,1.0,-1.567002156721783,-0.6920201294033069,0.0
2019-04-17,-0.0,-0.331060114021794,-0.0,1.0,-1.5996608212455798,-0.6775997690697843,0.0
2019-04-18,-0.0,-0.3399219483992195,-0.0,1.0,-1.5933005709330057,-0.6802413818024139,0.0
2019-04-22,-0.0,-0.3459062306768996,-0.0,1.0,-1.601571309060488,-0.6898119521332703,0.0
2019-04-23,-0.0,-0.3532067990748559,-0.0,1.0,-1.6051617166562648,-0.7128382099196006,0.0
2019-04-24,-0.0,-0.3345434543454346,-0.0,1.0,-1.6024569123579024,-0.73003300330033,0.0
2019-04-25,-0.0,-0.3329658213891951,-0.0,1.0,-1.6163910327085629,-0.7257625872840867,0.0
2019-04-26,-0.0,-0.32723659514959696,-0.0,1.0,-1.6315092187097484,-0.7214146395318882,0.0
2019-04-29,-0.0,-0.33572061429415234,-0.0,1.0,-1.6400620200826934,-0.715888954518606,0.0
2019-04-30,-0.0,-0.31860111880858,-0.0,1.0,-1.658244730115215,-0.7277812766272738,0.0
2019-05-01,-0.0,-0.315553247524018,-0.0,1.0,-1.6624503876256538,-0.7312956712044215,0.0
2019-05-02,-0.0,-0.32641425057762535,-0.0,1.0,-1.659350078258925,-0.7408511589774167,0.0
2019-05-03,-0.0,-0.3042443924174911,-0.0,1.0,-1.7033079072577602,-0.7685975379503058,0.0
2019-05-06,-0.0,-0.2614026483570378,-0.0,1.0,-1.7209793639416004,-0.7902063605839967,0.0
2019-05-07,-0.0,-0.2661150154915741,-0.0,1.0,-1.721869568502985,-0.790448122118945,0.0
2019-05-08,-0.0,-0.26457993861078477,-0.0,1.0,-1.6909697222327484,-0.8338701731782181,0.0
2019-05-09,-0.0,-0.26494106946602497,-0.0,1.0,-1.689354606434987,-0.8354492742638421,0.0
2019-05-10,-0.0,-0.26160990712074306,-0.0,1.0,-1.6927433361020918,-0.8212263082383147,0.0
2019-05-13,-0.0,-0.2629040765579082,-0.0,1.0,-1.6866099012885238,-0.818061939567478,0.0
2019-05-14,-0.0,-0.18779483339573194,-0.0,1.0,-1.728079371022089,-0.8280044926993635,0.0
2019-05-15,-0.0,-0.18900421179302046,-0.0,1.0,-1.759852587244284,-0.8116726835138388,0.0
2019-05-16,-0.0,-0.19255803453854548,-0.0,1.0,-1.758681665976899,-0.8111290868730953,0.0
2019-05-17,-0.0,-0.1818009765698929,-0.0,1.0,-1.7471138195995306,-0.8562398273969493,0.0
2019-05-20,-0.0,-0.15826027553227826,-0.0,1.0,-1.7678849292193253,-0.8690652396675396,0.0
2019-05-21,-0.0,-0.15180732002419842,-0.0,1.0,-1.7651996370235934,-0.863997277676951,0.0
2019-05-22,-0.0,-0.14316939890710384,-0.0,1.0,-1.7703410589787076,-0.855097041643113,0.0
2019-05-23,-0.0,-0.13309811575707528,-0.0,1.0,-1.770587793709181,-0.8497485173785753,0.0
2019-05-24,-0.0,-0.08587341010009784,-0.0,1.0,-1.8038684428388652,-0.8733348385640101,0.0
2019-05-28,-0.0,-0.09126879451332102,-0.0,1.0,-1.8032558314805744,-0.8737988468930173,0.0
2019-05-29,-0.0,-0.09179467965530161,-0.0,1.0,-1.7977894342450353,-0.857137504683402,0.0
2019-05-30,-0.0,-0.08846974289884361,-0.0,1.0,-1.7949552786198122,-0.8589498895999401,0.0
2019-05-31,-0.0,-0.08022130013831258,-0.0,1.0,-1.7978767148891628,-0.8601173787895778,0.0
2019-06-03,-0.0,-0.10186232375782252,-0.0,1.0,-1.8699389278443792,-0.7980848978360854,0.0
2019-06-04,-0.0,-0.09894904579428614,-0.0,1.0,-1.854194331676594,-0.8409151269112569,0.0
2019-06-05,-0.0,-0.09364200512801456,-0.0,1.0,-1.868269480881424,-0.7540410984355839,0.0
2019-06-06,-0.0,-0.09842651489789087,-0.0,1.0,-1.8735260201614403,-0.7478704013688948,0.0
2019-06-07,-0.0,-0.10480511752454626,-0.0,1.0,-1.8640657542398096,-0.7502603391847664,0.0
2019-06-10,-0.0,-0.1163269810904275,-0.0,1.0,-1.8209476859686557,-0.741630490765948,0.0
2019-06-11,-0.0,-0.11407241508025381,-0.0,1.0,-1.8774169466218735,-0.7412467338559163,0.0
2019-06-12,-0.0,-0.11471982678164781,-0.0,1.0,-1.8766939186919027,-0.7417030649195505,0.0
2019-06-13,-0.0,-0.14891862513587464,-0.0,1.0,-1.8781063758011916,-0.7212414258405487,0.0
2019-06-14,-0.0,-0.1469861475102958,-0.0,1.0,-1.8880194683639087,-0.7089105204043429,0.0
2019-06-17,-0.0,-0.13992230688779322,-0.0,1.0,-1.884842372628119,-0.7104810996563573,0.0
2019-06-18,-0.0,-0.14715107161526397,-0.0,1.0,-1.8794339481741467,-0.7072660742289597,0.0
2019-06-19,-0.0,-0.10699257199312086,-0.0,1.0,-1.8515130447509973,-0.7006110724871016,0.0
2019-06-20,-0.0,-0.11824956863320973,-0.0,1.0,-1.8494071001138073,-0.7035500569037042,0.0
2019-06-21,-0.0,-0.12705882352941175,-0.0,1.0,-1.8134298642533935,-0.679420814479638,0.0
2019-06-24,-0.0,-0.11100644880805739,-0.0,1.0,-1.8004854720672416,-0.7114339540613,0.0
2019-06-25,-0.0,-0.08343960648569866,-0.0,1.0,-1.8353434141009288,-0.7248679176534888,0.0
2019-06-26,-0.0,-0.07940682299656658,-0.0,1.0,-1.8063043319453576,-0.7668566001899334,0.0
2019-06-27,-0.0,-0.06883021635496883,-0.0,1.0,-1.813934726806014,-0.7842317565089842,0.0
2019-06-28,-0.0,-0.03999267533418787,-0.0,1.0,-1.8370261856802783,-0.7853140450466948,0.0
2019-07-01,-0.0,-0.03432895843234746,-0.0,1.0,-1.8461229115636313,-0.7754542463349541,0.0
2019-07-02,-0.0,-0.04407400622824693,-0.0,1.0,-1.8367466568968673,-0.7828540025645723,0.0
2019-07-03,-0.0,-0.03189451974071891,-0.0,1.0,-1.8655347672362996,-0.7855774896876841,0.0
2019-07-05,-0.0,-0.021927081417166403,-0.0,1.0,-1.8672234281299438,-0.7898899966888636,0.0
2019-07-08,-0.0,-0.023512528976708243,-0.0,1.0,-1.8644809949589725,-0.7915884755491776,0.0
2019-07-09,-0.0,-0.014364762358459451,-0.0,1.0,-1.856902048444428,-0.7932133826816666,0.0
2019-07-10,-0.0,-0.004377575044143614,-0.0,1.0,-1.8785682754561503,-0.7956886403766921,0.0
2019-07-11,-0.0,-0.0021365947100862007,-0.0,1.0,-1.8860973992485082,-0.7955499889486481,0.0
2019-07-12,-0.0,-0.029183090442266666,-0.0,1.0,-1.801902144432792,-0.785122771489531,0.0
2019-07-15,-0.0,-0.019661505221462008,-0.0,1.0,-1.7942023766654664,-0.7871804105149441,0.0
2019-07-16,-0.0,-0.010769672601952902,-0.0,1.0,-1.777642159678346,-0.8014431361286618,0.0
2019-07-17,-0.0,-0.014811086745515335,-0.0,1.0,-1.7802422978754,-0.7998705827371752,0.0
2019-07-18,-0.0,-0.01865848760360755,-0.0,1.0,-1.8281666484098296,-0.8045423010917588,0.0
2019-07-19,-0.0,-0.01993208327181456,-0.0,1.0,-1.8422412520301197,-0.8289531965155765,0.0
2019-07-22,-0.0,-0.004802896516052757,-0.0,1.0,-1.8393985295747588,-0.850297410130417,0.0
2019-07-23,-0.0,-0.00550668933402321,-0.0,1.0,-1.8402320940202528,-0.850062827999113,0.0
2019-07-24,-0.0,-0.009158452258349272,-0.0,1.0,-1.8377960865087537,-0.8311755186111519,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-1.85429442220835,-0.8177211471376639,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-1.855228866130749,-0.8154755349998164,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-1.8466992395576942,-0.8269718232247162,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-1.8445801751416584,-0.8349032305541246,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-1.8371793929595064,-0.8373998677151466,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-1.8011937059142704,-0.8160969433894014,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-1.8515541854746964,-0.8183052589085839,0.0
2019-08-05,-0.0,-0.0,-0.0006210045662100457,1.0,-1.8463196347031965,-0.8060273972602741,0.0
2019-08-06,-0.0,-0.0,-0.006068048833345373,1.0,-1.7734956295600666,-0.8323340316405404,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-1.7517972681524083,-0.8427390366642703,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-1.7604729973321795,-0.8446535438748287,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-1.7318028118882365,-0.827549386011746,0.0
2019-08-12,-0.0,-0.0,-0.0030168589174800354,1.0,-1.754569653948536,-0.791659272404614,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.753166796405067,-0.7851885924563018,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-1.7527226137091607,-0.8062495551284788,0.0
2019-08-15,-0.0,-0.0,-0.02949994830616535,1.0,-1.6901471551159666,-0.7266430023779165,0.0
2019-08-16,-0.0,-0.0,-0.03309203722854188,1.0,-1.690451568424681,-0.723543605653223,0.0
2019-08-19,-0.0,-0.0,-0.038771382537451576,1.0,-1.6941140173459943,-0.6951767166021048,0.0
2019-08-20,-0.0,-0.0,-0.054932013156556235,1.0,-1.6627784747889185,-0.6731884303685871,0.0
2019-08-21,-0.0,-0.0,-0.05827220863895681,1.0,-1.6734243412116272,-0.664119804400978,0.0
2019-08-22,-0.0,-0.0,-0.053982570953850326,1.0,-1.6752229493743853,-0.6616933979858262,0.0
2019-08-23,-0.0,-0.0,-0.05570084570186462,1.0,-1.6806711272628467,-0.6600210576367896,0.0
2019-08-26,-0.0,-0.0,-0.05958749705595371,1.0,-1.6831533259311597,-0.6218835167053599,0.0
2019-08-27,-0.0,-0.0,-0.06233470590204547,1.0,-1.6698470088045263,-0.6155468514612836,0.0
2019-08-28,-0.0,-0.0,-0.07968540829986613,1.0,-1.6843038821954484,-0.582764390896921,0.0
2019-08-29,-0.0,-0.0,-0.08396283174008957,1.0,-1.6839695166789224,-0.5745370679858279,0.0
2019-08-30,-0.0,-0.0,-0.0933984506567868,1.0,-1.7163354664870327,-0.5584035028629167,0.0
2019-09-03,-0.0,-0.0,-0.13844483915531874,1.0,-1.6302545885139135,-0.5205578580356556,0.0
2019-09-04,-0.0,-0.0,-0.1429091872557462,1.0,-1.640027820096708,-0.52897926740412,0.0
2019-09-05,-0.0,-0.0,-0.14418006854732401,1.0,-1.63847877669391,-0.5128855786976009,0.0
2019-09-06,-0.0,-0.0,-0.16750340791967286,1.0,-1.691525085613592,-0.465771187285966,0.0
2019-09-09,-0.0,-0.0,-0.1754001684919966,1.0,-1.7303117101937657,-0.4641280539174389,0.0
2019-09-10,-0.0,-0.0,-0.26454411915416937,1.0,-1.7760051924982065,-0.37556792949134016,0.0
2019-09-11,-0.0,-0.0,-0.27451850840049175,1.0,-1.7746551017620544,-0.365694577243546,0.0
2019-09-12,-0.0,-0.0,-0.28257622054729403,1.0,-1.7595912269980307,-0.3529232022815237,0.0
2019-09-13,-0.0,-0.0,-0.2707135322739801,1.0,-1.7641974888563752,-0.3677226173057947,0.0
2019-09-16,-0.0,-0.0,-0.27885238631323983,1.0,-1.7659400266093543,-0.3666632552109986,0.0
2019-09-17,-0.0,-0.0,-0.27856217174817544,1.0,-1.7686037787326923,-0.3632426164654526,0.0
2019-09-18,-0.0,-0.0,-0.306598776612104,1.0,-1.76574513891262,-0.3449407101117452,0.0
2019-09-19,-0.0,-0.0,-0.3142983020978073,1.0,-1.7064086487952013,-0.3683193818415969,0.0
2019-09-20,-0.0,-0.0,-0.34398292451551704,1.0,-1.6769209920043369,-0.3670551565252745,0.0
2019-09-23,-0.0,-0.0,-0.3490742950663166,1.0,-1.6791912441610692,-0.381329059974769,0.0
