Date,IWF,IWM,MTUM,NVAX,SPY,VLUE,VXX
2018-11-01,-1.0563438376505527,-2.499505032172909,-0.0,1.0,-1.8970466919650224,-1.7966507177033495,0.0
2018-11-02,-1.0537511249284135,-2.458643540865581,-0.0,1.0,-1.8905342387302626,-1.7784504622433117,0.0
2018-11-05,-1.045093706522629,-2.486046321302889,-0.0,1.0,-1.8930354366151076,-1.7597184712333251,0.0
2018-11-06,-1.0485071574642126,-2.4873619631901844,-0.0,1.0,-1.8893251533742332,-1.754764826175869,0.0
2018-11-07,-1.0479973789827177,-2.493816037349496,-0.0,1.0,-1.890244901302318,-1.7586206896551724,0.0
2018-11-08,-0.9784085395439107,-2.489325570111596,-0.0,1.0,-1.858402070192463,-1.7604722626556688,0.0
2018-11-09,-0.9884308293954701,-2.5079028841453477,-0.0,1.0,-1.8728205963825972,-1.7781489327032751,0.0
2018-11-12,-0.983565414507772,-2.4672927461139893,-0.0,1.0,-1.8788860103626943,-1.766110751295337,0.0
2018-11-13,-0.9246624590556842,-2.4517056802748263,-0.0,1.0,-1.867939602141088,-1.7449069265798514,0.0
2018-11-14,-0.9249141305216072,-2.4509146097931143,-0.0,1.0,-1.8676411853981947,-1.7443885294352584,0.0
2018-11-15,-0.9222000797130331,-2.451574332403348,-0.0,1.0,-1.8705460342766043,-1.7269031486648065,0.0
2018-11-16,-0.9181044764252208,-2.4423948477379347,-0.0,1.0,-1.8653892025125232,-1.7252126898306435,0.0
2018-11-19,-0.9158380399331796,-2.4445947020921173,-0.0,1.0,-1.8677113992522474,-1.7266725001988705,0.0
2018-11-20,-0.8411811023622047,-2.422677165354331,-0.0,1.0,-1.8621259842519686,-1.7479527559055117,0.0
2018-11-21,-0.850545171339564,-2.4060747663551405,-0.0,1.0,-1.8503115264797512,-1.6812305295950158,0.0
2018-11-23,-0.8519123134328358,-2.382773631840796,-0.0,1.0,-1.8571206467661692,-1.681747512437811,0.0
2018-11-26,-0.8501360279828993,-2.393315196268947,-0.0,1.0,-1.8526233968130588,-1.6769529731830548,0.0
2018-11-27,-0.8355878488057509,-2.3901213573471436,-0.0,1.0,-1.8402257092061527,-1.6638324186441986,0.0
2018-11-28,-0.8338623519393048,-2.4079120538824803,-0.0,1.0,-1.8368816288611907,-1.6630796624603237,0.0
2018-11-29,-0.8004273830420514,-2.3738838433946423,-0.0,1.0,-1.810577730290773,-1.646951079905365,0.0
2018-11-30,-0.8006104540251813,-2.374666157954979,-0.0,1.0,-1.8122090805036246,-1.643189622281572,0.0
2018-12-03,-0.7992369324685235,-2.3756581457458985,-0.0,1.0,-1.8125906142693629,-1.6431133155284243,0.0
2018-12-04,-0.7880562951692658,-2.3767972613160895,-0.0,1.0,-1.805781666032712,-1.6368200836820082,0.0
2018-12-06,-0.7616462475240262,-2.234685643019588,-0.0,1.0,-1.782187660479789,-1.5576993617489547,0.0
2018-12-07,-0.7609859878218767,-2.2353459027217375,-0.0,1.0,-1.7825544714254276,-1.5574059129924438,0.0
2018-12-10,-0.6870234604105572,-2.2834310850439885,-0.0,1.0,-1.8201612903225806,-1.5407624633431087,0.0
2018-12-11,-0.715158204562178,-2.2820456217807212,-0.0,1.0,-1.8376747608535688,-1.5235467255334807,0.0
2018-12-12,-0.722513475596249,-2.288193162519383,-0.0,1.0,-1.8489256442442592,-1.5242560732481725,0.0
2018-12-13,-0.7291853848457621,-2.3291404612159328,-0.0,1.0,-1.871069182389937,-1.557876609763402,0.0
2018-12-14,-0.7248306997742664,-2.3613995485327317,-0.0,1.0,-1.8702031602708804,-1.5680210684725358,0.0
2018-12-17,-0.6683890577507599,-2.3990881458966564,-0.0,1.0,-1.8677811550151975,-1.6635258358662615,0.0
2018-12-18,-0.6412242442472553,-2.3732140171454357,-0.0,1.0,-1.850203038050835,-1.6552865092495115,0.0
2018-12-19,-0.6234413965087282,-2.390085392579158,-0.0,1.0,-1.8723645431874858,-1.6709740799516362,0.0
2018-12-20,-0.6168097605061003,-2.3581111613194756,-0.0,1.0,-1.8934327458954663,-1.6629010393131494,0.0
2018-12-21,-0.6038863976083707,-2.3540358744394623,-0.0,1.0,-1.887369207772795,-1.6285500747384156,0.0
2018-12-24,-0.5702656700954637,-2.3191741286168877,-0.0,1.0,-1.8701990675645674,-1.6406423444090876,0.0
2018-12-26,-0.561466412995756,-2.3175032928435533,-0.0,1.0,-1.829503878237963,-1.6089565344650958,0.0
2018-12-27,-0.5033025099075297,-2.2048251407912116,-0.0,1.0,-1.677883612598206,-1.5666411736077313,0.0
2018-12-28,-0.4823496385711278,-2.2504737174538563,-0.0,1.0,-1.703487964067654,-1.581795213699207,0.0
2018-12-31,-0.4870389884088514,-2.2453108535300315,-0.0,1.0,-1.7067088162978574,-1.5858798735511064,0.0
2019-01-02,-0.47935973041280533,-2.2457174950856498,-0.0,1.0,-1.7042965459140689,-1.591196293176074,0.0
2019-01-03,-0.46317200507972345,-2.261887963877522,-0.0,1.0,-1.7061521094962606,-1.623888810498095,0.0
2019-01-04,-0.3576999432785026,-2.3313244469653998,-0.0,1.0,-1.7100113442994895,-1.691151446398185,0.0
2019-01-07,-0.30668423242268755,-2.2718069615864653,-0.0,1.0,-1.704132575232284,-1.6512272916377757,0.0
2019-01-08,-0.30679302711676815,-2.2583702268954067,-0.0,1.0,-1.7069037078029885,-1.645475926950747,0.0
2019-01-09,-0.3006973693295588,-2.2371746185182633,-0.0,1.0,-1.7082096250776775,-1.6586342608575573,0.0
2019-01-10,-0.3048645660585959,-2.2298231066887784,-0.0,1.0,-1.7179380873410726,-1.6572001105583196,0.0
2019-01-11,-0.3101970273072935,-2.188731420670584,-0.0,1.0,-1.726443138610439,-1.687867265814034,0.0
2019-01-14,-0.32861580945806007,-2.1833620987228164,-0.0,1.0,-1.7268898860890574,-1.6648256817397307,0.0
2019-01-15,-0.32910866403490546,-2.187686127848189,-0.0,1.0,-1.7305907611330424,-1.6783018214557794,0.0
2019-01-16,-0.31310965063991697,-2.188654444828779,-0.0,1.0,-1.7230716015219647,-1.6931857488758213,0.0
2019-01-17,-0.3211714206590972,-2.177166989753531,-0.0,1.0,-1.727568540570479,-1.697452229299363,0.0
2019-01-18,-0.32369337979094076,-2.155400696864112,-0.0,1.0,-1.7375609756097563,-1.7519163763066203,0.0
2019-01-22,-0.0,-2.4338224611361325,-0.0,1.0,-2.014383263112015,-1.8160685747493825,0.0
2019-01-23,-0.0,-2.419794232719896,-0.0,1.0,-2.022895232574989,-1.8026372989421822,0.0
2019-01-24,-0.0,-2.410732414793329,-0.0,1.0,-2.040174039158811,-1.8007251631617116,0.0
2019-01-25,-0.0,-2.3833544445272334,-0.0,1.0,-2.1991654869234782,-1.8685641904478059,0.0
2019-01-28,-0.0,-2.345194669842924,-0.0,1.0,-2.2401548425519247,-1.8590039455073326,0.0
2019-01-29,-0.0,-2.321335225151221,-0.0,1.0,-2.257635725487267,-1.8887312373982523,0.0
2019-01-30,-0.0,-2.315726559581621,-0.0,1.0,-2.2543145311916324,-1.9010085917071349,0.0
2019-01-31,-0.0,-2.345276385668337,-0.0,1.0,-2.2095893484927815,-1.925125289849652,0.0
2019-02-01,-0.0,-2.342630673745607,-0.0,1.0,-2.207657219771181,-1.9274657892769014,0.0
2019-02-04,-0.0,-2.3092134498592802,-0.0,1.0,-2.192490001481262,-1.9046067249296401,0.0
2019-02-05,-0.0,-2.2829423048546555,-0.0,1.0,-2.160764350007378,-1.9342629482071716,0.0
2019-02-06,-0.0,-2.285450789434853,-0.0,1.0,-2.1543455806404013,-1.938099454035709,0.0
2019-02-07,-0.0,-2.2861674658797493,-0.0,1.0,-2.152194762080413,-1.9389893028402803,0.0
2019-02-08,-0.0,-2.2601542416452443,-0.0,1.0,-2.1568123393316196,-1.9278736687477047,0.0
2019-02-11,-0.0,-2.2401119540399206,-0.0,1.0,-2.1758856890329232,-1.9493997201149003,0.0
2019-02-12,-0.0,-2.2256174441889787,-0.0,1.0,-2.219387376696581,-1.9717421938737667,0.0
2019-02-13,-0.0,-2.2521920047555355,-0.0,1.0,-2.21830881260217,-1.9599494724327537,0.0
2019-02-14,-0.0,-2.1464695009242143,-0.0,1.0,-2.2695009242144177,-1.977818853974122,0.0
2019-02-15,-0.0,-2.230263638355364,-0.0,1.0,-2.178266267435916,-1.8943985978237057,0.0
2019-02-19,-0.0,-2.177792416922852,-0.0,1.0,-2.239130434782609,-1.902649685258381,0.0
2019-02-20,-0.0,-2.216817386231039,-0.0,1.0,-2.2049299883313886,-1.871207701283547,0.0
2019-02-21,-0.0,-2.2217012235328597,-0.0,1.0,-2.2244853102791415,-1.880357535350575,0.0
2019-02-22,-0.0,-2.2254772393538915,-0.0,1.0,-2.225624082232012,-1.8910425844346552,0.0
2019-02-25,-0.0,-2.214327830188679,-0.0,1.0,-2.248599646226415,-1.9073555424528303,0.0
2019-02-26,-0.0,-2.2014462809917354,-0.0,1.0,-2.2594451003541915,-1.9180932703659976,0.0
2019-02-27,-0.0,-2.1887879459339685,-0.0,1.0,-2.281926287022675,-1.9152817785656249,0.0
2019-02-28,-0.0,-2.2097575443019206,-0.0,1.0,-2.3033291317565063,-1.9013865203529325,0.0
2019-03-01,-1.7514437776016307,-2.3152530857207565,-1.5367455554297362,1.0,-2.3230664703884045,-2.3971237685426336,0.0
2019-03-04,-1.7502262443438912,-2.307805429864253,-1.5386877828054297,1.0,-2.3201357466063346,-2.395475113122172,0.0
2019-03-05,-1.76390788873689,-2.3269493844049247,-1.5434336525307797,1.0,-2.3446192430460555,-2.4209986320109436,0.0
2019-03-06,-1.7644373430723577,-2.3312029217073724,-1.5427984478429582,1.0,-2.348550559233052,-2.42593015293312,0.0
2019-03-07,-1.761042805100182,-2.3177367941712204,-1.5385928961748632,1.0,-2.347108378870674,-2.41974043715847,0.0
2019-03-08,-1.7834695522044435,-2.3310694140669965,-1.5840911707148613,1.0,-2.3726257626338203,-2.4400828824680554,0.0
2019-03-11,-1.7924550203134069,-2.3477655252466625,-1.6046430644225187,1.0,-2.3925710969239695,-2.4701102727800346,0.0
2019-03-12,-1.8278184826282202,-2.363743795792957,-1.664736468919877,1.0,-2.4374852280784682,-2.5238714251949896,0.0
2019-03-13,-1.8558816511572416,-2.3830827964686234,-1.7010260081126223,1.0,-2.4529945120496297,-2.537461226437604,0.0
2019-03-14,-1.852755624330437,-2.375788596595643,-1.6990834424473278,1.0,-2.4462563980478516,-2.5294607784787524,0.0
2019-03-15,-1.8642122878316996,-2.379512311737987,-1.7119292373894333,1.0,-2.455892899832656,-2.5415969399952187,0.0
2019-03-18,-1.8695078031212486,-2.391356542617047,-1.7439375750300121,1.0,-2.456062424969988,-2.5439375750300117,0.0
2019-03-19,-1.8753916606411185,-2.4019040732706674,-1.7512653651482286,1.0,-2.465654374548084,-2.556881176187033,0.0
2019-03-20,-1.8917344337905084,-2.4172836509285105,-1.7644131569365213,1.0,-2.484524820973419,-2.5795606262895983,0.0
2019-03-21,-1.9523928215353936,-2.4828015952143567,-1.8121884346959123,1.0,-2.575024925224327,-2.640079760717846,0.0
2019-03-22,-1.9685811235390223,-2.4947844665074776,-1.8470529093879602,1.0,-2.602614050521553,-2.6545180344350885,0.0
2019-03-25,-1.924621869575998,-2.441482767170841,-1.81886932804364,1.0,-2.582692784527647,-2.630052070419043,0.0
2019-03-26,-1.9407861792689032,-2.465698547821732,-1.8462694041061591,1.0,-2.6050325488232344,-2.660991487230846,0.0
2019-03-27,-1.9417281480555209,-2.4562961110416404,-1.846442415905965,1.0,-2.603101162936101,-2.6571214205327,0.0
2019-03-28,-1.88864522417154,-2.3795077972709553,-1.8230994152046782,1.0,-2.5142543859649122,-2.577729044834308,0.0
2019-03-29,-1.8846949957384638,-2.376598076220626,-1.826859856325338,1.0,-2.511506148788506,-2.5760379885547304,0.0
2019-04-01,-1.8780369290573369,-2.3749999999999996,-1.819606413994169,1.0,-2.504980563654033,-2.5699708454810493,0.0
2019-04-02,-1.8849987843423293,-2.37478725990761,-1.839168490153173,1.0,-2.5023097495745197,-2.5551908582543152,0.0
2019-04-03,-1.9033206714863373,-2.394191888248989,-1.850998652125965,1.0,-2.528611689743904,-2.576154882980027,0.0
2019-04-04,-1.910900823399287,-2.3994101020031953,-1.8591618532628733,1.0,-2.5377903404203024,-2.5822784810126582,0.0
2019-04-05,-1.9193846153846155,-2.397292307692308,-1.862276923076923,1.0,-2.542276923076923,-2.5864615384615384,0.0
2019-04-08,-1.9172913850313384,-2.3910532137151286,-1.8602679120068824,1.0,-2.5385277129163084,-2.5824013764286593,0.0
2019-04-09,-1.93831891223733,-2.396291718170581,-1.8796044499381954,1.0,-2.5555006180469717,-2.5912237330037082,0.0
2019-04-10,-1.9332675465646971,-2.3890465030220795,-1.8766498088072034,1.0,-2.552485506352535,-2.5835697545331193,0.0
2019-04-11,-1.94060382008626,-2.3748613678373385,-1.8841651263093038,1.0,-2.551201478743068,-2.5719038817005546,0.0
2019-04-12,-1.9400172435028946,-2.3730755019091023,-1.8833600197068603,1.0,-2.549821406577165,-2.570513610050499,0.0
2019-04-15,-1.9482224699616004,-2.3894463024897807,-1.8953301127214173,1.0,-2.563978694413477,-2.5898674594326767,0.0
2019-04-16,-1.9505514933696866,-2.390382947081423,-1.8992440203246994,1.0,-2.5642582724005454,-2.588796629074235,0.0
2019-04-17,-1.9471926787039329,-2.374474400197873,-1.901187237200099,1.0,-2.5609695770467473,-2.5831066040069257,0.0
2019-04-18,-1.946340257171118,-2.3732690405539074,-1.8986152324431258,1.0,-2.561078140454995,-2.5845697329376858,0.0
2019-04-22,-1.9592546583850932,-2.38583850931677,-1.9059627329192548,1.0,-2.5737888198757766,-2.5975155279503106,0.0
2019-04-23,-1.962207856787668,-2.3894828443560416,-1.9097463948284437,1.0,-2.5750870213823966,-2.5951019393336647,0.0
2019-04-24,-1.961174713787954,-2.3831508213041315,-1.9160029865604777,1.0,-2.579890492782479,-2.6037829766052765,0.0
2019-04-25,-1.9667040778151887,-2.385958348921312,-1.924304776156628,1.0,-2.585110362888141,-2.6083052749719418,0.0
2019-04-26,-1.953476862162831,-2.3594407324919575,-1.9085622370700321,1.0,-2.5644642415243752,-2.587230883444692,0.0
2019-04-29,-1.9545848286103205,-2.3550303180299466,-1.9074371983665386,1.0,-2.5655240688033656,-2.5922534339809427,0.0
2019-04-30,-1.9615671641791044,-2.3721393034825873,-1.912313432835821,1.0,-2.582089552238806,-2.609825870646766,0.0
2019-05-01,-1.9654013690105787,-2.3697573117610453,-1.914996888612321,1.0,-2.585314250155569,-2.6100808960796513,0.0
2019-05-02,-1.9622547802334245,-2.362180283089148,-1.911472560218525,1.0,-2.5767320586044202,-2.6034268686367024,0.0
2019-05-03,-1.9621023856858848,-2.3695328031809146,-1.9119035785288272,1.0,-2.5770377733598413,-2.604746520874752,0.0
2019-05-06,-2.0064836003051107,-2.3985507246376816,-1.9693618103229087,1.0,-2.656114924993644,-2.682430714467328,0.0
2019-05-07,-1.998732251521298,-2.390466531440162,-1.9671653144016226,1.0,-2.6464249492900604,-2.6746957403651113,0.0
2019-05-08,-1.9707992448080551,-2.374701069855255,-1.9414726242920073,1.0,-2.6357457520453114,-2.663687853996224,0.0
2019-05-09,-1.9726837865055387,-2.3736153071500503,-1.9432275931520646,1.0,-2.6367069486404837,-2.6617573011077544,0.0
2019-05-10,-1.9787287920992658,-2.388326158521145,-1.9483413522410737,1.0,-2.6599139022537353,-2.686249683464168,0.0
2019-05-13,-2.0015335463258785,-2.4138019169329072,-1.9580830670926517,1.0,-2.6880511182108626,-2.7180830670926515,0.0
2019-05-14,-1.9350225790265931,-2.3415704967385853,-1.9422980431510286,1.0,-2.6504014049172104,-2.6746111389864526,0.0
2019-05-15,-1.9717396940627432,-2.4364791288566243,-1.9823697173969406,1.0,-2.773658283640135,-2.799325900959295,0.0
2019-05-16,-1.9741581832419737,-2.457582876533542,-2.0026102845210128,1.0,-2.794048551292091,-2.823022709475333,0.0
2019-05-17,-1.9787763657801654,-2.4605004585353076,-2.0149351500065507,1.0,-2.8002096161404433,-2.8465871872134154,0.0
2019-05-20,-1.9738254155215287,-2.4559612616149717,-2.011516817170527,1.0,-2.7993718099725164,-2.8467478078785495,0.0
2019-05-21,-1.9703567681007343,-2.4632738719832106,-2.023871983210913,1.0,-2.8048268625393495,-2.8540136411332635,0.0
2019-05-22,-1.9651695692025666,-2.4525337174283095,-2.0268430011784737,1.0,-2.8014927327484616,-2.8481078957705908,0.0
2019-05-23,-1.9645427188276856,-2.4500850451393434,-2.0321863142744996,1.0,-2.7982467617427713,-2.838806751275677,0.0
2019-05-24,-1.9633459876947246,-2.4305537374001833,-2.052493781908627,1.0,-2.801282890430685,-2.843042283021338,0.0
2019-05-28,-1.9642810414758605,-2.4254873740677745,-2.0515504383095644,1.0,-2.80020934188146,-2.84247023420123,0.0
2019-05-29,-1.9561597502276573,-2.411473917002732,-2.0396773773903996,1.0,-2.7815792897099003,-2.820085859242878,0.0
2019-05-30,-1.9545218295218294,-2.4070945945945947,-2.0380717255717253,1.0,-2.7768970893970897,-2.8173076923076925,0.0
2019-05-31,-1.9554140127388537,-2.411152996230339,-2.0366567008969194,1.0,-2.7772000519953206,-2.818406343429092,0.0
2019-06-03,-1.9513744813278011,-2.4056016597510372,-2.047458506224067,1.0,-2.769190871369295,-2.7930497925311206,0.0
2019-06-04,-1.942767950052029,-2.4198751300728407,-2.0491675338189386,1.0,-2.7787460978147758,-2.816727367325702,0.0
2019-06-05,-1.9084507042253518,-2.3687580025608193,-2.0325224071702945,1.0,-2.743021766965429,-2.7513444302176695,0.0
2019-06-06,-1.9062339661364802,-2.38673678809646,-2.0211646998460746,1.0,-2.744099538224731,-2.768727552591072,0.0
2019-06-07,-1.9109624292331449,-2.4047864127637677,-2.026762738033968,1.0,-2.748970663921771,-2.7753474009264028,0.0
2019-06-10,-1.8980246280143662,-2.401359671626475,-2.0194971780400204,1.0,-2.7380708055413034,-2.7701385325808108,0.0
2019-06-11,-1.9321878279118572,-2.450682056663169,-2.093520461699895,1.0,-2.809417628541448,-2.830666316894019,0.0
2019-06-12,-1.9300891920251837,-2.454748163693599,-2.0949632738719832,1.0,-2.8086306400839454,-2.828174186778594,0.0
2019-06-13,-1.944736842105263,-2.465263157894737,-2.108421052631579,1.0,-2.81,-2.8294736842105266,0.0
2019-06-14,-1.9455263157894735,-2.4618421052631576,-2.1134210526315793,1.0,-2.8115789473684214,-2.8255263157894737,0.0
2019-06-17,-1.9436916195237472,-2.4607288514669126,-2.112222076042626,1.0,-2.8131824759900015,-2.8263386396526773,0.0
2019-06-18,-1.9452559547308856,-2.465324384787472,-2.111988419528885,1.0,-2.8119489406500855,-2.8252401631793655,0.0
2019-06-19,-1.9439926547743966,-2.443205666316894,-2.1184417628541445,1.0,-2.802203567681007,-2.808499475341028,0.0
2019-06-20,-1.9461942257217846,-2.4492125984251967,-2.1137795275590547,1.0,-2.803018372703412,-2.8111548556430446,0.0
2019-06-21,-1.947755316355999,-2.452349698083487,-2.1128905224468366,1.0,-2.801916513520609,-2.811892885271725,0.0
2019-06-24,-1.9567852437417659,-2.4458498023715416,-2.119762845849803,1.0,-2.815283267457181,-2.8376811594202898,0.0
2019-06-25,-1.954826814170947,-2.4421177400237064,-2.1195838272092717,1.0,-2.816014750428026,-2.837613591465824,0.0
2019-06-26,-1.946650781043156,-2.462139263966111,-2.122186920836643,1.0,-2.8284352660841936,-2.878739740534816,0.0
2019-06-27,-1.9558062375580625,-2.4622428666224287,-2.1352355673523555,1.0,-2.835169210351692,-2.8829462508294625,0.0
2019-06-28,-1.9536987759446514,-2.4716604576902603,-2.135178286322512,1.0,-2.847525279403938,-2.8967535923363488,0.0
2019-07-01,-1.9752839011356047,-2.4696058784235135,-2.148563794255177,1.0,-2.865998663994656,-2.90060120240481,0.0
2019-07-02,-1.9726834493840388,-2.4841992501339045,-2.1509105516871987,1.0,-2.871317621853241,-2.9113551151580075,0.0
2019-07-03,-1.9716160128531262,-2.4849377426697012,-2.1503547998393358,1.0,-2.8702637568616947,-2.9115008702637564,0.0
2019-07-05,-1.9934818033677353,-2.5130363932645303,-2.1782998370450843,1.0,-2.925040738728952,-2.969717544812602,0.0
2019-07-08,-1.9922596414991853,-2.5158881042911463,-2.1754481260184684,1.0,-2.924497555676263,-2.9714828897338403,0.0
2019-07-09,-1.987794955248169,-2.5097640358014646,-2.1726335774342282,1.0,-2.9213452671548685,-2.969622999728777,0.0
2019-07-10,-1.9896991054486313,-2.5028462998102468,-2.171455679045812,1.0,-2.9219300623475197,-2.967741935483871,0.0
2019-07-11,-1.992170626349892,-2.4833963282937366,-2.1723812095032398,1.0,-2.906317494600432,-2.9446544276457884,0.0
2019-07-12,-1.982489224137931,-2.4865301724137927,-2.1672952586206895,1.0,-2.8954741379310347,-2.9380387931034484,0.0
2019-07-15,-1.9952651515151516,-2.507981601731602,-2.1911525974025974,1.0,-2.9032738095238093,-2.9304653679653683,0.0
2019-07-16,-2.0059556036816457,-2.5079859231185706,-2.20817541959935,1.0,-2.9001082837033025,-2.913237682728749,0.0
2019-07-17,-2.0054061359643196,-2.5049330990674417,-2.2061089336396806,1.0,-2.892417894310042,-2.9064738478172725,0.0
2019-07-18,-2.00390782913354,-2.4966985581458023,-2.2022638458428783,1.0,-2.8795310605039752,-2.8928715806495084,0.0
2019-07-19,-2.0072688114147264,-2.493740745726208,-2.2025844662807916,1.0,-2.8710459011980083,-2.8862565621214165,0.0
2019-07-22,-2.00363196125908,-2.4880279795534035,-2.196260425073984,1.0,-2.8699219800914717,-2.8938660209846647,0.0
2019-07-23,-2.004037685060565,-2.4913862718707938,-2.1971736204576042,1.0,-2.871063257065949,-2.8951547779273215,0.0
2019-07-24,-2.0070033670033673,-2.4918518518518518,-2.206060606060606,1.0,-2.871784511784512,-2.8913131313131317,0.0
2019-07-25,-2.0063163553285848,-2.4750705550329255,-2.207633382609864,1.0,-2.8708506921112753,-2.8794516866012634,0.0
2019-07-26,-1.9341664519453752,-2.3593146096366917,-2.115047668126772,1.0,-2.730224169028601,-2.744524607060036,0.0
2019-07-29,-1.9367006846660637,-2.3540886190414674,-2.1234982560392712,1.0,-2.7409895362356282,-2.762950523188218,0.0
2019-07-30,-1.9374919281932066,-2.3527056696370914,-2.124370399070128,1.0,-2.738860906625339,-2.7614619656463906,0.0
2019-07-31,-1.9380909208651729,-2.373267711436342,-2.1284807667400596,1.0,-2.7440746017355266,-2.767646677891465,0.0
2019-08-01,-1.9438682914182006,-2.386569872958258,-2.1276899144412758,1.0,-2.7421571169302568,-2.763028260305937,0.0
2019-08-02,-1.9664008367106809,-2.39377696430906,-2.166688456007321,1.0,-2.7662439534579684,-2.780363446202118,0.0
2019-08-05,-1.9526165061181984,-2.3834938818016145,-2.1515230408747725,1.0,-2.756964332205155,-2.772845613121583,0.0
2019-08-06,-1.9217155406278257,-2.3693321276320884,-2.1330577444774574,1.0,-2.730396589587908,-2.7638547991215603,0.0
2019-08-07,-1.9051413881748072,-2.3588688946015424,-2.1146529562982006,1.0,-2.7187660668380467,-2.7560411311053987,0.0
2019-08-08,-1.9026992287917739,-2.3586118251928023,-2.1123393316195376,1.0,-2.7203084832904887,-2.7595115681233935,0.0
2019-08-09,-1.9064440993788818,-2.3640010351966874,-2.1260351966873707,1.0,-2.7427536231884058,-2.8008540372670807,0.0
2019-08-12,-1.9040723981900451,-2.3573367808661927,-2.131868131868132,1.0,-2.7425985778926956,-2.7925016160310276,0.0
2019-08-13,-1.9004127966976263,-2.3489422084623324,-2.126547987616099,1.0,-2.7367131062951495,-2.7871517027863777,0.0
2019-08-14,-1.8778674868640266,-2.3387158785082662,-2.109316929386133,1.0,-2.718697936691016,-2.7709855183903627,0.0
2019-08-15,-2.401061776061776,-2.9774774774774775,-2.7556306306306304,1.0,-3.4921171171171173,-3.461389961389961,0.0
2019-08-16,-2.4148436233997734,-2.989790957705396,-2.7817209528439477,1.0,-3.529249716415492,-3.4892237886890296,0.0
2019-08-19,-2.3783392339877696,-2.9594464113292567,-2.7553910524621825,1.0,-3.5226906984229163,-3.476826520759575,0.0
2019-08-20,-2.398375304630382,-2.992688870836718,-2.792038992688871,1.0,-3.5600324939073924,-3.5039805036555647,0.0
