Date,CRF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.2433954536145812,-0.47120110587753433,-0.029771656768380096,-0.4264796231824698,-0.38905386033176326,0.0
2018-09-25,1.0,-0.2447156968115052,-0.4699063411638261,-0.031961717590460105,-0.42525205998259885,-0.3871487793643482,0.0
2018-09-26,1.0,-0.24504836480884384,-0.47034136854496134,-0.03280618250678131,-0.42502175136905673,-0.38576692768309534,0.0
2018-09-27,1.0,-0.24421052631578946,-0.4776636713735558,-0.031270860077021824,-0.4267265725288832,-0.3875224646983312,0.0
2018-09-28,1.0,-0.2478320166748154,-0.4772651244177967,-0.031033684156352125,-0.4283471861249067,-0.3888216978461697,0.0
2018-10-01,1.0,-0.24755457166392095,-0.47801688632619443,-0.03130148270181219,-0.4282331136738056,-0.38902903624382207,0.0
2018-10-02,1.0,-0.2484169884169884,-0.4703989703989704,-0.03415701415701416,-0.42998712998712996,-0.3910682110682111,0.0
2018-10-03,1.0,-0.24815358089503076,-0.4640366453073934,-0.03322267685735608,-0.432538150750148,-0.3954810983298593,0.0
2018-10-04,1.0,-0.25008360128617363,-0.4604244372990354,-0.033697749196141484,-0.4349324758842444,-0.3932090032154341,0.0
2018-10-05,1.0,-0.24779215444649824,-0.45966830971452044,-0.029677551858697887,-0.43620353255288563,-0.39389505031834054,0.0
2018-10-08,1.0,-0.24694903086862888,-0.4582094144190339,-0.0283817044405702,-0.43690390729155987,-0.39336991077838174,0.0
2018-10-09,1.0,-0.2476793681727268,-0.45830555413098106,-0.029822042156008,-0.4362274988460947,-0.3921995999794861,0.0
2018-10-10,1.0,-0.24827621562043423,-0.4573859995386153,-0.030579550406274834,-0.4365211596134622,-0.3904595903929459,0.0
2018-10-11,1.0,-0.23134046570169917,-0.45241032095657646,-0.00828193832599119,-0.4320453115166772,-0.39325361862806796,0.0
2018-10-12,1.0,-0.22898771062967188,-0.45972380590396555,-0.0014949955656911188,-0.4419105536551375,-0.4017737235525149,0.0
2018-10-15,1.0,-0.23046112505386976,-0.45770274038583414,-0.0021547899713539685,-0.44292341622937104,-0.4018049534818871,0.0
2018-10-16,1.0,-0.2313661839669296,-0.4552002231746596,-0.004311328650046917,-0.44307778144099824,-0.40214552002231746,0.0
2018-10-17,1.0,-0.22035595384114745,-0.4321509925154572,-0.0,-0.4418884077198428,-0.40879621517434733,0.0
2018-10-18,1.0,-0.22184582956940682,-0.4366405701094048,-0.0,-0.44083107497741647,-0.40996687744655225,0.0
2018-10-19,1.0,-0.21928351174509264,-0.4366366667502318,-0.0,-0.4413497455438843,-0.40968688109503876,0.0
2018-10-22,1.0,-0.21942049328253463,-0.4348556246240225,-0.0,-0.44194906757569685,-0.41031682374172856,0.0
2018-10-23,1.0,-0.2125297784986568,-0.44361092807542196,-0.0,-0.4568148410968625,-0.421384763546049,0.0
2018-10-24,1.0,-0.21291439629271275,-0.4514691653511229,-0.0,-0.45959158730967054,-0.42223863115547183,0.0
2018-10-25,1.0,-0.19529189269894986,-0.42604389588413877,-0.0,-0.46180261782710397,-0.40529039964166624,0.0
2018-10-26,1.0,-0.20332889145903,-0.4349935886153924,-0.0,-0.46383224800744227,-0.41213888819048106,0.0
2018-10-29,1.0,-0.19817899066920838,-0.4357128524129628,-0.0,-0.4619243503561754,-0.41246112170161536,0.0
2018-10-30,1.0,-0.18864138069436084,-0.4363335340156533,-0.0,-0.4627985149508328,-0.4207555689343769,0.0
2018-10-31,1.0,-0.1891634742983049,-0.4330604171361326,-0.0,-0.4619795187661183,-0.4196149127419314,0.0
2018-11-01,1.0,-0.20613249211356469,-0.42606940063091486,-0.0,-0.4676340694006309,-0.42379810725552053,0.0
2018-11-02,1.0,-0.20710759621196856,-0.4207132782591175,-0.0,-0.4683910940963127,-0.422425952045134,0.0
2018-11-05,1.0,-0.20532252379273883,-0.425449418399718,-0.0,-0.46865401077597063,-0.4183241855078302,0.0
2018-11-06,1.0,-0.20579571489715248,-0.4256652987235328,-0.0,-0.4683149122586168,-0.41791082353533576,0.0
2018-11-07,1.0,-0.20648855924720605,-0.4267262039910189,-0.0,-0.47039531774262716,-0.4191579000479326,0.0
2018-11-08,1.0,-0.19999999999999998,-0.42578213343384846,-0.0,-0.4675964317125267,-0.4195250659630606,0.0
2018-11-09,1.0,-0.1999145664246049,-0.4257104806894992,-0.0,-0.4676985702439882,-0.4194286001457397,0.0
2018-11-12,1.0,-0.19958925038194703,-0.41656022240589075,-0.0,-0.47085931825581684,-0.4175620507426053,0.0
2018-11-13,1.0,-0.18917707970329067,-0.41310300194155425,-0.0,-0.4715985463234928,-0.41529347339075023,0.0
2018-11-14,1.0,-0.19068852132323635,-0.41266440813072935,-0.0,-0.4724740932642487,-0.4152052610601833,0.0
2018-11-15,1.0,-0.19025932009357424,-0.4125479070230451,-0.0,-0.47314718032950076,-0.4127221143795729,0.0
2018-11-16,1.0,-0.18635346756152124,-0.4050459855828984,-0.0,-0.4740243599304002,-0.4202833706189411,0.0
2018-11-19,1.0,-0.18640318170519513,-0.4050211285110614,-0.0,-0.4739995028585633,-0.4202833706189411,0.0
2018-11-20,1.0,-0.17825267750892504,-0.4026428004760016,-0.0,-0.4748611662038873,-0.42341828639428797,0.0
2018-11-21,1.0,-0.17433981066268062,-0.4064275037369208,-0.0,-0.4787493771798705,-0.4317887394120578,0.0
2018-11-23,1.0,-0.1737489376593511,-0.41616257561365794,-0.0,-0.47717842323651444,-0.4325101234814777,0.0
2018-11-26,1.0,-0.17388042907508816,-0.4154727077238517,-0.0,-0.47788362963518616,-0.43320081014177475,0.0
2018-11-27,1.0,-0.1721925400709043,-0.4153892245468617,-0.0,-0.4769561092525091,-0.43211664253258103,0.0
2018-11-28,1.0,-0.1746075392460754,-0.4073092690730927,-0.0,-0.48225177482251774,-0.43555644435556445,0.0
2018-11-29,1.0,-0.16544903334824312,-0.40248993588787835,-0.0,-0.48036876894786545,-0.43665821778241637,0.0
2018-11-30,1.0,-0.1656603304758355,-0.40283265001863583,-0.0,-0.4814759597465524,-0.4348117778606038,0.0
2018-12-03,1.0,-0.16696119670458223,-0.4034646688403813,-0.0,-0.4825895412798367,-0.4359708290813152,0.0
2018-12-04,1.0,-0.16589139573642447,-0.40354717544339697,-0.0,-0.48232631029078876,-0.43571055446381934,0.0
2018-12-06,1.0,-0.1633624688705503,-0.37213731139215783,-0.0,-0.4833976268372479,-0.42260364275599394,0.0
2018-12-07,1.0,-0.1558244342118154,-0.375600078377584,-0.0,-0.48719016361320666,-0.4306848241402959,0.0
2018-12-10,1.0,-0.142631399815238,-0.37708465016774445,-0.0,-0.4885496183206107,-0.4228375553070453,0.0
2018-12-11,1.0,-0.14345796664559732,-0.3768415422764623,-0.0,-0.48859823989886714,-0.4221811640005835,0.0
2018-12-12,1.0,-0.1440970533890888,-0.3767383059418457,-0.0,-0.4887678692988427,-0.4215938928328309,0.0
2018-12-13,1.0,-0.14412772472114896,-0.37561663143058494,-0.0,-0.48941702510267066,-0.4209132220359165,0.0
2018-12-14,1.0,-0.14684091626788448,-0.3680860883717541,-0.0,-0.4934292030024049,-0.42074962955765544,0.0
2018-12-17,1.0,-0.14759959141981616,-0.36862201468943046,-0.0,-0.49657084488545167,-0.41923245294031813,0.0
2018-12-18,1.0,-0.14522589886140175,-0.3667548736374451,-0.0,-0.4964919521254643,-0.41924206744191694,0.0
2018-12-19,1.0,-0.12843317407815755,-0.3784147984809506,-0.0,-0.5135856915349749,-0.42962146269753765,0.0
2018-12-20,1.0,-0.12900774585743702,-0.3790322580645161,-0.0,-0.5132611040298068,-0.42991959996078044,0.0
2018-12-21,1.0,-0.1273425039872408,-0.3874352073365231,-0.0,-0.5235247208931418,-0.45369816586921846,0.0
2018-12-24,1.0,-0.12686455475180844,-0.38927413320029935,-0.0,-0.5254427538039411,-0.45280618608131706,0.0
2018-12-26,1.0,-0.12842423341754594,-0.39713677118937935,-0.0,-0.508074503393273,-0.443206023678605,0.0
2018-12-27,1.0,-0.12717118535649266,-0.3923633321852089,-0.0,-0.4980071839787433,-0.44272499138906657,0.0
2018-12-28,1.0,-0.13179989070495307,-0.3918972626558696,-0.0,-0.5066322221670227,-0.45364896418103234,0.0
2018-12-31,1.0,-0.12263062882358843,-0.4116688396349414,-0.0,-0.514492026877946,-0.45847959081335876,0.0
2019-01-02,1.0,-0.12297426120114396,-0.41199638753700263,-0.0,-0.5152526215443279,-0.45843158898198794,0.0
2019-01-03,1.0,-0.11962527627084589,-0.4138537271448664,-0.0,-0.5133363471971066,-0.46473779385171793,0.0
2019-01-04,1.0,-0.1113783255674132,-0.41592765168595625,-0.0,-0.5109474422566261,-0.4668821083220603,0.0
2019-01-07,1.0,-0.10364721321217224,-0.4032485700844331,-0.0,-0.5103870057196622,-0.45876148265530986,0.0
2019-01-08,1.0,-0.10467733557594797,-0.3991194439634916,-0.0,-0.5121323802221178,-0.4575428529026194,0.0
2019-01-09,1.0,-0.10282890673255095,-0.39231624459542924,-0.0,-0.5128350833848054,-0.4626559604694256,0.0
2019-01-10,1.0,-0.10306069514093032,-0.39191225513203726,-0.0,-0.5129072898396779,-0.4623897630987377,0.0
2019-01-11,1.0,-0.102324431256182,-0.3878338278931751,-0.0,-0.5154797230464887,-0.4671364985163205,0.0
2019-01-14,1.0,-0.10622139764996907,-0.3881014223871367,-0.0,-0.5154483611626469,-0.4639455782312925,0.0
2019-01-15,1.0,-0.10546894333085868,-0.38557287800049495,-0.0,-0.5158624102944815,-0.46773075971294237,0.0
2019-01-16,1.0,-0.09672483155218799,-0.3907742429103833,-0.0,-0.5067996149764297,-0.47377643951921417,0.0
2019-01-17,1.0,-0.09872187129885511,-0.38763324121594944,-0.0,-0.5069334780892223,-0.4741660086853534,0.0
2019-01-18,1.0,-0.10124795721289556,-0.3859753379884118,-0.0,-0.5071311840736888,-0.4817511018669836,0.0
2019-01-22,1.0,-0.0,-0.37238555643251775,-0.0,-0.5976223362273085,-0.4964729676400947,0.0
2019-01-23,1.0,-0.0,-0.35317666246571283,-0.0,-0.6032322633256728,-0.5147404057627203,0.0
2019-01-24,1.0,-0.0,-0.3444757387093586,-0.0,-0.6174770234212867,-0.5086470995157625,0.0
2019-01-25,1.0,-0.0,-0.2961420484301354,-0.0,-0.683059427915908,-0.5146262999077283,0.0
2019-01-28,1.0,-0.0,-0.2851793604433461,-0.0,-0.6992436156668914,-0.5118949549414613,0.0
2019-01-29,1.0,-0.0,-0.2878599183022816,-0.0,-0.6921141775430906,-0.510810002988941,0.0
2019-01-30,1.0,-0.0,-0.2855789368704498,-0.0,-0.6911090056846514,-0.5165802333699013,0.0
2019-01-31,1.0,-0.0,-0.2913899016131449,-0.0,-0.681516256305249,-0.5242221445337861,0.0
2019-02-01,1.0,-0.0,-0.2909040904090409,-0.0,-0.6888688868886889,-0.5204770477047704,0.0
2019-02-04,1.0,-0.0,-0.29055254008354386,-0.0,-0.6865604442332225,-0.5242002051076816,0.0
2019-02-05,1.0,-0.0,-0.29087314497359795,-0.0,-0.6826497159588579,-0.5290422683250332,0.0
2019-02-06,1.0,-0.0,-0.2847051750914283,-0.0,-0.6891187816241672,-0.5310856169530584,0.0
2019-02-07,1.0,-0.0,-0.282430501591758,-0.0,-0.6841049808237034,-0.5401699546286316,0.0
2019-02-08,1.0,-0.0,-0.2770896666080446,-0.0,-0.6905509634952139,-0.5447328090847424,0.0
2019-02-11,1.0,-0.0,-0.2716428427622307,-0.0,-0.687890074491645,-0.5570767062613248,0.0
2019-02-12,1.0,-0.0,-0.2749117498739284,-0.0,-0.6919314170448815,-0.5545890065557236,0.0
2019-02-13,1.0,-0.0,-0.2870141654484045,-0.0,-0.6864193174371125,-0.547108937843424,0.0
2019-02-14,1.0,-0.0,-0.27732727043071875,-0.0,-0.6927118858153342,-0.5561702665150942,0.0
2019-02-15,1.0,-0.0,-0.2872921194965374,-0.0,-0.6880655107920941,-0.5520901784360309,0.0
2019-02-19,1.0,-0.0,-0.27535243292405637,-0.0,-0.7003941185387297,-0.5506543378303269,0.0
2019-02-20,1.0,-0.0,-0.2722612253144098,-0.0,-0.7043285014394666,-0.5487903429466134,0.0
2019-02-21,1.0,-0.0,-0.2703787878787879,-0.0,-0.7054040404040404,-0.5494696969696969,0.0
2019-02-22,1.0,-0.0,-0.2705629891441555,-0.0,-0.7079020449381469,-0.546149962130775,0.0
2019-02-25,1.0,-0.0,-0.2676102699144174,-0.0,-0.7142857142857143,-0.5501088772978174,0.0
2019-02-26,1.0,-0.0,-0.26566257435767626,-0.0,-0.7162384508290089,-0.5494241235286672,0.0
2019-02-27,1.0,-0.0,-0.259809012386332,-0.0,-0.724866384660199,-0.5483421565895793,0.0
2019-02-28,1.0,-0.0,-0.25916727908567955,-0.0,-0.7236005169661185,-0.5513798433896758,0.0
2019-03-01,1.0,-0.0,-0.26080677038463485,-0.0,-0.725231845132519,-0.5477879693913749,0.0
2019-03-04,1.0,-0.0,-0.2612108474919606,-0.0,-0.7153419593345656,-0.5555414883650267,0.0
2019-03-05,1.0,-0.0,-0.254804523097206,-0.0,-0.7262309213528725,-0.5543075908929568,0.0
2019-03-06,1.0,-0.0,-0.25177484787018256,-0.0,-0.7319726166328601,-0.5517241379310345,0.0
2019-03-07,1.0,-0.0,-0.22343413893458178,-0.0,-0.7584967733771985,-0.5487536378590409,0.0
2019-03-08,1.0,-0.0,-0.2120988471228972,-0.0,-0.782963886697376,-0.5499198330491436,0.0
2019-03-11,1.0,-0.0,-0.21188676828487257,-0.0,-0.7799410785192776,-0.5699500448315615,0.0
2019-03-12,1.0,-0.0,-0.18051109963861642,-0.0,-0.7935725348477025,-0.6072276716572018,0.0
2019-03-13,1.0,-0.0,-0.19152410575427684,-0.0,-0.7958268532918612,-0.6046656298600311,0.0
2019-03-14,1.0,-0.0,-0.1920984455958549,-0.0,-0.7960880829015544,-0.6024870466321243,0.0
2019-03-15,1.0,-0.0,-0.18547947339721116,-0.0,-0.7994598945755758,-0.6117213263742827,0.0
2019-03-18,1.0,-0.0,-0.19966526321295014,-0.0,-0.8009885195742567,-0.6144773660399069,0.0
2019-03-19,1.0,-0.0,-0.19940367212428728,-0.0,-0.8014855887430036,-0.6145838782235706,0.0
2019-03-20,1.0,-0.0,-0.2022271714922049,-0.0,-0.7988733132451199,-0.6191012707978514,0.0
2019-03-21,1.0,-0.0,-0.20009419891671246,-0.0,-0.8180390925504357,-0.5985032838789021,0.0
2019-03-22,1.0,-0.0,-0.195661320010518,-0.0,-0.841940573231659,-0.5919011306863002,0.0
2019-03-25,1.0,-0.0,-0.1443594895749067,-0.0,-0.8683228517001121,-0.5968529004984212,0.0
2019-03-26,1.0,-0.0,-0.1478764377603689,-0.0,-0.8594859433542065,-0.6127020724709827,0.0
2019-03-27,1.0,-0.0,-0.13769804897210947,-0.0,-0.8684562000785649,-0.6126751342150059,0.0
2019-03-28,1.0,-0.0,-0.13432405514493892,-0.0,-0.864706190700844,-0.6219007181422656,0.0
2019-03-29,1.0,-0.0,-0.1313954707485846,-0.0,-0.8649087859089956,-0.6247903124344726,0.0
2019-04-01,1.0,-0.0,-0.13328961175236098,-0.0,-0.8621720881427073,-0.6278069254984261,0.0
2019-04-02,1.0,-0.0,-0.1420039292730845,-0.0018598559266535693,-0.8721676489849379,-0.6034839554682384,0.0
2019-04-03,1.0,-0.0,-0.14227706172063292,-0.0012574662055957247,-0.875772817772189,-0.6004401131719584,0.0
2019-04-04,1.0,-0.0,-0.14000733983432945,-0.0,-0.8759830135262662,-0.6053790500157282,0.0
2019-04-05,1.0,-0.0,-0.13425354921667934,-0.0,-0.8805468811504448,-0.6093893510378671,0.0
2019-04-08,1.0,-0.0,-0.13403468268751476,-0.0,-0.8814439751292075,-0.6079964320381982,0.0
2019-04-09,1.0,-0.0,-0.12468801723458477,-0.009484276068623072,-0.8927830176286682,-0.6002942490082231,0.0
2019-04-10,1.0,-0.0,-0.12034120734908137,-0.014356955380577428,-0.8939107611548556,-0.5960629921259842,0.0
2019-04-11,1.0,-0.0,-0.1131089878202436,-0.021918311633767323,-0.8984932801343972,-0.5914269214615707,0.0
2019-04-12,1.0,-0.0,-0.11174108197495866,-0.020841536078956346,-0.8998871302202275,-0.5924088510906371,0.0
2019-04-15,1.0,-0.0,-0.11317336973642761,-0.01968917357975428,-0.8961986768875355,-0.5961619237635198,0.0
2019-04-16,1.0,-0.0,-0.11336553099900258,-0.022888340595306842,-0.8938526956795633,-0.5947031340227834,0.0
2019-04-17,1.0,-0.0,-0.09945926081478369,-0.03268059638807223,-0.9005407391852162,-0.5922931541369173,0.0
2019-04-18,1.0,-0.0,-0.09949608944412366,-0.018844155162458662,-0.898378037898273,-0.6078421080258254,0.0
2019-04-22,1.0,-0.0,-0.10370779716323254,-0.012973342806768243,-0.9041867319281072,-0.6106155101181547,0.0
2019-04-23,1.0,-0.0,-0.10476040104207783,-0.013762795715902214,-0.9039762111523381,-0.6090102892029157,0.0
2019-04-24,1.0,-0.0,-0.09554977262571301,-0.017769366243461347,-0.9001656020818547,-0.6151197329337854,0.0
2019-04-25,1.0,-0.0,-0.09217862402693035,-0.026193982747738268,-0.9004050073637703,-0.6111666316010941,0.0
2019-04-26,1.0,-0.0,-0.08482248598573573,-0.0313708977024502,-0.9087033186830539,-0.606890017632971,0.0
2019-04-29,1.0,-0.0,-0.08246038848239194,-0.02905721956098331,-0.9104858661893984,-0.6099910512186134,0.0
2019-04-30,1.0,-0.0,-0.030365037261588988,-0.058582796513831,-0.8221801187318429,-0.615081470253884,0.0
2019-05-01,1.0,-0.0,-0.006372462931834718,-0.0701472691236609,-0.8361975965277603,-0.5961263453674202,0.0
2019-05-02,1.0,-0.0,-0.004038427772343041,-0.06870343893445707,-0.8310382020217222,-0.604560162540447,0.0
2019-05-03,1.0,-0.0,-0.021302632236152037,-0.063733080265721,-0.8151690724739024,-0.5971729683831977,0.0
2019-05-06,1.0,-0.0,-0.008698036088126807,-0.07142857142857144,-0.8155717276443026,-0.5966005383311734,0.0
2019-05-07,1.0,-0.0,-0.008997781710326263,-0.07205702749183719,-0.8151591435906383,-0.5962463547768001,0.0
2019-05-08,1.0,-0.0,-0.01674647083633116,-0.09375542709703029,-0.7788225370283077,-0.5916342074577616,0.0
2019-05-09,1.0,-0.0,-0.014694221429279414,-0.09371592823867579,-0.7774060858360592,-0.592130042620676,0.0
2019-05-10,1.0,-0.0,-0.013548323178283054,-0.09436766235696241,-0.7799326299103384,-0.5889929162332195,0.0
2019-05-13,1.0,-0.0,-0.014344109996283909,-0.08965688096122879,-0.7806763285024154,-0.592741236219497,0.0
2019-05-14,1.0,-0.0,-0.0,-0.13217882584131663,-0.7464013755833948,-0.5778187177597641,0.0
2019-05-15,1.0,-0.0,-0.0,-0.13698933189125412,-0.7520279238975468,-0.5690723169952313,0.0
2019-05-16,1.0,-0.0,-0.0,-0.14135545653725903,-0.7458211270032742,-0.5746042687279979,0.0
2019-05-17,1.0,-0.0,-0.0,-0.14566192048085924,-0.7347391240084742,-0.5830171946593092,0.0
2019-05-20,1.0,-0.0,-0.0,-0.14729140492203088,-0.733303771586234,-0.5828837484295322,0.0
2019-05-21,1.0,-0.0,-0.0,-0.14136617697976953,-0.7447939852599298,-0.5870059850620765,0.0
2019-05-22,1.0,-0.0,-0.0,-0.14734890619206525,-0.7425287356321838,-0.582029415399827,0.0
2019-05-23,1.0,-0.0,-0.0,-0.1504993572629289,-0.7387521012558094,-0.5828141995451399,0.0
2019-05-24,1.0,-0.0,-0.0,-0.14962839001821135,-0.7376335088841857,-0.5737313579760792,0.0
2019-05-28,1.0,-0.0,-0.0,-0.14749581816392798,-0.7370117091410017,-0.5753960444750567,0.0
2019-05-29,1.0,-0.0,-0.0,-0.15087753797748388,-0.7459810235484982,-0.5612064303623224,0.0
2019-05-30,1.0,-0.0,-0.0,-0.1472965337656914,-0.7459405016336256,-0.563342913995136,0.0
2019-05-31,1.0,-0.0,-0.0,-0.14341370185239635,-0.7386798000588063,-0.5681662256199157,0.0
2019-06-03,1.0,-0.0,-0.0,-0.1499653134942468,-0.7063607875032892,-0.5358227878381934,0.0
2019-06-04,1.0,-0.0,-0.0,-0.15841820876966478,-0.7152967053985559,-0.5171424472815951,0.0
2019-06-05,1.0,-0.0,-0.0,-0.1696087049488014,-0.7099855075906963,-0.4961868332897769,0.0
2019-06-06,1.0,-0.0,-0.0,-0.17807176168268773,-0.7164509374702579,-0.48484343770819455,0.0
2019-06-07,1.0,-0.0,-0.0,-0.18338341202842562,-0.7152906949015119,-0.4860256593694854,0.0
2019-06-10,1.0,-0.0,-0.0,-0.18798800228527898,-0.701628261283565,-0.49088268901161686,0.0
2019-06-11,1.0,-0.0,-0.0,-0.19192666682580983,-0.7008187916258862,-0.49440213888424717,0.0
2019-06-12,1.0,-0.0,-0.0,-0.18775227495282906,-0.7025006568105281,-0.498125104492584,0.0
2019-06-13,1.0,-0.0,-0.0,-0.19072645182867107,-0.6997443921549892,-0.4983636320202575,0.0
2019-06-14,1.0,-0.0,-0.0,-0.20191364669297932,-0.7099390025116613,-0.4802296376031575,0.0
2019-06-17,1.0,-0.0,-0.0,-0.20212435109207913,-0.7094567115619244,-0.48070620320088037,0.0
2019-06-18,1.0,-0.0,-0.0,-0.2072414865867375,-0.7015818316701365,-0.4842654414052217,0.0
2019-06-19,1.0,-0.0,-0.0,-0.21041442732592858,-0.7024483458736415,-0.475767347426251,0.0
2019-06-20,1.0,-0.0,-0.0,-0.20555183626625861,-0.7072016067329763,-0.4782182478959449,0.0
2019-06-21,1.0,-0.0,-0.0,-0.20678266280544721,-0.7090922145370127,-0.47744297920206785,0.0
2019-06-24,1.0,-0.0,-0.0,-0.20022534941145445,-0.7157241147843597,-0.48138470021336277,0.0
2019-06-25,1.0,-0.0,-0.0,-0.2005607745398773,-0.7132141487730062,-0.48269746932515334,0.0
2019-06-26,1.0,-0.0,-0.0,-0.19330792646389108,-0.6985211284485031,-0.5050693895160709,0.0
2019-06-27,1.0,-0.0,-0.0,-0.19975052174538824,-0.6947969390937222,-0.504305898721424,0.0
2019-06-28,1.0,-0.0,-0.0,-0.2011461180645471,-0.696494509183331,-0.5001198868268355,0.0
2019-07-01,1.0,-0.0,-0.0,-0.20594834582517782,-0.6891917697044923,-0.49183653983864045,0.0
2019-07-02,1.0,-0.0,-0.0,-0.20766056905721575,-0.688497221493477,-0.48882634930477714,0.0
2019-07-03,1.0,-0.0,-0.0,-0.2106029155631904,-0.6898098442010832,-0.4854818314126882,0.0
2019-07-05,1.0,-0.0,-0.0,-0.2150839985702371,-0.6862623614917193,-0.4815918026927201,0.0
2019-07-08,1.0,-0.0,-0.0,-0.21046736099525726,-0.6858123406182226,-0.486999213517958,0.0
2019-07-09,1.0,-0.0,-0.0,-0.21039350584426406,-0.682148213393006,-0.48803770800104745,0.0
2019-07-10,1.0,-0.0,-0.0,-0.20700576272800875,-0.690027146735248,-0.4842596561413536,0.0
2019-07-11,1.0,-0.0,-0.0,-0.2157226864747756,-0.6885936718805798,-0.4764659667166631,0.0
2019-07-12,1.0,-0.0,-0.0,-0.21467798302546182,-0.6782445379549723,-0.48446378051969663,0.0
2019-07-15,1.0,-0.0,-0.0,-0.23889943074003797,-0.66188330170778,-0.47113377609108165,0.0
2019-07-16,1.0,-0.0,-0.0,-0.2879237288135593,-0.6395715630885122,-0.426530131826742,0.0
2019-07-17,1.0,-0.0,-0.0,-0.28797364085667215,-0.6388797364085667,-0.42664156272064013,0.0
2019-07-18,1.0,-0.0,-0.0,-0.2882168975004115,-0.640534248830155,-0.4227196839654808,0.0
2019-07-19,1.0,-0.0,-0.0,-0.29067989934385363,-0.639472260765269,-0.42162696079584205,0.0
2019-07-22,1.0,-0.0,-0.0,-0.2889244076720572,-0.6357183151560737,-0.42586498683715684,0.0
2019-07-23,1.0,-0.0,-0.0,-0.28902834579043857,-0.6355709114840408,-0.42582146382738684,0.0
2019-07-24,1.0,-0.0,-0.0,-0.28907681465821,-0.6349776838148931,-0.42501761804087385,0.0
2019-07-25,1.0,-0.0,-0.0,-0.290982933070404,-0.6344813015001056,-0.4221424043946757,0.0
2019-07-26,1.0,-0.0,-0.0,-0.29078663287336903,-0.6353139960574486,-0.42065615319628274,0.0
2019-07-29,1.0,-0.0,-0.0,-0.2905368922694086,-0.6334014132450642,-0.4236683334507125,0.0
2019-07-30,1.0,-0.0,-0.0,-0.2920472422456503,-0.6304679612106413,-0.42548545399046706,0.0
2019-07-31,1.0,-0.0,-0.0,-0.2925425719318849,-0.6298766881972989,-0.4263769817968291,0.0
2019-08-01,1.0,-0.0,-0.0,-0.2885165892345957,-0.6338401614341358,-0.4240461776714064,0.0
2019-08-02,1.0,-0.0,-0.0,-0.28836357660977957,-0.6311650508227893,-0.427920843212282,0.0
2019-08-05,1.0,-0.0,-0.0,-0.2825439275576513,-0.6326506674173645,-0.4307129284256458,0.0
2019-08-06,1.0,-0.0,-0.0,-0.2847083430165001,-0.6048803160585638,-0.4343713688124564,0.0
2019-08-07,1.0,-0.0,-0.0,-0.2807387985242592,-0.6031742348655359,-0.43641088706870546,0.0
2019-08-08,1.0,-0.0,-0.0,-0.2798523916726623,-0.6037319841251422,-0.4373012741662219,0.0
2019-08-09,1.0,-0.0,-0.0,-0.27610697265534634,-0.594618979318003,-0.44267339101466713,0.0
2019-08-12,1.0,-0.0,-0.0,-0.28334989944753936,-0.5965419199741107,-0.4316358845149211,0.0
2019-08-13,1.0,-0.0,-0.0,-0.2819370035100684,-0.5953029743210789,-0.43201551819693335,0.0
2019-08-14,1.0,-0.0,-0.0,-0.283608558465188,-0.5864943918560999,-0.4330362283792809,0.0
2019-08-15,1.0,-0.0,-0.0,-0.29264665507458587,-0.5781321497208749,-0.4171318751715933,0.0
2019-08-16,1.0,-0.0,-0.0,-0.2931582679506828,-0.5744904728137795,-0.4197909280142736,0.0
2019-08-19,1.0,-0.0,-0.0,-0.29385423806259997,-0.5743660041124058,-0.41644962302947225,0.0
2019-08-20,1.0,-0.0,-0.0,-0.29390697356114703,-0.5747427971804641,-0.412528229577754,0.0
2019-08-21,1.0,-0.0,-0.0,-0.307422346801577,-0.5670107791527085,-0.4044575100840911,0.0
2019-08-22,1.0,-0.0,-0.0,-0.30526579510773016,-0.5688744135197923,-0.4034528310481483,0.0
2019-08-23,1.0,-0.0,-0.0,-0.30576498189189805,-0.5681616290458511,-0.40382206227364875,0.0
