Date,GIGE,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-02-03,1.0,-0.5142201708078825,-0.2358143777120588,-0.40150907935104063,-0.483928028523258,-0.12838230010226362,0.0
2020-02-04,1.0,-0.5140117178863586,-0.23557373424718106,-0.4014205173557373,-0.4840537254034933,-0.1285927481759894,0.0
2020-02-05,1.0,-0.5183892766146007,-0.23482330785421512,-0.40082530187216125,-0.4849617813226985,-0.13044200731139913,0.0
2020-02-06,1.0,-0.5468376922649786,-0.23213393303348326,-0.4386417902160031,-0.4632961297129213,-0.09548003775889832,0.0
2020-02-07,1.0,-0.5488360464470248,-0.22976276459803321,-0.4395521973442969,-0.4637757653202955,-0.09597755430857269,0.0
2020-02-10,1.0,-0.5517480577136515,-0.22458379578246393,-0.43834628190899005,-0.4644284128745838,-0.0955604883462819,0.0
2020-02-11,1.0,-0.5512859639874594,-0.22462059207058238,-0.43828205199345227,-0.4642510334877785,-0.09602419332464003,0.0
2020-02-12,1.0,-0.5473909300452664,-0.22733205587492014,-0.4401677358438168,-0.4616901330223,-0.10050265211474908,0.0
2020-02-13,1.0,-0.5390447098028326,-0.22826992502082755,-0.4489030824770897,-0.46251041377395175,-0.09825048597611775,0.0
2020-02-14,1.0,-0.5306343906510851,-0.2364218141346689,-0.4641068447412354,-0.45876460767946575,-0.09248747913188647,0.0
2020-02-18,1.0,-0.5302300993294565,-0.23660999972176625,-0.4636765810634094,-0.4583344926407167,-0.09351437077432459,0.0
2020-02-19,1.0,-0.532958780664182,-0.23824887356066082,-0.4630082883684708,-0.45755687823329805,-0.08958669410913946,0.0
2020-02-20,1.0,-0.5327510917030567,-0.23828331432703806,-0.4631602369760521,-0.45745834839929905,-0.08978388451589575,0.0
2020-02-21,1.0,-0.5264372289558547,-0.24588568886912043,-0.4641387746024686,-0.4552707661514511,-0.08817969531858112,0.0
2020-02-24,1.0,-0.5224932700580024,-0.2461354869147726,-0.46396358893236755,-0.4564982099741903,-0.08614325756945024,0.0
2020-02-25,1.0,-0.4852622036645331,-0.25816553580748836,-0.4804549075625635,-0.42268494354860864,-0.10045875339944509,0.0
2020-02-26,1.0,-0.49447491421932827,-0.24761570259098153,-0.4611352767946397,-0.4129900305298138,-0.08553751384648636,0.0
2020-02-27,1.0,-0.5298404356188876,-0.23054208544415244,-0.4448839162354726,-0.4341018069514805,-0.06967734944328556,0.0
2020-02-28,1.0,-0.5121412803532008,-0.2586986229370335,-0.409150635971828,-0.37879743508882574,-0.0691947860822033,0.0
2020-03-02,1.0,-0.5341987936008393,-0.23800157356412274,-0.39459742984526625,-0.38512981904012594,-0.07067925517964858,0.0
2020-03-03,1.0,-0.5251280490897104,-0.28000912825193974,-0.32468685024595567,-0.35016988691110096,-0.05563162432172017,0.0
2020-03-04,1.0,-0.5133251126154466,-0.2962478294788233,-0.3337695346905906,-0.33530462792863075,-0.03787402169262903,0.0
2020-03-05,1.0,-0.5131954702117184,-0.328385032003939,-0.290054160512063,-0.3083702609551945,-0.021836533727227964,0.0
2020-03-06,1.0,-0.5015791263786988,-0.3269034546426316,-0.29743452699091394,-0.2865507021038822,-0.016957387882027112,0.0
2020-03-09,1.0,-0.5037336122394377,-0.3298956534429499,-0.2966944761997422,-0.28764624328071414,-0.014350691995232652,0.0
2020-03-10,1.0,-0.4670677046473225,-0.24623732012267044,-0.3114413776834159,-0.2797121962727058,-0.05461193677754187,0.0
2020-03-11,1.0,-0.4421738624461772,-0.2792971022925637,-0.3138601187012685,-0.2563249156290004,-0.0358198533690213,0.0
2020-03-12,1.0,-0.4495171809822313,-0.2627272936784126,-0.30050010370814223,-0.2560669263211265,-0.03583692470788873,0.0
2020-03-13,1.0,-0.4233849319971367,-0.22396206156048676,-0.2892582319255548,-0.2545857193987115,-0.045745347172512524,0.0
2020-03-16,1.0,-0.37191474659353474,-0.29171435358137726,-0.27307866721371654,-0.22269969120473343,-0.0,0.0
2020-03-17,1.0,-0.3175102774922919,-0.24591041452552242,-0.2574940047961631,-0.25222678999657416,-0.06800274066461116,0.0
2020-03-18,1.0,-0.3133552561790601,-0.2527845550015912,-0.2346875994483929,-0.2503023231144585,-0.07041476609737986,0.0
2020-03-19,1.0,-0.3348331066234174,-0.18336298001464896,-0.22109448571727527,-0.25292455791566393,-0.10051271319451711,0.0
2020-03-20,1.0,-0.3347562251517054,-0.179137894957104,-0.2227034944549069,-0.2533584431889517,-0.1025528353211969,0.0
2020-03-23,1.0,-0.33398070417240944,-0.18508541118489746,-0.21555360648206157,-0.25188990519149645,-0.10176251931671053,0.0
2020-03-24,1.0,-0.3557400706920712,-0.2054253027419321,-0.17921904084663168,-0.2452052788990442,-0.10589170309330098,0.0
2020-03-25,1.0,-0.35414559640033855,-0.2044211438832587,-0.1596936985283494,-0.24285330966583418,-0.10295362133377367,0.0
2020-03-26,1.0,-0.35170305496457566,-0.20446987379422882,-0.1625802986801066,-0.2435089748621238,-0.10327804515316134,0.0
2020-03-27,1.0,-0.3530723285877925,-0.19986499754540993,-0.1503231876943217,-0.2431066928489609,-0.09912452953690068,0.0
2020-03-30,1.0,-0.3522880352696249,-0.19800383720455567,-0.15289627301302203,-0.24260113483283666,-0.09527697269053353,0.0
2020-03-31,1.0,-0.3449229955445242,-0.20544015624682113,-0.15091652594958596,-0.23614021524627185,-0.09702357943563975,0.0
2020-04-01,1.0,-0.34672549458146107,-0.21143484537340138,-0.14289490271028607,-0.23762275583026657,-0.09452453083382469,0.0
2020-04-02,1.0,-0.34766769781830026,-0.2152596873982416,-0.14211576033865192,-0.23707668511885377,-0.09306821882123087,0.0
2020-04-03,1.0,-0.34609208252871226,-0.2191686146966155,-0.1432462648643155,-0.22910864925297286,-0.09509096452891555,0.0
2020-04-06,1.0,-0.3473280116994699,-0.21134198606625637,-0.14228261531899336,-0.23270976783864483,-0.09751589381106168,0.0
2020-04-07,1.0,-0.3457105236503596,-0.20923731388635675,-0.1409298085688241,-0.232533171275195,-0.09729565481616531,0.0
2020-04-08,1.0,-0.3447989466221007,-0.2092575711536514,-0.1387622809682974,-0.232533171275195,-0.10035450217765624,0.0
2020-04-09,1.0,-0.3438597203336513,-0.21330140239076167,-0.1372354027560733,-0.2334544273740182,-0.10165810890345627,0.0
2020-04-13,1.0,-0.3430630264893941,-0.21518319293616156,-0.13685172028823708,-0.2333908454277885,-0.10137014107378464,0.0
2020-04-14,1.0,-0.345499573707929,-0.20902521213105438,-0.14248304981527343,-0.23275547074824407,-0.10019893629978482,0.0
2020-04-15,1.0,-0.3476901208244492,-0.20836633160726978,-0.14301959589806074,-0.23291704741598132,-0.09866991572748503,0.0
2020-04-16,1.0,-0.35245070193946276,-0.20421163677675888,-0.14448592063620871,-0.23306013146149474,-0.09453866753225676,0.0
2020-04-17,1.0,-0.3539523084728564,-0.20249619482496192,-0.1467681380010147,-0.233039066463724,-0.09319127346524607,0.0
2020-04-20,1.0,-0.35801467904788936,-0.1969709257532136,-0.14977089331332874,-0.23186407688252708,-0.09087222740359271,0.0
2020-04-21,1.0,-0.36240141116360175,-0.2043956935179741,-0.155126619492711,-0.22712434865473125,-0.07848583767563513,0.0
2020-04-22,1.0,-0.36310427932033135,-0.20578406950604533,-0.15270267533466997,-0.22692751686007656,-0.07671587986309415,0.0
2020-04-23,1.0,-0.3670547195067537,-0.2031192958260658,-0.15525493854703282,-0.22828864641220134,-0.07445341337768223,0.0
2020-04-24,1.0,-0.365209102340486,-0.20190240538676835,-0.15807406806473856,-0.22901878067577983,-0.07394637569464163,0.0
2020-04-27,1.0,-0.35827306063737113,-0.1998622338378006,-0.16392147328754633,-0.22771936222370795,-0.07617658380437206,0.0
2020-04-28,1.0,-0.35578324963550945,-0.20198849829904422,-0.16519520492467196,-0.2264498623035801,-0.07553053620605864,0.0
2020-04-29,1.0,-0.36220280925066384,-0.19563410827573627,-0.17137239799744614,-0.2294829438352555,-0.06816385268662464,0.0
2020-04-30,1.0,-0.3633715638084835,-0.1771143070979226,-0.1786718449744119,-0.24008333839027451,-0.06353540870198435,0.0
2020-05-01,1.0,-0.37090938491702546,-0.1666565601439169,-0.1805631354476179,-0.2446182766357407,-0.05853697976674145,0.0
2020-05-04,1.0,-0.37002719307080273,-0.1598952563198711,-0.18692718299929498,-0.24935038775304663,-0.04812166381307282,0.0
2020-05-05,1.0,-0.3681507883767293,-0.15819891661128901,-0.1828872913268491,-0.25226041603737487,-0.05223625123341187,0.0
2020-05-06,1.0,-0.370388290794726,-0.15854199427442442,-0.18549655255836456,-0.2523285351397121,-0.04931252772065642,0.0
2020-05-07,1.0,-0.3710594211077965,-0.15730065306780616,-0.1885430944126421,-0.25050391034427155,-0.0482342981536725,0.0
2020-05-08,1.0,-0.37748035960152265,-0.15993763667287603,-0.18380983234793877,-0.256661537215518,-0.0468939823438892,0.0
2020-05-11,1.0,-0.37416137989744,-0.16399456797129944,-0.18156758619291813,-0.25571072420293084,-0.051442122544945984,0.0
2020-05-12,1.0,-0.3746452606827212,-0.16352468985648264,-0.1837549663504419,-0.2550271628962945,-0.050129733236033404,0.0
2020-05-13,1.0,-0.3765660736332908,-0.15629364260125084,-0.18491306899832008,-0.2571295565405711,-0.04910235391746109,0.0
2020-05-14,1.0,-0.37977141701223827,-0.152038029736017,-0.18751896429655104,-0.25898654799231313,-0.04454333973905128,0.0
2020-05-15,1.0,-0.3657626024135287,-0.15595108366630345,-0.18634217217580823,-0.25733543205392095,-0.05258909472494652,0.0
2020-05-18,1.0,-0.3655631812676625,-0.15797335486475575,-0.18780783205490512,-0.2569842551473557,-0.05026241421073879,0.0
2020-05-19,1.0,-0.3698331685864719,-0.14920013717697847,-0.19977406144721715,-0.2581146234693672,-0.04038651630993928,0.0
2020-05-20,1.0,-0.373154795515044,-0.14580140356537874,-0.20238767443736388,-0.25625151246269257,-0.039021537468742436,0.0
2020-05-21,1.0,-0.3720382011605416,-0.14287153449387494,-0.2043238233397808,-0.2562661186331399,-0.039329464861379754,0.0
2020-05-22,1.0,-0.37157589429584276,-0.14326861102159202,-0.20474137931034483,-0.2562238156622623,-0.0383499838865614,0.0
2020-05-26,1.0,-0.3711880111187205,-0.14208596865809936,-0.20408492124239613,-0.25665713249808647,-0.04022479152398985,0.0
2020-05-27,1.0,-0.36971760061233533,-0.14246867824195303,-0.20033839584256538,-0.2569391290335576,-0.04481730653023405,0.0
2020-05-28,1.0,-0.37785344428102274,-0.13847641690004633,-0.20490399532569056,-0.2599077226845043,-0.03366711663610904,0.0
2020-05-29,1.0,-0.37793625851162416,-0.13854305169426648,-0.20452073008582136,-0.25982110479874293,-0.033764454651678155,0.0
2020-06-01,1.0,-0.3780185196392907,-0.13169521273376505,-0.2138029817022736,-0.2604046884141298,-0.033488672355706184,0.0
2020-06-02,1.0,-0.37874934399095717,-0.1336038109079165,-0.21434338541035888,-0.2597997658552339,-0.031972871502967175,0.0
2020-06-03,1.0,-0.37820215192684253,-0.13406140864404384,-0.21480913256757578,-0.25944243696630803,-0.03215778105254658,0.0
2020-06-04,1.0,-0.3776091081593928,-0.1356332512414712,-0.21141346037385442,-0.25961887843675563,-0.034397836004683276,0.0
2020-06-05,1.0,-0.381105320567204,-0.13654910515897062,-0.21320648002262352,-0.2602714822445764,-0.02884498848624409,0.0
2020-06-08,1.0,-0.3808678102926337,-0.13271442986881937,-0.21800201816347126,-0.2593945509586277,-0.027184661957618567,0.0
2020-06-09,1.0,-0.38106766735262076,-0.132046160674656,-0.21883952709518623,-0.2593108178993665,-0.02624783117459549,0.0
2020-06-10,1.0,-0.3820485403595134,-0.13234611737648033,-0.22091310751104565,-0.2596485564992838,-0.022535154437428127,0.0
2020-06-11,1.0,-0.3836934810241511,-0.12896717309283134,-0.22393721122611626,-0.2601537437201138,-0.020862336823840366,0.0
2020-06-12,1.0,-0.3772539538632014,-0.1253147980255868,-0.2301803163090561,-0.25804371914979346,-0.023894429334139218,0.0
2020-06-15,1.0,-0.3790733761915318,-0.12448358557868644,-0.23010418975836844,-0.2583986618568751,-0.0231958243485621,0.0
2020-06-16,1.0,-0.3788645759806393,-0.1269940506201472,-0.23265100332761923,-0.25755772915196123,-0.02067157406473732,0.0
2020-06-17,1.0,-0.37858165466900573,-0.12650978968806081,-0.23329905430201844,-0.2574758534470591,-0.020547254652874398,0.0
2020-06-18,1.0,-0.37998064203903853,-0.12445555734795934,-0.2347152766575254,-0.25784400709791905,-0.01943861913211808,0.0
2020-06-19,1.0,-0.38003428456186344,-0.12540082686296258,-0.23462740748210142,-0.2576989008772814,-0.018977513360895433,0.0
2020-06-22,1.0,-0.37915599733854866,-0.12514869850999052,-0.2347521019416497,-0.25755590055850147,-0.019618122063834505,0.0
2020-06-23,1.0,-0.3816989507667474,-0.1267958030669895,-0.23531073446327685,-0.2579297820823245,-0.01602098466505246,0.0
2020-06-24,1.0,-0.38320247058111134,-0.12629433017782532,-0.23442262277213732,-0.2590678804271037,-0.015461316432190219,0.0
2020-06-25,1.0,-0.3843359635138135,-0.12624866304764595,-0.2337900833451052,-0.25917704276229486,-0.014509716868807136,0.0
2020-06-26,1.0,-0.38444771842014974,-0.1263194009969929,-0.2339098670003431,-0.2592181476921835,-0.014309067791479143,0.0
2020-06-29,1.0,-0.38404467651861857,-0.12493699723795891,-0.2344105965605532,-0.25775690006249874,-0.014939214935182759,0.0
2020-06-30,1.0,-0.38751234854136,-0.11705409165137799,-0.2381806818410919,-0.25834156569424005,-0.014999697586742203,0.0
2020-07-01,1.0,-0.38509279223003606,-0.11685171378483487,-0.23853950470510005,-0.25846817256735244,-0.016059806153908153,0.0
2020-07-02,1.0,-0.3891957266680105,-0.11693207014714775,-0.24124168514412417,-0.2595242894577706,-0.008849022374521266,0.0
2020-07-06,1.0,-0.3892205906083589,-0.11580200096821043,-0.24308132967564952,-0.2597829594965306,-0.009177827981281266,0.0
2020-07-07,1.0,-0.38825142672770174,-0.11613462663090605,-0.2414245094678255,-0.26040049204460664,-0.01034503619754381,0.0
2020-07-08,1.0,-0.3891923487795538,-0.11357910225142603,-0.24336363453127205,-0.2618063813919739,-0.00765928284925322,0.0
2020-07-09,1.0,-0.3951520048479951,-0.11556408443591557,-0.24486415513584486,-0.2615291384708615,-0.0028683971316028683,0.0
2020-07-10,1.0,-0.398686603354213,-0.11483127904627197,-0.24659527177207516,-0.26051727621741766,-0.0,0.0
2020-07-13,1.0,-0.4022995473650178,-0.11269398642095053,-0.24670627222761074,-0.25899207888781123,-0.0,0.0
2020-07-14,1.0,-0.40598143691990374,-0.11651467049521767,-0.2500151659151113,-0.24961074151214283,-0.0,0.0
2020-07-15,1.0,-0.4102403174538903,-0.11246532909521594,-0.2506832952037738,-0.2511894397991618,-0.0,0.0
2020-07-16,1.0,-0.40659251605583585,-0.12135578111387996,-0.24706740412082906,-0.2509572722299884,-0.0,0.0
2020-07-17,1.0,-0.4034889126963272,-0.12089911261142892,-0.2449515877989125,-0.2520264397323685,-0.0,0.0
2020-07-20,1.0,-0.3950021126335486,-0.12353876179553731,-0.24391863342789885,-0.2495523228908875,-0.0,0.0
2020-07-21,1.0,-0.40662535074792583,-0.11484345035024326,-0.25205402022730483,-0.24517027676282377,-0.0,0.0
2020-07-22,1.0,-0.4076152790115481,-0.11360332714204958,-0.25296777840587903,-0.24473067915690866,-0.0,0.0
2020-07-23,1.0,-0.4044233170849615,-0.11438988035289852,-0.2523063288079604,-0.24314144140514843,-0.0,0.0
2020-07-24,1.0,-0.40569287484136096,-0.11172216514574645,-0.254144759372293,-0.24290405108680324,-0.0,0.0
2020-07-27,1.0,-0.4035828457687436,-0.11229064881275509,-0.25333252910308224,-0.2413696041176589,-0.0,0.0
2020-07-28,1.0,-0.402101625444536,-0.11347973719635933,-0.2540837033613952,-0.23953707982560127,-0.0,0.0
2020-07-29,1.0,-0.4035101859874665,-0.11310375400487638,-0.2543575070022367,-0.24406069276804968,-0.0,0.0
2020-07-30,1.0,-0.4009561881038951,-0.1096804001526687,-0.25509732628914644,-0.24306462304895443,-0.0,0.0
2020-07-31,1.0,-0.4017672457074003,-0.10896676373129832,-0.25508585199317196,-0.24241389697760818,-0.0,0.0
2020-08-03,1.0,-0.4049786028569706,-0.10642316115162839,-0.2539529463765496,-0.24374660960761857,-0.0,0.0
2020-08-04,1.0,-0.40848421307310784,-0.11058913665873625,-0.2575507076898262,-0.23960643574337676,-0.0,0.0
2020-08-05,1.0,-0.40995179410637567,-0.10970370519776518,-0.25754855886564876,-0.23977893866354705,-0.0,0.0
2020-08-06,1.0,-0.4101854470526443,-0.11601551452466567,-0.25477758474405077,-0.23916205405842186,-0.0,0.0
2020-08-07,1.0,-0.4065002831486126,-0.11904376668554324,-0.2576652374403366,-0.23928080252406764,-0.0,0.0
2020-08-10,1.0,-0.41411030514244035,-0.11194634680066459,-0.2616606556712729,-0.23846091502208536,-0.0,0.0
2020-08-11,1.0,-0.4161294246442039,-0.11046912378867128,-0.2638770628066334,-0.23685277541256133,-0.0,0.0
2020-08-12,1.0,-0.41540488497010236,-0.1116043376912942,-0.2635451505016722,-0.2364041755346103,-0.0,0.0
2020-08-13,1.0,-0.41356350684044363,-0.11391969562049704,-0.25884400550473574,-0.23749291670039666,-0.0,0.0
2020-08-14,1.0,-0.41423280102009835,-0.11374906389782824,-0.2594166818467019,-0.23660614892626552,-0.0,0.0
2020-08-17,1.0,-0.4142761706176488,-0.11320525537988135,-0.2598943255663299,-0.23703868655991253,-0.0,0.0
2020-08-18,1.0,-0.41416882696046664,-0.11317239144523655,-0.2624554439403759,-0.23547877511341544,-0.0,0.0
2020-08-19,1.0,-0.41706689363081845,-0.1132389000344499,-0.26096824528340123,-0.23519160232638253,-0.0,0.0
2020-08-20,1.0,-0.41768792918346265,-0.1142463589037211,-0.26055867279761785,-0.2331719569753074,-0.0,0.0
2020-08-21,1.0,-0.4184072445858066,-0.11365247867749842,-0.2610157816899982,-0.23283563947245803,-0.0,0.0
2020-08-24,1.0,-0.41808493394926655,-0.11406921144339088,-0.262379447280979,-0.23156252532620147,-0.0,0.0
2020-08-25,1.0,-0.4180038901045465,-0.11410973336575088,-0.2640205851365589,-0.2299619093929816,-0.0,0.0
2020-08-26,1.0,-0.4180023911325457,-0.1135990597580498,-0.2650914912156275,-0.22967030740237898,-0.0,0.0
2020-08-27,1.0,-0.41876773408998785,-0.11274827725982975,-0.2657073368463721,-0.2295297932711796,-0.0,0.0
2020-08-28,1.0,-0.4191495399083871,-0.11222587052576108,-0.2659410596294945,-0.2295188292999311,-0.0,0.0
2020-08-31,1.0,-0.41915475828519305,-0.11164487686226816,-0.26688963210702343,-0.22924901185770752,-0.0,0.0
2020-09-01,1.0,-0.4196039483551899,-0.11084986926647344,-0.268074670125869,-0.22834789306200215,-0.0,0.0
2020-09-02,1.0,-0.4235595078572299,-0.11103666707272507,-0.26824217322450966,-0.22743330490924596,-0.0,0.0
2020-09-03,1.0,-0.42301837003958187,-0.11218918096011368,-0.26986704556987723,-0.22476403125951486,-0.0,0.0
2020-09-04,1.0,-0.42782008325718346,-0.10977764240024368,-0.2710732054015636,-0.22199208041425525,-0.0,0.0
2020-09-08,1.0,-0.42502178715469896,-0.10607810948298574,-0.2735453274153341,-0.22206684096390425,-0.0,0.0
2020-09-09,1.0,-0.4225773821565851,-0.11062108031559781,-0.26690269067367994,-0.22296176411086385,-0.0,0.0
2020-09-10,1.0,-0.42218087688076367,-0.11116728684678855,-0.26581459310791133,-0.22316372755217603,-0.0,0.0
2020-09-11,1.0,-0.42161976386867217,-0.11181869642568332,-0.266072295002426,-0.2221817887756752,-0.0,0.0
2020-09-14,1.0,-0.4210888066792003,-0.11193320799725069,-0.26601572765682174,-0.2225119776820911,-0.0,0.0
2020-09-15,1.0,-0.42022889958345133,-0.1129938933149998,-0.2653577061511708,-0.22350062684514904,-0.0,0.0
2020-09-16,1.0,-0.4181013579049467,-0.11564419657290657,-0.26327594568380214,-0.22367038473973488,-0.0,0.0
2020-09-17,1.0,-0.41812670506214006,-0.115590583004951,-0.2632716984944933,-0.22382540163685966,-0.0,0.0
2020-09-18,1.0,-0.41973660253686956,-0.11399728915053306,-0.26479334830369605,-0.22449475025793528,-0.0,0.0
2020-09-21,1.0,-0.41821816566374537,-0.11255603570130447,-0.26604337466176653,-0.22248697548564275,-0.0,0.0
2020-09-22,1.0,-0.42033672211330514,-0.10762576550720537,-0.27107544919861754,-0.2221234108777816,-0.0,0.0
2020-09-23,1.0,-0.4219583131362094,-0.1046614962029407,-0.27116658587817094,-0.2219461948618517,-0.0,0.0
2020-09-24,1.0,-0.42172465960665656,-0.10307614725163892,-0.2690872415532022,-0.2232375189107413,-0.0,0.0
2020-09-25,1.0,-0.4211375880228405,-0.10328685861867194,-0.27021246544662136,-0.22307863037468978,-0.0,0.0
2020-09-28,1.0,-0.42137869798603544,-0.1032005488961537,-0.270553335754934,-0.22286798240303507,-0.0,0.0
2020-09-29,1.0,-0.42190968158521325,-0.10284918681141289,-0.26982525525646717,-0.22325356148351427,-0.0,0.0
2020-09-30,1.0,-0.4219213462741379,-0.10272604370548236,-0.27056639560927376,-0.2226033616497508,-0.0,0.0
2020-10-01,1.0,-0.4219594867242353,-0.10283673634089258,-0.27031716568477115,-0.22248002582519572,-0.0,0.0
2020-10-02,1.0,-0.42132983553627285,-0.10481283422459893,-0.2713954192311573,-0.2204217536071032,-0.0,0.0
2020-10-05,1.0,-0.41887667641423815,-0.10797620248058888,-0.26852878894827065,-0.22135726530200664,-0.0,0.0
2020-10-06,1.0,-0.41905836826830056,-0.10665914221218963,-0.26713157046114155,-0.22262979683972914,-0.0,0.0
2020-10-07,1.0,-0.41822100471337065,-0.10830681223059259,-0.2658623051202514,-0.2218708455867542,-0.0,0.0
2020-10-08,1.0,-0.418779834437753,-0.10751475357006184,-0.26733670365969103,-0.22050796592076374,-0.0,0.0
2020-10-09,1.0,-0.41836406086466466,-0.10717736092102084,-0.26734964978665166,-0.2198091941067547,-0.0,0.0
2020-10-12,1.0,-0.419668566135755,-0.10593399512715702,-0.2681271771741538,-0.21984173328232284,-0.0,0.0
2020-10-13,1.0,-0.416056338028169,-0.10816901408450705,-0.26875251509054326,-0.21909456740442657,-0.0,0.0
2020-10-14,1.0,-0.4166146912661207,-0.10723698770697945,-0.27002394221676757,-0.21805524817415448,-0.0,0.0
2020-10-15,1.0,-0.4162525400881234,-0.1073174657465344,-0.2702452568255437,-0.21815584572359817,-0.0,0.0
2020-10-16,1.0,-0.41683926883709704,-0.11025759617124815,-0.2663033642341491,-0.21749884373303305,-0.0,0.0
2020-10-19,1.0,-0.4143713056415618,-0.10937311512324581,-0.2699947726084684,-0.21679601109815433,-0.0,0.0
2020-10-20,1.0,-0.41431757449116957,-0.11002390950553537,-0.26814811838219044,-0.2167125434489964,-0.0,0.0
2020-10-21,1.0,-0.414277390448253,-0.10982298929095256,-0.26814811838219044,-0.21695364770649578,-0.0,0.0
2020-10-22,1.0,-0.41442979988748696,-0.10937876717833321,-0.26770071526159284,-0.21765249537892792,-0.0,0.0
2020-10-23,1.0,-0.4145689776402756,-0.10856419631556743,-0.26908009723366216,-0.21674669023846355,-0.0,0.0
2020-10-26,1.0,-0.4150272290657717,-0.10897654884150874,-0.26871370295199243,-0.21680766834796936,-0.0,0.0
2020-10-27,1.0,-0.4172094893445919,-0.10882589465219139,-0.2669883393646964,-0.21743063932448733,-0.0,0.0
2020-10-28,1.0,-0.4177772417536031,-0.10665541015899818,-0.2698345695390862,-0.21582343363685702,-0.0,0.0
2020-10-29,1.0,-0.41797721254914544,-0.10635481023830537,-0.26877557570408406,-0.2128299767311241,-0.0,0.0
