Date,IWF,IWM,MTUM,SCCO,SPY,VLUE,VXX
2018-12-10,-0.11811539256910457,-0.6638174674295167,-0.0,1.0,-0.8449713931205625,-0.8197077273040602,0.0
2018-12-11,-0.11309236393736637,-0.6664827205628752,-0.0,1.0,-0.8438987376698628,-0.8255156239221909,0.0
2018-12-12,-0.11329930330413189,-0.6664827205628752,-0.0,1.0,-0.8437262881975581,-0.8255156239221909,0.0
2018-12-13,-0.11265081006549466,-0.66153050672182,-0.0,1.0,-0.8498448810754912,-0.8230610134436401,0.0
2018-12-14,-0.11806464952787925,-0.6469432765869461,-0.0,1.0,-0.8581914673650838,-0.8229374870769868,0.0
2018-12-17,-0.1027841669813588,-0.6458168835181435,-0.0,1.0,-0.8471969514916406,-0.8372069072058773,0.0
2018-12-18,-0.09074787709306688,-0.6344507724311974,-0.0,1.0,-0.8445929816185247,-0.8405006309040686,0.0
2018-12-19,-0.09341109064865973,-0.6337903280813042,-0.0,1.0,-0.8432917263488167,-0.8399154218675398,0.0
2018-12-20,-0.09388490431353887,-0.6270437472381793,-0.0,1.0,-0.8425167408817431,-0.8357184132703355,0.0
2018-12-21,-0.08912264087127106,-0.6264290062910101,-0.0,1.0,-0.8452952715957519,-0.8213826692822838,0.0
2018-12-24,-0.05654068294660047,-0.6012767250987943,-0.0,1.0,-0.8527713040834937,-0.8670246901070692,0.0
2018-12-26,-0.057330386444310495,-0.6112785479874088,-0.0,1.0,-0.8270042194092827,-0.8531243721117139,0.0
2018-12-27,-0.01697545833737511,-0.5822097196624308,-0.0,1.0,-0.7691337666116985,-0.8651340252853494,0.0
2018-12-28,-0.015090315701037254,-0.5838045691020131,-0.0,1.0,-0.7686043881474779,-0.863831712282289,0.0
2018-12-31,-0.017981307202225027,-0.5801558811163934,-0.0,1.0,-0.7700915235600402,-0.8658193460754827,0.0
2019-01-02,-0.015831475558140285,-0.579593551096895,-0.0,1.0,-0.7686989111821911,-0.8667894413750767,0.0
2019-01-03,-0.031069972166483266,-0.5772218266554471,-0.0,1.0,-0.7841284225516215,-0.8440352126351222,0.0
2019-01-04,-0.017736214124475975,-0.5797162205740084,-0.0,1.0,-0.7797807158980974,-0.8475330538535957,0.0
2019-01-07,-0.015192794640853874,-0.5719093560691049,-0.0,1.0,-0.7764030898426232,-0.8416936440270522,0.0
2019-01-08,-0.018039341116264193,-0.5593155285462978,-0.0,1.0,-0.7826643211258596,-0.8384455461378538,0.0
2019-01-09,-0.0172529473785105,-0.5546822582191124,-0.0,1.0,-0.7822933640052399,-0.8407936355794116,0.0
2019-01-10,-0.018042471658949386,-0.5528660386396296,-0.0,1.0,-0.7828516685294588,-0.8395657033370589,0.0
2019-01-11,-0.01828410689170183,-0.5463176064441887,-0.0,1.0,-0.7855772919064058,-0.846407109065337,0.0
2019-01-14,-0.026905256430739734,-0.5474356926026521,-0.0,1.0,-0.7839271449113276,-0.8371305320338712,0.0
2019-01-15,-0.028025436998689805,-0.5410794746428914,-0.0,1.0,-0.7884510912983735,-0.8380788035662928,0.0
2019-01-16,-0.0,-0.5601306766722732,-0.0,1.0,-0.7779790399792988,-0.8964613792211154,0.0
2019-01-17,-0.0,-0.56165403795091,-0.0,1.0,-0.7781231785506121,-0.898355028819377,0.0
2019-01-18,-0.0,-0.5654835558450017,-0.0,1.0,-0.7824161510908499,-0.908401172256594,0.0
2019-01-22,-0.0,-0.4823304049144594,-0.0,1.0,-0.8357223066252725,-0.9846753418323536,0.0
2019-01-23,-0.0,-0.46075999603135226,-0.0,1.0,-0.8435029930217944,-1.0029434136984487,0.0
2019-01-24,-0.0,-0.4717524408406421,-0.0,1.0,-0.8289260301174914,-1.0089359589607811,0.0
2019-01-25,-0.0,-0.383342879283043,-0.0,1.0,-0.8937367339375357,-1.0920791078467706,0.0
2019-01-28,-0.0,-0.3906075288855758,-0.0,1.0,-0.8991969640497408,-1.0985328499305391,0.0
2019-01-29,-0.0,-0.3806530529034012,-0.0,1.0,-0.9070028201556182,-1.110121980224933,0.0
2019-01-30,-0.0,-0.3773039515745086,-0.0,1.0,-0.9077739236890431,-1.1155886553764538,0.0
2019-01-31,-0.0,-0.35974231845930726,-0.0,1.0,-0.9115315862255051,-1.1014874026105435,0.0
2019-02-01,-0.0,-0.3569475851361842,-0.0,1.0,-0.9216308346552363,-1.0964595497654326,0.0
2019-02-04,-0.0,-0.36060207215416284,-0.0,1.0,-0.9239310181904087,-1.0903108231244305,0.0
2019-02-05,-0.0,-0.3612639681307181,-0.0,1.0,-0.9176260085749975,-1.097093278417339,0.0
2019-02-06,-0.0,-0.36164753544902095,-0.0,1.0,-0.9182646860229574,-1.0961850101282915,0.0
2019-02-07,-0.0,-0.3638877647376231,-0.0,1.0,-0.9081006340213139,-1.1004991231620127,0.0
2019-02-08,-0.0,-0.35937499999999994,-0.0,1.0,-0.9105545010845987,-1.1194753253796093,0.0
2019-02-11,-0.0,-0.3639502996242001,-0.0,1.0,-0.9122795138301112,-1.1093543690963876,0.0
2019-02-12,-0.0,-0.3504929553440453,-0.0,1.0,-0.9460307713301266,-1.1149319414594208,0.0
2019-02-13,-0.0,-0.3717380092831356,-0.0,1.0,-0.9575382499570226,-1.1089221248066012,0.0
2019-02-14,-0.0,-0.32369245601349717,-0.0,1.0,-0.9897049202906034,-1.1297730950659368,0.0
2019-02-15,-0.0,-0.36465944111638215,-0.0,1.0,-0.9785657398109354,-1.1194985975968696,0.0
2019-02-19,-0.0,-0.3645554667685787,-0.0,1.0,-0.9862071361567593,-1.1235104054476601,0.0
2019-02-20,-0.0,-0.35589812332439674,-0.0,1.0,-1.0040919994355864,-1.1675603217158177,0.0
2019-02-21,-0.0,-0.3678402335267524,-0.0,1.0,-1.0124595066035385,-1.1795948880424334,0.0
2019-02-22,-0.0,-0.3548398563861932,-0.0,1.0,-1.0290071451423697,-1.1709501972912446,0.0
2019-02-25,-0.0,-0.3516283388087416,-0.0,1.0,-1.0415297814597915,-1.1777603199542923,0.0
2019-02-26,-0.0,-0.3505652547223812,-0.0,1.0,-1.0417501431024614,-1.1852461362335431,0.0
2019-02-27,-0.0,-0.34879393028416006,-0.0,1.0,-1.0497459022260398,-1.180302054255243,0.0
2019-02-28,-0.0,-0.34736428009441384,-0.0,1.0,-1.0457764108432874,-1.1831056433731493,0.0
2019-03-01,-0.0,-0.34930032292787944,-0.0,1.0,-1.0393254395407248,-1.1994617868675994,0.0
2019-03-04,-0.0,-0.3460186513629842,-0.0,1.0,-1.0347919655667144,-1.205989956958393,0.0
2019-03-05,-0.0,-0.3302778676444157,-0.0,1.0,-1.059994967468277,-1.2043926812610088,0.0
2019-03-06,-0.0,-0.3279242974849782,-0.0,1.0,-1.0735796783362717,-1.1965243046810348,0.0
2019-03-07,-0.0,-0.27967135476463834,-0.0,1.0,-1.1154563719862227,-1.192666475315729,0.0
2019-03-08,-0.0,-0.2584078485320204,-0.0,1.0,-1.1530246533685697,-1.208739094233067,0.0
2019-03-11,-0.0,-0.25890866561894665,-0.0,1.0,-1.149482840539454,-1.2464822192171339,0.0
2019-03-12,-0.0,-0.21298797409805736,-0.0,1.0,-1.1735430157261795,-1.3137465309898244,0.0
2019-03-13,-0.0,-0.22681335073652806,-0.0,1.0,-1.190863322767108,-1.3115420473615513,0.0
2019-03-14,-0.0,-0.23000446827524573,-0.0,1.0,-1.1829758713136727,-1.31058236520703,0.0
2019-03-15,-0.0,-0.23793851447378261,-0.0,1.0,-1.1810905826913007,-1.3209664148403022,0.0
2019-03-18,-0.0,-0.26012736933338354,-0.0,1.0,-1.1796359799525191,-1.3285601236010098,0.0
2019-03-19,-0.0,-0.2645912925067141,-0.0,1.0,-1.175927677119189,-1.342096304421833,0.0
2019-03-20,-0.0,-0.25578831312017647,-0.0,1.0,-1.1836672622894728,-1.3623921225715698,0.0
2019-03-21,-0.0,-0.2553483060525314,-0.0,1.0,-1.2301103920822232,-1.3211648267986296,0.0
2019-03-22,-0.0,-0.2534774111966893,-0.0,1.0,-1.2686898877265587,-1.3097290876345942,0.0
2019-03-25,-0.0,-0.21742605915267785,-0.0,1.0,-1.2826691028129877,-1.306383464656846,0.0
2019-03-26,-0.0,-0.23325175894769043,-0.0,1.0,-1.2880085653104925,-1.3025390027531356,0.0
2019-03-27,-0.0,-0.22796119483109015,-0.0,1.0,-1.2949116147091528,-1.311630047164385,0.0
2019-03-28,-0.0,-0.22343773990480578,-0.0,1.0,-1.2898433901427915,-1.325195762321511,0.0
2019-03-29,-0.0,-0.21728631659639705,-0.0,1.0,-1.2896512073591413,-1.325948639325412,0.0
2019-04-01,-0.0,-0.21970772122281462,-0.0,1.0,-1.289248590387787,-1.3267231790111618,0.0
2019-04-02,-0.0,-0.2331267217630854,-0.0,1.0,-1.3026094276094276,-1.2904423018059383,0.0
2019-04-03,-0.0,-0.23149564153540295,-0.0,1.0,-1.3032573788040984,-1.2884615384615383,0.0
2019-04-04,-0.0,-0.23108728943338439,-0.0,1.0,-1.2933384379785606,-1.3040581929555897,0.0
2019-04-05,-0.0,-0.22913470389690088,-0.0,1.0,-1.294568886161399,-1.3118287818349186,0.0
2019-04-08,-0.0,-0.21960934507851398,-0.0,1.0,-1.2949444657219458,-1.315396399846802,0.0
2019-04-09,-0.0,-0.20663000423028113,-0.0,1.0,-1.3253855324385648,-1.3136945737030343,0.0
2019-04-10,-0.0,-0.18256880733944952,-0.0,1.0,-1.3051223241590215,-1.3349388379204892,0.0
2019-04-11,-0.0,-0.17451512949007308,-0.0,1.0,-1.3237060556214377,-1.3271489231475462,0.0
2019-04-12,-0.0,-0.17735632183908046,-0.0,1.0,-1.3288888888888888,-1.3251340996168581,0.0
2019-04-15,-0.0,-0.17678221812737532,-0.0,1.0,-1.3328342738684786,-1.3292640792352874,0.0
2019-04-16,-0.0,-0.1878423411345616,-0.0,1.0,-1.3247404910560385,-1.3178457884858468,0.0
2019-04-17,-0.0,-0.16766398158803222,-0.0,1.0,-1.3348293057153817,-1.333294975067127,0.0
2019-04-18,-0.0,-0.15609756097560976,-0.0,1.0,-1.3276358747839445,-1.3572498559631265,0.0
2019-04-22,-0.0,-0.17037780264731986,-0.0,1.0,-1.3314166634507774,-1.357311002199668,0.0
2019-04-23,-0.0,-0.18800385728061716,-0.0,1.0,-1.323201542912247,-1.346075216972035,0.0
2019-04-24,-0.0,-0.17524542829643888,-0.0,1.0,-1.3158036573628489,-1.3588065447545719,0.0
2019-04-25,-0.0,-0.16245849741332716,-0.0,1.0,-1.3271948112114897,-1.3710910354412789,0.0
2019-04-26,-0.0,-0.1650756693830035,-0.0,1.0,-1.3157547535894452,-1.39965075669383,0.0
2019-04-29,-0.0,-0.17591476455263055,-0.0,1.0,-1.322977019092429,-1.3895866547419995,0.0
2019-04-30,-0.0,-0.17207186187587492,-0.0,1.0,-1.3262171410794836,-1.3903406439570696,0.0
2019-05-01,-0.0,-0.17640646291609888,-0.0,1.0,-1.3404710920770877,-1.3764453961456102,0.0
2019-05-02,-0.0,-0.18746322519907427,-0.0,1.0,-1.3520966539834465,-1.3830855528968737,0.0
2019-05-03,-0.0,-0.193033381712627,-0.0,1.0,-1.3485662730945749,-1.3810850037265132,0.0
2019-05-06,-0.0,-0.1987970752417643,-0.0,1.0,-1.3489268024215741,-1.3834027832376758,0.0
2019-05-07,-0.0,-0.18175707733670726,-0.0,1.0,-1.3691285782065477,-1.4029337339870316,0.0
2019-05-08,-0.0,-0.19525346347607056,-0.0,1.0,-1.3469379722921915,-1.3935768261964738,0.0
2019-05-09,-0.0,-0.19524184034604794,-0.0,1.0,-1.3536374360990953,-1.3834447502949272,0.0
2019-05-10,-0.0,-0.19291958730408756,-0.0,1.0,-1.3571316058911553,-1.387847523036938,0.0
2019-05-13,-0.0,-0.19393487056605255,-0.0,1.0,-1.3517303688572888,-1.3825666810700397,0.0
2019-05-14,-0.0,-0.17664589542129505,-0.0,1.0,-1.341874056585517,-1.351898440221388,0.0
2019-05-15,-0.0,-0.17760483215239867,-0.0,1.0,-1.3547837534363263,-1.339489681341232,0.0
2019-05-16,-0.0,-0.18075835624927383,-0.0,1.0,-1.3517564584220922,-1.3406018823347148,0.0
2019-05-17,-0.0,-0.17254217568353694,-0.0,1.0,-1.3410509986426216,-1.3645918169478377,0.0
2019-05-20,-0.0,-0.16348837209302325,-0.0,1.0,-1.3450387596899225,-1.3674418604651162,0.0
2019-05-21,-0.0,-0.1474191063174114,-0.0,1.0,-1.3449152542372882,-1.359784283513097,0.0
2019-05-22,-0.0,-0.14012910166756323,-0.0,1.0,-1.350073003919158,-1.352109429032506,0.0
2019-05-23,-0.0,-0.12966804979253113,-0.0,1.0,-1.338712156139542,-1.373636084216997,0.0
2019-05-24,-0.0,-0.09908010732081257,-0.0,1.0,-1.3475661172863165,-1.3862399386738213,0.0
2019-05-28,-0.0,-0.09908390509410096,-0.0,1.0,-1.3463145386944688,-1.3876346352869025,0.0
2019-05-29,-0.0,-0.11610874650101614,-0.0,1.0,-1.3612101691015759,-1.3571839411020359,0.0
2019-05-30,-0.0,-0.1097640514099367,-0.0,1.0,-1.3597544600038367,-1.367082294264339,0.0
2019-05-31,-0.0,-0.11520755006521906,-0.0,1.0,-1.355789150617663,-1.3654569170567024,0.0
2019-06-03,-0.0,-0.1335890910472139,-0.0,1.0,-1.35651612413112,-1.3082386903179246,0.0
2019-06-04,-0.0,-0.12862912443800958,-0.0,1.0,-1.3335365389011657,-1.3479006324773297,0.0
2019-06-05,-0.0,-0.13636363636363635,-0.0,1.0,-1.3482719759579265,-1.271938392186326,0.0
2019-06-06,-0.0,-0.1500356780711308,-0.0,1.0,-1.3169714950989595,-1.2885792616517069,0.0
2019-06-07,-0.0,-0.1649078003530251,-0.0,1.0,-1.3075825290119052,-1.283096105456867,0.0
2019-06-10,-0.0,-0.16517655897821187,-0.0,1.0,-1.3087152516904583,-1.2827197595792637,0.0
2019-06-11,-0.0,-0.16699943492183084,-0.0,1.0,-1.3170465247692595,-1.2831795064983988,0.0
2019-06-12,-0.0,-0.1578649138712602,-0.0,1.0,-1.32116953762466,-1.2985796313085525,0.0
2019-06-13,-0.0,-0.16811517533252723,-0.0,1.0,-1.3189993954050785,-1.2916036880290207,0.0
2019-06-14,-0.0,-0.16676741725857638,-0.0,1.0,-1.3274897990025691,-1.2838899803536346,0.0
2019-06-17,-0.0,-0.16761481369852693,-0.0,1.0,-1.3091963982971027,-1.2906604377802058,0.0
2019-06-18,-0.0,-0.19447046042033492,-0.0,1.0,-1.2816468737122093,-1.2701831940958304,0.0
2019-06-19,-0.0,-0.2014307651971984,-0.0,1.0,-1.2774261208284954,-1.2665642907974082,0.0
2019-06-20,-0.0,-0.20120762076207624,-0.0,1.0,-1.27992799279928,-1.2692394239423943,0.0
2019-06-21,-0.0,-0.20406247653375384,-0.0,1.0,-1.2826462416460163,-1.2678906660659306,0.0
2019-06-24,-0.0,-0.1892970043654975,-0.0,1.0,-1.2866551256962215,-1.2874077976817702,0.0
2019-06-25,-0.0,-0.16812893022555261,-0.0,1.0,-1.3036864103626165,-1.2936702187747111,0.0
2019-06-26,-0.0,-0.17142320690950058,-0.0,1.0,-1.301201652271874,-1.2825760420578296,0.0
2019-06-27,-0.0,-0.16725577197864178,-0.0,1.0,-1.3093554937203882,-1.2836354064826652,0.0
2019-06-28,-0.0,-0.14410857959245058,-0.0,1.0,-1.330475975637266,-1.2850966238063013,0.0
2019-07-01,-0.0,-0.13154927459971436,-0.0,1.0,-1.3544689167856874,-1.2725325114635795,0.0
2019-07-02,-0.0,-0.14015108805953322,-0.0,1.0,-1.3403991430826476,-1.2778216258879245,0.0
2019-07-03,-0.0,-0.14620762234082535,-0.0,1.0,-1.3327444937232202,-1.2795985867849355,0.0
2019-07-05,-0.0,-0.18750696741109582,-0.0,1.0,-1.2759837984467317,-1.2524618185871947,0.0
2019-07-08,-0.0,-0.18618049360689862,-0.0,1.0,-1.275795420755278,-1.2549435028248588,0.0
2019-07-09,-0.0,-0.18085659144893113,-0.0,1.0,-1.2750148456057007,-1.2554928741092637,0.0
2019-07-10,-0.0,-0.23525309253753254,-0.0,1.0,-1.201115882979114,-1.2343354256139192,0.0
2019-07-11,-0.0,-0.23822267844704328,-0.0,1.0,-1.1927264728525864,-1.2351798218279135,0.0
2019-07-12,-0.0,-0.2490372272143774,-0.0,1.0,-1.193178067119017,-1.225527232715936,0.0
2019-07-15,-0.0,-0.28189813118358376,-0.0,1.0,-1.1954562110663247,-1.1869915720043973,0.0
2019-07-16,-0.0,-0.27899295361127424,-0.0,1.0,-1.2108044627128596,-1.1802334116265414,0.0
2019-07-17,-0.0,-0.27182546945349395,-0.0,1.0,-1.206047073465354,-1.182583549910319,0.0
2019-07-18,-0.0,-0.2746717107416973,-0.0,1.0,-1.1886071805318104,-1.174275217343858,0.0
2019-07-19,-0.0,-0.2820140753101647,-0.0,1.0,-1.1780091416962926,-1.1676340419357178,0.0
2019-07-22,-0.0,-0.27581437670609643,-0.0,1.0,-1.1690627843494086,-1.1947952684258418,0.0
2019-07-23,-0.0,-0.285377358490566,-0.0,1.0,-1.1598693759071117,-1.183200290275762,0.0
2019-07-24,-0.0,-0.2889888292470622,-0.0,1.0,-1.1667996518206876,-1.1710793558682722,0.0
2019-07-25,-0.0,-0.27400884250199314,-0.0,1.0,-1.187214611872146,-1.1627527723418134,0.0
2019-07-26,-0.0,-0.26381945953778163,-0.0,1.0,-1.1931101934362094,-1.1655074983699194,0.0
2019-07-29,-0.0,-0.24854988399071926,-0.0,1.0,-1.1940980278422275,-1.1826421113689096,0.0
2019-07-30,-0.0,-0.24965582204188103,-0.0,1.0,-1.1920150713716398,-1.1812187522643287,0.0
2019-07-31,-0.0,-0.25949779289384184,-0.0,1.0,-1.1800057891309066,-1.178703234676894,0.0
2019-08-01,-0.0,-0.2509194490517055,-0.0,1.0,-1.1763539337996682,-1.1784091728564219,0.0
2019-08-02,-0.0,-0.24775914413763195,-0.0,1.0,-1.1758348995229146,-1.1907257481567155,0.0
2019-08-05,-0.0,-0.25097099713238225,-0.0,1.0,-1.182620058804312,-1.1963410650114341,0.0
2019-08-06,-0.0,-0.25519065146696207,-0.0,1.0,-1.1284708573062217,-1.1899367473108673,0.0
2019-08-07,-0.0,-0.2643116846082555,-0.0,1.0,-1.1043344977543308,-1.1958722463819775,0.0
2019-08-08,-0.0,-0.2579840319361278,-0.0,1.0,-1.1050755631593956,-1.201240376390077,0.0
2019-08-09,-0.0,-0.2509923447689254,-0.0,1.0,-1.0932804082789904,-1.1998157074000566,0.0
2019-08-12,-0.0,-0.24935285982766567,-0.0,1.0,-1.0834012978263183,-1.2132193893833552,0.0
2019-08-13,-0.0,-0.2470167486987005,-0.0,1.0,-1.0813356467547184,-1.2125987040118975,0.0
2019-08-14,-0.0,-0.2502824459822059,-0.0,1.0,-1.0722355599491598,-1.208092077390199,0.0
2019-08-15,-0.0,-0.27601070671255257,-0.0,1.0,-1.0539159453540516,-1.1463134842006466,0.0
2019-08-16,-0.0,-0.2966876862310304,-0.0,1.0,-1.0211004088420763,-1.1469752615896336,0.0
2019-08-19,-0.0,-0.2747366603350026,-0.0,1.0,-1.0404420652737005,-1.1384907615265067,0.0
2019-08-20,-0.0,-0.27250257466529354,-0.0,1.0,-1.0305870236869206,-1.129763130792997,0.0
2019-08-21,-0.0,-0.2775434626067277,-0.0,1.0,-1.0309981826286734,-1.1204608579364264,0.0
2019-08-22,-0.0,-0.28007402837754475,-0.0,1.0,-1.0396874357392558,-1.1074782370278977,0.0
2019-08-23,-0.0,-0.28322730692933856,-0.0,1.0,-1.0339626513441413,-1.1030166222039812,0.0
2019-08-26,-0.0,-0.2689172276156006,-0.0,1.0,-1.029394851672699,-1.0842945573859215,0.0
2019-08-27,-0.0,-0.26395081745710036,-0.0,1.0,-1.0233752195649235,-1.0905620862045668,0.0
2019-08-28,-0.0,-0.25073984396018295,-0.0,1.0,-1.0440543449018025,-1.068166532149583,0.0
2019-08-29,-0.0,-0.2432723358449946,-0.0,1.0,-1.0483046286329385,-1.0722551130247577,0.0
2019-08-30,-0.0,-0.23900194774665862,-0.0,1.0,-1.0503391765733092,-1.068842769830076,0.0
2019-09-03,-0.0,-0.23988973678017952,-0.0,1.0,-1.0462903822234175,-1.0754697952734729,0.0
2019-09-04,-0.0,-0.23386175858131253,-0.0,1.0,-1.046449922751394,-1.0783233693826828,0.0
2019-09-05,-0.0,-0.2490878050413417,-0.0,1.0,-1.044287483680916,-1.0541291467211196,0.0
2019-09-06,-0.0,-0.2494303712639057,-0.0,1.0,-1.0427556627797883,-1.0585712370995846,0.0
2019-09-09,-0.0,-0.2584329704094583,-0.0,1.0,-1.031394028455013,-1.049963262307127,0.0
2019-09-10,-0.0,-0.2573124770703399,-0.0,1.0,-1.0448587532935332,-1.033085415068539,0.0
2019-09-11,-0.0,-0.25602349329239804,-0.0,1.0,-1.0243609424013884,-1.0567309617566576,0.0
2019-09-12,-0.0,-0.2326481580352376,-0.0,1.0,-1.041010411105179,-1.063234116390817,0.0
2019-09-13,-0.0,-0.2309958158995816,-0.0,1.0,-1.0644351464435147,-1.0518493723849371,0.0
2019-09-16,-0.0,-0.23480764723607994,-0.0,1.0,-1.0607694110556802,-1.0526333411457462,0.0
