Date,BILI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-12,1.0,-0.0,-2.1242410088743577,-0.0,-3.30527790751985,-2.9119103222793083,0.0
2019-03-13,1.0,-0.0,-2.125618754086112,-0.0,-3.302979359297656,-2.911179602129448,0.0
2019-03-14,1.0,-0.0,-2.1487145805967347,-0.0,-3.309345092887972,-2.9245637080127604,0.0
2019-03-15,1.0,-0.0,-2.1001968319430127,-0.0,-3.3114631174430595,-2.961383447370888,0.0
2019-03-18,1.0,-0.0,-2.1568072459666006,-0.0,-3.3071044438154544,-2.9709406547787527,0.0
2019-03-19,1.0,-0.0,-2.1536281179138324,-0.0,-3.292989417989418,-3.0016061980347692,0.0
2019-03-20,1.0,-0.0,-2.1610490437417154,-0.0,-3.282900965726188,-3.023953796629426,0.0
2019-03-21,1.0,-0.0,-2.1653424139235717,-0.0,-3.301835035944003,-2.9917707150964814,0.0
2019-03-22,1.0,-0.0,-2.1453488372093026,-0.0,-3.4211780404117422,-2.9645444147922224,0.0
2019-03-25,1.0,-0.0,-1.8807391345337985,-0.0,-3.5518054115206943,-2.995286131799755,0.0
2019-03-26,1.0,-0.0,-1.9285238412486914,-0.0,-3.5575330731893025,-3.031312458361093,0.0
2019-03-27,1.0,-0.0,-1.8950523311132257,-0.0,-3.586489058039962,-3.0332064700285444,0.0
2019-03-28,1.0,-0.0,-1.8867816639664539,-0.0,-3.577527875726675,-3.0657581244639283,0.0
2019-03-29,1.0,-0.0,-1.8777163553183378,-0.0,-3.5806328631338165,-3.0727220739611134,0.0
2019-04-01,1.0,-0.0,-1.881272017518804,-0.0,-3.5627915833571357,-3.0771208226221076,0.0
2019-04-02,1.0,-0.0,-1.9334919124643197,-0.0036156041864890583,-3.6319695528068507,-2.945765937202664,0.0
2019-04-03,1.0,-0.0,-1.9377502383222118,-0.0020019065776930413,-3.6272640610104863,-2.9658722592945663,0.0
2019-04-04,1.0,-0.0,-1.930616529872113,-0.0,-3.63151364764268,-2.981771330406566,0.0
2019-04-05,1.0,-0.0,-1.9100625902744344,-0.017140105922002886,-3.6995666827154547,-3.00259990370727,0.0
2019-04-08,1.0,-0.0,-1.9056603773584906,-0.014054678475163649,-3.704177897574124,-3.002599152868695,0.0
2019-04-09,1.0,-0.0,-1.8496870486278287,-0.07809340394800192,-3.7466538276360133,-2.954935002407318,0.0
2019-04-10,1.0,-0.0,-1.7813757424794021,-0.1234910902471738,-3.7309829469246982,-2.9444337995784635,0.0
2019-04-11,1.0,-0.0,-1.7041090629800306,-0.18509984639016897,-3.788594470046083,-2.922811059907834,0.0
2019-04-12,1.0,-0.0,-1.6965226554267652,-0.19130184883609544,-3.7798639716447937,-2.911773158348501,0.0
2019-04-15,1.0,-0.0,-1.6978589179889123,-0.17941120244695086,-3.769833683808067,-2.91120244695087,0.0
2019-04-16,1.0,-0.0,-1.724303094166108,-0.17827378101350705,-3.7662611361241503,-2.9106236229523903,0.0
2019-04-17,1.0,-0.0,-1.7145184475323432,-0.19837086727359846,-3.7829420220412073,-2.887302347867753,0.0
2019-04-18,1.0,-0.0,-1.7112581511315688,-0.18594169543536634,-3.7850978135788265,-2.907364787111623,0.0
2019-04-22,1.0,-0.0,-1.7061310782241015,-0.15702479338842976,-3.8178935229675184,-2.928694983663271,0.0
2019-04-23,1.0,-0.0,-1.718266551359662,-0.16930911886230424,-3.8206976073796484,-2.900547708273278,0.0
2019-04-24,1.0,-0.0,-1.65514261019879,-0.18371266685873427,-3.824930375492173,-2.939594737347546,0.0
2019-04-25,1.0,-0.0,-1.6539349624783528,-0.20608043101789494,-3.828843563594381,-2.9320761978064263,0.0
2019-04-26,1.0,-0.0,-1.629940235203393,-0.21891266628108735,-3.8582995951417005,-2.9323308270676693,0.0
2019-04-29,1.0,-0.0,-1.617072466557598,-0.22067173515542296,-3.8460205947454527,-2.9400442690790105,0.0
2019-04-30,1.0,-0.0,-1.6277777777777778,-0.23879310344827587,-3.819540229885057,-2.892528735632184,0.0
2019-05-01,1.0,-0.0,-1.6048093504502778,-0.2503353132784058,-3.8412531136232992,-2.8840774094654145,0.0
2019-05-02,1.0,-0.0,-1.510293432696786,-0.27079646017699116,-3.7675826734979037,-2.766744294364229,0.0
2019-05-03,1.0,-0.0,-1.5303128771701793,-0.26097855352334975,-3.7413424937331725,-2.7515551016618702,0.0
2019-05-06,1.0,-0.0,-1.4743294312839894,-0.30500506959166745,-3.714812425108305,-2.723292469352014,0.0
2019-05-07,1.0,-0.0,-1.453546361285556,-0.30504248245289983,-3.7330070188400444,-2.743719985223495,0.0
2019-05-08,1.0,-0.0,-1.4450719621060302,-0.4008016032064128,-3.5712333758425943,-2.6919293131717983,0.0
2019-05-09,1.0,-0.0,-1.4355611829610202,-0.42995387537306684,-3.5487021796147236,-2.629827258750113,0.0
2019-05-10,1.0,-0.0,-1.3987816721108854,-0.44530767193431625,-3.458638651010859,-2.5257349695418028,0.0
2019-05-13,1.0,-0.0,-1.398836799436024,-0.43761015156855837,-3.4429855481142053,-2.532692985548114,0.0
2019-05-14,1.0,-0.0,-1.136704758655978,-0.6570015350503154,-3.290721473648303,-2.443629541190517,0.0
2019-05-15,1.0,-0.0,-1.1009780370624571,-0.7234900480439259,-3.3296156485929993,-2.4252745367192863,0.0
2019-05-16,1.0,-0.0,-1.1065144622779162,-0.7349583726718736,-3.315509398334907,-2.426057849111664,0.0
2019-05-17,1.0,-0.0,-1.0930432539341302,-0.7481296758104737,-3.2927164846504424,-2.4653022615874107,0.0
2019-05-20,1.0,-0.0,-1.0710863986313086,-0.7755346449957229,-3.2575705731394353,-2.4501283147989734,0.0
2019-05-21,1.0,-0.0,-1.0689832249229716,-0.7707120849024307,-3.266603902773023,-2.452413557001027,0.0
2019-05-22,1.0,-0.0,-1.0331114524662912,-0.8066222904932583,-3.257637822153951,-2.4365932753029527,0.0
2019-05-23,1.0,-0.0,-1.0190833191344353,-0.8295280286249787,-3.264355086045323,-2.4062872721076842,0.0
2019-05-24,1.0,-0.0,-0.9066018631024706,-0.8426893479141352,-3.0687727825030375,-2.282381530984204,0.0
2019-05-28,1.0,-0.0,-0.87955613154058,-0.843593066580269,-3.0771909930341814,-2.2994492143204273,0.0
2019-05-29,1.0,-0.0,-0.8979558859174275,-0.8500444372626645,-3.0795830976811827,-2.2519188817968816,0.0
2019-05-30,1.0,-0.0,-0.89606562599554,-0.8248646065625995,-3.025087607518318,-2.2183020070086013,0.0
2019-05-31,1.0,-0.0,-0.8937898089171975,-0.8253184713375797,-3.022770700636943,-2.2199840764331213,0.0
2019-06-03,1.0,-0.0,-0.9090049633656346,-0.86780115024029,-2.9837705822106675,-2.1177814543449145,0.0
2019-06-04,1.0,-0.0,-0.8459684316927143,-0.8636964466215691,-2.9636109167249822,-2.102091594743799,0.0
2019-06-05,1.0,-0.0,-0.8659638554216867,-0.8928463855421687,-2.883132530120482,-1.8881024096385544,0.0
2019-06-06,1.0,-0.0,-0.9191744840525328,-0.8581613508442776,-2.822213883677298,-1.9051407129455906,0.0
2019-06-07,1.0,-0.0,-0.9231677614584102,-0.8440475311831132,-2.752527861834822,-1.8608753413536057,0.0
2019-06-10,1.0,-0.0,-0.9273771819989688,-0.852765706709877,-2.727627605509317,-1.8577005229432129,0.0
2019-06-11,1.0,-0.0,-0.9187730968218774,-0.8623059866962306,-2.7528455284552846,-1.8570583887657057,0.0
2019-06-12,1.0,-0.0,-0.9153005464480873,-0.8629449121252399,-2.750110766504209,-1.8560035445281347,0.0
2019-06-13,1.0,-0.0,-0.8748272601643756,-0.8383882464179213,-2.7140155647683466,-1.8460251654665791,0.0
2019-06-14,1.0,-0.0,-0.850919933095775,-0.8517198749181878,-2.735001090829758,-1.8346302087120938,0.0
2019-06-17,1.0,-0.0,-0.8449100928074247,-0.8537558004640372,-2.7405742459396754,-1.8114124129930396,0.0
2019-06-18,1.0,-0.0,-0.8764489884080927,-0.8615451076391388,-2.6830585355317154,-1.7789617683058534,0.0
2019-06-19,1.0,-0.0,-0.8224339230714132,-0.897428550963398,-2.6567581118831027,-1.7862617291024996,0.0
2019-06-20,1.0,-0.0,-0.8571025333427422,-0.8614776656552113,-2.5896549290805164,-1.7485004586832262,0.0
2019-06-21,1.0,-0.0,-0.8661633977705658,-0.8605898123324397,-2.5775363341329194,-1.75095244814449,0.0
2019-06-24,1.0,-0.0,-0.8522237149119706,-0.8636074383087039,-2.579862829668387,-1.7750123736123877,0.0
2019-06-25,1.0,-0.0,-0.7609573036890179,-0.8839481696523402,-2.6344261134319904,-1.8013170006372585,0.0
2019-06-26,1.0,-0.0,-0.7605044993977184,-0.874867143768157,-2.6197123219726492,-1.8305817331538299,0.0
2019-06-27,1.0,-0.0,-0.7760954507396036,-0.831635500976835,-2.5622383477532793,-1.8074239464136197,0.0
2019-06-28,1.0,-0.0,-0.7265766392872058,-0.838925240150355,-2.5884727829597662,-1.8069051928163717,0.0
2019-07-01,1.0,-0.0,-0.712070643860381,-0.8474481991378111,-2.6064525100820473,-1.7871645111945487,0.0
2019-07-02,1.0,-0.0,-0.7257650405939908,-0.8418569148567068,-2.590521129692596,-1.781000624522934,0.0
2019-07-03,1.0,-0.0,-0.7223066298342541,-0.8441298342541436,-2.57603591160221,-1.7636049723756904,0.0
2019-07-05,1.0,-0.0,-0.7460918669513119,-0.8256318435369464,-2.5540940706562907,-1.7607602782177536,0.0
2019-07-08,1.0,-0.0,-0.7568643602416254,-0.8104063701263042,-2.534665019220209,-1.762355848434926,0.0
2019-07-09,1.0,-0.0,-0.745888157894737,-0.8111979166666667,-2.528782894736842,-1.7672697368421053,0.0
2019-07-10,1.0,-0.0,-0.7154114986637429,-0.8038100459124238,-2.557870211745357,-1.775508805591722,0.0
2019-07-11,1.0,-0.0,-0.6919727891156463,-0.8481632653061225,-2.530952380952381,-1.73156462585034,0.0
2019-07-12,1.0,-0.0,-0.7301576561337032,-0.835577508627106,-2.4729684011096826,-1.7276541037959265,0.0
2019-07-15,1.0,-0.0,-0.7327516233766234,-0.8517992424242423,-2.4828869047619047,-1.6966991341991342,0.0
2019-07-16,1.0,-0.0,-0.7300601067062875,-0.8355507530222192,-2.475923549672452,-1.7120280948200175,0.0
2019-07-17,1.0,-0.0,-0.7392509464575446,-0.8320713899405083,-2.481070849107626,-1.708017847485127,0.0
2019-07-18,1.0,-0.0,-0.7383775771459372,-0.8400485109823475,-2.461662848672686,-1.6976148767012533,0.0
2019-07-19,1.0,-0.0,-0.7437280820070138,-0.8439438899379552,-2.4649312112220123,-1.6913946587537094,0.0
2019-07-22,1.0,-0.0,-0.689708450893457,-0.8152626629047427,-2.4615746338841866,-1.75124277844955,0.0
2019-07-23,1.0,-0.0,-0.693429185702768,-0.8136925557645793,-2.459755442085461,-1.751814028486966,0.0
2019-07-24,1.0,-0.0,-0.6941555391531906,-0.8310407300543515,-2.4497081124605784,-1.7351539958397637,0.0
2019-07-25,1.0,-0.0,-0.6581506068530811,-0.8500637028096291,-2.4814591296184534,-1.715952524642929,0.0
2019-07-26,1.0,-0.0,-0.6444935691318329,-0.8558413719185425,-2.484458735262594,-1.7140273311897105,0.0
2019-07-29,1.0,-0.0,-0.6217991687893819,-0.8574875988738436,-2.4849175492693387,-1.7390400858023862,0.0
2019-07-30,1.0,-0.0,-0.6158434421285436,-0.8634139802962267,-2.477112794048656,-1.7455264392466994,0.0
2019-07-31,1.0,-0.0,-0.5860330689608819,-0.8665815297755074,-2.495295066541202,-1.773356633956177,0.0
2019-08-01,1.0,-0.0,-0.6109025077108757,-0.8539627195923294,-2.487059139063967,-1.7531849269143087,0.0
2019-08-02,1.0,-0.0,-0.5946507574741922,-0.868816195200429,-2.484984582383697,-1.7548599007909909,0.0
2019-08-05,1.0,-0.0,-0.5868006700167505,-0.8542043551088777,-2.5030485762144057,-1.7561139028475712,0.0
2019-08-06,1.0,-0.0,-0.5963871136037564,-0.8399634798487022,-2.377918351376027,-1.707186644058954,0.0
2019-08-07,1.0,-0.0,-0.592318671337745,-0.8103023225639029,-2.3644738549370703,-1.7205138186064617,0.0
2019-08-08,1.0,-0.0,-0.6175566653860929,-0.8374951978486361,-2.2957484953259057,-1.652132155205532,0.0
2019-08-09,1.0,-0.0,-0.5779554540262707,-0.8353956469319118,-2.250904245193223,-1.6813249571673328,0.0
2019-08-12,1.0,-0.0,-0.5688323201621074,-0.8446048632218844,-2.2581686930091185,-1.6607776089159068,0.0
2019-08-13,1.0,-0.0,-0.5742736497132414,-0.8375874456418982,-2.250078779857566,-1.640448730068696,0.0
2019-08-14,1.0,-0.0,-0.5875301204819278,-0.8147590361445783,-2.1160843373493976,-1.505722891566265,0.0
2019-08-15,1.0,-0.0,-0.6488144390704259,-0.8332546891589007,-2.046596673351422,-1.3695882977468443,0.0
2019-08-16,1.0,-0.0,-0.6573981541355592,-0.8336958438657339,-2.031685380048204,-1.3557697960143436,0.0
2019-08-19,1.0,-0.0,-0.6431113963937679,-0.8450137130186147,-2.020365291474587,-1.3267783159246076,0.0
2019-08-20,1.0,-0.0,-0.6475376475376475,-0.8689458689458689,-1.9974417117274261,-1.3004244432815861,0.0
2019-08-21,1.0,-0.0,-0.6619355577176215,-0.768271046757855,-1.99828306530075,-1.2946259943913467,0.0
2019-08-22,1.0,-0.0,-0.6676958261863922,-0.757975986277873,-2.0005145797598627,-1.29136649514008,0.0
2019-08-23,1.0,-0.0,-0.6528817044610727,-0.760438681670189,-1.992060318729651,-1.3066202090592334,0.0
2019-08-26,1.0,-0.0,-0.6158577878103838,-0.7766930022573364,-1.9878103837471783,-1.26303611738149,0.0
2019-08-27,1.0,-0.0,-0.6099853653045142,-0.7575706405493638,-1.9764156253517955,-1.2847574017786783,0.0
2019-08-28,1.0,-0.0,-0.6421584789537312,-0.7268930651719969,-1.9025717111770524,-1.2234860973733377,0.0
2019-08-29,1.0,-0.0,-0.6214561500275787,-0.7541643684500827,-1.9363485934914506,-1.203695532266961,0.0
2019-08-30,1.0,-0.0,-0.6007477046566607,-0.7632635109131893,-1.946671064929353,-1.1871460772994669,0.0
2019-09-03,1.0,-0.0,-0.5981380488073597,-0.7678069740538754,-1.9370902881066492,-1.2056960282047045,0.0
2019-09-04,1.0,-0.0,-0.567125550660793,-0.7658590308370045,-1.9494493392070484,-1.2242290748898677,0.0
2019-09-05,1.0,-0.0,-0.5890056677488582,-0.7415396467286633,-1.9839322071204535,-1.1881362460793485,0.0
2019-09-06,1.0,-0.0,-0.588766022996094,-0.7404962315013479,-1.9893271717005006,-1.1828684601419377,0.0
2019-09-09,1.0,-0.0,-0.575476306790425,-0.7388047549259079,-1.947891222927862,-1.1658253270368562,0.0
2019-09-10,1.0,-0.0,-0.5604461047046722,-0.8020681067619512,-1.9391478533918032,-1.1122299821341561,0.0
2019-09-11,1.0,-0.0,-0.5597450302506483,-0.7423292999135694,-1.931557908383751,-1.1682692307692306,0.0
2019-09-12,1.0,-0.0,-0.5611712148124226,-0.739652295602562,-1.9231390279347649,-1.158458474621885,0.0
2019-09-13,1.0,-0.0,-0.5618842530282638,-0.7302288021534321,-1.922799461641992,-1.1686675639300135,0.0
2019-09-16,1.0,-0.0,-0.5545591236172269,-0.7279561808613468,-1.9221351090108474,-1.1653420685211042,0.0
2019-09-17,1.0,-0.0,-0.6048563940739156,-0.7140182917045516,-1.8992351714178748,-1.1303952505749586,0.0
2019-09-18,1.0,-0.0,-0.5662348739271815,-0.7103257103257103,-1.9042059811290581,-1.1500613039074576,0.0
2019-09-19,1.0,-0.021407532084998945,-0.5332421628445192,-0.6869345676414895,-1.9127393225331366,-1.1055123080159899,0.0
2019-09-20,1.0,-0.025119303581729507,-0.5299701085531491,-0.6775394619539568,-1.9009911374482142,-1.1104934710787142,0.0
2019-09-23,1.0,-0.004675106371802279,-0.5380574670378735,-0.693334033723801,-1.8968850133949675,-1.11992435782949,0.0
2019-09-24,1.0,-0.015206334224739132,-0.5419747260238058,-0.7098211944837711,-1.8711132085365214,-1.1054480625032774,0.0
2019-09-25,1.0,-0.017198118139048615,-0.5358076319916362,-0.710977522216414,-1.8722425509670673,-1.0911657083115527,0.0
2019-09-26,1.0,-0.0,-0.49797225186766275,-0.8195837780149413,-1.9493062966915689,-1.06931696905016,0.0
2019-09-27,1.0,-0.0,-0.44300615137737365,-0.8055629847552822,-1.9894624231077827,-1.1109922439154853,0.0
2019-09-30,1.0,-0.0,-0.4735860120475505,-0.7823444746521669,-1.9829415214030597,-1.091902553441015,0.0
2019-10-01,1.0,-0.0,-0.4404266666666667,-0.8123733333333334,-1.9762133333333332,-1.10432,0.0
2019-10-02,1.0,-0.0,-0.5343410934372695,-0.9016117138944485,-1.8635310228589488,-0.9676077109449068,0.0
2019-10-03,1.0,-0.0,-0.6198922199550044,-0.8849474179877571,-1.8395856223512794,-0.8876157589075498,0.0
2019-10-04,1.0,-0.0,-0.6292641964941745,-0.9022252545397292,-1.8264406423848012,-0.8903642279836255,0.0
2019-10-07,1.0,-0.0,-0.6552594228039741,-0.8881879829679861,-1.8134363665037059,-0.8999632024391525,0.0
2019-10-08,1.0,-0.0,-0.6474801338352154,-0.8410706817231284,-1.8444688414889168,-0.894918444165621,0.0
2019-10-09,1.0,-0.0,-0.660403872176538,-0.8297075049443114,-1.8481315707296764,-0.8663474549807432,0.0
2019-10-10,1.0,-0.0,-0.6883558008703959,-0.8930580617768814,-1.8208788875915507,-0.9049463963485829,0.0
2019-10-11,1.0,-0.0,-0.6974071103982893,-0.948890670943598,-1.785084202085004,-0.9147821438118151,0.0
2019-10-14,1.0,-0.003858147032397865,-0.6307277628032345,-1.0123143597061466,-1.7894403044236564,-0.8487923471275303,0.0
2019-10-15,1.0,-0.0,-0.6253617469087083,-0.9862141541699554,-1.782373059721126,-0.867824256774533,0.0
2019-10-16,1.0,-0.0,-0.6354199599536305,-1.0056907998735378,-1.7753714827695226,-0.8527768995679208,0.0
2019-10-17,1.0,-0.0,-0.6262610257222838,-1.0226060317963346,-1.7770031162520468,-0.8559129562140179,0.0
2019-10-18,1.0,-0.0,-0.6068285441628671,-1.0379599194146962,-1.7748382992259568,-0.8820379599194146,0.0
2019-10-21,1.0,-0.0,-0.5447749324001908,-1.0420444303059222,-1.7664492868882882,-0.9487301839775197,0.0
2019-10-22,1.0,-0.0,-0.5256260611205433,-1.0436120543293719,-1.770638794567063,-0.9656727504244482,0.0
2019-10-23,1.0,-0.0,-0.5265332062281538,-1.055449634572609,-1.759029763796208,-0.9550365427391166,0.0
2019-10-24,1.0,-0.0,-0.508156388725464,-1.1486869551264909,-1.7439161362785476,-0.947745627640798,0.0
2019-10-25,1.0,-0.007837243008213,-0.49900692468731545,-1.2008159321488003,-1.7290246390037038,-0.9312362445649256,0.0
2019-10-28,1.0,-0.0239504987464661,-0.48946498106363684,-1.1813090094415106,-1.7273697124873313,-0.9120926014829039,0.0
2019-10-29,1.0,-0.04874899112187248,-0.4857680925477536,-1.2355125100887814,-1.6926015603981708,-0.9180521926284638,0.0
2019-10-30,1.0,-0.06149038716169695,-0.4881097399502145,-1.2040675811662518,-1.644775170806631,-0.8978338011757852,0.0
2019-10-31,1.0,-0.06319643425660618,-0.4824365913191128,-1.2133078637376633,-1.6327602674307546,-0.91446460787435,0.0
2019-11-01,1.0,-0.07315269635028786,-0.4693392489304389,-1.191728727618444,-1.6369302276448527,-0.9107378651032588,0.0
2019-11-04,1.0,-0.06994558613767235,-0.46854033493581276,-1.1953616144540122,-1.637962914047229,-0.9111416345290295,0.0
2019-11-05,1.0,-0.06134581996106698,-0.4630399326563898,-1.165886252433314,-1.6470773925395907,-0.923817540905982,0.0
2019-11-06,1.0,-0.040653376474271995,-0.43346206032773194,-1.1506105834464042,-1.5973802317085897,-0.9966078697421981,0.0
2019-11-07,1.0,-0.06974286720676295,-0.33210889146077593,-1.0800080511246415,-1.5658431037085494,-0.9841996678911087,0.0
2019-11-08,1.0,-0.06848138982879652,-0.3181657492045856,-1.0831271147921822,-1.5793646785515885,-1.0010605524973486,0.0
