Date,IWF,IWM,JACK,MTUM,SPY,VLUE,VXX
2018-11-12,-0.06722879110938812,-0.8943916779737675,1.0,-0.0,-0.6473799832008788,-0.6215997932415843,0.0
2018-11-13,-0.034274711168164315,-0.8962130937098846,1.0,-0.0,-0.6564505776636714,-0.6222721437740693,0.0
2018-11-14,-0.036781017908240364,-0.8965051602739286,1.0,-0.0,-0.658778895926438,-0.6230267176799666,0.0
2018-11-15,-0.0355799826439109,-0.8969562562273004,1.0,-0.0,-0.6590814129142158,-0.6225050621926526,0.0
2018-11-16,-0.02993954206328788,-0.8868021610496527,1.0,-0.0,-0.6627862104450734,-0.6363197838950346,0.0
2018-11-19,-0.026218194717662617,-0.8909348898706828,1.0,-0.0,-0.6680641104195557,-0.6396852526685801,0.0
2018-11-20,-0.0,-0.8825545271114243,1.0,-0.0,-0.6675847932613778,-0.6526278704800949,0.0
2018-11-21,-0.02302961427902935,-0.9372952737482452,1.0,-0.0,-0.739688481850391,-0.6424560465271743,0.0
2018-11-23,-0.02377295492487479,-0.9322871452420702,1.0,-0.0,-0.740567612687813,-0.6422704507512521,0.0
2018-11-26,-0.02234074670423669,-0.9493475562711751,1.0,-0.0,-0.7412029116768978,-0.6415752574553019,0.0
2018-11-27,-0.0055330634278002696,-0.9728070175438596,1.0,-0.0,-0.7492914979757086,-0.6461875843454791,0.0
2018-11-28,-0.0034850279140585354,-0.9878531551344951,1.0,-0.0,-0.7466418541701912,-0.645542209440027,0.0
2018-11-29,-0.0,-0.9664191584721384,1.0,-0.0,-0.7321894441099739,-0.6460632818248712,0.0
2018-11-30,-0.0,-1.0077122600726265,1.0,-0.0,-0.7839875497146809,-0.6666781947086287,0.0
2018-12-03,-0.0,-1.0073600552868003,1.0,-0.0,-0.7826537664132689,-0.665411195577056,0.0
2018-12-04,-0.0,-1.0151640759930916,1.0,-0.0,-0.7759240069084629,-0.6631433506044906,0.0
2018-12-06,-0.0,-0.9419916317991631,1.0,-0.0,-0.7771380753138074,-0.6281506276150627,0.0
2018-12-07,-0.0,-0.9530683473958864,1.0,-0.0,-0.7874013079868524,-0.6481312053132731,0.0
2018-12-10,-0.0,-0.9541721143853297,1.0,-0.0,-0.7780347983505984,-0.6202018170237018,0.0
2018-12-11,-0.0,-0.9537316435324883,1.0,-0.0,-0.7820022798900288,-0.6170455307449876,0.0
2018-12-12,-0.0,-0.9537285407725322,1.0,-0.0,-0.781920600858369,-0.6173551502145923,0.0
2018-12-13,-0.0,-0.9484632935176485,1.0,-0.0,-0.7911354180646892,-0.6156556166957454,0.0
2018-12-14,-0.0,-0.9344405301123972,1.0,-0.0,-0.8029860761617178,-0.6176815970474754,0.0
2018-12-17,-0.0,-0.9315384615384615,1.0,-0.0,-0.7945819397993312,-0.6183277591973244,0.0
2018-12-18,-0.0,-0.9197923643670463,1.0,-0.0,-0.7969189551239116,-0.6322505023442734,0.0
2018-12-19,-0.0,-0.9197588747488279,1.0,-0.0,-0.7968854655056933,-0.6323509711989284,0.0
2018-12-20,-0.0,-0.9067314411206868,1.0,-0.0,-0.7955279007087478,-0.6251954879712508,0.0
2018-12-21,-0.0,-0.9066312115672261,1.0,-0.0,-0.7949476483297324,-0.6223699518032242,0.0
2018-12-24,-0.0,-0.8771889324934868,1.0,-0.0,-0.7807934571117633,-0.6398773208455628,0.0
2018-12-26,-0.0,-0.8802086729703293,1.0,-0.0,-0.7565047277469841,-0.6238017606781872,0.0
2018-12-27,-0.0,-0.8292401670510503,1.0,-0.0,-0.6657420681917348,-0.6216106713208253,0.0
2018-12-28,-0.0,-0.8306245718911514,1.0,-0.0,-0.6638333644685224,-0.6190609627000435,0.0
2018-12-31,-0.0,-0.829965438864153,1.0,-0.0,-0.6641653952735311,-0.6194538717812995,0.0
2019-01-02,-0.0,-0.8287517880465204,1.0,-0.0,-0.661577212513216,-0.6193482181727721,0.0
2019-01-03,-0.0,-0.8280191435142022,1.0,-0.0,-0.6657654297967556,-0.6139598483435889,0.0
2019-01-04,-0.0,-0.8355554180715811,1.0,-0.0,-0.637547560862437,-0.6203173817551892,0.0
2019-01-07,-0.0,-0.8051790900290416,1.0,-0.0,-0.623366408518877,-0.5966239109390126,0.0
2019-01-08,-0.0,-0.7951054648601346,1.0,-0.0,-0.628504179365702,-0.593982920426084,0.0
2019-01-09,-0.0,-0.7810078103796628,1.0,-0.0,-0.6297457857121317,-0.6048370073278851,0.0
2019-01-10,-0.0,-0.7786717290423673,1.0,-0.0,-0.6311697703851022,-0.6035075031639848,0.0
2019-01-11,-0.0,-0.7699390207088088,1.0,-0.0,-0.6354827024089839,-0.6133248807583167,0.0
2019-01-14,-0.0,-0.7693817764489141,1.0,-0.0,-0.6361330071577421,-0.6146295792938902,0.0
2019-01-15,-0.0,-0.7657287767177877,1.0,-0.0,-0.6366984663687961,-0.6165318198285232,0.0
2019-01-16,-0.0,-0.7677387973490606,1.0,-0.0,-0.6236091688453821,-0.6487201313309418,0.0
2019-01-17,-0.0,-0.7633794256192069,1.0,-0.0,-0.6253760826622093,-0.6503266980702022,0.0
2019-01-18,-0.0,-0.7610135504648478,1.0,-0.0,-0.626481132648721,-0.6507565169836543,0.0
2019-01-22,-0.0,-0.8076268827513685,1.0,-0.0,-0.6445427272446108,-0.6406457798534005,0.0
2019-01-23,-0.0,-0.7706893880712626,1.0,-0.0,-0.6515569326103796,-0.6761270333075136,0.0
2019-01-24,-0.0,-0.7722658909451012,1.0,-0.0,-0.6456644178993625,-0.6767035959645974,0.0
2019-01-25,-0.0,-0.7663103809191537,1.0,-0.0,-0.6724285578356434,-0.7329442735259601,0.0
2019-01-28,-0.0,-0.7528418111386296,1.0,-0.0,-0.6917190575982727,-0.7306471073855337,0.0
2019-01-29,-0.0,-0.7478249784887983,1.0,-0.0,-0.6897287995155996,-0.7492590586060741,0.0
2019-01-30,-0.0,-0.7524879203865477,1.0,-0.0,-0.6960417266647467,-0.7513679562254008,0.0
2019-01-31,-0.0,-0.7615936459134,1.0,-0.0,-0.6619587496797336,-0.7791122213681783,0.0
2019-02-01,-0.0,-0.7596837185479224,1.0,-0.0,-0.6558358409629298,-0.7857417248223318,0.0
2019-02-04,-0.0,-0.7147333497173753,1.0,-0.0,-0.6130191693290735,-0.7442553452936841,0.0
2019-02-05,-0.0,-0.7025744020449151,1.0,-0.0,-0.6052887833972369,-0.7351956667275272,0.0
2019-02-06,-0.0,-0.7050074670080155,1.0,-0.0,-0.6140318795525891,-0.7286885495717899,0.0
2019-02-07,-0.0,-0.7095711565777146,1.0,-0.0,-0.5952733536824927,-0.7173078666626371,0.0
2019-02-08,-0.0,-0.7086640411996364,1.0,-0.0,-0.614298697364435,-0.7064222962738564,0.0
2019-02-11,-0.0,-0.7026485238731625,1.0,-0.0,-0.6205503584011663,-0.7140991374073625,0.0
2019-02-12,-0.0,-0.7260868236947423,1.0,-0.0,-0.6224605138545198,-0.706473589344087,0.0
2019-02-13,-0.0,-0.7469683480182974,1.0,-0.0,-0.6258557701163541,-0.6972032051085254,0.0
2019-02-14,-0.0,-0.7062226872653412,1.0,-0.0,-0.6556595063704068,-0.7155782606019573,0.0
2019-02-15,-0.0,-0.6978649375296536,1.0,-0.0,-0.7065633401866203,-0.7585956033528388,0.0
2019-02-19,-0.0,-0.6786761229314421,1.0,-0.0,-0.7206304176516942,-0.7527817178881009,0.0
2019-02-20,-0.0,-0.6996761922726273,1.0,-0.0,-0.6991731899776793,-0.7449149611745104,0.0
2019-02-21,-0.0,-0.7005159697382165,1.0,-0.0,-0.7145072963818808,-0.7504035959608748,0.0
2019-02-22,-0.0,-0.6956920836894249,1.0,-0.0,-0.7261102142879752,-0.7434558288228406,0.0
2019-02-25,-0.0,-0.7004730550405932,1.0,-0.0,-0.7447100939717445,-0.7511346928338553,0.0
2019-02-26,-0.0,-0.707080100044892,1.0,-0.0,-0.7521644327582889,-0.7473225165138202,0.0
2019-02-27,-0.0,-0.704333322641691,1.0,-0.0,-0.7564230041376656,-0.7467043012477147,0.0
2019-02-28,-0.0,-0.7067647620867572,1.0,-0.0,-0.7512580419134978,-0.7268934327027199,0.0
2019-03-01,-0.0,-0.7020863812734559,1.0,-0.0,-0.7660772215507919,-0.7122956554926532,0.0
2019-03-04,-0.0,-0.6889773813316342,1.0,-0.0,-0.7668047148773495,-0.7299458426250398,0.0
2019-03-05,-0.0,-0.677373989196791,1.0,-0.0,-0.7877393166490876,-0.7311023747882508,0.0
2019-03-06,-0.0,-0.6759339149330522,1.0,-0.0,-0.7905921452081935,-0.729076790336497,0.0
2019-03-07,-0.0,-0.6508270389138541,1.0,-0.0,-0.8121872709309367,-0.7240335277432515,0.0
2019-03-08,-0.0,-0.6402555085976062,1.0,-0.0,-0.8544052650256476,-0.7314578830209374,0.0
2019-03-11,-0.0,-0.6364319064877396,1.0,-0.0,-0.8549319228132042,-0.7737290625918307,0.0
2019-03-12,-0.0,-0.5925655976676385,1.0,-0.0,-0.8856016432547045,-0.8348462761728067,0.0
2019-03-13,-0.0,-0.6114975586917263,1.0,-0.0,-0.8947896461775132,-0.8379707043007157,0.0
2019-03-14,-0.0,-0.6052323049609755,1.0,-0.0,-0.9069105282551166,-0.8376042608783036,0.0
2019-03-15,-0.0,-0.5971259339032106,1.0,-0.0,-0.9109174126674295,-0.8573399744228308,0.0
2019-03-18,-0.0,-0.6144820764691837,1.0,-0.0,-0.923837784371909,-0.872437668406153,0.0
2019-03-19,-0.0,-0.6181200919035699,1.0,-0.0,-0.9241795548849492,-0.886938033675114,0.0
2019-03-20,-0.0,-0.6261791640845555,1.0,-0.0,-0.9239482200647249,-0.8926874612683331,0.0
2019-03-21,-0.0,-0.6263982102908278,1.0,-0.0,-0.9325073137153675,-0.8828428841851662,0.0
2019-03-22,-0.0,-0.6198200701656883,1.0,-0.0,-0.979783945256869,-0.8739449095140506,0.0
2019-03-25,-0.0,-0.5056536127964699,1.0,-0.0,-1.050227523441809,-0.8914437396580253,0.0
2019-03-26,-0.0,-0.5225880153702358,1.0,-0.0,-1.0348945892616055,-0.9042822030671236,0.0
2019-03-27,-0.0,-0.5067109450671095,1.0,-0.0,-1.043863290438633,-0.9087103915871039,0.0
2019-03-28,-0.0,-0.5095121951219512,1.0,-0.0,-1.048362369337979,-0.926445993031359,0.0
2019-03-29,-0.0,-0.507125683821736,1.0,-0.0,-1.0479110770410118,-0.9294052057562981,0.0
2019-04-01,-0.0,-0.5141105149466936,1.0,-0.0,-1.0483938401505122,-0.9215734095185005,0.0
2019-04-02,-0.0,-0.5328533166371003,1.0,-0.0,-1.0747504261017773,-0.8707781140213572,0.0
2019-04-03,-0.0,-0.5337969401947148,1.0,-0.0,-1.075625869262865,-0.8676286509040333,0.0
2019-04-04,-0.0,-0.5314970226694989,1.0,-0.0,-1.0808232057666192,-0.8699028450047012,0.0
2019-04-05,-0.0,-0.5199024050191704,1.0,-0.0,-1.0849424886720112,-0.8806901359358662,0.0
2019-04-08,-0.0,-0.5182372408987981,1.0,-0.0,-1.085734192649364,-0.8797422051907332,0.0
2019-04-09,-0.0,-0.5117684254900583,1.0,-0.0,-1.1285393100540995,-0.8726550973090703,0.0
2019-04-10,-0.0,-0.4996137369197275,1.0,-0.0,-1.1516609312451718,-0.8602078797668377,0.0
2019-04-11,-0.0,-0.4735358376206921,1.0,-0.0,-1.1871167806046938,-0.8631686517724999,0.0
2019-04-12,-0.0,-0.47716396903589026,1.0,-0.0,-1.1817382125263898,-0.8597466572836031,0.0
2019-04-15,-0.0,-0.4791051076403546,1.0,-0.0,-1.1741592795835092,-0.8643942591810891,0.0
2019-04-16,-0.0,-0.4830109039746746,1.0,-0.0,-1.1721069293000352,-0.8622933520928597,0.0
2019-04-17,-0.0,-0.4782930178514841,1.0,-0.0,-1.1883384387873668,-0.8543713249533468,0.0
2019-04-18,-0.0,-0.4749911940824234,1.0,-0.0,-1.1807326523423742,-0.8666431842197958,0.0
2019-04-22,-0.0,-0.4742774362235884,1.0,-0.0,-1.185499258002968,-0.8735425058299767,0.0
2019-04-23,-0.0,-0.48552668737644733,1.0,-0.0,-1.1823284382942674,-0.8622211239762779,0.0
2019-04-24,-0.0,-0.44882164272765307,1.0,-0.0,-1.1755333984102636,-0.8618742155905732,0.0
2019-04-25,-0.0,-0.4405803137581563,1.0,-0.0,-1.18179925031237,-0.8483965014577259,0.0
2019-04-26,-0.0,-0.43921161825726135,1.0,-0.0,-1.1918049792531118,-0.8267980636237897,0.0
2019-04-29,-0.0,-0.4255400034560221,1.0,-0.0,-1.1893554518748921,-0.84116122343183,0.0
2019-04-30,-0.0,-0.4175755902250449,1.0,-0.0,-1.1855584702471353,-0.8484743890653045,0.0
2019-05-01,-0.0,-0.4119838559453586,1.0,-0.0,-1.2030425333747283,-0.834523439925489,0.0
2019-05-02,-0.0,-0.4077917600413722,1.0,-0.0,-1.1959662127219446,-0.8438889846578177,0.0
2019-05-03,-0.0,-0.45333759182369854,1.0,-0.0,-1.0068348770360909,-0.7336953050143724,0.0
2019-05-06,-0.0,-0.4596665305994285,1.0,-0.0,-0.9896379564794173,-0.6907087009765441,0.0
2019-05-07,-0.0,-0.4669232694955564,1.0,-0.0,-0.9815371135311052,-0.6808424083114283,0.0
2019-05-08,-0.0,-0.469345265840092,1.0,-0.0,-0.9560299555638421,-0.6820484136602343,0.0
2019-05-09,-0.0,-0.4682946531208252,1.0,-0.0,-0.9600149128530152,-0.6785348121912574,0.0
2019-05-10,-0.0,-0.4679899357003075,1.0,-0.0,-0.964557512502718,-0.6737178889820769,0.0
2019-05-13,-0.0,-0.46692776327241076,1.0,-0.0,-0.966958846201666,-0.6744063160512247,0.0
2019-05-14,-0.0,-0.4349770290964778,1.0,-0.0,-0.9701684532924961,-0.6576722817764166,0.0
2019-05-15,-0.0,-0.43404738521973973,1.0,-0.0,-0.9903326786152712,-0.6446108519518782,0.0
2019-05-16,-0.0,-0.43444257015795124,1.0,-0.0,-0.9880079742370801,-0.6445637172212851,0.0
2019-05-17,-0.0,-0.4248524711089255,1.0,-0.0,-0.9888738627981314,-0.6598229653307106,0.0
2019-05-20,-0.0,-0.38066083882980406,1.0,-0.0,-1.065989206930287,-0.7092182914128823,0.0
2019-05-21,-0.0,-0.36935807422266803,1.0,-0.0,-1.063252256770311,-0.7017615346038115,0.0
2019-05-22,-0.0,-0.3590472915950364,1.0,-0.0,-1.0687337855155816,-0.697902666208233,0.0
2019-05-23,-0.0,-0.36164169787765293,1.0,-0.0,-1.0781210986267167,-0.6813358302122346,0.0
2019-05-24,-0.0,-0.3446118763674463,1.0,-0.0,-1.06086099041632,-0.6761270839111275,0.0
2019-05-28,-0.0,-0.333991485160733,1.0,-0.0,-1.068427222804961,-0.6826679829703215,0.0
2019-05-29,-0.0,-0.3424484773915718,1.0,-0.0,-1.0711473392802213,-0.6623808059058751,0.0
2019-05-30,-0.0,-0.3420291638466744,1.0,-0.0,-1.071556020426998,-0.6627699501630467,0.0
2019-05-31,-0.0,-0.32986939595629783,1.0,-0.0,-1.1434446816526433,-0.6662062036920758,0.0
2019-06-03,-0.0,-0.34082677657050076,1.0,-0.0,-1.1676033470713125,-0.613806669164481,0.0
2019-06-04,-0.0,-0.32745410763986615,1.0,-0.0,-1.2075241579885543,-0.5922694436626326,0.0
2019-06-05,-0.0,-0.33139947538960035,1.0,-0.0,-1.2005246103996297,-0.5540194414442215,0.0
2019-06-06,-0.0,-0.3314747700027878,1.0,-0.0,-1.2233373602205495,-0.542824396741319,0.0
2019-06-07,-0.0,-0.3411392993216244,1.0,-0.0,-1.213610878790695,-0.542855372796828,0.0
2019-06-10,-0.0,-0.3397866089376836,1.0,-0.0,-1.203494665223442,-0.549311891139632,0.0
2019-06-11,-0.0,-0.3469999382067602,1.0,-0.0,-1.2128159179385776,-0.5298152382129395,0.0
2019-06-12,-0.0,-0.3482896078613146,1.0,-0.0,-1.214023052439665,-0.527795803590742,0.0
2019-06-13,-0.0,-0.3704690501270215,1.0,-0.0,-1.2156887043806928,-0.5118966478716153,0.0
2019-06-14,-0.0,-0.3638053344072365,1.0,-0.0,-1.2335119729872062,-0.5004491806325703,0.0
2019-06-17,-0.0,-0.36138216403162055,1.0,-0.0,-1.2389451581027668,-0.48761734189723316,0.0
2019-06-18,-0.0,-0.37405382024901906,1.0,-0.0,-1.2346834739086106,-0.480829239657676,0.0
2019-06-19,-0.0,-0.3658446362515413,1.0,-0.0,-1.2470098643649814,-0.46979038224414305,0.0
2019-06-20,-0.0,-0.3654790964990885,1.0,-0.0,-1.2502549207428237,-0.47421438061984367,0.0
2019-06-21,-0.0,-0.37207218342500464,1.0,-0.0,-1.2382732834806254,-0.4796984117174463,0.0
2019-06-24,-0.0,-0.35807170722645365,1.0,-0.0,-1.2334200260078023,-0.5046752120874358,0.0
2019-06-25,-0.0,-0.36650908186115955,1.0,-0.0,-1.2335157999502364,-0.5102015426723066,0.0
2019-06-26,-0.0,-0.35630965005302223,1.0,-0.0,-1.2306156821159004,-0.5320628781735387,0.0
2019-06-27,-0.0,-0.35448495641578404,1.0,-0.0,-1.247758302871247,-0.5220732964663979,0.0
2019-06-28,-0.0,-0.3619330622458555,1.0,-0.0,-1.2428839537065999,-0.5231467000312794,0.0
2019-07-01,-0.0,-0.3530917376783095,1.0,-0.0,-1.2539875768642508,-0.5143115772388176,0.0
2019-07-02,-0.0,-0.3674578388507183,1.0,-0.0,-1.2399125546533416,-0.5156777014366021,0.0
2019-07-03,-0.0,-0.3548397214729314,1.0,-0.0,-1.2662944608242896,-0.5154319051502415,0.0
2019-07-05,-0.0,-0.35013004919933566,1.0,-0.0,-1.2646109492024693,-0.5189746482404187,0.0
2019-07-08,-0.0,-0.3486140724946695,1.0,-0.0,-1.2667440110372508,-0.5202245077135332,0.0
2019-07-09,-0.0,-0.342631479972419,1.0,-0.0,-1.268256754215508,-0.5233184980881339,0.0
2019-07-10,-0.0,-0.3270521101147551,1.0,-0.0,-1.2806797516774315,-0.5276541042202295,0.0
2019-07-11,-0.0,-0.3232528987778126,1.0,-0.0,-1.2932936383578815,-0.5172673143215294,0.0
2019-07-12,-0.0,-0.33375184406290215,1.0,-0.0,-1.3037760130575349,-0.5012712263410654,0.0
2019-07-15,-0.0,-0.34625160824677564,1.0,-0.0038911726864781747,-1.3019424483007498,-0.4859886402861895,0.0
2019-07-16,-0.0,-0.34768419731391986,1.0,-0.003953809464039161,-1.299642274381825,-0.48666373791891554,0.0
2019-07-17,-0.0,-0.33460947061223206,1.0,-0.009696551291304483,-1.3021307308500956,-0.49160573634167004,0.0
2019-07-18,-0.0,-0.3356368776503848,1.0,-0.012282079472278938,-1.3116067221611432,-0.481671116695461,0.0
2019-07-19,-0.0,-0.3373660559972347,1.0,-0.011501115545360274,-1.3153379631084436,-0.4781447380825189,0.0
2019-07-22,-0.0,-0.32370414610379405,1.0,-0.004557885141294439,-1.3206236444220916,-0.4945148209851318,0.0
2019-07-23,-0.0,-0.32774409498547424,1.0,-0.0,-1.3251863079449284,-0.5048313755210307,0.0
2019-07-24,-0.0,-0.32971083571655546,1.0,-0.022116301239275504,-1.3329520177947254,-0.49285033365109626,0.0
2019-07-25,-0.0,-0.33138370577577164,1.0,-0.0205028767602276,-1.3333545249372198,-0.4934994755078038,0.0
2019-07-26,-0.0,-0.28775055679287304,1.0,-0.014907201187824796,-1.2262806236080177,-0.44065330363771343,0.0
2019-07-29,-0.0,-0.2948725530782424,1.0,-0.01945709385534331,-1.2095925246909929,-0.43308297356437403,0.0
2019-07-30,-0.0,-0.30297105956930004,1.0,-0.020794454812050122,-1.2082111436950147,-0.4301667703427234,0.0
2019-07-31,-0.0,-0.2703534402915957,1.0,-0.024737832750739444,-1.2350691643512293,-0.457500522840668,0.0
2019-08-01,-0.0,-0.2833074904580153,1.0,-0.0257037213740458,-1.2252504770992367,-0.44757872137404586,0.0
2019-08-02,-0.0,-0.267059034416826,1.0,-0.052730640535372846,-1.2335683556405352,-0.43421367112810705,0.0
2019-08-05,-0.0,-0.2630431536508885,1.0,-0.045035090338957744,-1.2448260415111243,-0.4335075406898612,0.0
2019-08-06,-0.0,-0.2637867916239567,1.0,-0.052218480011714745,-1.1699223898081712,-0.4427295358031923,0.0
2019-08-07,-0.0,-0.28672390631388356,1.0,-0.03317563226447053,-1.1513638222066467,-0.44912680334092636,0.0
2019-08-08,-0.0,-0.2863115743603333,1.0,-0.04013190825309896,-1.1659158496010364,-0.45202131731590256,0.0
2019-08-09,-0.0,-0.34874254978921354,1.0,-0.11222561418810874,-1.5103576101177496,-0.6629233900276202,0.0
2019-08-12,-0.0,-0.3399832842763182,1.0,-0.132599295032523,-1.5242923071332535,-0.636978087866565,0.0
2019-08-13,-0.0,-0.31744881319079543,1.0,-0.1280666787461497,-1.5340460228302228,-0.6443196231201306,0.0
2019-08-14,-0.0,-0.32399899088189715,1.0,-0.12455400583846903,-1.5222186182289978,-0.6331855696111292,0.0
2019-08-15,-0.0,-0.3592943505621155,1.0,-0.1440642013717033,-1.4867425581559783,-0.5452167149826769,0.0
2019-08-16,-0.0,-0.35318593744490284,1.0,-0.14676116929369865,-1.4764624986776684,-0.5498078211502521,0.0
2019-08-19,-0.0,-0.323764291996482,1.0,-0.15662269129287598,-1.4980826737027264,-0.5395602462620932,0.0
2019-08-20,-0.0,-0.32319776575318554,1.0,-0.178285913772037,-1.473730144876942,-0.5157968231803107,0.0
2019-08-21,-0.0,-0.3307017850281203,1.0,-0.19198658609005484,-1.471582771509414,-0.49896950431410897,0.0
2019-08-22,-0.0,-0.3346170004201092,1.0,-0.18642347010222657,-1.485086122391822,-0.4947486346450077,0.0
2019-08-23,-0.0,-0.3329481792717086,1.0,-0.18711484593837535,-1.4848389355742295,-0.4965336134453781,0.0
2019-08-26,-0.0,-0.31406888499708113,1.0,-0.19271316232272243,-1.46962672985131,-0.4575392328560145,0.0
2019-08-27,-0.0,-0.3100812395022795,1.0,-0.18527405477667708,-1.4654989202344635,-0.4669728858876358,0.0
2019-08-28,-0.0,-0.3036550757342633,1.0,-0.1877799432420419,-1.4618935275412863,-0.46579136321674014,0.0
2019-08-29,-0.0,-0.2910587994123475,1.0,-0.19170453380709965,-1.4653729201544297,-0.46841368000273326,0.0
2019-08-30,-0.0,-0.2745707165534428,1.0,-0.20008193083671866,-1.4813095278735533,-0.4577885501655685,0.0
2019-09-03,-0.0,-0.2775291263794458,1.0,-0.20694249888961017,-1.472684410126755,-0.45942806382179097,0.0
2019-09-04,-0.0,-0.27011239025723366,1.0,-0.21460048508864826,-1.4710825675537185,-0.4603217982441158,0.0
2019-09-05,-0.0,-0.2766595143217193,1.0,-0.2128674091481898,-1.4708286502503323,-0.4455229726507953,0.0
2019-09-06,-0.0,-0.27268406938456835,1.0,-0.21925387827149595,-1.4767982619912419,-0.42577820021046203,0.0
2019-09-09,-0.0,-0.2646348515255621,1.0,-0.21840878941460598,-1.481581006156672,-0.4368856083540257,0.0
2019-09-10,-0.0,-0.264923850965461,1.0,-0.2096138156105521,-1.4844642371498507,-0.4405765569757955,0.0
2019-09-11,-0.0,-0.26823625476320084,1.0,-0.19889765922700053,-1.4831927054980947,-0.4519597169297768,0.0
2019-09-12,-0.0,-0.23711199700160143,1.0,-0.20988790078026512,-1.4990289277317799,-0.46127636376026443,0.0
2019-09-13,-0.0,-0.2318895080510068,1.0,-0.1914122594099347,-1.5069912139755905,-0.4883935591945574,0.0
2019-09-16,-0.0,-0.23598274799753544,1.0,-0.18432943109468064,-1.5117409461217224,-0.4909632368042719,0.0
