Date,IWF,IWM,KREF,MTUM,SPY,VLUE,VXX
2018-11-16,-0.0513528675613861,-0.3741207439692746,1.0,-0.0,-0.40665861131489234,-0.325551288137056,0.0
2018-11-19,-0.04804466855671219,-0.37728049862574936,1.0,-0.0,-0.4108035579024823,-0.3280455342264159,0.0
2018-11-20,-0.03639301874595992,-0.3740788623141564,1.0,-0.0,-0.41178625296272353,-0.3324283559577677,0.0
2018-11-21,-0.037624398073836274,-0.3705082932049224,1.0,-0.0,-0.410187265917603,-0.32186195826645264,0.0
2018-11-23,-0.03779723048605612,-0.370459944780943,1.0,-0.0,-0.41014061597072105,-0.3218757357190249,0.0
2018-11-26,-0.037946763175364585,-0.3697239651369467,1.0,-0.0,-0.4110328286613701,-0.3227402188577425,0.0
2018-11-27,-0.033497515938506146,-0.3706475617817011,1.0,-0.0,-0.40832427130642446,-0.3197509541781275,0.0
2018-11-28,-0.03365036038725636,-0.3710496012283021,1.0,-0.0,-0.40806926259222925,-0.3196997483686612,0.0
2018-11-29,-0.025652431791221824,-0.36629384850025415,1.0,-0.0,-0.40588459583121506,-0.32043297746144717,0.0
2018-11-30,-0.02519761798800517,-0.3665204399516816,1.0,-0.0,-0.40591688388751135,-0.3216140038569945,0.0
2018-12-03,-0.02599138571216397,-0.3668922789671341,1.0,-0.0,-0.40656892491141716,-0.3223144002885574,0.0
2018-12-04,-0.02532665874766672,-0.36691837773629726,1.0,-0.0,-0.4067325640590531,-0.32218309859154926,0.0
2018-12-06,-0.02220379392557272,-0.3352337514253136,1.0,-0.0,-0.407981755986317,-0.3077640717321447,0.0
2018-12-07,-0.028942447537918137,-0.33584043216289217,1.0,-0.0,-0.40947434032827756,-0.3034697693746104,0.0
2018-12-10,-0.016642636457260558,-0.3370957775489187,1.0,-0.0,-0.4104840370751802,-0.2955097837281153,0.0
2018-12-11,-0.02117840955912649,-0.33570251339101775,1.0,-0.0,-0.4118252987227029,-0.29145035022661725,0.0
2018-12-12,-0.021735995220141337,-0.33559964563116795,1.0,-0.0,-0.41193316439005295,-0.2910151018810392,0.0
2018-12-13,-0.021135029354207437,-0.3324956226181893,1.0,-0.0,-0.41664435060253374,-0.289689978370584,0.0
2018-12-14,-0.020836768342951357,-0.3345012366034625,1.0,-0.0,-0.41568425391591096,-0.28996290189612534,0.0
2018-12-17,-0.01308196249974329,-0.333928901484813,1.0,-0.0,-0.4097098145523998,-0.29696260242745365,0.0
2018-12-18,-0.014202016437902407,-0.3412210421712937,1.0,-0.0,-0.4159990062729023,-0.2988220193362731,0.0
2018-12-19,-0.02177387550075762,-0.3408057786910767,1.0,-0.0,-0.41416028395292365,-0.2989393278950537,0.0
2018-12-20,-0.021597467883075778,-0.33583648813587375,1.0,-0.0,-0.41475826972010177,-0.29653075156705766,0.0
2018-12-21,-0.019209784018612695,-0.33626387201713026,1.0,-0.0,-0.41726203957256686,-0.286211369391999,0.0
2018-12-24,-0.00855505525992632,-0.32490790012279985,1.0,-0.0,-0.4157797789602947,-0.29742120343839545,0.0
2018-12-26,-0.008744102814380999,-0.32654140231006995,1.0,-0.0,-0.40680413209695787,-0.29142264519277694,0.0
2018-12-27,-0.0023809047438026454,-0.3171405133950902,1.0,-0.0,-0.38918789139873156,-0.2920509793721614,0.0
2018-12-28,-0.0018401472117769422,-0.3174853988319066,1.0,-0.0,-0.38913113049043924,-0.2916833346667733,0.0
2018-12-31,-0.0014603212706795494,-0.31841005021104646,1.0,-0.0,-0.38904559002980654,-0.2915441397107364,0.0
2019-01-02,-0.0,-0.31818272670944014,1.0,-0.0,-0.3882392916391837,-0.2922388119365993,0.0
2019-01-03,-0.002357595252842101,-0.31731633733591735,1.0,-0.0,-0.3895826257217638,-0.28870552036922337,0.0
2019-01-04,-0.0,-0.32137387880113766,1.0,-0.0,-0.37483343608917885,-0.2925956126568684,0.0
2019-01-07,-0.0,-0.3103549946927704,1.0,-0.0,-0.3708770688367339,-0.2843888823367536,0.0
2019-01-08,-0.0,-0.3091734286893137,1.0,-0.0,-0.37149537300823227,-0.28410318879305263,0.0
2019-01-09,-0.0,-0.3051635821247031,1.0,-0.0,-0.37112633210998364,-0.2863030636076384,0.0
2019-01-10,-0.0,-0.3044732195409064,1.0,-0.0,-0.3715715126545026,-0.28591328232293506,0.0
2019-01-11,-0.0,-0.29773945833415166,1.0,-0.0,-0.37378478700630435,-0.29245635053125674,0.0
2019-01-14,-0.0,-0.2989065352676731,1.0,-0.0,-0.37419266181118593,-0.2900135456133807,0.0
2019-01-15,-0.0,-0.2952575617617578,1.0,-0.0,-0.3726538393506417,-0.29745877636052753,0.0
2019-01-16,-0.0,-0.2935412289142431,1.0,-0.0,-0.3731123460911573,-0.29709561494805886,0.0
2019-01-17,-0.0,-0.29275140377743747,1.0,-0.0,-0.3734047983665135,-0.29716888522401536,0.0
2019-01-18,-0.0,-0.29285221334910777,1.0,-0.0,-0.37452430247461305,-0.3044266982155181,0.0
2019-01-22,-0.0,-0.27333320453623383,1.0,-0.0,-0.4051312764436545,-0.2534920113599042,0.0
2019-01-23,-0.0,-0.25983749274521184,1.0,-0.0,-0.4097891274908106,-0.2649835558135036,0.0
2019-01-24,-0.0,-0.25886723814315293,1.0,-0.0,-0.41169527274134565,-0.26445945161477585,0.0
2019-01-25,-0.0,-0.2324154270400435,1.0,-0.0,-0.46071386957703814,-0.2488251058375733,0.0
2019-01-28,-0.0,-0.22548810101991257,1.0,-0.0,-0.4700728508984944,-0.24712967459932003,0.0
2019-01-29,-0.0,-0.22134848956711306,1.0,-0.0,-0.4680590158829025,-0.25702662721893493,0.0
2019-01-30,-0.0,-0.2208079370878117,1.0,-0.0,-0.4621892364783018,-0.23976619431252283,0.0
2019-01-31,-0.0,-0.2275560857351753,1.0,-0.0,-0.44025859083387847,-0.25622426597914344,0.0
2019-02-01,-0.0,-0.22888099192707329,1.0,-0.0,-0.44860751670593685,-0.2538336745335857,0.0
2019-02-04,-0.0,-0.22575105639917417,1.0,-0.0,-0.45256333571304536,-0.2512011113898161,0.0
2019-02-05,-0.0,-0.22705873273134217,1.0,-0.0,-0.4531913251524273,-0.24920892181832216,0.0
2019-02-06,-0.0,-0.23065792012348063,1.0,-0.0,-0.4473663901215512,-0.25136021609106696,0.0
2019-02-07,-0.0,-0.23787984226397588,1.0,-0.0,-0.45843965050645635,-0.23673934895229257,0.0
2019-02-08,-0.0,-0.23817266744096013,1.0,-0.0,-0.46626016260162606,-0.2313008130081301,0.0
2019-02-11,-0.0,-0.2391005403730317,1.0,-0.0,-0.47020201042009646,-0.22749898316902634,0.0
2019-02-12,-0.0,-0.24176122587527885,1.0,-0.0,-0.4697701483852197,-0.22814469983512756,0.0
2019-02-13,-0.0,-0.2449438202247191,1.0,-0.0,-0.46766757070902754,-0.2246222394420767,0.0
2019-02-14,-0.0,-0.24929282752741502,1.0,-0.0,-0.46927190297206184,-0.21891347308869682,0.0
2019-02-15,-0.0,-0.2521562166876635,1.0,-0.0,-0.4681655199147204,-0.21785056691539878,0.0
2019-02-19,-0.0,-0.24489559164733177,1.0,-0.0,-0.47310518174787314,-0.2154872389791183,0.0
2019-02-20,-0.0,-0.2413919697028249,1.0,-0.0,-0.47679406422691967,-0.21401244348262935,0.0
2019-02-21,-0.0,-0.24049018091850935,1.0,-0.0,-0.4786608937683624,-0.21373898252667387,0.0
2019-02-22,-0.0,-0.23591685341163746,1.0,-0.0,-0.4857043505138706,-0.21022332122710766,0.0
2019-02-25,-0.0,-0.23244234295088295,1.0,-0.0,-0.4852648846859018,-0.21223583904274823,0.0
2019-02-26,-0.0,-0.23056894889103186,1.0,-0.0,-0.48746383799421406,-0.2106075216972035,0.0
2019-02-27,-0.0,-0.2293519572473135,1.0,-0.0,-0.4907491366503965,-0.20917176316246408,0.0
2019-02-28,-0.0,-0.2300194931773879,1.0,-0.0,-0.4906490649064907,-0.2093490050759462,0.0
2019-03-01,-0.0,-0.23181300546237138,1.0,-0.0,-0.4944700727672798,-0.20386419347989732,0.0
2019-03-04,-0.0,-0.22174339637161164,1.0,-0.0,-0.4997210411897112,-0.20240866503780375,0.0
2019-03-05,-0.0,-0.21582151664611593,1.0,-0.0,-0.5094212392108508,-0.20139102959309496,0.0
2019-03-06,-0.0,-0.21536594293640549,1.0,-0.0,-0.5101431406168724,-0.20101335080047006,0.0
2019-03-07,-0.0,-0.22402497892881773,1.0,-0.0,-0.5032372998237683,-0.1882997471458126,0.0
2019-03-08,-0.0,-0.21842845581717985,1.0,-0.0,-0.5251262091024702,-0.18330186134340437,0.0
2019-03-11,-0.0,-0.2181034149359941,1.0,-0.0,-0.5256023513942065,-0.19000657462195922,0.0
2019-03-12,-0.0,-0.21024590163934428,1.0,-0.0,-0.5346213895394224,-0.2067330210772834,0.0
2019-03-13,-0.0,-0.22029416949019762,1.0,-0.0,-0.5354198084568832,-0.20280459860161776,0.0
2019-03-14,-0.0,-0.21515122046095497,1.0,-0.0,-0.5371778663814062,-0.19262861032772538,0.0
2019-03-15,-0.0,-0.20617050700220096,1.0,-0.0,-0.5371145867824935,-0.2044759548898541,0.0
2019-03-18,-0.0,-0.21262217695336216,1.0,-0.0,-0.5386363191193465,-0.20749025522496228,0.0
2019-03-19,-0.0,-0.21040406012102283,1.0,-0.0,-0.5396642592231115,-0.20191294163576032,0.0
2019-03-20,-0.0,-0.22098144683504833,1.0,-0.0,-0.5265240099781727,-0.20135640785781103,0.0
2019-03-21,-0.0,-0.2213020518716265,1.0,-0.0,-0.533973771897348,-0.19330072682632163,0.0
2019-03-22,-0.0,-0.21882666980706197,1.0,-0.0,-0.5473512728414689,-0.19654949066713773,0.0
2019-03-25,-0.0,-0.17277864380358535,1.0,-0.0,-0.5747272018706158,-0.2010522213561964,0.0
2019-03-26,-0.0,-0.16754563099182462,1.0,-0.0,-0.5742741192385359,-0.21869547317034915,0.0
2019-03-27,-0.0,-0.16605549563682714,1.0,-0.0,-0.5757819394058241,-0.21915874105304442,0.0
2019-03-28,-0.0,-0.16277929262216295,1.0,-0.0,-0.5701787080448045,-0.22873060399788142,0.0
2019-03-29,-0.0,-0.15984795046633749,1.0,-0.0,-0.5705188494396112,-0.22901481307312482,0.0
2019-04-01,-0.0,-0.16297660566636626,1.0,-0.0,-0.5704573063207807,-0.2258905129511345,0.0
2019-04-02,-0.0,-0.16747852964767104,1.0,-0.0,-0.5755228201968035,-0.21329498992507384,0.0
2019-04-03,-0.0,-0.1685518590998043,1.0,-0.0,-0.5708023483365949,-0.21759295499021525,0.0
2019-04-04,-0.0,-0.168188587552908,1.0,-0.0,-0.5631760464022574,-0.2281901551967393,0.0
2019-04-05,-0.0,-0.1669771911588774,1.0,-0.0,-0.563827492204201,-0.23040263586263707,0.0
2019-04-08,-0.0,-0.16361569519031005,1.0,-0.0,-0.5676962878758183,-0.22862686684175454,0.0
2019-04-09,-0.0,-0.15421800389082121,1.0,-0.0,-0.588653736563894,-0.22218947120202798,0.0
2019-04-10,-0.0,-0.1502132426642558,1.0,-0.0,-0.5857785813958059,-0.2293783534128653,0.0
2019-04-11,-0.0,-0.14545561804381169,1.0,-0.0,-0.5999134777991899,-0.22104455893341723,0.0
2019-04-12,-0.0,-0.14509117375140154,1.0,-0.0,-0.5989535181068907,-0.2230068650785845,0.0
2019-04-15,-0.0,-0.14605371819576074,1.0,-0.0,-0.5952849109284675,-0.2249203665106768,0.0
2019-04-16,-0.0,-0.14320521889491472,1.0,-0.0,-0.5952802012104063,-0.2264599544132673,0.0
2019-04-17,-0.0,-0.14014466546112117,1.0,-0.0,-0.5997326833870588,-0.22566632596902272,0.0
2019-04-18,-0.0,-0.14529931343812091,1.0,-0.0,-0.5957153817402081,-0.22621131941848802,0.0
2019-04-22,-0.0,-0.14651740312980407,1.0,-0.0,-0.5963774685639954,-0.22801450589301903,0.0
2019-04-23,-0.0,-0.15254939074884658,1.0,-0.0,-0.5933987933278126,-0.2257383966244726,0.0
2019-04-24,-0.0,-0.14738376100356448,1.0,-0.0,-0.5911695779751472,-0.2307843793694244,0.0
2019-04-25,-0.0,-0.15295067759218403,1.0,-0.0,-0.5924007248660573,-0.22439331862590606,0.0
2019-04-26,-0.0,-0.15029973181889886,1.0,-0.0,-0.5949085029184414,-0.22669190724088972,0.0
2019-04-29,-0.0,-0.15247926557790428,1.0,-0.0,-0.5942554323200882,-0.22328165323772187,0.0
2019-04-30,-0.0,-0.1546093427035965,1.0,-0.0,-0.5977873580188585,-0.2161459871257308,0.0
2019-05-01,-0.0,-0.1453991348800629,1.0,-0.0,-0.6109909555642942,-0.20979158474243018,0.0
2019-05-02,-0.0,-0.1604232476114804,1.0,-0.0,-0.5586907230480029,-0.21883296835332652,0.0
2019-05-03,-0.0,-0.16496423933479348,1.0,-0.0,-0.556005659682515,-0.21727753765045646,0.0
2019-05-06,-0.0,-0.16069005621244425,1.0,-0.0,-0.5556890870323705,-0.22200038767202945,0.0
2019-05-07,-0.0,-0.15926837302125516,1.0,-0.0,-0.557148669857201,-0.22115440506868694,0.0
2019-05-08,-0.0,-0.16394107311798892,1.0,-0.0,-0.5403432896337342,-0.22649778927654315,0.0
2019-05-09,-0.0,-0.1648162808209921,1.0,-0.0,-0.5414647332548127,-0.22455639010638914,0.0
2019-05-10,-0.0,-0.1639984532095901,1.0,-0.0,-0.5419566898685229,-0.2275328692962104,0.0
2019-05-13,-0.0,-0.16337744756597788,1.0,-0.0,-0.5445205479452055,-0.2269367695998762,0.0
2019-05-14,-0.0,-0.14155435241715625,1.0,-0.0,-0.5508965940943823,-0.2274507545213685,0.0
2019-05-15,-0.0,-0.14567004764100197,1.0,-0.0,-0.5588788996465345,-0.21645919778699863,0.0
2019-05-16,-0.0,-0.14690394741899526,1.0,-0.0,-0.5585963024176499,-0.21630088019371949,0.0
2019-05-17,-0.0,-0.14146388381263825,1.0,-0.0,-0.5520630951235933,-0.23010483793401942,0.0
2019-05-20,-0.0,-0.13813525102390062,1.0,-0.0,-0.5538677485723075,-0.2308150825850366,0.0
2019-05-21,-0.0,-0.1423524442225721,1.0,-0.0,-0.5480204293229908,-0.22967627971276067,0.0
2019-05-22,-0.0,-0.13815663251602012,1.0,-0.0,-0.5529143164114961,-0.22750470051034113,0.0
2019-05-23,-0.0,-0.1376737942276345,1.0,-0.0,-0.5564100105475118,-0.2236456036053313,0.0
2019-05-24,-0.0,-0.1253754759217097,1.0,-0.0,-0.5611571354774524,-0.22654830007461688,0.0
2019-05-28,-0.0,-0.1262509328179713,1.0,-0.0,-0.5605327108168615,-0.22668911808040412,0.0
2019-05-29,-0.0,-0.13054940016810576,1.0,-0.0,-0.5603270421028502,-0.21941621456407123,0.0
2019-05-30,-0.0,-0.1298435918492065,1.0,-0.0,-0.559918262895556,-0.21996447873498462,0.0
2019-05-31,-0.0,-0.13096285528480167,1.0,-0.0,-0.5507440419264756,-0.23099728396006275,0.0
2019-06-03,-0.0,-0.1363057082532859,1.0,-0.0,-0.5487988130789568,-0.21701253495140088,0.0
2019-06-04,-0.0,-0.13328119336932265,1.0,-0.0,-0.5324380520000763,-0.24184041355893407,0.0
2019-06-05,-0.0,-0.12498108925869893,1.0,-0.0,-0.53910741301059,-0.22698562783661116,0.0
2019-06-06,-0.0,-0.12518189549277142,1.0,-0.0,-0.527185108192384,-0.23745629783615232,0.0
2019-06-07,-0.0,-0.12448203439859226,1.0,-0.0,-0.5279559516376228,-0.23965487881024009,0.0
2019-06-10,-0.0,-0.12670333201035702,1.0,-0.0,-0.518984710173688,-0.24429702708321524,0.0
2019-06-11,-0.0,-0.12803469302730752,1.0,-0.0,-0.5242964814604402,-0.24139302352005454,0.0
2019-06-12,-0.0,-0.13620409857719742,1.0,-0.0040948031852662565,-0.5132656527154018,-0.23342265162093825,0.0
2019-06-13,-0.0,-0.1353193733052124,1.0,-0.0054798131967460076,-0.5112232600180778,-0.23105604097619767,0.0
2019-06-14,-0.0,-0.13511887980452963,1.0,-0.0015600037590452025,-0.5092378535851894,-0.23360586411051593,0.0
2019-06-17,-0.0,-0.13358391279834617,1.0,-0.0018793459875963165,-0.5114264236045856,-0.2324375117459124,0.0
2019-06-18,-0.0,-0.12764039880583564,1.0,-0.0018588407593082858,-0.513002497230515,-0.23511519179856924,0.0
2019-06-19,-0.0,-0.12000674827075561,1.0,-0.010009934954167994,-0.510469192269481,-0.23405252404071455,0.0
2019-06-20,-0.0,-0.11820189392521613,1.0,-0.012127110079724519,-0.5080098813489539,-0.2331287195418647,0.0
2019-06-21,-0.0,-0.12119456540021306,1.0,-0.011194378515763704,-0.5004952437907642,-0.23594161729802465,0.0
2019-06-24,-0.0,-0.12180135626241055,1.0,-0.015679442508710804,-0.4946798546326478,-0.2411112359971526,0.0
2019-06-25,-0.0,-0.10976660547709137,1.0,-0.017570149477391075,-0.5013861311954445,-0.24442737796426028,0.0
2019-06-26,-0.0,-0.10761213893418808,1.0,-0.013496035539560254,-0.4928677201072185,-0.2604734859135129,0.0
2019-06-27,-0.0,-0.10872707476863584,1.0,-0.0210058005293687,-0.4968557000994913,-0.2506241669951756,0.0
2019-06-28,-0.0,-0.11220262087324946,1.0,-0.022759228360923114,-0.49074820494553906,-0.2490017060047618,0.0
2019-07-01,-0.0,-0.11102157086901929,1.0,-0.023482449071384394,-0.49078880788620477,-0.24880526246743753,0.0
2019-07-02,-0.0,-0.11327890952666267,1.0,-0.023423457159976034,-0.4889155182744159,-0.24677950868783702,0.0
2019-07-03,-0.0,-0.11062411028695587,1.0,-0.02575485127744062,-0.4904098299243275,-0.2462725706151195,0.0
2019-07-05,-0.0,-0.10121487804421483,1.0,-0.029370472286179592,-0.49137979446285174,-0.24995788173190323,0.0
2019-07-08,-0.0,-0.09927152193861309,1.0,-0.03103054364313939,-0.49248113260547954,-0.24989232008090043,0.0
2019-07-09,-0.0,-0.09521848204590558,1.0,-0.03169581008724305,-0.49273598681993486,-0.2525367881079867,0.0
2019-07-10,-0.0,-0.08588497481131899,1.0,-0.028672022772814956,-0.5030245144858326,-0.2551828754424406,0.0
2019-07-11,-0.0,-0.08597861303069462,1.0,-0.029140213869693055,-0.5027623274715808,-0.25488323314043865,0.0
2019-07-12,-0.0,-0.08948629624082673,1.0,-0.02838100943537517,-0.49898906694623335,-0.2552418750936049,0.0
2019-07-15,-0.0,-0.0921412258040361,1.0,-0.03133775131977985,-0.4974353214272343,-0.2510951364708525,0.0
2019-07-16,-0.0,-0.09344185611376181,1.0,-0.04535503788941903,-0.49254373655159506,-0.23974179062587705,0.0
2019-07-17,-0.0,-0.09355007669572374,1.0,-0.045138239365483175,-0.49203112724007625,-0.23990796513150509,0.0
2019-07-18,-0.0,-0.09364310947458926,1.0,-0.045849610287658174,-0.4917291265583821,-0.23790209528793857,0.0
2019-07-19,-0.0,-0.09470575039258207,1.0,-0.04583863007552531,-0.49304568907500185,-0.23584835115531297,0.0
2019-07-22,-0.0,-0.0822463091011026,1.0,-0.03995514857036068,-0.49549616894038495,-0.25111194169314144,0.0
2019-07-23,-0.0,-0.08169977388671912,1.0,-0.04019584026311364,-0.4955057649543102,-0.2513221086464971,0.0
2019-07-24,-0.0,-0.08137253069691816,1.0,-0.04064888706150596,-0.49556132842431827,-0.2513129123292279,0.0
2019-07-25,-0.0,-0.06398461175531239,1.0,-0.06093599724172973,-0.45972381004228147,-0.23000707714083513,0.0
2019-07-26,-0.0,-0.05854418908141812,1.0,-0.059559196693975205,-0.4619915899369246,-0.23243674327557456,0.0
2019-07-29,-0.0,-0.055080980104104324,1.0,-0.060122966429076656,-0.4615412517909933,-0.23691894734932983,0.0
2019-07-30,-0.0,-0.054362026418928726,1.0,-0.061529249528233416,-0.4595550878211641,-0.2390404993467847,0.0
2019-07-31,-0.0,-0.056577753583741605,1.0,-0.06140446379967338,-0.45853747051351834,-0.23805117038649973,0.0
2019-08-01,-0.0,-0.061602610587382166,1.0,-0.06065989847715736,-0.45638143582306023,-0.23426395939086295,0.0
2019-08-02,-0.0,-0.05770901194353963,1.0,-0.06724574737604054,-0.4559536735432501,-0.22871878393051032,0.0
2019-08-05,-0.0,-0.05767002245237923,1.0,-0.06565510248424712,-0.4556384442674006,-0.23173028174114582,0.0
2019-08-06,-0.0,-0.05990473420114901,1.0,-0.06741327903425207,-0.4586393716820595,-0.232110391971493,0.0
2019-08-07,-0.0,-0.05337942326935323,1.0,-0.06926225780041845,-0.464932229600655,-0.23176566906213047,0.0
2019-08-08,-0.0,-0.04716073147256978,1.0,-0.06190640492490966,-0.46779377848802367,-0.2391268817985363,0.0
2019-08-09,-0.0,-0.03838303560139444,1.0,-0.056319202355363696,-0.45783284865343277,-0.2537434748839478,0.0
2019-08-12,-0.0,-0.037349765553419685,1.0,-0.049763756894166684,-0.4582217990406554,-0.2512081634119613,0.0
2019-08-13,-0.0,-0.03254337023017169,1.0,-0.04854595360686031,-0.4603971941658744,-0.25254301142785385,0.0
2019-08-14,-0.0,-0.03884606442151199,1.0,-0.04893316402267808,-0.45100423872802387,-0.24972725484234437,0.0
2019-08-15,-0.0,-0.04037117162217733,1.0,-0.05242173392215408,-0.44712234717777266,-0.24800200246732582,0.0
2019-08-16,-0.0,-0.03948921558107093,1.0,-0.053671710126265336,-0.44818828915835035,-0.24711163572629394,0.0
2019-08-19,-0.0,-0.039546811058096105,1.0,-0.054111045586947584,-0.4478993548848263,-0.2454654300469987,0.0
2019-08-20,-0.0,-0.034981451945305636,1.0,-0.05483772692245659,-0.45069084783426816,-0.2515725524632175,0.0
2019-08-21,-0.0,-0.03452045955585826,1.0,-0.05122506407613858,-0.4535156740092843,-0.25307834316132843,0.0
2019-08-22,-0.0,-0.035882553160996755,1.0,-0.048512208666989125,-0.4533419322477204,-0.25370380322817576,0.0
2019-08-23,-0.0,-0.041813529906425,1.0,-0.04773577141221305,-0.45447388667227284,-0.24519153352060258,0.0
2019-08-26,-0.0,-0.037021246358274716,1.0,-0.04824841895828892,-0.4510410004974064,-0.24015845946137995,0.0
2019-08-27,-0.0,-0.03647599936069329,1.0,-0.04849851716360924,-0.450586919074426,-0.24029052938147077,0.0
2019-08-28,-0.0,-0.03664726343437212,1.0,-0.04701142897707106,-0.4473095762050117,-0.24371761198267908,0.0
2019-08-29,-0.0,-0.025895248399283446,1.0,-0.05157765914049059,-0.4523864422411805,-0.2437878008548979,0.0
2019-08-30,-0.0,-0.02353253652058433,1.0,-0.05281983178397521,-0.45319167773351043,-0.24115095174856133,0.0
2019-09-03,-0.0,-0.022949486377057585,1.0,-0.04757863470004774,-0.4608461960077087,-0.23669088915999217,0.0
2019-09-04,-0.0,-0.014392305244174123,1.0,-0.051168711764913895,-0.4607482584249797,-0.2417871919091906,0.0
2019-09-05,-0.0,-0.013563632510331675,1.0,-0.04733142594751157,-0.4640599060435873,-0.24114301861467274,0.0
2019-09-06,-0.0,-0.011886286681715576,1.0,-0.05031391083521445,-0.4683972911963883,-0.2329465293453725,0.0
2019-09-09,-0.0,-0.01673801670292652,1.0,-0.0495297915643203,-0.4590146676959787,-0.22922661239385217,0.0
