Date,IWF,IWM,MTUM,SITE,SPY,VLUE,VXX
2018-10-25,-0.42380952380952386,-1.0990079365079364,-0.0,1.0,-0.7227777777777777,-0.7226984126984127,0.0
2018-10-26,-0.3969841332335919,-1.0856726642781211,-0.0,1.0,-0.7393991889444467,-0.7151068939722037,0.0
2018-10-29,-0.3840119243743626,-1.0904526555267908,-0.0,1.0,-0.7322899505766063,-0.7157370361653722,0.0
2018-10-30,-0.36976306292170097,-1.0913227679271928,-0.0,1.0,-0.7336026988859251,-0.7281107798525028,0.0
2018-10-31,-0.3759837917867997,-1.0659237902283176,-0.0,1.0,-0.7318631652770202,-0.7224343489441284,0.0
2018-11-01,-0.43157303821324033,-1.0613496932515336,-0.0,1.0,-0.7663498937407274,-0.7504711496050362,0.0
2018-11-02,-0.44369351355674636,-1.0168759497720548,-0.0,1.0,-0.7900503879069024,-0.7484203791090138,0.0
2018-11-05,-0.4379150332026562,-1.0343627490199216,-0.0,1.0,-0.7922633810704857,-0.7358188655092407,0.0
2018-11-06,-0.4513022191901762,-1.0490388859906095,-0.0,1.0,-0.787431277338577,-0.7252297443717645,0.0
2018-11-07,-0.45047718341486886,-1.0490817226722273,-0.0,1.0,-0.7857486566685381,-0.72463710000802,0.0
2018-11-08,-0.40935182970581196,-1.0588375986606076,-0.0,1.0,-0.7777246272821493,-0.7403332536075898,0.0
2018-11-09,-0.41256,-1.06292,-0.0,1.0,-0.7798,-0.74472,0.0
2018-11-12,-0.4116333771877367,-1.0525056811386198,-0.0,1.0,-0.7812462624088028,-0.7413387553322968,0.0
2018-11-13,-0.38124431436142864,-1.0506664557212355,-0.0,1.0,-0.7854289443499585,-0.7378871178262073,0.0
2018-11-14,-0.3883545516223011,-1.0581873328810312,-0.0,1.0,-0.7983397852895397,-0.7460190765055673,0.0
2018-11-15,-0.38743872793209266,-1.0584625194277288,-0.0,1.0,-0.7995855417845615,-0.739728211054876,0.0
2018-11-16,-0.38297364969595804,-1.0472954175112277,-0.0,1.0,-0.7981002344898851,-0.7460355311792058,0.0
2018-11-19,-0.39004777070063695,-1.0472929936305733,-0.0,1.0,-0.7967754777070064,-0.7467754777070065,0.0
2018-11-20,-0.34955489614243324,-1.0392878338278935,-0.0,1.0,-0.8005934718100891,-0.7670425321463897,0.0
2018-11-21,-0.3472386821521688,-1.0396223433673069,-0.0,1.0,-0.7999920992336257,-0.7635300624160545,0.0
2018-11-23,-0.34890695288453955,-1.0248993765290824,-0.0,1.0,-0.8067240154683925,-0.7654486622997397,0.0
2018-11-26,-0.34868031719730147,-1.025644060441078,-0.0,1.0,-0.8060914506647731,-0.7647847871542984,0.0
2018-11-27,-0.332662959895895,-1.0412082495366537,-0.0,1.0,-0.8063409440435348,-0.7632004416577941,0.0
2018-11-28,-0.3334516345281754,-1.0392365629559526,-0.0,1.0,-0.8070113174809733,-0.7636342127055483,0.0
2018-11-29,-0.30867665418227214,-1.0254759675405742,-0.0,1.0,-0.801498127340824,-0.7657225343320849,0.0
2018-11-30,-0.310293542074364,-1.0311545988258317,-0.0,1.0,-0.8101761252446184,-0.7623091976516634,0.0
2018-12-03,-0.3119266055045872,-1.0324237434329178,-0.0,1.0,-0.8121226378107111,-0.7641731357327687,0.0
2018-12-04,-0.3083336595294947,-1.0332720084550044,-0.0,1.0,-0.8100364034916039,-0.7627118644067797,0.0
2018-12-06,-0.30228020506542197,-0.9847731272476854,-0.0,1.0,-0.8026245313336904,-0.736169561557885,0.0
2018-12-07,-0.32068274639747246,-0.9907914001695307,-0.0,1.0,-0.8116667950990213,-0.7297911689912923,0.0
2018-12-10,-0.2890296969234293,-0.9998473165890527,-0.0,1.0,-0.8160546606611192,-0.7121917703641499,0.0
2018-12-11,-0.2605880766118155,-1.0211568846583683,-0.0,1.0,-0.821264788623839,-0.7506647655015607,0.0
2018-12-12,-0.25928210664301965,-1.0219763272545013,-0.0,1.0,-0.8212977599568184,-0.7529398157072907,0.0
2018-12-13,-0.2568835802373381,-1.0188474365935005,-0.0,1.0,-0.8465058558907935,-0.7558365004265881,0.0
2018-12-14,-0.25808452888716554,-1.0169445521519969,-0.0,1.0,-0.8467623109732454,-0.7556804963164017,0.0
2018-12-17,-0.23604669140383425,-1.0188234384662955,-0.0,1.0,-0.831825912183055,-0.7784863945578231,0.0
2018-12-18,-0.21028562570243772,-1.012827965740418,-0.0,1.0,-0.8479246599232648,-0.8044800992132698,0.0
2018-12-19,-0.21400054265669213,-1.0118996860343425,-0.0,1.0,-0.8463118725531997,-0.8039071281832629,0.0
2018-12-20,-0.21239927516675022,-0.996491498631299,-0.0,1.0,-0.8497898754674789,-0.7968539152561978,0.0
2018-12-21,-0.2083845680909929,-0.996311097448509,-0.0,1.0,-0.849600368890255,-0.7883107900399631,0.0
2018-12-24,-0.17920776936606256,-0.9704442915041676,-0.0,1.0,-0.8500802936453316,-0.8237745660319645,0.0
2018-12-26,-0.1783952023077507,-0.9729750246716768,-0.0,1.0,-0.8320428148485537,-0.8122295604645866,0.0
2018-12-27,-0.14138638528614347,-0.9365061918370338,-0.0,1.0,-0.7689235729464351,-0.8169561075694292,0.0
2018-12-28,-0.1389031266017427,-0.9388591930877939,-0.0,1.0,-0.7682141026579775,-0.8151131287984185,0.0
2018-12-31,-0.13270368600933447,-0.9525192017933922,-0.0,1.0,-0.7724449671088897,-0.8172797765609495,0.0
2019-01-02,-0.12759000734753856,-0.9533063923585599,-0.0,1.0,-0.7713813372520205,-0.8214915503306393,0.0
2019-01-03,-0.13396725163374698,-0.9506938835450474,-0.0,1.0,-0.7754240399441956,-0.8112563330641016,0.0
2019-01-04,-0.13216554661966143,-0.951709448789982,-0.0,1.0,-0.776651610297088,-0.8117586574125079,0.0
2019-01-07,-0.11666606504710682,-0.9261812800057755,-0.0,1.0,-0.7726600007219434,-0.794173916182363,0.0
2019-01-08,-0.117810392701309,-0.9217121632829685,-0.0,1.0,-0.7738992463308211,-0.7926147632613321,0.0
2019-01-09,-0.11345294711053466,-0.9077676898688574,-0.0,1.0,-0.7768770716241533,-0.8046908776480761,0.0
2019-01-10,-0.10735738468819396,-0.9267173905129419,-0.0,1.0,-0.7852124212748917,-0.8211802395427573,0.0
2019-01-11,-0.1047505681203333,-0.9355048154961586,-0.0,1.0,-0.7704793853479062,-0.7963423871875339,0.0
2019-01-14,-0.11596347493413217,-0.9355397552964955,-0.0,1.0,-0.7731259248565345,-0.7845670769119717,0.0
2019-01-15,-0.11366677516183864,-0.9347944016491266,-0.0,1.0,-0.7730642653068606,-0.7949441249864382,0.0
2019-01-16,-0.059661092365308324,-0.9659238384812192,-0.0,1.0,-0.7923541844339798,-0.8900218769698544,0.0
2019-01-17,-0.05817615889131804,-0.9669099937006708,-0.0,1.0,-0.792048023122244,-0.888353651758254,0.0
2019-01-18,-0.06046911182490476,-0.9602599536864123,-0.0,1.0,-0.7979009486815567,-0.9163367446029731,0.0
2019-01-22,-0.0,-1.0157673172598547,-0.0,1.0,-0.843436662839648,-0.9678147722923843,0.0
2019-01-23,-0.0,-0.9813371222303292,-0.0,1.0,-0.8497369532660037,-1.0090626320033793,0.0
2019-01-24,-0.0,-0.9755348158389984,-0.0,1.0,-0.8597380650612589,-1.005415370434382,0.0
2019-01-25,-0.0,-0.9207362443704719,-0.0,1.0,-0.9256314861954179,-1.0698257293910318,0.0
2019-01-28,-0.0,-0.9039404038423838,-0.0,1.0,-0.9502058419917664,-1.0666143893354245,0.0
2019-01-29,-0.0,-0.9027335299901672,-0.0,1.0,-0.9416715830875123,-1.088731563421829,0.0
2019-01-30,-0.0,-0.8989313458732601,-0.0,1.0,-0.9422295831854569,-1.1021727986119327,0.0
2019-01-31,-0.0,-0.9358761298690771,-0.0,1.0,-0.861699971626606,-1.2557658789672084,0.0
2019-02-01,-0.0,-0.9342869915064819,-0.0,1.0,-0.8669077904661275,-1.2626894786036493,0.0
2019-02-04,-0.0,-0.9814640813188691,-0.0,1.0,-1.0085846074997864,-1.2809003160502266,0.0
2019-02-05,-0.0,-1.0311569498985889,-0.0,1.0,-1.0550640832002762,-1.2291891425365726,0.0
2019-02-06,-0.0,-1.035775936475056,-0.0,1.0,-1.0597272570343517,-1.2200500604177456,0.0
2019-02-07,-0.0,-1.0416306788737262,-0.0,1.0,-1.0689238210399032,-1.2079806529625152,0.0
2019-02-08,-0.0,-1.0514298093587522,-0.0,1.0,-1.0950606585788563,-1.1862218370883884,0.0
2019-02-11,-0.0,-1.033300004347259,-0.0,1.0,-1.0967265139329652,-1.2172325348867539,0.0
2019-02-12,-0.0,-1.051220575414124,-0.0,1.0,-1.0920226678291196,-1.2159546643417611,0.0
2019-02-13,-0.0,-1.0548607782474182,-0.0,1.0,-1.0904178831321627,-1.2122096823390998,0.0
2019-02-14,-0.0,-1.0213649073750437,-0.0,1.0,-1.1211551904928347,-1.22662530583712,0.0
2019-02-15,-0.0,-1.023851203501094,-0.0,1.0,-1.1237199124726476,-1.228796498905908,0.0
2019-02-19,-0.0,-1.01062248644868,-0.0,1.0,-1.1344640671446056,-1.2263070466864836,0.0
2019-02-20,-0.0,-1.0163963097372217,-0.0,1.0,-1.1336189934851997,-1.2223339600367276,0.0
2019-02-21,-0.0,-0.9960188992912766,-0.0,1.0,-1.1426634001224953,-1.236153644238341,0.0
2019-02-22,-0.0,-0.9964370546318291,-0.0,1.0,-1.1748042579396498,-1.22741268584499,0.0
2019-02-25,-0.0,-0.9842436044967691,-0.0,1.0,-1.195627157652474,-1.2460830308931574,0.0
2019-02-26,-0.0,-0.9821183552427744,-0.0,1.0,-1.19736201478334,-1.2466250608595584,0.0
2019-02-27,-0.0,-0.9783618744192221,-0.0,1.0,-1.211735032523563,-1.2348776494535156,0.0
2019-02-28,-0.0,-0.971821640272494,-0.0,1.0,-1.2046359373617623,-1.247191011235955,0.0
2019-03-01,-0.0,-0.96539838260639,-0.0,1.0,-1.2047814750983252,-1.2488841751734499,0.0
2019-03-04,-0.0,-0.9628942486085343,-0.0,1.0,-1.2054951850870217,-1.2489619224313102,0.0
2019-03-05,-0.0,-0.9479789259308452,-0.0,1.0,-1.2266347899234071,-1.2526674635852484,0.0
2019-03-06,-0.0,-0.951974527926414,-0.0,1.0,-1.2197408570291426,-1.2504753902622388,0.0
2019-03-07,-0.0,-0.9118983544359641,-0.0,1.0,-1.255349186041382,-1.2444964044646403,0.0
2019-03-08,-0.0,-0.8992192728083872,-0.0,1.0,-1.3021637296453268,-1.25995984831586,0.0
2019-03-11,-0.0,-0.8928442682047585,-0.0,1.0,-1.3021359048305696,-1.311193222782985,0.0
2019-03-12,-0.0,-0.8568565833219475,-0.0,1.0,-1.331875939335975,-1.3655781755248897,0.0
2019-03-13,-0.0,-0.8709024872419658,-0.0,1.0,-1.357454829663004,-1.3691324536802905,0.0
2019-03-14,-0.0,-0.8808878268461927,-0.0,1.0,-1.3460318919167318,-1.3685032856945913,0.0
2019-03-15,-0.0,-0.8757824005891015,-0.0,1.0,-1.3615150957290132,-1.3650589101620028,0.0
2019-03-18,-0.0,-0.8945801349150965,-0.0,1.0,-1.3767852989067224,-1.3808792742498255,0.0
2019-03-19,-0.0,-0.8983185427370387,-0.0,1.0,-1.373843998131714,-1.3985520784680054,0.0
2019-03-20,-0.0,-0.8897693173293323,-0.0,1.0,-1.3829707426856714,-1.4159789947486872,0.0
2019-03-21,-0.0,-0.8901804546519803,-0.0,1.0,-1.4056245605812046,-1.3913288024373094,0.0
2019-03-22,-0.0,-0.8801923711631855,-0.0,1.0,-1.4502805412796453,-1.3845065773963883,0.0
2019-03-25,-0.0,-0.7700731627755254,-0.0,1.0,-1.5010485111142178,-1.3889277226338599,0.0
2019-03-26,-0.0,-0.7979745885883069,-0.0,1.0,-1.4922406113741853,-1.3981902573960334,0.0
2019-03-27,-0.0,-0.7913564639228355,-0.0,1.0,-1.4959966287399915,-1.3949524745984923,0.0
2019-03-28,-0.0,-0.7875761837787154,-0.0,1.0,-1.4910454758556024,-1.4096108766994844,0.0
2019-03-29,-0.0,-0.7778142435182146,-0.0,1.0,-1.491021613765296,-1.419616484598434,0.0
2019-04-01,-0.0,-0.7820699366345928,-0.0,1.0,-1.4896503168270359,-1.4220605491668623,0.0
2019-04-02,-0.0,-0.795147995503934,-0.0,1.0,-1.5022011989509179,-1.3860059947545897,0.0
2019-04-03,-0.0,-0.7986869871043376,-0.0,1.0,-1.4907385697538102,-1.3999062133645956,0.0
2019-04-04,-0.0,-0.7973524855654134,-0.0,1.0,-1.4900718208702999,-1.4067502229732902,0.0
2019-04-05,-0.0,-0.7973813112283346,-0.0,1.0,-1.4907686510926903,-1.4217219291635268,0.0
2019-04-08,-0.0,-0.7948343996989085,-0.0,1.0,-1.4846631539330073,-1.4251035001881822,0.0
2019-04-09,-0.0,-0.7918415468049989,-0.0,1.0,-1.5020514029709975,-1.4219287903796276,0.0
2019-04-10,-0.0,-0.7648243559718969,-0.0,1.0,-1.4698829039812646,-1.4491334894613583,0.0
2019-04-11,-0.0,-0.7625679984993434,-0.0,1.0,-1.4936691052335396,-1.4333145751266179,0.0
2019-04-12,-0.0,-0.7598738407946147,-0.0,1.0,-1.5002118344866542,-1.4473002871534153,0.0
2019-04-15,-0.0,-0.7615232349891601,-0.0,1.0,-1.497549250636252,-1.4539070600433592,0.0
2019-04-16,-0.0,-0.7591630455318346,-0.0,1.0,-1.5104855469488003,-1.4535707538258078,0.0
2019-04-17,-0.0,-0.7020377500234763,-0.0,1.0,-1.5502864118696589,-1.4429523898957648,0.0
2019-04-18,-0.0,-0.6712064090480678,-0.0,1.0,-1.5385014137606032,-1.5027803958529689,0.0
2019-04-22,-0.0,-0.6702298741840885,-0.0,1.0,-1.547819506196197,-1.5119194021379245,0.0
2019-04-23,-0.0,-0.6771627444481273,-0.0,1.0,-1.5438704484113832,-1.5139921397793459,0.0
2019-04-24,-0.0,-0.6839611466477139,-0.0,1.0,-1.5421937929400615,-1.5120587538497987,0.0
2019-04-25,-0.0,-0.6818203388221895,-0.0,1.0,-1.5529824894414654,-1.5105585346177572,0.0
2019-04-26,-0.0,-0.671038874631689,-0.0,1.0,-1.5783670753730636,-1.5029940119760479,0.0
2019-04-29,-0.0,-0.6850899742930592,-0.0,1.0,-1.584975721222508,-1.4904313053413312,0.0
2019-04-30,-0.0,-0.6838347296268089,-0.0,1.0,-1.5888709063214013,-1.4873857578065501,0.0
2019-05-01,-0.0,-0.6870861715810032,-0.0,1.0,-1.5971037965035966,-1.4793026246844185,0.0
2019-05-02,-0.0,-0.7116279069767443,-0.0,1.0,-1.6829375764993881,-1.5013953488372094,0.0
2019-05-03,-0.0,-0.6878887310837944,-0.0,1.0,-1.7010137616925414,-1.5084969880993193,0.0
2019-05-06,-0.0,-0.6969846275128104,-0.0,1.0,-1.704030350808041,-1.5261135199054001,0.0
2019-05-07,-0.0,-0.708475077651235,-0.0,1.0,-1.6956071587043335,-1.5261549080510772,0.0
2019-05-08,-0.0,-0.692330253702889,-0.0,1.0,-1.659725277411155,-1.5362956445226572,0.0
2019-05-09,-0.0,-0.6951118070166854,-0.0,1.0,-1.6608602045309977,-1.5370651269755837,0.0
2019-05-10,-0.0,-0.6989495385823679,-0.0,1.0,-1.6778421362654623,-1.53190653838602,0.0
2019-05-13,-0.0,-0.6988962472406182,-0.0,1.0,-1.6755457444199164,-1.5310767721363747,0.0
2019-05-14,-0.0,-0.645123839009288,-0.0,1.0,-1.68000193498452,-1.5123355263157896,0.0
2019-05-15,-0.0,-0.6584242424242425,-0.0,1.0,-1.691248484848485,-1.4988121212121213,0.0
2019-05-16,-0.0,-0.6631635025184037,-0.0,1.0,-1.6889287098024022,-1.4910402944595118,0.0
2019-05-17,-0.0,-0.6633280108385349,-0.0,1.0,-1.6765858615183626,-1.498717762616732,0.0
2019-05-20,-0.0,-0.6557527687769018,-0.0,1.0,-1.6794989601973207,-1.501088165594622,0.0
2019-05-21,-0.0,-0.6559524384938856,-0.0,1.0,-1.6759630721639518,-1.5016192179419017,0.0
2019-05-22,-0.0,-0.6466782541521824,-0.0,1.0,-1.684289300888374,-1.4971031286210894,0.0
2019-05-23,-0.0,-0.6672595298754987,-0.0,1.0,-1.6687016295726578,-1.4709897610921503,0.0
2019-05-24,-0.0,-0.6175823124042878,-0.0,1.0,-1.6762059724349159,-1.491864471669219,0.0
2019-05-28,-0.0,-0.6137429419083167,-0.0,1.0,-1.6782467221743707,-1.4931572399272657,0.0
2019-05-29,-0.0,-0.6287166698638019,-0.0,1.0,-1.7036735085363515,-1.4633128716669863,0.0
2019-05-30,-0.0,-0.6250059903196435,-0.0,1.0,-1.7005798629414866,-1.4666698615038098,0.0
2019-05-31,-0.0,-0.6225818808657345,-0.0,1.0,-1.6883738747366406,-1.4773510821681672,0.0
2019-06-03,-0.0,-0.6363246437592337,-0.0,1.0,-1.711719010627651,-1.4177667635705093,0.0
2019-06-04,-0.0,-0.621011524907134,-0.0,1.0,-1.7239737117820744,-1.4173254595675777,0.0
2019-06-05,-0.0,-0.6072183843225715,-0.0,1.0,-1.7493773203627991,-1.3428732553221485,0.0
2019-06-06,-0.0,-0.6,-0.0,1.0,-1.7419188365001173,-1.3496598639455781,0.0
2019-06-07,-0.0,-0.605965389485532,-0.0,1.0,-1.7354499835857993,-1.348356235051353,0.0
2019-06-10,-0.0,-0.5974772249474423,-0.0,1.0,-1.7240364400840926,-1.3502919878533055,0.0
2019-06-11,-0.0,-0.600328330206379,-0.0,1.0,-1.7380393996247654,-1.352063789868668,0.0
2019-06-12,-0.0,-0.6197670013260087,-0.0,1.0,-1.770553135063459,-1.3454252699374882,0.0
2019-06-13,-0.0,-0.6453830109973454,-0.0,1.0,-1.7630356465680697,-1.3318164580963214,0.0
2019-06-14,-0.0,-0.645703787450537,-0.0,1.0,-1.76856039193518,-1.296542302619182,0.0
2019-06-17,-0.0,-0.6521882663648367,-0.0,1.0,-1.7609884927372195,-1.3029617053386153,0.0
2019-06-18,-0.0,-0.6526434938452106,-0.0,1.0,-1.7605527519690611,-1.303070320237702,0.0
2019-06-19,-0.0,-0.6824826040255919,-0.0,1.0,-1.7306309251389345,-1.2569467146126185,0.0
2019-06-20,-0.0,-0.6935400758888837,-0.0,1.0,-1.7314376727409004,-1.259568089192861,0.0
2019-06-21,-0.0,-0.704090717398435,-0.0,1.0,-1.7139309310716462,-1.2677943863923904,0.0
2019-06-24,-0.0,-0.6881190442660658,-0.0,1.0,-1.7071773928554663,-1.2988780922874712,0.0
2019-06-25,-0.0,-0.6784641381900113,-0.0,1.0,-1.7147484040555765,-1.3007416447615472,0.0
2019-06-26,-0.0,-0.6758568595977718,-0.0,1.0,-1.6718440185062788,-1.3732886412992162,0.0
2019-06-27,-0.0,-0.6862782132401549,-0.0,1.0,-1.683350646897724,-1.352252337331193,0.0
2019-06-28,-0.0,-0.6735213659088766,-0.0,1.0,-1.69201018771814,-1.3510046222054524,0.0
2019-07-01,-0.0,-0.6629435882935105,-0.0,1.0,-1.7119091380366653,-1.3379047080446769,0.0
2019-07-02,-0.0,-0.6650848094723489,-0.0,1.0,-1.6955316449748628,-1.337969271249354,0.0
2019-07-03,-0.0,-0.6709495896834702,-0.0,1.0,-1.6837983587338805,-1.334630715123095,0.0
2019-07-05,-0.0,-0.6375449913523116,-0.0,1.0,-1.6942925255924834,-1.342588697237414,0.0
2019-07-08,-0.0,-0.6395625963830086,-0.0,1.0,-1.6884901163605774,-1.345109584560026,0.0
2019-07-09,-0.0,-0.6360503027480204,-0.0,1.0,-1.6773171867722403,-1.344294364229157,0.0
2019-07-10,-0.0,-0.6022171503097489,-0.0,1.0,-1.7003120778797336,-1.3553495738040897,0.0
2019-07-11,-0.0,-0.5984156570363467,-0.0,1.0,-1.71309412861137,-1.3483690587138863,0.0
2019-07-12,-0.0,-0.6003634330444506,-0.0,1.0,-1.7104184139409189,-1.3486161587922838,0.0
2019-07-15,-0.0,-0.6448293523304,-0.0,1.0,-1.6912976672719655,-1.319970200679797,0.0
2019-07-16,-0.0,-0.6356535081601339,-0.0,1.0,-1.6790347328776676,-1.3349607104663597,0.0
2019-07-17,-0.0,-0.6293171387511011,-0.0,1.0,-1.669324556117009,-1.337211997589356,0.0
2019-07-18,-0.0,-0.6358030330714417,-0.0,1.0,-1.6226932212680432,-1.3094281015896219,0.0
2019-07-19,-0.0,-0.6294741593319793,-0.0,1.0,-1.6024825095915145,-1.2816519972918077,0.0
2019-07-22,-0.0,-0.6241759234173214,-0.0,1.0,-1.60430777567055,-1.2870044251783619,0.0
2019-07-23,-0.0,-0.6275397076790805,-0.0,1.0,-1.6009321688764198,-1.2966197565500703,0.0
2019-07-24,-0.0,-0.6289754246476328,-0.0,1.0,-1.5989790386700398,-1.2896187206360679,0.0
2019-07-25,-0.0,-0.6507048658481127,-0.0,1.0,-1.5847658026375626,-1.312050932241928,0.0
2019-07-26,-0.0,-0.6191346461369762,-0.0,1.0,-1.6222415132270296,-1.3275460318910768,0.0
2019-07-29,-0.0,-0.6073779484366428,-0.0,1.0,-1.6226458219052844,-1.3411958310477234,0.0
2019-07-30,-0.0,-0.6333564333564333,-0.0,1.0,-1.6488334488334488,-1.3378147378147378,0.0
2019-07-31,-0.0,-0.6462185650887573,-0.0,1.0,-1.64219674556213,-1.3343657544378698,0.0
2019-08-01,-0.0,-0.703119790426292,-0.0,1.0,-1.7151702786377707,-1.3447963800904976,0.0
2019-08-02,-0.0,-0.6917987529154171,-0.0,1.0,-1.7138369270312723,-1.3542291398924269,0.0
2019-08-05,-0.0,-0.6805117922276329,-0.0,1.0,-1.7330277857347465,-1.3605939081447533,0.0
2019-08-06,-0.0,-0.6806088992974239,-0.0,1.0,-1.6516627634660421,-1.3515222482435596,0.0
2019-08-07,-0.0,-0.6826765381191134,-0.0,1.0,-1.6517501522890212,-1.3513893444543368,0.0
2019-08-08,-0.0,-0.6800243719535058,-0.0,1.0,-1.6534495688038995,-1.3534401949756283,0.0
2019-08-09,-0.0,-0.661902323199404,-0.0,1.0,-1.6279621956329438,-1.3657991526607385,0.0
2019-08-12,-0.0,-0.6566060549690741,-0.0,1.0,-1.6497697995628517,-1.3441380272520114,0.0
2019-08-13,-0.0,-0.6346225362588322,-0.0,1.0,-1.6574470063220526,-1.3564986984008927,0.0
2019-08-14,-0.0,-0.6506782721422288,-0.0,1.0,-1.6335941478772165,-1.3455715542386222,0.0
2019-08-15,-0.0,-0.6822722731813641,-0.0,1.0,-1.5940423213150487,-1.2645536281899918,0.0
2019-08-16,-0.0,-0.6751363636363636,-0.0,1.0,-1.607,-1.2633181818181818,0.0
2019-08-19,-0.0,-0.6503281285358679,-0.0,1.0,-1.6264313193030098,-1.2491513917175832,0.0
2019-08-20,-0.0,-0.6570848375451264,-0.0,1.0,-1.6223375451263538,-1.233212996389892,0.0
2019-08-21,-0.0,-0.6643230575085632,-0.0,1.0,-1.6240760771588247,-1.218496484586263,0.0
2019-08-22,-0.0,-0.6669517464890169,-0.0,1.0,-1.6155923658624416,-1.2187162405473533,0.0
2019-08-23,-0.0,-0.6598774333093006,-0.0,1.0,-1.6161679884643114,-1.2301279740447009,0.0
2019-08-26,-0.0,-0.6351657127645415,-0.0,1.0,-1.5962110120236035,-1.2053773459337147,0.0
2019-08-27,-0.0,-0.6311453627424927,-0.0,1.0,-1.589334750642218,-1.208610151474887,0.0
2019-08-28,-0.0,-0.6152994820487848,-0.0,1.0,-1.608614812519368,-1.2030191686218956,0.0
2019-08-29,-0.0,-0.592353591160221,-0.0,1.0,-1.6229834254143647,-1.2045966850828729,0.0
2019-08-30,-0.0,-0.5842805533527183,-0.0,1.0,-1.6264428584016213,-1.1949070402678652,0.0
2019-09-03,-0.0,-0.5810281894542415,-0.0,1.0,-1.6224548133163286,-1.194291745459343,0.0
2019-09-04,-0.0,-0.5923833899651383,-0.0,1.0,-1.6303340541017608,-1.1901504787961696,0.0
2019-09-05,-0.0,-0.5945945945945945,-0.0,1.0,-1.625043875043875,-1.167822042822043,0.0
2019-09-06,-0.0,-0.5967021045779995,-0.0,1.0,-1.6088088522456065,-1.1338251247559126,0.0
2019-09-09,-0.0,-0.5940890547695513,-0.0,1.0,-1.609105112403437,-1.1367068830830656,0.0
2019-09-10,-0.0,-0.5898225673506573,-0.0,1.0,-1.6325105201509695,-1.11587349789597,0.0
2019-09-11,-0.0,-0.5503977050462903,-0.0,1.0,-1.7119572304081367,-1.0841483026904857,0.0
2019-09-12,-0.0,-0.5395244076753152,-0.0,1.0,-1.7067613808636897,-1.0851561484818295,0.0
2019-09-13,-0.0,-0.5294749967751645,-0.0,1.0,-1.6814292471083976,-1.0888764673001678,0.0
2019-09-16,-0.0,-0.5337460235577337,-0.0,1.0,-1.676339093801049,-1.0887713868111082,0.0
2019-09-17,-0.0,-0.48186461776194356,-0.0,1.0,-1.6949392625659956,-1.115594282525647,0.0
