Date,CHRS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-1.0922641994345927,-2.367857448813501,-0.19660755589822668,-1.9422599160455754,-1.967788914589223,0.0
2018-10-30,1.0,-1.0767517560390611,-2.3710810347781393,-0.18468391296899092,-1.9465478841870825,-1.9868939523727942,0.0
2018-10-31,1.0,-1.0801393728222997,-2.3240418118466897,-0.1817795529871675,-1.939576782527407,-1.972890286394153,0.0
2018-11-01,1.0,-1.0539644769269993,-2.3649188408260393,-0.14846604912042152,-1.9478201750658621,-1.9831732812101641,0.0
2018-11-02,1.0,-1.0778107764106915,-2.3055579126007637,-0.1310140008485363,-1.9849809079338143,-1.9859991514637252,0.0
2018-11-05,1.0,-1.074864934396707,-2.3832432895978046,-0.1257182059857645,-2.014921533316182,-1.976845896578338,0.0
2018-11-06,1.0,-1.1238452152693046,-2.4494509325431415,-0.11155656266341295,-2.0415722503050375,-1.9889314972982395,0.0
2018-11-07,1.0,-1.124880006981412,-2.4561480059342,-0.10384850335980453,-2.0479099397853213,-1.9938912645082467,0.0
2018-11-08,1.0,-1.0780227351016192,-2.4557354460902516,-0.05115397864278333,-2.0285911126420944,-1.9983637616259042,0.0
2018-11-09,1.0,-1.0829520932239964,-2.461372464393613,-0.05075528700906345,-2.0327147173068623,-2.004056970220112,0.0
2018-11-12,1.0,-1.1009303142004563,-2.5195717044058275,-0.05107951553449183,-2.0629278567667195,-2.0420396700017553,0.0
2018-11-13,1.0,-1.086558506299284,-2.629475210731442,-0.0,-2.1970452279525063,-2.1506389921145654,0.0
2018-11-14,1.0,-1.0900925421883507,-2.630284884775903,-0.0,-2.2002358918526586,-2.1521502449646164,0.0
2018-11-15,1.0,-1.086358287317824,-2.628949035937359,-0.0,-2.2008690142120035,-2.13605503756676,0.0
2018-11-16,1.0,-1.0844367857790675,-2.6385815345546892,-0.0,-2.206874659894794,-2.139669871213495,0.0
2018-11-19,1.0,-1.0836205332849629,-2.6391257028840927,-0.0,-2.2070560493379285,-2.1397605659350627,0.0
2018-11-20,1.0,-1.0034086831718694,-2.611499820595623,-0.0,-2.1971654108360243,-2.1581449587369934,0.0
2018-11-21,1.0,-1.0170307623718233,-2.6037449843958984,-0.0,-2.1967900133749443,-2.0990637539010253,0.0
2018-11-23,1.0,-1.0138901255453656,-2.594871338260173,-0.0,-2.1976671712225095,-2.097497996616508,0.0
2018-11-26,1.0,-1.013174292326865,-2.5951575574149905,-0.0,-2.196724230016023,-2.0965818052341105,0.0
2018-11-27,1.0,-0.9907357919116337,-2.6215927311598075,-0.0,-2.1987350792802425,-2.0969178692321395,0.0
2018-11-28,1.0,-0.9910458452722063,-2.659115329512894,-0.0,-2.201289398280802,-2.102704154727794,0.0
2018-11-29,1.0,-0.9084138664775245,-2.6343647486479296,-0.0,-2.200815675148506,-2.12243993261814,0.0
2018-11-30,1.0,-0.9074468085106384,-2.6347517730496457,-0.0,-2.201063829787234,-2.1218971631205674,0.0
2018-12-03,1.0,-0.9025146095271827,-2.633787851956791,-0.0,-2.1987781122720027,-2.119266867363202,0.0
2018-12-04,1.0,-0.8820453739808578,-2.6564161644806807,-0.0,-2.198954271534917,-2.1246898263027294,0.0
2018-12-06,1.0,-0.8342022049397487,-2.4993590291428083,-0.0,-2.171609264165456,-2.041107597641227,0.0
2018-12-07,1.0,-0.852201527765857,-2.508282550854004,-0.0,-2.1828169255857865,-2.0395674191056563,0.0
2018-12-10,1.0,-0.7842671865728575,-2.5155548020683227,-0.0,-2.17648554717301,-2.000423836568619,0.0
2018-12-11,1.0,-0.7705392073481885,-2.5297669671712875,-0.0,-2.1802177241027385,-2.0242388161251914,0.0
2018-12-12,1.0,-0.770709304303453,-2.5295968702160234,-0.0,-2.1798775301922095,-2.0246640585133524,0.0
2018-12-13,1.0,-0.7687669836956521,-2.519955842391304,-0.0,-2.1836786684782608,-2.0193614130434785,0.0
2018-12-14,1.0,-0.7772025123069088,-2.496859616363945,-0.0,-2.1943642845017823,-2.019096927516551,0.0
2018-12-17,1.0,-0.7401282483968951,-2.491562605467432,-0.0,-2.1663854201822477,-2.0393182585217686,0.0
2018-12-18,1.0,-0.7064351036160751,-2.4686634784797383,-0.0,-2.1642755264703415,-2.0505914925748803,0.0
2018-12-19,1.0,-0.7019811954331766,-2.4715413028878443,-0.0,-2.1680658159838817,-2.0533075889858967,0.0
2018-12-20,1.0,-0.6954667112746739,-2.4407828705252594,-0.0,-2.1835061893609904,-2.044329207092673,0.0
2018-12-21,1.0,-0.6820866960645644,-2.4429653049338547,-0.0,-2.187619602296364,-2.00740494217489,0.0
2018-12-24,1.0,-0.6440733733651394,-2.4034712511310357,-0.0,-2.16599490005758,-2.012174056099367,0.0
2018-12-26,1.0,-0.6393429225237005,-2.433474991827395,-0.0,-2.117440339980386,-1.9824288983327887,0.0
2018-12-27,1.0,-0.49957347809228386,-2.3302055060100813,-0.0,-1.962233423807677,-1.96285381930981,0.0
2018-12-28,1.0,-0.4861740353069833,-2.3669739103265117,-0.0,-1.9821121699734416,-1.9760193719731292,0.0
2018-12-31,1.0,-0.484841381465854,-2.3703703703703702,-0.0,-1.982419127988748,-1.9760118768557586,0.0
2019-01-02,1.0,-0.4772975503198627,-2.368856295833984,-0.0,-1.9783117491028246,-1.9770635044468716,0.0
2019-01-03,1.0,-0.4869036482694107,-2.363969441845962,-0.0,-1.9836295603367633,-1.9610227627065793,0.0
2019-01-04,1.0,-0.44513985473651674,-2.364472260856127,-0.0,-1.9606706845927984,-1.9564982228403645,0.0
2019-01-07,1.0,-0.38529545111077523,-2.30285627928064,-0.0,-1.952017530602992,-1.9162006951790838,0.0
2019-01-08,1.0,-0.39008084577114427,-2.3990982587064678,-0.0,-1.997978855721393,-1.9864738805970148,0.0
2019-01-09,1.0,-0.38376699029126216,-2.397359223300971,-0.0,-1.9982912621359223,-1.9876504854368933,0.0
2019-01-10,1.0,-0.3796828851235815,-2.4016011192289755,-0.0,-2.0006217938753306,-1.990439919166796,0.0
2019-01-11,1.0,-0.38388329822919104,-2.3855214915360015,-0.0,-2.0141196661206022,-2.0173960527342225,0.0
2019-01-14,1.0,-0.39313304721030046,-2.382598517362466,-0.0,-2.014436207569255,-2.013109637143972,0.0
2019-01-15,1.0,-0.40093348891481917,-2.366238817580708,-0.0,-2.0081680280046674,-2.0037339556592766,0.0
2019-01-16,1.0,-0.3867953667953668,-2.34015444015444,-0.0,-1.988262548262548,-2.0067181467181467,0.0
2019-01-17,1.0,-0.3991756746247764,-2.3371179718485107,-0.0,-2.0119760479041915,-2.0284625554086633,0.0
2019-01-18,1.0,-0.4084761754992924,-2.325601509671332,-0.0,-2.0360905802799185,-2.09270325522881,0.0
2019-01-22,1.0,-0.0021983390327308255,-2.5521901970363134,-0.0,-2.3376485914346197,-2.2499592900179124,0.0
2019-01-23,1.0,-0.0,-2.521140609636185,-0.0,-2.3759423139954112,-2.296951819075713,0.0
2019-01-24,1.0,-0.0,-2.5379491818107067,-0.0,-2.374886933640326,-2.310254090946468,0.0
2019-01-25,1.0,-0.0,-2.522848664688427,-0.0,-2.5235269181856723,-2.431708350996185,0.0
2019-01-28,1.0,-0.0,-2.5007638771006624,-0.0,-2.553641147513156,-2.4330334408419625,0.0
2019-01-29,1.0,-0.0,-2.4904550877791034,-0.0,-2.568348389296063,-2.4633543548662007,0.0
2019-01-30,1.0,-0.0,-2.4889762433772007,-0.0,-2.5739189882071445,-2.4826525380276876,0.0
2019-01-31,1.0,-0.0,-2.5146178833988713,-0.0,-2.5271841340400067,-2.506582321764404,0.0
2019-02-01,1.0,-0.0,-2.5071672354948804,-0.0,-2.5343003412969285,-2.4909556313993173,0.0
2019-02-04,1.0,-0.0,-2.5176460510536236,-0.0,-2.5385471989035464,-2.509850950830906,0.0
2019-02-05,1.0,-0.0,-2.50111301369863,-0.0,-2.5347602739726027,-2.5257705479452053,0.0
2019-02-06,1.0,-0.0,-2.4924644630929955,-0.0,-2.535708169207056,-2.5349374892961127,0.0
2019-02-07,1.0,-0.0,-2.4954159883471854,-0.0,-2.542112929483335,-2.530631479736098,0.0
2019-02-08,1.0,-0.0,-2.508696400895471,-0.0,-2.5732736352677805,-2.528327880144653,0.0
2019-02-11,1.0,-0.0,-2.5070726237709158,-0.0,-2.5754700707262375,-2.5426082456442987,0.0
2019-02-12,1.0,-0.0,-2.503666005348055,-0.0,-2.5903562494608816,-2.5318726817907358,0.0
2019-02-13,1.0,-0.0,-2.51343669250646,-0.0,-2.5813953488372094,-2.518432385874246,0.0
2019-02-14,1.0,-0.0,-2.4814238811128395,-0.0,-2.6207015724900637,-2.5379298427509935,0.0
2019-02-15,1.0,-0.0,-2.509951540325372,-0.0,-2.6126687435098654,-2.530893042575286,0.0
2019-02-19,1.0,-0.0,-2.487609773063212,-0.0,-2.6577688896617686,-2.549517433266672,0.0
2019-02-20,1.0,-0.0,-2.507571220805886,-0.0,-2.5710497048507146,-2.4764308324065363,0.0
2019-02-21,1.0,-0.0,-2.5404574940252647,-0.0,-2.5508706043018097,-2.4440081939228406,0.0
2019-02-22,1.0,-0.0,-2.539592953651445,-0.0,-2.570377971609372,-2.4413374380023947,0.0
2019-02-25,1.0,-0.0,-2.395722759912582,-0.0,-2.2727130814861067,-2.136746799875117,0.0
2019-02-26,1.0,-0.0,-2.381100404103202,-0.0,-2.2691171899285054,-2.120997824059683,0.0
2019-02-27,1.0,-0.0,-2.4103025091847106,-0.0,-2.285390447901196,-2.1210818416321424,0.0
2019-02-28,1.0,-0.0,-2.4161383736401345,-0.0,-2.29122642247789,-2.1191985599123426,0.0
2019-03-01,1.0,-0.0,-2.4234085920351207,-0.0,-2.3087958607714016,-2.1072436500470366,0.0
2019-03-04,1.0,-0.0,-2.407555451054158,-0.0,-2.307234109256211,-2.1228152676542047,0.0
2019-03-05,1.0,-0.0,-2.3864339547798497,-0.0,-2.3944466481554936,-2.1523998413328047,0.0
2019-03-06,1.0,-0.0,-2.389321468298109,-0.0,-2.3950421102812647,-2.1609725091371366,0.0
2019-03-07,1.0,-0.0,-2.3808015206716298,-0.0,-2.3953746237921747,-2.143988594962775,0.0
2019-03-08,1.0,-0.0,-2.3814125795280665,-0.0,-2.4865909640009662,-2.1853909962148665,0.0
2019-03-11,1.0,-0.0,-2.389528710283427,-0.0,-2.504778240627297,-2.2736257453238586,0.0
2019-03-12,1.0,-0.0,-2.2762910221785746,-0.0,-2.5313855470987807,-2.37629920615435,0.0
2019-03-13,1.0,-0.0,-2.3084265964450297,-0.0,-2.547317314022383,-2.37335418038183,0.0
2019-03-14,1.0,-0.0,-2.3100131535679056,-0.0,-2.545133179875041,-2.365833607365998,0.0
2019-03-15,1.0,-0.0,-2.2845628752364506,-0.0,-2.5437124763549632,-2.3960852043753595,0.0
2019-03-18,1.0,-0.0,-2.333807293409167,-0.0,-2.591083974573436,-2.439110070257611,0.0
2019-03-19,1.0,-0.0,-2.3434530317046507,-0.0,-2.6023883609452527,-2.463964342780254,0.0
2019-03-20,1.0,-0.0,-2.3417136130496936,-0.0,-2.601530311948205,-2.464979399646851,0.0
2019-03-21,1.0,-0.0,-2.3453781512605043,-0.0,-2.6591596638655464,-2.3989075630252104,0.0
2019-03-22,1.0,-0.0,-2.3368046736093473,-0.0,-2.7327067987469307,-2.3971721276775884,0.0
2019-03-25,1.0,-0.0,-2.171675244894571,-0.0,-2.7577619126681054,-2.37215673252532,0.0
2019-03-26,1.0,-0.0,-2.188207665855909,-0.0,-2.779417931728592,-2.419525287259918,0.0
2019-03-27,1.0,-0.0,-2.1389632107023413,-0.0,-2.8017558528428093,-2.4205685618729094,0.0
2019-03-28,1.0,-0.0,-2.1363255033557045,-0.0,-2.811241610738255,-2.441694630872483,0.0
2019-03-29,1.0,-0.0,-2.1302961657857202,-0.0,-2.8124842688144978,-2.4471012668848053,0.0
2019-04-01,1.0,-0.0,-2.1514235323759134,-0.0,-2.8101956832115564,-2.436801881246326,0.0
2019-04-02,1.0,-0.0,-2.207016354546225,-0.0,-2.8961952376917206,-2.370646555376663,0.0
2019-04-03,1.0,-0.0,-2.2071440635027866,-0.0,-2.878652254686709,-2.3588076338456343,0.0
2019-04-04,1.0,-0.0,-2.213480288257736,-0.0,-2.8799491309877068,-2.384824077999152,0.0
2019-04-05,1.0,-0.0,-2.201019541206457,-0.0,-2.8970263381478336,-2.3981308411214957,0.0
2019-04-08,1.0,-0.0,-2.1962299397129996,-0.0,-2.897257366052475,-2.3975545554895135,0.0
2019-04-09,1.0,-0.0,-2.1845412291272166,-0.0,-2.985281459803753,-2.43751075916681,0.0
2019-04-10,1.0,-0.0,-2.1793239872710073,-0.0,-2.989163154726069,-2.4321837103294057,0.0
2019-04-11,1.0,-0.0,-2.1470765521398434,-0.0,-3.035477482132093,-2.4284853181779043,0.0
2019-04-12,1.0,-0.0,-2.147963567623303,-0.0,-3.0200206221000174,-2.4245574841037976,0.0
2019-04-15,1.0,-0.0,-2.15869321610206,-0.0,-3.0152573054047065,-2.445996034824584,0.0
2019-04-16,1.0,-0.0,-2.1603586516078974,-0.0,-3.0185360806966117,-2.4425381498405034,0.0
2019-04-17,1.0,-0.0,-2.103374259465957,-0.0,-3.0394951489653987,-2.4431183995878767,0.0
2019-04-18,1.0,-0.0,-2.0303006012024047,-0.0,-2.7248897795591183,-2.2608416833667335,0.0
2019-04-22,1.0,-0.0,-2.035426731078905,-0.0,-2.739694041867955,-2.276409017713365,0.0
2019-04-23,1.0,-0.0,-2.0392172652601066,-0.0,-2.739893702689644,-2.2737155741665322,0.0
2019-04-24,1.0,-0.0,-1.9979788180127738,-0.0,-2.76036866359447,-2.3264613145767647,0.0
2019-04-25,1.0,-0.0,-2.0124898621248986,-0.0,-2.778507704785077,-2.319302514193025,0.0
2019-04-26,1.0,-0.0,-1.9603110319131705,-0.0,-2.8403531508180784,-2.299044224850154,0.0
2019-04-29,1.0,-0.0,-1.9527252502780867,-0.0,-2.7605275703162246,-2.2320832671221993,0.0
2019-04-30,1.0,-0.0,-1.960054002541296,-0.0,-2.7573856416772555,-2.224110546378653,0.0
2019-05-01,1.0,-0.0,-1.9602985548673972,-0.0,-2.7531364141654757,-2.2268540574876923,0.0
2019-05-02,1.0,-0.0,-1.9668753466994215,-0.0,-2.7056026626515575,-2.2520009509469845,0.0
2019-05-03,1.0,-0.0,-1.9792491683827023,-0.0,-2.694677649295105,-2.246158720101378,0.0
2019-05-06,1.0,-0.0,-1.9297053945186005,-0.0,-2.71558328726009,-2.2529815970302502,0.0
2019-05-07,1.0,-0.0,-1.9404799494790026,-0.0,-2.7030312598673825,-2.2503946952952325,0.0
2019-05-08,1.0,-0.0,-1.9334842688734482,-0.0,-2.650245920836911,-2.2232805058942926,0.0
2019-05-09,1.0,-0.0,-1.9305577253554134,-0.0,-2.668098734572723,-2.2126230276519294,0.0
2019-05-10,1.0,-0.0,-1.927211733499766,-0.0,-2.671789670775472,-2.202527695428304,0.0
2019-05-13,1.0,-0.0,-1.9294451898034886,-0.0,-2.731591823849736,-2.230999921079631,0.0
2019-05-14,1.0,-0.0,-1.8186830253144897,-0.0,-2.7425066004037895,-2.2040689548066466,0.0
2019-05-15,1.0,-0.0,-1.828366918229207,-0.0063020306543219475,-2.7723488679685673,-2.1732669415700614,0.0
2019-05-16,1.0,-0.0,-1.8315969522624784,-0.01943710153941844,-2.7583579536619496,-2.1654486083035294,0.0
2019-05-17,1.0,-0.0,-1.805460485376478,-0.04449284380833852,-2.734287492221531,-2.1942283758556314,0.0
2019-05-20,1.0,-0.0,-1.741255993083392,-0.10587125677906153,-2.774109879745343,-2.2385443684665565,0.0
2019-05-21,1.0,-0.0,-1.7234259695399592,-0.12184016329094051,-2.7680169571361284,-2.237164390014131,0.0
2019-05-22,1.0,-0.0,-1.6979556803995006,-0.13826466916354557,-2.748907615480649,-2.2176186017478154,0.0
2019-05-23,1.0,-0.0,-1.69552680798005,-0.23402431421446387,-2.7447007481296763,-2.118765586034913,0.0
2019-05-24,1.0,-0.0,-1.6322880371660862,-0.27526132404181186,-2.723422377080914,-2.1119628339140535,0.0
2019-05-28,1.0,-0.0,-1.6151224047102573,-0.2802912922218779,-2.731406879454602,-2.1203129841958472,0.0
2019-05-29,1.0,-0.0,-1.6125812441968432,-0.27290312596719285,-2.7358402971216345,-2.1161405137728257,0.0
2019-05-30,1.0,-0.0,-1.60075869009832,-0.28172176201904464,-2.728884415886042,-2.1304482464968646,0.0
2019-05-31,1.0,-0.0,-1.6202697495183043,-0.28015414258188825,-2.707052023121387,-2.0997302504816955,0.0
2019-06-03,1.0,-0.0,-1.627101803729746,-0.3107612350963008,-2.682971568327728,-2.0221644756955057,0.0
2019-06-04,1.0,-0.0,-1.602051753177155,-0.33547695605573413,-2.730439442658092,-1.9877507273005661,0.0
2019-06-05,1.0,-0.0,-1.526300059772863,-0.40727734608487753,-2.6992677824267783,-1.8387627017334134,0.0
2019-06-06,1.0,-0.0,-1.5185405365237423,-0.37638403804711307,-2.6781600653934756,-1.8580664338262614,0.0
2019-06-07,1.0,-0.0,-1.559500817114842,-0.36881592631109794,-2.6504234140543756,-1.8495765859456248,0.0
2019-06-10,1.0,-0.0,-1.5717969498268622,-0.3871656966035512,-2.5708391659913064,-1.8377661533927652,0.0
2019-06-11,1.0,-0.0,-1.5652623798965262,-0.3851441241685144,-2.6157427937915743,-1.8248337028824835,0.0
2019-06-12,1.0,-0.0,-1.5731581278606233,-0.3828436438801122,-2.6060829765244353,-1.8202421379004874,0.0
2019-06-13,1.0,-0.0,-1.6020725388601036,-0.413619541080681,-2.5902294596595112,-1.7960029607698,0.0
2019-06-14,1.0,-0.0,-1.5893319523562919,-0.42975512317822,-2.597691795516756,-1.7813124213952798,0.0
2019-06-17,1.0,-0.0,-1.5670992478985402,-0.43422798997198053,-2.6227695030231533,-1.7494469842206166,0.0
2019-06-18,1.0,-0.0,-1.5734029258251854,-0.4210835845034183,-2.62302433286775,-1.7338822318606186,0.0
2019-06-19,1.0,-0.0,-1.5512094698919199,-0.4613631350635983,-2.6323799720608783,-1.7075215057716346,0.0
2019-06-20,1.0,-0.0,-1.5838103625421989,-0.4511228533685601,-2.610377220020549,-1.693600469690298,0.0
2019-06-21,1.0,-0.0,-1.5854393182486044,-0.4555539230091097,-2.6096091683808407,-1.6957831325301207,0.0
2019-06-24,1.0,-0.0,-1.5445653772613621,-0.460508898367407,-2.6016325930283863,-1.747315781732608,0.0
2019-06-25,1.0,-0.0,-1.5273489192765768,-0.4631671812968681,-2.6097632701073374,-1.7515806499044257,0.0
2019-06-26,1.0,-0.0,-1.5211960913966645,-0.43597090588494597,-2.5779149217544632,-1.8118433619866283,0.0
2019-06-27,1.0,-0.0,-1.5131433620499228,-0.46380973418746785,-2.58434577718872,-1.8018555334658717,0.0
2019-06-28,1.0,-0.0,-1.4848841485840383,-0.47215888194189043,-2.5980139757263703,-1.8005148951820524,0.0
2019-07-01,1.0,-0.0,-1.4696213677722336,-0.47923393014382154,-2.603096565893748,-1.785882007631347,0.0
2019-07-02,1.0,-0.0,-1.4790445486518173,-0.4721570926143025,-2.5942995310668233,-1.7815064478311842,0.0
2019-07-03,1.0,-0.0,-1.4286774628879892,-0.37388663967611335,-2.4173414304993255,-1.527800269905533,0.0
2019-07-05,1.0,-0.0,-1.3941168551427032,-0.3848949919224556,-2.4174071082390953,-1.5348680667743673,0.0
2019-07-08,1.0,-0.0,-1.3876298394711992,-0.38843922838257117,-2.4269526507486847,-1.5418184270875488,0.0
2019-07-09,1.0,-0.0,-1.4257894004729448,-0.392196411183753,-2.535888162470441,-1.601126721379886,0.0
2019-07-10,1.0,-0.0,-1.4291286480462493,-0.39590443686006827,-2.5419655916974295,-1.5983144110886676,0.0
2019-07-11,1.0,-0.0,-1.4134742404227212,-0.42376416602934014,-2.538135298616422,-1.5772787318361954,0.0
2019-07-12,1.0,-0.0,-1.4466708411605094,-0.4170319348778961,-2.5236902525568774,-1.570096709107354,0.0
2019-07-15,1.0,-0.0,-1.4593612411768817,-0.4509749108952408,-2.548745544762038,-1.5295268711999441,0.0
2019-07-16,1.0,-0.0,-1.4732404181184668,-0.5055749128919861,-2.5229268292682927,-1.4668292682926831,0.0
2019-07-17,1.0,-0.0,-1.4587965536409118,-0.5122984991662035,-2.510214007782101,-1.4669955530850474,0.0
2019-07-18,1.0,-0.0,-1.4587614551513468,-0.5115940016662038,-2.5096500971952236,-1.4625104137739515,0.0
2019-07-19,1.0,-0.0,-1.4641551093631409,-0.5340509211343407,-2.458290209066446,-1.4433864624301385,0.0
2019-07-22,1.0,-0.0,-1.4553423522915516,-0.5274710104914412,-2.4640392048591937,-1.4554113749309772,0.0
2019-07-23,1.0,-0.0,-1.467239229810223,-0.51946252943621,-2.4719490234104446,-1.4675855381631804,0.0
2019-07-24,1.0,-0.0,-1.4658190912880367,-0.5105599555370293,-2.490898985688481,-1.480130609976379,0.0
2019-07-25,1.0,-0.0,-1.4095218179283424,-0.5437055625261397,-2.5566708490171477,-1.460685905478879,0.0
2019-07-26,1.0,-0.0,-1.4044497140465895,-0.5346631329334636,-2.5701632026781978,-1.4651973775979912,0.0
2019-07-29,1.0,-0.0,-1.349664523343584,-0.5365529773553257,-2.580234833659491,-1.5226446743080793,0.0
2019-07-30,1.0,-0.0,-1.3544551685550428,-0.5404252342985033,-2.5752552804588054,-1.52391942929081,0.0
2019-07-31,1.0,-0.0,-1.3912191023037603,-0.5388278131783489,-2.5613752538337655,-1.5108885932357679,0.0
2019-08-01,1.0,-0.0,-1.42150146791556,-0.5174052844960157,-2.559066126100937,-1.4921012162728926,0.0
2019-08-02,1.0,-0.0,-1.3917251051893407,-0.5703366058906031,-2.563464235624123,-1.4870266479663392,0.0
2019-08-05,1.0,-0.0,-1.3877535399923462,-0.6181400688863375,-2.91718331419824,-1.7309605817068505,0.0
2019-08-06,1.0,-0.0,-1.3794424825306182,-0.6012472762792095,-2.8073484108498006,-1.7255992185738973,0.0
2019-08-07,1.0,-0.0,-1.4245155475439386,-0.5565570076611086,-2.780456662160132,-1.7492864653747933,0.0
2019-08-08,1.0,-0.0,-1.4228369540705104,-0.5504773359392618,-2.7865894910922346,-1.7571976245959557,0.0
2019-08-09,1.0,-0.0,-1.388375558867362,-0.5321907600596124,-2.7516393442622946,-1.779359165424739,0.0
2019-08-12,1.0,-0.0,-1.3787158145065397,-0.5591557669441141,-2.750743162901308,-1.743014268727705,0.0
2019-08-13,1.0,-0.0,-1.3487475915221578,-0.551578479324144,-2.758707573736475,-1.7516674077367718,0.0
2019-08-14,1.0,-0.0,-1.3599067259345625,-0.5376375428113387,-2.698826787145668,-1.690592436056256,0.0
2019-08-15,1.0,-0.0,-1.4009527872582481,-0.5655574516496019,-2.613694539249147,-1.530147895335609,0.0
2019-08-16,1.0,-0.0,-1.3998150650828651,-0.5681769684899354,-2.6103563553595563,-1.5345330393342342,0.0
2019-08-19,1.0,-0.0,-1.3559298046985566,-0.5826493065383527,-2.6256014718369656,-1.512029436739315,0.0
2019-08-20,1.0,-0.0,-1.3586741889985894,-0.5813822284908321,-2.6191819464033848,-1.493018335684062,0.0
2019-08-21,1.0,-0.0,-1.3686327077747988,-0.624947086214195,-2.6036404684633836,-1.4579511782136305,0.0
2019-08-22,1.0,-0.0,-1.3695744983634552,-0.6229543190550734,-2.6299985769176035,-1.4928845880176462,0.0
2019-08-23,1.0,-0.0,-1.3780453257790368,-0.6180594900849858,-2.611827195467422,-1.4742209631728047,0.0
2019-08-26,1.0,-0.0,-1.331656536016209,-0.6343184517571437,-2.602878502061063,-1.4178019981834695,0.0
2019-08-27,1.0,-0.0,-1.322683928447136,-0.6297765713092505,-2.5899631099046427,-1.4179717407948773,0.0
2019-08-28,1.0,-0.0,-1.3122046149569084,-0.6375451765360022,-2.595009730330831,-1.4054767862107311,0.0
2019-08-29,1.0,-0.0,-1.280055594162613,-0.6574704656011119,-2.6130646282140377,-1.398610145934677,0.0
2019-08-30,1.0,-0.0,-1.259769955654102,-0.6744733924611973,-2.6176552106430155,-1.3770787139689578,0.0
2019-09-03,1.0,-0.0,-1.2645998057983077,-0.6867110556249133,-2.6055624913302817,-1.378970731030656,0.0
2019-09-04,1.0,-0.0,-1.236783682530873,-0.7011239073123352,-2.608158734563619,-1.391563757458027,0.0
2019-09-05,1.0,-0.0,-1.2550971041537078,-0.6787614900822447,-2.6230561890939246,-1.3544128827147695,0.0
2019-09-06,1.0,-0.0,-1.2281981794176915,-0.7316378291988047,-2.691612813564033,-1.297338614411785,0.0
