Date,CIGI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.36438011327879166,-0.9388504300398574,-0.0824068246975736,-0.5595063282287952,-0.5511153066219145,0.0
2018-09-25,1.0,-0.36942519078624936,-0.9374081075404327,-0.08870685430231744,-0.5579710144927535,-0.5472239725547853,0.0
2018-09-26,1.0,-0.36931339511373207,-0.9388514462229709,-0.08456192080876158,-0.56181550126369,-0.5557076663858467,0.0
2018-09-27,1.0,-0.36947213252842903,-0.9381229818896533,-0.08490102484908044,-0.5616664326828583,-0.5555945528569423,0.0
2018-09-28,1.0,-0.36598864878203546,-0.9482497267952199,-0.08580392709838898,-0.5655867733634152,-0.5595586420841119,0.0
2018-10-01,1.0,-0.36553598531643783,-0.9510430270728177,-0.08637181885567045,-0.5659877872295365,-0.5607638276093325,0.0
2018-10-02,1.0,-0.36560469059056233,-0.955849109918056,-0.08540548177451258,-0.565272675897146,-0.5599745690873128,0.0
2018-10-03,1.0,-0.36935592738640804,-0.9723613627482326,-0.08742761732210735,-0.5660947102916621,-0.5572489253614693,0.0
2018-10-04,1.0,-0.37886404963097653,-0.9650586515491854,-0.0882803864940992,-0.5796698399115771,-0.5535707918850501,0.0
2018-10-05,1.0,-0.36555054504136636,-0.959769910875972,-0.07470795014735646,-0.5874374178887193,-0.5632922628981287,0.0
2018-10-08,1.0,-0.3658779222624885,-0.9609891281176721,-0.07464648617920842,-0.5876145811127692,-0.5637390748241313,0.0
2018-10-09,1.0,-0.3692658101711805,-0.9627388875048933,-0.08042990853767037,-0.5860350902167337,-0.5603758140859104,0.0
2018-10-10,1.0,-0.3690110674759014,-0.9684041413780792,-0.07750803284541236,-0.5883255980007139,-0.5669046769011067,0.0
2018-10-11,1.0,-0.33566409239546374,-0.9632992416336186,-0.038822792736380715,-0.5729492798998123,-0.5679746747373547,0.0
2018-10-12,1.0,-0.34389590771766,-0.9587338643229882,-0.03536116451524307,-0.5516341664377918,-0.5434976654765175,0.0
2018-10-15,1.0,-0.3347949710527217,-0.9727655784317084,-0.022506937069644753,-0.5509574868966463,-0.5446884313658319,0.0
2018-10-16,1.0,-0.33215231674177015,-0.996112964810292,-0.007602077671906711,-0.555777235045234,-0.5481751573733273,0.0
2018-10-17,1.0,-0.31979127841967947,-0.9680818622302036,-0.0,-0.5499949174939857,-0.5504692847219869,0.0
2018-10-18,1.0,-0.32280677873817465,-0.9767236098822568,-0.0,-0.549785612196284,-0.5536650105492411,0.0
2018-10-19,1.0,-0.30879076362163255,-0.9681993113226657,-0.0,-0.5483762068732699,-0.5505367632165283,0.0
2018-10-22,1.0,-0.30876695687386113,-0.9616993993385976,-0.0,-0.5510562192076669,-0.5529796854963892,0.0
2018-10-23,1.0,-0.31466783748184673,-0.9631530953426322,-0.0,-0.5478401837279205,-0.5516903644162248,0.0
2018-10-24,1.0,-0.31497558328811726,-0.972632935431362,-0.0,-0.5506985892566468,-0.5529028757460662,0.0
2018-10-25,1.0,-0.2859679700088789,-0.9322240126278404,-0.0,-0.5483245091913578,-0.5220493932717287,0.0
2018-10-26,1.0,-0.26199660041841,-0.9227902719665271,-0.0,-0.5664225941422594,-0.5176189853556484,0.0
2018-10-29,1.0,-0.2376889004689943,-0.9374348619072433,-0.0,-0.5560838978634706,-0.5257295466388745,0.0
2018-10-30,1.0,-0.24388573664644883,-0.938335615991652,-0.0,-0.5568381921346116,-0.5218483010500229,0.0
2018-10-31,1.0,-0.2434748220406011,-0.9557737938307409,-0.0,-0.565251779593989,-0.5310769839177432,0.0
2018-11-01,1.0,-0.25547831843760344,-0.9509433962264151,-0.0,-0.5695134061569017,-0.5342270771267793,0.0
2018-11-02,1.0,-0.2593616321158276,-0.9281342546890423,-0.0,-0.5740046067785456,-0.5290556103981573,0.0
2018-11-05,1.0,-0.2617219677748855,-0.9236548156446671,-0.0,-0.5748459586806814,-0.5347787406504333,0.0
2018-11-06,1.0,-0.2677082303305976,-0.9287385872968787,-0.0,-0.5710471670127558,-0.528560598569498,0.0
2018-11-07,1.0,-0.26767526945515674,-0.9288045090477602,-0.0,-0.5710801278881967,-0.528560598569498,0.0
2018-11-08,1.0,-0.23719332679097155,-0.9339221458946678,-0.0,-0.5626758259731762,-0.5373895976447497,0.0
2018-11-09,1.0,-0.23769794529511845,-0.9338764559612616,-0.0,-0.5626226933647428,-0.5376586834184007,0.0
2018-11-12,1.0,-0.23703800444038134,-0.9291824474337208,-0.0,-0.5629489356144703,-0.5358495494318923,0.0
2018-11-13,1.0,-0.22435335734917078,-0.9291208256255475,-0.0,-0.5607048972836141,-0.531204361795346,0.0
2018-11-14,1.0,-0.22360813356720585,-0.930682777886052,-0.0,-0.5615539530955629,-0.5324173325537581,0.0
2018-11-15,1.0,-0.22284565238543116,-0.9313073654850323,-0.0,-0.56293581552233,-0.5261570395355626,0.0
2018-11-16,1.0,-0.2166655842047152,-0.9212184191725661,-0.0,-0.5678703643566929,-0.541663960511788,0.0
2018-11-19,1.0,-0.21748165465289954,-0.9208390155204885,-0.0,-0.5672770959153193,-0.5413663224884733,0.0
2018-11-20,1.0,-0.17101308773630636,-0.9155921796736145,-0.0,-0.5757311358862498,-0.5691711100339312,0.0
2018-11-21,1.0,-0.1757319495163047,-0.9107245819719393,-0.0,-0.5718495739637389,-0.544974053430713,0.0
2018-11-23,1.0,-0.17570860587405412,-0.9141015775298192,-0.0,-0.57127741439015,-0.5452738232653584,0.0
2018-11-26,1.0,-0.17446712891628147,-0.9234720082177709,-0.0,-0.5693053415511042,-0.5427901900359526,0.0
2018-11-27,1.0,-0.1679660042175219,-0.9248194772828935,-0.0,-0.5643811106140968,-0.5378937951306794,0.0
2018-11-28,1.0,-0.16701301192493367,-0.9306883212378911,-0.0,-0.5623901019853575,-0.5369097477540842,0.0
2018-11-29,1.0,-0.15280770693370516,-0.9210926606667511,-0.0,-0.5578970718722271,-0.5372037013563189,0.0
2018-11-30,1.0,-0.1519248468691485,-0.9224665968453457,-0.0,-0.5583801453552953,-0.5408930781681425,0.0
2018-12-03,1.0,-0.1519248468691485,-0.9224665968453457,-0.0,-0.5583801453552953,-0.5409248151321845,0.0
2018-12-04,1.0,-0.147724753792077,-0.9239684600525665,-0.0,-0.5557490737515437,-0.5392191013014977,0.0
2018-12-06,1.0,-0.1419473095563564,-0.8953957996768983,-0.0,-0.5486827389089102,-0.5207530756803778,0.0
2018-12-07,1.0,-0.13227447186944175,-0.9012700096732923,-0.0,-0.5547165101257528,-0.5321558960277093,0.0
2018-12-10,1.0,-0.11264644965841293,-0.9055921357692664,-0.0,-0.5537110884416829,-0.5193669046956629,0.0
2018-12-11,1.0,-0.07464668500426823,-0.9403079452401277,-0.0,-0.5696670776818742,-0.5770337348635746,0.0
2018-12-12,1.0,-0.0748387504742633,-0.9402112052611611,-0.0,-0.5696218540533704,-0.5770835968129505,0.0
2018-12-13,1.0,-0.0746075365614833,-0.9363530117817997,-0.0,-0.5726017878012571,-0.5751287153731957,0.0
2018-12-14,1.0,-0.06910478613452059,-0.9611384957862935,-0.0,-0.5688980760057243,-0.5810144697090157,0.0
2018-12-17,1.0,-0.06570711403425158,-0.9621898134909287,-0.0,-0.5674705302958091,-0.5819591395799574,0.0
2018-12-18,1.0,-0.05514346138063824,-0.9541681133802595,-0.0,-0.563650137306272,-0.5835358732363247,0.0
2018-12-19,1.0,-0.06597233214093513,-0.9537813795941625,-0.0,-0.5618094906454778,-0.5840640729367818,0.0
2018-12-20,1.0,-0.06403428607443355,-0.9400939085494595,-0.0,-0.5681152112942363,-0.5790186871710837,0.0
2018-12-21,1.0,-0.059340107891105255,-0.9432317149667545,-0.0,-0.5717601304729645,-0.5620687492159077,0.0
2018-12-24,1.0,-0.03856586126266563,-0.9247700701480904,-0.0,-0.5695401402961809,-0.5848480124707717,0.0
2018-12-26,1.0,-0.03909509534258429,-0.9337392218067188,-0.0,-0.5462805575300553,-0.5714064962759217,0.0
2018-12-27,1.0,-0.0,-0.9057403978256973,-0.0,-0.49510184576787525,-0.5858072994444776,0.0
2018-12-28,1.0,-0.0018278248883828241,-0.904893177119228,-0.0,-0.49902615887094354,-0.5906870823719773,0.0
2018-12-31,1.0,-0.001708069881034431,-0.9053669353630398,-0.0,-0.498996134368164,-0.5905426867639567,0.0
2019-01-02,1.0,-0.0,-0.9051840316252884,-0.0,-0.4968404659938307,-0.5927944655745561,0.0
2019-01-03,1.0,-0.0032924274169410356,-0.9035618078419634,-0.0,-0.501556420233463,-0.5846752469320563,0.0
2019-01-04,1.0,-0.005037632312812978,-0.9044948874029206,-0.0,-0.5043629494137755,-0.5846951932591682,0.0
2019-01-07,1.0,-0.0038568481478159474,-0.9013065446826323,-0.0,-0.5026459772176877,-0.5819654976530032,0.0
2019-01-08,1.0,-0.006863008384805897,-0.8874168233222929,-0.0,-0.5106376629964492,-0.5789991943424939,0.0
2019-01-09,1.0,-0.007102993404363269,-0.887844331035306,-0.0,-0.5106992568716985,-0.5788044289252993,0.0
2019-01-10,1.0,-0.006807799110208713,-0.8888656654026456,-0.0,-0.510644650801708,-0.5795586874085575,0.0
2019-01-11,1.0,-0.006438860770866401,-0.8771525261297954,-0.0,-0.517534665029499,-0.5936929112635142,0.0
2019-01-14,1.0,-0.004590872265730488,-0.8749662435862814,-0.0,-0.5173282923755513,-0.6036847000930177,0.0
2019-01-15,1.0,-0.0,-0.8687111404799807,-0.0,-0.517075661550476,-0.6175772684948787,0.0
2019-01-16,1.0,-0.0,-0.8640028776115823,-0.0,-0.5130241899223644,-0.6204849974521147,0.0
2019-01-17,1.0,-0.0,-0.864830926540497,-0.0,-0.5096720184171974,-0.6153018207911024,0.0
2019-01-18,1.0,-0.00036063110443275735,-0.8611570247933885,-0.0,-0.5165740045078888,-0.6271675432006011,0.0
2019-01-22,1.0,-0.0,-0.9518127163417744,-0.0,-0.470122062306431,-0.6144410032185583,0.0
2019-01-23,1.0,-0.0,-0.9128169185763042,-0.0,-0.46952705997074595,-0.6649500243783519,0.0
2019-01-24,1.0,-0.0,-0.8925993327267213,-0.0,-0.49141643918713984,-0.6490445859872612,0.0
2019-01-25,1.0,-0.0,-0.8808304540967423,-0.0,-0.4849457058242843,-0.7191201875616979,0.0
2019-01-28,1.0,-0.0,-0.8701346842950698,-0.0,-0.5016681082416903,-0.7172865439268503,0.0
2019-01-29,1.0,-0.0,-0.8682225656877898,-0.0,-0.500370942812983,-0.7225656877897991,0.0
2019-01-30,1.0,-0.0,-0.8688701997402758,-0.0,-0.5009585059674726,-0.7221260280749491,0.0
2019-01-31,1.0,-0.0,-0.808870388976604,-0.0,-0.40539687096311183,-0.6564087842686953,0.0
2019-02-01,1.0,-0.0,-0.812631822253041,-0.0,-0.42281355638380863,-0.6538094825344544,0.0
2019-02-04,1.0,-0.0,-0.8256577070136393,-0.0,-0.40392626833304796,-0.6238372424813102,0.0
2019-02-05,1.0,-0.0,-0.8391291893440274,-0.0,-0.4113434545975365,-0.6140074477227155,0.0
2019-02-06,1.0,-0.0,-0.8367235846894338,-0.0,-0.4105546642218657,-0.6177515471006189,0.0
2019-02-07,1.0,-0.0,-0.8318120690148503,-0.0,-0.41211479584537464,-0.6173567197916965,0.0
2019-02-08,1.0,-0.0,-0.8307022318998366,-0.0,-0.41406182849611783,-0.6203191702718964,0.0
2019-02-11,1.0,-0.0,-0.8258836355290339,-0.0,-0.4149357355978885,-0.6281271517098922,0.0
2019-02-12,1.0,-0.0,-0.8265520315150817,-0.0,-0.42453345601978315,-0.6243781809816833,0.0
2019-02-13,1.0,-0.0,-0.8220599316060976,-0.0,-0.4369095229815105,-0.6391062423926274,0.0
2019-02-14,1.0,-0.0,-0.7753855106197265,-0.0,-0.46558044806517307,-0.6685481524585395,0.0
2019-02-15,1.0,-0.0,-0.805005668439871,-0.0,-0.4482137147175954,-0.6536728583471411,0.0
2019-02-19,1.0,-0.0,-0.7866794525324733,-0.0,-0.4673524540144713,-0.6518466858454653,0.0
2019-02-20,1.0,-0.0,-0.7928448952308988,-0.0,-0.4646168153680723,-0.6487837484379086,0.0
2019-02-21,1.0,-0.0,-0.7828272555571698,-0.0,-0.46569809676013363,-0.6571553101845126,0.0
2019-02-22,1.0,-0.0,-0.7897821230671038,-0.0,-0.4583538831993965,-0.6530215556006848,0.0
2019-02-25,1.0,-0.0,-0.7838907810089365,-0.0,-0.46624748930224436,-0.6608156492882717,0.0
2019-02-26,1.0,-0.0,-0.7852589293511484,-0.0,-0.46662591331179226,-0.6590690769365121,0.0
2019-02-27,1.0,-0.0,-0.7926651507200746,-0.0,-0.4665034108798321,-0.6561133461605738,0.0
2019-02-28,1.0,-0.0,-0.7934665305527199,-0.0,-0.4678722473384862,-0.6553886539302902,0.0
2019-03-01,1.0,-0.0,-0.7991958510576306,-0.0,-0.4647165083619835,-0.6496999009381736,0.0
2019-03-04,1.0,-0.0,-0.7971284620089116,-0.0,-0.4558930599644698,-0.6592888138160002,0.0
2019-03-05,1.0,-0.0,-0.7806534347585321,-0.0,-0.4749205794060214,-0.6589140508874705,0.0
2019-03-06,1.0,-0.0,-0.7807413446699472,-0.0,-0.4770986809539062,-0.6539615059837521,0.0
2019-03-07,1.0,-0.0,-0.7581325038518562,-0.0,-0.49870635774295763,-0.6502223901857612,0.0
2019-03-08,1.0,-0.0,-0.7546672137393394,-0.0,-0.5196213475572229,-0.6564872072916972,0.0
2019-03-11,1.0,-0.0,-0.750996898537882,-0.0,-0.5255944469059223,-0.6771821001329198,0.0
2019-03-12,1.0,-0.0,-0.7213671142338265,-0.0,-0.5413379380154216,-0.7144303194498198,0.0
2019-03-13,1.0,-0.0,-0.735383787661406,-0.0,-0.5461202773792444,-0.707496413199426,0.0
2019-03-14,1.0,-0.0,-0.7423224568138195,-0.0,-0.5481345969289827,-0.7085832533589251,0.0
2019-03-15,1.0,-0.0,-0.7367835448367114,-0.0,-0.5618872917543754,-0.7084561255788777,0.0
2019-03-18,1.0,-0.0,-0.7497499317995817,-0.0,-0.5699736291715923,-0.7114061410687763,0.0
2019-03-19,1.0,-0.0,-0.746990509111859,-0.0,-0.5742442160162528,-0.7109979077594832,0.0
2019-03-20,1.0,-0.0,-0.7479032454114501,-0.0,-0.572869818889024,-0.718001701713869,0.0
2019-03-21,1.0,-0.0,-0.7482149910369763,-0.0,-0.5939598335004406,-0.6961383040136117,0.0
2019-03-22,1.0,-0.0,-0.743225491094614,-0.0,-0.6204136498335013,-0.6914123361745027,0.0
2019-03-25,1.0,-0.0,-0.6814108386315471,-0.0,-0.6526491068725402,-0.6934907659703301,0.0
2019-03-26,1.0,-0.0,-0.6802410518626735,-0.0,-0.6506878500121743,-0.7126856586316046,0.0
2019-03-27,1.0,-0.0,-0.6717094849628638,-0.0,-0.6562461950566176,-0.7159685863874347,0.0
2019-03-28,1.0,-0.0,-0.6716212916615798,-0.0,-0.6525149554388964,-0.7279636186057868,0.0
2019-03-29,1.0,-0.0,-0.671591221269192,-0.0,-0.6519642257562346,-0.7288544305729373,0.0
2019-04-01,1.0,-0.0,-0.6729817270671637,-0.0,-0.6491780235898063,-0.7335451934241887,0.0
2019-04-02,1.0,-0.0,-0.6734201197897568,-0.0,-0.6500733406674001,-0.732337122601149,0.0
2019-04-03,1.0,-0.0,-0.6757276808894047,-0.0,-0.6406340673772946,-0.7379127088360161,0.0
2019-04-04,1.0,-0.0,-0.6761389678247319,-0.0,-0.638646988724906,-0.7407645063708864,0.0
2019-04-05,1.0,-0.0,-0.6633281264357255,-0.0,-0.6565591595454684,-0.7430242886459003,0.0
2019-04-08,1.0,-0.0,-0.6507805325987144,-0.0,-0.6614018977655342,-0.7487297214569942,0.0
2019-04-09,1.0,-0.0,-0.6385106121948227,-0.0,-0.6910195068089805,-0.7376088823457245,0.0
2019-04-10,1.0,-0.0,-0.622762383521334,-0.0,-0.7062285434036293,-0.7362371260421775,0.0
2019-04-11,1.0,-0.0,-0.634953368832528,-0.0,-0.7187355720397672,-0.7243066884176182,0.0
2019-04-12,1.0,-0.0,-0.6368033519208848,-0.0,-0.7214948088357621,-0.7225422841122647,0.0
2019-04-15,1.0,-0.0,-0.6379560243007371,-0.0,-0.7197705615690628,-0.72612329231813,0.0
2019-04-16,1.0,-0.0,-0.6026641350461328,-0.0,-0.6580235559379358,-0.7060551220814668,0.0
2019-04-17,1.0,-0.0,-0.6035373019170277,-0.0,-0.6690011276633628,-0.6949967357113181,0.0
2019-04-18,1.0,-0.0,-0.5981183593518133,-0.0,-0.6614233988247166,-0.7083753784056508,0.0
2019-04-22,1.0,-0.0,-0.5975722233792508,-0.0,-0.6652881497128916,-0.7123858260688464,0.0
2019-04-23,1.0,-0.0,-0.6084294376411841,-0.0,-0.6652003328973962,-0.6986684104149328,0.0
2019-04-24,1.0,-0.0,-0.6038452409209589,-0.0,-0.6589425587467364,-0.7041894137194398,0.0
2019-04-25,1.0,-0.0,-0.5913404507710557,-0.0,-0.6687129300118624,-0.7055160142348754,0.0
2019-04-26,1.0,-0.0,-0.579175704989154,-0.0,-0.6970849552788756,-0.6952129082102636,0.0
2019-04-29,1.0,-0.0,-0.5414313183511597,-0.0,-0.7111825501742579,-0.7518327124143732,0.0
2019-04-30,1.0,-0.0,-0.5613614147338488,-0.0,-0.7046121034390829,-0.6961699102461566,0.0
2019-05-01,1.0,-0.0,-0.5497267759562842,-0.0,-0.7284005316792203,-0.6756461379412199,0.0
2019-05-02,1.0,-0.0,-0.5521764880071068,-0.0,-0.737192774652058,-0.6718389102753923,0.0
2019-05-03,1.0,-0.0,-0.542951247737456,-0.0,-0.7466840746565384,-0.6776356784665144,0.0
2019-05-06,1.0,-0.0,-0.5372585096596136,-0.0,-0.7462682137875776,-0.6840668308751521,0.0
2019-05-07,1.0,-0.0,-0.5393428512065537,-0.0,-0.7451248107803271,-0.6836840699296548,0.0
2019-05-08,1.0,-0.0,-0.532009808266123,-0.0,-0.733551951313185,-0.6887352654435877,0.0
2019-05-09,1.0,-0.0,-0.5299890626385646,-0.0,-0.7453072807354637,-0.6807472878299684,0.0
2019-05-10,1.0,-0.0,-0.5294693732193733,-0.0,-0.7462013295346629,-0.6920109211775879,0.0
2019-05-13,1.0,-0.0,-0.5291900394740747,-0.0,-0.74674264684059,-0.6920428575668536,0.0
2019-05-14,1.0,-0.0,-0.4922026716883423,-0.0,-0.7641087506620372,-0.6860766197846172,0.0
2019-05-15,1.0,-0.0,-0.5036993540810334,-0.0,-0.7743687610099823,-0.6579271873165004,0.0
2019-05-16,1.0,-0.0,-0.5038420929141249,-0.0,-0.7709115438761145,-0.6581417175035195,0.0
2019-05-17,1.0,-0.0,-0.4956685167239303,-0.0,-0.7692126978533462,-0.6717176166563885,0.0
2019-05-20,1.0,-0.0,-0.4817023026315789,-0.0,-0.7783717105263157,-0.6769854323308271,0.0
2019-05-21,1.0,-0.0,-0.4820558002936857,-0.0,-0.7779148311306902,-0.6768869309838472,0.0
2019-05-22,1.0,-0.0,-0.4809522415156218,-0.0,-0.7758777195396913,-0.6713712629205588,0.0
2019-05-23,1.0,-0.0,-0.4741106950620173,-0.0,-0.787239644278025,-0.6639655979405571,0.0
2019-05-24,1.0,-0.0,-0.4510279172993809,-0.0,-0.79500058404392,-0.6741910991706576,0.0
2019-05-28,1.0,-0.0,-0.448715331447403,-0.0,-0.7907783837382252,-0.676864300504535,0.0
2019-05-29,1.0,-0.0,-0.4569956631836308,-0.0,-0.7932008033297435,-0.660389440288733,0.0
2019-05-30,1.0,-0.0,-0.45401379149815246,-0.0,-0.7910326166021706,-0.6645523582298001,0.0
