Date,ENS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.16626638971829155,-0.8819291185252498,-0.0,-0.5719849409321044,-0.6253083214332078,0.0
2018-10-26,1.0,-0.14714028081927089,-0.8713770449568465,-0.0,-0.5829576194770062,-0.6189617415947443,0.0
2018-10-29,1.0,-0.12552932118567944,-0.882683177210317,-0.0,-0.5739766457076864,-0.6258180418324137,0.0
2018-10-30,1.0,-0.12477947072975139,-0.8826303127506014,-0.0,-0.573953488372093,-0.6263672814755412,0.0
2018-10-31,1.0,-0.12430094940824554,-0.9054493432175835,-0.0,-0.5841136688776174,-0.6375341396800625,0.0
2018-11-01,1.0,-0.12986420918948843,-0.9025041518772999,-0.0,-0.5855286723761765,-0.6384773193526329,0.0
2018-11-02,1.0,-0.13284061071671693,-0.8850205841356283,-0.0,-0.5891276864728193,-0.6346072806249797,0.0
2018-11-05,1.0,-0.12742553053410344,-0.9028165357907715,-0.0,-0.591861898890259,-0.6227204880264781,0.0
2018-11-06,1.0,-0.12657036195422822,-0.9017691933127738,-0.0,-0.5932478493751014,-0.6246388573283558,0.0
2018-11-07,1.0,-0.12681088806600402,-0.9021958032872084,-0.0,-0.5941012148379133,-0.6251218086143052,0.0
2018-11-08,1.0,-0.12202477462870484,-0.9028471366495882,-0.0,-0.5926778649717881,-0.6252026720280174,0.0
2018-11-09,1.0,-0.12124160747299796,-0.902987253089423,-0.0,-0.5941098245272616,-0.6251500113522105,0.0
2018-11-12,1.0,-0.12029346174978185,-0.8905659157751851,-0.0,-0.5984292686079958,-0.6226689505833684,0.0
2018-11-13,1.0,-0.10553393999807069,-0.8913148332743818,-0.0,-0.5980899707386089,-0.6205987330782341,0.0
2018-11-14,1.0,-0.10511418462528144,-0.8919588292055323,-0.0,-0.5983596011579286,-0.6210357027983274,0.0
2018-11-15,1.0,-0.10407966591712174,-0.8929328621908127,-0.0,-0.6003533568904593,-0.6149373594603276,0.0
2018-11-16,1.0,-0.10342615167457975,-0.8893237520852048,-0.0,-0.5993199024765816,-0.6159373796997305,0.0
2018-11-19,1.0,-0.10583555227615411,-0.8886144172468,-0.0,-0.5981200474800296,-0.6155080042347054,0.0
2018-11-20,1.0,-0.08335728657660248,-0.8855034971735173,-0.0,-0.5995975855130784,-0.6253073999552873,0.0
2018-11-21,1.0,-0.08094252507562491,-0.8853367298200924,-0.0,-0.5984078968317147,-0.6195191848431779,0.0
2018-11-23,1.0,-0.08121875895443982,-0.8845553822152887,-0.0,-0.5985227164188608,-0.6195039638320227,0.0
2018-11-26,1.0,-0.08068109484404838,-0.8871419478039465,-0.0,-0.5969764481222152,-0.6178866963717378,0.0
2018-11-27,1.0,-0.07474709034979228,-0.8886563282909968,-0.0,-0.5934417911394412,-0.6144356705673422,0.0
2018-11-28,1.0,-0.07472248652077386,-0.89058039961941,-0.0,-0.5924516333650491,-0.613859816048208,0.0
2018-11-29,1.0,-0.05945299468101847,-0.8824473609668587,-0.0,-0.5897145375003934,-0.6157114531205741,0.0
2018-11-30,1.0,-0.05974753675197532,-0.8834324928384801,-0.0,-0.5915887556269085,-0.6131205338873674,0.0
2018-12-03,1.0,-0.059223362074391085,-0.8834099062244319,-0.0,-0.5913525080244194,-0.6128453647177292,0.0
2018-12-04,1.0,-0.05519429522822228,-0.8849307322589766,-0.0,-0.5894511984418686,-0.611817924795024,0.0
2018-12-06,1.0,-0.04604672752591676,-0.8624477796688844,-0.0,-0.5869719944298313,-0.5990716385579453,0.0
2018-12-07,1.0,-0.03148107703347789,-0.8726404792362172,-0.0,-0.5978908614395806,-0.6180150385323391,0.0
2018-12-10,1.0,-0.01313059366386919,-0.8769316527825091,-0.0,-0.5980613793317024,-0.6087145024929548,0.0
2018-12-11,1.0,-0.004404329890512081,-0.8813312242176112,-0.0,-0.5969417822027853,-0.6189324152476661,0.0
2018-12-12,1.0,-0.0027626024335733793,-0.8824497144276136,-0.0,-0.5971256518500124,-0.6217097094611373,0.0
2018-12-13,1.0,-0.004433343740243522,-0.8918201685919451,-0.0,-0.5972837964408367,-0.6285669684670622,0.0
2018-12-14,1.0,-0.007271252028460866,-0.8846898015229061,-0.0,-0.6005492447884159,-0.6281987267507178,0.0
2018-12-17,1.0,-0.009171440197827653,-0.8880959088490313,-0.0,-0.6075374839578052,-0.625379534854603,0.0
2018-12-18,1.0,-0.004280313681382197,-0.887555847158434,-0.0,-0.606929734120661,-0.625581903958509,0.0
2018-12-19,1.0,-0.017437119739070438,-0.8873486796713292,-0.0,-0.6049990591482155,-0.6264191181082607,0.0
2018-12-20,1.0,-0.018821757952192736,-0.8869753434970826,-0.0,-0.6047117134073655,-0.6264822134387351,0.0
2018-12-21,1.0,-0.014026428415232264,-0.8894442535378463,-0.0,-0.6077285932960544,-0.6127268751366718,0.0
2018-12-24,1.0,-0.0,-0.8618709575642847,-0.0,-0.6187095756428459,-0.6744912446758163,0.0
2018-12-26,1.0,-0.0,-0.863816285498869,-0.0,-0.6089783865292787,-0.6686981653681829,0.0
2018-12-27,1.0,-0.0,-0.839404838759261,-0.0,-0.5700759322450736,-0.6646991914906698,0.0
2018-12-28,1.0,-0.0,-0.8446569109690113,-0.0,-0.5682488932611903,-0.6613686669945892,0.0
2018-12-31,1.0,-0.0,-0.8436683370738156,-0.0,-0.5688197497463645,-0.6619116426353491,0.0
2019-01-02,1.0,-0.0,-0.8441854027619722,-0.0,-0.5695260357395504,-0.6619813613016332,0.0
2019-01-03,1.0,-0.0,-0.8436798573317345,-0.0,-0.578236940011684,-0.6528303047074377,0.0
2019-01-04,1.0,-0.0,-0.8440510523409217,-0.0,-0.5717309934343744,-0.6522672884579984,0.0
2019-01-07,1.0,-0.0,-0.8273614647750698,-0.0,-0.5644779919970898,-0.639565902752516,0.0
2019-01-08,1.0,-0.0,-0.8095151515151514,-0.0,-0.5818787878787879,-0.6388787878787878,0.0
2019-01-09,1.0,-0.0,-0.8015253313964047,-0.0,-0.5815023303674112,-0.643423521578597,0.0
2019-01-10,1.0,-0.0,-0.8014648023727378,-0.0,-0.5815325948792446,-0.643423521578597,0.0
2019-01-11,1.0,-0.0,-0.7986422596678385,-0.0,-0.583798036125591,-0.6482603951994181,0.0
2019-01-14,1.0,-0.0,-0.8003214264054824,-0.0,-0.5890593729152768,-0.6429437807022863,0.0
2019-01-15,1.0,-0.0,-0.7951317227145805,-0.0,-0.5890797620492898,-0.6509044555056454,0.0
2019-01-16,1.0,-0.0,-0.7892839835231402,-0.0,-0.5838987157741701,-0.6556215168403199,0.0
2019-01-17,1.0,-0.0,-0.7801450589301903,-0.0,-0.5842852825627077,-0.6576307041402236,0.0
2019-01-18,1.0,-0.0,-0.7775924802910856,-0.0,-0.5887507580351728,-0.6658277744087326,0.0
2019-01-22,1.0,-0.0,-0.8226875245847076,-0.0,-0.5325123301764048,-0.6706405640110139,0.0
2019-01-23,1.0,-0.0,-0.8129339356638268,-0.0,-0.5343055513446321,-0.6845950944425916,0.0
2019-01-24,1.0,-0.0,-0.8123445556566576,-0.0,-0.5364270548983925,-0.6842887473460723,0.0
2019-01-25,1.0,-0.0,-0.7118855749501919,-0.0,-0.5353117844717358,-0.7264265960926581,0.0
2019-01-28,1.0,-0.0,-0.7026407454821518,-0.0,-0.5500312602340052,-0.7244931376343445,0.0
2019-01-29,1.0,-0.0,-0.6800655054339735,-0.0,-0.5523894595801697,-0.7450349858567813,0.0
2019-01-30,1.0,-0.0,-0.6793115769414007,-0.0,-0.5517508337303477,-0.746516198189614,0.0
2019-01-31,1.0,-0.0,-0.6908006560310124,-0.0,-0.5053824362606232,-0.7857760548680485,0.0
2019-02-01,1.0,-0.0,-0.6910799522673031,-0.0,-0.5068019093078759,-0.7854116945107399,0.0
2019-02-04,1.0,-0.0,-0.6946781218304396,-0.0,-0.5017600381838792,-0.7866774058827039,0.0
2019-02-05,1.0,-0.0,-0.6953589016564692,-0.0,-0.5012087748097298,-0.7880316370690941,0.0
2019-02-06,1.0,-0.0,-0.690414314305344,-0.0,-0.50811004570302,-0.7886011291334349,0.0
2019-02-07,1.0,-0.0,-0.6939768385864374,-0.0,-0.5063574498567335,-0.7843839541547277,0.0
2019-02-08,1.0,-0.0,-0.6742184533603341,-0.0,-0.550721427667384,-0.9391849133021136,0.0
2019-02-11,1.0,-0.0,-0.6581394600508415,-0.0,-0.5439392476751295,-1.0157351095665605,0.0
2019-02-12,1.0,-0.0,-0.6191709844559586,-0.0,-0.613596117268971,-1.0465665376795434,0.0
2019-02-13,1.0,-0.0,-0.6134816753926702,-0.0,-0.6143979057591624,-1.0443717277486912,0.0
2019-02-14,1.0,-0.0,-0.6052501889148076,-0.0,-0.620724775766337,-1.0594670959687222,0.0
2019-02-15,1.0,-0.0,-0.6137387017255547,-0.0,-0.6169268693508627,-1.05607230895645,0.0
2019-02-19,1.0,-0.0,-0.608639863130881,-0.0,-0.6245640586957952,-1.0569191287754163,0.0
2019-02-20,1.0,-0.0,-0.609923689339632,-0.0,-0.6435862706881174,-1.0499487958772422,0.0
2019-02-21,1.0,-0.0,-0.6195494186046512,-0.0,-0.6405919661733616,-1.0432412790697674,0.0
2019-02-22,1.0,-0.0,-0.6210415084370768,-0.0,-0.6399960373807088,-1.0411121751477728,0.0
2019-02-25,1.0,-0.0,-0.6247562386382416,-0.0,-0.6406213848950587,-1.0398611799702528,0.0
2019-02-26,1.0,-0.0,-0.629551451187335,-0.0,-0.6304089709762533,-1.0381926121372032,0.0
2019-02-27,1.0,-0.0,-0.6424462809917356,-0.0,-0.6277024793388429,-1.0356363636363637,0.0
2019-02-28,1.0,-0.0,-0.6455846860845703,-0.0,-0.6307732998313882,-1.029755017026482,0.0
2019-03-01,1.0,-0.0,-0.648783882298363,-0.0,-0.6217774537742726,-1.0431108754721983,0.0
2019-03-04,1.0,-0.0,-0.6439774983454666,-0.0,-0.628259430840503,-1.036829913964262,0.0
2019-03-05,1.0,-0.0,-0.6361797380202289,-0.0,-0.6416514674183386,-1.0383352677831206,0.0
2019-03-06,1.0,-0.0,-0.6345579945619736,-0.0,-0.6416207971350886,-1.0396909609390543,0.0
2019-03-07,1.0,-0.0,-0.6320710922474966,-0.0,-0.641753431925194,-1.0420783871609522,0.0
2019-03-08,1.0,-0.0,-0.6267504906363304,-0.0,-0.6439477098094003,-1.0556498020822938,0.0
2019-03-11,1.0,-0.0,-0.6236587982832618,-0.0,-0.6518240343347639,-1.0775549892703862,0.0
2019-03-12,1.0,-0.0,-0.585316387236344,-0.0,-0.6721876690102758,-1.1226676581936181,0.0
2019-03-13,1.0,-0.0,-0.5971486761710795,-0.0,-0.6794976238968092,-1.1177528852681604,0.0
2019-03-14,1.0,-0.0,-0.5977003697045755,-0.0,-0.680392090357155,-1.1136926364345554,0.0
2019-03-15,1.0,-0.0,-0.5981295698010544,-0.0,-0.6799863968712804,-1.1226662132290428,0.0
2019-03-18,1.0,-0.0,-0.6092158337321392,-0.0,-0.6876324605182197,-1.1214876598072057,0.0
2019-03-19,1.0,-0.0,-0.6102333870249151,-0.0,-0.6867610267658248,-1.1301278316597554,0.0
2019-03-20,1.0,-0.0,-0.6156857358697891,-0.0,-0.6827140993063664,-1.1354302589107892,0.0
2019-03-21,1.0,-0.0,-0.6147749107878123,-0.0,-0.6881690914081801,-1.1282939884710406,0.0
2019-03-22,1.0,-0.0,-0.6136590058057645,-0.0,-0.7052458002679584,-1.1164588271668556,0.0
2019-03-25,1.0,-0.0,-0.6102754310048767,-0.0,-0.7089429219039769,-1.1150834535338965,0.0
2019-03-26,1.0,-0.0,-0.610368123535089,-0.0,-0.7077416241555219,-1.1287053632979456,0.0
2019-03-27,1.0,-0.0,-0.601254264153544,-0.0,-0.7133110506185175,-1.1312153268322938,0.0
2019-03-28,1.0,-0.0,-0.6009582241830966,-0.0,-0.711016131256032,-1.1349096925410176,0.0
2019-03-29,1.0,-0.0,-0.5995243511529315,-0.0,-0.7096473994416296,-1.1375590252645367,0.0
2019-04-01,1.0,-0.0,-0.5977566867989645,-0.0,-0.7104055220017256,-1.1430888697152717,0.0
2019-04-02,1.0,-0.0,-0.6075133551611236,-0.0,-0.7239014302946751,-1.1150784077201448,0.0
2019-04-03,1.0,-0.0,-0.606820219295221,-0.0,-0.7337080201365423,-1.107509826908489,0.0
2019-04-04,1.0,-0.0,-0.6056979270858482,-0.0,-0.7375228503431862,-1.1058531369640947,0.0
2019-04-05,1.0,-0.0,-0.5988601036269431,-0.0,-0.7407944732297065,-1.1145423143350606,0.0
2019-04-08,1.0,-0.0,-0.5956425661211242,-0.0,-0.7427318555348388,-1.1144257993232511,0.0
2019-04-09,1.0,-0.0,-0.5859764542936288,-0.0,-0.7635041551246537,-1.1131232686980608,0.0
2019-04-10,1.0,-0.0,-0.5908556408660164,-0.0,-0.7634018122708722,-1.1042747457978834,0.0
2019-04-11,1.0,-0.0,-0.5738457819676094,-0.0,-0.7987154252563969,-1.080596705687351,0.0
2019-04-12,1.0,-0.0,-0.5731896819641562,-0.0,-0.7988535515729134,-1.0811146793742878,0.0
2019-04-15,1.0,-0.0,-0.5733148980297269,-0.0,-0.7996543380573798,-1.0836501901140685,0.0
2019-04-16,1.0,-0.0,-0.5674170902929073,-0.0,-0.8063422900024207,-1.084414012518588,0.0
2019-04-17,1.0,-0.0,-0.54474075611359,-0.0,-0.8219016983155201,-1.0922140361800008,0.0
2019-04-18,1.0,-0.0,-0.5335802811050335,-0.0,-0.8215744651388216,-1.1067299037596066,0.0
2019-04-22,1.0,-0.0,-0.5320123538189264,-0.0,-0.826699517645834,-1.1114619842454108,0.0
2019-04-23,1.0,-0.0,-0.48958581898755754,-0.0,-0.7803306630305097,-1.1389466507584798,0.0
2019-04-24,1.0,-0.0,-0.4803023596309033,-0.0,-0.7777248118764684,-1.1469236269535903,0.0
2019-04-25,1.0,-0.0,-0.48566265471035497,-0.0,-0.7885028470114903,-1.1354290974803096,0.0
2019-04-26,1.0,-0.0,-0.4855957198710474,-0.0,-0.7723437821524111,-1.1716510048700184,0.0
2019-04-29,1.0,-0.0,-0.4810521622826571,-0.0,-0.7715971055248808,-1.1768236222092665,0.0
2019-04-30,1.0,-0.0,-0.48370125851041873,-0.0,-0.7684822226806959,-1.1863695756825527,0.0
2019-05-01,1.0,-0.0,-0.49498085480699583,-0.0,-0.7852978716064715,-1.1693055986753598,0.0
2019-05-02,1.0,-0.0,-0.4986383536143955,-0.0,-0.7632803612671929,-1.1852873246233926,0.0
2019-05-03,1.0,-0.0,-0.4584087405322073,-0.0,-0.73697969032777,-1.1560426302030968,0.0
2019-05-06,1.0,-0.0,-0.456263824653127,-0.0,-0.7367115758428849,-1.1584891748776727,0.0
2019-05-07,1.0,-0.0,-0.4528901830839777,-0.0,-0.7360846135823543,-1.1580814673494662,0.0
2019-05-08,1.0,-0.0,-0.4594233403494704,-0.0,-0.738632187364271,-1.1429621462697537,0.0
2019-05-09,1.0,-0.0,-0.46227424749163887,-0.0,-0.7390635451505018,-1.14314381270903,0.0
2019-05-10,1.0,-0.0,-0.45829716193656095,-0.0,-0.742771285475793,-1.1377963272120202,0.0
2019-05-13,1.0,-0.0,-0.45775047574533434,-0.0,-0.740693753547224,-1.1401195205822456,0.0
2019-05-14,1.0,-0.0,-0.4423332447515281,-0.0,-0.7483058729736912,-1.1311453627424928,0.0
2019-05-15,1.0,-0.0,-0.44037733342190927,-0.0,-0.7617750614495449,-1.1194446289776123,0.0
2019-05-16,1.0,-0.0,-0.441398331837969,-0.0,-0.7622702954175391,-1.119363307081381,0.0
2019-05-17,1.0,-0.0,-0.4344267749018564,-0.0,-0.7503825936522722,-1.1420919555525981,0.0
2019-05-20,1.0,-0.0,-0.44450745571604905,-0.0,-0.7477732928578578,-1.1436101010774928,0.0
2019-05-21,1.0,-0.0,-0.4452260301373516,-0.0,-0.7445659421256168,-1.143985864781971,0.0
2019-05-22,1.0,-0.0,-0.44433336665666956,-0.0,-0.7448432137025558,-1.1431570528841348,0.0
2019-05-23,1.0,-0.0,-0.44581723724523775,-0.0,-0.7605568136406021,-1.1238510723324897,0.0
2019-05-24,1.0,-0.0,-0.4398392613994886,-0.0,-0.7578957855933048,-1.1233436285742753,0.0
2019-05-28,1.0,-0.0,-0.44300139507075,-0.0,-0.7566265860625789,-1.1220022586859761,0.0
2019-05-29,1.0,-0.0,-0.4465002155243874,-0.0,-0.7570874365860937,-1.1121389966510824,0.0
2019-05-30,1.0,-0.0,-0.44760260326736623,-0.0,-0.7606255810864657,-1.1122327002257937,0.0
2019-05-31,1.0,-0.0,-0.45375501941393154,-0.0,-0.7606942554674277,-1.1041715063219726,0.0
2019-06-03,1.0,-0.0,-0.4533059085028034,-0.0,-0.7598115648741002,-1.1044355240022559,0.0
2019-06-04,1.0,-0.0,-0.4552948215116665,-0.0,-0.7358239712823239,-1.132719537326331,0.0
2019-06-05,1.0,-0.0,-0.45787352144320365,-0.0,-0.7409964977202141,-1.1051675147029671,0.0
2019-06-06,1.0,-0.0,-0.4585854577918858,-0.0,-0.749694144099461,-1.0982706742056014,0.0
2019-06-07,1.0,-0.0,-0.4777605079533053,-0.0,-0.7386487648401072,-1.0905783921425973,0.0
2019-06-10,1.0,-0.0,-0.47707333222976334,-0.0,-0.7443469624234399,-1.0892567455719253,0.0
2019-06-11,1.0,-0.0,-0.47709252562784066,-0.0,-0.7454135288458349,-1.095013767707262,0.0
2019-06-12,1.0,-0.0,-0.4743738596782219,-0.0,-0.7455299386299552,-1.097429092718527,0.0
2019-06-13,1.0,-0.0,-0.49330898223476677,-0.0,-0.7485638386186286,-1.0787315291383033,0.0
2019-06-14,1.0,-0.0,-0.48376193001060447,-0.0,-0.7787645811240721,-1.051365323435843,0.0
2019-06-17,1.0,-0.0,-0.4848073163458034,-0.0,-0.7739156367010173,-1.05480632227708,0.0
2019-06-18,1.0,-0.0,-0.4911519088016968,-0.0,-0.7719379639448569,-1.0508019618239661,0.0
2019-06-19,1.0,-0.0,-0.5000826145864313,-0.0,-0.7720828789531079,-1.0324179637156736,0.0
2019-06-20,1.0,-0.0,-0.5008427244786674,-0.0,-0.7725635348160877,-1.0313625698139397,0.0
2019-06-21,1.0,-0.0,-0.5008112851418922,-0.0,-0.7814166031987815,-1.0291400377495945,0.0
2019-06-24,1.0,-0.0,-0.48965654422490384,-0.0,-0.7864673120275825,-1.0390863280731997,0.0
2019-06-25,1.0,-0.0,-0.4794920255976656,-0.0,-0.7946549951921482,-1.0416459431678768,0.0
2019-06-26,1.0,-0.0,-0.48165594108671134,-0.0,-0.7670669408876799,-1.068433623034565,0.0
2019-06-27,1.0,-0.0,-0.48846946235129923,-0.0,-0.7859373961587028,-1.0485478832989965,0.0
2019-06-28,1.0,-0.0,-0.5007462439056748,-0.0,-0.7715830320719048,-1.0443103047991775,0.0
2019-07-01,1.0,-0.0,-0.4980441556719486,-0.0,-0.7751773519856793,-1.0418020287741165,0.0
2019-07-02,1.0,-0.0,-0.5055174470623323,-0.0,-0.7631308612519468,-1.045166848924678,0.0
2019-07-03,1.0,-0.0,-0.509246371047922,-0.0,-0.7583018492742096,-1.0465632663882813,0.0
2019-07-05,1.0,-0.0,-0.5094252111976146,-0.0,-0.7531224117939374,-1.0503561371542156,0.0
2019-07-08,1.0,-0.0,-0.5060836123727745,-0.0,-0.7581142459304446,-1.0511553890528131,0.0
2019-07-09,1.0,-0.0,-0.503512958175913,-0.0,-0.7567110757605886,-1.0538874527739113,0.0
2019-07-10,1.0,-0.0,-0.5047909552070555,-0.0,-0.7531580517887339,-1.057590928682736,0.0
2019-07-11,1.0,-0.0,-0.5055375024869023,-0.0,-0.7529013860335566,-1.0574308641156576,0.0
2019-07-12,1.0,-0.0,-0.5050110806072835,-0.0,-0.7705487381338273,-1.0320841464624748,0.0
2019-07-15,1.0,-0.0,-0.5090452095115255,-0.0,-0.7726957039388828,-1.0254654893011872,0.0
2019-07-16,1.0,-0.0,-0.5092828540225701,-0.0,-0.7906145547208525,-1.0094979647218452,0.0
2019-07-17,1.0,-0.0,-0.4988297346299654,-0.0,-0.7843085544750288,-1.0134168452282841,0.0
2019-07-18,1.0,-0.0,-0.5019756338491932,-0.0,-0.7835693118208757,-1.0071452090879156,0.0
2019-07-19,1.0,-0.0,-0.5043965091388112,-0.0,-0.7838959328173885,-1.0049728305615018,0.0
2019-07-22,1.0,-0.0,-0.47583961053912704,-0.0,-0.7756323805137989,-1.0378934903457122,0.0
2019-07-23,1.0,-0.0,-0.47880602909234515,-0.0,-0.7727571908115579,-1.0394260514710723,0.0
2019-07-24,1.0,-0.0,-0.4786428853494801,-0.0,-0.7725417928129525,-1.0395879952612874,0.0
2019-07-25,1.0,-0.0,-0.48085652259719747,-0.0,-0.765147029800671,-1.0432537333070193,0.0
2019-07-26,1.0,-0.0,-0.49967367184440675,-0.0,-0.7397206630988121,-1.023887220989427,0.0
2019-07-29,1.0,-0.0,-0.4907014681892333,-0.0,-0.7389885807504079,-1.032952691680261,0.0
2019-07-30,1.0,-0.0,-0.48284650068613993,-0.0,-0.7434816702607332,-1.041005031693132,0.0
2019-07-31,1.0,-0.0,-0.4991997909658033,-0.0,-0.7360943266812555,-1.0308652056047294,0.0
2019-08-01,1.0,-0.0,-0.5165791790290503,-0.0,-0.7246910762609632,-1.0191385999804377,0.0
2019-08-02,1.0,-0.0,-0.5123120576628291,-0.0,-0.7216007305697792,-1.0275594403313657,0.0
2019-08-05,1.0,-0.0,-0.5127544363256785,-0.0,-0.7220772442588727,-1.0271724947807934,0.0
2019-08-06,1.0,-0.0,-0.5133776029914255,-0.0,-0.6849977435368448,-1.0251756817742248,0.0
2019-08-07,1.0,-0.0,-0.5158321534303,-0.0,-0.673606641781439,-1.0284785686703566,0.0
2019-08-08,1.0,-0.0,-0.515076427996782,-0.0,-0.6734995977473853,-1.029444891391794,0.0
2019-08-09,1.0,-0.0,-0.44497361748783665,-0.0,-0.7771876927293908,-1.2041389707393955,0.0
2019-08-12,1.0,-0.0,-0.43977264945559136,-0.0,-0.7964116962268027,-1.1877353968362665,0.0
2019-08-13,1.0,-0.0,-0.4365942028985508,-0.0,-0.7932048126879956,-1.1883032540333607,0.0
2019-08-14,1.0,-0.0,-0.4484121575575848,-0.0,-0.7761687338149107,-1.1828063241106719,0.0
2019-08-15,1.0,-0.0,-0.4637206948895261,-0.0,-0.7625231910946197,-1.146972508011469,0.0
2019-08-16,1.0,-0.0,-0.45086548558653167,-0.0,-0.7945530300464076,-1.1420006097354427,0.0
2019-08-19,1.0,-0.0,-0.4373881630034775,-0.0,-0.8023228333164523,-1.1365002194537288,0.0
2019-08-20,1.0,-0.0,-0.44275992183815116,-0.0,-0.7988680008085709,-1.1273835994879051,0.0
2019-08-21,1.0,-0.0,-0.4419826250925988,-0.0,-0.7957438211327361,-1.129503670280827,0.0
2019-08-22,1.0,-0.0,-0.4449303639911188,-0.0,-0.7900491152526408,-1.1290452802260647,0.0
2019-08-23,1.0,-0.0,-0.44177990044396614,-0.0,-0.7894524418135344,-1.1321471814879593,0.0
2019-08-26,1.0,-0.0,-0.4352504762223039,-0.0,-0.7828092103064532,-1.1238846372355713,0.0
2019-08-27,1.0,-0.0,-0.43160881174899873,-0.0,-0.7762349799732977,-1.129939919893191,0.0
2019-08-28,1.0,-0.0,-0.41258811345337926,-0.0,-0.8083720308689406,-1.1198342965957304,0.0
2019-08-29,1.0,-0.0,-0.40810801778015443,-0.0,-0.8107349353297015,-1.1232579125029245,0.0
2019-08-30,1.0,-0.0,-0.3953147389116598,-0.0,-0.8221866773301343,-1.114832217001566,0.0
2019-09-03,1.0,-0.0,-0.4009265740092657,-0.0,-0.8247508582475085,-1.107322601073226,0.0
2019-09-04,1.0,-0.0,-0.4025419488274344,-0.0,-0.8252326783867632,-1.1081162224372019,0.0
2019-09-05,1.0,-0.0,-0.40353917419268837,-0.0,-0.8244076382177491,-1.1046089245842636,0.0
2019-09-06,1.0,-0.0,-0.40692307692307694,-0.0,-0.8208695652173913,-1.1166889632107024,0.0
2019-09-09,1.0,-0.0,-0.4112633689839572,-0.0,-0.8175802139037432,-1.1134024064171122,0.0
2019-09-10,1.0,-0.0,-0.41324994983613134,-0.0,-0.8007156711925624,-1.1302922881412614,0.0
2019-09-11,1.0,-0.0,-0.41972700137505453,-0.0,-0.7675151759063622,-1.166549283965523,0.0
2019-09-12,1.0,-0.0,-0.433900918415231,-0.0,-0.7582288663940471,-1.1597506200978749,0.0
2019-09-13,1.0,-0.0,-0.4343539354103088,-0.0,-0.7648143800932292,-1.1543646668231664,0.0
2019-09-16,1.0,-0.0,-0.43677235363194095,-0.0,-0.7628585807750378,-1.1555108203321591,0.0
2019-09-17,1.0,-0.0,-0.43483658814844645,-0.0,-0.7656197570632843,-1.1549895980135563,0.0
