Date,HEP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.20466683621566634,-0.676119023397762,-0.0,-0.6295460325534079,-0.6687118514750763,0.0
2018-10-26,1.0,-0.17724260958205915,-0.6753950050968399,-0.0,-0.6618246687054027,-0.6710308358817534,0.0
2018-10-29,1.0,-0.15798479087452472,-0.6817490494296577,-0.0,-0.653041825095057,-0.6758238276299113,0.0
2018-10-30,1.0,-0.1464017492157049,-0.6825110118198814,-0.0,-0.6540862566150141,-0.6859017016826694,0.0
2018-10-31,1.0,-0.1534511545852629,-0.6592319566518603,-0.0,-0.6550420565163974,-0.6825756859780109,0.0
2018-11-01,1.0,-0.12619182926059228,-0.6856412199280166,-0.0,-0.6583633263875733,-0.6869672286417882,0.0
2018-11-02,1.0,-0.13528135124083918,-0.6505834617683138,-0.0,-0.6752744314786273,-0.684207215424779,0.0
2018-11-05,1.0,-0.13504418655848036,-0.651193508821587,-0.0,-0.6752209327924018,-0.6834921533478001,0.0
2018-11-06,1.0,-0.1337110481586402,-0.6502675480012591,-0.0,-0.6773056342461442,-0.6863707900535096,0.0
2018-11-07,1.0,-0.13375094434651222,-0.6503084865273231,-0.0,-0.677379753210778,-0.6864140015109544,0.0
2018-11-08,1.0,-0.1138178415470992,-0.6481597005614473,-0.0,-0.6685901434809732,-0.6885839051777917,0.0
2018-11-09,1.0,-0.11551681039870018,-0.649825021872266,-0.0,-0.6690101237345332,-0.690257467816523,0.0
2018-11-12,1.0,-0.11665361115462948,-0.6300172332758891,-0.0,-0.6921196929343569,-0.6945323515588282,0.0
2018-11-13,1.0,-0.09357251481952764,-0.6239098724434374,-0.0,-0.69398839266317,-0.6920952174047982,0.0
2018-11-14,1.0,-0.0922023346303502,-0.628295719844358,-0.0,-0.6968715953307394,-0.6955019455252919,0.0
2018-11-15,1.0,-0.09118030952824911,-0.6285971781962831,-0.0,-0.6992355025172478,-0.688669277145876,0.0
2018-11-16,1.0,-0.08782694929961571,-0.6196851369778108,-0.0,-0.6978430643361844,-0.6936593529193008,0.0
2018-11-19,1.0,-0.09287820015515903,-0.6196741660201708,-0.0,-0.6966640806826998,-0.6939643134212569,0.0
2018-11-20,1.0,-0.05353068146777676,-0.6114400246685169,-0.0,-0.7026827012025902,-0.7159111933395005,0.0
2018-11-21,1.0,-0.0541789035731767,-0.6049926578560939,-0.0,-0.699308614782183,-0.7007770435633871,0.0
2018-11-23,1.0,-0.05415925948629928,-0.6110464047079017,-0.0,-0.6984920002452033,-0.7013424875865873,0.0
2018-11-26,1.0,-0.05376673508777305,-0.6126650531540088,-0.0,-0.6971906497962685,-0.7000398272111762,0.0
2018-11-27,1.0,-0.04400060984906236,-0.6164964171367586,-0.0,-0.6930934593688062,-0.6956548254307059,0.0
2018-11-28,1.0,-0.04350080839510692,-0.6209694640187914,-0.0,-0.6913761020103109,-0.6947011988651963,0.0
2018-11-29,1.0,-0.0225613802256138,-0.6098208360982084,-0.0,-0.6870060927791518,-0.6968389937865718,0.0
2018-11-30,1.0,-0.022285214559271432,-0.609873043635596,-0.0,-0.6875245016736528,-0.6959078435511594,0.0
2018-12-03,1.0,-0.017432886413849463,-0.6165370297509156,-0.0,-0.6929875003783179,-0.699585363639115,0.0
2018-12-04,1.0,-0.013498007005677014,-0.6170129242662158,-0.0,-0.6908443048677376,-0.6983331320207754,0.0
2018-12-06,1.0,-0.005667802184893693,-0.5606131798425936,-0.0,-0.6936450135087513,-0.6767884412075649,0.0
2018-12-07,1.0,-0.012556607657472213,-0.5609892371934365,-0.0,-0.6949361877315768,-0.6722049050167618,0.0
2018-12-10,1.0,-0.0,-0.5642280686420185,-0.0,-0.6944031698860822,-0.6548669988054657,0.0
2018-12-11,1.0,-0.0,-0.5646314069838677,-0.0,-0.7038420023921352,-0.6487645497243211,0.0
2018-12-12,1.0,-0.0,-0.5647556528081692,-0.0,-0.7035156819839533,-0.6492778993435449,0.0
2018-12-13,1.0,-0.0,-0.5608312929928879,-0.0,-0.706861373440597,-0.6471085461116941,0.0
2018-12-14,1.0,-0.010892007540620606,-0.5347856010054161,-0.0,-0.7736317663604536,-0.6730003890002694,0.0
2018-12-17,1.0,-0.0,-0.5362431567295898,-0.0,-0.7562150357495437,-0.6991354294432643,0.0
2018-12-18,1.0,-0.0,-0.5480743090167648,-0.0,-0.7677088053164174,-0.7049086240749132,0.0
2018-12-19,1.0,-0.0,-0.5508875022717635,-0.0,-0.7712485612164537,-0.7068819288786575,0.0
2018-12-20,1.0,-0.0,-0.5389161361074726,-0.0,-0.798001644987358,-0.7093551040302191,0.0
2018-12-21,1.0,-0.0,-0.5360896562168711,-0.0,-0.7974557019536574,-0.69538088747539,0.0
2018-12-24,1.0,-0.0,-0.5287724171245697,-0.0,-0.7936718797174084,-0.696697059356319,0.0
2018-12-26,1.0,-0.0,-0.5294892521405904,-0.0,-0.7778576133165679,-0.6864858391713071,0.0
2018-12-27,1.0,-0.0,-0.498695425291355,-0.0,-0.7227053980402388,-0.6776250942192845,0.0
2018-12-28,1.0,-0.0,-0.4995799414815029,-0.0,-0.7214577479069498,-0.6759176105912685,0.0
2018-12-31,1.0,-0.0,-0.49910191783996755,-0.0,-0.721710411958978,-0.6762268961121733,0.0
2019-01-02,1.0,-0.0,-0.4985375459731835,-0.0,-0.7188323535374012,-0.6785786684428484,0.0
2019-01-03,1.0,-0.0,-0.4981185596850758,-0.0,-0.7254544401991433,-0.6709505615375709,0.0
2019-01-04,1.0,-0.0,-0.5046411069472471,-0.0,-0.7001153070049005,-0.6779187085615451,0.0
2019-01-07,1.0,-0.0,-0.4864020006251954,-0.0,-0.6912955753218336,-0.6640995765722243,0.0
2019-01-08,1.0,-0.0,-0.47307070535182505,-0.0,-0.7011543152103009,-0.6619019257494541,0.0
2019-01-09,1.0,-0.0,-0.4657642861188197,-0.0,-0.7003454720507447,-0.6656283626890185,0.0
2019-01-10,1.0,-0.0,-0.46774010658804854,-0.0,-0.700051026193446,-0.6669973919945572,0.0
2019-01-11,1.0,-0.0,-0.4645471896988861,-0.0,-0.7074039255904054,-0.676808250007122,0.0
2019-01-14,1.0,-0.0,-0.4681995390000285,-0.0,-0.7092569932557411,-0.668193847642355,0.0
2019-01-15,1.0,-0.0,-0.4698819234498888,-0.0,-0.7090011978780446,-0.6732074610689636,0.0
2019-01-16,1.0,-0.0,-0.47079792391490327,-0.0,-0.7065818741801174,-0.6743569269377745,0.0
2019-01-17,1.0,-0.0,-0.4680693351579427,-0.0,-0.7076348500399132,-0.6752480328429695,0.0
2019-01-18,1.0,-0.0,-0.470652612176718,-0.0,-0.7119405564195611,-0.6974540637060077,0.0
2019-01-22,1.0,-0.0,-0.3994754480547865,-0.0,-0.8042546991111759,-0.7104473262421681,0.0
2019-01-23,1.0,-0.0,-0.3955221682132862,-0.0,-0.813610251878038,-0.7368095448519665,0.0
2019-01-24,1.0,-0.0,-0.39305128811155754,-0.0,-0.8243618529898369,-0.7369711652091704,0.0
2019-01-25,1.0,-0.0,-0.3215143509066891,-0.0,-0.910411913053921,-0.7703854929746607,0.0
2019-01-28,1.0,-0.0,-0.3071881670324385,-0.0,-0.932146829810901,-0.767008387698043,0.0
2019-01-29,1.0,-0.0,-0.3087083120703629,-0.0,-0.9224326839372018,-0.7706601026626243,0.0
2019-01-30,1.0,-0.0,-0.30602387952240956,-0.0,-0.9182516349673006,-0.7756344873102538,0.0
2019-01-31,1.0,-0.0,-0.3221879029597865,-0.0,-0.8734818724323027,-0.8031007287012325,0.0
2019-02-01,1.0,-0.0,-0.31964607078584284,-0.0,-0.8838332333533294,-0.7959208158368326,0.0
2019-02-04,1.0,-0.0,-0.32604850556105164,-0.0,-0.8861108612884853,-0.785712144377492,0.0
2019-02-05,1.0,-0.0,-0.3114604223192167,-0.0,-0.8403031732924384,-0.7973929456175535,0.0
2019-02-06,1.0,-0.0,-0.3156248155362729,-0.0,-0.8322708222655097,-0.803523995041615,0.0
2019-02-07,1.0,-0.0,-0.3222649319929036,-0.0,-0.8450029568302779,-0.789591957421644,0.0
2019-02-08,1.0,-0.0,-0.3173079771320241,-0.0,-0.8562457418762404,-0.7885897094108238,0.0
2019-02-11,1.0,-0.0,-0.2968439768854645,-0.0,-0.860779374722181,-0.8057786338716846,0.0
2019-02-12,1.0,-0.0,-0.30357354861688235,-0.0,-0.8603526059598718,-0.8041374807075864,0.0
2019-02-13,1.0,-0.0,-0.3027220970228917,-0.0,-0.8591211006997984,-0.8034041039022656,0.0
2019-02-14,1.0,-0.0,-0.28092729815790257,-0.0,-0.8889682468827188,-0.8060589828289141,0.0
2019-02-15,1.0,-0.0,-0.3325734249171009,-0.0,-0.8531205589767883,-0.7749585504500236,0.0
2019-02-19,1.0,-0.0,-0.31924840952803674,-0.0,-0.866518715786359,-0.7732504808403611,0.0
2019-02-20,1.0,-0.0,-0.3335516327806388,-0.0,-0.8783972851486918,-0.7648617271455362,0.0
2019-02-21,1.0,-0.0,-0.3168393473859712,-0.0,-0.884571870906276,-0.7758723353578658,0.0
2019-02-22,1.0,-0.0,-0.31137189491868705,-0.0,-0.8900339548460118,-0.7770894144278312,0.0
2019-02-25,1.0,-0.0,-0.3081732782863639,-0.0,-0.9007957877101657,-0.7827439717585113,0.0
2019-02-26,1.0,-0.0,-0.29457849270181713,-0.0,-0.9039320822162645,-0.7803395889186775,0.0
2019-02-27,1.0,-0.0,-0.29180298614002737,-0.0,-0.9172565582059365,-0.7651835107965023,0.0
2019-02-28,1.0,-0.0,-0.29764243614931235,-0.0,-0.9221289515984997,-0.7569506459486813,0.0
2019-03-01,1.0,-0.0,-0.27880909652555086,-0.0,-0.9202730134447353,-0.742873113471213,0.0
2019-03-04,1.0,-0.0,-0.2687995303786322,-0.0,-0.9245377164660992,-0.7417963017317288,0.0
2019-03-05,1.0,-0.0,-0.26730408259033317,-0.0,-0.9266482871891132,-0.7389723134678555,0.0
2019-03-06,1.0,-0.0,-0.25747474453404756,-0.0,-0.9177559754286879,-0.7360621852164546,0.0
2019-03-07,1.0,-0.0,-0.2425519546577532,-0.0,-0.9329457927626797,-0.7310565324807441,0.0
2019-03-08,1.0,-0.0,-0.22820835651333704,-0.0,-0.9636049541767927,-0.7361871577899453,0.0
2019-03-11,1.0,-0.0,-0.2304743933720553,-0.0,-0.9637055164077011,-0.7541940619748209,0.0
2019-03-12,1.0,-0.0,-0.19292911226375725,-0.0,-0.9825910689799083,-0.8054611578131521,0.0
2019-03-13,1.0,-0.0,-0.22029055253105545,-0.0,-0.9840887899660121,-0.8034108340602161,0.0
2019-03-14,1.0,-0.0,-0.22213871268376276,-0.0,-0.9826834621050416,-0.801521209752578,0.0
2019-03-15,1.0,-0.0,-0.22233927281483268,-0.0,-0.9825728389116303,-0.8049602696845655,0.0
2019-03-18,1.0,-0.0,-0.24316109422492402,-0.0,-0.9869908814589665,-0.8093617021276596,0.0
2019-03-19,1.0,-0.0,-0.24503795847434373,-0.0,-0.9860971371078386,-0.8177383456812708,0.0
2019-03-20,1.0,-0.0,-0.25142787330869554,-0.0,-0.979627989371125,-0.8231880516783238,0.0
2019-03-21,1.0,-0.0,-0.25223684612330904,-0.0,-0.9971600451949797,-0.8043179527895686,0.0
2019-03-22,1.0,-0.0,-0.25007683324113344,-0.0,-1.0281209662548405,-0.795131845841785,0.0
2019-03-25,1.0,-0.0,-0.18746575759420467,-0.0,-1.0593535033785841,-0.796950143057162,0.0
2019-03-26,1.0,-0.0,-0.17497935842940582,-0.0,-1.064126479312559,-0.8188740405492186,0.0
2019-03-27,1.0,-0.0,-0.1505687883131538,-0.0,-1.0776784897374119,-0.8215560096373784,0.0
2019-03-28,1.0,-0.0,-0.143205511186978,-0.0,-1.0677315125281959,-0.837255380113394,0.0
2019-03-29,1.0,-0.0,-0.1364398256788468,-0.0,-1.06936275256758,-0.841770030170969,0.0
2019-04-01,1.0,-0.0,-0.14432367149758454,-0.0,-1.0641002415458938,-0.8108997584541062,0.0
2019-04-02,1.0,-0.0,-0.15694013437377602,-0.0,-1.0787562893555482,-0.7771685095357176,0.0
2019-04-03,1.0,-0.0,-0.15643922277451422,-0.0,-1.0823618014761258,-0.7737008585630366,0.0
2019-04-04,1.0,-0.0,-0.15540906628137982,-0.0,-1.0913551261212449,-0.7632893865510807,0.0
2019-04-05,1.0,-0.0,-0.13965574213704224,-0.0,-1.0939950133677792,-0.7703145183093514,0.0
2019-04-08,1.0,-0.0,-0.14029913002025982,-0.0,-1.0879215826480753,-0.7511619592420451,0.0
2019-04-09,1.0,-0.0,-0.14448736998514114,-0.0,-1.0751560178306092,-0.7521248142644873,0.0
2019-04-10,1.0,-0.0,-0.1451846595109258,-0.0,-1.0884709778526864,-0.723262071616547,0.0
2019-04-11,1.0,-0.0,-0.13068417006682043,-0.0,-1.1174974868428833,-0.7085033410206374,0.0
2019-04-12,1.0,-0.0,-0.13162716472604763,-0.0,-1.1145457769371712,-0.7090844612565754,0.0
2019-04-15,1.0,-0.0,-0.13104653573861785,-0.0,-1.1196125477650403,-0.7114843449154299,0.0
2019-04-16,1.0,-0.0,-0.130097260640671,-0.0,-1.1332500520508015,-0.7110139496148241,0.0
2019-04-17,1.0,-0.0,-0.13860648161951045,-0.0,-1.1573596493843357,-0.6854894010315734,0.0
2019-04-18,1.0,-0.0,-0.13480633330351552,-0.0,-1.1540090049795748,-0.6929361600620211,0.0
2019-04-22,1.0,-0.0,-0.12778211050452937,-0.0,-1.166206731057652,-0.7055912172295878,0.0
2019-04-23,1.0,-0.0,-0.13493330121352645,-0.0,-1.1888644644524076,-0.6874341293022975,0.0
2019-04-24,1.0,-0.0,-0.11210248681235871,-0.0,-1.1943330821401659,-0.7078522984174831,0.0
2019-04-25,1.0,-0.0,-0.10895869165082528,-0.0,-1.1987870009957455,-0.709664765698078,0.0
2019-04-26,1.0,-0.0,-0.09574661181026137,-0.0,-1.229156582768635,-0.7002662149080348,0.0
2019-04-29,1.0,-0.0,-0.0682358680407342,-0.0,-1.2385816208305385,-0.742179401182999,0.0
2019-04-30,1.0,-0.0,-0.08125038010095482,-0.0,-1.2322568874293012,-0.727300370978532,0.0
2019-05-01,1.0,-0.0,-0.08754342129319274,-0.0,-1.242488878054726,-0.717075994880858,0.0
2019-05-02,1.0,-0.0,-0.08525478968048492,-0.0,-1.2357527946148459,-0.7248636958971704,0.0
2019-05-03,1.0,-0.0,-0.07331602260577365,-0.0,-1.2491522834886208,-0.7323659691461739,0.0
2019-05-06,1.0,-0.0,-0.07277347457367664,-0.0,-1.2486605639408506,-0.7401034810029699,0.0
2019-05-07,1.0,-0.0,-0.06544518659231571,-0.0,-1.2522213370917337,-0.7462467062932777,0.0
2019-05-08,1.0,-0.0,-0.07079511169353611,-0.0,-1.2185414317496115,-0.758236064974248,0.0
2019-05-09,1.0,-0.0,-0.06910531931108062,-0.0,-1.2315195854290506,-0.7477213839353757,0.0
2019-05-10,1.0,-0.0,-0.07127850683555095,-0.0,-1.2278719970770027,-0.7456383399811223,0.0
2019-05-13,1.0,-0.0,-0.06812555395947309,-0.0,-1.2402579540939516,-0.7479446193343318,0.0
2019-05-14,1.0,-0.0,-0.031853486052766784,-0.0,-1.2462449756716734,-0.7440539151984042,0.0
2019-05-15,1.0,-0.0,-0.03440339188370685,-0.0,-1.249121744397335,-0.7449424591156875,0.0
2019-05-16,1.0,-0.0,-0.03827519379844962,-0.0,-1.2454578488372094,-0.7443677325581396,0.0
2019-05-17,1.0,-0.0,-0.03056305145386738,-0.0,-1.2352263424395864,-0.7662896819380857,0.0
2019-05-20,1.0,-0.0,-0.026427317309438758,-0.0,-1.235787370587879,-0.7649694254404552,0.0
2019-05-21,1.0,-0.0,-0.029038990895066393,-0.0,-1.2317976950300977,-0.7640581989775855,0.0
2019-05-22,1.0,-0.0,-0.021888774832437653,-0.0,-1.2345872833766076,-0.7626954894028138,0.0
2019-05-23,1.0,-0.0,-0.026665862266598294,-0.0,-1.2352266899942685,-0.7545775391390908,0.0
2019-05-24,1.0,-0.0,-0.023093577098869375,-0.0,-1.237130141929276,-0.7467524657204715,0.0
2019-05-28,1.0,-0.0,-0.017392610393511566,-0.0,-1.2405226794833284,-0.7459897867227396,0.0
2019-05-29,1.0,-0.0,-0.022385376086305066,-0.0,-1.2448007192088701,-0.7295175307162122,0.0
2019-05-30,1.0,-0.0,-0.020001194101140367,-0.0,-1.237924652218043,-0.7272971520687803,0.0
2019-05-31,1.0,-0.0,-0.01969914040114613,-0.0,-1.2346585482330468,-0.7303605539637058,0.0
2019-06-03,1.0,-0.0,-0.024485682101144247,-0.0,-1.246694729353175,-0.6931878816624177,0.0
2019-06-04,1.0,-0.0,-0.019160042709692727,-0.0,-1.2418139755605646,-0.7049768655831059,0.0
2019-06-05,1.0,-0.0,-0.019416336706261916,-0.0,-1.2572517964510925,-0.6563132424109107,0.0
2019-06-06,1.0,-0.0,-0.019898602115874926,-0.0,-1.2386366966562143,-0.6720393869237757,0.0
2019-06-07,1.0,-0.0,-0.027324967749501584,-0.0,-1.232291544505688,-0.6722762988155272,0.0
2019-06-10,1.0,-0.0,-0.023932824248807747,-0.0,-1.2262207788408086,-0.6756487901928084,0.0
2019-06-11,1.0,-0.0,-0.019101386532498685,-0.0,-1.2355057625928743,-0.6705668987304745,0.0
2019-06-12,1.0,-0.0,-0.014960261804581583,-0.0,-1.2346014492753623,-0.6723352033660589,0.0
2019-06-13,1.0,-0.0,-0.02132943754565376,-0.0,-1.2304163623082542,-0.6700657414170927,0.0
2019-06-14,1.0,-0.0,-0.017682926829268295,-0.0,-1.2447735191637632,-0.641144018583043,0.0
2019-06-17,1.0,-0.0,-0.018977975102289543,-0.0,-1.2370795972258495,-0.6457734830678157,0.0
2019-06-18,1.0,-0.0,-0.03141376415067026,-0.0,-1.225571093546426,-0.6383218969860158,0.0
2019-06-19,1.0,-0.0,-0.018421433743664013,-0.0,-1.250398262128892,-0.627632150615496,0.0
2019-06-20,1.0,-0.0,-0.023234901665022917,-0.0,-1.2489992458084354,-0.6285316470383477,0.0
2019-06-21,1.0,-0.0,-0.02790508789232465,-0.0,-1.243951963798805,-0.6288507280849336,0.0
2019-06-24,1.0,-0.0,-0.024544872913394983,-0.0,-1.240621183039609,-0.6429942418426103,0.0
2019-06-25,1.0,-0.0,-0.006868651590558514,-0.0,-1.2552460781745685,-0.6483017549986902,0.0
2019-06-26,1.0,-0.0,-0.0031756205570446336,-0.0,-1.2417259060715533,-0.6684826943246708,0.0
2019-06-27,1.0,-0.0,-0.016257793834858106,-0.0,-1.2543849426024125,-0.6429403880892721,0.0
2019-06-28,1.0,-0.0,-0.02513397017707363,-0.0,-1.2459517707362535,-0.6413385368126747,0.0
2019-07-01,1.0,-0.0,-0.02795999883378524,-0.0,-1.2429225341846701,-0.644654363100965,0.0
2019-07-02,1.0,-0.0,-0.03071682291969953,-0.0,-1.240522913876434,-0.6403365748558784,0.0
2019-07-03,1.0,-0.0,-0.028825156500218378,-0.0,-1.243441548988208,-0.6393943805502984,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.2436643243865915,-0.6361594286372538,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.243147529655649,-0.6360416906599101,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.242353618184434,-0.6349302258667817,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.2492655106860995,-0.6310847399043724,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.2358560936424146,-0.6331191186596282,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.2463610626554948,-0.6133146501186765,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.2506633948697463,-0.6026478728564499,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.2684369136293854,-0.574600557229772,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.2683773327264452,-0.5764110150204824,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0007856341189674522,-1.2413019079685748,-0.5637485970819304,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.2371076389859408,-0.5579841797803058,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.2273324940551127,-0.5702615750454609,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.250176399198442,-0.5722107758742344,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.2460368858228916,-0.569674785301985,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.2772773336335999,-0.5376928273843036,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.2735146078789754,-0.5384247673143436,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.263920606727001,-0.5554427810200456,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.2539406518202725,-0.5508217871767543,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.2575011951294959,-0.5545682067433424,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.2647042253521126,-0.5521971830985916,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.259307383763629,-0.565391785774815,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.257755280943359,-0.5700591013205893,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.2134618599208782,-0.5725469437789046,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.1946396333842524,-0.582752395500625,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.1918089684853532,-0.5848118839372484,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.168664383561644,-0.593156208572691,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.1752365281777046,-0.5671191553544496,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.1641334897808824,-0.5646028324283024,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.1459112339456998,-0.563675283151791,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-1.1455780500799146,-0.5182472029834843,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-1.1386910002934976,-0.5294698364417407,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-1.1396158240123275,-0.517202901246048,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-1.1311078348778434,-0.5015796124684078,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-1.1329493451159853,-0.4971069380884751,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-1.1344785018254404,-0.4920284716203083,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-1.1366203472641783,-0.490215135674696,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-1.1284945257847243,-0.47208280238212885,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-1.1212137024185342,-0.4878029690312818,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-1.1230773241566296,-0.4839668387298608,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-1.1220317660009436,-0.4989254075588405,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-1.1196854072574365,-0.47596428386025025,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-1.1359906517787588,-0.46073747078680866,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-1.1319128003314,-0.4571768848384424,0.0
2019-09-05,1.0,-0.0,-0.0,-0.009681528662420382,-1.116356687898089,-0.42173248407643316,0.0
2019-09-06,1.0,-0.0,-0.0,-0.014340562943375119,-1.1214371074779426,-0.40687533372320683,0.0
2019-09-09,1.0,-0.0,-0.0,-0.013749714604632285,-1.1161368883025953,-0.4069864786016895,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-1.0995169082125604,-0.443071446732774,0.0
2019-09-11,1.0,-0.0,-0.0,-0.056918719767412716,-1.0973708614250983,-0.35203889821800044,0.0
2019-09-12,1.0,-0.0,-0.0,-0.056638276553106215,-1.0971693386773547,-0.35122745490981966,0.0
2019-09-13,1.0,-0.0,-0.0,-0.03345471096950387,-1.111161685126182,-0.38408435745713854,0.0
2019-09-16,1.0,-0.0,-0.0,-0.04612845899974613,-1.1094694084793095,-0.3831175425234831,0.0
2019-09-17,1.0,-0.0,-0.0,-0.044695431472081215,-1.1101776649746193,-0.3831979695431472,0.0
2019-09-18,1.0,-0.0,-0.0,-0.054395115125302124,-1.1141330619514056,-0.3756773947334945,0.0
2019-09-19,1.0,-0.0,-0.0,-0.050494998979383546,-1.1174219228413962,-0.3836242090222495,0.0
2019-09-20,1.0,-0.0,-0.0,-0.05813567544106007,-1.10843311971813,-0.3866009650981694,0.0
2019-09-23,1.0,-0.0,-0.0,-0.058022574287834965,-1.1170689258017454,-0.38435156509943436,0.0
2019-09-24,1.0,-0.0,-0.0,-0.06115494978479196,-1.115930518548883,-0.38494056159048984,0.0
2019-09-25,1.0,-0.0,-0.0,-0.052473915361376966,-1.0999466883298217,-0.3862049706785814,0.0
2019-09-26,1.0,-0.0,-0.0,-0.06144735830193033,-1.1497603117229358,-0.35230331461970316,0.0
