Date,ATEC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.5393258426966292,-2.392625415413831,-0.0,-2.115841114100333,-1.8647729071055548,0.0
2018-11-13,1.0,-0.4546737766624843,-2.390683814303639,-0.0,-2.135194479297365,-1.8613550815558344,0.0
2018-11-14,1.0,-0.4555993690851735,-2.4067823343848582,-0.0,-2.148738170347003,-1.8752365930599368,0.0
2018-11-15,1.0,-0.4594745222929936,-2.44187898089172,-0.0,-2.1923566878980894,-1.8680732484076434,0.0
2018-11-16,1.0,-0.44790257104194864,-2.4188490010347845,-0.0,-2.198041868980339,-1.8950887526864604,0.0
2018-11-19,1.0,-0.4616922584772872,-2.427463211772233,-0.0,-2.2044145873320535,-1.9037907869481765,0.0
2018-11-20,1.0,-0.3513492250806388,-2.3850995201007,-0.0,-2.1949492565494455,-1.9357249626307922,0.0
2018-11-21,1.0,-0.37386328002508623,-2.388758231420508,-0.0,-2.213860144245845,-1.8629664471621197,0.0
2018-11-23,1.0,-0.3768172580897296,-2.3543848679068313,-0.0,-2.2222916992340163,-1.8627481632015008,0.0
2018-11-26,1.0,-0.37503902591320637,-2.357789572275991,-0.0,-2.21581330003122,-1.8565407430533871,0.0
2018-11-27,1.0,-0.34282149263042966,-2.386025111128441,-0.0,-2.216641971457537,-1.852998518287452,0.0
2018-11-28,1.0,-0.34196729008529625,-2.410673761640191,-0.0,-2.2168401283355506,-1.8558572658267474,0.0
2018-11-29,1.0,-0.23604179663131628,-2.4036182158452903,-0.0,-2.247270742358079,-1.9109482220835934,0.0
2018-11-30,1.0,-0.23971742543171112,-2.4226059654631085,-0.0,-2.271114599686028,-1.91585557299843,0.0
2018-12-03,1.0,-0.23415092861061046,-2.421597053522451,-0.0,-2.268160802444949,-1.9124676749471043,0.0
2018-12-04,1.0,-0.20353982300884957,-2.4715549936788874,-0.0,-2.2895859671302152,-1.9367888748419722,0.0
2018-12-06,1.0,-0.17516768054905632,-2.320698798939323,-0.0,-2.391436593355171,-1.911792232101076,0.0
2018-12-07,1.0,-0.16976417304388566,-2.324847727627674,-0.0,-2.396376698422614,-1.9178510073403092,0.0
2018-12-10,1.0,-0.07750865051903115,-2.340945790080738,-0.0,-2.404075355632449,-1.866897347174164,0.0
2018-12-11,1.0,-0.046043843796652786,-2.4064587098294963,-0.0,-2.449909640920877,-1.954899033550719,0.0
2018-12-12,1.0,-0.05091681750216417,-2.40906586920595,-0.0,-2.4551821830487133,-1.9545132604076494,0.0
2018-12-13,1.0,-0.052961945861122,-2.3979599843075716,-0.0,-2.448881914476265,-1.9464103570027462,0.0
2018-12-14,1.0,-0.07482185273159145,-2.365716547901821,-0.0,-2.5077593032462393,-1.9693586698337293,0.0
2018-12-17,1.0,-0.041682928733119975,-2.3386933104363434,-0.0,-2.4564827101709468,-1.9688548903286238,0.0
2018-12-18,1.0,-0.0013035810137259414,-2.286021010658692,-0.0,-2.4251974541829613,-1.9556015642972164,0.0
2018-12-19,1.0,-0.0,-2.2952131753116825,-0.0,-2.436586116669232,-1.9640603355394797,0.0
2018-12-20,1.0,-0.0,-2.252008877324558,-0.0,-2.453126195760312,-1.9477309252314992,0.0
2018-12-21,1.0,-0.0,-2.2202752500564036,-0.0,-2.4180642250131608,-1.8821538692938256,0.0
2018-12-24,1.0,-0.0,-2.130835607345675,-0.0,-2.356810974260639,-1.8876023305553509,0.0
2018-12-26,1.0,-0.0,-2.1323752437351047,-0.0,-2.2653282299415034,-1.8241496353000648,0.0
2018-12-27,1.0,-0.0,-1.8956086787059896,-0.0,-1.9321813693646874,-1.6681824087306742,0.0
2018-12-28,1.0,-0.0,-1.9659990684676292,-0.0,-1.9812362765320382,-1.7065673032137865,0.0
2018-12-31,1.0,-0.0,-1.9654002262292898,-0.0,-1.9814358906114844,-1.7069665313726794,0.0
2019-01-02,1.0,-0.0,-1.959524915400438,-0.0,-1.9723309667573485,-1.7034038882622253,0.0
2019-01-03,1.0,-0.0,-1.96689756227521,-0.0,-2.0129212734780872,-1.6806980151858266,0.0
2019-01-04,1.0,-0.0,-1.954041100387368,-0.0,-1.9480007878668506,-1.6635151992646575,0.0
2019-01-07,1.0,-0.0,-1.8550034900691665,-0.0,-1.9031029887683228,-1.5874738244812487,0.0
2019-01-08,1.0,-0.0,-1.8548767697954904,-0.0,-2.0419507079181964,-1.6580361824855794,0.0
2019-01-09,1.0,-0.0,-1.8279555845852382,-0.0,-2.0367080339647288,-1.667015022860875,0.0
2019-01-10,1.0,-0.0,-1.8208809135399675,-0.0,-2.041174551386623,-1.6632300163132139,0.0
2019-01-11,1.0,-0.0,-1.800486618004866,-0.0,-2.0683237982508054,-1.707108568422437,0.0
2019-01-14,1.0,-0.0,-1.8089184560663942,-0.0,-2.0785798972467395,-1.6991832433144511,0.0
2019-01-15,1.0,-0.0,-1.8163495325863555,-0.0,-2.0847311542796527,-1.72890008618975,0.0
2019-01-16,1.0,-0.0,-1.8061656522889653,-0.0,-2.0643027255887803,-1.7450383699391376,0.0
2019-01-17,1.0,-0.0,-1.7938471716837576,-0.0,-2.0709229242474363,-1.7511743301356266,0.0
2019-01-18,1.0,-0.0,-1.8018072695394158,-0.0,-2.1063456740171285,-1.8353901139658777,0.0
2019-01-22,1.0,-0.0,-1.8597936667144288,-0.0,-2.495629746382003,-1.808926780341023,0.0
2019-01-23,1.0,-0.0,-1.8140105331505663,-0.0,-2.536397085347377,-1.8640069259072214,0.0
2019-01-24,1.0,-0.0,-1.8268617791944366,-0.0,-2.5396261953057087,-1.877789046653144,0.0
2019-01-25,1.0,-0.0,-1.6571471403942732,-0.0,-2.885465857132149,-1.9530769807360768,0.0
2019-01-28,1.0,-0.0,-1.6088458361492828,-0.0,-2.951115116017121,-1.9492378163249977,0.0
2019-01-29,1.0,-0.0,-1.575833144411698,-0.0,-2.9713594800876595,-2.009597219073528,0.0
2019-01-30,1.0,-0.0,-1.5777492058690061,-0.0,-2.9741340190591434,-2.0112690969596128,0.0
2019-01-31,1.0,-0.0,-1.642617193464651,-0.0,-2.8481447549244154,-2.1439914490761947,0.0
2019-02-01,1.0,-0.0,-1.805564952638701,-0.0,-3.1578146143437076,-2.4939952638700946,0.0
2019-02-04,1.0,-0.0,-1.8041254543917489,-0.0,-3.159015977681968,-2.4906585510186825,0.0
2019-02-05,1.0,-0.0,-1.791722859069454,-0.0,-3.12854012137559,-2.5086817262306136,0.0
2019-02-06,1.0,-0.0,-1.7321264703428714,-0.0,-3.095770417952782,-2.514557437223659,0.0
2019-02-07,1.0,-0.0,-1.7171566185019098,-0.0,-3.093256934064109,-2.493854841388474,0.0
2019-02-08,1.0,-0.0,-1.7013030404276646,-0.0,-3.122870030070164,-2.5286501837621116,0.0
2019-02-11,1.0,-0.0,-1.6834090526670031,-0.0,-3.1606932525660443,-2.5691569914184753,0.0
2019-02-12,1.0,-0.0,-1.955684707591718,-0.0,-3.343352706138758,-2.7818743189248094,0.0
2019-02-13,1.0,-0.0,-2.042675572873179,-0.0,-3.3888115780684664,-2.845811299749513,0.0
2019-02-14,1.0,-0.0,-1.9764805097451277,-0.0,-3.5025299850074965,-2.891304347826087,0.0
2019-02-15,1.0,-0.0,-2.0296009078872705,-0.0,-3.5202383204085494,-2.907319841119728,0.0
2019-02-19,1.0,-0.0,-1.9778853454821563,-0.0,-3.591875474563402,-2.9215072133637054,0.0
2019-02-20,1.0,-0.0,-1.9898366261398177,-0.0,-3.5921352583586628,-2.9166033434650456,0.0
2019-02-21,1.0,-0.0,-1.9535940903494649,-0.0,-3.5902074060043563,-2.926792309877829,0.0
2019-02-22,1.0,-0.0,-1.9640622036791202,-0.0,-3.601555091978001,-2.916745685567988,0.0
2019-02-25,1.0,-0.0,-1.9449924127465859,-0.0,-3.618455993930197,-2.9206183611532626,0.0
2019-02-26,1.0,-0.0,-1.9736613603473225,-0.0,-3.670525808007718,-3.0036661842739987,0.0
2019-02-27,1.0,-0.0,-1.957278175140151,-0.0,-3.6888652619369804,-3.0194277981828725,0.0
2019-02-28,1.0,-0.0,-1.9505696080324386,-0.0,-3.677254296196177,-3.0266460706700133,0.0
2019-03-01,1.0,-0.0,-1.9585941261434763,-0.0,-3.6660568127106403,-3.0047183437650458,0.0
2019-03-04,1.0,-0.0,-1.9446955852649803,-0.0,-3.6541309993267284,-3.0193324997595457,0.0
2019-03-05,1.0,-0.0,-2.474278398510242,-0.0,-4.424348230912477,-3.7402234636871508,0.0
2019-03-06,1.0,-0.0,-2.486496007515265,-0.0,-4.4897839361202445,-3.7663222170032884,0.0
2019-03-07,1.0,-0.0,-2.3836440877979705,-0.0,-4.632168987491149,-3.784871371253246,0.0
2019-03-08,1.0,-0.0,-2.452448853068816,-0.0,-4.9495350278983254,-3.99727216367018,0.0
2019-03-11,1.0,-0.0,-2.5266538214515095,-0.0,-5.086833654463712,-4.231856133590238,0.0
2019-03-12,1.0,-0.0,-2.2567870485678703,-0.0,-4.959775840597759,-4.236612702366127,0.0
2019-03-13,1.0,-0.0,-2.332956969012671,-0.0,-4.975787228704052,-4.2367331576966505,0.0
2019-03-14,1.0,-0.0,-2.327692114830137,-0.0,-4.973298232418203,-4.235050770966529,0.0
2019-03-15,1.0,-0.0,-2.363554061045008,-0.0,-5.164769787894464,-4.404811174340403,0.0
2019-03-18,1.0,-0.0,-2.4136866478003602,-0.0,-5.0923591458708515,-4.3573449961409825,0.0
2019-03-19,1.0,-0.0,-2.4352925843868105,-0.0,-5.1523524045353835,-4.445067118467352,0.0
2019-03-20,1.0,-0.0,-2.4635074822788137,-0.0,-5.173142557101602,-4.490023628248885,0.0
2019-03-21,1.0,-0.0,-2.4667453758362847,-0.0,-5.244391971664699,-4.40705758887577,0.0
2019-03-22,1.0,-0.0,-2.435712411440567,-0.0,-5.333508265547101,-4.350695355549725,0.0
2019-03-25,1.0,-0.0,-2.088942922958792,-0.0,-5.394420271307909,-4.31417967750192,0.0
2019-03-26,1.0,-0.0,-2.148660887566309,-0.0,-5.412990037521025,-4.376633458403416,0.0
2019-03-27,1.0,-0.0,-2.07747562852745,-0.0,-5.402514109799897,-4.347229348383786,0.0
2019-03-28,1.0,-0.0,-2.076219904725119,-0.0,-5.406978241277198,-4.391785760267799,0.0
2019-03-29,1.0,-0.0,-2.0654303251926343,-0.0,-5.4991511035653655,-4.495233120020896,0.0
2019-04-01,1.0,-0.0,-2.083300691996344,-0.0,-5.487531009270139,-4.485833659746703,0.0
2019-04-02,1.0,-0.0,-2.1077636152954806,-0.0,-5.459636925453843,-4.3075833655207925,0.0
2019-04-03,1.0,-0.0,-2.1086340206185565,-0.0,-5.477190721649484,-4.300773195876288,0.0
2019-04-04,1.0,-0.0,-2.0845592938467443,-0.0,-5.421261353460406,-4.286810796980939,0.0
2019-04-05,1.0,-0.0,-2.025816249050873,-0.0,-5.375348013161225,-4.253859782333586,0.0
2019-04-08,1.0,-0.0,-2.0073241570905416,-0.0,-5.378583154438692,-4.242076019699457,0.0
2019-04-09,1.0,-0.0,-1.969881042773981,-0.0,-5.4627942293090355,-4.222222222222221,0.0
2019-04-10,1.0,-0.0,-1.9312476346663305,-0.0,-5.48378957991674,-4.200201841806485,0.0
2019-04-11,1.0,-0.0,-1.8904558045832283,-0.0,-5.529967262654243,-4.170737849408209,0.0
2019-04-12,1.0,-0.0,-1.86963593144001,-0.0,-5.497810584261228,-4.143500562992618,0.0
2019-04-15,1.0,-0.0,-1.8874088967077156,-0.0,-5.498366423724554,-4.180196029153054,0.0
2019-04-16,1.0,-0.0,-1.8943467336683417,-0.0,-5.5015075376884415,-4.1669597989949745,0.0
2019-04-17,1.0,-0.0,-1.8168575697211156,-0.0,-5.501245019920319,-4.131972111553785,0.0
2019-04-18,1.0,-0.0,-1.8194842406876794,-0.0,-5.489473028528716,-4.148997134670488,0.0
2019-04-22,1.0,-0.0,-1.8216243148978575,-0.0,-5.482810164424514,-4.151843547583457,0.0
2019-04-23,1.0,-0.0,-1.8421839940164546,-0.0,-5.50398903016704,-4.119546247818499,0.0
2019-04-24,1.0,-0.0,-1.7970204841713222,-0.0,-5.4837988826815645,-4.133829919304779,0.0
2019-04-25,1.0,-0.0,-1.7999252522735767,-0.029649931481250783,-5.510526971471285,-4.11785224866077,0.0
2019-04-26,1.0,-0.0,-1.7793562987176261,-0.09052049283379432,-5.580839829016847,-4.121574050792055,0.0
2019-04-29,1.0,-0.0,-1.7517976692288622,-0.06992313414331763,-5.5158690800892645,-4.060004959087528,0.0
2019-04-30,1.0,-0.0,-1.8729726222914234,-0.05151161281951472,-5.755157648890619,-4.295575450888803,0.0
2019-05-01,1.0,-0.0,-1.874863387978142,-0.16926229508196722,-6.0401639344262295,-4.576775956284153,0.0
2019-05-02,1.0,-0.0,-1.8808091853471842,-0.16129032258064516,-6.035538545653362,-4.591033351558228,0.0
2019-05-03,1.0,-0.0,-1.8705555555555555,-0.1488888888888889,-6.176527777777778,-4.692777777777779,0.0
2019-05-06,1.0,-0.0,-1.754768766296144,-0.1626183614656237,-6.130231919857279,-4.675586661177439,0.0
2019-05-07,1.0,-0.0,-1.7652724270776006,-0.1790038525041277,-6.129058888277381,-4.685745734727573,0.0
2019-05-08,1.0,-0.0,-1.7479258849557522,-0.2874723451327434,-6.068584070796461,-4.723313053097345,0.0
2019-05-09,1.0,-0.0,-1.7439176977617128,-0.2979285416377034,-6.125816766300571,-4.734742110385096,0.0
2019-05-10,1.0,-0.0,-1.7400055524708493,-0.30260966129927813,-6.118406440866185,-4.720016657412548,0.0
2019-05-13,1.0,-0.0,-1.7307209594198858,-0.29340398828615255,-6.169990238460466,-4.750801840747455,0.0
2019-05-14,1.0,-0.0,-1.4499446902654867,-0.6270741150442478,-6.077295353982302,-4.673119469026549,0.0
2019-05-15,1.0,-0.0,-1.4544212108787755,-0.6201995353286865,-6.030886975536422,-4.56129561295613,0.0
2019-05-16,1.0,-0.0,-1.4499454446262958,-0.6329787234042553,-6.012820512820513,-4.5430987452264056,0.0
2019-05-17,1.0,-0.0,-1.463897407304154,-0.6580708112628938,-6.088235294117647,-4.728882074156677,0.0
2019-05-20,1.0,-0.0,-1.4316168327796235,-0.6697120708748616,-6.045819490586933,-4.695736434108528,0.0
2019-05-21,1.0,-0.0,-1.435204435204435,-0.6941094941094941,-6.031462231462231,-4.699099099099099,0.0
2019-05-22,1.0,-0.0,-1.3893161795553068,-0.7663263879177737,-6.099007131869668,-4.729268633757516,0.0
2019-05-23,1.0,-0.0,-1.3735896364396154,-0.7742025351720294,-6.084134280540464,-4.697590193620281,0.0
2019-05-24,1.0,-0.0,-1.236109224290178,-0.83548430919712,-5.928814019834261,-4.584703165330798,0.0
2019-05-28,1.0,-0.0,-1.2333288061931278,-0.8203178052424284,-5.937118022545158,-4.590520168409616,0.0
2019-05-29,1.0,-0.0,-1.2450188476036619,-0.8183898761443188,-5.895261173936457,-4.503769520732364,0.0
2019-05-30,1.0,-0.0,-1.2347499664834427,-0.8035929749296152,-5.872234884032712,-4.4959109800241315,0.0
2019-05-31,1.0,-0.0,-1.2327077747989277,-0.810455764075067,-5.868364611260054,-4.493163538873994,0.0
2019-06-03,1.0,-0.0,-1.2376842384809454,-0.8876643208073298,-5.8211392909308195,-4.331961226928694,0.0
2019-06-04,1.0,-0.0,-1.2491186839012927,-0.9247943595769683,-5.736388562475518,-4.146102624363493,0.0
2019-06-05,1.0,-0.0,-1.164797782537483,-0.9724077107219353,-5.6080383016252995,-3.85397505354668,0.0
2019-06-06,1.0,-0.0,-1.1894631460392942,-0.9540733324990616,-5.548617194343637,-3.8217995244650234,0.0
2019-06-07,1.0,-0.0,-1.244663587567095,-0.9603045812008488,-5.4862064661091,-3.7916614654849585,0.0
2019-06-10,1.0,-0.0,-1.2465872424919335,-0.9465127823281212,-5.437081161578556,-3.7798461156614547,0.0
2019-06-11,1.0,-0.0,-1.2536066818526954,-1.0077195646671728,-5.536573019488737,-3.857124778537079,0.0
2019-06-12,1.0,-0.0,-1.259235829959514,-1.0191042510121457,-5.523785425101215,-3.84956983805668,0.0
2019-06-13,1.0,-0.0,-1.3231318541188473,-1.072430502422851,-5.52728895689875,-3.8289977046671764,0.0
2019-06-14,1.0,-0.0,-1.3076139546727783,-1.0850522026992615,-5.529029793735677,-3.810542398777693,0.0
2019-06-17,1.0,-0.0,-1.297469159353936,-1.0877527661198014,-5.527788375937937,-3.804781889863919,0.0
2019-06-18,1.0,-0.0,-1.299505891296085,-1.0956543772963385,-5.486760420625871,-3.7875332573166096,0.0
2019-06-19,1.0,-0.0,-1.300128205128205,-1.1651282051282053,-5.575769230769231,-3.7794871794871794,0.0
2019-06-20,1.0,-0.0,-1.326764554353426,-1.1534003091190108,-5.596599690880989,-3.8031942297784647,0.0
2019-06-21,1.0,-0.0,-1.3538045577443028,-1.1453585683017895,-5.569074288657139,-3.8067464915668854,0.0
2019-06-24,1.0,-0.0,-1.302913121938644,-1.1579015210105696,-5.554137664346482,-3.874967775199794,0.0
2019-06-25,1.0,-0.0,-1.282880329769419,-1.158959165271158,-5.561123277083601,-3.8785263429086694,0.0
2019-06-26,1.0,-0.0,-1.2739673143739545,-1.1191609831424527,-5.522326598893321,-3.9527731308711878,0.0
2019-06-27,1.0,-0.0,-1.2460399896130874,-1.1413918462736952,-5.5719293689950655,-4.024279407945988,0.0
2019-06-28,1.0,-0.0,-1.1719093851132687,-1.1577993527508093,-5.597799352750809,-4.017346278317152,0.0
2019-07-01,1.0,-0.0,-1.1521123132405977,-1.1531427099433282,-5.594410097887687,-3.980164863472437,0.0
2019-07-02,1.0,-0.0,-1.1589580686149936,-1.1289707750952984,-5.505336721728081,-3.9129606099110545,0.0
2019-07-03,1.0,-0.0,-1.1657556883182916,-1.1263505783653234,-5.502097368755561,-3.917122155840854,0.0
2019-07-05,1.0,-0.0,-1.1147229951935238,-1.1372375411080191,-5.479635719706551,-3.9168985580571714,0.0
2019-07-08,1.0,-0.0,-1.1051485655737705,-1.1585553278688525,-5.566598360655738,-3.977074795081967,0.0
2019-07-09,1.0,-0.0,-1.0749102103642894,-1.163930220625962,-5.582606464853771,-4.0056439199589535,0.0
2019-07-10,1.0,-0.0,-1.0563271604938274,-1.1631944444444446,-5.62255658436214,-4.018132716049383,0.0
2019-07-11,1.0,-0.0,-1.042369607211848,-1.1972955569864778,-5.631809401159047,-4.006825499034128,0.0
2019-07-12,1.0,-0.0,-1.071594427244582,-1.1942724458204332,-5.632223942208462,-4.0018059855521155,0.0
2019-07-15,1.0,-0.0,-1.1437265311407485,-1.2673831412663472,-5.626828952479607,-3.91052699728085,0.0
2019-07-16,1.0,-0.0,-1.1402257102088469,-1.29056946426255,-5.632896614346867,-3.9081592943313006,0.0
2019-07-17,1.0,-0.0,-1.164438676184296,-1.2803374432186894,-5.634652822842311,-3.899156391953277,0.0
2019-07-18,1.0,-0.0,-1.186148919135308,-1.333733653589538,-5.829330130771283,-3.9949292767547364,0.0
2019-07-19,1.0,-0.0,-1.1972470934117334,-1.3497260457035951,-5.829079246291595,-3.987571829480155,0.0
2019-07-22,1.0,-0.0,-1.1952749599572878,-1.345835557928457,-5.813400961025093,-3.993192738921516,0.0
2019-07-23,1.0,-0.0,-1.1992792311799252,-1.3513080619327282,-5.805392418579818,-3.991591030432461,0.0
2019-07-24,1.0,-0.0,-1.204073482428115,-1.3877795527156547,-5.76930244941427,-3.950878594249201,0.0
2019-07-25,1.0,-0.0,-1.136454315733475,-1.428514430110387,-5.816331959037106,-3.9182072084053723,0.0
2019-07-26,1.0,-0.0,-1.072923792584485,-1.4887125461759474,-6.0544534135996715,-4.06553564099056,0.0
2019-07-29,1.0,-0.0,-1.0037940379403794,-1.473712737127371,-5.998373983739837,-4.074254742547425,0.0
2019-07-30,1.0,-0.0,-1.0153261901532618,-1.4795876847958769,-5.991319679913197,-4.076766580767666,0.0
2019-07-31,1.0,-0.0,-1.066241346545405,-1.4726482964571739,-5.971630242975431,-4.063526537260758,0.0
2019-08-01,1.0,-0.0,-1.1000267809319766,-1.4653186930905195,-5.857525441885378,-3.967461167648634,0.0
2019-08-02,1.0,-0.0,-1.0517195056421278,-1.5355991402471787,-5.867947340139709,-3.9783718430951103,0.0
2019-08-05,1.0,-0.0,-1.046987951807229,-1.5305220883534136,-5.856358768406961,-3.952878179384203,0.0
2019-08-06,1.0,-0.0,-1.1119766309639727,-1.588677145639171,-5.993601335373487,-4.215885380442343,0.0
2019-08-07,1.0,-0.0,-1.1433121019108279,-1.525616172805317,-5.943505954029354,-4.234145666020493,0.0
2019-08-08,1.0,-0.0,-1.1349063150589866,-1.5239417071478139,-5.969326856349756,-4.251214434420541,0.0
2019-08-09,1.0,-0.0,-1.0504941112765669,-1.4541762555841342,-5.824150534723162,-4.20833897387302,0.0
2019-08-12,1.0,-0.0,-1.011690405804891,-1.5286213383499059,-5.798844396667563,-4.097957538296157,0.0
2019-08-13,1.0,-0.0,-0.9424353243938778,-1.5381281321955842,-5.88324529324123,-4.180820804550995,0.0
2019-08-14,1.0,-0.0,-0.9833918444504457,-1.5267350796651364,-5.829867674858223,-4.162705914123683,0.0
2019-08-15,1.0,-0.0,-1.035266761400336,-1.5324893424622141,-5.556129699005296,-3.794341816302803,0.0
2019-08-16,1.0,-0.0,-1.0455075845974329,-1.5335148450667702,-5.563593932322053,-3.8225074549461944,0.0
2019-08-19,1.0,-0.0,-0.9684197122118936,-1.533172036164523,-5.50553928434993,-3.7268559786069013,0.0
2019-08-20,1.0,-0.0,-0.9621451104100947,-1.538801261829653,-5.455268138801261,-3.6620820189274443,0.0
2019-08-21,1.0,-0.0,-0.9714680744092508,-1.5407239819004523,-5.4321266968325785,-3.6246857717445953,0.0
2019-08-22,1.0,-0.0,-0.9900340608048442,-1.5249148479878896,-5.464110003784534,-3.6360539926832347,0.0
2019-08-23,1.0,-0.0,-0.9940686521958607,-1.5271327612317012,-5.46630489651691,-3.632508833922261,0.0
2019-08-26,1.0,-0.0,-0.8974358974358975,-1.515655818540434,-5.397805719921104,-3.516518737672584,0.0
2019-08-27,1.0,-0.0,-0.898258015652613,-1.5270133804594799,-5.536859378944711,-3.6609442060085837,0.0
2019-08-28,1.0,-0.0,-0.8705941591137966,-1.5448136958710976,-5.535372608257805,-3.6373363544813695,0.0
2019-08-29,1.0,-0.0,-0.8490139429719884,-1.573169199849265,-5.531717120964703,-3.607461374199221,0.0
2019-08-30,1.0,-0.0,-0.808816120906801,-1.6132241813602017,-5.577833753148615,-3.5944584382871536,0.0
2019-09-03,1.0,-0.0,-0.8365009439899308,-1.6500943989930772,-5.543738200125865,-3.556198867212083,0.0
2019-09-04,1.0,-0.0,-0.7976682963520122,-1.671931803936317,-5.517487777359911,-3.5489532405666298,0.0
2019-09-05,1.0,-0.0,-0.8339575530586766,-1.6569288389513108,-5.51960049937578,-3.4737827715355802,0.0
2019-09-06,1.0,-0.0,-0.7980380134886573,-1.6538320049049662,-5.459963212752912,-3.350705088902514,0.0
2019-09-09,1.0,-0.0,-0.8184717281982091,-1.6568134429044523,-5.4551698761192196,-3.3348460689316815,0.0
2019-09-10,1.0,-0.0,-0.7867583834909716,-1.7460999877164969,-5.482004667731237,-3.2686402161896573,0.0
2019-09-11,1.0,-0.0,-0.7692779960707269,-1.774312377210216,-5.484774066797643,-3.25061394891945,0.0
2019-09-12,1.0,-0.0,-0.7051895472948105,-1.8002699055330635,-5.5038645564961355,-3.2591093117408905,0.0
2019-09-13,1.0,-0.0,-0.7046263345195729,-1.802429745981102,-5.506442508283224,-3.257945760215977,0.0
