Date,GMED,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.3725442858436189,-0.8138636569393729,-0.1230346742312219,-0.4066149621269276,-0.30171711380028365,0.0
2018-10-17,1.0,-0.36898187057269777,-0.8054688437987753,-0.1207527914515548,-0.40455036619041906,-0.30180693960859645,0.0
2018-10-18,1.0,-0.3671705613105276,-0.8039026740544447,-0.12259094194170081,-0.41249096603228136,-0.30513731630932306,0.0
2018-10-19,1.0,-0.35818394038248585,-0.7975638224643103,-0.1132792625624757,-0.4180109538203693,-0.30580911621225276,0.0
2018-10-22,1.0,-0.3570494296577947,-0.8323346007604563,-0.1317110266159696,-0.4152091254752852,-0.30558174904942964,0.0
2018-10-23,1.0,-0.3606637235500076,-0.8326077028467042,-0.1385599025726899,-0.4098340691124981,-0.30293804231998783,0.0
2018-10-24,1.0,-0.36139923954372627,-0.8314828897338403,-0.13463117870722435,-0.41058555133079844,-0.30372623574144486,0.0
2018-10-25,1.0,-0.3376288659793814,-0.7988801990757198,-0.13176916696291027,-0.416577793577438,-0.27760990638701266,0.0
2018-10-26,1.0,-0.3285928363647048,-0.7909969735256955,-0.11876707901154761,-0.42585137954338437,-0.27414568213204826,0.0
2018-10-29,1.0,-0.31752860947698075,-0.8015043755670677,-0.1090525946088331,-0.4201715105218486,-0.27851435595750285,0.0
2018-10-30,1.0,-0.30707484986084665,-0.804423612128314,-0.1011278746154973,-0.42425662809433135,-0.2926907865826864,0.0
2018-10-31,1.0,-0.312550984733714,-0.7846113506584315,-0.10237734529775085,-0.42448432583614965,-0.2893893485607738,0.0
2018-11-01,1.0,-0.3066309600046574,-0.7920766140769634,-0.0959713570472143,-0.425656401001339,-0.2905629621004832,0.0
2018-11-02,1.0,-0.30891313178204605,-0.7818719897870364,-0.09476005338594556,-0.4276098183717287,-0.2882841060755527,0.0
2018-11-05,1.0,-0.30462672704052013,-0.7954835713456404,-0.09424706838499942,-0.4296412399860676,-0.27861952861952866,0.0
2018-11-06,1.0,-0.3082191780821918,-0.7978000928720689,-0.09261086603204087,-0.4278500116090086,-0.2757429765498027,0.0
2018-11-07,1.0,-0.3118245113176217,-0.8011769161301598,-0.08701605150464649,-0.4335945465668424,-0.2795467125003641,0.0
2018-11-08,1.0,-0.2997453408959371,-0.8047517073735386,-0.07480611181849751,-0.43005556198634104,-0.2844657946521588,0.0
2018-11-09,1.0,-0.297946296671784,-0.8054340584537844,-0.07577556990991513,-0.43255221156909884,-0.2849115082698491,0.0
2018-11-12,1.0,-0.3156867604237656,-0.9063255064741962,-0.05074035065981042,-0.47788241125085185,-0.3470664766743077,0.0
2018-11-13,1.0,-0.30149253731343284,-0.9110632404985382,-0.033020464686874904,-0.4860440067702723,-0.3457762732728112,0.0
2018-11-14,1.0,-0.30115437894412805,-0.911743881791596,-0.03284592889025704,-0.48634754502077876,-0.3462828997999076,0.0
2018-11-15,1.0,-0.3010064325505525,-0.9125911790957496,-0.03207041950078483,-0.4865655104490475,-0.3455726201101844,0.0
2018-11-16,1.0,-0.300356615838662,-0.9094933595671421,-0.031972454500737824,-0.4857661091982292,-0.34668593212001964,0.0
2018-11-19,1.0,-0.3003443399126852,-0.9096107729201255,-0.03166697411301728,-0.4859804464121011,-0.34683022812519215,0.0
2018-11-20,1.0,-0.290262287044981,-0.9103137639416596,-0.019977938472852067,-0.48955141561465865,-0.35396494668464273,0.0
2018-11-21,1.0,-0.29541239777460254,-0.9064238591797648,-0.026996625421822275,-0.4863952816708722,-0.3249019548232147,0.0
2018-11-23,1.0,-0.2949142249886139,-0.8959465614088357,-0.030393198724760893,-0.4896007287080614,-0.3253985122210415,0.0
2018-11-26,1.0,-0.29543725078379446,-0.9088363315374548,-0.025994581925547138,-0.48945301798922475,-0.3241104313152528,0.0
2018-11-27,1.0,-0.2931501842658301,-0.9256236103919837,-0.003654859440197362,-0.4962994548168002,-0.32701854841165895,0.0
2018-11-28,1.0,-0.2934242987238449,-0.9235829805378735,-0.004385831328236835,-0.49681722657082805,-0.32753632016568696,0.0
2018-11-29,1.0,-0.2312883055779112,-0.9403206834643719,-0.0,-0.5414783631523555,-0.3823128830557791,0.0
2018-11-30,1.0,-0.23043303059421594,-0.9416633086389139,-0.0,-0.5418926877654133,-0.38575989584947773,0.0
2018-12-03,1.0,-0.2296372029618614,-0.9415992812219228,-0.0,-0.5415621030455123,-0.38538278030795925,0.0
2018-12-04,1.0,-0.22461215155448422,-0.9439705791458064,-0.0,-0.5385376104827245,-0.3833055195005872,0.0
2018-12-06,1.0,-0.22069741966893866,-0.923411635832522,-0.0,-0.5330452775073029,-0.36568889970788704,0.0
2018-12-07,1.0,-0.23543644716692186,-0.9276569678407349,-0.0,-0.5397856049004595,-0.3599081163859112,0.0
2018-12-10,1.0,-0.22624269005847952,-0.9303118908382066,-0.0,-0.5380726120857701,-0.3511817738791423,0.0
2018-12-11,1.0,-0.2235459004905396,-0.9313244569025928,-0.0,-0.5374607720666646,-0.3544986441607507,0.0
2018-12-12,1.0,-0.22451093911877626,-0.9310134682186604,-0.0,-0.5378450850143214,-0.3537083307940764,0.0
2018-12-13,1.0,-0.2238969580707043,-0.9265856703510856,-0.0,-0.5426144149081941,-0.35190767638013465,0.0
2018-12-14,1.0,-0.2234881949733435,-0.9288956587966489,-0.0,-0.5415079969535415,-0.3525666412795126,0.0
2018-12-17,1.0,-0.21008377853326854,-0.9299417192812045,-0.0,-0.5306884409907723,-0.36477051966974255,0.0
2018-12-18,1.0,-0.19995777027027029,-0.922176640926641,-0.0,-0.5279017857142857,-0.3663730694980695,0.0
2018-12-19,1.0,-0.205106537091809,-0.9210780467193819,-0.0,-0.5259552121687693,-0.3659081306211142,0.0
2018-12-20,1.0,-0.20473269589271753,-0.9130735462144447,-0.0,-0.5265800709603705,-0.36240904444043537,0.0
2018-12-21,1.0,-0.20213753255695596,-0.9143789479986827,-0.0,-0.5268089692542586,-0.3504176271592372,0.0
2018-12-24,1.0,-0.1916331695697484,-0.9041238648206044,-0.0,-0.5230906654756589,-0.3586422510049129,0.0
2018-12-26,1.0,-0.193160676844934,-0.9122936538404749,-0.0,-0.5022295720993415,-0.3453621947258069,0.0
2018-12-27,1.0,-0.16006411724295855,-0.886907487978017,-0.0,-0.45743645523242504,-0.3579974811083123,0.0
2018-12-28,1.0,-0.15795646328556306,-0.8891844732400812,-0.0,-0.45696387196430105,-0.35641751766354873,0.0
2018-12-31,1.0,-0.15821390772047253,-0.8887840041191108,-0.0,-0.45696387196430105,-0.35653193741239736,0.0
2019-01-02,1.0,-0.15668229107122442,-0.8885617926146107,-0.0,-0.45584200297244765,-0.35706527952440836,0.0
2019-01-03,1.0,-0.19255624700813787,-0.9161081857348015,-0.0,-0.5511608425083773,-0.3320368597415031,0.0
2019-01-04,1.0,-0.1892578533640195,-0.9179245001046119,-0.0,-0.5504079863705653,-0.331320799832621,0.0
2019-01-07,1.0,-0.1836782968657599,-0.9058249556475458,-0.0009757539917208752,-0.5456830277942046,-0.32066824364281493,0.0
2019-01-08,1.0,-0.1863705379737414,-0.8810027092202805,-0.0028878501890499866,-0.5808746911191164,-0.3259995831968799,0.0
2019-01-09,1.0,-0.18700083442603407,-0.8836869710334962,-0.0028906901895339133,-0.5813565383239957,-0.32515794492788175,0.0
2019-01-10,1.0,-0.17619353457503747,-0.9185246352876411,-0.0,-0.6040003670061473,-0.3596660244059088,0.0
2019-01-11,1.0,-0.17526119630964745,-0.920021995478707,-0.0,-0.6028594122319301,-0.35675444491965536,0.0
2019-01-14,1.0,-0.18501636636177307,-0.9201260362813178,-0.0,-0.60625898620331,-0.3477316528495824,0.0
2019-01-15,1.0,-0.18227522148309372,-0.9189479169859905,-0.0,-0.6060513166365225,-0.3582354924741731,0.0
2019-01-16,1.0,-0.18464367816091956,-0.9174865900383141,-0.0,-0.6080613026819923,-0.3549425287356322,0.0
2019-01-17,1.0,-0.18689298078985261,-0.9135696559330861,-0.0007353166457305677,-0.6074634639541653,-0.3551579398878642,0.0
2019-01-18,1.0,-0.1834067864517521,-0.9031035226677352,-0.008321262366320461,-0.6085308348999907,-0.3785866181773354,0.0
2019-01-22,1.0,-0.0,-1.0869170579029734,-0.0,-0.7957433489827856,-0.24723004694835682,0.0
2019-01-23,1.0,-0.0,-1.0621901474741136,-0.0,-0.8109821148415439,-0.2645748352682774,0.0
2019-01-24,1.0,-0.0,-1.0670921495268335,-0.0,-0.8061747414091237,-0.2706951300028295,0.0
2019-01-25,1.0,-0.0,-1.0996431075138615,-0.0,-0.9030973169332739,-0.18376776496080557,0.0
2019-01-28,1.0,-0.0,-1.0880721662629096,-0.0,-0.916741042968252,-0.1827425729950274,0.0
2019-01-29,1.0,-0.0,-1.088638683337586,-0.0,-0.9097665220719571,-0.19115207961214595,0.0
2019-01-30,1.0,-0.0,-1.0894851017673706,-0.0,-0.9105787022267594,-0.19010400051043194,0.0
2019-01-31,1.0,-0.0,-1.0993542612364937,-0.0,-0.9000383607186242,-0.19733393005562305,0.0
2019-02-01,1.0,-0.0,-1.0991051454138703,-0.0,-0.899840204538191,-0.1969319271332694,0.0
2019-02-04,1.0,-0.0,-1.096097826434905,-0.0,-0.9166746694836583,-0.18832228944588494,0.0
2019-02-05,1.0,-0.0,-1.083279948750801,-0.0,-0.9062780269058297,-0.21348494554772585,0.0
2019-02-06,1.0,-0.0,-1.0817864127472667,-0.0,-0.9120259049084671,-0.212240710461351,0.0
2019-02-07,1.0,-0.0,-1.084406432186559,-0.0,-0.9083221218527772,-0.21058363764494845,0.0
2019-02-08,1.0,-0.0,-1.075200973641226,-0.0,-0.9189699900714218,-0.20856419946834062,0.0
2019-02-11,1.0,-0.0,-1.0577613855035277,-0.0,-0.9262026940346375,-0.22322001282873632,0.0
2019-02-12,1.0,-0.0,-1.0736089644513138,-0.0,-0.9234930448222566,-0.22288768675940238,0.0
2019-02-13,1.0,-0.0,-1.0967275298958465,-0.0,-0.9078050662209077,-0.2101067249582101,0.0
2019-02-14,1.0,-0.0,-1.0906193664692247,-0.0,-0.916044295647695,-0.21249678083955703,0.0
2019-02-15,1.0,-0.0,-1.088735883658827,-0.0,-0.9159936938965929,-0.21267012000900876,0.0
2019-02-19,1.0,-0.0,-1.0834537920400886,-0.0,-0.9182808133371881,-0.21052969708650543,0.0
2019-02-20,1.0,-0.0,-1.0863348648909168,-0.0,-0.9204446872088167,-0.2063104456511262,0.0
2019-02-21,1.0,-0.0,-1.0979712378017463,-0.0,-0.9175333846944015,-0.19453004622496148,0.0
2019-02-22,1.0,-0.0,-1.107292700893572,-0.0,-0.9077923325753452,-0.18768215738397975,0.0
2019-02-25,1.0,-0.0,-1.100672220256666,-0.0,-0.9183364960921166,-0.19732398443279406,0.0
2019-02-26,1.0,-0.0,-1.0975413528995301,-0.0,-0.919160713136384,-0.20142241101885822,0.0
2019-02-27,1.0,-0.0,-1.1147403143393053,-0.0,-0.9218032468792446,-0.19739990944958283,0.0
2019-02-28,1.0,-0.0,-1.1113879809714897,-0.0,-0.918934662308663,-0.20581858192291513,0.0
2019-03-01,1.0,-0.0,-1.1220289950359972,-0.0,-0.9744238798119595,-0.19093329826753014,0.0
2019-03-04,1.0,-0.0,-1.1102849246561821,-0.0,-0.9734158057511352,-0.2064223201947753,0.0
2019-03-05,1.0,-0.0,-1.109322425282048,-0.0,-0.9740713861582107,-0.21541202084845285,0.0
2019-03-06,1.0,-0.0,-1.110924147942855,-0.0,-0.9723844402652676,-0.2160414398363522,0.0
2019-03-07,1.0,-0.0,-1.1059598287783996,-0.0,-0.9813302601251235,-0.2054329930852815,0.0
2019-03-08,1.0,-0.0,-1.1059725772716709,-0.0,-1.02237641512566,-0.19156070515587134,0.0
2019-03-11,1.0,-0.0,-1.1027695815450644,-0.0,-1.018508583690987,-0.2317596566523605,0.0
2019-03-12,1.0,-0.0,-1.072496111449246,-0.0,-1.039561777236762,-0.2692905930885237,0.0
2019-03-13,1.0,-0.0,-1.0829364539393116,-0.0,-1.040821880527963,-0.2780650428629745,0.0
2019-03-14,1.0,-0.0,-1.0862778439040979,-0.0,-1.03723856486992,-0.27726577112735934,0.0
2019-03-15,1.0,-0.0,-1.081641704479547,-0.0,-1.039780287264167,-0.29026645286752417,0.0
2019-03-18,1.0,-0.0,-1.0837710810063588,-0.0,-1.0521495714680675,-0.31998202930605474,0.0
2019-03-19,1.0,-0.0,-1.0866608846487424,-0.0,-1.0504423243712055,-0.3321075455333911,0.0
2019-03-20,1.0,-0.0,-1.0817704165071855,-0.0,-1.0542468422700861,-0.3435401370959324,0.0
2019-03-21,1.0,-0.0,-1.0836550836550836,-0.0,-1.081776757452433,-0.31298479947128593,0.0
2019-03-22,1.0,-0.0,-1.0745254605309238,-0.0,-1.1135042375849267,-0.31407158366603627,0.0
2019-03-25,1.0,-0.0,-0.9960455113084502,-0.0,-1.1551269599000973,-0.3177119467184682,0.0
2019-03-26,1.0,-0.0,-1.0135021980322378,-0.002163142837206057,-1.1504779847882214,-0.3227967343521039,0.0
2019-03-27,1.0,-0.0,-0.9991979075850044,-0.008090671316477768,-1.155082824760244,-0.32498692240627725,0.0
2019-03-28,1.0,-0.0,-0.9918330308529946,-0.022022895434873655,-1.1422588300991205,-0.3340080971659919,0.0
2019-03-29,1.0,-0.0,-0.9836391543989395,-0.034151957022256325,-1.1331542594013813,-0.3375078490197446,0.0
2019-04-01,1.0,-0.0,-0.9849684372057337,-0.027447424406235835,-1.1268789453492833,-0.3483067694346598,0.0
2019-04-02,1.0,-0.0,-0.9925432941914352,-0.09279068957106519,-1.113801874629778,-0.28527126380710127,0.0
2019-04-03,1.0,-0.0,-0.9935030912710888,-0.09326207691501626,-1.1075133605784346,-0.2986831534458067,0.0
2019-04-04,1.0,-0.0,-0.9934270330746102,-0.08212712397734424,-1.1066009369974128,-0.3141039088175652,0.0
2019-04-05,1.0,-0.0,-0.9750523377529656,-0.08227494766224702,-1.1066643405443126,-0.3251919050942079,0.0
2019-04-08,1.0,-0.0,-0.9719036497368145,-0.08599714156238017,-1.1060062049011747,-0.32195768117962836,0.0
2019-04-09,1.0,-0.0,-0.9656473877337061,-0.09404158658046478,-1.119727415691071,-0.31525423728813556,0.0
2019-04-10,1.0,-0.0,-0.9575662482566247,-0.10686889818688981,-1.122768479776848,-0.29954672245467223,0.0
2019-04-11,1.0,-0.0,-0.933495991634716,-0.13004531195538516,-1.1366329731613802,-0.2853956082258627,0.0
2019-04-12,1.0,-0.0,-0.9332148210115376,-0.1315486771933494,-1.1368120185436927,-0.28411586322283805,0.0
2019-04-15,1.0,-0.0,-0.9355660212803069,-0.13246118960404674,-1.1316937031222745,-0.28885400313971743,0.0
2019-04-16,1.0,-0.0,-0.944313861043899,-0.1573453162806775,-1.0922917386795714,-0.2626685101970273,0.0
2019-04-17,1.0,-0.0,-0.9350752725385014,-0.1778508392455442,-1.1038587991001905,-0.2440214569994809,0.0
2019-04-18,1.0,-0.0,-0.9584623412767438,-0.2156548965037398,-1.098695425291355,-0.20608801530700993,0.0
2019-04-22,1.0,-0.0,-0.9548864310386938,-0.21387948780572905,-1.105055650535571,-0.21527511252224277,0.0
2019-04-23,1.0,-0.0,-0.9466294097100942,-0.20988473629060425,-1.120817324484806,-0.21547327977645828,0.0
2019-04-24,1.0,-0.0,-0.9450648539918154,-0.22834154123604078,-1.0832003884303254,-0.21152112089893876,0.0
2019-04-25,1.0,-0.0,-0.9508225168320955,-0.23537169431526342,-1.0821475671548553,-0.20215867286735614,0.0
2019-04-26,1.0,-0.0,-0.9441606727127421,-0.236943604711769,-1.089787692414608,-0.20382918100003475,0.0
2019-04-29,1.0,-0.0,-0.9331135022561611,-0.2278028462339465,-1.0932315168344324,-0.21690385282887883,0.0
2019-04-30,1.0,-0.0,-0.9265186834597452,-0.23662236448403035,-1.1027764247442766,-0.21331153016491547,0.0
2019-05-01,1.0,-0.0,-0.9033571055835798,-0.2504783440598365,-1.1101061054096366,-0.21492433466689861,0.0
2019-05-02,1.0,-0.0,-0.8989169675090254,-0.25211746737017493,-1.1156970286031658,-0.20452652041099695,0.0
2019-05-03,1.0,-0.0,-0.9302561945817125,-0.2474327971121158,-1.1182840921038797,-0.20874075631724673,0.0
2019-05-06,1.0,-0.0,-0.831274676712428,-0.27496649400514367,-1.2187850907378563,-0.2972434527474916,0.0
2019-05-07,1.0,-0.0,-0.84379414001666,-0.27938140596139216,-1.21016985983847,-0.28839955090362535,0.0
2019-05-08,1.0,-0.0,-0.8334651045784517,-0.30942284194638103,-1.1512254725796018,-0.2996478113994106,0.0
2019-05-09,1.0,-0.0,-0.8296280307935823,-0.3130800777034319,-1.1608389092740483,-0.29387006259443127,0.0
2019-05-10,1.0,-0.0,-0.8252134605725766,-0.31344622228600133,-1.162768171055464,-0.28614479443208723,0.0
2019-05-13,1.0,-0.0,-0.8224268922018348,-0.3140768348623853,-1.1607654816513762,-0.2864463876146789,0.0
2019-05-14,1.0,-0.0,-0.7472713786160857,-0.4009395641270178,-1.1072727914944722,-0.27667691003496875,0.0
2019-05-15,1.0,-0.0,-0.7420859242509893,-0.4151710005652911,-1.113623516110797,-0.26218908988128886,0.0
2019-05-16,1.0,-0.0,-0.7445485068033222,-0.42109913412263655,-1.1055663544795902,-0.2629439830358721,0.0
2019-05-17,1.0,-0.0,-0.7359946208019251,-0.42746929964256647,-1.0901015677531232,-0.28538061365325407,0.0
2019-05-20,1.0,-0.0,-0.7292145559995755,-0.4344166637196308,-1.0877391519609576,-0.28507267390458674,0.0
2019-05-21,1.0,-0.0,-0.7300952313520019,-0.432045880978511,-1.0922929868658617,-0.2857648599851312,0.0
2019-05-22,1.0,-0.0,-0.7186693534132287,-0.44423233287375824,-1.0930109237458903,-0.2792802347368049,0.0
2019-05-23,1.0,-0.0,-0.7077530585622114,-0.43366357578535414,-1.0989669640023974,-0.28530127278496636,0.0
2019-05-24,1.0,-0.0,-0.6925207756232687,-0.4430379746835443,-1.0900802973456292,-0.28076019495774746,0.0
2019-05-28,1.0,-0.0,-0.6862779451958791,-0.4415516153900063,-1.090966430723947,-0.28530380545237927,0.0
2019-05-29,1.0,-0.0,-0.6957190284815656,-0.44420758343526123,-1.0909313297221737,-0.26384763236065,0.0
2019-05-30,1.0,-0.0,-0.6959667272473089,-0.4435901020550818,-1.0925835313854326,-0.2628966867048791,0.0
2019-05-31,1.0,-0.0,-0.6978922716627635,-0.44059561676395537,-1.0913698486490264,-0.26554580726344856,0.0
2019-06-03,1.0,-0.0,-0.7090405264980949,-0.45652926913751296,-1.0768617942500867,-0.2213716660893661,0.0
2019-06-04,1.0,-0.0,-0.717215102182196,-0.4517838586768271,-1.0630065812261862,-0.23179771388985101,0.0
2019-06-05,1.0,-0.0,-0.7124080095841178,-0.4696217696388841,-1.060653773746363,-0.18021564264932396,0.0
2019-06-06,1.0,-0.0,-0.7254787562632988,-0.43479305374425153,-1.0535726542659072,-0.21810007550277988,0.0
2019-06-07,1.0,-0.0,-0.7271509991073267,-0.4427659136166998,-1.0422646432740506,-0.2211426217125592,0.0
2019-06-10,1.0,-0.0,-0.7309801233721727,-0.44235777930089104,-1.0279643591501029,-0.22573680603152843,0.0
2019-06-11,1.0,-0.0,-0.7326946847960445,-0.4378176074715012,-1.0365677791512156,-0.22647987913748113,0.0
2019-06-12,1.0,-0.0,-0.7287402115675231,-0.43453771122406926,-1.0390163483995056,-0.2322434400329716,0.0
2019-06-13,1.0,-0.0,-0.6970154765501728,-0.4172289925135126,-1.0133615335549064,-0.22956323228253933,0.0
2019-06-14,1.0,-0.0,-0.6979820703085654,-0.41580767551959175,-1.0126918040492898,-0.23113856898230534,0.0
2019-06-17,1.0,-0.0,-0.6987046110477213,-0.4151285321162494,-1.005973555272166,-0.2361232297469629,0.0
2019-06-18,1.0,-0.0,-0.7026782118405155,-0.41502215062424486,-1.0042287555376561,-0.23425963216539133,0.0
2019-06-19,1.0,-0.0,-0.6936088966302673,-0.42560460909760833,-1.0004019561867754,-0.2300194278823608,0.0
2019-06-20,1.0,-0.0,-0.6967237852520037,-0.42366117836424005,-1.0011066027296203,-0.2318835719794776,0.0
2019-06-21,1.0,-0.0,-0.7029002514668902,-0.4225649622799665,-0.9924895222129085,-0.2349036043587594,0.0
2019-06-24,1.0,-0.0,-0.6911937640694822,-0.4232100258710479,-0.9939186237946445,-0.25155394281490445,0.0
2019-06-25,1.0,-0.0,-0.6604840609957249,-0.4301679738782105,-1.0145420271316525,-0.2609822600733834,0.0
2019-06-26,1.0,-0.0,-0.6575116263395565,-0.4180764305452585,-0.9930241962660915,-0.30134124149086744,0.0
2019-06-27,1.0,-0.0,-0.655118907066959,-0.4232754258728285,-0.9938269522685107,-0.3010625737898465,0.0
2019-06-28,1.0,-0.0,-0.639848939542098,-0.42755504602623323,-1.0030684155511347,-0.3014465387598206,0.0
2019-07-01,1.0,-0.0,-0.6298307142375396,-0.4327915289674243,-1.0228299723477439,-0.2867741282794901,0.0
2019-07-02,1.0,-0.0,-0.6431228022721125,-0.4220989991885312,-1.0179875574790371,-0.297910467946984,0.0
2019-07-03,1.0,-0.0,-0.6557293783015034,-0.4114858458621156,-1.0128673980766625,-0.3061086279290261,0.0
2019-07-05,1.0,-0.0,-0.6481738482889347,-0.41082489929932636,-1.013031851876925,-0.3128659919439461,0.0
2019-07-08,1.0,-0.0,-0.6566602218377938,-0.4020894813608765,-1.0146535056477053,-0.31861198738170343,0.0
2019-07-09,1.0,-0.0,-0.6525435209645736,-0.40300074510600825,-1.0137844611528821,-0.31751676488518593,0.0
2019-07-10,1.0,-0.0,-0.6313359361738244,-0.3942624342216941,-1.03866915634018,-0.33077575963333905,0.0
2019-07-11,1.0,-0.0,-0.6293413987629987,-0.3959083803439135,-1.042615374158907,-0.3304560592673146,0.0
2019-07-12,1.0,-0.0,-0.6230305917582605,-0.3955490523020383,-1.043896961241365,-0.3403886072072685,0.0
2019-07-15,1.0,-0.0,-0.6155570652173913,-0.3962975543478261,-1.0505095108695652,-0.334375,0.0
2019-07-16,1.0,-0.0,-0.6130511583667368,-0.3971397513418031,-1.0496636999796183,-0.3371492628575311,0.0
2019-07-17,1.0,-0.0,-0.6095063737455926,-0.39751152698671005,-1.0440737727149445,-0.3391985353946298,0.0
2019-07-18,1.0,-0.0,-0.6110057568574331,-0.3980358956992889,-1.0534371825262445,-0.32387402641381646,0.0
2019-07-19,1.0,-0.0,-0.6101029252437703,-0.3968716143011918,-1.0539003250270855,-0.32485780065005415,0.0
2019-07-22,1.0,-0.0,-0.5858490247118082,-0.38629525709070006,-1.0584834860214327,-0.34988675163111455,0.0
2019-07-23,1.0,-0.0,-0.5908584169453734,-0.387757170365866,-1.0545251849599675,-0.3451234755582582,0.0
2019-07-24,1.0,-0.0,-0.5915839913612742,-0.3955591550246339,-1.0498751434163462,-0.3375177161368698,0.0
2019-07-25,1.0,-0.0,-0.5989861439675567,-0.39303818857722206,-1.0427509293680297,-0.3447448462318351,0.0
2019-07-26,1.0,-0.0,-0.5866121787294404,-0.394609747036374,-1.0491066905332838,-0.34698909115471643,0.0
2019-07-29,1.0,-0.0,-0.576919176554102,-0.39478754690193696,-1.0499949295203328,-0.35858432207686847,0.0
2019-07-30,1.0,-0.0,-0.5744961450020291,-0.3973353171919383,-1.0458880021642094,-0.3638238874611119,0.0
2019-07-31,1.0,-0.0,-0.6226254800013593,-0.3920549155537432,-1.0370408128589392,-0.3464845210181126,0.0
2019-08-01,1.0,-0.0,-0.638479809976247,-0.3848998982015609,-1.034950797421106,-0.3349847302341364,0.0
2019-08-02,1.0,-0.0,-0.6203294085619002,-0.4196215885115361,-1.0409718913768462,-0.3220921527257878,0.0
2019-08-05,1.0,-0.0,-0.5953371592539455,-0.3907101865136299,-1.2088593974175037,-0.3918938307030129,0.0
2019-08-06,1.0,-0.0,-0.5934679543459175,-0.39599648814749777,-1.1274100087796313,-0.39494293239683936,0.0
2019-08-07,1.0,-0.0,-0.6113222151854197,-0.3695728660896489,-1.1222292590246994,-0.41527689817746816,0.0
2019-08-08,1.0,-0.0,-0.6103388816553472,-0.3694619417954042,-1.1233768518844356,-0.41584262941197175,0.0
2019-08-09,1.0,-0.0,-0.601496398853227,-0.36182784420669883,-1.107964478008531,-0.4249702817984757,0.0
2019-08-12,1.0,-0.0,-0.5998323319826744,-0.3719086209305575,-1.1087396954031021,-0.4125681151320386,0.0
2019-08-13,1.0,-0.0,-0.58935546875,-0.3695591517857143,-1.1146414620535714,-0.4141671316964286,0.0
2019-08-14,1.0,-0.0,-0.6016737273421765,-0.3689839572192513,-1.096708104729495,-0.40509757622057085,0.0
2019-08-15,1.0,-0.0,-0.6290135660235873,-0.3850978253459677,-1.0583884382030133,-0.3360488104165247,0.0
2019-08-16,1.0,-0.0,-0.6228411495665233,-0.38992422690968664,-1.0660113318315243,-0.33442555805857055,0.0
2019-08-19,1.0,-0.0,-0.6073102792309261,-0.39214620558461855,-1.069943610299613,-0.3275698077315035,0.0
2019-08-20,1.0,-0.0,-0.6121688461277864,-0.39348871874788266,-1.066095263906769,-0.31601056982180364,0.0
2019-08-21,1.0,-0.0,-0.6165347405452947,-0.4119815979974291,-1.0543265002367905,-0.29987822204181047,0.0
2019-08-22,1.0,-0.0,-0.6194579616112462,-0.40419708029197077,-1.0509935117599352,-0.30467693971343607,0.0
2019-08-23,1.0,-0.0,-0.619480387850941,-0.40278387783371067,-1.0506098178992536,-0.3056184330551708,0.0
2019-08-26,1.0,-0.0,-0.6060464495461826,-0.4052656166577683,-1.0406433529097705,-0.28497063534436734,0.0
2019-08-27,1.0,-0.0,-0.6069113027204065,-0.40625626629236017,-1.0445491611523294,-0.2843058619076265,0.0
