Date,CBU,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.013569276727171465,-0.7179058758006127,-0.0,-0.35454798612693356,-0.44555834029518243,0.0
2018-10-25,1.0,-0.0018502775416312446,-0.708031204680702,-0.0,-0.3533029954493174,-0.437190578586788,0.0
2018-10-26,1.0,-0.0010731488182884525,-0.7054081709051886,-0.0,-0.3534902293543637,-0.4357233771743742,0.0
2018-10-29,1.0,-0.0,-0.7104490973292883,-0.0,-0.3396826975680111,-0.4365892475257373,0.0
2018-10-30,1.0,-0.0,-0.7093406593406594,-0.0,-0.33596403596403596,-0.4521978021978022,0.0
2018-10-31,1.0,-0.0,-0.7027148082713315,-0.0,-0.335183019384378,-0.45046905715778734,0.0
2018-11-01,1.0,-0.0,-0.7088865682032921,-0.0,-0.3300512208463872,-0.4475110646973992,0.0
2018-11-02,1.0,-0.0,-0.6970672743485584,-0.0,-0.334192014267314,-0.4457049440206083,0.0
2018-11-05,1.0,-0.0,-0.7201343116527795,-0.0,-0.3371968660614351,-0.42992165153587864,0.0
2018-11-06,1.0,-0.0,-0.7188930917778221,-0.0,-0.338194306191519,-0.4314652598048975,0.0
2018-11-07,1.0,-0.0,-0.719108676708577,-0.0,-0.33880243993526704,-0.43181874766587824,0.0
2018-11-08,1.0,-0.0,-0.7168056208406521,-0.0,-0.32619183097894655,-0.4309641028178422,0.0
2018-11-09,1.0,-0.0,-0.7187949774182341,-0.0,-0.3305623107846543,-0.43215544195741723,0.0
2018-11-12,1.0,-0.0,-0.7071439172809578,-0.0,-0.33599663582842726,-0.43051501508929896,0.0
2018-11-13,1.0,-0.0,-0.7036309143615193,-0.0,-0.32869847196973423,-0.424310912396207,0.0
2018-11-14,1.0,-0.0,-0.7036144578313254,-0.0,-0.3304401278583723,-0.4247602655520039,0.0
2018-11-15,1.0,-0.0,-0.7039531910709017,-0.0,-0.32992427967351756,-0.42457468777657587,0.0
2018-11-16,1.0,-0.0,-0.7017513694087593,-0.0,-0.32944413057895894,-0.42516764510820165,0.0
2018-11-19,1.0,-0.0,-0.7038140496885233,-0.0,-0.33196267205082114,-0.4264890552286214,0.0
2018-11-20,1.0,-0.0,-0.697670426679745,-0.0,-0.3251103482099068,-0.4293771456596371,0.0
2018-11-21,1.0,-0.0,-0.6964825099873332,-0.0,-0.3239062652245932,-0.41557049595634804,0.0
2018-11-23,1.0,-0.0,-0.6845451223967848,-0.0,-0.33233467299963465,-0.41887711606381683,0.0
2018-11-26,1.0,-0.0,-0.6902795038623681,-0.0,-0.33006798742598137,-0.41647781270560713,0.0
2018-11-27,1.0,-0.0,-0.6916148766750825,-0.0,-0.32426199261992616,-0.4117789862109147,0.0
2018-11-28,1.0,-0.0,-0.6933592327303629,-0.0,-0.3234430010926308,-0.4112662377079034,0.0
2018-11-29,1.0,-0.0,-0.6866818028114584,-0.0,-0.31865610356987584,-0.41000434761605725,0.0
2018-11-30,1.0,-0.0,-0.6869216458479307,-0.0,-0.3182246490613448,-0.41095460146415713,0.0
2018-12-03,1.0,-0.0,-0.6880371885819432,-0.0,-0.3203157155654553,-0.41277873277970123,0.0
2018-12-04,1.0,-0.0,-0.6917516801237731,-0.0,-0.31499298941159404,-0.41069960837402697,0.0
2018-12-06,1.0,-0.0,-0.7010339303917286,-0.0,-0.3130915974952672,-0.41294111936313777,0.0
2018-12-07,1.0,-0.0,-0.7028425655976676,-0.0,-0.3163022351797862,-0.41037414965986396,0.0
2018-12-10,1.0,-0.0,-0.7044446586964905,-0.0,-0.3094629772464327,-0.3964278827612804,0.0
2018-12-11,1.0,-0.0,-0.7066425120772947,-0.0,-0.30420289855072463,-0.4046135265700483,0.0
2018-12-12,1.0,-0.0,-0.7065629604579821,-0.0,-0.30459672938959875,-0.40435759317857917,0.0
2018-12-13,1.0,-0.0,-0.7091973770174462,-0.0,-0.30420790282381976,-0.40632032327534057,0.0
2018-12-14,1.0,-0.0,-0.7202591855555016,-0.0,-0.29927680434888126,-0.40727078580789206,0.0
2018-12-17,1.0,-0.0,-0.7186471840526417,-0.0,-0.28757015676407977,-0.4130056125411264,0.0
2018-12-18,1.0,-0.0,-0.7121026159362741,-0.0,-0.28154405217433154,-0.4129425071595312,0.0
2018-12-19,1.0,-0.0,-0.718495145631068,-0.0,-0.2904611650485437,-0.41825242718446604,0.0
2018-12-20,1.0,-0.0,-0.7382898343168967,-0.0,-0.2985752734635423,-0.4323316625101854,0.0
2018-12-21,1.0,-0.0,-0.7455698701811542,-0.0,-0.3077150895898119,-0.4147539365220396,0.0
2018-12-24,1.0,-0.0,-0.7249293525003072,-0.0,-0.298685342179629,-0.43368964246221897,0.0
2018-12-26,1.0,-0.0,-0.7277929954999022,-0.0,-0.28922911367638426,-0.4286832322441792,0.0
2018-12-27,1.0,-0.0,-0.7101946758203509,-0.0,-0.2626563287644927,-0.42759067668450995,0.0
2018-12-28,1.0,-0.0,-0.7122226220462996,-0.0,-0.2611490943984647,-0.425572747990884,0.0
2018-12-31,1.0,-0.0,-0.7161074953769303,-0.0,-0.26071711616513366,-0.42474603136482625,0.0
2019-01-02,1.0,-0.0,-0.7156227501799857,-0.0,-0.25920326373890085,-0.4249820014398848,0.0
2019-01-03,1.0,-0.0,-0.716052644219223,-0.0,-0.2568086843748499,-0.428791008213651,0.0
2019-01-04,1.0,-0.0,-0.7177266964862343,-0.0,-0.2449111392828952,-0.4293060970650848,0.0
2019-01-07,1.0,-0.0,-0.7052995010286849,-0.0,-0.23957717501832712,-0.41991628632913186,0.0
2019-01-08,1.0,-0.0,-0.6952826179345516,-0.0,-0.24734381640458988,-0.4184256504698493,0.0
2019-01-09,1.0,-0.0,-0.6932461770813667,-0.0,-0.24721540494619595,-0.419364734755522,0.0
2019-01-10,1.0,-0.0,-0.692483721808059,-0.0,-0.2477352080777579,-0.4189393224497499,0.0
2019-01-11,1.0,-0.0,-0.6851252745176754,-0.0,-0.25019481899544244,-0.42609866106217675,0.0
2019-01-14,1.0,-0.0,-0.6841433735793776,-0.0,-0.2532901731918815,-0.42532429175625547,0.0
2019-01-15,1.0,-0.0,-0.6796433386154538,-0.0,-0.2531633594285849,-0.43232184669236773,0.0
2019-01-16,1.0,-0.0,-0.6791378128619036,-0.0,-0.24731157382241026,-0.43697856349412684,0.0
2019-01-17,1.0,-0.0,-0.6783992057488654,-0.0,-0.24690336611195157,-0.4385400907715582,0.0
2019-01-18,1.0,-0.0,-0.6688614214404562,-0.0,-0.2524126455906822,-0.45571666270501543,0.0
2019-01-22,1.0,-0.0,-0.7664255787280856,-0.0,-0.10565737424806311,-0.4685766448985324,0.0
2019-01-23,1.0,-0.0,-0.7489331770222744,-0.0,-0.10499413833528723,-0.49073856975381014,0.0
2019-01-24,1.0,-0.0,-0.7590332954975407,-0.0,-0.10482879303821416,-0.5008749527052592,0.0
2019-01-25,1.0,-0.0,-0.7934049225506034,-0.0,-0.05680414330514112,-0.5255630523614938,0.0
2019-01-28,1.0,-0.0,-0.7887133824330406,-0.0,-0.05690671845028063,-0.522532976531603,0.0
2019-01-29,1.0,-0.0,-0.7855345015909199,-0.0,-0.05060075034430355,-0.538372037802156,0.0
2019-01-30,1.0,-0.0,-0.78698534128436,-0.0,-0.052101399349029485,-0.5366943051958851,0.0
2019-01-31,1.0,-0.0,-0.7892852909802062,-0.0,-0.022946544980443285,-0.5582790091264668,0.0
2019-02-01,1.0,-0.0,-0.7881498706784045,-0.0,-0.02427449398476615,-0.560448947630686,0.0
2019-02-04,1.0,-0.0,-0.7874658753709199,-0.0,-0.022955489614243322,-0.5634658753709199,0.0
2019-02-05,1.0,-0.0,-0.7906595365418895,-0.0,-0.026072489601901366,-0.5599524658348187,0.0
2019-02-06,1.0,-0.0,-0.7838840028523889,-0.0,-0.02766817209412883,-0.5654385547896363,0.0
2019-02-07,1.0,-0.0,-0.7815026153114598,-0.0,-0.024869234427009036,-0.5711840228245364,0.0
2019-02-08,1.0,-0.0,-0.7876552610288868,-0.0,-0.036810545852567454,-0.5550373578261076,0.0
2019-02-11,1.0,-0.0,-0.7796521199685047,-0.0,-0.03376201951754909,-0.572570446899382,0.0
2019-02-12,1.0,-0.0,-0.7802963422490515,-0.0,-0.03538450526114863,-0.5703037388752357,0.0
2019-02-13,1.0,-0.0,-0.7783595944209072,-0.0,-0.037535107345170654,-0.564288094444709,0.0
2019-02-14,1.0,-0.0,-0.7618615751789977,-0.0,-0.05267303102625298,-0.5721002386634845,0.0
2019-02-15,1.0,-0.0,-0.7540822913429126,-0.0,-0.058957132952399176,-0.577736868529897,0.0
2019-02-19,1.0,-0.0,-0.7531825455587666,-0.0,-0.05849196302753828,-0.5767512957080417,0.0
2019-02-20,1.0,-0.0,-0.7508658784187269,-0.0,-0.058640869461363904,-0.5791233727457303,0.0
2019-02-21,1.0,-0.0,-0.7564504172744446,-0.0,-0.05722279346708434,-0.5776082641861354,0.0
2019-02-22,1.0,-0.0,-0.7487806044376435,-0.0,-0.06393458301453711,-0.5782565034429993,0.0
2019-02-25,1.0,-0.0,-0.7476472137742761,-0.0,-0.06652458152733542,-0.5805215642137024,0.0
2019-02-26,1.0,-0.0,-0.7492691810034983,-0.0,-0.07008673982843724,-0.5767479752719605,0.0
2019-02-27,1.0,-0.0,-0.7526015441423296,-0.0,-0.07555267827171151,-0.5695823142953053,0.0
2019-02-28,1.0,-0.0,-0.7609472850733018,-0.0,-0.0854428101830746,-0.5530148523166255,0.0
2019-03-01,1.0,-0.0,-0.7667545541706615,-0.0,-0.08499520613614572,-0.5452061361457334,0.0
2019-03-04,1.0,-0.0,-0.7643112165432631,-0.0,-0.07900222845230394,-0.5528718280497448,0.0
2019-03-05,1.0,-0.0,-0.7595599538816294,-0.0,-0.08779304381245195,-0.5546454650269024,0.0
2019-03-06,1.0,-0.0,-0.7561572807143886,-0.0,-0.09102693360218926,-0.5532910845455855,0.0
2019-03-07,1.0,-0.0,-0.7770118820949121,-0.0,-0.07271456460437203,-0.5604347930876575,0.0
2019-03-08,1.0,-0.0,-0.7857419792575361,-0.0,-0.06501405447319958,-0.5724290006784918,0.0
2019-03-11,1.0,-0.0,-0.7858923773329138,-0.0,-0.06559996126939556,-0.5691704388661616,0.0
2019-03-12,1.0,-0.0,-0.7757122749114207,-0.0,-0.0697228558947726,-0.581395913216522,0.0
2019-03-13,1.0,-0.0,-0.7766891152658579,-0.0,-0.07483406676229608,-0.5797087355036348,0.0
2019-03-14,1.0,-0.0,-0.7713544067344315,-0.0,-0.08046869314184517,-0.574124839280949,0.0
2019-03-15,1.0,-0.0,-0.761776221395394,-0.0,-0.08496875075995233,-0.5851025023710513,0.0
2019-03-18,1.0,-0.0,-0.7653293515776075,-0.0,-0.09323672680096932,-0.5892345727363963,0.0
2019-03-19,1.0,-0.0,-0.7659125484615006,-0.0,-0.09299700642881681,-0.5948373165824213,0.0
2019-03-20,1.0,-0.0,-0.7786885245901639,-0.0,-0.09397922512676611,-0.5888101215970069,0.0
2019-03-21,1.0,-0.0,-0.782918061237139,-0.0,-0.07879013263914715,-0.6175529936779472,0.0
2019-03-22,1.0,-0.0,-0.7796652200867948,-0.0,-0.09435833849969003,-0.6058276503409795,0.0
2019-03-25,1.0,-0.0,-0.7790079936448042,-0.0,-0.0984558860036741,-0.6050096817437068,0.0
2019-03-26,1.0,-0.0,-0.7927156931037914,-0.0,-0.10152751517563936,-0.5935665240322421,0.0
2019-03-27,1.0,-0.0,-0.7995261845386533,-0.0,-0.09793017456359102,-0.5963341645885286,0.0
2019-03-28,1.0,-0.0,-0.7998403910419473,-0.0,-0.09603970272831563,-0.5980098758042796,0.0
2019-03-29,1.0,-0.0,-0.8016199376947041,-0.0,-0.09510280373831775,-0.5955140186915888,0.0
2019-04-01,1.0,-0.0,-0.8089075085409342,-0.0,-0.09785292137353183,-0.586967906037256,0.0
2019-04-02,1.0,-0.0,-0.8115876824635073,-0.0,-0.10692861427714458,-0.5809838032393522,0.0
2019-04-03,1.0,-0.0,-0.8134438259740908,-0.0,-0.10034196141077803,-0.5822829044255298,0.0
2019-04-04,1.0,-0.0,-0.8097065125317654,-0.0,-0.08819572474961383,-0.5935024166625142,0.0
2019-04-05,1.0,-0.0,-0.8026801756837691,-0.0,-0.09138550608903973,-0.6014424036733879,0.0
2019-04-08,1.0,-0.0,-0.7969607745283961,-0.0,-0.09753967461822537,-0.600783511328476,0.0
2019-04-09,1.0,-0.0,-0.7812390706969773,-0.0,-0.13005246065450912,-0.5868098925805646,0.0
2019-04-10,1.0,-0.0,-0.8016111549073709,-0.0,-0.116155892786756,-0.5457725660228616,0.0
2019-04-11,1.0,-0.0,-0.8060644970121982,-0.0,-0.1253148303619932,-0.5378784137488271,0.0
2019-04-12,1.0,-0.0,-0.8068776537967808,-0.0,-0.12385207860175768,-0.537893749382838,0.0
2019-04-15,1.0,-0.0,-0.8048177276549439,-0.0,-0.13382302023049908,-0.5345253994163328,0.0
2019-04-16,1.0,-0.0,-0.8006141806384507,-0.0,-0.1314544689071052,-0.5444661829168628,0.0
2019-04-17,1.0,-0.0,-0.7965296939866259,-0.0,-0.12297710492952495,-0.5664106197330151,0.0
2019-04-18,1.0,-0.0,-0.7911702524561621,-0.0,-0.12413878870787216,-0.5719189155577664,0.0
2019-04-22,1.0,-0.0,-0.7999051209707623,-0.0,-0.12708796284736962,-0.5697985069036978,0.0
2019-04-23,1.0,-0.0,-0.7970670637825287,-0.0,-0.16580428582245893,-0.5611701456371943,0.0
2019-04-24,1.0,-0.0,-0.7853686810140618,-0.0,-0.16846429111435918,-0.56617609999496,0.0
2019-04-25,1.0,-0.0,-0.7944073560901876,-0.0,-0.16702355460385437,-0.5577528656002015,0.0
2019-04-26,1.0,-0.0,-0.794426055537307,-0.0,-0.15976450968997144,-0.5725294994567552,0.0
2019-04-29,1.0,-0.0,-0.8037179617060075,-0.0,-0.16480093202309795,-0.5641525681288623,0.0
2019-04-30,1.0,-0.0,-0.8002481389578163,-0.0,-0.1643034384969869,-0.5674786043449638,0.0
2019-05-01,1.0,-0.0,-0.7842042484074817,-0.0,-0.18117909803822044,-0.5724944801157272,0.0
2019-05-02,1.0,-0.0,-0.7922441195168468,-0.0,-0.17434202161474888,-0.5763254926891291,0.0
2019-05-03,1.0,-0.0,-0.7971821672897434,-0.0,-0.17133338419673966,-0.5746547646295872,0.0
2019-05-06,1.0,-0.0,-0.8005076142131979,-0.0,-0.17073604060913705,-0.5668274111675127,0.0
2019-05-07,1.0,-0.0,-0.8035696151112014,-0.0,-0.16766527876510612,-0.5676094241901086,0.0
2019-05-08,1.0,-0.0,-0.7958210771883558,-0.0,-0.18145856577746222,-0.558499847854752,0.0
2019-05-09,1.0,-0.0,-0.796625650133198,-0.0,-0.18160598756818472,-0.558873525307624,0.0
2019-05-10,1.0,-0.0,-0.7975550370295221,-0.0,-0.18256061682053362,-0.5561529877244598,0.0
2019-05-13,1.0,-0.0,-0.7972246181947333,-0.0,-0.18265766908518952,-0.5570297833477091,0.0
2019-05-14,1.0,-0.0,-0.7916593037639159,-0.0,-0.1855703935576705,-0.5471941029460026,0.0
2019-05-15,1.0,-0.0,-0.7951228150059447,-0.0,-0.18843439326098504,-0.5460777617565961,0.0
2019-05-16,1.0,-0.0,-0.7977750183725703,-0.0,-0.18509414358480522,-0.5512784774840982,0.0
2019-05-17,1.0,-0.0,-0.795655263425033,-0.0,-0.1891432341894224,-0.5530149223429093,0.0
2019-05-20,1.0,-0.0,-0.7883059915312254,-0.0,-0.19217018687086385,-0.5550850680798195,0.0
2019-05-21,1.0,-0.0,-0.7927400765002406,-0.0,-0.18547508675937885,-0.5549307191529245,0.0
2019-05-22,1.0,-0.0,-0.7882549232752737,-0.0,-0.18947341810551863,-0.5502692317415375,0.0
2019-05-23,1.0,-0.0,-0.7902023698239053,-0.0,-0.1935777266870468,-0.5427098860564412,0.0
2019-05-24,1.0,-0.0,-0.7935144964137791,-0.0,-0.19009495908677645,-0.5418981715324781,0.0
2019-05-28,1.0,-0.0,-0.7984519577439932,-0.0,-0.1808234374606056,-0.5419912765045508,0.0
2019-05-29,1.0,-0.0,-0.806611487081436,-0.0,-0.17673400588694058,-0.532466225565423,0.0
2019-05-30,1.0,-0.0,-0.8039595492050714,-0.0,-0.17425538337693702,-0.5373817669551217,0.0
2019-05-31,1.0,-0.0,-0.8091903058396734,-0.0,-0.16654910061974101,-0.5435330276616113,0.0
2019-06-03,1.0,-0.0,-0.814767392232181,-0.0,-0.1678340990685647,-0.5279807185358137,0.0
2019-06-04,1.0,-0.0,-0.8126051475204018,-0.0,-0.1667294413057125,-0.5316760828625235,0.0
2019-06-05,1.0,-0.0,-0.8029595987323136,-0.0,-0.1726598956903651,-0.5198013625134131,0.0
2019-06-06,1.0,-0.0,-0.8047594103120557,-0.0,-0.16473346803362518,-0.5249819152385942,0.0
2019-06-07,1.0,-0.0,-0.8093740640910452,-0.0,-0.1637715882998902,-0.5226365179195368,0.0
2019-06-10,1.0,-0.0,-0.8101174300032411,-0.0,-0.1564736094143459,-0.5266149741953178,0.0
2019-06-11,1.0,-0.0,-0.8154311271019165,-0.0,-0.15533568198285988,-0.5277715313694626,0.0
2019-06-12,1.0,-0.0,-0.8194420161350751,-0.0,-0.15318330544246572,-0.5250393386117841,0.0
2019-06-13,1.0,-0.0,-0.8106279952076677,-0.0,-0.15567591853035145,-0.5297274361022364,0.0
2019-06-14,1.0,-0.0,-0.8087251672157333,-0.0,-0.16262353998203055,-0.5244334631127084,0.0
2019-06-17,1.0,-0.0,-0.8029198901921637,-0.0,-0.17439480908410282,-0.5183179435987023,0.0
2019-06-18,1.0,-0.0,-0.7805451951237827,-0.0,-0.1870635059701119,-0.5356079000725925,0.0
2019-06-19,1.0,-0.0,-0.7807574923700406,-0.0,-0.18767198679141445,-0.5331715615149847,0.0
2019-06-20,1.0,-0.0,-0.7779141411611481,-0.0,-0.1911786805590342,-0.5355407503882182,0.0
2019-06-21,1.0,-0.0,-0.7769170990950339,-0.0,-0.19485598255245543,-0.5350831014514552,0.0
2019-06-24,1.0,-0.0,-0.7710272168568919,-0.0,-0.19726577198043396,-0.5401981688197668,0.0
2019-06-25,1.0,-0.0,-0.7594667067639025,-0.0,-0.20279177004235271,-0.5438187604941984,0.0
2019-06-26,1.0,-0.0,-0.7560308942273934,-0.0,-0.1875720948894127,-0.5640453382817593,0.0
2019-06-27,1.0,-0.0,-0.753909878247772,-0.0,-0.1977155767541107,-0.5587297602610769,0.0
2019-06-28,1.0,-0.0,-0.7550400441866888,-0.0,-0.19670608320152647,-0.5588862945946624,0.0
2019-07-01,1.0,-0.0,-0.7567838440530179,-0.0,-0.19753952544411313,-0.5512515346646288,0.0
2019-07-02,1.0,-0.0,-0.7622790767536174,-0.0,-0.18975617083062135,-0.5513443148250138,0.0
2019-07-03,1.0,-0.0,-0.7675309074528255,-0.0,-0.1827168526953301,-0.552379998998949,0.0
2019-07-05,1.0,-0.0,-0.7734117058529264,-0.0,-0.17826413206603303,-0.5495747873936968,0.0
2019-07-08,1.0,-0.0,-0.7785464535464536,-0.0,-0.16625874125874127,-0.5526973026973028,0.0
2019-07-09,1.0,-0.0,-0.7829160384586865,-0.0,-0.15032502039101311,-0.5383968956227292,0.0
2019-07-10,1.0,-0.0,-0.7862561466801748,-0.0,-0.1476438755590699,-0.5371271837702933,0.0
2019-07-11,1.0,-0.0,-0.7859652595635176,-0.0,-0.15296679368535657,-0.5354580096006335,0.0
2019-07-12,1.0,-0.0,-0.7782813273897969,-0.0,-0.1596830113917781,-0.5385339276869737,0.0
2019-07-15,1.0,-0.0,-0.786733379569999,-0.0,-0.1639998018428614,-0.5262310512236203,0.0
2019-07-16,1.0,-0.0,-0.7920553791186979,-0.0,-0.1610758237395792,-0.5280121079793568,0.0
2019-07-17,1.0,-0.0,-0.8058706960614318,-0.0,-0.15258855585831063,-0.5186276938320535,0.0
2019-07-18,1.0,-0.0,-0.8063439477848101,-0.0,-0.15182456487341772,-0.5141663370253164,0.0
2019-07-19,1.0,-0.0,-0.806913433721534,-0.0,-0.15189278737976905,-0.5138095591326064,0.0
2019-07-22,1.0,-0.0,-0.7895439047289619,-0.0,-0.14871275386667984,-0.5324405791372239,0.0
2019-07-23,1.0,-0.0,-0.7925199476297522,-0.0,-0.14831649415775303,-0.5294582643709395,0.0
2019-07-24,1.0,-0.0,-0.7937793137496915,-0.0,-0.14897556158973094,-0.5257714144655641,0.0
2019-07-25,1.0,-0.0,-0.7857248520710058,-0.0,-0.1617110453648915,-0.5180473372781065,0.0
2019-07-26,1.0,-0.0,-0.7875391096548496,-0.0,-0.15964129979552116,-0.5163952600330123,0.0
2019-07-29,1.0,-0.0,-0.7843258177512458,-0.0,-0.16438896837535152,-0.5181064680053283,0.0
2019-07-30,1.0,-0.0,-0.7856067152203431,-0.0,-0.16627576842365138,-0.5169485248734723,0.0
2019-07-31,1.0,-0.0,-0.7882147168230976,-0.0,-0.16320547877712907,-0.5120587293375705,0.0
2019-08-01,1.0,-0.0,-0.798533356300908,-0.0,-0.15914068459778036,-0.50316214287472,0.0
2019-08-02,1.0,-0.0,-0.803630159004921,-0.0,-0.1551967160414451,-0.5140334825292415,0.0
2019-08-05,1.0,-0.0,-0.8034659217324666,-0.0,-0.15465625077253964,-0.5140045981557935,0.0
2019-08-06,1.0,-0.0,-0.8002010740295726,-0.0,-0.13763762536475319,-0.5143081336897085,0.0
2019-08-07,1.0,-0.0,-0.8038261124837928,-0.0,-0.12363921031386843,-0.5188736942534922,0.0
2019-08-08,1.0,-0.0,-0.803582790857031,-0.0,-0.12307278155743724,-0.5206304145661006,0.0
2019-08-09,1.0,-0.0,-0.8011717319663126,-0.0,-0.11605028683022091,-0.5238862443549371,0.0
2019-08-12,1.0,-0.0,-0.8004584918544532,-0.0,-0.12708516242317822,-0.5112428055799434,0.0
2019-08-13,1.0,-0.0,-0.7948018415219351,-0.0,-0.1235232504323679,-0.517526124765547,0.0
2019-08-14,1.0,-0.0,-0.7981912333163155,-0.0,-0.11564923540709407,-0.5172732356015851,0.0
2019-08-15,1.0,-0.0,-0.8083999614680666,-0.0,-0.11169444176861573,-0.48815143049802523,0.0
2019-08-16,1.0,-0.0,-0.8091717045208218,-0.0,-0.10999783231773405,-0.48936631421758714,0.0
2019-08-19,1.0,-0.0,-0.803110427383299,-0.0,-0.1109321667227537,-0.48968799576943417,0.0
2019-08-20,1.0,-0.0,-0.8067420586328603,-0.0,-0.10780570962087925,-0.4864462532113616,0.0
2019-08-21,1.0,-0.0,-0.8036634092331393,-0.0,-0.11007076493525249,-0.4932604823569056,0.0
2019-08-22,1.0,-0.0,-0.8042767114061673,-0.0,-0.11064607687496993,-0.4904267090008178,0.0
2019-08-23,1.0,-0.0,-0.8016505064600726,-0.0,-0.1101460433558694,-0.49416548372350405,0.0
2019-08-26,1.0,-0.0,-0.7991336396706873,-0.0,-0.10578211755695961,-0.48832088837832666,0.0
2019-08-27,1.0,-0.0,-0.7986079552249515,-0.0,-0.10397282881676194,-0.4892487263507857,0.0
2019-08-28,1.0,-0.0,-0.7966283817665178,-0.0,-0.09911889013586761,-0.4921082165285704,0.0
2019-08-29,1.0,-0.0,-0.7853170720064918,-0.0,-0.10064679347955799,-0.5007279410009785,0.0
2019-08-30,1.0,-0.0,-0.7785687077421197,-0.0,-0.10679935244262449,-0.4953575849919055,0.0
2019-09-03,1.0,-0.0,-0.777899447724243,-0.0,-0.10976480670348504,-0.4928585031422586,0.0
2019-09-04,1.0,-0.0,-0.7767553558266164,-0.0,-0.10607033311933803,-0.4949235561262097,0.0
2019-09-05,1.0,-0.0,-0.7856634396355354,-0.0,-0.10521070615034168,-0.4819428625664389,0.0
2019-09-06,1.0,-0.0,-0.7841320982682239,-0.0,-0.11236407571486105,-0.47253085688564594,0.0
2019-09-09,1.0,-0.0,-0.7836294716891733,-0.0,-0.11262733949301114,-0.4728500355366027,0.0
2019-09-10,1.0,-0.0,-0.7853878034339845,-0.0,-0.10455891059798697,-0.47829484902309055,0.0
2019-09-11,1.0,-0.0,-0.7841382575757576,-0.0,-0.1167376893939394,-0.46654829545454546,0.0
2019-09-12,1.0,-0.0,-0.7825078681464303,-0.0,-0.11654322156227076,-0.46733240256513403,0.0
2019-09-13,1.0,-0.0,-0.7804872263206585,-0.0,-0.13390421519557844,-0.45769385867115786,0.0
2019-09-16,1.0,-0.0,-0.7789084181313598,-0.0,-0.13543964515287363,-0.45764842619606727,0.0
2019-09-17,1.0,-0.0,-0.7551151350965993,-0.0,-0.14664575461609752,-0.4746084931441743,0.0
2019-09-18,1.0,-0.0,-0.7636981418999191,-0.0,-0.13999904956517606,-0.47238986836477687,0.0
2019-09-19,1.0,-0.0,-0.7535107695227251,-0.0,-0.15506689439225732,-0.46356390549387994,0.0
2019-09-20,1.0,-0.0,-0.7642770640894735,-0.0,-0.15553392064208202,-0.45475268919336076,0.0
