Date,EXPE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.4150709293188304,-0.9804375697919682,-0.0,-0.9081847884527896,-0.832085694197444,0.0
2018-10-26,1.0,-0.39769899228917627,-0.9603035371873853,-0.0,-0.9045734568153074,-0.817224919423932,0.0
2018-10-29,1.0,-0.35853007595976183,-0.9994662287004722,-0.0,-0.9014576062410183,-0.8464381030589202,0.0
2018-10-30,1.0,-0.33921302578018997,-1.0025081205542534,-0.0,-0.9048558858599564,-0.8650960075654783,0.0
2018-10-31,1.0,-0.3418737270875764,-0.9780855397148677,-0.0,-0.8976782077393075,-0.8556822810590632,0.0
2018-11-01,1.0,-0.32611081751290705,-0.9886580755315257,-0.0,-0.8956461644782309,-0.8547908451563072,0.0
2018-11-02,1.0,-0.33063117564025,-0.9565638233514822,-0.0,-0.8996168582375479,-0.8462996571889494,0.0
2018-11-05,1.0,-0.32900677200902934,-0.960214446952596,-0.0,-0.8993469848435989,-0.8424298613350533,0.0
2018-11-06,1.0,-0.3319767910387622,-0.9619630913046981,-0.0,-0.896687887823354,-0.8387057780643081,0.0
2018-11-07,1.0,-0.33112582781456956,-0.9672508480051688,-0.0,-0.897916330156679,-0.8417864642222581,0.0
2018-11-08,1.0,-0.30601813026636315,-0.9621021524699492,-0.0,-0.8842298630246396,-0.8411005950241603,0.0
2018-11-09,1.0,-0.30865038045654786,-0.9655586704044854,-0.0,-0.8860232278734481,-0.8445734881858229,0.0
2018-11-12,1.0,-0.3073491336387174,-0.9457478589922327,-0.0,-0.8906193985261901,-0.8395937064329815,0.0
2018-11-13,1.0,-0.27722382059669726,-0.9384779095889331,-0.0,-0.8915382493201434,-0.8339967682181846,0.0
2018-11-14,1.0,-0.27810837438423647,-0.9376945812807883,-0.0,-0.8915467980295567,-0.833536945812808,0.0
2018-11-15,1.0,-0.2770411174503246,-0.9388156600432817,-0.0,-0.8951800118040527,-0.8236474522919536,0.0
2018-11-16,1.0,-0.27003786683496367,-0.9285657936257494,-0.0,-0.9024534553486904,-0.8433654149573997,0.0
2018-11-19,1.0,-0.279245731489918,-0.9317038386879531,-0.0,-0.9037753040446858,-0.846769401418215,0.0
2018-11-20,1.0,-0.2543393552957846,-0.9235250127917501,-0.0,-0.9031762899988192,-0.8548825126933521,0.0
2018-11-21,1.0,-0.2602803738317757,-0.9136682242990656,-0.0,-0.8981697819314642,-0.8218847352024923,0.0
2018-11-23,1.0,-0.2610251225013611,-0.9066267402971145,-0.0,-0.8996266625184726,-0.8216535739285993,0.0
2018-11-26,1.0,-0.26007852894296934,-0.9113633713019477,-0.0,-0.8970959841387085,-0.8189946740271352,0.0
2018-11-27,1.0,-0.25462497097298553,-0.9098227416982739,-0.0,-0.8919421007817943,-0.8139174858735195,0.0
2018-11-28,1.0,-0.25685408921933084,-0.9031133828996282,-0.0,-0.8958720570012391,-0.8165272614622056,0.0
2018-11-29,1.0,-0.22738731856378916,-0.8862490450725746,-0.0,-0.8881970970206264,-0.8179144385026739,0.0
2018-11-30,1.0,-0.22713560163439875,-0.8863176385229312,-0.0,-0.8887615992668119,-0.8164738228892199,0.0
2018-12-03,1.0,-0.2258470695970696,-0.8860653235653236,-0.0,-0.8880494505494506,-0.8156669719169719,0.0
2018-12-04,1.0,-0.21446516939474689,-0.8927674153026266,-0.0,-0.8846593071945185,-0.8147316330414922,0.0
2018-12-06,1.0,-0.20533372732981198,-0.8158312710080153,-0.0,-0.8894839877368595,-0.783068001329738,0.0
2018-12-07,1.0,-0.21387604070305272,-0.8167992599444959,-0.0,-0.8915448658649399,-0.7780573543015727,0.0
2018-12-10,1.0,-0.18705903856698958,-0.817912630232133,-0.0,-0.8903673917016998,-0.7602632059952475,0.0
2018-12-11,1.0,-0.19277592951413008,-0.8160348042262274,-0.0,-0.8917851789566045,-0.7552736445728073,0.0
2018-12-12,1.0,-0.19260721728638808,-0.8161675989908962,-0.0,-0.8916310189755403,-0.75576761361559,0.0
2018-12-13,1.0,-0.19334186939820744,-0.8172672398024511,-0.0,-0.8911651728553138,-0.7565392354124749,0.0
2018-12-14,1.0,-0.19467505394433676,-0.8147606334345171,-0.0,-0.891599312438284,-0.756208170281242,0.0
2018-12-17,1.0,-0.17815150522369042,-0.8132940191474646,-0.0,-0.8787084561901641,-0.7700484146918568,0.0
2018-12-18,1.0,-0.16437960421782463,-0.7999061100678897,-0.0,-0.8746208291203236,-0.7722446916076846,0.0
2018-12-19,1.0,-0.17031656548135296,-0.7990387395200924,-0.0,-0.8726510552182711,-0.7717909800520382,0.0
2018-12-20,1.0,-0.1701416349126465,-0.7881946940829679,-0.0,-0.8710187648285282,-0.7654396433963622,0.0
2018-12-21,1.0,-0.16494513742449693,-0.7885199613996212,-0.0,-0.8743700632617321,-0.7462739912076916,0.0
2018-12-24,1.0,-0.15509826918292638,-0.7770906635391123,-0.0,-0.8701709492838611,-0.7517148238973593,0.0
2018-12-26,1.0,-0.155794806839772,-0.7859756526634298,-0.0,-0.8420941524171417,-0.7345718105692773,0.0
2018-12-27,1.0,-0.12084867732017976,-0.747525254231562,-0.0,-0.7766816446501572,-0.733436940437177,0.0
2018-12-28,1.0,-0.11731145770035786,-0.7510633988251976,-0.0,-0.7762136250084397,-0.7312808048072379,0.0
2018-12-31,1.0,-0.11942718184274521,-0.7482437179140772,-0.0,-0.7771210483653066,-0.7326736017292623,0.0
2019-01-02,1.0,-0.11466000405159024,-0.7489702208116685,-0.0,-0.7762509284894321,-0.7364440542913093,0.0
2019-01-03,1.0,-0.12390724676815068,-0.7460424612684377,-0.0,-0.7834070273736795,-0.7219428224254903,0.0
2019-01-04,1.0,-0.1087372770331553,-0.7489670462561725,-0.0,-0.7770835432832812,-0.7243777083543282,0.0
2019-01-07,1.0,-0.09788202692003166,-0.7252573238321457,-0.0,-0.7692333069411453,-0.7066508313539193,0.0
2019-01-08,1.0,-0.1002271156314802,-0.7149205095289819,-0.0,-0.7729501991376189,-0.7034330667193311,0.0
2019-01-09,1.0,-0.10006249794414657,-0.712641031545015,-0.0,-0.7724745896516562,-0.7042202559126345,0.0
2019-01-10,1.0,-0.10193582429179171,-0.7089997691521287,-0.0,-0.7822774791412459,-0.7046136595983247,0.0
2019-01-11,1.0,-0.10262253930506013,-0.6983749504558066,-0.0,-0.7865966442066323,-0.7153520940679087,0.0
2019-01-14,1.0,-0.1086741097971857,-0.698057739314263,-0.0,-0.7852282486622183,-0.7112043337517342,0.0
2019-01-15,1.0,-0.10528755421646856,-0.6925470979704003,-0.0,-0.7890606893354964,-0.7240340363540045,0.0
2019-01-16,1.0,-0.10180314309346566,-0.6919768403639371,-0.0,-0.7875930521091812,-0.7271464019851116,0.0
2019-01-17,1.0,-0.10804285997751174,-0.6827171109200345,-0.0,-0.7877505126000397,-0.7285865467292811,0.0
2019-01-18,1.0,-0.11149582181975562,-0.6789626127775743,-0.0,-0.7901255118686953,-0.7486433398808136,0.0
2019-01-22,1.0,-0.0,-0.6904340726629473,-0.0,-0.9470336100149681,-0.7643556946523337,0.0
2019-01-23,1.0,-0.0,-0.6674857513395448,-0.0,-0.9567591549776457,-0.7886420258694243,0.0
2019-01-24,1.0,-0.0,-0.6553040632669757,-0.0,-0.9729342787019362,-0.7805085901281702,0.0
2019-01-25,1.0,-0.0,-0.6102395001735508,-0.0,-1.065185699409927,-0.7955918083998611,0.0
2019-01-28,1.0,-0.0,-0.39932130006143407,-0.0,-0.9812772430740426,-0.5448322265453588,0.0
2019-01-29,1.0,-0.0,-0.376045872096425,-0.0,-0.9854309285588905,-0.5640688081446376,0.0
2019-01-30,1.0,-0.0,-0.3732207055797504,-0.0,-0.9807090871890802,-0.5689650132990384,0.0
2019-01-31,1.0,-0.0,-0.39053064558476036,-0.0,-0.9514863327401617,-0.5752209807754018,0.0
2019-02-01,1.0,-0.0,-0.3888888888888889,-0.0,-0.9477690288713911,-0.5796733741615632,0.0
2019-02-04,1.0,-0.0,-0.38185111604534305,-0.0,-0.9431167465233142,-0.5966460208016829,0.0
2019-02-05,1.0,-0.0,-0.3839925165892017,-0.0,-0.9375895232248824,-0.6016253032827619,0.0
2019-02-06,1.0,-0.0,-0.38504804312163116,-0.0,-0.9484122334192641,-0.5959690649168035,0.0
2019-02-07,1.0,-0.0,-0.38614064376299684,-0.0,-0.9386111355182614,-0.6041062589696278,0.0
2019-02-08,1.0,-0.0,-0.3897539661593502,-0.0,-0.951145127708865,-0.5915662297293335,0.0
2019-02-11,1.0,-0.0,-0.3846493942877354,-0.0,-0.9741209066525186,-0.5887346361305155,0.0
2019-02-12,1.0,-0.0,-0.3575987887064691,-0.0,-1.0026719710239584,-0.6085859335569872,0.0
2019-02-13,1.0,-0.0,-0.3821535364301151,-0.0,-0.9882760458300026,-0.5901649051129466,0.0
2019-02-14,1.0,-0.0,-0.3705835236880358,-0.0,-0.9978047405737339,-0.5981785279895577,0.0
2019-02-15,1.0,-0.0,-0.3812054631828979,-0.0,-0.9935570071258907,-0.5943586698337292,0.0
2019-02-19,1.0,-0.0,-0.3705444227699947,-0.0,-0.9963941597209908,-0.5886682035821955,0.0
2019-02-20,1.0,-0.0,-0.3710197203086657,-0.0,-0.995299056854803,-0.590249238683736,0.0
2019-02-21,1.0,-0.0,-0.33589268378783865,-0.0,-0.9964110257994293,-0.6094784220280646,0.0
2019-02-22,1.0,-0.0,-0.32560463134385376,-0.0,-1.0078462487877986,-0.605248464544947,0.0
2019-02-25,1.0,-0.0,-0.3179148094577442,-0.0,-1.0173864273696018,-0.6165540041916344,0.0
2019-02-26,1.0,-0.0,-0.3139651313464484,-0.0,-1.0230298032748264,-0.607992696430675,0.0
2019-02-27,1.0,-0.0,-0.30009612863759505,-0.0,-0.9931544758076263,-0.6197675434763611,0.0
2019-02-28,1.0,-0.0,-0.2931427746499206,-0.0,-0.9756604590731919,-0.6184784177854772,0.0
2019-03-01,1.0,-0.0,-0.2939238439559158,-0.0,-0.9710478745116333,-0.6506210274651583,0.0
2019-03-04,1.0,-0.0,-0.2959418852291624,-0.0,-0.9734807596930886,-0.6479855296554541,0.0
2019-03-05,1.0,-0.0,-0.2919622784736212,-0.0,-0.9803509386587255,-0.647338763831713,0.0
2019-03-06,1.0,-0.0,-0.2867902495985987,-0.0,-0.9884688366661801,-0.6440519632170486,0.0
2019-03-07,1.0,-0.0,-0.2733574091332712,-0.0,-1.0062616495806151,-0.6327760950605777,0.0
2019-03-08,1.0,-0.0,-0.25982494272454915,-0.0,-1.0428831580802445,-0.6344945074311226,0.0
2019-03-11,1.0,-0.0,-0.2567343063961078,-0.0,-1.0441734899727069,-0.6657470036786519,0.0
2019-03-12,1.0,-0.0,-0.21176294522598021,-0.0,-1.063184675246932,-0.7181382819515115,0.0
2019-03-13,1.0,-0.0,-0.22882351169863593,-0.0,-1.0629347466048362,-0.7194435243458098,0.0
2019-03-14,1.0,-0.0,-0.22963743041973825,-0.0,-1.0631563111177975,-0.7160824432074621,0.0
2019-03-15,1.0,-0.0,-0.23180116783949695,-0.0,-1.0595598143434646,-0.7030992663572391,0.0
2019-03-18,1.0,-0.0,-0.2398603923456493,-0.0,-1.0611385244915152,-0.7077867372728367,0.0
2019-03-19,1.0,-0.0,-0.2396185417672622,-0.0,-1.0589992757122164,-0.7192479478512795,0.0
2019-03-20,1.0,-0.0,-0.23412482629448372,-0.0,-1.0617787444867381,-0.7250921394477676,0.0
2019-03-21,1.0,-0.0,-0.2341036097266274,-0.0,-1.085485576196949,-0.7011025524845189,0.0
2019-03-22,1.0,-0.0,-0.2333333333333333,-0.0,-1.1041287188828173,-0.6983606557377049,0.0
2019-03-25,1.0,-0.0,-0.18361939174947303,-0.0,-1.128666064438422,-0.6988557663354411,0.0
2019-03-26,1.0,-0.0,-0.19418974126191557,-0.0,-1.1269783628385535,-0.7050385837494325,0.0
2019-03-27,1.0,-0.0,-0.18888687345063182,-0.0,-1.1328073039482434,-0.7014632081746175,0.0
2019-03-28,1.0,-0.0,-0.18147092705996484,-0.0,-1.1328139210574184,-0.7172739950281938,0.0
2019-03-29,1.0,-0.0,-0.1730121651548706,-0.0,-1.1352425446712981,-0.725449746685678,0.0
2019-04-01,1.0,-0.0,-0.18095844321178506,-0.0,-1.136188657512655,-0.7140129126125307,0.0
2019-04-02,1.0,-0.0,-0.19049635522216507,-0.0,-1.145428147968906,-0.6887571458818547,0.0
2019-04-03,1.0,-0.0,-0.19102924719474942,-0.0,-1.146719898375828,-0.6867797840486345,0.0
2019-04-04,1.0,-0.0,-0.18988682442655694,-0.0,-1.1284573019427466,-0.7077407250499305,0.0
2019-04-05,1.0,-0.0,-0.1893921046258174,-0.0,-1.1299951562121577,-0.7079498667958344,0.0
2019-04-08,1.0,-0.0,-0.18468427581616287,-0.0,-1.1344588666001028,-0.7065141750627817,0.0
2019-04-09,1.0,-0.0,-0.16898590268303776,-0.0,-1.169167803547067,-0.693527360921631,0.0
2019-04-10,1.0,-0.0,-0.1418998460563253,-0.0,-1.1746506082284405,-0.701983156750883,0.0
2019-04-11,1.0,-0.008114687584527996,-0.12141976978330778,-0.0,-1.2046704535208728,-0.6712649896312325,0.0
2019-04-12,1.0,-0.06308682948968881,-0.11539443451621138,-0.0,-1.0547187473406519,-0.6034380052761467,0.0
2019-04-15,1.0,-0.057125813140925484,-0.11717751328011818,-0.0,-1.05919950004261,-0.6071925688151578,0.0
2019-04-16,1.0,-0.07086814898739556,-0.12199405183401785,-0.0,-1.043025067270925,-0.596601048010197,0.0
2019-04-17,1.0,-0.07402163447924336,-0.09956391232938777,-0.0,-1.0564365407487115,-0.6016877159200317,0.0
2019-04-18,1.0,-0.09083492742207719,-0.09809271970293687,-0.006582648812872735,-1.0392989760324067,-0.5782885113086531,0.0
2019-04-22,1.0,-0.10333380222253481,-0.09928259952173302,-0.0,-1.0326628217752145,-0.578027852018568,0.0
2019-04-23,1.0,-0.1028973277074543,-0.09760900140646978,-0.0,-1.0323769338959212,-0.580084388185654,0.0
2019-04-24,1.0,-0.10189739985945186,-0.0974279690794097,-0.0,-1.0299086437104708,-0.5817006324666198,0.0
2019-04-25,1.0,-0.10138158079855933,-0.09212414530515771,-0.0,-1.033034131517488,-0.5872703227440277,0.0
2019-04-26,1.0,-0.10833169194406146,-0.08539913897408481,-0.00042207152705478484,-1.045161653394862,-0.5744956245251696,0.0
2019-04-29,1.0,-0.10287520103834541,-0.09596230354673965,-0.003668068056770407,-1.0534409299963319,-0.5656443102621258,0.0
2019-04-30,1.0,-0.09790447102740307,-0.10435225248154748,-0.0,-1.0580583128305194,-0.5676592856536863,0.0
2019-05-01,1.0,-0.1055400016967846,-0.10423913350866774,-0.0,-1.0531376375102515,-0.5650575492774526,0.0
2019-05-02,1.0,-0.10609869777689897,-0.09988418406259711,-0.0,-1.0546312251066354,-0.5641931018897771,0.0
2019-05-03,1.0,-0.10650620109048789,-0.09772014577506569,-0.0,-1.056106449699127,-0.5647371246150803,0.0
2019-05-06,1.0,-0.10473984520648551,-0.0659002316253319,-0.011383537653239928,-1.067143099259929,-0.5755324557934579,0.0
2019-05-07,1.0,-0.10726348954046151,-0.05532059833669212,-0.0014759728648065622,-1.0881042263915301,-0.586273452357299,0.0
2019-05-08,1.0,-0.11483226589171344,-0.05919363485032304,-0.026182885195948424,-1.0337161075529722,-0.5874784865840927,0.0
2019-05-09,1.0,-0.12038577592284481,-0.059191788161642375,-0.025802994839401034,-1.0318377936324414,-0.5828092834381433,0.0
2019-05-10,1.0,-0.11619171350297965,-0.05609060355296975,-0.022001299178128618,-1.041912616149349,-0.5881322902250967,0.0
2019-05-13,1.0,-0.12304477949065447,-0.0552261561917669,-0.013411259811395336,-1.039443220961093,-0.5922977017335818,0.0
2019-05-14,1.0,-0.07208417282292366,-0.022330423102753523,-0.09270763375867472,-1.020343631072308,-0.5908327736736064,0.0
2019-05-15,1.0,-0.05890954081489188,-0.03326491015943537,-0.09307426257627309,-1.034333436436746,-0.5923291060934117,0.0
2019-05-16,1.0,-0.029975113944579593,-0.04191482817437016,-0.12367530688141375,-1.0157984509129547,-0.5848223023795542,0.0
2019-05-17,1.0,-0.02470552027083741,-0.02814694608432892,-0.13975546291374052,-0.9896477434878711,-0.6156514926834727,0.0
2019-05-20,1.0,-0.031910728269381364,-0.030260655554312562,-0.13846627139501064,-0.982156840809934,-0.6139389193422083,0.0
2019-05-21,1.0,-0.01634900229165502,-0.027164496115365262,-0.14781174892404,-0.9879548376278575,-0.6153932144653737,0.0
2019-05-22,1.0,-0.017037532764486087,-0.023395237298533267,-0.15169259940884502,-0.9857788188054208,-0.6105627126206011,0.0
2019-05-23,1.0,-0.017609747955266233,-0.014021031547320982,-0.14371557336004007,-0.9927112891559561,-0.613920881321983,0.0
2019-05-24,1.0,-0.0034151488227454467,-0.0,-0.1612338960462017,-0.993808307418925,-0.6180864060417592,0.0
2019-05-28,1.0,-0.0029585798816568047,-0.0,-0.16861140297517005,-0.9857877564563403,-0.6076701874688935,0.0
2019-05-29,1.0,-0.014754550468836183,-0.0,-0.1652233866519581,-0.985107556536128,-0.5927744070601214,0.0
2019-05-30,1.0,-0.011115696794607237,-0.0,-0.17086256706562114,-0.977383408997111,-0.5920759389186958,0.0
2019-05-31,1.0,-0.007233024394268584,-0.0,-0.1700723302439427,-0.9764857952201534,-0.5964082395973708,0.0
2019-06-03,1.0,-0.002875766871165644,-0.0,-0.1857745398773006,-0.9758983347940404,-0.5742769500438212,0.0
2019-06-04,1.0,-0.0,-0.0,-0.17671078955301597,-0.9713338266326839,-0.5925347364959304,0.0
2019-06-05,1.0,-0.0,-0.0,-0.18237928774306317,-0.9669816473672712,-0.5816856019226568,0.0
2019-06-06,1.0,-0.0,-0.0,-0.17583617747440272,-0.9629488054607508,-0.5915631399317406,0.0
2019-06-07,1.0,-0.0,-0.0,-0.17767647540536113,-0.9571436370584703,-0.594884533493476,0.0
2019-06-10,1.0,-0.0,-0.0,-0.18785118105940757,-0.945638535813649,-0.5941301620206209,0.0
2019-06-11,1.0,-0.0,-0.0,-0.19913064873287953,-0.9486317285874408,-0.5860466387818147,0.0
2019-06-12,1.0,-0.0,-0.0,-0.1973522251702727,-0.9480565660986351,-0.5898957848956481,0.0
2019-06-13,1.0,-0.0,-0.004488723450843004,-0.2080961243704839,-0.9439456973943507,-0.5804959492007883,0.0
2019-06-14,1.0,-0.0,-0.005093099671412925,-0.21185651697699887,-0.943592552026287,-0.577710843373494,0.0
2019-06-17,1.0,-0.0,-0.0,-0.21244006028223045,-0.9552815454171805,-0.5723797780517879,0.0
2019-06-18,1.0,-0.0,-0.0,-0.21046724878876633,-0.9561492349382751,-0.5706621410779296,0.0
2019-06-19,1.0,-0.0,-0.0,-0.22694667939451796,-0.9402972862402837,-0.5601527342151916,0.0
2019-06-20,1.0,-0.0,-0.0,-0.23142122819489255,-0.9393284847159185,-0.5634330398643845,0.0
2019-06-21,1.0,-0.0,-0.0,-0.2306663390931674,-0.9295716976496602,-0.5695684219146672,0.0
2019-06-24,1.0,-0.0,-0.0,-0.22758979128484283,-0.9286867084279345,-0.5791777224608146,0.0
2019-06-25,1.0,-0.0,-0.0,-0.2275201750786486,-0.9296949801668718,-0.5783613732731501,0.0
2019-06-26,1.0,-0.0,-0.0,-0.22551377350240487,-0.9202557936160909,-0.5870682116309576,0.0
2019-06-27,1.0,-0.0,-0.0,-0.2351041410077456,-0.9328078386293347,-0.5690396036894108,0.0
2019-06-28,1.0,-0.0,-0.0,-0.23313219967087223,-0.9317608337904554,-0.5778661546900713,0.0
2019-07-01,1.0,-0.0,-0.0,-0.23108435059936216,-0.9297811503354229,-0.5885021445067634,0.0
2019-07-02,1.0,-0.0,-0.0,-0.22675040451965006,-0.9234292296300359,-0.5923264679263911,0.0
2019-07-03,1.0,-0.0,-0.0,-0.2288595385542829,-0.9195210171535046,-0.5917685098920371,0.0
2019-07-05,1.0,-0.0,-0.0,-0.23092089049535858,-0.9168925764670446,-0.590487143678633,0.0
2019-07-08,1.0,-0.0,-0.0,-0.23392052437525607,-0.9131230370066914,-0.5840775638399563,0.0
2019-07-09,1.0,-0.0,-0.0,-0.23221957693675946,-0.9200941356757792,-0.5841884902717347,0.0
2019-07-10,1.0,-0.0,-0.0,-0.23444085609502438,-0.9191252942142428,-0.5832831572609338,0.0
2019-07-11,1.0,-0.0,-0.0,-0.2399441417266778,-0.9189781221762822,-0.5792283891459709,0.0
2019-07-12,1.0,-0.0,-0.0,-0.23829833770778655,-0.9073709536307962,-0.5883639545056868,0.0
2019-07-15,1.0,-0.0,-0.13821483964576975,-0.327562915895332,-0.6413418722169411,-0.39450642917896633,0.0
2019-07-16,1.0,-0.0,-0.13428214731585517,-0.3106117353308364,-0.6422222222222221,-0.40976279650436953,0.0
2019-07-17,1.0,-0.0,-0.15034982508745628,-0.30314842578710643,-0.6409545227386307,-0.40429785107446276,0.0
2019-07-18,1.0,-0.0,-0.14996252810392205,-0.3030726954783912,-0.6415938046465152,-0.4034723957032226,0.0
2019-07-19,1.0,-0.0,-0.1515984015984016,-0.3125124875124875,-0.6282467532467533,-0.40511988011988015,0.0
2019-07-22,1.0,-0.0,-0.14115059729094817,-0.3091168091168091,-0.6339281251561953,-0.41490478332583597,0.0
2019-07-23,1.0,-0.0,-0.1396685745707216,-0.31015521507660776,-0.6346072133769902,-0.414981629133445,0.0
2019-07-24,1.0,-0.0,-0.1393151712071982,-0.31129717570607346,-0.634266433391652,-0.41449637590602345,0.0
2019-07-25,1.0,-0.0,-0.13100109791396347,-0.3171723724922647,-0.6364657151412317,-0.4105948697474798,0.0
2019-07-26,1.0,-0.0,-0.11813851410329951,-0.31892660298775466,-0.6424670174826047,-0.41442003142379735,0.0
2019-07-29,1.0,-0.0,-0.11699685613054543,-0.319127700983083,-0.6422975198363191,-0.416712410798942,0.0
2019-07-30,1.0,-0.0,-0.11953971344416156,-0.3198043033298388,-0.6403824072687335,-0.41640457291198646,0.0
2019-07-31,1.0,-0.0,-0.08214742865748062,-0.32349471676329594,-0.6637050422909921,-0.4405039781140978,0.0
2019-08-01,1.0,-0.0,-0.08248406044480144,-0.3239871479491942,-0.6632110045685025,-0.4404839600381545,0.0
2019-08-02,1.0,-0.0,-0.07812617678809027,-0.3242035498205006,-0.6574699369869204,-0.4506815956618884,0.0
2019-08-05,1.0,-0.0,-0.07827616534740545,-0.3223017967081292,-0.6566654102274154,-0.4556602588264857,0.0
2019-08-06,1.0,-0.0,-0.08137625634391482,-0.32296745944870137,-0.628495372673898,-0.45497064384515873,0.0
2019-08-07,1.0,-0.0,-0.09114156611549729,-0.31429067977555986,-0.6188241720045682,-0.45851333234023534,0.0
2019-08-08,1.0,-0.0,-0.09950014847075127,-0.32334455112342875,-0.6067752152825894,-0.4448926061565872,0.0
2019-08-09,1.0,-0.0,-0.09828362269377257,-0.3221298906860563,-0.6064698026413414,-0.4462828312806055,0.0
2019-08-12,1.0,-0.0,-0.09727270479440199,-0.32161313453502455,-0.6078431372549019,-0.44588680364958083,0.0
2019-08-13,1.0,-0.0,-0.09684184554650876,-0.3204293116210215,-0.607426597582038,-0.44261041204046386,0.0
2019-08-14,1.0,-0.0,-0.10169283007725997,-0.32099798238275673,-0.5975837803257714,-0.4402588455292555,0.0
2019-08-15,1.0,-0.0,-0.11700418654464026,-0.3275727777236881,-0.5802502190633824,-0.4092103982085483,0.0
2019-08-16,1.0,-0.0,-0.11954750030409926,-0.32706483396180513,-0.5779102298990391,-0.4082714998175404,0.0
2019-08-19,1.0,-0.0,-0.11788538987820855,-0.3304624193313601,-0.5759134358775293,-0.40186326362268915,0.0
2019-08-20,1.0,-0.0,-0.11037895244991552,-0.34462949553463673,-0.5574945691527878,-0.4012068549360367,0.0
2019-08-21,1.0,-0.0,-0.1157735450243797,-0.3113876011817549,-0.5715658251867509,-0.4031897773400908,0.0
2019-08-22,1.0,-0.0,-0.1182950536395709,-0.30551755585955315,-0.5707634338925289,-0.4054047567619459,0.0
2019-08-23,1.0,-0.003041897383492954,-0.10710805865158392,-0.31070129993583495,-0.5464721119798474,-0.4091351980798023,0.0
2019-08-26,1.0,-0.008038015083098891,-0.10246105108867821,-0.30986548145346227,-0.5406274380008984,-0.4031537388590747,0.0
2019-08-27,1.0,-0.007888335183391984,-0.10141470442360832,-0.30816466309251084,-0.5387921872416807,-0.4055171110743723,0.0
2019-08-28,1.0,-0.012073478435164008,-0.09760181102176528,-0.3099016671775886,-0.5399580257976277,-0.39856627443582426,0.0
2019-08-29,1.0,-0.01986567691763874,-0.08627312360080122,-0.3085896076352068,-0.5393425238600211,-0.40247437256981267,0.0
2019-08-30,1.0,-0.018198490512802427,-0.08353906562272224,-0.3129011779643084,-0.5386894265359384,-0.3978980038089863,0.0
2019-09-03,1.0,-0.021092482422931318,-0.08571025466174431,-0.3145766219107861,-0.5350012932960237,-0.3950666635314036,0.0
2019-09-04,1.0,-0.021483135503584442,-0.08755435421318604,-0.31091785168644964,-0.5373839464096839,-0.39308966976142906,0.0
