Date,GIM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-0.053735876167461304,-0.18970021553131736,-0.0,-0.23450460453268893,-0.15488864215270068,0.0
2018-11-08,1.0,-0.05467562398862355,-0.18982003628696123,-0.0,-0.23550564736265717,-0.15453014923421438,0.0
2018-11-09,1.0,-0.055388241456069146,-0.19051983763257826,-0.0,-0.23554733534110256,-0.15531295011130025,0.0
2018-11-12,1.0,-0.055178379084113986,-0.18634331037634236,-0.0,-0.2364134869602115,-0.15406208179652056,0.0
2018-11-13,1.0,-0.047536663055604965,-0.1825310847737158,-0.0,-0.23606642197681374,-0.15074296247190647,0.0
2018-11-14,1.0,-0.04772606017493088,-0.18235170484859262,-0.0,-0.23604352254538985,-0.15061516822142823,0.0
2018-11-15,1.0,-0.047480667086420944,-0.1820926365412247,-0.0,-0.23641852730824492,-0.14844771637526033,0.0
2018-11-16,1.0,-0.04539740862502418,-0.17760910204344746,-0.0,-0.23636627344807581,-0.15217881776574488,0.0
2018-11-19,1.0,-0.04688608084585134,-0.17726129843336985,-0.0,-0.2356069885887435,-0.15198891109535168,0.0
2018-11-20,1.0,-0.03913329377235329,-0.1742875014033456,-0.0,-0.2358262096838864,-0.15457651040079548,0.0
2018-11-21,1.0,-0.04217288976528211,-0.1706952483938681,-0.0,-0.23443165193053878,-0.14292983906876155,0.0
2018-11-23,1.0,-0.042819237674573796,-0.1650486979456299,-0.0,-0.23718203339741653,-0.14379001890719584,0.0
2018-11-26,1.0,-0.04228440673118177,-0.16837488678075987,-0.0,-0.23595684162018718,-0.14240994104654303,0.0
2018-11-27,1.0,-0.04129662522202487,-0.1680886830753616,-0.0,-0.23514019284445573,-0.1413664044658716,0.0
2018-11-28,1.0,-0.03847872578122506,-0.1830731909732197,-0.0,-0.2332663027865556,-0.1411312202751444,0.0
2018-11-29,1.0,-0.031018195650795662,-0.17946807836175743,-0.0,-0.23205794712483357,-0.14244278196918786,0.0
2018-11-30,1.0,-0.031276255092497186,-0.17992169047128387,-0.0,-0.2332641123599068,-0.14075107398189685,0.0
2018-12-03,1.0,-0.031276255092497186,-0.17992169047128387,-0.0,-0.23324826022858772,-0.14076692611321592,0.0
2018-12-04,1.0,-0.02989065936674209,-0.18011930946089214,-0.0,-0.2323053309492539,-0.14002246942101682,0.0
2018-12-06,1.0,-0.029740867068973498,-0.15114287037179944,-0.0,-0.2350716898430386,-0.12742117204018952,0.0
2018-12-07,1.0,-0.022043278199228952,-0.15571757244123866,-0.0,-0.2402375326451934,-0.13653463499564733,0.0
2018-12-10,1.0,-0.008457082999568674,-0.15943681064760615,-0.0,-0.24379197732454252,-0.1287818103395157,0.0
2018-12-11,1.0,-0.007735096072358589,-0.1598329712322224,-0.0,-0.2435784834897302,-0.12972464907009354,0.0
2018-12-12,1.0,-0.006815728604471859,-0.16044718581341558,-0.0,-0.2436237471087124,-0.13113338473400155,0.0
2018-12-13,1.0,-0.006656907311811388,-0.15891825256183065,-0.0,-0.24502658140072425,-0.1303490253486401,0.0
2018-12-14,1.0,-0.007672161454321368,-0.15629332922508088,-0.0,-0.24631027576644585,-0.13031890309659527,0.0
2018-12-17,1.0,-0.003915366662572166,-0.15544773369364942,-0.0,-0.2429062768701634,-0.13316852966466036,0.0
2018-12-18,1.0,-0.0,-0.14949963387844764,-0.0,-0.24139614351964853,-0.13461069074932877,0.0
2018-12-19,1.0,-0.0,-0.1498771123696704,-0.0,-0.24189781244752467,-0.13479475475903338,0.0
2018-12-20,1.0,-0.0,-0.14445593333738824,-0.0,-0.24364393893315495,-0.13247369381424487,0.0
2018-12-21,1.0,-0.0,-0.1434645764609751,-0.0,-0.24362194715976151,-0.1261084042005871,0.0
2018-12-24,1.0,-0.0,-0.13399287335929397,-0.0,-0.23892288493632632,-0.1305949391829923,0.0
2018-12-26,1.0,-0.0,-0.1340456096247082,-0.0,-0.234856646914467,-0.12747650685341474,0.0
2018-12-27,1.0,-0.0,-0.12323871459120603,-0.0,-0.21358057239944928,-0.1278671236488268,0.0
2018-12-28,1.0,-0.0,-0.12292510494145371,-0.0,-0.21755652109875542,-0.13238088224464245,0.0
2018-12-31,1.0,-0.0,-0.12088382459299495,-0.0,-0.22010007232365575,-0.1350090773567918,0.0
2019-01-02,1.0,-0.0,-0.12094856990977954,-0.0,-0.21864063907387446,-0.1370140129645763,0.0
2019-01-03,1.0,-0.0,-0.1215938493383603,-0.0,-0.21636726546906188,-0.14057810305315294,0.0
2019-01-04,1.0,-0.0,-0.1214378238341969,-0.0,-0.21013895430993879,-0.14039684408855396,0.0
2019-01-07,1.0,-0.0,-0.11772885623115431,-0.0,-0.2085394771509705,-0.1374747504318042,0.0
2019-01-08,1.0,-0.0,-0.11968755495632806,-0.0,-0.20769095492115602,-0.13812357113547102,0.0
2019-01-09,1.0,-0.0,-0.11966350592821655,-0.0,-0.2077000864684244,-0.13820292233963039,0.0
2019-01-10,1.0,-0.0,-0.1206871259241873,-0.0,-0.20738469663185072,-0.13890681844853892,0.0
2019-01-11,1.0,-0.0,-0.1205301508642808,-0.0,-0.20720747137390594,-0.1384022167812688,0.0
2019-01-14,1.0,-0.0,-0.12042950896519396,-0.0,-0.20527657330364468,-0.13919489042540723,0.0
2019-01-15,1.0,-0.0,-0.11788003696586524,-0.0,-0.2039283566325857,-0.14509102110868258,0.0
2019-01-16,1.0,-0.0,-0.11621296920327014,-0.0,-0.20357781228938962,-0.1453248161279925,0.0
2019-01-17,1.0,-0.0,-0.11438946890603721,-0.0,-0.2038715534535018,-0.14601789348835165,0.0
2019-01-18,1.0,-0.0,-0.11595140747713033,-0.0,-0.20492984675118392,-0.1498514574815425,0.0
2019-01-22,1.0,-0.0,-0.0797586106205765,-0.0,-0.21230029061278977,-0.09843291572229099,0.0
2019-01-23,1.0,-0.0,-0.06561189955571649,-0.0,-0.21930056684447288,-0.1078257962981017,0.0
2019-01-24,1.0,-0.0,-0.06722043836381404,-0.0,-0.21948904090464888,-0.10935362278374981,0.0
2019-01-25,1.0,-0.0,-0.04534877278519585,-0.0,-0.2352069366723918,-0.10456257964430161,0.0
2019-01-28,1.0,-0.0,-0.03879160947746399,-0.0,-0.24478365151326095,-0.1028296524282882,0.0
2019-01-29,1.0,-0.0,-0.043019502910264545,-0.0,-0.23480731566025764,-0.10143168464318225,0.0
2019-01-30,1.0,-0.0,-0.04009160642348656,-0.0,-0.2313614038960322,-0.10817559737321339,0.0
2019-01-31,1.0,-0.0,-0.04138339975454031,-0.0,-0.22480246011280114,-0.11280113628528483,0.0
2019-02-01,1.0,-0.0,-0.04112897660616935,-0.0,-0.22745152163411772,-0.11160030363674005,0.0
2019-02-04,1.0,-0.0,-0.04441839619389092,-0.0,-0.2278287250913604,-0.10677790801903055,0.0
2019-02-05,1.0,-0.0,-0.03751708145264814,-0.0,-0.2241224619376924,-0.11866605932612809,0.0
2019-02-06,1.0,-0.0,-0.02822591765257439,-0.0,-0.2271448663853727,-0.1235211384131712,0.0
2019-02-07,1.0,-0.0,-0.027831795550774408,-0.0,-0.2250265491607707,-0.1263050464093122,0.0
2019-02-08,1.0,-0.0,-0.027557532392187195,-0.0,-0.2328922286377324,-0.12088018344061663,0.0
2019-02-11,1.0,-0.0,-0.02800524753158876,-0.0,-0.22766001519022305,-0.1252641027411448,0.0
2019-02-12,1.0,-0.0,-0.02724735706135467,-0.0,-0.22148444481104193,-0.12602246326005967,0.0
2019-02-13,1.0,-0.0,-0.03374575081543056,-0.0,-0.21903084185464006,-0.12347751888908767,0.0
2019-02-14,1.0,-0.0,-0.03550132888992936,-0.0,-0.2207885205943512,-0.120811931090516,0.0
2019-02-15,1.0,-0.0,-0.0426757501488528,-0.0,-0.2211190960827483,-0.12088231628795747,0.0
2019-02-19,1.0,-0.0,-0.03480101843139426,-0.0,-0.22934078707034924,-0.11959650190955888,0.0
2019-02-20,1.0,-0.0,-0.030197492986165815,-0.0,-0.2337437981121384,-0.11810882153765356,0.0
2019-02-21,1.0,-0.0,-0.028067117621833972,-0.0,-0.23402636566100896,-0.12121840893057226,0.0
2019-02-22,1.0,-0.0,-0.025875779661720166,-0.0,-0.23703099284993154,-0.12007136238538453,0.0
2019-02-25,1.0,-0.0,-0.028163134679338224,-0.0,-0.24261483017240176,-0.1206951730279544,0.0
2019-02-26,1.0,-0.0,-0.03132263575009101,-0.0,-0.2530874569436276,-0.1157971379764205,0.0
2019-02-27,1.0,-0.0,-0.027855582320318192,-0.0,-0.2546916139151868,-0.11794857430956249,0.0
2019-02-28,1.0,-0.0,-0.025399007040475725,-0.0,-0.252447336680598,-0.12465288491206418,0.0
2019-03-01,1.0,-0.0,-0.025020439232048712,-0.0,-0.27106650503227986,-0.11351526599193708,0.0
2019-03-04,1.0,-0.0,-0.02193186463134452,-0.0,-0.2675236444106164,-0.12003326426769277,0.0
2019-03-05,1.0,-0.0,-0.018102231008189775,-0.0,-0.2740468794125953,-0.11986726913301325,0.0
2019-03-06,1.0,-0.0,-0.019653865731576268,-0.0,-0.2717040891352299,-0.12258922006673831,0.0
2019-03-07,1.0,-0.0,-0.014587922950912276,-0.0,-0.2769728294639327,-0.12062927187482347,0.0
2019-03-08,1.0,-0.0,-0.008848428127791722,-0.0,-0.29049502984926473,-0.11867387019469378,0.0
2019-03-11,1.0,-0.0,-0.008354636466202997,-0.0,-0.2896131160651804,-0.13016095171448566,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.29422836535007685,-0.14257388755585568,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.2949963303544446,-0.14408035804228006,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.2948826770634019,-0.1437799421657627,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.2969635918837243,-0.14209238739386962,0.0
2019-03-18,1.0,-0.0,-0.006998681407850695,-0.0,-0.2967122136409082,-0.14529146682509092,0.0
2019-03-19,1.0,-0.0,-0.005853134258990297,-0.0,-0.2988293731482019,-0.14769360367164353,0.0
2019-03-20,1.0,-0.0,-0.007515736527642501,-0.0,-0.2984634171161087,-0.1477416447397113,0.0
2019-03-21,1.0,-0.0,-0.008197078700675823,-0.0,-0.30914904440084295,-0.13603662524525834,0.0
2019-03-22,1.0,-0.0,-0.006619033007495726,-0.0,-0.32123496836599014,-0.13328657636727595,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.32548894434449543,-0.12539899019209566,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.32230295602439524,-0.1367416615600105,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.32327491865232805,-0.13587614725752556,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.3224173644134551,-0.13628672287539748,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.32141241701320494,-0.13771065878748084,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.32370456867610564,-0.13592176324624142,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.3234708517553363,-0.1405293824847012,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.32030106015345866,-0.14401394013940141,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.3193968170227732,-0.14606231132213723,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.31858095726746316,-0.14737227882430548,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.3189138494453481,-0.1464808546181914,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.33120897516850467,-0.1372560536865446,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.3266440757529082,-0.14028370667018733,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.3303539978865798,-0.13729893154866737,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.3277413116099162,-0.13741721854304637,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.33456877279679964,-0.1361924932344982,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.33394646614771106,-0.13757228835881513,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.33204797998381047,-0.139730664508058,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.33405483405483405,-0.1383808934829343,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.33695941352094355,-0.14107718229921073,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.3406708440840398,-0.13371175820125322,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.34053942459410436,-0.13410408033857812,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.3409492924528302,-0.13309257075471698,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.340699408056921,-0.1354531095463738,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.3417388865102683,-0.1346610957731091,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.34041768135192974,-0.13548815585565643,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.33164676119315173,-0.13920103547684884,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.33023052232273126,-0.1287715202801284,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.33048757351546193,-0.128876435649344,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.32996152052238803,-0.12759444962686567,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.32882521824037775,-0.12853957474095343,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.32260887320246184,-0.13585450514832423,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.3260707879424246,-0.13227166003120852,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.3247975486977457,-0.13431093601809296,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.32428257035838687,-0.1331671840613295,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.32276610919464943,-0.13275985037043506,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.3281667323437979,-0.13132507260971732,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.3291122600999036,-0.1314667134051938,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.3248940213419091,-0.136880573015641,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.32497296033207634,-0.13663071121634657,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.3244873517555647,-0.13604895717707544,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.32582613264829524,-0.13377218589444184,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.3252260134149898,-0.13293963254593177,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.3246250745487076,-0.12998385384089486,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.32479303973346135,-0.13011217319191654,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.32510563893341105,-0.13198309777065423,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.3241629407395541,-0.132225507187277,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.3275037892036843,-0.1298822432085811,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.3268374326881094,-0.12855479551739193,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.34440590018656714,-0.11315006996268658,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.34756194812161983,-0.1023648305760559,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.36518826014128614,-0.09136989294297575,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.36315413648882994,-0.0941257049591233,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.3619227967953387,-0.09474144209759651,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.3620922629858336,-0.09086814384308027,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.3615036415866292,-0.0893131764501059,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.369463072603756,-0.08523049619597632,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.37404924303020604,-0.08026352147292797,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.3756562968134154,-0.07874107363613886,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.3743039502188104,-0.07958593216149808,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.3851256983240224,-0.06971601489757914,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.3852604606470023,-0.07064030515680052,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.38802030160721057,-0.0704284922556369,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.3864629139943607,-0.07447880904030738,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.38811771238201004,-0.07305882696747422,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.38941843805736676,-0.0725271190900851,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.3842526352673227,-0.07572926095716413,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.38265365739658797,-0.07796798317363869,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.38183545228700866,-0.07951190998100248,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.3796481494999635,-0.08031243156434778,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.37899423399751847,-0.0807678271659003,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.3788130650335375,-0.07933799941673958,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.3821559385351759,-0.07712288586980313,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.3801998978624061,-0.0788939957685854,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0017192144064339416,-0.37509470248849003,-0.08014744448977214,0.0
2019-07-11,1.0,-0.0,-0.0,-0.001195526979544825,-0.3766201577512429,-0.08015862601874936,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0010661759336341994,-0.375542216185427,-0.08392119061180972,0.0
2019-07-15,1.0,-0.0,-0.0,-0.016307674371156256,-0.363811244862864,-0.07722463493543968,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.3621600441180739,-0.08909238672974777,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0012982704153022807,-0.353143978189057,-0.08806600983800471,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0038301487422425086,-0.3496666618669815,-0.08640873158720787,0.0
2019-07-19,1.0,-0.0,-0.0,-0.007004115820636869,-0.346479890244783,-0.09066358581847064,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0050825187345683465,-0.3454235672928368,-0.09339128174769337,0.0
2019-07-23,1.0,-0.0,-0.0,-0.006268415275290312,-0.3454850077994107,-0.09256745045929862,0.0
2019-07-24,1.0,-0.0,-0.0,-0.006786547938099767,-0.3433906803838506,-0.09070343794126971,0.0
2019-07-25,1.0,-0.0,-0.0,-0.008506901961913262,-0.34371626387229576,-0.08718494954874556,0.0
2019-07-26,1.0,-0.0,-0.0,-0.009199632014719412,-0.34202506899724017,-0.08621780128794848,0.0
2019-07-29,1.0,-0.0,-0.0,-0.01069772117000043,-0.3357074137361612,-0.08954495196794991,0.0
2019-07-30,1.0,-0.0,-0.0,-0.011739517774520793,-0.3339224645802799,-0.09124349800270139,0.0
2019-07-31,1.0,-0.0,-0.0,-0.012237737097168496,-0.3335969743597118,-0.09220725060757273,0.0
2019-08-01,1.0,-0.0,-0.0,-0.011123726304594645,-0.3340998261019531,-0.09195038875555107,0.0
2019-08-02,1.0,-0.0,-0.0,-0.012625500926444606,-0.33057554473506556,-0.09314718260295027,0.0
2019-08-05,1.0,-0.0,-0.0,-0.013159219363467705,-0.3303755051558253,-0.0946313261329153,0.0
2019-08-06,1.0,-0.0,-0.0,-0.01741773335671284,-0.3407124905020749,-0.10310362966859547,0.0
2019-08-07,1.0,-0.0,-0.0,-0.01603022258525628,-0.33666384666997284,-0.10592491029493277,0.0
2019-08-08,1.0,-0.0,-0.0,-0.01977717905774412,-0.33375081919464067,-0.10281802956382437,0.0
2019-08-09,1.0,-0.0,-0.0,-0.01709724238026125,-0.3289404934687954,-0.10534107402031932,0.0
2019-08-12,1.0,-0.0,-0.0,-0.02186204297022239,-0.3340775319667141,-0.09381251993389197,0.0
2019-08-13,1.0,-0.0,-0.0,-0.020192013519616556,-0.3398551885899098,-0.09680803018604041,0.0
2019-08-14,1.0,-0.0,-0.0,-0.021436974423772386,-0.3333478570287424,-0.0975992331488824,0.0
2019-08-15,1.0,-0.0,-0.0,-0.023307533615228172,-0.3359181822172151,-0.10389629391194932,0.0
2019-08-16,1.0,-0.0,-0.0,-0.022741565146174883,-0.33354783041081065,-0.10617605335127309,0.0
2019-08-19,1.0,-0.0,-0.0,-0.024364252138623692,-0.33128959738401803,-0.10414294473154069,0.0
2019-08-20,1.0,-0.0,-0.0,-0.023525986315329744,-0.3329451157373708,-0.09935944096666183,0.0
2019-08-21,1.0,-0.0,-0.0,-0.021564322170682406,-0.33553387328961337,-0.09700309723575344,0.0
2019-08-22,1.0,-0.0,-0.0,-0.021806445985433295,-0.33542675214793494,-0.09652986756218472,0.0
2019-08-23,1.0,-0.0,-0.0,-0.02251832887233795,-0.33706214360526005,-0.09510648202024902,0.0
2019-08-26,1.0,-0.0,-0.0,-0.02221644421332409,-0.3326544172878026,-0.0896458080545444,0.0
2019-08-27,1.0,-0.0,-0.0,-0.018683107417064002,-0.32929517004940867,-0.09249362584808632,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0188508064516129,-0.32919066820276494,-0.09205069124423963,0.0
2019-08-29,1.0,-0.0,-0.0,-0.016985352478533805,-0.32950429323905045,-0.09661591745436178,0.0
2019-08-30,1.0,-0.0,-0.0,-0.01928224019339799,-0.32745272973206324,-0.09223817883558294,0.0
2019-09-03,1.0,-0.0,-0.0,-0.02966564999712263,-0.3242216723254877,-0.08479599470564539,0.0
2019-09-04,1.0,-0.0,-0.0,-0.030877869182534656,-0.32293044928953574,-0.08437841569349364,0.0
2019-09-05,1.0,-0.0,-0.0,-0.033465218329616575,-0.32101287677145535,-0.08426731889792101,0.0
2019-09-06,1.0,-0.0,-0.0,-0.03675995462443101,-0.3237747878404963,-0.07541534440918424,0.0
2019-09-09,1.0,-0.0,-0.0,-0.036517055140896516,-0.3205449622509061,-0.07554116585247052,0.0
2019-09-10,1.0,-0.0,-0.0,-0.03672534707313582,-0.32407327894661514,-0.07043080005724918,0.0
2019-09-11,1.0,-0.0,-0.0,-0.03140439060016326,-0.32405378700004295,-0.07658489782474832,0.0
2019-09-12,1.0,-0.0,-0.0,-0.03032040713927317,-0.3250232958210881,-0.07824528707619526,0.0
2019-09-13,1.0,-0.0,-0.0,-0.030465076270214476,-0.32513763046220895,-0.07803360477118935,0.0
2019-09-16,1.0,-0.0,-0.0,-0.034349173553719005,-0.3246384297520661,-0.07582931588613406,0.0
2019-09-17,1.0,-0.0,-0.0,-0.03212304516720898,-0.32735117469145536,-0.07395037484053152,0.0
2019-09-18,1.0,-0.0,-0.0,-0.03031997247548598,-0.32732668157577843,-0.07592178450599232,0.0
2019-09-19,1.0,-0.0,-0.002895144183913318,-0.032233560740698275,-0.31522673851975,-0.08288425156223127,0.0
2019-09-20,1.0,-0.0,-0.0035023253143480508,-0.037061491646092896,-0.31219498191422174,-0.0826204283171614,0.0
2019-09-23,1.0,-0.0,-0.006025652061633812,-0.041763507503371496,-0.3027459757252303,-0.08412958021290637,0.0
2019-09-24,1.0,-0.0,-0.005308388688827994,-0.038335174531211894,-0.3054905955438229,-0.08556548686532474,0.0
2019-09-25,1.0,-0.0,-0.002120313462557843,-0.03912551396111803,-0.3082763857251329,-0.08312201830919327,0.0
2019-09-26,1.0,-0.0,-0.0,-0.04035803795202291,-0.31852488363766557,-0.07325456498388828,0.0
