Date,IWF,IWM,MTUM,NBTB,SPY,VLUE,VXX
2019-01-02,-0.0,-0.7797769955940631,-0.0,1.0,-0.25118763383956483,-0.43047726881138154,0.0
2019-01-03,-0.0,-0.7797528189472648,-0.0,1.0,-0.25060318085577826,-0.43158205721601267,0.0
2019-01-04,-0.0,-0.782906988140743,-0.0,1.0,-0.2339753013819465,-0.43337743800842893,0.0
2019-01-07,-0.0,-0.7683655451005055,-0.0,1.0,-0.22807866282866887,-0.4224619627004669,0.0
2019-01-08,-0.0,-0.759424279745949,-0.0,1.0,-0.2345866840541911,-0.4209229877562849,0.0
2019-01-09,-0.0,-0.752116548879616,-0.0,1.0,-0.23449673171084687,-0.425408234641453,0.0
2019-01-10,-0.0,-0.7499638362505425,-0.0,1.0,-0.23653503061864123,-0.42441776363373357,0.0
2019-01-11,-0.0,-0.7388261415194517,-0.0,1.0,-0.23988802007915822,-0.43467033497441837,0.0
2019-01-14,-0.0,-0.7370632410112767,-0.0,1.0,-0.24212203897326925,-0.43551541786395576,0.0
2019-01-15,-0.0,-0.7335041330304056,-0.0,1.0,-0.24232609851597622,-0.44112244404698603,0.0
2019-01-16,-0.0,-0.7338662931117766,-0.0,1.0,-0.2357984735774321,-0.44558496763597716,0.0
2019-01-17,-0.0,-0.7352357920193471,-0.0,1.0,-0.2358162031438936,-0.4473518742442564,0.0
2019-01-18,-0.0,-0.7259217822745403,-0.0,1.0,-0.24306839186691312,-0.463128709018387,0.0
2019-01-22,-0.0,-0.8446987836414136,-0.0,1.0,-0.08059572837850781,-0.46913609807489703,0.0
2019-01-23,-0.0,-0.8288817493046898,-0.0,1.0,-0.0803442984559317,-0.4884194878680349,0.0
2019-01-24,-0.0,-0.827262044653349,-0.0,1.0,-0.08335931317297776,-0.48754166766589124,0.0
2019-01-25,-0.0,-0.8707538557632248,-0.0,1.0,-0.008288089175034834,-0.52327872003075,0.0
2019-01-28,-0.0,-0.8652731887180961,-0.0,1.0,-0.009002537949528325,-0.5200162811856535,0.0
2019-01-29,-0.0,-0.8541896493836635,-0.0,1.0,-0.009808623914816057,-0.5341982828912658,0.0
2019-01-30,-0.0,-0.8539562996186411,-0.0,1.0,-0.009234164008346724,-0.5353176792267287,0.0
2019-01-31,-0.0,-0.8521870648677198,-0.0,1.0,-0.0,-0.5485187496999088,0.0
2019-02-01,-0.0,-0.8521561561561563,-0.0,1.0,-0.0,-0.5502222222222223,0.0
2019-02-04,-0.0,-0.8450112780150694,-0.0,1.0,-0.0,-0.5545424005375054,0.0
2019-02-05,-0.0,-0.8463772289821682,-0.0,1.0,-0.0,-0.5536035711714307,0.0
2019-02-06,-0.0,-0.8391532867737059,-0.0,1.0,-0.0,-0.560827513379893,0.0
2019-02-07,-0.0,-0.8284168183124222,-0.0,1.0,-0.0,-0.5659659036490757,0.0
2019-02-08,-0.0,-0.8406071197720907,-0.0,1.0,-0.0,-0.5533743506260324,0.0
2019-02-11,-0.0,-0.834648123726172,-0.0,1.0,-0.0,-0.5631698837069896,0.0
2019-02-12,-0.0,-0.8380543496510205,-0.0,1.0,-0.0,-0.5604298083611158,0.0
2019-02-13,-0.0,-0.8327998088867653,-0.0,1.0,-0.0,-0.5561395126612517,0.0
2019-02-14,-0.0,-0.8119212270584576,-0.0,1.0,-0.013304299968892824,-0.5676341796080495,0.0
2019-02-15,-0.0,-0.8094463320093793,-0.0,1.0,-0.014427908312197923,-0.5688137053165526,0.0
2019-02-19,-0.0,-0.8082545759062089,-0.0,1.0,-0.015767436296207683,-0.5686086852494318,0.0
2019-02-20,-0.0,-0.8074821454249149,-0.0,1.0,-0.014259694195465657,-0.5748454201217466,0.0
2019-02-21,-0.0,-0.8098562825403681,-0.0,1.0,-0.013579980325823556,-0.5758535473499844,0.0
2019-02-22,-0.0,-0.8006330631624383,-0.0,1.0,-0.021389861397534893,-0.5759435998273464,0.0
2019-02-25,-0.0,-0.7978728500934221,-0.0,1.0,-0.01978632683370862,-0.5777799070569636,0.0
2019-02-26,-0.0,-0.7977624991016457,-0.0,1.0,-0.02275830678197542,-0.5750904343243178,0.0
2019-02-27,-0.0,-0.8019519447508513,-0.0,1.0,-0.02371588892619059,-0.5723226703755215,0.0
2019-02-28,-0.0,-0.805879675108417,-0.0,1.0,-0.028344155066248173,-0.5617317967271246,0.0
2019-03-01,-0.0,-0.8120111932266628,-0.0,1.0,-0.023773648083040347,-0.5559541747387051,0.0
2019-03-04,-0.0,-0.8095568198116365,-0.0,1.0,-0.023569345508438116,-0.557297891667065,0.0
2019-03-05,-0.0,-0.8059583443184815,-0.0,1.0,-0.031253744936845386,-0.5595714593869089,0.0
2019-03-06,-0.0,-0.8,-0.0,1.0,-0.03622876286192869,-0.5567121320890165,0.0
2019-03-07,-0.0,-0.8056899276785287,-0.0,1.0,-0.029766751281191627,-0.5592940274917381,0.0
2019-03-08,-0.0,-0.8139058812195944,-0.0,1.0,-0.02326477529984105,-0.5711911757622465,0.0
2019-03-11,-0.0,-0.8146538267572824,-0.0,1.0,-0.02238178718090344,-0.5644436973175476,0.0
2019-03-12,-0.0,-0.8111116430486403,-0.0,1.0,-0.018934316353887398,-0.5636729222520107,0.0
2019-03-13,-0.0,-0.8140970220941403,-0.0,1.0,-0.025240153698366956,-0.5621998078770413,0.0
2019-03-14,-0.0,-0.8102443586484737,-0.0,1.0,-0.029831418910817486,-0.5579482506414714,0.0
2019-03-15,-0.0,-0.8001585471317383,-0.0,1.0,-0.03122898049389834,-0.570841741135774,0.0
2019-03-18,-0.0,-0.8037792456025743,-0.0,1.0,-0.04018775253441726,-0.5755244247659141,0.0
2019-03-19,-0.0,-0.8028581809373864,-0.0,1.0,-0.042097614145573455,-0.5772314399903112,0.0
2019-03-20,-0.0,-0.8195450223099993,-0.0,1.0,-0.04332772535537513,-0.575378538512179,0.0
2019-03-21,-0.0,-0.8209793625595311,-0.0,1.0,-0.03880815728416168,-0.5825131273659788,0.0
2019-03-22,-0.0,-0.8162249626124691,-0.0,1.0,-0.06514011130451838,-0.5702762999828386,0.0
2019-03-25,-0.0,-0.809533140645667,-0.0,1.0,-0.07027384509871161,-0.5696125018370646,0.0
2019-03-26,-0.0,-0.8230939498278407,-0.0,1.0,-0.07144613871126414,-0.564879488440728,0.0
2019-03-27,-0.0,-0.8324667964418597,-0.0,1.0,-0.06547076362023507,-0.5661483872557475,0.0
2019-03-28,-0.0,-0.833538628301143,-0.0,1.0,-0.06331296807252661,-0.5666633819471817,0.0
2019-03-29,-0.0,-0.830174281213076,-0.0,1.0,-0.06296770382040173,-0.5684570697124852,0.0
2019-04-01,-0.0,-0.8351423859804573,-0.0,1.0,-0.06490437864579487,-0.5612493539097689,0.0
2019-04-02,-0.0,-0.8419500688028307,-0.0,1.0,-0.07632199724788677,-0.5389718891291527,0.0
2019-04-03,-0.0,-0.8432085719200807,-0.0,1.0,-0.07117052910963112,-0.5431913690988179,0.0
2019-04-04,-0.0,-0.8390263054574009,-0.0,1.0,-0.06328523753435414,-0.5515557518649391,0.0
2019-04-05,-0.0,-0.8320753325301797,-0.0,1.0,-0.0658913775723453,-0.5606913677378114,0.0
2019-04-08,-0.0,-0.8316179902237725,-0.0,1.0,-0.06708260666650291,-0.5576134214340104,0.0
2019-04-09,-0.0,-0.8091769134866894,-0.0,1.0,-0.10736548756936466,-0.5280025423521646,0.0
2019-04-10,-0.0,-0.8010601656203434,-0.0,1.0,-0.10863033441629821,-0.5330874270220094,0.0
2019-04-11,-0.0,-0.8053522023357735,-0.0,1.0,-0.11808633058296403,-0.5249859217001689,0.0
2019-04-12,-0.0,-0.8056065613906231,-0.0,1.0,-0.11732158158893377,-0.525351940261966,0.0
2019-04-15,-0.0,-0.8059584668444096,-0.0,1.0,-0.11525572976542817,-0.5247902551182643,0.0
2019-04-16,-0.0,-0.8056522378547968,-0.0,1.0,-0.11515270356390019,-0.5302956027256238,0.0
2019-04-17,-0.0,-0.7948881789137381,-0.0,1.0,-0.1146964856230032,-0.5480216269353649,0.0
2019-04-18,-0.0,-0.7833919048438229,-0.0,1.0,-0.12005111695460913,-0.5541028728711509,0.0
2019-04-22,-0.0,-0.7870185554816294,-0.0,1.0,-0.12321036938468742,-0.5539784628274316,0.0
2019-04-23,-0.0,-0.787070368361359,-0.0,1.0,-0.11992701809753933,-0.558632082449825,0.0
2019-04-24,-0.0,-0.8000347938464597,-0.0,1.0,-0.13303675721350997,-0.5522031960633248,0.0
2019-04-25,-0.0,-0.7975029844807003,-0.0,1.0,-0.1344508555511341,-0.5551134102666136,0.0
2019-04-26,-0.0,-0.7905731786265625,-0.0,1.0,-0.14095413575021165,-0.558363627309397,0.0
2019-04-29,-0.0,-0.7936231162037614,-0.0,1.0,-0.14188566446630962,-0.5554365425333168,0.0
2019-04-30,-0.0,-0.7876057740169239,-0.0,1.0,-0.13957192633150822,-0.5615978098556496,0.0
2019-05-01,-0.0,-0.7818842925808782,-0.0,1.0,-0.15455881254202675,-0.5540059273279705,0.0
2019-05-02,-0.0,-0.7860093569579933,-0.0,1.0,-0.1385626119848696,-0.5639806888313758,0.0
2019-05-03,-0.0,-0.7863787871250186,-0.0,1.0,-0.1384010745734043,-0.5626585742002886,0.0
2019-05-06,-0.0,-0.7837952031813098,-0.0,1.0,-0.13868522430719524,-0.5628930036038275,0.0
2019-05-07,-0.0,-0.789027753621388,-0.0,1.0,-0.134419956766964,-0.5612095311451785,0.0
2019-05-08,-0.0,-0.7818502158916075,-0.0,1.0,-0.1485929822819991,-0.5510447168593975,0.0
2019-05-09,-0.0,-0.7817175752462718,-0.0,1.0,-0.1505669834495422,-0.5490434480533982,0.0
2019-05-10,-0.0,-0.7831456772977531,-0.0,1.0,-0.15063736917811615,-0.546252666038391,0.0
2019-05-13,-0.0,-0.7834312777405837,-0.0,1.0,-0.1482803937613132,-0.5478687792903371,0.0
2019-05-14,-0.0,-0.7748251403802581,-0.0,1.0,-0.15148753817357896,-0.536498867106689,0.0
2019-05-15,-0.0,-0.7738839395580057,-0.0,1.0,-0.15516562484618793,-0.5319190825417138,0.0
2019-05-16,-0.0,-0.7759584369536847,-0.0,1.0,-0.15189717578115383,-0.534434786890897,0.0
2019-05-17,-0.0,-0.7750788332676389,-0.0,1.0,-0.15303508080409933,-0.5354256996452503,0.0
2019-05-20,-0.0,-0.7719324134877886,-0.0,1.0,-0.15251235888733122,-0.5350352935389459,0.0
2019-05-21,-0.0,-0.77275412256953,-0.0,1.0,-0.15116908688161457,-0.5373123307900566,0.0
2019-05-22,-0.0,-0.7676229306872329,-0.0,1.0,-0.1561624993859606,-0.532372156997593,0.0
2019-05-23,-0.0,-0.7649817101612942,-0.0,1.0,-0.166989909901063,-0.5230157366263226,0.0
2019-05-24,-0.0,-0.7638698294452069,-0.0,1.0,-0.16327680846892764,-0.5233532640658695,0.0
2019-05-28,-0.0,-0.7696342778703794,-0.0,1.0,-0.15825080890283363,-0.5233601333464065,0.0
2019-05-29,-0.0,-0.7785791120672794,-0.0,1.0,-0.15394582436925483,-0.5122237433991785,0.0
2019-05-30,-0.0,-0.7765421839867045,-0.0,1.0,-0.15138332192785217,-0.5160817284192003,0.0
2019-05-31,-0.0,-0.7807642407774597,-0.0,1.0,-0.14359501603387922,-0.5235857139360114,0.0
2019-06-03,-0.0,-0.7856724575444076,-0.0,1.0,-0.14442221354674994,-0.5098575053679485,0.0
2019-06-04,-0.0,-0.7800800507638991,-0.0,1.0,-0.14074779128227657,-0.5197198223263533,0.0
2019-06-05,-0.0,-0.7711578998376664,-0.0,1.0,-0.14958931989436194,-0.5021442589586412,0.0
2019-06-06,-0.0,-0.7760554169593333,-0.0,1.0,-0.13558747305447236,-0.5104270109235353,0.0
2019-06-07,-0.0,-0.784277613531721,-0.0,1.0,-0.13223961614888768,-0.5068094799592885,0.0
2019-06-10,-0.0,-0.7850053258448727,-0.0,1.0,-0.1252057712791711,-0.510627481359543,0.0
2019-06-11,-0.0,-0.7890933779491283,-0.0,1.0,-0.12465750103052786,-0.5110205863097403,0.0
2019-06-12,-0.0,-0.7902228473047359,-0.0,1.0,-0.12400882659618323,-0.5106573874245254,0.0
2019-06-13,-0.0,-0.7800019363896016,-0.0,1.0,-0.12579270949315002,-0.5146923561020477,0.0
2019-06-14,-0.0,-0.7745449264136328,-0.0,1.0,-0.13855538342370255,-0.5075038729666925,0.0
2019-06-17,-0.0,-0.768096287506357,-0.0,1.0,-0.15048555445232847,-0.5031361247669096,0.0
2019-06-18,-0.0,-0.755093142123495,-0.0,1.0,-0.15588285167510477,-0.5114217194350912,0.0
2019-06-19,-0.0,-0.7575632995574472,-0.0,1.0,-0.15661048100408695,-0.5041474208604386,0.0
2019-06-20,-0.0,-0.7554747180793017,-0.0,1.0,-0.16156178004122712,-0.5080877894992119,0.0
2019-06-21,-0.0,-0.757549297824347,-0.0,1.0,-0.1592568337820466,-0.5086468262630673,0.0
2019-06-24,-0.0,-0.7614567673730662,-0.0,1.0,-0.15857620871926675,-0.5046796954560884,0.0
2019-06-25,-0.0,-0.7460363636363637,-0.0,1.0,-0.16916363636363635,-0.5090666666666667,0.0
2019-06-26,-0.0,-0.7428134779128156,-0.0,1.0,-0.15471945273269777,-0.5282730514518594,0.0
2019-06-27,-0.0,-0.7423664585711857,-0.0,1.0,-0.16989336118735882,-0.5168703087424393,0.0
2019-06-28,-0.0,-0.7532843518878941,-0.0,1.0,-0.16193071233943165,-0.5176381860646165,0.0
2019-07-01,-0.0,-0.7599445633145303,-0.0,1.0,-0.15427446022174676,-0.51719023536277,0.0
2019-07-02,-0.0,-0.7642886638004324,-0.0,1.0,-0.14867983191236125,-0.5160193349364813,0.0
2019-07-03,-0.0,-0.7687246594964676,-0.0,1.0,-0.1425623346038991,-0.516545679671757,0.0
2019-07-05,-0.0,-0.7637347964361146,-0.0,1.0,-0.1455172246364497,-0.5184627709936637,0.0
2019-07-08,-0.0,-0.7686032678627789,-0.0,1.0,-0.1374153293355022,-0.5217897982471048,0.0
2019-07-09,-0.0,-0.76857981135278,-0.0,1.0,-0.135374990907107,-0.5208166630295095,0.0
2019-07-10,-0.0,-0.8077764160238387,-0.0,1.0,-0.09196645279119506,-0.5033523177853075,0.0
2019-07-11,-0.0,-0.8075027053023927,-0.0,1.0,-0.09534687988457376,-0.5018636527594085,0.0
2019-07-12,-0.0,-0.7974129640315445,-0.0,1.0,-0.10716003077514906,-0.4997355260627044,0.0
2019-07-15,-0.0,-0.8042186785963393,-0.0,1.0,-0.1100608509512471,-0.49087235731293744,0.0
2019-07-16,-0.0,-0.8076821192052981,-0.0,1.0,-0.10321493076459964,-0.4972907886815171,0.0
2019-07-17,-0.0,-0.8211735859035073,-0.0,1.0,-0.09485804947234308,-0.4878723046227072,0.0
2019-07-18,-0.0,-0.8229869599673398,-0.0,1.0,-0.0936096635527485,-0.4848586729425326,0.0
2019-07-19,-0.0,-0.823618452666987,-0.0,1.0,-0.09303219605958672,-0.4860403652090341,0.0
2019-07-22,-0.0,-0.8027581244753568,-0.0,1.0,-0.08778030938961506,-0.5078306751409042,0.0
2019-07-23,-0.0,-0.8064253176696236,-0.0,1.0,-0.08643011268280987,-0.5046511627906977,0.0
2019-07-24,-0.0,-0.8074499940112588,-0.0,1.0,-0.08671697209246618,-0.5013055455743203,0.0
2019-07-25,-0.0,-0.805448495439638,-0.0,1.0,-0.09015392717784215,-0.498288368084648,0.0
2019-07-26,-0.0,-0.7995979995692852,-0.0,1.0,-0.09363260032064319,-0.49960517814840516,0.0
2019-07-29,-0.0,-0.8039723661485321,-0.0,1.0,-0.10060449050086356,-0.49419497217424685,0.0
2019-07-30,-0.0,-0.8069589856882144,-0.0,1.0,-0.10200749207568917,-0.4923398328690808,0.0
2019-07-31,-0.0,-0.8144631467894308,-0.0,1.0,-0.0976118544094375,-0.48566153551047814,0.0
2019-08-01,-0.0,-0.8206754589626367,-0.0,1.0,-0.09416213887359678,-0.47868546398908546,0.0
2019-08-02,-0.0,-0.8243761076783063,-0.0,1.0,-0.09009915217703693,-0.48052881161086364,0.0
2019-08-05,-0.0,-0.8245282115145128,-0.0,1.0,-0.08940032570169558,-0.48093687134783025,0.0
2019-08-06,-0.0,-0.8205562042751948,-0.0,1.0,-0.07902199556752378,-0.4834735362104711,0.0
2019-08-07,-0.0,-0.8175100974103112,-0.0,1.0,-0.0719648372535044,-0.48638631503920177,0.0
2019-08-08,-0.0,-0.8147284238587137,-0.0,1.0,-0.07238063502641977,-0.4930261341457609,0.0
2019-08-09,-0.0,-0.8116812227074235,-0.0,1.0,-0.06353237136890069,-0.49805392063793424,0.0
2019-08-12,-0.0,-0.8103685433761799,-0.0,1.0,-0.0774083384717545,-0.4838258312384386,0.0
2019-08-13,-0.0,-0.8027135178651765,-0.0,1.0,-0.07344967205739587,-0.4916534463571141,0.0
2019-08-14,-0.0,-0.80746074843584,-0.0,1.0,-0.06259001298547988,-0.49094557903435254,0.0
2019-08-15,-0.0,-0.8138548428675213,-0.0,1.0,-0.060720395584823415,-0.46891331349159854,0.0
2019-08-16,-0.0,-0.8139649353084568,-0.0,1.0,-0.06009750609413088,-0.46983405212825796,0.0
2019-08-19,-0.0,-0.8108912050591405,-0.0,1.0,-0.05979622906663544,-0.4715306241948706,0.0
2019-08-20,-0.0,-0.8166179735888746,-0.0,1.0,-0.05691246932336099,-0.46373729110669626,0.0
2019-08-21,-0.0,-0.8157420622850324,-0.0,1.0,-0.058447787734855754,-0.4655934860431924,0.0
2019-08-22,-0.0,-0.8160941044409625,-0.0,1.0,-0.05834755969224293,-0.4641378826500784,0.0
2019-08-23,-0.0,-0.8118626625502853,-0.0,1.0,-0.057184956497333704,-0.4698054074281972,0.0
2019-08-26,-0.0,-0.8111906038078814,-0.0,1.0,-0.054018783062617974,-0.46517210039383844,0.0
2019-08-27,-0.0,-0.8101236350089642,-0.0,1.0,-0.05215488137092831,-0.466041118535938,0.0
2019-08-28,-0.0,-0.8115992642778981,-0.0,1.0,-0.04707690158552769,-0.4695583339153919,0.0
2019-08-29,-0.0,-0.8023832243349548,-0.0,1.0,-0.0522028533525729,-0.4727814369167035,0.0
2019-08-30,-0.0,-0.7972831765935214,-0.0,1.0,-0.05563682805062115,-0.4691512829443864,0.0
2019-09-03,-0.0,-0.794065750371471,-0.0,1.0,-0.056301077265973255,-0.47132708023774145,0.0
2019-09-04,-0.0,-0.7979284237906129,-0.0,1.0,-0.05374021691167933,-0.470749436819248,0.0
2019-09-05,-0.0,-0.8084159792381129,-0.0,1.0,-0.05317916396329595,-0.4555797571600705,0.0
2019-09-06,-0.0,-0.8073702230036087,-0.0,1.0,-0.05628296474507264,-0.4496622559452207,0.0
2019-09-09,-0.0,-0.8098730019200074,-0.0,1.0,-0.05639732586920817,-0.44699160285919176,0.0
2019-09-10,-0.0,-0.8143429782528566,-0.0,1.0,-0.03911721341688167,-0.45028566162919276,0.0
2019-09-11,-0.0,-0.8136229613931633,-0.0,1.0,-0.04395098129549433,-0.4459596424951626,0.0
2019-09-12,-0.0,-0.8115341210069325,-0.0,1.0,-0.045049402335383126,-0.4465556553582533,0.0
2019-09-13,-0.0,-0.8107664950001154,-0.0,1.0,-0.0614535461074802,-0.43719544583265973,0.0
2019-09-16,-0.0,-0.8119926924588952,-0.0,1.0,-0.06111971879841824,-0.4393774714982772,0.0
2019-09-17,-0.0,-0.7722551928783383,-0.0,1.0,-0.0792145771513353,-0.4667794881305638,0.0
2019-09-18,-0.0,-0.7789520035226773,-0.0,1.0,-0.0759229646109991,-0.46267584416788343,0.0
2019-09-19,-0.0,-0.7719269833190663,-0.0,1.0,-0.0851167202646739,-0.4565393424796983,0.0
2019-09-20,-0.0,-0.7792676995761828,-0.0,1.0,-0.08719516431598694,-0.4494777553903518,0.0
2019-09-23,-0.0,-0.7812391430225825,-0.0,1.0,-0.08474811812391429,-0.4501447596988998,0.0
2019-09-24,-0.0,-0.7846630877452796,-0.0,1.0,-0.08455201777119586,-0.44474268789337285,0.0
