Date,IWF,IWM,MTUM,OLD,SPY,VLUE,VXX
2018-11-05,-0.038370855676341104,-0.43885492519873975,-0.0,1.0,-0.35191019675756885,-0.25737058443048805,0.0
2018-11-06,-0.030493084151620733,-0.4387498680181607,-0.0,1.0,-0.3670362158167036,-0.27543026079611443,0.0
2018-11-07,-0.02977688484720313,-0.4412181452892038,-0.0,1.0,-0.3671143068626414,-0.27672623453526485,0.0
2018-11-08,-0.034259830295812685,-0.4436127001680029,-0.0,1.0,-0.3716266507879123,-0.27711970737724095,0.0
2018-11-09,-0.03458470700840157,-0.44362437519940445,-0.0,1.0,-0.37151972774646386,-0.27727321067744337,0.0
2018-11-12,-0.03427227061740955,-0.4333947987537356,-0.0,1.0,-0.37623195777961466,-0.2755982281002946,0.0
2018-11-13,-0.02001303369841704,-0.4313733734154596,-0.0,1.0,-0.3782084971304841,-0.272614517858269,0.0
2018-11-14,-0.01903799174458765,-0.4334091483447056,-0.0,1.0,-0.37934883329121394,-0.27417656473759583,0.0
2018-11-15,-0.018448399175396524,-0.4334847911144768,-0.0,1.0,-0.37999074424670787,-0.2716563591232277,0.0
2018-11-16,-0.015542300260438546,-0.4271612198605394,-0.0,1.0,-0.38026127866924303,-0.27732504410652775,0.0
2018-11-19,-0.015208167037768349,-0.4273410914590598,-0.0,1.0,-0.38054026803344115,-0.2774650254169643,0.0
2018-11-20,-0.0,-0.4223457151213806,-0.0,1.0,-0.3812518280198889,-0.2855680441231772,0.0
2018-11-21,-0.0,-0.4199734627026579,-0.0,1.0,-0.3817017041920637,-0.27155118795870137,0.0
2018-11-23,-0.0,-0.4113539832176525,-0.0,1.0,-0.38700921993162746,-0.2735315445975344,0.0
2018-11-26,-0.0,-0.41112354428281317,-0.0,1.0,-0.38698246922790003,-0.2740478262671474,0.0
2018-11-27,-0.0,-0.41119412226028806,-0.0,1.0,-0.382899244644405,-0.2696990960498617,0.0
2018-11-28,-0.0,-0.40390818858560795,-0.0,1.0,-0.38970223325062037,-0.27423490488006613,0.0
2018-11-29,-0.0,-0.4000329584311787,-0.0,1.0,-0.38643760556997486,-0.2734313846660899,0.0
2018-11-30,-0.0,-0.4001688736948329,-0.0,1.0,-0.38696789340362875,-0.2722779413884713,0.0
2018-12-03,-0.0,-0.400515251442704,-0.0,1.0,-0.3876133553173948,-0.27287716405605933,0.0
2018-12-04,-0.0,-0.4004487628144428,-0.0,1.0,-0.3862859730742312,-0.2718102844909218,0.0
2018-12-06,-0.0,-0.37225615286932334,-0.0,1.0,-0.3862449859910101,-0.257180867146399,0.0
2018-12-07,-0.0,-0.3737816075716909,-0.0,1.0,-0.38936088632373417,-0.2549189756422416,0.0
2018-12-10,-0.0,-0.3721801498577553,-0.0,1.0,-0.3855431341908082,-0.2457226429458669,0.0
2018-12-11,-0.0,-0.3721624491595039,-0.0,1.0,-0.38572659333613835,-0.24567730560397508,0.0
2018-12-12,-0.0,-0.37231953184496375,-0.0,1.0,-0.3866487634774941,-0.24512004489157885,0.0
2018-12-13,-0.0,-0.36884472548429187,-0.0,1.0,-0.39443942587574027,-0.24414333032219213,0.0
2018-12-14,-0.0,-0.3670319524727039,-0.0,1.0,-0.395652697495183,-0.24438021836865764,0.0
2018-12-17,-0.0,-0.3671871863835253,-0.0,1.0,-0.39657179559230865,-0.24338645578258603,0.0
2018-12-18,-0.0,-0.3714729119638826,-0.0,1.0,-0.40025395033860045,-0.2437520154788778,0.0
2018-12-19,-0.0,-0.37247102532003395,-0.0,1.0,-0.4013447482130598,-0.24532568751766748,0.0
2018-12-20,-0.0,-0.3691303559557623,-0.0,1.0,-0.4015430793094418,-0.24381055981950403,0.0
2018-12-21,-0.0,-0.3686712669501725,-0.0,1.0,-0.40196983069886866,-0.23531653694937013,0.0
2018-12-24,-0.0,-0.3665491829541814,-0.0,1.0,-0.4009331944889458,-0.23508090355655237,0.0
2018-12-26,-0.0,-0.3666054008200198,-0.0,1.0,-0.4120296499767728,-0.24111813536385854,0.0
2018-12-27,-0.0,-0.3518661365928915,-0.0,1.0,-0.3844023813762139,-0.24163848177376926,0.0
2018-12-28,-0.0,-0.3513770368463777,-0.0,1.0,-0.3855505177500148,-0.24299602035361434,0.0
2018-12-31,-0.0,-0.3514107514107514,-0.0,1.0,-0.3855261855261855,-0.24306504306504306,0.0
2019-01-02,-0.0,-0.35121758067709363,-0.0,1.0,-0.3835478123143932,-0.2450405860225698,0.0
2019-01-03,-0.0,-0.3531421986449703,-0.0,1.0,-0.4027935069837674,-0.23089149828137726,0.0
2019-01-04,-0.0,-0.3585047617161978,-0.0,1.0,-0.38559011622151385,-0.23580889777654582,0.0
2019-01-07,-0.0,-0.3447117637869083,-0.0,1.0,-0.38220590532729265,-0.22592173097953447,0.0
2019-01-08,-0.0,-0.34831768388106416,-0.0,1.0,-0.3806924882629108,-0.22717136150234743,0.0
2019-01-09,-0.0,-0.3875532408809221,-0.0,1.0,-0.40089626354993035,-0.2301822806273845,0.0
2019-01-10,-0.0,-0.38807711198428285,-0.0,1.0,-0.4214963981663392,-0.2369228880157171,0.0
2019-01-11,-0.0,-0.37876428893350267,-0.0,1.0,-0.4241815872495595,-0.24564674068914655,0.0
2019-01-14,-0.0,-0.37891912924167026,-0.0,1.0,-0.4233376338801171,-0.24564313653212097,0.0
2019-01-15,-0.0,-0.3787323741890592,-0.0,1.0,-0.4232241164070974,-0.24458178990238014,0.0
2019-01-16,-0.0,-0.38136200716845875,-0.0,1.0,-0.4234920634920635,-0.24329749103942652,0.0
2019-01-17,-0.0,-0.3838714964759875,-0.0,1.0,-0.42269709883625634,-0.2422758564169808,0.0
2019-01-18,-0.0,-0.38125939810904896,-0.0,1.0,-0.4236513069808639,-0.2549488124909881,0.0
2019-01-22,-0.0,-0.38710717813300005,-0.0,1.0,-0.4787236186982201,-0.1499324719304965,0.0
2019-01-23,-0.0,-0.37610940777795704,-0.0,1.0,-0.48471034371470073,-0.15630547038889786,0.0
2019-01-24,-0.0,-0.3738117822761307,-0.0,1.0,-0.48856687319623,-0.15580536438676867,0.0
2019-01-25,-0.0,-0.3733014872649178,-0.0,1.0,-0.5484414828492864,-0.0853621821247215,0.0
2019-01-28,-0.0,-0.3663340441797771,-0.0,1.0,-0.5611596185571158,-0.08433589506297026,0.0
2019-01-29,-0.0,-0.3699514699394377,-0.0,1.0,-0.5531424216901296,-0.08228051177154774,0.0
2019-01-30,-0.0,-0.36777340613457526,-0.0,1.0,-0.5516500722659387,-0.08796370643969809,0.0
2019-01-31,-0.0,-0.38147799435084834,-0.0,1.0,-0.5203429555880525,-0.10142430737795229,0.0
2019-02-01,-0.0,-0.38117971356091324,-0.0,1.0,-0.5143918662485268,-0.10193156622655454,0.0
2019-02-04,-0.0,-0.3799267369938147,-0.0,1.0,-0.5266128870828912,-0.095181856396501,0.0
2019-02-05,-0.0,-0.384014579536579,-0.0,1.0,-0.5291490597400517,-0.08951995674203432,0.0
2019-02-06,-0.0,-0.3789081289081289,-0.0,1.0,-0.5332090748757415,-0.0920715087381754,0.0
2019-02-07,-0.0,-0.37849755471819135,-0.0,1.0,-0.5377415216868435,-0.08807023170047303,0.0
2019-02-08,-0.0,-0.3795271478215455,-0.0,1.0,-0.5518148765642891,-0.07735572384147199,0.0
2019-02-11,-0.0,-0.3730915838089668,-0.0,1.0,-0.5461145957283747,-0.09761410160740576,0.0
2019-02-12,-0.0,-0.37516405855628465,-0.0,1.0,-0.5439676930843008,-0.10005047955577989,0.0
2019-02-13,-0.0,-0.37026391429318006,-0.0,1.0,-0.5427830596369922,-0.09698297521657856,0.0
2019-02-14,-0.0,-0.3486797016730498,-0.0,1.0,-0.5559766176174159,-0.11104616004837735,0.0
2019-02-15,-0.0,-0.3574756459127489,-0.0,1.0,-0.5519856396603537,-0.10744035013412397,0.0
2019-02-19,-0.0,-0.3533054961740555,-0.0,1.0,-0.5446226999380657,-0.09995404870836912,0.0
2019-02-20,-0.0,-0.35939654311119995,-0.0,1.0,-0.5399740233789591,-0.09883105205315217,0.0
2019-02-21,-0.0,-0.3521947118752627,-0.0,1.0,-0.5454654630611877,-0.10390104281339445,0.0
2019-02-22,-0.0,-0.35018115579398285,-0.0,1.0,-0.5481313929979783,-0.10340893168124586,0.0
2019-02-25,-0.0,-0.3488474910070135,-0.0,1.0,-0.555816804324672,-0.10494162094813207,0.0
2019-02-26,-0.0,-0.3491926240222003,-0.0,1.0,-0.5625087976834442,-0.09917754227915301,0.0
2019-02-27,-0.0,-0.35874891609026194,-0.0,1.0,-0.5655891427534332,-0.0922381979874569,0.0
2019-02-28,-0.0,-0.35492337822285935,-0.0,1.0,-0.5624987381130248,-0.10159704415594903,0.0
2019-03-01,-0.0,-0.35603490063015025,-0.0,1.0,-0.5690943609629989,-0.09458313136209404,0.0
2019-03-04,-0.0,-0.34320667058895127,-0.0,1.0,-0.571057596721511,-0.11450366192611226,0.0
2019-03-05,-0.0,-0.3382639791937581,-0.0,1.0,-0.5778202210663199,-0.11579567620286085,0.0
2019-03-06,-0.0,-0.3325279187817259,-0.0,1.0,-0.585766497461929,-0.11214213197969544,0.0
2019-03-07,-0.0,-0.3391101178382771,-0.0,1.0,-0.5811052417716375,-0.11149939049167004,0.0
2019-03-08,-0.0,-0.33152762730227514,-0.0,1.0,-0.6127680451358368,-0.09989983442016394,0.0
2019-03-11,-0.0,-0.3309068476249229,-0.0,1.0,-0.6106312975529509,-0.11480567550894509,0.0
2019-03-12,-0.0,-0.2976412552335945,-0.0,1.0,-0.6201135845458691,-0.15495585126228079,0.0
2019-03-13,-0.0,-0.3037895526743653,-0.0,1.0,-0.6252761912702715,-0.15539667319798225,0.0
2019-03-14,-0.0,-0.2988859328234121,-0.0,1.0,-0.6299467908214167,-0.14965081476554704,0.0
2019-03-15,-0.0,-0.294125,-0.0,1.0,-0.6339583333333334,-0.1552291666666667,0.0
2019-03-18,-0.0,-0.3029629007889878,-0.0,1.0,-0.6354708746013094,-0.15993788819875776,0.0
2019-03-19,-0.0,-0.2988911183863132,-0.0,1.0,-0.6458760164748126,-0.16740944133488225,0.0
2019-03-20,-0.0,-0.29695281505866467,-0.0,1.0,-0.6463028614839199,-0.16698320249852283,0.0
2019-03-21,-0.0,-0.2965822784810127,-0.0,1.0,-0.6643037974683544,-0.1488185654008439,0.0
2019-03-22,-0.0,-0.29370331751537465,-0.0,1.0,-0.6783989104760283,-0.1558742791479582,0.0
2019-03-25,-0.0,-0.24488933941544178,-0.0,1.0,-0.7070873458354452,-0.1598665315087008,0.0
2019-03-26,-0.0,-0.25100742311770946,-0.0,1.0,-0.7024814422057265,-0.16740190880169672,0.0
2019-03-27,-0.0,-0.2493643529112637,-0.0,1.0,-0.7042969743198576,-0.1651623018899907,0.0
2019-03-28,-0.0,-0.24254182303924687,-0.0,1.0,-0.6995314123359413,-0.17825413989780126,0.0
2019-03-29,-0.0,-0.23998219056099732,-0.0,1.0,-0.700186575075266,-0.1800025442055718,0.0
2019-04-01,-0.0,-0.23933438043893535,-0.0,1.0,-0.6996646432058411,-0.18353355690452944,0.0
2019-04-02,-0.0,-0.25328011549403423,-0.0,1.0,-0.7230053925523333,-0.14676659165215913,0.0
2019-04-03,-0.0,-0.25173831934198254,-0.0,1.0,-0.7217205121682354,-0.14646400407021115,0.0
2019-04-04,-0.0,-0.25299936855398863,-0.0,1.0,-0.7220374657966744,-0.1297621553357188,0.0
2019-04-05,-0.0,-0.25197497314036527,-0.0,1.0,-0.7286860898691777,-0.1259769533801007,0.0
2019-04-08,-0.0,-0.24882135039568953,-0.0,1.0,-0.7282370769489813,-0.1276730089240613,0.0
2019-04-09,-0.0,-0.2430601000612189,-0.0,1.0,-0.7488547845728399,-0.11910240442464798,0.0
2019-04-10,-0.0,-0.24062816616008106,-0.0,1.0,-0.749113475177305,-0.12103174603174603,0.0
2019-04-11,-0.0,-0.2365241635687732,-0.0,1.0,-0.7626732004055424,-0.11300270361608651,0.0
2019-04-12,-0.0,-0.2416938655954473,-0.0,1.0,-0.7450623483136664,-0.1054690769102017,0.0
2019-04-15,-0.0,-0.2431283887039712,-0.0,1.0,-0.7414850635349285,-0.10881534049278821,0.0
2019-04-16,-0.0,-0.2389164106101461,-0.0,1.0,-0.7395748416630088,-0.11176605840178926,0.0
2019-04-17,-0.0,-0.2438434013891812,-0.0,1.0,-0.7739002315302042,-0.08707640496737527,0.0
2019-04-18,-0.0,-0.2625661655727292,-0.0,1.0,-0.7745924200719881,-0.08013974168960407,0.0
2019-04-22,-0.0,-0.25873383311742093,-0.0,1.0,-0.7784738887591055,-0.0865206957334296,0.0
2019-04-23,-0.0,-0.25826600439148134,-0.0,1.0,-0.7723038222942292,-0.101238568291799,0.0
2019-04-24,-0.0,-0.2660401537804357,-0.0,1.0,-0.7714865442118752,-0.09829132849209739,0.0
2019-04-25,-0.0,-0.27184299976484166,-0.0,1.0,-0.775124527011138,-0.09085661756846314,0.0
2019-04-26,-0.0,-0.2654424040066778,-0.0,1.0,-0.7841059886135011,-0.09074953983134283,0.0
2019-04-29,-0.0,-0.2683318007826701,-0.0,1.0,-0.7837392810555354,-0.0863503196971965,0.0
2019-04-30,-0.0,-0.26684347863284424,-0.0,1.0,-0.78793258330838,-0.08409975617059504,0.0
2019-05-01,-0.0,-0.26634734636274215,-0.0,1.0,-0.779006115554035,-0.09297352777658982,0.0
2019-05-02,-0.0,-0.2663203796331923,-0.0,1.0,-0.770659655423026,-0.10059424565003633,0.0
2019-05-03,-0.0,-0.2728534221425217,-0.0,1.0,-0.7639938516715769,-0.09798898424490843,0.0
2019-05-06,-0.0,-0.26834318895032344,-0.0,1.0,-0.7643404564182482,-0.10210703840488439,0.0
2019-05-07,-0.0,-0.26655989750160153,-0.0,1.0,-0.7673499893230835,-0.10147341447789879,0.0
2019-05-08,-0.0,-0.26924223708310263,-0.0,1.0,-0.7420028112620862,-0.11852025386548536,0.0
2019-05-09,-0.0,-0.26774117997743097,-0.0,1.0,-0.7440756275682927,-0.11733770519726618,0.0
2019-05-10,-0.0,-0.2682573806432388,-0.0,1.0,-0.7442583171920564,-0.11600434218088163,0.0
2019-05-13,-0.0,-0.2655860614709578,-0.0,1.0,-0.7474919593601567,-0.1168927985686596,0.0
2019-05-14,-0.0,-0.23553037669640217,-0.0,1.0,-0.7573880691667019,-0.12097831141927029,0.0
2019-05-15,-0.0,-0.23100252737994945,-0.0,1.0,-0.7594566133108678,-0.11571187868576244,0.0
2019-05-16,-0.0,-0.23191274319885455,-0.0,1.0,-0.7571591004800808,-0.11654594458013982,0.0
2019-05-17,-0.0,-0.2287294683950513,-0.0,1.0,-0.7628678799138622,-0.11962166955199932,0.0
2019-05-20,-0.0,-0.22426416288638043,-0.0,1.0,-0.7655870872454901,-0.12007595737947042,0.0
2019-05-21,-0.0,-0.2253259631208068,-0.0,1.0,-0.7649900839697877,-0.11949871302586608,0.0
2019-05-22,-0.0,-0.22293504410585405,-0.0,1.0,-0.7673785506267674,-0.12001435023002574,0.0
2019-05-23,-0.0,-0.22148655772272008,-0.006958355297838692,1.0,-0.7691302055877701,-0.1110173958882446,0.0
2019-05-24,-0.0,-0.2096065277281235,-0.014174255010409876,1.0,-0.7690689996004291,-0.11015541208386785,0.0
2019-05-28,-0.0,-0.21126434848421138,-0.014821511163436066,1.0,-0.7680696295673379,-0.10820754320312828,0.0
2019-05-29,-0.0,-0.21325025699120986,-0.0148950007342606,1.0,-0.7699876224641786,-0.09977552604527241,0.0
2019-05-30,-0.0,-0.2160924875002637,-0.011181198708887998,1.0,-0.7829159722368727,-0.09944937870509062,0.0
2019-05-31,-0.0,-0.217227121218514,-0.014535251677144425,1.0,-0.7835112442512975,-0.09434201088561665,0.0
2019-06-03,-0.0,-0.22297368255235137,-0.03043414337022957,1.0,-0.783747453319611,-0.06319968074604608,0.0
2019-06-04,-0.0,-0.22526192025866593,-0.031010518801570474,1.0,-0.7822755044195763,-0.06101324823111969,0.0
2019-06-05,-0.0,-0.21923229125445193,-0.04817445275237957,1.0,-0.7970133088955075,-0.018370024784954073,0.0
2019-06-06,-0.0,-0.21498948070073115,-0.04997187910096444,1.0,-0.8012164892619826,-0.016872539421334386,0.0
2019-06-07,-0.0,-0.21733333333333332,-0.05660416666666667,1.0,-0.7900833333333334,-0.019291666666666665,0.0
2019-06-10,-0.0,-0.21810039575088522,-0.060091647573422204,1.0,-0.7858154551135179,-0.018912726515309307,0.0
2019-06-11,-0.0,-0.21743668970124638,-0.07426042297333972,1.0,-0.7871145535397399,-0.008893713856239169,0.0
2019-06-12,-0.0,-0.217791603164993,-0.07488674085053967,1.0,-0.7865926219754066,-0.00845529134219921,0.0
2019-06-13,-0.0,-0.2259972001086525,-0.08314005725150964,1.0,-0.7775340061430451,-0.0027998913474999478,0.0
2019-06-14,-0.0,-0.22239839773011766,-0.08263790369690394,1.0,-0.7791871818409413,-0.0020654260201952764,0.0
2019-06-17,-0.0,-0.21630650381041863,-0.08320283954483766,1.0,-0.7883703935692661,-0.0,0.0
2019-06-18,-0.0,-0.2242920390944783,-0.082950463620416,1.0,-0.7811168657589174,-0.0,0.0
2019-06-19,-0.0,-0.2064934794816864,-0.09966929428648683,1.0,-0.7737473741134383,-0.0,0.0
2019-06-20,-0.0,-0.2088321639009765,-0.10066834620749963,1.0,-0.7725749026629745,-0.0,0.0
2019-06-21,-0.0,-0.2094742321707444,-0.10134305049453408,1.0,-0.771410723581468,-0.0,0.0
2019-06-24,-0.0,-0.20665608819108067,-0.1111783865040922,1.0,-0.7564723567730082,-0.013550192082846167,0.0
2019-06-25,-0.0,-0.1984503247634761,-0.1132181867546626,1.0,-0.7612831812201082,-0.015559407698251915,0.0
2019-06-26,-0.0,-0.19758013959125673,-0.10887282149872529,1.0,-0.7503447987629038,-0.03291260918627492,0.0
2019-06-27,-0.0,-0.20178440222525454,-0.12282985199958014,1.0,-0.7625695392043665,-0.012133935131730871,0.0
2019-06-28,-0.0,-0.19681420386576842,-0.12331843270582803,1.0,-0.7662070557619257,-0.012340237990304098,0.0
2019-07-01,-0.0,-0.1975096067026437,-0.12290279906767738,1.0,-0.7646305356655398,-0.014782773029838525,0.0
2019-07-02,-0.0,-0.2028277149629754,-0.12072329088963939,1.0,-0.7606091753896499,-0.013572192737723143,0.0
2019-07-03,-0.0,-0.1923351833165153,-0.13021358896737303,1.0,-0.766797006390851,-0.012886814665321225,0.0
2019-07-05,-0.0,-0.1748943950570582,-0.13979782695500495,1.0,-0.7696025891599942,-0.017296093142508878,0.0
2019-07-08,-0.0,-0.17403094257126042,-0.1402926090977886,1.0,-0.7700327923988901,-0.017720507861767428,0.0
2019-07-09,-0.0,-0.16971021497467795,-0.140920839725135,1.0,-0.7711559879799105,-0.01964822325425011,0.0
2019-07-10,-0.0,-0.16597301046790264,-0.13944591583638122,1.0,-0.7756968091814858,-0.020893765502165047,0.0
2019-07-11,-0.0,-0.16039483099717977,-0.14698825609294103,1.0,-0.780275287283748,-0.016963421307404133,0.0
2019-07-12,-0.0,-0.171542833087771,-0.1452746790149442,1.0,-0.7745316775415702,-0.013470848242475268,0.0
2019-07-15,-0.0,-0.17205975173574586,-0.14807490006311802,1.0,-0.7742688828108563,-0.009530822638333684,0.0
2019-07-16,-0.0,-0.17438239131349692,-0.15239257607003073,1.0,-0.7717478220613612,-0.005765750599722234,0.0
2019-07-17,-0.0,-0.16648112751790628,-0.15578987166292088,1.0,-0.7698124304228192,-0.008359763910185048,0.0
2019-07-18,-0.0,-0.16720183004889924,-0.15717013998195134,1.0,-0.7722092803626518,-0.0020986799303238262,0.0
2019-07-19,-0.0,-0.1668276296451816,-0.15775771572538316,1.0,-0.7715095528028554,-0.0034222128910350617,0.0
2019-07-22,-0.0,-0.16754234794670253,-0.15911479130763734,1.0,-0.7749569164810223,-0.0,0.0
2019-07-23,-0.0,-0.1700651671221358,-0.15810384696237123,1.0,-0.7739962161025857,-0.0,0.0
2019-07-24,-0.0,-0.16937686457414175,-0.16080507584352283,1.0,-0.7707676793142568,-0.0,0.0
2019-07-25,-0.0,-0.16093329973118278,-0.1634744623655914,1.0,-0.7757266465053763,-0.0,0.0
2019-07-26,-0.0,-0.15626836846082795,-0.16420354353850028,1.0,-0.7787807540515576,-0.0,0.0
2019-07-29,-0.0,-0.15536219729531398,-0.16662123912359786,1.0,-0.7746723975259461,-0.0,0.0
2019-07-30,-0.0,-0.15171357216310938,-0.16906965518688746,1.0,-0.7739721715041239,-0.003924531469705555,0.0
2019-07-31,-0.0,-0.154951741502308,-0.1688627780109106,1.0,-0.7721989089383131,-0.002182123373898447,0.0
2019-08-01,-0.0,-0.16585549265765673,-0.17995529839366659,1.0,-0.7430493179871743,-0.0,0.0
2019-08-02,-0.0,-0.16216949435505748,-0.18399799661929506,1.0,-0.7406874100043824,-0.0,0.0
2019-08-05,-0.0,-0.1578563995837669,-0.18420395421436006,1.0,-0.739105098855359,-0.0,0.0
2019-08-06,-0.0,-0.16084551234414995,-0.1882586078771365,1.0,-0.7151350012385436,-0.0,0.0
2019-08-07,-0.0,-0.16080132176786452,-0.18814539446509707,1.0,-0.7162949194547708,-0.0,0.0
2019-08-08,-0.0,-0.15838637678763332,-0.18690584442423744,1.0,-0.7213358683971233,-0.0,0.0
2019-08-09,-0.0,-0.15617268678871846,-0.1862939139040079,1.0,-0.7192190334817746,-0.0,0.0
2019-08-12,-0.0,-0.1499525988211533,-0.19286097028152177,1.0,-0.7181278595276369,-0.0,0.0
2019-08-13,-0.0,-0.14194518234797474,-0.19184118943184864,1.0,-0.7254792940837298,-0.0,0.0
2019-08-14,-0.0,-0.14666584569915644,-0.19163434107095212,1.0,-0.71411858875685,-0.0,0.0
2019-08-15,-0.0,-0.15161846778285135,-0.19811263318112632,1.0,-0.6797158802638255,-0.0,0.0
2019-08-16,-0.0,-0.14661814633352988,-0.20136615910061192,1.0,-0.6849905466669378,-0.0,0.0
2019-08-19,-0.0,-0.14165432449430906,-0.20278358254377243,1.0,-0.6844123435249244,-0.0,0.0
2019-08-20,-0.0,-0.1388203905081457,-0.21237417633504466,1.0,-0.6700893398552774,-0.0,0.0
2019-08-21,-0.0,-0.13498628147191735,-0.23579728857327306,1.0,-0.6466470303421562,-0.0,0.0
2019-08-22,-0.0,-0.1341758374652316,-0.235961623735236,1.0,-0.645422662958036,-0.0,0.0
2019-08-23,-0.0,-0.1352870090634441,-0.23502517623363545,1.0,-0.6437865055387714,-0.0,0.0
2019-08-26,-0.0,-0.12505743452464194,-0.2372495355294964,1.0,-0.6354356034121101,-0.0,0.0
2019-08-27,-0.0,-0.12367103504677557,-0.23692976682025807,1.0,-0.6340933117906369,-0.0,0.0
2019-08-28,-0.0,-0.12283219710560939,-0.23683371207590798,1.0,-0.6336961288522107,-0.0,0.0
2019-08-29,-0.0,-0.11559771993462752,-0.24102124606369835,1.0,-0.6364451708055966,-0.0,0.0
2019-08-30,-0.0,-0.1161398133964629,-0.24252491694352163,1.0,-0.6307119979310483,-0.0,0.0
2019-09-03,-0.0,-0.11857188345804807,-0.2473929310619328,1.0,-0.6241840471262536,-0.0,0.0
2019-09-04,-0.0,-0.10683922349427577,-0.25226480836236936,1.0,-0.631936286709806,-0.0,0.0
2019-09-05,-0.0,-0.1033550643981555,-0.24495150262362855,1.0,-0.6392908252504372,-0.0,0.0
2019-09-06,-0.0,-0.09142743617761001,-0.2536803417105394,1.0,-0.6416012714810768,-0.0,0.0
2019-09-09,-0.0,-0.08928642417014511,-0.25324985092426955,1.0,-0.6451401311866429,-0.0,0.0
2019-09-10,-0.0,-0.08399174177154882,-0.2665462341684202,1.0,-0.6346130940564578,-0.0,0.0
2019-09-11,-0.0,-0.05561539996010373,-0.30179533213644527,1.0,-0.6374027528426092,-0.0,0.0
2019-09-12,-0.0,-0.05077385813596797,-0.30400573670896164,1.0,-0.6371332390494592,-0.0,0.0
2019-09-13,-0.0,-0.051430164927097434,-0.3005537407377898,1.0,-0.6398892518524419,-0.0,0.0
2019-09-16,-0.0,-0.045810813505913324,-0.30685466983107634,1.0,-0.6417103767375999,-0.0,0.0
