Date,BKU,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.03564791349890184,-0.705271160669032,-0.0,-0.47378498620262427,-0.6010868953088923,0.0
2018-10-25,1.0,-0.015614654601633193,-0.682741116751269,-0.0,-0.47426064886338554,-0.586128889869786,0.0
2018-10-26,1.0,-0.02270960577456968,-0.6879789006107717,-0.0,-0.47540255413659077,-0.5901166018878401,0.0
2018-10-29,1.0,-0.0,-0.7104171885001809,-0.0,-0.46605994823411534,-0.6066349391890011,0.0
2018-10-30,1.0,-0.0,-0.711800196436088,-0.0,-0.463673354847762,-0.6307562789392451,0.0
2018-10-31,1.0,-0.0,-0.6945840312674483,-0.0,-0.4671970965940815,-0.6299553322166387,0.0
2018-11-01,1.0,-0.0,-0.6936637425266805,-0.0,-0.4689892160697324,-0.6311113594457172,0.0
2018-11-02,1.0,-0.0,-0.6684468179795283,-0.0,-0.48308856252781485,-0.6299510458388963,0.0
2018-11-05,1.0,-0.0,-0.6733956178400623,-0.0,-0.48253809364920475,-0.6246246246246246,0.0
2018-11-06,1.0,-0.0,-0.6739601868327402,-0.0,-0.4823454181494662,-0.6239157028469751,0.0
2018-11-07,1.0,-0.0,-0.6758195807314898,-0.0,-0.48581066012488855,-0.6260593220338984,0.0
2018-11-08,1.0,-0.0,-0.6719740813557444,-0.0,-0.4722399136045191,-0.6248719297759809,0.0
2018-11-09,1.0,-0.0,-0.6739492532341348,-0.0,-0.47634778746321693,-0.625784242962634,0.0
2018-11-12,1.0,-0.0,-0.6608570559105873,-0.0,-0.48175505574459837,-0.6238692007635488,0.0
2018-11-13,1.0,-0.0,-0.653813408036033,-0.0,-0.4744720002197138,-0.6181373760676718,0.0
2018-11-14,1.0,-0.0,-0.6535344377592791,-0.0,-0.4755625154537213,-0.6182312700898377,0.0
2018-11-15,1.0,-0.0,-0.6571318022275655,-0.0,-0.47701959483735457,-0.6295497885747451,0.0
2018-11-16,1.0,-0.0,-0.6535669932385815,-0.0,-0.475865875534704,-0.6303297916379191,0.0
2018-11-19,1.0,-0.0,-0.6540107690183625,-0.0,-0.47612867596299874,-0.6311749275162225,0.0
2018-11-20,1.0,-0.0,-0.6378769535549197,-0.0,-0.4664043583535109,-0.6472044904248294,0.0
2018-11-21,1.0,-0.0,-0.6354175225262235,-0.0,-0.46380741105907486,-0.6395256483992002,0.0
2018-11-23,1.0,-0.0,-0.6304181260945709,-0.0,-0.46604093695271454,-0.6399956217162872,0.0
2018-11-26,1.0,-0.0,-0.6357490831463134,-0.0,-0.46362690897148173,-0.6374733154524057,0.0
2018-11-27,1.0,-0.0,-0.6357242168970312,-0.0,-0.4575393255363812,-0.6329162236580246,0.0
2018-11-28,1.0,-0.0,-0.6437772925764192,-0.0,-0.45442139737991266,-0.6310589519650656,0.0
2018-11-29,1.0,-0.0,-0.6316473167167329,-0.0,-0.44529241427836863,-0.6293469730183215,0.0
2018-11-30,1.0,-0.0,-0.6327016783974012,-0.0,-0.44737412019491063,-0.6270167839740118,0.0
2018-12-03,1.0,-0.0,-0.6367125823487777,-0.0,-0.45344912070561333,-0.6321391626286275,0.0
2018-12-04,1.0,-0.0,-0.6463271596519462,-0.0,-0.44906030932053137,-0.6323068110526172,0.0
2018-12-06,1.0,-0.0,-0.6383007563640307,-0.0,-0.44378778431425714,-0.6288936481687315,0.0
2018-12-07,1.0,-0.0,-0.6397373989474255,-0.0,-0.44658455862405727,-0.6264988334870598,0.0
2018-12-10,1.0,-0.0,-0.6450934390421487,-0.0,-0.44295229620041526,-0.608580751287652,0.0
2018-12-11,1.0,-0.0,-0.6515040551170423,-0.0,-0.43561993110369707,-0.6253288849106247,0.0
2018-12-12,1.0,-0.0,-0.651476930588331,-0.0,-0.43599967450565547,-0.6249762660373777,0.0
2018-12-13,1.0,-0.0,-0.6521314411309798,-0.0,-0.4359753615716495,-0.6253764958076683,0.0
2018-12-14,1.0,-0.0,-0.6670661944974121,-0.0,-0.4302369926450559,-0.6267502043040044,0.0
2018-12-17,1.0,-0.0,-0.6714367800366651,-0.0,-0.4400361178756122,-0.6247297999835827,0.0
2018-12-18,1.0,-0.0,-0.6596927100359594,-0.0,-0.4346736406232974,-0.6298082161926556,0.0
2018-12-19,1.0,-0.0,-0.6649218964099753,-0.0,-0.4417374623184434,-0.6338174842422581,0.0
2018-12-20,1.0,-0.0,-0.659198338752425,-0.0,-0.4424164594661057,-0.6307002923577147,0.0
2018-12-21,1.0,-0.0,-0.6621827687615728,-0.0,-0.4466289075264132,-0.6141760156845659,0.0
2018-12-24,1.0,-0.0,-0.6404701294480853,-0.0,-0.43635920489627905,-0.6312896062395061,0.0
2018-12-26,1.0,-0.0,-0.646635132229628,-0.0,-0.41859277574715115,-0.6223661578155235,0.0
2018-12-27,1.0,-0.0,-0.62913610216898,-0.0,-0.39120797931289253,-0.6182912027019896,0.0
2018-12-28,1.0,-0.0,-0.6315595169031168,-0.0,-0.38948367702125414,-0.6159485259216286,0.0
2018-12-31,1.0,-0.0,-0.6363708378442607,-0.0,-0.38911040109846584,-0.6150616566766127,0.0
2019-01-02,1.0,-0.0,-0.6357231443122148,-0.0,-0.38652136052985725,-0.6164867931498536,0.0
2019-01-03,1.0,-0.0,-0.637378037494381,-0.0,-0.3814484782781141,-0.6253470477802162,0.0
2019-01-04,1.0,-0.0,-0.6455218961744311,-0.0,-0.35743098948034485,-0.6335521632523926,0.0
2019-01-07,1.0,-0.0,-0.6285796030899681,-0.0,-0.35058652170520455,-0.621817046843707,0.0
2019-01-08,1.0,-0.0,-0.6231850177926699,-0.0,-0.3538013974388945,-0.6205096236265877,0.0
2019-01-09,1.0,-0.0,-0.6240808584716917,-0.0,-0.3540935900433913,-0.6201054901655105,0.0
2019-01-10,1.0,-0.0,-0.6235355240940381,-0.0,-0.3544616183919989,-0.6197428237433433,0.0
2019-01-11,1.0,-0.0,-0.6185212222338096,-0.0,-0.3601001147147773,-0.6285326937115444,0.0
2019-01-14,1.0,-0.0,-0.61891595805728,-0.0,-0.3637122437268507,-0.6257499087067662,0.0
2019-01-15,1.0,-0.0,-0.6142722906661098,-0.0,-0.3654729588640635,-0.6304030068907914,0.0
2019-01-16,1.0,-0.0,-0.6141366718831507,-0.0,-0.35623369848721964,-0.6378716744913928,0.0
2019-01-17,1.0,-0.0,-0.6129890453834116,-0.0,-0.3555033907146583,-0.6397496087636932,0.0
2019-01-18,1.0,-0.0,-0.6088118889733442,-0.0,-0.362959662411868,-0.6492805283988153,0.0
2019-01-22,1.0,-0.0,-0.6366592369214632,-0.0,-0.23700013111315063,-0.7486036449455881,0.0
2019-01-23,1.0,-0.0,-0.6146793810912339,-0.0,-0.23779126277353088,-0.7744765807654925,0.0
2019-01-24,1.0,-0.0,-0.6058919287927322,-0.0,-0.25200861208843145,-0.7677361760226855,0.0
2019-01-25,1.0,-0.0,-0.6014102360957059,-0.0,-0.17184281413405167,-0.8676121058469339,0.0
2019-01-28,1.0,-0.0,-0.5952167729020702,-0.0,-0.17481430753832375,-0.8639045461728916,0.0
2019-01-29,1.0,-0.0,-0.5868133611911878,-0.0,-0.1700563328132025,-0.8878633201978261,0.0
2019-01-30,1.0,-0.0,-0.5896587328903127,-0.0,-0.17346641603346483,-0.8844086733208018,0.0
2019-01-31,1.0,-0.0,-0.5947484051986553,-0.0,-0.14770110378781862,-0.9045236771751503,0.0
2019-02-01,1.0,-0.0,-0.593352417302799,-0.0,-0.14975614927905004,-0.9074427480916031,0.0
2019-02-04,1.0,-0.0,-0.5889639040986657,-0.0,-0.1464834405401095,-0.9225718994205518,0.0
2019-02-05,1.0,-0.0,-0.5838628206832381,-0.0,-0.14475608135052506,-0.9298949887013159,0.0
2019-02-06,1.0,-0.0,-0.5700892382874747,-0.0,-0.14649952193774565,-0.9393126527143312,0.0
2019-02-07,1.0,-0.0,-0.5579116932502377,-0.0,-0.14122742156966303,-0.9416129713742474,0.0
2019-02-08,1.0,-0.0,-0.5679234784451922,-0.0,-0.16247582205029013,-0.9192390238732413,0.0
2019-02-11,1.0,-0.0,-0.5652693022021756,-0.0,-0.1680551870522685,-0.9198991775006633,0.0
2019-02-12,1.0,-0.0,-0.5744386506331808,-0.0,-0.1733531978290944,-0.9126316909652017,0.0
2019-02-13,1.0,-0.0,-0.5808819618064791,-0.0,-0.17567423799138251,-0.9031597425394968,0.0
2019-02-14,1.0,-0.0,-0.5569309572084089,-0.0,-0.19736420872905774,-0.9135097641660441,0.0
2019-02-15,1.0,-0.0,-0.5418608987506992,-0.0,-0.2030313523880557,-0.9188354066220932,0.0
2019-02-19,1.0,-0.0,-0.541085849836083,-0.0,-0.20506943148804602,-0.9191876116101175,0.0
2019-02-20,1.0,-0.0,-0.5369571009858779,-0.0,-0.2062883026911804,-0.9213162803090861,0.0
2019-02-21,1.0,-0.0,-0.5401337347150812,-0.0,-0.20571702586781043,-0.9182140288248928,0.0
2019-02-22,1.0,-0.0,-0.538420561992276,-0.0,-0.20993474497269943,-0.9151151950992142,0.0
2019-02-25,1.0,-0.0,-0.538117070050112,-0.0,-0.2110299605501653,-0.9163823435334257,0.0
2019-02-26,1.0,-0.0,-0.5408345553926143,-0.0,-0.21269164111451805,-0.912784962005066,0.0
2019-02-27,1.0,-0.0,-0.5428358049717273,-0.0,-0.21337885415555322,-0.910994345460365,0.0
2019-02-28,1.0,-0.0,-0.5463955932834829,-0.0,-0.21570558024428535,-0.8989595252667714,0.0
2019-03-01,1.0,-0.0,-0.555252423584256,-0.0,-0.2041373099539122,-0.8893362292737194,0.0
2019-03-04,1.0,-0.0,-0.5546523327861039,-0.0,-0.1981676640364349,-0.8950908224328762,0.0
2019-03-05,1.0,-0.0,-0.550184101083415,-0.0,-0.2080474689412201,-0.8907048819898811,0.0
2019-03-06,1.0,-0.0,-0.5496955255493778,-0.0,-0.21074927190892245,-0.8871591209954991,0.0
2019-03-07,1.0,-0.0,-0.5457577763070814,-0.0,-0.21098610191925876,-0.8905360688285904,0.0
2019-03-08,1.0,-0.0,-0.5462821659737936,-0.0,-0.18010314160921959,-0.9047781929169079,0.0
2019-03-11,1.0,-0.0,-0.5458500316388947,-0.0,-0.18558848344231174,-0.9051360472474161,0.0
2019-03-12,1.0,-0.0,-0.529433562731604,-0.0,-0.19309158284806774,-0.9244044467972471,0.0
2019-03-13,1.0,-0.0,-0.5326842468297341,-0.0,-0.20005836472648167,-0.9201995012468828,0.0
2019-03-14,1.0,-0.0,-0.529920653875753,-0.0,-0.2050792134384205,-0.9187166626860919,0.0
2019-03-15,1.0,-0.0,-0.5223618358002343,-0.0,-0.2134490469598552,-0.9263124267916091,0.0
2019-03-18,1.0,-0.0,-0.5318635986177708,-0.0,-0.22343360745760896,-0.9234416436741583,0.0
2019-03-19,1.0,-0.0,-0.5347563431333066,-0.0,-0.22354678480332932,-0.9266210229561014,0.0
2019-03-20,1.0,-0.0,-0.5572566659440711,-0.0,-0.22544981573813136,-0.9270539778885758,0.0
2019-03-21,1.0,-0.0,-0.5608847053702595,-0.0,-0.21723162304804397,-0.9424070950541378,0.0
2019-03-22,1.0,-0.0,-0.5587516811681718,-0.0,-0.26215244421266437,-0.9238876842423078,0.0
2019-03-25,1.0,-0.0,-0.5460144530822293,-0.0,-0.26910653673491736,-0.9222051899704369,0.0
2019-03-26,1.0,-0.0,-0.5593947730398899,-0.0,-0.2688583218707015,-0.9227785419532325,0.0
2019-03-27,1.0,-0.0,-0.5599922572795398,-0.0,-0.2726820230622459,-0.9326106794237203,0.0
2019-03-28,1.0,-0.0,-0.5632529290144728,-0.0,-0.2689179875947622,-0.9245485871812543,0.0
2019-03-29,1.0,-0.0,-0.5711523588553751,-0.0,-0.2700254115567341,-0.9209479615512098,0.0
2019-04-01,1.0,-0.0,-0.5861887336438235,-0.0,-0.27910844976713245,-0.9069084054113994,0.0
2019-04-02,1.0,-0.0,-0.5924553349189667,-0.0,-0.2859948005973782,-0.8872172133414458,0.0
2019-04-03,1.0,-0.0,-0.5927042424912882,-0.0,-0.2880966867636484,-0.8848387632059295,0.0
2019-04-04,1.0,-0.0,-0.5887850467289719,-0.0,-0.28463197478294533,-0.8916109052701433,0.0
2019-04-05,1.0,-0.0,-0.5788453014184397,-0.0,-0.2848792109929078,-0.9066655585106383,0.0
2019-04-08,1.0,-0.0,-0.5785844824721714,-0.0,-0.2856509940743202,-0.9047737719443982,0.0
2019-04-09,1.0,-0.0,-0.5746374199273453,-0.0,-0.2956102160228502,-0.9028313136074985,0.0
2019-04-10,1.0,-0.0,-0.5735644277091755,-0.0,-0.3018716429481145,-0.8932665153109253,0.0
2019-04-11,1.0,-0.0,-0.5649392017283882,-0.0,-0.31509846827133475,-0.8898152508101819,0.0
2019-04-12,1.0,-0.0,-0.5661500138389151,-0.0,-0.31140326598394685,-0.8902297259894824,0.0
2019-04-15,1.0,-0.0,-0.5631803123521061,-0.0,-0.3305308872247432,-0.8901756632610451,0.0
2019-04-16,1.0,-0.0,-0.5597860902988607,-0.0,-0.3283848146394452,-0.8971116619781077,0.0
2019-04-17,1.0,-0.0,-0.5418119925221128,-0.0,-0.33424481709869136,-0.9141717123803678,0.0
2019-04-18,1.0,-0.0,-0.5305170873352693,-0.0,-0.338675452311816,-0.922883627429082,0.0
2019-04-22,1.0,-0.0,-0.5400521870879044,-0.0,-0.3438175135377795,-0.921887713588283,0.0
2019-04-23,1.0,-0.0,-0.5429229128066925,-0.0,-0.3412778619953961,-0.923081241929145,0.0
2019-04-24,1.0,-0.0,-0.5488394312370033,-0.0,-0.34066767830045525,-0.9206148485359411,0.0
2019-04-25,1.0,-0.0,-0.5676804152795802,-0.0,-0.3482198273430006,-0.9052925576933928,0.0
2019-04-26,1.0,-0.0,-0.5600406768170391,-0.0,-0.3567695827801475,-0.9079969492387221,0.0
2019-04-29,1.0,-0.0,-0.5562522950032482,-0.0,-0.3558173036183374,-0.9125780301104425,0.0
2019-04-30,1.0,-0.0,-0.5558537687874336,-0.0,-0.35450333371002374,-0.9148491354955363,0.0
2019-05-01,1.0,-0.0,-0.545336348219333,-0.0,-0.3717071791972866,-0.9094120972300734,0.0
2019-05-02,1.0,-0.0,-0.5476237595770547,-0.0,-0.36515789771281554,-0.9144214186763167,0.0
2019-05-03,1.0,-0.0,-0.553107855890504,-0.0,-0.36222498727447544,-0.9125615067021096,0.0
2019-05-06,1.0,-0.0,-0.5340787170365351,-0.0,-0.3713930769665142,-0.9179513241854425,0.0
2019-05-07,1.0,-0.0,-0.5418186921133876,-0.0,-0.35806904294134156,-0.9067358967162504,0.0
2019-05-08,1.0,-0.0,-0.5432329777132324,-0.0,-0.3638217058593532,-0.8857733340780874,0.0
2019-05-09,1.0,-0.0,-0.5449059977093053,-0.0,-0.3652540715702433,-0.8833701148140906,0.0
2019-05-10,1.0,-0.0,-0.5451879573255879,-0.0,-0.3667262469977099,-0.8809138133273753,0.0
2019-05-13,1.0,-0.0,-0.5457466126553988,-0.0,-0.36264841458304237,-0.8852912417935466,0.0
2019-05-14,1.0,-0.0,-0.5431044047486964,-0.0,-0.3628092754909575,-0.8678852768223677,0.0
2019-05-15,1.0,-0.0,-0.5454318244931964,-0.0,-0.36673146348236607,-0.8648153290752568,0.0
2019-05-16,1.0,-0.0,-0.548580011682568,-0.0,-0.36330004728658455,-0.8697115518344414,0.0
2019-05-17,1.0,-0.0,-0.5473719357800718,-0.0,-0.36211358134616994,-0.8730348646317371,0.0
2019-05-20,1.0,-0.0,-0.5410574303663758,-0.0,-0.36392950464224166,-0.8747984655584589,0.0
2019-05-21,1.0,-0.0,-0.5456236809952238,-0.0,-0.3564922803509941,-0.8747639675663669,0.0
2019-05-22,1.0,-0.0,-0.5407801418439716,-0.0,-0.3601230053191489,-0.8695146276595744,0.0
2019-05-23,1.0,-0.0,-0.5428642631666389,-0.0,-0.3628509719222462,-0.8632940134020047,0.0
2019-05-24,1.0,-0.0,-0.5315511861036702,-0.0,-0.3599458728010826,-0.8701223385159207,0.0
2019-05-28,1.0,-0.0,-0.5353393015030946,-0.0,-0.35811781609195403,-0.8695844385499557,0.0
2019-05-29,1.0,-0.0,-0.542810673723674,-0.0,-0.3548351527180505,-0.8589976844194508,0.0
2019-05-30,1.0,-0.0,-0.5384976137272753,-0.0,-0.3532235372010262,-0.8669756407073299,0.0
2019-05-31,1.0,-0.0,-0.5410370452222437,-0.0,-0.34445702919970167,-0.87701317715959,0.0
2019-06-03,1.0,-0.0,-0.5445031945362415,-0.0,-0.3443489755452743,-0.8650583829037233,0.0
2019-06-04,1.0,-0.0,-0.5449611548845666,-0.0,-0.3369056146344151,-0.873105956251033,0.0
2019-06-05,1.0,-0.0,-0.5340013726835964,-0.0,-0.33806451612903227,-0.873273850377488,0.0
2019-06-06,1.0,-0.0,-0.5439646416119911,-0.0,-0.3137233370851292,-0.8875284816207758,0.0
2019-06-07,1.0,-0.0,-0.5569011918492887,-0.0,-0.3085626407425715,-0.880732685230955,0.0
2019-06-10,1.0,-0.0,-0.5543332144522783,-0.0,-0.3006776220131135,-0.8883981235082714,0.0
2019-06-11,1.0,-0.0,-0.5586148091099131,-0.0,-0.3003080646935857,-0.8916547474969744,0.0
2019-06-12,1.0,-0.0,-0.5659993958865365,-0.0,-0.29395611939478816,-0.8860422330230387,0.0
2019-06-13,1.0,-0.0,-0.5613115653724791,-0.0,-0.2964192619014954,-0.886129784606942,0.0
2019-06-14,1.0,-0.0,-0.5545586742393064,-0.0,-0.3155266551430845,-0.87365215244053,0.0
2019-06-17,1.0,-0.0,-0.5504841319911128,-0.0,-0.32388841649066025,-0.8685849082480731,0.0
2019-06-18,1.0,-0.0,-0.530074774576644,-0.0,-0.33513855289201677,-0.8838519903232902,0.0
2019-06-19,1.0,-0.0,-0.5216269623449336,-0.0,-0.3406246569327039,-0.8822593039850697,0.0
2019-06-20,1.0,-0.0,-0.5248564126521751,-0.0,-0.3396356041660942,-0.8836186759735085,0.0
2019-06-21,1.0,-0.0,-0.5273197009674583,-0.0,-0.3378133245382586,-0.8833278364116095,0.0
2019-06-24,1.0,-0.0,-0.5187457021042498,-0.0,-0.34339155549442996,-0.8884885160225554,0.0
2019-06-25,1.0,-0.0,-0.49939709509454644,-0.0,-0.348506440120581,-0.8925733077555494,0.0
2019-06-26,1.0,-0.0,-0.49721421709894326,-0.0,-0.32471524632907917,-0.9226842321943186,0.0
2019-06-27,1.0,-0.0,-0.4902891434806329,-0.0,-0.33502454991816694,-0.902482269503546,0.0
2019-06-28,1.0,-0.0,-0.4801765715687076,-0.0,-0.34199841957546534,-0.9026948963187009,0.0
2019-07-01,1.0,-0.0,-0.4846976250714111,-0.0,-0.3375227835360048,-0.898229005141598,0.0
2019-07-02,1.0,-0.0,-0.48824440759968474,-0.0,-0.33070587915522814,-0.899105759560762,0.0
2019-07-03,1.0,-0.0,-0.4968322592924926,-0.0,-0.32055360687386136,-0.9017048698915083,0.0
2019-07-05,1.0,-0.0,-0.5085435313262815,-0.0,-0.3076213723894765,-0.8960401410360727,0.0
2019-07-08,1.0,-0.0,-0.5132296670194578,-0.0,-0.3014193058156259,-0.8991288773101035,0.0
2019-07-09,1.0,-0.0,-0.5123585750332366,-0.0,-0.2998887592587568,-0.9009414765173509,0.0
2019-07-10,1.0,-0.0,-0.5445013477088949,-0.0,-0.2613746630727763,-0.8895417789757412,0.0
2019-07-11,1.0,-0.0,-0.5410202542555483,-0.0,-0.2729207067442362,-0.8794440853264383,0.0
2019-07-12,1.0,-0.0,-0.5421803499327053,-0.0,-0.26099596231493943,-0.8886406460296097,0.0
2019-07-15,1.0,-0.0,-0.5622981700753499,-0.0,-0.2598493003229279,-0.8689181916038752,0.0
2019-07-16,1.0,-0.0,-0.5745622318754553,-0.0,-0.2657636996465478,-0.8577826943312737,0.0
2019-07-17,1.0,-0.0,-0.5950778178684906,-0.0,-0.2518444719694114,-0.8457375195217836,0.0
2019-07-18,1.0,-0.0,-0.5933045182421005,-0.0,-0.24886574136218423,-0.8424655695454911,0.0
2019-07-19,1.0,-0.0,-0.5933650052339158,-0.0,-0.24910755025901174,-0.8415868159003677,0.0
2019-07-22,1.0,-0.0,-0.5811910709968571,-0.0,-0.2428345018400623,-0.8622236548741504,0.0
2019-07-23,1.0,-0.0,-0.5843010752688172,-0.0,-0.24083333333333334,-0.8630645161290323,0.0
2019-07-24,1.0,-0.0,-0.5853861428648098,-0.0,-0.23804540331669619,-0.8599796060752428,0.0
2019-07-25,1.0,-0.0,-0.641991011617061,-0.0,-0.24506062918680574,-0.9395121399700388,0.0
2019-07-26,1.0,-0.0,-0.6510221465076661,-0.0,-0.24477569562748436,-0.9434980124929017,0.0
2019-07-29,1.0,-0.0,-0.6549832281539599,-0.0,-0.24987207914037185,-0.9378304622207061,0.0
2019-07-30,1.0,-0.0,-0.6585955040213715,-0.0,-0.2524227697729275,-0.9309688237133031,0.0
2019-07-31,1.0,-0.0,-0.6673953158268275,-0.0,-0.24772178850248402,-0.9237757274662882,0.0
2019-08-01,1.0,-0.0,-0.6774486180014174,-0.0,-0.24260807937632886,-0.9148405386250885,0.0
2019-08-02,1.0,-0.0,-0.6812514298787463,-0.0,-0.23827499428048504,-0.9402310684053993,0.0
2019-08-05,1.0,-0.0,-0.6780857142857144,-0.0,-0.23622857142857145,-0.9428285714285715,0.0
2019-08-06,1.0,-0.0,-0.6772542142776332,-0.0,-0.2134856884262926,-0.9376343477768979,0.0
2019-08-07,1.0,-0.0,-0.6745632385367785,-0.0,-0.21289647763894387,-0.9394753208571267,0.0
2019-08-08,1.0,-0.0,-0.6755060499830375,-0.0,-0.21211692864412532,-0.9394436277281466,0.0
2019-08-09,1.0,-0.0,-0.6682041906904796,-0.0,-0.1979749683588806,-0.9463647869497962,0.0
2019-08-12,1.0,-0.0,-0.6668913983931681,-0.0,-0.20981515815495252,-0.9324400247204899,0.0
2019-08-13,1.0,-0.0,-0.6592161493477283,-0.0,-0.20810841205578048,-0.9441914080071976,0.0
2019-08-14,1.0,-0.0,-0.6657139654785923,-0.0,-0.1941829186281103,-0.9421934543824255,0.0
2019-08-15,1.0,-0.0,-0.6844373678864579,-0.0,-0.18198039915447334,-0.8788261454415682,0.0
2019-08-16,1.0,-0.0,-0.693832780321935,-0.0,-0.16828913812488003,-0.8800559409877423,0.0
2019-08-19,1.0,-0.0,-0.6822787229975148,-0.0,-0.16661659884752986,-0.8820766310729989,0.0
2019-08-20,1.0,-0.0,-0.6873501199040768,-0.0,-0.1609167211685197,-0.8768530630041421,0.0
2019-08-21,1.0,-0.0,-0.6855466084345571,-0.0,-0.16552477139347618,-0.8785860515900095,0.0
2019-08-22,1.0,-0.0,-0.6857728017476789,-0.0,-0.16365374112506825,-0.8813216821409067,0.0
2019-08-23,1.0,-0.0,-0.6860192160716235,-0.0,-0.16197183098591547,-0.88159187684245,0.0
2019-08-26,1.0,-0.0,-0.6808919958814286,-0.0,-0.15387741830596652,-0.8748171029100958,0.0
2019-08-27,1.0,-0.0,-0.6795485913777706,-0.0,-0.14944115179562123,-0.8772969608400314,0.0
2019-08-28,1.0,-0.0,-0.6757866306549628,-0.0,-0.14487508440243077,-0.8802160702228224,0.0
2019-08-29,1.0,-0.0,-0.6630584424348764,-0.0,-0.14603860170063437,-0.8903225806451613,0.0
2019-08-30,1.0,-0.0,-0.662829878426827,-0.0,-0.14400086260344502,-0.8888050246650673,0.0
2019-09-03,1.0,-0.0,-0.6642402674431144,-0.0,-0.1476598727488407,-0.8841259570796937,0.0
2019-09-04,1.0,-0.0,-0.6698407574779428,-0.0,-0.13793845491715084,-0.8821282547880354,0.0
2019-09-05,1.0,-0.0,-0.6863827620400397,-0.0,-0.1345911612574706,-0.8590571650631147,0.0
2019-09-06,1.0,-0.0,-0.684996387573252,-0.0,-0.13909180915683284,-0.8517834684648524,0.0
2019-09-09,1.0,-0.0,-0.6870116664882799,-0.0,-0.1394091833458204,-0.8493792143851011,0.0
2019-09-10,1.0,-0.0,-0.6888752239125204,-0.0,-0.13357217335507848,-0.8511616715236746,0.0
2019-09-11,1.0,-0.0,-0.6918921809819233,-0.0,-0.1286233821799123,-0.8535939672692266,0.0
2019-09-12,1.0,-0.0,-0.6752177863288975,-0.0,-0.13882208326652773,-0.8581850248516915,0.0
2019-09-13,1.0,-0.0,-0.670783873382526,-0.0,-0.13145652871350658,-0.8712704523580367,0.0
2019-09-16,1.0,-0.0,-0.676752191920822,-0.0,-0.13466193319348074,-0.8780592759937604,0.0
2019-09-17,1.0,-0.0,-0.6477131594578541,-0.0,-0.15098007451806253,-0.9012365678492359,0.0
2019-09-18,1.0,-0.0,-0.6516562727788127,-0.0,-0.1482141410869037,-0.8998407170432763,0.0
2019-09-19,1.0,-0.0,-0.6376948639667144,-0.0,-0.17412800907789153,-0.8899575824710237,0.0
2019-09-20,1.0,-0.0,-0.6434232236076926,-0.0,-0.1800870952909037,-0.8813123799734928,0.0
2019-09-23,1.0,-0.0,-0.6440494548602657,-0.0,-0.17880042204366528,-0.8825582339095852,0.0
