Date,BXMX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.1682734803790573,-0.22377536127613212,-0.05077394289473143,-0.33114066643369583,-0.2816617674265628,0.0
2018-10-29,1.0,-0.16661194336137902,-0.2236404678842602,-0.049025241124563926,-0.33088446542171146,-0.28200287297352755,0.0
2018-10-30,1.0,-0.17205803773274692,-0.22382753093016566,-0.05211887048378478,-0.3305109129022976,-0.2766246043816022,0.0
2018-10-31,1.0,-0.17398330742165125,-0.21463055396448735,-0.05312576712216676,-0.32953522624989773,-0.27438425660747895,0.0
2018-11-01,1.0,-0.17151560998548385,-0.21772198482958843,-0.05049988755085768,-0.3299666741632762,-0.27482570382940447,0.0
2018-11-02,1.0,-0.16991477564431665,-0.2262860663312455,-0.05127836533525002,-0.32894547694835197,-0.2771742478693911,0.0
2018-11-05,1.0,-0.16963039014373718,-0.22700205338809035,-0.051314168377823405,-0.328952772073922,-0.2765092402464066,0.0
2018-11-06,1.0,-0.17012320328542094,-0.22737166324435318,-0.051190965092402466,-0.3286242299794661,-0.27607802874743326,0.0
2018-11-07,1.0,-0.17145794776886694,-0.22823360065803003,-0.04906436356158749,-0.3304338885461649,-0.27715402015216944,0.0
2018-11-08,1.0,-0.16820073389229412,-0.22810110493839814,-0.04600151698407167,-0.3294315409688198,-0.2782435784424263,0.0
2018-11-09,1.0,-0.16748324142596502,-0.22808060515364587,-0.046514011602878165,-0.3298620364486173,-0.2780385805949037,0.0
2018-11-12,1.0,-0.1673759155448259,-0.22392487417652115,-0.04642170301567167,-0.33111011088833425,-0.2770776218339539,0.0
2018-11-13,1.0,-0.16421803362200713,-0.22176260825267446,-0.04295466123280693,-0.33249108507386654,-0.27627101375445745,0.0
2018-11-14,1.0,-0.16412618193674602,-0.22189843495272255,-0.042916530811868275,-0.33253179002282357,-0.2763694163677861,0.0
2018-11-15,1.0,-0.1640271031470672,-0.22223356055349197,-0.04257316625168374,-0.33252377648067266,-0.279542022123352,0.0
2018-11-16,1.0,-0.16394947866718357,-0.22179599665367586,-0.04258401518088514,-0.33232671550123444,-0.2797853455487767,0.0
2018-11-19,1.0,-0.164902962206333,-0.22034729315628193,-0.05019407558733402,-0.3289683350357508,-0.2785086823289071,0.0
2018-11-20,1.0,-0.15275177074004723,-0.21833021248880569,-0.03673776764634047,-0.33583000895546694,-0.2916836277782301,0.0
2018-11-21,1.0,-0.152561654410271,-0.21693820338845327,-0.03660667127127941,-0.3357575265103807,-0.28956242636005364,0.0
2018-11-23,1.0,-0.1525695713995531,-0.21645338208409506,-0.036867763558805604,-0.33583180987202926,-0.28955921186268535,0.0
2018-11-26,1.0,-0.15248385393395344,-0.21932247451155612,-0.03602908322840083,-0.33478207888216416,-0.2883342134124051,0.0
2018-11-27,1.0,-0.15143719488727286,-0.22049142139485892,-0.032410314582615916,-0.334130086900156,-0.2871959000952053,0.0
2018-11-28,1.0,-0.15150717121789156,-0.22022121384004537,-0.03259460335467142,-0.3341706506766064,-0.2872741268940928,0.0
2018-11-29,1.0,-0.14781169250645992,-0.21842700258397932,-0.029594638242894055,-0.3342215762273902,-0.2886991279069767,0.0
2018-11-30,1.0,-0.1486805709786186,-0.2190635789133639,-0.02840759958812009,-0.3358234569646066,-0.2870439540471239,0.0
2018-12-03,1.0,-0.1486737454075659,-0.2192256449594251,-0.027756469780774357,-0.33592393717953895,-0.28705236384189914,0.0
2018-12-04,1.0,-0.14818401937046005,-0.21914850686037127,-0.02772397094430993,-0.33581517352703794,-0.2868845843422115,0.0
2018-12-06,1.0,-0.14042958669154723,-0.19448525032754993,-0.042879263111922826,-0.3322745860960019,-0.27508238376940486,0.0
2018-12-07,1.0,-0.13615977994379,-0.19882796149016327,-0.03643684346907453,-0.33775837668679864,-0.2840798102413842,0.0
2018-12-10,1.0,-0.12692536131459117,-0.20057414373391408,-0.03399326865967135,-0.34007127301524454,-0.27822213423084535,0.0
2018-12-11,1.0,-0.1219052531344231,-0.20510633232820188,-0.029142199650849073,-0.3405015076971909,-0.2871568005078559,0.0
2018-12-12,1.0,-0.12088588737709803,-0.20657463501837323,-0.027589631542357735,-0.34116595491111334,-0.29007845863541565,0.0
2018-12-13,1.0,-0.12172269743385716,-0.20885219813009745,-0.026477024070021882,-0.3406604336582455,-0.2915456534712552,0.0
2018-12-14,1.0,-0.12227612533799906,-0.20118896134881503,-0.030459678702083666,-0.34352632416096707,-0.2907785907428026,0.0
2018-12-17,1.0,-0.12843135289045737,-0.2044274227506968,-0.03238354955785928,-0.35543702753103007,-0.284493994505825,0.0
2018-12-18,1.0,-0.1301919509637874,-0.20925074602790547,-0.03222034035002823,-0.35944431002500205,-0.2851641261392048,0.0
2018-12-19,1.0,-0.12709299979826508,-0.21040952188823886,-0.03245914867863627,-0.36130724228363936,-0.28608029049828526,0.0
2018-12-20,1.0,-0.12332100056301779,-0.20465696131263572,-0.0390895198262688,-0.36087428617389206,-0.28283600096517336,0.0
2018-12-21,1.0,-0.12382689773994121,-0.2073983987027465,-0.03642444512009729,-0.365014695449478,-0.294294111685416,0.0
2018-12-24,1.0,-0.12362442494376102,-0.20736477311878077,-0.03550655614778186,-0.36596883043187484,-0.29418559876780903,0.0
2018-12-26,1.0,-0.12611069694344262,-0.2109165642441216,-0.0327819306481836,-0.3564506054683565,-0.2886099413672906,0.0
2018-12-27,1.0,-0.12402898492543005,-0.20899656757462012,-0.03460527108131435,-0.3509102952688733,-0.2887051125072764,0.0
2018-12-28,1.0,-0.12308896111713014,-0.21018418201516795,-0.03418803418803419,-0.35086874523494244,-0.28799004855342886,0.0
2018-12-31,1.0,-0.11897623694641744,-0.21785146582426207,-0.034407130928187694,-0.3524618201573472,-0.28841626592084346,0.0
2019-01-02,1.0,-0.11927421147279303,-0.21967630478268774,-0.03756238508011557,-0.3556000080822776,-0.2884362813440827,0.0
2019-01-03,1.0,-0.11856515314075183,-0.22271705904977834,-0.03115447681127148,-0.35543229620032796,-0.29646349116378873,0.0
2019-01-04,1.0,-0.11062214865355889,-0.22514029633816465,-0.030663329161451817,-0.35316322822883445,-0.2990835318341475,0.0
2019-01-07,1.0,-0.09693185445260136,-0.21265560165975106,-0.044286626236833715,-0.35028327481646987,-0.2907357165655921,0.0
2019-01-08,1.0,-0.09662849491376381,-0.21725922817115337,-0.042868277474668745,-0.3492815316665668,-0.2924835621639987,0.0
2019-01-09,1.0,-0.09610161367630611,-0.21469084518293655,-0.042778399105288384,-0.3493569260265218,-0.29419635724556636,0.0
2019-01-10,1.0,-0.09577295892874987,-0.21602877985410215,-0.042510242830018995,-0.34915559108623967,-0.29511342060557616,0.0
2019-01-11,1.0,-0.09538658351323259,-0.21467977932357882,-0.043275765571280086,-0.34938434476693053,-0.29613416486767413,0.0
2019-01-14,1.0,-0.0987933032325089,-0.21552723059096177,-0.043413113837055976,-0.34838374555480084,-0.29172493706796665,0.0
2019-01-15,1.0,-0.0986134974227834,-0.21446837415591163,-0.043792703879809804,-0.34826387501498385,-0.29270387980980545,0.0
2019-01-16,1.0,-0.10238285943131759,-0.2169803764517421,-0.04279134961954345,-0.35176211453744494,-0.2884661593912695,0.0
2019-01-17,1.0,-0.10360982641600094,-0.21558852383526536,-0.042304843133721744,-0.3516927943620238,-0.28892626183754777,0.0
2019-01-18,1.0,-0.10596,-0.2155,-0.04492,-0.34784,-0.2858,0.0
2019-01-22,1.0,-0.06803391074290789,-0.18882644883455962,-0.0,-0.4081069076724021,-0.266168433655833,0.0
2019-01-23,1.0,-0.06830481760695771,-0.20311046125216003,-0.0,-0.3982453808321148,-0.22927783369096674,0.0
2019-01-24,1.0,-0.06899629664799165,-0.2024689013389042,-0.0,-0.39865160003798317,-0.2290380780552654,0.0
2019-01-25,1.0,-0.027807425478386827,-0.186094381337196,-0.0,-0.4771289166730197,-0.2148738278569795,0.0
2019-01-28,1.0,-0.028725108720531016,-0.17553597314412148,-0.0,-0.49124513618677046,-0.2118715190356298,0.0
2019-01-29,1.0,-0.028638891004646203,-0.17779343438190265,-0.0,-0.4900411303221876,-0.20768908523116766,0.0
2019-01-30,1.0,-0.02406035090393005,-0.17789038538471796,-0.0,-0.4929419160649991,-0.21014230468824416,0.0
2019-01-31,1.0,-0.009937248469358562,-0.1852409925804421,-0.0,-0.4894619390032234,-0.22270117682961718,0.0
2019-02-01,1.0,-0.015617532926805957,-0.18419895628237723,-0.0,-0.4980024085791294,-0.21375183988683502,0.0
2019-02-04,1.0,-0.017083715947352314,-0.18658172635445366,-0.0,-0.5023148148148149,-0.20708983777165596,0.0
2019-02-05,1.0,-0.014636106221780056,-0.18334353715466442,-0.0,-0.5011861942297391,-0.21405066197290884,0.0
2019-02-06,1.0,-0.017052188874020265,-0.17214681705218887,-0.0,-0.5018925635633722,-0.22058879755304914,0.0
2019-02-07,1.0,-0.016878524323807702,-0.16633852623530537,-0.0,-0.4971996559304215,-0.2310809519258339,0.0
2019-02-08,1.0,-0.014826166076046357,-0.16439038406282921,-0.0,-0.5014270663729528,-0.2348817163106982,0.0
2019-02-11,1.0,-0.012887388769561215,-0.16189782141761275,-0.0,-0.5004410862227677,-0.2425207118748082,0.0
2019-02-12,1.0,-0.015100928697520917,-0.16179292347839438,-0.0,-0.4985225266712718,-0.2433801519686853,0.0
2019-02-13,1.0,-0.008624995197664144,-0.17365246455876135,-0.0,-0.4986745553036997,-0.24000153674747393,0.0
2019-02-14,1.0,-0.011267280662962178,-0.1689899825030283,-0.0,-0.4994904728027841,-0.24299640446845736,0.0
2019-02-15,1.0,-0.008660841448862542,-0.17437160783709918,-0.0,-0.4998460294853535,-0.2417722006235806,0.0
2019-02-19,1.0,-0.010550229101690347,-0.17072888991567517,-0.0,-0.5024835393323323,-0.24146163027992762,0.0
2019-02-20,1.0,-0.01030113986444855,-0.17465727048675292,-0.0,-0.5005391250770179,-0.239949168207024,0.0
2019-02-21,1.0,-0.010607985830349236,-0.17144122290246816,-0.0,-0.5010973778445189,-0.24207770205228907,0.0
2019-02-22,1.0,-0.010567040073911538,-0.17140162451399316,-0.0,-0.5028486738268468,-0.2399622743195904,0.0
2019-02-25,1.0,-0.0071143501648447,-0.17060944338403997,-0.0,-0.5082229548653286,-0.24204214625870019,0.0
2019-02-26,1.0,-0.008461671903008809,-0.17160424818334266,-0.0,-0.5048476320811087,-0.24257435284593587,0.0
2019-02-27,1.0,-0.011277543230582384,-0.16769803173134384,-0.0,-0.5072966668594452,-0.2415129257995489,0.0
2019-02-28,1.0,-0.008969215338322659,-0.16752179615770388,-0.0,-0.5076768767841987,-0.24473420260782344,0.0
2019-03-01,1.0,-0.008350368341882979,-0.16727735565240867,-0.0011570949203532997,-0.5082925135958654,-0.2434142014116558,0.0
2019-03-04,1.0,-0.0024678980449620177,-0.16569621717502797,-0.004897235182971504,-0.5037404079743956,-0.25124358924921913,0.0
2019-03-05,1.0,-0.008241493119221788,-0.1598116230144178,-0.0,-0.5124780452027562,-0.24956090405512343,0.0
2019-03-06,1.0,-0.006904399143700217,-0.16045977898208327,-0.0,-0.5149756031706234,-0.24628261750014466,0.0
2019-03-07,1.0,-0.0036473812188814697,-0.16388127677640973,-0.0,-0.5151684742753484,-0.24713420047087886,0.0
2019-03-08,1.0,-0.0,-0.1590390343920461,-0.0,-0.5323029904445046,-0.24296878022360632,0.0
2019-03-11,1.0,-0.0,-0.1597304258574278,-0.0,-0.530665995313438,-0.24619943064081956,0.0
2019-03-12,1.0,-0.0,-0.1460748334983787,-0.006504728063532747,-0.5309605638725462,-0.2581891613755073,0.0
2019-03-13,1.0,-0.0,-0.14817980496522787,-0.008838727223279847,-0.5262830723804344,-0.25925638136679746,0.0
2019-03-14,1.0,-0.0,-0.1441596989155528,-0.015267619842085864,-0.5246280093894893,-0.2559217801229946,0.0
2019-03-15,1.0,-0.0,-0.1446098383532969,-0.015253711671899836,-0.5247509400317867,-0.25357599720897783,0.0
2019-03-18,1.0,-0.0,-0.14539041643120212,-0.03357561821618567,-0.5103377048541419,-0.2593682405440692,0.0
2019-03-19,1.0,-0.0,-0.14413482005116288,-0.03452518112050616,-0.510144701126755,-0.26397703528676597,0.0
2019-03-20,1.0,-0.0,-0.13905394839718527,-0.03674745895230649,-0.5102619233776388,-0.2685887412040657,0.0
2019-03-21,1.0,-0.0,-0.13860070726608445,-0.03833304026727624,-0.5189613738936757,-0.2578785925014165,0.0
2019-03-22,1.0,-0.0,-0.13558259370285466,-0.04523991457512882,-0.5239326789317972,-0.2545308489586395,0.0
2019-03-25,1.0,-0.0,-0.1157851626491926,-0.060749668460878384,-0.5199508542007957,-0.25374444184413764,0.0
2019-03-26,1.0,-0.0,-0.11207317788245412,-0.061685202196900095,-0.5188319684146747,-0.2619471102163673,0.0
2019-03-27,1.0,-0.0,-0.11017561680764197,-0.06264773104647302,-0.5195835205407201,-0.2610810494032154,0.0
2019-03-28,1.0,-0.0,-0.11140412564463197,-0.06317393342709798,-0.5173073917799655,-0.2615643069229567,0.0
2019-03-29,1.0,-0.0,-0.11739394057934163,-0.06419308780096622,-0.5161069493613941,-0.2582001682085786,0.0
2019-04-01,1.0,-0.0,-0.11953290039902979,-0.06357092559267663,-0.5164306392301071,-0.25651357483764964,0.0
2019-04-02,1.0,-0.0,-0.12180175257128359,-0.08132477214621675,-0.509924081266223,-0.23860731083744802,0.0
2019-04-03,1.0,-0.0,-0.1219969164113273,-0.08146138683424735,-0.509611819122153,-0.23856827806943928,0.0
2019-04-04,1.0,-0.0,-0.12130385531815162,-0.07927424709972267,-0.5115425178703956,-0.24092808874653332,0.0
2019-04-05,1.0,-0.0,-0.11940269335261809,-0.07974512831538416,-0.5123819948009303,-0.24300764224146354,0.0
2019-04-08,1.0,-0.0,-0.11793640569186624,-0.08354316722297045,-0.5111163162928696,-0.23934727020749155,0.0
2019-04-09,1.0,-0.0,-0.1122708260036746,-0.08799499628630625,-0.5176498182244635,-0.23667956686603342,0.0
2019-04-10,1.0,-0.0,-0.11173446449166294,-0.08794495376976759,-0.5173876497839983,-0.2377191782160799,0.0
2019-04-11,1.0,-0.0,-0.11113934939005318,-0.08897012824522992,-0.5175555208007507,-0.23729277447607133,0.0
2019-04-12,1.0,-0.0,-0.11191462747244156,-0.08783519662262529,-0.5162809788132281,-0.23846845438198733,0.0
2019-04-15,1.0,-0.0,-0.11386090188789984,-0.09028660862760442,-0.5075809449281034,-0.2446444292282109,0.0
2019-04-16,1.0,-0.0,-0.11179565412975023,-0.09014453636879266,-0.5082242954096501,-0.2456531518316415,0.0
2019-04-17,1.0,-0.0,-0.10097687985748126,-0.09036628100467885,-0.5125780622932206,-0.25375384193731526,0.0
2019-04-18,1.0,-0.0,-0.09922513990529488,-0.09272883810120143,-0.510859781630337,-0.25390365123468867,0.0
2019-04-22,1.0,-0.0,-0.10135188087774295,-0.090967868338558,-0.5122257053291537,-0.2547021943573668,0.0
2019-04-23,1.0,-0.0,-0.10754288399780683,-0.09520639147802928,-0.5067752800187983,-0.248648860343072,0.0
2019-04-24,1.0,-0.0,-0.10235588776268932,-0.09523343638711698,-0.5080029742104646,-0.2511055453371424,0.0
2019-04-25,1.0,-0.0,-0.10228251507321275,-0.10032495497611776,-0.5077127867825543,-0.2472398402630961,0.0
2019-04-26,1.0,-0.0,-0.09791168749755122,-0.10173177134349409,-0.5127140226462407,-0.2466598754064961,0.0
2019-04-29,1.0,-0.0,-0.09296083694140234,-0.09987657465274374,-0.5132731226612856,-0.2530219618752816,0.0
2019-04-30,1.0,-0.0,-0.09072738673773319,-0.09797773945759523,-0.5124039818153315,-0.2584456811412447,0.0
2019-05-01,1.0,-0.0,-0.08961487175464743,-0.09677229586634246,-0.5201192250372578,-0.25443172013491255,0.0
2019-05-02,1.0,-0.0,-0.09042250759729438,-0.09552004705421037,-0.5157925693559454,-0.2588373688854034,0.0
2019-05-03,1.0,-0.0,-0.09051157865840506,-0.09388419380772171,-0.5170101374536755,-0.25941685131081,0.0
2019-05-06,1.0,-0.0,-0.08594591419116064,-0.09702939275853291,-0.5169679049092369,-0.2582489670432961,0.0
2019-05-07,1.0,-0.0,-0.08906170620188363,-0.09674078705693852,-0.5146156551643284,-0.2535464457384032,0.0
2019-05-08,1.0,-0.0,-0.09415533677137052,-0.10544616346304109,-0.49677684013127044,-0.2570714174089701,0.0
2019-05-09,1.0,-0.0,-0.09364868559821882,-0.10690988633256512,-0.4984570915198625,-0.25401351509706654,0.0
2019-05-10,1.0,-0.0,-0.093135530276377,-0.10546890270122357,-0.5000195457566162,-0.2559516828896447,0.0
2019-05-13,1.0,-0.0,-0.09211272563706414,-0.10713238026323511,-0.501163632096689,-0.2552559012770618,0.0
2019-05-14,1.0,-0.0,-0.08423099358351156,-0.12630760256659537,-0.48300602761034417,-0.25084580983861565,0.0
2019-05-15,1.0,-0.0,-0.08195034841514781,-0.12849628292474619,-0.480871134921097,-0.24971369785904224,0.0
2019-05-16,1.0,-0.0,-0.0825342598703366,-0.1298381148336504,-0.47870647152451573,-0.24997088396288678,0.0
2019-05-17,1.0,-0.0,-0.07875514803014998,-0.13429559406325278,-0.4740850104903256,-0.2554977076695936,0.0
2019-05-20,1.0,-0.0,-0.0768767602214237,-0.13633097018549092,-0.4733029037583762,-0.25580266096921433,0.0
2019-05-21,1.0,-0.0,-0.07358534502833192,-0.13525576340914383,-0.47634479546689434,-0.2553558953659862,0.0
2019-05-22,1.0,-0.0,-0.0717822262780809,-0.13723472419082386,-0.47558394656621944,-0.25703357085994993,0.0
2019-05-23,1.0,-0.0,-0.07652942544777855,-0.1466813987749089,-0.4675118244552997,-0.24767387764596416,0.0
2019-05-24,1.0,-0.0,-0.07198947816332057,-0.15038102974739853,-0.46642296236122394,-0.24534834242389073,0.0
2019-05-28,1.0,-0.0,-0.07234248163896405,-0.15204870506378046,-0.46522999613451876,-0.24311944337069968,0.0
2019-05-29,1.0,-0.0,-0.07024522108515158,-0.15147711913496814,-0.4659586792817146,-0.2431743579841668,0.0
2019-05-30,1.0,-0.0,-0.07129332663549597,-0.14836353800378685,-0.4696278836121952,-0.24276440357046253,0.0
2019-05-31,1.0,-0.0,-0.06936282090937211,-0.15303124033405505,-0.4721040828951439,-0.2386908444169502,0.0
2019-06-03,1.0,-0.0,-0.06949411378090506,-0.15155322727184858,-0.47325588138640273,-0.23875432525951554,0.0
2019-06-04,1.0,-0.0,-0.07550957381099445,-0.15570954292773317,-0.4714715873996294,-0.22751312538604077,0.0
2019-06-05,1.0,-0.0,-0.06882217090069284,-0.1626443418013857,-0.46862971516551194,-0.22448036951501155,0.0
2019-06-06,1.0,-0.0,-0.07891394704433496,-0.15286330049261082,-0.4579741379310344,-0.23450969827586207,0.0
2019-06-07,1.0,-0.0,-0.08077056310380663,-0.1535352757784535,-0.4553712328239868,-0.23482544936684502,0.0
2019-06-10,1.0,-0.0,-0.08401005970550404,-0.16506364107585095,-0.43729002284551444,-0.2334274030985429,0.0
2019-06-11,1.0,-0.0,-0.08350493639460364,-0.16837628221165873,-0.4362695098246762,-0.2363695848809684,0.0
2019-06-12,1.0,-0.0,-0.08426057829284257,-0.167385361721788,-0.43554845416393945,-0.2378816463250298,0.0
2019-06-13,1.0,-0.0,-0.08887262361076333,-0.17088814839070052,-0.43157347304351174,-0.23481711192865534,0.0
2019-06-14,1.0,-0.0,-0.08644828316675332,-0.1744371906715196,-0.43362797773797834,-0.23126697093997342,0.0
2019-06-17,1.0,-0.0,-0.08465964858259079,-0.1741113527453282,-0.43195858432285755,-0.23379072766113046,0.0
2019-06-18,1.0,-0.0,-0.08809546723125783,-0.17311134635742473,-0.4320662111442595,-0.23146954094889813,0.0
2019-06-19,1.0,-0.0,-0.08355312554145891,-0.17603911980440098,-0.43099166393931815,-0.23460331517240054,0.0
2019-06-20,1.0,-0.0,-0.08462071888122663,-0.17376815502561926,-0.4325808067188041,-0.2352929845513734,0.0
2019-06-21,1.0,-0.0,-0.08787271746667695,-0.1733954850142538,-0.4288851221203483,-0.23605439556206181,0.0
2019-06-24,1.0,-0.0,-0.08323369460408069,-0.1758398580630231,-0.4248659698383924,-0.24457129633200908,0.0
2019-06-25,1.0,-0.0,-0.08431969772911285,-0.17627327755715771,-0.4235455141303929,-0.24360951536415162,0.0
2019-06-26,1.0,-0.0,-0.08282332953645964,-0.17545417688283105,-0.42515975828715946,-0.24717647740216614,0.0
2019-06-27,1.0,-0.0,-0.07637988740350946,-0.17413763083054423,-0.42275919441273774,-0.2613515448161117,0.0
2019-06-28,1.0,-0.0,-0.08315424677160171,-0.17153588507482914,-0.41968209715203963,-0.2616987086406846,0.0
2019-07-01,1.0,-0.0,-0.08303808251534335,-0.1715939672029583,-0.41958529360515767,-0.2618729550250721,0.0
2019-07-02,1.0,-0.0,-0.08299332882142511,-0.1702407425311805,-0.41771246253504785,-0.2627284153533791,0.0
2019-07-03,1.0,-0.0,-0.0858275328692962,-0.1676140757927301,-0.4166666666666667,-0.26337973704563034,0.0
2019-07-05,1.0,-0.0,-0.08480538054191954,-0.16626724904333037,-0.41598701248502185,-0.2656062772989061,0.0
2019-07-08,1.0,-0.0,-0.08621955933513722,-0.16449555469655974,-0.415287978353305,-0.26673753382296095,0.0
2019-07-09,1.0,-0.0,-0.08484298350650854,-0.16478040866777394,-0.41515701649349146,-0.2665417744988219,0.0
2019-07-10,1.0,-0.0,-0.08082369076825005,-0.16334730619892981,-0.4196109490602121,-0.2679699422411962,0.0
2019-07-11,1.0,-0.0,-0.07706439760201121,-0.1681106169019532,-0.4229162637787662,-0.2657706439760201,0.0
2019-07-12,1.0,-0.0,-0.07809358081979892,-0.16879350348027844,-0.42563805104408353,-0.26098221191028614,0.0
2019-07-15,1.0,-0.0011602049695446195,-0.080537561635889,-0.17277385671468626,-0.43020400270714493,-0.24899932321376775,0.0
2019-07-16,1.0,-0.0003673982403557962,-0.08028618389248768,-0.17126559025427826,-0.43057140094750074,-0.25116503915691774,0.0
2019-07-17,1.0,-0.0,-0.07718905136278469,-0.17249705422163844,-0.429059862079623,-0.25289265776816244,0.0
2019-07-18,1.0,-0.002277200972634992,-0.07705816511636883,-0.173607626693427,-0.4253348257362307,-0.25155351422285693,0.0
2019-07-19,1.0,-0.008219336664801558,-0.07733122383221748,-0.17397595940496632,-0.41951417160277066,-0.2503810607960794,0.0
2019-07-22,1.0,-0.008279295970356648,-0.0699011888219855,-0.17060367454068245,-0.421780917091246,-0.25934074417168446,0.0
2019-07-23,1.0,-0.008279615547921412,-0.07017408422434092,-0.1706488593816343,-0.42162349944030564,-0.2592349558034508,0.0
2019-07-24,1.0,-0.008517362315489267,-0.07004663352217984,-0.17553088989093155,-0.41744710371141175,-0.2554630593132154,0.0
2019-07-25,1.0,-0.009648531535869042,-0.06382282137698604,-0.17796822339913337,-0.4226287915262398,-0.2517862301396245,0.0
2019-07-26,1.0,-0.008953154783680228,-0.060284575543446864,-0.1770991778500876,-0.4251304465024934,-0.2539422762192657,0.0
2019-07-29,1.0,-0.006666923580870169,-0.05189024625226406,-0.1784654514624841,-0.4258545608693977,-0.26397934409803847,0.0
2019-07-30,1.0,-0.006360710086544207,-0.05296736762976813,-0.17921782540814554,-0.4246641352325514,-0.2642971415354369,0.0
2019-07-31,1.0,-0.0024296182028538376,-0.061723871962977246,-0.18019668337832628,-0.4228692634014655,-0.2610489780177401,0.0
2019-08-01,1.0,-0.004334926017262639,-0.07246069667077683,-0.17538147348951913,-0.421451140567201,-0.2530055487053021,0.0
2019-08-02,1.0,-0.0,-0.07041249036237471,-0.1778912875867386,-0.4202390131071703,-0.258982266769468,0.0
2019-08-05,1.0,-0.0,-0.07004393402188994,-0.17733544011099123,-0.42099583782950517,-0.25855557268382917,0.0
2019-08-06,1.0,-0.0009030473043077277,-0.0721669292548899,-0.1773046920032279,-0.4137878030972601,-0.25721477154824574,0.0
2019-08-07,1.0,-0.0,-0.08373118588821782,-0.17317610967308983,-0.40343207746141313,-0.25702233726392487,0.0
2019-08-08,1.0,-0.0,-0.07916522938944465,-0.16758652408876626,-0.40657698056801195,-0.2630600590241846,0.0
2019-08-09,1.0,-0.0,-0.07843174809905959,-0.16624849169715195,-0.40623623374384715,-0.26438873034418037,0.0
2019-08-12,1.0,-0.0,-0.07758719705961177,-0.17232665875416364,-0.40508824993299897,-0.2593131436885026,0.0
2019-08-13,1.0,-0.0,-0.0721971205391331,-0.17198269260223617,-0.40760453361923726,-0.26275080410476337,0.0
2019-08-14,1.0,-0.0,-0.07537112397546855,-0.17215949255841498,-0.4025333868286811,-0.2604841328977283,0.0
2019-08-15,1.0,-0.0,-0.08232367351589501,-0.17799764518211855,-0.3939192525352273,-0.24480610733411826,0.0
