Date,ALEC,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-12-05,1.0,-0.39809766848393463,-1.0755132815218653,-3.607586126899432,-3.5161814174689714,-2.002319916483007,0.0
2019-12-06,1.0,-0.40273909006499536,-1.0775301764159704,-3.608751160631383,-3.5170612813370474,-2.0002321262766944,0.0
2019-12-09,1.0,-0.39432213209733485,-1.0628041714947856,-3.638122827346466,-3.494901506373117,-1.9972190034762458,0.0
2019-12-10,1.0,-0.377793215236772,-1.0653004515456754,-3.6411948593261547,-3.4997105476438577,-1.9940951719346993,0.0
2019-12-11,1.0,-0.3775462962962963,-1.0680555555555555,-3.6384259259259255,-3.4973379629629626,-1.992824074074074,0.0
2019-12-12,1.0,-0.37295604777919517,-1.0831497158761452,-3.6508175808883214,-3.5030731763887277,-1.9870114809231125,0.0
2019-12-13,1.0,-0.36974887165837284,-1.086101145700729,-3.662307603286657,-3.4932299502372413,-1.9613470663117694,0.0
2019-12-16,1.0,-0.37993744932236767,-1.083400903509788,-3.6706822657245453,-3.496003706706823,-1.9535503301285762,0.0
2019-12-17,1.0,-0.3685489470030086,-1.0907197408007405,-3.6791252024994217,-3.4987271464938674,-1.9343901874566074,0.0
2019-12-18,1.0,-0.36966331135022557,-1.0919819507115585,-3.677311118824482,-3.4971653361101462,-1.933819275714451,0.0
2019-12-19,1.0,-0.3607396208861495,-1.085707640423305,-3.712175834399349,-3.5319223165484357,-1.9387138039306897,0.0
2019-12-20,1.0,-0.35632984901277587,-1.0855981416957028,-3.700232288037166,-3.531939605110337,-1.9403019744483159,0.0
2019-12-23,1.0,-0.3696913436992341,-1.1120909723833834,-3.674170341146437,-3.5443258296588533,-1.9033418426549082,0.0
2019-12-24,1.0,-0.3748259860788863,-1.1134570765661254,-3.6648491879350353,-3.5459396751740138,-1.9017401392111368,0.0
2019-12-26,1.0,-0.3768704326644241,-1.113675907667324,-3.6632641224915905,-3.544136411089201,-1.9017515369446703,0.0
2019-12-27,1.0,-0.3194722582165155,-1.1564377429614796,-3.7785369301448934,-3.590293320768053,-1.9353280716220993,0.0
2019-12-30,1.0,-0.3095434705674177,-1.161141913412764,-3.786716998938304,-3.601863866934057,-1.9372419488026424,0.0
2019-12-31,1.0,-0.28208146927242755,-1.1647044972922063,-3.7891452790204854,-3.6059571462208617,-1.93112785495644,0.0
2020-01-02,1.0,-0.2815259625574002,-1.164252914164606,-3.79006240433298,-3.6066172141763806,-1.9320616978688332,0.0
2020-01-03,1.0,-0.16870039094893968,-1.2397820163487738,-3.9058168463452194,-3.5884373889349606,-1.9442009240611302,0.0
2020-01-06,1.0,-0.1304399243140965,-1.258396404919584,-3.9428807947019866,-3.5767502365184485,-1.9174550614947967,0.0
2020-01-07,1.0,-0.1336329233680227,-1.2587511825922424,-3.9411069063386948,-3.5755676442762536,-1.9168637653736993,0.0
2020-01-08,1.0,-0.134879318504496,-1.2497633696166588,-3.9433270231897772,-3.565309985802177,-1.9380028395646,0.0
2020-01-09,1.0,-0.16952815464041301,-1.2458878616880777,-4.014767679193181,-3.631168207467883,-1.9448913434986193,0.0
2020-01-10,1.0,-0.15836128413991377,-1.2515572592237663,-4.0008385241974125,-3.620148538572113,-1.9478917105893627,0.0
2020-01-13,1.0,-0.1573087513468215,-1.2508080929007543,-4.001676044534898,-3.6165449539087757,-1.94528911768227,0.0
2020-01-14,1.0,-0.13336554723363128,-1.2407586373520172,-4.030321333655472,-3.663203672384634,-2.0125634211162113,0.0
2020-01-15,1.0,-0.10546732937325737,-1.2596678385258822,-4.053097345132744,-3.6650503091283793,-2.039519941811129,0.0
2020-01-16,1.0,-0.107341894838866,-1.2559970923188757,-4.044342137145627,-3.6628301429609884,-2.044826750666344,0.0
2020-01-17,1.0,-0.09880564603691638,-1.2371818072143805,-4.028471468210881,-3.6539992761491127,-2.045723247677645,0.0
2020-01-21,1.0,-0.10415397734194178,-1.2148861006212694,-4.097454013887197,-3.700450724814228,-2.0648069192349863,0.0
2020-01-22,1.0,-0.10492845786963435,-1.1932248991072523,-4.151522563287269,-3.708939708939709,-2.070930659165953,0.0
2020-01-23,1.0,-0.1006991291549123,-1.1842266650312767,-4.174904942965779,-3.709186802404023,-2.0962835765975716,0.0
2020-01-24,1.0,-0.1070615034168565,-1.202373816089198,-4.074691284018703,-3.610838029013308,-1.9940055149262679,0.0
2020-01-27,1.0,-0.08868130534999392,-1.1105180152856968,-4.215091592866674,-3.6291398762586438,-2.088074730074002,0.0
2020-01-28,1.0,-0.009298289114802877,-1.2641953880485992,-4.4677659310686835,-3.669724770642202,-1.9868584180510789,0.0
2020-01-29,1.0,-0.0,-1.2948621553884714,-4.55764411027569,-3.689097744360902,-1.9897243107769425,0.0
2020-01-30,1.0,-0.05420466058763931,-1.2754559270516717,-4.587639311043566,-3.8229483282674774,-1.9243920972644377,0.0
2020-01-31,1.0,-0.0025813113061435213,-1.3169850283944247,-4.729478575116159,-3.899716055756324,-1.9579246257098608,0.0
2020-02-03,1.0,-0.0,-1.2650311427481886,-4.668361510105504,-3.8479725435362906,-1.9290708020846574,0.0
2020-02-04,1.0,-0.0,-1.2237159162967661,-4.643119847812302,-3.850602409638554,-1.9647431832593532,0.0
2020-02-05,1.0,-0.0,-1.218625498007968,-4.53921812749004,-3.7813745019920315,-1.910981075697211,0.0
2020-02-06,1.0,-0.0,-1.2321965897693081,-4.551028084252758,-3.811810431293882,-1.9425777331995988,0.0
2020-02-07,1.0,-0.0,-1.2333790694773605,-4.504303355369839,-3.790819508544343,-1.9449918922290135,0.0
2020-02-10,1.0,-0.0,-1.175565837188946,-4.542328373139927,-3.827060147555333,-1.9597349005877205,0.0
2020-02-11,1.0,-0.016727866177070585,-1.2578539371685027,-4.94954440364477,-4.164830681354549,-2.2110703114375085,0.0
2020-02-12,1.0,-0.022711818305453556,-1.2569019447844418,-4.945736434108527,-4.164150686794506,-2.210254317965456,0.0
2020-02-13,1.0,-0.012888346221679555,-1.2564102564102564,-4.950888617555284,-4.145570478903813,-2.200922534255868,0.0
2020-02-14,1.0,-0.017713584957078622,-1.2607984739065268,-4.973293364218558,-4.13802970431939,-2.235999454966617,0.0
2020-02-18,1.0,-0.015390901661672568,-1.2665486243530373,-4.9685371833287935,-4.130073549441569,-2.23971669844729,0.0
2020-02-19,1.0,-0.023682409308692674,-1.3144421629021217,-4.984804928131417,-4.117727583846681,-2.248733744010951,0.0
2020-02-20,1.0,-0.061669179114704674,-1.3216390297382488,-4.969713580923668,-4.1010004111278615,-2.2502398245854462,0.0
2020-02-21,1.0,-0.04577033101757254,-1.352131862144122,-4.926304318212778,-4.057894019888298,-2.2400217953957227,0.0
2020-02-24,1.0,-0.0,-1.4131809011432415,-4.845057162071284,-4.000941492938803,-2.1908540685944855,0.0
2020-02-25,1.0,-0.029134639226382347,-1.5137614678899083,-4.432680386808828,-3.4509050334738407,-1.9713612695264073,0.0
2020-02-26,1.0,-0.05436633422524933,-1.4047676964242277,-4.413159815130139,-3.4666747749939186,-1.823522257358307,0.0
2020-02-27,1.0,-0.11664055910350644,-1.3784793348596218,-4.3238944451138694,-3.4455958549222796,-1.785034341486926,0.0
2020-02-28,1.0,-0.019678979771328056,-1.6018029903254178,-3.7978232189973613,-2.9365655233069483,-1.6379727352682498,0.0
2020-03-02,1.0,-0.17458365932714878,-1.4606013188778362,-3.8163630267128648,-3.0504079579747403,-1.6749748519056666,0.0
2020-03-03,1.0,-0.06657637007709939,-1.7156699312356742,-3.2954782246301315,-2.786101271098145,-1.554907272348406,0.0
2020-03-04,1.0,-0.0,-1.865265760197775,-3.396992171405027,-2.6287597857437164,-1.4098681499793984,0.0
2020-03-05,1.0,-0.0,-1.984526295804063,-2.902126447693184,-2.3104233909246252,-1.296088855135751,0.0
2020-03-06,1.0,-0.0,-2.15983720284895,-2.7372120987882713,-2.16427712515031,-1.1885117010452317,0.0
2020-03-09,1.0,-0.0,-2.0695683846293935,-2.703696958659625,-2.1340375159351668,-1.1985977053360044,0.0
2020-03-10,1.0,-0.6618334892422825,-1.3071406298721546,-2.2369816027439975,-1.7586529466791392,-0.8308387901465544,0.0
2020-03-11,1.0,-0.4410691683418956,-1.5852133124860395,-2.21405703223885,-1.546199091653637,-0.6588489315762043,0.0
2020-03-12,1.0,-0.5031699070160608,-1.3408706677937445,-2.0303606649760493,-1.5333192448577064,-0.6365877712031558,0.0
2020-03-13,1.0,-0.7130424271727306,-0.9998791248640155,-1.5938595430919862,-1.2933035174664573,-0.44367218663121,0.0
2020-03-16,1.0,-0.5823424824980553,-1.1621291254583843,-1.4117124124902765,-1.1379042115790643,-0.2621402378042005,0.0
2020-03-17,1.0,-0.6360472525856575,-0.7884907602568502,-0.9417185432086663,-1.1336699181412677,-0.4017940297044263,0.0
2020-03-18,1.0,-0.6350429017160686,-0.7837363494539781,-0.9296509360374415,-1.1189547581903276,-0.40776131045241815,0.0
2020-03-19,1.0,-0.6426799007444168,-0.6814754724184005,-0.9023668639053254,-1.1125691925940064,-0.43281160526818097,0.0
2020-03-20,1.0,-0.6529893924783028,-0.7936837029893925,-0.8764705882352941,-1.118900675024108,-0.379556412729026,0.0
2020-03-23,1.0,-0.6636050516647531,-0.9357060849598162,-0.7324435514734022,-1.1092613853807884,-0.3427573670110984,0.0
2020-03-24,1.0,-0.6637077500853534,-0.9000146320050725,-0.8284641272008976,-1.1279324976832659,-0.3571672438179779,0.0
2020-03-25,1.0,-0.6977069351230425,-0.9047352721849365,-0.6281692766592096,-1.1397744220730797,-0.2903150633855332,0.0
2020-03-26,1.0,-0.7330530249941603,-0.9099743050689092,-0.6,-1.14239663629993,-0.28642840457836954,0.0
2020-03-27,1.0,-0.7203509250420473,-0.8871766898495387,-0.5452066003000137,-1.1264148370380471,-0.2664666575753443,0.0
2020-03-30,1.0,-0.7070046457083577,-0.8785350232285418,-0.5507645122006224,-1.1250732939425376,-0.24901898876911283,0.0
2020-03-31,1.0,-0.6980631824922482,-0.8837909495348942,-0.5465779894845638,-1.1184559385251427,-0.2469329977980497,0.0
2020-04-01,1.0,-0.6876650818806127,-0.8613752421200916,-0.4842401831308329,-1.0979485824969184,-0.27095439337911603,0.0
2020-04-02,1.0,-0.696711698014856,-0.8183397767255984,-0.4657052256635246,-1.10733677946223,-0.2557664740888754,0.0
2020-04-03,1.0,-0.6965946951668036,-0.8182683570594089,-0.46116567868114744,-1.0989572065250313,-0.2520012115442863,0.0
2020-04-06,1.0,-0.7001728608470181,-0.8200086430423509,-0.4554883318928263,-1.0972342264477097,-0.24866032843560934,0.0
2020-04-07,1.0,-0.6682406509549306,-0.7749061933471056,-0.4297398709895021,-1.10371432185168,-0.23938614612757703,0.0
2020-04-08,1.0,-0.6729267778012239,-0.7751002321164803,-0.43933319265667864,-1.1055918970246887,-0.2273897446718717,0.0
2020-04-09,1.0,-0.6859135989241889,-0.745881660783325,-0.459867204572197,-1.1048075306774248,-0.20591696083375358,0.0
2020-04-13,1.0,-0.7107295777012845,-0.681344975232978,-0.4759466039795147,-1.1100243472420452,-0.21979682646293341,0.0
2020-04-14,1.0,-0.7026143790849673,-0.6660382101558572,-0.49149488855371204,-1.1054968996145467,-0.22406569465392995,0.0
2020-04-15,1.0,-0.6718782572441109,-0.6841359182822598,-0.466166353971232,-1.1053158223889932,-0.241776110068793,0.0
2020-04-16,1.0,-0.6791417165668663,-0.666957751164338,-0.46669161676646703,-1.112732867598137,-0.23278443113772457,0.0
2020-04-17,1.0,-0.6753672503942236,-0.6871109635654411,-0.4520292140426591,-1.1052784463440948,-0.2299775915013694,0.0
2020-04-20,1.0,-0.6797778422514195,-0.6780370539229909,-0.45140299249803123,-1.1068512454926016,-0.22870642848261283,0.0
2020-04-21,1.0,-0.6831137625321071,-0.6906123125362498,-0.4682243765017814,-1.0886154610986825,-0.21227939348744718,0.0
2020-04-22,1.0,-0.659397757957614,-0.7027248179363391,-0.44006218803698555,-1.076589477129531,-0.2125439816708944,0.0
2020-04-23,1.0,-0.6508856419884091,-0.7092482246347237,-0.43412782629989394,-1.074198024651049,-0.21288058117704678,0.0
2020-04-24,1.0,-0.6564698184197612,-0.6987976443644692,-0.4430721413381319,-1.080606903320792,-0.2107394078194013,0.0
2020-04-27,1.0,-0.6769192913385828,-0.7094406167979003,-0.4210547900262467,-1.0777559055118109,-0.2158792650918635,0.0
2020-04-28,1.0,-0.6791804686541529,-0.6933300617511143,-0.426082689240584,-1.0798675009201326,-0.2109761583445794,0.0
2020-04-29,1.0,-0.6827383143172616,-0.6874003189792663,-0.4325849589007484,-1.0813397129186602,-0.2054144685723633,0.0
2020-04-30,1.0,-0.6839895655009374,-0.6797505502567865,-0.43535501752669764,-1.0874704491725768,-0.18945137360397815,0.0
2020-05-01,1.0,-0.6523347583031898,-0.7244738572837882,-0.4390414337389017,-1.0822920092074975,-0.21238901677079908,0.0
2020-05-04,1.0,-0.6533939617385606,-0.7112367375363565,-0.44676580230224083,-1.095571668510098,-0.18954569661218304,0.0
2020-05-05,1.0,-0.6612412659268393,-0.7174681463214139,-0.458281956432388,-1.0938347718865598,-0.17932593505959724,0.0
2020-05-06,1.0,-0.6752037734287725,-0.7201787413629029,-0.4754851255740825,-1.1033141627704912,-0.16339112085729654,0.0
2020-05-07,1.0,-0.672578105577194,-0.7228391480898317,-0.47194828872130606,-1.1060744178337616,-0.17009198640921522,0.0
2020-05-08,1.0,-0.6707791670116751,-0.718017719632359,-0.4757804090419806,-1.1048273577875298,-0.1706963649913058,0.0
2020-05-11,1.0,-0.6928621732466135,-0.6852810804092963,-0.49612660010770954,-1.1199718298189651,-0.14843199801151663,0.0
2020-05-12,1.0,-0.7050392588592082,-0.6800299115117776,-0.5224959494827801,-1.1174442274936645,-0.1293672884383698,0.0
2020-05-13,1.0,-0.7061358080954552,-0.6621369681401996,-0.5300575879355346,-1.1259062849567054,-0.11882172598085926,0.0
2020-05-14,1.0,-0.7341629431661586,-0.6319371946381592,-0.5762308431118721,-1.155510084770535,-0.07804735457468576,0.0
2020-05-15,1.0,-0.7464884075139618,-0.6819681841259096,-0.6057285496699949,-1.174902690810628,-0.021704180064308683,0.0
2020-05-18,1.0,-0.7499258254567033,-0.6834654346628237,-0.6032721569957191,-1.172296867715,-0.029585046412071377,0.0
2020-05-19,1.0,-0.7696215392430784,-0.6211159088984843,-0.6682753365506731,-1.1743290153246972,-0.0,0.0
2020-05-20,1.0,-0.7759891552995002,-0.6081081081081082,-0.6763534694569178,-1.1757180377870033,-0.0,0.0
2020-05-21,1.0,-0.7786020092408122,-0.6064600907125599,-0.6762748505786104,-1.1775677165020557,-0.0,0.0
2020-05-22,1.0,-0.762560539060855,-0.612844809433565,-0.6721415034744157,-1.1638660770688567,-0.0,0.0
2020-05-26,1.0,-0.7571914500482929,-0.6159240750850375,-0.6765632217696216,-1.1497081426111788,-0.0,0.0
2020-05-27,1.0,-0.7774404385410079,-0.5803078220535526,-0.7208939489774404,-1.138098250052709,-0.0,0.0
2020-05-28,1.0,-0.7798938232072132,-0.572427740793798,-0.7238560714586669,-1.1371450240161793,-0.0,0.0
2020-05-29,1.0,-0.7748651382333108,-0.5822656776803776,-0.7196982467970331,-1.1376011463250169,-0.0,0.0
2020-06-01,1.0,-0.7761326246519868,-0.577364380325656,-0.7267780308782587,-1.1380241289125117,-0.0,0.0
2020-06-02,1.0,-0.7752818441864379,-0.5794211677603904,-0.7163048965169106,-1.1356217398620225,-0.0,0.0
2020-06-03,1.0,-0.7720928277137813,-0.5784495081140166,-0.7256789708231733,-1.1279323972084419,-0.0,0.0
2020-06-04,1.0,-0.7852190089633012,-0.5394469812278032,-0.7786233722306781,-1.1246406223575174,-0.0,0.0
2020-06-05,1.0,-0.7827704273576531,-0.5413619647461638,-0.7772329543052796,-1.1257133195248763,-0.0,0.0
2020-06-08,1.0,-0.7848053101086543,-0.5135923561493257,-0.8124550796939078,-1.1168984906777155,-0.0,0.0
2020-06-09,1.0,-0.7882785741468984,-0.5113535456044652,-0.8134382003467377,-1.1154805700029597,-0.0,0.0
2020-06-10,1.0,-0.7931763412674925,-0.5049676573796136,-0.8158373145055596,-1.113854479347229,-0.0,0.0
2020-06-11,1.0,-0.7948338547391562,-0.5000422761477974,-0.8190158112792763,-1.11372283757504,-0.0,0.0
2020-06-12,1.0,-0.7911199966679162,-0.4569952934316298,-0.8396434670331958,-1.0773459952517805,-0.0,0.0
2020-06-15,1.0,-0.7963765097875884,-0.444356518117451,-0.846563931695127,-1.077634319033736,-0.0,0.0
2020-06-16,1.0,-0.7971472532956294,-0.4420093982617374,-0.8385661413066079,-1.080841685033476,-0.0,0.0
2020-06-17,1.0,-0.7887766926005628,-0.43614467803343815,-0.839803012746234,-1.0735805330243338,-0.0,0.0
2020-06-18,1.0,-0.801652206401262,-0.41462908381418906,-0.8564905143426461,-1.0785005604217692,-0.0,0.0
2020-06-19,1.0,-0.8020192787103207,-0.4162788765165365,-0.8576533156057836,-1.0789845437925876,-0.0,0.0
2020-06-22,1.0,-0.8046702954252711,-0.4163377238542402,-0.8530352765197159,-1.0810238085345079,-0.0,0.0
2020-06-23,1.0,-0.8020867974725641,-0.41407549052211506,-0.8537994679082141,-1.0870468905886266,-0.0,0.0
2020-06-24,1.0,-0.8037666819107804,-0.4117989439986696,-0.8528665862886127,-1.0890949153951692,-0.0,0.0
2020-06-25,1.0,-0.7995685184416877,-0.4083309131643364,-0.8531718043397087,-1.087789901671991,-0.0,0.0
2020-06-26,1.0,-0.8041652810109744,-0.40397406052544066,-0.8532174925174593,-1.0956102427668775,-0.0,0.0
2020-06-29,1.0,-0.8218999579655317,-0.40399327448507777,-0.8585540142917192,-1.1189995796553174,-0.0,0.0
2020-06-30,1.0,-0.8381176866739624,-0.3730953783988551,-0.8769256671436989,-1.1210118696860005,-0.0,0.0
2020-07-01,1.0,-0.837874201143626,-0.37256138580558357,-0.8718045745038682,-1.122267070299361,-0.0,0.0
2020-07-02,1.0,-0.8370958927145079,-0.374826585950309,-0.8719889015008198,-1.1201076218102326,-0.0,0.0
2020-07-06,1.0,-0.8458458036504658,-0.37503688403658897,-0.8704211103148843,-1.1240146693082662,-0.0,0.0
2020-07-07,1.0,-0.833741657514573,-0.39414547604967476,-0.8635634028892456,-1.1325927177494297,-0.0,0.0
2020-07-08,1.0,-0.8372378213802436,-0.3809201623815967,-0.8765646143437077,-1.1339648173207038,-0.0,0.0
2020-07-09,1.0,-0.8382948220610558,-0.38889357395850904,-0.8672626075223477,-1.1221116545791872,-0.0,0.0
2020-07-10,1.0,-0.8386402935346464,-0.39218084433385353,-0.8651258909366961,-1.1215047868078107,-0.0,0.0
2020-07-13,1.0,-0.8534141618253768,-0.3870085038309337,-0.8614970110297212,-1.1078976172434116,-0.0,0.0
2020-07-14,1.0,-0.8441558441558441,-0.39192199386374144,-0.8560080696003025,-1.1108309166561592,-0.0,0.0
2020-07-15,1.0,-0.8491486230817743,-0.38763926844649993,-0.8570948076518815,-1.1104057178894262,-0.0,0.0
2020-07-16,1.0,-0.8519311502938707,-0.37703610411418975,-0.8634340890008396,-1.1057514693534845,-0.0,0.0
2020-07-17,1.0,-0.8530152864102133,-0.37791869645556864,-0.8646480766000335,-1.1039811859566606,-0.0,0.0
2020-07-20,1.0,-0.8594132029339854,-0.3823033471039542,-0.8720175364640418,-1.1018042323581485,-0.0,0.0
2020-07-21,1.0,-0.84293899561847,-0.3953067071115605,-0.8637091338051904,-1.1110549376474554,-0.0,0.0
2020-07-22,1.0,-0.8822229775662813,-0.36556764106050305,-0.8928874915023793,-1.108132222977566,-0.0,0.0
2020-07-23,1.0,-0.8903497574674495,-0.36447961875585055,-0.8926899838311633,-1.1074376648795847,-0.0,0.0
2020-07-24,1.0,-0.8802769047821286,-0.37836575214473794,-0.8821455873609105,-1.1062600866389194,-0.0,0.0
2020-07-27,1.0,-0.8819261773440815,-0.37645311837081036,-0.8783623249893933,-1.1059821807382266,-0.0,0.0
2020-07-28,1.0,-0.8907812235214371,-0.36815793933231655,-0.8743856973394339,-1.103202846975089,-0.0,0.0
2020-07-29,1.0,-0.8873364288729422,-0.3772055719712959,-0.8750105529759392,-1.0816378218657663,-0.0,0.0
2020-07-30,1.0,-0.9715860709003721,-0.3311970600098597,-0.9659839555416125,-1.2129252005557298,-0.0,0.0
2020-07-31,1.0,-0.975546282586261,-0.33692286983443265,-0.9659442724458204,-1.2085072015076053,-0.0,0.0
2020-08-03,1.0,-0.9457270149858242,-0.3680302416632915,-0.9850141757796679,-1.2015210836596013,-0.0,0.0
2020-08-04,1.0,-0.9428892889288929,-0.3615211521152115,-0.9815031503150315,-1.2145364536453644,-0.0,0.0
2020-08-05,1.0,-0.9480583836381655,-0.3589062077664654,-0.9823407514190468,-1.2156050094603117,-0.0,0.0
2020-08-06,1.0,-0.9472996711859826,-0.3463807936579433,-0.9901355794784018,-1.220485563713346,-0.0,0.0
2020-08-07,1.0,-0.9572765495727655,-0.35444640354446405,-0.9902798499027986,-1.2189520321895204,-0.0,0.0
2020-08-10,1.0,-0.956300171371877,-0.3527554793902769,-0.9866961306034094,-1.2139893569044826,-0.0,0.0
2020-08-11,1.0,-0.9586001623523045,-0.34838098674122847,-0.9911157211148192,-1.211689365924055,-0.0,0.0
2020-08-12,1.0,-0.9551922903719715,-0.3497703323426101,-0.9817166531568045,-1.2166081239304694,-0.0,0.0
2020-08-13,1.0,-0.9531822499660741,-0.37888451621658303,-0.9538607680825079,-1.2375718098339894,-0.0,0.0
2020-08-14,1.0,-0.9541280253336348,-0.37864736484958156,-0.9548066048405338,-1.2363266229359873,-0.0,0.0
2020-08-17,1.0,-0.9516172750271051,-0.37631008312251535,-0.955050596313697,-1.2345500542103363,-0.0,0.0
2020-08-18,1.0,-0.9522711864406779,-0.3766779661016949,-0.9595932203389831,-1.231231638418079,-0.0,0.0
2020-08-19,1.0,-0.9469783093083534,-0.39875403574189444,-0.9601200491109999,-1.2414624164430903,-0.0,0.0
2020-08-20,1.0,-0.9460712986540559,-0.40023644961804294,-0.9595762095307384,-1.241224081484176,-0.0,0.0
2020-08-21,1.0,-0.9467404618246155,-0.38311482103162003,-0.9780429161184957,-1.2286893798484781,-0.0,0.0
2020-08-24,1.0,-0.9346663671085149,-0.3554257470231409,-1.0080431363738487,-1.1952370253875535,-0.0,0.0
2020-08-25,1.0,-0.9358305603021855,-0.3557424228797554,-1.0027880205054411,-1.2024462631531614,-0.0,0.0
