Date,GOOS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-04,1.0,-0.9667288325251773,-2.05035434539351,-0.17083177918687056,-1.76165609847072,-1.510331965684446,0.0
2018-12-06,1.0,-0.9185582710856478,-1.9219667851185724,-0.21843498440786133,-1.7501631735441292,-1.4430343027050545,0.0
2018-12-07,1.0,-0.919040590405904,-1.9668634686346864,-0.19690036900369,-1.798081180811808,-1.4991881918819185,0.0
2018-12-10,1.0,-0.8816056910569107,-1.9576800232288036,-0.1753774680603949,-1.781576655052265,-1.4627613240418118,0.0
2018-12-11,1.0,-0.8725189725627553,-1.9775248102743725,-0.1628721541155867,-1.7913018096906013,-1.4928488032691187,0.0
2018-12-12,1.0,-0.8720157698766153,-1.9789734978462437,-0.16215229612323867,-1.791998247791487,-1.4956559830619842,0.0
2018-12-13,1.0,-0.8726528822970703,-1.981661430554541,-0.16095565134799447,-1.7933805801125158,-1.4975524220062835,0.0
2018-12-14,1.0,-0.8752478155518026,-2.00844408546883,-0.1532417945517292,-1.7970482414274176,-1.5087010793744033,0.0
2018-12-17,1.0,-0.8580706363105662,-2.0046701692936373,-0.13601868067717454,-1.7815966141272621,-1.5167834208990076,0.0
2018-12-18,1.0,-0.8396792139296294,-1.9834549526768297,-0.11429809984827687,-1.7731377790622065,-1.5143414493172458,0.0
2018-12-19,1.0,-0.8501411713603128,-1.9852313038442049,-0.11322667052776371,-1.774270614638384,-1.5166871787446607,0.0
2018-12-20,1.0,-0.8389483514115366,-1.9590546656131027,-0.12807987931901443,-1.759715537676891,-1.49759356368077,0.0
2018-12-21,1.0,-0.8305640733081368,-1.9539328246452259,-0.11851957498395493,-1.754189545746274,-1.4740069885188618,0.0
2018-12-24,1.0,-0.8071514380609145,-1.9289802840788637,-0.1165995336018656,-1.7398770404918382,-1.4740301038795844,0.0
2018-12-26,1.0,-0.8049717198519656,-1.936875916486279,-0.09775853641505482,-1.6996718106277493,-1.4434047901682843,0.0
2018-12-27,1.0,-0.7017403480696139,-1.8669067146762688,-0.0640128025605121,-1.5909181836367274,-1.4444222177768888,0.0
2018-12-28,1.0,-0.6958497627481119,-1.8849161264452314,-0.05660629552897146,-1.5983425783599545,-1.4474370112945263,0.0
2018-12-31,1.0,-0.6981081623103148,-1.8822782271542216,-0.056487733137241786,-1.5993047663613877,-1.448826793234842,0.0
2019-01-02,1.0,-0.6967185724787809,-1.8839804851968185,-0.05239590991111408,-1.6005480184454988,-1.4495087883445832,0.0
2019-01-03,1.0,-0.6994725245376244,-1.8769446484609738,-0.06663550777859384,-1.6009881818788811,-1.4327969553315085,0.0
2019-01-04,1.0,-0.6574625877367237,-1.8878956429611973,-0.053701496490531055,-1.5838299562971794,-1.4386836180638327,0.0
2019-01-07,1.0,-0.6023093794349116,-1.8267320345761837,-0.08082828022190686,-1.553283447297123,-1.3876919107211974,0.0
2019-01-08,1.0,-0.6016725635252492,-1.812930202637504,-0.0826632357671277,-1.5543261498874237,-1.3814088131231905,0.0
2019-01-09,1.0,-0.5978818998716303,-1.7998074454428754,-0.0806803594351733,-1.5535301668806163,-1.3865853658536587,0.0
2019-01-10,1.0,-0.5979348383786557,-1.7969471523858387,-0.08048999486916368,-1.5537455105182145,-1.3844279117496152,0.0
2019-01-11,1.0,-0.5950679286588114,-1.7787006631897495,-0.09510012233597322,-1.5637756744575366,-1.4060910437190135,0.0
2019-01-14,1.0,-0.6022793123430558,-1.774837421930333,-0.10256905543751207,-1.5607494688043269,-1.398235786491533,0.0
2019-01-15,1.0,-0.5894018414783336,-1.7625394372545231,-0.11847273195544394,-1.553924409246024,-1.4143970124267593,0.0
2019-01-16,1.0,-0.5739359650250739,-1.7745274527452743,-0.09521666452359522,-1.5460331747460458,-1.4395653851099395,0.0
2019-01-17,1.0,-0.5735124020048836,-1.7706592982907081,-0.09895900269888189,-1.5448528466778049,-1.437925716488883,0.0
2019-01-18,1.0,-0.567288452849674,-1.7498225004840895,-0.12095785193313108,-1.542115794229652,-1.4742787065126186,0.0
2019-01-22,1.0,-0.40480922098569155,-1.910903550609433,-0.0,-1.764838367779544,-1.5437201907790141,0.0
2019-01-23,1.0,-0.3980821735366585,-1.8869947392954651,-0.0,-1.7948991143370847,-1.579077046014517,0.0
2019-01-24,1.0,-0.4093990959851104,-1.873039085349641,-0.0,-1.7955995745812283,-1.5691305503855357,0.0
2019-01-25,1.0,-0.24226165910028888,-1.971454120236621,-0.0,-2.0279955977438435,-1.636882652359334,0.0
2019-01-28,1.0,-0.2629601803155522,-1.9253466293285975,-0.0,-2.0330578512396693,-1.608838194112424,0.0
2019-01-29,1.0,-0.253021978021978,-1.9281593406593405,-0.0,-2.0466346153846153,-1.6403846153846153,0.0
2019-01-30,1.0,-0.2557709432152887,-1.9244468799232821,-0.0,-2.039043770121241,-1.630454140694568,0.0
2019-01-31,1.0,-0.21754385964912282,-1.9551427588579289,-0.0,-2.024630202958376,-1.6826281389748883,0.0
2019-02-01,1.0,-0.22387344199424733,-1.9430899876729213,-0.0,-2.024517189426106,-1.6569647993425556,0.0
2019-02-04,1.0,-0.22112618166872178,-1.9458144951363203,-0.0,-2.0247294149883546,-1.6585833675846007,0.0
2019-02-05,1.0,-0.20745920745920746,-1.9381598793363501,-0.0,-2.028383381324558,-1.6818181818181819,0.0
2019-02-06,1.0,-0.2112956354652759,-1.930208619269833,-0.0,-2.034586878945924,-1.68631622289322,0.0
2019-02-07,1.0,-0.21382702554993852,-1.9117365760349772,-0.0,-2.022065855991255,-1.6839049050416721,0.0
2019-02-08,1.0,-0.221005066411064,-1.9091469259208544,-0.0,-2.033342462001917,-1.6830754484458441,0.0
2019-02-11,1.0,-0.22577539371432498,-1.906196272608486,-0.0,-2.051647066914242,-1.693487380510281,0.0
2019-02-12,1.0,-0.23654058531198233,-1.9168967421314191,-0.0,-2.054251794588625,-1.6945748205411375,0.0
2019-02-13,1.0,-0.2333425300041385,-1.9295075182783832,-0.0,-2.0489032970064835,-1.68581873361843,0.0
2019-02-14,1.0,-0.2543556415929204,-1.8980918141592922,-0.0,-2.0649889380530975,-1.6962804203539825,0.0
2019-02-15,1.0,-0.2453670449648039,-1.9516592443614422,-0.0,-2.1802183594311164,-1.8056313748024708,0.0
2019-02-19,1.0,-0.2873654554648559,-1.917358953983963,-0.0,-2.2057357509210433,-1.8134797370512172,0.0
2019-02-20,1.0,-0.2637073811783602,-1.9589691173249615,-0.0,-2.228371176169964,-1.8498211287143167,0.0
2019-02-21,1.0,-0.2684172137126185,-1.9701677607585706,-0.0,-2.2208606856309263,-1.8345003646973013,0.0
2019-02-22,1.0,-0.26935977832871516,-1.9692285255942832,-0.0,-2.2234942394633217,-1.82973603616742,0.0
2019-02-25,1.0,-0.2724542124542124,-1.9694505494505494,-0.0,-2.2408058608058603,-1.8432967032967031,0.0
2019-02-26,1.0,-0.2735793790275337,-1.9674868189806678,-0.0,-2.2410661980082014,-1.8405828939660225,0.0
2019-02-27,1.0,-0.28442784976938285,-1.9568782487737026,-0.0,-2.24745588988945,-1.8324181858115531,0.0
2019-02-28,1.0,-0.2839442815249267,-1.9629765395894427,-0.0,-2.252639296187683,-1.8318181818181818,0.0
2019-03-01,1.0,-0.2832552007031937,-1.967184295341342,-0.0,-2.2496337532962203,-1.8248608262525636,0.0
2019-03-04,1.0,-0.2871817448088635,-1.9492992882823392,-0.0,-2.2562183579132733,-1.8446694548389466,0.0
2019-03-05,1.0,-0.3067109144542773,-1.9443215339233038,-0.0,-2.26570796460177,-1.857890855457227,0.0
2019-03-06,1.0,-0.3099441012062371,-1.9393203883495147,-0.0,-2.261253309796999,-1.8445866431303326,0.0
2019-03-07,1.0,-0.32781602460817344,-1.8960744104291785,-0.0,-2.2697378057712028,-1.8302328987842391,0.0
2019-03-08,1.0,-0.32490171352273567,-1.8923670350864177,-0.04658408129960685,-2.302054743713374,-1.8519397670795932,0.0
2019-03-11,1.0,-0.31046633678212626,-1.8969110811216074,-0.07752286699655121,-2.3084420452841505,-1.9039586144849303,0.0
2019-03-12,1.0,-0.2960919192682743,-1.8257615843979138,-0.15428225867412504,-2.319449693854411,-1.9635648953057676,0.0
2019-03-13,1.0,-0.3246101179155572,-1.833624952453404,-0.20471662228984402,-2.2939520730315706,-1.9504754659566375,0.0
2019-03-14,1.0,-0.3200455580865603,-1.8394836750189825,-0.20341685649202731,-2.283675018982536,-1.9463933181473043,0.0
2019-03-15,1.0,-0.33066605700350554,-1.824188385916781,-0.21780216430422192,-2.286084438347813,-1.9621246761164455,0.0
2019-03-18,1.0,-0.32439719590170246,-1.8453894152992836,-0.295046606578846,-2.272012941992142,-1.9666435559664124,0.0
2019-03-19,1.0,-0.3207371844509834,-1.852098497754375,-0.30292705590831653,-2.280935418925197,-1.9868359919467242,0.0
2019-03-20,1.0,-0.3316473426192514,-1.8534744377869425,-0.30456773791922803,-2.2868259279433505,-2.004902342230176,0.0
2019-03-21,1.0,-0.33214063472308647,-1.8545426260112008,-0.3084163036714374,-2.2915370255133785,-1.991832607342875,0.0
2019-03-22,1.0,-0.32732403197993415,-1.843470763442546,-0.35961749490515754,-2.320739927888384,-1.9870669383915975,0.0
2019-03-25,1.0,-0.2951552029577139,-1.7124701532773627,-0.4339520911961796,-2.3085573442193636,-1.9523222675806822,0.0
2019-03-26,1.0,-0.2808971263920255,-1.7208940113698312,-0.46406043143057396,-2.3199906549334166,-2.0017911377618565,0.0
2019-03-27,1.0,-0.29677519862907,-1.7057174014644028,-0.46611621747935816,-2.3238043308926626,-1.9970400373890014,0.0
2019-03-28,1.0,-0.27784701666926315,-1.6955912135846707,-0.4989094874591058,-2.3100171366256426,-2.0070104377628915,0.0
2019-03-29,1.0,-0.2708430730871123,-1.694717157550257,-0.5026492130278946,-2.3135421536543554,-2.010051425899953,0.0
2019-04-01,1.0,-0.26648480124707713,-1.7045206547155105,-0.49766173031956357,-2.3142634450506625,-2.0113016367887764,0.0
2019-04-02,1.0,-0.2796768178993163,-1.7000466128029832,-0.5654133001864512,-2.286435674331883,-1.937228091982598,0.0
2019-04-03,1.0,-0.28170873786407763,-1.699106796116505,-0.5649708737864078,-2.285980582524272,-1.9351456310679611,0.0
2019-04-04,1.0,-0.30597763208638645,-1.6852294639413807,-0.5328191284226765,-2.2546085615117626,-1.9343617431546474,0.0
2019-04-05,1.0,-0.32643607164916616,-1.6703211859172329,-0.5299567634342187,-2.255481778875849,-1.938619518221124,0.0
2019-04-08,1.0,-0.32861211608036334,-1.6519128627511355,-0.5283657917019475,-2.251404818720653,-1.9373412362404743,0.0
2019-04-09,1.0,-0.3695116314897551,-1.615313511015252,-0.5512247727622863,-2.2602834694191962,-1.906639963025728,0.0
2019-04-10,1.0,-0.3748164180258174,-1.5830563500038648,-0.5839839220839452,-2.283141377444539,-1.90484656411842,0.0
2019-04-11,1.0,-0.39372148766720794,-1.5567153792623523,-0.6011752880228872,-2.287713600866002,-1.892832289491997,0.0
2019-04-12,1.0,-0.39445002705418564,-1.557625415474994,-0.6019942799721728,-2.2844554378913196,-1.891164875937234,0.0
2019-04-15,1.0,-0.3841680880756706,-1.5694681345945107,-0.610249651108699,-2.280431074585207,-1.9088230733447045,0.0
2019-04-16,1.0,-0.3889534433341079,-1.5695251375009682,-0.6173987140754511,-2.271593461925788,-1.8990626694554187,0.0
2019-04-17,1.0,-0.3852376137512639,-1.5560395115501284,-0.6112623473594151,-2.2933810375670842,-1.931943688263203,0.0
2019-04-18,1.0,-0.4003293601003764,-1.5417189460476788,-0.5857120451693852,-2.325988080301129,-1.9881587202007527,0.0
2019-04-22,1.0,-0.4176498348277489,-1.5467201510146293,-0.5740128991662734,-2.3310523831996224,-1.9959100204498976,0.0
2019-04-23,1.0,-0.41798442294075994,-1.5481866100228148,-0.5758004877665015,-2.328455668318779,-1.996774447329085,0.0
2019-04-24,1.0,-0.4016752779082512,-1.5354626585251294,-0.5894003444496634,-2.309534992954439,-1.9923281665883827,0.0
2019-04-25,1.0,-0.39677065370747766,-1.5278256780059571,-0.6074619846370904,-2.314704499137796,-1.9913779589277316,0.0
2019-04-26,1.0,-0.4048738442250431,-1.501332079611346,-0.6190252311549913,-2.3265945776524055,-1.9840150446638454,0.0
2019-04-29,1.0,-0.4034001880288311,-1.49232215606393,-0.6120338451895957,-2.3310090880601693,-1.995847696646819,0.0
2019-04-30,1.0,-0.40561903271247457,-1.4929566442322741,-0.6155110345907028,-2.3266551886054154,-1.9852872123963061,0.0
2019-05-01,1.0,-0.4348470661672909,-1.4719881398252186,-0.607599875156055,-2.326700998751561,-1.961610486891386,0.0
2019-05-02,1.0,-0.4329173166926677,-1.4730109204368174,-0.6044461778471139,-2.3226209048361937,-1.9673946957878314,0.0
2019-05-03,1.0,-0.42747613831951187,-1.4900641527147551,-0.6071819746518542,-2.3272570802691286,-1.9715224534501645,0.0
2019-05-06,1.0,-0.42152501365800366,-1.4449387340981816,-0.6240536954655429,-2.33286505892453,-1.9812690236478576,0.0
2019-05-07,1.0,-0.4083359205215771,-1.4288264514126048,-0.6322570630239056,-2.317991307047501,-1.974231605091586,0.0
2019-05-08,1.0,-0.3983389726238081,-1.41118117502307,-0.6456474930790527,-2.284758535835128,-1.9500153798831132,0.0
2019-05-09,1.0,-0.4023368437235759,-1.4090245214851256,-0.64747482512107,-2.283726650780229,-1.9444230917057421,0.0
2019-05-10,1.0,-0.4028738281850315,-1.40902105424927,-0.6509143998770553,-2.2821576763485476,-1.9390656216382358,0.0
2019-05-13,1.0,-0.40567125182509794,-1.4098977945131792,-0.6415891800507185,-2.2834088987935144,-1.944055944055944,0.0
2019-05-14,1.0,-0.33521912951648186,-1.3156068492117374,-0.7351587840386212,-2.252319529305273,-1.9048804405219883,0.0
2019-05-15,1.0,-0.305871711766036,-1.3307454586568177,-0.7516394060450742,-2.2638124670234414,-1.8853546393306702,0.0
2019-05-16,1.0,-0.277089552238806,-1.3311940298507463,-0.7772388059701493,-2.222686567164179,-1.8544776119402984,0.0
2019-05-17,1.0,-0.2745068738792589,-1.3174686192468619,-0.7922893006575016,-2.211222355050807,-1.8761207411835028,0.0
2019-05-20,1.0,-0.2732566820964611,-1.308123040167239,-0.7997610870539048,-2.2095714499029415,-1.875317306256533,0.0
2019-05-21,1.0,-0.25554311310190364,-1.310041060097051,-0.8152295632698767,-2.2077640910787606,-1.8768943635684956,0.0
2019-05-22,1.0,-0.24904928789799416,-1.2942360748639177,-0.8322272761166206,-2.2094549250615168,-1.8715979419879203,0.0
2019-05-23,1.0,-0.25063215826268037,-1.282016956715752,-0.8350438792205861,-2.2089097129257773,-1.8605533244087462,0.0
2019-05-24,1.0,-0.23371619118191925,-1.257725083364209,-0.8483882919599852,-2.209929603556873,-1.8603927380511303,0.0
2019-05-28,1.0,-0.23325429756965027,-1.2557794902193242,-0.8478067575577949,-2.2113218731475994,-1.861440426793124,0.0
2019-05-29,1.0,-0.2515382904588924,-1.2641411520498183,-0.8480243161094225,-2.2131366298465416,-1.8365334717176958,0.0
2019-05-30,1.0,-0.5099659284497444,-1.460647359454855,-1.0315161839863713,-2.4172061328790457,-2.0986371379897784,0.0
2019-05-31,1.0,-0.5140538231524989,-1.4563007261853909,-1.0449380606578385,-2.4298163178129,-2.098163178129005,0.0
2019-06-03,1.0,-0.08924291555054277,-1.185676018609897,-0.8494995065557591,-2.243408994783589,-1.68137600451149,0.0
2019-06-04,1.0,-0.09308510638297872,-1.1526455767077268,-0.8354563269876819,-2.230893057110862,-1.6868001119820828,0.0
2019-06-05,1.0,-0.08475043029259897,-1.1008605851979345,-0.8823407917383821,-2.2238898450946643,-1.592908777969019,0.0
2019-06-06,1.0,-0.0690723779354039,-1.162247779078576,-0.8356173817230218,-2.1888299703877143,-1.630810550237587,0.0
2019-06-07,1.0,-0.07576801212288194,-1.1781237084997933,-0.8355834136933462,-2.1725444276071086,-1.6259126601460256,0.0
2019-06-10,1.0,-0.08446383529892973,-1.1638830186106757,-0.7925557297702639,-2.1655191219578707,-1.610675574340446,0.0
2019-06-11,1.0,-0.07895630903037304,-1.158592104369097,-0.8545219813820752,-2.1237344567506966,-1.5791261806074608,0.0
2019-06-12,1.0,-0.07979338000407803,-1.1636647862434581,-0.8504044042683341,-2.1203017739414123,-1.5826140148168286,0.0
2019-06-13,1.0,-0.09084099421178073,-1.1818862785154918,-0.8605379639087505,-2.103370786516854,-1.5730337078651686,0.0
2019-06-14,1.0,-0.08630688408269085,-1.1898751449819198,-0.8558368015282799,-2.1077983216210683,-1.5829296581838028,0.0
2019-06-17,1.0,-0.09025122883670127,-1.1773620972146368,-0.8580693610049154,-2.117831785909339,-1.5834243582741672,0.0
2019-06-18,1.0,-0.08914543343124531,-1.1741239155680034,-0.8624906072819183,-2.117494364369151,-1.5878133752305488,0.0
2019-06-19,1.0,-0.09641835761950157,-1.150687729810704,-0.8807027100640067,-2.1090153888056653,-1.5723818602750919,0.0
2019-06-20,1.0,-0.10282986703034436,-1.1588816911012614,-0.8688714626662121,-2.1113535629048754,-1.5770201159222639,0.0
2019-06-21,1.0,-0.11154998637973304,-1.1656905475347317,-0.8627077090710977,-2.0973849087442114,-1.5728003268864068,0.0
2019-06-24,1.0,-0.11322686322686322,-1.1456456456456456,-0.866161616161616,-2.098280098280098,-1.6016243516243514,0.0
2019-06-25,1.0,-0.1111414155188872,-1.1373244238374471,-0.8722214646120278,-2.0986635756170733,-1.599072685122051,0.0
2019-06-26,1.0,-0.08887372013651879,-1.1390443686006826,-0.8667576791808875,-2.0978839590443688,-1.6334470989761094,0.0
2019-06-27,1.0,-0.10518053375196232,-1.1173298750938503,-0.8795304074807181,-2.087912087912088,-1.6355197597433622,0.0
2019-06-28,1.0,-0.10585186195607695,-1.1072841358614105,-0.8820761151275406,-2.0910516982676306,-1.6341563224662392,0.0
2019-07-01,1.0,-0.11723856209150325,-1.1044389978213507,-0.8758169934640523,-2.0876225490196076,-1.6231617647058822,0.0
2019-07-02,1.0,-0.10633530250560196,-1.1066069124736877,-0.8722075100156176,-2.082433625314049,-1.6226658518367623,0.0
2019-07-03,1.0,-0.10684950105220284,-1.1075962256465957,-0.8704772248998711,-2.0812572126807414,-1.6221573552372548,0.0
2019-07-05,1.0,-0.10843618608436185,-1.1036213210362131,-0.8663366336633663,-2.077919435779194,-1.6251864912518648,0.0
2019-07-08,1.0,-0.10917356493418373,-1.110191342108834,-0.8628714886687474,-2.076536843533722,-1.6264079250915997,0.0
2019-07-09,1.0,-0.10695150898609698,-1.1017293997965414,-0.8646320786707358,-2.078399457443201,-1.6303153611393693,0.0
2019-07-10,1.0,-0.11969111969111969,-1.074036442457495,-0.8574138047822257,-2.0918512497459862,-1.6307661044503148,0.0
2019-07-11,1.0,-0.1297564946076104,-1.0645730177033168,-0.8663772637862036,-2.0963847249542154,-1.62585633860137,0.0
2019-07-12,1.0,-0.13097741300956386,-1.0697280065115646,-0.8656989757851182,-2.095435121752696,-1.6209726649935563,0.0
2019-07-15,1.0,-0.13741339491916862,-1.078861567721777,-0.8702621926368701,-2.0853824208667304,-1.620635783181633,0.0
2019-07-16,1.0,-0.13298592311857066,-1.0773551705468327,-0.8485381700054141,-2.074580400649702,-1.6342717920952896,0.0
2019-07-17,1.0,-0.13086135733134852,-1.0810609648826037,-0.8472833073956288,-2.0715204005683736,-1.6356316394884634,0.0
2019-07-18,1.0,-0.13191863215516658,-1.0798810569710076,-0.8495641008312496,-2.0686625667365006,-1.628100290599446,0.0
2019-07-19,1.0,-0.14237425635478637,-1.0805164954029205,-0.8482963764196864,-2.065643591130341,-1.6236479177934018,0.0
2019-07-22,1.0,-0.13717532467532467,-1.0611471861471862,-0.8337391774891775,-2.0708198051948052,-1.6611877705627707,0.0
2019-07-23,1.0,-0.13304459633213778,-1.0692292075522771,-0.833322054544224,-2.070582662245381,-1.6610949448467212,0.0
2019-07-24,1.0,-0.13205509046718877,-1.0660275452335946,-0.8397920604914934,-2.062786929516608,-1.6505536051849852,0.0
2019-07-25,1.0,-0.13836817262306136,-1.040795684423466,-0.8511800404585301,-2.076062036412677,-1.6366824005394471,0.0
2019-07-26,1.0,-0.1376294901116642,-1.031346697161308,-0.859343468316965,-2.070227364455805,-1.628144759854702,0.0
2019-07-29,1.0,-0.1346812655336871,-0.9992611002888426,-0.8575938738496676,-2.0729495533015383,-1.6528514811580572,0.0
2019-07-30,1.0,-0.13754871657035342,-0.9961026743717243,-0.8611745733100389,-2.068471979572638,-1.6562290014782959,0.0
2019-07-31,1.0,-0.12570056044835867,-1.0272884974646384,-0.8534160661862823,-2.0332933013077126,-1.6322391246330397,0.0
2019-08-01,1.0,-0.12938113358702183,-1.0587489151478737,-0.8443153748581347,-2.026971092863342,-1.6165965685292742,0.0
2019-08-02,1.0,-0.10588235294117647,-1.0561497326203209,-0.8490641711229946,-2.039639037433155,-1.6336898395721924,0.0
2019-08-05,1.0,-0.09405874499332444,-1.0527369826435249,-0.8367823765020027,-2.049933244325768,-1.6420560747663553,0.0
2019-08-06,1.0,-0.06914095623247016,-1.0407670732502772,-0.807057595721088,-1.9974561346291826,-1.6083099602113367,0.0
2019-08-07,1.0,-0.05380611581001951,-1.0648015614834092,-0.7861418347430059,-1.9849707221860766,-1.6164606376057253,0.0
2019-08-08,1.0,-0.055974515667663496,-1.0585749577428163,-0.779677545182681,-1.9855675464829021,-1.621245611753998,0.0
