Date,IWF,IWM,LEGH,MTUM,SPY,VLUE,VXX
2020-02-19,-0.0,-0.5370703331570598,1.0,-4.612057112638816,-3.4023268112109992,-1.0248545742993125,0.0
2020-02-20,-0.0,-0.5447792869269948,1.0,-4.611311544991511,-3.420946519524618,-1.0340619694397282,0.0
2020-02-21,-0.0,-0.5683460884353742,1.0,-4.621704931972789,-3.410076530612245,-1.0290178571428572,0.0
2020-02-24,-0.0,-0.613344471128746,1.0,-4.5183251540148275,-3.336222199018482,-0.973686958337684,0.0
2020-02-25,-0.0,-0.7660564077189511,1.0,-4.385155863433944,-2.9133102424542305,-0.8315685304304798,0.0
2020-02-26,-0.0,-0.670269753204515,1.0,-4.309929213698107,-2.9028123206428162,-0.6826095274536064,0.0
2020-02-27,-0.0,-0.6386275068909799,1.0,-4.275639197794887,-2.93812375249501,-0.6523144187814847,0.0
2020-02-28,-0.0,-0.8271318471865418,1.0,-3.61249689235104,-2.322118173531118,-0.5253169801939173,0.0
2020-03-02,-0.0,-0.7377309589499206,1.0,-3.635231167962545,-2.432154502131929,-0.5553883454560656,0.0
2020-03-03,-0.0,-0.9681293302540418,1.0,-3.1284064665127027,-2.1636643571978444,-0.4379522709776752,0.0
2020-03-04,-0.0,-1.0620364126770059,1.0,-3.1376339252266425,-1.9751254963662248,-0.31752453734921704,0.0
2020-03-05,-0.0,-1.2397994708257902,1.0,-2.763821194819663,-1.7421668291324328,-0.21696142598523882,0.0
2020-03-06,-0.0,-1.364066833524995,1.0,-2.6305215450179262,-1.6206453358587567,-0.14929310694716905,0.0
2020-03-09,-0.0,-1.348040522527326,1.0,-2.6101039722740604,-1.5939082911223672,-0.11283657691282324,0.0
2020-03-10,-0.46043396731851055,-0.7718724886150549,1.0,-1.8604875435306722,-1.1607286364854004,-0.1040985802303777,0.0
2020-03-11,-0.30143367320532066,-0.9763469799699809,1.0,-1.8808550282076497,-1.0170798612908234,-0.0,0.0
2020-03-12,-0.3454083874432456,-0.8023726993116242,1.0,-1.7374896255431331,-0.9968266367231362,-0.0,0.0
2020-03-13,-0.48502994011976047,-0.5613875696882098,1.0,-1.295188932479868,-0.7880652488127193,-0.0,0.0
2020-03-16,-0.3778289221327196,-0.6365554276946682,1.0,-1.1553509781357885,-0.6660912926735711,-0.0,0.0
2020-03-17,-0.4328971962616822,-0.44258283772302465,1.0,-0.7701954120645709,-0.7004927782497875,-0.05226847918436703,0.0
2020-03-18,-0.40328101789058973,-0.4520118840018085,1.0,-0.6544920235096557,-0.645417554737454,-0.07414583737001873,0.0
2020-03-19,-0.4044740599714422,-0.4103125495795653,1.0,-0.6488338886244646,-0.6382040298270665,-0.07129938124702523,0.0
2020-03-20,-0.40880905197212813,-0.5022054593108739,1.0,-0.6209486671354599,-0.6352362078885124,-0.029118455539218817,0.0
2020-03-23,-0.39916976185274194,-0.5122506944661194,1.0,-0.571647055151534,-0.6094447392240706,-0.028683791628952213,0.0
2020-03-24,-0.38795029945472426,-0.48329906736986383,1.0,-0.5245374094931616,-0.5611572956705699,-0.022704925359792617,0.0
2020-03-25,-0.392477560906112,-0.4753953554637413,1.0,-0.42974782732582995,-0.5501638410029919,-0.0016526570736572163,0.0
2020-03-26,-0.40693280295496514,-0.4749822417957097,1.0,-0.4148316522233272,-0.5445944026140077,-0.0,0.0
2020-03-27,-0.4049788841964881,-0.4576572571682596,1.0,-0.3770837963991998,-0.538703045121138,-0.0,0.0
2020-03-30,-0.4114162924598474,-0.47097716190528666,1.0,-0.33750241053472546,-0.5350009642138902,-0.0,0.0
2020-03-31,-0.40245170470092484,-0.46798555245444096,1.0,-0.34337547200788043,-0.5224648388332512,-0.0,0.0
2020-04-01,-0.3964919043947572,-0.45839299482321844,1.0,-0.3799427249697103,-0.5187520652054192,-0.0,0.0
2020-04-02,-0.39881669771009093,-0.4443683576202476,1.0,-0.3751506519119097,-0.5207899638435411,-0.0,0.0
2020-04-03,-0.4046020037432566,-0.4370802598260487,1.0,-0.37416051965209735,-0.5365242761202246,-0.0,0.0
2020-04-06,-0.4055756638023928,-0.4511093305335286,1.0,-0.37427126792473686,-0.5320089520072943,-0.0,0.0
2020-04-07,-0.3868450994202742,-0.4176464214119304,1.0,-0.3601072763721081,-0.5443734084629137,-0.0,0.0
2020-04-08,-0.38683462007314107,-0.41823107138019777,1.0,-0.35966409318705134,-0.5441961262359475,-0.0,0.0
2020-04-09,-0.3877330451229397,-0.4104566333423399,1.0,-0.3625776817076466,-0.541205079708187,-0.0,0.0
2020-04-13,-0.407261332324815,-0.36855043492355066,1.0,-0.37792425306607597,-0.5476254794964612,-0.0,0.0
2020-04-14,-0.43373559915715737,-0.3195960922748543,1.0,-0.4290835454122541,-0.5540596010179789,-0.0,0.0
2020-04-15,-0.4065519034456334,-0.3519253400476204,1.0,-0.40770136019048137,-0.5706505377815485,-0.0,0.0
2020-04-16,-0.41506033964942934,-0.33099437558018896,1.0,-0.4126576748757713,-0.571615792060285,-0.0,0.0
2020-04-17,-0.4091912666612152,-0.35178673644615266,1.0,-0.39673453811977,-0.5680486275792516,-0.0,0.0
2020-04-20,-0.4186558044806517,-0.33216564833672774,1.0,-0.398723693143245,-0.5660013577732519,-0.0,0.0
2020-04-21,-0.42234770985077885,-0.3308235807622009,1.0,-0.3977139427667294,-0.5771066917641924,-0.0,0.0
2020-04-22,-0.40761508794004214,-0.3587625482097431,1.0,-0.3769523236412374,-0.5919746163735331,-0.0,0.0
2020-04-23,-0.40271975096256246,-0.363343436825865,1.0,-0.37352884956718824,-0.5910816198356135,-0.0,0.0
2020-04-24,-0.4005081134240288,-0.36709828989783094,1.0,-0.3735180025132492,-0.590640878544501,-0.0,0.0
2020-04-27,-0.4128548356190633,-0.37182119295940436,1.0,-0.3607620924694095,-0.5919903643480879,-0.0,0.0
2020-04-28,-0.40061535050031877,-0.41727416359453395,1.0,-0.36142140421875435,-0.5925381822213599,-0.0,0.0
2020-04-29,-0.3971179160315921,-0.4224470001385617,1.0,-0.3593182762920881,-0.592323680199529,-0.0,0.0
2020-04-30,-0.39601580416102566,-0.3999392147652861,1.0,-0.36592711297764763,-0.6010554527118505,-0.0,0.0
2020-05-01,-0.37840318140104007,-0.4388887343919463,1.0,-0.365527406212631,-0.5981256430935231,-0.0,0.0
2020-05-04,-0.38276781251735437,-0.4187815849391903,1.0,-0.3695507302715611,-0.6055700560892986,-0.0,0.0
2020-05-05,-0.3883815109621561,-0.4148303309593632,1.0,-0.3918447144253596,-0.5978494623655914,-0.0,0.0
2020-05-06,-0.3873223676849054,-0.41974376188877693,1.0,-0.3831543023385924,-0.607138860915296,-0.0,0.0
2020-05-07,-0.38392306398250436,-0.42253126226658444,1.0,-0.3821566758257164,-0.6151797229854764,-0.0,0.0
2020-05-08,-0.38294955373380707,-0.4154332559245684,1.0,-0.38577543997090175,-0.6137489158109734,-0.0,0.0
2020-05-11,-0.3767216846898122,-0.4621229368241321,1.0,-0.37973819009675586,-0.6271770062606716,-0.0,0.0
2020-05-12,-0.37548765555144237,-0.46760828088959766,1.0,-0.3713301250106786,-0.633169120369052,-0.0,0.0
2020-05-13,-0.3789933348655482,-0.4837968283153298,1.0,-0.3706331877729258,-0.6394794300160883,-0.0,0.0
2020-05-14,-0.3884738527214514,-0.4551616718105512,1.0,-0.39196400242291385,-0.6488217139231013,-0.0,0.0
2020-05-15,-0.3906560922855083,-0.45485219899062723,1.0,-0.39224224945926456,-0.6461715933669792,-0.0,0.0
2020-05-18,-0.42148660848630753,-0.49708095094793864,1.0,-0.43626241348179357,-0.6544989467348781,-0.0,0.0
2020-05-19,-0.4251342513425134,-0.4552245522455225,1.0,-0.4730447304473044,-0.6466264662646627,-0.0,0.0
2020-05-20,-0.42372677167725814,-0.4597777309279282,1.0,-0.47164412854260157,-0.6566575309459989,-0.0,0.0
2020-05-21,-0.4218444411012487,-0.45590491951256207,1.0,-0.47413870919211676,-0.6570182037009178,-0.0,0.0
2020-05-22,-0.42327692446421594,-0.45793381225765734,1.0,-0.4692656827677418,-0.6553247768192612,-0.0,0.0
2020-05-26,-0.4176465308320617,-0.4586661879544026,1.0,-0.4703048798731412,-0.64536397091823,-0.0,0.0
2020-05-27,-0.41130873693065734,-0.4817329647878861,1.0,-0.44913471938468935,-0.662270159836558,-0.0,0.0
2020-05-28,-0.41046368362532676,-0.48456892147729663,1.0,-0.4477266580521081,-0.6623493704360369,-0.0,0.0
2020-05-29,-0.4143415514131088,-0.47621767889356587,1.0,-0.4508719182200842,-0.6651834034876728,-0.0,0.0
2020-06-01,-0.4148036708289454,-0.4721227621483376,1.0,-0.4564465172258162,-0.6655032345418986,-0.0,0.0
2020-06-02,-0.41594360086767895,-0.46878765967703057,1.0,-0.4567968185104845,-0.6712762111352133,-0.0,0.0
2020-06-03,-0.4152830927772923,-0.46943080121734415,1.0,-0.4574984180552626,-0.6710157591828125,-0.0,0.0
2020-06-04,-0.41694864048338365,-0.4763746223564954,1.0,-0.44809667673716014,-0.6797280966767371,-0.0,0.0
2020-06-05,-0.4162693862772313,-0.4748355560919679,1.0,-0.44327439502745763,-0.6829099028423149,-0.0,0.0
2020-06-08,-0.4147561232790046,-0.46042840357906784,1.0,-0.4598559937336185,-0.6776428765101076,-0.0,0.0
2020-06-09,-0.4168021680216802,-0.45666967780788914,1.0,-0.46166817223727796,-0.6759710930442637,-0.0,0.0
2020-06-10,-0.41873211865682874,-0.4518295437434121,1.0,-0.4669778647794007,-0.6740249962355067,-0.0,0.0
2020-06-11,-0.418009335943382,-0.4547809064899864,1.0,-0.4658033428700497,-0.6730311700045174,-0.0,0.0
2020-06-12,-0.4134795957909798,-0.43193132023727904,1.0,-0.4823084031358989,-0.6531433511193251,-0.0,0.0
2020-06-15,-0.4152193375111907,-0.434049537451507,1.0,-0.4801551775589376,-0.6547597732020292,-0.0,0.0
2020-06-16,-0.41933943968732285,-0.42676850553450485,1.0,-0.4752513649789658,-0.6622012709968076,-0.0,0.0
2020-06-17,-0.41736202169507686,-0.42460364763380615,1.0,-0.47684467755393967,-0.6612826320181189,-0.0,0.0
2020-06-18,-0.41602074886715956,-0.4283329358454567,1.0,-0.4750178869544479,-0.6618173145719055,-0.0,0.0
2020-06-19,-0.4168907211567187,-0.4292884029395949,1.0,-0.4773555595387465,-0.6638585170580152,-0.0,0.0
2020-06-22,-0.41607670938256114,-0.42919019027989364,1.0,-0.47850763210562475,-0.6633210861188279,-0.0,0.0
2020-06-23,-0.41758077532354965,-0.43013420211017134,1.0,-0.4789730101324088,-0.6622231521056879,-0.0,0.0
2020-06-24,-0.4173466033055381,-0.4292118712454048,1.0,-0.4793030275860008,-0.6628709764189007,-0.0,0.0
2020-06-25,-0.41352867458375603,-0.42107775854866625,1.0,-0.48827355731932925,-0.660977501939488,-0.0,0.0
2020-06-26,-0.4136335134812337,-0.42199396852885857,1.0,-0.4890269027499926,-0.6612224179630349,-0.0,0.0
2020-06-29,-0.4115313488039134,-0.4206585933305494,1.0,-0.4895305136312116,-0.6610391934617909,-0.0,0.0
2020-06-30,-0.40997163755784444,-0.42567547395133604,1.0,-0.4875653082549634,-0.6622779519331243,-0.0,0.0
2020-07-01,-0.4057793815047863,-0.4261771985805028,1.0,-0.484776190618197,-0.6654340500402588,-0.0,0.0
2020-07-02,-0.397166716373397,-0.43981509096331645,1.0,-0.48013719057560394,-0.6653146436027438,-0.0,0.0
2020-07-06,-0.40294627383015597,-0.43969999402378535,1.0,-0.4782764596904321,-0.6671846052710213,-0.0,0.0
2020-07-07,-0.39401727280877386,-0.4509159370050504,1.0,-0.47261154110510123,-0.6708005857215432,-0.0,0.0
2020-07-08,-0.3937471952131638,-0.4569932685115931,1.0,-0.4688706058339566,-0.6721316379955123,-0.0,0.0
2020-07-09,-0.39210235255433,-0.46148327504259706,1.0,-0.46510028995904706,-0.6705826084357158,-0.0,0.0
2020-07-10,-0.39264262020739327,-0.4654992080805666,1.0,-0.46209246032931894,-0.6681110480231898,-0.0,0.0
2020-07-13,-0.38307099748278894,-0.4809086222060473,1.0,-0.47335698905164825,-0.695447790616565,-0.0,0.0
2020-07-14,-0.3680477677083018,-0.48528475737277604,1.0,-0.46394689782681175,-0.7136968447852575,-0.0,0.0
2020-07-15,-0.37249431387414705,-0.4805155420773313,1.0,-0.4660500379075057,-0.7135708870356331,-0.0,0.0
2020-07-16,-0.3730705079605762,-0.4830932524639879,1.0,-0.46250189537528436,-0.7139347990902198,-0.0,0.0
2020-07-17,-0.381823160713199,-0.48356964644313266,1.0,-0.46519199172397,-0.7120732672062313,-0.0,0.0
