Date,IWF,IWM,MTUM,REAL,SPY,VLUE,VXX
2020-03-31,-0.7353772455089821,-0.7625389221556886,-0.9462994011976048,1.0,-0.9629221556886227,-0.3832814371257485,0.0
2020-04-01,-0.7362553232212068,-0.7684578209483707,-0.9361691946983108,1.0,-0.9621991482846068,-0.3818364515048567,0.0
2020-04-02,-0.7513697336104289,-0.7032873606650293,-0.9307576043831477,1.0,-0.9754392593992066,-0.36236538824863024,0.0
2020-04-03,-0.7511925565578803,-0.7033013743919142,-0.931469324139234,1.0,-0.9763850186558353,-0.3606479950880839,0.0
2020-04-06,-0.7515122873345935,-0.7056710775047259,-0.9318998109640831,1.0,-0.976039697542533,-0.36082230623818523,0.0
2020-04-07,-0.7207036660818174,-0.6572629051620649,-0.9132883922799889,1.0,-0.9841167236125219,-0.3419059931664974,0.0
2020-04-08,-0.726299981227708,-0.6739722170076966,-0.8956729866716726,1.0,-1.0078843626806835,-0.3892904073587385,0.0
2020-04-09,-0.7297847172935887,-0.6920274426307074,-0.8963804116394606,1.0,-1.0197303051809794,-0.39361249112845986,0.0
2020-04-13,-0.779036557501904,-0.5944402132520945,-0.9375952018278751,1.0,-1.0421744097486672,-0.40684501142421936,0.0
2020-04-14,-0.7811726632400533,-0.5886160289358462,-0.9423186750428327,1.0,-1.0412621359223302,-0.40576813249571675,0.0
2020-04-15,-0.748436018957346,-0.6094312796208532,-0.9134123222748816,1.0,-1.0409478672985781,-0.42710900473933655,0.0
2020-04-16,-0.8149302392482141,-0.5548736635182433,-0.9718080260823705,1.0,-1.0723977561490148,-0.38063959342187276,0.0
2020-04-17,-0.8260806847141415,-0.5461845458479588,-0.9866807712650864,1.0,-1.0759724960330816,-0.37346732701832,0.0
2020-04-20,-0.825063766302517,-0.5488714567592281,-0.9865729823379372,1.0,-1.0796477212570383,-0.37239520669907117,0.0
2020-04-21,-0.8256646954180489,-0.5514207413817972,-0.9908649454300686,1.0,-1.0783210731285158,-0.36165200250012014,0.0
2020-04-22,-0.8100751088360523,-0.5682916327799837,-0.9738793474620868,1.0,-1.0811366789456058,-0.35066736832033685,0.0
2020-04-23,-0.7948913821914538,-0.5840057292910003,-0.962520888040105,1.0,-1.077727381236572,-0.35526378610646936,0.0
2020-04-24,-0.79606551114931,-0.5816263190564867,-0.9638065224657403,1.0,-1.078355536456095,-0.3550589695841092,0.0
2020-04-27,-0.7982116386936354,-0.5834170133409841,-0.9656194711423517,1.0,-1.0813847845837516,-0.35303399799167984,0.0
2020-04-28,-0.7910556120226514,-0.6337060161657229,-0.967571753545327,1.0,-1.0892502783021152,-0.35845312424374426,0.0
2020-04-29,-0.8001453488372092,-0.6263081395348837,-0.9747093023255814,1.0,-1.0934593023255814,-0.3503391472868217,0.0
2020-04-30,-0.7997287741560517,-0.6239647406402867,-0.9764130382137841,1.0,-1.0972054051436044,-0.34595825059330654,0.0
2020-05-01,-0.7991281181884233,-0.6243642528457253,-0.9770888835069025,1.0,-1.0988617098571083,-0.344344877694357,0.0
2020-05-04,-0.8114468332364904,-0.6025566531086577,-0.9963683904706566,1.0,-1.119552585705985,-0.3122215766027503,0.0
2020-05-05,-0.8093000726568177,-0.6016953257447324,-0.9868733349479293,1.0,-1.124969726325987,-0.3209493824170501,0.0
2020-05-06,-0.8091640027123898,-0.6016177467790371,-0.9868255352126319,1.0,-1.1253027220769156,-0.32064322386903027,0.0
2020-05-07,-0.8081674175265223,-0.6017051785108753,-0.9863876374557962,1.0,-1.1264351111757012,-0.3216102310710653,0.0
2020-05-08,-0.8149516356389442,-0.6059398240412192,-0.9848830992076995,1.0,-1.1347397073834637,-0.32027414572497936,0.0
2020-05-11,-0.8129836001751909,-0.6117572631271594,-0.9836975035281521,1.0,-1.1370869628692393,-0.3208428633996788,0.0
2020-05-12,-0.8078333577820156,-0.6226101413133832,-0.9597574690724171,1.0,-1.1519730086548334,-0.347562466383062,0.0
2020-05-13,-0.8107355670606623,-0.5970010745335548,-0.9702549575070821,1.0,-1.1628406759792909,-0.3434111556119957,0.0
2020-05-14,-0.8174630289423593,-0.5810922934257406,-0.9879447508419151,1.0,-1.1717506954951438,-0.3224657133095808,0.0
2020-05-15,-0.8256741545539078,-0.6029462144570058,-0.9992658934077228,1.0,-1.1752067733568248,-0.2909509127391964,0.0
2020-05-18,-0.8264296905601253,-0.606198589894242,-1.001321974148061,1.0,-1.1751370936153545,-0.2871132001566784,0.0
2020-05-19,-0.8683022571148185,-0.5323356231599607,-1.0891069676153091,1.0,-1.1921982335623158,-0.22487733071638863,0.0
2020-05-20,-0.8758349705304519,-0.5208742632612967,-1.0984774066797642,1.0,-1.193614931237721,-0.22274066797642436,0.0
2020-05-21,-0.8772774149192162,-0.5012031625988312,-1.1155527181652998,1.0,-1.1974168835633257,-0.219466679762314,0.0
2020-05-22,-0.8772783099975436,-0.510439695406534,-1.1122574306067305,1.0,-1.1968066814050602,-0.21601572095308277,0.0
2020-05-26,-0.8769404598152879,-0.5093829829043034,-1.111416781292985,1.0,-1.1968461387305955,-0.21801925722145807,0.0
2020-05-27,-0.8721616042465349,-0.5140568170647793,-1.1027720436449426,1.0,-1.197729283397228,-0.22825125331760543,0.0
2020-05-28,-0.8675493429148005,-0.5194664566619087,-1.0997686666338535,1.0,-1.1987005955603682,-0.23650145198602157,0.0
2020-05-29,-0.8633543431160134,-0.5248670474689777,-1.0969076226117787,1.0,-1.1966220208784715,-0.2424167815639157,0.0
2020-06-01,-0.8620027569909413,-0.5307207562032297,-1.0881252461599056,1.0,-1.196977156360772,-0.2453721937770776,0.0
2020-06-02,-0.8629691655994483,-0.5327061373263717,-1.0886119594128658,1.0,-1.1966308738055362,-0.24465569894591666,0.0
2020-06-03,-0.8633564849022216,-0.5325353430865475,-1.0927047928673466,1.0,-1.1949165065760308,-0.24230333481109304,0.0
2020-06-04,-0.8628292394199467,-0.5376837328598204,-1.0851336687382855,1.0,-1.1991713524711454,-0.24760777350300878,0.0
2020-06-05,-0.8549874266554904,-0.5354765544105321,-1.0790888023273013,1.0,-1.198609536018934,-0.2625610177012968,0.0
2020-06-08,-0.862656072644722,-0.5091546167892217,-1.1196269061836845,1.0,-1.198588560430341,-0.24512658540196416,0.0
2020-06-09,-0.8630643967431533,-0.508906982482112,-1.1196150999259809,1.0,-1.198075499629904,-0.2449050086355786,0.0
2020-06-10,-0.8749444142497159,-0.5026928207915411,-1.1332575720144278,1.0,-1.2003557488018184,-0.22970502495182568,0.0
2020-06-11,-0.8614338198788601,-0.5335617118458942,-1.1010823155595275,1.0,-1.2125906066924834,-0.2561314665872307,0.0
2020-06-12,-0.8516467359341306,-0.5078906096843756,-1.1081160556753578,1.0,-1.1871691825132327,-0.2462262301509508,0.0
2020-06-15,-0.8533768638534256,-0.4963453854400156,-1.1026703050384952,1.0,-1.1789786570509697,-0.24139947373550336,0.0
2020-06-16,-0.8542823735749782,-0.4923998830751242,-1.105914449965897,1.0,-1.180064308681672,-0.23920880834064112,0.0
2020-06-17,-0.850376853877948,-0.487575978604425,-1.1075127644055434,1.0,-1.1777291514709458,-0.23948456114758085,0.0
2020-06-18,-0.8613991529136847,-0.47115525047466045,-1.121951219512195,1.0,-1.1821235577625238,-0.23168297551238984,0.0
2020-06-19,-0.8612882808315887,-0.47154194459321297,-1.1217196552899362,1.0,-1.181216222795657,-0.23292273236282196,0.0
2020-06-22,-0.8623156665206599,-0.4718450382050907,-1.1220616148342824,1.0,-1.179636929965445,-0.23103129410619552,0.0
2020-06-23,-0.8613259399776253,-0.4738070917846199,-1.1213580427063574,1.0,-1.178218784960358,-0.22933994844107203,0.0
2020-06-24,-0.8621997471554994,-0.4693669162695711,-1.1198093941456773,1.0,-1.1794709715063698,-0.23159583779052803,0.0
2020-06-25,-0.8587236107740839,-0.46440184421256975,-1.1239990293618054,1.0,-1.1801019170104343,-0.2259645717058966,0.0
2020-06-26,-0.8580154151922051,-0.45925638664016677,-1.1234184885355567,1.0,-1.178632022880411,-0.22827088079887536,0.0
2020-06-29,-0.8547567175018156,-0.4562091503267973,-1.1250060518034373,1.0,-1.179278625030259,-0.22619220527717257,0.0
2020-06-30,-0.8739561079821324,-0.4254709652359681,-1.1456593513303555,1.0,-1.1867838415226257,-0.2233928918236551,0.0
2020-07-01,-0.8729589611899802,-0.4271040263578662,-1.1323223024371336,1.0,-1.1932748679684093,-0.21958428218421436,0.0
2020-07-02,-0.8975733359321703,-0.4149693012376961,-1.150326478900692,1.0,-1.2103108858785692,-0.19959068316928175,0.0
2020-07-06,-0.896556762285102,-0.4162567574148931,-1.1481517557103198,1.0,-1.2096624945210148,-0.19958116203185117,0.0
2020-07-07,-0.8877595681563973,-0.4246462092107182,-1.1390361328599912,1.0,-1.2101347079706268,-0.20152701454067984,0.0
2020-07-08,-0.8903809662822946,-0.42465820074928234,-1.1463533304140516,1.0,-1.2098963654940884,-0.1941808981657179,0.0
2020-07-09,-0.8934150970944663,-0.42828636783958723,-1.1449846692947874,1.0,-1.2079622329293813,-0.19219350756801476,0.0
2020-07-10,-0.8819062454364017,-0.4331889208002726,-1.136056077495984,1.0,-1.2099985396485422,-0.2067370880591929,0.0
2020-07-13,-0.9013995221143999,-0.4301945677085873,-1.1427805139708391,1.0,-1.214902228507339,-0.18705807772955574,0.0
2020-07-14,-0.9164667286882436,-0.43646868726435883,-1.1581550212995153,1.0,-1.2195563825099154,-0.16584243255153502,0.0
2020-07-15,-0.9241027652480879,-0.42748578152578937,-1.1629241027652482,1.0,-1.2203863502647578,-0.16797411257109238,0.0
2020-07-16,-0.9158199577872674,-0.45015461640406423,-1.1498552005104796,1.0,-1.2182790948804791,-0.1742993177244392,0.0
2020-07-17,-0.9103383828447768,-0.4447668699586858,-1.1520263623844187,1.0,-1.2224080267558528,-0.1887172929372418,0.0
2020-07-20,-0.9269075115980654,-0.44719178758266703,-1.1540815319316948,1.0,-1.2215970782746026,-0.18556904550389894,0.0
2020-07-21,-0.9296331045380476,-0.44318799071650783,-1.1613747469260778,1.0,-1.2235445163201817,-0.1803861537701842,0.0
2020-07-22,-0.9252899087095979,-0.447767086109055,-1.1565260301011597,1.0,-1.2225511966444609,-0.18248211201579076,0.0
2020-07-23,-0.931402589700504,-0.4566076900266878,-1.1596817238311752,1.0,-1.2238805970149254,-0.17055451220717605,0.0
2020-07-24,-0.861712762412529,-0.444613700195173,-1.1254819821964106,1.0,-1.162755272052173,-0.16575427238539533,0.0
2020-07-27,-0.8603487707261293,-0.4443967981703831,-1.1275967219363445,1.0,-1.1595673718315227,-0.1727653897465218,0.0
2020-07-28,-0.866264143767234,-0.43591328325568124,-1.1225634686697727,1.0,-1.1574118094513646,-0.1721023105448322,0.0
2020-07-29,-0.856455038942648,-0.44158602784989376,-1.1115883880103847,1.0,-1.1337738966249704,-0.1769176303988671,0.0
2020-07-30,-0.848588738082938,-0.44742403606819137,-1.0997510919081388,1.0,-1.1193349927206124,-0.18123326914948573,0.0
2020-07-31,-0.8419184607481437,-0.44001307616868257,-1.0933078036706674,1.0,-1.110773828982394,-0.1840470742072573,0.0
2020-08-03,-0.8349600709849158,-0.4438892261710176,-1.0931210012609163,1.0,-1.1079717928361277,-0.1900714519217298,0.0
2020-08-04,-0.8370266479663394,-0.44637681159420284,-1.0945769050958392,1.0,-1.1076203833567086,-0.18948106591865355,0.0
2020-08-05,-0.837487723892812,-0.4461488098021793,-1.0949352289201704,1.0,-1.106767057943226,-0.19127344151896367,0.0
2020-08-06,-0.8350780446770726,-0.43868585849144776,-1.0961772128236282,1.0,-1.1055238807365173,-0.19791569305542572,0.0
2020-08-07,-0.8400355788586676,-0.4421609475211835,-1.093815832592107,1.0,-1.1014933757782877,-0.20392303731098732,0.0
2020-08-10,-0.8317352448333643,-0.44372556320983053,-1.090113572891454,1.0,-1.0906721280953267,-0.1983801899087693,0.0
2020-08-11,-0.8174669257100563,-0.4313997594597095,-1.0833102044592469,1.0,-1.0823850494957905,-0.2112128781570913,0.0
2020-08-12,-0.8123494534000371,-0.4316750046322031,-1.0641096905688345,1.0,-1.0943116546229388,-0.22980359458958682,0.0
2020-08-13,-0.8061007220885021,-0.44084428809479725,-1.047722643954823,1.0,-1.0944269579707462,-0.23972412516200703,0.0
2020-08-14,-0.7990958158416755,-0.4364995156156295,-1.0435023296581631,1.0,-1.086220417954514,-0.24791253402223556,0.0
2020-08-17,-0.799733284282167,-0.449186057205923,-1.0352708544100064,1.0,-1.0758760231766762,-0.23848064011772283,0.0
2020-08-18,-0.7992821645499724,-0.4469906129210381,-1.0227774710104913,1.0,-1.0835634087980857,-0.24889563776918827,0.0
2020-08-19,-0.8119721235057922,-0.43887017122813493,-1.0305533761019061,1.0,-1.0903678404947617,-0.24355009922924262,0.0
2020-08-20,-0.8121684579547027,-0.4419945569445085,-1.029890677614281,1.0,-1.0887033534757138,-0.23995571751464548,0.0
2020-08-21,-0.8121597933388689,-0.44127687056001474,-1.032336931451241,1.0,-1.088984223636867,-0.23830611680044284,0.0
2020-08-24,-0.8148045850020714,-0.43106384937623715,-1.0516042903834646,1.0,-1.0862680108640612,-0.21967499884914604,0.0
2020-08-25,-0.8159797375086345,-0.43573566658991475,-1.0575638959244762,1.0,-1.083306470181902,-0.21257195486990557,0.0
2020-08-26,-0.814119379630908,-0.43600717934557504,-1.053200791568871,1.0,-1.0821022596529983,-0.21671498918496018,0.0
2020-08-27,-0.7976711004740645,-0.44879642840705114,-1.046854144612694,1.0,-1.0799926358908272,-0.22929994937174947,0.0
2020-08-28,-0.801170129451329,-0.44865711521628965,-1.0494310591053577,1.0,-1.0803427465794444,-0.22725388123646748,0.0
2020-08-31,-0.8009391400423533,-0.449636313414971,-1.0467728570113248,1.0,-1.079688794770279,-0.22663658963263053,0.0
2020-09-01,-0.7962257220258047,-0.4474952936314799,-1.0382937692272372,1.0,-1.0831534964874419,-0.2264107626612792,0.0
2020-09-02,-0.7975020663054458,-0.45219946735237393,-1.0379741023050786,1.0,-1.0827899715309026,-0.22123243640371018,0.0
2020-09-03,-0.8039864058050886,-0.45852852025351337,-1.042481859098007,1.0,-1.0789473684210527,-0.2086433360889134,0.0
2020-09-04,-0.7694093019022481,-0.45927004641849456,-1.0146991899517612,1.0,-1.081869482115227,-0.2255847820151088,0.0
2020-09-08,-0.7666136001819422,-0.4595405958608142,-1.0116443029338185,1.0,-1.0780987036615874,-0.23265863088469413,0.0
2020-09-09,-0.7384670939785141,-0.46605579127922725,-0.9813126297734045,1.0,-1.0736661550961453,-0.2544010111040896,0.0
2020-09-10,-0.7308869878433139,-0.4705087798289059,-0.9687077892841063,1.0,-1.0713642503376857,-0.2610535794687078,0.0
2020-09-11,-0.730273498899717,-0.474244397538959,-0.9700453586024161,1.0,-1.0617954821035613,-0.2545919971257915,0.0
2020-09-14,-0.7024869917982185,-0.4787900167563277,-0.9480994796719288,1.0,-1.0308228238821766,-0.2493606138107417,0.0
2020-09-15,-0.7031808355759473,-0.48206644019940886,-0.9519124718754135,1.0,-1.0264260819693827,-0.24806988132527463,0.0
2020-09-16,-0.6979912970858424,-0.48986857720539756,-0.9428157004087733,1.0,-1.0155158015032306,-0.24917586040174058,0.0
2020-09-17,-0.6981538461538461,-0.48909890109890103,-0.9428131868131867,1.0,-1.0152967032967033,-0.2502857142857143,0.0
2020-09-18,-0.6906298003072197,-0.4893131446126838,-0.9390827298661399,1.0,-1.0108404652183454,-0.25894228659205615,0.0
2020-09-21,-0.6860623055689437,-0.49016343162599135,-0.9427332077290452,1.0,-1.0053893002672742,-0.25719668755203084,0.0
2020-09-22,-0.6855439642324889,-0.48939247830279653,-0.9466555623739809,1.0,-1.002366967651442,-0.25931445603576747,0.0
2020-09-23,-0.6892739635885062,-0.48787014696205305,-0.9470497916209694,1.0,-1.0042114498793595,-0.2584777363456898,0.0
2020-09-24,-0.6802409323032603,-0.4832176683689058,-0.9427785779756448,1.0,-0.9999127056872243,-0.25856575444109814,0.0
2020-09-25,-0.6775066567724475,-0.4884106682963028,-0.9400235715221094,1.0,-0.9965952245842247,-0.2625169147496617,0.0
2020-09-28,-0.672680524687323,-0.48381051989366797,-0.9303176885867434,1.0,-0.9967315989018172,-0.2743277988408071,0.0
2020-09-29,-0.6741250217656277,-0.4780167160020895,-0.9276510534563817,1.0,-0.9970398746299842,-0.27629287828660976,0.0
2020-09-30,-0.6737418990039581,-0.47431603671001693,-0.9297551215693097,1.0,-0.9938236701317906,-0.2778478535078944,0.0
2020-10-01,-0.6763783642539849,-0.4734779200418082,-0.9283163487501088,1.0,-0.9958627297273758,-0.28102952704468254,0.0
2020-10-02,-0.6754473810249487,-0.47302651630600423,-0.9278530064875691,1.0,-0.9954717638350676,-0.2822310271258763,0.0
2020-10-05,-0.6652173913043478,-0.481,-0.917391304347826,1.0,-0.9948695652173912,-0.2893478260869565,0.0
2020-10-06,-0.66404073816156,-0.4845055710306407,-0.9180013927576601,1.0,-0.9959087743732591,-0.28991121169916434,0.0
2020-10-07,-0.6576023518222299,-0.4825991094202585,-0.9053218624356925,1.0,-0.9904457221909991,-0.28723358263801824,0.0
2020-10-08,-0.6543108656252696,-0.48187624061448175,-0.8999741089151635,1.0,-0.9908518166911193,-0.288210926037801,0.0
2020-10-09,-0.6527866752081999,-0.487593423019432,-0.8968609865470851,1.0,-0.9791586589792868,-0.2543668588511638,0.0
2020-10-12,-0.6441545152212842,-0.4856314487933828,-0.8960944828174299,1.0,-0.9768909354481111,-0.26089366419374094,0.0
2020-10-13,-0.6357903706859821,-0.49122283766510444,-0.8942479761397529,1.0,-0.9734554750745633,-0.266041755432467,0.0
2020-10-14,-0.6393806253465854,-0.4917459369534616,-0.9006526468455403,1.0,-0.9712920701275435,-0.26255172119609266,0.0
2020-10-15,-0.6386271583884033,-0.49030057557024087,-0.8996802387550629,1.0,-0.9706246002984438,-0.2642080579833724,0.0
2020-10-16,-0.6411962967703401,-0.4893980118605743,-0.8983318400955672,1.0,-0.9714151627629166,-0.26613763385809974,0.0
2020-10-19,-0.6452342350029866,-0.4890775663452513,-0.8869357453707655,1.0,-0.9710299513610375,-0.2743834798190972,0.0
2020-10-20,-0.6296609095899667,-0.4886617963768422,-0.8653350787551202,1.0,-0.9523246484523458,-0.28685444026856977,0.0
2020-10-21,-0.6228191869508556,-0.48043048724092996,-0.8664816916803295,1.0,-0.9454744188001849,-0.2887711775339471,0.0
2020-10-22,-0.6222100794418057,-0.48064394098608715,-0.8654953553864907,1.0,-0.9445168340969273,-0.2903619015594132,0.0
2020-10-23,-0.6211694480642315,-0.48160914708478714,-0.8652738660725545,1.0,-0.9443440245491613,-0.291227037706503,0.0
2020-10-26,-0.6228191869508556,-0.4856434186740657,-0.8635809475764072,1.0,-0.9471560095850675,-0.2848194391894733,0.0
2020-10-27,-0.6206621292328376,-0.48479119401730947,-0.8659776489370641,1.0,-0.9494580287370809,-0.280480631879674,0.0
2020-10-28,-0.6213661569484121,-0.4850445303310368,-0.8650646950092421,1.0,-0.9493782557553352,-0.2801629978154932,0.0
2020-10-29,-0.605933974091099,-0.4837860426243209,-0.8618470539072294,1.0,-0.9456330965315503,-0.2816130380275805,0.0
2020-10-30,-0.607707096882053,-0.48194432834573264,-0.8586057009111427,1.0,-0.9469196689793531,-0.2842932374822369,0.0
2020-11-02,-0.6179290708872419,-0.48473809822886577,-0.8629569149604321,1.0,-0.9492944772432275,-0.27220198467529205,0.0
2020-11-03,-0.6160934947430151,-0.4838939387592678,-0.8611820885519206,1.0,-0.950404222343233,-0.27721693963892263,0.0
2020-11-04,-0.6149050129717968,-0.4833040421792619,-0.8608670181605155,1.0,-0.9502050380785003,-0.27516947024855637,0.0
2020-11-05,-0.5758636496228696,-0.5048131016377048,-0.8245197316331209,1.0,-0.9527440930116265,-0.3092053173313331,0.0
2020-11-06,-0.5780513248487377,-0.5068641769246818,-0.8247861464635927,1.0,-0.9540162737325266,-0.30903400792822866,0.0
