Date,BCE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.016550188157591583,-0.24821442285538747,-0.0,-0.3345173181783273,-0.3206742953690193,0.0
2018-10-31,1.0,-0.0181359527586141,-0.24094635656544422,-0.0,-0.3333460737286678,-0.31863091711735814,0.0
2018-11-01,1.0,-0.0025818543451652386,-0.2549724602203182,-0.0,-0.33453182374541,-0.32041768665850673,0.0
2018-11-02,1.0,-0.0,-0.3115072220221662,-0.0,-0.3445964870163645,-0.3444564478053855,0.0
2018-11-05,1.0,-0.0,-0.3088152835629606,-0.0,-0.3454221403396347,-0.34830583146427424,0.0
2018-11-06,1.0,-0.00022030843180452633,-0.3087923092329261,-0.0,-0.34542359303024234,-0.34836771480072104,0.0
2018-11-07,1.0,-0.0,-0.309588657027276,-0.0,-0.34459486522209315,-0.34845996715664673,0.0
2018-11-08,1.0,-0.0,-0.3076278290025147,-0.0,-0.34067776314213866,-0.3474633776394045,0.0
2018-11-09,1.0,-0.0,-0.30760479041916167,-0.0,-0.34119760479041916,-0.3472255489021956,0.0
2018-11-12,1.0,-0.0,-0.298381001630932,-0.0,-0.3448824535582163,-0.34567803015235293,0.0
2018-11-13,1.0,-0.0,-0.29156227189331024,-0.0,-0.3405867150663852,-0.3406656276509697,0.0
2018-11-14,1.0,-0.0,-0.29201581027667983,-0.0,-0.3427865612648221,-0.3414624505928853,0.0
2018-11-15,1.0,-0.0,-0.29342760091634407,-0.0,-0.3462556284066672,-0.3351963030255154,0.0
2018-11-16,1.0,-0.0,-0.2900516541145854,-0.0,-0.34509680217657035,-0.33638263475415003,0.0
2018-11-19,1.0,-0.0,-0.2906726652064958,-0.0,-0.34584344600327555,-0.33670751198721366,0.0
2018-11-20,1.0,-0.0,-0.27848250402544866,-0.0,-0.3390998704001885,-0.3460511330165338,0.0
2018-11-21,1.0,-0.0,-0.27677907022284887,-0.0,-0.3382289586025927,-0.3432420788783143,0.0
2018-11-23,1.0,-0.0,-0.28314483191957274,-0.0,-0.33688737040527805,-0.34352419101476594,0.0
2018-11-26,1.0,-0.0,-0.28597510699281475,-0.0,-0.3352899603439475,-0.3419058463229809,0.0
2018-11-27,1.0,-0.0,-0.28596966839541094,-0.0,-0.336005029074336,-0.3425271098538425,0.0
2018-11-28,1.0,-0.0,-0.2860174070217489,-0.0,-0.33607732961354836,-0.342580404330144,0.0
2018-11-29,1.0,-0.0,-0.27641294394981397,-0.0,-0.32907323345477213,-0.34273023047400103,0.0
2018-11-30,1.0,-0.0,-0.2768415515595472,-0.0,-0.33030060979173564,-0.3410742465273042,0.0
2018-12-03,1.0,-0.0,-0.27703452707834314,-0.0,-0.32980857237444255,-0.34053864579073434,0.0
2018-12-04,1.0,-0.0,-0.2774712465029531,-0.0,-0.3265076157911097,-0.33884442026732986,0.0
2018-12-06,1.0,-0.0,-0.24063906989114534,-0.0,-0.3324341267881229,-0.3266589410893064,0.0
2018-12-07,1.0,-0.0,-0.24050536715113519,-0.0,-0.33219340742851716,-0.32719673221240625,0.0
2018-12-10,1.0,-0.0,-0.23837691206389877,-0.0,-0.3277070303669656,-0.31770401627609074,0.0
2018-12-11,1.0,-0.0,-0.24028315243039164,-0.0,-0.32352996696554975,-0.3238697498820198,0.0
2018-12-12,1.0,-0.0,-0.24036700711737052,-0.0,-0.323340066831543,-0.32417074137703183,0.0
2018-12-13,1.0,-0.0,-0.24116435897920246,-0.0,-0.3231455070930694,-0.3246377906647273,0.0
2018-12-14,1.0,-0.0,-0.23447090596611833,-0.0,-0.32880696519292146,-0.32533192317135357,0.0
2018-12-17,1.0,-0.0,-0.23181287870234465,-0.0,-0.31827932708592077,-0.3316397576304994,0.0
2018-12-18,1.0,-0.0,-0.22742349568052767,-0.0,-0.31538706594456833,-0.33114704945374135,0.0
2018-12-19,1.0,-0.0,-0.22825352746922845,-0.0,-0.3164965475833083,-0.33156334434103873,0.0
2018-12-20,1.0,-0.0,-0.2227893064124135,-0.0,-0.31783510936623666,-0.3288652084501776,0.0
2018-12-21,1.0,-0.0,-0.22167606918765945,-0.0,-0.31760040216723456,-0.3226088737455548,0.0
2018-12-24,1.0,-0.0,-0.2254601799649031,-0.0,-0.3202777881491991,-0.3211178732778255,0.0
2018-12-26,1.0,-0.0,-0.22538146631931524,-0.0,-0.31652400446594714,-0.3188872348343878,0.0
2018-12-27,1.0,-0.0,-0.21037809553225895,-0.0,-0.28692381765657077,-0.319609731281455,0.0
2018-12-28,1.0,-0.0,-0.21350580455280418,-0.0,-0.2857947422923896,-0.3174608942099813,0.0
2018-12-31,1.0,-0.0,-0.2137172965116279,-0.0,-0.28575581395348837,-0.31740552325581395,0.0
2019-01-02,1.0,-0.0,-0.21319778524099123,-0.0,-0.2845057638195516,-0.31769084142688575,0.0
2019-01-03,1.0,-0.0,-0.21331953446992394,-0.0,-0.2842384298345952,-0.3181001143853151,0.0
2019-01-04,1.0,-0.0,-0.21659436008676788,-0.0,-0.26921547360809833,-0.32183658712942875,0.0
2019-01-07,1.0,-0.0,-0.2013965584808864,-0.0,-0.2672521286828886,-0.3126580925576259,0.0
2019-01-08,1.0,-0.0,-0.2038308573059157,-0.0,-0.2662338820424105,-0.31338838258636365,0.0
2019-01-09,1.0,-0.0,-0.21151159041238218,-0.0,-0.26849629178460105,-0.3114005230912543,0.0
2019-01-10,1.0,-0.0,-0.21034254301932065,-0.0,-0.2695041810661271,-0.31075975432879116,0.0
2019-01-11,1.0,-0.0,-0.21150980990504228,-0.0,-0.2709795544705524,-0.3125527293615035,0.0
2019-01-14,1.0,-0.0,-0.21119483315392895,-0.0,-0.26896304269824184,-0.3138858988159311,0.0
2019-01-15,1.0,-0.0,-0.21084304884401892,-0.0,-0.26865108592164116,-0.31690229399823955,0.0
2019-01-16,1.0,-0.0,-0.21327754632955034,-0.0,-0.26562275535124263,-0.31681870420916536,0.0
2019-01-17,1.0,-0.0,-0.21285493771762934,-0.0,-0.26567828552966943,-0.31634777614244175,0.0
2019-01-18,1.0,-0.0,-0.21347491106701705,-0.0,-0.2646359557390823,-0.3094867807153966,0.0
2019-01-22,1.0,-0.0,-0.17904562505452323,-0.0,-0.24948093867224982,-0.3162173950972695,0.0
2019-01-23,1.0,-0.0,-0.16232903067828033,-0.0,-0.2512505684402001,-0.33546717039213625,0.0
2019-01-24,1.0,-0.0,-0.156704418344519,-0.0,-0.26022441275167785,-0.3308515100671141,0.0
2019-01-25,1.0,-0.0,-0.12636116152450091,-0.0,-0.2648680720368561,-0.353849644003909,0.0
2019-01-28,1.0,-0.0,-0.12396231041367471,-0.0,-0.27310939087183433,-0.3542856142071526,0.0
2019-01-29,1.0,-0.0,-0.1253564243855506,-0.0,-0.2663517886818858,-0.35761392460421587,0.0
2019-01-30,1.0,-0.0,-0.12164926821591565,-0.0,-0.26148385178967987,-0.36545489517214846,0.0
2019-01-31,1.0,-0.0,-0.12690239759015043,-0.0,-0.25224609888089106,-0.3721956601691798,0.0
2019-02-01,1.0,-0.0,-0.12711254628735894,-0.0,-0.25854232112458536,-0.3692985381091943,0.0
2019-02-04,1.0,-0.0,-0.12756248244875032,-0.0,-0.2580560235888795,-0.36948890761022185,0.0
2019-02-05,1.0,-0.0,-0.12054362121876369,-0.0,-0.25578255151249446,-0.3772906619903551,0.0
2019-02-06,1.0,-0.0,-0.11607048829290552,-0.0,-0.2604696879278267,-0.3786464001123319,0.0
2019-02-07,1.0,-0.0,-0.11519629350134256,-0.0,-0.2649655148207297,-0.37480914690861866,0.0
2019-02-08,1.0,-0.0,-0.1157348116699707,-0.0,-0.2661707689338783,-0.3724496061472605,0.0
2019-02-11,1.0,-0.0,-0.11385625735307027,-0.0,-0.26704595339689896,-0.37505487365888773,0.0
2019-02-12,1.0,-0.0,-0.10842333374442818,-0.0,-0.2777180711429024,-0.37571134093271547,0.0
2019-02-13,1.0,-0.0,-0.09725546374102478,-0.0,-0.2757813455390367,-0.3739627190300659,0.0
2019-02-14,1.0,-0.0,-0.09268497610670588,-0.0,-0.2855992578200214,-0.3721402440091723,0.0
2019-02-15,1.0,-0.0,-0.09813845156997004,-0.0,-0.2830849517538483,-0.36999807365637527,0.0
2019-02-19,1.0,-0.0,-0.09515298075912103,-0.0,-0.2871762520590194,-0.3700101636701364,0.0
2019-02-20,1.0,-0.0,-0.08983273491549174,-0.0,-0.28885191347753747,-0.3727997197653035,0.0
2019-02-21,1.0,-0.0,-0.0913326793721973,-0.0,-0.28836182735426,-0.3719871076233183,0.0
2019-02-22,1.0,-0.0,-0.09454564544070555,-0.0,-0.28538680945631445,-0.36994067930075064,0.0
2019-02-25,1.0,-0.0,-0.09522722483669313,-0.0,-0.28961508744819836,-0.37114560651822714,0.0
2019-02-26,1.0,-0.0,-0.09479322152954606,-0.0,-0.2905435068926157,-0.37072613925717796,0.0
2019-02-27,1.0,-0.0,-0.09141172134168818,-0.0,-0.29022519439032524,-0.3735804679409545,0.0
2019-02-28,1.0,-0.0,-0.09277138042409774,-0.0,-0.29133899733183544,-0.37126105884005056,0.0
2019-03-01,1.0,-0.0,-0.09032733138138402,-0.0,-0.29582551676981605,-0.36711257604712727,0.0
2019-03-04,1.0,-0.0,-0.07917365586651363,-0.0,-0.2945351814249139,-0.39198375562814514,0.0
2019-03-05,1.0,-0.0,-0.07158911916181442,-0.0,-0.3080721377625967,-0.39015627488805904,0.0
2019-03-06,1.0,-0.0,-0.06969503997735794,-0.0,-0.3090285148234628,-0.3901860892945588,0.0
2019-03-07,1.0,-0.0,-0.05178959264033337,-0.0,-0.32590539084985787,-0.388059965038052,0.0
2019-03-08,1.0,-0.0,-0.04394709350709138,-0.0,-0.3341006073268764,-0.3926022982807161,0.0
2019-03-11,1.0,-0.0,-0.045729968634160255,-0.0,-0.33281650983746797,-0.403603507271172,0.0
2019-03-12,1.0,-0.0,-0.023069730643363182,-0.0,-0.3415506886755134,-0.4335059517387708,0.0
2019-03-13,1.0,-0.0,-0.03165345515610047,-0.0,-0.345551723515285,-0.4284863039670645,0.0
2019-03-14,1.0,-0.0,-0.03018322953335138,-0.0,-0.348190269879953,-0.4268616301110208,0.0
2019-03-15,1.0,-0.0,-0.0299209464715353,-0.0,-0.3476365346695852,-0.43144774688398846,0.0
2019-03-18,1.0,-0.0,-0.032586150431207016,-0.0,-0.35069684509297333,-0.4361558895236709,0.0
2019-03-19,1.0,-0.0,-0.034395299613166924,-0.0,-0.3466170352529013,-0.44367199474490915,0.0
2019-03-20,1.0,-0.0,-0.035892850625889566,-0.0,-0.34626473486369114,-0.44257508850041977,0.0
2019-03-21,1.0,-0.0,-0.03554299261420626,-0.0,-0.35375216558767214,-0.4343576183094739,0.0
2019-03-22,1.0,-0.0,-0.0348428869298021,-0.0,-0.367212934850203,-0.4269671141676117,0.0
2019-03-25,1.0,-0.0,-0.007536684585209937,-0.0,-0.3800486706378033,-0.42850138021211676,0.0
2019-03-26,1.0,-0.0,-0.013944332039153495,-0.0,-0.37924937569493805,-0.4296130220010572,0.0
2019-03-27,1.0,-0.0,-0.005685027605182121,-0.0,-0.38434066434649516,-0.4320803192361655,0.0
2019-03-28,1.0,-0.0,-0.002661513781537115,-0.0,-0.3795391570657722,-0.4407539740411258,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.378208629164391,-0.4422901875113781,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.37915226487174825,-0.4400218300891396,0.0
2019-04-02,1.0,-0.0,-0.004757322099758501,-0.0,-0.3929874893323407,-0.4180269823688559,0.0
2019-04-03,1.0,-0.0,-0.005285623467441649,-0.0,-0.3974025974025974,-0.4136772318590501,0.0
2019-04-04,1.0,-0.0,-0.005612603995596543,-0.0,-0.40329537456461717,-0.39578783995957484,0.0
2019-04-05,1.0,-0.0,-0.002547839757142083,-0.0,-0.4059377315191269,-0.39849297988832877,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.4064757295579312,-0.39936073389193877,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.42064770731883927,-0.38960192610561,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.4222732782169799,-0.386797402174503,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.4218184450557405,-0.3879397712465614,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.4201812951202301,-0.3891512421067868,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.42174172869017224,-0.38916354285507326,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.4223888164566131,-0.3884361871650008,0.0
2019-04-17,1.0,-0.0,-0.001987891930965935,-0.0,-0.42103551097858494,-0.3841691515315804,0.0
2019-04-18,1.0,-0.0,-0.0018556886766957932,-0.0,-0.42343932979010895,-0.3763444734708584,0.0
2019-04-22,1.0,-0.0,-0.00202275600505689,-0.0,-0.42559147552826443,-0.37841791583890194,0.0
2019-04-23,1.0,-0.0,-0.005067139599695972,-0.0,-0.42149553005899604,-0.38314814144558257,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.41889473398774335,-0.38886779832601187,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.4204537218235848,-0.3915343915343915,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.42534149788035797,-0.38631834486756766,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.4256386118000616,-0.3847602150732299,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.42761978893253444,-0.3825462049490433,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.42924425766248825,-0.3822186798058112,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.4276380090497738,-0.38231674208144795,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.4284368944346849,-0.3825995617291776,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.4277008210061847,-0.3807009295092047,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.4274654511250995,-0.3813942551190218,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.4233484391644249,-0.38212938054056006,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.4243447180301827,-0.38085782366957904,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.4254597296663238,-0.37917095266453715,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.4245335736818387,-0.37809824245155477,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.4205475535222846,-0.3665248936702527,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.42252211993922606,-0.3649477165072839,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.4192144411544362,-0.36452499018943313,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.42101405227589667,-0.36678943040011447,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.42064172651588233,-0.36590202594061527,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.4198811202541813,-0.36511789800617606,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.42028596961572834,-0.36700625558534405,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.4240210090038588,-0.36245891096184074,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.42132848432987485,-0.36139337540556926,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.4214045033962668,-0.36141270435542244,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.4247611252468817,-0.3545844379993239,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.4238765093987303,-0.35448418132346926,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.42361468900456595,-0.3529944747455008,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.42810885412980393,-0.34130157831410574,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.41728119970997574,-0.3511768970944524,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.42299801862145153,-0.3304343251915625,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.4300157977883097,-0.3252940143935405,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.4334512433345652,-0.3263819228129455,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.42758802353147773,-0.3284924049521468,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.42836121573092756,-0.3234124551107997,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.4298755913790082,-0.3223409847555634,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.4338692991530922,-0.3195630446599218,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.4814128051063526,-0.30153154920034947,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.477896314268384,-0.30609769151175653,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.47728003429428784,-0.308880791626478,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.4738105044499758,-0.3169242340132156,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.4761956053425248,-0.3190076116616401,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.4646188972726137,-0.319152351902392,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.4587131367292225,-0.3285969615728329,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.4584478634919502,-0.32645557419769394,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.45133470225872685,-0.3342201589143826,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.4530347462898783,-0.3242690837998756,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.45215319512108393,-0.3258774581273781,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.4594128727298574,-0.3176067100259445,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.45625621360602187,-0.3190597926430905,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.4674919843249021,-0.3137869611685073,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.46301827750515606,-0.31494915013156954,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.4615452993884227,-0.31629569051344053,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.4624446144812001,-0.3170098047938502,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.46645532422661123,-0.31452029421717215,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.4687572383073496,-0.31297995545657015,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.4696489039386918,-0.3125646052397077,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.47678978893325724,-0.3058685111237878,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.4809571357249839,-0.3020825904001141,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.48458267829069596,-0.30189724167500354,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.48523899618034483,-0.2996465926534109,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.47333960288872723,-0.30108061110421064,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.4810320284697509,-0.2983274021352313,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.481348394556613,-0.29753624477452634,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.47705577103589963,-0.2940155500061988,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.4887393767705383,-0.2817988668555241,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.4889046311874613,-0.28210395820419726,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.4843084965473394,-0.2817582960987584,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.4831548060946725,-0.2844416162901686,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.48190815588448044,-0.28228922251821537,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.4822418358340688,-0.2829832303618712,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.502559107411671,-0.26846719206588154,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.5054815076352722,-0.25989937328978724,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.4843083805130356,-0.26307052491787236,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.47207838624753734,-0.27138797356905,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.4763476924151906,-0.2704992488558152,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.46426836040538666,-0.27111967235873946,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.47110833723409784,-0.26256479603335586,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.4707919249281485,-0.2605699643339451,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.4686332826117029,-0.2605305021441417,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.46519312422955755,-0.24688398849472673,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.4656530374631874,-0.24654133278542567,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.46275925484453223,-0.24004699792255563,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.4519998652154868,-0.23278970246318698,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0035683627611048457,-0.4520543333726077,-0.22755045361970005,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0017498990442859066,-0.45206286175797555,-0.2287993000403823,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0013446056103669094,-0.4530144377027413,-0.22639796964552833,0.0
2019-08-26,1.0,-0.0,-0.0,-0.002390464886912623,-0.449173367212183,-0.22010665151033917,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.44429080731682935,-0.22167060940259223,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.4454733195656519,-0.2199720205182866,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.4432915622389306,-0.22756892230576437,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.4418639571550128,-0.22655454894305688,0.0
2019-09-03,1.0,-0.0,-0.0,-0.010080141288591946,-0.4337959646112064,-0.22226295006581248,0.0
2019-09-04,1.0,-0.0,-0.0,-0.009111199946698647,-0.43487240988740083,-0.22168365647278301,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.4367760617760618,-0.2273166023166023,0.0
2019-09-06,1.0,-0.0,-0.0,-0.005982466897568897,-0.43695209054902806,-0.21427506090184445,0.0
2019-09-09,1.0,-0.0,-0.0,-0.005156946954748205,-0.4363175087469116,-0.21670784486046396,0.0
2019-09-10,1.0,-0.0,-0.0,-0.015573648659807433,-0.42529437994417935,-0.21063235949860445,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0239310310657484,-0.4261837520025104,-0.2014236403573965,0.0
2019-09-12,1.0,-0.0,-0.0,-0.02242765803177114,-0.4250049436424757,-0.20044822358447034,0.0
2019-09-13,1.0,-0.0,-0.0,-0.02450681477330784,-0.4254659920562981,-0.1980981261433492,0.0
2019-09-16,1.0,-0.0,-0.0,-0.027252493611408784,-0.4238562360893578,-0.19755997032396339,0.0
2019-09-17,1.0,-0.0,-0.0,-0.026715039577836407,-0.42348284960422156,-0.19886213720316623,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0323544956067913,-0.42477043007200893,-0.19445729008390036,0.0
2019-09-19,1.0,-0.0,-0.0,-0.03530926558708463,-0.4175704452037835,-0.19785734330378513,0.0
2019-09-20,1.0,-0.0,-0.0,-0.03423854725546843,-0.41680561287659923,-0.19978539001238135,0.0
2019-09-23,1.0,-0.0,-0.0,-0.03279337534228498,-0.4154267427666524,-0.20136254165154566,0.0
2019-09-24,1.0,-0.0,-0.0,-0.03494126963178039,-0.4137521446482777,-0.20105252738550877,0.0
2019-09-25,1.0,-0.0,-0.0,-0.038918476034412126,-0.41405981155264243,-0.1856943875460877,0.0
2019-09-26,1.0,-0.0,-0.0,-0.062099597120401556,-0.4235024106730071,-0.1655603989168483,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0622144228859016,-0.42515396331368777,-0.16815111582014433,0.0
2019-09-30,1.0,-0.0,-0.0,-0.07352502238583225,-0.41861506317779323,-0.16606971113985342,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0880713304990819,-0.40217696977717493,-0.16398405320011247,0.0
2019-10-02,1.0,-0.0,-0.0,-0.09442614266558512,-0.40516827519989407,-0.15584286589302565,0.0
2019-10-03,1.0,-0.0,-0.0,-0.09273920301472655,-0.40710377997785235,-0.15296762144025916,0.0
2019-10-04,1.0,-0.0,-0.0,-0.10716178614018815,-0.393467603021068,-0.1556578773022393,0.0
