Date,CWST,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-11,1.0,-0.008194202601659326,-0.7992420362593465,-0.0,-0.8767455358667078,-0.7300351667861655,0.0
2018-12-12,1.0,-0.008740482775103283,-0.7991054662159855,-0.0,-0.8766772508450272,-0.7297278841886032,0.0
2018-12-13,1.0,-0.008089289371288142,-0.7939791112021297,-0.0,-0.8836439347395726,-0.7275240630759778,0.0
2018-12-14,1.0,-0.010812838967152166,-0.7874270900842515,-0.0,-0.8858341576559675,-0.7269161237507249,0.0
2018-12-17,1.0,-0.0,-0.8003101843873858,-0.0,-0.8699982767534034,-0.7761847320351541,0.0
2018-12-18,1.0,-0.0,-0.8042576721039536,-0.0,-0.8738595521150123,-0.7777854575615151,0.0
2018-12-19,1.0,-0.0,-0.8046739957131991,-0.0,-0.8744036506948765,-0.777985203623038,0.0
2018-12-20,1.0,-0.0,-0.7880006876396768,-0.0,-0.8794567646553206,-0.7707409317517621,0.0
2018-12-21,1.0,-0.0,-0.791836593626875,-0.0,-0.8843575032833345,-0.779947466648234,0.0
2018-12-24,1.0,-0.0,-0.7890921643079046,-0.0,-0.8828098032447358,-0.7799102519848119,0.0
2018-12-26,1.0,-0.0,-0.7884813164209804,-0.0,-0.8691806650668494,-0.7704833733287624,0.0
2018-12-27,1.0,-0.0,-0.7480734248387629,-0.0,-0.8020836778567885,-0.7572349925582933,0.0
2018-12-28,1.0,-0.0,-0.7502065364660785,-0.0,-0.8000396550014871,-0.754304219953075,0.0
2018-12-31,1.0,-0.0,-0.7957653286281429,-0.0,-0.8233517695361541,-0.7740829968443554,0.0
2019-01-02,1.0,-0.0,-0.794590197274761,-0.0,-0.82109687478815,-0.773947528981086,0.0
2019-01-03,1.0,-0.0,-0.7988357050452781,-0.0,-0.8510247157350038,-0.7545107918567441,0.0
2019-01-04,1.0,-0.0,-0.7990530943523841,-0.0,-0.828914440311126,-0.7538721677375718,0.0
2019-01-07,1.0,-0.0,-0.7646961362582013,-0.0,-0.8189078136390748,-0.7300351249254424,0.0
2019-01-08,1.0,-0.0,-0.7475439118785352,-0.0,-0.8324567496940226,-0.7278621282789189,0.0
2019-01-09,1.0,-0.0,-0.7545599257146648,-0.0,-0.8348477813888706,-0.7269019035617166,0.0
2019-01-10,1.0,-0.0,-0.7538043298080429,-0.0,-0.8350959785167258,-0.7264197858303219,0.0
2019-01-11,1.0,-0.0,-0.7383320581484316,-0.0,-0.8425867402947341,-0.7456505106283889,0.0
2019-01-14,1.0,-0.0,-0.7387399374625774,-0.0,-0.842059743197392,-0.7456922360455059,0.0
2019-01-15,1.0,-0.0,-0.7265484365624375,-0.0,-0.8403560237349156,-0.7666511100740049,0.0
2019-01-16,1.0,-0.0,-0.7239989339729496,-0.0,-0.8294356719301752,-0.7778999267106402,0.0
2019-01-17,1.0,-0.0,-0.719232693911593,-0.0,-0.8350959132610508,-0.7817848206839032,0.0
2019-01-18,1.0,-0.0,-0.7179616548940464,-0.0,-0.839690548267743,-0.8059872182980155,0.0
2019-01-22,1.0,-0.0,-0.6934802760325472,-0.0,-0.9248120300751881,-0.8149483297284308,0.0
2019-01-23,1.0,-0.0,-0.6625775327360441,-0.0,-0.9340799448656099,-0.8492419021364576,0.0
2019-01-24,1.0,-0.0,-0.6634508990318119,-0.0,-0.9434301521438452,-0.8509336099585062,0.0
2019-01-25,1.0,-0.0,-0.5933026222537208,-0.0,-1.0719347980155918,-0.8783486888731397,0.0
2019-01-28,1.0,-0.0,-0.5829923501156378,-0.0,-1.0961750578188934,-0.8789539227895392,0.0
2019-01-29,1.0,-0.0,-0.5647256119317776,-0.0,-1.09887247555841,-0.9045529151502176,0.0
2019-01-30,1.0,-0.0,-0.5695683196575098,-0.0,-1.1037103103817338,-0.8943275062433108,0.0
2019-01-31,1.0,-0.0,-0.5824128686327077,-0.0,-1.0577658623771224,-0.9344057193923146,0.0
2019-02-01,1.0,-0.0,-0.5808702497674086,-0.0,-1.0612967866599872,-0.9361625992986475,0.0
2019-02-04,1.0,-0.0,-0.5722594918641165,-0.0,-1.0621966885526692,-0.9339137881815587,0.0
2019-02-05,1.0,-0.0,-0.5810177734863927,-0.0,-1.0625111754818868,-0.9325894932589494,0.0
2019-02-06,1.0,-0.0,-0.5774335491718241,-0.0,-1.060458626981004,-0.9395413730189961,0.0
2019-02-07,1.0,-0.0,-0.5784127892421587,-0.0,-1.0538249704946174,-0.9441722399055827,0.0
2019-02-08,1.0,-0.0,-0.5743499749301626,-0.0,-1.0710550820141822,-0.9359644724589928,0.0
2019-02-11,1.0,-0.0,-0.5712282467999426,-0.0,-1.0889544081691358,-0.9353876024737524,0.0
2019-02-12,1.0,-0.0,-0.5825764129181084,-0.0,-1.087478373702422,-0.9343281430219146,0.0
2019-02-13,1.0,-0.0,-0.5839230629649791,-0.0,-1.097042279078207,-0.9481400834694247,0.0
2019-02-14,1.0,-0.0,-0.5516062138465456,-0.0,-1.1277694910321243,-0.9587077527558481,0.0
2019-02-15,1.0,-0.0,-0.6081193640676493,-0.0,-1.0887987542099735,-0.9245645167131425,0.0
2019-02-19,1.0,-0.0,-0.5877505487782936,-0.0,-1.0966209651300873,-0.9141746734319334,0.0
2019-02-20,1.0,-0.0,-0.6070581470567095,-0.0,-1.0801408754402357,-0.9065622080068999,0.0
2019-02-21,1.0,-0.0,-0.6206871791189459,-0.0,-1.07744228628873,-0.8921480630452734,0.0
2019-02-22,1.0,-0.0,-0.6243748641008915,-0.0,-1.0819381024860475,-0.9176632601290134,0.0
2019-02-25,1.0,-0.0,-0.6368012935945021,-0.0,-1.110837528940502,-0.9273455587813751,0.0
2019-02-26,1.0,-0.0,-0.6389511182929964,-0.0,-1.101472694553601,-0.9321311836644753,0.0
2019-02-27,1.0,-0.0,-0.6564851704293936,-0.0,-1.1063892577836802,-0.9260365943632876,0.0
2019-02-28,1.0,-0.0,-0.6729263314158471,-0.0,-1.126294303210243,-0.9120430506587492,0.0
2019-03-01,1.0,-0.0,-0.6650978357545211,-0.0,-1.1254076489771716,-0.915357248739994,0.0
2019-03-04,1.0,-0.0,-0.663480419399059,-0.0,-1.1235597050868809,-0.9178985587788523,0.0
2019-03-05,1.0,-0.0,-0.6611129747661114,-0.0,-1.1344067986134407,-0.9318275000931828,0.0
2019-03-06,1.0,-0.0,-0.6704953606704579,-0.0,-1.1277312181981443,-0.9431682131098472,0.0
2019-03-07,1.0,-0.0,-0.5979505726341169,-0.0,-1.2293927064496684,-0.9399864376130199,0.0
2019-03-08,1.0,-0.0,-0.5751263826067126,-0.0,-1.283857235166673,-0.9419970352350907,0.0
2019-03-11,1.0,-0.0,-0.5747560834522387,-0.0,-1.305194554779993,-0.9764374686668467,0.0
2019-03-12,1.0,-0.0,-0.5150925024342746,-0.0,-1.33047711781889,-1.0493086660175268,0.0
2019-03-13,1.0,-0.0,-0.5361858861329885,-0.0,-1.3352925042122175,-1.0468633674229066,0.0
2019-03-14,1.0,-0.0,-0.5423383143114876,-0.0,-1.3333725536337608,-1.0462799545044517,0.0
2019-03-15,1.0,-0.0,-0.5271125791357005,-0.0,-1.337934017537651,-1.0671621249655934,0.0
2019-03-18,1.0,-0.0,-0.5565320665083135,-0.0,-1.3332937450514648,-1.0689627870150435,0.0
2019-03-19,1.0,-0.0,-0.5640923566878981,-0.0,-1.32718949044586,-1.0896496815286625,0.0
2019-03-20,1.0,-0.0,-0.5668090542536628,-0.0,-1.324963072378139,-1.1004032097089704,0.0
2019-03-21,1.0,-0.0,-0.562865671641791,-0.0,-1.3419303482587066,-1.0753034825870649,0.0
2019-03-22,1.0,-0.0,-0.5562505011626975,-0.0,-1.390345601796167,-1.0627054767059578,0.0
2019-03-25,1.0,-0.0,-0.44146825396825395,-0.0,-1.4541269841269842,-1.07265873015873,0.0
2019-03-26,1.0,-0.0,-0.4615446114486728,-0.0,-1.4568276303165975,-1.0790693955868245,0.0
2019-03-27,1.0,-0.0,-0.47012383280567466,-0.0,-1.4550555043481745,-1.0823548270749008,0.0
2019-03-28,1.0,-0.0,-0.4559951308581862,-0.0,-1.4764049502941774,-1.1252180969770744,0.0
2019-03-29,1.0,-0.0,-0.4569028487947407,-0.0,-1.475407840272705,-1.1258014771528284,0.0
2019-04-01,1.0,-0.0,-0.46423642120646263,-0.0,-1.474790939352115,-1.1204026954615574,0.0
2019-04-02,1.0,-0.0,-0.4936203171497289,-0.0,-1.5239900534018183,-1.0589050589050588,0.0
2019-04-03,1.0,-0.0,-0.49624367140290704,-0.0,-1.5154744406336762,-1.0712477543687735,0.0
2019-04-04,1.0,-0.0,-0.49265758579784846,-0.0,-1.5254632470241747,-1.0723606168446027,0.0
2019-04-05,1.0,-0.0,-0.48683183368256705,-0.0,-1.5496528205760303,-1.0721886683922923,0.0
2019-04-08,1.0,-0.0,-0.4780465765802768,-0.0,-1.5553867006201998,-1.0738078613381525,0.0
2019-04-09,1.0,-0.0,-0.4590515463917526,-0.0,-1.599340206185567,-1.065278350515464,0.0
2019-04-10,1.0,-0.0,-0.43761063768473923,-0.0,-1.6124078876950312,-1.0666913671730271,0.0
2019-04-11,1.0,-0.0,-0.43999505113823817,-0.0,-1.6215357967667436,-1.0625206202573407,0.0
2019-04-12,1.0,-0.0,-0.44862813776999416,-0.0,-1.6513218247018597,-1.0698440497039448,0.0
2019-04-15,1.0,-0.0,-0.455047714716223,-0.0,-1.6424326134270886,-1.0880210949271725,0.0
2019-04-16,1.0,-0.0,-0.45053700285282766,-0.0,-1.6547239469709683,-1.0900738378922639,0.0
2019-04-17,1.0,-0.0,-0.4199571086161221,-0.0,-1.667213321559228,-1.1178672049114842,0.0
2019-04-18,1.0,-0.0,-0.40647194788821184,-0.0,-1.6459760453876866,-1.150115570498004,0.0
2019-04-22,1.0,-0.0,-0.4035351635953366,-0.0,-1.6332790104884878,-1.1418244118507375,0.0
2019-04-23,1.0,-0.0,-0.4380124428330106,-0.0,-1.6081331630340734,-1.0739977751225742,0.0
2019-04-24,1.0,-0.0,-0.4380932896890343,-0.0,-1.5810147299509003,-1.072504091653028,0.0
2019-04-25,1.0,-0.0,-0.43461240468131956,-0.0,-1.590955429596705,-1.0522366757737633,0.0
2019-04-26,1.0,-0.0,-0.41382691836234364,-0.0,-1.6280951213532726,-1.0440876031707116,0.0
2019-04-29,1.0,-0.0,-0.4022603941409278,-0.0,-1.6243420784201723,-1.0535721571667551,0.0
2019-04-30,1.0,-0.0,-0.40813498532768183,-0.0,-1.6232882295402673,-1.0442207368764265,0.0
2019-05-01,1.0,-0.0,-0.40097031963470325,-0.0,-1.6353147423352903,-1.0406881930854532,0.0
2019-05-02,1.0,-0.0,-0.4069616135328562,-0.0,-1.5993819128171762,-1.0600601821730644,0.0
2019-05-03,1.0,-0.0,-0.41365004474090944,-0.0,-1.5960302611242172,-1.0576750996502073,0.0
2019-05-06,1.0,-0.0,-0.3842011498906794,-0.0,-1.6174589035549436,-1.0472507895376144,0.0
2019-05-07,1.0,-0.0,-0.3989441624365482,-0.0,-1.6168527918781725,-1.0451167512690354,0.0
2019-05-08,1.0,-0.0,-0.40656107685487447,-0.0,-1.575303268447991,-1.0482811429492604,0.0
2019-05-09,1.0,-0.0,-0.40865636723004317,-0.0,-1.5759348150538501,-1.04909039570812,0.0
2019-05-10,1.0,-0.0,-0.41209478826046586,-0.0,-1.5814864155665898,-1.0433975212950628,0.0
2019-05-13,1.0,-0.0,-0.40866122646844955,-0.0,-1.5855215318736364,-1.045568392986992,0.0
2019-05-14,1.0,-0.0,-0.35539597047676047,-0.0,-1.5971274685816879,-1.0370636345501696,0.0
2019-05-15,1.0,-0.0,-0.357459556620731,-0.0,-1.6155382464549628,-1.0214100259636507,0.0
2019-05-16,1.0,-0.0,-0.3570318415494361,-0.0,-1.608177579404615,-1.0199657274937235,0.0
2019-05-17,1.0,-0.0,-0.34933748403575987,-0.0,-1.5991778416347382,-1.042544699872286,0.0
2019-05-20,1.0,-0.0,-0.3268316079779367,-0.0,-1.6164514968623844,-1.0536392341820215,0.0
2019-05-21,1.0,-0.0,-0.33041776499720427,-0.0,-1.610072689511942,-1.0534387730649413,0.0
2019-05-22,1.0,-0.0,-0.3087898396366705,-0.0,-1.6519432498693782,-1.0583577830473052,0.0
2019-05-23,1.0,-0.0,-0.2974286862193652,-0.0,-1.6806347930895942,-1.0396143029329048,0.0
2019-05-24,1.0,-0.0,-0.26630608974358977,-0.0,-1.6928285256410258,-1.0472756410256412,0.0
2019-05-28,1.0,-0.0,-0.2600184154689939,-0.0,-1.6963048961127345,-1.0470795468193281,0.0
2019-05-29,1.0,-0.0,-0.25533354561375576,-0.0,-1.6910125776150293,-1.033911797484477,0.0
2019-05-30,1.0,-0.0,-0.2536707651904023,-0.0,-1.6910588516175245,-1.0344196410807371,0.0
2019-05-31,1.0,-0.0,-0.25026869949444686,-0.0,-1.6971458142589866,-1.0333187373114128,0.0
2019-06-03,1.0,-0.0,-0.2631161518023556,-0.0,-1.727921640163382,-0.9745409842566523,0.0
2019-06-04,1.0,-0.0,-0.2560574215806797,-0.0,-1.7342665662053376,-0.9752547884363723,0.0
2019-06-05,1.0,-0.0,-0.2429203713133054,-0.0,-1.7714151423759352,-0.9024323371587483,0.0
2019-06-06,1.0,-0.0,-0.2408733419415424,-0.0,-1.762335172359823,-0.9096138044371405,0.0
2019-06-07,1.0,-0.0,-0.26833359338430335,-0.0,-1.7329926665626465,-0.8994382899048214,0.0
2019-06-10,1.0,-0.0,-0.2704377996959183,-0.0,-1.717827764999415,-0.9102179252270866,0.0
2019-06-11,1.0,-0.0,-0.26890030993762015,-0.02659970967868492,-1.7291772921652475,-0.8985837027737454,0.0
2019-06-12,1.0,-0.0,-0.273173027890009,-0.0291452555603499,-1.725101008119876,-0.8952261405091594,0.0
2019-06-13,1.0,-0.0,-0.28837848449155873,-0.04354142127993718,-1.7073419709462114,-0.8869257950530035,0.0
2019-06-14,1.0,-0.0,-0.2784447583176397,-0.06065599497802888,-1.713394538606403,-0.8708804143126178,0.0
2019-06-17,1.0,-0.0,-0.26593036462617003,-0.06442642854345357,-1.733521325343673,-0.8526220968942153,0.0
2019-06-18,1.0,-0.0,-0.267760632881648,-0.06446306884937729,-1.7324743479282525,-0.8516487820161353,0.0
2019-06-19,1.0,-0.0,-0.25618250117389263,-0.07430740334950696,-1.727930818594459,-0.8545547033964627,0.0
2019-06-20,1.0,-0.0,-0.26175548589341696,-0.06971003134796239,-1.7298589341692792,-0.8571708463949844,0.0
2019-06-21,1.0,-0.0,-0.271762042313998,-0.07022406120696384,-1.7102427980326333,-0.8512764462487313,0.0
2019-06-24,1.0,-0.0,-0.2646874510418299,-0.08209305968980103,-1.6951276829077238,-0.8747062509791634,0.0
2019-06-25,1.0,-0.0,-0.2487757100881489,-0.08591576885406466,-1.7040940254652304,-0.8789422135161606,0.0
2019-06-26,1.0,-0.0,-0.2445831370701837,-0.07983984926990109,-1.698853823206155,-0.9019469304443398,0.0
2019-06-27,1.0,-0.0,-0.2414227754362469,-0.11852522944814275,-1.710757474297869,-0.8683184306928744,0.0
2019-06-28,1.0,-0.0,-0.22726914901991654,-0.12036526804691805,-1.7198693222073527,-0.8685743525151539,0.0
2019-07-01,1.0,-0.0,-0.22662789326836172,-0.12021063386646758,-1.7238574291665032,-0.8590403583919519,0.0
2019-07-02,1.0,-0.0,-0.22763493621197253,-0.12168792934249265,-1.7250245338567225,-0.8510696761530914,0.0
2019-07-03,1.0,-0.0,-0.22198656769176386,-0.12678213738659128,-1.72801539609599,-0.8507521307097129,0.0
2019-07-05,1.0,-0.0,-0.21092737342393653,-0.12687065477827097,-1.7292116736713934,-0.8609136258297656,0.0
2019-07-08,1.0,-0.0,-0.21455502317178538,-0.12222134946194328,-1.7270442227633336,-0.8636399340193229,0.0
2019-07-09,1.0,-0.0,-0.2142408047783716,-0.11965576862621818,-1.7314916692863882,-0.8641936497956618,0.0
2019-07-10,1.0,-0.0,-0.21431939641622133,-0.11945928953159385,-1.7319239232945616,-0.8638792832442629,0.0
2019-07-11,1.0,-0.0,-0.22072778605599558,-0.1117559407105325,-1.72382558230727,-0.8649125558779702,0.0
2019-07-12,1.0,-0.0,-0.21976903503621062,-0.11599138774711293,-1.7320806420043062,-0.8468193384223919,0.0
2019-07-15,1.0,-0.0,-0.24937441351266815,-0.1376290272130122,-1.7053878636221458,-0.8175633406318424,0.0
2019-07-16,1.0,-0.0,-0.24782948768087604,-0.1444270629644114,-1.7024638247946813,-0.8161517403206883,0.0
2019-07-17,1.0,-0.0,-0.2561267301886053,-0.13904246559228325,-1.7051327294828063,-0.8207661843704663,0.0
2019-07-18,1.0,-0.0,-0.2569534345455259,-0.14201090580989367,-1.7149189910164369,-0.8090698677964772,0.0
2019-07-19,1.0,-0.0,-0.26004551875686704,-0.14620938628158844,-1.7124077852770365,-0.8053680740857008,0.0
2019-07-22,1.0,-0.0,-0.2561957503633007,-0.14492753623188406,-1.7187070421428852,-0.8077451789010645,0.0
2019-07-23,1.0,-0.0,-0.25551110065113364,-0.1419157448811485,-1.715070212599043,-0.8099945085118067,0.0
2019-07-24,1.0,-0.0,-0.2562997217541247,-0.16361641258768664,-1.706117490300584,-0.7929223654818357,0.0
2019-07-25,1.0,-0.0,-0.24246457371016988,-0.17028106161434273,-1.717411727863462,-0.7843889454317701,0.0
2019-07-26,1.0,-0.0,-0.2137952559300874,-0.17134831460674158,-1.7263966916354558,-0.7898330212234707,0.0
2019-07-29,1.0,-0.0,-0.22078987460447674,-0.17442087581546156,-1.7233485683034493,-0.7878042111019962,0.0
2019-07-30,1.0,-0.0,-0.22421402069908222,-0.1783636008592072,-1.7147822690880687,-0.7881273188830307,0.0
2019-07-31,1.0,-0.0,-0.2596976444392359,-0.1752412203601703,-1.6977616313137232,-0.773702097738193,0.0
2019-08-01,1.0,-0.0,-0.2766795336686552,-0.16773891683237807,-1.6939992981635281,-0.7607127539283347,0.0
2019-08-02,1.0,-0.0,-0.2680263619701283,-0.16936395897515893,-1.6950434816519129,-0.7672659205241197,0.0
2019-08-05,1.0,-0.0,-0.25242873068960026,-0.1424191750278707,-1.7830864787386527,-0.8035515209428253,0.0
2019-08-06,1.0,-0.0,-0.25516541030348006,-0.14525641526383629,-1.7034722493457801,-0.8019372729758232,0.0
2019-08-07,1.0,-0.0,-0.2864522644294259,-0.12518449467878506,-1.672531655402781,-0.7999300862269866,0.0
2019-08-08,1.0,-0.0,-0.28700670722196225,-0.1326626111371081,-1.6805100608329433,-0.7993682732802995,0.0
2019-08-09,1.0,-0.0,-0.25804070851460537,-0.12663144810441265,-1.6648927905531385,-0.8348353014294593,0.0
2019-08-12,1.0,-0.0,-0.25191046976220954,-0.1354590946118934,-1.6741145893944682,-0.8176810582256875,0.0
2019-08-13,1.0,-0.0,-0.2359868293627736,-0.12934340499709474,-1.6865388340112337,-0.8218477629285299,0.0
2019-08-14,1.0,-0.0,-0.2470130270561936,-0.12737994295845217,-1.6666152778848378,-0.8131503892700223,0.0
2019-08-15,1.0,-0.0,-0.280678555236512,-0.15003022517757292,-1.61916276258123,-0.7282378721474988,0.0
2019-08-16,1.0,-0.0,-0.271582123326419,-0.1553837450499717,-1.6144069394682254,-0.730039600226287,0.0
2019-08-19,1.0,-0.0,-0.24794412526754536,-0.16304307010626715,-1.62630017648605,-0.7177725207464984,0.0
2019-08-20,1.0,-0.0,-0.2575678105799491,-0.1656301513562116,-1.624606623707478,-0.6986362955192568,0.0
2019-08-21,1.0,-0.0,-0.25250748502994014,-0.2006736526946108,-1.602881736526946,-0.6864146706586827,0.0
2019-08-22,1.0,-0.0,-0.26277937596813455,-0.17061296747067936,-1.5608910525927564,-0.6938481965036513,0.0
2019-08-23,1.0,-0.0,-0.2466661781946073,-0.17449443141852286,-1.5385038100820634,-0.7039126611957797,0.0
2019-08-26,1.0,-0.0,-0.23432942013518318,-0.16335823550337958,-1.484489505514052,-0.675311277125578,0.0
2019-08-27,1.0,-0.0,-0.23079636030189743,-0.17038160400648938,-1.4645905339634617,-0.6610707483952881,0.0
2019-08-28,1.0,-0.0,-0.22091834936744542,-0.1780667441942418,-1.4722134122705006,-0.6527821827536384,0.0
2019-08-29,1.0,-0.0,-0.2098225311364358,-0.1769043502804925,-1.4755671594397204,-0.6659139822883957,0.0
2019-08-30,1.0,-0.0,-0.1955096574087128,-0.18680389116029886,-1.4874171718595797,-0.6548357535598477,0.0
2019-09-03,1.0,-0.0,-0.20362597439243765,-0.19325596980706147,-1.4888011004902826,-0.6415293993157207,0.0
2019-09-04,1.0,-0.0,-0.19545582839401635,-0.19545582839401635,-1.4928027095681624,-0.6443338978267005,0.0
2019-09-05,1.0,-0.0,-0.19581008527213392,-0.17731691055198792,-1.502789767343931,-0.6332596413657579,0.0
2019-09-06,1.0,-0.0,-0.1768782039950504,-0.2082375817571151,-1.5607919391903835,-0.5895350892699311,0.0
2019-09-09,1.0,-0.0,-0.19100686336941908,-0.20996957475412154,-1.5604967098280618,-0.5763461402391565,0.0
2019-09-10,1.0,-0.0,-0.15096908250635904,-0.34267187332067495,-1.610289112599864,-0.4786300290187368,0.0
2019-09-11,1.0,-0.0,-0.10452049314470671,-0.44524857257155326,-1.6665090737171329,-0.42044586682183516,0.0
