Date,CS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.15229909037803557,-0.43105510584439066,-0.0,-0.5903084925867201,-0.6079445881665694,0.0
2018-10-31,1.0,-0.15247645767938,-0.4283452318119948,-0.0005000138892747022,-0.589544154004278,-0.6069613044806801,0.0
2018-11-01,1.0,-0.14850798056904926,-0.4313393476752255,-0.0,-0.5891741845940319,-0.6068285912560721,0.0
2018-11-02,1.0,-0.1539332983338399,-0.40767041529662074,-0.0,-0.5979663452239506,-0.6035478433864773,0.0
2018-11-05,1.0,-0.15211446565201778,-0.4125072507803221,-0.0,-0.5982377151064828,-0.5993425959174654,0.0
2018-11-06,1.0,-0.1571720632114046,-0.41689689468449553,-0.0,-0.5947894795004973,-0.593877776549895,0.0
2018-11-07,1.0,-0.15680914512922467,-0.41688756350784184,-0.0,-0.5939363817097416,-0.5935498122376851,0.0
2018-11-08,1.0,-0.14647213979558193,-0.415677546983185,-0.0,-0.590174744477415,-0.5952302450818772,0.0
2018-11-09,1.0,-0.14732646048109965,-0.41619243986254295,-0.0,-0.5899106529209621,-0.5956838487972509,0.0
2018-11-12,1.0,-0.14692021043402018,-0.403797676457694,-0.0,-0.5953529153879877,-0.5939829022358615,0.0
2018-11-13,1.0,-0.13652854687798355,-0.39995635451048855,-0.0,-0.5972339671022122,-0.5940969475435773,0.0
2018-11-14,1.0,-0.1375218245307726,-0.39936163247490175,-0.0,-0.5974465298996071,-0.5937636403317329,0.0
2018-11-15,1.0,-0.1368082613552764,-0.39938966240701884,-0.0,-0.5992207296803902,-0.589302743794447,0.0
2018-11-16,1.0,-0.13413639329997826,-0.3928377202523385,-0.0,-0.5985153360887536,-0.5936480313247771,0.0
2018-11-19,1.0,-0.13572962832050897,-0.3923706462927214,-0.0,-0.5975692650697408,-0.5932733353272248,0.0
2018-11-20,1.0,-0.10544972399610347,-0.3857830934083775,-0.0,-0.6032849875527655,-0.6114298084208247,0.0
2018-11-21,1.0,-0.09996190890787399,-0.3898623279098874,-0.0,-0.6084779887903358,-0.6225172770310715,0.0
2018-11-23,1.0,-0.09944600605845592,-0.3998035095379745,-0.0,-0.6067188821875938,-0.6230657970144367,0.0
2018-11-26,1.0,-0.09962595899200044,-0.39891336991836623,-0.0,-0.6076664755508232,-0.6239932290386874,0.0
2018-11-27,1.0,-0.09870037678152134,-0.39873314039207125,-0.0,-0.6083110358761535,-0.6245290230983455,0.0
2018-11-28,1.0,-0.09692412850307587,-0.40907723855092276,-0.0,-0.6051948051948052,-0.6229118250170882,0.0
2018-11-29,1.0,-0.08123728123728124,-0.40249626916293585,-0.0,-0.6036901370234704,-0.6259394926061593,0.0
2018-11-30,1.0,-0.08041388300472543,-0.40293846070284073,-0.0,-0.6038238009885395,-0.6285916028461246,0.0
2018-12-03,1.0,-0.07758339671846137,-0.4049766380528088,-0.0,-0.6049114419211127,-0.6290068455938281,0.0
2018-12-04,1.0,-0.07791466101003508,-0.4047755024339833,-0.0,-0.6066737374561475,-0.6301705148078649,0.0
2018-12-06,1.0,-0.07201156038427574,-0.37501672509299144,-0.0,-0.6083384623618507,-0.6206481308036073,0.0
2018-12-07,1.0,-0.06200279509782842,-0.37991829714039993,-0.0,-0.6139002365082777,-0.6317727370457966,0.0
2018-12-10,1.0,-0.046025774433682866,-0.3811467755276288,-0.0,-0.6162117452440032,-0.6247765415299235,0.0
2018-12-11,1.0,-0.042866675563859605,-0.3827305485119445,-0.0,-0.615294274656346,-0.6282663819564928,0.0
2018-12-12,1.0,-0.042340754978909705,-0.3830957338886219,-0.0,-0.6150888995675156,-0.6291312937156281,0.0
2018-12-13,1.0,-0.04363763779952023,-0.3970243389666046,-0.0,-0.6160480849572788,-0.6386350772216383,0.0
2018-12-14,1.0,-0.04566763659877142,-0.3922297661385925,-0.0,-0.6181970039874987,-0.6381883823687897,0.0
2018-12-17,1.0,-0.037403267411865865,-0.39120270851246775,-0.0,-0.6126665950128977,-0.645743766122098,0.0
2018-12-18,1.0,-0.02930011228145217,-0.38381543067957014,-0.0,-0.6115596428380473,-0.6487194567716409,0.0
2018-12-19,1.0,-0.028713506576836703,-0.384049834242327,-0.0,-0.6118864292589028,-0.648834349267458,0.0
2018-12-20,1.0,-0.028322498134924868,-0.37725141212831714,-0.0,-0.6134765000532879,-0.6453426409463925,0.0
2018-12-21,1.0,-0.025117489313118975,-0.37644372461036024,-0.0,-0.6152988343998088,-0.6382656718795634,0.0
2018-12-24,1.0,-0.007556741617565462,-0.3595000924776072,-0.0,-0.6153459983618254,-0.6598145163421143,0.0
2018-12-26,1.0,-0.00829091672351367,-0.36710919871963055,-0.0,-0.5975232198142415,-0.6507844886393452,0.0
2018-12-27,1.0,-0.0,-0.3495115760326129,-0.0,-0.5618542163423327,-0.652539548239879,0.0
2018-12-28,1.0,-0.0,-0.35477582846003897,-0.0,-0.5605057966553811,-0.6496101364522417,0.0
2018-12-31,1.0,-0.0,-0.36367145283310176,-0.0,-0.560573310689105,-0.6489887293500076,0.0
2019-01-02,1.0,-0.0,-0.362893065590209,-0.0,-0.5584552490165325,-0.6498084488211247,0.0
2019-01-03,1.0,-0.0,-0.364249665259038,-0.0,-0.5539190441858071,-0.6567617674322794,0.0
2019-01-04,1.0,-0.0,-0.36605495181464015,-0.0,-0.5372923928644658,-0.659703711297929,0.0
2019-01-07,1.0,-0.0,-0.35367277526778007,-0.0,-0.532844306817605,-0.6516828265394182,0.0
2019-01-08,1.0,-0.0,-0.3477897191523877,-0.0,-0.5366014397242218,-0.6503345837980331,0.0
2019-01-09,1.0,-0.0,-0.34829894032348024,-0.0,-0.5367084114992648,-0.6501039395629469,0.0
2019-01-10,1.0,-0.0,-0.3467464017839043,-0.0,-0.5380093249543888,-0.6491739306709913,0.0
2019-01-11,1.0,-0.0,-0.3509906892964964,-0.0,-0.538219549940381,-0.647766192252074,0.0
2019-01-14,1.0,-0.0,-0.351130716965825,-0.0,-0.5355947672649832,-0.6485143494574587,0.0
2019-01-15,1.0,-0.0,-0.3459604935763977,-0.0,-0.5369928400954654,-0.6560199055501955,0.0
2019-01-16,1.0,-0.0,-0.3451145561109279,-0.0,-0.5294445994976277,-0.6627001243244615,0.0
2019-01-17,1.0,-0.0,-0.3470238397804097,-0.0,-0.5292532913129671,-0.6652772835866416,0.0
2019-01-18,1.0,-0.0,-0.34816173660475425,-0.0,-0.5317842492802364,-0.6679151061173533,0.0
2019-01-22,1.0,-0.0,-0.26577277014453593,-0.0,-0.5280277345841087,-0.7553340640852431,0.0
2019-01-23,1.0,-0.0,-0.21319267920691407,-0.0,-0.5256227758007117,-0.8031265887137773,0.0
2019-01-24,1.0,-0.0,-0.20779485092093214,-0.0,-0.537269766968556,-0.798972219395543,0.0
2019-01-25,1.0,-0.0,-0.14213599163755958,-0.0,-0.5344313285572241,-0.8729571934834153,0.0
2019-01-28,1.0,-0.0,-0.14376337511464385,-0.0,-0.5314888413329257,-0.8723886680933456,0.0
2019-01-29,1.0,-0.0,-0.1327596333086489,-0.0,-0.5379586833839789,-0.8828426240392226,0.0
2019-01-30,1.0,-0.0,-0.1324055158324821,-0.0,-0.5376659856996935,-0.8835546475995913,0.0
2019-01-31,1.0,-0.0,-0.10773425383961177,-0.0,-0.5176096853269297,-0.8760318174996247,0.0
2019-02-01,1.0,-0.0,-0.10695779041102782,-0.0,-0.5207274739648841,-0.8877848769935102,0.0
2019-02-04,1.0,-0.0,-0.10727226975339708,-0.0,-0.5263965777554102,-0.882687468545546,0.0
2019-02-05,1.0,-0.0,-0.10201308505284348,-0.0,-0.5232259687971818,-0.8911172622043282,0.0
2019-02-06,1.0,-0.0,-0.09400998336106488,-0.0,-0.5347905006806837,-0.8922250794130994,0.0
2019-02-07,1.0,-0.0,-0.09391150888692802,-0.0,-0.536291440816841,-0.8908861716878861,0.0
2019-02-08,1.0,-0.0,-0.08834914611005693,-0.0,-0.5396331435800127,-0.9020619860847565,0.0
2019-02-11,1.0,-0.0,-0.07749068133985851,-0.0,-0.5384283794406268,-0.9197707736389685,0.0
2019-02-12,1.0,-0.0,-0.08434316490104922,-0.0,-0.5447755506440058,-0.9113380585829333,0.0
2019-02-13,1.0,-0.0,-0.08422388627998477,-0.0,-0.5452214748064476,-0.9089478360197994,0.0
2019-02-14,1.0,-0.0,-0.07895539846412043,-0.0,-0.5518486497482581,-0.9120429232568784,0.0
2019-02-15,1.0,-0.0,-0.08315160222695436,-0.0,-0.5618441645072735,-0.9205941965774687,0.0
2019-02-19,1.0,-0.0,-0.08007090012330456,-0.0,-0.5673808055898069,-0.9213933415536375,0.0
2019-02-20,1.0,-0.0,-0.07567539778423259,-0.0,-0.5677968280081228,-0.9270493278153357,0.0
2019-02-21,1.0,-0.0,-0.07437612554669411,-0.0,-0.5678415230254695,-0.9304605093902752,0.0
2019-02-22,1.0,-0.0,-0.07194503769652369,-0.0,-0.5697707330880272,-0.9314257777320332,0.0
2019-02-25,1.0,-0.0,-0.06695921528136294,-0.0,-0.5772070211667527,-0.9371450696954051,0.0
2019-02-26,1.0,-0.0,-0.06164188752424047,-0.0,-0.5813574660633485,-0.942650290885585,0.0
2019-02-27,1.0,-0.0,-0.053259942631211726,-0.0,-0.5815696307207278,-0.9493759206140011,0.0
2019-02-28,1.0,-0.0,-0.06148347663938672,-0.0,-0.5900497254739459,-0.9383352325701855,0.0
2019-03-01,1.0,-0.0,-0.06533782034688067,-0.0,-0.5898265596686514,-0.933497281905255,0.0
2019-03-04,1.0,-0.0,-0.06266656317110403,-0.0,-0.5915288881989185,-0.9331936143237859,0.0
2019-03-05,1.0,-0.0,-0.05367143746110765,-0.0,-0.6102209085252022,-0.9289307197676829,0.0
2019-03-06,1.0,-0.0,-0.05552094689300732,-0.0,-0.6068109847894928,-0.9333177594351867,0.0
2019-03-07,1.0,-0.0,-0.058366060355518806,-0.0,-0.6050279040926002,-0.9203183133526252,0.0
2019-03-08,1.0,-0.0,-0.0463685706901008,-0.0,-0.6027397260273972,-0.9355647454122512,0.0
2019-03-11,1.0,-0.0,-0.04584266152965065,-0.0,-0.6040766387254647,-0.9532982766699641,0.0
2019-03-12,1.0,-0.0,-0.019536276028674214,-0.0,-0.6165480660662238,-0.9897592101462594,0.0
2019-03-13,1.0,-0.0,-0.03141306066515575,-0.0,-0.617825330733147,-0.9861118431455226,0.0
2019-03-14,1.0,-0.0,-0.028728961114335462,-0.0,-0.6234633039624334,-0.9859125204453121,0.0
2019-03-15,1.0,-0.0,-0.02360560401797515,-0.0,-0.629553264604811,-0.9902458366375891,0.0
2019-03-18,1.0,-0.0,-0.03462397617274758,-0.0,-0.6341346665248379,-0.9905063291139241,0.0
2019-03-19,1.0,-0.0,-0.04316855015799904,-0.0,-0.6280327781050828,-1.0067484333993895,0.0
2019-03-20,1.0,-0.0,-0.04690723030351737,-0.0,-0.6190093492994723,-1.0129657906721317,0.0
2019-03-21,1.0,-0.0,-0.04803997958032188,-0.0,-0.6044493403906607,-1.0343104328434403,0.0
2019-03-22,1.0,-0.0,-0.047505874091878904,-0.0,-0.6362114132930025,-1.0170416182785535,0.0
2019-03-25,1.0,-0.0,-0.03856623096617707,-0.0,-0.6394555989758793,-1.0170327449130845,0.0
2019-03-26,1.0,-0.0,-0.03709311127933384,-0.0,-0.6382880934357089,-1.0281983345950039,0.0
2019-03-27,1.0,-0.0,-0.03594382932757224,-0.0,-0.6384823116392114,-1.0260869565217392,0.0
2019-03-28,1.0,-0.0,-0.036294354511796335,-0.0,-0.6354890144042374,-1.0307002134962029,0.0
2019-03-29,1.0,-0.0,-0.034725037157140926,-0.0,-0.6354276449128496,-1.032184839886502,0.0
2019-04-01,1.0,-0.0,-0.03531130773601754,-0.0,-0.6329788673323051,-1.037557161024975,0.0
2019-04-02,1.0,-0.0,-0.0357036111186588,-0.0,-0.6366872265847893,-1.0447789582371003,0.0
2019-04-03,1.0,-0.0,-0.035793879436864705,-0.0,-0.6421155623199435,-1.0399521661140403,0.0
2019-04-04,1.0,-0.0,-0.03496560537263112,-0.0,-0.6212240680823296,-1.0627532015552352,0.0
2019-04-05,1.0,-0.0,-0.029101105243099036,-0.0,-0.6240812326455055,-1.0690913050579844,0.0
2019-04-08,1.0,-0.0,-0.021861642754076937,-0.0,-0.6297949960523808,-1.0708393455119654,0.0
2019-04-09,1.0,-0.0,-0.019862136610086366,-0.0,-0.6352614227719805,-1.0694493638122222,0.0
2019-04-10,1.0,-0.0,-0.0315665045805013,-0.0,-0.6346613652849045,-1.0202562931520833,0.0
2019-04-11,1.0,-0.0,-0.02531883474291851,-0.0,-0.6391193448785072,-1.0205128205128204,0.0
2019-04-12,1.0,-0.0,-0.020482316843408517,-0.0,-0.6428379178554127,-1.0281800075362009,0.0
2019-04-15,1.0,-0.0,-0.016401010128438375,-0.0,-0.6698617861894806,-1.0291362315692292,0.0
2019-04-16,1.0,-0.0,-0.018035636679704477,-0.0,-0.673348544111256,-1.024826162538027,0.0
2019-04-17,1.0,-0.0,-0.006090067455007238,-0.0,-0.6678045716470492,-1.0570773138159872,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.6656596726353949,-1.0806602219048667,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.6721144306030207,-1.0839212876198876,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.6693386221524392,-1.0852271162162905,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.6641873278236915,-1.0906611570247933,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.6646563119629875,-1.0892542410222517,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.6919869670863708,-1.0692235476032694,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.6938871257071891,-1.0658755347040154,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.6886901804934592,-1.0711486449191367,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.7061607439388907,-1.0614690578988155,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.6898144307088139,-1.0757764318703504,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.6893585239689082,-1.076816685568864,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.6873359308077039,-1.0759070435767775,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.690317750790218,-1.082376753729274,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.6982856196339342,-1.0623912983463546,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.709366391184573,-1.0454545454545454,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.7030334699265698,-1.0471384175352714,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.7010229897701022,-1.0489220107798922,0.0
2019-05-14,1.0,-0.0,-0.0302875981666622,-0.0,-0.6464391969766009,-1.003564823501032,0.0
2019-05-15,1.0,-0.0,-0.02856760374832664,-0.0,-0.650334672021419,-0.9984738955823292,0.0
2019-05-16,1.0,-0.0,-0.030092096808738485,-0.0,-0.6479706575283786,-0.9991700578282287,0.0
2019-05-17,1.0,-0.0,-0.029186526000107106,-0.0,-0.6452632142665881,-1.0032131955229475,0.0
2019-05-20,1.0,-0.0,-0.026934404283801873,-0.0,-0.645809906291834,-1.004631860776439,0.0
2019-05-21,1.0,-0.0,-0.04024825528741144,-0.0,-0.623541633370625,-0.9998934526663471,0.0
2019-05-22,1.0,-0.0,-0.03980629024533021,-0.0,-0.6229311904635199,-0.9981107977223139,0.0
2019-05-23,1.0,-0.0,-0.03748536767053315,-0.0,-0.6237096945833777,-0.999228477173566,0.0
2019-05-24,1.0,-0.0,-0.03142265193370166,-0.0,-0.623140671483213,-1.0016202719932001,0.0
2019-05-28,1.0,-0.0,-0.036885678126977434,-0.0,-0.6137945581101034,-0.9858943260915418,0.0
2019-05-29,1.0,-0.0,-0.042347677325963944,-0.0,-0.6137912883274115,-0.9757599684168969,0.0
2019-05-30,1.0,-0.0,-0.04051352204566979,-0.0,-0.6120698726717878,-0.9781647900662948,0.0
2019-05-31,1.0,-0.0,-0.04159212880143113,-0.0,-0.6112806482163528,-0.9778754077659686,0.0
2019-06-03,1.0,-0.0,-0.04883538340748495,-0.0,-0.6106778330280032,-0.9576027218005758,0.0
2019-06-04,1.0,-0.0,-0.05555410316070168,-0.0,-0.6130820109278189,-0.9456746228856762,0.0
2019-06-05,1.0,-0.0,-0.05588342821329712,-0.0,-0.6144826865827544,-0.9410090353580195,0.0
2019-06-06,1.0,-0.0,-0.056009395797990344,-0.0,-0.60568967767193,-0.9482709121753882,0.0
2019-06-07,1.0,-0.0,-0.07355973792059307,-0.0,-0.596178443707745,-0.9405883734892584,0.0
2019-06-10,1.0,-0.0,-0.08645398709409906,-0.0,-0.5638168295021639,-0.9412755591261305,0.0
2019-06-11,1.0,-0.0,-0.08221198633681813,-0.0,-0.5615360728703033,-0.9439757789048753,0.0
2019-06-12,1.0,-0.0,-0.08150372825186412,-0.0,-0.5605323115161557,-0.9470018641259319,0.0
2019-06-13,1.0,-0.0,-0.07516729781605021,-0.0,-0.5617315972402345,-0.956891632515433,0.0
2019-06-14,1.0,-0.0,-0.07225418545586482,-0.0,-0.5634945316954336,-0.9558648214378273,0.0
2019-06-17,1.0,-0.0,-0.07250019433576038,-0.0,-0.5603865986059648,-0.958256678672298,0.0
2019-06-18,1.0,-0.0,-0.07325921894840498,-0.0,-0.5595895203296276,-0.9585633211536967,0.0
2019-06-19,1.0,-0.0,-0.06440748225296648,-0.0,-0.562930721799057,-0.9634696098243433,0.0
2019-06-20,1.0,-0.0,-0.06806269136955732,-0.0,-0.5635736156520836,-0.9631791997508953,0.0
2019-06-21,1.0,-0.0,-0.07055891591599388,-0.0,-0.5635108122842086,-0.9619168765089172,0.0
2019-06-24,1.0,-0.0,-0.07724642569864293,-0.0,-0.5623913438335193,-0.9551363553802641,0.0
2019-06-25,1.0,-0.0,-0.0647127480223058,-0.0,-0.5700427960057062,-0.9589677084684217,0.0
2019-06-26,1.0,-0.0,-0.06673399627097576,-0.0,-0.5680805883571577,-0.9547855811062772,0.0
2019-06-27,1.0,-0.0,-0.057686820740279615,-0.0,-0.5689570202059503,-0.96716208855342,0.0
2019-06-28,1.0,-0.0,-0.07983761840324763,-0.0,-0.5538409493077964,-0.9685906110128031,0.0
2019-07-01,1.0,-0.0,-0.08159838817998658,-0.0,-0.5564395309190474,-0.945006974221212,0.0
2019-07-02,1.0,-0.0,-0.08411625025810449,-0.0,-0.5534276275036134,-0.9435009291761305,0.0
2019-07-03,1.0,-0.0,-0.08622068574082195,-0.0,-0.5504759939114058,-0.9432419184231573,0.0
2019-07-05,1.0,-0.0,-0.0876274029157528,-0.0,-0.5506128241517223,-0.942071990710876,0.0
2019-07-08,1.0,-0.0,-0.09359262415743395,-0.0,-0.5429095322951369,-0.9460499470571524,0.0
2019-07-09,1.0,-0.0,-0.09646833906011831,-0.0,-0.5434675898416307,-0.9435760973467331,0.0
2019-07-10,1.0,-0.0,-0.11691356434368155,-0.0,-0.5204688908926961,-0.9389411310060544,0.0
2019-07-11,1.0,-0.0,-0.11435127887788779,-0.0,-0.526789397689769,-0.9372421617161716,0.0
2019-07-12,1.0,-0.0,-0.10844306738962046,-0.0,-0.5225406661502712,-0.9510198812290215,0.0
2019-07-15,1.0,-0.0,-0.13527317752669865,-0.0,-0.5163287416808544,-0.9279781251612238,0.0
2019-07-16,1.0,-0.0,-0.14294185896609515,-0.0,-0.5249194276137682,-0.9104808560010313,0.0
2019-07-17,1.0,-0.0,-0.14224237895225086,-0.0,-0.5216069265854097,-0.9130053856263045,0.0
2019-07-18,1.0,-0.0,-0.14271369721936147,-0.0,-0.5216529351184346,-0.9103244078269824,0.0
2019-07-19,1.0,-0.0,-0.14566706142835076,-0.0,-0.5166057360589054,-0.9122341794964214,0.0
2019-07-22,1.0,-0.0,-0.13241361526560083,-0.0,-0.5247550283651367,-0.9215059308922126,0.0
2019-07-23,1.0,-0.0,-0.136698618841476,-0.0,-0.524685631828489,-0.9154298082869512,0.0
2019-07-24,1.0,-0.0,-0.13441276727610785,-0.0,-0.5245842371655821,-0.9233808490858383,0.0
2019-07-25,1.0,-0.0,-0.11089554555331367,-0.0,-0.5652387604118165,-0.9106523876041183,0.0
2019-07-26,1.0,-0.0,-0.12283525899000389,-0.0,-0.5621446189796183,-0.9114111385174608,0.0
2019-07-29,1.0,-0.0,-0.12132819172338828,-0.0,-0.5541551282383085,-0.9125494966225834,0.0
2019-07-30,1.0,-0.0,-0.12251912342360967,-0.0,-0.5534680587140789,-0.9082592516022328,0.0
2019-07-31,1.0,-0.0,-0.1209629457244072,-0.0,-0.554572957877589,-0.9102733173014764,0.0
2019-08-01,1.0,-0.0,-0.13500724038063716,-0.0,-0.5534753827058337,-0.8973417459660736,0.0
2019-08-02,1.0,-0.0,-0.13098719109846033,-0.0,-0.5434338206753784,-0.9132358649243111,0.0
2019-08-05,1.0,-0.0,-0.12841664296242664,-0.0,-0.5406376871557498,-0.9168627653797419,0.0
2019-08-06,1.0,-0.0,-0.1329806358826853,-0.0,-0.5249370794596538,-0.9102676049103703,0.0
2019-08-07,1.0,-0.0,-0.12654431742451427,-0.0,-0.5234018557440918,-0.9132106423335213,0.0
2019-08-08,1.0,-0.0,-0.12804674885306402,-0.0,-0.5226952354102058,-0.9122690109439474,0.0
2019-08-09,1.0,-0.0,-0.12101471489883507,-0.0,-0.5129010831800531,-0.9207285918659309,0.0
2019-08-12,1.0,-0.0,-0.11667687908496732,-0.0,-0.5290543300653595,-0.907373366013072,0.0
2019-08-13,1.0,-0.0,-0.11552512582070869,-0.0,-0.5287535446950923,-0.9104309838285263,0.0
2019-08-14,1.0,-0.0,-0.12014575476505962,-0.0,-0.5194169809397614,-0.9085974926103353,0.0
2019-08-15,1.0,-0.0,-0.13077604760096215,-0.0,-0.5134320800101279,-0.8877579440435497,0.0
2019-08-16,1.0,-0.0,-0.1321151071853408,-0.0,-0.5161347472855661,-0.8826908962061198,0.0
2019-08-19,1.0,-0.0,-0.1338813709371443,-0.0,-0.5145314278487416,-0.8809915264955104,0.0
2019-08-20,1.0,-0.0,-0.13928904811161288,-0.0,-0.5096753033781568,-0.873930923127381,0.0
2019-08-21,1.0,-0.0,-0.14066360748323334,-0.0,-0.5096061721547073,-0.8710352478442842,0.0
2019-08-22,1.0,-0.0,-0.14211918861030617,-0.0,-0.5076729242786948,-0.8700516567972786,0.0
2019-08-23,1.0,-0.0,-0.14043669003075993,-0.0,-0.5067823105239273,-0.8740860269275377,0.0
2019-08-26,1.0,-0.0,-0.13200040038036134,-0.0,-0.5047044692457835,-0.865647364996747,0.0
2019-08-27,1.0,-0.0,-0.1315545997849516,-0.0,-0.5020879697932035,-0.8669200570128279,0.0
2019-08-28,1.0,-0.0,-0.12486571564194168,-0.0,-0.5061083768456293,-0.8673395458065805,0.0
2019-08-29,1.0,-0.0,-0.12375224595727691,-0.0,-0.5119784388101417,-0.8597524455979236,0.0
2019-08-30,1.0,-0.0,-0.12189042325140835,-0.0,-0.5125629393289796,-0.8581684032105289,0.0
2019-09-03,1.0,-0.0,-0.1282166367444644,-0.0,-0.5063834031518053,-0.858916816277678,0.0
2019-09-04,1.0,-0.0,-0.12091063235587472,-0.0,-0.5076052264113305,-0.8649760622381807,0.0
2019-09-05,1.0,-0.0,-0.1324486854530093,-0.0,-0.5017891754882958,-0.8507280950250982,0.0
2019-09-06,1.0,-0.0,-0.13102629430825932,-0.0,-0.4940757414599154,-0.848467608281594,0.0
2019-09-09,1.0,-0.0,-0.13107252399327202,-0.0,-0.49295043039477593,-0.8494855050954785,0.0
2019-09-10,1.0,-0.0,-0.13760400158478606,-0.0,-0.464862321711569,-0.8737866481774962,0.0
2019-09-11,1.0,-0.0,-0.14334250923790393,-0.0,-0.4445849763162464,-0.8920467227140839,0.0
2019-09-12,1.0,-0.0,-0.1396871048521062,-0.0,-0.44697890065207146,-0.8926933280440333,0.0
2019-09-13,1.0,-0.0,-0.1366305721436182,-0.0,-0.4453502490274302,-0.8959040562975444,0.0
2019-09-16,1.0,-0.0,-0.14919195900670085,-0.0,-0.42311292865589284,-0.8912347260543949,0.0
2019-09-17,1.0,-0.0,-0.13094738919172236,-0.0,-0.43131983326344864,-0.90424980884493,0.0
