Date,IWF,IWM,MTUM,SPY,TEVA,VLUE,VXX
2018-10-22,-0.34252518922045994,-1.2163621462662102,-0.0,-1.0711565347346093,1.0,-1.1908595670828712,0.0
2018-10-23,-0.34302241503976866,-1.2162448782839237,-0.0,-1.0706194263677995,1.0,-1.1905519402265607,0.0
2018-10-24,-0.33956266255659373,-1.2103361911183894,-0.0,-1.0720547153453424,1.0,-1.1945862633657642,0.0
2018-10-25,-0.2956631108212605,-1.1487399263986584,-0.0,-1.0613499790375924,1.0,-1.152606325988727,0.0
2018-10-26,-0.27294908387809597,-1.1287174293343154,-0.0,-1.0639443881778843,1.0,-1.1380167572046773,0.0
2018-10-29,-0.2529325513196481,-1.1323771994134897,-0.0,-1.0558101173020529,1.0,-1.1409915689149561,0.0
2018-10-30,-0.24649629018961253,-1.1320417697169551,-0.0,-1.0556929559402766,1.0,-1.145781808189063,0.0
2018-10-31,-0.25312656328164085,-1.1016872072399835,-0.0,-1.0537541498021739,1.0,-1.139160489335577,0.0
2018-11-01,-0.23807145775638988,-1.1117265174558497,-0.0,-1.0517546647296498,1.0,-1.138284832251328,0.0
2018-11-02,-0.26674139779705625,-1.2738083633882444,-0.0,-1.1108782532410566,1.0,-1.2223900965006336,0.0
2018-11-05,-0.2668031388604572,-1.273626748549983,-0.0,-1.1109323975240044,1.0,-1.2226446361553835,0.0
2018-11-06,-0.2685054334584085,-1.2742069099946396,-0.0,-1.1095950489742217,1.0,-1.2207494761463866,0.0
2018-11-07,-0.26739373874093186,-1.2737718486781247,-0.0,-1.1077462388626516,1.0,-1.2198743853157408,0.0
2018-11-08,-0.23205245648715103,-1.2718769586808734,-0.0,-1.0934381177378139,1.0,-1.2240007714189285,0.0
2018-11-09,-0.23134040501446482,-1.271890067502411,-0.0,-1.0947926711668274,1.0,-1.223625843780135,0.0
2018-11-12,-0.2290636847914767,-1.2504199260930076,-0.0,-1.100590296107885,1.0,-1.2190814416662668,0.0
2018-11-13,-0.18161820964039785,-1.25502104055088,-0.0,-1.1181140015302218,1.0,-1.2271901300688601,0.0
2018-11-14,-0.181705159470186,-1.2548175775833212,-0.0,-1.1180605365083918,1.0,-1.2270836321905034,0.0
2018-11-15,-0.17978173463526712,-1.2565575339843,-0.0,-1.1192322420065097,1.0,-1.2309496457974345,0.0
2018-11-16,-0.17355569360156733,-1.2424618913365508,-0.0,-1.1199407464041669,1.0,-1.2425574616524107,0.0
2018-11-19,-0.18148750837561026,-1.242701253948502,-0.0,-1.1187422226476502,1.0,-1.2431798602469608,0.0
2018-11-20,-0.123026440935895,-1.231881301122313,-0.0,-1.125927334981929,1.0,-1.2746813772113372,0.0
2018-11-21,-0.12969251084701,-1.2246274287870214,-0.0,-1.1246934540652707,1.0,-1.2370779098283342,0.0
2018-11-23,-0.1308750117735707,-1.2123952152208721,-0.0,-1.1286144862013752,1.0,-1.2374964679287934,0.0
2018-11-26,-0.13000706048481994,-1.215815485996705,-0.0,-1.126147328783243,1.0,-1.2350670746057897,0.0
2018-11-27,-0.11301450227624724,-1.226920730276435,-0.0,-1.1225888205753978,1.0,-1.2307692307692306,0.0
2018-11-28,-0.11371849626883185,-1.226920730276435,-0.0,-1.1222133571126858,1.0,-1.230393767306519,0.0
2018-11-29,-0.06219472484532726,-1.2143554914639252,-0.0,-1.127180536819091,1.0,-1.2480346094803925,0.0
2018-11-30,-0.06219183179830682,-1.2151362917480697,-0.0,-1.1289887431388967,1.0,-1.2453251465252582,0.0
2018-12-03,-0.057502329916123016,-1.2210158434296363,-0.0,-1.1332712022367195,1.0,-1.2480428704566635,0.0
2018-12-04,-0.04397749988378039,-1.2284877504532565,-0.0,-1.1291432290456045,1.0,-1.2472223513551206,0.0
2018-12-06,-0.02311199386087663,-1.1504988037737551,-0.0,-1.125265201101431,1.0,-1.2152304428294136,0.0
2018-12-07,-0.01973357417024159,-1.1516369383608036,-0.0,-1.1264845337547977,1.0,-1.217836983517724,0.0
2018-12-10,-0.0,-1.1490369575903832,-0.0,-1.1193636323010232,1.0,-1.2004737006747999,0.0
2018-12-11,-0.0,-1.163699463649885,-0.0,-1.1137152386532654,1.0,-1.2297291206562402,0.0
2018-12-12,-0.0,-1.163804372323642,-0.0,-1.1148073022312375,1.0,-1.2289384719405003,0.0
2018-12-13,-0.0,-1.1633241696336023,-0.0,-1.1148767407273874,1.0,-1.2285366623101537,0.0
2018-12-14,-0.0,-1.1474272325853834,-0.0,-1.1278723979453906,1.0,-1.2304226367486708,0.0
2018-12-17,-0.0,-1.1416195349672322,-0.0,-1.1117245713259718,1.0,-1.23538917317533,0.0
2018-12-18,-0.0,-1.1283572767020613,-0.0,-1.1010975283305076,1.0,-1.2320870884268762,0.0
2018-12-19,-0.0,-1.135287789133943,-0.0,-1.1098708983324368,1.0,-1.2375829298906222,0.0
2018-12-20,-0.0,-1.1248158564349808,-0.0,-1.1082094549350476,1.0,-1.2310611133431544,0.0
2018-12-21,-0.0,-1.12199236437894,-0.0,-1.1059220456361538,1.0,-1.2114001598153246,0.0
2018-12-24,-0.0,-1.106144264322629,-0.0,-1.0954547462343742,1.0,-1.215557224259022,0.0
2018-12-26,-0.0,-1.1109263554019164,-0.0,-1.06638078151665,1.0,-1.1984422176519494,0.0
2018-12-27,-0.0,-1.0599146490894495,-0.0,-0.9843241644483881,1.0,-1.1810537879748173,0.0
2018-12-28,-0.0,-1.0674613238650772,-0.0,-0.9823315580353368,1.0,-1.1770648406458701,0.0
2018-12-31,-0.0,-1.0680953588638094,-0.0,-0.9821202130357596,1.0,-1.1767266886465466,0.0
2019-01-02,-0.0,-1.0692310947484238,-0.0,-0.9797300156573993,1.0,-1.1827683974440355,0.0
2019-01-03,-0.0,-1.0704786107581534,-0.0,-0.9767471410419314,1.0,-1.1882676831850911,0.0
2019-01-04,-0.0,-1.1020904436860068,-0.0,-0.9448805460750854,1.0,-1.219240614334471,0.0
2019-01-07,-0.0,-1.066200485721464,-0.0,-0.9276861234402478,1.0,-1.193367389665857,0.0
2019-01-08,-0.0,-1.0526425736369334,-0.0,-0.9350741591811156,1.0,-1.1902653018592018,0.0
2019-01-09,-0.0,-1.0370123096181931,-0.0,-0.9354058001251826,1.0,-1.2002920926350928,0.0
2019-01-10,-0.0,-1.0355772439105773,-0.0,-0.9358942275608942,1.0,-1.199366032699366,0.0
2019-01-11,-0.0,-1.0239756066998036,-0.0,-0.9408963702435152,1.0,-1.212062988179274,0.0
2019-01-14,-0.0,-1.0221702642895913,-0.0,-0.942632875454052,1.0,-1.2103878752452923,0.0
2019-01-15,-0.0,-1.0161713833201351,-0.0,-0.944150377193348,1.0,-1.207518859667403,0.0
2019-01-16,-0.0,-1.0143702099300234,-0.0,-0.9419360213262247,1.0,-1.2090136621126293,0.0
2019-01-17,-0.0,-0.9926171712982165,-0.0,-0.9428867689755288,1.0,-1.2121526337619246,0.0
2019-01-18,-0.0,-0.9883968446095412,-0.0,-0.9522517634291915,1.0,-1.2331482950039652,0.0
2019-01-22,-0.0,-0.9836114549101618,-0.0,-0.9458836584012633,1.0,-1.3383551705006187,0.0
2019-01-23,-0.0,-0.9576434347323836,-0.0,-0.9594403799255552,1.0,-1.3613999058742994,0.0
2019-01-24,-0.0,-0.9400523897453514,-0.0,-0.9990552668871044,1.0,-1.3551337656203033,0.0
2019-01-25,-0.0,-0.8958783375097209,-0.0,-0.9838849045191393,1.0,-1.4406376911777414,0.0
2019-01-28,-0.0,-0.8684733748271092,-0.0,-1.019752766251729,1.0,-1.43408540802213,0.0
2019-01-29,-0.0,-0.8671374111939005,-0.0,-1.0124328539247964,1.0,-1.4524345867267372,0.0
2019-01-30,-0.0,-0.8560368187879048,-0.0,-0.9900210761753194,1.0,-1.4552023742956686,0.0
2019-01-31,-0.0,-0.8602122813802586,-0.0,-0.9578015555842035,1.0,-1.4792230673370288,0.0
2019-02-01,-0.0,-0.848398847848187,-0.0,-0.9072771941714672,1.0,-1.4801338529312098,0.0
2019-02-04,-0.0,-0.8500000000000001,-0.0,-0.9134745762711864,1.0,-1.4738559322033897,0.0
2019-02-05,-0.0,-0.8290655979751107,-0.0,-0.907108205020038,1.0,-1.4823454967306473,0.0
2019-02-06,-0.0,-0.816193853427896,-0.0,-0.9167510976021613,1.0,-1.4886018237082066,0.0
2019-02-07,-0.0,-0.8250583988107878,-0.0,-0.9520067954979826,1.0,-1.4701210448078148,0.0
2019-02-08,-0.0,-0.814438274241777,-0.0,-0.9631354122170013,1.0,-1.494105083297736,0.0
2019-02-11,-0.0,-0.7923406076166025,-0.0,-0.9683354728284126,1.0,-1.518356867779204,0.0
2019-02-12,-0.0,-0.8175408426483233,-0.0,-0.9681427343078246,1.0,-1.5135425623387788,0.0
2019-02-13,-0.0,-0.8211605266543724,-0.0,-0.965261397263799,1.0,-1.5022944632671442,0.0
2019-02-14,-0.0,-0.8108024555050126,-0.0,-1.0869142781433556,1.0,-1.518703352029325,0.0
2019-02-15,-0.0,-0.8172885406984465,-0.0,-1.0888328243261187,1.0,-1.5200283273580313,0.0
2019-02-19,-0.0,-0.8113307917368561,-0.0,-1.0993882436386204,1.0,-1.5223424062416882,0.0
2019-02-20,-0.0,-0.8303800832816515,-0.0,-1.0860724727562683,1.0,-1.5134225214848942,0.0
2019-02-21,-0.0,-0.8317744521646179,-0.0,-1.1031088544450383,1.0,-1.519018350258329,0.0
2019-02-22,-0.0,-0.8297787078676699,-0.0,-1.1066832895498464,1.0,-1.516095997150363,0.0
2019-02-25,-0.0,-0.820079567296947,-0.0,-1.123105806624648,1.0,-1.5269321889946808,0.0
2019-02-26,-0.0,-0.8137715179968701,-0.0,-1.127610105074894,1.0,-1.5298457411133468,0.0
2019-02-27,-0.0,-0.8343514193316565,-0.0,-1.1291322314049588,1.0,-1.5280722242184692,0.0
2019-02-28,-0.0,-0.8392961088971477,-0.0,-1.1287332646755923,1.0,-1.509604620964492,0.0
2019-03-01,-0.0,-0.831315613133795,-0.0,-1.1320527138708958,1.0,-1.5038641947732858,0.0
2019-03-04,-0.0,-0.8265857251260992,-0.0,-1.1330625362674642,1.0,-1.5040396375485428,0.0
2019-03-05,-0.0,-0.8225344549847862,-0.0,-1.1464113119742259,1.0,-1.5056828351530338,0.0
2019-03-06,-0.0,-0.8164259847096168,-0.0,-1.1509813564626459,1.0,-1.5034202172843922,0.0
2019-03-07,-0.0,-0.8234609878310666,-0.0,-1.1449982104509664,1.0,-1.5054133858267718,0.0
2019-03-08,-0.0,-0.8057589729680861,-0.0,-1.1897658439562426,1.0,-1.524907332067625,0.0
2019-03-11,-0.0,-0.8041053305293956,-0.0,-1.2000091432751212,1.0,-1.5675688031452866,0.0
2019-03-12,-0.0,-0.7224704094321375,-0.0,-1.2279279694192422,1.0,-1.6551374752452448,0.0
2019-03-13,-0.0,-0.7475795617732894,-0.0,-1.2373187566591004,1.0,-1.6475193403437254,0.0
2019-03-14,-0.0,-0.7385520949202817,-0.0,-1.2507879124953651,1.0,-1.6454393770856506,0.0
2019-03-15,-0.0,-0.7200632940847954,-0.0,-1.266393633359706,1.0,-1.6675198957509192,0.0
2019-03-18,-0.0,-0.748366473934095,-0.0,-1.2773468716213041,1.0,-1.6750810887039909,0.0
2019-03-19,-0.0,-0.7513913781718706,-0.0,-1.2745967361569663,1.0,-1.69059522686539,0.0
2019-03-20,-0.0,-0.7469571394743073,-0.0,-1.280274686242008,1.0,-1.7087378640776698,0.0
2019-03-21,-0.0,-0.749017565456181,-0.0,-1.3159414800435585,1.0,-1.6697126083045308,0.0
2019-03-22,-0.0,-0.7439565155199542,-0.0,-1.366328136175082,1.0,-1.6577027606923187,0.0
2019-03-25,-0.0,-0.6658966622666415,-0.0,-1.3906750895719402,1.0,-1.6577409013765794,0.0
2019-03-26,-0.0,-0.6574698451894767,-0.0,-1.3987083293760092,1.0,-1.6926583721151107,0.0
2019-03-27,-0.0,-0.6325678496868475,-0.0,-1.4161605617764281,1.0,-1.6960049345226798,0.0
2019-03-28,-0.0,-0.6308635521125421,-0.0,-1.4115773965115725,1.0,-1.7101848771446222,0.0
2019-03-29,-0.0,-0.6091356021192307,-0.0,-1.4269485943391724,1.0,-1.7369576631187056,0.0
2019-04-01,-0.0,-0.619618138424821,-0.0,-1.4221479713603817,1.0,-1.7315035799522676,0.0
2019-04-02,-0.0,-0.645771901455341,-0.0,-1.4523922762294301,1.0,-1.6578521830115096,0.0
2019-04-03,-0.0,-0.6507321274763135,-0.0,-1.4472198296487702,1.0,-1.6871949468848695,0.0
2019-04-04,-0.0,-0.6469234089492111,-0.0,-1.4629034578677282,1.0,-1.6861061819577,0.0
2019-04-05,-0.0,-0.6328980218936048,-0.0,-1.4647109660072979,1.0,-1.7036201267524487,0.0
2019-04-08,-0.0,-0.6251739526848697,-0.0,-1.4696962426220068,1.0,-1.7038725466673066,0.0
2019-04-09,-0.0,-0.6182772401174828,-0.0,-1.49910924936203,1.0,-1.6974818238721168,0.0
2019-04-10,-0.0,-0.6028266512835304,-0.0,-1.491395058167484,1.0,-1.7129602922795883,0.0
2019-04-11,-0.0,-0.5907933304502427,-0.0,-1.5026668588727117,1.0,-1.7116909326798329,0.0
2019-04-12,-0.0,-0.5942049877468647,-0.0,-1.501561674114651,1.0,-1.7093844601412715,0.0
2019-04-15,-0.0,-0.5989045308220823,-0.0,-1.4858982366789986,1.0,-1.7198385624369383,0.0
2019-04-16,-0.0,-0.5797829101515803,-0.0,-1.4818533926265958,1.0,-1.7200306029742263,0.0
2019-04-17,-0.0,-0.5663221360895779,-0.0,-1.496171882476792,1.0,-1.722605033974543,0.0
2019-04-18,-0.0,-0.5836397497731722,-0.0,-1.5019817582732438,1.0,-1.6896518790888686,0.0
2019-04-22,-0.0,-0.5821796407185629,-0.0,-1.5105149700598803,1.0,-1.6977245508982037,0.0
2019-04-23,-0.0,-0.5536831049792333,-0.0,-1.5173055807514204,1.0,-1.7029646250059673,0.0
2019-04-24,-0.0,-0.534581308945413,-0.0,-1.518910164808993,1.0,-1.709774221206059,0.0
2019-04-25,-0.0,-0.5452291259358161,-0.0,-1.5234371274617327,1.0,-1.699823565876687,0.0
2019-04-26,-0.0,-0.5213859020310634,-0.0,-1.5680764635603348,1.0,-1.689510155316607,0.0
2019-04-29,-0.0,-0.5217516014915384,-0.0,-1.5695095133377952,1.0,-1.6893106415527297,0.0
2019-04-30,-0.0,-0.5484982999622214,-0.0,-1.5371174914998111,1.0,-1.6367113713638082,0.0
2019-05-01,-0.0,-0.5611858306497443,-0.0,-1.5528509187346091,1.0,-1.621708656942603,0.0
2019-05-02,-0.0,-0.5505936893892804,-0.0,-1.5490798997114337,1.0,-1.6309191541700176,0.0
2019-05-03,-0.0,-0.5339585109406082,-0.0,-1.5640807047456664,1.0,-1.6382021407596854,0.0
2019-05-06,-0.0,-0.4998346170202712,-0.0,-1.5675471341492224,1.0,-1.657846241081132,0.0
2019-05-07,-0.0,-0.49184281458362894,-0.0,-1.5697262022981986,1.0,-1.667281411074857,0.0
2019-05-08,-0.0,-0.49920150305307653,-0.0,-1.5449506810709253,1.0,-1.652888680131517,0.0
2019-05-09,-0.0,-0.4972061792740762,-0.0,-1.5485749166549279,1.0,-1.6497159224303892,0.0
2019-05-10,-0.0,-0.4918063489090739,-0.0,-1.5505197115834817,1.0,-1.6397602771795112,0.0
2019-05-13,-0.0,-0.4872393038771987,-0.0,-1.5354360098912891,1.0,-1.643027107731069,0.0
2019-05-14,-0.0,-0.5710375954290103,-0.0,-1.56854083641427,1.0,-1.6618812118884139,0.0
2019-05-15,-0.0,-0.5766082434514638,-0.0,-1.5990466101694916,1.0,-1.6394453004622496,0.0
2019-05-16,-0.0,-0.5926178750792335,-0.0,-1.6146082207811205,1.0,-1.668682042030328,0.0
2019-05-17,-0.0,-0.5876867493408847,-0.0,-1.6043355141099502,1.0,-1.6902646225954496,0.0
2019-05-20,-0.0,-0.5597336466901685,-0.0,-1.6286721504112807,1.0,-1.707794751273012,0.0
2019-05-21,-0.0,-0.5643031784841076,-0.0,-1.6197555012224938,1.0,-1.705916870415648,0.0
2019-05-22,-0.0,-0.5601487207083802,-0.0,-1.6239420771977888,1.0,-1.7080377672325229,0.0
2019-05-23,-0.0,-0.5636061406081939,-0.0,-1.6252077833186662,1.0,-1.700205338809035,0.0
2019-05-24,-0.0,-0.5422984065668759,-0.0,-1.5949299855142443,1.0,-1.6913568324480925,0.0
2019-05-28,-0.0,-0.5263259681864333,-0.0,-1.6077454914664215,1.0,-1.7008654450514915,0.0
2019-05-29,-0.0,-0.498502844595269,-0.0,-1.679059786405829,1.0,-1.812955384768939,0.0
2019-05-30,-0.0,-0.4907055766540076,-0.0,-1.6784929042574455,1.0,-1.8278033180091946,0.0
2019-05-31,-0.0,-0.528444489837606,-0.0,-1.6935450924318252,1.0,-1.8847921560616894,0.0
2019-06-03,-0.0,-0.5363474726949453,-0.0,-1.703479806959614,1.0,-1.8401828803657607,0.0
2019-06-04,-0.0,-0.5185655508711333,-0.0,-1.6901000660334233,1.0,-1.870828465484838,0.0
2019-06-05,-0.0,-0.5106457945336488,-0.0,-1.6877233603463027,1.0,-1.8351034378617808,0.0
2019-06-06,-0.0,-0.5119975853916193,-0.0,-1.6768952160571458,1.0,-1.841541325016349,0.0
2019-06-07,-0.0,-0.5402970047822804,-0.0,-1.6619682859300278,1.0,-1.8317140699723133,0.0
2019-06-10,-0.0,-0.5433031218529708,-0.0,-1.6471299093655591,1.0,-1.8448136958710977,0.0
2019-06-11,-0.0,-0.5511492801212428,-0.0,-1.6580449608486993,1.0,-1.8425865117453903,0.0
2019-06-12,-0.0,-0.5588041883757398,-0.0,-1.6628054023976935,1.0,-1.836815215741818,0.0
2019-06-13,-0.0,-0.5798660442459915,-0.0,-1.6576009742236657,1.0,-1.83661457276233,0.0
2019-06-14,-0.0,-0.5634648370497427,-0.0,-1.6498335183129855,1.0,-1.8316012511351023,0.0
2019-06-17,-0.0,-0.5737331849903914,-0.0,-1.6473146556083744,1.0,-1.8360979063416607,0.0
2019-06-18,-0.0,-0.5728228987559422,-0.0,-1.6475169414382522,1.0,-1.8368564782037018,0.0
2019-06-19,-0.0,-0.5521395090973237,-0.0,-1.6541000957613023,1.0,-1.833828940073585,0.0
2019-06-20,-0.0,-0.5644723618090451,-0.0,-1.6320603015075377,1.0,-1.8285929648241204,0.0
2019-06-21,-0.0,-0.5751847569252425,-0.0,-1.6202805288824091,1.0,-1.8318837665275751,0.0
2019-06-24,-0.0,-0.535973597359736,-0.0,-1.6543285097740545,1.0,-1.8871794871794874,0.0
2019-06-25,-0.0,-0.5335737505079237,-0.0,-1.6564404713531087,1.0,-1.8892218610321008,0.0
2019-06-26,-0.0,-0.5405825645278325,-0.0,-1.633098372551052,1.0,-2.0092774955944854,0.0
2019-06-27,-0.0,-0.5325133634334942,-0.0,-1.6417561886968708,1.0,-2.015413358243811,0.0
2019-06-28,-0.0,-0.5208398133748057,-0.0,-1.6476412649040955,1.0,-2.015552099533437,0.0
2019-07-01,-0.0,-0.5161023092057575,-0.0,-1.6552759656207932,1.0,-2.0062131096613856,0.0
2019-07-02,-0.0,-0.5197827773467805,-0.0,-1.6472717869149212,1.0,-2.004913369537109,0.0
2019-07-03,-0.0,-0.5098323328503416,-0.0,-1.6623369902711655,1.0,-2.0026909542537776,0.0
2019-07-05,-0.0,-0.5183194666942277,-0.0,-1.651645909772105,1.0,-1.9976745387835257,0.0
2019-07-08,-0.0,-0.5164159040380538,-0.0,-1.654050979783879,1.0,-1.9998965927304688,0.0
2019-07-09,-0.0,-0.514892956872479,-0.0,-1.6551866790774639,1.0,-2.0010859447719516,0.0
2019-07-10,-0.0,-0.5169197284552003,-0.0,-1.6653884023423329,1.0,-1.9997927138933513,0.0
2019-07-11,-0.0,-0.5226930857409617,-0.0,-1.6614450956999844,1.0,-2.002852845064578,0.0
2019-07-12,-0.0,-0.5408984679304077,-0.0,-1.6591534666320435,1.0,-1.9934043105686834,0.0
2019-07-15,-0.0,-0.557242383279609,-0.0,-1.6560777789331391,1.0,-1.985754393261932,0.0
2019-07-16,-0.0,-0.6035562102162133,-0.0,-1.6965121784417907,1.0,-1.9605976116576358,0.0
2019-07-17,-0.0,-0.6022607225860976,-0.0,-1.7135009507711814,1.0,-1.9663004436932179,0.0
2019-07-18,-0.0,-0.6020682741518493,-0.0,-1.714557062206511,1.0,-1.9595842346858017,0.0
2019-07-19,-0.0,-0.6123035842662011,-0.0,-1.6201602136181577,1.0,-1.902588066139468,0.0
2019-07-22,-0.0,-0.6152227468692261,-0.0,-1.6075754465202217,1.0,-1.9095668240607677,0.0
2019-07-23,-0.0,-0.6239522805574125,-0.0,-1.6059546459608165,1.0,-1.9122743867948784,0.0
2019-07-24,-0.0,-0.6270245492512988,-0.0,-1.5811347662218602,1.0,-1.8850463481715394,0.0
2019-07-25,-0.0,-0.627822990844354,-0.0,-1.5697863682604274,1.0,-1.8888606307222788,0.0
2019-07-26,-0.0,-0.6353853215688274,-0.0,-1.571377569235477,1.0,-1.8935074208190952,0.0
2019-07-29,-0.0,-0.6031818877160777,-0.0,-1.574167559022997,1.0,-1.9218295854367446,0.0
2019-07-30,-0.0,-0.5856379150817314,-0.0,-1.6034748637812275,1.0,-1.9512182584558446,0.0
2019-07-31,-0.0,-0.6088388125739569,-0.0,-1.5939188146318877,1.0,-1.9420178011009932,0.0
2019-08-01,-0.0,-0.6451530219921053,-0.0,-1.5678987030296818,1.0,-1.9133131696314145,0.0
2019-08-02,-0.0,-0.6327740889046581,-0.0,-1.5687059658370925,1.0,-1.8672005676922296,0.0
2019-08-05,-0.0,-0.6243469439513062,-0.0,-1.5783413644433173,1.0,-1.8695916814608167,0.0
2019-08-06,-0.0,-0.6198273295623697,-0.0,-1.5019847176739107,1.0,-1.8399821375409349,0.0
2019-08-07,-0.0,-0.685041792728578,-0.0,-1.5195118199066715,1.0,-1.9233885441772218,0.0
2019-08-08,-0.0,-0.6937483920761514,-0.0,-1.5338821713403652,1.0,-1.9176742989452018,0.0
2019-08-09,-0.0,-0.6632913981794007,-0.0,-1.5063925539531553,1.0,-1.9443592103917358,0.0
2019-08-12,-0.0,-0.6608478802992518,-0.0,-1.5053183368110337,1.0,-1.9232021985851697,0.0
2019-08-13,-0.0,-0.6423008399083735,-0.0,-1.5109697123950112,1.0,-1.9370832272842962,0.0
2019-08-14,-0.0,-0.6541909344137757,-0.0,-1.4861990377310712,1.0,-1.924183337553811,0.0
2019-08-15,-0.0,-0.6717262799318705,-0.0,-1.4630798517182646,1.0,-1.8746618575293057,0.0
2019-08-16,-0.0,-0.674353318628434,-0.0,-1.4590435131341488,1.0,-1.8796871866853821,0.0
2019-08-19,-0.0,-0.6618080167723257,-0.0,-1.4586432386562174,1.0,-1.8713622522837319,0.0
2019-08-20,-0.0,-0.6589433736143014,-0.0,-1.459552581643863,1.0,-1.8750624188554879,0.0
2019-08-21,-0.0,-0.6831273644388398,-0.0,-1.4997225725094576,1.0,-1.8613366960907944,0.0
2019-08-22,-0.0,-0.6820970440602343,-0.0,-1.5147289966029511,1.0,-1.8734472443340264,0.0
2019-08-23,-0.0,-0.686690702279998,-0.0,-1.5219113390544863,1.0,-1.869344437109633,0.0
2019-08-26,-0.0,-0.6570411590715396,-0.0,-1.5127086779966912,1.0,-1.8435353687271268,0.0
2019-08-27,-0.0,-0.6600240336471059,-0.0,-1.507059883837372,1.0,-1.8399258962547567,0.0
2019-08-28,-0.0,-0.6985842594002131,-0.0,-1.501598416806211,1.0,-1.8741563911300554,0.0
2019-08-29,-0.0,-0.6900771887060736,-0.0,-1.505941499085923,1.0,-1.8821856591509243,0.0
2019-08-30,-0.0,-0.6645096056622851,-0.0,-1.5248230535894842,1.0,-1.8662790697674416,0.0
2019-09-03,-0.0,-0.6941828254847646,-0.0,-1.5139763283807604,1.0,-1.8284059430873836,0.0
2019-09-04,-0.0,-0.6647581738737381,-0.0,-1.5150921601125005,1.0,-1.8425493445833958,0.0
2019-09-05,-0.0,-0.6758637956935404,-0.0,-1.5103655483224838,1.0,-1.8212819228843264,0.0
2019-09-06,-0.0,-0.6594491162697014,-0.0,-1.5953975527468656,1.0,-1.7806536079359485,0.0
2019-09-09,-0.0,-0.6475302419354839,-0.0,-1.599193548387097,1.0,-1.7935987903225807,0.0
2019-09-10,-0.0,-0.657560580765923,-0.0,-1.570445692315475,1.0,-1.8309809278089744,0.0
2019-09-11,-0.0,-0.6962765411837112,-0.0,-1.5266181146784286,1.0,-1.9058364960508771,0.0
2019-09-12,-0.0,-0.6643894978332908,-0.0,-1.525822074942646,1.0,-1.9078766250318635,0.0
2019-09-13,-0.0,-0.6572067948326722,-0.0,-1.5152069982707763,1.0,-1.91353880581833,0.0
2019-09-16,-0.0,-0.6499923590239925,-0.0,-1.528908359227752,1.0,-1.91508328663848,0.0
2019-09-17,-0.0,-0.6646615008156607,-0.0,-1.5284461663947797,1.0,-1.9047716150081568,0.0
2019-09-18,-0.0,-0.6904834605597964,-0.0,-1.5118066157760814,1.0,-1.8867175572519084,0.0
2019-09-19,-0.0,-0.7017338689174759,-0.0,-1.4921442009457466,1.0,-1.8907815121777598,0.0
