Date,IWF,IWM,MTUM,SBNY,SPY,VLUE,VXX
2018-11-19,-0.0,-0.7725341706686368,-0.0,1.0,-0.6186738086442556,-0.6872306366211057,0.0
2018-11-20,-0.0,-0.7564447982364827,-0.0,1.0,-0.6077092645888188,-0.6975078072377686,0.0
2018-11-21,-0.0,-0.7521941146102219,-0.0,1.0,-0.6060918946824987,-0.6785508214643626,0.0
2018-11-23,-0.0,-0.746556640980523,-0.0,1.0,-0.6083065347976457,-0.6789636551180146,0.0
2018-11-26,-0.0,-0.7474750538351885,-0.0,1.0,-0.6073822450031846,-0.6780807376179067,0.0
2018-11-27,-0.0,-0.7469864922163669,-0.0,1.0,-0.6051850505784724,-0.6764794960324672,0.0
2018-11-28,-0.0,-0.7593250174512125,-0.0,1.0,-0.6012018574160065,-0.6744665998968102,0.0
2018-11-29,-0.0,-0.7467577407998074,-0.0,1.0,-0.59109920861794,-0.6712003129419553,0.0
2018-11-30,-0.0,-0.7581139751647084,-0.0,1.0,-0.6071287609679085,-0.6708868445820809,0.0
2018-12-03,-0.0,-0.7578442677671906,-0.0,1.0,-0.6064514171269042,-0.6702373004794563,0.0
2018-12-04,-0.0,-0.7629569012547736,-0.0,1.0,-0.5999878765836212,-0.667909316845487,0.0
2018-12-06,-0.0,-0.726098958178742,-0.0,1.0,-0.5925618117598173,-0.6494909619779763,0.0
2018-12-07,-0.0,-0.7261233454027423,-0.0,1.0,-0.592509052056746,-0.6492550602481154,0.0
2018-12-10,-0.0,-0.7274760195374566,-0.0,1.0,-0.5854763726240216,-0.6294356499735185,0.0
2018-12-11,-0.0,-0.7296787503684056,-0.0,1.0,-0.5806366047745358,-0.63692897141173,0.0
2018-12-12,-0.0,-0.729743272319981,-0.0,1.0,-0.5803931971586053,-0.6373684675921831,0.0
2018-12-13,-0.0,-0.7284350695262786,-0.0,1.0,-0.5810157907141174,-0.6366073532877681,0.0
2018-12-14,-0.0,-0.7476084703094921,-0.0,1.0,-0.5747667703243002,-0.6392418184510588,0.0
2018-12-17,-0.0,-0.7452671372456363,-0.0,1.0,-0.5658170648867362,-0.6423402935703948,0.0
2018-12-18,-0.0,-0.7334996331621423,-0.0,1.0,-0.5581511371973588,-0.6430227439471754,0.0
