Date,AHH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.13174778761061948,-0.7691371681415929,-0.0,-0.4449944690265487,-0.41963495575221244,0.0
2018-10-17,1.0,-0.12542856359198,-0.757124441153076,-0.0,-0.44120793219781124,-0.41907347979922654,0.0
2018-10-18,1.0,-0.12547319910023594,-0.7576946288473145,-0.0,-0.4409392659241784,-0.41910352773358206,0.0
2018-10-19,1.0,-0.10866068751192651,-0.7495570155112722,-0.0,-0.4464738434697272,-0.4213395850939127,0.0
2018-10-22,1.0,-0.10911221958731977,-0.7478398342737209,-0.0,-0.4469158012374956,-0.42186605609616484,0.0
2018-10-23,1.0,-0.1086666121425261,-0.747962160246449,-0.0,-0.4474250974619012,-0.42215315831084205,0.0
2018-10-24,1.0,-0.10701237799225694,-0.7442881291237254,-0.0,-0.44934293036697753,-0.4257865750586183,0.0
2018-10-25,1.0,-0.07319406793174932,-0.7099346196778824,-0.0,-0.4709243608143305,-0.40371020039334504,0.0
2018-10-26,1.0,-0.0625641565551549,-0.6997868028321007,-0.0,-0.4727449793382992,-0.39696786250098703,0.0
2018-10-29,1.0,-0.05743110106927988,-0.701731340146599,-0.0,-0.4717442135407088,-0.3963429051835115,0.0
2018-10-30,1.0,-0.04202742177425722,-0.7040448432853496,-0.0,-0.4744598542066897,-0.41111608200215793,0.0
2018-10-31,1.0,-0.04322879823940895,-0.6962194450994262,-0.0,-0.47224187167596743,-0.4082108517383217,0.0
2018-11-01,1.0,-0.006744556558682954,-0.7414232607541159,-0.0,-0.4852894317578333,-0.42190653212958046,0.0
2018-11-02,1.0,-0.012412518156609006,-0.7159646111184471,-0.0,-0.4943615476033276,-0.418222633038426,0.0
2018-11-05,1.0,-0.015218484503612736,-0.7107164597835005,-0.0,-0.4954609215784877,-0.4252970912844401,0.0
2018-11-06,1.0,-0.011916768405966347,-0.7091671532459259,-0.0,-0.5007962206061892,-0.4322150857264186,0.0
2018-11-07,1.0,-0.011726315230944738,-0.7090175894728464,-0.0,-0.5003050964370043,-0.4319634945480593,0.0
2018-11-08,1.0,-0.0017932962367151032,-0.7079828054537302,-0.0,-0.4956090614203961,-0.43178881299612326,0.0
2018-11-09,1.0,-0.001055381124508588,-0.7083190417139389,-0.0,-0.49719004775599585,-0.43191472520513974,0.0
2018-11-12,1.0,-0.0002627430373095113,-0.6969784550709407,-0.0,-0.5008670520231214,-0.42932212296374145,0.0
2018-11-13,1.0,-0.0,-0.6907366885485048,-0.0,-0.49398249452954046,-0.42026154006460353,0.0
2018-11-14,1.0,-0.0,-0.6914976802377104,-0.0,-0.49418756190376895,-0.4207631757285096,0.0
2018-11-15,1.0,-0.0,-0.6927942937470714,-0.0,-0.4970583641380747,-0.41336491903993333,0.0
2018-11-16,1.0,-0.0,-0.6831141778414269,-0.0,-0.4976956125504492,-0.42301783621924227,0.0
2018-11-19,1.0,-0.0,-0.6830004947014867,-0.0,-0.4974874371859296,-0.4232041034186476,0.0
2018-11-20,1.0,-0.0,-0.6725423202360615,-0.0,-0.4892581663819433,-0.42656727235077907,0.0
2018-11-21,1.0,-0.0,-0.6696410203661797,-0.0,-0.48683398477679485,-0.41501234313927177,0.0
2018-11-23,1.0,-0.0,-0.6584519710130031,-0.0,-0.49372976306727656,-0.4175875006424423,0.0
2018-11-26,1.0,-0.0,-0.6663150039883695,-0.0,-0.4916501556750637,-0.41517638885315084,0.0
2018-11-27,1.0,-0.0,-0.6656844910194982,-0.0,-0.4862025673217351,-0.4103102820979272,0.0
2018-11-28,1.0,-0.0,-0.6621476166068683,-0.0,-0.488672475653511,-0.4119682214249103,0.0
2018-11-29,1.0,-0.0,-0.6475542926730262,-0.0,-0.4780545971179216,-0.4114319058250457,0.0
2018-11-30,1.0,-0.0,-0.6485142233613318,-0.0,-0.47994011216281374,-0.4091658842337656,0.0
2018-12-03,1.0,-0.0,-0.648294229549778,-0.0,-0.4794419784400761,-0.4087254280279011,0.0
2018-12-04,1.0,-0.0,-0.6498444258936025,-0.0,-0.4740836305684146,-0.405732210164175,0.0
2018-12-06,1.0,-0.0,-0.6212748036762703,-0.0,-0.4679317264101866,-0.3880397354274531,0.0
2018-12-07,1.0,-0.0,-0.6336419985445055,-0.0,-0.4866621496147958,-0.3891691134030967,0.0
2018-12-10,1.0,-0.0,-0.6329664322806668,-0.0,-0.479514001043556,-0.37217680820930754,0.0
2018-12-11,1.0,-0.0,-0.6338521981300975,-0.0,-0.47670081559578276,-0.37601949472846624,0.0
2018-12-12,1.0,-0.0,-0.6340480573105817,-0.0,-0.47626983732152633,-0.3770956668822447,0.0
2018-12-13,1.0,-0.0,-0.6302115704944932,-0.0,-0.48059567908907846,-0.37535738259204937,0.0
2018-12-14,1.0,-0.0,-0.6151125722255429,-0.0,-0.4965381550109583,-0.37891014146244273,0.0
2018-12-17,1.0,-0.0,-0.6131123919308358,-0.0,-0.4783364801748981,-0.3928997316903508,0.0
2018-12-18,1.0,-0.0,-0.614054268959348,-0.0,-0.4785309611370639,-0.39225723089156145,0.0
2018-12-19,1.0,-0.0,-0.6146747916925754,-0.0,-0.4792190026116155,-0.39335903494590224,0.0
2018-12-20,1.0,-0.0,-0.6071180899544283,-0.0,-0.47986427580741037,-0.3897117099266891,0.0
2018-12-21,1.0,-0.0,-0.6065327252557624,-0.0,-0.47905830149143347,-0.37956366325650187,0.0
2018-12-24,1.0,-0.0,-0.5921916331929068,-0.0,-0.47080434995591264,-0.3863035171940825,0.0
2018-12-26,1.0,-0.0,-0.5931238447319779,-0.0,-0.4798521256931608,-0.3915958102279729,0.0
2018-12-27,1.0,-0.0,-0.569168444519021,-0.0,-0.4387419996644054,-0.38919385382457994,0.0
2018-12-28,1.0,-0.0,-0.5749724101530637,-0.0,-0.4377189194376469,-0.38642579530732685,0.0
2018-12-31,1.0,-0.0,-0.5766535470864932,-0.0,-0.4373140059518095,-0.38595564941921856,0.0
2019-01-02,1.0,-0.0,-0.5758948907909563,-0.0,-0.4354216116425711,-0.38627154810712316,0.0
2019-01-03,1.0,-0.0,-0.5766626650660265,-0.0,-0.45106842737094843,-0.37322929171668673,0.0
2019-01-04,1.0,-0.0,-0.579039113615741,-0.0,-0.4342853049333779,-0.37456421032523046,0.0
2019-01-07,1.0,-0.0,-0.5608300237351068,-0.0,-0.42812492656216955,-0.36105562475031133,0.0
2019-01-08,1.0,-0.0,-0.5595828145920932,-0.0,-0.42869559089521037,-0.360738530924808,0.0
2019-01-09,1.0,-0.0,-0.5654529181779641,-0.0,-0.43044891422111264,-0.35936690376371944,0.0
2019-01-10,1.0,-0.0,-0.5643760152553147,-0.0,-0.431080349365539,-0.3587588577347741,0.0
2019-01-11,1.0,-0.0,-0.5513813976493864,-0.0,-0.434086251972584,-0.36988011399769183,0.0
2019-01-14,1.0,-0.0,-0.5514780355670711,-0.0,-0.43511953833470735,-0.36883759274525973,0.0
2019-01-15,1.0,-0.0,-0.5524404621551521,-0.0,-0.43539259608582886,-0.3701013911813252,0.0
2019-01-16,1.0,-0.0,-0.552960309229754,-0.0,-0.42290468558499106,-0.38106910530781557,0.0
2019-01-17,1.0,-0.0,-0.5567479980273818,-0.0,-0.417537514970763,-0.3740929478900031,0.0
2019-01-18,1.0,-0.0,-0.5525476578555737,-0.0,-0.42118441877495094,-0.3884912479625824,0.0
2019-01-22,1.0,-0.0,-0.6046256278472141,-0.0,-0.409414787992057,-0.3221586263286999,0.0
2019-01-23,1.0,-0.0,-0.5308180713778166,-0.0,-0.3920049510624155,-0.3693355032434043,0.0
2019-01-24,1.0,-0.0,-0.5198236879367835,-0.0,-0.4039875759375142,-0.36000091353400626,0.0
2019-01-25,1.0,-0.0,-0.5113882613306284,-0.0,-0.4397159850615519,-0.35421181243948546,0.0
2019-01-28,1.0,-0.0,-0.5093619174679118,-0.0,-0.4383769609421723,-0.35248654368128074,0.0
2019-01-29,1.0,-0.0,-0.499896215318619,-0.0,-0.4373025208145945,-0.36910445351599436,0.0
2019-01-30,1.0,-0.0,-0.49813801664291296,-0.0,-0.43510643188818904,-0.36547744931267523,0.0
2019-01-31,1.0,-0.0,-0.5144245090625787,-0.0,-0.3995096354345684,-0.3774890584542059,0.0
2019-02-01,1.0,-0.0,-0.5138710858817067,-0.0,-0.39665354330708663,-0.37843343709943233,0.0
2019-02-04,1.0,-0.0,-0.5120243461547263,-0.0,-0.399331853648491,-0.37679335514724394,0.0
2019-02-05,1.0,-0.0,-0.5173374118291597,-0.0,-0.4049809391193188,-0.3604218503892072,0.0
2019-02-06,1.0,-0.0,-0.5177939598694272,-0.0,-0.40546031456159976,-0.35948592690665876,0.0
2019-02-07,1.0,-0.0,-0.5209389414074987,-0.0,-0.4102388455039503,-0.35224003288121664,0.0
2019-02-08,1.0,-0.0,-0.5194775487796509,-0.0,-0.41077841571928536,-0.3571837042797996,0.0
2019-02-11,1.0,-0.0,-0.5103758226135608,-0.0,-0.4213615830868359,-0.3612620669097246,0.0
2019-02-12,1.0,-0.0,-0.5149115378453228,-0.0,-0.41225881760545646,-0.36163054175917236,0.0
2019-02-13,1.0,-0.0,-0.5272273258344597,-0.0,-0.4104831504432888,-0.35321069391308335,0.0
2019-02-14,1.0,-0.0,-0.496397099320727,-0.0,-0.439416192399486,-0.3590279052689554,0.0
2019-02-15,1.0,-0.0,-0.5122338223796165,-0.0,-0.4335418295543393,-0.3538150209262751,0.0
2019-02-19,1.0,-0.0,-0.5035384403290291,-0.0,-0.4418455034235559,-0.352327558476173,0.0
2019-02-20,1.0,-0.0,-0.4989091243138966,-0.0,-0.4435156052637623,-0.354155662218956,0.0
2019-02-21,1.0,-0.0,-0.4946374847851549,-0.0,-0.4453988011850355,-0.35656707163034246,0.0
2019-02-22,1.0,-0.0,-0.4838968665412671,-0.0,-0.4550167454236822,-0.3549800431252007,0.0
2019-02-25,1.0,-0.0,-0.48415862116638636,-0.0,-0.46256826194151945,-0.35749671651420545,0.0
2019-02-26,1.0,-0.0,-0.4824133327194881,-0.0,-0.46772708438837995,-0.3517793840062613,0.0
2019-02-27,1.0,-0.0,-0.48499366578371533,-0.0,-0.47214096510422665,-0.34621674536450536,0.0
2019-02-28,1.0,-0.0,-0.48111249481112495,-0.0,-0.4691204280245376,-0.3559107052257737,0.0
2019-03-01,1.0,-0.0,-0.4786084552470914,-0.0,-0.47238797373574476,-0.35290865107706487,0.0
2019-03-04,1.0,-0.0,-0.46620813397129185,-0.0,-0.47678965771071036,-0.3573334560176666,0.0
2019-03-05,1.0,-0.0,-0.461207689477557,-0.0,-0.48408756438557765,-0.35416666666666663,0.0
2019-03-06,1.0,-0.0,-0.4563376402818259,-0.0,-0.4862644298074496,-0.35239712666100564,0.0
2019-03-07,1.0,-0.0,-0.46383540443352,-0.0,-0.4796531476170968,-0.33244571896763625,0.0
2019-03-08,1.0,-0.0,-0.4564679466617788,-0.0,-0.5057737249690694,-0.3289190303807909,0.0
2019-03-11,1.0,-0.0,-0.4570845467678691,-0.0,-0.5041161228186842,-0.3318810337315692,0.0
2019-03-12,1.0,-0.0,-0.45316804407713496,-0.0,-0.5065426997245179,-0.3359733700642792,0.0
2019-03-13,1.0,-0.0,-0.4659017750390877,-0.0,-0.5065529292743494,-0.32681872528281064,0.0
2019-03-14,1.0,-0.0,-0.459655857955714,-0.0,-0.5093119444254016,-0.31617193391375886,0.0
2019-03-15,1.0,-0.0,-0.453741465426385,-0.0,-0.5118682124364202,-0.3255510241488338,0.0
2019-03-18,1.0,-0.0,-0.4610530194850062,-0.0,-0.5156386752038324,-0.3265005297342116,0.0
2019-03-19,1.0,-0.0,-0.4581854225254714,-0.0,-0.5203310128624775,-0.3265870637591628,0.0
2019-03-20,1.0,-0.0,-0.459128348291535,-0.0,-0.520222411923494,-0.3278268693906744,0.0
2019-03-21,1.0,-0.0,-0.46045438819052015,-0.0,-0.5348633375619882,-0.311198247030331,0.0
2019-03-22,1.0,-0.0,-0.45741522475298046,-0.0,-0.5507955652456278,-0.311221412998098,0.0
2019-03-25,1.0,-0.0,-0.42706701078440407,-0.0,-0.5659046916766521,-0.3113881463729376,0.0
2019-03-26,1.0,-0.0,-0.4383133422868522,-0.0,-0.5643032464224517,-0.3129486407632103,0.0
2019-03-27,1.0,-0.0,-0.4300823921496019,-0.0,-0.5702879096463618,-0.3140159229772264,0.0
2019-03-28,1.0,-0.0,-0.42323220671357714,-0.0,-0.554204637213058,-0.32963432921905644,0.0
2019-03-29,1.0,-0.0,-0.43188600245205766,-0.0,-0.5556223831224409,-0.3257535450739087,0.0
2019-04-01,1.0,-0.0,-0.4364413633737724,-0.0,-0.5564413633737724,-0.31792027729636047,0.0
2019-04-02,1.0,-0.0,-0.44201928845000227,-0.0,-0.5639795117899497,-0.3012320612800517,0.0
2019-04-03,1.0,-0.0,-0.4417247266183731,-0.0,-0.5650348359710239,-0.3002353158307572,0.0
2019-04-04,1.0,-0.0,-0.4406846033354833,-0.0,-0.5751405141435548,-0.28766239749378053,0.0
2019-04-05,1.0,-0.0,-0.4441354903943377,-0.0,-0.5700432025002298,-0.28382663847780126,0.0
2019-04-08,1.0,-0.0,-0.43396442389139445,-0.0,-0.567638103523271,-0.2877452439275658,0.0
2019-04-09,1.0,-0.0,-0.426142230993414,-0.0,-0.5904490901163457,-0.2781972141267182,0.0
2019-04-10,1.0,-0.0,-0.42104780255069274,-0.0,-0.5918432883750804,-0.280897330030278,0.0
2019-04-11,1.0,-0.0,-0.426532152906458,-0.0,-0.5752064603207283,-0.2859103699128405,0.0
2019-04-12,1.0,-0.0,-0.42947094654712203,-0.0,-0.5682020395592362,-0.2837131841306778,0.0
2019-04-15,1.0,-0.0,-0.4313792631146418,-0.0,-0.5633474866456649,-0.2880655617951879,0.0
2019-04-16,1.0,-0.0,-0.4242548350398179,-0.0,-0.5603185437997725,-0.29073947667804323,0.0
2019-04-17,1.0,-0.0,-0.42375565091676803,-0.0,-0.6039424467035364,-0.2670904376161737,0.0
2019-04-18,1.0,-0.0,-0.40879373848987105,-0.0,-0.6038443830570902,-0.28938766114180475,0.0
2019-04-22,1.0,-0.0,-0.402931588560331,-0.0,-0.6115182761889348,-0.29755161491688437,0.0
2019-04-23,1.0,-0.0,-0.40329571001460124,-0.0,-0.606183512179294,-0.3081558393399309,0.0
2019-04-24,1.0,-0.0,-0.4095271210013908,-0.0,-0.6024339360222531,-0.3060732498840983,0.0
2019-04-25,1.0,-0.0,-0.41800687924142416,-0.0,-0.6105326763967649,-0.2955052523937901,0.0
2019-04-26,1.0,-0.0,-0.4096438789514084,-0.0,-0.6147798376404363,-0.3016445302505175,0.0
2019-04-29,1.0,-0.0,-0.4108243944435396,-0.0,-0.6157246899504387,-0.30027689229122556,0.0
2019-04-30,1.0,-0.0,-0.406223834775328,-0.0,-0.6154758582193691,-0.3040980556330822,0.0
2019-05-01,1.0,-0.0,-0.40641400770981373,-0.0,-0.6015048070224327,-0.3143142445775858,0.0
2019-05-02,1.0,-0.0,-0.40413629822199526,-0.0,-0.5961886634789472,-0.3208300450304072,0.0
2019-05-03,1.0,-0.0,-0.37337258280681607,-0.0,-0.6585774459123109,-0.36131054949262875,0.0
2019-05-06,1.0,-0.0,-0.38685459653201587,-0.0,-0.6578513997868837,-0.3770706190061029,0.0
2019-05-07,1.0,-0.0,-0.40512384652744055,-0.0,-0.6541525012141817,-0.36911121903836813,0.0
2019-05-08,1.0,-0.0,-0.40582063149732234,-0.0,-0.6414326217074175,-0.375990500884484,0.0
2019-05-09,1.0,-0.0,-0.40427973699940223,-0.0,-0.6073401075911536,-0.3792946802151823,0.0
2019-05-10,1.0,-0.0,-0.405623354869586,-0.0,-0.6121320890165111,-0.37516152189519025,0.0
2019-05-13,1.0,-0.0,-0.40577594870077044,-0.0,-0.6136048236588985,-0.373307173278461,0.0
2019-05-14,1.0,-0.0,-0.3623573513013358,-0.0,-0.6338703172080002,-0.3763078602102067,0.0
2019-05-15,1.0,-0.0,-0.36279886981503906,-0.0,-0.6456537740104946,-0.36588550941425074,0.0
2019-05-16,1.0,-0.0,-0.36290112183668144,-0.0,-0.6428147902189123,-0.366031828854683,0.0
2019-05-17,1.0,-0.0,-0.35557402350706396,-0.0,-0.6327199335153745,-0.3861569512050338,0.0
2019-05-20,1.0,-0.0,-0.34668977140551194,-0.0,-0.6381180715455647,-0.38899043368860825,0.0
2019-05-21,1.0,-0.0,-0.35098285632987936,-0.0,-0.632418846181206,-0.38778365304815876,0.0
2019-05-22,1.0,-0.0,-0.34557865048704756,-0.0,-0.6385419382362003,-0.385917095252767,0.0
2019-05-23,1.0,-0.0,-0.3478775819594466,-0.0,-0.654775440591245,-0.366117111995452,0.0
2019-05-24,1.0,-0.0,-0.33334908334908336,-0.0,-0.6588074088074088,-0.37034587034587035,0.0
2019-05-28,1.0,-0.0,-0.33066383179777936,-0.0,-0.6604063312071817,-0.3713205764233404,0.0
2019-05-29,1.0,-0.0,-0.336515569384532,-0.0,-0.661150790844589,-0.35954552954765107,0.0
2019-05-30,1.0,-0.0,-0.33681241184767274,-0.0,-0.6578984485190409,-0.3560178655383169,0.0
2019-05-31,1.0,-0.0,-0.3297517946793037,-0.0,-0.6565711068362033,-0.3596631164078262,0.0
2019-06-03,1.0,-0.0,-0.3368834080717489,-0.0,-0.6695394245142002,-0.32915265321375187,0.0
2019-06-04,1.0,-0.0,-0.3311614003129452,-0.0,-0.6747471916672505,-0.32950325789953055,0.0
2019-06-05,1.0,-0.0,-0.3298071803893428,-0.0,-0.7026226244762852,-0.282331427513252,0.0
2019-06-06,1.0,-0.0,-0.3208496625930478,-0.0,-0.7227233726781531,-0.2753750898592398,0.0
2019-06-07,1.0,-0.0,-0.3346371947691239,-0.0,-0.708436523550515,-0.27147320911931494,0.0
2019-06-10,1.0,-0.0,-0.3359073359073359,-0.0,-0.7029801401058886,-0.27311400365292576,0.0
2019-06-11,1.0,-0.0,-0.33800760244761724,-0.0,-0.7121731874652327,-0.2676386055998517,0.0
2019-06-12,1.0,-0.0,-0.3351796060254925,-0.0,-0.7120046349942063,-0.2703360370799537,0.0
2019-06-13,1.0,-0.0,-0.34810449631107604,-0.0,-0.7110110899726231,-0.26096236833557607,0.0
2019-06-14,1.0,-0.0,-0.3474154494316998,-0.0,-0.7202018565244567,-0.2472742424593162,0.0
2019-06-17,1.0,-0.0,-0.3460995533751417,-0.0,-0.7190428806146298,-0.24899914377617846,0.0
2019-06-18,1.0,-0.0,-0.3510936234232149,-0.0,-0.7173012382826063,-0.24617521120240712,0.0
2019-06-19,1.0,-0.0,-0.33627174966538975,-0.0,-0.7226196520053537,-0.24876540360917526,0.0
2019-06-20,1.0,-0.0,-0.3319050909928588,-0.0,-0.7227597327804653,-0.24895185441142595,0.0
2019-06-21,1.0,-0.0,-0.3330106039649608,-0.0,-0.7227524204702627,-0.24944674965421854,0.0
2019-06-24,1.0,-0.0,-0.32304996426183397,-0.0,-0.7120426091166908,-0.2706186161259828,0.0
2019-06-25,1.0,-0.0,-0.3308516768468365,-0.0,-0.7058430333064423,-0.26822634551112134,0.0
2019-06-26,1.0,-0.0,-0.3287699695262721,-0.0,-0.7045202696463201,-0.2753024286637732,0.0
2019-06-27,1.0,-0.0,-0.34225549836219,-0.0,-0.7558025269068788,-0.2416471689284043,0.0
2019-06-28,1.0,-0.0,-0.3402657558601974,-0.0,-0.7573340195573856,-0.24180040237683056,0.0
2019-07-01,1.0,-0.0,-0.341703363627846,-0.0,-0.7533964208751053,-0.24725943970767356,0.0
2019-07-02,1.0,-0.0,-0.34799141510754444,-0.0,-0.7451126767134792,-0.23977044744086223,0.0
2019-07-03,1.0,-0.0,-0.34106153738284994,-0.0,-0.7572627199850422,-0.23883422534882093,0.0
2019-07-05,1.0,-0.0,-0.31522244973938945,-0.0,-0.7670793000744602,-0.2445783693224125,0.0
2019-07-08,1.0,-0.0,-0.3145208019469231,-0.0,-0.765812956310117,-0.23745509329006836,0.0
2019-07-09,1.0,-0.0,-0.31043746092031216,-0.0,-0.765336606377805,-0.24005928533382737,0.0
2019-07-10,1.0,-0.0,-0.31018346923647144,-0.0,-0.7643161601186064,-0.24203113417346184,0.0
2019-07-11,1.0,-0.0,-0.30795077978356084,-0.0,-0.7710935508539383,-0.23829165990777001,0.0
2019-07-12,1.0,-0.0,-0.31961253455364813,-0.0,-0.7777416432437455,-0.22560338219238543,0.0
2019-07-15,1.0,-0.0,-0.3050490559052203,-0.0,-0.7799194742687894,-0.2289892632358386,0.0
2019-07-16,1.0,-0.0,-0.31283613784825615,-0.0,-0.7914733513376266,-0.2039332456201094,0.0
2019-07-17,1.0,-0.0,-0.31529015280919626,-0.0,-0.7901528091962513,-0.20285305387562902,0.0
2019-07-18,1.0,-0.0,-0.31448471795811755,-0.0,-0.786417999358475,-0.1902579846950465,0.0
2019-07-19,1.0,-0.0,-0.3159970647587599,-0.0,-0.7842368372775638,-0.19290038525041275,0.0
2019-07-22,1.0,-0.0,-0.31442210593959424,-0.0,-0.7880978610116588,-0.1925319012209676,0.0
2019-07-23,1.0,-0.0,-0.31495123350545035,-0.0,-0.785473321858864,-0.19446930579460697,0.0
2019-07-24,1.0,-0.0,-0.31543100878299357,-0.0,-0.785080377003692,-0.19272135207650148,0.0
2019-07-25,1.0,-0.0,-0.3076658881714521,-0.0,-0.7937445619819572,-0.18828135732930346,0.0
2019-07-26,1.0,-0.0,-0.3055313887998535,-0.0,-0.7955263519391913,-0.18844727322679608,0.0
2019-07-29,1.0,-0.0,-0.306623394432509,-0.0,-0.7897106550258263,-0.18917127576907253,0.0
2019-07-30,1.0,-0.0,-0.3016475972540046,-0.0,-0.7888329519450802,-0.19782608695652174,0.0
2019-07-31,1.0,-0.0,-0.31044427659136165,-0.0,-0.7843850854906269,-0.19407631211517773,0.0
2019-08-01,1.0,-0.0,-0.32161711269054094,-0.0,-0.7768585597732934,-0.18689581095596133,0.0
2019-08-02,1.0,-0.0,-0.3155047253800849,-0.0,-0.7915354061087522,-0.17575218006665755,0.0
2019-08-05,1.0,-0.0,-0.3109776976282329,-0.0,-0.8002374049809391,-0.1715250987285137,0.0
2019-08-06,1.0,-0.0,-0.31242469023530745,-0.0,-0.7846083892235989,-0.17644651585767873,0.0
2019-08-07,1.0,-0.0,-0.31610500499591243,-0.0,-0.779180670360614,-0.1756063221000999,0.0
2019-08-08,1.0,-0.0,-0.32482962289868245,-0.0,-0.783507496592458,-0.16333484779645618,0.0
2019-08-09,1.0,-0.0,-0.31880811783072016,-0.0,-0.7746329102468382,-0.16905359849770357,0.0
2019-08-12,1.0,-0.0,-0.31751197902540457,-0.0,-0.7865473284513154,-0.15611156314980565,0.0
2019-08-13,1.0,-0.0,-0.30399963906246474,-0.0,-0.7902501748291186,-0.1616097814072052,0.0
2019-08-14,1.0,-0.0,-0.31101327523080036,-0.0,-0.7814191693434265,-0.15379950133650802,0.0
2019-08-15,1.0,-0.0,-0.3285087330437096,-0.0,-0.7707686851671247,-0.11723113751219079,0.0
2019-08-16,1.0,-0.0,-0.3307414545535101,-0.0,-0.7667309098159101,-0.11780864402649477,0.0
2019-08-19,1.0,-0.0,-0.33056885104881223,-0.0,-0.7667026931645236,-0.10843240620243952,0.0
2019-08-20,1.0,-0.0,-0.3311297548976544,-0.0,-0.7636387595537205,-0.10129139945532813,0.0
2019-08-21,1.0,-0.0,-0.33216806135156984,-0.03764556796084686,-0.7337499180668139,-0.08132141842731981,0.0
2019-08-22,1.0,-0.0,-0.3342502838180072,-0.03338136407300672,-0.7342153523709719,-0.08136843943760369,0.0
2019-08-23,1.0,-0.0,-0.3397914535124192,-0.03167381413675251,-0.7322637525306398,-0.07318719115310098,0.0
2019-08-26,1.0,-0.0,-0.33686738645952785,-0.03325616115282255,-0.7282818010688707,-0.06530064694809269,0.0
2019-08-27,1.0,-0.0,-0.3357240068263809,-0.03592490980968223,-0.7256702166727874,-0.06292799896308138,0.0
2019-08-28,1.0,-0.0,-0.3330815709969788,-0.036858006042296075,-0.724320241691843,-0.06368148467846353,0.0
2019-08-29,1.0,-0.0,-0.3348414339882799,-0.03852119958634953,-0.7230696311616683,-0.05801878662530162,0.0
2019-08-30,1.0,-0.0,-0.3318651569516361,-0.04176782760028361,-0.7226435769073759,-0.05229572653245386,0.0
2019-09-03,1.0,-0.0,-0.3360481358117546,-0.049167293435048894,-0.7144944665305685,-0.0492102718384012,0.0
2019-09-04,1.0,-0.0,-0.32325641356194407,-0.05728159511838769,-0.7123673241373384,-0.055691633363413685,0.0
2019-09-05,1.0,-0.0,-0.305862560957431,-0.03692582891458507,-0.7148789369449946,-0.07187120679741903,0.0
2019-09-06,1.0,-0.0,-0.3000935334382041,-0.04661791590493602,-0.7261596020577357,-0.052888907784532965,0.0
2019-09-09,1.0,-0.0,-0.30126447773881626,-0.04637126766549782,-0.7247263840187015,-0.05283179258314738,0.0
2019-09-10,1.0,-0.0,-0.30078939059046417,-0.07281338806441429,-0.6995263656457216,-0.031912430270497845,0.0
2019-09-11,1.0,-0.0,-0.29149320886421937,-0.07436609057651065,-0.70169463016694,-0.034985913123922456,0.0
2019-09-12,1.0,-0.0,-0.30937098844672656,-0.06833056251183736,-0.6976367347797724,-0.029083103600665,0.0
2019-09-13,1.0,-0.0,-0.31051092741002506,-0.06550135672367009,-0.6961570013251719,-0.03127826507646032,0.0
2019-09-16,1.0,-0.0,-0.30435963318084014,-0.06331599507008419,-0.6939065404942448,-0.027365210670343212,0.0
2019-09-17,1.0,-0.0,-0.29334976398345797,-0.06478967375412507,-0.6988387150674632,-0.03166381218931451,0.0
2019-09-18,1.0,-0.0,-0.29881792740487034,-0.07031870013783885,-0.6950628628712251,-0.024288876822187878,0.0
2019-09-19,1.0,-0.0,-0.3030189151947889,-0.07219508121424693,-0.685373084471168,-0.027182763372165852,0.0
