Date,CPK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.0,-0.8292974231883192,-0.0,-0.6600280672419456,-0.4965513122928548,0.0
2018-11-14,1.0,-0.0,-0.8305551399072273,-0.0,-0.6637438276223253,-0.49836899595989825,0.0
2018-11-15,1.0,-0.0,-0.8302365874059028,-0.0,-0.6641773210658383,-0.4928008125224041,0.0
2018-11-16,1.0,-0.0,-0.8255633718850601,-0.0,-0.6619172528913795,-0.4933229998807679,0.0
2018-11-19,1.0,-0.0,-0.8254105445116681,-0.0,-0.6616994009477543,-0.49327928948231153,0.0
2018-11-20,1.0,-0.0,-0.8089588449362407,-0.0,-0.650167164709015,-0.4995414065504896,0.0
2018-11-21,1.0,-0.0,-0.8029739776951673,-0.0,-0.6467816058308696,-0.4773585457951585,0.0
2018-11-23,1.0,-0.0,-0.7865340025241407,-0.0,-0.6631739602594582,-0.4853100877579173,0.0
2018-11-26,1.0,-0.0,-0.7960599823581299,-0.0,-0.6612760952660981,-0.48300499852984413,0.0
2018-11-27,1.0,-0.0,-0.7969704944878206,-0.0,-0.6524256513729275,-0.47483697400356756,0.0
2018-11-28,1.0,-0.0,-0.8145601974264057,-0.0,-0.6491274457958752,-0.4741759210294376,0.0
2018-11-29,1.0,-0.0,-0.816190756549897,-0.0,-0.651192228436856,-0.4763614954371504,0.0
2018-11-30,1.0,-0.0,-0.8182542728104614,-0.0,-0.652271452607964,-0.481329515600555,0.0
2018-12-03,1.0,-0.0,-0.8211661531168524,-0.0,-0.6564944299597061,-0.48512680730030816,0.0
2018-12-04,1.0,-0.0,-0.8207817531834432,-0.0,-0.6519337016574586,-0.481756137914734,0.0
2018-12-06,1.0,-0.0,-0.7628948649654896,-0.0,-0.6500272073774953,-0.4510124008362689,0.0
2018-12-07,1.0,-0.0,-0.7673275862068966,-0.0,-0.6573850574712644,-0.4488218390804598,0.0
2018-12-10,1.0,-0.0,-0.774148416754704,-0.0,-0.6555406447191845,-0.42557747765753934,0.0
2018-12-11,1.0,-0.0,-0.7739199954315736,-0.0,-0.6564257773463152,-0.4248922136881478,0.0
2018-12-12,1.0,-0.0,-0.7756479945070665,-0.0,-0.6608399610917205,-0.4244149453567546,0.0
2018-12-13,1.0,-0.0,-0.7755271364403626,-0.0,-0.6608016479272165,-0.42465596658369814,0.0
2018-12-14,1.0,-0.0,-0.756815766037519,-0.0,-0.684650521416875,-0.4313826883851877,0.0
2018-12-17,1.0,-0.0,-0.7528671528671528,-0.0,-0.6656942656942656,-0.4414414414414414,0.0
2018-12-18,1.0,-0.0,-0.7708992711751212,-0.0,-0.6826272539853074,-0.450158250820291,0.0
2018-12-19,1.0,-0.0,-0.7717615601476444,-0.0,-0.6838434039584969,-0.4507803644607202,0.0
2018-12-20,1.0,-0.0,-0.7592881493037499,-0.0,-0.6849251747847692,-0.4447911249783325,0.0
2018-12-21,1.0,-0.0,-0.7585064392520672,-0.0,-0.6838572128266444,-0.4387622806764816,0.0
2018-12-24,1.0,-0.0,-0.7404167738615899,-0.0,-0.673241288625904,-0.4448732241374382,0.0
2018-12-26,1.0,-0.0,-0.7418724870763929,-0.0,-0.6810166570936244,-0.4490235496840896,0.0
2018-12-27,1.0,-0.0,-0.7018401856763926,-0.0,-0.6031996021220158,-0.4580017683465959,0.0
2018-12-28,1.0,-0.0,-0.7027415035476657,-0.0,-0.6018884072775462,-0.45619944231247067,0.0
2018-12-31,1.0,-0.0,-0.7017229002153624,-0.0,-0.6024628637693964,-0.45687227345518805,0.0
2019-01-02,1.0,-0.0,-0.7030083503843388,-0.0,-0.6045733561908976,-0.45747387048609195,0.0
2019-01-03,1.0,-0.0,-0.7061975898261786,-0.0,-0.6296995612817238,-0.44082856666851783,0.0
2019-01-04,1.0,-0.0,-0.7115395238358284,-0.0,-0.6056730928575375,-0.4447605369275811,0.0
2019-01-07,1.0,-0.0,-0.6883771335681387,-0.0,-0.5948252506095909,-0.4260904903820103,0.0
2019-01-08,1.0,-0.0,-0.6725038568760656,-0.0,-0.6091969578044225,-0.42487888055863804,0.0
2019-01-09,1.0,-0.0,-0.6739336492890995,-0.0,-0.6095870006770481,-0.4246716316858497,0.0
2019-01-10,1.0,-0.0,-0.6707419555965193,-0.0,-0.615874650979967,-0.4242186017511995,0.0
2019-01-11,1.0,-0.0,-0.6556393834129397,-0.0,-0.6199793747286149,-0.4382327399044725,0.0
2019-01-14,1.0,-0.0,-0.6546492129604586,-0.0,-0.6172445502244821,-0.4327094715205279,0.0
2019-01-15,1.0,-0.0,-0.656370551480576,-0.0,-0.6159739201303994,-0.4443086117902744,0.0
2019-01-16,1.0,-0.0,-0.6595432300163132,-0.0,-0.6158781946710168,-0.443447525829255,0.0
2019-01-17,1.0,-0.0,-0.6642375462257994,-0.0,-0.6139873830759192,-0.4409669349575811,0.0
2019-01-18,1.0,-0.0,-0.6607676900705133,-0.0,-0.6177463165692649,-0.46519603808269544,0.0
2019-01-22,1.0,-0.0,-0.7028265430054103,-0.0,-0.6899635640940709,-0.3674781936623606,0.0
2019-01-23,1.0,-0.0,-0.6597938144329898,-0.0,-0.7084857554594834,-0.4030318146546946,0.0
2019-01-24,1.0,-0.0,-0.662256982000721,-0.0,-0.7054386110879994,-0.40569098926699393,0.0
2019-01-25,1.0,-0.0,-0.6416445022918906,-0.0,-0.7951162922302076,-0.3927338577330089,0.0
2019-01-28,1.0,-0.0,-0.6356442892543366,-0.0,-0.7924926785312008,-0.38778441090335664,0.0
2019-01-29,1.0,-0.0,-0.6129141311697093,-0.0,-0.8019495154383594,-0.4023270227631282,0.0
2019-01-30,1.0,-0.0,-0.6088881369314497,-0.0,-0.7984096100160731,-0.41254265008600516,0.0
2019-01-31,1.0,-0.0,-0.6290987630080503,-0.0,-0.7411292810860846,-0.4347423634680654,0.0
2019-02-01,1.0,-0.0,-0.628569823930808,-0.0,-0.746342422285249,-0.4332088399651793,0.0
2019-02-04,1.0,-0.0,-0.6362763915547025,-0.0,-0.7637461894546687,-0.42260359038049,0.0
2019-02-05,1.0,-0.0,-0.625593086308179,-0.0,-0.7574841843651152,-0.4411432444645278,0.0
2019-02-06,1.0,-0.0,-0.630356890957822,-0.0,-0.751389476653971,-0.4395260262378333,0.0
2019-02-07,1.0,-0.0,-0.6349569391500776,-0.0,-0.7592545531554427,-0.42947903430749684,0.0
2019-02-08,1.0,-0.0,-0.6362994350282486,-0.0,-0.7648587570621469,-0.42370056497175146,0.0
2019-02-11,1.0,-0.0,-0.6227906186267845,-0.0,-0.7788352594606842,-0.4309143439836845,0.0
2019-02-12,1.0,-0.0,-0.6197063084045786,-0.0,-0.7863493055358309,-0.4343170392251541,0.0
2019-02-13,1.0,-0.0,-0.6208967060356303,-0.0,-0.7827343019797773,-0.4286685359843658,0.0
2019-02-14,1.0,-0.0,-0.5480461961092111,-0.0,-0.8180467567416044,-0.43706901384762015,0.0
2019-02-15,1.0,-0.0,-0.5784245137820064,-0.0,-0.7993283895340703,-0.4206520218273402,0.0
2019-02-19,1.0,-0.0,-0.5731260659266922,-0.0,-0.8034221489082115,-0.4193250761875472,0.0
2019-02-20,1.0,-0.0,-0.5931686575097211,-0.0,-0.7838420007273338,-0.42042688896970376,0.0
2019-02-21,1.0,-0.0,-0.5850629370629371,-0.0,-0.7868251748251748,-0.4252867132867133,0.0
2019-02-22,1.0,-0.0,-0.5829464735164159,-0.0,-0.7931651658370155,-0.42049331618099445,0.0
2019-02-25,1.0,-0.0,-0.5803333052300256,-0.0,-0.8036983953011271,-0.42629907540117473,0.0
2019-02-26,1.0,-0.0,-0.5798819893228435,-0.0,-0.8097780275358247,-0.4200899128968812,0.0
2019-02-27,1.0,-0.0,-0.5809044661176537,-0.0,-0.8101408134011636,-0.4196014502937126,0.0
2019-02-28,1.0,-0.0,-0.5777896542994572,-0.0,-0.8069815195071868,-0.42808922393181625,0.0
2019-03-01,1.0,-0.0,-0.5790391539153915,-0.0,-0.8066494149414941,-0.4270645814581458,0.0
2019-03-04,1.0,-0.0,-0.5734860608102418,-0.0,-0.8104943990566832,-0.42350992447850866,0.0
2019-03-05,1.0,-0.0,-0.5306037473976405,-0.0,-0.840471894517696,-0.40477446217904234,0.0
2019-03-06,1.0,-0.0,-0.5200846828517225,-0.0,-0.8306342965549477,-0.39872425833768665,0.0
2019-03-07,1.0,-0.0,-0.515101592531576,-0.0,-0.8369028006589786,-0.39373970345963755,0.0
2019-03-08,1.0,-0.0,-0.49776650306071807,-0.0,-0.8799702200408097,-0.37966690564164784,0.0
2019-03-11,1.0,-0.0,-0.5003852716164896,-0.0,-0.8734107545819804,-0.3781716109857449,0.0
2019-03-12,1.0,-0.0,-0.46743519059950434,-0.0,-0.892545874752875,-0.4245259376827333,0.0
2019-03-13,1.0,-0.0,-0.46955650212979205,-0.0,-0.8878031125588128,-0.42668225730114984,0.0
2019-03-14,1.0,-0.0,-0.46603930251868253,-0.0,-0.8871298090229727,-0.41458621644063104,0.0
2019-03-15,1.0,-0.0,-0.459064652299489,-0.0,-0.890357698289269,-0.427766051988447,0.0
2019-03-18,1.0,-0.0,-0.4740786482162405,-0.0,-0.897156650854689,-0.43562466668537914,0.0
2019-03-19,1.0,-0.0,-0.4734226265689495,-0.0,-0.8978743717181927,-0.4366663858703283,0.0
2019-03-20,1.0,-0.0,-0.4833192448577064,-0.0,-0.8983657368272753,-0.43598196675119755,0.0
2019-03-21,1.0,-0.0,-0.4824314432118926,-0.0,-0.9177881637479588,-0.4152823920265781,0.0
2019-03-22,1.0,-0.0,-0.47557621977149667,-0.0,-0.9450004252544439,-0.4144529810336518,0.0
2019-03-25,1.0,-0.0,-0.41592349542879575,-0.0,-0.9719838465421504,-0.4165124235795614,0.0
2019-03-26,1.0,-0.0,-0.42628403901448947,-0.0,-0.9647911146191577,-0.42789084963635343,0.0
2019-03-27,1.0,-0.0,-0.4186053061454403,-0.0,-0.971723089055371,-0.4260969976905312,0.0
2019-03-28,1.0,-0.0,-0.4151347693695726,-0.0,-0.967632795759558,-0.4366753129581594,0.0
2019-03-29,1.0,-0.0,-0.39980740363100803,-0.0,-0.9768884357209618,-0.4556037046478036,0.0
2019-04-01,1.0,-0.0,-0.40562782805429864,-0.0,-0.9769513574660632,-0.44550339366515834,0.0
2019-04-02,1.0,-0.0,-0.42353040970396133,-0.0,-1.0049481154748778,-0.3990443068397094,0.0
2019-04-03,1.0,-0.0,-0.4261914863527083,-0.0,-0.9936076933955593,-0.40862678546174513,0.0
2019-04-04,1.0,-0.0,-0.4277847167026229,-0.0,-0.9849267628023164,-0.42593959350516636,0.0
2019-04-05,1.0,-0.0,-0.42062137248207576,-0.0,-0.9952486627973142,-0.4292420621372482,0.0
2019-04-08,1.0,-0.0,-0.427682115423056,-0.0,-0.996316285445044,-0.43159427739227274,0.0
2019-04-09,1.0,-0.0,-0.41615263233395494,-0.0,-1.0382728446420886,-0.41460335676373544,0.0
2019-04-10,1.0,-0.0,-0.39867746829645323,-0.0,-1.0452580654395558,-0.4186872012137521,0.0
2019-04-11,1.0,-0.0,-0.39686900775593137,-0.0,-1.0460204344466386,-0.41907787413067743,0.0
2019-04-12,1.0,-0.0,-0.397751651935124,-0.0,-1.0431076403787294,-0.4196344289024285,0.0
2019-04-15,1.0,-0.0,-0.399267084657448,-0.0,-1.0399667897735407,-0.42371668241289473,0.0
2019-04-16,1.0,-0.0,-0.40223207898125624,-0.0,-1.039462011732723,-0.4199456288453284,0.0
2019-04-17,1.0,-0.0,-0.3938933050190834,-0.0,-1.0693029529084284,-0.4065199299796252,0.0
2019-04-18,1.0,-0.0,-0.40315024000459887,-0.0,-1.0672587738208157,-0.4038975597137191,0.0
2019-04-22,1.0,-0.0,-0.40330583280447696,-0.0,-1.0710494432585242,-0.4103155829919806,0.0
2019-04-23,1.0,-0.0,-0.41054179521928436,-0.0,-1.071105216112569,-0.40180502292321446,0.0
2019-04-24,1.0,-0.0,-0.40187158076590845,-0.0,-1.0699107399942414,-0.4076014972646127,0.0
2019-04-25,1.0,-0.0,-0.4078381576289285,-0.0,-1.082219849354997,-0.3958904504920493,0.0
2019-04-26,1.0,-0.0,-0.40377619954962757,-0.0,-1.0936832380622437,-0.3895432761706796,0.0
2019-04-29,1.0,-0.0,-0.39239811685873555,-0.0,-1.093175057043006,-0.4026802992230598,0.0
2019-04-30,1.0,-0.0,-0.3960424599053883,-0.0,-1.0957367024345217,-0.3927541248413523,0.0
2019-05-01,1.0,-0.0,-0.3906362822401294,-0.0,-1.097131964301187,-0.40045634404875374,0.0
2019-05-02,1.0,-0.0,-0.3964348553462748,-0.0,-1.0785427903891083,-0.4094435951426346,0.0
2019-05-03,1.0,-0.0,-0.3933446852723022,-0.0,-1.081589656267136,-0.411180697855638,0.0
2019-05-06,1.0,-0.0,-0.39599258744498494,-0.0,-1.0813933287004864,-0.41811443131804493,0.0
2019-05-07,1.0,-0.0,-0.3997681831353231,-0.0,-1.0805563604752246,-0.41738626485076785,0.0
2019-05-08,1.0,-0.0,-0.40854310569058705,-0.0,-1.05181931158059,-0.4297274645241467,0.0
2019-05-09,1.0,-0.0,-0.40644526729923636,-0.0,-1.0634691043739875,-0.42293450590141174,0.0
2019-05-10,1.0,-0.0,-0.40690034443833395,-0.0,-1.0617673449303886,-0.42577209181162984,0.0
2019-05-13,1.0,-0.0,-0.400161146441829,-0.0,-1.0550487755748037,-0.4223763344939714,0.0
2019-05-14,1.0,-0.0,-0.3463554346269511,-0.0,-1.086925390233424,-0.43078905914363447,0.0
2019-05-15,1.0,-0.0,-0.34015815959741197,-0.0,-1.115629043853343,-0.41984184040258804,0.0
2019-05-16,1.0,-0.0,-0.34313838360580246,-0.0,-1.1121056873129174,-0.4229795072530509,0.0
2019-05-17,1.0,-0.0,-0.33216259788116076,-0.0,-1.1055101335789959,-0.44121372639336714,0.0
2019-05-20,1.0,-0.0,-0.32450083434029575,-0.0,-1.1094424305195927,-0.44306346740318775,0.0
2019-05-21,1.0,-0.0,-0.3316481875107715,-0.0,-1.1005055437467686,-0.44028264491296604,0.0
2019-05-22,1.0,-0.0,-0.3235740682384622,-0.0,-1.1037900707594466,-0.43739078121866676,0.0
2019-05-23,1.0,-0.0,-0.3210940856365459,-0.0,-1.1216669053415436,-0.4213661749964199,0.0
2019-05-24,1.0,-0.0,-0.29859411463372987,-0.0,-1.128009562297228,-0.419318117138141,0.0
2019-05-28,1.0,-0.0,-0.2908342792281498,-0.0,-1.1234960272417707,-0.42335414301929625,0.0
2019-05-29,1.0,-0.0,-0.2957706580550126,-0.0,-1.1233676099827201,-0.4136143452026855,0.0
2019-05-30,1.0,-0.0,-0.2976623819815721,-0.0,-1.1329200318507564,-0.4132066886588557,0.0
2019-05-31,1.0,-0.0,-0.29342676387982636,-0.0,-1.1163720956622882,-0.42713268461516635,0.0
2019-06-03,1.0,-0.0,-0.30585204269414795,-0.0,-1.1449562583165822,-0.38039693100421845,0.0
2019-06-04,1.0,-0.0,-0.29071615026671205,-0.0,-1.1240211099761663,-0.4226251276813075,0.0
2019-06-05,1.0,-0.0,-0.2804474599080408,-0.0,-1.151227991476954,-0.37195805764270495,0.0
2019-06-06,1.0,-0.0,-0.27973067751437786,-0.0,-1.1567120213213635,-0.3690279141534577,0.0
2019-06-07,1.0,-0.0,-0.29631812314082057,-0.0,-1.1421956558343156,-0.3677667396306898,0.0
2019-06-10,1.0,-0.0,-0.3023301351086744,-0.0,-1.1241433326806345,-0.37077960222663575,0.0
2019-06-11,1.0,-0.0,-0.3050775978407557,-0.0,-1.145748987854251,-0.36066126855600544,0.0
2019-06-12,1.0,-0.0,-0.31018766001744363,-0.0,-1.1471738457642855,-0.35613200911571896,0.0
2019-06-13,1.0,-0.0,-0.3458631662688942,-0.0,-1.1646209796567792,-0.3307478122513922,0.0
2019-06-14,1.0,-0.0,-0.3373134328358209,-0.0,-1.182089552238806,-0.3235252309879175,0.0
2019-06-17,1.0,-0.0,-0.3350481766762357,-0.0,-1.1861126112042748,-0.3210925731176989,0.0
2019-06-18,1.0,-0.0,-0.32300421654356626,-0.0,-1.1843959589099244,-0.3224948354416051,0.0
2019-06-19,1.0,-0.0,-0.30727313795245353,-0.0,-1.2006606810096563,-0.31546106499520016,0.0
2019-06-20,1.0,-0.0,-0.3069586319769739,-0.0,-1.2009424911112367,-0.3139285512726452,0.0
2019-06-21,1.0,-0.0,-0.31042754338930434,-0.0,-1.1959362212501763,-0.31567659094115985,0.0
2019-06-24,1.0,-0.0,-0.3030628694250403,-0.0,-1.1888062445204899,-0.3362651658700755,0.0
2019-06-25,1.0,-0.0,-0.3059802538787024,-0.0,-1.1835543018335684,-0.3313399153737659,0.0
2019-06-26,1.0,-0.0,-0.30270255005506763,-0.0,-1.1599502979300218,-0.36132840077941886,0.0
2019-06-27,1.0,-0.0,-0.30970478549264097,-0.0,-1.2054260255643805,-0.3316821817974777,0.0
2019-06-28,1.0,-0.0,-0.3078302450687388,-0.0,-1.206842569663849,-0.33165400051233884,0.0
2019-07-01,1.0,-0.0,-0.3097567236117845,-0.0,-1.2022074551521547,-0.34007358183840514,0.0
2019-07-02,1.0,-0.0,-0.32411406343849214,-0.0,-1.1910591196407632,-0.34496467694419813,0.0
2019-07-03,1.0,-0.0,-0.3149899684723417,-0.0,-1.2061622241329895,-0.3449985669246203,0.0
2019-07-05,1.0,-0.0,-0.29507821660422684,-0.0,-1.2125718534618355,-0.35218920696656847,0.0
2019-07-08,1.0,-0.0,-0.295096497498213,-0.0,-1.2126090064331665,-0.35150822015725514,0.0
2019-07-09,1.0,-0.0,-0.28859731869765315,-0.0,-1.2145613583740675,-0.3553726095532116,0.0
2019-07-10,1.0,-0.0,-0.28191854478892575,-0.0,-1.222285779659078,-0.3558803340578881,0.0
2019-07-11,1.0,-0.0,-0.2818510650513866,-0.0,-1.2324166044669003,-0.35649078486536145,0.0
2019-07-12,1.0,-0.0,-0.28273527808851795,-0.0,-1.2398244557267017,-0.34583942862060063,0.0
2019-07-15,1.0,-0.0,-0.2868461847620141,-0.0,-1.2546649824883735,-0.3292472871332606,0.0
2019-07-16,1.0,-0.0,-0.2878631300953037,-0.0,-1.2520381214835228,-0.33069238718567,0.0
2019-07-17,1.0,-0.0,-0.2839052404881551,-0.0,-1.2551615218951901,-0.3324335965541996,0.0
2019-07-18,1.0,-0.0,-0.2870532259451403,-0.0,-1.2554673392759896,-0.3237123448651438,0.0
2019-07-19,1.0,-0.0,-0.2885894495412844,-0.0,-1.2576548165137615,-0.3207282110091743,0.0
2019-07-22,1.0,-0.0,-0.27236740196781506,-0.0,-1.2618972490748976,-0.3342703881127908,0.0
2019-07-23,1.0,-0.0,-0.2727350942097565,-0.0,-1.2577074191975681,-0.3374343973156672,0.0
2019-07-24,1.0,-0.0,-0.2730477145722883,-0.0,-1.2582604957730334,-0.3344032096288867,0.0
2019-07-25,1.0,-0.0,-0.26384355494474027,-0.0,-1.2716314493500545,-0.32772146824715115,0.0
2019-07-26,1.0,-0.0,-0.279505921015355,-0.0,-1.2470394923225112,-0.3064479573913536,0.0
2019-07-29,1.0,-0.0,-0.28122511659651916,-0.0,-1.2529291320668867,-0.3096632920031851,0.0
2019-07-30,1.0,-0.0,-0.2798135145123234,-0.0,-1.246553145521221,-0.31639992040253573,0.0
2019-07-31,1.0,-0.0,-0.29467885740246463,-0.0,-1.2380316883411893,-0.3067181554886706,0.0
2019-08-01,1.0,-0.0,-0.31000792931581334,-0.0,-1.2260987766198461,-0.2958201178069778,0.0
2019-08-02,1.0,-0.0,-0.30175676439021637,-0.0,-1.2466531096424336,-0.27597017454668704,0.0
2019-08-05,1.0,-0.0,-0.29790174290710136,-0.0,-1.2433865418241299,-0.27894974335833944,0.0
2019-08-06,1.0,-0.0,-0.3018184856164193,-0.0,-1.2002283550084936,-0.2827424879556657,0.0
2019-08-07,1.0,-0.0,-0.3153498182221852,-0.0,-1.1766158798878807,-0.28326811533871726,0.0
2019-08-08,1.0,-0.0,-0.31818938259277746,-0.0,-1.175986020968547,-0.27946968436234537,0.0
2019-08-09,1.0,-0.0,-0.31087868418147696,-0.0,-1.164284137322,-0.28449608124517056,0.0
2019-08-12,1.0,-0.0,-0.31109884041965763,-0.0,-1.169353948094975,-0.2804527885146328,0.0
2019-08-13,1.0,-0.0,-0.3003949294374327,-0.0,-1.1788229445717915,-0.28252644370184204,0.0
2019-08-14,1.0,-0.0,-0.3090914086325796,-0.0,-1.1619913729153502,-0.2763689315053438,0.0
2019-08-15,1.0,-0.0,-0.3347815527430715,-0.0,-1.1394068597026203,-0.22435707153844078,0.0
2019-08-16,1.0,-0.0,-0.3234214786832164,-0.0,-1.1515110631408527,-0.22339449541284406,0.0
2019-08-19,1.0,-0.0,-0.3180264326666846,-0.0,-1.1541277489165835,-0.21959032058356437,0.0
2019-08-20,1.0,-0.0,-0.3257280901892364,-0.0,-1.1532680177157428,-0.2052073547174876,0.0
2019-08-21,1.0,-0.0,-0.32880711339653973,-0.0017944185548235043,-1.1549092077775993,-0.19272590926134234,0.0
2019-08-22,1.0,-0.0,-0.3312830935444189,-0.0,-1.1480718831898167,-0.1948708348932984,0.0
2019-08-23,1.0,-0.0,-0.33145256177131244,-0.0,-1.1480104824045352,-0.1946197454273184,0.0
2019-08-26,1.0,-0.0,-0.32485980319542906,-0.0,-1.1414665114802667,-0.17889641307798115,0.0
2019-08-27,1.0,-0.0,-0.323949246629659,-0.0,-1.140629130319852,-0.1788263283108644,0.0
2019-08-28,1.0,-0.0,-0.32404494382022475,-0.0,-1.1410707204230006,-0.17863846662260413,0.0
2019-08-29,1.0,-0.0,-0.3279435388302215,-0.0,-1.1412319279488057,-0.16424828167382088,0.0
2019-08-30,1.0,-0.0,-0.3234482939770429,-0.0014972025951511649,-1.1435475821491425,-0.1581781408421108,0.0
2019-09-03,1.0,-0.0,-0.33487067948953114,-0.01973218731165326,-1.1186027619821284,-0.1472707738266817,0.0
2019-09-04,1.0,-0.0,-0.31861446888848105,-0.02084589768466319,-1.1266748826598842,-0.1559902456931589,0.0
2019-09-05,1.0,-0.0,-0.31394743689825655,-0.002576112412177986,-1.1328909705958887,-0.1527192297684101,0.0
2019-09-06,1.0,-0.0,-0.308519201308649,-0.011788227351803288,-1.1444187676888324,-0.13182561732402048,0.0
2019-09-09,1.0,-0.0,-0.3202692517607922,-0.013228682069807937,-1.1447618057540867,-0.12069548041687242,0.0
2019-09-10,1.0,-0.0,-0.3162987602056244,-0.08444209253099486,-1.0725229311561333,-0.04661828444713234,0.0
2019-09-11,1.0,-0.0,-0.30911336256867783,-0.09808962145269419,-1.0753314179142093,-0.03777912193154897,0.0
2019-09-12,1.0,-0.0,-0.30170096228737975,-0.10137936232757971,-1.0699228662596418,-0.0395216200597975,0.0
2019-09-13,1.0,-0.0,-0.30276542837766557,-0.09717931328962902,-1.0685454499786502,-0.04322708662999523,0.0
2019-09-16,1.0,-0.0,-0.3000451761871298,-0.09690292139343439,-1.0697972091155505,-0.043017769300271055,0.0
2019-09-17,1.0,-0.0,-0.25415261646059695,-0.10543274634694642,-1.0743349569127014,-0.0638940926689147,0.0
2019-09-18,1.0,-0.0,-0.2635848538551781,-0.10650725107954971,-1.0685170855901955,-0.057459501285475376,0.0
2019-09-19,1.0,-0.0,-0.261455525606469,-0.10626934211839872,-1.072177298592393,-0.05585504642108416,0.0
2019-09-20,1.0,-0.0,-0.26735122170589115,-0.1210713036526258,-1.0559386398840753,-0.0540398740818468,0.0
