Date,CUZ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.04246814283637773,-0.5164252143999225,-0.0,-0.49186007073986143,-0.3718203401327584,0.0
2018-11-20,1.0,-0.013158211832750934,-0.5115556091095312,-0.0,-0.49731292926858656,-0.38790215688637186,0.0
2018-11-21,1.0,-0.015099306054079923,-0.508064130174683,-0.0,-0.4962431203637234,-0.3735104091888012,0.0
2018-11-23,1.0,-0.01556820355844653,-0.5050459154390664,-0.0,-0.49713028505835094,-0.3736607996938971,0.0
2018-11-26,1.0,-0.01542176740627391,-0.5055470543228768,-0.0,-0.4967243687834736,-0.37325459066564654,0.0
2018-11-27,1.0,-0.009405433721456295,-0.5077743648355835,-0.0,-0.49396385456104003,-0.3699549967854847,0.0
2018-11-28,1.0,-0.007869884575026232,-0.5168367833635409,-0.0,-0.4913192788323953,-0.36878756081274444,0.0
2018-11-29,1.0,-0.0,-0.5118401403275891,-0.0,-0.48898949913480455,-0.36956882451940165,0.0
2018-11-30,1.0,-0.0,-0.5125767525663213,-0.0,-0.49067115525947697,-0.3674166093738887,0.0
2018-12-03,1.0,-0.0,-0.5125397051154411,-0.0,-0.4905655904802541,-0.36734935760678894,0.0
2018-12-04,1.0,-0.0,-0.5127173784455222,-0.0,-0.4878268070507512,-0.36547971134508456,0.0
2018-12-06,1.0,-0.0,-0.4874369523278247,-0.0,-0.4859028891523139,-0.3509983032331544,0.0
2018-12-07,1.0,-0.0,-0.49033084808946875,-0.0,-0.49121621621621614,-0.34836905871388624,0.0
2018-12-10,1.0,-0.0,-0.48869134430631755,-0.0,-0.4872560594485728,-0.33900502349700207,0.0
2018-12-11,1.0,-0.0,-0.48857559552746715,-0.0,-0.48788110285436487,-0.33851887862583047,0.0
2018-12-12,1.0,-0.0,-0.4888034643262395,-0.0,-0.48908135145774956,-0.3378412801333858,0.0
2018-12-13,1.0,-0.0,-0.4848667718874756,-0.0,-0.4991876334602173,-0.33699285117444994,0.0
2018-12-14,1.0,-0.0,-0.47291052228234365,-0.0,-0.5103225656626647,-0.3390539002809967,0.0
2018-12-17,1.0,-0.0,-0.47228865309155077,-0.0,-0.4918851145835752,-0.3576818593419861,0.0
2018-12-18,1.0,-0.0,-0.4728628161359995,-0.0,-0.4925335005457628,-0.3569985368912423,0.0
2018-12-19,1.0,-0.0,-0.4735752981934014,-0.0,-0.4932688507056663,-0.35822734776442144,0.0
2018-12-20,1.0,-0.0,-0.4685551357240548,-0.0,-0.493706390968729,-0.35582651429101275,0.0
2018-12-21,1.0,-0.0,-0.46870817372040435,-0.0,-0.49531545668528176,-0.34363317487423267,0.0
2018-12-24,1.0,-0.0,-0.45687003626681355,-0.0,-0.48925767800578435,-0.34924023320938347,0.0
2018-12-26,1.0,-0.0,-0.45854898120949317,-0.0,-0.5104909777591271,-0.3622884319485243,0.0
2018-12-27,1.0,-0.0,-0.4403017388728093,-0.0,-0.4766972811595524,-0.3619954875908749,0.0
2018-12-28,1.0,-0.0,-0.4410860305673872,-0.0,-0.4758900302940574,-0.36077261234995334,0.0
2018-12-31,1.0,-0.0,-0.44137946743809936,-0.0,-0.4757750392929546,-0.36069793398783623,0.0
2019-01-02,1.0,-0.0,-0.44096890224468427,-0.0,-0.474844055912216,-0.36072030232664026,0.0
2019-01-03,1.0,-0.0,-0.4419612314709236,-0.0,-0.4914709236031927,-0.34706955530216643,0.0
2019-01-04,1.0,-0.0,-0.44513039333620824,-0.0,-0.47486325154905923,-0.3497128849951202,0.0
2019-01-07,1.0,-0.0,-0.43105882352941177,-0.0,-0.4704761904761905,-0.33936134453781513,0.0
2019-01-08,1.0,-0.0,-0.4396049404935994,-0.0,-0.4676145695066256,-0.3425498886364148,0.0
2019-01-09,1.0,-0.0,-0.44810841332580464,-0.0,-0.4700395256916996,-0.340463015245624,0.0
2019-01-10,1.0,-0.0,-0.4481411211998012,-0.0,-0.4700275556760175,-0.3405158783936396,0.0
2019-01-11,1.0,-0.0,-0.4389310383874986,-0.0,-0.4741478881213905,-0.3516702525195335,0.0
2019-01-14,1.0,-0.0,-0.43870967741935485,-0.0,-0.4727787209960385,-0.3522354272778721,0.0
2019-01-15,1.0,-0.0,-0.44137962373898026,-0.0,-0.4721439607379806,-0.3586067436153776,0.0
2019-01-16,1.0,-0.0,-0.44279588919893825,-0.0,-0.4611946732003902,-0.3646634451779759,0.0
2019-01-17,1.0,-0.0,-0.44706468112071696,-0.0,-0.4570225863395646,-0.3590730095505364,0.0
2019-01-18,1.0,-0.0,-0.4420086958501218,-0.0,-0.4579662637437683,-0.3764255958478454,0.0
2019-01-22,1.0,-0.0,-0.4441612342949947,-0.0,-0.4891615726434033,-0.32233325062594453,0.0
2019-01-23,1.0,-0.0,-0.418730230456394,-0.0,-0.4940126525079078,-0.3466109353818346,0.0
2019-01-24,1.0,-0.0,-0.41580041580041577,-0.0,-0.49900569465786854,-0.34497875802223626,0.0
2019-01-25,1.0,-0.0,-0.39310281991708806,-0.0,-0.5646667577786889,-0.3200537560931165,0.0
2019-01-28,1.0,-0.0,-0.3973959871844395,-0.0,-0.5548865004885365,-0.3199800040900725,0.0
2019-01-29,1.0,-0.0,-0.3835925225984198,-0.0,-0.5536100548737448,-0.3397390650971106,0.0
2019-01-30,1.0,-0.0,-0.38116939342842826,-0.0,-0.5516565647359067,-0.34580504033176873,0.0
2019-01-31,1.0,-0.0,-0.3920191540303272,-0.0,-0.5285144225287881,-0.35970812906168054,0.0
2019-02-01,1.0,-0.0,-0.39114290270405716,-0.0,-0.5254573205458232,-0.3614597808506276,0.0
2019-02-04,1.0,-0.0,-0.3864779373279021,-0.0,-0.5250893202557859,-0.36408529231049314,0.0
2019-02-05,1.0,-0.0,-0.37981151356875215,-0.0,-0.5229930736913818,-0.3681389803565346,0.0
2019-02-06,1.0,-0.0,-0.389237282379842,-0.0,-0.5197980575490707,-0.35489348214892125,0.0
2019-02-07,1.0,-0.0,-0.39202207046266563,-0.0,-0.5167111392519561,-0.3525620731762471,0.0
2019-02-08,1.0,-0.0,-0.41358659626505745,-0.0,-0.5532012160277949,-0.3189787195135889,0.0
2019-02-11,1.0,-0.0,-0.40323467424173004,-0.0,-0.5524145514523962,-0.3351965545679465,0.0
2019-02-12,1.0,-0.0,-0.39522939968043824,-0.0,-0.5493038119150879,-0.3380506733622461,0.0
2019-02-13,1.0,-0.0,-0.4036368614387734,-0.0,-0.5453923201533232,-0.3325651965593557,0.0
2019-02-14,1.0,-0.0,-0.39056677107387,-0.0,-0.5565284985939322,-0.33919385445483435,0.0
2019-02-15,1.0,-0.0,-0.39597484276729555,-0.0,-0.5540537449971412,-0.3369696969696969,0.0
2019-02-19,1.0,-0.0,-0.3938133016301241,-0.0,-0.5559569263129015,-0.33651889617961084,0.0
2019-02-20,1.0,-0.0,-0.3974385363064608,-0.0,-0.553093196112064,-0.33648942252715835,0.0
2019-02-21,1.0,-0.0,-0.39225281258574957,-0.0,-0.5547425226378854,-0.339659745723955,0.0
2019-02-22,1.0,-0.0,-0.3906174984568254,-0.0,-0.5586977892595048,-0.3368692988271873,0.0
2019-02-25,1.0,-0.0,-0.3868437349480493,-0.0,-0.5654716851303929,-0.3413151677790775,0.0
2019-02-26,1.0,-0.0,-0.3879555677958322,-0.0,-0.5704121913155238,-0.3367070595795465,0.0
2019-02-27,1.0,-0.0,-0.3845871811911364,-0.0,-0.56522835078714,-0.3417126881917551,0.0
2019-02-28,1.0,-0.0,-0.38328213123022603,-0.0,-0.5635746710073822,-0.3457746801779082,0.0
2019-03-01,1.0,-0.0,-0.3868497673032394,-0.0,-0.5672069510992915,-0.33852220362685986,0.0
2019-03-04,1.0,-0.0,-0.369528349452262,-0.0,-0.5743915295411836,-0.34789384424989683,0.0
2019-03-05,1.0,-0.0,-0.3599209722254129,-0.0,-0.5915137035080061,-0.34588435296009556,0.0
2019-03-06,1.0,-0.0,-0.3549159556413177,-0.0,-0.6268337479366703,-0.3431288215190756,0.0
2019-03-07,1.0,-0.0,-0.3584590392202367,-0.0,-0.6258528660942213,-0.33638895335344626,0.0
2019-03-08,1.0,-0.0,-0.35231117437058124,-0.0,-0.6484821616072054,-0.33254777515925055,0.0
2019-03-11,1.0,-0.0,-0.3533897908576241,-0.0,-0.6462592991157067,-0.33975108782108265,0.0
2019-03-12,1.0,-0.0,-0.34023738037155193,-0.0,-0.6531947832613999,-0.35224713829986865,0.0
2019-03-13,1.0,-0.0,-0.3467006153193295,-0.0,-0.6580852016880024,-0.3527595068015183,0.0
2019-03-14,1.0,-0.0,-0.3405445903865515,-0.0,-0.6600407389197163,-0.34070848259230646,0.0
2019-03-15,1.0,-0.0,-0.33038251109493505,-0.0,-0.6658839551975955,-0.3518679409209383,0.0
2019-03-18,1.0,-0.0,-0.3343450028232637,-0.0,-0.6657491059664973,-0.35262563523433094,0.0
2019-03-19,1.0,-0.0,-0.33141223877799647,-0.0,-0.6666666666666666,-0.3447427607534439,0.0
2019-03-20,1.0,-0.0,-0.34156823145386656,-0.0,-0.660545288025738,-0.3462414578587699,0.0
2019-03-21,1.0,-0.0,-0.3416306594025925,-0.0,-0.6812182979522826,-0.32547435656584633,0.0
2019-03-22,1.0,-0.0,-0.34034050602979427,-0.0,-0.6925750768503192,-0.33168597777252307,0.0
2019-03-25,1.0,-0.0,-0.30685208240351414,-0.0,-0.7098729181837402,-0.33229193582485733,0.0
2019-03-26,1.0,-0.0,-0.2651924167344624,-0.0,-0.7559598649015113,-0.4441486083376476,0.0
2019-03-27,1.0,-0.0,-0.25966577672302976,-0.0,-0.761569267279739,-0.45083061406110947,0.0
2019-03-28,1.0,-0.0,-0.2536289128073467,-0.0,-0.7478029031302459,-0.4672163523254666,0.0
2019-03-29,1.0,-0.0,-0.2597701149425287,-0.0,-0.7477196885428252,-0.46439253491533805,0.0
2019-04-01,1.0,-0.0,-0.267272682360497,-0.0,-0.7498456142084331,-0.45305436850035813,0.0
2019-04-02,1.0,-0.0,-0.27438244267296524,-0.0,-0.756077157760063,-0.42992815667749235,0.0
2019-04-03,1.0,-0.0,-0.2756484326982176,-0.0,-0.7557713583282115,-0.4270682237246466,0.0
2019-04-04,1.0,-0.0,-0.275759731181477,-0.0,-0.7599273993770082,-0.4170366191655833,0.0
2019-04-05,1.0,-0.0,-0.27600667026337733,-0.0,-0.7604590710677326,-0.41581244788856736,0.0
2019-04-08,1.0,-0.0,-0.2735664267175946,-0.0,-0.7636011948484402,-0.4112922971450957,0.0
2019-04-09,1.0,-0.0,-0.2628054165440094,-0.0,-0.791041114709057,-0.3992738691001864,0.0
2019-04-10,1.0,-0.0,-0.25774941710639343,-0.0,-0.7851270094490123,-0.41138790035587186,0.0
2019-04-11,1.0,-0.0,-0.2690344116636395,-0.0,-0.7688625987924009,-0.4165971233616415,0.0
2019-04-12,1.0,-0.0,-0.2738361356788804,-0.0,-0.7468898823986783,-0.4090533579550977,0.0
2019-04-15,1.0,-0.0,-0.27404559721647725,-0.0,-0.7480717292391542,-0.4110075670940898,0.0
2019-04-16,1.0,-0.0,-0.27594633562229665,-0.0,-0.7479778109039369,-0.4198089000757557,0.0
2019-04-17,1.0,-0.0,-0.2574242797340556,-0.0,-0.8067224821472544,-0.398300911105639,0.0
2019-04-18,1.0,-0.0,-0.26570238769928295,-0.0,-0.7993987630288544,-0.39898479658970504,0.0
2019-04-22,1.0,-0.0,-0.2608437461338612,-0.0,-0.8063095385376716,-0.4071755536310776,0.0
2019-04-23,1.0,-0.0,-0.2571924172964936,-0.0,-0.799281377772271,-0.42155866683186716,0.0
2019-04-24,1.0,-0.0,-0.2658375244654758,-0.0,-0.7932760201174343,-0.4184277680053515,0.0
2019-04-25,1.0,-0.0,-0.27175477786051133,-0.0,-0.8009679821295607,-0.40930752047654506,0.0
2019-04-26,1.0,-0.0,-0.2656859578063266,-0.0,-0.8098551300847352,-0.40936311905176054,0.0
2019-04-29,1.0,-0.0,-0.26614903750744195,-0.0,-0.8081464576304823,-0.4063554276642191,0.0
2019-04-30,1.0,-0.0,-0.2607151725850509,-0.0,-0.8154457412465855,-0.4070772287062329,0.0
2019-05-01,1.0,-0.0,-0.2628594071175611,-0.0,-0.7944476089056194,-0.41925258178756286,0.0
2019-05-02,1.0,-0.0,-0.26693394708837576,-0.0,-0.7803598386418195,-0.42752493379859924,0.0
2019-05-03,1.0,-0.0,-0.2691595248092074,-0.0,-0.7741114870705623,-0.42653560226234283,0.0
2019-05-06,1.0,-0.0,-0.25996892801657173,-0.0,-0.7782545436610687,-0.42780695913787575,0.0
2019-05-07,1.0,-0.0,-0.26214117184427843,-0.0,-0.7744789618560755,-0.4211069602831301,0.0
2019-05-08,1.0,-0.0,-0.2705813068976517,-0.0,-0.7578828552499203,-0.4253183814688489,0.0
2019-05-09,1.0,-0.0,-0.2687560975609756,-0.0,-0.7415121951219513,-0.42873170731707316,0.0
2019-05-10,1.0,-0.0,-0.26808572891522203,-0.0,-0.7437885548484626,-0.4263770024138688,0.0
2019-05-13,1.0,-0.0,-0.26716719888842844,-0.0,-0.7423884162542964,-0.42812568559100994,0.0
2019-05-14,1.0,-0.0,-0.22960958639350598,-0.0,-0.7538654812524158,-0.4324265558562041,0.0
2019-05-15,1.0,-0.0,-0.2290137171561051,-0.0,-0.7523425425038639,-0.4336360123647604,0.0
2019-05-16,1.0,-0.0,-0.2313155224890091,-0.0,-0.751654669307696,-0.43262959563263925,0.0
2019-05-17,1.0,-0.0,-0.23137084510102107,-0.0,-0.7450937794192193,-0.4374441789171313,0.0
2019-05-20,1.0,-0.0,-0.22891218620755988,-0.0,-0.7422573819370972,-0.43337020294315665,0.0
2019-05-21,1.0,-0.0,-0.23240522183149478,-0.0,-0.7420877691603641,-0.43407678597234933,0.0
2019-05-22,1.0,-0.0,-0.22899109077775104,-0.0,-0.7456537442812424,-0.4332289910907777,0.0
2019-05-23,1.0,-0.0,-0.228772960350514,-0.0,-0.7467921712125954,-0.4318110691157707,0.0
2019-05-24,1.0,-0.0,-0.2102911501873739,-0.0,-0.7534592101470164,-0.4384789084270203,0.0
2019-05-28,1.0,-0.0,-0.20286964045375888,-0.0,-0.7578350317246683,-0.4426792924437608,0.0
2019-05-29,1.0,-0.0,-0.2039573090298597,-0.0,-0.7589159371627293,-0.43549586281328695,0.0
2019-05-30,1.0,-0.0,-0.20392306408942487,-0.0,-0.7503634673594394,-0.42910598946540507,0.0
2019-05-31,1.0,-0.0,-0.1996809675729727,-0.0,-0.7480834245988286,-0.43307461549450027,0.0
2019-06-03,1.0,-0.0,-0.20954819134309963,-0.0,-0.7600862845493765,-0.400820177310008,0.0
2019-06-04,1.0,-0.0,-0.20075353664605106,-0.0,-0.7716167863320774,-0.39726546764294685,0.0
2019-06-05,1.0,-0.0,-0.20140861603474589,-0.0,-0.7932386430332199,-0.35306960910905033,0.0
2019-06-06,1.0,-0.0,-0.20594315245478034,-0.0,-0.7988019732205779,-0.3443269908386187,0.0
2019-06-07,1.0,-0.0,-0.20859255781194977,-0.0,-0.7941307665218923,-0.34497006690926163,0.0
2019-06-10,1.0,-0.0,-0.21465697688092383,-0.0,-0.7967732072720431,-0.34043604035842795,0.0
2019-06-11,1.0,-0.0,-0.2159477866061294,-0.0,-0.8180098373060917,-0.33077941732879307,0.0
2019-06-12,1.0,-0.0,-0.21876255999243444,-0.0,-0.8156843274936756,-0.3297869825283117,0.0
2019-06-13,1.0,-0.0,-0.2411976447591123,-0.0,-0.8332975756275477,-0.30935183198645977,0.0
2019-06-14,1.0,-0.0,-0.23960490301082943,-0.0,-0.829775080328454,-0.3107223610615256,0.0
2019-06-17,1.0,-0.0,-0.2290593398206449,-0.0,-0.8447576798320932,-0.3112240030528525,0.0
2019-06-18,1.0,-0.0,-0.22695492399837736,-0.0,-0.8442026391772257,-0.3150786264824492,0.0
2019-06-19,1.0,-0.0,-0.21445926631729395,-0.0,-0.8581943782753692,-0.309456884230586,0.0
2019-06-20,1.0,-0.0,-0.21992602314759577,-0.0,-0.8563655888318817,-0.31005846557690014,0.0
2019-06-21,1.0,-0.0,-0.22326136228080637,-0.0,-0.8503161159489443,-0.31220326851962305,0.0
2019-06-24,1.0,-0.0,-0.22356350746089915,-0.0,-0.8440755910038084,-0.32751311345836026,0.0
2019-06-25,1.0,-0.0,-0.2216685035219704,-0.0,-0.845296851789736,-0.32893286693181273,0.0
2019-06-26,1.0,-0.0,-0.22056840077071288,-0.0,-0.8679190751445087,-0.31999036608863196,0.0
2019-06-27,1.0,-0.0,-0.23315481986368064,-0.0,-0.9140214216163582,-0.28709834469328144,0.0
2019-06-28,1.0,-0.0,-0.23398091342876617,-0.0,-0.9132340052585451,-0.2872967182783134,0.0
2019-07-01,1.0,-0.0,-0.22648439590377273,-0.0,-0.9261268273698038,-0.27980345892826736,0.0
2019-07-02,1.0,-0.0,-0.22504324943349333,-0.0,-0.9358446431617163,-0.2756999098462513,0.0
2019-07-03,1.0,-0.0,-0.21656004297504516,-0.0,-0.951262391951946,-0.2739659129755335,0.0
2019-07-05,1.0,-0.0,-0.1989322021502231,-0.0,-0.9591652648772521,-0.27979716716643505,0.0
2019-07-08,1.0,-0.0,-0.19781768694257454,-0.0,-0.9590269508372012,-0.2733723784296095,0.0
2019-07-09,1.0,-0.0,-0.19208339408076977,-0.0,-0.9608300529717645,-0.27698401127472416,0.0
2019-07-10,1.0,-0.0,-0.18086089494163424,-0.0,-0.9735651750972762,-0.27748054474708167,0.0
2019-07-11,1.0,-0.0,-0.17796280066218714,-0.0,-0.9813516408608434,-0.2751971954425942,0.0
2019-07-12,1.0,-0.0,-0.1849912314886984,-0.0,-0.9858485970381918,-0.2648577552611068,0.0
2019-07-15,1.0,-0.0,-0.17151318025146853,-0.0,-0.9878149424729356,-0.2679741735035681,0.0
2019-07-16,1.0,-0.0,-0.17875452535413172,-0.0,-0.9886046116092039,-0.26236120222562387,0.0
2019-07-17,1.0,-0.0,-0.17095552534472713,-0.0,-0.9912847154787338,-0.2654156146824626,0.0
2019-07-18,1.0,-0.0,-0.16969726396542936,-0.0,-0.9938093272802311,-0.2642082008205676,0.0
2019-07-19,1.0,-0.0,-0.1702727670540186,-0.0,-0.9928040064180484,-0.2680021393494433,0.0
2019-07-22,1.0,-0.0,-0.16898734177215188,-0.0,-0.9991723466407011,-0.2661148977604674,0.0
2019-07-23,1.0,-0.0,-0.17291052233894752,-0.0,-0.996441367879689,-0.268042996075755,0.0
2019-07-24,1.0,-0.0,-0.17215733131751565,-0.0,-0.9973664317588822,-0.26896534906971636,0.0
2019-07-25,1.0,-0.0,-0.1716034033009093,-0.0,-0.998829810575587,-0.26743704137107194,0.0
2019-07-26,1.0,-0.0,-0.18867174890119442,-0.0,-1.013607807106851,-0.2808969233443421,0.0
2019-07-29,1.0,-0.0,-0.18740696635903542,-0.0,-1.0083606232013496,-0.2851046938572988,0.0
2019-07-30,1.0,-0.0,-0.1843195633296117,-0.0,-1.0065004341893065,-0.29023694330728195,0.0
2019-07-31,1.0,-0.0,-0.1871896722939424,-0.0,-1.0046176762661372,-0.29078947368421054,0.0
2019-08-01,1.0,-0.0,-0.19912250260274653,-0.0,-0.9965296713102969,-0.28315403301769865,0.0
2019-08-02,1.0,-0.0,-0.19728380961839262,-0.0,-0.9972192566477146,-0.28830349827444945,0.0
2019-08-05,1.0,-0.0,-0.19694338311913862,-0.0,-0.9982632858631469,-0.2858135265221059,0.0
2019-08-06,1.0,-0.0,-0.19997054202670858,-0.0,-0.9634475648075412,-0.2914375490966222,0.0
2019-08-07,1.0,-0.0,-0.20974654095751194,-0.0,-0.9473001101995837,-0.291832986408718,0.0
2019-08-08,1.0,-0.0,-0.21457410624709425,-0.0,-0.9476350111336777,-0.28475297917635256,0.0
2019-08-09,1.0,-0.0,-0.2110132051062999,-0.0,-0.9433962264150944,-0.2864849032195074,0.0
2019-08-12,1.0,-0.0,-0.21004978524014054,-0.0,-0.9467493166731745,-0.28365384615384615,0.0
2019-08-13,1.0,-0.0,-0.20004875076173065,-0.0,-0.9515173674588665,-0.28597196831200483,0.0
2019-08-14,1.0,-0.0,-0.2039535841469028,-0.0,-0.9448630054022626,-0.2737227161510695,0.0
2019-08-15,1.0,-0.0,-0.2232501434308663,-0.003753107668770319,-0.929742780646395,-0.23376840696117804,0.0
2019-08-16,1.0,-0.0,-0.22271097298589532,-0.0058809466889792016,-0.9298350466172604,-0.23222567535261773,0.0
2019-08-19,1.0,-0.0,-0.2182940783827596,-0.008105273195384762,-0.9312720511108992,-0.22623247830647467,0.0
2019-08-20,1.0,-0.0,-0.22104912731250295,-0.014909402197175061,-0.925429210063252,-0.21648356874494695,0.0
2019-08-21,1.0,-0.0,-0.22292963367700863,-0.020074119827053736,-0.9224830142063002,-0.21014871478120398,0.0
2019-08-22,1.0,-0.0,-0.22535144376899696,-0.016194908814589664,-0.9254606762917934,-0.2076130319148936,0.0
2019-08-23,1.0,-0.0,-0.22310690687835716,-0.014902314968864383,-0.9261539192850692,-0.2125778390454913,0.0
2019-08-26,1.0,-0.0,-0.21929451763705907,-0.016857911885536193,-0.9217075128677338,-0.20321575293950983,0.0
2019-08-27,1.0,-0.0,-0.2167177552464042,-0.015774581466635226,-0.919122848384815,-0.20631926432445177,0.0
2019-08-28,1.0,-0.0,-0.21146911165059984,-0.01937445494614279,-0.9233271265939142,-0.20279538972823913,0.0
2019-08-29,1.0,-0.0,-0.20042874979387032,-0.023746142429739218,-0.9281019576432896,-0.20349124832151524,0.0
2019-08-30,1.0,-0.0,-0.20187848685294602,-0.02396365433958711,-0.9258492031731832,-0.2023022056919564,0.0
2019-09-03,1.0,-0.0,-0.20913495460746037,-0.039277482478009315,-0.9030528246860153,-0.2005033162425326,0.0
2019-09-04,1.0,-0.0,-0.19720923676854046,-0.05034179802203482,-0.8962625384669595,-0.20531372595080927,0.0
2019-09-05,1.0,-0.0,-0.18825678619106725,-0.03733283368854955,-0.9036232053774269,-0.21289551959154038,0.0
2019-09-06,1.0,-0.0,-0.1779840910681378,-0.05432830250297418,-0.9157666378968484,-0.18460892486412092,0.0
2019-09-09,1.0,-0.0,-0.17778659077124062,-0.054075491065179865,-0.9150608874166005,-0.18592824149675732,0.0
2019-09-10,1.0,-0.0,-0.18093778304187277,-0.061195104391648665,-0.8965837571703942,-0.1836549850205532,0.0
2019-09-11,1.0,-0.0,-0.18565813039331985,-0.041053194706114945,-0.8953783174005071,-0.20387039750657085,0.0
2019-09-12,1.0,-0.0,-0.17847878450991292,-0.04453863257365203,-0.8876227533815083,-0.20543820641096908,0.0
2019-09-13,1.0,-0.0,-0.17732665925101965,-0.03835279940674823,-0.8884176863181312,-0.2132925472747497,0.0
2019-09-16,1.0,-0.0,-0.16933506084864192,-0.04314932210448383,-0.8890611262782843,-0.2120679283698117,0.0
2019-09-17,1.0,-0.0,-0.16735043923695617,-0.04204621839000533,-0.8984307998980137,-0.2100688408316529,0.0
