Date,HELE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-0.13667628134013757,-0.7215759612032077,-0.0,-0.6348537196107642,-0.6765666106691179,0.0
2018-11-08,1.0,-0.11878635434680082,-0.7200125766388933,-0.0,-0.6269140072315674,-0.6784782266939161,0.0
2018-11-09,1.0,-0.11828328879107058,-0.7199496934444269,-0.0,-0.6277000471623959,-0.678226693916051,0.0
2018-11-12,1.0,-0.11774840245583258,-0.7027941360731738,-0.0,-0.6358225786242325,-0.6760744267635634,0.0
2018-11-13,1.0,-0.08903470580918024,-0.7012066177385247,-0.0,-0.6426172409503669,-0.6769498693867396,0.0
2018-11-14,1.0,-0.0894589552238806,-0.7007773631840796,-0.0,-0.642568407960199,-0.6766480099502488,0.0
2018-11-15,1.0,-0.08852112894712329,-0.7015866116061725,-0.0,-0.645325550346198,-0.6694817896730524,0.0
2018-11-16,1.0,-0.08637081539747919,-0.6947446656963241,-0.0,-0.6435848998172866,-0.6721377473599456,0.0
2018-11-19,1.0,-0.08732001857872736,-0.6943489704288589,-0.0,-0.6429478247406719,-0.6718687103266759,0.0
2018-11-20,1.0,-0.021976657561460146,-0.6936615346411721,-0.0,-0.6661907126893469,-0.7222187732803576,0.0
2018-11-21,1.0,-0.022337934434311067,-0.6882548681291595,-0.0,-0.6629898940103525,-0.707511708158738,0.0
2018-11-23,1.0,-0.023174222140153265,-0.6816237343427816,-0.0,-0.6650663219770412,-0.707690887268027,0.0
2018-11-26,1.0,-0.021943477054889513,-0.6914969026412304,-0.0,-0.663266249576232,-0.7052732147810276,0.0
2018-11-27,1.0,-0.010294072457978675,-0.6993208985035184,-0.0,-0.6610023661002365,-0.7022708416556556,0.0
2018-11-28,1.0,-0.012359343294595093,-0.6931992867244666,-0.0,-0.6644530529422616,-0.7044210785217979,0.0
2018-11-29,1.0,-0.0,-0.678512748737297,-0.0,-0.6568490233067608,-0.7072962940424755,0.0
2018-11-30,1.0,-0.0,-0.6812530472940029,-0.0,-0.6615065821550463,-0.704534373476353,0.0
2018-12-03,1.0,-0.0,-0.682474855227065,-0.0,-0.6613227674489485,-0.7040841206949101,0.0
2018-12-04,1.0,-0.0,-0.6823128838085973,-0.0,-0.6564419042986563,-0.701313309418131,0.0
2018-12-06,1.0,-0.0,-0.6339576788572105,-0.0,-0.6503467488589888,-0.6793610337265129,0.0
2018-12-07,1.0,-0.0,-0.6346638967205817,-0.0,-0.6502448434485828,-0.6828906365929662,0.0
2018-12-10,1.0,-0.0,-0.6311412787964269,-0.0,-0.6412200282087447,-0.6660496003761166,0.0
2018-12-11,1.0,-0.0,-0.6310052008344841,-0.0,-0.6422883671730379,-0.6650309993241853,0.0
2018-12-12,1.0,-0.0,-0.6312602868563367,-0.0,-0.6435751234422761,-0.6642664001881025,0.0
2018-12-13,1.0,-0.0,-0.6320014113081062,-0.0,-0.6434682896709887,-0.6647555202728529,0.0
2018-12-14,1.0,-0.0,-0.6287326592993181,-0.0,-0.6456031036915119,-0.6647660474958853,0.0
2018-12-17,1.0,-0.0,-0.624959737635794,-0.0,-0.6331586190741121,-0.6700535855465434,0.0
2018-12-18,1.0,-0.0,-0.6174285464557294,-0.0,-0.6274801153745303,-0.6685895755033068,0.0
2018-12-19,1.0,-0.0,-0.6178108147500364,-0.0,-0.6278676577758344,-0.6693193412039061,0.0
2018-12-20,1.0,-0.0,-0.6136442945213446,-0.0,-0.6275444922647434,-0.6668023729207863,0.0
2018-12-21,1.0,-0.0,-0.612834162712649,-0.0,-0.6278787177410021,-0.6524707788450411,0.0
2018-12-24,1.0,-0.0,-0.6103678446557055,-0.0,-0.6261738954546768,-0.6530470714017396,0.0
2018-12-26,1.0,-0.0,-0.6119514365259321,-0.0,-0.6129847019316323,-0.6452168422261129,0.0
2018-12-27,1.0,-0.0,-0.5875209848908786,-0.0,-0.5710968102965865,-0.6393956351426973,0.0
2018-12-28,1.0,-0.0,-0.589174378617161,-0.0,-0.569491430648363,-0.6371795230240166,0.0
2018-12-31,1.0,-0.0,-0.5868513078752273,-0.0,-0.5715204923765562,-0.6392222688487901,0.0
2019-01-02,1.0,-0.0,-0.5860121876222955,-0.0,-0.5688209314026947,-0.64049309554425,0.0
2019-01-03,1.0,-0.0,-0.5862300399899326,-0.0,-0.582286976705165,-0.6279538018400962,0.0
2019-01-04,1.0,-0.0,-0.5863642688187004,-0.0,-0.5683873660776402,-0.6280784750243495,0.0
2019-01-07,1.0,-0.0,-0.5725253859489805,-0.0,-0.5617380775475385,-0.6176284432703156,0.0
2019-01-08,1.0,-0.0,-0.5562125295638304,-0.0,-0.5773059787690445,-0.6166327484736813,0.0
2019-01-09,1.0,-0.0,-0.5858542295607171,-0.0,-0.711077567617522,-0.7835931242683752,0.0
2019-01-10,1.0,-0.0,-0.5858221711160145,-0.0,-0.7323864872424403,-0.78960126798645,0.0
2019-01-11,1.0,-0.0,-0.5739748223856413,-0.0,-0.7380344010968466,-0.8040321575470523,0.0
2019-01-14,1.0,-0.0,-0.5771998131132222,-0.0,-0.7406323002647562,-0.7969475159632455,0.0
2019-01-15,1.0,-0.0,-0.5753604193971166,-0.0,-0.7389065718030331,-0.8062472695500218,0.0
2019-01-16,1.0,-0.0,-0.5727077028671264,-0.0,-0.7453592487442674,-0.8017346270239916,0.0
2019-01-17,1.0,-0.0,-0.5722818478768082,-0.0,-0.7421994089282936,-0.7964535697620159,0.0
2019-01-18,1.0,-0.0,-0.5721797921622637,-0.0,-0.7464317015149619,-0.8114435958432454,0.0
2019-01-22,1.0,-0.0,-0.5245374351135313,-0.0,-0.8056431323843188,-0.8544313875354287,0.0
2019-01-23,1.0,-0.0,-0.5026492180019151,-0.0,-0.8186721991701245,-0.870507500797957,0.0
2019-01-24,1.0,-0.0,-0.4960579654633087,-0.0,-0.83002968495643,-0.86584314852054,0.0
2019-01-25,1.0,-0.0,-0.4015358583886503,-0.0,-0.9281205258362619,-0.9242808798646364,0.0
2019-01-28,1.0,-0.0,-0.38512940869678597,-0.0,-0.9527674555055741,-0.9217680422452571,0.0
2019-01-29,1.0,-0.0,-0.377573024897079,-0.0,-0.9562177350846238,-0.9335097693262759,0.0
2019-01-30,1.0,-0.0,-0.3724734693877551,-0.0,-0.9499428571428571,-0.9428897959183673,0.0
2019-01-31,1.0,-0.0,-0.37903436560825815,-0.0,-0.9116359597543446,-0.9760551417744675,0.0
2019-02-01,1.0,-0.0,-0.3760452051215051,-0.0,-0.9223608570681996,-0.9678926051737653,0.0
2019-02-04,1.0,-0.0,-0.37985306122448975,-0.0,-0.9229714285714286,-0.9624816326530612,0.0
2019-02-05,1.0,-0.0,-0.3783677868129715,-0.0,-0.9206753535155613,-0.9666895267953366,0.0
2019-02-06,1.0,-0.0,-0.3692332842896845,-0.0,-0.9156449239823443,-0.984698381559588,0.0
2019-02-07,1.0,-0.0,-0.36670589004379944,-0.0,-0.9164215205595869,-0.9854873504608747,0.0
2019-02-08,1.0,-0.0,-0.3628327276298989,-0.0,-0.9296401794191796,-0.9815669711554204,0.0
2019-02-11,1.0,-0.0,-0.3426529876429906,-0.0,-0.9329378216264054,-1.002097741650005,0.0
2019-02-12,1.0,-0.0,-0.3411234920947967,-0.0,-0.9503664990303389,-0.9954968280577196,0.0
2019-02-13,1.0,-0.0,-0.34510691328873144,-0.0,-0.947494424767152,-0.986947396038305,0.0
2019-02-14,1.0,-0.0,-0.33231356294614955,-0.0,-0.9694726800223693,-0.9878285469916774,0.0
2019-02-15,1.0,-0.0,-0.3896057230588312,-0.0,-0.9264691470943716,-0.9505112207232221,0.0
2019-02-19,1.0,-0.0,-0.36975282508874197,-0.0,-0.9413163122415084,-0.9455173087569608,0.0
2019-02-20,1.0,-0.0,-0.37216649296508597,-0.0,-0.9418642522146953,-0.942841323606045,0.0
2019-02-21,1.0,-0.0,-0.35774978025197773,-0.0,-0.9459908194159586,-0.9517856561513169,0.0
2019-02-22,1.0,-0.0,-0.3544051929412532,-0.0,-0.9638255537071468,-0.9436344064977003,0.0
2019-02-25,1.0,-0.0,-0.34892180638395487,-0.0,-0.9748967686963361,-0.9533656682178672,0.0
2019-02-26,1.0,-0.0,-0.35419747001807134,-0.0,-0.9833086906522095,-0.948184655823887,0.0
2019-02-27,1.0,-0.0,-0.3624485766002962,-0.0,-0.9833141352641105,-0.9453019582030606,0.0
2019-02-28,1.0,-0.0,-0.35948724708363544,-0.0,-0.9812166348118369,-0.9546233440980689,0.0
2019-03-01,1.0,-0.0,-0.35545756688275365,-0.0,-0.9878903550626871,-0.9472835565500676,0.0
2019-03-04,1.0,-0.0,-0.34434582511505585,-0.0,-0.9895792241946088,-0.9533530571992109,0.0
2019-03-05,1.0,-0.0,-0.33635375135918816,-0.0,-1.0053379024020561,-0.9533427790042506,0.0
2019-03-06,1.0,-0.0,-0.33406897460390655,-0.0,-1.0052373266576633,-0.9546427747949537,0.0
2019-03-07,1.0,-0.0,-0.3285728356150891,-0.0,-1.0112610394300534,-0.9432679996060277,0.0
2019-03-08,1.0,-0.0,-0.3136371168185584,-0.0,-1.0463297431648715,-0.9540016570008285,0.0
2019-03-11,1.0,-0.0,-0.31699882766705745,-0.0,-1.0468933177022275,-0.9856305476469605,0.0
2019-03-12,1.0,-0.0,-0.2660987729439205,-0.0,-1.0675387891694554,-1.0466822161376468,0.0
2019-03-13,1.0,-0.0,-0.28856889978213507,-0.0,-1.071350762527233,-1.04421977124183,0.0
2019-03-14,1.0,-0.0,-0.2804766579775889,-0.0,-1.0731236670164868,-1.0317546294729003,0.0
2019-03-15,1.0,-0.0,-0.2775595882990249,-0.0,-1.0801394907908992,-1.0279997291440954,0.0
2019-03-18,1.0,-0.0,-0.28410444966465803,-0.0,-1.0853504919483878,-1.0350321724032274,0.0
2019-03-19,1.0,-0.0,-0.28567036720751493,-0.0,-1.0862510674637063,-1.0439624252775406,0.0
2019-03-20,1.0,-0.0,-0.2996430777678633,-0.0,-1.0869311551925323,-1.045370306815842,0.0
2019-03-21,1.0,-0.0,-0.3004565896529232,-0.0,-1.1173057777472624,-1.0152425417968347,0.0
2019-03-22,1.0,-0.0,-0.29864425537801753,-0.0,-1.1533167323787783,-1.0065366258559867,0.0
2019-03-25,1.0,-0.0,-0.22749982889603723,-0.0,-1.185408254055164,-1.0091369516117994,0.0
2019-03-26,1.0,-0.0,-0.23867235917917645,-0.0,-1.1835146674011845,-1.0208648946426113,0.0
2019-03-27,1.0,-0.0,-0.23434489402697495,-0.0,-1.1860721167079549,-1.0202656206991467,0.0
2019-03-28,1.0,-0.0,-0.23440408078858482,-0.0,-1.1831874267594953,-1.0290204728751637,0.0
2019-03-29,1.0,-0.0,-0.22864425461559654,-0.0,-1.1840727473133095,-1.031723615321025,0.0
2019-04-01,1.0,-0.0,-0.24028414772923204,-0.0,-1.1857305424324975,-1.0224145660195176,0.0
2019-04-02,1.0,-0.0,-0.2560388135709862,-0.0,-1.2028077902415526,-0.9820728098547932,0.0
2019-04-03,1.0,-0.0,-0.26250391563119974,-0.0,-1.198322369565974,-1.0197695868574013,0.0
2019-04-04,1.0,-0.0,-0.26030308308657024,-0.0,-1.2150844800557392,-1.0082912384601985,0.0
2019-04-05,1.0,-0.0,-0.25997488839285715,-0.0,-1.2155761718750002,-1.0121721540178572,0.0
2019-04-08,1.0,-0.0,-0.26319829721902366,-0.0,-1.2157088523674935,-1.010363236679577,0.0
2019-04-09,1.0,-0.0,-0.24529226461323067,-0.0,-1.2547777388869443,-1.0001050052502625,0.0
2019-04-10,1.0,-0.0,-0.23502062504369714,-0.0,-1.2594910158707964,-1.0012934349437181,0.0
2019-04-11,1.0,-0.0,-0.25717277486910994,-0.0,-1.2233158813263527,-1.0098778359511345,0.0
2019-04-12,1.0,-0.0,-0.2606681297244574,-0.0,-1.2163583794893231,-1.006444421221305,0.0
2019-04-15,1.0,-0.0,-0.26258152268684826,-0.0,-1.211697415687232,-1.0133226380218323,0.0
2019-04-16,1.0,-0.0,-0.260614934114202,-0.0,-1.2114620372307048,-1.0139440842222687,0.0
2019-04-17,1.0,-0.0,-0.23910462355077525,-0.0,-1.2501746053918144,-1.0028286073473949,0.0
2019-04-18,1.0,-0.0,-0.23779023218574857,-0.0,-1.2485466634176905,-0.9947088105266821,0.0
2019-04-22,1.0,-0.0,-0.2418430797177391,-0.0,-1.252392929504646,-0.9991266680639976,0.0
2019-04-23,1.0,-0.0,-0.24526315789473688,-0.0,-1.2483157894736843,-1.0151929824561403,0.0
2019-04-24,1.0,-0.0,-0.24499754265253107,-0.0,-1.2517025907463315,-1.0137962507898617,0.0
2019-04-25,1.0,-0.0,-0.2466085611864764,-0.0,-1.2629507274899838,-1.004849933225557,0.0
2019-04-26,1.0,-0.0,-0.2402819383259912,-0.0,-1.2614273127753304,-1.0225198237885462,0.0
2019-04-29,1.0,-0.0,-0.5663988109062196,-0.0,-1.773886385805193,-1.3046123832969483,0.0
2019-04-30,1.0,-0.0,-0.5707025968576624,-0.0,-1.776213343279407,-1.3153060748752856,0.0
2019-05-01,1.0,-0.0,-0.5775331218510916,-0.0,-1.7760776264228402,-1.311438701250233,0.0
2019-05-02,1.0,-0.0,-0.5816764678428078,-0.0,-1.766918696910296,-1.318631569121628,0.0
2019-05-03,1.0,-0.0,-0.5917289719626168,-0.0,-1.7641121495327103,-1.3170560747663551,0.0
2019-05-06,1.0,-0.0,-0.5581774938208273,-0.0,-1.7782026768642445,-1.3271930233642681,0.0
2019-05-07,1.0,-0.0,-0.5539417149262096,-0.0,-1.7827853540070988,-1.3335512796562676,0.0
2019-05-08,1.0,-0.0,-0.5481406011207336,-0.0,-1.7542722178483767,-1.328717639975918,0.0
2019-05-09,1.0,-0.0,-0.5476851851851852,-0.0,-1.7566666666666666,-1.3252777777777778,0.0
2019-05-10,1.0,-0.0,-0.5482184173993522,-0.0,-1.7567792688570107,-1.3224895881536327,0.0
2019-05-13,1.0,-0.0,-0.5460897732531236,-0.0,-1.7566867191115225,-1.3247107820453496,0.0
2019-05-14,1.0,-0.0,-0.47180887372013647,-0.0,-1.7660068259385664,-1.3128555176336745,0.0
2019-05-15,1.0,-0.0,-0.4756186649621039,-0.0,-1.7928956259702309,-1.2972787873253584,0.0
2019-05-16,1.0,-0.0,-0.474523018077501,-0.0,-1.7835708756431856,-1.2954328127134467,0.0
2019-05-17,1.0,-0.0,-0.4656753181590111,-0.0,-1.7742553482643797,-1.3214432331341515,0.0
2019-05-20,1.0,-0.0,-0.45050385299347956,-0.0,-1.7825908531302723,-1.3266152934202726,0.0
2019-05-21,1.0,-0.0,-0.4441967332453705,-0.0,-1.7810637426634512,-1.3245370581009144,0.0
2019-05-22,1.0,-0.0,-0.429873325435159,-0.0,-1.80192290166773,-1.3248883623439354,0.0
2019-05-23,1.0,-0.0,-0.42818712383731533,-0.0,-1.8290625569943464,-1.3022980120372059,0.0
2019-05-24,1.0,-0.0,-0.39212755356253115,-0.0,-1.8298681886125834,-1.3076051999818816,0.0
2019-05-28,1.0,-0.0,-0.36943545814917755,-0.0,-1.858386111997084,-1.3286098327789675,0.0
2019-05-29,1.0,-0.0,-0.3788554271676827,-0.0,-1.8651169138385955,-1.3052042580292968,0.0
2019-05-30,1.0,-0.0,-0.37452825899149733,-0.0,-1.863092802255263,-1.3092802255263039,0.0
2019-05-31,1.0,-0.0,-0.3748577152483723,-0.0,-1.8749715430496745,-1.3031917315485133,0.0
2019-06-03,1.0,-0.0,-0.37642430819316336,-0.011756194610236931,-1.8646228974498102,-1.2688551275094953,0.0
2019-06-04,1.0,-0.0,-0.3771469896944495,-0.015548725366118243,-1.8672934369915024,-1.2599891520520703,0.0
2019-06-05,1.0,-0.0,-0.35743115974526857,-0.05556552157144138,-1.895237241008162,-1.1764732262983226,0.0
2019-06-06,1.0,-0.0,-0.36604061141243444,-0.0416423864807925,-1.8867721547357568,-1.1880855260208885,0.0
2019-06-07,1.0,-0.0,-0.39039806347498657,-0.04088219472834857,-1.868477676169984,-1.1829388560157792,0.0
2019-06-10,1.0,-0.0,-0.39846726123784343,-0.03724286290503294,-1.8509837314569981,-1.1949984314076996,0.0
2019-06-11,1.0,-0.0,-0.402441771410551,-0.0695589494075776,-1.835833671216831,-1.1972789115646258,0.0
2019-06-12,1.0,-0.0,-0.39760823629906045,-0.06874072741986244,-1.8317223396124624,-1.1977251270062492,0.0
2019-06-13,1.0,-0.0,-0.4225098074581774,-0.09185191865446182,-1.8174234567344547,-1.1773909906660054,0.0
2019-06-14,1.0,-0.0,-0.41145715959796275,-0.1080362374363366,-1.8242664623428133,-1.1634290350205077,0.0
2019-06-17,1.0,-0.0,-0.4066681685064204,-0.11043027708943455,-1.8250957422842982,-1.1632800180220768,0.0
2019-06-18,1.0,-0.0,-0.4062823921763035,-0.11280364144395871,-1.822885213394024,-1.164766325656857,0.0
2019-06-19,1.0,-0.0,-0.38979701814262624,-0.13068079755703252,-1.8164630860427522,-1.1538081552002875,0.0
2019-06-20,1.0,-0.0,-0.3957366262562531,-0.12096083645049348,-1.827437018342422,-1.1626481589977016,0.0
2019-06-21,1.0,-0.0,-0.40367716641881846,-0.12194132756522916,-1.8163219323149022,-1.1643909693118832,0.0
2019-06-24,1.0,-0.0,-0.4156274929672083,-0.07288911281857498,-1.7126422303396733,-0.9975227778477559,0.0
2019-06-25,1.0,-0.0,-0.42233864207879296,-0.07313495389773679,-1.7035624476110645,-0.9920787929589271,0.0
2019-06-26,1.0,-0.0,-0.42360559849592644,-0.07420096093586798,-1.6964696051806978,-0.9836640902444119,0.0
2019-06-27,1.0,-0.0,-0.4214626790650917,-0.09353271341208008,-1.7012230878780263,-0.9724805227444081,0.0
2019-06-28,1.0,-0.0,-0.40107041311256064,-0.10189831075430673,-1.7080197357417628,-0.9703127613313263,0.0
2019-07-01,1.0,-0.0,-0.39008990173531255,-0.10917833995400376,-1.7267405394104118,-0.9554672799498223,0.0
2019-07-02,1.0,-0.0,-0.3892816801238338,-0.10743421327866796,-1.7330878969167052,-0.9537296573651843,0.0
2019-07-03,1.0,-0.0,-0.39418410041841007,-0.10305439330543933,-1.7302510460251046,-0.956610878661088,0.0
2019-07-05,1.0,-0.0,-0.3783106358091737,-0.10853037012281727,-1.729634890132843,-0.9610243128080875,0.0
2019-07-08,1.0,-0.0,-0.374335801849295,-0.11225471737584201,-1.7339860256893016,-0.9633488138571609,0.0
2019-07-09,1.0,-0.0,-0.3658495775119217,-0.11248222203630888,-1.73655149334895,-0.9681669873671881,0.0
2019-07-10,1.0,-0.0,-0.33462742642454596,-0.10436234606553955,-1.7603840534335211,-0.9751200166979753,0.0
2019-07-11,1.0,-0.0,-0.3218882208862169,-0.15038966822533958,-1.9123135159207305,-1.0688042752171008,0.0
2019-07-12,1.0,-0.0,-0.3326944506351683,-0.15061288165812348,-1.9133496768442166,-1.0606641408513484,0.0
2019-07-15,1.0,-0.0,-0.35243489118801286,-0.16540313949339994,-1.8976542989653944,-1.0440599357830895,0.0
2019-07-16,1.0,-0.0,-0.35041056765440914,-0.17944484112816853,-1.8953052481256696,-1.0375312388432703,0.0
2019-07-17,1.0,-0.0,-0.35496251338807566,-0.17770439128882543,-1.8931631560157085,-1.036906461977865,0.0
2019-07-18,1.0,-0.0,-0.35473093371347114,-0.1831789023521026,-1.8892106200997862,-1.0276639344262295,0.0
2019-07-19,1.0,-0.0,-0.35493497238553356,-0.1828790308213077,-1.8891858186353108,-1.0269463744877962,0.0
2019-07-22,1.0,-0.0,-0.33905254244841565,-0.17736975801060653,-1.8981238023084808,-1.0419804804135655,0.0
2019-07-23,1.0,-0.0,-0.34903602119417604,-0.1754753105659201,-1.8913575849325437,-1.0366890778752393,0.0
2019-07-24,1.0,-0.0,-0.34798648768779444,-0.18526091208107387,-1.8857676237887813,-1.0258245177349097,0.0
2019-07-25,1.0,-0.0,-0.32993031204225665,-0.19414976252829688,-1.8991078165919484,-1.015491144746771,0.0
2019-07-26,1.0,-0.0,-0.31318559310742994,-0.19918283963227784,-1.9100679486610115,-1.0186969845005995,0.0
2019-07-29,1.0,-0.0,-0.31028510524913405,-0.2027711164401812,-1.9038546940225598,-1.023980815347722,0.0
2019-07-30,1.0,-0.0,-0.31087968092178153,-0.2078440062042987,-1.8878794593396855,-1.0249944604475958,0.0
2019-07-31,1.0,-0.0,-0.30609344466157395,-0.21153846153846154,-1.8899893409131283,-1.0336205365073725,0.0
2019-08-01,1.0,-0.0,-0.3243745849014833,-0.21496568518928494,-1.8712862519371265,-1.0170909895948639,0.0
2019-08-02,1.0,-0.0,-0.3149769992922859,-0.22111641896673742,-1.8748230714791225,-1.012296532200991,0.0
2019-08-05,1.0,-0.0,-0.3102397668565373,-0.2070914469907714,-1.8810438468671347,-1.0172649799090387,0.0
2019-08-06,1.0,-0.0,-0.3030513176144244,-0.19166088765603329,-1.8281033287101247,-1.0114424410540916,0.0
2019-08-07,1.0,-0.0,-0.3031009760732487,-0.17806858426189862,-1.8262935129999136,-1.011445106677032,0.0
2019-08-08,1.0,-0.0,-0.30308796816884354,-0.17472536977770087,-1.8303347461292274,-1.0167373064613787,0.0
2019-08-09,1.0,-0.0,-0.2807484336108489,-0.16389151145824393,-1.8156381426486996,-1.0311990387091237,0.0
2019-08-12,1.0,-0.0,-0.2734401782653411,-0.17723688721288994,-1.821863215632499,-1.012684264655468,0.0
2019-08-13,1.0,-0.0,-0.25252309271296614,-0.17050119739993158,-1.834288402326377,-1.0191156346219636,0.0
2019-08-14,1.0,-0.0,-0.2558386863487472,-0.16395116348321775,-1.8239247883609138,-1.0103798868422171,0.0
2019-08-15,1.0,-0.0,-0.27779164586453653,-0.17278249292727574,-1.783949076385422,-0.9259028124479947,0.0
2019-08-16,1.0,-0.0,-0.27493339993339994,-0.17665667665667664,-1.7847569097569096,-0.9261571761571762,0.0
2019-08-19,1.0,-0.0,-0.2424254966887417,-0.18211920529801323,-1.799048013245033,-0.915480132450331,0.0
2019-08-20,1.0,-0.0,-0.24674253669800425,-0.17091373907306615,-1.8021606465446147,-0.9035131123206334,0.0
2019-08-21,1.0,-0.0,-0.24334322533436317,-0.24671734623358674,-1.7325907557217775,-0.8425139233302167,0.0
2019-08-22,1.0,-0.0,-0.2472480604411227,-0.238596206182217,-1.7358138023477803,-0.8402859579999188,0.0
2019-08-23,1.0,-0.0,-0.24698330150733352,-0.23954820623247877,-1.7362775768902614,-0.8401251371226588,0.0
2019-08-26,1.0,-0.0,-0.22991080356785729,-0.23675052997880083,-1.7235710571577136,-0.8095676172953081,0.0
2019-08-27,1.0,-0.0,-0.2272981391262679,-0.23548438623113171,-1.72082900726779,-0.8096398051273861,0.0
2019-08-28,1.0,-0.0,-0.22423565099385329,-0.236808493653708,-1.723636944200527,-0.8066576195417898,0.0
2019-08-29,1.0,-0.0,-0.2089069795283132,-0.24737619218644002,-1.7327108025060858,-0.8016281575481864,0.0
2019-08-30,1.0,-0.0,-0.206335956753319,-0.2481119325860561,-1.7273630654265044,-0.7930678114317513,0.0
2019-09-03,1.0,-0.0,-0.20781082049444644,-0.2545881603567021,-1.7184601297822364,-0.8001910904096501,0.0
2019-09-04,1.0,-0.0,-0.18240899485666442,-0.259638770383956,-1.7293170128782747,-0.8157170766715841,0.0
2019-09-05,1.0,-0.0,-0.20879818954222418,-0.2641839043951245,-1.726128558383293,-0.7711914876722119,0.0
2019-09-06,1.0,-0.0,-0.1908472824142181,-0.29398433461890183,-1.7573456323804222,-0.7338078008826686,0.0
2019-09-09,1.0,-0.0,-0.19641294838145232,-0.2952755905511811,-1.7573769187942416,-0.7277499403483655,0.0
2019-09-10,1.0,-0.0,-0.19304942542447018,-0.30410751918565354,-1.7598314048272297,-0.719352658157382,0.0
2019-09-11,1.0,-0.0,-0.17775831873905426,-0.33521732208247096,-1.7676723451679668,-0.6995701321445629,0.0
2019-09-12,1.0,-0.0,-0.17933312112048386,-0.3343546076714945,-1.767308610536368,-0.6980343784816171,0.0
