Date,IWF,IWM,MTUM,MTZ,SPY,VLUE,VXX
2018-11-12,-0.26885630498533725,-1.1813880742913003,-0.0,1.0,-0.7375562072336266,-0.7222287390029327,0.0
2018-11-13,-0.2631372856135954,-1.1896389693789649,-0.0,1.0,-0.7396428851123815,-0.7233142767640379,0.0
2018-11-14,-0.26171231264223493,-1.1935572471160638,-0.0,1.0,-0.7420936985011379,-0.7263988071882602,0.0
2018-11-15,-0.2612704516027779,-1.1981402283517086,-0.0,1.0,-0.7497155412563268,-0.7144426570408444,0.0
2018-11-16,-0.25745480159661893,-1.1877983877279488,-0.0,1.0,-0.748180324019723,-0.7198481646708931,0.0
2018-11-19,-0.2550816590294912,-1.1895977754278777,-0.0,1.0,-0.7505972662828496,-0.7212235146672933,0.0
2018-11-20,-0.24763283512011897,-1.1920729321543158,-0.0,1.0,-0.7509586039596213,-0.722043978402066,0.0
2018-11-21,-0.24380132968322255,-1.194994133750489,-0.0,1.0,-0.7511928040672664,-0.7208447399296051,0.0
2018-11-23,-0.24399499256709178,-1.1962678976605898,-0.0,1.0,-0.7508802128158986,-0.7209138565057507,0.0
2018-11-26,-0.24285937866812743,-1.2036935597464593,-0.0,1.0,-0.7481414821191017,-0.7179356757179748,0.0
2018-11-27,-0.23999687402313225,-1.2045951859956237,-0.0,1.0,-0.746639574867146,-0.7162394498280713,0.0
2018-11-28,-0.24245504300234555,-1.196637998436278,-0.0,1.0,-0.7510946051602814,-0.719116497263487,0.0
2018-11-29,-0.19306699829006685,-1.189297372920877,-0.0,1.0,-0.7622027048033577,-0.7416057826830406,0.0
2018-11-30,-0.19252292864915282,-1.1897637183273744,-0.0,1.0,-0.7623192911549821,-0.7416057826830406,0.0
2018-12-03,-0.19064818051186455,-1.1900267971571712,-0.0,1.0,-0.7619713386927648,-0.740999650471863,0.0
2018-12-04,-0.18156110788301377,-1.1949254309509976,-0.0,1.0,-0.7579701723803991,-0.7392213829169088,0.0
2018-12-06,-0.1722975532156655,-1.1501022649799257,-0.0,1.0,-0.7519127338837968,-0.7133171729414439,0.0
2018-12-07,-0.17356561257337627,-1.1501609543647038,-0.0,1.0,-0.751751562204128,-0.7116833932967241,0.0
2018-12-10,-0.15567083944212623,-1.1536408405699032,-0.0,1.0,-0.7496710649975563,-0.7002744257734671,0.0
2018-12-11,-0.16233692995977295,-1.1512086920560922,-0.0,1.0,-0.7515320124816722,-0.6944621978269859,0.0
2018-12-12,-0.15960691291087767,-1.1535825897059377,-0.0,1.0,-0.7525509243570917,-0.6994615761135585,0.0
2018-12-13,-0.15988711194731892,-1.1514581373471309,-0.0,1.0,-0.7531890874882409,-0.6984383819379116,0.0
2018-12-14,-0.16447269444862342,-1.1388220249736722,-0.0,1.0,-0.7595907928388747,-0.6982097186700768,0.0
2018-12-17,-0.15521380345086272,-1.1391972993248312,-0.0,1.0,-0.7527381845461365,-0.7038259564891223,0.0
2018-12-18,-0.14450328162291168,-1.1316005369928401,-0.0,1.0,-0.7487321002386634,-0.7042810262529833,0.0
2018-12-19,-0.15911217576823744,-1.131451884567878,-0.0,1.0,-0.7468278624097017,-0.7055432870457012,0.0
2018-12-20,-0.15602043479882163,-1.1148525189245628,-0.0,1.0,-0.7575418577767833,-0.7005257858820897,0.0
2018-12-21,-0.15158270173874275,-1.1159904889285182,-0.0,1.0,-0.7575791350869371,-0.6901099717640065,0.0
2018-12-24,-0.1260069470105683,-1.0937476904885077,-0.0,1.0,-0.7563742517182765,-0.7190894981893429,0.0
2018-12-26,-0.1276298880117496,-1.114044428125574,-0.0,1.0,-0.7266017991554985,-0.7034330824306958,0.0
2018-12-27,-0.10424324613682595,-1.0824738588915455,-0.0,1.0,-0.6778487562899254,-0.7041861461047071,0.0
2018-12-28,-0.10008203445447088,-1.0871348575097193,-0.0,1.0,-0.6775689267753325,-0.7019652601918893,0.0
2018-12-31,-0.10251926919783043,-1.0836782757636312,-0.0,1.0,-0.6786326006280331,-0.7035398230088495,0.0
2019-01-02,-0.10047062179121506,-1.0833571021106674,-0.0,1.0,-0.6772318881916715,-0.7042569880205363,0.0
2019-01-03,-0.10412657686551209,-1.0816050174613356,-0.0,1.0,-0.6792459553845058,-0.6985603306963154,0.0
2019-01-04,-0.07741958364365004,-1.091640954711494,-0.0,1.0,-0.6709224385572933,-0.7064935986097812,0.0
2019-01-07,-0.07057873863756009,-1.0778436809040817,-0.0,1.0,-0.6657775594005545,-0.6954339662373213,0.0
2019-01-08,-0.0714385915690538,-1.0745247948376235,-0.0,1.0,-0.6667601879778354,-0.6943255944448341,0.0
2019-01-09,-0.06889184645558981,-1.0645488932474083,-0.0,1.0,-0.6676239843093303,-0.7013168954889325,0.0
2019-01-10,-0.06942791121069954,-1.0633359008472796,-0.0,1.0,-0.6678804005321757,-0.7005111686856663,0.0
2019-01-11,-0.07104764577924357,-1.058346782681917,-0.0,1.0,-0.6709704582134587,-0.7081608308188899,0.0
2019-01-14,-0.08243338008415146,-1.0557854137447404,-0.0,1.0,-0.6732117812061711,-0.6948457223001403,0.0
2019-01-15,-0.07852429092951418,-1.0502667789946645,-0.0,1.0,-0.6729851165402976,-0.7084737433305252,0.0
2019-01-16,-0.06457726459130313,-1.0532411469483731,-0.0,1.0,-0.6669357386024637,-0.7248797950373775,0.0
2019-01-17,-0.07270117960026602,-1.040638454268613,-0.0,1.0,-0.6625713185620778,-0.7243515698834402,0.0
2019-01-18,-0.07693120574870549,-1.03036387333122,-0.0,1.0,-0.6702243826834338,-0.7449716439465991,0.0
2019-01-22,-0.0,-1.1553394574422275,-0.0,1.0,-0.6851944883019951,-0.7478111095162912,0.0
2019-01-23,-0.0,-1.140471230515049,-0.0,1.0,-0.6902162200991309,-0.7610444651964657,0.0
2019-01-24,-0.0,-1.1633986928104576,-0.0,1.0,-0.6839869281045753,-0.7836964415395788,0.0
2019-01-25,-0.0,-1.198554092434805,-0.0,1.0,-0.6614658256796133,-0.8284829036184574,0.0
2019-01-28,-0.0,-1.1744520699579368,-0.0,1.0,-0.6933436646741938,-0.821968858386835,0.0
2019-01-29,-0.0,-1.166031452358927,-0.0,1.0,-0.690767807585569,-0.8434782608695653,0.0
2019-01-30,-0.0,-1.1689086529553456,-0.0,1.0,-0.6924217157680193,-0.8443950342783029,0.0
2019-01-31,-0.0,-1.1809583858764185,-0.0,1.0,-0.6521771381944959,-0.875751057043246,0.0
2019-02-01,-0.0,-1.1793167471221686,-0.0,1.0,-0.6557370961752692,-0.8782770144819905,0.0
2019-02-04,-0.0,-1.183369346546457,-0.0,1.0,-0.6747634304448253,-0.8673720289099173,0.0
2019-02-05,-0.0,-1.155226558995065,-0.0,1.0,-0.6702183340810528,-0.9131149992522806,0.0
2019-02-06,-0.0,-1.1421675024324525,-0.0,1.0,-0.6815358131876357,-0.9185315470398921,0.0
2019-02-07,-0.0,-1.1526431145287717,-0.0,1.0,-0.6689327240982207,-0.8932352613395743,0.0
2019-02-08,-0.0,-1.1404117252181696,-0.0,1.0,-0.6763630939061684,-0.9126202729917208,0.0
2019-02-11,-0.0,-1.1263405702328015,-0.0,1.0,-0.6849893501737603,-0.9254512163222599,0.0
2019-02-12,-0.0,-1.1240173691697237,-0.0,1.0,-0.6947667889496144,-0.9245713857902224,0.0
2019-02-13,-0.0,-1.139805898002773,-0.0,1.0,-0.6901862329973395,-0.9171506726121332,0.0
2019-02-14,-0.0,-1.1383548810192994,-0.0,1.0,-0.692186621697583,-0.9168821435263257,0.0
2019-02-15,-0.0,-1.1760808534531164,-0.0,1.0,-0.6696238068500842,-0.8975107617443384,0.0
2019-02-19,-0.0,-1.1576111360574766,-0.0,1.0,-0.6884074240383177,-0.895936237090256,0.0
2019-02-20,-0.0,-1.1695168955581332,-0.0,1.0,-0.6800883134378625,-0.8924896156868614,0.0
2019-02-21,-0.0,-1.1484748803827753,-0.0,1.0,-0.6815191387559809,-0.9080442583732058,0.0
2019-02-22,-0.0,-1.1486920777279521,-0.0,1.0,-0.6843423019431988,-0.9038863976083708,0.0
2019-02-25,-0.0,-1.141742620306815,-0.0,1.0,-0.6969355988147481,-0.9120813172799219,0.0
2019-02-26,-0.0,-1.1378468701888778,-0.0,1.0,-0.6994480117156697,-0.917689910254966,0.0
2019-02-27,-0.0,-1.1410323841009842,-0.0,1.0,-0.7068900743857539,-0.9089713727552783,0.0
2019-02-28,-0.0,-1.1288858633991377,-0.0,1.0,-0.7069434989788973,-0.9460328265638,0.0
2019-03-01,-0.0,-1.120770942556482,-0.0,1.0,-0.7202881605250255,-0.9306755176705768,0.0
2019-03-04,-0.0,-1.1670216473686248,-0.0,1.0,-0.7787243929829996,-0.9267707082833133,0.0
2019-03-05,-0.0,-1.1452370781717214,-0.0,1.0,-0.8120461341307132,-0.9260611238398507,0.0
2019-03-06,-0.0,-1.133131970260223,-0.0,1.0,-0.8200123915737298,-0.919222428748451,0.0
2019-03-07,-0.0,-1.0788599675600525,-0.0,1.0,-0.8683478798177183,-0.9146906619294045,0.0
2019-03-08,-0.0,-1.078893243820094,-0.0,1.0,-0.8828049206410804,-0.9189336023904693,0.0
2019-03-11,-0.0,-1.0755838973436094,-0.0,1.0,-0.8928445678964047,-0.943781542193185,0.0
2019-03-12,-0.0,-1.0338045967933023,-0.0,1.0,-0.9173446015322644,-0.9979859410789037,0.0
2019-03-13,-0.0,-1.0438878950506858,-0.0,1.0,-0.9345656927052276,-0.9968992248062015,0.0
2019-03-14,-0.0,-1.048337768598324,-0.0,1.0,-0.9279501131985542,-0.9955912142034397,0.0
2019-03-15,-0.0,-1.0482890187194467,-0.0,1.0,-0.9281427606215968,-0.9980127975835619,0.0
2019-03-18,-0.0,-1.0688027521100845,-0.0,1.0,-0.9266370654826194,-1.0046801872074884,0.0
2019-03-19,-0.0,-1.0696116193227412,-0.0,1.0,-0.926295939656556,-1.0163296421120205,0.0
2019-03-20,-0.0,-1.0815352530681,-0.0,1.0,-0.9094409240394641,-1.0196518809657495,0.0
2019-03-21,-0.0,-1.0835571949801532,-0.0,1.0,-0.9308768694118118,-0.9950683613327453,0.0
2019-03-22,-0.0,-1.0756756756756756,-0.0,1.0,-0.9702299314239613,-0.9879790237999193,0.0
2019-03-25,-0.0,-1.0156668398545223,-0.0,1.0,-0.9958434914671677,-0.985132488709484,0.0
2019-03-26,-0.0,-1.0331981855405243,-0.0,1.0,-0.9844646943117499,-0.9966279956645658,0.0
2019-03-27,-0.0,-1.0262281933025867,-0.0,1.0,-0.9900541407659916,-0.9941447764186886,0.0
2019-03-28,-0.0,-1.0220366876731024,-0.0,1.0,-0.9834223096375386,-1.0085096134548228,0.0
2019-03-29,-0.0,-1.0268251546060556,-0.0,1.0,-0.9838165609188018,-1.0051401493855916,0.0
2019-04-01,-0.0,-1.027170418006431,-0.0,1.0,-0.9840032154340836,-1.0081189710610932,0.0
2019-04-02,-0.0,-1.0410766577078903,-0.0,1.0,-1.0030085442657146,-0.9673071523125676,0.0
2019-04-03,-0.0,-1.0413690715030897,-0.0,1.0,-1.0099510472674744,-0.9611989406949684,0.0
2019-04-04,-0.0,-1.0410184442662391,-0.0,1.0,-1.01271050521251,-0.955934242181235,0.0
2019-04-05,-0.0,-1.038270218228498,-0.0,1.0,-1.0177310654685494,-0.9555519897304235,0.0
2019-04-08,-0.0,-1.0355138688472023,-0.0,1.0,-1.0204024370691038,-0.9524611191277857,0.0
2019-04-09,-0.0,-1.0150194771294325,-0.0,1.0,-1.06417412955303,-0.9367495281314003,0.0
2019-04-10,-0.0,-1.0126419713448649,-0.0,1.0,-1.0675442468997072,-0.933138018220492,0.0
2019-04-11,-0.0,-1.0022487250532064,-0.0,1.0,-1.0916355459181624,-0.92169618118299,0.0
2019-04-12,-0.0,-0.999438066950309,-0.0,1.0,-1.0923978485991812,-0.9219715822429155,0.0
2019-04-15,-0.0,-0.9992770213278709,-0.0,1.0,-1.0949110334578465,-0.9224002891914689,0.0
2019-04-16,-0.0,-0.9722123404087119,-0.0,1.0,-1.0649432783904502,-0.9155697853670106,0.0
2019-04-17,-0.0,-0.978232528740173,-0.0,1.0,-1.0551100225180736,-0.9171966973491881,0.0
2019-04-18,-0.0,-0.9699794596302733,-0.0,1.0,-1.0551429925738665,-0.9249486490756834,0.0
2019-04-22,-0.0,-0.9727557121926109,-0.0,1.0,-1.0582901041460422,-0.9288797370609433,0.0
2019-04-23,-0.0,-0.9759876371993502,-0.0,1.0,-1.0678369061298887,-0.9186115623885566,0.0
2019-04-24,-0.0,-0.9364173228346456,-0.0,1.0,-1.0726377952755906,-0.9279527559055117,0.0
2019-04-25,-0.0,-0.9383839577670094,-0.0,1.0,-1.0766654847732733,-0.9245952015128236,0.0
2019-04-26,-0.0,-0.9340945908570075,-0.0,1.0,-1.0719902011142282,-0.9450788257141729,0.0
2019-04-29,-0.0,-0.9218762348850075,-0.0,1.0,-1.0708527621907848,-0.9589425432703707,0.0
2019-04-30,-0.0,-0.9263631697398034,-0.0,1.0,-1.0721759387215226,-0.9498558850238876,0.0
2019-05-01,-0.0,-0.9299604743083003,-0.0,1.0,-1.0811857707509882,-0.9414229249011857,0.0
2019-05-02,-0.0,-0.9169099660695967,-0.0,1.0,-1.0815118756411266,-0.9470133354375443,0.0
2019-05-03,-0.0,-0.919746276889134,-0.0,1.0,-1.0742258293278701,-0.9458671499487826,0.0
2019-05-06,-0.0,-0.8729632698149683,-0.0,1.0,-1.1032469325758474,-0.9690298654673138,0.0
2019-05-07,-0.0,-0.8987788438664658,-0.0,1.0,-1.101657283324082,-0.9643961620807232,0.0
2019-05-08,-0.0,-0.8722117499214578,-0.0,1.0,-1.0757540056550425,-0.9791470311027334,0.0
2019-05-09,-0.0,-0.8710499490316004,-0.0,1.0,-1.0889986669803184,-0.960597506469066,0.0
2019-05-10,-0.0,-0.871192818784054,-0.0,1.0,-1.0893340127788012,-0.9593508682529105,0.0
2019-05-13,-0.0,-0.8701649880471841,-0.0,1.0,-1.0865697378218442,-0.9622604538151036,0.0
2019-05-14,-0.0,-0.8402642069881967,-0.0,1.0,-1.0966935042601424,-0.9714687719846792,0.0
2019-05-15,-0.0,-0.850195465207193,-0.0,1.0,-1.1093823299452696,-0.9497263487099294,0.0
2019-05-16,-0.0,-0.852270063296085,-0.0,1.0,-1.1013518793467219,-0.9535437993279674,0.0
2019-05-17,-0.0,-0.8519328387348692,-0.0,1.0,-1.0924248340491995,-0.9603670441233894,0.0
2019-05-20,-0.0,-0.8602869317071264,-0.0,1.0,-1.0905359446464173,-0.9582893553809468,0.0
2019-05-21,-0.0,-0.8491779007246941,-0.0,1.0,-1.0926127951375362,-0.954453362424998,0.0
2019-05-22,-0.0,-0.8516012982442419,-0.0,1.0,-1.0954913385210965,-0.963320689790013,0.0
2019-05-23,-0.0,-0.8493611035129537,-0.0,1.0,-1.1049196983314447,-0.9533820483763822,0.0
2019-05-24,-0.0,-0.8427741608514288,-0.0,1.0,-1.1054929632373005,-0.9502163658336907,0.0
2019-05-28,-0.0,-0.8379883915702544,-0.0,1.0,-1.1034630516925714,-0.9539947801020607,0.0
2019-05-29,-0.0,-0.8594357220581378,-0.0,1.0,-1.1078423752526037,-0.9189336235038085,0.0
2019-05-30,-0.0,-0.8548343344313117,-0.0,1.0,-1.0971904669637667,-0.9231931796163534,0.0
2019-05-31,-0.0,-0.8481012658227849,-0.0,1.0,-1.1156325231032074,-0.9191970179389609,0.0
2019-06-03,-0.0,-0.8499942172018967,-0.0,1.0,-1.1176221134199467,-0.8876209568603262,0.0
2019-06-04,-0.0,-0.8295939965364633,-0.0,1.0,-1.1142967096401768,-0.9044833557821819,0.0
2019-06-05,-0.0,-0.8266763680925211,-0.0,1.0,-1.1169532416803891,-0.8859188909738445,0.0
2019-06-06,-0.0,-0.8231604711641426,-0.0,1.0,-1.099128040385498,-0.9020957625822243,0.0
2019-06-07,-0.0,-0.8326769395480442,-0.0,1.0,-1.0913088364623562,-0.8996291056475356,0.0
2019-06-10,-0.0,-0.8238117001828152,-0.0,1.0,-1.083066727605119,-0.9017748324192565,0.0
2019-06-11,-0.0,-0.825390759353384,-0.0,1.0,-1.1020369167271755,-0.894179691978446,0.0
2019-06-12,-0.0,-0.824179184344303,-0.0,1.0,-1.1015556319993887,-0.8964568283453733,0.0
2019-06-13,-0.0,-0.8392836643324532,-0.0,1.0,-1.0971568514904526,-0.8901389048329698,0.0
2019-06-14,-0.0,-0.8288260719886777,-0.0,1.0,-1.1268025857782198,-0.8694870519833225,0.0
2019-06-17,-0.0,-0.8247162673392183,-0.0,1.0,-1.1235431235431237,-0.8730559058427911,0.0
2019-06-18,-0.0,-0.8094088802053404,-0.0,1.0,-1.1328966019231506,-0.888671800176225,0.0
2019-06-19,-0.0,-0.8117570614990637,-0.0,1.0,-1.1382104498719567,-0.8721859114015977,0.0
2019-06-20,-0.0,-0.8137453627567216,-0.0,1.0,-1.137797835315715,-0.8729873408039164,0.0
2019-06-21,-0.0,-0.8178481303051159,-0.0,1.0,-1.13072570161352,-0.8749330886288904,0.0
2019-06-24,-0.0,-0.815353968740423,-0.0,1.0,-1.1289457554397795,-0.8865307998774133,0.0
2019-06-25,-0.0,-0.8011344038631051,-0.0,1.0,-1.1412256160656113,-0.8900854635342813,0.0
2019-06-26,-0.0,-0.8006896551724138,-0.0,1.0,-1.1273563218390805,-0.9033333333333333,0.0
2019-06-27,-0.0,-0.7794552648764934,-0.0,1.0,-1.1267335100457148,-0.9353463178517921,0.0
2019-06-28,-0.0,-0.7552791215541733,-0.0,1.0,-1.14800737157337,-0.9360746371803731,0.0
2019-07-01,-0.0,-0.7598428230218045,-0.0,1.0,-1.1351028584636722,-0.957392711302874,0.0
2019-07-02,-0.0,-0.7652040030792918,-0.0,1.0,-1.1267898383371826,-0.9571208622016937,0.0
2019-07-03,-0.0,-0.761483078581604,-0.0,1.0,-1.132599237669888,-0.9560697647557078,0.0
2019-07-05,-0.0,-0.7401653528167661,-0.0,1.0,-1.1407037108248415,-0.9645452797538935,0.0
2019-07-08,-0.0,-0.7395280916147875,-0.0,1.0,-1.1414956575205597,-0.9619168395972637,0.0
2019-07-09,-0.0,-0.7343371874159721,-0.0,1.0,-1.1413974570737142,-0.965543732954327,0.0
2019-07-10,-0.0,-0.7029227637592657,-0.0,1.0,-1.1626915543265353,-0.9750355263663248,0.0
2019-07-11,-0.0,-0.6953475014359564,-0.0,1.0,-1.175339843002106,-0.9585295807007467,0.0
2019-07-12,-0.0,-0.7049387442572741,-0.0,1.0,-1.1685681470137825,-0.9549770290964779,0.0
2019-07-15,-0.0,-0.7111255692908263,-0.0,1.0,-1.1748631788434305,-0.9411764705882352,0.0
2019-07-16,-0.0,-0.6945711678832117,-0.0,1.0,-1.1356067518248174,-0.9715252433090025,0.0
2019-07-17,-0.0,-0.6941328567626145,-0.0,1.0,-1.1366591885623027,-0.9716719266892276,0.0
2019-07-18,-0.0,-0.69259076596229,-0.0,1.0,-1.1366136803368867,-0.9645661823286164,0.0
2019-07-19,-0.0,-0.6979360675054165,-0.0,1.0,-1.144779353073093,-0.958265232429967,0.0
2019-07-22,-0.0,-0.6708596184540548,-0.0,1.0,-1.1365432849433763,-0.9928935167591397,0.0
2019-07-23,-0.0,-0.6781941171999697,-0.0,1.0,-1.132020977426465,-0.9900433229459603,0.0
2019-07-24,-0.0,-0.6769616979194402,-0.0,1.0,-1.133543798257959,-0.9930394431554525,0.0
2019-07-25,-0.0,-0.6862058465286236,-0.0,1.0,-1.1175776492082825,-1.0025502436053593,0.0
2019-07-26,-0.0,-0.6759829644839912,-0.0,1.0,-1.1197429462316526,-1.0068446269678304,0.0
2019-07-29,-0.0,-0.6503023158535194,-0.0,1.0,-1.1214967486785565,-1.030916074076891,0.0
2019-07-30,-0.0,-0.6433373170002987,-0.0,1.0,-1.0847400657305049,-1.0066477442485808,0.0
2019-07-31,-0.0,-0.6700074515648285,-0.0,1.0,-1.06929955290611,-0.9865126676602086,0.0
2019-08-01,-0.0,-0.6683728750233514,-0.0,1.0,-1.075284886979264,-0.9925649168690455,0.0
2019-08-02,-0.0,-0.6585955529506575,-0.0,1.0,-0.9904392102274808,-1.0141030806989266,0.0
2019-08-05,-0.0,-0.6271955141419973,-0.0,1.0,-1.3427475880267172,-1.15308815040818,0.0
2019-08-06,-0.0,-0.6265766132313451,-0.0,1.0,-1.2892017251200258,-1.152900968345675,0.0
2019-08-07,-0.0,-0.6586758453128163,-0.0,1.0,-1.2523992711075116,-1.1383680907066207,0.0
2019-08-08,-0.0,-0.6629299878591665,-0.0,1.0,-1.250951031970862,-1.1330635370295428,0.0
2019-08-09,-0.0,-0.6382507053607416,-0.0,1.0,-1.2269649334945587,-1.1654171704957679,0.0
2019-08-12,-0.0,-0.6332367849384504,-0.0,1.0,-1.2651460294472605,-1.1245072009011183,0.0
2019-08-13,-0.0,-0.6195796326809468,-0.0,1.0,-1.2676124261544026,-1.1315757746252462,0.0
2019-08-14,-0.0,-0.629029029029029,-0.0,1.0,-1.2502902902902902,-1.1247247247247247,0.0
2019-08-15,-0.0,-0.6590997737733052,-0.0,1.0,-1.1858959357204149,-1.0554645448162883,0.0
2019-08-16,-0.0,-0.6624576172103356,-0.0,1.0,-1.1821972797069256,-1.052613118204139,0.0
2019-08-19,-0.0,-0.6511618885052566,-0.0,1.0,-1.1888893199363775,-1.0393761880746402,0.0
2019-08-20,-0.0,-0.6550003867275118,-0.0,1.0,-1.1855905329105114,-1.0266841983138681,0.0
2019-08-21,-0.0,-0.6609142151185238,-0.0,1.0,-1.1811829202378197,-1.0185699945950122,0.0
2019-08-22,-0.0,-0.660545524394929,-0.0,1.0,-1.1833653476757588,-0.9978102189781023,0.0
2019-08-23,-0.0,-0.6652187283770279,-0.0,1.0,-1.187168447758899,-0.9916967786576459,0.0
2019-08-26,-0.0,-0.6412392115478838,-0.0,1.0,-1.1573135340896243,-0.9703388233520522,0.0
2019-08-27,-0.0,-0.6362096227693698,-0.0,1.0,-1.1495745802273925,-0.9789925457420374,0.0
2019-08-28,-0.0,-0.6379433022506835,-0.0,1.0,-1.14462794442572,-0.9623263303748641,0.0
2019-08-29,-0.0,-0.6088720181608426,-0.0,1.0,-1.1367645416992296,-0.9758475680101224,0.0
2019-08-30,-0.0,-0.6045640074211502,-0.0,1.0,-1.1376623376623376,-0.9683487940630796,0.0
2019-09-03,-0.0,-0.6179100048224951,-0.0,1.0,-1.1368104759431688,-0.9548911228994326,0.0
2019-09-04,-0.0,-0.6102254189529882,-0.0,1.0,-1.1379208067625686,-0.9594023431706955,0.0
2019-09-05,-0.0,-0.6187974098057354,-0.0,1.0,-1.136059204440333,-0.9454209065679926,0.0
2019-09-06,-0.0,-0.6051406152605141,-0.0,1.0,-1.1606717266160673,-0.9008176584900819,0.0
2019-09-09,-0.0,-0.6078093492208984,-0.0,1.0,-1.1598533455545372,-0.898698441796517,0.0
2019-09-10,-0.0,-0.6001319696469812,-0.012500458227940908,1.0,-1.1839143663624034,-0.8692400747828,0.0
2019-09-11,-0.0,-0.5958304327116842,-0.03403803172974755,1.0,-1.1840032242699592,-0.8500714468911442,0.0
2019-09-12,-0.0,-0.5322853155072357,-0.05740835965621098,1.0,-1.2113053698670389,-0.8719606258723279,0.0
2019-09-13,-0.0,-0.533220700040401,-0.05130936203033753,1.0,-1.2101590333125207,-0.8781356741469863,0.0
2019-09-16,-0.0,-0.534214876033058,-0.04778696051423324,1.0,-1.2122681359044996,-0.8788613406795226,0.0
