Date,HOG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-10,1.0,-0.015621589598079261,-0.5248667020049266,-0.0,-0.776745346262979,-0.8008481182376602,0.0
2018-12-11,1.0,-0.0,-0.5377950778503264,-0.0,-0.776305876443998,-0.8250251130085384,0.0
2018-12-12,1.0,-0.0,-0.5410945962967628,-0.0,-0.7769240458496032,-0.8309925683335433,0.0
2018-12-13,1.0,-0.0,-0.5368301815550173,-0.0,-0.7811270885120041,-0.8285768226298733,0.0
2018-12-14,1.0,-0.0,-0.5441598134669313,-0.0,-0.777798783753978,-0.8289378328134354,0.0
2018-12-17,1.0,-0.0,-0.5391399874450722,-0.0,-0.7596045197740113,-0.839956057752668,0.0
2018-12-18,1.0,-0.0,-0.5280022464197685,-0.0,-0.7526754235437272,-0.8393497862781192,0.0
2018-12-19,1.0,-0.0,-0.5280646469688933,-0.0,-0.7526754235437272,-0.8392873857289944,0.0
2018-12-20,1.0,-0.0,-0.5180906239324202,-0.0,-0.7537811733283643,-0.8338147147426939,0.0
2018-12-21,1.0,-0.0,-0.5172456422301891,-0.0,-0.7559339844232909,-0.8174372604771912,0.0
2018-12-24,1.0,-0.0,-0.5016597000245882,-0.0,-0.7476333907056799,-0.8242562085074994,0.0
2018-12-26,1.0,-0.0,-0.5102706326953553,-0.0,-0.7249481896866999,-0.8124771425088382,0.0
2018-12-27,1.0,-0.0,-0.486826454145355,-0.0,-0.6818722493160461,-0.8050136790769596,0.0
2018-12-28,1.0,-0.0,-0.4884854247763944,-0.0,-0.6802365316613675,-0.8027813270733665,0.0
2018-12-31,1.0,-0.0,-0.489553924336533,-0.0,-0.6799310529287645,-0.8023418229367886,0.0
2019-01-02,1.0,-0.0,-0.4885543778391378,-0.0,-0.677770850034144,-0.8027077580831923,0.0
2019-01-03,1.0,-0.0,-0.4881733194836029,-0.0,-0.685502300044517,-0.7941237572340109,0.0
2019-01-04,1.0,-0.0,-0.4871089823192005,-0.0,-0.6752705339719709,-0.794275915084856,0.0
2019-01-07,1.0,-0.0,-0.4726911037650294,-0.0,-0.6686364567182518,-0.7841032091975543,0.0
2019-01-08,1.0,-0.0,-0.4784991939029752,-0.0,-0.6667448336508867,-0.7860178806976403,0.0
2019-01-09,1.0,-0.0,-0.47976658260512584,-0.0,-0.6670283267843529,-0.7855550994076594,0.0
2019-01-10,1.0,-0.0,-0.47762375076932095,-0.0,-0.6687670349638053,-0.7843556753905219,0.0
2019-01-11,1.0,-0.0,-0.47107147048468495,-0.0,-0.6714880882525526,-0.7913977232719165,0.0
2019-01-14,1.0,-0.0,-0.473529757013734,-0.0,-0.6755194271628125,-0.785567554877333,0.0
2019-01-15,1.0,-0.0,-0.454566164535695,-0.0,-0.65788649372099,-0.7351709998006664,0.0
2019-01-16,1.0,-0.0,-0.4329276861246171,-0.0,-0.6554059750990697,-0.7221831876563335,0.0
2019-01-17,1.0,-0.0,-0.429582806573957,-0.0,-0.6563281359741536,-0.7234723978086811,0.0
2019-01-18,1.0,-0.0,-0.43035366507663214,-0.0,-0.6587823534392729,-0.7334104829377065,0.0
2019-01-22,1.0,-0.0,-0.35136443912721477,-0.0,-0.7083404546231414,-0.7888110294536547,0.0
2019-01-23,1.0,-0.0,-0.3564951258218091,-0.0,-0.7030435275447744,-0.7742858762185444,0.0
2019-01-24,1.0,-0.0,-0.3583477447339325,-0.0,-0.7018966348198339,-0.7747852465058259,0.0
2019-01-25,1.0,-0.0,-0.2803121939980416,-0.0,-0.7508496054374748,-0.8488566326824493,0.0
2019-01-28,1.0,-0.0,-0.2697332372025955,-0.0,-0.7678731074260995,-0.8463446286950252,0.0
2019-01-29,1.0,-0.0,-0.2612201254226512,-0.0,-0.7715515995722914,-0.8571511140652543,0.0
2019-01-30,1.0,-0.0,-0.27583678019302416,-0.0,-0.7960339112323622,-0.8616562527501539,0.0
2019-01-31,1.0,-0.0,-0.28383123065936683,-0.0,-0.8448583670554631,-0.8467924303737207,0.0
2019-02-01,1.0,-0.0,-0.28208639733246,-0.0,-0.857691506147846,-0.8373872398701956,0.0
2019-02-04,1.0,-0.0,-0.28750409189655685,-0.0,-0.8592089991965003,-0.8291819182811059,0.0
2019-02-05,1.0,-0.0,-0.27856313800184523,-0.0,-0.8538138745870658,-0.8437546501592215,0.0
2019-02-06,1.0,-0.0,-0.2774950144358127,-0.0,-0.8527547102419858,-0.8462065065333214,0.0
2019-02-07,1.0,-0.0,-0.2811783960720131,-0.0,-0.8552893914596043,-0.8392501115905371,0.0
2019-02-08,1.0,-0.0,-0.2710615058640962,-0.0,-0.8620370646691934,-0.8512041541078516,0.0
2019-02-11,1.0,-0.0,-0.2561763474307591,-0.0,-0.8621463181192798,-0.8726446132679309,0.0
2019-02-12,1.0,-0.0,-0.2675512160057506,-0.0,-0.857284054151192,-0.8702527854318917,0.0
2019-02-13,1.0,-0.0,-0.28225082310685423,-0.0,-0.8510326249625861,-0.8598323855133194,0.0
2019-02-14,1.0,-0.0,-0.2589856769660391,-0.0,-0.8683902351139537,-0.8753565744827794,0.0
2019-02-15,1.0,-0.0,-0.30260557053009884,-0.0,-0.8408206049715484,-0.8515124288709196,0.0
2019-02-19,1.0,-0.0,-0.2991481094006875,-0.0,-0.8408309669705574,-0.849080854879689,0.0
2019-02-20,1.0,-0.0,-0.3225623751751274,-0.0,-0.8224580439383551,-0.8358720600947924,0.0
2019-02-21,1.0,-0.0,-0.3333929156612149,-0.0,-0.8191974260434355,-0.8265260523728662,0.0
2019-02-22,1.0,-0.0,-0.33813720819437826,-0.0,-0.8186636493568366,-0.8208075273939971,0.0
2019-02-25,1.0,-0.0,-0.3285496457081353,-0.0,-0.8304481717343858,-0.8308069483062757,0.0
2019-02-26,1.0,-0.0,-0.323744019138756,-0.0,-0.8335227272727272,-0.8331638755980862,0.0
2019-02-27,1.0,-0.0,-0.3348519362186788,-0.0,-0.8362606402110059,-0.8261299604363985,0.0
2019-02-28,1.0,-0.0,-0.34477607481103045,-0.0,-0.8415942158883809,-0.8012906695348212,0.0
2019-03-01,1.0,-0.0,-0.34636871508379885,-0.0,-0.8413049323335225,-0.7998088011232933,0.0
2019-03-04,1.0,-0.0,-0.34776761699838626,-0.0,-0.8513238897854284,-0.789373020142251,0.0
2019-03-05,1.0,-0.0,-0.34349270979910784,-0.0,-0.8598844345977666,-0.790545193257687,0.0
2019-03-06,1.0,-0.0,-0.33479100066349,-0.0,-0.8938114482176248,-0.7872308341878279,0.0
2019-03-07,1.0,-0.0,-0.3189855116117955,-0.0,-0.9058405373655832,-0.787282749480406,0.0
2019-03-08,1.0,-0.0,-0.3065622533843259,-0.0,-0.9343471134583865,-0.7943301159473077,0.0
2019-03-11,1.0,-0.0,-0.3072591504468111,-0.0,-0.930836087648427,-0.8222548659566654,0.0
2019-03-12,1.0,-0.0,-0.2700179311197675,-0.0,-0.9545538861064736,-0.8670005564830273,0.0
2019-03-13,1.0,-0.0,-0.2893099371538797,-0.0,-0.9562566112874122,-0.8656275278451869,0.0
2019-03-14,1.0,-0.0,-0.2866763911734583,-0.0,-0.9583811799757923,-0.8585084261816827,0.0
2019-03-15,1.0,-0.0,-0.27792991846642184,-0.0,-0.9623140598742764,-0.8717246530154975,0.0
2019-03-18,1.0,-0.0,-0.29213588882963704,-0.0,-0.9666551648420589,-0.8781015715674896,0.0
2019-03-19,1.0,-0.0,-0.2893236304067039,-0.0,-0.9748290961786851,-0.8861481271461424,0.0
2019-03-20,1.0,-0.0,-0.2888404698749526,-0.0,-0.9727485158519641,-0.8962043703423014,0.0
2019-03-21,1.0,-0.0,-0.2950246383722778,-0.0,-0.958003497059291,-0.9261166746145287,0.0
2019-03-22,1.0,-0.0,-0.2905329795057071,-0.0,-0.991463375643444,-0.9152732039517858,0.0
2019-03-25,1.0,-0.0,-0.2616798651528162,-0.0,-1.0047069300003182,-0.913971313169863,0.0
2019-03-26,1.0,-0.0,-0.27539474525346797,-0.0,-1.0017899379914337,-0.9191331586012912,0.0
2019-03-27,1.0,-0.0,-0.2747590535045308,-0.0,-1.0038423361403734,-0.9233453939995518,0.0
2019-03-28,1.0,-0.0,-0.275818801878901,-0.0,-1.0016086480921433,-0.9398687343156812,0.0
2019-03-29,1.0,-0.0,-0.27380645991506886,-0.0,-1.0007077596190965,-0.9425427872860637,0.0
2019-04-01,1.0,-0.0,-0.28215273756675024,-0.0,-0.9967187801582705,-0.9380106800488965,0.0
2019-04-02,1.0,-0.0,-0.2861614922868392,-0.0,-1.0050990770025172,-0.9360033563544826,0.0
2019-04-03,1.0,-0.0,-0.28625113386030837,-0.0,-1.028897239860049,-0.924452507451082,0.0
2019-04-04,1.0,-0.0,-0.2863198084514334,-0.0,-1.0324208891477382,-0.9168769818158287,0.0
2019-04-05,1.0,-0.0,-0.28036045414619865,-0.0,-1.030937896483295,-0.941897914701194,0.0
2019-04-08,1.0,-0.0,-0.29033206955157537,-0.0,-1.0317361746633547,-0.946332853967839,0.0
2019-04-09,1.0,-0.0,-0.2625065138092757,-0.0,-1.082204273058885,-0.9121938509640438,0.0
2019-04-10,1.0,-0.0,-0.2720162319599437,-0.0,-1.074909186111202,-0.9256471512255784,0.0
2019-04-11,1.0,-0.0,-0.26499640217177994,-0.0,-1.1002485772224766,-0.9055406554588866,0.0
2019-04-12,1.0,-0.0,-0.26461256664377064,-0.0,-1.0999247702220916,-0.9063552808033233,0.0
2019-04-15,1.0,-0.0,-0.26273352999016714,-0.0,-1.1085873484103572,-0.9062930186823992,0.0
2019-04-16,1.0,-0.0,-0.26889572963059993,-0.0,-1.105580298663872,-0.9003471312549122,0.0
2019-04-17,1.0,-0.0,-0.26737704918032784,-0.0,-1.0987540983606556,-0.9125245901639345,0.0
2019-04-18,1.0,-0.0,-0.25952295022802585,-0.0,-1.0951802880671937,-0.9262114898782768,0.0
2019-04-22,1.0,-0.0,-0.2642470027919198,-0.0,-1.0945639678108063,-0.925800624076203,0.0
2019-04-23,1.0,-0.0,-0.2774991751897064,-0.0,-1.087528868360277,-0.9342131309798748,0.0
2019-04-24,1.0,-0.0,-0.25189375144718995,-0.0,-1.0921901359531605,-0.9637789024511263,0.0
2019-04-25,1.0,-0.0,-0.2254266041313242,-0.0,-1.1126966703256493,-0.9881914645910255,0.0
2019-04-26,1.0,-0.0,-0.23086192468619246,-0.0,-1.095765690376569,-1.020652719665272,0.0
2019-04-29,1.0,-0.0,-0.2376994235152165,-0.0,-1.0998793403941547,-1.0140769540152834,0.0
2019-04-30,1.0,-0.0,-0.23975588491717523,-0.0,-1.0983837435450339,-1.0150559989269667,0.0
2019-05-01,1.0,-0.0,-0.23840037575066259,-0.0,-1.1139329687657262,-1.0026168349716509,0.0
2019-05-02,1.0,-0.0,-0.23095716198125837,-0.0,-1.1237617135207496,-0.9920013386880857,0.0
2019-05-03,1.0,-0.0,-0.24195710455764075,-0.0,-1.1199396782841822,-0.9893096514745308,0.0
2019-05-06,1.0,-0.0,-0.21448654438345158,-0.0,-1.129769714821261,-1.002912036417191,0.0
2019-05-07,1.0,-0.0,-0.20779961102541747,-0.0,-1.1354369257595065,-1.009992622895849,0.0
2019-05-08,1.0,-0.0,-0.21736664776328518,-0.0,-1.1132201354371687,-1.0053040664509458,0.0
2019-05-09,1.0,-0.0,-0.21732467099783442,-0.0,-1.1207063135099118,-0.9936031984007997,0.0
2019-05-10,1.0,-0.0,-0.21813276488025848,-0.0,-1.1202078406554974,-0.9924391300003331,0.0
2019-05-13,1.0,-0.0,-0.21587544495824876,-0.0,-1.114408330283775,-0.9965068698226819,0.0
2019-05-14,1.0,-0.0,-0.18892832266410162,-0.0,-1.1235530200006634,-1.00437825466848,0.0
2019-05-15,1.0,-0.0,-0.1995813675327264,-0.0,-1.130274436839657,-0.9926240946242275,0.0
2019-05-16,1.0,-0.0,-0.19928329683456103,-0.0,-1.1265180171212423,-0.9922357157077444,0.0
2019-05-17,1.0,-0.0,-0.18542716901034756,-0.0,-1.1150835765455027,-1.016018837888034,0.0
2019-05-20,1.0,-0.0,-0.18251732025060496,-0.0,-1.1160871150595022,-1.0163092120529054,0.0
2019-05-21,1.0,-0.0,-0.18009745748665762,-0.0,-1.1166174959392714,-1.018165545132098,0.0
2019-05-22,1.0,-0.0,-0.18221122112211222,-0.0,-1.1075907590759078,-1.0105280528052807,0.0
2019-05-23,1.0,-0.0,-0.17640075190449495,-0.0,-1.1089931734986644,-1.0124328067803317,0.0
2019-05-24,1.0,-0.0,-0.16896256261534406,-0.0,-1.112015554969681,-1.0145663063538097,0.0
2019-05-28,1.0,-0.0,-0.16963285215213236,-0.0,-1.1115944894865204,-1.0145343088787817,0.0
2019-05-29,1.0,-0.0,-0.16566393792944734,-0.0,-1.1106618009665647,-1.0113094651017522,0.0
2019-05-30,1.0,-0.0,-0.16415662650602408,-0.0,-1.1005107386066004,-1.009265322158198,0.0
2019-05-31,1.0,-0.0,-0.165362323586234,-0.0,-1.1046530665706147,-1.0044860669962998,0.0
2019-06-03,1.0,-0.0,-0.16098191214470287,-0.0,-1.0958656330749355,-0.9731266149870801,0.0
2019-06-04,1.0,-0.0,-0.16406022340942203,-0.0,-1.0696130807835518,-1.0041444066699046,0.0
2019-06-05,1.0,-0.0,-0.1689788856492903,-0.0,-1.0830156034731344,-0.952036141104098,0.0
2019-06-06,1.0,-0.0,-0.1579536013293283,-0.0,-1.07889691314629,-0.9586502204895507,0.0
2019-06-07,1.0,-0.0,-0.17250854714509378,-0.0,-1.0687925360258173,-0.9538933444100074,0.0
2019-06-10,1.0,-0.0,-0.1638864128358589,-0.0,-1.0669171017445562,-0.952693238252897,0.0
2019-06-11,1.0,-0.0,-0.1517304246691604,-0.0,-1.048722220475906,-0.9429478515072455,0.0
2019-06-12,1.0,-0.0,-0.1562706218772586,-0.0,-1.0460987336203373,-0.9400433648618924,0.0
2019-06-13,1.0,-0.0,-0.17687930329801616,-0.0,-1.0362184424812146,-0.930864275159556,0.0
2019-06-14,1.0,-0.0,-0.1753944804174263,-0.0,-1.0390079839064563,-0.9288677940529327,0.0
2019-06-17,1.0,-0.0,-0.1749677905917104,-0.0,-1.0362945039751124,-0.9311190019797002,0.0
2019-06-18,1.0,-0.0,-0.17828190787406523,-0.0,-1.0335888895871301,-0.9302457110538553,0.0
2019-06-19,1.0,-0.0,-0.16316548567128614,-0.0,-1.0410108484354423,-0.9312409857653478,0.0
2019-06-20,1.0,-0.0,-0.16920277350735732,-0.0,-1.0363944404354783,-0.9318545477363285,0.0
2019-06-21,1.0,-0.0,-0.1669714934409687,-0.0,-1.0560671039354186,-0.9303102926337034,0.0
2019-06-24,1.0,-0.0,-0.15201314708299096,-0.0,-1.0676632324126163,-0.9406801087162633,0.0
2019-06-25,1.0,-0.0,-0.18136724960254372,-0.0,-1.0566295707472178,-0.9416534181240064,0.0
2019-06-26,1.0,-0.0,-0.18073706636141054,-0.0,-1.041114184870743,-0.957900092212789,0.0
2019-06-27,1.0,-0.0,-0.17240170776779457,-0.0,-1.0402090103867967,-0.9734913655770089,0.0
2019-06-28,1.0,-0.0,-0.14739055629898684,-0.0,-1.0630217294335054,-0.9757216593385587,0.0
2019-07-01,1.0,-0.0,-0.143562149770759,-0.0,-1.071796994396332,-0.9685430463576159,0.0
2019-07-02,1.0,-0.0,-0.1515681659138622,-0.0,-1.0610407786754883,-0.968254978052039,0.0
2019-07-03,1.0,-0.0,-0.1608102521703183,-0.0,-1.0456641333036538,-0.9734791872038668,0.0
2019-07-05,1.0,-0.0,-0.15592170386690934,-0.0,-1.0614362806143627,-0.9757958936041127,0.0
2019-07-08,1.0,-0.0,-0.1532788455398761,-0.0,-1.0654172785901284,-0.9739799501947514,0.0
2019-07-09,1.0,-0.0,-0.14959951495037815,-0.0,-1.0647796534448097,-0.9767686760059993,0.0
2019-07-10,1.0,-0.0,-0.2562419483467272,-0.0,-0.899269983436599,-0.9117538801300534,0.0
2019-07-11,1.0,-0.0,-0.2558667443786619,-0.0,-0.9001196355716433,-0.911561704346759,0.0
2019-07-12,1.0,-0.0,-0.255,-0.0,-0.8888650306748467,-0.9236503067484662,0.0
2019-07-15,1.0,-0.0,-0.2718261883573204,-0.0,-0.8845858778040323,-0.9122963144812348,0.0
2019-07-16,1.0,-0.0,-0.2747138078138907,-0.0,-0.8832520025780314,-0.9111192953380598,0.0
2019-07-17,1.0,-0.0,-0.3041476059774321,-0.0,-0.8575175358340956,-0.888014638609332,0.0
2019-07-18,1.0,-0.0,-0.302871265981143,-0.0,-0.8580233728984225,-0.8903975833765599,0.0
2019-07-19,1.0,-0.0,-0.3047127769977413,-0.0,-0.8610890666015506,-0.886484341615286,0.0
2019-07-22,1.0,-0.0,-0.3259311228380563,-0.0,-0.8690174785712106,-0.8554128664246713,0.0
2019-07-23,1.0,-0.0,-0.3369611609048229,-0.0,-0.861014572282178,-0.8506188647033718,0.0
2019-07-24,1.0,-0.0,-0.3268206039076377,-0.0,-0.8929294817861707,-0.8963572341154842,0.0
2019-07-25,1.0,-0.0,-0.28908868769775387,-0.0,-0.9631277215626077,-0.8805175276463769,0.0
2019-07-26,1.0,-0.0,-0.2783815101312204,-0.0,-0.9698099026024867,-0.8835614293319971,0.0
2019-07-29,1.0,-0.0,-0.27604786667502035,-0.0,-0.9696447591003071,-0.8869431739865923,0.0
2019-07-30,1.0,-0.0,-0.2778588052754073,-0.0,-0.9533281613653996,-0.8719937936384796,0.0
2019-07-31,1.0,-0.0,-0.2691614346988251,-0.0,-0.9590352458506868,-0.8799030272891154,0.0
2019-08-01,1.0,-0.0,-0.2890002490039841,-0.0,-0.9583540836653386,-0.865226593625498,0.0
2019-08-02,1.0,-0.0,-0.28532235939643347,-0.0,-0.9523319615912209,-0.8799102132435466,0.0
2019-08-05,1.0,-0.0,-0.28164596273291925,-0.0,-0.9597826086956521,-0.8641614906832298,0.0
2019-08-06,1.0,-0.0,-0.2871250462905814,-0.0,-0.9389272929267992,-0.8600172818170596,0.0
2019-08-07,1.0,-0.0,-0.2812509609766598,-0.0,-0.9275500476644424,-0.8663243027153358,0.0
2019-08-08,1.0,-0.0,-0.2847000245881485,-0.0,-0.9269117285468406,-0.861906810917138,0.0
2019-08-09,1.0,-0.0,-0.28039877300613497,-0.0,-0.9209202453987729,-0.866196319018405,0.0
2019-08-12,1.0,-0.0,-0.27844375632338964,-0.0,-0.928472882239323,-0.858969249164546,0.0
2019-08-13,1.0,-0.0,-0.2759676629103381,-0.0,-0.9280989710926016,-0.8581577658010778,0.0
2019-08-14,1.0,-0.0,-0.27906053387086927,-0.0,-0.9175371083012646,-0.8575835318551096,0.0
2019-08-15,1.0,-0.0,-0.28706634205721243,-0.0,-0.9118076688983566,-0.8443396226415093,0.0
2019-08-16,1.0,-0.0,-0.29737786700736146,-0.0,-0.8964835432256496,-0.8480866338139563,0.0
2019-08-19,1.0,-0.0,-0.2918730062281635,-0.0,-0.898648032811788,-0.8476074737961417,0.0
2019-08-20,1.0,-0.0,-0.2980935349922711,-0.0,-0.8952808171430303,-0.837541296638681,0.0
2019-08-21,1.0,-0.0,-0.3004829459704196,-0.0,-0.8976758225173559,-0.8202837307576215,0.0
2019-08-22,1.0,-0.0,-0.3025815791060981,-0.0,-0.8918511369805175,-0.821400566982327,0.0
2019-08-23,1.0,-0.0,-0.2995959961408587,-0.0,-0.8913109020742885,-0.824047274481428,0.0
2019-08-26,1.0,-0.0,-0.2936945576600336,-0.0,-0.8857288420043156,-0.817459841764565,0.0
2019-08-27,1.0,-0.0,-0.29075997485707444,-0.0,-0.8819180460354995,-0.8205573348498907,0.0
2019-08-28,1.0,-0.0,-0.2900966689611828,-0.0,-0.8830694639810852,-0.8196510340286716,0.0
2019-08-29,1.0,-0.0,-0.28388004309828807,-0.0,-0.8874655812283013,-0.821591045133485,0.0
2019-08-30,1.0,-0.0,-0.2834523347175335,-0.0,-0.8855196725719235,-0.8184805664266721,0.0
2019-09-03,1.0,-0.0,-0.291882040096806,-0.0,-0.8760942962144074,-0.8198631569512086,0.0
2019-09-04,1.0,-0.0,-0.3009912257059863,-0.0,-0.8782379540622285,-0.8154104153565117,0.0
2019-09-05,1.0,-0.0,-0.3155978633881412,-0.0,-0.8739518367103339,-0.7945152338038255,0.0
2019-09-06,1.0,-0.0,-0.3171941779491318,-0.0,-0.8725305597895932,-0.7990077408171196,0.0
2019-09-09,1.0,-0.0,-0.31932697767550283,-0.0,-0.8722094378530229,-0.7970174232688801,0.0
2019-09-10,1.0,-0.0,-0.33414832925835375,-0.0,-0.8057894895710708,-0.8785957922062242,0.0
2019-09-11,1.0,-0.0,-0.3375755743651754,-0.0,-0.782255139056832,-0.903143893591294,0.0
2019-09-12,1.0,-0.0,-0.32870090634441085,-0.0,-0.7882779456193353,-0.9041993957703927,0.0
2019-09-13,1.0,-0.0,-0.32914071476083934,-0.0,-0.7968797242547017,-0.8975328052246478,0.0
2019-09-16,1.0,-0.0,-0.3306895925410183,-0.0,-0.7963310528546346,-0.9001331961009869,0.0
2019-09-17,1.0,-0.0,-0.34503719833061147,-0.0,-0.7883929111474021,-0.8908546543277082,0.0
2019-09-18,1.0,-0.0,-0.35319317007960144,-0.0,-0.7773895606732697,-0.9076380871361731,0.0
2019-09-19,1.0,-0.0,-0.36671821462142573,-0.0,-0.7514175687558748,-0.9140665271839654,0.0
2019-09-20,1.0,-0.0,-0.3573201743763623,-0.0,-0.751543957374667,-0.9185032695567934,0.0
