Date,BIIB,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-11,1.0,-0.20115902869129304,-0.6637039143883101,-0.0,-0.9427596259821523,-0.7476801649660467,0.0
2019-01-14,1.0,-0.20442283117989493,-0.6621468124378815,-0.0,-0.9363552463438876,-0.7466988499219082,0.0
2019-01-15,1.0,-0.20295622512791356,-0.6595366685616827,-0.0,-0.9363629903354177,-0.7542993177942012,0.0
2019-01-16,1.0,-0.204018602009301,-0.6560758280379141,-0.0,-0.9376264688132345,-0.752316376158188,0.0
2019-01-17,1.0,-0.208672472009952,-0.6496179136307091,-0.0,-0.9410698418340147,-0.7549315798827084,0.0
2019-01-18,1.0,-0.20881637326463431,-0.6449835408616001,-0.0,-0.940818663231716,-0.783419207098898,0.0
2019-01-22,1.0,-0.0,-0.6610194406673772,-0.0,-1.2069383705119252,-0.8070265701370768,0.0
2019-01-23,1.0,-0.0,-0.6269317301663409,-0.0,-1.227676760225722,-0.8336591303064951,0.0
2019-01-24,1.0,-0.0,-0.6325816198688186,-0.0,-1.216117621047977,-0.836170683174884,0.0
2019-01-25,1.0,-0.0,-0.562728196634923,-0.0,-1.3705725147739676,-0.8307674935069822,0.0
2019-01-28,1.0,-0.0,-0.5502543810062183,-0.0,-1.3880158281514983,-0.830337290371208,0.0
2019-01-29,1.0,-0.0,-0.530314484426973,-0.0,-1.4036513456304807,-0.8458950710613848,0.0
2019-01-30,1.0,-0.0,-0.5274172185430464,-0.0,-1.4026111636707665,-0.8542667928098392,0.0
2019-01-31,1.0,-0.0,-0.5491129062004352,-0.0,-1.2699273357677694,-0.8694994651617424,0.0
2019-02-01,1.0,-0.0,-0.5486588339614276,-0.0,-1.2800192122958691,-0.8659942363112391,0.0
2019-02-04,1.0,-0.0,-0.5581909251620507,-0.0,-1.275633470830878,-0.8491087212728344,0.0
2019-02-05,1.0,-0.0,-0.5527856537909195,-0.0,-1.2715690245608868,-0.8579371801008949,0.0
2019-02-06,1.0,-0.0,-0.5493793052639334,-0.0,-1.2735477216635356,-0.8607212583342543,0.0
2019-02-07,1.0,-0.0,-0.5502893155935576,-0.0,-1.2811705303504957,-0.8540891165739136,0.0
2019-02-08,1.0,-0.0,-0.5460819066294592,-0.0,-1.2994946828569274,-0.9254468662795081,0.0
2019-02-11,1.0,-0.0,-0.5290115290115289,-0.0,-1.317936117936118,-0.9330939330939331,0.0
2019-02-12,1.0,-0.0,-0.5406992159387901,-0.0,-1.3204802848376953,-0.9265558122798379,0.0
2019-02-13,1.0,-0.0,-0.5587723281864971,-0.0,-1.3113457462912503,-0.9142824704813807,0.0
2019-02-14,1.0,-0.0,-0.5524939357186174,-0.0,-1.318488477865373,-0.9191934505761067,0.0
2019-02-15,1.0,-0.0,-0.5643613187146705,-0.0,-1.313820706400091,-0.9155886035130316,0.0
2019-02-19,1.0,-0.0,-0.5532463592233009,-0.0,-1.324635922330097,-0.9145934466019418,0.0
2019-02-20,1.0,-0.0,-0.5660763717720223,-0.0,-1.3174699480489933,-0.9084979712563043,0.0
2019-02-21,1.0,-0.0,-0.5731993934799091,-0.0,-1.3156178923426838,-0.9019332827899925,0.0
2019-02-22,1.0,-0.0,-0.5708231521075138,-0.0,-1.3252901649358584,-0.9218463653023824,0.0
2019-02-25,1.0,-0.0,-0.567562387396021,-0.0,-1.3371411047648256,-0.9286234522942461,0.0
2019-02-26,1.0,-0.0,-0.5716252390057361,-0.0,-1.3250095602294456,-0.9274952198852773,0.0
2019-02-27,1.0,-0.0,-0.5678752913307608,-0.0,-1.337485194666259,-0.9153708019714972,0.0
2019-02-28,1.0,-0.0,-0.5678597349020206,-0.0,-1.3353451239543144,-0.9166507506016272,0.0
2019-03-01,1.0,-0.0,-0.5711066982356985,-0.0,-1.335102726647827,-0.9125868784846864,0.0
2019-03-04,1.0,-0.0,-0.5729620291848116,-0.0,-1.3329131331652533,-0.9141263656505463,0.0
2019-03-05,1.0,-0.0,-0.5768921864841091,-0.0,-1.329789268367308,-0.917849084024936,0.0
2019-03-06,1.0,-0.0,-0.5755965126950138,-0.0,-1.3324793514836342,-0.9157234628326706,0.0
2019-03-07,1.0,-0.0,-0.5775298926538565,-0.0,-1.332047217022577,-0.9105703480154334,0.0
2019-03-08,1.0,-0.0,-0.5648016041337292,-0.0,-1.3742721628812709,-0.9169783673311996,0.0
2019-03-11,1.0,-0.0,-0.5666562840679021,-0.0,-1.3866998909827128,-0.940118361625915,0.0
2019-03-12,1.0,-0.0,-0.5292520753826179,-0.0,-1.4133847424951804,-0.99173781327458,0.0
2019-03-13,1.0,-0.0,-0.5473609242700007,-0.0,-1.417306322703173,-0.9920075967397325,0.0
2019-03-14,1.0,-0.0,-0.5384311712920927,-0.0,-1.4244206703248983,-0.9848801863329518,0.0
2019-03-15,1.0,-0.0,-0.527920792079208,-0.0,-1.4314851485148514,-1.000990099009901,0.0
2019-03-18,1.0,-0.0,-0.5433152936460213,-0.0,-1.442092603728202,-1.0234115053116857,0.0
2019-03-19,1.0,-0.0,-0.5424765584128134,-0.0,-1.4426737494466577,-1.039196748360095,0.0
2019-03-20,1.0,-0.0,-0.5481606969990319,-0.0,-1.4425621168118747,-1.042836398838335,0.0
2019-03-21,1.0,-0.0,-0.5506990905813068,-0.0,-1.4495813469011658,-1.005969312126918,0.0
2019-03-22,1.0,-0.10559270516717324,-1.1247416413373859,-0.02437689969604863,-2.116595744680851,-1.7077811550151976,0.0
2019-03-25,1.0,-0.07134328358208955,-1.014089552238806,-0.07773134328358208,-2.12244776119403,-1.6845373134328359,0.0
2019-03-26,1.0,-0.05816689796657214,-1.0390394014360707,-0.09968020273939542,-2.13443552766548,-1.702588547637724,0.0
2019-03-27,1.0,-0.04732472883718112,-1.0352663152154153,-0.0999212264436769,-2.1571835423862327,-1.7198085196630915,0.0
2019-03-28,1.0,-0.03536762921620966,-1.0296044649356955,-0.12266440184421257,-2.1497816064062123,-1.7290706139286582,0.0
2019-03-29,1.0,-0.029727598131408114,-1.0269975125887278,-0.1300127403991992,-2.149487350603652,-1.7306315597888735,0.0
2019-04-01,1.0,-0.027872031022782358,-1.0339917595734367,-0.12524236548715464,-2.143419777023752,-1.728611245758604,0.0
2019-04-02,1.0,-0.03786178023178205,-1.040106789636551,-0.1976821794794005,-2.1253564710879194,-1.6666464413567135,0.0
2019-04-03,1.0,-0.042887473460721866,-1.0382772217167122,-0.1950864422202002,-2.1279951471034275,-1.661995753715499,0.0
2019-04-04,1.0,-0.049474260013371414,-1.0364067343341639,-0.1911505500516623,-2.1343827873336165,-1.6665045888287848,0.0
2019-04-05,1.0,-0.06424308853976374,-1.0296553403970283,-0.18743149433686518,-2.1345146754353914,-1.6735476799415419,0.0
2019-04-08,1.0,-0.063412852969815,-1.0278724440116844,-0.18482229795520935,-2.1347979552093475,-1.6747809152872444,0.0
2019-04-09,1.0,-0.0984125053220607,-0.9937959978103522,-0.2024207773249802,-2.140441578979381,-1.6472234049023782,0.0
2019-04-10,1.0,-0.09966072943172179,-0.9811583666545498,-0.2130740336847207,-2.1395250212044106,-1.6250454380225372,0.0
2019-04-11,1.0,-0.11488124091129424,-0.9626757149781872,-0.22636936500242366,-2.1403296170625303,-1.6148812409112943,0.0
2019-04-12,1.0,-0.11471927162367222,-0.9667374810318664,-0.23077389984825492,-2.142276176024279,-1.6152352048558423,0.0
2019-04-15,1.0,-0.1063674511950374,-0.9717204889618684,-0.23164872590159946,-2.1468710089399745,-1.624946785866326,0.0
2019-04-16,1.0,-0.10800291899781075,-0.9723911457066406,-0.23339819995135003,-2.1444295791778156,-1.6230235952323036,0.0
2019-04-17,1.0,-0.10755831658444484,-0.9568792252877764,-0.2565929715573421,-2.1550033497776964,-1.6145319446982154,0.0
2019-04-18,1.0,-0.12142031981516387,-0.9506292940961877,-0.260837842767678,-2.1373502766461967,-1.6098984617255427,0.0
2019-04-22,1.0,-0.137587786259542,-0.9578625954198472,-0.25563358778625955,-2.138381679389313,-1.6173435114503818,0.0
2019-04-23,1.0,-0.14228114118150162,-0.9621846172643411,-0.2601869387256399,-2.1381880383652025,-1.60620685441994,0.0
2019-04-24,1.0,-0.13468690933479666,-0.9443936345344797,-0.2690079873178465,-2.1354185720382906,-1.6136820925553321,0.0
2019-04-25,1.0,-0.13389633437366136,-0.9361728168410747,-0.27409583256838627,-2.1490728841564164,-1.6263386573649103,0.0
2019-04-26,1.0,-0.14601769911504425,-0.9143928220255654,-0.29916420845624386,-2.1686332350049167,-1.617318092428712,0.0
2019-04-29,1.0,-0.14656123574843694,-0.9048669854113032,-0.2965551060438887,-2.163050140983205,-1.6186710800539414,0.0
2019-04-30,1.0,-0.14761233372157176,-0.9009992030895605,-0.3003739348985472,-2.1638570465273097,-1.6172377858149942,0.0
2019-05-01,1.0,-0.15919117647058822,-0.9023897058823529,-0.3060049019607843,-2.148223039215686,-1.6116421568627448,0.0
2019-05-02,1.0,-0.15844012508430924,-0.9003004476056163,-0.3027162916181249,-2.1458090624808386,-1.6243178613035745,0.0
2019-05-03,1.0,-0.15716212901643364,-0.9055678194751042,-0.30267353446161394,-2.1434265391219034,-1.623129752268825,0.0
2019-05-06,1.0,-0.15046197148626325,-0.864896285871627,-0.31720002447531054,-2.1524199963287036,-1.6338493544636847,0.0
2019-05-07,1.0,-0.13807480073574493,-0.8751686082158185,-0.3341508277130595,-2.1484365419987737,-1.6353770692826488,0.0
2019-05-08,1.0,-0.11966227297576383,-0.8589564477920185,-0.33821296240053456,-2.137034562351941,-1.6203000668164975,0.0
2019-05-09,1.0,-0.1205053449951409,-0.8557458697764819,-0.3406827016520894,-2.139698736637512,-1.6172254616132167,0.0
2019-05-10,1.0,-0.12001456929521034,-0.8544891640866874,-0.3418320888727008,-2.139925939416014,-1.6142779093061375,0.0
2019-05-13,1.0,-0.12149192078726766,-0.8548779006196088,-0.32912161341270807,-2.1467014943506255,-1.6224031101931722,0.0
2019-05-14,1.0,-0.03158021133525456,-0.7586455331412103,-0.466438520653218,-2.143011527377521,-1.6041666666666665,0.0
2019-05-15,1.0,-0.016242555495397944,-0.7641219996390544,-0.48475004511820974,-2.155507429465199,-1.595199422486916,0.0
2019-05-16,1.0,-0.0,-0.7685965334617235,-0.4968103033220992,-2.156355320173327,-1.5964130958112661,0.0
2019-05-17,1.0,-0.0,-0.7597563182339103,-0.5070269618191688,-2.1460281078472767,-1.6189154955063636,0.0
2019-05-20,1.0,-0.0,-0.7431446995721087,-0.5193153739528716,-2.1451214367504368,-1.6190562285301031,0.0
2019-05-21,1.0,-0.0,-0.7442897607424818,-0.5288374615801844,-2.1362020128970047,-1.6173085035858494,0.0
2019-05-22,1.0,-0.0,-0.730201746461909,-0.5426076482987052,-2.137548931044866,-1.6119241192411924,0.0
2019-05-23,1.0,-0.0,-0.7253461770018061,-0.5710415412402168,-2.139313666465984,-1.5847080072245636,0.0
2019-05-24,1.0,-0.0,-0.693422786629927,-0.5787109141008746,-2.1381933628848686,-1.5798490475619982,0.0
2019-05-28,1.0,-0.0,-0.6818862723949907,-0.583438192821619,-2.1431481814368745,-1.5834981125292107,0.0
2019-05-29,1.0,-0.0,-0.6888556916641768,-0.5845832088437407,-2.1412010755900805,-1.5608604720645354,0.0
2019-05-30,1.0,-0.0,-0.6853885639250329,-0.5797421511280888,-2.1405037602960486,-1.5630894114838247,0.0
2019-05-31,1.0,-0.0,-0.6899206301844006,-0.5801157725129797,-2.138449603150922,-1.5591693023810944,0.0
2019-06-03,1.0,-0.0,-0.6856702619414483,-0.5982576745288609,-2.1274149579234325,-1.514934218324049,0.0
2019-06-04,1.0,-0.0,-0.7024453327063249,-0.5921702327768634,-2.089642605219845,-1.4939454502703973,0.0
2019-06-05,1.0,-0.0,-0.6673801122230578,-0.6193671545091688,-2.0817377219876207,-1.416208711748713,0.0
2019-06-06,1.0,-0.0,-0.678176875469952,-0.596911330904043,-2.0746139163630053,-1.4343224015269826,0.0
2019-06-07,1.0,-0.0,-0.7013828617716831,-0.59995371173986,-2.0565295376960018,-1.4281085459700282,0.0
2019-06-10,1.0,-0.0,-0.7032332563510393,-0.5920900692840647,-2.048267898383372,-1.4301385681293304,0.0
2019-06-11,1.0,-0.0,-0.712529715312808,-0.639705456021337,-2.0229605148721514,-1.42285614889546,0.0
2019-06-12,1.0,-0.0,-0.7156442073524295,-0.6405543314391743,-2.019772700916154,-1.422532761219993,0.0
2019-06-13,1.0,-0.0,-0.7393629388514299,-0.6606603115554522,-2.0052313415484773,-1.4072890025575446,0.0
2019-06-14,1.0,-0.0,-0.7289839075117643,-0.6753616452681114,-2.0100505431940974,-1.3952245395921687,0.0
2019-06-17,1.0,-0.0,-0.7290360046457609,-0.6764808362369338,-2.006387921022067,-1.395296167247387,0.0
2019-06-18,1.0,-0.0,-0.7355453541751409,-0.6738915683653902,-2.0086001510837357,-1.3929339299203907,0.0
2019-06-19,1.0,-0.0,-0.7256447406548825,-0.6884960880904085,-2.005679513184584,-1.3755433207765864,0.0
2019-06-20,1.0,-0.0,-0.7325243845796563,-0.6853808639108221,-2.0078959591267997,-1.3800510915002322,0.0
2019-06-21,1.0,-0.0,-0.6146216768916155,-0.5546523517382413,-1.7782719836400818,-1.1649284253578733,0.0
2019-06-24,1.0,-0.0,-0.5906363776216604,-0.5583303420337419,-1.7801651197374495,-1.1988615968411878,0.0
2019-06-25,1.0,-0.0,-0.5729257195439906,-0.559276110628291,-1.781095036041102,-1.1989162108276672,0.0
2019-06-26,1.0,-0.0,-0.5774604479145264,-0.5412471748510377,-1.768080953359359,-1.2497945346209165,0.0
2019-06-27,1.0,-0.0,-0.5744363224544425,-0.5560074127458046,-1.7712859054874912,-1.24601050138989,0.0
2019-06-28,1.0,-0.0,-0.5567381356367936,-0.5618797881639159,-1.7782405265052188,-1.24484549334156,0.0
2019-07-01,1.0,-0.0,-0.5435567010309278,-0.5741237113402062,-1.8040721649484537,-1.232938144329897,0.0
2019-07-02,1.0,-0.0,-0.546961894953656,-0.5673532440782698,-1.8022657054582902,-1.2326982492276004,0.0
2019-07-03,1.0,-0.0,-0.5448787270199289,-0.5682063957979299,-1.804263865286575,-1.2322467686286627,0.0
2019-07-05,1.0,-0.0,-0.53708084756223,-0.5688130014400329,-1.8025097716519236,-1.2345710759103066,0.0
2019-07-08,1.0,-0.0,-0.5352583899526456,-0.5697961704756023,-1.8051266213712167,-1.237029030265596,0.0
2019-07-09,1.0,-0.0,-0.5301923670404279,-0.5685114700133731,-1.8065013887460135,-1.2382470939203785,0.0
2019-07-10,1.0,-0.0,-0.5591991010317703,-0.5703340484216978,-1.7643783839002962,-1.2138624987230564,0.0
2019-07-11,1.0,-0.0,-0.5617529880478087,-0.5671672285218101,-1.7637143732761262,-1.2151905199713964,0.0
2019-07-12,1.0,-0.0,-0.5828202873057754,-0.5158311345646438,-1.6278217531515684,-1.1596306068601583,0.0
2019-07-15,1.0,-0.0,-0.6001173536746369,-0.5335191433181752,-1.6204586572783726,-1.1356412889345264,0.0
2019-07-16,1.0,-0.0,-0.5962347188264059,-0.5332518337408313,-1.619706601466993,-1.1407823960880197,0.0
2019-07-17,1.0,-0.0,-0.601457782995793,-0.531552685647197,-1.619313178749633,-1.1395656002348107,0.0
2019-07-18,1.0,-0.0,-0.5973249027237354,-0.5237840466926069,-1.6157101167315173,-1.1269941634241245,0.0
2019-07-19,1.0,-0.0,-0.5985593302832668,-0.5270125571887472,-1.6144261656770174,-1.1271293682468608,0.0
2019-07-22,1.0,-0.0,-0.5849506298944501,-0.5177294615496864,-1.6162264701590545,-1.145094605768763,0.0
2019-07-23,1.0,-0.0,-0.5885069765180612,-0.5194710486654674,-1.6130098692206718,-1.1406485487870095,0.0
2019-07-24,1.0,-0.0,-0.590296759078485,-0.5111284654431862,-1.6249023818820771,-1.154578289730574,0.0
2019-07-25,1.0,-0.0,-0.5645909645909646,-0.5274236874236875,-1.6478632478632478,-1.144126984126984,0.0
2019-07-26,1.0,-0.0,-0.5585422968094448,-0.528197872963216,-1.6493316421114255,-1.1424529222363158,0.0
2019-07-29,1.0,-0.0,-0.5456453817613747,-0.5311950790861161,-1.648115602421402,-1.156854130052724,0.0
2019-07-30,1.0,-0.0,-0.5473190741283329,-0.5351108506690107,-1.6425432171110461,-1.1583162418204904,0.0
2019-07-31,1.0,-0.0,-0.5748066190149809,-0.5344169196122589,-1.6345344169196123,-1.1520121413884266,0.0
2019-08-01,1.0,-0.0,-0.5896496114939158,-0.5325221130821483,-1.624688462102331,-1.1400087963641694,0.0
2019-08-02,1.0,-0.0,-0.5716392233964119,-0.5681002703366921,-1.6355369869746867,-1.1399361022364216,0.0
2019-08-05,1.0,-0.0,-0.5679285118083174,-0.5613983404526931,-1.6406441793096678,-1.1399322433348062,0.0
2019-08-06,1.0,-0.0,-0.5485313206095861,-0.5334839671169656,-1.6021345127638094,-1.1233113792606124,0.0
2019-08-07,1.0,-0.0,-0.5597547540355415,-0.5163098146285385,-1.591799588063419,-1.1220960866024812,0.0
2019-08-08,1.0,-0.0,-0.5581696214662194,-0.512505989458553,-1.5942980354575949,-1.1266411116435076,0.0
2019-08-09,1.0,-0.0,-0.5346798780487805,-0.49990472560975613,-1.5841749237804879,-1.1449599847560976,0.0
2019-08-12,1.0,-0.0,-0.5268540982826697,-0.5141049426763712,-1.5880310166024452,-1.1282051282051282,0.0
2019-08-13,1.0,-0.0,-0.5091849812502967,-0.5082830967864432,-1.5961930982104715,-1.1330991598234206,0.0
2019-08-14,1.0,-0.0,-0.5140050068489915,-0.500354258183364,-1.5862264418308063,-1.1228567379906476,0.0
2019-08-15,1.0,-0.0,-0.5214374913278756,-0.49539799269228985,-1.5598723463299569,-1.0484251422228388,0.0
2019-08-16,1.0,-0.0,-0.5149567710018956,-0.49937583799528407,-1.560682417125156,-1.0484072310324102,0.0
2019-08-19,1.0,-0.0,-0.49340442156547315,-0.5023210920623248,-1.5644620122259503,-1.0360343797398537,0.0
2019-08-20,1.0,-0.0,-0.48919809593555474,-0.5058586598315635,-1.558037348956426,-1.0240296594653973,0.0
2019-08-21,1.0,-0.0,-0.4873365639572095,-0.5217152784127275,-1.550333729541922,-1.012251988662339,0.0
2019-08-22,1.0,-0.0,-0.487836049112237,-0.5195125290976311,-1.5507325756538408,-1.0062531379798256,0.0
2019-08-23,1.0,-0.0,-0.4874229627938827,-0.5202465190595755,-1.5510157498288062,-1.0065281899109793,0.0
2019-08-26,1.0,-0.0,-0.4590923402149957,-0.5110421445598885,-1.5479242567354834,-0.9798047946745828,0.0
2019-08-27,1.0,-0.0,-0.45351555475633876,-0.5064736558172991,-1.5468890487322424,-0.9886711023197267,0.0
